,Concept_ID,mn,se
720,Sumpf::N,балчиг,áhpe
721,Sumpf::N,балчиг,sæmssa
722,Sumpf::N,балчиг,jeaggi
723,Sumpf::N,балчиг,jeggi
724,Sumpf::N,балчиг,jeä´ǧ'ǧ
725,Sumpf::N,балчиг,ла̄ммьп
726,Moor::N,хүлрийн намаг,pluevie
727,Moor::N,хүлрийн намаг,jiegge
728,Moor::N,хүлрийн намаг,suotnju
729,Moor::N,хүлрийн намаг,karrii
730,Moor::N,хүлрийн намаг,kä´rev
731,Moor::N,хүлрийн намаг,veättaǩ
732,Moor::N,хүлрийн намаг,ла̄ммьп
733,Wiese::N,нуга,ïentje
734,Wiese::N,нуга,giedde
735,Wiese::N,нуга,gieddi
736,Wiese::N,нуга,nijtto
737,Wiese::N,нуга,пуэшенҍ
738,Wald::N,ой,skåake
739,Wald::N,ой,skåajje
740,Wald::N,ой,miehtsie
741,Wald::N,ой,vuovdde
742,Wald::N,ой,miehttse
743,Wald::N,ой,vuovdi
744,Wald::N,ой,meahcci
745,Wald::N,ой,mecci
746,Wald::N,ой,vyemi
747,Wald::N,ой,vue´mm
748,Wald::N,ой,meä´c'c
749,Wald::N,ой,ля̄ммт
750,Hügel::N,болдог,deava
751,Hügel::N,болдог,dievvá
752,Hügel::N,болдог,dievvá
753,Hügel::N,болдог,čummâ
754,Hügel::N,болдог,pä´rcc
755,Hügel::N,болдог,teä´rmm
756,Hügel::N,болдог,ка̄ннҌт
757,Anhöhe::N,гүвээ,deava
758,Anhöhe::N,гүвээ,jalladahke
759,Anhöhe::N,гүвээ,dievásj
760,Anhöhe::N,гүвээ,aláš
761,Anhöhe::N,гүвээ,luohkká
762,Anhöhe::N,гүвээ,tiävá
763,Anhöhe::N,гүвээ,poorááš
764,Anhöhe::N,гүвээ,ču´lpp
765,Anhöhe::N,гүвээ,škâu´ŋŋ
766,Anhöhe::N,гүвээ,ка̄ннҌт
767,Berg::N,уул,bïerje
768,Berg::N,уул,várre
769,Berg::N,уул,várri
770,Berg::N,уул,vääṛi
771,Berg::N,уул,vää´rr
772,Berg::N,уул,те̄ррьм
773,Gipfel::N,орой,dalvese
774,Gipfel::N,орой,tjåhkkå
775,Gipfel::N,орой,čohkka
776,Gipfel::N,орой,čokke
777,Gipfel::N,орой,čå´ǩǩ
778,Gipfel::N,орой,ла̄ддҍв
779,Gipfel::N,оргил,dalvese
780,Gipfel::N,оргил,tjåhkkå
781,Gipfel::N,оргил,čohkka
782,Gipfel::N,оргил,čokke
783,Gipfel::N,оргил,čå´ǩǩ
784,Gipfel::N,оргил,ла̄ддҍв
785,Höhle::N,агуй,beajoe
786,Höhle::N,агуй,rájgge
787,Höhle::N,агуй,sluoggo
788,Höhle::N,агуй,biedju
789,Höhle::N,агуй,kuovđâšm
790,Höhle::N,агуй,skuõrr
791,Höhle::N,агуй,вуэӈӈк
792,Abhang::N,хүр,boelte
793,Abhang::N,хүр,brijrie
794,Abhang::N,хүр,bállte
795,Abhang::N,хүр,vielti
796,Abhang::N,хүр,luohkká
797,Abhang::N,хүр,viel'tti
798,Abhang::N,хүр,vie´ltt
799,Abhang::N,хүр,луэххк
800,Quelle::N,булаг,aajege
801,Quelle::N,булаг,gaaltije
802,Quelle::N,булаг,ája
803,Quelle::N,булаг,ája
804,Quelle::N,булаг,gáldu
805,Quelle::N,булаг,aajâ
806,Quelle::N,булаг,käldee
807,Quelle::N,булаг,lädd
808,Quelle::N,булаг,käivv
809,Quelle::N,булаг,ка̄ййв
810,Bach::N,горхи,johketje
811,Bach::N,горхи,jåhkå
812,Bach::N,горхи,jågåsj
813,Bach::N,горхи,jogaš
814,Bach::N,горхи,aajâ
815,Bach::N,горхи,vuäjj
816,Bach::N,горхи,вуэйй
817,Fluss::N,гол,johke
818,Fluss::N,гол,ædno
819,Fluss::N,гол,jåhkå
820,Fluss::N,гол,johka
821,Fluss::N,гол,juuhâ
822,Fluss::N,гол,jokk
823,Fluss::N,гол,jeänn
824,Fluss::N,гол,ё̄гк
825,Fluss::N,мөрөн,johke
826,Fluss::N,мөрөн,ædno
827,Fluss::N,мөрөн,jåhkå
828,Fluss::N,мөрөн,johka
829,Fluss::N,мөрөн,juuhâ
830,Fluss::N,мөрөн,jokk
831,Fluss::N,мөрөн,jeänn
832,Fluss::N,мөрөн,ё̄гк
833,Ufer::N,эрэг,beala
834,Ufer::N,эрэг,gádde
835,Ufer::N,эрэг,gáddi
836,Ufer::N,эрэг,riddo
837,Ufer::N,эрэг,redd
838,Ufer::N,эрэг,рыннт
839,Küste::N,эрэг,mïere
840,Küste::N,эрэг,gaedtie
841,Küste::N,эрэг,merragádde
842,Küste::N,эрэг,merraguovllo
843,Küste::N,эрэг,gáddi
844,Küste::N,эрэг,riddo
845,Küste::N,эрэг,miârr'redd
846,Küste::N,эрэг,рыннт
847,Festland::N,хуурай газар,gaedtie
848,Festland::N,хуурай газар,gádde
849,Festland::N,хуурай газар,nannán
850,Festland::N,хуурай газар,kušknjâs
851,Festland::N,хуурай газар,eennâm
852,Festland::N,хуурай газар,jânnam
853,Festland::N,хуурай газар,ма̄ннтэр
854,Meer::N,далай,mearoe
855,Meer::N,далай,merra
856,Meer::N,далай,nuorre
857,Meer::N,далай,áhpi
858,Meer::N,далай,mearra
859,Meer::N,далай,meeṛâ
860,Meer::N,далай,miârr
861,Meer::N,далай,ме̄рр
862,Meer::N,тэнгис,mearoe
863,Meer::N,тэнгис,merra
864,Meer::N,тэнгис,nuorre
865,Meer::N,тэнгис,áhpi
866,Meer::N,тэнгис,mearra
867,Meer::N,тэнгис,meeṛâ
868,Meer::N,тэнгис,miârr
869,Meer::N,тэнгис,ме̄рр
870,Bucht::N,булан,loekte
871,Bucht::N,булан,oagge
872,Bucht::N,булан,luokta
873,Bucht::N,булан,luokta
874,Bucht::N,булан,čuáj̣á
875,Bucht::N,булан,luhtt
876,Bucht::N,булан,вӯнн
877,Bucht::N,булан,лӯххт
878,Bucht::N,далайн тохой,loekte
879,Bucht::N,далайн тохой,oagge
880,Bucht::N,далайн тохой,luokta
881,Bucht::N,далайн тохой,luokta
882,Bucht::N,далайн тохой,čuáj̣á
883,Bucht::N,далайн тохой,luhtt
884,Bucht::N,далайн тохой,вӯнн
885,Bucht::N,далайн тохой,лӯххт
886,Insel::N,арал,sååle
887,Insel::N,арал,suoloj
888,Insel::N,арал,suolu
889,Insel::N,арал,suálui
890,Insel::N,арал,suâl
891,Insel::N,арал,суэл
892,Blume::N,цэцэг,rïesege
893,Blume::N,цэцэг,giedjek
894,Blume::N,цэцэг,rássi
895,Blume::N,цэцэг,kukká
896,Blume::N,цэцэг,heä´rvvrää´ss
897,Blume::N,цэцэг,ывьнэнч
898,Gras::N,өвс,kraesie
899,Gras::N,өвс,rásse
900,Gras::N,өвс,rássi
901,Gras::N,өвс,rääsi
902,Gras::N,өвс,rää´ss
903,Gras::N,өвс,ра̄ссь
904,Gras::N,ногоо,kraesie
905,Gras::N,ногоо,rásse
906,Gras::N,ногоо,rássi
907,Gras::N,ногоо,rääsi
908,Gras::N,ногоо,rää´ss
909,Gras::N,ногоо,ра̄ссь
910,Wurzel::N,үндэс,roehtse
911,Wurzel::N,үндэс,ruohttsa
912,Wurzel::N,үндэс,ruohtas
913,Wurzel::N,үндэс,veedis
914,Wurzel::N,үндэс,vue´ddes
915,Wurzel::N,үндэс,вуэнҍтэсь
916,Baum::N,мод,moere
917,Baum::N,мод,muorra
918,Baum::N,мод,muorra
919,Baum::N,мод,muoṛâ
920,Baum::N,мод,muõrr
921,Baum::N,мод,мӯрр
922,Stamm::N,иш,ståamhpe
923,Stamm::N,иш,mátta
924,Stamm::N,иш,galda
925,Stamm::N,иш,ruŋgo
926,Stamm::N,иш,stokk
927,Stamm::N,иш,мӯрр
928,Stamm::N,иш,кэ̄ллт
929,Stamm::N,гуалин,ståamhpe
930,Stamm::N,гуалин,mátta
931,Stamm::N,гуалин,galda
932,Stamm::N,гуалин,ruŋgo
933,Stamm::N,гуалин,stokk
934,Stamm::N,гуалин,мӯрр
935,Stamm::N,гуалин,кэ̄ллт
936,Rinde::N,холтос,gïrre
937,Rinde::N,холтос,baarhkoe
938,Rinde::N,холтос,bárkko
939,Rinde::N,холтос,ostu
940,Rinde::N,холтос,bárku
941,Rinde::N,холтос,korrâ
942,Rinde::N,холтос,kõrr
943,Rinde::N,холтос,pärkk
944,Rinde::N,холтос,кэ̄рр
945,Rinde::N,холтос,па̄ҏҏк
946,Ast::N,гишүү,åeksie
947,Ast::N,гишүү,oakse
948,Ast::N,гишүү,oaksi
949,Ast::N,гишүү,uák'si
950,Ast::N,гишүү,å´hss
951,Ast::N,гишүү,вуэккьс
952,Zweig::N,салаа,åeksie
953,Zweig::N,салаа,oakse
954,Zweig::N,салаа,rissi
955,Zweig::N,салаа,syeṛi
956,Zweig::N,салаа,sue´rr
957,Zweig::N,салаа,рыссе
958,Blatt::N,навч,plienie
959,Blatt::N,навч,lassta
960,Blatt::N,навч,lasta
961,Blatt::N,навч,lostâ
962,Blatt::N,навч,lõstt
963,Blatt::N,навч,лэ̄сст
964,Birke::N,хус,såekie
965,Birke::N,хус,soahke
966,Birke::N,хус,soahki
967,Birke::N,хус,suáhi
968,Birke::N,хус,suâ´ǩǩ
969,Birke::N,хус,пе̄ссьмӯрр
970,Kiefer[Baum]::N,нарс,bietsie
971,Kiefer[Baum]::N,нарс,hájkka
972,Kiefer[Baum]::N,нарс,biehtse
973,Kiefer[Baum]::N,нарс,beahci
974,Kiefer[Baum]::N,нарс,peeci
975,Kiefer[Baum]::N,нарс,pie´cc
976,Kiefer[Baum]::N,нарс,пе̄дзь
977,Weide[Baum]::N,уд,saalje
978,Weide[Baum]::N,уд,sállja
979,Weide[Baum]::N,уд,sieđga
980,Weide[Baum]::N,уд,puájui
981,Weide[Baum]::N,уд,puäi
982,Weide[Baum]::N,уд,пуай
983,Weide[Baum]::N,бургас,saalje
984,Weide[Baum]::N,бургас,sállja
985,Weide[Baum]::N,бургас,sieđga
986,Weide[Baum]::N,бургас,puájui
987,Weide[Baum]::N,бургас,puäi
988,Weide[Baum]::N,бургас,пуай
989,Tanne::N,гачуур,goese
990,Tanne::N,гачуур,guossa
991,Tanne::N,гачуур,guossa
992,Tanne::N,гачуур,kuosâ
993,Tanne::N,гачуур,kuõss
994,Tanne::N,гачуур,кӯсс
995,Horn::N,эвэр,tjåervie
996,Horn::N,эвэр,tjoarvve
997,Horn::N,эвэр,čoarvi
998,Horn::N,эвэр,čuár'vi
999,Horn::N,эвэр,čuä´rvv
1000,Horn::N,эвэр,чуэррьв
1001,Feder::N,өд,badtse
1002,Feder::N,өд,dålgge
1003,Feder::N,өд,bozza
1004,Feder::N,өд,puzzâ
1005,Feder::N,өд,tolge
1006,Feder::N,өд,poʒʒ
1007,Feder::N,өд,по̄ннц
1008,Fell::N,арьс,njaltja
1009,Fell::N,арьс,duollje
1010,Fell::N,арьс,náhkki
1011,Fell::N,арьс,dorkkas
1012,Fell::N,арьс,turkkâ
1013,Fell::N,арьс,tyel'ji
1014,Fell::N,арьс,nähki
1015,Fell::N,арьс,torkk
1016,Fell::N,арьс,čåu´dd
1017,Fell::N,арьс,tue´l'lj
1018,Fell::N,арьс,тӯлльй
1019,Flügel::N,жигүүр,såaja
1020,Flügel::N,жигүүр,såajoe
1021,Flügel::N,жигүүр,soadje
1022,Flügel::N,жигүүр,soadji
1023,Flügel::N,жигүүр,suáj̣á
1024,Flügel::N,жигүүр,suäjj
1025,Flügel::N,жигүүр,суэйй
1026,Flügel::N,далавч,såaja
1027,Flügel::N,далавч,såajoe
1028,Flügel::N,далавч,soadje
1029,Flügel::N,далавч,soadji
1030,Flügel::N,далавч,suáj̣á
1031,Flügel::N,далавч,suäjj
1032,Flügel::N,далавч,суэйй
1033,Klaue::N,савар,gadtse
1034,Klaue::N,савар,guober
1035,Klaue::N,савар,gazza
1036,Klaue::N,савар,kozzâ
1037,Klaue::N,савар,kõʒʒ
1038,Klaue::N,савар,кэ̄ннц
1039,Klaue::N,хумс,gadtse
1040,Klaue::N,хумс,guober
1041,Klaue::N,хумс,gazza
1042,Klaue::N,хумс,kozzâ
1043,Klaue::N,хумс,kõʒʒ
1044,Klaue::N,хумс,кэ̄ннц
1045,Kralle::N,савар,gadtse
1046,Kralle::N,савар,gadtsa
1047,Kralle::N,савар,gazza
1048,Kralle::N,савар,kozzâ
1049,Kralle::N,савар,kõʒʒ
1050,Kralle::N,савар,ке̄бпель
1051,Schwanz::N,сүүл,siejpie
1052,Schwanz::N,сүүл,siejbbe
1053,Schwanz::N,сүүл,bađuš
1054,Schwanz::N,сүүл,seaibi
1055,Schwanz::N,сүүл,seibi
1056,Schwanz::N,сүүл,sei´bb
1057,Schwanz::N,сүүл,piä´cciǩ
1058,Schwanz::N,сүүл,пиджь
1059,Schwanz::N,сүүл,се̄ййп
1060,Schwanz::N,сүүл,пе̄цехь
1061,Ei::N,өндөг,munnie
1062,Ei::N,өндөг,månne
1063,Ei::N,өндөг,monni
1064,Ei::N,өндөг,maṇe
1065,Ei::N,өндөг,mââ´nn
1066,Ei::N,өндөг,маннҍ
1067,Nest::N,үүр,biesie
1068,Nest::N,үүр,biesse
1069,Nest::N,үүр,beassi
1070,Nest::N,үүр,peesi
1071,Nest::N,үүр,piervâl
1072,Nest::N,үүр,piä´ss
1073,Nest::N,үүр,пе̄ссь
1074,Bau::N,нүх,biesie
1075,Bau::N,нүх,biedjo
1076,Bau::N,нүх,liesso
1077,Bau::N,нүх,biedju
1078,Bau::N,нүх,piäju
1079,Bau::N,нүх,вуэӈӈк
1080,Bau::N,элүү,biesie
1081,Bau::N,элүү,biedjo
1082,Bau::N,элүү,liesso
1083,Bau::N,элүү,biedju
1084,Bau::N,элүү,piäju
1085,Bau::N,элүү,вуэӈӈк
1086,Tier::N,амьтан,juvre
1087,Tier::N,амьтан,udos
1088,Tier::N,амьтан,divrre
1089,Tier::N,амьтан,luohtok
1090,Tier::N,амьтан,ealli
1091,Tier::N,амьтан,ellee
1092,Tier::N,амьтан,jie´lli
1093,Tier::N,амьтан,жыва
1094,Tier::N,адгуус,juvre
1095,Tier::N,адгуус,udos
1096,Tier::N,адгуус,divrre
1097,Tier::N,адгуус,luohtok
1098,Tier::N,адгуус,ealli
1099,Tier::N,адгуус,ellee
1100,Tier::N,адгуус,jie´lli
1101,Tier::N,адгуус,жыва
1102,Herde::N,сүрэг,dåehkie
1103,Herde::N,сүрэг,ællo
1104,Herde::N,сүрэг,fuovva
1105,Herde::N,сүрэг,doahkki
1106,Herde::N,сүрэг,čagge
1107,Herde::N,сүрэг,tukk
1108,Herde::N,сүрэг,vâ´lvv
1109,Herde::N,сүрэг,чуэз
1110,Herde::N,сүрэг,чӣгар
1111,Kuh::N,үнээ,govse
1112,Kuh::N,үнээ,gussa
1113,Kuh::N,үнээ,gussa
1114,Kuh::N,үнээ,kussâ
1115,Kuh::N,үнээ,kuss
1116,Kuh::N,үнээ,лӣххьм
1117,Bulle::N,бух,vuaksa
1118,Bulle::N,бух,vuoksá
1119,Bulle::N,бух,heargi
1120,Bulle::N,бух,vuák'sá
1121,Bulle::N,бух,ergi
1122,Bulle::N,бух,vuâhss
1123,Bulle::N,бух,е̄ррьк
1124,Pferd::N,морь,hierkie
1125,Pferd::N,морь,råsse
1126,Pferd::N,морь,hæssta
1127,Pferd::N,морь,heavuš
1128,Pferd::N,морь,hiävuš
1129,Pferd::N,морь,heävaš
1130,Pferd::N,морь,ро̄ссь
1131,Pferd::N,адуу,hierkie
1132,Pferd::N,адуу,råsse
1133,Pferd::N,адуу,hæssta
1134,Pferd::N,адуу,heavuš
1135,Pferd::N,адуу,hiävuš
1136,Pferd::N,адуу,heävaš
1137,Pferd::N,адуу,ро̄ссь
1138,Schaf::N,хонь,sïrve
1139,Schaf::N,хонь,sávttsa
1140,Schaf::N,хонь,sávza
1141,Schaf::N,хонь,savzâ
1142,Schaf::N,хонь,sauʒʒ
1143,Schaf::N,хонь,ла̄мьпесь
1144,Schwein::N,гахай,snurke
1145,Schwein::N,гахай,svijnne
1146,Schwein::N,гахай,spiidni
1147,Schwein::N,гахай,šahe
1148,Schwein::N,гахай,šââ´ǩǩ
1149,Schwein::N,гахай,ша̄гкь
1150,Hund::N,нохой,bïenje
1151,Hund::N,нохой,bena
1152,Hund::N,нохой,beana
1153,Hund::N,нохой,peenuv
1154,Hund::N,нохой,piânnai
1155,Hund::N,нохой,пе̄ннэ
1156,Katze::N,муур,gaahtoe
1157,Katze::N,муур,gáhtto
1158,Katze::N,муур,bussá
1159,Katze::N,муур,kissá
1160,Katze::N,муур,kaass
1161,Katze::N,муур,ко̄а̄сс
1162,Katze::N,мигуй,gaahtoe
1163,Katze::N,мигуй,gáhtto
1164,Katze::N,мигуй,bussá
1165,Katze::N,мигуй,kissá
1166,Katze::N,мигуй,kaass
1167,Katze::N,мигуй,ко̄а̄сс
1168,Bär::N,баавгай,gumsie
1169,Bär::N,баавгай,biernna
1170,Bär::N,баавгай,guovža
1171,Bär::N,баавгай,bierdna
1172,Bär::N,баавгай,kuob'žâ
1173,Bär::N,баавгай,kue´bǯǯ
1174,Bär::N,баавгай,та̄лл
1175,Eichhörnchen::N,хэрэм,åeruve
1176,Eichhörnchen::N,хэрэм,oarre
1177,Eichhörnchen::N,хэрэм,oarri
1178,Eichhörnchen::N,хэрэм,uár'ree
1179,Eichhörnchen::N,хэрэм,vuä´r'rev
1180,Eichhörnchen::N,хэрэм,вуэррев
1181,Elch::N,хандгай,ïelje
1182,Elch::N,хандгай,ællja
1183,Elch::N,хандгай,sarvva
1184,Elch::N,хандгай,ealga
1185,Elch::N,хандгай,sorvâ
1186,Elch::N,хандгай,sõrvv
1187,Elch::N,хандгай,сэ̄ррв
1188,Fuchs::N,үнэг,riepie
1189,Fuchs::N,үнэг,riebij
1190,Fuchs::N,үнэг,rieban
1191,Fuchs::N,үнэг,riemnjis
1192,Fuchs::N,үнэг,rie´mjj
1193,Fuchs::N,үнэг,рӣммьн
1194,Hase::N,туулай,njåemele
1195,Hase::N,туулай,njoammel
1196,Hase::N,туулай,njoammil
1197,Hase::N,туулай,njuámmil
1198,Hase::N,туулай,njue´m'mel
1199,Hase::N,туулай,нюэммель
1200,Maus::N,хулгана,snjeara
1201,Maus::N,хулгана,snjierrá
1202,Maus::N,хулгана,sáhpán
1203,Maus::N,хулгана,säplig
1204,Maus::N,хулгана,sä´ppli
1205,Maus::N,хулгана,са̄хпьлинк
1206,Wolf::N,чоно,sïejpe
1207,Wolf::N,чоно,stálppe
1208,Wolf::N,чоно,stáhkke
1209,Wolf::N,чоно,ruomas
1210,Wolf::N,чоно,kumpe
1211,Wolf::N,чоно,návdi
1212,Wolf::N,чоно,kumppi
1213,Wolf::N,чоно,ku´mpp
1214,Wolf::N,чоно,pââ´ldes
1215,Wolf::N,чоно,чиррм
1216,Wolf::N,чоно,пальтӭсь
1217,Vogel::N,шувуу,ledtie
1218,Vogel::N,шувуу,lådde
1219,Vogel::N,шувуу,loddi
1220,Vogel::N,шувуу,lodde
1221,Vogel::N,шувуу,lå´dd
1222,Vogel::N,шувуу,лоаннҍт
1223,Schwarm::N,сүрэг,dåehkie
1224,Schwarm::N,сүрэг,doahkke
1225,Schwarm::N,сүрэг,doahkki
1226,Schwarm::N,сүрэг,tuák'ki
1227,Schwarm::N,сүрэг,parvv
1228,Schwarm::N,сүрэг,туххк
1229,Huhn::N,тахиа,vöönhtse
1230,Huhn::N,тахиа,vuonntsá
1231,Huhn::N,тахиа,vuonccis
1232,Huhn::N,тахиа,kääṇi
1233,Huhn::N,тахиа,kää´nn
1234,Huhn::N,тахиа,ка̄ннҌ
1235,Hahn::N,эр тахиа,deere
1236,Hahn::N,эр тахиа,hádna
1237,Hahn::N,эр тахиа,åresvuonntsá
1238,Hahn::N,эр тахиа,vuonccis
1239,Hahn::N,эр тахиа,kääṇi
1240,Hahn::N,эр тахиа,åå´reskää´nn
1241,Hahn::N,эр тахиа,пе̄ттэх
1242,Gans::N,галуу,gaase
1243,Gans::N,галуу,gássa
1244,Gans::N,галуу,čuonji
1245,Gans::N,галуу,čuá'njá
1246,Gans::N,галуу,čue´nj
1247,Gans::N,галуу,чуэнь
1248,Adler::N,бүргэд,aarhtse
1249,Adler::N,бүргэд,goasskem
1250,Adler::N,бүргэд,goaskin
1251,Adler::N,бүргэд,kuás'kim
1252,Adler::N,бүргэд,kuä´cǩǩem
1253,Adler::N,бүргэд,куэцькем
1254,Ente::N,нугас,tjååtsele
1255,Ente::N,нугас,vuojatjis
1256,Ente::N,нугас,čáhceloddi
1257,Ente::N,нугас,vuonjâč
1258,Ente::N,нугас,vuõnjâč
1259,Ente::N,нугас,ча̄дзьлоаннҍт
1260,Eule::N,ууль,snjågloe
1261,Eule::N,ууль,skunjok
1262,Eule::N,ууль,skuolfi
1263,Eule::N,ууль,ijjâlodde
1264,Eule::N,ууль,iiđsaž
1265,Eule::N,ууль,кунньлоаннҍт
1266,Eule::N,ууль,чӯзэм вуэһпэй
1267,Kranich::N,тогоруу,goerke
1268,Kranich::N,тогоруу,guorgga
1269,Kranich::N,тогоруу,guorga
1270,Kranich::N,тогоруу,kuor'gâ
1271,Kranich::N,тогоруу,kuõrgg
1272,Kranich::N,тогоруу,кӯррк
1273,Krähe::N,хэрээ,voerhtje
1274,Krähe::N,хэрээ,gárránis
1275,Krähe::N,хэрээ,vuoratjis
1276,Krähe::N,хэрээ,vuoražas
1277,Krähe::N,хэрээ,vuorččis
1278,Krähe::N,хэрээ,vuorâč
1279,Krähe::N,хэрээ,vuõrâč
1280,Krähe::N,хэрээ,вӯрэч
1281,Kuckuck::N,хөхөө,gïeke
1282,Kuckuck::N,хөхөө,giehka
1283,Kuckuck::N,хөхөө,giehka
1284,Kuckuck::N,хөхөө,kiehâ
1285,Kuckuck::N,хөхөө,ǩiõkk
1286,Kuckuck::N,хөхөө,кӣгк
1287,Schwan::N,хун,njoktje
1288,Schwan::N,хун,snjuktja
1289,Schwan::N,хун,njukča
1290,Schwan::N,хун,njuhčâ
1291,Schwan::N,хун,njuhčč
1292,Schwan::N,хун,нюххч
1293,Fisch::N,загас,guelie
1294,Fisch::N,загас,guolle
1295,Fisch::N,загас,guolli
1296,Fisch::N,загас,kyeḷi
1297,Fisch::N,загас,kue´ll
1298,Fisch::N,загас,кӯлль
1299,Barsch::N,алгана,sihtege
1300,Barsch::N,алгана,vuoskun
1301,Barsch::N,алгана,vuoskku
1302,Barsch::N,алгана,vuásku
1303,Barsch::N,алгана,vuâsk
1304,Barsch::N,алгана,вуэсск
1305,Hecht::N,цурхай,haavke
1306,Hecht::N,цурхай,hávgga
1307,Hecht::N,цурхай,hávga
1308,Hecht::N,цурхай,puško
1309,Hecht::N,цурхай,nu´ǩǩeš
1310,Hecht::N,цурхай,ныгкешь
1311,Schlange[Tier]::N,могой,gïermesje
1312,Schlange[Tier]::N,могой,germaj
1313,Schlange[Tier]::N,могой,gearpmaš
1314,Schlange[Tier]::N,могой,kyev'đi
1315,Schlange[Tier]::N,могой,ku´vdd
1316,Schlange[Tier]::N,могой,кӯввьт
1317,Wurm::N,өт,mietie
1318,Wurm::N,өт,maarhke
1319,Wurm::N,өт,mádo
1320,Wurm::N,өт,máhtu
1321,Wurm::N,өт,máátu
1322,Wurm::N,өт,määtt
1323,Wurm::N,өт,ма̄дт
1324,Wurm::N,хорхой,mietie
1325,Wurm::N,хорхой,maarhke
1326,Wurm::N,хорхой,mádo
1327,Wurm::N,хорхой,máhtu
1328,Wurm::N,хорхой,máátu
1329,Wurm::N,хорхой,määtt
1330,Wurm::N,хорхой,ма̄дт
1331,Spinne::N,аалз,hievnie
1332,Spinne::N,аалз,hievnne
1333,Spinne::N,аалз,heavdni
1334,Spinne::N,аалз,evni
1335,Spinne::N,аалз,eeunaž
1336,Spinne::N,аалз,о̄а̄з
1337,Ameise::N,шоргоолж,garhke
1338,Ameise::N,шоргоолж,gårkkå
1339,Ameise::N,шоргоолж,gotka
1340,Ameise::N,шоргоолж,kutkâ
1341,Ameise::N,шоргоолж,kotkk
1342,Ameise::N,шоргоолж,ко̄ттк
1343,Laus::N,бөөс,dihkie
1344,Laus::N,бөөс,dihkke
1345,Laus::N,бөөс,dihkki
1346,Laus::N,бөөс,tikke
1347,Laus::N,бөөс,te´ǩǩ
1348,Laus::N,бөөс,тыһкь
