,Concept_ID,eu,lv
2274,eilen::V,lasterkatu,тэрмасьны
2275,eilen::V,lasterkatu,traukt
2276,sich beeilen::V,lehiatu,тэрмасьны
2277,sich beeilen::V,lehiatu,steigties
2278,sich beeilen::V,lehiatu,pasteigties
2279,sausen::V,ziztu bizian joan,тӧвзьыны
2280,sausen::V,ziztu bizian joan,drāzt
2281,sausen::V,ziztu bizian joan,brāzties
2282,rennen::V,lasterka egin,котӧртны
2283,rennen::V,lasterka egin,skriet
2284,springen::V,jauzi egin,чеччавны
2285,springen::V,jauzi egin,lēkt
2286,klettern::V,igo,кышасьны
2287,klettern::V,igo,кавшасьны
2288,klettern::V,igo,kāpt
2289,klettern::V,igo,rāpties
2290,schaukeln::V,zabu egin,гычасьны
2291,schaukeln::V,zabu egin,šūpoties
2292,schaukeln::V,zabu egin,zvalstīties
2293,schaukeln::V,zanbulu egin,гычасьны
2294,schaukeln::V,zanbulu egin,šūpoties
2295,schaukeln::V,zanbulu egin,zvalstīties
2296,kriechen::V,narras egin,кыссьыны
2297,kriechen::V,narras egin,līst
2298,kriechen::V,narras egin,rāpot
2299,schwimmen::V,igerikatu,уявны
2300,schwimmen::V,igerikatu,peldēt
2301,schwimmen::V,igeri egin,уявны
2302,schwimmen::V,igeri egin,peldēt
2303,tauchen::V,murgildu,сунавны
2304,tauchen::V,murgildu,gremdēties
2305,tauchen::V,pulunpatu,сунавны
2306,tauchen::V,pulunpatu,gremdēties
2307,rudern::V,bogatu,пелысасьны
2308,rudern::V,bogatu,airēt
2309,rudern::V,bogatu,irties
2310,rudern::V,arraun egin,пелысасьны
2311,rudern::V,arraun egin,airēt
2312,rudern::V,arraun egin,irties
2313,fahren::V,joan,мунны
2314,fahren::V,joan,braukt
2315,fliegen::V,hegaldatu,лэбны
2316,fliegen::V,hegaldatu,lidot
2317,fliegen::V,hegaldatu,laisties
2318,fliegen::V,hegan egin,лэбны
2319,fliegen::V,hegan egin,lidot
2320,fliegen::V,hegan egin,laisties
2321,gehen::V,joan,мyнны
2322,gehen::V,joan,iet
2323,weggehen::V,alde egin,мунавны
2324,weggehen::V,alde egin,aiziet
2325,abfahren::V,abiatu,мӧдӧдчыны
2326,abfahren::V,abiatu,atiet
2327,abfahren::V,abiatu,aizbraukt
2328,anhalten::V,geratu,джӧмдыны
2329,anhalten::V,geratu,apstāties
2330,anhalten::V,gelditu,джӧмдыны
2331,anhalten::V,gelditu,apstāties
2332,hineingehen::V,sartu,пырны
2333,hineingehen::V,sartu,ieiet
2334,eintreten::V,sartu,пырны
2335,eintreten::V,sartu,ienākt
2336,kommen::V,etorri,воны
2337,kommen::V,etorri,локны
2338,kommen::V,etorri,nākt
2339,ankommen::V,heldu,воны
2340,ankommen::V,heldu,локны
2341,ankommen::V,heldu,nonākt
2342,ankommen::V,heldu,ierasties
2343,ankommen::V,iritsi,воны
2344,ankommen::V,iritsi,локны
2345,ankommen::V,iritsi,nonākt
2346,ankommen::V,iritsi,ierasties
2347,zurückkommen::V,itzuli,косны
2348,zurückkommen::V,itzuli,бергӧдчыны
2349,zurückkommen::V,itzuli,atgriezties
2350,bleiben::V,gelditu,кольны
2351,bleiben::V,gelditu,palikt
2352,warten::V,itxaron,виччысьны
2353,warten::V,itxaron,gaidīt
2354,warten::V,zain egon,виччысьны
2355,warten::V,zain egon,gaidīt
2356,erwarten::V,iguriki,виччысьны
2357,erwarten::V,iguriki,sagaidīt
2358,suchen::V,bilatu,корсьны
2359,suchen::V,bilatu,meklēt
2360,finden::V,idoro,казявны
2361,finden::V,idoro,rast
2362,finden::V,idoro,atrast
2363,finden::V,aurkitu,казявны
2364,finden::V,aurkitu,rast
2365,finden::V,aurkitu,atrast
2366,versuchen::V,saiatu,заводитчывны
2367,versuchen::V,saiatu,mēģināt
2368,versuchen::V,ahalegindu,заводитчывны
2369,versuchen::V,ahalegindu,mēģināt
2370,vorbereiten::V,gertatu,дасьтыны
2371,vorbereiten::V,gertatu,gatavot
2372,vorbereiten::V,gertatu,sagatavot
2373,lieben::V,maitatu,радейтны
2374,lieben::V,maitatu,mīlēt
2375,lieben::V,maite izan,радейтны
2376,lieben::V,maite izan,mīlēt
2377,mögen::V,laket izan,радейтны
2378,mögen::V,laket izan,gribēties
2379,mögen::V,atsegin izan,радейтны
2380,mögen::V,atsegin izan,gribēties
2381,lachen::V,irri egin,серавны
2382,lachen::V,irri egin,серавлыны
2383,lachen::V,irri egin,smiet
2384,lachen::V,irri egin,smieties
2385,lachen::V,barre egin,серавны
2386,lachen::V,barre egin,серавлыны
2387,lachen::V,barre egin,smiet
2388,lachen::V,barre egin,smieties
2389,rühren::V,hunkitu,нормӧдны
2390,rühren::V,hunkitu,aizgrābt
2391,weinen::V,negar egin,бӧрдны
2392,weinen::V,negar egin,raudāt
2393,schimpfen::V,erneguka ari izan,видчыны
2394,schimpfen::V,erneguka ari izan,rāties
2395,schimpfen::V,erneguka ari izan,lamāties
2396,sich ärgern::V,ernegatu,скӧравны
2397,sich ärgern::V,ernegatu,īgt
2398,sich ärgern::V,ernegatu,pukoties
2399,sich ärgern::V,ernegatu,dusmoties
2400,sich ärgern::V,haserretu,скӧравны
2401,sich ärgern::V,haserretu,īgt
2402,sich ärgern::V,haserretu,pukoties
2403,sich ärgern::V,haserretu,dusmoties
2404,sich fürchten::V,beldur izan,повны
2405,sich fürchten::V,beldur izan,bīties
2406,sich fürchten::V,beldur izan,baidīties
2407,fürchten::V,beldur izan,повны
2408,fürchten::V,beldur izan,baidīties no
2409,fliehen::V,ihes egin,пышйыны
2410,fliehen::V,ihes egin,bēgt
2411,flüchten::V,ihes egin,пышйыны
2412,flüchten::V,ihes egin,aizbēgt
2413,sehen::V,ikusi,аддзыны
2414,sehen::V,ikusi,redzēt
2415,anschauen::V,begietsi,видзӧдны
2416,anschauen::V,begietsi,paraudzīties
2417,ansehen::V,begiratu,видзӧдны
2418,ansehen::V,begiratu,aplūkot
2419,hören::V,aditu,кывны
2420,hören::V,aditu,dzirdēt
2421,zuhören::V,entzun,кывзыны
2422,zuhören::V,entzun,klausīties
2423,probieren::V,dastatu,видлыны
2424,probieren::V,dastatu,nogaršot
2425,riechen::V,usnatu,чушкыны
2426,riechen::V,usnatu,ost
2427,riechen::V,usnatu,ostīt
2428,riechen::V,usaindu,чушкыны
2429,riechen::V,usaindu,ost
2430,riechen::V,usaindu,ostīt
2431,fühlen::V,sentitu,вежӧртны
2432,fühlen::V,sentitu,гӧгӧрвоны
2433,fühlen::V,sentitu,just
2434,fühlen::V,sentitu,izjust
2435,scheinen::V,iruditu,кажитчыны
2436,scheinen::V,iruditu,šķist
2437,scheinen::V,iruditu,likties
2438,scheinen::V,begitandu,кажитчыны
2439,scheinen::V,begitandu,šķist
2440,scheinen::V,begitandu,likties
2441,zu sehen sein::V,azaldu,тыдавны
2442,zu sehen sein::V,azaldu,parādīties
2443,vernehmen::V,aditu,кывны
2444,vernehmen::V,aditu,saklausīt
2445,frieren::V,hotz izan,кынмыны
2446,frieren::V,hotz izan,salt
2447,tun::V,egin,керны
2448,tun::V,egin,darīt
2449,können::V,ahal izan,кужны
2450,können::V,ahal izan,prast
2451,wollen::V,nahi izan,кӧсйыны
2452,wollen::V,nahi izan,gribēt
2453,anfangen::V,hasi,заводитны
2454,anfangen::V,hasi,пондыны
2455,anfangen::V,hasi,sākt
2456,anfangen::V,hasi,iesākt
2457,beenden::V,bukatu,помавны
2458,beenden::V,bukatu,beigt
2459,beenden::V,bukatu,pabeigt
2460,aufhören::V,utzi,дугӧдны
2461,aufhören::V,utzi,pārtraukt
2462,gelingen::V,lortu,артмыны
2463,gelingen::V,lortu,izdoties
2464,geraten::V,heldu,сюрны
2465,geraten::V,heldu,веськавны
2466,geraten::V,heldu,veikties
2467,öffnen::V,ireki,восьтыны
2468,öffnen::V,ireki,atvērt
2469,öffnen::V,ireki,attaisīt
2470,öffnen::V,zabaldu,восьтыны
2471,öffnen::V,zabaldu,atvērt
2472,öffnen::V,zabaldu,attaisīt
2473,schließen::V,itxi,пӧдлавны
2474,schließen::V,itxi,slēgt
2475,schließen::V,itxi,aizvērt
2476,schließen::V,itxi,aiztaisīt
2477,stellen::V,ipini,сувтӧдны
2478,stellen::V,ipini,likt
2479,stellen::V,ipini,nolikt
2480,setzen::V,jesarri,пуксьӧдны
2481,setzen::V,jesarri,sēdināt
2482,legen::V,jarri,пуктыны
2483,legen::V,jarri,likt
2484,berühren::V,ukitu,вӧрзьӧдны
2485,berühren::V,ukitu,инмӧдчывны
2486,berühren::V,ukitu,skart
2487,berühren::V,ukitu,aizskart
2488,verbinden::V,uztartu,йитны
2489,verbinden::V,uztartu,saistīt
2490,verbinden::V,uztartu,savienot
2491,bedecken::V,estali,вевттьыны
2492,bedecken::V,estali,apsegt
2493,bedecken::V,estali,pārsegt
2494,aufhängen::V,eseki,ӧшӧдны
2495,aufhängen::V,eseki,джагӧдны
2496,aufhängen::V,eseki,uzkārt
2497,aufhängen::V,eskegi,ӧшӧдны
2498,aufhängen::V,eskegi,джагӧдны
2499,aufhängen::V,eskegi,uzkārt
2500,anzünden::V,piztu,ӧзтыны
2501,anzünden::V,piztu,aizdegt
2502,anzünden::V,piztu,aizdedzināt
2503,aufheben::V,jaso,чеччӧдны
2504,aufheben::V,jaso,сувтӧдны
2505,aufheben::V,jaso,pacelt
2506,zurücklassen::V,atzean utzi,кольны
2507,zurücklassen::V,atzean utzi,atstāt
2508,verlieren::V,galdu,воштыны
2509,verlieren::V,galdu,zaudēt
2510,verlieren::V,galdu,pazaudēt
2511,fallen lassen::V,erortzen utzi,уськӧдны
2512,fallen lassen::V,erortzen utzi,nomest
2513,machen::V,egin,вӧчны
2514,machen::V,egin,лӧсьӧдны
2515,machen::V,egin,darīt
2516,herstellen::V,ekoiztu,лӧсьӧдны
2517,herstellen::V,ekoiztu,ražot
2518,herstellen::V,ekoiztu,izgatavot
2519,bauen::V,eraiki,лэптыны
2520,bauen::V,eraiki,celt
2521,bauen::V,eraiki,būvēt
2522,reparieren::V,konpondu,дзоньтавны
2523,reparieren::V,konpondu,labot
2524,reparieren::V,konpondu,remontēt
2525,verbessern::V,hobetu,бурмӧдны
2526,verbessern::V,hobetu,labot
2527,verbessern::V,hobetu,izlabot
2528,ändern::V,mudatu,вежны
2529,ändern::V,mudatu,mainīt
2530,graben::V,aitzurtu,кодйыны
2531,graben::V,aitzurtu,rakt
2532,beugen::V,makurtu,куснявны
2533,beugen::V,makurtu,liekt
2534,biegen::V,malgutu,куснявны
2535,biegen::V,malgutu,liekt
2536,biegen::V,makolatu,куснявны
2537,biegen::V,makolatu,liekt
2538,drehen::V,jiratu,бергӧдлыны
2539,drehen::V,jiratu,griezt
2540,wenden::V,bihurtu,бергӧдны
2541,wenden::V,bihurtu,apgriezt
2542,umdrehen::V,biratu,бергӧдны
2543,umdrehen::V,biratu,apgriezt
2544,umdrehen::V,alderantzikatu,бергӧдны
2545,umdrehen::V,alderantzikatu,apgriezt
2546,heben::V,jaso,лэптыны
2547,heben::V,jaso,celt
2548,heben::V,jaso,cilāt
2549,heben::V,jaso,pacelt
2550,heben::V,goratu,лэптыны
2551,heben::V,goratu,celt
2552,heben::V,goratu,cilāt
2553,heben::V,goratu,pacelt
2554,hochheben::V,goratu,кыпӧдны
2555,hochheben::V,goratu,pacelt
2556,hochheben::V,altxatu,кыпӧдны
2557,hochheben::V,altxatu,pacelt
2558,ergreifen::V,oratu,кутны
2559,ergreifen::V,oratu,paķert
2560,ergreifen::V,oratu,satvert
2561,halten::V,eutsi,кутны
2562,halten::V,eutsi,turēt
2563,halten::V,eutsi,saturēt
2564,drücken::V,sakatu,личкыны
2565,drücken::V,sakatu,топӧдны
2566,drücken::V,sakatu,spiest
2567,schieben::V,bultzatu,ӧтдортны
2568,schieben::V,bultzatu,йӧткыштны
2569,schieben::V,bultzatu,stumt
2570,kratzen::V,hatz egin,гуджӧдны
2571,kratzen::V,hatz egin,kasīt
2572,kratzen::V,hatz egin,skrāpēt
2573,kratzen::V,hazka egin,гуджӧдны
2574,kratzen::V,hazka egin,kasīt
2575,kratzen::V,hazka egin,skrāpēt
2576,lecken::V,miaztu,нювны
2577,lecken::V,miaztu,lakt
2578,lecken::V,miaztu,laizīt
2579,lecken::V,lamikatu,нювны
2580,lecken::V,lamikatu,lakt
2581,lecken::V,lamikatu,laizīt
2582,beißen::V,hozka egin,курччыны
2583,beißen::V,hozka egin,kost
2584,beißen::V,ausiki egin,курччыны
2585,beißen::V,ausiki egin,kost
2586,abreißen::V,kendu,орӧдны
2587,abreißen::V,kendu,atraut
2588,abreißen::V,kendu,atplēst
2589,abschneiden::V,moztu,вундавны
2590,abschneiden::V,moztu,nogriezt
2591,abschneiden::V,pikatu,вундавны
2592,abschneiden::V,pikatu,nogriezt
2593,binden::V,lotu,гӧрддзавны
2594,binden::V,lotu,кӧртавны
2595,binden::V,lotu,siet
2596,binden::V,lotu,aptīt
2597,binden::V,estekatu,гӧрддзавны
2598,binden::V,estekatu,кӧртавны
2599,binden::V,estekatu,siet
2600,binden::V,estekatu,aptīt
2601,stecken::V,sartu,сюйны
2602,stecken::V,sartu,bāzt
2603,stecken::V,sartu,spraust
2604,brechen::V,apurtu,чегны
2605,brechen::V,apurtu,lauzt
2606,brechen::V,apurtu,lauzīt
2607,klopfen::V,jo,камгыны
2608,klopfen::V,jo,klauvēt
2609,hauen::V,jo,нӧйнты
2610,hauen::V,jo,кучкыны
2611,hauen::V,jo,cirst
2612,hauen::V,jo,dauzīt
2613,kleben::V,itsatsi,лемавны
2614,kleben::V,itsatsi,ляскавны
2615,kleben::V,itsatsi,līmēt
2616,kleben::V,itsatsi,lipināt
2617,reiben::V,igurtzi,тільны
2618,reiben::V,igurtzi,зыравны
2619,reiben::V,igurtzi,rīvēt
2620,reiben::V,igurtzi,berzēt
2621,streichen::V,igurtzi,мавтны
2622,streichen::V,igurtzi,ziest
2623,streichen::V,igurtzi,triept
2624,schleifen::V,zorroztu,кеслыны
2625,schleifen::V,zorroztu,trīt
2626,schleifen::V,zorroztu,asināt
2627,schneiden::V,moztu,шырны
2628,schneiden::V,moztu,griezt
2629,schneiden::V,moztu,sagriezt
2630,rütteln::V,astindu,легӧдны
2631,rütteln::V,astindu,катлӧдлыны
2632,rütteln::V,astindu,kratīt
2633,rütteln::V,astindu,purināt
2634,rütteln::V,inarrosi,легӧдны
2635,rütteln::V,inarrosi,катлӧдлыны
2636,rütteln::V,inarrosi,kratīt
2637,rütteln::V,inarrosi,purināt
2638,schütteln::V,astindu,тракӧдны
2639,schütteln::V,astindu,kratīt
2640,schütteln::V,inarrosi,тракӧдны
2641,schütteln::V,inarrosi,kratīt
2642,schwenken::V,zabukatu,ӧвтны
2643,schwenken::V,zabukatu,шенасьны
2644,schwenken::V,zabukatu,vēzēt
2645,schwenken::V,zabukatu,vēcināt
2646,schütten::V,isuri,кисьтны
2647,schütten::V,isuri,bērt
2648,füllen::V,bete,тыртны
2649,füllen::V,bete,pildīt
2650,füllen::V,bete,piepildīt
2651,einwickeln::V,bildu,тубыртны
2652,einwickeln::V,bildu,ietīt
2653,tragen::V,eroan,нуны
2654,tragen::V,eroan,nest
2655,tragen::V,eraman,нуны
2656,tragen::V,eraman,nest
2657,schleppen::V,narrastu,кыскавны
2658,schleppen::V,narrastu,stiept
2659,schleppen::V,narrastu,staipīt
2660,schleppen::V,herrestatu,кыскавны
2661,schleppen::V,herrestatu,stiept
2662,schleppen::V,herrestatu,staipīt
2663,ziehen::V,tira egin,кыскыны
2664,ziehen::V,tira egin,vilkt
2665,aufbewahren::V,gorde,видзны
2666,aufbewahren::V,gorde,glabāt
2667,aufbewahren::V,gorde,uzglabāt
2668,werfen::V,jaurti,чӧвтны
2669,werfen::V,jaurti,шыбитны
2670,werfen::V,jaurti,mest
2671,werfen::V,jaurti,sviest
2672,werfen::V,aurtiki,чӧвтны
2673,werfen::V,aurtiki,шыбитны
2674,werfen::V,aurtiki,mest
2675,werfen::V,aurtiki,sviest
2676,fangen::V,atzeman,кутны
2677,fangen::V,atzeman,ķert
2678,fangen::V,atzeman,uzķert
2679,packen::V,heldu,босьтны
2680,packen::V,heldu,paķert
2681,packen::V,heldu,satvert
2682,verstecken::V,ostendu,дзебны
2683,verstecken::V,ostendu,slēpt
2684,verstecken::V,ostendu,noglabāt
2685,verstecken::V,ezkutatu,дзебны
2686,verstecken::V,ezkutatu,slēpt
2687,verstecken::V,ezkutatu,noglabāt
2688,teilen::V,zatitu,юкны
2689,teilen::V,zatitu,dalīt
2690,schicken::V,bidali,ыстыны
2691,schicken::V,bidali,sūtīt
2692,schicken::V,bidali,atsūtīt
2693,bringen::V,ekarri,вайны
2694,bringen::V,ekarri,atvest
2695,hinzufügen::V,eratxiki,содтыны
2696,hinzufügen::V,eratxiki,pievienot
2697,hinzufügen::V,gaineratu,содтыны
2698,hinzufügen::V,gaineratu,pievienot
2699,bekommen::V,jaso,босьтны
2700,bekommen::V,jaso,dabūt
2701,erhalten::V,jaso,босьтны
2702,erhalten::V,jaso,saņemt
2703,nehmen::V,hartu,босьтны
2704,nehmen::V,hartu,ņemt
2705,nehmen::V,hartu,paņemt
2706,wählen::V,hautatu,бӧрйыны
2707,wählen::V,hautatu,ievēlēt
2708,wählen::V,aukeratu,бӧрйыны
2709,wählen::V,aukeratu,ievēlēt
2710,auswählen::V,hautatu,бӧрйыны
2711,auswählen::V,hautatu,izvēlēt
2712,auswählen::V,aukeratu,бӧрйыны
2713,auswählen::V,aukeratu,izvēlēt
2714,bewahren::V,begiratu,видзны
2715,bewahren::V,begiratu,saglabāt
2716,behindern::V,oztopatu,конйӧдлыны
2717,behindern::V,oztopatu,джӧмдӧдны
2718,behindern::V,oztopatu,kavēt
2719,behindern::V,oztopatu,aizkavēt
2720,verderben::V,hondatu,тшыкӧдны
2721,verderben::V,hondatu,sabojāt
2722,beschädigen::V,akastu,тшыкӧдны
2723,beschädigen::V,akastu,bojāt
2724,beschädigen::V,akastu,maitāt
2725,zerbrechen::V,apurtu,жуглыны
2726,zerbrechen::V,apurtu,salauzt
2727,zerbrechen::V,apurtu,sadauzīt
2728,zerreißen::V,zarratatu,орӧдны
2729,zerreißen::V,zarratatu,pārraut
2730,zerstören::V,suntsitu,жугӧдны
2731,zerstören::V,suntsitu,кисьтны
2732,zerstören::V,suntsitu,косявны
2733,zerstören::V,suntsitu,graut
2734,zerstören::V,suntsitu,sagraut
2735,verbrennen::V,erre,сотны
2736,verbrennen::V,erre,сотчыны
2737,verbrennen::V,erre,dedzināt
2738,verbrennen::V,erre,sadedzināt
2739,verbrennen::V,kiskali,сотны
2740,verbrennen::V,kiskali,сотчыны
2741,verbrennen::V,kiskali,dedzināt
2742,verbrennen::V,kiskali,sadedzināt
2743,geben::V,eman,сетны
2744,geben::V,eman,dot
2745,geben::V,eman,padot
2746,reichen::V,luzatu,сетны
2747,reichen::V,luzatu,padot
2748,reichen::V,luzatu,sniegt
2749,reichen::V,helarazi,сетны
2750,reichen::V,helarazi,padot
2751,reichen::V,helarazi,sniegt
2752,schenken::V,oparitu,козьнавны
2753,schenken::V,oparitu,dāvāt
2754,schenken::V,oparitu,dāvināt
2755,versprechen::V,agindu,кыв сетны
2756,versprechen::V,agindu,solīt
2757,versprechen::V,agindu,apsolīt
2758,wünschen::V,opatu,кӧсйыны
2759,wünschen::V,opatu,vēlēt
2760,wünschen::V,opatu,novēlēt
2761,wünschen::V,opetsi,кӧсйыны
2762,wünschen::V,opetsi,vēlēt
2763,wünschen::V,opetsi,novēlēt
2764,loben::V,laudatu,ошкыны
2765,loben::V,laudatu,lielīt
2766,loben::V,goraipatu,ошкыны
2767,loben::V,goraipatu,lielīt
2768,küssen::V,musu eman,окавны
2769,küssen::V,musu eman,bučot
2770,küssen::V,musu eman,skūpstīt
2771,wiegen::V,kulunkatu,гудрӧдлыны
2772,wiegen::V,kulunkatu,šūpot
2773,zudecken::V,estali,веввттьыны
2774,zudecken::V,estali,apklāt
2775,zudecken::V,estali,aizsegt
2776,wecken::V,esnatu,садьмӧдны
2777,wecken::V,esnatu,чуксавны
2778,wecken::V,esnatu,modināt
2779,wecken::V,iratzartu,садьмӧдны
2780,wecken::V,iratzartu,чуксавны
2781,wecken::V,iratzartu,modināt
2782,zeigen::V,erakutsi,петкӧдлыны
2783,zeigen::V,erakutsi,rādīt
2784,führen::V,gidatu,нуӧдны
2785,führen::V,gidatu,vadīt
2786,lehren::V,irakatsi,велӧдны
2787,lehren::V,irakatsi,mācīt
2788,lehren::V,irakatsi,iemācīt
2789,unterrichten::V,eskolak eman,велӧдны
2790,unterrichten::V,eskolak eman,apmācīt
2791,aufziehen::V,hazi,быдтыны
2792,aufziehen::V,hazi,uzaudzināt
2793,leiten::V,arteztu,веськӧдлыны
2794,leiten::V,arteztu,vadīt
2795,leiten::V,arteztu,pārzināt
2796,antreiben::V,bulkatu,тэрмӧдны
2797,antreiben::V,bulkatu,urdīt
2798,antreiben::V,bulkatu,mudināt
2799,lassen::V,-arazi,тшӧктыны
2800,lassen::V,-arazi,ļaut
2801,einladen::V,gonbidatu,корны
2802,einladen::V,gonbidatu,ielūgt
2803,einladen::V,gonbidatu,aicināt
2804,vereinigen::V,batu,ӧтувтны
2805,vereinigen::V,batu,котыртны
2806,vereinigen::V,batu,vienot
2807,vereinigen::V,batu,apvienot
2808,vereinigen::V,bateratu,ӧтувтны
2809,vereinigen::V,bateratu,котыртны
2810,vereinigen::V,bateratu,vienot
2811,vereinigen::V,bateratu,apvienot
2812,besuchen::V,ikustatu,волыны
2813,besuchen::V,ikustatu,ветлыны
2814,besuchen::V,ikustatu,apciemot
2815,treffen::V,topatu,вочаӧдны
2816,treffen::V,topatu,паныдавны
2817,treffen::V,topatu,satikt
2818,treffen::V,topatu,sastapt
2819,sich versammeln::V,bildu,лӧсьӧдчыны
2820,sich versammeln::V,bildu,salasīties
2821,sich versammeln::V,bildu,sapulcēties
2822,spielen::V,jolastu,ворсны
2823,spielen::V,jolastu,spēlēt
2824,spielen::V,jolastu,spēlēties
2825,singen::V,abestu,сьывны
2826,singen::V,abestu,dziedāt
2827,singen::V,kantatu,сьывны
2828,singen::V,kantatu,dziedāt
2829,tanzen::V,dantzatu,йӧктыны
2830,tanzen::V,dantzatu,diet
2831,tanzen::V,dantzatu,dejot
2832,tanzen::V,dantzatu,dancot
2833,tanzen::V,dantzan egin,йӧктыны
2834,tanzen::V,dantzan egin,diet
2835,tanzen::V,dantzan egin,dejot
2836,tanzen::V,dantzan egin,dancot
2837,sich trennen::V,banandu,торйӧдчыны
2838,sich trennen::V,banandu,šķirties
2839,sich trennen::V,banandu,izšķirties
2840,verlassen::V,utzietsi,эновтны
2841,verlassen::V,utzietsi,atstāt
2842,retten::V,salbatu,видзны
2843,retten::V,salbatu,мездыны
2844,retten::V,salbatu,glābt
2845,retten::V,gaizkatu,видзны
2846,retten::V,gaizkatu,мездыны
2847,retten::V,gaizkatu,glābt
2848,bewachen::V,jagon,видзны
2849,bewachen::V,jagon,sargāt
2850,bewachen::V,zaindu,видзны
2851,bewachen::V,zaindu,sargāt
2852,schützen::V,babestu,видзны
2853,schützen::V,babestu,pasargāt
2854,schützen::V,babestu,aizsargāt
2855,schützen::V,gerizatu,видзны
2856,schützen::V,gerizatu,pasargāt
2857,schützen::V,gerizatu,aizsargāt
2858,verteidigen::V,aldeztu,дорйыны
2859,verteidigen::V,aldeztu,aizstāvēt
2860,sich schlagen::V,elkar jo,косясьны
2861,sich schlagen::V,elkar jo,kauties
2862,sich schlagen::V,elkar jo,izkauties
2863,sich schlagen::V,elkar borrokatu,косясьны
2864,sich schlagen::V,elkar borrokatu,kauties
2865,sich schlagen::V,elkar borrokatu,izkauties
2866,schießen::V,tiro egin,лыйны
2867,schießen::V,tiro egin,šaut
2868,schießen::V,tiro egin,šaudīt
2869,siegen::V,irabazi,вермыны
2870,siegen::V,irabazi,uzvarēt
2871,ärgern::V,ernegatu,лӧгӧдны
2872,ärgern::V,ernegatu,лёкмӧдны
2873,ärgern::V,ernegatu,скӧрмӧдны
2874,ärgern::V,ernegatu,sadusmot
2875,ärgern::V,haserretu,лӧгӧдны
2876,ärgern::V,haserretu,лёкмӧдны
2877,ärgern::V,haserretu,скӧрмӧдны
2878,ärgern::V,haserretu,sadusmot
2879,schlagen::V,jo,вартны
2880,schlagen::V,jo,sist
2881,schlagen::V,jo,triekt
2882,schlagen::V,erauntsi,вартны
2883,schlagen::V,erauntsi,sist
2884,schlagen::V,erauntsi,triekt
2885,treten::V,zapaldu,лёгны
2886,treten::V,zapaldu,майкны
2887,treten::V,zapaldu,mīt
2888,treten::V,zapaldu,paspert
2889,treten::V,ostiaktu,лёгны
2890,treten::V,ostiaktu,майкны
2891,treten::V,ostiaktu,mīt
2892,treten::V,ostiaktu,paspert
2893,stechen::V,sastatu,бышткыны
2894,stechen::V,sastatu,durt
2895,stoßen::V,bultzatu,тойлыны
2896,stoßen::V,bultzatu,йӧткавны
2897,stoßen::V,bultzatu,grūst
2898,stehlen::V,ostu,гусявны
2899,stehlen::V,ostu,zagt
2900,stehlen::V,lapurtu,гусявны
2901,stehlen::V,lapurtu,zagt
2902,stören::V,galarazi,падмӧдны
2903,stören::V,galarazi,traucēt
2904,belästigen::V,gohaindu,дӧзмӧдны
2905,belästigen::V,gohaindu,apgrūtināt
2906,belästigen::V,alamena eman,дӧзмӧдны
2907,belästigen::V,alamena eman,apgrūtināt
2908,verbergen::V,ezkutatu,дзебны
2909,verbergen::V,ezkutatu,сайӧдны
2910,verbergen::V,ezkutatu,slēpt
2911,verbergen::V,ezkutatu,paslēpt
2912,täuschen::V,tronpatu,пӧръявны
2913,täuschen::V,tronpatu,ылӧдны
2914,täuschen::V,tronpatu,mānīt
2915,täuschen::V,tronpatu,maldināt
2916,täuschen::V,engainatu,пӧръявны
2917,täuschen::V,engainatu,ылӧдны
2918,täuschen::V,engainatu,mānīt
2919,täuschen::V,engainatu,maldināt
2920,betrügen::V,iruzurtu,сӧрны
2921,betrügen::V,iruzurtu,krāpt
2922,betrügen::V,iruzurtu,apkrāpt
2923,töten::V,hil,вины
2924,töten::V,hil,nāvēt
2925,töten::V,hil,nogalināt
2926,töten::V,heriotza eman,вины
2927,töten::V,heriotza eman,nāvēt
2928,töten::V,heriotza eman,nogalināt
2929,wohnen::V,bizi izan,овны
2930,wohnen::V,bizi izan,dzīvot
2931,arbeiten::V,lan egin,уджавны
2932,arbeiten::V,lan egin,strādāt
2933,arbeiten::V,lan egin,darboties
2934,arbeiten::V,behar egin,уджавны
2935,arbeiten::V,behar egin,strādāt
2936,arbeiten::V,behar egin,darboties
2937,sammeln::V,bildu,чукӧртны
2938,sammeln::V,bildu,vākt
2939,sammeln::V,bildumatu,чукӧртны
2940,sammeln::V,bildumatu,vākt
2941,pflücken::V,batu,вотны
2942,pflücken::V,batu,ӧктыны
2943,pflücken::V,batu,raut
2944,pflücken::V,batu,plūkt
2945,pflücken::V,bildu,вотны
2946,pflücken::V,bildu,ӧктыны
2947,pflücken::V,bildu,raut
2948,pflücken::V,bildu,plūkt
2949,jagen::V,ehizatu,кыйсьыны
2950,jagen::V,ehizatu,medīt
2951,fischen::V,arrantzatu,чери кыйны
2952,fischen::V,arrantzatu,zvejot
2953,fischen::V,arrantza egin,чери кыйны
2954,fischen::V,arrantza egin,zvejot
2955,fassen::V,harrapatu,кутны
2956,fassen::V,harrapatu,saķert
2957,hüten::V,begiratu,видзны
2958,hüten::V,begiratu,йирӧдны
2959,hüten::V,begiratu,ganīt
2960,treiben::V,bultza egin,вӧтлыны
2961,treiben::V,bultza egin,dzīt
2962,anbinden::V,estekatu,домавны
2963,anbinden::V,estekatu,piesiet
