,Concept_ID,lv,kk
2919,treffen::V,sastapt,кездесу
2920,sich versammeln::V,лӧсьӧдчыны,топталу
2921,sich versammeln::V,salasīties,топталу
2922,sich versammeln::V,sapulcēties,топталу
2923,spielen::V,ворсны,ойнау
2924,spielen::V,spēlēt,ойнау
2925,spielen::V,spēlēties,ойнау
2926,singen::V,сьывны,сайрау
2927,singen::V,dziedāt,сайрау
2928,tanzen::V,йӧктыны,билеу
2929,tanzen::V,diet,билеу
2930,tanzen::V,dejot,билеу
2931,tanzen::V,dancot,билеу
2932,sich trennen::V,торйӧдчыны,айрылысу
2933,sich trennen::V,šķirties,айрылысу
2934,sich trennen::V,izšķirties,айрылысу
2935,verlassen::V,эновтны,тастау
2936,verlassen::V,atstāt,тастау
2937,retten::V,видзны,құтқару
2938,retten::V,мездыны,құтқару
2939,retten::V,glābt,құтқару
2940,bewachen::V,видзны,күзету
2941,bewachen::V,sargāt,күзету
2942,schützen::V,видзны,жақтау
2943,schützen::V,видзны,жақтасу
2944,schützen::V,pasargāt,жақтау
2945,schützen::V,pasargāt,жақтасу
2946,schützen::V,aizsargāt,жақтау
2947,schützen::V,aizsargāt,жақтасу
2948,verteidigen::V,дорйыны,қорғау
2949,verteidigen::V,aizstāvēt,қорғау
2950,sich schlagen::V,косясьны,алысу
2951,sich schlagen::V,kauties,алысу
2952,sich schlagen::V,izkauties,алысу
2953,schießen::V,лыйны,ату
2954,schießen::V,šaut,ату
2955,schießen::V,šaudīt,ату
2956,siegen::V,вермыны,жеңу
2957,siegen::V,uzvarēt,жеңу
2958,ärgern::V,лӧгӧдны,ашуландыру
2959,ärgern::V,лёкмӧдны,ашуландыру
2960,ärgern::V,скӧрмӧдны,ашуландыру
2961,ärgern::V,sadusmot,ашуландыру
2962,schlagen::V,вартны,ұру
2963,schlagen::V,sist,ұру
2964,schlagen::V,triekt,ұру
2965,treten::V,лёгны,тебу
2966,treten::V,майкны,тебу
2967,treten::V,mīt,тебу
2968,treten::V,paspert,тебу
2969,stechen::V,бышткыны,шаншу
2970,stechen::V,durt,шаншу
2971,stoßen::V,тойлыны,түрту
2972,stoßen::V,йӧткавны,түрту
2973,stoßen::V,grūst,түрту
2974,stehlen::V,гусявны,ұрлау
2975,stehlen::V,zagt,ұрлау
2976,stören::V,падмӧдны,кесірлен
2977,stören::V,traucēt,кесірлен
2978,belästigen::V,дӧзмӧдны,мазасын алу
2979,belästigen::V,apgrūtināt,мазасын алу
2980,verbergen::V,дзебны,сездірмеу
2981,verbergen::V,сайӧдны,сездірмеу
2982,verbergen::V,slēpt,сездірмеу
2983,verbergen::V,paslēpt,сездірмеу
2984,täuschen::V,пӧръявны,жалған айту
2985,täuschen::V,ылӧдны,жалған айту
2986,täuschen::V,mānīt,жалған айту
2987,täuschen::V,maldināt,жалған айту
2988,betrügen::V,сӧрны,алдау
2989,betrügen::V,сӧрны,алдап кету
2990,betrügen::V,сӧрны,ақымақ қылу
2991,betrügen::V,krāpt,алдау
2992,betrügen::V,krāpt,алдап кету
2993,betrügen::V,krāpt,ақымақ қылу
2994,betrügen::V,apkrāpt,алдау
2995,betrügen::V,apkrāpt,алдап кету
2996,betrügen::V,apkrāpt,ақымақ қылу
2997,töten::V,вины,құрту
2998,töten::V,вины,өлтіру
2999,töten::V,nāvēt,құрту
3000,töten::V,nāvēt,өлтіру
3001,töten::V,nogalināt,құрту
3002,töten::V,nogalināt,өлтіру
3003,wohnen::V,овны,мекендеу
3004,wohnen::V,овны,өмір сүру
3005,wohnen::V,dzīvot,мекендеу
3006,wohnen::V,dzīvot,өмір сүру
3007,arbeiten::V,уджавны,істеу
3008,arbeiten::V,уджавны,еңбектену
3009,arbeiten::V,strādāt,істеу
3010,arbeiten::V,strādāt,еңбектену
3011,arbeiten::V,darboties,істеу
3012,arbeiten::V,darboties,еңбектену
3013,sammeln::V,чукӧртны,жыю
3014,sammeln::V,vākt,жыю
3015,pflücken::V,вотны,жұлу
3016,pflücken::V,ӧктыны,жұлу
3017,pflücken::V,raut,жұлу
3018,pflücken::V,plūkt,жұлу
3019,jagen::V,кыйсьыны,аулау
3020,jagen::V,medīt,аулау
3021,fischen::V,чери кыйны,балык_аулау
3022,fischen::V,zvejot,балык_аулау
3023,fassen::V,кутны,ұстау
3024,fassen::V,saķert,ұстау
3025,hüten::V,видзны,жаю
3026,hüten::V,видзны,бағу
3027,hüten::V,йирӧдны,жаю
3028,hüten::V,йирӧдны,бағу
3029,hüten::V,ganīt,жаю
3030,hüten::V,ganīt,бағу
3031,treiben::V,вӧтлыны,айдау
3032,treiben::V,dzīt,айдау
3033,anbinden::V,домавны,байлау
3034,anbinden::V,piesiet,байлау
3035,anbinden::V,piesaistīt,байлау
3036,füttern::V,вердны,ас ішкізу
3037,füttern::V,вердны,азықтандыру
3038,füttern::V,вердны,қоректендіру
3039,füttern::V,barot,ас ішкізу
3040,füttern::V,barot,азықтандыру
3041,füttern::V,barot,қоректендіру
3042,melken::V,лысьтыны,сауу
3043,melken::V,slaukt,сауу
3044,hacken::V,керавны,турау
3045,hacken::V,kapāt,турау
3046,gießen::V,киськавны,суару
3047,gießen::V,liet,суару
3048,gießen::V,laistīt,суару
3049,reifen::V,кисьмыны,жетілу
3050,reifen::V,briest,жетілу
3051,zubereiten::V,дасьтыны,даяр ету
3052,zubereiten::V,taisīt,даяр ету
3053,zubereiten::V,gatavot,даяр ету
3054,kochen::V,пуны,асу
3055,kochen::V,vārīt,асу
3056,backen::V,пӧжавны,пісіру
3057,backen::V,cept,пісіру
3058,braten::V,пражитны,қуыру
3059,braten::V,cept,қуыру
3060,braten::V,cepināt,қуыру
3061,umrühren::V,сорлавны,былғалау
3062,umrühren::V,сорлавны,сапырылыстыру
3063,umrühren::V,maisīt,былғалау
3064,umrühren::V,maisīt,сапырылыстыру
3065,umrühren::V,apmaisīt,былғалау
3066,umrühren::V,apmaisīt,сапырылыстыру
3067,stricken::V,кӧртны,торлау
3068,stricken::V,кӧртны,тоқу
3069,stricken::V,adīt,торлау
3070,stricken::V,adīt,тоқу
3071,nähen::V,вурны,тігу
3072,nähen::V,šūt,тігу
3073,färben::V,мичӧдны,бояу
3074,färben::V,мичӧдны,сырлау
3075,färben::V,краситны,бояу
3076,färben::V,краситны,сырлау
3077,färben::V,krāsot,бояу
3078,färben::V,krāsot,сырлау
3079,färben::V,nokrāsot,бояу
3080,färben::V,nokrāsot,сырлау
3081,reinigen::V,весавны,аршу
3082,reinigen::V,весавны,тазалау
3083,reinigen::V,tīrīt,аршу
3084,reinigen::V,tīrīt,тазалау
3085,reinigen::V,attīrīt,аршу
3086,reinigen::V,attīrīt,тазалау
3087,waschen::V,мыськыны,жуу
3088,waschen::V,mazgāt,жуу
3089,abwischen::V,чышкыны,сүрту
3090,abwischen::V,noslaucīt,сүрту
3091,spülen::V,пожъявны,шаю
3092,spülen::V,skalot,шаю
3093,fegen::V,чышкыны,сыпыру
3094,fegen::V,slaucīt,сыпыру
3095,kehren::V,чышкыны,сыпыру
3096,kehren::V,mēzt,сыпыру
3097,baden::V,купайтчыны,шомылу
3098,baden::V,peldēties,шомылу
3099,sich waschen::V,мыссьыны,жуыну
3100,sich waschen::V,mazgāties,жуыну
3101,ausziehen::V,пӧрччӧдны,шешу
3102,ausziehen::V,noģērbt,шешу
3103,anziehen::V,кӧмавны,кигізу
3104,anziehen::V,пасьтавны,кигізу
3105,anziehen::V,uzvilkt,кигізу
3106,sich anziehen::V,пасьтасьны,киіну
3107,sich anziehen::V,apģērbties,киіну
3108,kämmen::V,сынавны,тарау
3109,kämmen::V,sukāt,тарау
3110,schmücken::V,мичмӧдны,әсемдеу
3111,schmücken::V,мичмӧдны,мәнерлеу
3112,schmücken::V,мичмӧдны,көріктендіру
3113,schmücken::V,rotāt,әсемдеу
3114,schmücken::V,rotāt,мәнерлеу
3115,schmücken::V,rotāt,көріктендіру
3116,schmücken::V,greznot,әсемдеу
3117,schmücken::V,greznot,мәнерлеу
3118,schmücken::V,greznot,көріктендіру
3119,sagen::V,шуны,деу
3120,sagen::V,шуны,айту
3121,sagen::V,висьтавны,деу
3122,sagen::V,висьтавны,айту
3123,sagen::V,teikt,деу
3124,sagen::V,teikt,айту
3125,sprechen::V,сёрнитны,деу
3126,sprechen::V,сёрнитны,айту
3127,sprechen::V,runāt,деу
3128,sprechen::V,runāt,айту
3129,reden::V,сёрнитны,сөйлеу
3130,reden::V,сёрнитны,сөйлесу
3131,reden::V,сёрнитны,тіл қатысу
3132,reden::V,norunāt,сөйлеу
3133,reden::V,norunāt,сөйлесу
3134,reden::V,norunāt,тіл қатысу
3135,sich unterhalten::V,сёрнитны,сұхбаттасу
3136,sich unterhalten::V,варовитны,сұхбаттасу
3137,sich unterhalten::V,sarunāties,сұхбаттасу
3138,fragen::V,юавны,сұрау
3139,fragen::V,jautāt,сұрау
3140,bitten::V,корны,өтіну
3141,bitten::V,корны,жалыну
3142,bitten::V,lūgt,өтіну
3143,bitten::V,lūgt,жалыну
3144,bitten::V,prasīt,өтіну
3145,bitten::V,prasīt,жалыну
3146,erzählen::V,висьтавны,айту
3147,erzählen::V,stāstīt,айту
3148,mitteilen::V,юӧртны,білдіру
3149,mitteilen::V,висьтавны,білдіру
3150,mitteilen::V,pavēstīt,білдіру
3151,nennen::V,шуны,атау
3152,nennen::V,ним сетны,атау
3153,nennen::V,saukt,атау
3154,rufen::V,корны,шақыру
3155,rufen::V,saukt,шақыру
3156,prahlen::V,ошйысьны,бөсу
3157,prahlen::V,lielīties,бөсу
3158,übersetzen::V,вуджӧдны,аудару
3159,übersetzen::V,tulkot,аудару
3160,übersetzen::V,pārtulkot,аудару
3161,denken::V,мӧвпавны,ойлау
3162,denken::V,domāt,ойлау
3163,glauben::V,эскыны,нану
3164,glauben::V,эскыны,илану
3165,glauben::V,ticēt,нану
3166,glauben::V,ticēt,илану
3167,bemerken::V,казявны,аңғару
3168,bemerken::V,ievērot,аңғару
3169,bemerken::V,ieraudzīt,аңғару
3170,erkennen::V,тӧдмавны,тану
3171,erkennen::V,pazīt,тану
3172,erkennen::V,atpazīt,тану
3173,begreifen::V,вежӧртны,ұғу
3174,begreifen::V,вежӧртны,аңғарып алу
3175,begreifen::V,гӧгӧрвоны,ұғу
3176,begreifen::V,гӧгӧрвоны,аңғарып алу
3177,begreifen::V,jēgt,ұғу
3178,begreifen::V,jēgt,аңғарып алу
3179,begreifen::V,apjēgt,ұғу
3180,begreifen::V,apjēgt,аңғарып алу
3181,verstehen::V,вежӧртны,пайым
3182,verstehen::V,вежӧртны,түсіну
3183,verstehen::V,гӧгӧрвоны,пайым
3184,verstehen::V,гӧгӧрвоны,түсіну
3185,verstehen::V,saprast,пайым
3186,verstehen::V,saprast,түсіну
3187,lernen::V,вeлöдчыны,оқу
3188,lernen::V,mācīties,оқу
3189,wissen::V,тӧдны,хабардар болу
3190,wissen::V,zināt,хабардар болу
3191,sich erinnern an::V,казьтывны,еске түсіру
3192,sich erinnern an::V,дум вылӧ уськӧдны,еске түсіру
3193,sich erinnern an::V,atminēties,еске түсіру
3194,vergessen::V,вунӧдны,ұмыту
3195,vergessen::V,mirst,ұмыту
3196,vergessen::V,aizmirst,ұмыту
3197,messen::V,муртавны,өлшеу
3198,messen::V,mērīt,өлшеу
3199,zählen::V,лыддьыны,санау
3200,zählen::V,skaitīt,санау
3201,rechnen::V,лыддьыны,санап шығару
3202,rechnen::V,лыддьыны,санап шығу
3203,rechnen::V,лыддьыны,санау
3204,rechnen::V,rēķināt,санап шығару
3205,rechnen::V,rēķināt,санап шығу
3206,rechnen::V,rēķināt,санау
3207,lesen::V,лыддьыны,оқу
3208,lesen::V,lasīt,оқу
3209,malen::V,серпасавны,сурет салу
3210,malen::V,gleznot,сурет салу
3211,zeichnen::V,серпасавны,сурет салу
3212,zeichnen::V,zīmēt,сурет салу
3213,schreiben::V,гижны,жазу
3214,schreiben::V,rakstīt,жазу
3215,besitzen::V,лоны,болу
3216,besitzen::V,piederēt,болу
3217,kaufen::V,ньӧбны,алу
3218,kaufen::V,ньӧбны,әперу
3219,kaufen::V,pirkt,алу
3220,kaufen::V,pirkt,әперу
3221,verkaufen::V,вузавны,сату
3222,verkaufen::V,pārdot,сату
3223,bezahlen::V,мынтыны,төлеу
3224,bezahlen::V,мынтыны,ақы беру
3225,bezahlen::V,мынтыны,ақы төлеу
3226,bezahlen::V,мынтысьны,төлеу
3227,bezahlen::V,мынтысьны,ақы беру
3228,bezahlen::V,мынтысьны,ақы төлеу
3229,bezahlen::V,apmaksāt,төлеу
3230,bezahlen::V,apmaksāt,ақы беру
3231,bezahlen::V,apmaksāt,ақы төлеу
3232,zahlen::V,мынтыны,төлеу
3233,zahlen::V,maksāt,төлеу
3234,beherrschen::V,ас улын кутны,билеу
3235,beherrschen::V,valdīt,билеу
3236,ertragen::V,пыкны,төзу
3237,ertragen::V,пыкны,шыдау
3238,ertragen::V,лэптыны,төзу
3239,ertragen::V,лэптыны,шыдау
3240,ertragen::V,panest,төзу
3241,ertragen::V,panest,шыдау
3242,ertragen::V,paciest,төзу
3243,ertragen::V,paciest,шыдау
