,Concept_ID,ca,se
2487,Stock::N,pal,klåbpoe
2488,Stock::N,pal,soabbe
2489,Stock::N,pal,soabbi
2490,Stock::N,pal,suáb'bi
2491,Stock::N,pal,suä´b'b
2492,Stock::N,pal,суэммьп
2493,Stab::N,bastó,klaahka
2494,Stab::N,bastó,soabbe
2495,Stab::N,bastó,soabbi
2496,Stab::N,bastó,suáb'bi
2497,Stab::N,bastó,suä´b'b
2498,Stab::N,bastó,суэммьп
2499,Rohr::N,tub,gïrse
2500,Rohr::N,tub,båhttså
2501,Rohr::N,tub,bohcci
2502,Rohr::N,tub,poccee
2503,Rohr::N,tub,puu´lčiǩ
2504,Rohr::N,tub,туррьп
2505,Haus::N,casa,ståapoe
2506,Haus::N,casa,goahte
2507,Haus::N,casa,stohpu
2508,Haus::N,casa,tááḷu
2509,Haus::N,casa,tääll
2510,Haus::N,casa,пэ̄ҏҏт
2511,Heim::N,llar,hïejme
2512,Heim::N,llar,viesso
2513,Heim::N,llar,ruoktu
2514,Heim::N,llar,päikki
2515,Heim::N,llar,päi´ǩǩ
2516,Heim::N,llar,пэ̄ҏҏт
2517,Ofen::N,estufa,vuebnie
2518,Ofen::N,estufa,vuodná
2519,Ofen::N,estufa,vuobnne
2520,Ofen::N,estufa,uvdna
2521,Ofen::N,estufa,uvnâ
2522,Ofen::N,estufa,ǩiiuǥân
2523,Ofen::N,estufa,пе̄ххц
2524,Ofen::N,estufa,кыввкан
2525,Fußboden::N,terra,guelpie
2526,Fußboden::N,terra,guolbbe
2527,Fußboden::N,terra,láhtti
2528,Fußboden::N,terra,šalde
2529,Fußboden::N,terra,šâ´ldd
2530,Fußboden::N,terra,шалльт
2531,Tisch::N,taula,buertie
2532,Tisch::N,taula,bievdde
2533,Tisch::N,taula,beavdi
2534,Tisch::N,taula,pevdi
2535,Tisch::N,taula,på´rdd
2536,Tisch::N,taula,stue´ll
2537,Tisch::N,taula,туэлль
2538,Stuhl::N,cadira,stovle
2539,Stuhl::N,cadira,ståvllå
2540,Stuhl::N,cadira,stuollu
2541,Stuhl::N,cadira,stovli
2542,Stuhl::N,cadira,stuu´l
2543,Stuhl::N,cadira,стула
2544,Wiege::N,bressol,gïerhkeme
2545,Wiege::N,bressol,vuoggo
2546,Wiege::N,bressol,geaŧŧu
2547,Wiege::N,bressol,geaktu
2548,Wiege::N,bressol,gietkka
2549,Wiege::N,bressol,kiäh'tu
2550,Wiege::N,bressol,vogga
2551,Wiege::N,bressol,кӣткэм
2552,Bett::N,llit,seangkoe
2553,Bett::N,llit,sæŋŋga
2554,Bett::N,llit,seaŋga
2555,Bett::N,llit,seŋgâ
2556,Bett::N,llit,sââ´jj
2557,Bett::N,llit,вуэдтӭмсайй
2558,Regal::N,prestatgeria,hælla
2559,Regal::N,prestatgeria,hilldo
2560,Regal::N,prestatgeria,hildu
2561,Regal::N,prestatgeria,ildee
2562,Regal::N,prestatgeria,i´lddi
2563,Regal::N,prestatgeria,ылльтэ
2564,Kiste::N,caixa,aeskie
2565,Kiste::N,caixa,kássa
2566,Kiste::N,caixa,kássa
2567,Kiste::N,caixa,árkku
2568,Kiste::N,caixa,ču´ǩǩ
2569,Kiste::N,caixa,чуххьк
2570,Fenster::N,finestra,klaase
2571,Fenster::N,finestra,vinndek
2572,Fenster::N,finestra,láse
2573,Fenster::N,finestra,laasâ
2574,Fenster::N,finestra,ikkân
2575,Fenster::N,finestra,эххкан
2576,Tür::N,porta,okse
2577,Tür::N,porta,uksa
2578,Tür::N,porta,uksa
2579,Tür::N,porta,uksâ
2580,Tür::N,porta,uhss
2581,Tür::N,porta,уккс
2582,Tor::N,portal,okse
2583,Tor::N,portal,pårttå
2584,Tor::N,portal,uksa
2585,Tor::N,portal,poarta
2586,Tor::N,portal,porttâ
2587,Tor::N,portal,uustõk
2588,Tor::N,portal,čuâlluhss
2589,Tor::N,portal,уккс
2590,Zaun::N,tanca,haakene
2591,Zaun::N,tanca,jerra
2592,Zaun::N,tanca,gárdde
2593,Zaun::N,tanca,áidi
2594,Zaun::N,tanca,äiđi
2595,Zaun::N,tanca,äidd
2596,Zaun::N,tanca,čuâll
2597,Zaun::N,tanca,а̄ййт
2598,Dach::N,teulada,rehpie
2599,Dach::N,teulada,dæhkko
2600,Dach::N,teulada,gáhttu
2601,Dach::N,teulada,káttu
2602,Dach::N,teulada,laakk
2603,Dach::N,teulada,пэ̄ҏҏтэ̄ля
2604,Dach::N,teulada,кры̄ша
2605,Leiter::N,escala,raajtere
2606,Leiter::N,escala,tjajmos
2607,Leiter::N,escala,boagos
2608,Leiter::N,escala,ráidalas
2609,Leiter::N,escala,raidlâs
2610,Leiter::N,escala,лествец
2611,Leiter::N,escala de mà,raajtere
2612,Leiter::N,escala de mà,tjajmos
2613,Leiter::N,escala de mà,boagos
2614,Leiter::N,escala de mà,ráidalas
2615,Leiter::N,escala de mà,raidlâs
2616,Leiter::N,escala de mà,лествец
2617,Besen::N,escombra,saehpie
2618,Besen::N,escombra,gaerpene
2619,Besen::N,escombra,njáman
2620,Besen::N,escombra,luvdá
2621,Besen::N,escombra,luvdá
2622,Besen::N,escombra,västt
2623,Besen::N,escombra,ва̄сст
2624,Spaten::N,pala,gåajvoe
2625,Spaten::N,pala,spádá
2626,Spaten::N,pala,goajvvo
2627,Spaten::N,pala,goaivu
2628,Spaten::N,pala,kuái'vu
2629,Spaten::N,pala,kuäivv
2630,Spaten::N,pala,куаййв
2631,Schaufel::N,pala,gåajvoe
2632,Schaufel::N,pala,gåjvun
2633,Schaufel::N,pala,goajvvo
2634,Schaufel::N,pala,goaivu
2635,Schaufel::N,pala,kuái'vu
2636,Schaufel::N,pala,kuäivv
2637,Schaufel::N,pala,куаййв
2638,Gabel::N,forquilla,tjåagka
2639,Gabel::N,forquilla,gáffil
2640,Gabel::N,forquilla,káffal
2641,Gabel::N,forquilla,kaahvâl
2642,Gabel::N,forquilla,velkk
2643,Gabel::N,forquilla,а̄лльс
2644,Löffel::N,cullera,buste
2645,Löffel::N,cullera,bassti
2646,Löffel::N,cullera,baste
2647,Löffel::N,cullera,pastem
2648,Löffel::N,cullera,pâ´sttem
2649,Löffel::N,cullera,пасьтэмь
2650,Messer::N,coltell,nejpie
2651,Messer::N,coltell,nijbbe
2652,Messer::N,coltell,niibi
2653,Messer::N,coltell,nijbe
2654,Messer::N,coltell,nei´bb
2655,Messer::N,coltell,ныййп
2656,Nagel::N,clau,spæjhkere
2657,Nagel::N,clau,spiger
2658,Nagel::N,clau,návlle
2659,Nagel::N,clau,spiikkár
2660,Nagel::N,clau,spijkkár
2661,Nagel::N,clau,näu´ll
2662,Nagel::N,clau,на̄ввьл
2663,Netz::N,filat,viermie
2664,Netz::N,filat,viermme
2665,Netz::N,filat,næhtta
2666,Netz::N,filat,fierbmi
2667,Netz::N,filat,viermi
2668,Netz::N,filat,säi´mm
2669,Netz::N,filat,нӯжхьт
2670,Haken::N,ganxo,kruehkie
2671,Haken::N,ganxo,ruohkke
2672,Haken::N,ganxo,vagge
2673,Haken::N,ganxo,roahkki
2674,Haken::N,ganxo,faggi
2675,Haken::N,ganxo,kuák'ki
2676,Haken::N,ganxo,kuä´ǩ'ǩ
2677,Haken::N,ganxo,ва̄ӈӈк
2678,Haken::N,ganxo,куэххьк
2679,Griff::N,puny,rehpie
2680,Griff::N,puny,taatje
2681,Griff::N,puny,gavlla
2682,Griff::N,puny,guottáldahka
2683,Griff::N,puny,geavja
2684,Griff::N,puny,novdâ
2685,Griff::N,puny,nõđđ
2686,Griff::N,puny,kå´ǧǧ
2687,Griff::N,puny,нэ̄дт
2688,Griff::N,mànec,rehpie
2689,Griff::N,mànec,taatje
2690,Griff::N,mànec,gavlla
2691,Griff::N,mànec,guottáldahka
2692,Griff::N,mànec,geavja
2693,Griff::N,mànec,novdâ
2694,Griff::N,mànec,nõđđ
2695,Griff::N,mànec,kå´ǧǧ
2696,Griff::N,mànec,нэ̄дт
2697,Schloss::N,pany,laesie
2698,Schloss::N,pany,lássa
2699,Schloss::N,pany,lohkka
2700,Schloss::N,pany,lukkâ
2701,Schloss::N,pany,lokk
2702,Schloss::N,pany,ло̄ххк
2703,Bild::N,imatge,guvvie
2704,Bild::N,imatge,gåvvå
2705,Bild::N,imatge,govva
2706,Bild::N,imatge,koṿe
2707,Bild::N,imatge,kartt
2708,Bild::N,imatge,картина
2709,Figur::N,figura,guvvie
2710,Figur::N,figura,gåvos
2711,Figur::N,figura,figuvrra
2712,Figur::N,figura,figuvra
2713,Figur::N,figura,kovos
2714,Figur::N,figura,kuâŋas
2715,Puppe::N,nina,dåahka
2716,Puppe::N,nina,dåhkko
2717,Puppe::N,nina,doahkko
2718,Puppe::N,nina,dohkká
2719,Puppe::N,nina,duhkká
2720,Puppe::N,nina,kuuhlaž
2721,Puppe::N,nina,кукла
2722,Beutel::N,bossa,voessetje
2723,Beutel::N,bossa,påvsså
2724,Beutel::N,bossa,seahkaš
2725,Beutel::N,bossa,bursa
2726,Beutel::N,bossa,guhkkár
2727,Beutel::N,bossa,čooṿâs
2728,Beutel::N,bossa,siâk'k
2729,Beutel::N,bossa,kå´ššel
2730,Beutel::N,bossa,ве̄ҏҏц
2731,Bündel::N,feix,paantje
2732,Bündel::N,feix,buduk
2733,Bündel::N,feix,gurppe
2734,Bündel::N,feix,gihppu
2735,Bündel::N,feix,kiäs'tu
2736,Bündel::N,feix,šnâpp
2737,Bündel::N,feix,пуччк
2738,Bündel::N,paquet,paantje
2739,Bündel::N,paquet,buduk
2740,Bündel::N,paquet,gurppe
2741,Bündel::N,paquet,gihppu
2742,Bündel::N,paquet,kiäs'tu
2743,Bündel::N,paquet,šnâpp
2744,Bündel::N,paquet,пуччк
2745,Tasche::N,bossa,veaskoe
2746,Tasche::N,bossa,væssko
2747,Tasche::N,bossa,lávkka
2748,Tasche::N,bossa,lávka
2749,Tasche::N,bossa,seahkka
2750,Tasche::N,bossa,lavkkâ
2751,Tasche::N,bossa,laukk
2752,Tasche::N,bossa,суӎӎьк
2753,Tasche::N,bossa,ло̄а̄ффк
2754,Eimer::N,galleda,bæhtoe
2755,Eimer::N,galleda,skiello
2756,Eimer::N,galleda,skállu
2757,Eimer::N,galleda,eebir
2758,Eimer::N,galleda,skääll
2759,Eimer::N,galleda,е̄мьперь
2760,Deckel::N,tapa,luehkie
2761,Deckel::N,tapa,låhkke
2762,Deckel::N,tapa,lohkki
2763,Deckel::N,tapa,lokke
2764,Deckel::N,tapa,lå´ǩǩ
2765,Deckel::N,tapa,ко̄а̄ххтнэсс
2766,Deckel::N,tapadora,luehkie
2767,Deckel::N,tapadora,låhkke
2768,Deckel::N,tapadora,lohkki
2769,Deckel::N,tapadora,lokke
2770,Deckel::N,tapadora,lå´ǩǩ
2771,Deckel::N,tapadora,ко̄а̄ххтнэсс
2772,Geschirr::N,vaixella,lihtie
2773,Geschirr::N,vaixella,lihte
2774,Geschirr::N,vaixella,lihtit
2775,Geschirr::N,vaixella,litte
2776,Geschirr::N,vaixella,kärldõk
2777,Geschirr::N,vaixella,ка̄ррь
2778,Sack::N,sac,voesse
2779,Sack::N,sac,vuossa
2780,Sack::N,sac,seahkka
2781,Sack::N,sac,sekkâ
2782,Sack::N,sac,siâk'k
2783,Sack::N,sac,ве̄ҏҏц
2784,Sack::N,saca,voesse
2785,Sack::N,saca,vuossa
2786,Sack::N,saca,seahkka
2787,Sack::N,saca,sekkâ
2788,Sack::N,saca,siâk'k
2789,Sack::N,saca,ве̄ҏҏц
2790,Tasse::N,tassa,guksie
2791,Tasse::N,tassa,gåhppå
2792,Tasse::N,tassa,gohppu
2793,Tasse::N,tassa,pollo
2794,Tasse::N,tassa,kopp
2795,Tasse::N,tassa,на̄ххьп
2796,Topf::N,pot,baetie
2797,Topf::N,pot,krovhte
2798,Topf::N,pot,rujtta
2799,Topf::N,pot,giebbme
2800,Topf::N,pot,báhti
2801,Topf::N,pot,gievdni
2802,Topf::N,pot,pääti
2803,Topf::N,pot,kruâitt
2804,Topf::N,pot,кӣммьн
2805,Topf::N,olla,baetie
2806,Topf::N,olla,krovhte
2807,Topf::N,olla,rujtta
2808,Topf::N,olla,giebbme
2809,Topf::N,olla,báhti
2810,Topf::N,olla,gievdni
2811,Topf::N,olla,pääti
2812,Topf::N,olla,kruâitt
2813,Topf::N,olla,кӣммьн
2814,Kessel::N,caldera,giebnie
2815,Kessel::N,caldera,skallo
2816,Kessel::N,caldera,giebbme
2817,Kessel::N,caldera,gieđbmi
2818,Kessel::N,caldera,kiem'ni
2819,Kessel::N,caldera,ǩie´mnn
2820,Kessel::N,caldera,кӣммьн
2821,Essen::N,àpat,åesie
2822,Essen::N,àpat,beapmoe
2823,Essen::N,àpat,biebbmo
2824,Essen::N,àpat,borramuš
2825,Essen::N,àpat,purrâmâš
2826,Essen::N,àpat,porrmõš
2827,Essen::N,àpat,по̄ррмушш
2828,Essen::N,menjada,åesie
2829,Essen::N,menjada,beapmoe
2830,Essen::N,menjada,biebbmo
2831,Essen::N,menjada,borramuš
2832,Essen::N,menjada,purrâmâš
2833,Essen::N,menjada,porrmõš
2834,Essen::N,menjada,по̄ррмушш
2835,Nahrung::N,aliment,beapmoe
2836,Nahrung::N,aliment,biebbmo
2837,Nahrung::N,aliment,biebmu
2838,Nahrung::N,aliment,purrâmâš
2839,Nahrung::N,aliment,porrmõš
2840,Nahrung::N,aliment,по̄ррмушш
2841,Speise::N,plat,beapmoe
2842,Speise::N,plat,biebbmo
2843,Speise::N,plat,biebmu
2844,Speise::N,plat,määlis
2845,Speise::N,plat,aasâs
2846,Speise::N,plat,porrmõš
2847,Speise::N,plat,по̄ррмушш
2848,Fleisch::N,carn,bearkoe
2849,Fleisch::N,carn,oadtje
2850,Fleisch::N,carn,bierggo
2851,Fleisch::N,carn,biergu
2852,Fleisch::N,carn,uáž'ži
2853,Fleisch::N,carn,vuä´ǯ'ǯ
2854,Fleisch::N,carn,вуэннч
2855,Getreide::N,cereals,gernie
2856,Getreide::N,cereals,gårnne
2857,Getreide::N,cereals,gordni
2858,Getreide::N,cereals,valje
2859,Getreide::N,cereals,ле̄ййп
2860,Brei::N,puré,kraavhtse
2861,Brei::N,puré,ráktsa
2862,Brei::N,puré,buvru
2863,Brei::N,puré,suoḥâd
2864,Brei::N,puré,hutt
2865,Brei::N,puré,уххт
2866,Brot::N,pa,gaahkoe
2867,Brot::N,pa,lájbbe
2868,Brot::N,pa,stummpa
2869,Brot::N,pa,láibi
2870,Brot::N,pa,gáhkku
2871,Brot::N,pa,leibi
2872,Brot::N,pa,lei´bb
2873,Brot::N,pa,ле̄ййп
2874,Scheibe::N,tall,snaejrie
2875,Scheibe::N,tall,sárdde
2876,Scheibe::N,tall,vajahas
2877,Scheibe::N,tall,časkkis
2878,Scheibe::N,tall,ča'skes
2879,Scheibe::N,tall,ku´sǩǩ
2880,Scheibe::N,tall,кусськ
2881,Scheibe::N,llesca,snaejrie
2882,Scheibe::N,llesca,sárdde
2883,Scheibe::N,llesca,vajahas
2884,Scheibe::N,llesca,časkkis
2885,Scheibe::N,llesca,ča'skes
2886,Scheibe::N,llesca,ku´sǩǩ
2887,Scheibe::N,llesca,кусськ
2888,Fett::N,greix,buejtie
2889,Fett::N,greix,vuodja
2890,Fett::N,greix,buoidi
2891,Fett::N,greix,pyei'di
2892,Fett::N,greix,puõi´dd
2893,Fett::N,greix,пуййт
2894,Butter::N,mantega,voeje
2895,Butter::N,mantega,vuodja
2896,Butter::N,mantega,vuodja
2897,Butter::N,mantega,vuojâ
2898,Butter::N,mantega,vuõjj
2899,Butter::N,mantega,вӯйй
2900,Öl::N,oli,ålja
2901,Öl::N,oli,ulljo
2902,Öl::N,oli,oalljo
2903,Öl::N,oli,olju
2904,Öl::N,oli,oljo
2905,Öl::N,oli,vuõjj
2906,Öl::N,oli,вӯйй
2907,Salz::N,sal,saelhtie
2908,Salz::N,sal,sállte
2909,Salz::N,sal,sálti
2910,Salz::N,sal,sältti
2911,Salz::N,sal,sä´ltt
2912,Salz::N,sal,сӯлль
2913,Suppe::N,sopa,joptse
2914,Suppe::N,sopa,jupptsa
2915,Suppe::N,sopa,málli
2916,Suppe::N,sopa,määḷi
2917,Suppe::N,sopa,lieṃâ
2918,Suppe::N,sopa,liõmm
2919,Suppe::N,sopa,лӣмм
2920,Honig::N,mel,hååneske
2921,Honig::N,mel,meda
2922,Honig::N,mel,miehta
2923,Honig::N,mel,mietâ
2924,Honig::N,mel,miõtt
2925,Honig::N,mel,мӣдт
2926,Milch::N,llet,mielhkie
2927,Milch::N,llet,mielkke
2928,Milch::N,llet,mielki
2929,Milch::N,llet,miel'kki
2930,Milch::N,llet,mie´lǩǩ
2931,Milch::N,llet,ма̄ййт
2932,Tee::N,te,löövje
2933,Tee::N,te,tedja
2934,Tee::N,te,deadju
2935,Tee::N,te,čee
2936,Tee::N,te,teej̣â
2937,Tee::N,te,čee
2938,Tee::N,te,чайй
2939,Leder::N,cuir,hovre
2940,Leder::N,cuir,sassne
2941,Leder::N,cuir,náhkki
2942,Leder::N,cuir,leaira
2943,Leder::N,cuir,čevđi
2944,Leder::N,cuir,čåu´dd
2945,Leder::N,cuir,на̄ххьк
2946,Wolle::N,llana,ålloe
2947,Wolle::N,llana,hullo
2948,Wolle::N,llana,ullu
2949,Wolle::N,llana,ullo
2950,Wolle::N,llana,oll
2951,Wolle::N,llana,улл
2952,Stoff::N,tela,tyjje
2953,Stoff::N,tela,gápptás
2954,Stoff::N,tela,stoaffa
2955,Stoff::N,tela,ávnnas
2956,Stoff::N,tela,käägus
2957,Stoff::N,tela,aaunâs
2958,Stoff::N,tela,лыййн
2959,Nadel::N,agulla,naaloe
2960,Nadel::N,agulla,nállo
2961,Nadel::N,agulla,nállu
2962,Nadel::N,agulla,nááḷu
2963,Nadel::N,agulla,neu´ll
2964,Nadel::N,agulla,нӣввьл
2965,Faden::N,fil,laejkie
2966,Faden::N,fil,hárppo
2967,Faden::N,fil,árpu
2968,Faden::N,fil,läigi
2969,Faden::N,fil,lääi´j
2970,Faden::N,fil,сӯнн
2971,Knopf::N,botó,balhka
2972,Knopf::N,botó,boallo
2973,Knopf::N,botó,boallu
2974,Knopf::N,botó,puál'lu
2975,Knopf::N,botó,puäll
2976,Knopf::N,botó,пуалл
2977,Knoten::N,nus,tjoelme
2978,Knoten::N,nus,tjuolmma
2979,Knoten::N,nus,čuolbma
2980,Knoten::N,nus,čuol'mâ
2981,Knoten::N,nus,čuõlmm
2982,Knoten::N,nus,чӯллм
2983,Farbe::N,pintura,klaerie
2984,Farbe::N,pintura,ivnne
2985,Farbe::N,pintura,bájnno
2986,Farbe::N,pintura,mola
2987,Farbe::N,pintura,fearga
2988,Farbe::N,pintura,maalâ
2989,Farbe::N,pintura,páinu
2990,Farbe::N,pintura,kälkk
2991,Farbe::N,pintura,по̄а̄ййн
2992,Kleidung::N,roba,tyjje
2993,Kleidung::N,roba,gárvvo
2994,Kleidung::N,roba,bivttas
2995,Kleidung::N,roba,piivtâs
2996,Kleidung::N,roba,pivoh
2997,Kleidung::N,roba,piiutâs
2998,Kleidung::N,roba,о̄а̄з
2999,Kleidung::N,vestits,tyjje
3000,Kleidung::N,vestits,gárvvo
3001,Kleidung::N,vestits,bivttas
3002,Kleidung::N,vestits,piivtâs
3003,Kleidung::N,vestits,pivoh
3004,Kleidung::N,vestits,piiutâs
3005,Kleidung::N,vestits,о̄а̄з
3006,Hemd::N,camisa,sjåarhtoe
3007,Hemd::N,camisa,skirtto
3008,Hemd::N,camisa,báidi
3009,Hemd::N,camisa,päiđi
3010,Hemd::N,camisa,päidd
3011,Hemd::N,camisa,па̄ййт
3012,Kragen::N,coll,döörhke
3013,Kragen::N,coll,tjiebet
3014,Kragen::N,coll,tjehpuris
3015,Kragen::N,coll,čeabet
3016,Kragen::N,coll,kráva
3017,Kragen::N,coll,siä'pulâs
3018,Kragen::N,coll,seäp'plõs
3019,Kragen::N,coll,ко̄а̄влас
3020,Ärmel::N,màniga,sissie
3021,Ärmel::N,màniga,sasse
3022,Ärmel::N,màniga,soadji
3023,Ärmel::N,màniga,suájá
3024,Ärmel::N,màniga,suäjj
3025,Ärmel::N,màniga,суэйй
3026,Hose::N,pantalōns,måvhka
3027,Hose::N,pantalōns,båkså
3028,Hose::N,pantalōns,buvssat
3029,Hose::N,pantalōns,puuvsah
3030,Hose::N,pantalōns,puus
3031,Hose::N,pantalōns,пукс
3032,Hose::N,pantalōns,ко̄а̄дтӭ
3033,Gürtel::N,cinturó,juvvie
3034,Gürtel::N,cinturó,beelhte
3035,Gürtel::N,cinturó,avve
3036,Gürtel::N,cinturó,getsam
3037,Gürtel::N,cinturó,boagán
3038,Gürtel::N,cinturó,pooṿij
3039,Gürtel::N,cinturó,puäǥǥanj
3040,Gürtel::N,cinturó,эвв
3041,Mütze::N,gorra,tjohpe
3042,Mütze::N,gorra,gahper
3043,Mütze::N,gorra,gahpir
3044,Mütze::N,gorra,kappeer
3045,Mütze::N,gorra,keä´p'per
3046,Mütze::N,gorra,кабперь
3047,Schuh::N,sabata,gaamege
3048,Schuh::N,sabata,gáma
3049,Schuh::N,sabata,skuovva
3050,Schuh::N,sabata,gáma
3051,Schuh::N,sabata,kaamâ
3052,Schuh::N,sabata,kaammi
3053,Schuh::N,sabata,камаша
3054,Stiefel::N,bota,steeblege
3055,Stiefel::N,bota,stiebil
3056,Stiefel::N,bota,sáhpis
3057,Stiefel::N,bota,sáppat
3058,Stiefel::N,bota,steevvil
3059,Stiefel::N,bota,sa´ppi
3060,Stiefel::N,bota,са̄ххпе
3061,Ring::N,anell,rïngke
3062,Ring::N,anell,suormas
3063,Ring::N,anell,suorpmas
3064,Ring::N,anell,suormâs
3065,Ring::N,anell,suõrmâs
3066,Ring::N,anell,сӯрмас
3067,Band::N,veta,baante
3068,Band::N,veta,bádde
3069,Band::N,veta,báddi
3070,Band::N,veta,päddi
3071,Band::N,veta,liântt
3072,Band::N,veta,källre´ppiǩ
3073,Band::N,veta,ля̄ӊӊт
3074,Band::N,cinta,baante
3075,Band::N,cinta,bádde
3076,Band::N,cinta,báddi
3077,Band::N,cinta,päddi
3078,Band::N,cinta,liântt
3079,Band::N,cinta,källre´ppiǩ
3080,Band::N,cinta,ля̄ӊӊт
3081,Kamm::N,pinta,gaampe
3082,Kamm::N,pinta,rájdam
3083,Kamm::N,pinta,tjåhkom
3084,Kamm::N,pinta,čohkun
3085,Kamm::N,pinta,čohhoom
3086,Kamm::N,pinta,čååǥǥam
3087,Kamm::N,pinta,чоагкь
3088,Spiegel::N,mirāll,guelmiedahke
3089,Spiegel::N,mirāll,spiedjil
3090,Spiegel::N,mirāll,speajal
3091,Spiegel::N,mirāll,speeijal
3092,Spiegel::N,mirāll,suei´mkar
3093,Spiegel::N,mirāll,кыффкэмка̄ррь
3094,Spiegel::N,mirāll,зе̄ркал
3095,Riemen::N,corretja,györtenje
3096,Riemen::N,corretja,rájppe
3097,Riemen::N,corretja,garttsa
3098,Riemen::N,corretja,lávži
3099,Riemen::N,corretja,läbži
3100,Riemen::N,corretja,läbǯǯ
3101,Riemen::N,corretja,ре̄ммь
3102,Schnur::N,corda,gurrie
3103,Schnur::N,corda,gáras
3104,Schnur::N,corda,garca
3105,Schnur::N,corda,orrâ
3106,Schnur::N,corda,nue´rr
3107,Schnur::N,corda,нӯррь
3108,Leine::N,corretja,baante
3109,Leine::N,corretja,gájnno
3110,Leine::N,corretja,báddi
3111,Leine::N,corretja,oarra
3112,Leine::N,corretja,läbži
3113,Leine::N,corretja,läbǯǯ
3114,Leine::N,corretja,ла̄ммч
3115,Decke::N,manta,gaptjese
3116,Decke::N,manta,rádno
3117,Decke::N,manta,gåbtjås
3118,Decke::N,manta,tæhppin
3119,Decke::N,manta,govččas
3120,Decke::N,manta,loovdâ
3121,Decke::N,manta,räänn
3122,Decke::N,manta,ра̄нн
3123,Decke::N,flassada,gaptjese
3124,Decke::N,flassada,rádno
3125,Decke::N,flassada,gåbtjås
3126,Decke::N,flassada,tæhppin
3127,Decke::N,flassada,govččas
3128,Decke::N,flassada,loovdâ
3129,Decke::N,flassada,räänn
3130,Decke::N,flassada,ра̄нн
3131,Kissen::N,coixí,nalhke
3132,Kissen::N,coixí,guoddá
3133,Kissen::N,coixí,oajvevuolle
3134,Kissen::N,coixí,guoddá
3135,Kissen::N,coixí,bolsttar
3136,Kissen::N,coixí,polster
3137,Kissen::N,coixí,pee´ren
3138,Kissen::N,coixí,pooddâšǩ
3139,Kissen::N,coixí,по̄дэшк
3140,Tuch::N,mocador,tyjje
3141,Tuch::N,mocador,tyddja
3142,Tuch::N,mocador,gådo
3143,Tuch::N,mocador,liidni
3144,Tuch::N,mocador,läđđee
3145,Tuch::N,mocador,re´ppiǩ
3146,Tuch::N,mocador,ree´ppiǩ
3147,Tuch::N,mocador,ребпехь
3148,Handtuch::N,tovallola,njaamelijnie
3149,Handtuch::N,tovallola,sigárdahka
3150,Handtuch::N,tovallola,sihkaldat
3151,Handtuch::N,tovallola,siholdâs
3152,Handtuch::N,tovallola,seekkldõs
3153,Handtuch::N,tovallola,u´tree´lniǩ
3154,Handtuch::N,tovallola,отеральнэхьк
3155,Kraft::N,força,faamoe
3156,Kraft::N,força,fábmo
3157,Kraft::N,força,fápmu
3158,Kraft::N,força,fááṃu
3159,Kraft::N,força,viõkk
3160,Kraft::N,força,вӣгк
3161,Stärke::N,vigor,vieksiesvoete
3162,Stärke::N,vigor,gievrrudahka
3163,Stärke::N,vigor,gievrrodus
3164,Stärke::N,vigor,veahka
3165,Stärke::N,vigor,vuoibmi
3166,Stärke::N,vigor,viek'sâvuotâ
3167,Stärke::N,vigor,viõkk
3168,Stärke::N,vigor,са̄м
3169,Stärke::N,vigor,вӣгк
3170,Gesundheit::N,salut,healsoe
3171,Gesundheit::N,salut,starne
3172,Gesundheit::N,salut,hælsso
3173,Gesundheit::N,salut,varresvuohta
3174,Gesundheit::N,salut,dearvvasvuohta
3175,Gesundheit::N,salut,tie'rvâsvuotâ
3176,Gesundheit::N,salut,tiõrvâsvuõtt
3177,Gesundheit::N,salut,тӣрвасвӯдт
3178,Krankheit::N,malaltia,skïemtjelasse
3179,Krankheit::N,malaltia,skihpudahka
3180,Krankheit::N,malaltia,dávdda
3181,Krankheit::N,malaltia,vihke
3182,Krankheit::N,malaltia,dávda
3183,Krankheit::N,malaltia,tavdâ
3184,Krankheit::N,malaltia,puá'cuvuotâ
3185,Krankheit::N,malaltia,kõpp
3186,Krankheit::N,malaltia,puõccmoš
3187,Krankheit::N,malaltia,кэ̄бп
3188,Schmerz::N,dolor,haerhpie
3189,Schmerz::N,dolor,bávtjas
3190,Schmerz::N,dolor,bávčča
3191,Schmerz::N,dolor,tuške
3192,Schmerz::N,dolor,poovčâs
3193,Schmerz::N,dolor,tå´sǩǩ
3194,Schmerz::N,dolor,кэ̄бп
3195,Wunde::N,ferida,saejrie
3196,Wunde::N,ferida,hávve
3197,Wunde::N,ferida,hávvi
3198,Wunde::N,ferida,hävvi
3199,Wunde::N,ferida,hää´vv
3200,Wunde::N,ferida,ра̄ӊӊҍ
3201,Fieber::N,febre,vaejlie
3202,Fieber::N,febre,fiebar
3203,Fieber::N,febre,báhkkadávda
3204,Fieber::N,febre,žaar
3205,Fieber::N,febre,жоарр
3206,Arznei::N,medicament,daalhkesh
3207,Arznei::N,medicament,dálkas
3208,Arznei::N,medicament,dálkkas
3209,Arznei::N,medicament,taalhâs
3210,Arznei::N,medicament,lekittâs
3211,Arznei::N,medicament,taalkâs
3212,Arznei::N,medicament,лоаддв
3213,Brücke::N,pont,pruvvie
3214,Brücke::N,pont,råvve
3215,Brücke::N,pont,šaldi
3216,Brücke::N,pont,šalde
