,Concept_ID,vep,se
741,Anhöhe::N,kukaz,tiävá
742,Anhöhe::N,kukaz,poorááš
743,Anhöhe::N,kukaz,ču´lpp
744,Anhöhe::N,kukaz,škâu´ŋŋ
745,Anhöhe::N,kukaz,ка̄ннҌт
746,Berg::N,mägi,bïerje
747,Berg::N,mägi,várre
748,Berg::N,mägi,várri
749,Berg::N,mägi,vääṛi
750,Berg::N,mägi,vää´rr
751,Berg::N,mägi,те̄ррьм
752,Gipfel::N,ladv,dalvese
753,Gipfel::N,ladv,tjåhkkå
754,Gipfel::N,ladv,čohkka
755,Gipfel::N,ladv,čokke
756,Gipfel::N,ladv,čå´ǩǩ
757,Gipfel::N,ladv,ла̄ддҍв
758,Höhle::N,mägionduz,beajoe
759,Höhle::N,mägionduz,rájgge
760,Höhle::N,mägionduz,sluoggo
761,Höhle::N,mägionduz,biedju
762,Höhle::N,mägionduz,kuovđâšm
763,Höhle::N,mägionduz,skuõrr
764,Höhle::N,mägionduz,вуэӈӈк
765,Abhang::N,paute,boelte
766,Abhang::N,paute,brijrie
767,Abhang::N,paute,bállte
768,Abhang::N,paute,vielti
769,Abhang::N,paute,luohkká
770,Abhang::N,paute,viel'tti
771,Abhang::N,paute,vie´ltt
772,Abhang::N,paute,луэххк
773,Quelle::N,lähte,aajege
774,Quelle::N,lähte,gaaltije
775,Quelle::N,lähte,ája
776,Quelle::N,lähte,ája
777,Quelle::N,lähte,gáldu
778,Quelle::N,lähte,aajâ
779,Quelle::N,lähte,käldee
780,Quelle::N,lähte,lädd
781,Quelle::N,lähte,käivv
782,Quelle::N,lähte,ка̄ййв
783,Bach::N,oja,johketje
784,Bach::N,oja,jåhkå
785,Bach::N,oja,jågåsj
786,Bach::N,oja,jogaš
787,Bach::N,oja,aajâ
788,Bach::N,oja,vuäjj
789,Bach::N,oja,вуэйй
790,Fluss::N,jogi,johke
791,Fluss::N,jogi,ædno
792,Fluss::N,jogi,jåhkå
793,Fluss::N,jogi,johka
794,Fluss::N,jogi,juuhâ
795,Fluss::N,jogi,jokk
796,Fluss::N,jogi,jeänn
797,Fluss::N,jogi,ё̄гк
798,Ufer::N,rand,beala
799,Ufer::N,rand,gádde
800,Ufer::N,rand,gáddi
801,Ufer::N,rand,riddo
802,Ufer::N,rand,redd
803,Ufer::N,rand,рыннт
804,Küste::N,randišt,mïere
805,Küste::N,randišt,gaedtie
806,Küste::N,randišt,merragádde
807,Küste::N,randišt,merraguovllo
808,Küste::N,randišt,gáddi
809,Küste::N,randišt,riddo
810,Küste::N,randišt,miârr'redd
811,Küste::N,randišt,рыннт
812,Festland::N,kuivma,gaedtie
813,Festland::N,kuivma,gádde
814,Festland::N,kuivma,nannán
815,Festland::N,kuivma,kušknjâs
816,Festland::N,kuivma,eennâm
817,Festland::N,kuivma,jânnam
818,Festland::N,kuivma,ма̄ннтэр
819,Meer::N,meri,mearoe
820,Meer::N,meri,merra
821,Meer::N,meri,nuorre
822,Meer::N,meri,áhpi
823,Meer::N,meri,mearra
824,Meer::N,meri,meeṛâ
825,Meer::N,meri,miârr
826,Meer::N,meri,ме̄рр
827,Bucht::N,laht,loekte
828,Bucht::N,laht,oagge
829,Bucht::N,laht,luokta
830,Bucht::N,laht,luokta
831,Bucht::N,laht,čuáj̣á
832,Bucht::N,laht,luhtt
833,Bucht::N,laht,вӯнн
834,Bucht::N,laht,лӯххт
835,Insel::N,sar',sååle
836,Insel::N,sar',suoloj
837,Insel::N,sar',suolu
838,Insel::N,sar',suálui
839,Insel::N,sar',suâl
840,Insel::N,sar',суэл
841,Blume::N,änik,rïesege
842,Blume::N,änik,giedjek
843,Blume::N,änik,rássi
844,Blume::N,änik,kukká
845,Blume::N,änik,heä´rvvrää´ss
846,Blume::N,änik,ывьнэнч
847,Gras::N,hein,kraesie
848,Gras::N,hein,rásse
849,Gras::N,hein,rássi
850,Gras::N,hein,rääsi
851,Gras::N,hein,rää´ss
852,Gras::N,hein,ра̄ссь
853,Wurzel::N,jur',roehtse
854,Wurzel::N,jur',ruohttsa
855,Wurzel::N,jur',ruohtas
856,Wurzel::N,jur',veedis
857,Wurzel::N,jur',vue´ddes
858,Wurzel::N,jur',вуэнҍтэсь
859,Baum::N,pu,moere
860,Baum::N,pu,muorra
861,Baum::N,pu,muorra
862,Baum::N,pu,muoṛâ
863,Baum::N,pu,muõrr
864,Baum::N,pu,мӯрр
865,Stamm::N,tüvi,ståamhpe
866,Stamm::N,tüvi,mátta
867,Stamm::N,tüvi,galda
868,Stamm::N,tüvi,ruŋgo
869,Stamm::N,tüvi,stokk
870,Stamm::N,tüvi,мӯрр
871,Stamm::N,tüvi,кэ̄ллт
872,Rinde::N,kor',gïrre
873,Rinde::N,kor',baarhkoe
874,Rinde::N,kor',bárkko
875,Rinde::N,kor',ostu
876,Rinde::N,kor',bárku
877,Rinde::N,kor',korrâ
878,Rinde::N,kor',kõrr
879,Rinde::N,kor',pärkk
880,Rinde::N,kor',кэ̄рр
881,Rinde::N,kor',па̄ҏҏк
882,Ast::N,oks,åeksie
883,Ast::N,oks,oakse
884,Ast::N,oks,oaksi
885,Ast::N,oks,uák'si
886,Ast::N,oks,å´hss
887,Ast::N,oks,вуэккьс
888,Zweig::N,oks,åeksie
889,Zweig::N,oks,oakse
890,Zweig::N,oks,rissi
891,Zweig::N,oks,syeṛi
892,Zweig::N,oks,sue´rr
893,Zweig::N,oks,рыссе
894,Zweig::N,barb,åeksie
895,Zweig::N,barb,oakse
896,Zweig::N,barb,rissi
897,Zweig::N,barb,syeṛi
898,Zweig::N,barb,sue´rr
899,Zweig::N,barb,рыссе
900,Blatt::N,lehtez,plienie
901,Blatt::N,lehtez,lassta
902,Blatt::N,lehtez,lasta
903,Blatt::N,lehtez,lostâ
904,Blatt::N,lehtez,lõstt
905,Blatt::N,lehtez,лэ̄сст
906,Birke::N,koiv,såekie
907,Birke::N,koiv,soahke
908,Birke::N,koiv,soahki
909,Birke::N,koiv,suáhi
910,Birke::N,koiv,suâ´ǩǩ
911,Birke::N,koiv,пе̄ссьмӯрр
912,Kiefer[Baum]::N,pedai,bietsie
913,Kiefer[Baum]::N,pedai,hájkka
914,Kiefer[Baum]::N,pedai,biehtse
915,Kiefer[Baum]::N,pedai,beahci
916,Kiefer[Baum]::N,pedai,peeci
917,Kiefer[Baum]::N,pedai,pie´cc
918,Kiefer[Baum]::N,pedai,пе̄дзь
919,Weide[Baum]::N,raid,saalje
920,Weide[Baum]::N,raid,sállja
921,Weide[Baum]::N,raid,sieđga
922,Weide[Baum]::N,raid,puájui
923,Weide[Baum]::N,raid,puäi
924,Weide[Baum]::N,raid,пуай
925,Tanne::N,kuz',goese
926,Tanne::N,kuz',guossa
927,Tanne::N,kuz',guossa
928,Tanne::N,kuz',kuosâ
929,Tanne::N,kuz',kuõss
930,Tanne::N,kuz',кӯсс
931,Horn::N,sar'v,tjåervie
932,Horn::N,sar'v,tjoarvve
933,Horn::N,sar'v,čoarvi
934,Horn::N,sar'v,čuár'vi
935,Horn::N,sar'v,čuä´rvv
936,Horn::N,sar'v,чуэррьв
937,Feder::N,höuneh,badtse
938,Feder::N,höuneh,dålgge
939,Feder::N,höuneh,bozza
940,Feder::N,höuneh,puzzâ
941,Feder::N,höuneh,tolge
942,Feder::N,höuneh,poʒʒ
943,Feder::N,höuneh,по̄ннц
944,Fell::N,nahk,njaltja
945,Fell::N,nahk,duollje
946,Fell::N,nahk,náhkki
947,Fell::N,nahk,dorkkas
948,Fell::N,nahk,turkkâ
949,Fell::N,nahk,tyel'ji
950,Fell::N,nahk,nähki
951,Fell::N,nahk,torkk
952,Fell::N,nahk,čåu´dd
953,Fell::N,nahk,tue´l'lj
954,Fell::N,nahk,тӯлльй
955,Flügel::N,suug,såaja
956,Flügel::N,suug,såajoe
957,Flügel::N,suug,soadje
958,Flügel::N,suug,soadji
959,Flügel::N,suug,suáj̣á
960,Flügel::N,suug,suäjj
961,Flügel::N,suug,суэйй
962,Klaue::N,künz',gadtse
963,Klaue::N,künz',guober
964,Klaue::N,künz',gazza
965,Klaue::N,künz',kozzâ
966,Klaue::N,künz',kõʒʒ
967,Klaue::N,künz',кэ̄ннц
968,Kralle::N,künz',gadtse
969,Kralle::N,künz',gadtsa
970,Kralle::N,künz',gazza
971,Kralle::N,künz',kozzâ
972,Kralle::N,künz',kõʒʒ
973,Kralle::N,künz',ке̄бпель
974,Schwanz::N,händ,siejpie
975,Schwanz::N,händ,siejbbe
976,Schwanz::N,händ,bađuš
977,Schwanz::N,händ,seaibi
978,Schwanz::N,händ,seibi
979,Schwanz::N,händ,sei´bb
980,Schwanz::N,händ,piä´cciǩ
981,Schwanz::N,händ,пиджь
982,Schwanz::N,händ,се̄ййп
983,Schwanz::N,händ,пе̄цехь
984,Ei::N,muna,munnie
985,Ei::N,muna,månne
986,Ei::N,muna,monni
987,Ei::N,muna,maṇe
988,Ei::N,muna,mââ´nn
989,Ei::N,muna,маннҍ
990,Nest::N,peza,biesie
991,Nest::N,peza,biesse
992,Nest::N,peza,beassi
993,Nest::N,peza,peesi
994,Nest::N,peza,piervâl
995,Nest::N,peza,piä´ss
996,Nest::N,peza,пе̄ссь
997,Bau::N,uru,biesie
998,Bau::N,uru,biedjo
999,Bau::N,uru,liesso
1000,Bau::N,uru,biedju
1001,Bau::N,uru,piäju
1002,Bau::N,uru,вуэӈӈк
1003,Tier::N,živat,juvre
1004,Tier::N,živat,udos
1005,Tier::N,živat,divrre
1006,Tier::N,živat,luohtok
1007,Tier::N,živat,ealli
1008,Tier::N,živat,ellee
1009,Tier::N,živat,jie´lli
1010,Tier::N,živat,жыва
1011,Herde::N,kogo,dåehkie
1012,Herde::N,kogo,ællo
1013,Herde::N,kogo,fuovva
1014,Herde::N,kogo,doahkki
1015,Herde::N,kogo,čagge
1016,Herde::N,kogo,tukk
1017,Herde::N,kogo,vâ´lvv
1018,Herde::N,kogo,чуэз
1019,Herde::N,kogo,чӣгар
1020,Kuh::N,lehm,govse
1021,Kuh::N,lehm,gussa
1022,Kuh::N,lehm,gussa
1023,Kuh::N,lehm,kussâ
1024,Kuh::N,lehm,kuss
1025,Kuh::N,lehm,лӣххьм
1026,Bulle::N,härg,vuaksa
1027,Bulle::N,härg,vuoksá
1028,Bulle::N,härg,heargi
1029,Bulle::N,härg,vuák'sá
1030,Bulle::N,härg,ergi
1031,Bulle::N,härg,vuâhss
1032,Bulle::N,härg,е̄ррьк
1033,Pferd::N,hebo,hierkie
1034,Pferd::N,hebo,råsse
1035,Pferd::N,hebo,hæssta
1036,Pferd::N,hebo,heavuš
1037,Pferd::N,hebo,hiävuš
1038,Pferd::N,hebo,heävaš
1039,Pferd::N,hebo,ро̄ссь
1040,Schaf::N,lambaz,sïrve
1041,Schaf::N,lambaz,sávttsa
1042,Schaf::N,lambaz,sávza
1043,Schaf::N,lambaz,savzâ
1044,Schaf::N,lambaz,sauʒʒ
1045,Schaf::N,lambaz,ла̄мьпесь
1046,Schwein::N,siga,snurke
1047,Schwein::N,siga,svijnne
1048,Schwein::N,siga,spiidni
1049,Schwein::N,siga,šahe
1050,Schwein::N,siga,šââ´ǩǩ
1051,Schwein::N,siga,ша̄гкь
1052,Hund::N,koir,bïenje
1053,Hund::N,koir,bena
1054,Hund::N,koir,beana
1055,Hund::N,koir,peenuv
1056,Hund::N,koir,piânnai
1057,Hund::N,koir,пе̄ннэ
1058,Katze::N,kaži,gaahtoe
1059,Katze::N,kaži,gáhtto
1060,Katze::N,kaži,bussá
1061,Katze::N,kaži,kissá
1062,Katze::N,kaži,kaass
1063,Katze::N,kaži,ко̄а̄сс
1064,Bär::N,kondi,gumsie
1065,Bär::N,kondi,biernna
1066,Bär::N,kondi,guovža
1067,Bär::N,kondi,bierdna
1068,Bär::N,kondi,kuob'žâ
1069,Bär::N,kondi,kue´bǯǯ
1070,Bär::N,kondi,та̄лл
1071,Eichhörnchen::N,orav,åeruve
1072,Eichhörnchen::N,orav,oarre
1073,Eichhörnchen::N,orav,oarri
1074,Eichhörnchen::N,orav,uár'ree
1075,Eichhörnchen::N,orav,vuä´r'rev
1076,Eichhörnchen::N,orav,вуэррев
1077,Elch::N,hirb',ïelje
1078,Elch::N,hirb',ællja
1079,Elch::N,hirb',sarvva
1080,Elch::N,hirb',ealga
1081,Elch::N,hirb',sorvâ
1082,Elch::N,hirb',sõrvv
1083,Elch::N,hirb',сэ̄ррв
1084,Fuchs::N,reboi,riepie
1085,Fuchs::N,reboi,riebij
1086,Fuchs::N,reboi,rieban
1087,Fuchs::N,reboi,riemnjis
1088,Fuchs::N,reboi,rie´mjj
1089,Fuchs::N,reboi,рӣммьн
1090,Hase::N,jäniš,njåemele
1091,Hase::N,jäniš,njoammel
1092,Hase::N,jäniš,njoammil
1093,Hase::N,jäniš,njuámmil
1094,Hase::N,jäniš,njue´m'mel
1095,Hase::N,jäniš,нюэммель
1096,Maus::N,hir',snjeara
1097,Maus::N,hir',snjierrá
1098,Maus::N,hir',sáhpán
1099,Maus::N,hir',säplig
1100,Maus::N,hir',sä´ppli
1101,Maus::N,hir',са̄хпьлинк
1102,Wolf::N,händikaz,sïejpe
1103,Wolf::N,händikaz,stálppe
1104,Wolf::N,händikaz,stáhkke
1105,Wolf::N,händikaz,ruomas
1106,Wolf::N,händikaz,kumpe
1107,Wolf::N,händikaz,návdi
1108,Wolf::N,händikaz,kumppi
1109,Wolf::N,händikaz,ku´mpp
1110,Wolf::N,händikaz,pââ´ldes
1111,Wolf::N,händikaz,чиррм
1112,Wolf::N,händikaz,пальтӭсь
1113,Vogel::N,lind,ledtie
1114,Vogel::N,lind,lådde
1115,Vogel::N,lind,loddi
1116,Vogel::N,lind,lodde
1117,Vogel::N,lind,lå´dd
1118,Vogel::N,lind,лоаннҍт
1119,Schwarm::N,parveh,dåehkie
1120,Schwarm::N,parveh,doahkke
1121,Schwarm::N,parveh,doahkki
1122,Schwarm::N,parveh,tuák'ki
1123,Schwarm::N,parveh,parvv
1124,Schwarm::N,parveh,туххк
1125,Huhn::N,kana,vöönhtse
1126,Huhn::N,kana,vuonntsá
1127,Huhn::N,kana,vuonccis
1128,Huhn::N,kana,kääṇi
1129,Huhn::N,kana,kää´nn
1130,Huhn::N,kana,ка̄ннҌ
1131,Hahn::N,kukoi,deere
1132,Hahn::N,kukoi,hádna
1133,Hahn::N,kukoi,åresvuonntsá
1134,Hahn::N,kukoi,vuonccis
1135,Hahn::N,kukoi,kääṇi
1136,Hahn::N,kukoi,åå´reskää´nn
1137,Hahn::N,kukoi,пе̄ттэх
1138,Gans::N,hanh',gaase
1139,Gans::N,hanh',gássa
1140,Gans::N,hanh',čuonji
1141,Gans::N,hanh',čuá'njá
1142,Gans::N,hanh',čue´nj
1143,Gans::N,hanh',чуэнь
1144,Adler::N,orl,aarhtse
1145,Adler::N,orl,goasskem
1146,Adler::N,orl,goaskin
1147,Adler::N,orl,kuás'kim
1148,Adler::N,orl,kuä´cǩǩem
1149,Adler::N,orl,куэцькем
1150,Ente::N,sorz,tjååtsele
1151,Ente::N,sorz,vuojatjis
1152,Ente::N,sorz,čáhceloddi
1153,Ente::N,sorz,vuonjâč
1154,Ente::N,sorz,vuõnjâč
1155,Ente::N,sorz,ча̄дзьлоаннҍт
1156,Eule::N,hir'pulo,snjågloe
1157,Eule::N,hir'pulo,skunjok
1158,Eule::N,hir'pulo,skuolfi
1159,Eule::N,hir'pulo,ijjâlodde
1160,Eule::N,hir'pulo,iiđsaž
1161,Eule::N,hir'pulo,кунньлоаннҍт
1162,Eule::N,hir'pulo,чӯзэм вуэһпэй
1163,Kranich::N,kurg,goerke
1164,Kranich::N,kurg,guorgga
1165,Kranich::N,kurg,guorga
1166,Kranich::N,kurg,kuor'gâ
1167,Kranich::N,kurg,kuõrgg
1168,Kranich::N,kurg,кӯррк
1169,Krähe::N,variš,voerhtje
1170,Krähe::N,variš,gárránis
1171,Krähe::N,variš,vuoratjis
1172,Krähe::N,variš,vuoražas
1173,Krähe::N,variš,vuorččis
1174,Krähe::N,variš,vuorâč
1175,Krähe::N,variš,vuõrâč
1176,Krähe::N,variš,вӯрэч
1177,Kuckuck::N,kägi,gïeke
1178,Kuckuck::N,kägi,giehka
1179,Kuckuck::N,kägi,giehka
1180,Kuckuck::N,kägi,kiehâ
1181,Kuckuck::N,kägi,ǩiõkk
1182,Kuckuck::N,kägi,кӣгк
1183,Schwan::N,joucen,njoktje
1184,Schwan::N,joucen,snjuktja
1185,Schwan::N,joucen,njukča
1186,Schwan::N,joucen,njuhčâ
1187,Schwan::N,joucen,njuhčč
1188,Schwan::N,joucen,нюххч
1189,Fisch::N,kala,guelie
1190,Fisch::N,kala,guolle
1191,Fisch::N,kala,guolli
1192,Fisch::N,kala,kyeḷi
1193,Fisch::N,kala,kue´ll
1194,Fisch::N,kala,кӯлль
1195,Barsch::N,ahven,sihtege
1196,Barsch::N,ahven,vuoskun
1197,Barsch::N,ahven,vuoskku
1198,Barsch::N,ahven,vuásku
1199,Barsch::N,ahven,vuâsk
1200,Barsch::N,ahven,вуэсск
1201,Hecht::N,haug',haavke
1202,Hecht::N,haug',hávgga
1203,Hecht::N,haug',hávga
1204,Hecht::N,haug',puško
1205,Hecht::N,haug',nu´ǩǩeš
1206,Hecht::N,haug',ныгкешь
1207,Schlange[Tier]::N,kü,gïermesje
1208,Schlange[Tier]::N,kü,germaj
1209,Schlange[Tier]::N,kü,gearpmaš
1210,Schlange[Tier]::N,kü,kyev'đi
1211,Schlange[Tier]::N,kü,ku´vdd
1212,Schlange[Tier]::N,kü,кӯввьт
1213,Schlange[Tier]::N,mado,gïermesje
1214,Schlange[Tier]::N,mado,germaj
1215,Schlange[Tier]::N,mado,gearpmaš
1216,Schlange[Tier]::N,mado,kyev'đi
1217,Schlange[Tier]::N,mado,ku´vdd
1218,Schlange[Tier]::N,mado,кӯввьт
1219,Wurm::N,mado,mietie
1220,Wurm::N,mado,maarhke
1221,Wurm::N,mado,mádo
1222,Wurm::N,mado,máhtu
1223,Wurm::N,mado,máátu
1224,Wurm::N,mado,määtt
1225,Wurm::N,mado,ма̄дт
1226,Spinne::N,hämähouk,hievnie
1227,Spinne::N,hämähouk,hievnne
1228,Spinne::N,hämähouk,heavdni
1229,Spinne::N,hämähouk,evni
1230,Spinne::N,hämähouk,eeunaž
1231,Spinne::N,hämähouk,о̄а̄з
1232,Ameise::N,murahaine,garhke
1233,Ameise::N,murahaine,gårkkå
1234,Ameise::N,murahaine,gotka
1235,Ameise::N,murahaine,kutkâ
1236,Ameise::N,murahaine,kotkk
1237,Ameise::N,murahaine,ко̄ттк
1238,Laus::N,täi,dihkie
1239,Laus::N,täi,dihkke
1240,Laus::N,täi,dihkki
1241,Laus::N,täi,tikke
1242,Laus::N,täi,te´ǩǩ
1243,Laus::N,täi,тыһкь
1244,Mücke::N,säs'k,tjoejhke
1245,Mücke::N,säs'k,tjuojkka
1246,Mücke::N,säs'k,čuoika
1247,Mücke::N,säs'k,čuoš'kâ
1248,Mücke::N,säs'k,čuõškk
1249,Mücke::N,säs'k,чӯшшк
1250,Fliege::N,kärbhaine,tjoere
1251,Fliege::N,kärbhaine,boerege
1252,Fliege::N,kärbhaine,tjuruk
1253,Fliege::N,kärbhaine,čuru
1254,Fliege::N,kärbhaine,kiärpáš
1255,Fliege::N,kärbhaine,čuâr
1256,Fliege::N,kärbhaine,čuâras
1257,Fliege::N,kärbhaine,чуэраш
1258,Schmetterling::N,lipkaine,biejjielåbloe
1259,Schmetterling::N,lipkaine,biejvvelådde
1260,Schmetterling::N,lipkaine,beaiveloddi
1261,Schmetterling::N,lipkaine,piäi'vááloddááš
1262,Schmetterling::N,lipkaine,ä´llbaž
1263,Schmetterling::N,lipkaine,pei´vvlå´dd
1264,Schmetterling::N,lipkaine,а̄лльп
1265,Beere::N,marj,muerjie
1266,Beere::N,marj,muorjje
1267,Beere::N,marj,muorji
1268,Beere::N,marj,myer'ji
1269,Beere::N,marj,mue´rjj
1270,Beere::N,marj,мӯррьй
1271,Apfel::N,jablok,æbpla
1272,Apfel::N,jablok,ehpal
1273,Apfel::N,jablok,eppel
1274,Apfel::N,jablok,eahppel
1275,Apfel::N,jablok,я̄блэк
1276,Pilz::N,sen',goebpere
1277,Pilz::N,sen',guoppar
1278,Pilz::N,sen',guoppar
1279,Pilz::N,sen',kuobâr
1280,Pilz::N,sen',kuõbbâr
1281,Pilz::N,sen',кӯмпар
1282,Pilz::N,babuk,goebpere
1283,Pilz::N,babuk,guoppar
1284,Pilz::N,babuk,guoppar
1285,Pilz::N,babuk,kuobâr
1286,Pilz::N,babuk,kuõbbâr
1287,Pilz::N,babuk,кӯмпар
1288,Zwiebel::N,lauk,lööke
1289,Zwiebel::N,lauk,løhkka
1290,Zwiebel::N,lauk,lávki
1291,Zwiebel::N,lauk,luukk
1292,Zwiebel::N,lauk,луквець
1293,Saat::N,semned,saajoe
1294,Saat::N,semned,sádjo
1295,Saat::N,semned,siepman
1296,Saat::N,semned,siemâ
1297,Saat::N,semned,siõm
1298,Saat::N,semned,се̄м
1299,Korn::N,jüvä,gernie
1300,Korn::N,jüvä,gårnnetjalmme
1301,Korn::N,jüvä,gordni
1302,Korn::N,jüvä,jiṿe
1303,Korn::N,jüvä,ле̄ййп
1304,Korn::N,vill',gernie
1305,Korn::N,vill',gårnnetjalmme
1306,Korn::N,vill',gordni
1307,Korn::N,vill',jiṿe
1308,Korn::N,vill',ле̄ййп
1309,Heu::N,hein,suejnieh
1310,Heu::N,hein,ájvve
1311,Heu::N,hein,suoidni
1312,Heu::N,hein,syei'ni
1313,Heu::N,hein,suei´nn
1314,Heu::N,hein,сӯййн
1315,Schale::N,kor',gïrre
1316,Schale::N,kor',garra
1317,Schale::N,kor',skádne
1318,Schale::N,kor',garra
1319,Schale::N,kor',korrâ
1320,Schale::N,kor',kõrr
1321,Schale::N,kor',ю̄дтҍ
1322,Grube::N,kop,haevtie
1323,Grube::N,kop,rågge
1324,Grube::N,kop,gohpi
1325,Grube::N,kop,roggi
1326,Grube::N,kop,kyep'pi
1327,Grube::N,kop,rogge
1328,Grube::N,kop,rå´ǧǧ
1329,Grube::N,kop,kåå´pp
1330,Grube::N,kop,коабпь
1331,Falle::N,rida,barta
1332,Falle::N,rida,ruevtie
1333,Falle::N,rida,gillar
1334,Falle::N,rida,ruovdde
1335,Falle::N,rida,rihtá
1336,Falle::N,rida,báhcahat
1337,Falle::N,rida,ká'skástâh
1338,Falle::N,rida,ää´ǧǧes
1339,Falle::N,rida,кӣлл
1340,Falle::N,rida,ше̄шшь
1341,Schlinge::N,rihm,latjka
1342,Schlinge::N,rihm,gieras
1343,Schlinge::N,rihm,mohkki
1344,Schlinge::N,rihm,kieḷâ
1345,Schlinge::N,rihm,ǩiõll
1346,Schlinge::N,rihm,ää´ǧǧes
1347,Schlinge::N,rihm,кӣлл
1348,Schlinge::N,rihm,ше̄шшь
1349,Spur::N,jäl'g,gïeje
1350,Spur::N,jäl'g,luodda
1351,Spur::N,jäl'g,joavnes
1352,Spur::N,jäl'g,luodda
1353,Spur::N,jäl'g,luod'dâ
1354,Spur::N,jäl'g,ǩiõjj
1355,Spur::N,jäl'g,кӣйй
1356,Asche::N,tuhk,govne
1357,Asche::N,tuhk,gudna
1358,Asche::N,tuhk,gutna
1359,Asche::N,tuhk,kunnâ
1360,Asche::N,tuhk,kunn
1361,Asche::N,tuhk,кунн
1362,Dreck::N,redu,haaskoe
1363,Dreck::N,redu,lænjok
1364,Dreck::N,redu,baška
1365,Dreck::N,redu,duova
1366,Dreck::N,redu,durdi
1367,Dreck::N,redu,tuol'vâ
1368,Dreck::N,redu,sähss
1369,Dreck::N,redu,са̄ккьс
1370,Dreck::N,pačak,haaskoe
1371,Dreck::N,pačak,lænjok
1372,Dreck::N,pačak,baška
1373,Dreck::N,pačak,duova
1374,Dreck::N,pačak,durdi
1375,Dreck::N,pačak,tuol'vâ
1376,Dreck::N,pačak,sähss
1377,Dreck::N,pačak,са̄ккьс
1378,Eisen::N,raud,ruevtie
1379,Eisen::N,raud,ruovdde
1380,Eisen::N,raud,ruovdi
1381,Eisen::N,raud,ryev'di
1382,Eisen::N,raud,ru´vdd
1383,Eisen::N,raud,рӯввьт
1384,Gold::N,kuld,gullie
1385,Gold::N,kuld,gålle
1386,Gold::N,kuld,golli
1387,Gold::N,kuld,kolle
1388,Gold::N,kuld,kå´ll
1389,Gold::N,kuld,коалль
1390,Silber::N,hobed,sïlpe
1391,Silber::N,hobed,silbba
1392,Silber::N,hobed,silba
1393,Silber::N,hobed,silbâ
1394,Silber::N,hobed,silbb
1395,Silber::N,hobed,сыллп
1396,Kohle::N,hil',tjïrre
1397,Kohle::N,hil',tjahta
1398,Kohle::N,hil',čitna
1399,Kohle::N,hil',illâ
1400,Kohle::N,hil',čiđđâ
1401,Kohle::N,hil',ill
1402,Kohle::N,hil',ылл
1403,Glas::N,stökol,klaase
1404,Glas::N,stökol,glássa
1405,Glas::N,stökol,lássa
1406,Glas::N,stökol,laasâ
1407,Glas::N,stökol,steehl
1408,Glas::N,stökol,сте̄клэ
1409,Lehm::N,savi,laejrie
1410,Lehm::N,savi,lænnjgá
1411,Lehm::N,savi,láirá
1412,Lehm::N,savi,njaajâ
1413,Lehm::N,savi,saavv
1414,Lehm::N,savi,чуййв
1415,Lehm::N,savi,чуввьй
1416,Sand::N,lete,saedtie
1417,Sand::N,lete,sáttoj
1418,Sand::N,lete,tjievrra
1419,Sand::N,lete,sáttu
1420,Sand::N,lete,čunoi
1421,Sand::N,lete,vuõddâs
1422,Sand::N,lete,вӯнтас
1423,Mensch::N,mez',almetje
1424,Mensch::N,mez',ulmusj
1425,Mensch::N,mez',olmmoš
1426,Mensch::N,mez',olmooš
1427,Mensch::N,mez',ooumâž
1428,Mensch::N,mez',олма
1429,Mensch::N,ristit,almetje
1430,Mensch::N,ristit,ulmusj
1431,Mensch::N,ristit,olmmoš
1432,Mensch::N,ristit,olmooš
1433,Mensch::N,ristit,ooumâž
1434,Mensch::N,ristit,олма
1435,Mann::N,mez',ålma
1436,Mann::N,mez',ålmåj
1437,Mann::N,mez',olmmái
1438,Mann::N,mez',a'lmai
1439,Mann::N,mez',åålm
1440,Mann::N,mez',ка̄ллесь
1441,Frau::N,naine,nyjsene
1442,Frau::N,naine,nissun
1443,Frau::N,naine,nisu
1444,Frau::N,naine,nissoon
1445,Frau::N,naine,neezzan
1446,Frau::N,naine,нызан
1447,Kind::N,laps',maana
1448,Kind::N,laps',mánná
1449,Kind::N,laps',mánná
1450,Kind::N,laps',pärni
1451,Kind::N,laps',páárnáš
1452,Kind::N,laps',pä´rnn
1453,Kind::N,laps',päärnaž
1454,Kind::N,laps',па̄ррьн
1455,Kind::N,laps',па̄рнэнч
1456,Junge::N,poig,påajke
1457,Junge::N,poig,baernie
1458,Junge::N,poig,birek
1459,Junge::N,poig,báhttja
1460,Junge::N,poig,gánda
1461,Junge::N,poig,bárdni
1462,Junge::N,poig,alge
1463,Junge::N,poig,â´lǧǧ
1464,Junge::N,poig,pä´rnn
1465,Junge::N,poig,па̄ррьн
1466,Junge::N,poig,па̄ррьшя
1467,Junge::N,prihaine,påajke
1468,Junge::N,prihaine,baernie
1469,Junge::N,prihaine,birek
1470,Junge::N,prihaine,báhttja
1471,Junge::N,prihaine,gánda
1472,Junge::N,prihaine,bárdni
1473,Junge::N,prihaine,alge
1474,Junge::N,prihaine,â´lǧǧ
1475,Junge::N,prihaine,pä´rnn
1476,Junge::N,prihaine,па̄ррьн
1477,Junge::N,prihaine,па̄ррьшя
1478,Mädchen::N,neičukaine,nïejte
1479,Mädchen::N,neičukaine,niejdda
1480,Mädchen::N,neičukaine,nieida
1481,Mädchen::N,neičukaine,niei'dâ
