,Concept_ID,lv,mhr
2681,glauben::V,ticēt,ӱшана́ш
2682,bemerken::V,казявны,шижа́ш
2683,bemerken::V,ievērot,шижа́ш
2684,bemerken::V,ieraudzīt,шижа́ш
2685,erkennen::V,тӧдмавны,пала́ш
2686,erkennen::V,pazīt,пала́ш
2687,erkennen::V,atpazīt,пала́ш
2688,begreifen::V,вежӧртны,ыҥла́ш
2689,begreifen::V,гӧгӧрвоны,ыҥла́ш
2690,begreifen::V,jēgt,ыҥла́ш
2691,begreifen::V,apjēgt,ыҥла́ш
2692,verstehen::V,вежӧртны,умыла́ш
2693,verstehen::V,гӧгӧрвоны,умыла́ш
2694,verstehen::V,saprast,умыла́ш
2695,lernen::V,вeлöдчыны,тунема́ш
2696,lernen::V,mācīties,тунема́ш
2697,wissen::V,тӧдны,шинча́ш
2698,wissen::V,zināt,шинча́ш
2699,sich erinnern an::V,казьтывны,шарна́ш
2700,sich erinnern an::V,дум вылӧ уськӧдны,шарна́ш
2701,sich erinnern an::V,atminēties,шарна́ш
2702,vergessen::V,вунӧдны,монда́ш
2703,vergessen::V,mirst,монда́ш
2704,vergessen::V,aizmirst,монда́ш
2705,messen::V,муртавны,виса́ш
2706,messen::V,mērīt,виса́ш
2707,zählen::V,лыддьыны,шотла́ш
2708,zählen::V,skaitīt,шотла́ш
2709,rechnen::V,лыддьыны,шотла́ш
2710,rechnen::V,rēķināt,шотла́ш
2711,lesen::V,лыддьыны,луда́ш
2712,lesen::V,lasīt,луда́ш
2713,malen::V,серпасавны,сӱретла́ш
2714,malen::V,gleznot,сӱретла́ш
2715,zeichnen::V,серпасавны,сӱретла́ш
2716,zeichnen::V,zīmēt,сӱретла́ш
2717,schreiben::V,гижны,воза́ш
2718,schreiben::V,rakstīt,воза́ш
2719,besitzen::V,лоны,лия́ш
2720,besitzen::V,piederēt,лия́ш
2721,kaufen::V,ньӧбны,нала́ш
2722,kaufen::V,pirkt,нала́ш
2723,verkaufen::V,вузавны,ужала́ш
2724,verkaufen::V,pārdot,ужала́ш
2725,bezahlen::V,мынтыны,тӱла́ш
2726,bezahlen::V,мынтысьны,тӱла́ш
2727,bezahlen::V,apmaksāt,тӱла́ш
2728,zahlen::V,мынтыны,тӱла́ш
2729,zahlen::V,maksāt,тӱла́ш
2730,beherrschen::V,ас улын кутны,куча́ш
2731,beherrschen::V,valdīt,куча́ш
2732,ertragen::V,пыкны,турка́ш
2733,ertragen::V,лэптыны,турка́ш
2734,ertragen::V,panest,турка́ш
2735,ertragen::V,paciest,турка́ш
