,Concept_ID,se,ja
781,Gras::N,ра̄ссь,草
782,Wurzel::N,roehtse,根
783,Wurzel::N,ruohttsa,根
784,Wurzel::N,ruohtas,根
785,Wurzel::N,veedis,根
786,Wurzel::N,vue´ddes,根
787,Wurzel::N,вуэнҍтэсь,根
788,Baum::N,moere,木
789,Baum::N,muorra,木
790,Baum::N,muorra,木
791,Baum::N,muoṛâ,木
792,Baum::N,muõrr,木
793,Baum::N,мӯрр,木
794,Stamm::N,ståamhpe,幹
795,Stamm::N,mátta,幹
796,Stamm::N,galda,幹
797,Stamm::N,ruŋgo,幹
798,Stamm::N,stokk,幹
799,Stamm::N,мӯрр,幹
800,Stamm::N,кэ̄ллт,幹
801,Rinde::N,gïrre,皮層
802,Rinde::N,baarhkoe,皮層
803,Rinde::N,bárkko,皮層
804,Rinde::N,ostu,皮層
805,Rinde::N,bárku,皮層
806,Rinde::N,korrâ,皮層
807,Rinde::N,kõrr,皮層
808,Rinde::N,pärkk,皮層
809,Rinde::N,кэ̄рр,皮層
810,Rinde::N,па̄ҏҏк,皮層
811,Ast::N,åeksie,枝
812,Ast::N,oakse,枝
813,Ast::N,oaksi,枝
814,Ast::N,uák'si,枝
815,Ast::N,å´hss,枝
816,Ast::N,вуэккьс,枝
817,Zweig::N,åeksie,小枝
818,Zweig::N,oakse,小枝
819,Zweig::N,rissi,小枝
820,Zweig::N,syeṛi,小枝
821,Zweig::N,sue´rr,小枝
822,Zweig::N,рыссе,小枝
823,Blatt::N,plienie,葉
824,Blatt::N,lassta,葉
825,Blatt::N,lasta,葉
826,Blatt::N,lostâ,葉
827,Blatt::N,lõstt,葉
828,Blatt::N,лэ̄сст,葉
829,Birke::N,såekie,樺
830,Birke::N,soahke,樺
831,Birke::N,soahki,樺
832,Birke::N,suáhi,樺
833,Birke::N,suâ´ǩǩ,樺
834,Birke::N,пе̄ссьмӯрр,樺
835,Kiefer[Baum]::N,bietsie,松
836,Kiefer[Baum]::N,hájkka,松
837,Kiefer[Baum]::N,biehtse,松
838,Kiefer[Baum]::N,beahci,松
839,Kiefer[Baum]::N,peeci,松
840,Kiefer[Baum]::N,pie´cc,松
841,Kiefer[Baum]::N,пе̄дзь,松
842,Weide[Baum]::N,saalje,柳
843,Weide[Baum]::N,sállja,柳
844,Weide[Baum]::N,sieđga,柳
845,Weide[Baum]::N,puájui,柳
846,Weide[Baum]::N,puäi,柳
847,Weide[Baum]::N,пуай,柳
848,Tanne::N,goese,樅
849,Tanne::N,guossa,樅
850,Tanne::N,guossa,樅
851,Tanne::N,kuosâ,樅
852,Tanne::N,kuõss,樅
853,Tanne::N,кӯсс,樅
854,Horn::N,tjåervie,角
855,Horn::N,tjoarvve,角
856,Horn::N,čoarvi,角
857,Horn::N,čuár'vi,角
858,Horn::N,čuä´rvv,角
859,Horn::N,чуэррьв,角
860,Feder::N,badtse,羽根
861,Feder::N,dålgge,羽根
862,Feder::N,bozza,羽根
863,Feder::N,puzzâ,羽根
864,Feder::N,tolge,羽根
865,Feder::N,poʒʒ,羽根
866,Feder::N,по̄ннц,羽根
867,Fell::N,njaltja,毛皮
868,Fell::N,duollje,毛皮
869,Fell::N,náhkki,毛皮
870,Fell::N,dorkkas,毛皮
871,Fell::N,turkkâ,毛皮
872,Fell::N,tyel'ji,毛皮
873,Fell::N,nähki,毛皮
874,Fell::N,torkk,毛皮
875,Fell::N,čåu´dd,毛皮
876,Fell::N,tue´l'lj,毛皮
877,Fell::N,тӯлльй,毛皮
878,Flügel::N,såaja,羽
879,Flügel::N,såajoe,羽
880,Flügel::N,soadje,羽
881,Flügel::N,soadji,羽
882,Flügel::N,suáj̣á,羽
883,Flügel::N,suäjj,羽
884,Flügel::N,суэйй,羽
885,Klaue::N,gadtse,鉤爪
886,Klaue::N,guober,鉤爪
887,Klaue::N,gazza,鉤爪
888,Klaue::N,kozzâ,鉤爪
889,Klaue::N,kõʒʒ,鉤爪
890,Klaue::N,кэ̄ннц,鉤爪
891,Kralle::N,gadtse,爪
892,Kralle::N,gadtsa,爪
893,Kralle::N,gazza,爪
894,Kralle::N,kozzâ,爪
895,Kralle::N,kõʒʒ,爪
896,Kralle::N,ке̄бпель,爪
897,Schwanz::N,siejpie,尻尾
898,Schwanz::N,siejbbe,尻尾
899,Schwanz::N,bađuš,尻尾
900,Schwanz::N,seaibi,尻尾
901,Schwanz::N,seibi,尻尾
902,Schwanz::N,sei´bb,尻尾
903,Schwanz::N,piä´cciǩ,尻尾
904,Schwanz::N,пиджь,尻尾
905,Schwanz::N,се̄ййп,尻尾
906,Schwanz::N,пе̄цехь,尻尾
907,Ei::N,munnie,卵
908,Ei::N,månne,卵
909,Ei::N,monni,卵
910,Ei::N,maṇe,卵
911,Ei::N,mââ´nn,卵
912,Ei::N,маннҍ,卵
913,Nest::N,biesie,巣
914,Nest::N,biesse,巣
915,Nest::N,beassi,巣
916,Nest::N,peesi,巣
917,Nest::N,piervâl,巣
918,Nest::N,piä´ss,巣
919,Nest::N,пе̄ссь,巣
920,Bau::N,biesie,穴
921,Bau::N,biedjo,穴
922,Bau::N,liesso,穴
923,Bau::N,biedju,穴
924,Bau::N,piäju,穴
925,Bau::N,вуэӈӈк,穴
926,Tier::N,juvre,動物
927,Tier::N,udos,動物
928,Tier::N,divrre,動物
929,Tier::N,luohtok,動物
930,Tier::N,ealli,動物
931,Tier::N,ellee,動物
932,Tier::N,jie´lli,動物
933,Tier::N,жыва,動物
934,Herde::N,dåehkie,群れ
935,Herde::N,ællo,群れ
936,Herde::N,fuovva,群れ
937,Herde::N,doahkki,群れ
938,Herde::N,čagge,群れ
939,Herde::N,tukk,群れ
940,Herde::N,vâ´lvv,群れ
941,Herde::N,чуэз,群れ
942,Herde::N,чӣгар,群れ
943,Kuh::N,govse,牛
944,Kuh::N,gussa,牛
945,Kuh::N,gussa,牛
946,Kuh::N,kussâ,牛
947,Kuh::N,kuss,牛
948,Kuh::N,лӣххьм,牛
949,Bulle::N,vuaksa,雄牛
950,Bulle::N,vuoksá,雄牛
951,Bulle::N,heargi,雄牛
952,Bulle::N,vuák'sá,雄牛
953,Bulle::N,ergi,雄牛
954,Bulle::N,vuâhss,雄牛
955,Bulle::N,е̄ррьк,雄牛
956,Pferd::N,hierkie,馬
957,Pferd::N,råsse,馬
958,Pferd::N,hæssta,馬
959,Pferd::N,heavuš,馬
960,Pferd::N,hiävuš,馬
961,Pferd::N,heävaš,馬
962,Pferd::N,ро̄ссь,馬
963,Schaf::N,sïrve,羊
964,Schaf::N,sávttsa,羊
965,Schaf::N,sávza,羊
966,Schaf::N,savzâ,羊
967,Schaf::N,sauʒʒ,羊
968,Schaf::N,ла̄мьпесь,羊
969,Schwein::N,snurke,豚
970,Schwein::N,svijnne,豚
971,Schwein::N,spiidni,豚
972,Schwein::N,šahe,豚
973,Schwein::N,šââ´ǩǩ,豚
974,Schwein::N,ша̄гкь,豚
975,Hund::N,bïenje,犬
976,Hund::N,bena,犬
977,Hund::N,beana,犬
978,Hund::N,peenuv,犬
979,Hund::N,piânnai,犬
980,Hund::N,пе̄ннэ,犬
981,Katze::N,gaahtoe,猫
982,Katze::N,gáhtto,猫
983,Katze::N,bussá,猫
984,Katze::N,kissá,猫
985,Katze::N,kaass,猫
986,Katze::N,ко̄а̄сс,猫
987,Bär::N,gumsie,熊
988,Bär::N,biernna,熊
989,Bär::N,guovža,熊
990,Bär::N,bierdna,熊
991,Bär::N,kuob'žâ,熊
992,Bär::N,kue´bǯǯ,熊
993,Bär::N,та̄лл,熊
994,Eichhörnchen::N,åeruve,栗鼠
995,Eichhörnchen::N,oarre,栗鼠
996,Eichhörnchen::N,oarri,栗鼠
997,Eichhörnchen::N,uár'ree,栗鼠
998,Eichhörnchen::N,vuä´r'rev,栗鼠
999,Eichhörnchen::N,вуэррев,栗鼠
1000,Elch::N,ïelje,ヘラジカ
1001,Elch::N,ællja,ヘラジカ
1002,Elch::N,sarvva,ヘラジカ
1003,Elch::N,ealga,ヘラジカ
1004,Elch::N,sorvâ,ヘラジカ
1005,Elch::N,sõrvv,ヘラジカ
1006,Elch::N,сэ̄ррв,ヘラジカ
1007,Fuchs::N,riepie,狐
1008,Fuchs::N,riebij,狐
1009,Fuchs::N,rieban,狐
1010,Fuchs::N,riemnjis,狐
1011,Fuchs::N,rie´mjj,狐
1012,Fuchs::N,рӣммьн,狐
1013,Hase::N,njåemele,兎
1014,Hase::N,njoammel,兎
1015,Hase::N,njoammil,兎
1016,Hase::N,njuámmil,兎
1017,Hase::N,njue´m'mel,兎
1018,Hase::N,нюэммель,兎
1019,Maus::N,snjeara,鼠
1020,Maus::N,snjierrá,鼠
1021,Maus::N,sáhpán,鼠
1022,Maus::N,säplig,鼠
1023,Maus::N,sä´ppli,鼠
1024,Maus::N,са̄хпьлинк,鼠
1025,Wolf::N,sïejpe,狼
1026,Wolf::N,stálppe,狼
1027,Wolf::N,stáhkke,狼
1028,Wolf::N,ruomas,狼
1029,Wolf::N,kumpe,狼
1030,Wolf::N,návdi,狼
1031,Wolf::N,kumppi,狼
1032,Wolf::N,ku´mpp,狼
1033,Wolf::N,pââ´ldes,狼
1034,Wolf::N,чиррм,狼
1035,Wolf::N,пальтӭсь,狼
1036,Vogel::N,ledtie,鳥
1037,Vogel::N,lådde,鳥
1038,Vogel::N,loddi,鳥
1039,Vogel::N,lodde,鳥
1040,Vogel::N,lå´dd,鳥
1041,Vogel::N,лоаннҍт,鳥
1042,Schwarm::N,dåehkie,群れ
1043,Schwarm::N,doahkke,群れ
1044,Schwarm::N,doahkki,群れ
1045,Schwarm::N,tuák'ki,群れ
1046,Schwarm::N,parvv,群れ
1047,Schwarm::N,туххк,群れ
1048,Huhn::N,vöönhtse,鶏
1049,Huhn::N,vuonntsá,鶏
1050,Huhn::N,vuonccis,鶏
1051,Huhn::N,kääṇi,鶏
1052,Huhn::N,kää´nn,鶏
1053,Huhn::N,ка̄ннҌ,鶏
1054,Hahn::N,deere,雄鶏
1055,Hahn::N,hádna,雄鶏
1056,Hahn::N,åresvuonntsá,雄鶏
1057,Hahn::N,vuonccis,雄鶏
1058,Hahn::N,kääṇi,雄鶏
1059,Hahn::N,åå´reskää´nn,雄鶏
1060,Hahn::N,пе̄ттэх,雄鶏
1061,Gans::N,gaase,ガチョウ
1062,Gans::N,gássa,ガチョウ
1063,Gans::N,čuonji,ガチョウ
1064,Gans::N,čuá'njá,ガチョウ
1065,Gans::N,čue´nj,ガチョウ
1066,Gans::N,чуэнь,ガチョウ
1067,Adler::N,aarhtse,鷲
1068,Adler::N,goasskem,鷲
1069,Adler::N,goaskin,鷲
1070,Adler::N,kuás'kim,鷲
1071,Adler::N,kuä´cǩǩem,鷲
1072,Adler::N,куэцькем,鷲
1073,Ente::N,tjååtsele,鴨
1074,Ente::N,vuojatjis,鴨
1075,Ente::N,čáhceloddi,鴨
1076,Ente::N,vuonjâč,鴨
1077,Ente::N,vuõnjâč,鴨
1078,Ente::N,ча̄дзьлоаннҍт,鴨
1079,Eule::N,snjågloe,フクロウ
1080,Eule::N,skunjok,フクロウ
1081,Eule::N,skuolfi,フクロウ
1082,Eule::N,ijjâlodde,フクロウ
1083,Eule::N,iiđsaž,フクロウ
1084,Eule::N,кунньлоаннҍт,フクロウ
1085,Eule::N,чӯзэм вуэһпэй,フクロウ
1086,Kranich::N,goerke,鶴
1087,Kranich::N,guorgga,鶴
1088,Kranich::N,guorga,鶴
1089,Kranich::N,kuor'gâ,鶴
1090,Kranich::N,kuõrgg,鶴
1091,Kranich::N,кӯррк,鶴
1092,Krähe::N,voerhtje,烏
1093,Krähe::N,gárránis,烏
1094,Krähe::N,vuoratjis,烏
1095,Krähe::N,vuoražas,烏
1096,Krähe::N,vuorččis,烏
1097,Krähe::N,vuorâč,烏
1098,Krähe::N,vuõrâč,烏
1099,Krähe::N,вӯрэч,烏
1100,Kuckuck::N,gïeke,郭公
1101,Kuckuck::N,giehka,郭公
1102,Kuckuck::N,giehka,郭公
1103,Kuckuck::N,kiehâ,郭公
1104,Kuckuck::N,ǩiõkk,郭公
1105,Kuckuck::N,кӣгк,郭公
1106,Schwan::N,njoktje,白鳥
1107,Schwan::N,snjuktja,白鳥
1108,Schwan::N,njukča,白鳥
1109,Schwan::N,njuhčâ,白鳥
1110,Schwan::N,njuhčč,白鳥
1111,Schwan::N,нюххч,白鳥
1112,Fisch::N,guelie,魚
1113,Fisch::N,guolle,魚
1114,Fisch::N,guolli,魚
1115,Fisch::N,kyeḷi,魚
1116,Fisch::N,kue´ll,魚
1117,Fisch::N,кӯлль,魚
1118,Barsch::N,sihtege,鱸
1119,Barsch::N,vuoskun,鱸
1120,Barsch::N,vuoskku,鱸
1121,Barsch::N,vuásku,鱸
1122,Barsch::N,vuâsk,鱸
1123,Barsch::N,вуэсск,鱸
1124,Hecht::N,haavke,川魳
1125,Hecht::N,hávgga,川魳
1126,Hecht::N,hávga,川魳
1127,Hecht::N,puško,川魳
1128,Hecht::N,nu´ǩǩeš,川魳
1129,Hecht::N,ныгкешь,川魳
1130,Schlange[Tier]::N,gïermesje,蛇
1131,Schlange[Tier]::N,germaj,蛇
1132,Schlange[Tier]::N,gearpmaš,蛇
1133,Schlange[Tier]::N,kyev'đi,蛇
1134,Schlange[Tier]::N,ku´vdd,蛇
1135,Schlange[Tier]::N,кӯввьт,蛇
1136,Wurm::N,mietie,虫
1137,Wurm::N,maarhke,虫
1138,Wurm::N,mádo,虫
1139,Wurm::N,máhtu,虫
1140,Wurm::N,máátu,虫
1141,Wurm::N,määtt,虫
1142,Wurm::N,ма̄дт,虫
1143,Spinne::N,hievnie,蜘蛛
1144,Spinne::N,hievnne,蜘蛛
1145,Spinne::N,heavdni,蜘蛛
1146,Spinne::N,evni,蜘蛛
1147,Spinne::N,eeunaž,蜘蛛
1148,Spinne::N,о̄а̄з,蜘蛛
1149,Ameise::N,garhke,蟻
1150,Ameise::N,gårkkå,蟻
1151,Ameise::N,gotka,蟻
1152,Ameise::N,kutkâ,蟻
1153,Ameise::N,kotkk,蟻
1154,Ameise::N,ко̄ттк,蟻
1155,Laus::N,dihkie,虱
1156,Laus::N,dihkke,虱
1157,Laus::N,dihkki,虱
1158,Laus::N,tikke,虱
1159,Laus::N,te´ǩǩ,虱
1160,Laus::N,тыһкь,虱
1161,Mücke::N,tjoejhke,蚊
1162,Mücke::N,tjuojkka,蚊
1163,Mücke::N,čuoika,蚊
1164,Mücke::N,čuoš'kâ,蚊
1165,Mücke::N,čuõškk,蚊
1166,Mücke::N,чӯшшк,蚊
1167,Fliege::N,tjoere,蝿
1168,Fliege::N,boerege,蝿
1169,Fliege::N,tjuruk,蝿
1170,Fliege::N,čuru,蝿
1171,Fliege::N,kiärpáš,蝿
1172,Fliege::N,čuâr,蝿
1173,Fliege::N,čuâras,蝿
1174,Fliege::N,чуэраш,蝿
1175,Schmetterling::N,biejjielåbloe,蝶
1176,Schmetterling::N,biejvvelådde,蝶
1177,Schmetterling::N,beaiveloddi,蝶
1178,Schmetterling::N,piäi'vááloddááš,蝶
1179,Schmetterling::N,ä´llbaž,蝶
1180,Schmetterling::N,pei´vvlå´dd,蝶
1181,Schmetterling::N,а̄лльп,蝶
1182,Beere::N,muerjie,漿果
1183,Beere::N,muorjje,漿果
1184,Beere::N,muorji,漿果
1185,Beere::N,myer'ji,漿果
1186,Beere::N,mue´rjj,漿果
1187,Beere::N,мӯррьй,漿果
1188,Apfel::N,æbpla,林檎
1189,Apfel::N,ehpal,林檎
1190,Apfel::N,eppel,林檎
1191,Apfel::N,eahppel,林檎
1192,Apfel::N,я̄блэк,林檎
1193,Pilz::N,goebpere,茸
1194,Pilz::N,guoppar,茸
1195,Pilz::N,guoppar,茸
1196,Pilz::N,kuobâr,茸
1197,Pilz::N,kuõbbâr,茸
1198,Pilz::N,кӯмпар,茸
1199,Zwiebel::N,lööke,玉葱
1200,Zwiebel::N,løhkka,玉葱
1201,Zwiebel::N,lávki,玉葱
1202,Zwiebel::N,luukk,玉葱
1203,Zwiebel::N,луквець,玉葱
1204,Saat::N,saajoe,種
1205,Saat::N,sádjo,種
1206,Saat::N,siepman,種
1207,Saat::N,siemâ,種
1208,Saat::N,siõm,種
1209,Saat::N,се̄м,種
1210,Korn::N,gernie,粒
1211,Korn::N,gårnnetjalmme,粒
1212,Korn::N,gordni,粒
1213,Korn::N,jiṿe,粒
1214,Korn::N,ле̄ййп,粒
1215,Heu::N,suejnieh,干し草
1216,Heu::N,ájvve,干し草
1217,Heu::N,suoidni,干し草
1218,Heu::N,syei'ni,干し草
1219,Heu::N,suei´nn,干し草
1220,Heu::N,сӯййн,干し草
1221,Schale::N,gïrre,皮
1222,Schale::N,garra,皮
1223,Schale::N,skádne,皮
1224,Schale::N,garra,皮
1225,Schale::N,korrâ,皮
1226,Schale::N,kõrr,皮
1227,Schale::N,ю̄дтҍ,皮
1228,Grube::N,haevtie,穴
1229,Grube::N,rågge,穴
1230,Grube::N,gohpi,穴
1231,Grube::N,roggi,穴
1232,Grube::N,kyep'pi,穴
1233,Grube::N,rogge,穴
1234,Grube::N,rå´ǧǧ,穴
1235,Grube::N,kåå´pp,穴
1236,Grube::N,коабпь,穴
1237,Falle::N,barta,わな
1238,Falle::N,ruevtie,わな
1239,Falle::N,gillar,わな
1240,Falle::N,ruovdde,わな
1241,Falle::N,rihtá,わな
1242,Falle::N,báhcahat,わな
1243,Falle::N,ká'skástâh,わな
1244,Falle::N,ää´ǧǧes,わな
1245,Falle::N,кӣлл,わな
1246,Falle::N,ше̄шшь,わな
1247,Schlinge::N,latjka,輪
1248,Schlinge::N,gieras,輪
1249,Schlinge::N,mohkki,輪
1250,Schlinge::N,kieḷâ,輪
1251,Schlinge::N,ǩiõll,輪
1252,Schlinge::N,ää´ǧǧes,輪
1253,Schlinge::N,кӣлл,輪
1254,Schlinge::N,ше̄шшь,輪
1255,Spur::N,gïeje,跡
1256,Spur::N,luodda,跡
1257,Spur::N,joavnes,跡
1258,Spur::N,luodda,跡
1259,Spur::N,luod'dâ,跡
1260,Spur::N,ǩiõjj,跡
1261,Spur::N,кӣйй,跡
1262,Asche::N,govne,灰
1263,Asche::N,gudna,灰
1264,Asche::N,gutna,灰
1265,Asche::N,kunnâ,灰
1266,Asche::N,kunn,灰
1267,Asche::N,кунн,灰
1268,Dreck::N,haaskoe,泥
1269,Dreck::N,lænjok,泥
1270,Dreck::N,baška,泥
1271,Dreck::N,duova,泥
1272,Dreck::N,durdi,泥
1273,Dreck::N,tuol'vâ,泥
1274,Dreck::N,sähss,泥
1275,Dreck::N,са̄ккьс,泥
1276,Eisen::N,ruevtie,鉄
1277,Eisen::N,ruovdde,鉄
1278,Eisen::N,ruovdi,鉄
1279,Eisen::N,ryev'di,鉄
1280,Eisen::N,ru´vdd,鉄
1281,Eisen::N,рӯввьт,鉄
1282,Gold::N,gullie,金
1283,Gold::N,gålle,金
1284,Gold::N,golli,金
1285,Gold::N,kolle,金
1286,Gold::N,kå´ll,金
1287,Gold::N,коалль,金
1288,Silber::N,sïlpe,銀
1289,Silber::N,silbba,銀
1290,Silber::N,silba,銀
1291,Silber::N,silbâ,銀
1292,Silber::N,silbb,銀
1293,Silber::N,сыллп,銀
1294,Kohle::N,tjïrre,炭
1295,Kohle::N,tjahta,炭
1296,Kohle::N,čitna,炭
1297,Kohle::N,illâ,炭
1298,Kohle::N,čiđđâ,炭
1299,Kohle::N,ill,炭
1300,Kohle::N,ылл,炭
1301,Glas::N,klaase,ガラス
1302,Glas::N,glássa,ガラス
1303,Glas::N,lássa,ガラス
1304,Glas::N,laasâ,ガラス
1305,Glas::N,steehl,ガラス
1306,Glas::N,сте̄клэ,ガラス
1307,Lehm::N,laejrie,ローム
1308,Lehm::N,lænnjgá,ローム
1309,Lehm::N,láirá,ローム
1310,Lehm::N,njaajâ,ローム
1311,Lehm::N,saavv,ローム
1312,Lehm::N,чуййв,ローム
1313,Lehm::N,чуввьй,ローム
1314,Sand::N,saedtie,砂
1315,Sand::N,sáttoj,砂
1316,Sand::N,tjievrra,砂
1317,Sand::N,sáttu,砂
1318,Sand::N,čunoi,砂
1319,Sand::N,vuõddâs,砂
1320,Sand::N,вӯнтас,砂
1321,Mensch::N,almetje,人
1322,Mensch::N,ulmusj,人
1323,Mensch::N,olmmoš,人
1324,Mensch::N,olmooš,人
1325,Mensch::N,ooumâž,人
1326,Mensch::N,олма,人
1327,Mann::N,ålma,男
1328,Mann::N,ålma,男性
1329,Mann::N,ålmåj,男
1330,Mann::N,ålmåj,男性
1331,Mann::N,olmmái,男
1332,Mann::N,olmmái,男性
1333,Mann::N,a'lmai,男
1334,Mann::N,a'lmai,男性
1335,Mann::N,åålm,男
1336,Mann::N,åålm,男性
1337,Mann::N,ка̄ллесь,男
1338,Mann::N,ка̄ллесь,男性
1339,Frau::N,nyjsene,女
1340,Frau::N,nyjsene,女性
1341,Frau::N,nissun,女
1342,Frau::N,nissun,女性
1343,Frau::N,nisu,女
1344,Frau::N,nisu,女性
1345,Frau::N,nissoon,女
1346,Frau::N,nissoon,女性
1347,Frau::N,neezzan,女
1348,Frau::N,neezzan,女性
1349,Frau::N,нызан,女
1350,Frau::N,нызан,女性
1351,Kind::N,maana,子
1352,Kind::N,maana,子供
1353,Kind::N,mánná,子
1354,Kind::N,mánná,子供
1355,Kind::N,mánná,子
1356,Kind::N,mánná,子供
1357,Kind::N,pärni,子
1358,Kind::N,pärni,子供
1359,Kind::N,páárnáš,子
1360,Kind::N,páárnáš,子供
1361,Kind::N,pä´rnn,子
1362,Kind::N,pä´rnn,子供
1363,Kind::N,päärnaž,子
1364,Kind::N,päärnaž,子供
1365,Kind::N,па̄ррьн,子
1366,Kind::N,па̄ррьн,子供
1367,Kind::N,па̄рнэнч,子
1368,Kind::N,па̄рнэнч,子供
1369,Junge::N,påajke,男の子
1370,Junge::N,baernie,男の子
1371,Junge::N,birek,男の子
1372,Junge::N,báhttja,男の子
1373,Junge::N,gánda,男の子
1374,Junge::N,bárdni,男の子
1375,Junge::N,alge,男の子
1376,Junge::N,â´lǧǧ,男の子
1377,Junge::N,pä´rnn,男の子
1378,Junge::N,па̄ррьн,男の子
1379,Junge::N,па̄ррьшя,男の子
1380,Mädchen::N,nïejte,女の子
1381,Mädchen::N,niejdda,女の子
1382,Mädchen::N,nieida,女の子
1383,Mädchen::N,niei'dâ,女の子
1384,Mädchen::N,nijdd,女の子
1385,Mädchen::N,нӣйта,女の子
1386,Familie::N,fuelhkie,家族
1387,Familie::N,beraj,家族
1388,Familie::N,fuolkke,家族
1389,Familie::N,famillja,家族
1390,Familie::N,bearaš,家族
1391,Familie::N,peerâ,家族
1392,Familie::N,piâr,家族
1393,Familie::N,пӣрас,家族
1394,Großvater::N,aajja,祖父
1395,Großvater::N,aajja,おじいさん
1396,Großvater::N,áddjá,祖父
1397,Großvater::N,áddjá,おじいさん
1398,Großvater::N,áddjá,祖父
1399,Großvater::N,áddjá,おじいさん
1400,Großvater::N,äijih,祖父
1401,Großvater::N,äijih,おじいさん
1402,Großvater::N,ä´jj,祖父
1403,Großvater::N,ä´jj,おじいさん
1404,Großvater::N,а̄йя,祖父
1405,Großvater::N,а̄йя,おじいさん
1406,Großmutter::N,aahka,祖母
1407,Großmutter::N,aahka,おばあさん
1408,Großmutter::N,áhkko,祖母
1409,Großmutter::N,áhkko,おばあさん
1410,Großmutter::N,áhkku,祖母
1411,Großmutter::N,áhkku,おばあさん
1412,Großmutter::N,ákku,祖母
1413,Großmutter::N,ákku,おばあさん
1414,Großmutter::N,äkk,祖母
1415,Großmutter::N,äkk,おばあさん
1416,Großmutter::N,ä´ǩǩ,祖母
1417,Großmutter::N,ä´ǩǩ,おばあさん
1418,Großmutter::N,а̄ка,祖母
1419,Großmutter::N,а̄ка,おばあさん
1420,Eltern::N,eejhtegh,親
1421,Eltern::N,eejhtegh,両親
1422,Eltern::N,æjgát,親
1423,Eltern::N,æjgát,両親
1424,Eltern::N,vánhemat,親
1425,Eltern::N,vánhemat,両親
1426,Eltern::N,va'nhimeh,親
1427,Eltern::N,va'nhimeh,両親
1428,Eltern::N,puär'raz,親
1429,Eltern::N,puär'raz,両親
1430,Eltern::N,ро̄дҍхель,親
1431,Eltern::N,ро̄дҍхель,両親
1432,Vater::N,aehtjie,父
1433,Vater::N,aehtjie,お父さん
1434,Vater::N,áhttje,父
1435,Vater::N,áhttje,お父さん
1436,Vater::N,áhčči,父
1437,Vater::N,áhčči,お父さん
1438,Vater::N,eeči,父
1439,Vater::N,eeči,お父さん
1440,Vater::N,e´čč,父
1441,Vater::N,e´čč,お父さん
1442,Vater::N,аджь,父
1443,Vater::N,аджь,お父さん
1444,Mutter::N,ietnie,母
1445,Mutter::N,ietnie,お母さん
1446,Mutter::N,iednne,母
1447,Mutter::N,iednne,お母さん
1448,Mutter::N,eadni,母
1449,Mutter::N,eadni,お母さん
1450,Mutter::N,enni,母
1451,Mutter::N,enni,お母さん
1452,Mutter::N,jeä´n'n,母
1453,Mutter::N,jeä´n'n,お母さん
1454,Mutter::N,е̄ннҍ,母
1455,Mutter::N,е̄ннҍ,お母さん
1456,Sohn::N,elkie,息子
1457,Sohn::N,elkie,息子さん
1458,Sohn::N,baernie,息子
1459,Sohn::N,baernie,息子さん
1460,Sohn::N,bárnne,息子
1461,Sohn::N,bárnne,息子さん
1462,Sohn::N,bárdni,息子
1463,Sohn::N,bárdni,息子さん
1464,Sohn::N,alge,息子
1465,Sohn::N,alge,息子さん
1466,Sohn::N,pärni,息子
1467,Sohn::N,pärni,息子さん
1468,Sohn::N,â´lǧǧ,息子
1469,Sohn::N,â´lǧǧ,息子さん
1470,Sohn::N,pä´rnn,息子
1471,Sohn::N,pä´rnn,息子さん
1472,Sohn::N,алльк,息子
1473,Sohn::N,алльк,息子さん
1474,Tochter::N,nïejte,娘
1475,Tochter::N,nïejte,お嬢さん
1476,Tochter::N,daktere,娘
1477,Tochter::N,daktere,お嬢さん
1478,Tochter::N,niejdda,娘
1479,Tochter::N,niejdda,お嬢さん
1480,Tochter::N,nieida,娘
1481,Tochter::N,nieida,お嬢さん
1482,Tochter::N,niei'dâ,娘
1483,Tochter::N,niei'dâ,お嬢さん
1484,Tochter::N,nijdd,娘
1485,Tochter::N,nijdd,お嬢さん
1486,Tochter::N,нӣййт,娘
1487,Tochter::N,нӣййт,お嬢さん
1488,Bruder::N,vïelle,弟
1489,Bruder::N,viellja,弟
1490,Bruder::N,viellja,弟
1491,Bruder::N,viljâ,弟
1492,Bruder::N,vi´llj,弟
1493,Bruder::N,вӣлльй,弟
1494,Schwester::N,åabpa,妹
1495,Schwester::N,oabbá,妹
1496,Schwester::N,oabbá,妹
1497,Schwester::N,uáb'bi,妹
1498,Schwester::N,vuä´b'b,妹
1499,Schwester::N,вуэррьпенҍ,妹
1500,Onkel::N,jyøne,伯父
1501,Onkel::N,jyøne,伯父さん
1502,Onkel::N,jiekie,伯父
1503,Onkel::N,jiekie,伯父さん
1504,Onkel::N,tjietsie,伯父
1505,Onkel::N,tjietsie,伯父さん
1506,Onkel::N,ænoj,伯父
1507,Onkel::N,ænoj,伯父さん
1508,Onkel::N,iehke,伯父
1509,Onkel::N,iehke,伯父さん
1510,Onkel::N,eanu,伯父
1511,Onkel::N,eanu,伯父さん
1512,Onkel::N,eahki,伯父
1513,Onkel::N,eahki,伯父さん
1514,Onkel::N,čeahci,伯父
1515,Onkel::N,čeahci,伯父さん
1516,Onkel::N,eehi,伯父
1517,Onkel::N,eehi,伯父さん
1518,Onkel::N,iänui,伯父
1519,Onkel::N,iänui,伯父さん
1520,Onkel::N,jään,伯父
1521,Onkel::N,jään,伯父さん
1522,Onkel::N,čia´cc,伯父
1523,Onkel::N,čia´cc,伯父さん
