,Concept_ID,es,se
742,Quelle::N,fuente,ája
743,Quelle::N,fuente,ája
744,Quelle::N,fuente,gáldu
745,Quelle::N,fuente,aajâ
746,Quelle::N,fuente,käldee
747,Quelle::N,fuente,lädd
748,Quelle::N,fuente,käivv
749,Quelle::N,fuente,ка̄ййв
750,Quelle::N,manantial,aajege
751,Quelle::N,manantial,gaaltije
752,Quelle::N,manantial,ája
753,Quelle::N,manantial,ája
754,Quelle::N,manantial,gáldu
755,Quelle::N,manantial,aajâ
756,Quelle::N,manantial,käldee
757,Quelle::N,manantial,lädd
758,Quelle::N,manantial,käivv
759,Quelle::N,manantial,ка̄ййв
760,Bach::N,arroyo,johketje
761,Bach::N,arroyo,jåhkå
762,Bach::N,arroyo,jågåsj
763,Bach::N,arroyo,jogaš
764,Bach::N,arroyo,aajâ
765,Bach::N,arroyo,vuäjj
766,Bach::N,arroyo,вуэйй
767,Fluss::N,río,johke
768,Fluss::N,río,ædno
769,Fluss::N,río,jåhkå
770,Fluss::N,río,johka
771,Fluss::N,río,juuhâ
772,Fluss::N,río,jokk
773,Fluss::N,río,jeänn
774,Fluss::N,río,ё̄гк
775,Ufer::N,orilla,beala
776,Ufer::N,orilla,gádde
777,Ufer::N,orilla,gáddi
778,Ufer::N,orilla,riddo
779,Ufer::N,orilla,redd
780,Ufer::N,orilla,рыннт
781,Küste::N,costa,mïere
782,Küste::N,costa,gaedtie
783,Küste::N,costa,merragádde
784,Küste::N,costa,merraguovllo
785,Küste::N,costa,gáddi
786,Küste::N,costa,riddo
787,Küste::N,costa,miârr'redd
788,Küste::N,costa,рыннт
789,Festland::N,tierra firme,gaedtie
790,Festland::N,tierra firme,gádde
791,Festland::N,tierra firme,nannán
792,Festland::N,tierra firme,kušknjâs
793,Festland::N,tierra firme,eennâm
794,Festland::N,tierra firme,jânnam
795,Festland::N,tierra firme,ма̄ннтэр
796,Meer::N,mar,mearoe
797,Meer::N,mar,merra
798,Meer::N,mar,nuorre
799,Meer::N,mar,áhpi
800,Meer::N,mar,mearra
801,Meer::N,mar,meeṛâ
802,Meer::N,mar,miârr
803,Meer::N,mar,ме̄рр
804,Bucht::N,cala,loekte
805,Bucht::N,cala,oagge
806,Bucht::N,cala,luokta
807,Bucht::N,cala,luokta
808,Bucht::N,cala,čuáj̣á
809,Bucht::N,cala,luhtt
810,Bucht::N,cala,вӯнн
811,Bucht::N,cala,лӯххт
812,Bucht::N,bahía,loekte
813,Bucht::N,bahía,oagge
814,Bucht::N,bahía,luokta
815,Bucht::N,bahía,luokta
816,Bucht::N,bahía,čuáj̣á
817,Bucht::N,bahía,luhtt
818,Bucht::N,bahía,вӯнн
819,Bucht::N,bahía,лӯххт
820,Insel::N,isla,sååle
821,Insel::N,isla,suoloj
822,Insel::N,isla,suolu
823,Insel::N,isla,suálui
824,Insel::N,isla,suâl
825,Insel::N,isla,суэл
826,Blume::N,flor,rïesege
827,Blume::N,flor,giedjek
828,Blume::N,flor,rássi
829,Blume::N,flor,kukká
830,Blume::N,flor,heä´rvvrää´ss
831,Blume::N,flor,ывьнэнч
832,Gras::N,hierba,kraesie
833,Gras::N,hierba,rásse
834,Gras::N,hierba,rássi
835,Gras::N,hierba,rääsi
836,Gras::N,hierba,rää´ss
837,Gras::N,hierba,ра̄ссь
838,Wurzel::N,raíz,roehtse
839,Wurzel::N,raíz,ruohttsa
840,Wurzel::N,raíz,ruohtas
841,Wurzel::N,raíz,veedis
842,Wurzel::N,raíz,vue´ddes
843,Wurzel::N,raíz,вуэнҍтэсь
844,Baum::N,árbol,moere
845,Baum::N,árbol,muorra
846,Baum::N,árbol,muorra
847,Baum::N,árbol,muoṛâ
848,Baum::N,árbol,muõrr
849,Baum::N,árbol,мӯрр
850,Stamm::N,tronco,ståamhpe
851,Stamm::N,tronco,mátta
852,Stamm::N,tronco,galda
853,Stamm::N,tronco,ruŋgo
854,Stamm::N,tronco,stokk
855,Stamm::N,tronco,мӯрр
856,Stamm::N,tronco,кэ̄ллт
857,Rinde::N,corteza,gïrre
858,Rinde::N,corteza,baarhkoe
859,Rinde::N,corteza,bárkko
860,Rinde::N,corteza,ostu
861,Rinde::N,corteza,bárku
862,Rinde::N,corteza,korrâ
863,Rinde::N,corteza,kõrr
864,Rinde::N,corteza,pärkk
865,Rinde::N,corteza,кэ̄рр
866,Rinde::N,corteza,па̄ҏҏк
867,Ast::N,rama,åeksie
868,Ast::N,rama,oakse
869,Ast::N,rama,oaksi
870,Ast::N,rama,uák'si
871,Ast::N,rama,å´hss
872,Ast::N,rama,вуэккьс
873,Zweig::N,ramo,åeksie
874,Zweig::N,ramo,oakse
875,Zweig::N,ramo,rissi
876,Zweig::N,ramo,syeṛi
877,Zweig::N,ramo,sue´rr
878,Zweig::N,ramo,рыссе
879,Blatt::N,hoja,plienie
880,Blatt::N,hoja,lassta
881,Blatt::N,hoja,lasta
882,Blatt::N,hoja,lostâ
883,Blatt::N,hoja,lõstt
884,Blatt::N,hoja,лэ̄сст
885,Birke::N,abedul,såekie
886,Birke::N,abedul,soahke
887,Birke::N,abedul,soahki
888,Birke::N,abedul,suáhi
889,Birke::N,abedul,suâ´ǩǩ
890,Birke::N,abedul,пе̄ссьмӯрр
891,Kiefer[Baum]::N,pino,bietsie
892,Kiefer[Baum]::N,pino,hájkka
893,Kiefer[Baum]::N,pino,biehtse
894,Kiefer[Baum]::N,pino,beahci
895,Kiefer[Baum]::N,pino,peeci
896,Kiefer[Baum]::N,pino,pie´cc
897,Kiefer[Baum]::N,pino,пе̄дзь
898,Weide[Baum]::N,sauce,saalje
899,Weide[Baum]::N,sauce,sállja
900,Weide[Baum]::N,sauce,sieđga
901,Weide[Baum]::N,sauce,puájui
902,Weide[Baum]::N,sauce,puäi
903,Weide[Baum]::N,sauce,пуай
904,Tanne::N,abeto,goese
905,Tanne::N,abeto,guossa
906,Tanne::N,abeto,guossa
907,Tanne::N,abeto,kuosâ
908,Tanne::N,abeto,kuõss
909,Tanne::N,abeto,кӯсс
910,Horn::N,asta,tjåervie
911,Horn::N,asta,tjoarvve
912,Horn::N,asta,čoarvi
913,Horn::N,asta,čuár'vi
914,Horn::N,asta,čuä´rvv
915,Horn::N,asta,чуэррьв
916,Horn::N,cuerno,tjåervie
917,Horn::N,cuerno,tjoarvve
918,Horn::N,cuerno,čoarvi
919,Horn::N,cuerno,čuár'vi
920,Horn::N,cuerno,čuä´rvv
921,Horn::N,cuerno,чуэррьв
922,Feder::N,pluma,badtse
923,Feder::N,pluma,dålgge
924,Feder::N,pluma,bozza
925,Feder::N,pluma,puzzâ
926,Feder::N,pluma,tolge
927,Feder::N,pluma,poʒʒ
928,Feder::N,pluma,по̄ннц
929,Fell::N,piel,njaltja
930,Fell::N,piel,duollje
931,Fell::N,piel,náhkki
932,Fell::N,piel,dorkkas
933,Fell::N,piel,turkkâ
934,Fell::N,piel,tyel'ji
935,Fell::N,piel,nähki
936,Fell::N,piel,torkk
937,Fell::N,piel,čåu´dd
938,Fell::N,piel,tue´l'lj
939,Fell::N,piel,тӯлльй
940,Flügel::N,ala,såaja
941,Flügel::N,ala,såajoe
942,Flügel::N,ala,soadje
943,Flügel::N,ala,soadji
944,Flügel::N,ala,suáj̣á
945,Flügel::N,ala,suäjj
946,Flügel::N,ala,суэйй
947,Klaue::N,garra,gadtse
948,Klaue::N,garra,guober
949,Klaue::N,garra,gazza
950,Klaue::N,garra,kozzâ
951,Klaue::N,garra,kõʒʒ
952,Klaue::N,garra,кэ̄ннц
953,Kralle::N,uña,gadtse
954,Kralle::N,uña,gadtsa
955,Kralle::N,uña,gazza
956,Kralle::N,uña,kozzâ
957,Kralle::N,uña,kõʒʒ
958,Kralle::N,uña,ке̄бпель
959,Kralle::N,garra,gadtse
960,Kralle::N,garra,gadtsa
961,Kralle::N,garra,gazza
962,Kralle::N,garra,kozzâ
963,Kralle::N,garra,kõʒʒ
964,Kralle::N,garra,ке̄бпель
965,Schwanz::N,cola,siejpie
966,Schwanz::N,cola,siejbbe
967,Schwanz::N,cola,bađuš
968,Schwanz::N,cola,seaibi
969,Schwanz::N,cola,seibi
970,Schwanz::N,cola,sei´bb
971,Schwanz::N,cola,piä´cciǩ
972,Schwanz::N,cola,пиджь
973,Schwanz::N,cola,се̄ййп
974,Schwanz::N,cola,пе̄цехь
975,Ei::N,huevo,munnie
976,Ei::N,huevo,månne
977,Ei::N,huevo,monni
978,Ei::N,huevo,maṇe
979,Ei::N,huevo,mââ´nn
980,Ei::N,huevo,маннҍ
981,Nest::N,nido,biesie
982,Nest::N,nido,biesse
983,Nest::N,nido,beassi
984,Nest::N,nido,peesi
985,Nest::N,nido,piervâl
986,Nest::N,nido,piä´ss
987,Nest::N,nido,пе̄ссь
988,Bau::N,madriguera,biesie
989,Bau::N,madriguera,biedjo
990,Bau::N,madriguera,liesso
991,Bau::N,madriguera,biedju
992,Bau::N,madriguera,piäju
993,Bau::N,madriguera,вуэӈӈк
994,Tier::N,animal,juvre
995,Tier::N,animal,udos
996,Tier::N,animal,divrre
997,Tier::N,animal,luohtok
998,Tier::N,animal,ealli
999,Tier::N,animal,ellee
1000,Tier::N,animal,jie´lli
1001,Tier::N,animal,жыва
1002,Herde::N,rebaño,dåehkie
1003,Herde::N,rebaño,ællo
1004,Herde::N,rebaño,fuovva
1005,Herde::N,rebaño,doahkki
1006,Herde::N,rebaño,čagge
1007,Herde::N,rebaño,tukk
1008,Herde::N,rebaño,vâ´lvv
1009,Herde::N,rebaño,чуэз
1010,Herde::N,rebaño,чӣгар
1011,Kuh::N,vaca,govse
1012,Kuh::N,vaca,gussa
1013,Kuh::N,vaca,gussa
1014,Kuh::N,vaca,kussâ
1015,Kuh::N,vaca,kuss
1016,Kuh::N,vaca,лӣххьм
1017,Bulle::N,toro,vuaksa
1018,Bulle::N,toro,vuoksá
1019,Bulle::N,toro,heargi
1020,Bulle::N,toro,vuák'sá
1021,Bulle::N,toro,ergi
1022,Bulle::N,toro,vuâhss
1023,Bulle::N,toro,е̄ррьк
1024,Pferd::N,caballo,hierkie
1025,Pferd::N,caballo,råsse
1026,Pferd::N,caballo,hæssta
1027,Pferd::N,caballo,heavuš
1028,Pferd::N,caballo,hiävuš
1029,Pferd::N,caballo,heävaš
1030,Pferd::N,caballo,ро̄ссь
1031,Schaf::N,oveja,sïrve
1032,Schaf::N,oveja,sávttsa
1033,Schaf::N,oveja,sávza
1034,Schaf::N,oveja,savzâ
1035,Schaf::N,oveja,sauʒʒ
1036,Schaf::N,oveja,ла̄мьпесь
1037,Schwein::N,cerdo,snurke
1038,Schwein::N,cerdo,svijnne
1039,Schwein::N,cerdo,spiidni
1040,Schwein::N,cerdo,šahe
1041,Schwein::N,cerdo,šââ´ǩǩ
1042,Schwein::N,cerdo,ша̄гкь
1043,Hund::N,perro,bïenje
1044,Hund::N,perro,bena
1045,Hund::N,perro,beana
1046,Hund::N,perro,peenuv
1047,Hund::N,perro,piânnai
1048,Hund::N,perro,пе̄ннэ
1049,Katze::N,gato,gaahtoe
1050,Katze::N,gato,gáhtto
1051,Katze::N,gato,bussá
1052,Katze::N,gato,kissá
1053,Katze::N,gato,kaass
1054,Katze::N,gato,ко̄а̄сс
1055,Bär::N,oso,gumsie
1056,Bär::N,oso,biernna
1057,Bär::N,oso,guovža
1058,Bär::N,oso,bierdna
1059,Bär::N,oso,kuob'žâ
1060,Bär::N,oso,kue´bǯǯ
1061,Bär::N,oso,та̄лл
1062,Eichhörnchen::N,ardilla,åeruve
1063,Eichhörnchen::N,ardilla,oarre
1064,Eichhörnchen::N,ardilla,oarri
1065,Eichhörnchen::N,ardilla,uár'ree
1066,Eichhörnchen::N,ardilla,vuä´r'rev
1067,Eichhörnchen::N,ardilla,вуэррев
1068,Elch::N,alce,ïelje
1069,Elch::N,alce,ællja
1070,Elch::N,alce,sarvva
1071,Elch::N,alce,ealga
1072,Elch::N,alce,sorvâ
1073,Elch::N,alce,sõrvv
1074,Elch::N,alce,сэ̄ррв
1075,Fuchs::N,zorro,riepie
1076,Fuchs::N,zorro,riebij
1077,Fuchs::N,zorro,rieban
1078,Fuchs::N,zorro,riemnjis
1079,Fuchs::N,zorro,rie´mjj
1080,Fuchs::N,zorro,рӣммьн
1081,Hase::N,liebre,njåemele
1082,Hase::N,liebre,njoammel
1083,Hase::N,liebre,njoammil
1084,Hase::N,liebre,njuámmil
1085,Hase::N,liebre,njue´m'mel
1086,Hase::N,liebre,нюэммель
1087,Maus::N,ratón,snjeara
1088,Maus::N,ratón,snjierrá
1089,Maus::N,ratón,sáhpán
1090,Maus::N,ratón,säplig
1091,Maus::N,ratón,sä´ppli
1092,Maus::N,ratón,са̄хпьлинк
1093,Wolf::N,lobo,sïejpe
1094,Wolf::N,lobo,stálppe
1095,Wolf::N,lobo,stáhkke
1096,Wolf::N,lobo,ruomas
1097,Wolf::N,lobo,kumpe
1098,Wolf::N,lobo,návdi
1099,Wolf::N,lobo,kumppi
1100,Wolf::N,lobo,ku´mpp
1101,Wolf::N,lobo,pââ´ldes
1102,Wolf::N,lobo,чиррм
1103,Wolf::N,lobo,пальтӭсь
1104,Vogel::N,ave,ledtie
1105,Vogel::N,ave,lådde
1106,Vogel::N,ave,loddi
1107,Vogel::N,ave,lodde
1108,Vogel::N,ave,lå´dd
1109,Vogel::N,ave,лоаннҍт
1110,Vogel::N,pájaro,ledtie
1111,Vogel::N,pájaro,lådde
1112,Vogel::N,pájaro,loddi
1113,Vogel::N,pájaro,lodde
1114,Vogel::N,pájaro,lå´dd
1115,Vogel::N,pájaro,лоаннҍт
1116,Schwarm::N,bandada,dåehkie
1117,Schwarm::N,bandada,doahkke
1118,Schwarm::N,bandada,doahkki
1119,Schwarm::N,bandada,tuák'ki
1120,Schwarm::N,bandada,parvv
1121,Schwarm::N,bandada,туххк
1122,Huhn::N,gallina,vöönhtse
1123,Huhn::N,gallina,vuonntsá
1124,Huhn::N,gallina,vuonccis
1125,Huhn::N,gallina,kääṇi
1126,Huhn::N,gallina,kää´nn
1127,Huhn::N,gallina,ка̄ннҌ
1128,Hahn::N,gallo,deere
1129,Hahn::N,gallo,hádna
1130,Hahn::N,gallo,åresvuonntsá
1131,Hahn::N,gallo,vuonccis
1132,Hahn::N,gallo,kääṇi
1133,Hahn::N,gallo,åå´reskää´nn
1134,Hahn::N,gallo,пе̄ттэх
1135,Gans::N,oca,gaase
1136,Gans::N,oca,gássa
1137,Gans::N,oca,čuonji
1138,Gans::N,oca,čuá'njá
1139,Gans::N,oca,čue´nj
1140,Gans::N,oca,чуэнь
1141,Gans::N,ganso,gaase
1142,Gans::N,ganso,gássa
1143,Gans::N,ganso,čuonji
1144,Gans::N,ganso,čuá'njá
1145,Gans::N,ganso,čue´nj
1146,Gans::N,ganso,чуэнь
1147,Adler::N,águila,aarhtse
1148,Adler::N,águila,goasskem
1149,Adler::N,águila,goaskin
1150,Adler::N,águila,kuás'kim
1151,Adler::N,águila,kuä´cǩǩem
1152,Adler::N,águila,куэцькем
1153,Ente::N,pato,tjååtsele
1154,Ente::N,pato,vuojatjis
1155,Ente::N,pato,čáhceloddi
1156,Ente::N,pato,vuonjâč
1157,Ente::N,pato,vuõnjâč
1158,Ente::N,pato,ча̄дзьлоаннҍт
1159,Eule::N,lechuza,snjågloe
1160,Eule::N,lechuza,skunjok
1161,Eule::N,lechuza,skuolfi
1162,Eule::N,lechuza,ijjâlodde
1163,Eule::N,lechuza,iiđsaž
1164,Eule::N,lechuza,кунньлоаннҍт
1165,Eule::N,lechuza,чӯзэм вуэһпэй
1166,Kranich::N,grulla,goerke
1167,Kranich::N,grulla,guorgga
1168,Kranich::N,grulla,guorga
1169,Kranich::N,grulla,kuor'gâ
1170,Kranich::N,grulla,kuõrgg
1171,Kranich::N,grulla,кӯррк
1172,Krähe::N,corneja,voerhtje
1173,Krähe::N,corneja,gárránis
1174,Krähe::N,corneja,vuoratjis
1175,Krähe::N,corneja,vuoražas
1176,Krähe::N,corneja,vuorččis
1177,Krähe::N,corneja,vuorâč
1178,Krähe::N,corneja,vuõrâč
1179,Krähe::N,corneja,вӯрэч
1180,Kuckuck::N,cuco,gïeke
1181,Kuckuck::N,cuco,giehka
1182,Kuckuck::N,cuco,giehka
1183,Kuckuck::N,cuco,kiehâ
1184,Kuckuck::N,cuco,ǩiõkk
1185,Kuckuck::N,cuco,кӣгк
1186,Schwan::N,cisne,njoktje
1187,Schwan::N,cisne,snjuktja
1188,Schwan::N,cisne,njukča
1189,Schwan::N,cisne,njuhčâ
1190,Schwan::N,cisne,njuhčč
1191,Schwan::N,cisne,нюххч
1192,Fisch::N,pez,guelie
1193,Fisch::N,pez,guolle
1194,Fisch::N,pez,guolli
1195,Fisch::N,pez,kyeḷi
1196,Fisch::N,pez,kue´ll
1197,Fisch::N,pez,кӯлль
1198,Barsch::N,perca,sihtege
1199,Barsch::N,perca,vuoskun
1200,Barsch::N,perca,vuoskku
1201,Barsch::N,perca,vuásku
1202,Barsch::N,perca,vuâsk
1203,Barsch::N,perca,вуэсск
1204,Hecht::N,lucio,haavke
1205,Hecht::N,lucio,hávgga
1206,Hecht::N,lucio,hávga
1207,Hecht::N,lucio,puško
1208,Hecht::N,lucio,nu´ǩǩeš
1209,Hecht::N,lucio,ныгкешь
1210,Schlange[Tier]::N,serpiente,gïermesje
1211,Schlange[Tier]::N,serpiente,germaj
1212,Schlange[Tier]::N,serpiente,gearpmaš
1213,Schlange[Tier]::N,serpiente,kyev'đi
1214,Schlange[Tier]::N,serpiente,ku´vdd
1215,Schlange[Tier]::N,serpiente,кӯввьт
1216,Wurm::N,gusano,mietie
1217,Wurm::N,gusano,maarhke
1218,Wurm::N,gusano,mádo
1219,Wurm::N,gusano,máhtu
1220,Wurm::N,gusano,máátu
1221,Wurm::N,gusano,määtt
1222,Wurm::N,gusano,ма̄дт
1223,Spinne::N,araña,hievnie
1224,Spinne::N,araña,hievnne
1225,Spinne::N,araña,heavdni
1226,Spinne::N,araña,evni
1227,Spinne::N,araña,eeunaž
1228,Spinne::N,araña,о̄а̄з
1229,Ameise::N,hormiga,garhke
1230,Ameise::N,hormiga,gårkkå
1231,Ameise::N,hormiga,gotka
1232,Ameise::N,hormiga,kutkâ
1233,Ameise::N,hormiga,kotkk
1234,Ameise::N,hormiga,ко̄ттк
1235,Laus::N,piojo,dihkie
1236,Laus::N,piojo,dihkke
1237,Laus::N,piojo,dihkki
1238,Laus::N,piojo,tikke
1239,Laus::N,piojo,te´ǩǩ
1240,Laus::N,piojo,тыһкь
1241,Mücke::N,mosquito,tjoejhke
1242,Mücke::N,mosquito,tjuojkka
1243,Mücke::N,mosquito,čuoika
1244,Mücke::N,mosquito,čuoš'kâ
1245,Mücke::N,mosquito,čuõškk
1246,Mücke::N,mosquito,чӯшшк
1247,Fliege::N,mosca,tjoere
1248,Fliege::N,mosca,boerege
1249,Fliege::N,mosca,tjuruk
1250,Fliege::N,mosca,čuru
1251,Fliege::N,mosca,kiärpáš
1252,Fliege::N,mosca,čuâr
1253,Fliege::N,mosca,čuâras
1254,Fliege::N,mosca,чуэраш
1255,Schmetterling::N,mariposa,biejjielåbloe
1256,Schmetterling::N,mariposa,biejvvelådde
1257,Schmetterling::N,mariposa,beaiveloddi
1258,Schmetterling::N,mariposa,piäi'vááloddááš
1259,Schmetterling::N,mariposa,ä´llbaž
1260,Schmetterling::N,mariposa,pei´vvlå´dd
1261,Schmetterling::N,mariposa,а̄лльп
1262,Beere::N,baya,muerjie
1263,Beere::N,baya,muorjje
1264,Beere::N,baya,muorji
1265,Beere::N,baya,myer'ji
1266,Beere::N,baya,mue´rjj
1267,Beere::N,baya,мӯррьй
1268,Apfel::N,manzana,æbpla
1269,Apfel::N,manzana,ehpal
1270,Apfel::N,manzana,eppel
1271,Apfel::N,manzana,eahppel
1272,Apfel::N,manzana,я̄блэк
1273,Pilz::N,seta,goebpere
1274,Pilz::N,seta,guoppar
1275,Pilz::N,seta,guoppar
1276,Pilz::N,seta,kuobâr
1277,Pilz::N,seta,kuõbbâr
1278,Pilz::N,seta,кӯмпар
1279,Pilz::N,hongo,goebpere
1280,Pilz::N,hongo,guoppar
1281,Pilz::N,hongo,guoppar
1282,Pilz::N,hongo,kuobâr
1283,Pilz::N,hongo,kuõbbâr
1284,Pilz::N,hongo,кӯмпар
1285,Zwiebel::N,cebolla,lööke
1286,Zwiebel::N,cebolla,løhkka
1287,Zwiebel::N,cebolla,lávki
1288,Zwiebel::N,cebolla,luukk
1289,Zwiebel::N,cebolla,луквець
1290,Saat::N,siembra,saajoe
1291,Saat::N,siembra,sádjo
1292,Saat::N,siembra,siepman
1293,Saat::N,siembra,siemâ
1294,Saat::N,siembra,siõm
1295,Saat::N,siembra,се̄м
1296,Korn::N,grano,gernie
1297,Korn::N,grano,gårnnetjalmme
1298,Korn::N,grano,gordni
1299,Korn::N,grano,jiṿe
1300,Korn::N,grano,ле̄ййп
1301,Heu::N,heno,suejnieh
1302,Heu::N,heno,ájvve
1303,Heu::N,heno,suoidni
1304,Heu::N,heno,syei'ni
1305,Heu::N,heno,suei´nn
1306,Heu::N,heno,сӯййн
1307,Schale::N,cáscara,gïrre
1308,Schale::N,cáscara,garra
1309,Schale::N,cáscara,skádne
1310,Schale::N,cáscara,garra
1311,Schale::N,cáscara,korrâ
1312,Schale::N,cáscara,kõrr
1313,Schale::N,cáscara,ю̄дтҍ
1314,Grube::N,foso,haevtie
1315,Grube::N,foso,rågge
1316,Grube::N,foso,gohpi
1317,Grube::N,foso,roggi
1318,Grube::N,foso,kyep'pi
1319,Grube::N,foso,rogge
1320,Grube::N,foso,rå´ǧǧ
1321,Grube::N,foso,kåå´pp
1322,Grube::N,foso,коабпь
1323,Falle::N,trampa,barta
1324,Falle::N,trampa,ruevtie
1325,Falle::N,trampa,gillar
1326,Falle::N,trampa,ruovdde
1327,Falle::N,trampa,rihtá
1328,Falle::N,trampa,báhcahat
1329,Falle::N,trampa,ká'skástâh
1330,Falle::N,trampa,ää´ǧǧes
1331,Falle::N,trampa,кӣлл
1332,Falle::N,trampa,ше̄шшь
1333,Schlinge::N,lazo,latjka
1334,Schlinge::N,lazo,gieras
1335,Schlinge::N,lazo,mohkki
1336,Schlinge::N,lazo,kieḷâ
1337,Schlinge::N,lazo,ǩiõll
1338,Schlinge::N,lazo,ää´ǧǧes
1339,Schlinge::N,lazo,кӣлл
1340,Schlinge::N,lazo,ше̄шшь
1341,Spur::N,huella,gïeje
1342,Spur::N,huella,luodda
1343,Spur::N,huella,joavnes
1344,Spur::N,huella,luodda
1345,Spur::N,huella,luod'dâ
1346,Spur::N,huella,ǩiõjj
1347,Spur::N,huella,кӣйй
1348,Asche::N,ceniza,govne
1349,Asche::N,ceniza,gudna
1350,Asche::N,ceniza,gutna
1351,Asche::N,ceniza,kunnâ
1352,Asche::N,ceniza,kunn
1353,Asche::N,ceniza,кунн
1354,Dreck::N,suciedad,haaskoe
1355,Dreck::N,suciedad,lænjok
1356,Dreck::N,suciedad,baška
1357,Dreck::N,suciedad,duova
1358,Dreck::N,suciedad,durdi
1359,Dreck::N,suciedad,tuol'vâ
1360,Dreck::N,suciedad,sähss
1361,Dreck::N,suciedad,са̄ккьс
1362,Eisen::N,hierro,ruevtie
1363,Eisen::N,hierro,ruovdde
1364,Eisen::N,hierro,ruovdi
1365,Eisen::N,hierro,ryev'di
1366,Eisen::N,hierro,ru´vdd
1367,Eisen::N,hierro,рӯввьт
1368,Gold::N,oro,gullie
1369,Gold::N,oro,gålle
1370,Gold::N,oro,golli
1371,Gold::N,oro,kolle
1372,Gold::N,oro,kå´ll
1373,Gold::N,oro,коалль
1374,Silber::N,plata,sïlpe
1375,Silber::N,plata,silbba
1376,Silber::N,plata,silba
1377,Silber::N,plata,silbâ
1378,Silber::N,plata,silbb
1379,Silber::N,plata,сыллп
1380,Kohle::N,carbón,tjïrre
1381,Kohle::N,carbón,tjahta
1382,Kohle::N,carbón,čitna
1383,Kohle::N,carbón,illâ
1384,Kohle::N,carbón,čiđđâ
1385,Kohle::N,carbón,ill
1386,Kohle::N,carbón,ылл
1387,Glas::N,vidrio,klaase
1388,Glas::N,vidrio,glássa
1389,Glas::N,vidrio,lássa
1390,Glas::N,vidrio,laasâ
1391,Glas::N,vidrio,steehl
1392,Glas::N,vidrio,сте̄клэ
1393,Glas::N,cristal,klaase
1394,Glas::N,cristal,glássa
1395,Glas::N,cristal,lássa
1396,Glas::N,cristal,laasâ
1397,Glas::N,cristal,steehl
1398,Glas::N,cristal,сте̄клэ
1399,Lehm::N,barro,laejrie
1400,Lehm::N,barro,lænnjgá
1401,Lehm::N,barro,láirá
1402,Lehm::N,barro,njaajâ
1403,Lehm::N,barro,saavv
1404,Lehm::N,barro,чуййв
1405,Lehm::N,barro,чуввьй
1406,Sand::N,arena,saedtie
1407,Sand::N,arena,sáttoj
1408,Sand::N,arena,tjievrra
1409,Sand::N,arena,sáttu
1410,Sand::N,arena,čunoi
1411,Sand::N,arena,vuõddâs
1412,Sand::N,arena,вӯнтас
1413,Mensch::N,hombre,almetje
1414,Mensch::N,hombre,ulmusj
1415,Mensch::N,hombre,olmmoš
1416,Mensch::N,hombre,olmooš
1417,Mensch::N,hombre,ooumâž
1418,Mensch::N,hombre,олма
1419,Mensch::N,ser humano,almetje
1420,Mensch::N,ser humano,ulmusj
1421,Mensch::N,ser humano,olmmoš
1422,Mensch::N,ser humano,olmooš
1423,Mensch::N,ser humano,ooumâž
1424,Mensch::N,ser humano,олма
1425,Mann::N,hombre,ålma
1426,Mann::N,hombre,ålmåj
1427,Mann::N,hombre,olmmái
1428,Mann::N,hombre,a'lmai
1429,Mann::N,hombre,åålm
1430,Mann::N,hombre,ка̄ллесь
1431,Frau::N,mujer,nyjsene
1432,Frau::N,mujer,nissun
1433,Frau::N,mujer,nisu
1434,Frau::N,mujer,nissoon
1435,Frau::N,mujer,neezzan
1436,Frau::N,mujer,нызан
1437,Kind::N,niño,maana
1438,Kind::N,niño,mánná
1439,Kind::N,niño,mánná
1440,Kind::N,niño,pärni
1441,Kind::N,niño,páárnáš
1442,Kind::N,niño,pä´rnn
1443,Kind::N,niño,päärnaž
1444,Kind::N,niño,па̄ррьн
1445,Kind::N,niño,па̄рнэнч
1446,Junge::N,chico,påajke
1447,Junge::N,chico,baernie
1448,Junge::N,chico,birek
1449,Junge::N,chico,báhttja
1450,Junge::N,chico,gánda
1451,Junge::N,chico,bárdni
1452,Junge::N,chico,alge
1453,Junge::N,chico,â´lǧǧ
1454,Junge::N,chico,pä´rnn
1455,Junge::N,chico,па̄ррьн
1456,Junge::N,chico,па̄ррьшя
1457,Junge::N,muchacho,påajke
1458,Junge::N,muchacho,baernie
1459,Junge::N,muchacho,birek
1460,Junge::N,muchacho,báhttja
1461,Junge::N,muchacho,gánda
1462,Junge::N,muchacho,bárdni
1463,Junge::N,muchacho,alge
1464,Junge::N,muchacho,â´lǧǧ
1465,Junge::N,muchacho,pä´rnn
1466,Junge::N,muchacho,па̄ррьн
1467,Junge::N,muchacho,па̄ррьшя
1468,Mädchen::N,chica,nïejte
1469,Mädchen::N,chica,niejdda
1470,Mädchen::N,chica,nieida
1471,Mädchen::N,chica,niei'dâ
1472,Mädchen::N,chica,nijdd
1473,Mädchen::N,chica,нӣйта
1474,Mädchen::N,muchacha,nïejte
1475,Mädchen::N,muchacha,niejdda
1476,Mädchen::N,muchacha,nieida
1477,Mädchen::N,muchacha,niei'dâ
1478,Mädchen::N,muchacha,nijdd
1479,Mädchen::N,muchacha,нӣйта
1480,Familie::N,familia,fuelhkie
1481,Familie::N,familia,beraj
1482,Familie::N,familia,fuolkke
1483,Familie::N,familia,famillja
1484,Familie::N,familia,bearaš
1485,Familie::N,familia,peerâ
