,Concept_ID,se,kn
549,Hitze::N,paašt,ಉಷ್ಣ
550,Hitze::N,жоарр,ಉಷ್ಣ
551,Raureif::N,jyjse,ಇಬ್ಬನಿ
552,Raureif::N,ridne,ಇಬ್ಬನಿ
553,Raureif::N,goarre,ಇಬ್ಬನಿ
554,Raureif::N,ritni,ಇಬ್ಬನಿ
555,Raureif::N,suhči,ಇಬ್ಬನಿ
556,Raureif::N,riṇe,ಇಬ್ಬನಿ
557,Raureif::N,ай,ಇಬ್ಬನಿ
558,Regenbogen::N,aatjan goengere,ಇಂದ್ರಚಾಪ
559,Regenbogen::N,aatjan joekse,ಇಂದ್ರಚಾಪ
560,Regenbogen::N,ádjájuoksa,ಇಂದ್ರಚಾಪ
561,Regenbogen::N,arvedávgi,ಇಂದ್ರಚಾಪ
562,Regenbogen::N,bajándávgi,ಇಂದ್ರಚಾಪ
563,Regenbogen::N,äijihtävgi,ಇಂದ್ರಚಾಪ
564,Regenbogen::N,teârmmazjohss,ಇಂದ್ರಚಾಪ
565,Regenbogen::N,тӣрмесью̄ккс,ಇಂದ್ರಚಾಪ
566,Donner::N,raejrie,ಗುಡುಗು
567,Donner::N,átjek,ಗುಡುಗು
568,Donner::N,átjárájdde,ಗುಡುಗು
569,Donner::N,áddjá,ಗುಡುಗು
570,Donner::N,baján,ಗುಡುಗು
571,Donner::N,juuṛâ,ಗುಡುಗು
572,Donner::N,tie´rmes,ಗುಡುಗು
573,Donner::N,тӣрмесь,ಗುಡುಗು
574,Donner::N,ча̄ркнэгк,ಗುಡುಗು
575,Strömung::N,njuvvie,ಪ್ರವಾಹ
576,Strömung::N,ájggedáhpe,ಪ್ರವಾಹ
577,Strömung::N,rávdnji,ಪ್ರವಾಹ
578,Strömung::N,virde,ಪ್ರವಾಹ
579,Strömung::N,ve´rdd,ಪ್ರವಾಹ
580,Strömung::N,выррьт,ಪ್ರವಾಹ
581,Tropfen::N,gåajhkohts,ತೊಟ್ಟು
582,Tropfen::N,gåjkudis,ತೊಟ್ಟು
583,Tropfen::N,goaikkanas,ತೊಟ್ಟು
584,Tropfen::N,čalme,ತೊಟ್ಟು
585,Tropfen::N,čâ´lmm,ತೊಟ್ಟು
586,Tropfen::N,ча̄лльм,ತೊಟ್ಟು
587,Schaum::N,sapte,ನೊರೆ
588,Schaum::N,såpptå,ನೊರೆ
589,Schaum::N,sokta,ನೊರೆ
590,Schaum::N,suptâ,ನೊರೆ
591,Schaum::N,soptt,ನೊರೆ
592,Schaum::N,со̄ппт,ನೊರೆ
593,Schmutz::N,haaskoe,ಕಸ
594,Schmutz::N,duolvva,ಕಸ
595,Schmutz::N,duolva,ಕಸ
596,Schmutz::N,durdi,ಕಸ
597,Schmutz::N,stänži,ಕಸ
598,Schmutz::N,sähss,ಕಸ
599,Schmutz::N,са̄ккьс,ಕಸ
600,Schmutz::N,не̄шшь,ಕಸ
601,See::N,jaevrie,ಸರೋವರ
602,See::N,jávrre,ಸರೋವರ
603,See::N,jávri,ಸರೋವರ
604,See::N,jävri,ಸರೋವರ
605,See::N,jâu´rr,ಸರೋವರ
606,See::N,я̄ввьр,ಸರೋವರ
607,Sumpf::N,pluevie,ಜೌಗುಸ್ಥಳ
608,Sumpf::N,áhpe,ಜೌಗುಸ್ಥಳ
609,Sumpf::N,sæmssa,ಜೌಗುಸ್ಥಳ
610,Sumpf::N,jeaggi,ಜೌಗುಸ್ಥಳ
611,Sumpf::N,jeggi,ಜೌಗುಸ್ಥಳ
612,Sumpf::N,jeä´ǧ'ǧ,ಜೌಗುಸ್ಥಳ
613,Sumpf::N,ла̄ммьп,ಜೌಗುಸ್ಥಳ
614,Moor::N,pluevie,ಬಂಜರು ಭೂಮಿ
615,Moor::N,jiegge,ಬಂಜರು ಭೂಮಿ
616,Moor::N,suotnju,ಬಂಜರು ಭೂಮಿ
617,Moor::N,karrii,ಬಂಜರು ಭೂಮಿ
618,Moor::N,kä´rev,ಬಂಜರು ಭೂಮಿ
619,Moor::N,veättaǩ,ಬಂಜರು ಭೂಮಿ
620,Moor::N,ла̄ммьп,ಬಂಜರು ಭೂಮಿ
621,Wiese::N,ïentje,ಹುಲ್ಲುಗಾವಲು
622,Wiese::N,giedde,ಹುಲ್ಲುಗಾವಲು
623,Wiese::N,gieddi,ಹುಲ್ಲುಗಾವಲು
624,Wiese::N,nijtto,ಹುಲ್ಲುಗಾವಲು
625,Wiese::N,пуэшенҍ,ಹುಲ್ಲುಗಾವಲು
626,Wald::N,skåake,ಕಾಡು
627,Wald::N,skåajje,ಕಾಡು
628,Wald::N,miehtsie,ಕಾಡು
629,Wald::N,vuovdde,ಕಾಡು
630,Wald::N,miehttse,ಕಾಡು
631,Wald::N,vuovdi,ಕಾಡು
632,Wald::N,meahcci,ಕಾಡು
633,Wald::N,mecci,ಕಾಡು
634,Wald::N,vyemi,ಕಾಡು
635,Wald::N,vue´mm,ಕಾಡು
636,Wald::N,meä´c'c,ಕಾಡು
637,Wald::N,ля̄ммт,ಕಾಡು
638,Hügel::N,deava,ಗುಡ್ಡೆ
639,Hügel::N,dievvá,ಗುಡ್ಡೆ
640,Hügel::N,dievvá,ಗುಡ್ಡೆ
641,Hügel::N,čummâ,ಗುಡ್ಡೆ
642,Hügel::N,pä´rcc,ಗುಡ್ಡೆ
643,Hügel::N,teä´rmm,ಗುಡ್ಡೆ
644,Hügel::N,ка̄ннҌт,ಗುಡ್ಡೆ
645,Anhöhe::N,deava,ದಿಬ್ಬ
646,Anhöhe::N,jalladahke,ದಿಬ್ಬ
647,Anhöhe::N,dievásj,ದಿಬ್ಬ
648,Anhöhe::N,aláš,ದಿಬ್ಬ
649,Anhöhe::N,luohkká,ದಿಬ್ಬ
650,Anhöhe::N,tiävá,ದಿಬ್ಬ
651,Anhöhe::N,poorááš,ದಿಬ್ಬ
652,Anhöhe::N,ču´lpp,ದಿಬ್ಬ
653,Anhöhe::N,škâu´ŋŋ,ದಿಬ್ಬ
654,Anhöhe::N,ка̄ннҌт,ದಿಬ್ಬ
655,Berg::N,bïerje,ಮಲೆ
656,Berg::N,bïerje,ಪರ್ವತ
657,Berg::N,várre,ಮಲೆ
658,Berg::N,várre,ಪರ್ವತ
659,Berg::N,várri,ಮಲೆ
660,Berg::N,várri,ಪರ್ವತ
661,Berg::N,vääṛi,ಮಲೆ
662,Berg::N,vääṛi,ಪರ್ವತ
663,Berg::N,vää´rr,ಮಲೆ
664,Berg::N,vää´rr,ಪರ್ವತ
665,Berg::N,те̄ррьм,ಮಲೆ
666,Berg::N,те̄ррьм,ಪರ್ವತ
667,Gipfel::N,dalvese,ಶೃಂಗ
668,Gipfel::N,tjåhkkå,ಶೃಂಗ
669,Gipfel::N,čohkka,ಶೃಂಗ
670,Gipfel::N,čokke,ಶೃಂಗ
671,Gipfel::N,čå´ǩǩ,ಶೃಂಗ
672,Gipfel::N,ла̄ддҍв,ಶೃಂಗ
673,Höhle::N,beajoe,ಗುಹೆ
674,Höhle::N,rájgge,ಗುಹೆ
675,Höhle::N,sluoggo,ಗುಹೆ
676,Höhle::N,biedju,ಗುಹೆ
677,Höhle::N,kuovđâšm,ಗುಹೆ
678,Höhle::N,skuõrr,ಗುಹೆ
679,Höhle::N,вуэӈӈк,ಗುಹೆ
680,Abhang::N,boelte,ಇಳಿಜಾರು
681,Abhang::N,brijrie,ಇಳಿಜಾರು
682,Abhang::N,bállte,ಇಳಿಜಾರು
683,Abhang::N,vielti,ಇಳಿಜಾರು
684,Abhang::N,luohkká,ಇಳಿಜಾರು
685,Abhang::N,viel'tti,ಇಳಿಜಾರು
686,Abhang::N,vie´ltt,ಇಳಿಜಾರು
687,Abhang::N,луэххк,ಇಳಿಜಾರು
688,Quelle::N,aajege,ಮೂಲ
689,Quelle::N,gaaltije,ಮೂಲ
690,Quelle::N,ája,ಮೂಲ
691,Quelle::N,ája,ಮೂಲ
692,Quelle::N,gáldu,ಮೂಲ
693,Quelle::N,aajâ,ಮೂಲ
694,Quelle::N,käldee,ಮೂಲ
695,Quelle::N,lädd,ಮೂಲ
696,Quelle::N,käivv,ಮೂಲ
697,Quelle::N,ка̄ййв,ಮೂಲ
698,Bach::N,johketje,ತೊರೆ
699,Bach::N,jåhkå,ತೊರೆ
700,Bach::N,jågåsj,ತೊರೆ
701,Bach::N,jogaš,ತೊರೆ
702,Bach::N,aajâ,ತೊರೆ
703,Bach::N,vuäjj,ತೊರೆ
704,Bach::N,вуэйй,ತೊರೆ
705,Fluss::N,johke,ನದಿ
706,Fluss::N,ædno,ನದಿ
707,Fluss::N,jåhkå,ನದಿ
708,Fluss::N,johka,ನದಿ
709,Fluss::N,juuhâ,ನದಿ
710,Fluss::N,jokk,ನದಿ
711,Fluss::N,jeänn,ನದಿ
712,Fluss::N,ё̄гк,ನದಿ
713,Ufer::N,beala,ತೀರ
714,Ufer::N,gádde,ತೀರ
715,Ufer::N,gáddi,ತೀರ
716,Ufer::N,riddo,ತೀರ
717,Ufer::N,redd,ತೀರ
718,Ufer::N,рыннт,ತೀರ
719,Küste::N,mïere,ದಂಡೆ
720,Küste::N,gaedtie,ದಂಡೆ
721,Küste::N,merragádde,ದಂಡೆ
722,Küste::N,merraguovllo,ದಂಡೆ
723,Küste::N,gáddi,ದಂಡೆ
724,Küste::N,riddo,ದಂಡೆ
725,Küste::N,miârr'redd,ದಂಡೆ
726,Küste::N,рыннт,ದಂಡೆ
727,Festland::N,gaedtie,ಭೂಮಿ
728,Festland::N,gádde,ಭೂಮಿ
729,Festland::N,nannán,ಭೂಮಿ
730,Festland::N,kušknjâs,ಭೂಮಿ
731,Festland::N,eennâm,ಭೂಮಿ
732,Festland::N,jânnam,ಭೂಮಿ
733,Festland::N,ма̄ннтэр,ಭೂಮಿ
734,Meer::N,mearoe,ಕಡಲು
735,Meer::N,merra,ಕಡಲು
736,Meer::N,nuorre,ಕಡಲು
737,Meer::N,áhpi,ಕಡಲು
738,Meer::N,mearra,ಕಡಲು
739,Meer::N,meeṛâ,ಕಡಲು
740,Meer::N,miârr,ಕಡಲು
741,Meer::N,ме̄рр,ಕಡಲು
742,Bucht::N,loekte,ಖಾರಿ
743,Bucht::N,oagge,ಖಾರಿ
744,Bucht::N,luokta,ಖಾರಿ
745,Bucht::N,luokta,ಖಾರಿ
746,Bucht::N,čuáj̣á,ಖಾರಿ
747,Bucht::N,luhtt,ಖಾರಿ
748,Bucht::N,вӯнн,ಖಾರಿ
749,Bucht::N,лӯххт,ಖಾರಿ
750,Insel::N,sååle,ದ್ವೀಪ
751,Insel::N,suoloj,ದ್ವೀಪ
752,Insel::N,suolu,ದ್ವೀಪ
753,Insel::N,suálui,ದ್ವೀಪ
754,Insel::N,suâl,ದ್ವೀಪ
755,Insel::N,суэл,ದ್ವೀಪ
756,Blume::N,rïesege,ಸುಮ
757,Blume::N,giedjek,ಸುಮ
758,Blume::N,rássi,ಸುಮ
759,Blume::N,kukká,ಸುಮ
760,Blume::N,heä´rvvrää´ss,ಸುಮ
761,Blume::N,ывьнэнч,ಸುಮ
762,Gras::N,kraesie,ಹುಲ್ಲು
763,Gras::N,rásse,ಹುಲ್ಲು
764,Gras::N,rássi,ಹುಲ್ಲು
765,Gras::N,rääsi,ಹುಲ್ಲು
766,Gras::N,rää´ss,ಹುಲ್ಲು
767,Gras::N,ра̄ссь,ಹುಲ್ಲು
768,Wurzel::N,roehtse,ಬೇರು
769,Wurzel::N,ruohttsa,ಬೇರು
770,Wurzel::N,ruohtas,ಬೇರು
771,Wurzel::N,veedis,ಬೇರು
772,Wurzel::N,vue´ddes,ಬೇರು
773,Wurzel::N,вуэнҍтэсь,ಬೇರು
774,Baum::N,moere,ಮರ
775,Baum::N,muorra,ಮರ
776,Baum::N,muorra,ಮರ
777,Baum::N,muoṛâ,ಮರ
778,Baum::N,muõrr,ಮರ
779,Baum::N,мӯрр,ಮರ
780,Stamm::N,ståamhpe,ಕಾಂಡ
781,Stamm::N,mátta,ಕಾಂಡ
782,Stamm::N,galda,ಕಾಂಡ
783,Stamm::N,ruŋgo,ಕಾಂಡ
784,Stamm::N,stokk,ಕಾಂಡ
785,Stamm::N,мӯрр,ಕಾಂಡ
786,Stamm::N,кэ̄ллт,ಕಾಂಡ
787,Rinde::N,gïrre,ತೂಗಟಿ
788,Rinde::N,baarhkoe,ತೂಗಟಿ
789,Rinde::N,bárkko,ತೂಗಟಿ
790,Rinde::N,ostu,ತೂಗಟಿ
791,Rinde::N,bárku,ತೂಗಟಿ
792,Rinde::N,korrâ,ತೂಗಟಿ
793,Rinde::N,kõrr,ತೂಗಟಿ
794,Rinde::N,pärkk,ತೂಗಟಿ
795,Rinde::N,кэ̄рр,ತೂಗಟಿ
796,Rinde::N,па̄ҏҏк,ತೂಗಟಿ
797,Ast::N,åeksie,ಶಾಖೆ
798,Ast::N,oakse,ಶಾಖೆ
799,Ast::N,oaksi,ಶಾಖೆ
800,Ast::N,uák'si,ಶಾಖೆ
801,Ast::N,å´hss,ಶಾಖೆ
802,Ast::N,вуэккьс,ಶಾಖೆ
803,Zweig::N,åeksie,ರೆಂಬೆ
804,Zweig::N,oakse,ರೆಂಬೆ
805,Zweig::N,rissi,ರೆಂಬೆ
806,Zweig::N,syeṛi,ರೆಂಬೆ
807,Zweig::N,sue´rr,ರೆಂಬೆ
808,Zweig::N,рыссе,ರೆಂಬೆ
809,Blatt::N,plienie,ಎಲೆ
810,Blatt::N,lassta,ಎಲೆ
811,Blatt::N,lasta,ಎಲೆ
812,Blatt::N,lostâ,ಎಲೆ
813,Blatt::N,lõstt,ಎಲೆ
814,Blatt::N,лэ̄сст,ಎಲೆ
815,Birke::N,såekie,ಬರ್ಚ್ ಮರ
816,Birke::N,soahke,ಬರ್ಚ್ ಮರ
817,Birke::N,soahki,ಬರ್ಚ್ ಮರ
818,Birke::N,suáhi,ಬರ್ಚ್ ಮರ
819,Birke::N,suâ´ǩǩ,ಬರ್ಚ್ ಮರ
820,Birke::N,пе̄ссьмӯрр,ಬರ್ಚ್ ಮರ
821,Kiefer[Baum]::N,bietsie,ದೇವದಾರು ಮರ
822,Kiefer[Baum]::N,hájkka,ದೇವದಾರು ಮರ
823,Kiefer[Baum]::N,biehtse,ದೇವದಾರು ಮರ
824,Kiefer[Baum]::N,beahci,ದೇವದಾರು ಮರ
825,Kiefer[Baum]::N,peeci,ದೇವದಾರು ಮರ
826,Kiefer[Baum]::N,pie´cc,ದೇವದಾರು ಮರ
827,Kiefer[Baum]::N,пе̄дзь,ದೇವದಾರು ಮರ
828,Weide[Baum]::N,saalje,ವಿಲೋಮರ
829,Weide[Baum]::N,sállja,ವಿಲೋಮರ
830,Weide[Baum]::N,sieđga,ವಿಲೋಮರ
831,Weide[Baum]::N,puájui,ವಿಲೋಮರ
832,Weide[Baum]::N,puäi,ವಿಲೋಮರ
833,Weide[Baum]::N,пуай,ವಿಲೋಮರ
834,Tanne::N,goese,ಭದ್ರದಾರು
835,Tanne::N,guossa,ಭದ್ರದಾರು
836,Tanne::N,guossa,ಭದ್ರದಾರು
837,Tanne::N,kuosâ,ಭದ್ರದಾರು
838,Tanne::N,kuõss,ಭದ್ರದಾರು
839,Tanne::N,кӯсс,ಭದ್ರದಾರು
840,Horn::N,tjåervie,ಕೊಂಬು
841,Horn::N,tjoarvve,ಕೊಂಬು
842,Horn::N,čoarvi,ಕೊಂಬು
843,Horn::N,čuár'vi,ಕೊಂಬು
844,Horn::N,čuä´rvv,ಕೊಂಬು
845,Horn::N,чуэррьв,ಕೊಂಬು
846,Feder::N,badtse,ಪುಕ್ಕ
847,Feder::N,dålgge,ಪುಕ್ಕ
848,Feder::N,bozza,ಪುಕ್ಕ
849,Feder::N,puzzâ,ಪುಕ್ಕ
850,Feder::N,tolge,ಪುಕ್ಕ
851,Feder::N,poʒʒ,ಪುಕ್ಕ
852,Feder::N,по̄ннц,ಪುಕ್ಕ
853,Fell::N,njaltja,ರೋಮ
854,Fell::N,duollje,ರೋಮ
855,Fell::N,náhkki,ರೋಮ
856,Fell::N,dorkkas,ರೋಮ
857,Fell::N,turkkâ,ರೋಮ
858,Fell::N,tyel'ji,ರೋಮ
859,Fell::N,nähki,ರೋಮ
860,Fell::N,torkk,ರೋಮ
861,Fell::N,čåu´dd,ರೋಮ
862,Fell::N,tue´l'lj,ರೋಮ
863,Fell::N,тӯлльй,ರೋಮ
864,Flügel::N,såaja,ರೆಕ್ಕೆ
865,Flügel::N,såajoe,ರೆಕ್ಕೆ
866,Flügel::N,soadje,ರೆಕ್ಕೆ
867,Flügel::N,soadji,ರೆಕ್ಕೆ
868,Flügel::N,suáj̣á,ರೆಕ್ಕೆ
869,Flügel::N,suäjj,ರೆಕ್ಕೆ
870,Flügel::N,суэйй,ರೆಕ್ಕೆ
871,Klaue::N,gadtse,ಪಂಜ
872,Klaue::N,guober,ಪಂಜ
873,Klaue::N,gazza,ಪಂಜ
874,Klaue::N,kozzâ,ಪಂಜ
875,Klaue::N,kõʒʒ,ಪಂಜ
876,Klaue::N,кэ̄ннц,ಪಂಜ
877,Kralle::N,gadtse,ಉಗುರು
878,Kralle::N,gadtsa,ಉಗುರು
879,Kralle::N,gazza,ಉಗುರು
880,Kralle::N,kozzâ,ಉಗುರು
881,Kralle::N,kõʒʒ,ಉಗುರು
882,Kralle::N,ке̄бпель,ಉಗುರು
883,Schwanz::N,siejpie,ಬಾಲ
884,Schwanz::N,siejbbe,ಬಾಲ
885,Schwanz::N,bađuš,ಬಾಲ
886,Schwanz::N,seaibi,ಬಾಲ
887,Schwanz::N,seibi,ಬಾಲ
888,Schwanz::N,sei´bb,ಬಾಲ
889,Schwanz::N,piä´cciǩ,ಬಾಲ
890,Schwanz::N,пиджь,ಬಾಲ
891,Schwanz::N,се̄ййп,ಬಾಲ
892,Schwanz::N,пе̄цехь,ಬಾಲ
893,Ei::N,munnie,ಮೊಟ್ಟೆ
894,Ei::N,månne,ಮೊಟ್ಟೆ
895,Ei::N,monni,ಮೊಟ್ಟೆ
896,Ei::N,maṇe,ಮೊಟ್ಟೆ
897,Ei::N,mââ´nn,ಮೊಟ್ಟೆ
898,Ei::N,маннҍ,ಮೊಟ್ಟೆ
899,Nest::N,biesie,ಗೂಡು
900,Nest::N,biesse,ಗೂಡು
901,Nest::N,beassi,ಗೂಡು
902,Nest::N,peesi,ಗೂಡು
903,Nest::N,piervâl,ಗೂಡು
904,Nest::N,piä´ss,ಗೂಡು
905,Nest::N,пе̄ссь,ಗೂಡು
906,Bau::N,biesie,ಅಡಗುದಾಣ
907,Bau::N,biedjo,ಅಡಗುದಾಣ
908,Bau::N,liesso,ಅಡಗುದಾಣ
909,Bau::N,biedju,ಅಡಗುದಾಣ
910,Bau::N,piäju,ಅಡಗುದಾಣ
911,Bau::N,вуэӈӈк,ಅಡಗುದಾಣ
912,Tier::N,juvre,ಪ್ರಾಣಿ
913,Tier::N,udos,ಪ್ರಾಣಿ
914,Tier::N,divrre,ಪ್ರಾಣಿ
915,Tier::N,luohtok,ಪ್ರಾಣಿ
916,Tier::N,ealli,ಪ್ರಾಣಿ
917,Tier::N,ellee,ಪ್ರಾಣಿ
918,Tier::N,jie´lli,ಪ್ರಾಣಿ
919,Tier::N,жыва,ಪ್ರಾಣಿ
920,Herde::N,dåehkie,ಗುಂಪು
921,Herde::N,ællo,ಗುಂಪು
922,Herde::N,fuovva,ಗುಂಪು
923,Herde::N,doahkki,ಗುಂಪು
924,Herde::N,čagge,ಗುಂಪು
925,Herde::N,tukk,ಗುಂಪು
926,Herde::N,vâ´lvv,ಗುಂಪು
927,Herde::N,чуэз,ಗುಂಪು
928,Herde::N,чӣгар,ಗುಂಪು
929,Kuh::N,govse,ಹಸು
930,Kuh::N,gussa,ಹಸು
931,Kuh::N,gussa,ಹಸು
932,Kuh::N,kussâ,ಹಸು
933,Kuh::N,kuss,ಹಸು
934,Kuh::N,лӣххьм,ಹಸು
935,Bulle::N,vuaksa,ಗೂಳಿ
936,Bulle::N,vuoksá,ಗೂಳಿ
937,Bulle::N,heargi,ಗೂಳಿ
938,Bulle::N,vuák'sá,ಗೂಳಿ
939,Bulle::N,ergi,ಗೂಳಿ
940,Bulle::N,vuâhss,ಗೂಳಿ
941,Bulle::N,е̄ррьк,ಗೂಳಿ
942,Pferd::N,hierkie,ಕುದುರೆ
943,Pferd::N,råsse,ಕುದುರೆ
944,Pferd::N,hæssta,ಕುದುರೆ
945,Pferd::N,heavuš,ಕುದುರೆ
946,Pferd::N,hiävuš,ಕುದುರೆ
947,Pferd::N,heävaš,ಕುದುರೆ
948,Pferd::N,ро̄ссь,ಕುದುರೆ
949,Schaf::N,sïrve,ಕುರಿ
950,Schaf::N,sávttsa,ಕುರಿ
951,Schaf::N,sávza,ಕುರಿ
952,Schaf::N,savzâ,ಕುರಿ
953,Schaf::N,sauʒʒ,ಕುರಿ
954,Schaf::N,ла̄мьпесь,ಕುರಿ
955,Schwein::N,snurke,ಹಂದಿ
956,Schwein::N,svijnne,ಹಂದಿ
957,Schwein::N,spiidni,ಹಂದಿ
958,Schwein::N,šahe,ಹಂದಿ
959,Schwein::N,šââ´ǩǩ,ಹಂದಿ
960,Schwein::N,ша̄гкь,ಹಂದಿ
961,Hund::N,bïenje,ನಾಯಿ
962,Hund::N,bena,ನಾಯಿ
963,Hund::N,beana,ನಾಯಿ
964,Hund::N,peenuv,ನಾಯಿ
965,Hund::N,piânnai,ನಾಯಿ
966,Hund::N,пе̄ннэ,ನಾಯಿ
967,Katze::N,gaahtoe,ಬೆಕ್ಕು
968,Katze::N,gáhtto,ಬೆಕ್ಕು
969,Katze::N,bussá,ಬೆಕ್ಕು
970,Katze::N,kissá,ಬೆಕ್ಕು
971,Katze::N,kaass,ಬೆಕ್ಕು
972,Katze::N,ко̄а̄сс,ಬೆಕ್ಕು
973,Bär::N,gumsie,ಕರಡಿ
974,Bär::N,biernna,ಕರಡಿ
975,Bär::N,guovža,ಕರಡಿ
976,Bär::N,bierdna,ಕರಡಿ
977,Bär::N,kuob'žâ,ಕರಡಿ
978,Bär::N,kue´bǯǯ,ಕರಡಿ
979,Bär::N,та̄лл,ಕರಡಿ
980,Eichhörnchen::N,åeruve,ಉಡುತೆ
981,Eichhörnchen::N,oarre,ಉಡುತೆ
982,Eichhörnchen::N,oarri,ಉಡುತೆ
983,Eichhörnchen::N,uár'ree,ಉಡುತೆ
984,Eichhörnchen::N,vuä´r'rev,ಉಡುತೆ
985,Eichhörnchen::N,вуэррев,ಉಡುತೆ
986,Elch::N,ïelje,ಕಡವೆ
987,Elch::N,ællja,ಕಡವೆ
988,Elch::N,sarvva,ಕಡವೆ
989,Elch::N,ealga,ಕಡವೆ
990,Elch::N,sorvâ,ಕಡವೆ
991,Elch::N,sõrvv,ಕಡವೆ
992,Elch::N,сэ̄ррв,ಕಡವೆ
993,Fuchs::N,riepie,ನರಿ
994,Fuchs::N,riebij,ನರಿ
995,Fuchs::N,rieban,ನರಿ
996,Fuchs::N,riemnjis,ನರಿ
997,Fuchs::N,rie´mjj,ನರಿ
998,Fuchs::N,рӣммьн,ನರಿ
999,Hase::N,njåemele,ಮೊಲ
1000,Hase::N,njoammel,ಮೊಲ
1001,Hase::N,njoammil,ಮೊಲ
1002,Hase::N,njuámmil,ಮೊಲ
1003,Hase::N,njue´m'mel,ಮೊಲ
1004,Hase::N,нюэммель,ಮೊಲ
1005,Maus::N,snjeara,ಇಲಿ
1006,Maus::N,snjierrá,ಇಲಿ
1007,Maus::N,sáhpán,ಇಲಿ
1008,Maus::N,säplig,ಇಲಿ
1009,Maus::N,sä´ppli,ಇಲಿ
1010,Maus::N,са̄хпьлинк,ಇಲಿ
1011,Wolf::N,sïejpe,ತೋಳ
1012,Wolf::N,stálppe,ತೋಳ
1013,Wolf::N,stáhkke,ತೋಳ
1014,Wolf::N,ruomas,ತೋಳ
1015,Wolf::N,kumpe,ತೋಳ
1016,Wolf::N,návdi,ತೋಳ
1017,Wolf::N,kumppi,ತೋಳ
1018,Wolf::N,ku´mpp,ತೋಳ
1019,Wolf::N,pââ´ldes,ತೋಳ
1020,Wolf::N,чиррм,ತೋಳ
1021,Wolf::N,пальтӭсь,ತೋಳ
1022,Vogel::N,ledtie,ಪಕ್ಷಿ
1023,Vogel::N,lådde,ಪಕ್ಷಿ
1024,Vogel::N,loddi,ಪಕ್ಷಿ
1025,Vogel::N,lodde,ಪಕ್ಷಿ
1026,Vogel::N,lå´dd,ಪಕ್ಷಿ
1027,Vogel::N,лоаннҍт,ಪಕ್ಷಿ
1028,Schwarm::N,dåehkie,ಗುಂಪು
1029,Schwarm::N,doahkke,ಗುಂಪು
1030,Schwarm::N,doahkki,ಗುಂಪು
1031,Schwarm::N,tuák'ki,ಗುಂಪು
1032,Schwarm::N,parvv,ಗುಂಪು
1033,Schwarm::N,туххк,ಗುಂಪು
1034,Huhn::N,vöönhtse,ಚಿಕ್
1035,Huhn::N,vuonntsá,ಚಿಕ್
1036,Huhn::N,vuonccis,ಚಿಕ್
1037,Huhn::N,kääṇi,ಚಿಕ್
1038,Huhn::N,kää´nn,ಚಿಕ್
1039,Huhn::N,ка̄ннҌ,ಚಿಕ್
1040,Hahn::N,deere,ಹುಂಜ
1041,Hahn::N,hádna,ಹುಂಜ
1042,Hahn::N,åresvuonntsá,ಹುಂಜ
1043,Hahn::N,vuonccis,ಹುಂಜ
1044,Hahn::N,kääṇi,ಹುಂಜ
1045,Hahn::N,åå´reskää´nn,ಹುಂಜ
1046,Hahn::N,пе̄ттэх,ಹುಂಜ
1047,Gans::N,gaase,ವರಟೆ
1048,Gans::N,gássa,ವರಟೆ
1049,Gans::N,čuonji,ವರಟೆ
1050,Gans::N,čuá'njá,ವರಟೆ
1051,Gans::N,čue´nj,ವರಟೆ
1052,Gans::N,чуэнь,ವರಟೆ
1053,Adler::N,aarhtse,ಗರುಡ
1054,Adler::N,goasskem,ಗರುಡ
1055,Adler::N,goaskin,ಗರುಡ
1056,Adler::N,kuás'kim,ಗರುಡ
1057,Adler::N,kuä´cǩǩem,ಗರುಡ
1058,Adler::N,куэцькем,ಗರುಡ
1059,Ente::N,tjååtsele,ಬಾತು
1060,Ente::N,vuojatjis,ಬಾತು
1061,Ente::N,čáhceloddi,ಬಾತು
1062,Ente::N,vuonjâč,ಬಾತು
1063,Ente::N,vuõnjâč,ಬಾತು
1064,Ente::N,ча̄дзьлоаннҍт,ಬಾತು
1065,Eule::N,snjågloe,ಗೂಬೆ
1066,Eule::N,skunjok,ಗೂಬೆ
1067,Eule::N,skuolfi,ಗೂಬೆ
1068,Eule::N,ijjâlodde,ಗೂಬೆ
1069,Eule::N,iiđsaž,ಗೂಬೆ
1070,Eule::N,кунньлоаннҍт,ಗೂಬೆ
1071,Eule::N,чӯзэм вуэһпэй,ಗೂಬೆ
1072,Kranich::N,goerke,ಕೊಕ್ಕರ
1073,Kranich::N,guorgga,ಕೊಕ್ಕರ
1074,Kranich::N,guorga,ಕೊಕ್ಕರ
1075,Kranich::N,kuor'gâ,ಕೊಕ್ಕರ
1076,Kranich::N,kuõrgg,ಕೊಕ್ಕರ
1077,Kranich::N,кӯррк,ಕೊಕ್ಕರ
1078,Krähe::N,voerhtje,ಕಾಗೆ
1079,Krähe::N,gárránis,ಕಾಗೆ
1080,Krähe::N,vuoratjis,ಕಾಗೆ
1081,Krähe::N,vuoražas,ಕಾಗೆ
1082,Krähe::N,vuorččis,ಕಾಗೆ
1083,Krähe::N,vuorâč,ಕಾಗೆ
1084,Krähe::N,vuõrâč,ಕಾಗೆ
1085,Krähe::N,вӯрэч,ಕಾಗೆ
1086,Kuckuck::N,gïeke,ಕೋಗಿಲೆ
1087,Kuckuck::N,giehka,ಕೋಗಿಲೆ
