,Concept_ID,se,xal
723,Bach::N,aajâ,һооҗур
724,Bach::N,vuäjj,һооҗур
725,Bach::N,вуэйй,һооҗур
726,Fluss::N,johke,һол
727,Fluss::N,ædno,һол
728,Fluss::N,jåhkå,һол
729,Fluss::N,johka,һол
730,Fluss::N,juuhâ,һол
731,Fluss::N,jokk,һол
732,Fluss::N,jeänn,һол
733,Fluss::N,ё̄гк,һол
734,Ufer::N,beala,көвә
735,Ufer::N,gádde,көвә
736,Ufer::N,gáddi,көвә
737,Ufer::N,riddo,көвә
738,Ufer::N,redd,көвә
739,Ufer::N,рыннт,көвә
740,Küste::N,mïere,көвә
741,Küste::N,mïere,теңгсин көвә
742,Küste::N,gaedtie,көвә
743,Küste::N,gaedtie,теңгсин көвә
744,Küste::N,merragádde,көвә
745,Küste::N,merragádde,теңгсин көвә
746,Küste::N,merraguovllo,көвә
747,Küste::N,merraguovllo,теңгсин көвә
748,Küste::N,gáddi,көвә
749,Küste::N,gáddi,теңгсин көвә
750,Küste::N,riddo,көвә
751,Küste::N,riddo,теңгсин көвә
752,Küste::N,miârr'redd,көвә
753,Küste::N,miârr'redd,теңгсин көвә
754,Küste::N,рыннт,көвә
755,Küste::N,рыннт,теңгсин көвә
756,Festland::N,gaedtie,хүүрә һазр
757,Festland::N,gádde,хүүрә һазр
758,Festland::N,nannán,хүүрә һазр
759,Festland::N,kušknjâs,хүүрә һазр
760,Festland::N,eennâm,хүүрә һазр
761,Festland::N,jânnam,хүүрә һазр
762,Festland::N,ма̄ннтэр,хүүрә һазр
763,Meer::N,mearoe,теңгс
764,Meer::N,merra,теңгс
765,Meer::N,nuorre,теңгс
766,Meer::N,áhpi,теңгс
767,Meer::N,mearra,теңгс
768,Meer::N,meeṛâ,теңгс
769,Meer::N,miârr,теңгс
770,Meer::N,ме̄рр,теңгс
771,Bucht::N,loekte,цекә
772,Bucht::N,loekte,теңгсин цекә
773,Bucht::N,oagge,цекә
774,Bucht::N,oagge,теңгсин цекә
775,Bucht::N,luokta,цекә
776,Bucht::N,luokta,теңгсин цекә
777,Bucht::N,luokta,цекә
778,Bucht::N,luokta,теңгсин цекә
779,Bucht::N,čuáj̣á,цекә
780,Bucht::N,čuáj̣á,теңгсин цекә
781,Bucht::N,luhtt,цекә
782,Bucht::N,luhtt,теңгсин цекә
783,Bucht::N,вӯнн,цекә
784,Bucht::N,вӯнн,теңгсин цекә
785,Bucht::N,лӯххт,цекә
786,Bucht::N,лӯххт,теңгсин цекә
787,Insel::N,sååle,арл
788,Insel::N,suoloj,арл
789,Insel::N,suolu,арл
790,Insel::N,suálui,арл
791,Insel::N,suâl,арл
792,Insel::N,суэл,арл
793,Blume::N,rïesege,цецг
794,Blume::N,giedjek,цецг
795,Blume::N,rássi,цецг
796,Blume::N,kukká,цецг
797,Blume::N,heä´rvvrää´ss,цецг
798,Blume::N,ывьнэнч,цецг
799,Gras::N,kraesie,ноһан
800,Gras::N,rásse,ноһан
801,Gras::N,rássi,ноһан
802,Gras::N,rääsi,ноһан
803,Gras::N,rää´ss,ноһан
804,Gras::N,ра̄ссь,ноһан
805,Wurzel::N,roehtse,уңг
806,Wurzel::N,ruohttsa,уңг
807,Wurzel::N,ruohtas,уңг
808,Wurzel::N,veedis,уңг
809,Wurzel::N,vue´ddes,уңг
810,Wurzel::N,вуэнҍтэсь,уңг
811,Baum::N,moere,модн
812,Baum::N,muorra,модн
813,Baum::N,muorra,модн
814,Baum::N,muoṛâ,модн
815,Baum::N,muõrr,модн
816,Baum::N,мӯрр,модн
817,Stamm::N,ståamhpe,шилв
818,Stamm::N,ståamhpe,һол модн
819,Stamm::N,mátta,шилв
820,Stamm::N,mátta,һол модн
821,Stamm::N,galda,шилв
822,Stamm::N,galda,һол модн
823,Stamm::N,ruŋgo,шилв
824,Stamm::N,ruŋgo,һол модн
825,Stamm::N,stokk,шилв
826,Stamm::N,stokk,һол модн
827,Stamm::N,мӯрр,шилв
828,Stamm::N,мӯрр,һол модн
829,Stamm::N,кэ̄ллт,шилв
830,Stamm::N,кэ̄ллт,һол модн
831,Rinde::N,gïrre,көрсн
832,Rinde::N,baarhkoe,көрсн
833,Rinde::N,bárkko,көрсн
834,Rinde::N,ostu,көрсн
835,Rinde::N,bárku,көрсн
836,Rinde::N,korrâ,көрсн
837,Rinde::N,kõrr,көрсн
838,Rinde::N,pärkk,көрсн
839,Rinde::N,кэ̄рр,көрсн
840,Rinde::N,па̄ҏҏк,көрсн
841,Ast::N,åeksie,ац
842,Ast::N,oakse,ац
843,Ast::N,oaksi,ац
844,Ast::N,uák'si,ац
845,Ast::N,å´hss,ац
846,Ast::N,вуэккьс,ац
847,Zweig::N,åeksie,ац
848,Zweig::N,oakse,ац
849,Zweig::N,rissi,ац
850,Zweig::N,syeṛi,ац
851,Zweig::N,sue´rr,ац
852,Zweig::N,рыссе,ац
853,Blatt::N,plienie,хамтхасн
854,Blatt::N,lassta,хамтхасн
855,Blatt::N,lasta,хамтхасн
856,Blatt::N,lostâ,хамтхасн
857,Blatt::N,lõstt,хамтхасн
858,Blatt::N,лэ̄сст,хамтхасн
859,Birke::N,såekie,хусм модн
860,Birke::N,soahke,хусм модн
861,Birke::N,soahki,хусм модн
862,Birke::N,suáhi,хусм модн
863,Birke::N,suâ´ǩǩ,хусм модн
864,Birke::N,пе̄ссьмӯрр,хусм модн
865,Kiefer[Baum]::N,bietsie,шар харһа
866,Kiefer[Baum]::N,hájkka,шар харһа
867,Kiefer[Baum]::N,biehtse,шар харһа
868,Kiefer[Baum]::N,beahci,шар харһа
869,Kiefer[Baum]::N,peeci,шар харһа
870,Kiefer[Baum]::N,pie´cc,шар харһа
871,Kiefer[Baum]::N,пе̄дзь,шар харһа
872,Weide[Baum]::N,saalje,удн
873,Weide[Baum]::N,sállja,удн
874,Weide[Baum]::N,sieđga,удн
875,Weide[Baum]::N,puájui,удн
876,Weide[Baum]::N,puäi,удн
877,Weide[Baum]::N,пуай,удн
878,Tanne::N,goese,җөөлн цаһан модн
879,Tanne::N,guossa,җөөлн цаһан модн
880,Tanne::N,guossa,җөөлн цаһан модн
881,Tanne::N,kuosâ,җөөлн цаһан модн
882,Tanne::N,kuõss,җөөлн цаһан модн
883,Tanne::N,кӯсс,җөөлн цаһан модн
884,Horn::N,tjåervie,өвр
885,Horn::N,tjoarvve,өвр
886,Horn::N,čoarvi,өвр
887,Horn::N,čuár'vi,өвр
888,Horn::N,čuä´rvv,өвр
889,Horn::N,чуэррьв,өвр
890,Feder::N,badtse,өрвлг
891,Feder::N,dålgge,өрвлг
892,Feder::N,bozza,өрвлг
893,Feder::N,puzzâ,өрвлг
894,Feder::N,tolge,өрвлг
895,Feder::N,poʒʒ,өрвлг
896,Feder::N,по̄ннц,өрвлг
897,Fell::N,njaltja,арсн
898,Fell::N,duollje,арсн
899,Fell::N,náhkki,арсн
900,Fell::N,dorkkas,арсн
901,Fell::N,turkkâ,арсн
902,Fell::N,tyel'ji,арсн
903,Fell::N,nähki,арсн
904,Fell::N,torkk,арсн
905,Fell::N,čåu´dd,арсн
906,Fell::N,tue´l'lj,арсн
907,Fell::N,тӯлльй,арсн
908,Flügel::N,såaja,җивр
909,Flügel::N,såajoe,җивр
910,Flügel::N,soadje,җивр
911,Flügel::N,soadji,җивр
912,Flügel::N,suáj̣á,җивр
913,Flügel::N,suäjj,җивр
914,Flügel::N,суэйй,җивр
915,Klaue::N,gadtse,хумсн
916,Klaue::N,guober,хумсн
917,Klaue::N,gazza,хумсн
918,Klaue::N,kozzâ,хумсн
919,Klaue::N,kõʒʒ,хумсн
920,Klaue::N,кэ̄ннц,хумсн
921,Kralle::N,gadtse,тавг
922,Kralle::N,gadtsa,тавг
923,Kralle::N,gazza,тавг
924,Kralle::N,kozzâ,тавг
925,Kralle::N,kõʒʒ,тавг
926,Kralle::N,ке̄бпель,тавг
927,Schwanz::N,siejpie,сүл
928,Schwanz::N,siejbbe,сүл
929,Schwanz::N,bađuš,сүл
930,Schwanz::N,seaibi,сүл
931,Schwanz::N,seibi,сүл
932,Schwanz::N,sei´bb,сүл
933,Schwanz::N,piä´cciǩ,сүл
934,Schwanz::N,пиджь,сүл
935,Schwanz::N,се̄ййп,сүл
936,Schwanz::N,пе̄цехь,сүл
937,Ei::N,munnie,өндгн
938,Ei::N,månne,өндгн
939,Ei::N,monni,өндгн
940,Ei::N,maṇe,өндгн
941,Ei::N,mââ´nn,өндгн
942,Ei::N,маннҍ,өндгн
943,Nest::N,biesie,үр
944,Nest::N,biesse,үр
945,Nest::N,beassi,үр
946,Nest::N,peesi,үр
947,Nest::N,piervâl,үр
948,Nest::N,piä´ss,үр
949,Nest::N,пе̄ссь,үр
950,Bau::N,biesie,нүкн
951,Bau::N,biedjo,нүкн
952,Bau::N,liesso,нүкн
953,Bau::N,biedju,нүкн
954,Bau::N,piäju,нүкн
955,Bau::N,вуэӈӈк,нүкн
956,Tier::N,juvre,мал
957,Tier::N,udos,мал
958,Tier::N,divrre,мал
959,Tier::N,luohtok,мал
960,Tier::N,ealli,мал
961,Tier::N,ellee,мал
962,Tier::N,jie´lli,мал
963,Tier::N,жыва,мал
964,Herde::N,dåehkie,сүрг мал
965,Herde::N,ællo,сүрг мал
966,Herde::N,fuovva,сүрг мал
967,Herde::N,doahkki,сүрг мал
968,Herde::N,čagge,сүрг мал
969,Herde::N,tukk,сүрг мал
970,Herde::N,vâ´lvv,сүрг мал
971,Herde::N,чуэз,сүрг мал
972,Herde::N,чӣгар,сүрг мал
973,Kuh::N,govse,үкр
974,Kuh::N,gussa,үкр
975,Kuh::N,gussa,үкр
976,Kuh::N,kussâ,үкр
977,Kuh::N,kuss,үкр
978,Kuh::N,лӣххьм,үкр
979,Bulle::N,vuaksa,бух
980,Bulle::N,vuoksá,бух
981,Bulle::N,heargi,бух
982,Bulle::N,vuák'sá,бух
983,Bulle::N,ergi,бух
984,Bulle::N,vuâhss,бух
985,Bulle::N,е̄ррьк,бух
986,Pferd::N,hierkie,мөрн
987,Pferd::N,råsse,мөрн
988,Pferd::N,hæssta,мөрн
989,Pferd::N,heavuš,мөрн
990,Pferd::N,hiävuš,мөрн
991,Pferd::N,heävaš,мөрн
992,Pferd::N,ро̄ссь,мөрн
993,Schaf::N,sïrve,хөн
994,Schaf::N,sávttsa,хөн
995,Schaf::N,sávza,хөн
996,Schaf::N,savzâ,хөн
997,Schaf::N,sauʒʒ,хөн
998,Schaf::N,ла̄мьпесь,хөн
999,Schwein::N,snurke,һаха
1000,Schwein::N,svijnne,һаха
1001,Schwein::N,spiidni,һаха
1002,Schwein::N,šahe,һаха
1003,Schwein::N,šââ´ǩǩ,һаха
1004,Schwein::N,ша̄гкь,һаха
1005,Hund::N,bïenje,ноха
1006,Hund::N,bena,ноха
1007,Hund::N,beana,ноха
1008,Hund::N,peenuv,ноха
1009,Hund::N,piânnai,ноха
1010,Hund::N,пе̄ннэ,ноха
1011,Katze::N,gaahtoe,мис
1012,Katze::N,gáhtto,мис
1013,Katze::N,bussá,мис
1014,Katze::N,kissá,мис
1015,Katze::N,kaass,мис
1016,Katze::N,ко̄а̄сс,мис
1017,Bär::N,gumsie,аю
1018,Bär::N,biernna,аю
1019,Bär::N,guovža,аю
1020,Bär::N,bierdna,аю
1021,Bär::N,kuob'žâ,аю
1022,Bär::N,kue´bǯǯ,аю
1023,Bär::N,та̄лл,аю
1024,Eichhörnchen::N,åeruve,кермн
1025,Eichhörnchen::N,oarre,кермн
1026,Eichhörnchen::N,oarri,кермн
1027,Eichhörnchen::N,uár'ree,кермн
1028,Eichhörnchen::N,vuä´r'rev,кермн
1029,Eichhörnchen::N,вуэррев,кермн
1030,Elch::N,ïelje,хандһа
1031,Elch::N,ællja,хандһа
1032,Elch::N,sarvva,хандһа
1033,Elch::N,ealga,хандһа
1034,Elch::N,sorvâ,хандһа
1035,Elch::N,sõrvv,хандһа
1036,Elch::N,сэ̄ррв,хандһа
1037,Fuchs::N,riepie,арат
1038,Fuchs::N,riebij,арат
1039,Fuchs::N,rieban,арат
1040,Fuchs::N,riemnjis,арат
1041,Fuchs::N,rie´mjj,арат
1042,Fuchs::N,рӣммьн,арат
1043,Hase::N,njåemele,туула
1044,Hase::N,njoammel,туула
1045,Hase::N,njoammil,туула
1046,Hase::N,njuámmil,туула
1047,Hase::N,njue´m'mel,туула
1048,Hase::N,нюэммель,туула
1049,Maus::N,snjeara,хулһн
1050,Maus::N,snjierrá,хулһн
1051,Maus::N,sáhpán,хулһн
1052,Maus::N,säplig,хулһн
1053,Maus::N,sä´ppli,хулһн
1054,Maus::N,са̄хпьлинк,хулһн
1055,Wolf::N,sïejpe,чон
1056,Wolf::N,stálppe,чон
1057,Wolf::N,stáhkke,чон
1058,Wolf::N,ruomas,чон
1059,Wolf::N,kumpe,чон
1060,Wolf::N,návdi,чон
1061,Wolf::N,kumppi,чон
1062,Wolf::N,ku´mpp,чон
1063,Wolf::N,pââ´ldes,чон
1064,Wolf::N,чиррм,чон
1065,Wolf::N,пальтӭсь,чон
1066,Vogel::N,ledtie,шовун
1067,Vogel::N,lådde,шовун
1068,Vogel::N,loddi,шовун
1069,Vogel::N,lodde,шовун
1070,Vogel::N,lå´dd,шовун
1071,Vogel::N,лоаннҍт,шовун
1072,Schwarm::N,dåehkie,зел
1073,Schwarm::N,doahkke,зел
1074,Schwarm::N,doahkki,зел
1075,Schwarm::N,tuák'ki,зел
1076,Schwarm::N,parvv,зел
1077,Schwarm::N,туххк,зел
1078,Huhn::N,vöönhtse,така
1079,Huhn::N,vuonntsá,така
1080,Huhn::N,vuonccis,така
1081,Huhn::N,kääṇi,така
1082,Huhn::N,kää´nn,така
1083,Huhn::N,ка̄ннҌ,така
1084,Hahn::N,deere,эр така
1085,Hahn::N,hádna,эр така
1086,Hahn::N,åresvuonntsá,эр така
1087,Hahn::N,vuonccis,эр така
1088,Hahn::N,kääṇi,эр така
1089,Hahn::N,åå´reskää´nn,эр така
1090,Hahn::N,пе̄ттэх,эр така
1091,Gans::N,gaase,һалун
1092,Gans::N,gássa,һалун
1093,Gans::N,čuonji,һалун
1094,Gans::N,čuá'njá,һалун
1095,Gans::N,čue´nj,һалун
1096,Gans::N,чуэнь,һалун
1097,Adler::N,aarhtse,һәрд
1098,Adler::N,goasskem,һәрд
1099,Adler::N,goaskin,һәрд
1100,Adler::N,kuás'kim,һәрд
1101,Adler::N,kuä´cǩǩem,һәрд
1102,Adler::N,куэцькем,һәрд
1103,Ente::N,tjååtsele,нуһсн
1104,Ente::N,vuojatjis,нуһсн
1105,Ente::N,čáhceloddi,нуһсн
1106,Ente::N,vuonjâč,нуһсн
1107,Ente::N,vuõnjâč,нуһсн
1108,Ente::N,ча̄дзьлоаннҍт,нуһсн
1109,Eule::N,snjågloe,һурвлһ
1110,Eule::N,skunjok,һурвлһ
1111,Eule::N,skuolfi,һурвлһ
1112,Eule::N,ijjâlodde,һурвлһ
1113,Eule::N,iiđsaž,һурвлһ
1114,Eule::N,кунньлоаннҍт,һурвлһ
1115,Eule::N,чӯзэм вуэһпэй,һурвлһ
1116,Kranich::N,goerke,тоһрун
1117,Kranich::N,guorgga,тоһрун
1118,Kranich::N,guorga,тоһрун
1119,Kranich::N,kuor'gâ,тоһрун
1120,Kranich::N,kuõrgg,тоһрун
1121,Kranich::N,кӯррк,тоһрун
1122,Krähe::N,voerhtje,шаазһа
1123,Krähe::N,gárránis,шаазһа
1124,Krähe::N,vuoratjis,шаазһа
1125,Krähe::N,vuoražas,шаазһа
1126,Krähe::N,vuorččis,шаазһа
1127,Krähe::N,vuorâč,шаазһа
1128,Krähe::N,vuõrâč,шаазһа
1129,Krähe::N,вӯрэч,шаазһа
1130,Kuckuck::N,gïeke,эргин хуцдг
1131,Kuckuck::N,giehka,эргин хуцдг
1132,Kuckuck::N,giehka,эргин хуцдг
1133,Kuckuck::N,kiehâ,эргин хуцдг
1134,Kuckuck::N,ǩiõkk,эргин хуцдг
1135,Kuckuck::N,кӣгк,эргин хуцдг
1136,Schwan::N,njoktje,хун
1137,Schwan::N,snjuktja,хун
1138,Schwan::N,njukča,хун
1139,Schwan::N,njuhčâ,хун
1140,Schwan::N,njuhčč,хун
1141,Schwan::N,нюххч,хун
1142,Fisch::N,guelie,заһсн
1143,Fisch::N,guolle,заһсн
1144,Fisch::N,guolli,заһсн
1145,Fisch::N,kyeḷi,заһсн
1146,Fisch::N,kue´ll,заһсн
1147,Fisch::N,кӯлль,заһсн
1148,Barsch::N,sihtege,шүрг
1149,Barsch::N,vuoskun,шүрг
1150,Barsch::N,vuoskku,шүрг
1151,Barsch::N,vuásku,шүрг
1152,Barsch::N,vuâsk,шүрг
1153,Barsch::N,вуэсск,шүрг
1154,Hecht::N,haavke,цурх
1155,Hecht::N,hávgga,цурх
1156,Hecht::N,hávga,цурх
1157,Hecht::N,puško,цурх
1158,Hecht::N,nu´ǩǩeš,цурх
1159,Hecht::N,ныгкешь,цурх
1160,Schlange[Tier]::N,gïermesje,моһа
1161,Schlange[Tier]::N,germaj,моһа
1162,Schlange[Tier]::N,gearpmaš,моһа
1163,Schlange[Tier]::N,kyev'đi,моһа
1164,Schlange[Tier]::N,ku´vdd,моһа
1165,Schlange[Tier]::N,кӯввьт,моһа
1166,Wurm::N,mietie,өтн
1167,Wurm::N,maarhke,өтн
1168,Wurm::N,mádo,өтн
1169,Wurm::N,máhtu,өтн
1170,Wurm::N,máátu,өтн
1171,Wurm::N,määtt,өтн
1172,Wurm::N,ма̄дт,өтн
1173,Spinne::N,hievnie,аралҗн
1174,Spinne::N,hievnne,аралҗн
1175,Spinne::N,heavdni,аралҗн
1176,Spinne::N,evni,аралҗн
1177,Spinne::N,eeunaž,аралҗн
1178,Spinne::N,о̄а̄з,аралҗн
1179,Ameise::N,garhke,шорһлҗн
1180,Ameise::N,gårkkå,шорһлҗн
1181,Ameise::N,gotka,шорһлҗн
1182,Ameise::N,kutkâ,шорһлҗн
1183,Ameise::N,kotkk,шорһлҗн
1184,Ameise::N,ко̄ттк,шорһлҗн
1185,Laus::N,dihkie,бөөсн
1186,Laus::N,dihkke,бөөсн
1187,Laus::N,dihkki,бөөсн
1188,Laus::N,tikke,бөөсн
1189,Laus::N,te´ǩǩ,бөөсн
1190,Laus::N,тыһкь,бөөсн
1191,Mücke::N,tjoejhke,бөкүн
1192,Mücke::N,tjuojkka,бөкүн
1193,Mücke::N,čuoika,бөкүн
1194,Mücke::N,čuoš'kâ,бөкүн
1195,Mücke::N,čuõškk,бөкүн
1196,Mücke::N,чӯшшк,бөкүн
1197,Fliege::N,tjoere,батхн
1198,Fliege::N,boerege,батхн
1199,Fliege::N,tjuruk,батхн
1200,Fliege::N,čuru,батхн
1201,Fliege::N,kiärpáš,батхн
1202,Fliege::N,čuâr,батхн
1203,Fliege::N,čuâras,батхн
1204,Fliege::N,чуэраш,батхн
1205,Schmetterling::N,biejjielåbloe,эрвәкә
1206,Schmetterling::N,biejvvelådde,эрвәкә
1207,Schmetterling::N,beaiveloddi,эрвәкә
1208,Schmetterling::N,piäi'vááloddááš,эрвәкә
1209,Schmetterling::N,ä´llbaž,эрвәкә
1210,Schmetterling::N,pei´vvlå´dd,эрвәкә
1211,Schmetterling::N,а̄лльп,эрвәкә
1212,Beere::N,muerjie,бөөлҗрһн
1213,Beere::N,muorjje,бөөлҗрһн
1214,Beere::N,muorji,бөөлҗрһн
1215,Beere::N,myer'ji,бөөлҗрһн
1216,Beere::N,mue´rjj,бөөлҗрһн
1217,Beere::N,мӯррьй,бөөлҗрһн
1218,Apfel::N,æbpla,альмн
1219,Apfel::N,ehpal,альмн
1220,Apfel::N,eppel,альмн
1221,Apfel::N,eahppel,альмн
1222,Apfel::N,я̄блэк,альмн
1223,Pilz::N,goebpere,теңгрин ки
1224,Pilz::N,guoppar,теңгрин ки
1225,Pilz::N,guoppar,теңгрин ки
1226,Pilz::N,kuobâr,теңгрин ки
1227,Pilz::N,kuõbbâr,теңгрин ки
1228,Pilz::N,кӯмпар,теңгрин ки
1229,Zwiebel::N,lööke,мәңгрснә толһа
1230,Zwiebel::N,løhkka,мәңгрснә толһа
1231,Zwiebel::N,lávki,мәңгрснә толһа
1232,Zwiebel::N,luukk,мәңгрснә толһа
1233,Zwiebel::N,луквець,мәңгрснә толһа
1234,Saat::N,saajoe,буудян экн
1235,Saat::N,sádjo,буудян экн
1236,Saat::N,siepman,буудян экн
1237,Saat::N,siemâ,буудян экн
1238,Saat::N,siõm,буудян экн
1239,Saat::N,се̄м,буудян экн
1240,Korn::N,gernie,экн
1241,Korn::N,gårnnetjalmme,экн
1242,Korn::N,gordni,экн
1243,Korn::N,jiṿe,экн
1244,Korn::N,ле̄ййп,экн
1245,Heu::N,suejnieh,өвсн
1246,Heu::N,ájvve,өвсн
1247,Heu::N,suoidni,өвсн
1248,Heu::N,syei'ni,өвсн
1249,Heu::N,suei´nn,өвсн
1250,Heu::N,сӯййн,өвсн
1251,Schale::N,gïrre,хальсн
1252,Schale::N,garra,хальсн
1253,Schale::N,skádne,хальсн
1254,Schale::N,garra,хальсн
1255,Schale::N,korrâ,хальсн
1256,Schale::N,kõrr,хальсн
1257,Schale::N,ю̄дтҍ,хальсн
1258,Grube::N,haevtie,нүкн
1259,Grube::N,rågge,нүкн
1260,Grube::N,gohpi,нүкн
1261,Grube::N,roggi,нүкн
1262,Grube::N,kyep'pi,нүкн
1263,Grube::N,rogge,нүкн
1264,Grube::N,rå´ǧǧ,нүкн
1265,Grube::N,kåå´pp,нүкн
1266,Grube::N,коабпь,нүкн
1267,Falle::N,barta,урх
1268,Falle::N,barta,хавх
1269,Falle::N,ruevtie,урх
1270,Falle::N,ruevtie,хавх
1271,Falle::N,gillar,урх
1272,Falle::N,gillar,хавх
1273,Falle::N,ruovdde,урх
1274,Falle::N,ruovdde,хавх
1275,Falle::N,rihtá,урх
1276,Falle::N,rihtá,хавх
1277,Falle::N,báhcahat,урх
1278,Falle::N,báhcahat,хавх
1279,Falle::N,ká'skástâh,урх
1280,Falle::N,ká'skástâh,хавх
1281,Falle::N,ää´ǧǧes,урх
1282,Falle::N,ää´ǧǧes,хавх
1283,Falle::N,кӣлл,урх
1284,Falle::N,кӣлл,хавх
1285,Falle::N,ше̄шшь,урх
1286,Falle::N,ше̄шшь,хавх
1287,Schlinge::N,latjka,бүтү
1288,Schlinge::N,gieras,бүтү
1289,Schlinge::N,mohkki,бүтү
1290,Schlinge::N,kieḷâ,бүтү
1291,Schlinge::N,ǩiõll,бүтү
1292,Schlinge::N,ää´ǧǧes,бүтү
1293,Schlinge::N,кӣлл,бүтү
1294,Schlinge::N,ше̄шшь,бүтү
1295,Spur::N,gïeje,мөр
1296,Spur::N,luodda,мөр
1297,Spur::N,joavnes,мөр
1298,Spur::N,luodda,мөр
1299,Spur::N,luod'dâ,мөр
1300,Spur::N,ǩiõjj,мөр
1301,Spur::N,кӣйй,мөр
1302,Asche::N,govne,үмсн
1303,Asche::N,gudna,үмсн
1304,Asche::N,gutna,үмсн
1305,Asche::N,kunnâ,үмсн
1306,Asche::N,kunn,үмсн
1307,Asche::N,кунн,үмсн
1308,Dreck::N,haaskoe,бальчг
1309,Dreck::N,lænjok,бальчг
1310,Dreck::N,baška,бальчг
1311,Dreck::N,duova,бальчг
1312,Dreck::N,durdi,бальчг
1313,Dreck::N,tuol'vâ,бальчг
1314,Dreck::N,sähss,бальчг
1315,Dreck::N,са̄ккьс,бальчг
1316,Eisen::N,ruevtie,төмр
1317,Eisen::N,ruovdde,төмр
1318,Eisen::N,ruovdi,төмр
1319,Eisen::N,ryev'di,төмр
1320,Eisen::N,ru´vdd,төмр
1321,Eisen::N,рӯввьт,төмр
1322,Gold::N,gullie,алтн
1323,Gold::N,gålle,алтн
1324,Gold::N,golli,алтн
1325,Gold::N,kolle,алтн
1326,Gold::N,kå´ll,алтн
1327,Gold::N,коалль,алтн
1328,Silber::N,sïlpe,мөңгн
1329,Silber::N,sïlpe,цаһан мөңгн
1330,Silber::N,silbba,мөңгн
1331,Silber::N,silbba,цаһан мөңгн
1332,Silber::N,silba,мөңгн
1333,Silber::N,silba,цаһан мөңгн
1334,Silber::N,silbâ,мөңгн
1335,Silber::N,silbâ,цаһан мөңгн
1336,Silber::N,silbb,мөңгн
1337,Silber::N,silbb,цаһан мөңгн
1338,Silber::N,сыллп,мөңгн
1339,Silber::N,сыллп,цаһан мөңгн
1340,Kohle::N,tjïrre,нүүрсн
1341,Kohle::N,tjahta,нүүрсн
1342,Kohle::N,čitna,нүүрсн
1343,Kohle::N,illâ,нүүрсн
1344,Kohle::N,čiđđâ,нүүрсн
1345,Kohle::N,ill,нүүрсн
