,Concept_ID,mrj,lv
2716,nähen::V,ыргаш,šūt
2717,färben::V,пидӓш,мичӧдны
2718,färben::V,пидӓш,краситны
2719,färben::V,пидӓш,krāsot
2720,färben::V,пидӓш,nokrāsot
2721,reinigen::V,чиӓлтӓш,весавны
2722,reinigen::V,чиӓлтӓш,tīrīt
2723,reinigen::V,чиӓлтӓш,attīrīt
2724,waschen::V,мышкаш,мыськыны
2725,waschen::V,мышкаш,mazgāt
2726,abwischen::V,ӹштӓш,чышкыны
2727,abwischen::V,ӹштӓш,noslaucīt
2728,spülen::V,шӱӓлтӓш,пожъявны
2729,spülen::V,шӱӓлтӓш,skalot
2730,fegen::V,ӹштӓш,чышкыны
2731,fegen::V,ӹштӓш,slaucīt
2732,kehren::V,ӹштӓш,чышкыны
2733,kehren::V,ӹштӓш,mēzt
2734,baden::V,нӱштӹлӓш,купайтчыны
2735,baden::V,нӱштӹлӓш,peldēties
2736,sich waschen::V,мышкылташ,мыссьыны
2737,sich waschen::V,мышкылташ,mazgāties
2738,ausziehen::V,кыдашаш,пӧрччӧдны
2739,ausziehen::V,кыдашаш,noģērbt
2740,anziehen::V,чиӓш,кӧмавны
2741,anziehen::V,чиӓш,пасьтавны
2742,anziehen::V,чиӓш,uzvilkt
2743,sich anziehen::V,чиӓш,пасьтасьны
2744,sich anziehen::V,чиӓш,apģērbties
2745,kämmen::V,шерӓш,сынавны
2746,kämmen::V,шерӓш,sukāt
2747,schmücken::V,цеверемдӓш,мичмӧдны
2748,schmücken::V,цеверемдӓш,rotāt
2749,schmücken::V,цеверемдӓш,greznot
2750,sagen::V,манаш,шуны
2751,sagen::V,манаш,висьтавны
2752,sagen::V,манаш,teikt
2753,sagen::V,келесӓш,шуны
2754,sagen::V,келесӓш,висьтавны
2755,sagen::V,келесӓш,teikt
2756,sprechen::V,манаш,сёрнитны
2757,sprechen::V,манаш,runāt
2758,reden::V,шайышташ,сёрнитны
2759,reden::V,шайышташ,norunāt
2760,sich unterhalten::V,хытыраш,сёрнитны
2761,sich unterhalten::V,хытыраш,варовитны
2762,sich unterhalten::V,хытыраш,sarunāties
2763,sich unterhalten::V,хытыргаш,сёрнитны
2764,sich unterhalten::V,хытыргаш,варовитны
2765,sich unterhalten::V,хытыргаш,sarunāties
2766,fragen::V,ядаш,юавны
2767,fragen::V,ядаш,jautāt
2768,bitten::V,ядаш,корны
2769,bitten::V,ядаш,lūgt
2770,bitten::V,ядаш,prasīt
2771,erzählen::V,келесӓш,висьтавны
2772,erzählen::V,келесӓш,stāstīt
2773,mitteilen::V,попаш,юӧртны
2774,mitteilen::V,попаш,висьтавны
2775,mitteilen::V,попаш,pavēstīt
2776,mitteilen::V,увертӓш,юӧртны
2777,mitteilen::V,увертӓш,висьтавны
2778,mitteilen::V,увертӓш,pavēstīt
2779,mitteilen::V,увертӓрӓш,юӧртны
2780,mitteilen::V,увертӓрӓш,висьтавны
2781,mitteilen::V,увертӓрӓш,pavēstīt
2782,nennen::V,лӹмдӓш,шуны
2783,nennen::V,лӹмдӓш,ним сетны
2784,nennen::V,лӹмдӓш,saukt
2785,rufen::V,ӱжӓш,корны
2786,rufen::V,ӱжӓш,saukt
2787,prahlen::V,хайзаш,ошйысьны
2788,prahlen::V,хайзаш,lielīties
2789,prahlen::V,шаргаланаш,ошйысьны
2790,prahlen::V,шаргаланаш,lielīties
2791,übersetzen::V,вашташ,вуджӧдны
2792,übersetzen::V,вашташ,tulkot
2793,übersetzen::V,вашташ,pārtulkot
2794,denken::V,машанаш,мӧвпавны
2795,denken::V,машанаш,domāt
2796,glauben::V,ӹнянӓш,эскыны
2797,glauben::V,ӹнянӓш,ticēt
2798,bemerken::V,цаклаш,казявны
2799,bemerken::V,цаклаш,ievērot
2800,bemerken::V,цаклаш,ieraudzīt
2801,erkennen::V,пӓлӓш,тӧдмавны
2802,erkennen::V,пӓлӓш,pazīt
2803,erkennen::V,пӓлӓш,atpazīt
2804,begreifen::V,ынгылаш,вежӧртны
2805,begreifen::V,ынгылаш,гӧгӧрвоны
2806,begreifen::V,ынгылаш,jēgt
2807,begreifen::V,ынгылаш,apjēgt
2808,verstehen::V,ынгылаш,вежӧртны
2809,verstehen::V,ынгылаш,гӧгӧрвоны
2810,verstehen::V,ынгылаш,saprast
2811,lernen::V,тыменяш,вeлöдчыны
2812,lernen::V,тыменяш,mācīties
2813,wissen::V,пӓлӓш,тӧдны
2814,wissen::V,пӓлӓш,zināt
2815,sich erinnern an::V,ышештӓрӓш,казьтывны
2816,sich erinnern an::V,ышештӓрӓш,дум вылӧ уськӧдны
2817,sich erinnern an::V,ышештӓрӓш,atminēties
2818,vergessen::V,монден кодаш,вунӧдны
2819,vergessen::V,монден кодаш,mirst
2820,vergessen::V,монден кодаш,aizmirst
2821,messen::V,висӓш,муртавны
2822,messen::V,висӓш,mērīt
2823,zählen::V,шотаяш,лыддьыны
2824,zählen::V,шотаяш,skaitīt
2825,rechnen::V,шотаяш,лыддьыны
2826,rechnen::V,шотаяш,rēķināt
2827,lesen::V,лыдаш,лыддьыны
2828,lesen::V,лыдаш,lasīt
2829,malen::V,рисуяш,серпасавны
2830,malen::V,рисуяш,gleznot
2831,zeichnen::V,ыдырка́лаш,серпасавны
2832,zeichnen::V,ыдырка́лаш,zīmēt
2833,schreiben::V,вазаш,гижны
2834,schreiben::V,вазаш,rakstīt
2835,besitzen::V,кы́чаш,лоны
2836,besitzen::V,кы́чаш,piederēt
2837,kaufen::V,нӓлӓш,ньӧбны
2838,kaufen::V,нӓлӓш,pirkt
2839,verkaufen::V,выжалаш,вузавны
2840,verkaufen::V,выжалаш,pārdot
2841,bezahlen::V,тӱлӓш,мынтыны
2842,bezahlen::V,тӱлӓш,мынтысьны
2843,bezahlen::V,тӱлӓш,apmaksāt
2844,zahlen::V,тӱлӓш,мынтыны
2845,zahlen::V,тӱлӓш,maksāt
2846,beherrschen::V,кы́чаш,ас улын кутны
2847,beherrschen::V,кы́чаш,valdīt
2848,ertragen::V,цӹтӓш,пыкны
2849,ertragen::V,цӹтӓш,лэптыны
2850,ertragen::V,цӹтӓш,panest
2851,ertragen::V,цӹтӓш,paciest
2852,Linie::N,,визь
2853,Linie::N,,līnija
2854,Strich::N,,визь
2855,Strich::N,,svītra
2856,jetzt::ADV,,ӧні
2857,jetzt::ADV,,tagad
2858,hinzufügen::V,,содтыны
2859,hinzufügen::V,,pievienot
