,Concept_ID,mhr,se
2805,Suppe::N,шӱр,määḷi
2806,Suppe::N,шӱр,lieṃâ
2807,Suppe::N,шӱр,liõmm
2808,Suppe::N,шӱр,лӣмм
2809,Honig::N,мӱй,hååneske
2810,Honig::N,мӱй,meda
2811,Honig::N,мӱй,miehta
2812,Honig::N,мӱй,mietâ
2813,Honig::N,мӱй,miõtt
2814,Honig::N,мӱй,мӣдт
2815,Milch::N,шӧр,mielhkie
2816,Milch::N,шӧр,mielkke
2817,Milch::N,шӧр,mielki
2818,Milch::N,шӧр,miel'kki
2819,Milch::N,шӧр,mie´lǩǩ
2820,Milch::N,шӧр,ма̄ййт
2821,Tee::N,чай,löövje
2822,Tee::N,чай,tedja
2823,Tee::N,чай,deadju
2824,Tee::N,чай,čee
2825,Tee::N,чай,teej̣â
2826,Tee::N,чай,čee
2827,Tee::N,чай,чайй
2828,Leder::N,сура́н,hovre
2829,Leder::N,сура́н,sassne
2830,Leder::N,сура́н,náhkki
2831,Leder::N,сура́н,leaira
2832,Leder::N,сура́н,čevđi
2833,Leder::N,сура́н,čåu´dd
2834,Leder::N,сура́н,на̄ххьк
2835,Leder::N,шӱ́штӧ,hovre
2836,Leder::N,шӱ́штӧ,sassne
2837,Leder::N,шӱ́штӧ,náhkki
2838,Leder::N,шӱ́штӧ,leaira
2839,Leder::N,шӱ́штӧ,čevđi
2840,Leder::N,шӱ́штӧ,čåu´dd
2841,Leder::N,шӱ́штӧ,на̄ххьк
2842,Wolle::N,пун,ålloe
2843,Wolle::N,пун,hullo
2844,Wolle::N,пун,ullu
2845,Wolle::N,пун,ullo
2846,Wolle::N,пун,oll
2847,Wolle::N,пун,улл
2848,Stoff::N,куэ́м,tyjje
2849,Stoff::N,куэ́м,gápptás
2850,Stoff::N,куэ́м,stoaffa
2851,Stoff::N,куэ́м,ávnnas
2852,Stoff::N,куэ́м,käägus
2853,Stoff::N,куэ́м,aaunâs
2854,Stoff::N,куэ́м,лыййн
2855,Stoff::N,посто́,tyjje
2856,Stoff::N,посто́,gápptás
2857,Stoff::N,посто́,stoaffa
2858,Stoff::N,посто́,ávnnas
2859,Stoff::N,посто́,käägus
2860,Stoff::N,посто́,aaunâs
2861,Stoff::N,посто́,лыййн
2862,Nadel::N,и́ме,naaloe
2863,Nadel::N,и́ме,nállo
2864,Nadel::N,и́ме,nállu
2865,Nadel::N,и́ме,nááḷu
2866,Nadel::N,и́ме,neu´ll
2867,Nadel::N,и́ме,нӣввьл
2868,Faden::N,шӱ́ртӧ,laejkie
2869,Faden::N,шӱ́ртӧ,hárppo
2870,Faden::N,шӱ́ртӧ,árpu
2871,Faden::N,шӱ́ртӧ,läigi
2872,Faden::N,шӱ́ртӧ,lääi´j
2873,Faden::N,шӱ́ртӧ,сӯнн
2874,Knopf::N,по́лдыш,balhka
2875,Knopf::N,по́лдыш,boallo
2876,Knopf::N,по́лдыш,boallu
2877,Knopf::N,по́лдыш,puál'lu
2878,Knopf::N,по́лдыш,puäll
2879,Knopf::N,по́лдыш,пуалл
2880,Knoten::N,пышке́м,tjoelme
2881,Knoten::N,пышке́м,tjuolmma
2882,Knoten::N,пышке́м,čuolbma
2883,Knoten::N,пышке́м,čuol'mâ
2884,Knoten::N,пышке́м,čuõlmm
2885,Knoten::N,пышке́м,чӯллм
2886,Farbe::N,чия́,klaerie
2887,Farbe::N,чия́,ivnne
2888,Farbe::N,чия́,bájnno
2889,Farbe::N,чия́,mola
2890,Farbe::N,чия́,fearga
2891,Farbe::N,чия́,maalâ
2892,Farbe::N,чия́,páinu
2893,Farbe::N,чия́,kälkk
2894,Farbe::N,чия́,по̄а̄ййн
2895,Kleidung::N,чие́м,tyjje
2896,Kleidung::N,чие́м,gárvvo
2897,Kleidung::N,чие́м,bivttas
2898,Kleidung::N,чие́м,piivtâs
2899,Kleidung::N,чие́м,pivoh
2900,Kleidung::N,чие́м,piiutâs
2901,Kleidung::N,чие́м,о̄а̄з
2902,Kleidung::N,вурге́м,tyjje
2903,Kleidung::N,вурге́м,gárvvo
2904,Kleidung::N,вурге́м,bivttas
2905,Kleidung::N,вурге́м,piivtâs
2906,Kleidung::N,вурге́м,pivoh
2907,Kleidung::N,вурге́м,piiutâs
2908,Kleidung::N,вурге́м,о̄а̄з
2909,Hemd::N,ту́выр,sjåarhtoe
2910,Hemd::N,ту́выр,skirtto
2911,Hemd::N,ту́выр,báidi
2912,Hemd::N,ту́выр,päiđi
2913,Hemd::N,ту́выр,päidd
2914,Hemd::N,ту́выр,па̄ййт
2915,Kragen::N,сога́,döörhke
2916,Kragen::N,сога́,tjiebet
2917,Kragen::N,сога́,tjehpuris
2918,Kragen::N,сога́,čeabet
2919,Kragen::N,сога́,kráva
2920,Kragen::N,сога́,siä'pulâs
2921,Kragen::N,сога́,seäp'plõs
2922,Kragen::N,сога́,ко̄а̄влас
2923,Ärmel::N,шокш,sissie
2924,Ärmel::N,шокш,sasse
2925,Ärmel::N,шокш,soadji
2926,Ärmel::N,шокш,suájá
2927,Ärmel::N,шокш,suäjj
2928,Ärmel::N,шокш,суэйй
2929,Hose::N,йола́ш,måvhka
2930,Hose::N,йола́ш,båkså
2931,Hose::N,йола́ш,buvssat
2932,Hose::N,йола́ш,puuvsah
2933,Hose::N,йола́ш,puus
2934,Hose::N,йола́ш,пукс
2935,Hose::N,йола́ш,ко̄а̄дтӭ
2936,Gürtel::N,ӱ́штӧ,juvvie
2937,Gürtel::N,ӱ́штӧ,beelhte
2938,Gürtel::N,ӱ́штӧ,avve
2939,Gürtel::N,ӱ́штӧ,getsam
2940,Gürtel::N,ӱ́штӧ,boagán
2941,Gürtel::N,ӱ́штӧ,pooṿij
2942,Gürtel::N,ӱ́штӧ,puäǥǥanj
2943,Gürtel::N,ӱ́штӧ,эвв
2944,Mütze::N,упш,tjohpe
2945,Mütze::N,упш,gahper
2946,Mütze::N,упш,gahpir
2947,Mütze::N,упш,kappeer
2948,Mütze::N,упш,keä´p'per
2949,Mütze::N,упш,кабперь
2950,Schuh::N,боти́нке,gaamege
2951,Schuh::N,боти́нке,gáma
2952,Schuh::N,боти́нке,skuovva
2953,Schuh::N,боти́нке,gáma
2954,Schuh::N,боти́нке,kaamâ
2955,Schuh::N,боти́нке,kaammi
2956,Schuh::N,боти́нке,камаша
2957,Stiefel::N,кем,steeblege
2958,Stiefel::N,кем,stiebil
2959,Stiefel::N,кем,sáhpis
2960,Stiefel::N,кем,sáppat
2961,Stiefel::N,кем,steevvil
2962,Stiefel::N,кем,sa´ppi
2963,Stiefel::N,кем,са̄ххпе
2964,Ring::N,шерга́ш,rïngke
2965,Ring::N,шерга́ш,suormas
2966,Ring::N,шерга́ш,suorpmas
2967,Ring::N,шерга́ш,suormâs
2968,Ring::N,шерга́ш,suõrmâs
2969,Ring::N,шерга́ш,сӯрмас
2970,Band::N,тасма́,baante
2971,Band::N,тасма́,bádde
2972,Band::N,тасма́,báddi
2973,Band::N,тасма́,päddi
2974,Band::N,тасма́,liântt
2975,Band::N,тасма́,källre´ppiǩ
2976,Band::N,тасма́,ля̄ӊӊт
2977,Band::N,ле́нте,baante
2978,Band::N,ле́нте,bádde
2979,Band::N,ле́нте,báddi
2980,Band::N,ле́нте,päddi
2981,Band::N,ле́нте,liântt
2982,Band::N,ле́нте,källre´ppiǩ
2983,Band::N,ле́нте,ля̄ӊӊт
2984,Kamm::N,шерге́,gaampe
2985,Kamm::N,шерге́,rájdam
2986,Kamm::N,шерге́,tjåhkom
2987,Kamm::N,шерге́,čohkun
2988,Kamm::N,шерге́,čohhoom
2989,Kamm::N,шерге́,čååǥǥam
2990,Kamm::N,шерге́,чоагкь
2991,Spiegel::N,вошто́нчыш,guelmiedahke
2992,Spiegel::N,вошто́нчыш,spiedjil
2993,Spiegel::N,вошто́нчыш,speajal
2994,Spiegel::N,вошто́нчыш,speeijal
2995,Spiegel::N,вошто́нчыш,suei´mkar
2996,Spiegel::N,вошто́нчыш,кыффкэмка̄ррь
2997,Spiegel::N,вошто́нчыш,зе̄ркал
2998,Riemen::N,кӱзанӱ́штӧ,györtenje
2999,Riemen::N,кӱзанӱ́штӧ,rájppe
3000,Riemen::N,кӱзанӱ́штӧ,garttsa
3001,Riemen::N,кӱзанӱ́штӧ,lávži
3002,Riemen::N,кӱзанӱ́штӧ,läbži
3003,Riemen::N,кӱзанӱ́штӧ,läbǯǯ
3004,Riemen::N,кӱзанӱ́штӧ,ре̄ммь
3005,Schnur::N,кере́м,gurrie
3006,Schnur::N,кере́м,gáras
3007,Schnur::N,кере́м,garca
3008,Schnur::N,кере́м,orrâ
3009,Schnur::N,кере́м,nue´rr
3010,Schnur::N,кере́м,нӯррь
3011,Schnur::N,кандыра́,gurrie
3012,Schnur::N,кандыра́,gáras
3013,Schnur::N,кандыра́,garca
3014,Schnur::N,кандыра́,orrâ
3015,Schnur::N,кандыра́,nue´rr
3016,Schnur::N,кандыра́,нӯррь
3017,Leine::N,вӱра́ҥ,baante
3018,Leine::N,вӱра́ҥ,gájnno
3019,Leine::N,вӱра́ҥ,báddi
3020,Leine::N,вӱра́ҥ,oarra
3021,Leine::N,вӱра́ҥ,läbži
3022,Leine::N,вӱра́ҥ,läbǯǯ
3023,Leine::N,вӱра́ҥ,ла̄ммч
3024,Decke::N,леве́дыш,gaptjese
3025,Decke::N,леве́дыш,rádno
3026,Decke::N,леве́дыш,gåbtjås
3027,Decke::N,леве́дыш,tæhppin
3028,Decke::N,леве́дыш,govččas
3029,Decke::N,леве́дыш,loovdâ
3030,Decke::N,леве́дыш,räänn
3031,Decke::N,леве́дыш,ра̄нн
3032,Decke::N,одея́л,gaptjese
3033,Decke::N,одея́л,rádno
3034,Decke::N,одея́л,gåbtjås
3035,Decke::N,одея́л,tæhppin
3036,Decke::N,одея́л,govččas
3037,Decke::N,одея́л,loovdâ
3038,Decke::N,одея́л,räänn
3039,Decke::N,одея́л,ра̄нн
3040,Kissen::N,кӱ́пчык,nalhke
3041,Kissen::N,кӱ́пчык,guoddá
3042,Kissen::N,кӱ́пчык,oajvevuolle
3043,Kissen::N,кӱ́пчык,guoddá
3044,Kissen::N,кӱ́пчык,bolsttar
3045,Kissen::N,кӱ́пчык,polster
3046,Kissen::N,кӱ́пчык,pee´ren
3047,Kissen::N,кӱ́пчык,pooddâšǩ
3048,Kissen::N,кӱ́пчык,по̄дэшк
3049,Tuch::N,шо́выч,tyjje
3050,Tuch::N,шо́выч,tyddja
3051,Tuch::N,шо́выч,gådo
3052,Tuch::N,шо́выч,liidni
3053,Tuch::N,шо́выч,läđđee
3054,Tuch::N,шо́выч,re´ppiǩ
3055,Tuch::N,шо́выч,ree´ppiǩ
3056,Tuch::N,шо́выч,ребпехь
3057,Handtuch::N,со́лык,njaamelijnie
3058,Handtuch::N,со́лык,sigárdahka
3059,Handtuch::N,со́лык,sihkaldat
3060,Handtuch::N,со́лык,siholdâs
3061,Handtuch::N,со́лык,seekkldõs
3062,Handtuch::N,со́лык,u´tree´lniǩ
3063,Handtuch::N,со́лык,отеральнэхьк
3064,Kraft::N,вий,faamoe
3065,Kraft::N,вий,fábmo
3066,Kraft::N,вий,fápmu
3067,Kraft::N,вий,fááṃu
3068,Kraft::N,вий,viõkk
3069,Kraft::N,вий,вӣгк
3070,Kraft::N,куа́т,faamoe
3071,Kraft::N,куа́т,fábmo
3072,Kraft::N,куа́т,fápmu
3073,Kraft::N,куа́т,fááṃu
3074,Kraft::N,куа́т,viõkk
3075,Kraft::N,куа́т,вӣгк
3076,Stärke::N,куа́т,vieksiesvoete
3077,Stärke::N,куа́т,gievrrudahka
3078,Stärke::N,куа́т,gievrrodus
3079,Stärke::N,куа́т,veahka
3080,Stärke::N,куа́т,vuoibmi
3081,Stärke::N,куа́т,viek'sâvuotâ
3082,Stärke::N,куа́т,viõkk
3083,Stärke::N,куа́т,са̄м
3084,Stärke::N,куа́т,вӣгк
3085,Stärke::N,карма́н,vieksiesvoete
3086,Stärke::N,карма́н,gievrrudahka
3087,Stärke::N,карма́н,gievrrodus
3088,Stärke::N,карма́н,veahka
3089,Stärke::N,карма́н,vuoibmi
3090,Stärke::N,карма́н,viek'sâvuotâ
3091,Stärke::N,карма́н,viõkk
3092,Stärke::N,карма́н,са̄м
3093,Stärke::N,карма́н,вӣгк
3094,Gesundheit::N,таза́лык,healsoe
3095,Gesundheit::N,таза́лык,starne
3096,Gesundheit::N,таза́лык,hælsso
3097,Gesundheit::N,таза́лык,varresvuohta
3098,Gesundheit::N,таза́лык,dearvvasvuohta
3099,Gesundheit::N,таза́лык,tie'rvâsvuotâ
3100,Gesundheit::N,таза́лык,tiõrvâsvuõtt
3101,Gesundheit::N,таза́лык,тӣрвасвӯдт
3102,Krankheit::N,чер,skïemtjelasse
3103,Krankheit::N,чер,skihpudahka
3104,Krankheit::N,чер,dávdda
3105,Krankheit::N,чер,vihke
3106,Krankheit::N,чер,dávda
3107,Krankheit::N,чер,tavdâ
3108,Krankheit::N,чер,puá'cuvuotâ
3109,Krankheit::N,чер,kõpp
3110,Krankheit::N,чер,puõccmoš
3111,Krankheit::N,чер,кэ̄бп
3112,Schmerz::N,ко́рштыш,haerhpie
3113,Schmerz::N,ко́рштыш,bávtjas
3114,Schmerz::N,ко́рштыш,bávčča
3115,Schmerz::N,ко́рштыш,tuške
3116,Schmerz::N,ко́рштыш,poovčâs
3117,Schmerz::N,ко́рштыш,tå´sǩǩ
3118,Schmerz::N,ко́рштыш,кэ̄бп
3119,Wunde::N,су́сыр,saejrie
3120,Wunde::N,су́сыр,hávve
3121,Wunde::N,су́сыр,hávvi
3122,Wunde::N,су́сыр,hävvi
3123,Wunde::N,су́сыр,hää´vv
3124,Wunde::N,су́сыр,ра̄ӊӊҍ
3125,Fieber::N,йӱштыму́ж,vaejlie
3126,Fieber::N,йӱштыму́ж,fiebar
3127,Fieber::N,йӱштыму́ж,báhkkadávda
3128,Fieber::N,йӱштыму́ж,žaar
3129,Fieber::N,йӱштыму́ж,жоарр
3130,Fieber::N,лихора́дке,vaejlie
3131,Fieber::N,лихора́дке,fiebar
3132,Fieber::N,лихора́дке,báhkkadávda
3133,Fieber::N,лихора́дке,žaar
3134,Fieber::N,лихора́дке,жоарр
3135,Arznei::N,эм,daalhkesh
3136,Arznei::N,эм,dálkas
3137,Arznei::N,эм,dálkkas
3138,Arznei::N,эм,taalhâs
3139,Arznei::N,эм,lekittâs
3140,Arznei::N,эм,taalkâs
3141,Arznei::N,эм,лоаддв
3142,Brücke::N,кӱва́р,pruvvie
3143,Brücke::N,кӱва́р,råvve
3144,Brücke::N,кӱва́р,šaldi
3145,Brücke::N,кӱва́р,šalde
3146,Brücke::N,кӱва́р,mostt
3147,Brücke::N,кӱва́р,мо̄сст
3148,Brunnen::N,вӱдвыне́м,prutnie
3149,Brunnen::N,вӱдвыне́м,ruddne
3150,Brunnen::N,вӱдвыне́м,gáivo
3151,Brunnen::N,вӱдвыне́м,káivu
3152,Brunnen::N,вӱдвыне́м,käivv
3153,Brunnen::N,вӱдвыне́м,ка̄ййв
3154,Weide::N,нурше́р,gåatome
3155,Weide::N,нурше́р,guohtom
3156,Weide::N,нурше́р,guohtun
3157,Weide::N,нурше́р,kuátu
3158,Weide::N,нурше́р,luátu
3159,Weide::N,нурше́р,та̄нтар
3160,Pfad::N,йолго́рно,baalka
3161,Pfad::N,йолго́рно,bálges
3162,Pfad::N,йолго́рно,bálggis
3163,Pfad::N,йолго́рно,päälgis
3164,Pfad::N,йолго́рно,pää´ljes
3165,Pfad::N,йолго́рно,поалкас
3166,Pfad::N,сокма́к,baalka
3167,Pfad::N,сокма́к,bálges
3168,Pfad::N,сокма́к,bálggis
3169,Pfad::N,сокма́к,päälgis
3170,Pfad::N,сокма́к,pää´ljes
3171,Pfad::N,сокма́к,поалкас
3172,Weg::N,ко́рно,geajnoe
3173,Weg::N,ко́рно,gæjnno
3174,Weg::N,ко́рно,væddja
3175,Weg::N,ко́рно,geaidnu
3176,Weg::N,ко́рно,luod'dâ
3177,Weg::N,ко́рно,čuâǥǥas
3178,Weg::N,ко́рно,чуэкас
3179,Straße::N,ко́рно,geajnoe
3180,Straße::N,ко́рно,joene
3181,Straße::N,ко́рно,gahttun
3182,Straße::N,ко́рно,geaidnu
3183,Straße::N,ко́рно,maađij
3184,Straße::N,ко́рно,uu´lec
3185,Straße::N,ко́рно,чуэкас
3186,Dorf::N,ял,sïjte
3187,Dorf::N,ял,bájkke
3188,Dorf::N,ял,gilli
3189,Dorf::N,ял,sijdâ
3190,Dorf::N,ял,sijdd
3191,Dorf::N,ял,сыййт
3192,Stadt::N,ола́,staare
3193,Stadt::N,ола́,sjeltie
3194,Stadt::N,ола́,stáda
3195,Stadt::N,ола́,gávpot
3196,Stadt::N,ола́,kaavpug
3197,Stadt::N,ола́,lâ´nn
3198,Stadt::N,ола́,gåårad
3199,Stadt::N,ола́,ланнҍ
3200,Brief::N,се́рыш,prievie
3201,Brief::N,се́рыш,girjje
3202,Brief::N,се́рыш,reive
3203,Brief::N,се́рыш,kirje
3204,Brief::N,се́рыш,ǩe´rjj
3205,Brief::N,се́рыш,кыррьй
3206,Buch::N,книга́,gærja
3207,Buch::N,книга́,girjje
3208,Buch::N,книга́,girji
3209,Buch::N,книга́,kirje
3210,Buch::N,книга́,ǩe´rjj
3211,Buch::N,книга́,кыррьй
3212,Buchstabe::N,буква́,baakoe
3213,Buchstabe::N,буква́,bokstávva
3214,Buchstabe::N,буква́,bustávva
3215,Buchstabe::N,буква́,puustav
3216,Buchstabe::N,буква́,bukva
3217,Buchstabe::N,буква́,буква
3218,Zeitung::N,газе́т,plaerie
3219,Zeitung::N,газе́т,avijssa
3220,Zeitung::N,газе́т,bláđđi
3221,Zeitung::N,газе́т,aavis
3222,Zeitung::N,газе́т,listt
3223,Zeitung::N,газе́т,ga´zaat
3224,Zeitung::N,газе́т,газет
3225,Leben::N,и́лыш,hïegke
3226,Leben::N,и́лыш,hægga
3227,Leben::N,и́лыш,iellem
3228,Leben::N,и́лыш,viessom
3229,Leben::N,и́лыш,eallin
3230,Leben::N,и́лыш,eellim
3231,Leben::N,и́лыш,jie´llem
3232,Leben::N,и́лыш,я̄лл
3233,Tod::N,колыма́ш,jaame
3234,Tod::N,колыма́ш,jábmem
3235,Tod::N,колыма́ш,jápmin
3236,Tod::N,колыма́ш,jäämmim
3237,Tod::N,колыма́ш,så´rmm
3238,Tod::N,колыма́ш,jää´mmem
3239,Tod::N,колыма́ш,соаррьм
3240,Grab::N,шӱга́р,gaelmie
3241,Grab::N,шӱга́р,ráhpo
3242,Grab::N,шӱга́р,hávdde
3243,Grab::N,шӱга́р,hávdi
3244,Grab::N,шӱга́р,hävdi
3245,Grab::N,шӱга́р,äu´dd
3246,Grab::N,шӱга́р,ка̄лльм
3247,Kirche::N,че́рке,gærhkoe
3248,Kirche::N,че́рке,girkko
3249,Kirche::N,че́рке,girku
3250,Kirche::N,че́рке,kirkko
3251,Kirche::N,че́рке,ceerkav
3252,Kirche::N,че́рке,цэ̄ркав
3253,Sünde::N,су́лык,sådtoe
3254,Sünde::N,су́лык,suddo
3255,Sünde::N,су́лык,suddu
3256,Sünde::N,су́лык,suddo
3257,Sünde::N,су́лык,reä´ǩ'ǩ
3258,Gott::N,ю́мо,jupmele
3259,Gott::N,ю́мо,jubmel
3260,Gott::N,ю́мо,ipmil
3261,Gott::N,ю́мо,immeel
3262,Gott::N,ю́мо,e´mmel
3263,Gott::N,ю́мо,иммель
3264,Arbeiter::N,паша́зе,barkije
3265,Arbeiter::N,паша́зе,barggoulmusj
3266,Arbeiter::N,паша́зе,bargi
3267,Arbeiter::N,паша́зе,pargee
3268,Arbeiter::N,паша́зе,reâugglaž
3269,Arbeiter::N,паша́зе,лыххкэй
3270,Chef::N,тӧра́,åvtehke
3271,Chef::N,тӧра́,oajvve
3272,Chef::N,тӧра́,hoavda
3273,Chef::N,тӧра́,hovdâ
3274,Chef::N,тӧра́,uái'vi
3275,Chef::N,тӧра́,ä´ttem
3276,Chef::N,тӧра́,vuei´vvooumaž
3277,Chef::N,тӧра́,выгкэй
3278,Chef::N,тӧра́,вӯййкьей
3279,Chef::N,тӧра́,вуэййв
3280,Meister::N,маста́р,ööhpehtæjja
3281,Meister::N,маста́р,åhpadiddje
3282,Meister::N,маста́р,čeahppi
3283,Meister::N,маста́р,meašttir
3284,Meister::N,маста́р,miäš'tár
3285,Meister::N,маста́р,määstär
3286,Meister::N,маста́р,че̄ххьп
3287,Arzt::N,врач,dåaktere
3288,Arzt::N,врач,dåktår
3289,Arzt::N,врач,dálkudiddje
3290,Arzt::N,врач,doavttir
3291,Arzt::N,врач,tuáh'tár
3292,Arzt::N,врач,dåhttar
3293,Arzt::N,врач,лыххцэй
3294,Lehrer::N,ту́ныктышо,lohkehtæjja
3295,Lehrer::N,ту́ныктышо,skåvlik
3296,Lehrer::N,ту́ныктышо,åjpadiddje
3297,Lehrer::N,ту́ныктышо,oahpaheaddji
3298,Lehrer::N,ту́ныктышо,máttááttijjee
3299,Lehrer::N,ту́ныктышо,u´čtee´l
3300,Lehrer::N,ту́ныктышо,mätt'teei
3301,Lehrer::N,ту́ныктышо,уххцэй
3302,Geld::N,окса́,vierhtie
3303,Geld::N,окса́,ruhta
3304,Geld::N,окса́,biednik
3305,Geld::N,окса́,ruhta
3306,Geld::N,окса́,ruttâ
3307,Geld::N,окса́,teä´ǧ'ǧ
3308,Geld::N,окса́,те̄ӈӈьк
3309,Geschäft::N,сатулыма́ш,åesie
3310,Geschäft::N,сатулыма́ш,oases
3311,Geschäft::N,сатулыма́ш,gávpi
3312,Geschäft::N,сатулыма́ш,kävppi
3313,Geschäft::N,сатулыма́ш,haandâl
3314,Geschäft::N,сатулыма́ш,kaupp
3315,Geschäft::N,сатулыма́ш,ро̄бэт
3316,Laden::N,ке́выт,bovre
3317,Laden::N,ке́выт,oases
3318,Laden::N,ке́выт,rámbuvdda
3319,Laden::N,ке́выт,gávpi
3320,Laden::N,ке́выт,puvdâ
3321,Laden::N,ке́выт,kävppi
3322,Laden::N,ке́выт,kaupp
3323,Laden::N,ке́выт,ла̄ффьк
3324,Preis::N,ак,åasa
3325,Preis::N,ак,hadde
3326,Preis::N,ак,haddi
3327,Preis::N,ак,hadde
3328,Preis::N,ак,hâ´dd
3329,Preis::N,ак,а̄ррв
3330,Ware::N,сату́,vaaroe
3331,Ware::N,сату́,várro
3332,Ware::N,сату́,gálvvo
3333,Ware::N,сату́,gálvu
3334,Ware::N,сату́,kálvu
3335,Ware::N,сату́,täävvir
3336,Ware::N,сату́,kälvv
3337,Ware::N,сату́,tä´vver
3338,Ware::N,сату́,та̄вяр
3339,Nutzen::N,пайда́,aevhkie
3340,Nutzen::N,пайда́,ávkke
3341,Nutzen::N,пайда́,ávki
3342,Nutzen::N,пайда́,ävkki
3343,Nutzen::N,пайда́,äu´ǩǩ
3344,Nutzen::N,пайда́,то̄ӆӆк 
3345,Reichtum::N,поя́нлык,ræjhkoesvoete
3346,Reichtum::N,поя́нлык,boanndudahka
3347,Reichtum::N,поя́нлык,rikkisvuohta
3348,Reichtum::N,поя́нлык,riggodat
3349,Reichtum::N,поя́нлык,riggodâh
3350,Reichtum::N,поя́нлык,ree´ǧǧesvuõtt
3351,Reichtum::N,поя́нлык,ва̄птэквӯдт
3352,Welt::N,тӱня́,veartene
3353,Welt::N,тӱня́,værált
3354,Welt::N,тӱня́,ilmme
3355,Welt::N,тӱня́,máilbmi
3356,Welt::N,тӱня́,maailm
3357,Welt::N,тӱня́,maai´lm
3358,Welt::N,тӱня́,jânnamkå´dd
3359,Welt::N,тӱня́,э̄ллманнт
3360,Land::N,эл,laante
3361,Land::N,эл,eatneme
3362,Land::N,эл,lánnda
3363,Land::N,эл,eanan
3364,Land::N,эл,eennâm
3365,Land::N,эл,mädd
3366,Land::N,эл,jânnam
3367,Land::N,эл,ланнҍ
3368,Land::N,эл,е̄ммьне
3369,Staat::N,кугыжа́ныш,staate
3370,Staat::N,кугыжа́ныш,stáhtta
3371,Staat::N,кугыжа́ныш,rijkka
3372,Staat::N,кугыжа́ныш,stáhta
3373,Staat::N,кугыжа́ныш,staatâ
3374,Staat::N,кугыжа́ныш,riikk
3375,Staat::N,кугыжа́ныш,ланнҍ
3376,Staat::N,кугыжа́ныш,государствэ
3377,König::N,кугыжа́,gånka
3378,König::N,кугыжа́,gånågis
3379,König::N,кугыжа́,gonagas
3380,König::N,кугыжа́,kunâgâs
3381,König::N,кугыжа́,caarr
3382,König::N,кугыжа́,koonǥõs
3383,König::N,кугыжа́,цоарр
3384,Macht::N,власть,faamoe
3385,Macht::N,власть,fábmo
3386,Macht::N,власть,fábmogisvuohta
3387,Macht::N,власть,fápmu
3388,Macht::N,власть,väldi
3389,Macht::N,власть,vä´ldd
3390,Macht::N,власть,воаллт
3391,Grenze::N,грани́ца,raajoe
3392,Grenze::N,грани́ца,rádjá
3393,Grenze::N,грани́ца,mierre
