,Concept_ID,ce,se
2860,Weg::N,некъ,чуэкас
2861,Straße::N,урам,geajnoe
2862,Straße::N,урам,joene
2863,Straße::N,урам,gahttun
2864,Straße::N,урам,geaidnu
2865,Straße::N,урам,maađij
2866,Straße::N,урам,uu´lec
2867,Straße::N,урам,чуэкас
2868,Dorf::N,юрт,sïjte
2869,Dorf::N,юрт,bájkke
2870,Dorf::N,юрт,gilli
2871,Dorf::N,юрт,sijdâ
2872,Dorf::N,юрт,sijdd
2873,Dorf::N,юрт,сыййт
2874,Stadt::N,гӏала,staare
2875,Stadt::N,гӏала,sjeltie
2876,Stadt::N,гӏала,stáda
2877,Stadt::N,гӏала,gávpot
2878,Stadt::N,гӏала,kaavpug
2879,Stadt::N,гӏала,lâ´nn
2880,Stadt::N,гӏала,gåårad
2881,Stadt::N,гӏала,ланнҍ
2882,Brief::N,кехат,prievie
2883,Brief::N,кехат,girjje
2884,Brief::N,кехат,reive
2885,Brief::N,кехат,kirje
2886,Brief::N,кехат,ǩe´rjj
2887,Brief::N,кехат,кыррьй
2888,Buch::N,жайна,gærja
2889,Buch::N,жайна,girjje
2890,Buch::N,жайна,girji
2891,Buch::N,жайна,kirje
2892,Buch::N,жайна,ǩe´rjj
2893,Buch::N,жайна,кыррьй
2894,Buchstabe::N,элп,baakoe
2895,Buchstabe::N,элп,bokstávva
2896,Buchstabe::N,элп,bustávva
2897,Buchstabe::N,элп,puustav
2898,Buchstabe::N,элп,bukva
2899,Buchstabe::N,элп,буква
2900,Zeitung::N,газет,plaerie
2901,Zeitung::N,газет,avijssa
2902,Zeitung::N,газет,bláđđi
2903,Zeitung::N,газет,aavis
2904,Zeitung::N,газет,listt
2905,Zeitung::N,газет,ga´zaat
2906,Zeitung::N,газет,газет
2907,Leben::N,дахар,hïegke
2908,Leben::N,дахар,hægga
2909,Leben::N,дахар,iellem
2910,Leben::N,дахар,viessom
2911,Leben::N,дахар,eallin
2912,Leben::N,дахар,eellim
2913,Leben::N,дахар,jie´llem
2914,Leben::N,дахар,я̄лл
2915,Tod::N,далар,jaame
2916,Tod::N,далар,jábmem
2917,Tod::N,далар,jápmin
2918,Tod::N,далар,jäämmim
2919,Tod::N,далар,så´rmm
2920,Tod::N,далар,jää´mmem
2921,Tod::N,далар,соаррьм
2922,Tod::N,ӏожалла,jaame
2923,Tod::N,ӏожалла,jábmem
2924,Tod::N,ӏожалла,jápmin
2925,Tod::N,ӏожалла,jäämmim
2926,Tod::N,ӏожалла,så´rmm
2927,Tod::N,ӏожалла,jää´mmem
2928,Tod::N,ӏожалла,соаррьм
2929,Grab::N,каш,gaelmie
2930,Grab::N,каш,ráhpo
2931,Grab::N,каш,hávdde
2932,Grab::N,каш,hávdi
2933,Grab::N,каш,hävdi
2934,Grab::N,каш,äu´dd
2935,Grab::N,каш,ка̄лльм
2936,Kirche::N,килс,gærhkoe
2937,Kirche::N,килс,girkko
2938,Kirche::N,килс,girku
2939,Kirche::N,килс,kirkko
2940,Kirche::N,килс,ceerkav
2941,Kirche::N,килс,цэ̄ркав
2942,Sünde::N,къа,sådtoe
2943,Sünde::N,къа,suddo
2944,Sünde::N,къа,suddu
2945,Sünde::N,къа,suddo
2946,Sünde::N,къа,reä´ǩ'ǩ
2947,Gott::N,дела,jupmele
2948,Gott::N,дела,jubmel
2949,Gott::N,дела,ipmil
2950,Gott::N,дела,immeel
2951,Gott::N,дела,e´mmel
2952,Gott::N,дела,иммель
2953,Arbeiter::N,белхало,barkije
2954,Arbeiter::N,белхало,barggoulmusj
2955,Arbeiter::N,белхало,bargi
2956,Arbeiter::N,белхало,pargee
2957,Arbeiter::N,белхало,reâugglaž
2958,Arbeiter::N,белхало,лыххкэй
2959,Chef::N,хьаькам,åvtehke
2960,Chef::N,хьаькам,oajvve
2961,Chef::N,хьаькам,hoavda
2962,Chef::N,хьаькам,hovdâ
2963,Chef::N,хьаькам,uái'vi
2964,Chef::N,хьаькам,ä´ttem
2965,Chef::N,хьаькам,vuei´vvooumaž
2966,Chef::N,хьаькам,выгкэй
2967,Chef::N,хьаькам,вӯййкьей
2968,Chef::N,хьаькам,вуэййв
2969,Meister::N,говзанча,ööhpehtæjja
2970,Meister::N,говзанча,åhpadiddje
2971,Meister::N,говзанча,čeahppi
2972,Meister::N,говзанча,meašttir
2973,Meister::N,говзанча,miäš'tár
2974,Meister::N,говзанча,määstär
2975,Meister::N,говзанча,че̄ххьп
2976,Arzt::N,лор,dåaktere
2977,Arzt::N,лор,dåktår
2978,Arzt::N,лор,dálkudiddje
2979,Arzt::N,лор,doavttir
2980,Arzt::N,лор,tuáh'tár
2981,Arzt::N,лор,dåhttar
2982,Arzt::N,лор,лыххцэй
2983,Lehrer::N,хьехархо,lohkehtæjja
2984,Lehrer::N,хьехархо,skåvlik
2985,Lehrer::N,хьехархо,åjpadiddje
2986,Lehrer::N,хьехархо,oahpaheaddji
2987,Lehrer::N,хьехархо,máttááttijjee
2988,Lehrer::N,хьехархо,u´čtee´l
2989,Lehrer::N,хьехархо,mätt'teei
2990,Lehrer::N,хьехархо,уххцэй
2991,Geld::N,aхча,vierhtie
2992,Geld::N,aхча,ruhta
2993,Geld::N,aхча,biednik
2994,Geld::N,aхча,ruhta
2995,Geld::N,aхча,ruttâ
2996,Geld::N,aхча,teä´ǧ'ǧ
2997,Geld::N,aхча,те̄ӈӈьк
2998,Geschäft::N,туька,åesie
2999,Geschäft::N,туька,oases
3000,Geschäft::N,туька,gávpi
3001,Geschäft::N,туька,kävppi
3002,Geschäft::N,туька,haandâl
3003,Geschäft::N,туька,kaupp
3004,Geschäft::N,туька,ро̄бэт
3005,Laden::N,туька,bovre
3006,Laden::N,туька,oases
3007,Laden::N,туька,rámbuvdda
3008,Laden::N,туька,gávpi
3009,Laden::N,туька,puvdâ
3010,Laden::N,туька,kävppi
3011,Laden::N,туька,kaupp
3012,Laden::N,туька,ла̄ффьк
3013,Preis::N,мах,åasa
3014,Preis::N,мах,hadde
3015,Preis::N,мах,haddi
3016,Preis::N,мах,hadde
3017,Preis::N,мах,hâ´dd
3018,Preis::N,мах,а̄ррв
3019,Ware::N,хlума,vaaroe
3020,Ware::N,хlума,várro
3021,Ware::N,хlума,gálvvo
3022,Ware::N,хlума,gálvu
3023,Ware::N,хlума,kálvu
3024,Ware::N,хlума,täävvir
3025,Ware::N,хlума,kälvv
3026,Ware::N,хlума,tä´vver
3027,Ware::N,хlума,та̄вяр
3028,Nutzen::N,пайда,aevhkie
3029,Nutzen::N,пайда,ávkke
3030,Nutzen::N,пайда,ávki
3031,Nutzen::N,пайда,ävkki
3032,Nutzen::N,пайда,äu´ǩǩ
3033,Nutzen::N,пайда,то̄ӆӆк 
3034,Reichtum::N,хьал,ræjhkoesvoete
3035,Reichtum::N,хьал,boanndudahka
3036,Reichtum::N,хьал,rikkisvuohta
3037,Reichtum::N,хьал,riggodat
3038,Reichtum::N,хьал,riggodâh
3039,Reichtum::N,хьал,ree´ǧǧesvuõtt
3040,Reichtum::N,хьал,ва̄птэквӯдт
3041,Welt::N,дуьне,veartene
3042,Welt::N,дуьне,værált
3043,Welt::N,дуьне,ilmme
3044,Welt::N,дуьне,máilbmi
3045,Welt::N,дуьне,maailm
3046,Welt::N,дуьне,maai´lm
3047,Welt::N,дуьне,jânnamkå´dd
3048,Welt::N,дуьне,э̄ллманнт
3049,Land::N,мохк,laante
3050,Land::N,мохк,eatneme
3051,Land::N,мохк,lánnda
3052,Land::N,мохк,eanan
3053,Land::N,мохк,eennâm
3054,Land::N,мохк,mädd
3055,Land::N,мохк,jânnam
3056,Land::N,мохк,ланнҍ
3057,Land::N,мохк,е̄ммьне
3058,Staat::N,пачхьалкх,staate
3059,Staat::N,пачхьалкх,stáhtta
3060,Staat::N,пачхьалкх,rijkka
3061,Staat::N,пачхьалкх,stáhta
3062,Staat::N,пачхьалкх,staatâ
3063,Staat::N,пачхьалкх,riikk
3064,Staat::N,пачхьалкх,ланнҍ
3065,Staat::N,пачхьалкх,государствэ
3066,König::N,паччахь,gånka
3067,König::N,паччахь,gånågis
3068,König::N,паччахь,gonagas
3069,König::N,паччахь,kunâgâs
3070,König::N,паччахь,caarr
3071,König::N,паччахь,koonǥõs
3072,König::N,паччахь,цоарр
3073,Macht::N,ӏедал,faamoe
3074,Macht::N,ӏедал,fábmo
3075,Macht::N,ӏедал,fábmogisvuohta
3076,Macht::N,ӏедал,fápmu
3077,Macht::N,ӏедал,väldi
3078,Macht::N,ӏедал,vä´ldd
3079,Macht::N,ӏедал,воаллт
3080,Grenze::N,доза,raajoe
3081,Grenze::N,доза,rádjá
3082,Grenze::N,доза,mierre
3083,Grenze::N,доза,rádji
3084,Grenze::N,доза,rääji
3085,Grenze::N,доза,raajj
3086,Grenze::N,доза,ре̄ввьн
3087,Krieg::N,тӏом,dåara
3088,Krieg::N,тӏом,soahte
3089,Krieg::N,тӏом,soahti
3090,Krieg::N,тӏом,suáti
3091,Krieg::N,тӏом,väi´nn
3092,Krieg::N,тӏом,туарр
3093,Feind::N,мостагӏ,gertele
3094,Feind::N,мостагӏ,vasjulasj
3095,Feind::N,мостагӏ,vašálaš
3096,Feind::N,мостагӏ,vajalâš
3097,Feind::N,мостагӏ,vâjjeeja
3098,Feind::N,мостагӏ,вэресь
3099,Gewalt::N,гӏело,vahágahttem
3100,Gewalt::N,гӏело,veahkaváldi
3101,Gewalt::N,гӏело,vie'hâväldi
3102,Gewalt::N,гӏело,pâ´elviõkk
3103,Gewalt::N,гӏело,вӣгк
3104,Kampf::N,къийсам,gæmhpome
3105,Kampf::N,къийсам,doarro
3106,Kampf::N,къийсам,oajbbom
3107,Kampf::N,къийсам,rahtjamus
3108,Kampf::N,къийсам,doarru
3109,Kampf::N,къийсам,vuostelasvuohta
3110,Kampf::N,къийсам,tuáṛi
3111,Kampf::N,къийсам,tuärrmõš
3112,Kampf::N,къийсам,вуаййпмушш
3113,Pfeil::N,пха,njoele
3114,Pfeil::N,пха,sådde
3115,Pfeil::N,пха,njuolla
3116,Pfeil::N,пха,njuolla
3117,Pfeil::N,пха,njuoḷâ
3118,Pfeil::N,пха,njuõll
3119,Pfeil::N,пха,ню̄лл
3120,Gewehr::N,топ,röövre
3121,Gewehr::N,топ,birsso
3122,Gewehr::N,топ,bissu
3123,Gewehr::N,топ,pisso
3124,Gewehr::N,топ,pess
3125,Gewehr::N,топ,пысс
3126,Fehler::N,гӏалат,fiejlie
3127,Fehler::N,гӏалат,vihke
3128,Fehler::N,гӏалат,boastovuohta
3129,Fehler::N,гӏалат,vihki
3130,Fehler::N,гӏалат,vearri
3131,Fehler::N,гӏалат,vahe
3132,Fehler::N,гӏалат,feilâ
3133,Fehler::N,гӏалат,vie´rr
3134,Fehler::N,гӏалат,се̄гкь
3135,Fehler::N,гӏалат,ся̄гкнэхк
3136,Lüge::N,аьшпаш,slogne
3137,Lüge::N,аьшпаш,slaarve
3138,Lüge::N,аьшпаш,gieles
3139,Lüge::N,аьшпаш,gielis
3140,Lüge::N,аьшпаш,kie'les
3141,Lüge::N,аьшпаш,ǩee´lesvuõtt
3142,Lüge::N,аьшпаш,ке̄лсэллмушш
3143,Schaden::N,зен,skaara
3144,Schaden::N,зен,vahák
3145,Schaden::N,зен,skádá
3146,Schaden::N,зен,vahát
3147,Schaden::N,зен,vaahâg
3148,Schaden::N,зен,påå´mh
3149,Schaden::N,зен,ря̄хкхэмушш
3150,Unglück::N,бала,goerpe
3151,Unglück::N,бала,vuorbedisvuohta
3152,Unglück::N,бала,sårmme
3153,Unglück::N,бала,lihkohisvuohta
3154,Unglück::N,бала,uá'sittemesvuotâ
3155,Unglück::N,бала,pärtti
3156,Unglück::N,бала,påå´mh
3157,Unglück::N,бала,пӣдтҍ
3158,Schuld::N,бехк,skåltoe
3159,Schuld::N,бехк,suddo
3160,Schuld::N,бехк,áššálašvuohta
3161,Schuld::N,бехк,sivalašvuohta
3162,Schuld::N,бехк,váddu
3163,Schuld::N,бехк,vie´rr
3164,Schuld::N,бехк,ве̄ррь
3165,Alter::N,хан,aaltere
3166,Alter::N,хан,áldar
3167,Alter::N,хан,ahki
3168,Alter::N,хан,ahe
3169,Alter::N,хан,ââ´ǩǩ
3170,Alter::N,хан,ыгь
3171,Schluss::N,чакхе,nåhkeme
3172,Schluss::N,чакхе,giehtje
3173,Schluss::N,чакхе,loahppa
3174,Schluss::N,чакхе,loppâ
3175,Schluss::N,чакхе,lopp
3176,Schluss::N,чакхе,ке̄джь
3177,Zeit::N,хан,aejkie
3178,Zeit::N,хан,baaletje
3179,Zeit::N,хан,ájgge
3180,Zeit::N,хан,áigi
3181,Zeit::N,хан,äigi
3182,Zeit::N,хан,âi´ǧǧ
3183,Zeit::N,хан,а̄ййк
3184,Zeit::N,хан,па̄лль
3185,Tag::N,де,biejjie
3186,Tag::N,де,biejvve
3187,Tag::N,де,beaivi
3188,Tag::N,де,peivi
3189,Tag::N,де,pei´vv
3190,Tag::N,де,пе̄ййв
3191,Morgen::N,ӏуьйре,aerede
3192,Morgen::N,ӏуьйре,idet
3193,Morgen::N,ӏуьйре,iđit
3194,Morgen::N,ӏуьйре,iiđeed
3195,Morgen::N,ӏуьйре,tue´lääž
3196,Morgen::N,ӏуьйре,ee´đääldõž
3197,Morgen::N,ӏуьйре,ӣнцкэнч
3198,Mittag::N,делкъе,gaskebiejjie
3199,Mittag::N,делкъе,gasskabiejvve
3200,Mittag::N,делкъе,gaskebeaivi
3201,Mittag::N,делкъе,koskâpeivi
3202,Mittag::N,делкъе,kõskkpei´vv
3203,Mittag::N,делкъе,пе̄ййвкэ̄сск
3204,Abend::N,суьйре,iehkede
3205,Abend::N,суьйре,iehket
3206,Abend::N,суьйре,eahket
3207,Abend::N,суьйре,eeḥid
3208,Abend::N,суьйре,jeä´ǩ'ǩääž
3209,Abend::N,суьйре,е̄кесь
3210,Abend::N,суьйре,е̄кьнэнч
3211,Nacht::N,буьйса,jïjje
3212,Nacht::N,буьйса,idja
3213,Nacht::N,буьйса,idja
3214,Nacht::N,буьйса,ijjâ
3215,Nacht::N,буьйса,inn
3216,Nacht::N,буьйса,ыйй
3217,Woche::N,кӏира,våhkoe
3218,Woche::N,кӏира,vahkko
3219,Woche::N,кӏира,vahkku
3220,Woche::N,кӏира,okko
3221,Woche::N,кӏира,niä´t'tel
3222,Woche::N,кӏира,не̄дтӭль
3223,Monat::N,бутт,maanoe
3224,Monat::N,бутт,mánno
3225,Monat::N,бутт,mánnu
3226,Monat::N,бутт,mánotbadji
3227,Monat::N,бутт,mánuppaje
3228,Monat::N,бутт,mään
3229,Monat::N,бутт,määnpââ´jj
3230,Monat::N,бутт,ма̄нн
3231,Jahr::N,шо,jaepie
3232,Jahr::N,шо,jahke
3233,Jahr::N,шо,jahki
3234,Jahr::N,шо,ihe
3235,Jahr::N,шо,ee´ǩǩ
3236,Jahr::N,шо,ыгкь
3237,Frühling::N,бӏаьсте,gïjre
3238,Frühling::N,бӏаьсте,gidá
3239,Frühling::N,бӏаьсте,giđđa
3240,Frühling::N,бӏаьсте,kiđđâ
3241,Frühling::N,бӏаьсте,ǩiđđ
3242,Frühling::N,бӏаьсте,кыдт
3243,Sommer::N,аьхке,giesie
3244,Sommer::N,аьхке,giesse
3245,Sommer::N,аьхке,geassi
3246,Sommer::N,аьхке,keesi
3247,Sommer::N,аьхке,ǩiä´ss
3248,Sommer::N,аьхке,ке̄ссь
3249,Herbst::N,гуьйре,tjaktje
3250,Herbst::N,гуьйре,tjaktja
3251,Herbst::N,гуьйре,čakča
3252,Herbst::N,гуьйре,čohčâ
3253,Herbst::N,гуьйре,čõhčč
3254,Herbst::N,гуьйре,че̄ххч
3255,Winter::N,ӏа,daelvie
3256,Winter::N,ӏа,dálvve
3257,Winter::N,ӏа,dálvi
3258,Winter::N,ӏа,tälvi
3259,Winter::N,ӏа,tä´lvv
3260,Winter::N,ӏа,та̄лльв
3261,Januar::N,январь,tsïengele
3262,Januar::N,январь,garretsïengele
3263,Januar::N,январь,ådåjakmánno
3264,Januar::N,январь,ođđajagimánnu
3265,Januar::N,январь,uđđâivemáánu
3266,Januar::N,январь,vuõs'smään
3267,Januar::N,январь,ođđee´jjmään
3268,Januar::N,январь,январь
3269,Januar::N,январь,январьма̄нн
3270,Februar::N,февраль,goevte
3271,Februar::N,февраль,guovvamánno
3272,Februar::N,февраль,guovvamánnu
3273,Februar::N,февраль,helmimááṇu
3274,Februar::N,февраль,tä´lvvmään
3275,Februar::N,февраль,февраль
3276,Februar::N,февраль,февральма̄нн
3277,März::N,март,njoktje
3278,März::N,март,snjuktjamánno
3279,März::N,март,njukčamánnu
3280,März::N,март,maalismááñu
3281,März::N,март,njuhčâmááṇu
3282,März::N,март,lä´znpei´vvmään
3283,März::N,март,pâ´zzlâšttammään
3284,März::N,март,ма̄рт
3285,März::N,март,ма̄ртма̄нн
3286,April::N,апрель,voerhtje
3287,April::N,апрель,vuoratjismánno
3288,April::N,апрель,cuoŋománnu
3289,April::N,апрель,huhtimááṇu
3290,April::N,апрель,njuhččmään
3291,April::N,апрель,апрель
3292,April::N,апрель,апрельма̄нн
3293,Mai::N,май,maajje
3294,Mai::N,май,maavnese
3295,Mai::N,май,moarmesmánno
3296,Mai::N,май,miessemánnu
3297,Mai::N,май,toukomááṇu
3298,Mai::N,май,vye'simááṇu
3299,Mai::N,май,ǩiđđmään
3300,Mai::N,май,vue´ssmään
3301,Mai::N,май,ма̄й
3302,Juni::N,июнь,ruffie
3303,Juni::N,июнь,biehtsemánno
3304,Juni::N,июнь,geassemánnu
3305,Juni::N,июнь,kesimááṇu
3306,Juni::N,июнь,ǩiä´ssmään
3307,Juni::N,июнь,июнь
3308,Juni::N,июнь,июньма̄нн
3309,Juli::N,июль,snjaltje
3310,Juli::N,июль,snjilltjamánno
3311,Juli::N,июль,suoidnemánnu
3312,Juli::N,июль,syei'nimááṇu
3313,Juli::N,июль,suei´nnmään
3314,Juli::N,июль,июль
3315,Juli::N,июль,июльма̄нн
3316,August::N,август,mïetske
3317,August::N,август,bårggemánno
3318,August::N,август,borgemánnu
3319,August::N,август,elomáaṇu
3320,August::N,август,på´rǧǧmään
3321,August::N,август,а̄вгуст
3322,August::N,август,а̄вгустма̄нн
3323,September::N,сентябрь,gaekere
3324,September::N,сентябрь,skïerede
3325,September::N,сентябрь,ragátmánno
3326,September::N,сентябрь,čakčamánnu
3327,September::N,сентябрь,čohčâmááṇu
3328,September::N,сентябрь,čõhččmään
3329,September::N,сентябрь,сентябрь
3330,September::N,сентябрь,сентябрьма̄нн
3331,Oktober::N,октябрь,golke
3332,Oktober::N,октябрь,rïhkede
3333,Oktober::N,октябрь,gålgådismánno
3334,Oktober::N,октябрь,golggotmánnu
3335,Oktober::N,октябрь,logamááṇu
3336,Oktober::N,октябрь,roovvâdmááṇu
3337,Oktober::N,октябрь,kålggmään
3338,Oktober::N,октябрь,rõõǥǥâdmään
3339,Oktober::N,октябрь,октябрь
3340,Oktober::N,октябрь,октябрьма̄нн
3341,November::N,ноябрь,rahka
3342,November::N,ноябрь,gålkoe
3343,November::N,ноябрь,basádismánno
3344,November::N,ноябрь,skábmamánnu
3345,November::N,ноябрь,marrasmááṇu
3346,November::N,ноябрь,skammâmááṇu
3347,November::N,ноябрь,skamm'mään
3348,November::N,ноябрь,ноябрь
3349,Dezember::N,декабрь,goeve
3350,Dezember::N,декабрь,jåvleaske
3351,Dezember::N,декабрь,javllamánno
3352,Dezember::N,декабрь,juovlamánnu
3353,Dezember::N,декабрь,juov'lâmááṇu
3354,Dezember::N,декабрь,rosttovmään
3355,Dezember::N,декабрь,декабрь
3356,Dezember::N,декабрь,декабрьма̄нн
3357,Montag::N,оршот,måanta
3358,Montag::N,оршот,mánnodahka
3359,Montag::N,оршот,mánnodat
3360,Montag::N,оршот,vuossárga
3361,Montag::N,оршот,vuossargâ
3362,Montag::N,оршот,vuõs'sargg
3363,Montag::N,оршот,вӯссоарк
3364,Dienstag::N,шинара,dæjsta
3365,Dienstag::N,шинара,dijstahka
3366,Dienstag::N,шинара,disdat
3367,Dienstag::N,шинара,disttat
3368,Dienstag::N,шинара,majebargâ
3369,Dienstag::N,шинара,mââi´bargg
3370,Dienstag::N,шинара,нымьппоаркк
3371,Mittwoch::N,кхаара,gaskevåhkoe
3372,Mittwoch::N,кхаара,gasskavahkko
3373,Mittwoch::N,кхаара,gaskavahkku
3374,Mittwoch::N,кхаара,koskokko
3375,Mittwoch::N,кхаара,seärad
3376,Mittwoch::N,кхаара,ся̄рэдт
3377,Donnerstag::N,еара,duarsta
3378,Donnerstag::N,еара,duorastahka
3379,Donnerstag::N,еара,duorastat
3380,Donnerstag::N,еара,turâstâh
3381,Donnerstag::N,еара,neljdpei´vv
3382,Donnerstag::N,еара,ня̄льянтпе̄ййв
3383,Freitag::N,пӏераска,bearjadahke
3384,Freitag::N,пӏераска,bierjjedahka
3385,Freitag::N,пӏераска,bearjadat
3386,Freitag::N,пӏераска,perjâdâh
3387,Freitag::N,пӏераска,piâtnâc
3388,Freitag::N,пӏераска,пе̄тнэц
3389,Samstag::N,шот,laavvadahke
3390,Samstag::N,шот,lávvodahka
3391,Samstag::N,шот,lávvordat
3392,Samstag::N,шот,láṿárdâh
3393,Samstag::N,шот,sue´vet
3394,Samstag::N,шот,сӯветҍ
3395,Sonntag::N,кӏиранде,aejlege
3396,Sonntag::N,кӏиранде,sådnåbiejvve
3397,Sonntag::N,кӏиранде,ájllek
3398,Sonntag::N,кӏиранде,sotnabeaivi
3399,Sonntag::N,кӏиранде,pasepeivi
3400,Sonntag::N,кӏиранде,pâ´sspei´vv
3401,Sonntag::N,кӏиранде,па̄ссьпе̄ййв
3402,groß::A,доккха,stoere
3403,groß::A,доккха,stuorra
3404,groß::A,доккха,stuoris
3405,groß::A,доккха,stye'res
3406,groß::A,доккха,šurr
3407,groß::A,доккха,шӯрр
3408,groß::A,доккха,о̄а̄йхьк
3409,klein::A,кегий,onne
3410,klein::A,кегий,smaave
3411,klein::A,кегий,unne
3412,klein::A,кегий,uhttse
3413,klein::A,кегий,unni
3414,klein::A,кегий,uhcci
3415,klein::A,кегий,ucce
3416,klein::A,кегий,u´cc
3417,klein::A,кегий,siõmm
3418,klein::A,кегий,smaavâs
3419,klein::A,кегий,уцць
3420,klein::A,кегий,уцхенч
3421,lang::A,еха,guhkies
3422,lang::A,еха,guhkke
3423,lang::A,еха,guhkki
3424,lang::A,еха,kukke
3425,lang::A,еха,ku´ǩǩ
3426,lang::A,еха,куххьк
3427,kurz::A,доца,åenehks
3428,kurz::A,доца,oadne
3429,kurz::A,доца,oanehaš
3430,kurz::A,доца,uánih
3431,kurz::A,доца,uá'nihâš
3432,kurz::A,доца,vuä´niǩ
3433,kurz::A,доца,оаньхесь
3434,breit::A,шуьйра,gamte
3435,breit::A,шуьйра,gåbdde
3436,breit::A,шуьйра,govdat
3437,breit::A,шуьйра,kubduv
3438,breit::A,шуьйра,kobddi
3439,breit::A,шуьйра,ко̄ммьтэсь
3440,schmal::A,готта,giedtsies
3441,schmal::A,готта,giedtse
3442,schmal::A,готта,geazzi
