,Concept_ID,lt,lv
2910,treffen::V,sutikti,вочаӧдны
2911,treffen::V,sutikti,паныдавны
2912,treffen::V,sutikti,satikt
2913,treffen::V,sutikti,sastapt
2914,treffen::V,pasitikti,вочаӧдны
2915,treffen::V,pasitikti,паныдавны
2916,treffen::V,pasitikti,satikt
2917,treffen::V,pasitikti,sastapt
2918,sich versammeln::V,susirinkti,лӧсьӧдчыны
2919,sich versammeln::V,susirinkti,salasīties
2920,sich versammeln::V,susirinkti,sapulcēties
2921,spielen::V,groti,ворсны
2922,spielen::V,groti,spēlēt
2923,spielen::V,groti,spēlēties
2924,spielen::V,žaisti,ворсны
2925,spielen::V,žaisti,spēlēt
2926,spielen::V,žaisti,spēlēties
2927,singen::V,dainuoti,сьывны
2928,singen::V,dainuoti,dziedāt
2929,tanzen::V,šokti,йӧктыны
2930,tanzen::V,šokti,diet
2931,tanzen::V,šokti,dejot
2932,tanzen::V,šokti,dancot
2933,sich trennen::V,skirtis,торйӧдчыны
2934,sich trennen::V,skirtis,šķirties
2935,sich trennen::V,skirtis,izšķirties
2936,sich trennen::V,išsiskirti,торйӧдчыны
2937,sich trennen::V,išsiskirti,šķirties
2938,sich trennen::V,išsiskirti,izšķirties
2939,verlassen::V,palikti,эновтны
2940,verlassen::V,palikti,atstāt
2941,retten::V,gelbėti,видзны
2942,retten::V,gelbėti,мездыны
2943,retten::V,gelbėti,glābt
2944,bewachen::V,sergėti,видзны
2945,bewachen::V,sergėti,sargāt
2946,schützen::V,ginti,видзны
2947,schützen::V,ginti,pasargāt
2948,schützen::V,ginti,aizsargāt
2949,schützen::V,apginti,видзны
2950,schützen::V,apginti,pasargāt
2951,schützen::V,apginti,aizsargāt
2952,verteidigen::V,ginti,дорйыны
2953,verteidigen::V,ginti,aizstāvēt
2954,verteidigen::V,apginti,дорйыны
2955,verteidigen::V,apginti,aizstāvēt
2956,sich schlagen::V,muštis,косясьны
2957,sich schlagen::V,muštis,kauties
2958,sich schlagen::V,muštis,izkauties
2959,schießen::V,šauti,лыйны
2960,schießen::V,šauti,šaut
2961,schießen::V,šauti,šaudīt
2962,schießen::V,šaudyti,лыйны
2963,schießen::V,šaudyti,šaut
2964,schießen::V,šaudyti,šaudīt
2965,siegen::V,nugalėti,вермыны
2966,siegen::V,nugalėti,uzvarēt
2967,ärgern::V,pykinti,лӧгӧдны
2968,ärgern::V,pykinti,лёкмӧдны
2969,ärgern::V,pykinti,скӧрмӧдны
2970,ärgern::V,pykinti,sadusmot
2971,schlagen::V,mušti,вартны
2972,schlagen::V,mušti,sist
2973,schlagen::V,mušti,triekt
2974,schlagen::V,smogti,вартны
2975,schlagen::V,smogti,sist
2976,schlagen::V,smogti,triekt
2977,schlagen::V,trenkti,вартны
2978,schlagen::V,trenkti,sist
2979,schlagen::V,trenkti,triekt
2980,treten::V,mygti,лёгны
2981,treten::V,mygti,майкны
2982,treten::V,mygti,mīt
2983,treten::V,mygti,paspert
2984,stechen::V,gelti,бышткыны
2985,stechen::V,gelti,durt
2986,stechen::V,smeigti,бышткыны
2987,stechen::V,smeigti,durt
2988,stoßen::V,stumti,тойлыны
2989,stoßen::V,stumti,йӧткавны
2990,stoßen::V,stumti,grūst
2991,stoßen::V,pastumti,тойлыны
2992,stoßen::V,pastumti,йӧткавны
2993,stoßen::V,pastumti,grūst
2994,stehlen::V,vogti,гусявны
2995,stehlen::V,vogti,zagt
2996,stören::V,trikdyti,падмӧдны
2997,stören::V,trikdyti,traucēt
2998,belästigen::V,apsunkinti,дӧзмӧдны
2999,belästigen::V,apsunkinti,apgrūtināt
3000,verbergen::V,slėpti,дзебны
3001,verbergen::V,slėpti,сайӧдны
3002,verbergen::V,slėpti,slēpt
3003,verbergen::V,slėpti,paslēpt
3004,verbergen::V,paslėpti,дзебны
3005,verbergen::V,paslėpti,сайӧдны
3006,verbergen::V,paslėpti,slēpt
3007,verbergen::V,paslėpti,paslēpt
3008,täuschen::V,klaidinti,пӧръявны
3009,täuschen::V,klaidinti,ылӧдны
3010,täuschen::V,klaidinti,mānīt
3011,täuschen::V,klaidinti,maldināt
3012,betrügen::V,apgauti,сӧрны
3013,betrügen::V,apgauti,krāpt
3014,betrügen::V,apgauti,apkrāpt
3015,töten::V,žudyti,вины
3016,töten::V,žudyti,nāvēt
3017,töten::V,žudyti,nogalināt
3018,töten::V,nužudyti,вины
3019,töten::V,nužudyti,nāvēt
3020,töten::V,nužudyti,nogalināt
3021,wohnen::V,gyventi,овны
3022,wohnen::V,gyventi,dzīvot
3023,arbeiten::V,dirbti,уджавны
3024,arbeiten::V,dirbti,strādāt
3025,arbeiten::V,dirbti,darboties
3026,arbeiten::V,triūsti,уджавны
3027,arbeiten::V,triūsti,strādāt
3028,arbeiten::V,triūsti,darboties
3029,sammeln::V,rinkti,чукӧртны
3030,sammeln::V,rinkti,vākt
3031,pflücken::V,skinti,вотны
3032,pflücken::V,skinti,ӧктыны
3033,pflücken::V,skinti,raut
3034,pflücken::V,skinti,plūkt
3035,pflücken::V,raškyti,вотны
3036,pflücken::V,raškyti,ӧктыны
3037,pflücken::V,raškyti,raut
3038,pflücken::V,raškyti,plūkt
3039,jagen::V,medžioti,кыйсьыны
3040,jagen::V,medžioti,medīt
3041,fischen::V,žvejoti,чери кыйны
3042,fischen::V,žvejoti,zvejot
3043,fassen::V,sučiupti,кутны
3044,fassen::V,sučiupti,saķert
3045,hüten::V,ganyti,видзны
3046,hüten::V,ganyti,йирӧдны
3047,hüten::V,ganyti,ganīt
3048,treiben::V,ginti,вӧтлыны
3049,treiben::V,ginti,dzīt
3050,anbinden::V,pririšti,домавны
3051,anbinden::V,pririšti,piesiet
3052,anbinden::V,pririšti,piesaistīt
3053,füttern::V,šerti,вердны
3054,füttern::V,šerti,barot
3055,melken::V,melžti,лысьтыны
3056,melken::V,melžti,slaukt
3057,hacken::V,kapoti,керавны
3058,hacken::V,kapoti,kapāt
3059,gießen::V,lieti,киськавны
3060,gießen::V,lieti,liet
3061,gießen::V,lieti,laistīt
3062,gießen::V,laistyti,киськавны
3063,gießen::V,laistyti,liet
3064,gießen::V,laistyti,laistīt
3065,reifen::V,nokti,кисьмыны
3066,reifen::V,nokti,briest
3067,reifen::V,sirpti,кисьмыны
3068,reifen::V,sirpti,briest
3069,zubereiten::V,ruošti,дасьтыны
3070,zubereiten::V,ruošti,taisīt
3071,zubereiten::V,ruošti,gatavot
3072,zubereiten::V,gaminti,дасьтыны
3073,zubereiten::V,gaminti,taisīt
3074,zubereiten::V,gaminti,gatavot
3075,kochen::V,virti,пуны
3076,kochen::V,virti,vārīt
3077,kochen::V,virinti,пуны
3078,kochen::V,virinti,vārīt
3079,backen::V,kepti,пӧжавны
3080,backen::V,kepti,cept
3081,braten::V,kepti,пражитны
3082,braten::V,kepti,cept
3083,braten::V,kepti,cepināt
3084,braten::V,kepinti,пражитны
3085,braten::V,kepinti,cept
3086,braten::V,kepinti,cepināt
3087,umrühren::V,maišyti,сорлавны
3088,umrühren::V,maišyti,maisīt
3089,umrühren::V,maišyti,apmaisīt
3090,umrühren::V,pamaišyti,сорлавны
3091,umrühren::V,pamaišyti,maisīt
3092,umrühren::V,pamaišyti,apmaisīt
3093,stricken::V,megzti,кӧртны
3094,stricken::V,megzti,adīt
3095,nähen::V,siūti,вурны
3096,nähen::V,siūti,šūt
3097,färben::V,dažyti,мичӧдны
3098,färben::V,dažyti,краситны
3099,färben::V,dažyti,krāsot
3100,färben::V,dažyti,nokrāsot
3101,färben::V,nudažyti,мичӧдны
3102,färben::V,nudažyti,краситны
3103,färben::V,nudažyti,krāsot
3104,färben::V,nudažyti,nokrāsot
3105,reinigen::V,valyti,весавны
3106,reinigen::V,valyti,tīrīt
3107,reinigen::V,valyti,attīrīt
3108,reinigen::V,švarinti,весавны
3109,reinigen::V,švarinti,tīrīt
3110,reinigen::V,švarinti,attīrīt
3111,waschen::V,plauti,мыськыны
3112,waschen::V,plauti,mazgāt
3113,waschen::V,mazgoti,мыськыны
3114,waschen::V,mazgoti,mazgāt
3115,waschen::V,skalbti,мыськыны
3116,waschen::V,skalbti,mazgāt
3117,abwischen::V,nušluostyti,чышкыны
3118,abwischen::V,nušluostyti,noslaucīt
3119,spülen::V,plauti,пожъявны
3120,spülen::V,plauti,skalot
3121,spülen::V,skalauti,пожъявны
3122,spülen::V,skalauti,skalot
3123,fegen::V,šluoti,чышкыны
3124,fegen::V,šluoti,slaucīt
3125,kehren::V,šluoti,чышкыны
3126,kehren::V,šluoti,mēzt
3127,baden::V,maudytis,купайтчыны
3128,baden::V,maudytis,peldēties
3129,sich waschen::V,praustis,мыссьыны
3130,sich waschen::V,praustis,mazgāties
3131,ausziehen::V,numauti,пӧрччӧдны
3132,ausziehen::V,numauti,noģērbt
3133,ausziehen::V,nuvilkti,пӧрччӧдны
3134,ausziehen::V,nuvilkti,noģērbt
3135,anziehen::V,mauti,кӧмавны
3136,anziehen::V,mauti,пасьтавны
3137,anziehen::V,mauti,uzvilkt
3138,anziehen::V,apsivilkti,кӧмавны
3139,anziehen::V,apsivilkti,пасьтавны
3140,anziehen::V,apsivilkti,uzvilkt
3141,sich anziehen::V,rengtis,пасьтасьны
3142,sich anziehen::V,rengtis,apģērbties
3143,sich anziehen::V,apsirengti,пасьтасьны
3144,sich anziehen::V,apsirengti,apģērbties
3145,kämmen::V,šukuoti,сынавны
3146,kämmen::V,šukuoti,sukāt
3147,schmücken::V,puošti,мичмӧдны
3148,schmücken::V,puošti,rotāt
3149,schmücken::V,puošti,greznot
3150,schmücken::V,dabinti,мичмӧдны
3151,schmücken::V,dabinti,rotāt
3152,schmücken::V,dabinti,greznot
3153,schmücken::V,gražinti,мичмӧдны
3154,schmücken::V,gražinti,rotāt
3155,schmücken::V,gražinti,greznot
3156,sagen::V,tarti,шуны
3157,sagen::V,tarti,висьтавны
3158,sagen::V,tarti,teikt
3159,sprechen::V,kalbėti,сёрнитны
3160,sprechen::V,kalbėti,runāt
3161,reden::V,šnekėti,сёрнитны
3162,reden::V,šnekėti,norunāt
3163,sich unterhalten::V,kalbėtis,сёрнитны
3164,sich unterhalten::V,kalbėtis,варовитны
3165,sich unterhalten::V,kalbėtis,sarunāties
3166,sich unterhalten::V,šnekučiuotis,сёрнитны
3167,sich unterhalten::V,šnekučiuotis,варовитны
3168,sich unterhalten::V,šnekučiuotis,sarunāties
3169,fragen::V,klausti,юавны
3170,fragen::V,klausti,jautāt
3171,bitten::V,prašyti,корны
3172,bitten::V,prašyti,lūgt
3173,bitten::V,prašyti,prasīt
3174,erzählen::V,pasakoti,висьтавны
3175,erzählen::V,pasakoti,stāstīt
3176,mitteilen::V,skelbti,юӧртны
3177,mitteilen::V,skelbti,висьтавны
3178,mitteilen::V,skelbti,pavēstīt
3179,mitteilen::V,pranešti,юӧртны
3180,mitteilen::V,pranešti,висьтавны
3181,mitteilen::V,pranešti,pavēstīt
3182,nennen::V,vadinti,шуны
3183,nennen::V,vadinti,ним сетны
3184,nennen::V,vadinti,saukt
3185,nennen::V,vardyti,шуны
3186,nennen::V,vardyti,ним сетны
3187,nennen::V,vardyti,saukt
3188,rufen::V,šaukti,корны
3189,rufen::V,šaukti,saukt
3190,rufen::V,kviesti,корны
3191,rufen::V,kviesti,saukt
3192,prahlen::V,girtis,ошйысьны
3193,prahlen::V,girtis,lielīties
3194,übersetzen::V,versti,вуджӧдны
3195,übersetzen::V,versti,tulkot
3196,übersetzen::V,versti,pārtulkot
3197,übersetzen::V,išversti,вуджӧдны
3198,übersetzen::V,išversti,tulkot
3199,übersetzen::V,išversti,pārtulkot
3200,denken::V,galvoti,мӧвпавны
3201,denken::V,galvoti,domāt
3202,glauben::V,manyti,эскыны
3203,glauben::V,manyti,ticēt
3204,glauben::V,tikėti,эскыны
3205,glauben::V,tikėti,ticēt
3206,bemerken::V,pamatyti,казявны
3207,bemerken::V,pamatyti,ievērot
3208,bemerken::V,pamatyti,ieraudzīt
3209,bemerken::V,pastebėti,казявны
3210,bemerken::V,pastebėti,ievērot
3211,bemerken::V,pastebėti,ieraudzīt
3212,erkennen::V,pažinti,тӧдмавны
3213,erkennen::V,pažinti,pazīt
3214,erkennen::V,pažinti,atpazīt
3215,erkennen::V,atpažinti,тӧдмавны
3216,erkennen::V,atpažinti,pazīt
3217,erkennen::V,atpažinti,atpazīt
3218,begreifen::V,suvokti,вежӧртны
3219,begreifen::V,suvokti,гӧгӧрвоны
3220,begreifen::V,suvokti,jēgt
3221,begreifen::V,suvokti,apjēgt
3222,verstehen::V,suprasti,вежӧртны
3223,verstehen::V,suprasti,гӧгӧрвоны
3224,verstehen::V,suprasti,saprast
3225,lernen::V,mokytis,вeлöдчыны
3226,lernen::V,mokytis,mācīties
3227,wissen::V,žinoti,тӧдны
3228,wissen::V,žinoti,zināt
3229,sich erinnern an::V,prisiminti,казьтывны
3230,sich erinnern an::V,prisiminti,дум вылӧ уськӧдны
3231,sich erinnern an::V,prisiminti,atminēties
3232,vergessen::V,užmiršti,вунӧдны
3233,vergessen::V,užmiršti,mirst
3234,vergessen::V,užmiršti,aizmirst
3235,messen::V,matuoti,муртавны
3236,messen::V,matuoti,mērīt
3237,zählen::V,skaičiuoti,лыддьыны
3238,zählen::V,skaičiuoti,skaitīt
3239,rechnen::V,skaičiuoti,лыддьыны
3240,rechnen::V,skaičiuoti,rēķināt
3241,lesen::V,skaityti,лыддьыны
3242,lesen::V,skaityti,lasīt
3243,malen::V,tapyti,серпасавны
3244,malen::V,tapyti,gleznot
3245,zeichnen::V,piešti,серпасавны
3246,zeichnen::V,piešti,zīmēt
3247,zeichnen::V,žymėti,серпасавны
3248,zeichnen::V,žymėti,zīmēt
3249,zeichnen::V,braižyti,серпасавны
3250,zeichnen::V,braižyti,zīmēt
3251,schreiben::V,rašyti,гижны
3252,schreiben::V,rašyti,rakstīt
3253,besitzen::V,turėti,лоны
3254,besitzen::V,turėti,piederēt
3255,kaufen::V,pirkti,ньӧбны
3256,kaufen::V,pirkti,pirkt
3257,verkaufen::V,parduoti,вузавны
3258,verkaufen::V,parduoti,pārdot
3259,bezahlen::V,apmokėti,мынтыны
3260,bezahlen::V,apmokėti,мынтысьны
3261,bezahlen::V,apmokėti,apmaksāt
3262,zahlen::V,mokėti,мынтыны
3263,zahlen::V,mokėti,maksāt
3264,beherrschen::V,valdyti,ас улын кутны
3265,beherrschen::V,valdyti,valdīt
3266,ertragen::V,kę̃sti,пыкны
3267,ertragen::V,kę̃sti,лэптыны
3268,ertragen::V,kę̃sti,panest
3269,ertragen::V,kę̃sti,paciest
3270,ertragen::V,pakelti,пыкны
3271,ertragen::V,pakelti,лэптыны
3272,ertragen::V,pakelti,panest
3273,ertragen::V,pakelti,paciest
3274,ertragen::V,iškę̃sti,пыкны
3275,ertragen::V,iškę̃sti,лэптыны
3276,ertragen::V,iškę̃sti,panest
3277,ertragen::V,iškę̃sti,paciest
