,Concept_ID,ab,se
659,Hügel::N,ахəы,dievvá
660,Hügel::N,ахəы,čummâ
661,Hügel::N,ахəы,pä´rcc
662,Hügel::N,ахəы,teä´rmm
663,Hügel::N,ахəы,ка̄ннҌт
664,Anhöhe::N,аҳаракыра,deava
665,Anhöhe::N,аҳаракыра,jalladahke
666,Anhöhe::N,аҳаракыра,dievásj
667,Anhöhe::N,аҳаракыра,aláš
668,Anhöhe::N,аҳаракыра,luohkká
669,Anhöhe::N,аҳаракыра,tiävá
670,Anhöhe::N,аҳаракыра,poorááš
671,Anhöhe::N,аҳаракыра,ču´lpp
672,Anhöhe::N,аҳаракыра,škâu´ŋŋ
673,Anhöhe::N,аҳаракыра,ка̄ннҌт
674,Berg::N,ашьха,bïerje
675,Berg::N,ашьха,várre
676,Berg::N,ашьха,várri
677,Berg::N,ашьха,vääṛi
678,Berg::N,ашьха,vää´rr
679,Berg::N,ашьха,те̄ррьм
680,Gipfel::N,ацəқəа,dalvese
681,Gipfel::N,ацəқəа,tjåhkkå
682,Gipfel::N,ацəқəа,čohkka
683,Gipfel::N,ацəқəа,čokke
684,Gipfel::N,ацəқəа,čå´ǩǩ
685,Gipfel::N,ацəқəа,ла̄ддҍв
686,Höhle::N,аҳаҧы,beajoe
687,Höhle::N,аҳаҧы,rájgge
688,Höhle::N,аҳаҧы,sluoggo
689,Höhle::N,аҳаҧы,biedju
690,Höhle::N,аҳаҧы,kuovđâšm
691,Höhle::N,аҳаҧы,skuõrr
692,Höhle::N,аҳаҧы,вуэӈӈк
693,Abhang::N,анаара,boelte
694,Abhang::N,анаара,brijrie
695,Abhang::N,анаара,bállte
696,Abhang::N,анаара,vielti
697,Abhang::N,анаара,luohkká
698,Abhang::N,анаара,viel'tti
699,Abhang::N,анаара,vie´ltt
700,Abhang::N,анаара,луэххк
701,Quelle::N,аҵҵырҭа,aajege
702,Quelle::N,аҵҵырҭа,gaaltije
703,Quelle::N,аҵҵырҭа,ája
704,Quelle::N,аҵҵырҭа,ája
705,Quelle::N,аҵҵырҭа,gáldu
706,Quelle::N,аҵҵырҭа,aajâ
707,Quelle::N,аҵҵырҭа,käldee
708,Quelle::N,аҵҵырҭа,lädd
709,Quelle::N,аҵҵырҭа,käivv
710,Quelle::N,аҵҵырҭа,ка̄ййв
711,Bach::N,акəараҷҷа,johketje
712,Bach::N,акəараҷҷа,jåhkå
713,Bach::N,акəараҷҷа,jågåsj
714,Bach::N,акəараҷҷа,jogaš
715,Bach::N,акəараҷҷа,aajâ
716,Bach::N,акəараҷҷа,vuäjj
717,Bach::N,акəараҷҷа,вуэйй
718,Fluss::N,аӡиас,johke
719,Fluss::N,аӡиас,ædno
720,Fluss::N,аӡиас,jåhkå
721,Fluss::N,аӡиас,johka
722,Fluss::N,аӡиас,juuhâ
723,Fluss::N,аӡиас,jokk
724,Fluss::N,аӡиас,jeänn
725,Fluss::N,аӡиас,ё̄гк
726,Ufer::N,ахықə,beala
727,Ufer::N,ахықə,gádde
728,Ufer::N,ахықə,gáddi
729,Ufer::N,ахықə,riddo
730,Ufer::N,ахықə,redd
731,Ufer::N,ахықə,рыннт
732,Küste::N,ахықə,mïere
733,Küste::N,ахықə,gaedtie
734,Küste::N,ахықə,merragádde
735,Küste::N,ахықə,merraguovllo
736,Küste::N,ахықə,gáddi
737,Küste::N,ахықə,riddo
738,Küste::N,ахықə,miârr'redd
739,Küste::N,ахықə,рыннт
740,Festland::N,абарра,gaedtie
741,Festland::N,абарра,gádde
742,Festland::N,абарра,nannán
743,Festland::N,абарра,kušknjâs
744,Festland::N,абарра,eennâm
745,Festland::N,абарра,jânnam
746,Festland::N,абарра,ма̄ннтэр
747,Meer::N,амшын,mearoe
748,Meer::N,амшын,merra
749,Meer::N,амшын,nuorre
750,Meer::N,амшын,áhpi
751,Meer::N,амшын,mearra
752,Meer::N,амшын,meeṛâ
753,Meer::N,амшын,miârr
754,Meer::N,амшын,ме̄рр
755,Bucht::N,аӡбжьахала,loekte
756,Bucht::N,аӡбжьахала,oagge
757,Bucht::N,аӡбжьахала,luokta
758,Bucht::N,аӡбжьахала,luokta
759,Bucht::N,аӡбжьахала,čuáj̣á
760,Bucht::N,аӡбжьахала,luhtt
761,Bucht::N,аӡбжьахала,вӯнн
762,Bucht::N,аӡбжьахала,лӯххт
763,Insel::N,адгьылбжьаха,sååle
764,Insel::N,адгьылбжьаха,suoloj
765,Insel::N,адгьылбжьаха,suolu
766,Insel::N,адгьылбжьаха,suálui
767,Insel::N,адгьылбжьаха,suâl
768,Insel::N,адгьылбжьаха,суэл
769,Blume::N,ашəҭ,rïesege
770,Blume::N,ашəҭ,giedjek
771,Blume::N,ашəҭ,rássi
772,Blume::N,ашəҭ,kukká
773,Blume::N,ашəҭ,heä´rvvrää´ss
774,Blume::N,ашəҭ,ывьнэнч
775,Gras::N,аҳасакьын,kraesie
776,Gras::N,аҳасакьын,rásse
777,Gras::N,аҳасакьын,rássi
778,Gras::N,аҳасакьын,rääsi
779,Gras::N,аҳасакьын,rää´ss
780,Gras::N,аҳасакьын,ра̄ссь
781,Wurzel::N,адац,roehtse
782,Wurzel::N,адац,ruohttsa
783,Wurzel::N,адац,ruohtas
784,Wurzel::N,адац,veedis
785,Wurzel::N,адац,vue´ddes
786,Wurzel::N,адац,вуэнҍтэсь
787,Baum::N,аҵла,moere
788,Baum::N,аҵла,muorra
789,Baum::N,аҵла,muorra
790,Baum::N,аҵла,muoṛâ
791,Baum::N,аҵла,muõrr
792,Baum::N,аҵла,мӯрр
793,Stamm::N,ашьапы,ståamhpe
794,Stamm::N,ашьапы,mátta
795,Stamm::N,ашьапы,galda
796,Stamm::N,ашьапы,ruŋgo
797,Stamm::N,ашьапы,stokk
798,Stamm::N,ашьапы,мӯрр
799,Stamm::N,ашьапы,кэ̄ллт
800,Rinde::N,ацəа,gïrre
801,Rinde::N,ацəа,baarhkoe
802,Rinde::N,ацəа,bárkko
803,Rinde::N,ацəа,ostu
804,Rinde::N,ацəа,bárku
805,Rinde::N,ацəа,korrâ
806,Rinde::N,ацəа,kõrr
807,Rinde::N,ацəа,pärkk
808,Rinde::N,ацəа,кэ̄рр
809,Rinde::N,ацəа,па̄ҏҏк
810,Ast::N,амахə,åeksie
811,Ast::N,амахə,oakse
812,Ast::N,амахə,oaksi
813,Ast::N,амахə,uák'si
814,Ast::N,амахə,å´hss
815,Ast::N,амахə,вуэккьс
816,Ast::N,амахəҭа,åeksie
817,Ast::N,амахəҭа,oakse
818,Ast::N,амахəҭа,oaksi
819,Ast::N,амахəҭа,uák'si
820,Ast::N,амахəҭа,å´hss
821,Ast::N,амахəҭа,вуэккьс
822,Zweig::N,амахə,åeksie
823,Zweig::N,амахə,oakse
824,Zweig::N,амахə,rissi
825,Zweig::N,амахə,syeṛi
826,Zweig::N,амахə,sue´rr
827,Zweig::N,амахə,рыссе
828,Zweig::N,амахəҭа,åeksie
829,Zweig::N,амахəҭа,oakse
830,Zweig::N,амахəҭа,rissi
831,Zweig::N,амахəҭа,syeṛi
832,Zweig::N,амахəҭа,sue´rr
833,Zweig::N,амахəҭа,рыссе
834,Blatt::N,абҕьы,plienie
835,Blatt::N,абҕьы,lassta
836,Blatt::N,абҕьы,lasta
837,Blatt::N,абҕьы,lostâ
838,Blatt::N,абҕьы,lõstt
839,Blatt::N,абҕьы,лэ̄сст
840,Birke::N,аҵааҵла,såekie
841,Birke::N,аҵааҵла,soahke
842,Birke::N,аҵааҵла,soahki
843,Birke::N,аҵааҵла,suáhi
844,Birke::N,аҵааҵла,suâ´ǩǩ
845,Birke::N,аҵааҵла,пе̄ссьмӯрр
846,Kiefer[Baum]::N,амза,bietsie
847,Kiefer[Baum]::N,амза,hájkka
848,Kiefer[Baum]::N,амза,biehtse
849,Kiefer[Baum]::N,амза,beahci
850,Kiefer[Baum]::N,амза,peeci
851,Kiefer[Baum]::N,амза,pie´cc
852,Kiefer[Baum]::N,амза,пе̄дзь
853,Weide[Baum]::N,аҧслыш,saalje
854,Weide[Baum]::N,аҧслыш,sállja
855,Weide[Baum]::N,аҧслыш,sieđga
856,Weide[Baum]::N,аҧслыш,puájui
857,Weide[Baum]::N,аҧслыш,puäi
858,Weide[Baum]::N,аҧслыш,пуай
859,Tanne::N,аҧсаӡ,goese
860,Tanne::N,аҧсаӡ,guossa
861,Tanne::N,аҧсаӡ,guossa
862,Tanne::N,аҧсаӡ,kuosâ
863,Tanne::N,аҧсаӡ,kuõss
864,Tanne::N,аҧсаӡ,кӯсс
865,Horn::N,атəыҩа,tjåervie
866,Horn::N,атəыҩа,tjoarvve
867,Horn::N,атəыҩа,čoarvi
868,Horn::N,атəыҩа,čuár'vi
869,Horn::N,атəыҩа,čuä´rvv
870,Horn::N,атəыҩа,чуэррьв
871,Feder::N,ахӡы,badtse
872,Feder::N,ахӡы,dålgge
873,Feder::N,ахӡы,bozza
874,Feder::N,ахӡы,puzzâ
875,Feder::N,ахӡы,tolge
876,Feder::N,ахӡы,poʒʒ
877,Feder::N,ахӡы,по̄ннц
878,Fell::N,ацəа,njaltja
879,Fell::N,ацəа,duollje
880,Fell::N,ацəа,náhkki
881,Fell::N,ацəа,dorkkas
882,Fell::N,ацəа,turkkâ
883,Fell::N,ацəа,tyel'ji
884,Fell::N,ацəа,nähki
885,Fell::N,ацəа,torkk
886,Fell::N,ацəа,čåu´dd
887,Fell::N,ацəа,tue´l'lj
888,Fell::N,ацəа,тӯлльй
889,Flügel::N,амҵəыжəа,såaja
890,Flügel::N,амҵəыжəа,såajoe
891,Flügel::N,амҵəыжəа,soadje
892,Flügel::N,амҵəыжəа,soadji
893,Flügel::N,амҵəыжəа,suáj̣á
894,Flügel::N,амҵəыжəа,suäjj
895,Flügel::N,амҵəыжəа,суэйй
896,Klaue::N,ашьапхыц,gadtse
897,Klaue::N,ашьапхыц,guober
898,Klaue::N,ашьапхыц,gazza
899,Klaue::N,ашьапхыц,kozzâ
900,Klaue::N,ашьапхыц,kõʒʒ
901,Klaue::N,ашьапхыц,кэ̄ннц
902,Schwanz::N,аҵыхəа,siejpie
903,Schwanz::N,аҵыхəа,siejbbe
904,Schwanz::N,аҵыхəа,bađuš
905,Schwanz::N,аҵыхəа,seaibi
906,Schwanz::N,аҵыхəа,seibi
907,Schwanz::N,аҵыхəа,sei´bb
908,Schwanz::N,аҵыхəа,piä´cciǩ
909,Schwanz::N,аҵыхəа,пиджь
910,Schwanz::N,аҵыхəа,се̄ййп
911,Schwanz::N,аҵыхəа,пе̄цехь
912,Ei::N,акəтаӷь,munnie
913,Ei::N,акəтаӷь,månne
914,Ei::N,акəтаӷь,monni
915,Ei::N,акəтаӷь,maṇe
916,Ei::N,акəтаӷь,mââ´nn
917,Ei::N,акəтаӷь,маннҍ
918,Nest::N,аҭра,biesie
919,Nest::N,аҭра,biesse
920,Nest::N,аҭра,beassi
921,Nest::N,аҭра,peesi
922,Nest::N,аҭра,piervâl
923,Nest::N,аҭра,piä´ss
924,Nest::N,аҭра,пе̄ссь
925,Nest::N,аҵысҭра,biesie
926,Nest::N,аҵысҭра,biesse
927,Nest::N,аҵысҭра,beassi
928,Nest::N,аҵысҭра,peesi
929,Nest::N,аҵысҭра,piervâl
930,Nest::N,аҵысҭра,piä´ss
931,Nest::N,аҵысҭра,пе̄ссь
932,Bau::N,аҭыҩра,biesie
933,Bau::N,аҭыҩра,biedjo
934,Bau::N,аҭыҩра,liesso
935,Bau::N,аҭыҩра,biedju
936,Bau::N,аҭыҩра,piäju
937,Bau::N,аҭыҩра,вуэӈӈк
938,Tier::N,аҧстəы,juvre
939,Tier::N,аҧстəы,udos
940,Tier::N,аҧстəы,divrre
941,Tier::N,аҧстəы,luohtok
942,Tier::N,аҧстəы,ealli
943,Tier::N,аҧстəы,ellee
944,Tier::N,аҧстəы,jie´lli
945,Tier::N,аҧстəы,жыва
946,Tier::N,агыгшəыг,juvre
947,Tier::N,агыгшəыг,udos
948,Tier::N,агыгшəыг,divrre
949,Tier::N,агыгшəыг,luohtok
950,Tier::N,агыгшəыг,ealli
951,Tier::N,агыгшəыг,ellee
952,Tier::N,агыгшəыг,jie´lli
953,Tier::N,агыгшəыг,жыва
954,Herde::N,агəарҭа,dåehkie
955,Herde::N,агəарҭа,ællo
956,Herde::N,агəарҭа,fuovva
957,Herde::N,агəарҭа,doahkki
958,Herde::N,агəарҭа,čagge
959,Herde::N,агəарҭа,tukk
960,Herde::N,агəарҭа,vâ´lvv
961,Herde::N,агəарҭа,чуэз
962,Herde::N,агəарҭа,чӣгар
963,Kuh::N,ажə,govse
964,Kuh::N,ажə,gussa
965,Kuh::N,ажə,gussa
966,Kuh::N,ажə,kussâ
967,Kuh::N,ажə,kuss
968,Kuh::N,ажə,лӣххьм
969,Bulle::N,ацə,vuaksa
970,Bulle::N,ацə,vuoksá
971,Bulle::N,ацə,heargi
972,Bulle::N,ацə,vuák'sá
973,Bulle::N,ацə,ergi
974,Bulle::N,ацə,vuâhss
975,Bulle::N,ацə,е̄ррьк
976,Pferd::N,аҽы,hierkie
977,Pferd::N,аҽы,råsse
978,Pferd::N,аҽы,hæssta
979,Pferd::N,аҽы,heavuš
980,Pferd::N,аҽы,hiävuš
981,Pferd::N,аҽы,heävaš
982,Pferd::N,аҽы,ро̄ссь
983,Schaf::N,ауаса,sïrve
984,Schaf::N,ауаса,sávttsa
985,Schaf::N,ауаса,sávza
986,Schaf::N,ауаса,savzâ
987,Schaf::N,ауаса,sauʒʒ
988,Schaf::N,ауаса,ла̄мьпесь
989,Schwein::N,аҳəа,snurke
990,Schwein::N,аҳəа,svijnne
991,Schwein::N,аҳəа,spiidni
992,Schwein::N,аҳəа,šahe
993,Schwein::N,аҳəа,šââ´ǩǩ
994,Schwein::N,аҳəа,ша̄гкь
995,Hund::N,ала,bïenje
996,Hund::N,ала,bena
997,Hund::N,ала,beana
998,Hund::N,ала,peenuv
999,Hund::N,ала,piânnai
1000,Hund::N,ала,пе̄ннэ
1001,Katze::N,ацгəы,gaahtoe
1002,Katze::N,ацгəы,gáhtto
1003,Katze::N,ацгəы,bussá
1004,Katze::N,ацгəы,kissá
1005,Katze::N,ацгəы,kaass
1006,Katze::N,ацгəы,ко̄а̄сс
1007,Bär::N,амшə,gumsie
1008,Bär::N,амшə,biernna
1009,Bär::N,амшə,guovža
1010,Bär::N,амшə,bierdna
1011,Bär::N,амшə,kuob'žâ
1012,Bär::N,амшə,kue´bǯǯ
1013,Bär::N,амшə,та̄лл
1014,Eichhörnchen::N,аеш,åeruve
1015,Eichhörnchen::N,аеш,oarre
1016,Eichhörnchen::N,аеш,oarri
1017,Eichhörnchen::N,аеш,uár'ree
1018,Eichhörnchen::N,аеш,vuä´r'rev
1019,Eichhörnchen::N,аеш,вуэррев
1020,Elch::N,аҽаҩа,ïelje
1021,Elch::N,аҽаҩа,ællja
1022,Elch::N,аҽаҩа,sarvva
1023,Elch::N,аҽаҩа,ealga
1024,Elch::N,аҽаҩа,sorvâ
1025,Elch::N,аҽаҩа,sõrvv
1026,Elch::N,аҽаҩа,сэ̄ррв
1027,Fuchs::N,абгахəыҷы,riepie
1028,Fuchs::N,абгахəыҷы,riebij
1029,Fuchs::N,абгахəыҷы,rieban
1030,Fuchs::N,абгахəыҷы,riemnjis
1031,Fuchs::N,абгахəыҷы,rie´mjj
1032,Fuchs::N,абгахəыҷы,рӣммьн
1033,Hase::N,ажьа,njåemele
1034,Hase::N,ажьа,njoammel
1035,Hase::N,ажьа,njoammil
1036,Hase::N,ажьа,njuámmil
1037,Hase::N,ажьа,njue´m'mel
1038,Hase::N,ажьа,нюэммель
1039,Maus::N,аҳəынаҧ,snjeara
1040,Maus::N,аҳəынаҧ,snjierrá
1041,Maus::N,аҳəынаҧ,sáhpán
1042,Maus::N,аҳəынаҧ,säplig
1043,Maus::N,аҳəынаҧ,sä´ppli
1044,Maus::N,аҳəынаҧ,са̄хпьлинк
1045,Wolf::N,абгаду,sïejpe
1046,Wolf::N,абгаду,stálppe
1047,Wolf::N,абгаду,stáhkke
1048,Wolf::N,абгаду,ruomas
1049,Wolf::N,абгаду,kumpe
1050,Wolf::N,абгаду,návdi
1051,Wolf::N,абгаду,kumppi
1052,Wolf::N,абгаду,ku´mpp
1053,Wolf::N,абгаду,pââ´ldes
1054,Wolf::N,абгаду,чиррм
1055,Wolf::N,абгаду,пальтӭсь
1056,Vogel::N,аҧсаатə,ledtie
1057,Vogel::N,аҧсаатə,lådde
1058,Vogel::N,аҧсаатə,loddi
1059,Vogel::N,аҧсаатə,lodde
1060,Vogel::N,аҧсаатə,lå´dd
1061,Vogel::N,аҧсаатə,лоаннҍт
1062,Huhn::N,акəты,vöönhtse
1063,Huhn::N,акəты,vuonntsá
1064,Huhn::N,акəты,vuonccis
1065,Huhn::N,акəты,kääṇi
1066,Huhn::N,акəты,kää´nn
1067,Huhn::N,акəты,ка̄ннҌ
1068,Hahn::N,арбаҕь,deere
1069,Hahn::N,арбаҕь,hádna
1070,Hahn::N,арбаҕь,åresvuonntsá
1071,Hahn::N,арбаҕь,vuonccis
1072,Hahn::N,арбаҕь,kääṇi
1073,Hahn::N,арбаҕь,åå´reskää´nn
1074,Hahn::N,арбаҕь,пе̄ттэх
1075,Gans::N,аҟыз,gaase
1076,Gans::N,аҟыз,gássa
1077,Gans::N,аҟыз,čuonji
1078,Gans::N,аҟыз,čuá'njá
1079,Gans::N,аҟыз,čue´nj
1080,Gans::N,аҟыз,чуэнь
1081,Adler::N,ауарба,aarhtse
1082,Adler::N,ауарба,goasskem
1083,Adler::N,ауарба,goaskin
1084,Adler::N,ауарба,kuás'kim
1085,Adler::N,ауарба,kuä´cǩǩem
1086,Adler::N,ауарба,куэцькем
1087,Ente::N,акəата,tjååtsele
1088,Ente::N,акəата,vuojatjis
1089,Ente::N,акəата,čáhceloddi
1090,Ente::N,акəата,vuonjâč
1091,Ente::N,акəата,vuõnjâč
1092,Ente::N,акəата,ча̄дзьлоаннҍт
1093,Eule::N,аты,snjågloe
1094,Eule::N,аты,skunjok
1095,Eule::N,аты,skuolfi
1096,Eule::N,аты,ijjâlodde
1097,Eule::N,аты,iiđsaž
1098,Eule::N,аты,кунньлоаннҍт
1099,Eule::N,аты,чӯзэм вуэһпэй
1100,Kranich::N,апҟа,goerke
1101,Kranich::N,апҟа,guorgga
1102,Kranich::N,апҟа,guorga
1103,Kranich::N,апҟа,kuor'gâ
1104,Kranich::N,апҟа,kuõrgg
1105,Kranich::N,апҟа,кӯррк
1106,Krähe::N,аҟəараан,voerhtje
1107,Krähe::N,аҟəараан,gárránis
1108,Krähe::N,аҟəараан,vuoratjis
1109,Krähe::N,аҟəараан,vuoražas
1110,Krähe::N,аҟəараан,vuorččis
1111,Krähe::N,аҟəараан,vuorâč
1112,Krähe::N,аҟəараан,vuõrâč
1113,Krähe::N,аҟəараан,вӯрэч
1114,Kuckuck::N,акəыкəу,gïeke
1115,Kuckuck::N,акəыкəу,giehka
1116,Kuckuck::N,акəыкəу,giehka
1117,Kuckuck::N,акəыкəу,kiehâ
1118,Kuckuck::N,акəыкəу,ǩiõkk
1119,Kuckuck::N,акəыкəу,кӣгк
1120,Schwan::N,агьад,njoktje
1121,Schwan::N,агьад,snjuktja
1122,Schwan::N,агьад,njukča
1123,Schwan::N,агьад,njuhčâ
1124,Schwan::N,агьад,njuhčč
1125,Schwan::N,агьад,нюххч
1126,Fisch::N,аҧсыӡ,guelie
1127,Fisch::N,аҧсыӡ,guolle
1128,Fisch::N,аҧсыӡ,guolli
1129,Fisch::N,аҧсыӡ,kyeḷi
1130,Fisch::N,аҧсыӡ,kue´ll
1131,Fisch::N,аҧсыӡ,кӯлль
1132,Barsch::N,ацəыбла,sihtege
1133,Barsch::N,ацəыбла,vuoskun
1134,Barsch::N,ацəыбла,vuoskku
1135,Barsch::N,ацəыбла,vuásku
1136,Barsch::N,ацəыбла,vuâsk
1137,Barsch::N,ацəыбла,вуэсск
1138,Hecht::N,ахиаала,haavke
1139,Hecht::N,ахиаала,hávgga
1140,Hecht::N,ахиаала,hávga
1141,Hecht::N,ахиаала,puško
1142,Hecht::N,ахиаала,nu´ǩǩeš
1143,Hecht::N,ахиаала,ныгкешь
1144,Schlange[Tier]::N,амаҭ,gïermesje
1145,Schlange[Tier]::N,амаҭ,germaj
1146,Schlange[Tier]::N,амаҭ,gearpmaš
1147,Schlange[Tier]::N,амаҭ,kyev'đi
1148,Schlange[Tier]::N,амаҭ,ku´vdd
1149,Schlange[Tier]::N,амаҭ,кӯввьт
1150,Wurm::N,ахəа,mietie
1151,Wurm::N,ахəа,maarhke
1152,Wurm::N,ахəа,mádo
1153,Wurm::N,ахəа,máhtu
1154,Wurm::N,ахəа,máátu
1155,Wurm::N,ахəа,määtt
1156,Wurm::N,ахəа,ма̄дт
1157,Wurm::N,ахəац,mietie
1158,Wurm::N,ахəац,maarhke
1159,Wurm::N,ахəац,mádo
1160,Wurm::N,ахəац,máhtu
1161,Wurm::N,ахəац,máátu
1162,Wurm::N,ахəац,määtt
1163,Wurm::N,ахəац,ма̄дт
1164,Spinne::N,абызкаҭаҳа,hievnie
1165,Spinne::N,абызкаҭаҳа,hievnne
1166,Spinne::N,абызкаҭаҳа,heavdni
1167,Spinne::N,абызкаҭаҳа,evni
1168,Spinne::N,абызкаҭаҳа,eeunaž
1169,Spinne::N,абызкаҭаҳа,о̄а̄з
1170,Ameise::N,ашышкамс,garhke
1171,Ameise::N,ашышкамс,gårkkå
1172,Ameise::N,ашышкамс,gotka
1173,Ameise::N,ашышкамс,kutkâ
1174,Ameise::N,ашышкамс,kotkk
1175,Ameise::N,ашышкамс,ко̄ттк
1176,Laus::N,аҵа,dihkie
1177,Laus::N,аҵа,dihkke
1178,Laus::N,аҵа,dihkki
1179,Laus::N,аҵа,tikke
1180,Laus::N,аҵа,te´ǩǩ
1181,Laus::N,аҵа,тыһкь
1182,Mücke::N,акəыбры,tjoejhke
1183,Mücke::N,акəыбры,tjuojkka
1184,Mücke::N,акəыбры,čuoika
1185,Mücke::N,акəыбры,čuoš'kâ
1186,Mücke::N,акəыбры,čuõškk
1187,Mücke::N,акəыбры,чӯшшк
1188,Fliege::N,амҵ,tjoere
1189,Fliege::N,амҵ,boerege
1190,Fliege::N,амҵ,tjuruk
1191,Fliege::N,амҵ,čuru
1192,Fliege::N,амҵ,kiärpáš
1193,Fliege::N,амҵ,čuâr
1194,Fliege::N,амҵ,čuâras
1195,Fliege::N,амҵ,чуэраш
1196,Schmetterling::N,аҧарҧалыкь,biejjielåbloe
1197,Schmetterling::N,аҧарҧалыкь,biejvvelådde
1198,Schmetterling::N,аҧарҧалыкь,beaiveloddi
1199,Schmetterling::N,аҧарҧалыкь,piäi'vááloddááš
1200,Schmetterling::N,аҧарҧалыкь,ä´llbaž
1201,Schmetterling::N,аҧарҧалыкь,pei´vvlå´dd
1202,Schmetterling::N,аҧарҧалыкь,а̄лльп
1203,Beere::N,аргуц,muerjie
1204,Beere::N,аргуц,muorjje
1205,Beere::N,аргуц,muorji
1206,Beere::N,аргуц,myer'ji
1207,Beere::N,аргуц,mue´rjj
1208,Beere::N,аргуц,мӯррьй
1209,Apfel::N,аҵəа,æbpla
1210,Apfel::N,аҵəа,ehpal
1211,Apfel::N,аҵəа,eppel
1212,Apfel::N,аҵəа,eahppel
1213,Apfel::N,аҵəа,я̄блэк
1214,Pilz::N,акəкəбаа,goebpere
1215,Pilz::N,акəкəбаа,guoppar
1216,Pilz::N,акəкəбаа,guoppar
1217,Pilz::N,акəкəбаа,kuobâr
1218,Pilz::N,акəкəбаа,kuõbbâr
1219,Pilz::N,акəкəбаа,кӯмпар
1220,Zwiebel::N,аџьымшьы,lööke
1221,Zwiebel::N,аџьымшьы,løhkka
1222,Zwiebel::N,аџьымшьы,lávki
1223,Zwiebel::N,аџьымшьы,luukk
1224,Zwiebel::N,аџьымшьы,луквець
1225,Zwiebel::N,аџьымшьхы,lööke
1226,Zwiebel::N,аџьымшьхы,løhkka
1227,Zwiebel::N,аџьымшьхы,lávki
1228,Zwiebel::N,аџьымшьхы,luukk
1229,Zwiebel::N,аџьымшьхы,луквець
1230,Saat::N,ажəла,saajoe
1231,Saat::N,ажəла,sádjo
1232,Saat::N,ажəла,siepman
1233,Saat::N,ажəла,siemâ
1234,Saat::N,ажəла,siõm
1235,Saat::N,ажəла,се̄м
1236,Korn::N,арыц,gernie
1237,Korn::N,арыц,gårnnetjalmme
1238,Korn::N,арыц,gordni
1239,Korn::N,арыц,jiṿe
1240,Korn::N,арыц,ле̄ййп
1241,Heu::N,аҭəа,suejnieh
1242,Heu::N,аҭəа,ájvve
1243,Heu::N,аҭəа,suoidni
1244,Heu::N,аҭəа,syei'ni
1245,Heu::N,аҭəа,suei´nn
1246,Heu::N,аҭəа,сӯййн
1247,Schale::N,ацəа,gïrre
1248,Schale::N,ацəа,garra
1249,Schale::N,ацəа,skádne
1250,Schale::N,ацəа,garra
1251,Schale::N,ацəа,korrâ
1252,Schale::N,ацəа,kõrr
1253,Schale::N,ацəа,ю̄дтҍ
1254,Grube::N,ажра,haevtie
1255,Grube::N,ажра,rågge
1256,Grube::N,ажра,gohpi
1257,Grube::N,ажра,roggi
1258,Grube::N,ажра,kyep'pi
1259,Grube::N,ажра,rogge
1260,Grube::N,ажра,rå´ǧǧ
1261,Grube::N,ажра,kåå´pp
1262,Grube::N,ажра,коабпь
1263,Grube::N,атыша,haevtie
1264,Grube::N,атыша,rågge
1265,Grube::N,атыша,gohpi
1266,Grube::N,атыша,roggi
1267,Grube::N,атыша,kyep'pi
1268,Grube::N,атыша,rogge
1269,Grube::N,атыша,rå´ǧǧ
1270,Grube::N,атыша,kåå´pp
1271,Grube::N,атыша,коабпь
1272,Falle::N,арыҧҟьа,barta
