,Concept_ID,se,ro
750,Wald::N,ля̄ммт,pădure
751,Hügel::N,deava,deal
752,Hügel::N,deava,movilă
753,Hügel::N,dievvá,deal
754,Hügel::N,dievvá,movilă
755,Hügel::N,dievvá,deal
756,Hügel::N,dievvá,movilă
757,Hügel::N,čummâ,deal
758,Hügel::N,čummâ,movilă
759,Hügel::N,pä´rcc,deal
760,Hügel::N,pä´rcc,movilă
761,Hügel::N,teä´rmm,deal
762,Hügel::N,teä´rmm,movilă
763,Hügel::N,ка̄ннҌт,deal
764,Hügel::N,ка̄ннҌт,movilă
765,Anhöhe::N,deava,deal
766,Anhöhe::N,deava,ridicătură
767,Anhöhe::N,jalladahke,deal
768,Anhöhe::N,jalladahke,ridicătură
769,Anhöhe::N,dievásj,deal
770,Anhöhe::N,dievásj,ridicătură
771,Anhöhe::N,aláš,deal
772,Anhöhe::N,aláš,ridicătură
773,Anhöhe::N,luohkká,deal
774,Anhöhe::N,luohkká,ridicătură
775,Anhöhe::N,tiävá,deal
776,Anhöhe::N,tiävá,ridicătură
777,Anhöhe::N,poorááš,deal
778,Anhöhe::N,poorááš,ridicătură
779,Anhöhe::N,ču´lpp,deal
780,Anhöhe::N,ču´lpp,ridicătură
781,Anhöhe::N,škâu´ŋŋ,deal
782,Anhöhe::N,škâu´ŋŋ,ridicătură
783,Anhöhe::N,ка̄ннҌт,deal
784,Anhöhe::N,ка̄ннҌт,ridicătură
785,Berg::N,bïerje,munte
786,Berg::N,várre,munte
787,Berg::N,várri,munte
788,Berg::N,vääṛi,munte
789,Berg::N,vää´rr,munte
790,Berg::N,те̄ррьм,munte
791,Gipfel::N,dalvese,pisc
792,Gipfel::N,tjåhkkå,pisc
793,Gipfel::N,čohkka,pisc
794,Gipfel::N,čokke,pisc
795,Gipfel::N,čå´ǩǩ,pisc
796,Gipfel::N,ла̄ддҍв,pisc
797,Höhle::N,beajoe,peșteră
798,Höhle::N,rájgge,peșteră
799,Höhle::N,sluoggo,peșteră
800,Höhle::N,biedju,peșteră
801,Höhle::N,kuovđâšm,peșteră
802,Höhle::N,skuõrr,peșteră
803,Höhle::N,вуэӈӈк,peșteră
804,Abhang::N,boelte,pantă
805,Abhang::N,boelte,versant
806,Abhang::N,brijrie,pantă
807,Abhang::N,brijrie,versant
808,Abhang::N,bállte,pantă
809,Abhang::N,bállte,versant
810,Abhang::N,vielti,pantă
811,Abhang::N,vielti,versant
812,Abhang::N,luohkká,pantă
813,Abhang::N,luohkká,versant
814,Abhang::N,viel'tti,pantă
815,Abhang::N,viel'tti,versant
816,Abhang::N,vie´ltt,pantă
817,Abhang::N,vie´ltt,versant
818,Abhang::N,луэххк,pantă
819,Abhang::N,луэххк,versant
820,Quelle::N,aajege,izvor
821,Quelle::N,gaaltije,izvor
822,Quelle::N,ája,izvor
823,Quelle::N,ája,izvor
824,Quelle::N,gáldu,izvor
825,Quelle::N,aajâ,izvor
826,Quelle::N,käldee,izvor
827,Quelle::N,lädd,izvor
828,Quelle::N,käivv,izvor
829,Quelle::N,ка̄ййв,izvor
830,Bach::N,johketje,gârlă
831,Bach::N,jåhkå,gârlă
832,Bach::N,jågåsj,gârlă
833,Bach::N,jogaš,gârlă
834,Bach::N,aajâ,gârlă
835,Bach::N,vuäjj,gârlă
836,Bach::N,вуэйй,gârlă
837,Fluss::N,johke,râu
838,Fluss::N,johke,fluviu
839,Fluss::N,ædno,râu
840,Fluss::N,ædno,fluviu
841,Fluss::N,jåhkå,râu
842,Fluss::N,jåhkå,fluviu
843,Fluss::N,johka,râu
844,Fluss::N,johka,fluviu
845,Fluss::N,juuhâ,râu
846,Fluss::N,juuhâ,fluviu
847,Fluss::N,jokk,râu
848,Fluss::N,jokk,fluviu
849,Fluss::N,jeänn,râu
850,Fluss::N,jeänn,fluviu
851,Fluss::N,ё̄гк,râu
852,Fluss::N,ё̄гк,fluviu
853,Ufer::N,beala,mal
854,Ufer::N,beala,țărm
855,Ufer::N,gádde,mal
856,Ufer::N,gádde,țărm
857,Ufer::N,gáddi,mal
858,Ufer::N,gáddi,țărm
859,Ufer::N,riddo,mal
860,Ufer::N,riddo,țărm
861,Ufer::N,redd,mal
862,Ufer::N,redd,țărm
863,Ufer::N,рыннт,mal
864,Ufer::N,рыннт,țărm
865,Küste::N,mïere,coastă
866,Küste::N,gaedtie,coastă
867,Küste::N,merragádde,coastă
868,Küste::N,merraguovllo,coastă
869,Küste::N,gáddi,coastă
870,Küste::N,riddo,coastă
871,Küste::N,miârr'redd,coastă
872,Küste::N,рыннт,coastă
873,Festland::N,gaedtie,uscat
874,Festland::N,gádde,uscat
875,Festland::N,nannán,uscat
876,Festland::N,kušknjâs,uscat
877,Festland::N,eennâm,uscat
878,Festland::N,jânnam,uscat
879,Festland::N,ма̄ннтэр,uscat
880,Meer::N,mearoe,mare
881,Meer::N,merra,mare
882,Meer::N,nuorre,mare
883,Meer::N,áhpi,mare
884,Meer::N,mearra,mare
885,Meer::N,meeṛâ,mare
886,Meer::N,miârr,mare
887,Meer::N,ме̄рр,mare
888,Bucht::N,loekte,golf
889,Bucht::N,oagge,golf
890,Bucht::N,luokta,golf
891,Bucht::N,luokta,golf
892,Bucht::N,čuáj̣á,golf
893,Bucht::N,luhtt,golf
894,Bucht::N,вӯнн,golf
895,Bucht::N,лӯххт,golf
896,Insel::N,sååle,insulă
897,Insel::N,suoloj,insulă
898,Insel::N,suolu,insulă
899,Insel::N,suálui,insulă
900,Insel::N,suâl,insulă
901,Insel::N,суэл,insulă
902,Blume::N,rïesege,floare
903,Blume::N,giedjek,floare
904,Blume::N,rássi,floare
905,Blume::N,kukká,floare
906,Blume::N,heä´rvvrää´ss,floare
907,Blume::N,ывьнэнч,floare
908,Gras::N,kraesie,iarbă
909,Gras::N,rásse,iarbă
910,Gras::N,rássi,iarbă
911,Gras::N,rääsi,iarbă
912,Gras::N,rää´ss,iarbă
913,Gras::N,ра̄ссь,iarbă
914,Wurzel::N,roehtse,rădăcină
915,Wurzel::N,ruohttsa,rădăcină
916,Wurzel::N,ruohtas,rădăcină
917,Wurzel::N,veedis,rădăcină
918,Wurzel::N,vue´ddes,rădăcină
919,Wurzel::N,вуэнҍтэсь,rădăcină
920,Baum::N,moere,copac
921,Baum::N,moere,arbore
922,Baum::N,muorra,copac
923,Baum::N,muorra,arbore
924,Baum::N,muorra,copac
925,Baum::N,muorra,arbore
926,Baum::N,muoṛâ,copac
927,Baum::N,muoṛâ,arbore
928,Baum::N,muõrr,copac
929,Baum::N,muõrr,arbore
930,Baum::N,мӯрр,copac
931,Baum::N,мӯрр,arbore
932,Stamm::N,ståamhpe,tulpină
933,Stamm::N,mátta,tulpină
934,Stamm::N,galda,tulpină
935,Stamm::N,ruŋgo,tulpină
936,Stamm::N,stokk,tulpină
937,Stamm::N,мӯрр,tulpină
938,Stamm::N,кэ̄ллт,tulpină
939,Rinde::N,gïrre,scoarță
940,Rinde::N,baarhkoe,scoarță
941,Rinde::N,bárkko,scoarță
942,Rinde::N,ostu,scoarță
943,Rinde::N,bárku,scoarță
944,Rinde::N,korrâ,scoarță
945,Rinde::N,kõrr,scoarță
946,Rinde::N,pärkk,scoarță
947,Rinde::N,кэ̄рр,scoarță
948,Rinde::N,па̄ҏҏк,scoarță
949,Ast::N,åeksie,cracă
950,Ast::N,åeksie,creangă
951,Ast::N,oakse,cracă
952,Ast::N,oakse,creangă
953,Ast::N,oaksi,cracă
954,Ast::N,oaksi,creangă
955,Ast::N,uák'si,cracă
956,Ast::N,uák'si,creangă
957,Ast::N,å´hss,cracă
958,Ast::N,å´hss,creangă
959,Ast::N,вуэккьс,cracă
960,Ast::N,вуэккьс,creangă
961,Zweig::N,åeksie,ramură
962,Zweig::N,åeksie,creangă
963,Zweig::N,oakse,ramură
964,Zweig::N,oakse,creangă
965,Zweig::N,rissi,ramură
966,Zweig::N,rissi,creangă
967,Zweig::N,syeṛi,ramură
968,Zweig::N,syeṛi,creangă
969,Zweig::N,sue´rr,ramură
970,Zweig::N,sue´rr,creangă
971,Zweig::N,рыссе,ramură
972,Zweig::N,рыссе,creangă
973,Blatt::N,plienie,frunză
974,Blatt::N,lassta,frunză
975,Blatt::N,lasta,frunză
976,Blatt::N,lostâ,frunză
977,Blatt::N,lõstt,frunză
978,Blatt::N,лэ̄сст,frunză
979,Birke::N,såekie,mesteacăn
980,Birke::N,soahke,mesteacăn
981,Birke::N,soahki,mesteacăn
982,Birke::N,suáhi,mesteacăn
983,Birke::N,suâ´ǩǩ,mesteacăn
984,Birke::N,пе̄ссьмӯрр,mesteacăn
985,Kiefer[Baum]::N,bietsie,pin
986,Kiefer[Baum]::N,hájkka,pin
987,Kiefer[Baum]::N,biehtse,pin
988,Kiefer[Baum]::N,beahci,pin
989,Kiefer[Baum]::N,peeci,pin
990,Kiefer[Baum]::N,pie´cc,pin
991,Kiefer[Baum]::N,пе̄дзь,pin
992,Weide[Baum]::N,saalje,salcie
993,Weide[Baum]::N,saalje,răchită
994,Weide[Baum]::N,sállja,salcie
995,Weide[Baum]::N,sállja,răchită
996,Weide[Baum]::N,sieđga,salcie
997,Weide[Baum]::N,sieđga,răchită
998,Weide[Baum]::N,puájui,salcie
999,Weide[Baum]::N,puájui,răchită
1000,Weide[Baum]::N,puäi,salcie
1001,Weide[Baum]::N,puäi,răchită
1002,Weide[Baum]::N,пуай,salcie
1003,Weide[Baum]::N,пуай,răchită
1004,Tanne::N,goese,brad
1005,Tanne::N,guossa,brad
1006,Tanne::N,guossa,brad
1007,Tanne::N,kuosâ,brad
1008,Tanne::N,kuõss,brad
1009,Tanne::N,кӯсс,brad
1010,Horn::N,tjåervie,corn
1011,Horn::N,tjoarvve,corn
1012,Horn::N,čoarvi,corn
1013,Horn::N,čuár'vi,corn
1014,Horn::N,čuä´rvv,corn
1015,Horn::N,чуэррьв,corn
1016,Feder::N,badtse,pană
1017,Feder::N,dålgge,pană
1018,Feder::N,bozza,pană
1019,Feder::N,puzzâ,pană
1020,Feder::N,tolge,pană
1021,Feder::N,poʒʒ,pană
1022,Feder::N,по̄ннц,pană
1023,Fell::N,njaltja,piele
1024,Fell::N,duollje,piele
1025,Fell::N,náhkki,piele
1026,Fell::N,dorkkas,piele
1027,Fell::N,turkkâ,piele
1028,Fell::N,tyel'ji,piele
1029,Fell::N,nähki,piele
1030,Fell::N,torkk,piele
1031,Fell::N,čåu´dd,piele
1032,Fell::N,tue´l'lj,piele
1033,Fell::N,тӯлльй,piele
1034,Flügel::N,såaja,aripă
1035,Flügel::N,såajoe,aripă
1036,Flügel::N,soadje,aripă
1037,Flügel::N,soadji,aripă
1038,Flügel::N,suáj̣á,aripă
1039,Flügel::N,suäjj,aripă
1040,Flügel::N,суэйй,aripă
1041,Klaue::N,gadtse,gheară
1042,Klaue::N,guober,gheară
1043,Klaue::N,gazza,gheară
1044,Klaue::N,kozzâ,gheară
1045,Klaue::N,kõʒʒ,gheară
1046,Klaue::N,кэ̄ннц,gheară
1047,Kralle::N,gadtse,labă
1048,Kralle::N,gadtse,gheară
1049,Kralle::N,gadtsa,labă
1050,Kralle::N,gadtsa,gheară
1051,Kralle::N,gazza,labă
1052,Kralle::N,gazza,gheară
1053,Kralle::N,kozzâ,labă
1054,Kralle::N,kozzâ,gheară
1055,Kralle::N,kõʒʒ,labă
1056,Kralle::N,kõʒʒ,gheară
1057,Kralle::N,ке̄бпель,labă
1058,Kralle::N,ке̄бпель,gheară
1059,Schwanz::N,siejpie,coadă
1060,Schwanz::N,siejbbe,coadă
1061,Schwanz::N,bađuš,coadă
1062,Schwanz::N,seaibi,coadă
1063,Schwanz::N,seibi,coadă
1064,Schwanz::N,sei´bb,coadă
1065,Schwanz::N,piä´cciǩ,coadă
1066,Schwanz::N,пиджь,coadă
1067,Schwanz::N,се̄ййп,coadă
1068,Schwanz::N,пе̄цехь,coadă
1069,Ei::N,munnie,ou
1070,Ei::N,månne,ou
1071,Ei::N,monni,ou
1072,Ei::N,maṇe,ou
1073,Ei::N,mââ´nn,ou
1074,Ei::N,маннҍ,ou
1075,Nest::N,biesie,cuib
1076,Nest::N,biesse,cuib
1077,Nest::N,beassi,cuib
1078,Nest::N,peesi,cuib
1079,Nest::N,piervâl,cuib
1080,Nest::N,piä´ss,cuib
1081,Nest::N,пе̄ссь,cuib
1082,Bau::N,biesie,bârlog
1083,Bau::N,biesie,vizuină
1084,Bau::N,biedjo,bârlog
1085,Bau::N,biedjo,vizuină
1086,Bau::N,liesso,bârlog
1087,Bau::N,liesso,vizuină
1088,Bau::N,biedju,bârlog
1089,Bau::N,biedju,vizuină
1090,Bau::N,piäju,bârlog
1091,Bau::N,piäju,vizuină
1092,Bau::N,вуэӈӈк,bârlog
1093,Bau::N,вуэӈӈк,vizuină
1094,Tier::N,juvre,animal
1095,Tier::N,udos,animal
1096,Tier::N,divrre,animal
1097,Tier::N,luohtok,animal
1098,Tier::N,ealli,animal
1099,Tier::N,ellee,animal
1100,Tier::N,jie´lli,animal
1101,Tier::N,жыва,animal
1102,Herde::N,dåehkie,turmă
1103,Herde::N,dåehkie,cireadă
1104,Herde::N,ællo,turmă
1105,Herde::N,ællo,cireadă
1106,Herde::N,fuovva,turmă
1107,Herde::N,fuovva,cireadă
1108,Herde::N,doahkki,turmă
1109,Herde::N,doahkki,cireadă
1110,Herde::N,čagge,turmă
1111,Herde::N,čagge,cireadă
1112,Herde::N,tukk,turmă
1113,Herde::N,tukk,cireadă
1114,Herde::N,vâ´lvv,turmă
1115,Herde::N,vâ´lvv,cireadă
1116,Herde::N,чуэз,turmă
1117,Herde::N,чуэз,cireadă
1118,Herde::N,чӣгар,turmă
1119,Herde::N,чӣгар,cireadă
1120,Kuh::N,govse,vacă
1121,Kuh::N,gussa,vacă
1122,Kuh::N,gussa,vacă
1123,Kuh::N,kussâ,vacă
1124,Kuh::N,kuss,vacă
1125,Kuh::N,лӣххьм,vacă
1126,Bulle::N,vuaksa,taur
1127,Bulle::N,vuoksá,taur
1128,Bulle::N,heargi,taur
1129,Bulle::N,vuák'sá,taur
1130,Bulle::N,ergi,taur
1131,Bulle::N,vuâhss,taur
1132,Bulle::N,е̄ррьк,taur
1133,Pferd::N,hierkie,cal
1134,Pferd::N,råsse,cal
1135,Pferd::N,hæssta,cal
1136,Pferd::N,heavuš,cal
1137,Pferd::N,hiävuš,cal
1138,Pferd::N,heävaš,cal
1139,Pferd::N,ро̄ссь,cal
1140,Schaf::N,sïrve,oaie
1141,Schaf::N,sávttsa,oaie
1142,Schaf::N,sávza,oaie
1143,Schaf::N,savzâ,oaie
1144,Schaf::N,sauʒʒ,oaie
1145,Schaf::N,ла̄мьпесь,oaie
1146,Schwein::N,snurke,porc
1147,Schwein::N,svijnne,porc
1148,Schwein::N,spiidni,porc
1149,Schwein::N,šahe,porc
1150,Schwein::N,šââ´ǩǩ,porc
1151,Schwein::N,ша̄гкь,porc
1152,Hund::N,bïenje,câine
1153,Hund::N,bena,câine
1154,Hund::N,beana,câine
1155,Hund::N,peenuv,câine
1156,Hund::N,piânnai,câine
1157,Hund::N,пе̄ннэ,câine
1158,Katze::N,gaahtoe,pisică
1159,Katze::N,gáhtto,pisică
1160,Katze::N,bussá,pisică
1161,Katze::N,kissá,pisică
1162,Katze::N,kaass,pisică
1163,Katze::N,ко̄а̄сс,pisică
1164,Bär::N,gumsie,urs
1165,Bär::N,biernna,urs
1166,Bär::N,guovža,urs
1167,Bär::N,bierdna,urs
1168,Bär::N,kuob'žâ,urs
1169,Bär::N,kue´bǯǯ,urs
1170,Bär::N,та̄лл,urs
1171,Eichhörnchen::N,åeruve,veveriță
1172,Eichhörnchen::N,oarre,veveriță
1173,Eichhörnchen::N,oarri,veveriță
1174,Eichhörnchen::N,uár'ree,veveriță
1175,Eichhörnchen::N,vuä´r'rev,veveriță
1176,Eichhörnchen::N,вуэррев,veveriță
1177,Elch::N,ïelje,elan
1178,Elch::N,ællja,elan
1179,Elch::N,sarvva,elan
1180,Elch::N,ealga,elan
1181,Elch::N,sorvâ,elan
1182,Elch::N,sõrvv,elan
1183,Elch::N,сэ̄ррв,elan
1184,Fuchs::N,riepie,vulpe
1185,Fuchs::N,riebij,vulpe
1186,Fuchs::N,rieban,vulpe
1187,Fuchs::N,riemnjis,vulpe
1188,Fuchs::N,rie´mjj,vulpe
1189,Fuchs::N,рӣммьн,vulpe
1190,Hase::N,njåemele,iepure
1191,Hase::N,njoammel,iepure
1192,Hase::N,njoammil,iepure
1193,Hase::N,njuámmil,iepure
1194,Hase::N,njue´m'mel,iepure
1195,Hase::N,нюэммель,iepure
1196,Maus::N,snjeara,șoarece
1197,Maus::N,snjierrá,șoarece
1198,Maus::N,sáhpán,șoarece
1199,Maus::N,säplig,șoarece
1200,Maus::N,sä´ppli,șoarece
1201,Maus::N,са̄хпьлинк,șoarece
1202,Wolf::N,sïejpe,lup
1203,Wolf::N,stálppe,lup
1204,Wolf::N,stáhkke,lup
1205,Wolf::N,ruomas,lup
1206,Wolf::N,kumpe,lup
1207,Wolf::N,návdi,lup
1208,Wolf::N,kumppi,lup
1209,Wolf::N,ku´mpp,lup
1210,Wolf::N,pââ´ldes,lup
1211,Wolf::N,чиррм,lup
1212,Wolf::N,пальтӭсь,lup
1213,Vogel::N,ledtie,pasăre
1214,Vogel::N,lådde,pasăre
1215,Vogel::N,loddi,pasăre
1216,Vogel::N,lodde,pasăre
1217,Vogel::N,lå´dd,pasăre
1218,Vogel::N,лоаннҍт,pasăre
1219,Schwarm::N,dåehkie,cârd
1220,Schwarm::N,doahkke,cârd
1221,Schwarm::N,doahkki,cârd
1222,Schwarm::N,tuák'ki,cârd
1223,Schwarm::N,parvv,cârd
1224,Schwarm::N,туххк,cârd
1225,Huhn::N,vöönhtse,găină
1226,Huhn::N,vuonntsá,găină
1227,Huhn::N,vuonccis,găină
1228,Huhn::N,kääṇi,găină
1229,Huhn::N,kää´nn,găină
1230,Huhn::N,ка̄ннҌ,găină
1231,Hahn::N,deere,cocoș
1232,Hahn::N,hádna,cocoș
1233,Hahn::N,åresvuonntsá,cocoș
1234,Hahn::N,vuonccis,cocoș
1235,Hahn::N,kääṇi,cocoș
1236,Hahn::N,åå´reskää´nn,cocoș
1237,Hahn::N,пе̄ттэх,cocoș
1238,Gans::N,gaase,gâscă
1239,Gans::N,gássa,gâscă
1240,Gans::N,čuonji,gâscă
1241,Gans::N,čuá'njá,gâscă
1242,Gans::N,čue´nj,gâscă
1243,Gans::N,чуэнь,gâscă
1244,Adler::N,aarhtse,vultur
1245,Adler::N,goasskem,vultur
1246,Adler::N,goaskin,vultur
1247,Adler::N,kuás'kim,vultur
1248,Adler::N,kuä´cǩǩem,vultur
1249,Adler::N,куэцькем,vultur
1250,Ente::N,tjååtsele,rață
1251,Ente::N,vuojatjis,rață
1252,Ente::N,čáhceloddi,rață
1253,Ente::N,vuonjâč,rață
1254,Ente::N,vuõnjâč,rață
1255,Ente::N,ча̄дзьлоаннҍт,rață
1256,Eule::N,snjågloe,bufniță
1257,Eule::N,skunjok,bufniță
1258,Eule::N,skuolfi,bufniță
1259,Eule::N,ijjâlodde,bufniță
1260,Eule::N,iiđsaž,bufniță
1261,Eule::N,кунньлоаннҍт,bufniță
1262,Eule::N,чӯзэм вуэһпэй,bufniță
1263,Kranich::N,goerke,cocor
1264,Kranich::N,guorgga,cocor
1265,Kranich::N,guorga,cocor
1266,Kranich::N,kuor'gâ,cocor
1267,Kranich::N,kuõrgg,cocor
1268,Kranich::N,кӯррк,cocor
1269,Krähe::N,voerhtje,cioară
1270,Krähe::N,gárránis,cioară
1271,Krähe::N,vuoratjis,cioară
1272,Krähe::N,vuoražas,cioară
1273,Krähe::N,vuorččis,cioară
1274,Krähe::N,vuorâč,cioară
1275,Krähe::N,vuõrâč,cioară
1276,Krähe::N,вӯрэч,cioară
1277,Kuckuck::N,gïeke,cuc
1278,Kuckuck::N,giehka,cuc
1279,Kuckuck::N,giehka,cuc
1280,Kuckuck::N,kiehâ,cuc
1281,Kuckuck::N,ǩiõkk,cuc
1282,Kuckuck::N,кӣгк,cuc
1283,Schwan::N,njoktje,lebădă
1284,Schwan::N,snjuktja,lebădă
1285,Schwan::N,njukča,lebădă
1286,Schwan::N,njuhčâ,lebădă
1287,Schwan::N,njuhčč,lebădă
1288,Schwan::N,нюххч,lebădă
1289,Fisch::N,guelie,pește
1290,Fisch::N,guolle,pește
1291,Fisch::N,guolli,pește
1292,Fisch::N,kyeḷi,pește
1293,Fisch::N,kue´ll,pește
1294,Fisch::N,кӯлль,pește
1295,Barsch::N,sihtege,biban
1296,Barsch::N,vuoskun,biban
1297,Barsch::N,vuoskku,biban
1298,Barsch::N,vuásku,biban
1299,Barsch::N,vuâsk,biban
1300,Barsch::N,вуэсск,biban
1301,Hecht::N,haavke,știucă
1302,Hecht::N,hávgga,știucă
1303,Hecht::N,hávga,știucă
1304,Hecht::N,puško,știucă
1305,Hecht::N,nu´ǩǩeš,știucă
1306,Hecht::N,ныгкешь,știucă
1307,Schlange[Tier]::N,gïermesje,șarpe
1308,Schlange[Tier]::N,germaj,șarpe
1309,Schlange[Tier]::N,gearpmaš,șarpe
1310,Schlange[Tier]::N,kyev'đi,șarpe
1311,Schlange[Tier]::N,ku´vdd,șarpe
1312,Schlange[Tier]::N,кӯввьт,șarpe
1313,Wurm::N,mietie,vierme
1314,Wurm::N,maarhke,vierme
1315,Wurm::N,mádo,vierme
1316,Wurm::N,máhtu,vierme
1317,Wurm::N,máátu,vierme
1318,Wurm::N,määtt,vierme
1319,Wurm::N,ма̄дт,vierme
1320,Spinne::N,hievnie,păianjen
1321,Spinne::N,hievnne,păianjen
1322,Spinne::N,heavdni,păianjen
1323,Spinne::N,evni,păianjen
1324,Spinne::N,eeunaž,păianjen
1325,Spinne::N,о̄а̄з,păianjen
1326,Ameise::N,garhke,furnică
1327,Ameise::N,gårkkå,furnică
1328,Ameise::N,gotka,furnică
1329,Ameise::N,kutkâ,furnică
1330,Ameise::N,kotkk,furnică
1331,Ameise::N,ко̄ттк,furnică
1332,Laus::N,dihkie,păduche
1333,Laus::N,dihkke,păduche
1334,Laus::N,dihkki,păduche
1335,Laus::N,tikke,păduche
1336,Laus::N,te´ǩǩ,păduche
1337,Laus::N,тыһкь,păduche
1338,Mücke::N,tjoejhke,țânțar
1339,Mücke::N,tjuojkka,țânțar
1340,Mücke::N,čuoika,țânțar
1341,Mücke::N,čuoš'kâ,țânțar
1342,Mücke::N,čuõškk,țânțar
1343,Mücke::N,чӯшшк,țânțar
1344,Fliege::N,tjoere,muscă
1345,Fliege::N,boerege,muscă
1346,Fliege::N,tjuruk,muscă
1347,Fliege::N,čuru,muscă
1348,Fliege::N,kiärpáš,muscă
1349,Fliege::N,čuâr,muscă
1350,Fliege::N,čuâras,muscă
1351,Fliege::N,чуэраш,muscă
1352,Schmetterling::N,biejjielåbloe,fluture
1353,Schmetterling::N,biejvvelådde,fluture
1354,Schmetterling::N,beaiveloddi,fluture
1355,Schmetterling::N,piäi'vááloddááš,fluture
1356,Schmetterling::N,ä´llbaž,fluture
1357,Schmetterling::N,pei´vvlå´dd,fluture
1358,Schmetterling::N,а̄лльп,fluture
1359,Beere::N,muerjie,boabă
1360,Beere::N,muorjje,boabă
1361,Beere::N,muorji,boabă
1362,Beere::N,myer'ji,boabă
1363,Beere::N,mue´rjj,boabă
1364,Beere::N,мӯррьй,boabă
1365,Apfel::N,æbpla,măr
1366,Apfel::N,ehpal,măr
1367,Apfel::N,eppel,măr
1368,Apfel::N,eahppel,măr
1369,Apfel::N,я̄блэк,măr
1370,Pilz::N,goebpere,burete
1371,Pilz::N,goebpere,ciupercă
1372,Pilz::N,guoppar,burete
1373,Pilz::N,guoppar,ciupercă
1374,Pilz::N,guoppar,burete
1375,Pilz::N,guoppar,ciupercă
1376,Pilz::N,kuobâr,burete
1377,Pilz::N,kuobâr,ciupercă
1378,Pilz::N,kuõbbâr,burete
1379,Pilz::N,kuõbbâr,ciupercă
1380,Pilz::N,кӯмпар,burete
1381,Pilz::N,кӯмпар,ciupercă
1382,Zwiebel::N,lööke,ceapă
1383,Zwiebel::N,løhkka,ceapă
1384,Zwiebel::N,lávki,ceapă
1385,Zwiebel::N,luukk,ceapă
1386,Zwiebel::N,луквець,ceapă
1387,Saat::N,saajoe,semănătură
1388,Saat::N,sádjo,semănătură
1389,Saat::N,siepman,semănătură
1390,Saat::N,siemâ,semănătură
1391,Saat::N,siõm,semănătură
1392,Saat::N,се̄м,semănătură
1393,Korn::N,gernie,grâu
1394,Korn::N,gårnnetjalmme,grâu
1395,Korn::N,gordni,grâu
1396,Korn::N,jiṿe,grâu
1397,Korn::N,ле̄ййп,grâu
1398,Heu::N,suejnieh,fân
1399,Heu::N,ájvve,fân
1400,Heu::N,suoidni,fân
1401,Heu::N,syei'ni,fân
1402,Heu::N,suei´nn,fân
1403,Heu::N,сӯййн,fân
1404,Schale::N,gïrre,coajă
1405,Schale::N,garra,coajă
1406,Schale::N,skádne,coajă
1407,Schale::N,garra,coajă
1408,Schale::N,korrâ,coajă
1409,Schale::N,kõrr,coajă
1410,Schale::N,ю̄дтҍ,coajă
1411,Grube::N,haevtie,groapă
1412,Grube::N,rågge,groapă
1413,Grube::N,gohpi,groapă
1414,Grube::N,roggi,groapă
1415,Grube::N,kyep'pi,groapă
1416,Grube::N,rogge,groapă
1417,Grube::N,rå´ǧǧ,groapă
1418,Grube::N,kåå´pp,groapă
1419,Grube::N,коабпь,groapă
1420,Falle::N,barta,cursă
1421,Falle::N,barta,capcană
1422,Falle::N,ruevtie,cursă
1423,Falle::N,ruevtie,capcană
1424,Falle::N,gillar,cursă
1425,Falle::N,gillar,capcană
1426,Falle::N,ruovdde,cursă
1427,Falle::N,ruovdde,capcană
1428,Falle::N,rihtá,cursă
1429,Falle::N,rihtá,capcană
1430,Falle::N,báhcahat,cursă
1431,Falle::N,báhcahat,capcană
1432,Falle::N,ká'skástâh,cursă
1433,Falle::N,ká'skástâh,capcană
1434,Falle::N,ää´ǧǧes,cursă
1435,Falle::N,ää´ǧǧes,capcană
1436,Falle::N,кӣлл,cursă
1437,Falle::N,кӣлл,capcană
1438,Falle::N,ше̄шшь,cursă
1439,Falle::N,ше̄шшь,capcană
1440,Schlinge::N,latjka,laț
1441,Schlinge::N,gieras,laț
1442,Schlinge::N,mohkki,laț
1443,Schlinge::N,kieḷâ,laț
1444,Schlinge::N,ǩiõll,laț
1445,Schlinge::N,ää´ǧǧes,laț
1446,Schlinge::N,кӣлл,laț
1447,Schlinge::N,ше̄шшь,laț
1448,Spur::N,gïeje,dâră
1449,Spur::N,luodda,dâră
1450,Spur::N,joavnes,dâră
1451,Spur::N,luodda,dâră
1452,Spur::N,luod'dâ,dâră
1453,Spur::N,ǩiõjj,dâră
1454,Spur::N,кӣйй,dâră
1455,Asche::N,govne,cenușă
1456,Asche::N,gudna,cenușă
1457,Asche::N,gutna,cenușă
1458,Asche::N,kunnâ,cenușă
1459,Asche::N,kunn,cenușă
1460,Asche::N,кунн,cenușă
1461,Dreck::N,haaskoe,noroi
1462,Dreck::N,haaskoe,murdărie
1463,Dreck::N,lænjok,noroi
1464,Dreck::N,lænjok,murdărie
1465,Dreck::N,baška,noroi
1466,Dreck::N,baška,murdărie
1467,Dreck::N,duova,noroi
1468,Dreck::N,duova,murdărie
1469,Dreck::N,durdi,noroi
1470,Dreck::N,durdi,murdărie
1471,Dreck::N,tuol'vâ,noroi
1472,Dreck::N,tuol'vâ,murdărie
1473,Dreck::N,sähss,noroi
1474,Dreck::N,sähss,murdărie
1475,Dreck::N,са̄ккьс,noroi
1476,Dreck::N,са̄ккьс,murdărie
1477,Eisen::N,ruevtie,fier
1478,Eisen::N,ruovdde,fier
