,Concept_ID,se,mn
3209,Faden::N,läigi,боолт
3210,Faden::N,läigi,утас
3211,Faden::N,lääi´j,боолт
3212,Faden::N,lääi´j,утас
3213,Faden::N,сӯнн,боолт
3214,Faden::N,сӯнн,утас
3215,Knopf::N,balhka,товч
3216,Knopf::N,boallo,товч
3217,Knopf::N,boallu,товч
3218,Knopf::N,puál'lu,товч
3219,Knopf::N,puäll,товч
3220,Knopf::N,пуалл,товч
3221,Knoten::N,tjoelme,зангилаа
3222,Knoten::N,tjuolmma,зангилаа
3223,Knoten::N,čuolbma,зангилаа
3224,Knoten::N,čuol'mâ,зангилаа
3225,Knoten::N,čuõlmm,зангилаа
3226,Knoten::N,чӯллм,зангилаа
3227,Farbe::N,klaerie,будаг
3228,Farbe::N,ivnne,будаг
3229,Farbe::N,bájnno,будаг
3230,Farbe::N,mola,будаг
3231,Farbe::N,fearga,будаг
3232,Farbe::N,maalâ,будаг
3233,Farbe::N,páinu,будаг
3234,Farbe::N,kälkk,будаг
3235,Farbe::N,по̄а̄ййн,будаг
3236,Kleidung::N,tyjje,хувцас
3237,Kleidung::N,gárvvo,хувцас
3238,Kleidung::N,bivttas,хувцас
3239,Kleidung::N,piivtâs,хувцас
3240,Kleidung::N,pivoh,хувцас
3241,Kleidung::N,piiutâs,хувцас
3242,Kleidung::N,о̄а̄з,хувцас
3243,Hemd::N,sjåarhtoe,цамц
3244,Hemd::N,skirtto,цамц
3245,Hemd::N,báidi,цамц
3246,Hemd::N,päiđi,цамц
3247,Hemd::N,päidd,цамц
3248,Hemd::N,па̄ййт,цамц
3249,Kragen::N,döörhke,зах заам
3250,Kragen::N,tjiebet,зах заам
3251,Kragen::N,tjehpuris,зах заам
3252,Kragen::N,čeabet,зах заам
3253,Kragen::N,kráva,зах заам
3254,Kragen::N,siä'pulâs,зах заам
3255,Kragen::N,seäp'plõs,зах заам
3256,Kragen::N,ко̄а̄влас,зах заам
3257,Ärmel::N,sissie,ханцуй
3258,Ärmel::N,sasse,ханцуй
3259,Ärmel::N,soadji,ханцуй
3260,Ärmel::N,suájá,ханцуй
3261,Ärmel::N,suäjj,ханцуй
3262,Ärmel::N,суэйй,ханцуй
3263,Hose::N,måvhka,өмд
3264,Hose::N,båkså,өмд
3265,Hose::N,buvssat,өмд
3266,Hose::N,puuvsah,өмд
3267,Hose::N,puus,өмд
3268,Hose::N,пукс,өмд
3269,Hose::N,ко̄а̄дтӭ,өмд
3270,Gürtel::N,juvvie,бүс
3271,Gürtel::N,beelhte,бүс
3272,Gürtel::N,avve,бүс
3273,Gürtel::N,getsam,бүс
3274,Gürtel::N,boagán,бүс
3275,Gürtel::N,pooṿij,бүс
3276,Gürtel::N,puäǥǥanj,бүс
3277,Gürtel::N,эвв,бүс
3278,Mütze::N,tjohpe,малгай
3279,Mütze::N,tjohpe,бүрх
3280,Mütze::N,gahper,малгай
3281,Mütze::N,gahper,бүрх
3282,Mütze::N,gahpir,малгай
3283,Mütze::N,gahpir,бүрх
3284,Mütze::N,kappeer,малгай
3285,Mütze::N,kappeer,бүрх
3286,Mütze::N,keä´p'per,малгай
3287,Mütze::N,keä´p'per,бүрх
3288,Mütze::N,кабперь,малгай
3289,Mütze::N,кабперь,бүрх
3290,Schuh::N,gaamege,туфли
3291,Schuh::N,gáma,туфли
3292,Schuh::N,skuovva,туфли
3293,Schuh::N,gáma,туфли
3294,Schuh::N,kaamâ,туфли
3295,Schuh::N,kaammi,туфли
3296,Schuh::N,камаша,туфли
3297,Stiefel::N,steeblege,гутал
3298,Stiefel::N,stiebil,гутал
3299,Stiefel::N,sáhpis,гутал
3300,Stiefel::N,sáppat,гутал
3301,Stiefel::N,steevvil,гутал
3302,Stiefel::N,sa´ppi,гутал
3303,Stiefel::N,са̄ххпе,гутал
3304,Ring::N,rïngke,бөгж
3305,Ring::N,suormas,бөгж
3306,Ring::N,suorpmas,бөгж
3307,Ring::N,suormâs,бөгж
3308,Ring::N,suõrmâs,бөгж
3309,Ring::N,сӯрмас,бөгж
3310,Band::N,baante,тууз
3311,Band::N,bádde,тууз
3312,Band::N,báddi,тууз
3313,Band::N,päddi,тууз
3314,Band::N,liântt,тууз
3315,Band::N,källre´ppiǩ,тууз
3316,Band::N,ля̄ӊӊт,тууз
3317,Kamm::N,gaampe,сам
3318,Kamm::N,rájdam,сам
3319,Kamm::N,tjåhkom,сам
3320,Kamm::N,čohkun,сам
3321,Kamm::N,čohhoom,сам
3322,Kamm::N,čååǥǥam,сам
3323,Kamm::N,чоагкь,сам
3324,Spiegel::N,guelmiedahke,толь
3325,Spiegel::N,spiedjil,толь
3326,Spiegel::N,speajal,толь
3327,Spiegel::N,speeijal,толь
3328,Spiegel::N,suei´mkar,толь
3329,Spiegel::N,кыффкэмка̄ррь,толь
3330,Spiegel::N,зе̄ркал,толь
3331,Riemen::N,györtenje,тасам
3332,Riemen::N,györtenje,сур
3333,Riemen::N,rájppe,тасам
3334,Riemen::N,rájppe,сур
3335,Riemen::N,garttsa,тасам
3336,Riemen::N,garttsa,сур
3337,Riemen::N,lávži,тасам
3338,Riemen::N,lávži,сур
3339,Riemen::N,läbži,тасам
3340,Riemen::N,läbži,сур
3341,Riemen::N,läbǯǯ,тасам
3342,Riemen::N,läbǯǯ,сур
3343,Riemen::N,ре̄ммь,тасам
3344,Riemen::N,ре̄ммь,сур
3345,Schnur::N,gurrie,татлага
3346,Schnur::N,gáras,татлага
3347,Schnur::N,garca,татлага
3348,Schnur::N,orrâ,татлага
3349,Schnur::N,nue´rr,татлага
3350,Schnur::N,нӯррь,татлага
3351,Leine::N,baante,оосор
3352,Leine::N,gájnno,оосор
3353,Leine::N,báddi,оосор
3354,Leine::N,oarra,оосор
3355,Leine::N,läbži,оосор
3356,Leine::N,läbǯǯ,оосор
3357,Leine::N,ла̄ммч,оосор
3358,Decke::N,gaptjese,хөнжил
3359,Decke::N,gaptjese,хучлага
3360,Decke::N,rádno,хөнжил
3361,Decke::N,rádno,хучлага
3362,Decke::N,gåbtjås,хөнжил
3363,Decke::N,gåbtjås,хучлага
3364,Decke::N,tæhppin,хөнжил
3365,Decke::N,tæhppin,хучлага
3366,Decke::N,govččas,хөнжил
3367,Decke::N,govččas,хучлага
3368,Decke::N,loovdâ,хөнжил
3369,Decke::N,loovdâ,хучлага
3370,Decke::N,räänn,хөнжил
3371,Decke::N,räänn,хучлага
3372,Decke::N,ра̄нн,хөнжил
3373,Decke::N,ра̄нн,хучлага
3374,Kissen::N,nalhke,дэр
3375,Kissen::N,guoddá,дэр
3376,Kissen::N,oajvevuolle,дэр
3377,Kissen::N,guoddá,дэр
3378,Kissen::N,bolsttar,дэр
3379,Kissen::N,polster,дэр
3380,Kissen::N,pee´ren,дэр
3381,Kissen::N,pooddâšǩ,дэр
3382,Kissen::N,по̄дэшк,дэр
3383,Tuch::N,tyjje,алчуур
3384,Tuch::N,tyjje,даавуу
3385,Tuch::N,tyddja,алчуур
3386,Tuch::N,tyddja,даавуу
3387,Tuch::N,gådo,алчуур
3388,Tuch::N,gådo,даавуу
3389,Tuch::N,liidni,алчуур
3390,Tuch::N,liidni,даавуу
3391,Tuch::N,läđđee,алчуур
3392,Tuch::N,läđđee,даавуу
3393,Tuch::N,re´ppiǩ,алчуур
3394,Tuch::N,re´ppiǩ,даавуу
3395,Tuch::N,ree´ppiǩ,алчуур
3396,Tuch::N,ree´ppiǩ,даавуу
3397,Tuch::N,ребпехь,алчуур
3398,Tuch::N,ребпехь,даавуу
3399,Handtuch::N,njaamelijnie,алчуур
3400,Handtuch::N,sigárdahka,алчуур
3401,Handtuch::N,sihkaldat,алчуур
3402,Handtuch::N,siholdâs,алчуур
3403,Handtuch::N,seekkldõs,алчуур
3404,Handtuch::N,u´tree´lniǩ,алчуур
3405,Handtuch::N,отеральнэхьк,алчуур
3406,Kraft::N,faamoe,чадал
3407,Kraft::N,faamoe,хүч
3408,Kraft::N,fábmo,чадал
3409,Kraft::N,fábmo,хүч
3410,Kraft::N,fápmu,чадал
3411,Kraft::N,fápmu,хүч
3412,Kraft::N,fááṃu,чадал
3413,Kraft::N,fááṃu,хүч
3414,Kraft::N,viõkk,чадал
3415,Kraft::N,viõkk,хүч
3416,Kraft::N,вӣгк,чадал
3417,Kraft::N,вӣгк,хүч
3418,Stärke::N,vieksiesvoete,эрч
3419,Stärke::N,vieksiesvoete,тэнхээ
3420,Stärke::N,gievrrudahka,эрч
3421,Stärke::N,gievrrudahka,тэнхээ
3422,Stärke::N,gievrrodus,эрч
3423,Stärke::N,gievrrodus,тэнхээ
3424,Stärke::N,veahka,эрч
3425,Stärke::N,veahka,тэнхээ
3426,Stärke::N,vuoibmi,эрч
3427,Stärke::N,vuoibmi,тэнхээ
3428,Stärke::N,viek'sâvuotâ,эрч
3429,Stärke::N,viek'sâvuotâ,тэнхээ
3430,Stärke::N,viõkk,эрч
3431,Stärke::N,viõkk,тэнхээ
3432,Stärke::N,са̄м,эрч
3433,Stärke::N,са̄м,тэнхээ
3434,Stärke::N,вӣгк,эрч
3435,Stärke::N,вӣгк,тэнхээ
3436,Gesundheit::N,healsoe,бие
3437,Gesundheit::N,healsoe,эрүүл мэнд
3438,Gesundheit::N,starne,бие
3439,Gesundheit::N,starne,эрүүл мэнд
3440,Gesundheit::N,hælsso,бие
3441,Gesundheit::N,hælsso,эрүүл мэнд
3442,Gesundheit::N,varresvuohta,бие
3443,Gesundheit::N,varresvuohta,эрүүл мэнд
3444,Gesundheit::N,dearvvasvuohta,бие
3445,Gesundheit::N,dearvvasvuohta,эрүүл мэнд
3446,Gesundheit::N,tie'rvâsvuotâ,бие
3447,Gesundheit::N,tie'rvâsvuotâ,эрүүл мэнд
3448,Gesundheit::N,tiõrvâsvuõtt,бие
3449,Gesundheit::N,tiõrvâsvuõtt,эрүүл мэнд
3450,Gesundheit::N,тӣрвасвӯдт,бие
3451,Gesundheit::N,тӣрвасвӯдт,эрүүл мэнд
3452,Krankheit::N,skïemtjelasse,эмгэг
3453,Krankheit::N,skihpudahka,эмгэг
3454,Krankheit::N,dávdda,эмгэг
3455,Krankheit::N,vihke,эмгэг
3456,Krankheit::N,dávda,эмгэг
3457,Krankheit::N,tavdâ,эмгэг
3458,Krankheit::N,puá'cuvuotâ,эмгэг
3459,Krankheit::N,kõpp,эмгэг
3460,Krankheit::N,puõccmoš,эмгэг
3461,Krankheit::N,кэ̄бп,эмгэг
3462,Schmerz::N,haerhpie,өвчин
3463,Schmerz::N,bávtjas,өвчин
3464,Schmerz::N,bávčča,өвчин
3465,Schmerz::N,tuške,өвчин
3466,Schmerz::N,poovčâs,өвчин
3467,Schmerz::N,tå´sǩǩ,өвчин
3468,Schmerz::N,кэ̄бп,өвчин
3469,Wunde::N,saejrie,шарх
3470,Wunde::N,hávve,шарх
3471,Wunde::N,hávvi,шарх
3472,Wunde::N,hävvi,шарх
3473,Wunde::N,hää´vv,шарх
3474,Wunde::N,ра̄ӊӊҍ,шарх
3475,Fieber::N,vaejlie,халуун
3476,Fieber::N,fiebar,халуун
3477,Fieber::N,báhkkadávda,халуун
3478,Fieber::N,žaar,халуун
3479,Fieber::N,жоарр,халуун
3480,Arznei::N,daalhkesh,эм
3481,Arznei::N,dálkas,эм
3482,Arznei::N,dálkkas,эм
3483,Arznei::N,taalhâs,эм
3484,Arznei::N,lekittâs,эм
3485,Arznei::N,taalkâs,эм
3486,Arznei::N,лоаддв,эм
3487,Brücke::N,pruvvie,гүүр
3488,Brücke::N,råvve,гүүр
3489,Brücke::N,šaldi,гүүр
3490,Brücke::N,šalde,гүүр
3491,Brücke::N,mostt,гүүр
3492,Brücke::N,мо̄сст,гүүр
3493,Brunnen::N,prutnie,худаг
3494,Brunnen::N,ruddne,худаг
3495,Brunnen::N,gáivo,худаг
3496,Brunnen::N,káivu,худаг
3497,Brunnen::N,käivv,худаг
3498,Brunnen::N,ка̄ййв,худаг
3499,Weide::N,gåatome,бэлчээр
3500,Weide::N,guohtom,бэлчээр
3501,Weide::N,guohtun,бэлчээр
3502,Weide::N,kuátu,бэлчээр
3503,Weide::N,luátu,бэлчээр
3504,Weide::N,та̄нтар,бэлчээр
3505,Pfad::N,baalka,жим
3506,Pfad::N,baalka,зөрөг
3507,Pfad::N,bálges,жим
3508,Pfad::N,bálges,зөрөг
3509,Pfad::N,bálggis,жим
3510,Pfad::N,bálggis,зөрөг
3511,Pfad::N,päälgis,жим
3512,Pfad::N,päälgis,зөрөг
3513,Pfad::N,pää´ljes,жим
3514,Pfad::N,pää´ljes,зөрөг
3515,Pfad::N,поалкас,жим
3516,Pfad::N,поалкас,зөрөг
3517,Weg::N,geajnoe,зам
3518,Weg::N,geajnoe,харгуй
3519,Weg::N,gæjnno,зам
3520,Weg::N,gæjnno,харгуй
3521,Weg::N,væddja,зам
3522,Weg::N,væddja,харгуй
3523,Weg::N,geaidnu,зам
3524,Weg::N,geaidnu,харгуй
3525,Weg::N,luod'dâ,зам
3526,Weg::N,luod'dâ,харгуй
3527,Weg::N,čuâǥǥas,зам
3528,Weg::N,čuâǥǥas,харгуй
3529,Weg::N,чуэкас,зам
3530,Weg::N,чуэкас,харгуй
3531,Straße::N,geajnoe,зам
3532,Straße::N,geajnoe,харгуй
3533,Straße::N,joene,зам
3534,Straße::N,joene,харгуй
3535,Straße::N,gahttun,зам
3536,Straße::N,gahttun,харгуй
3537,Straße::N,geaidnu,зам
3538,Straße::N,geaidnu,харгуй
3539,Straße::N,maađij,зам
3540,Straße::N,maađij,харгуй
3541,Straße::N,uu´lec,зам
3542,Straße::N,uu´lec,харгуй
3543,Straße::N,чуэкас,зам
3544,Straße::N,чуэкас,харгуй
3545,Dorf::N,sïjte,тосгон
3546,Dorf::N,sïjte,гацаа
3547,Dorf::N,bájkke,тосгон
3548,Dorf::N,bájkke,гацаа
3549,Dorf::N,gilli,тосгон
3550,Dorf::N,gilli,гацаа
3551,Dorf::N,sijdâ,тосгон
3552,Dorf::N,sijdâ,гацаа
3553,Dorf::N,sijdd,тосгон
3554,Dorf::N,sijdd,гацаа
3555,Dorf::N,сыййт,тосгон
3556,Dorf::N,сыййт,гацаа
3557,Stadt::N,staare,хот
3558,Stadt::N,sjeltie,хот
3559,Stadt::N,stáda,хот
3560,Stadt::N,gávpot,хот
3561,Stadt::N,kaavpug,хот
3562,Stadt::N,lâ´nn,хот
3563,Stadt::N,gåårad,хот
3564,Stadt::N,ланнҍ,хот
3565,Brief::N,prievie,захидал
3566,Brief::N,prievie,захиа
3567,Brief::N,girjje,захидал
3568,Brief::N,girjje,захиа
3569,Brief::N,reive,захидал
3570,Brief::N,reive,захиа
3571,Brief::N,kirje,захидал
3572,Brief::N,kirje,захиа
3573,Brief::N,ǩe´rjj,захидал
3574,Brief::N,ǩe´rjj,захиа
3575,Brief::N,кыррьй,захидал
3576,Brief::N,кыррьй,захиа
3577,Buch::N,gærja,ном
3578,Buch::N,gærja,бичиг
3579,Buch::N,girjje,ном
3580,Buch::N,girjje,бичиг
3581,Buch::N,girji,ном
3582,Buch::N,girji,бичиг
3583,Buch::N,kirje,ном
3584,Buch::N,kirje,бичиг
3585,Buch::N,ǩe´rjj,ном
3586,Buch::N,ǩe´rjj,бичиг
3587,Buch::N,кыррьй,ном
3588,Buch::N,кыррьй,бичиг
3589,Buchstabe::N,baakoe,үсэг
3590,Buchstabe::N,bokstávva,үсэг
3591,Buchstabe::N,bustávva,үсэг
3592,Buchstabe::N,puustav,үсэг
3593,Buchstabe::N,bukva,үсэг
3594,Buchstabe::N,буква,үсэг
3595,Zeitung::N,plaerie,сонин
3596,Zeitung::N,avijssa,сонин
3597,Zeitung::N,bláđđi,сонин
3598,Zeitung::N,aavis,сонин
3599,Zeitung::N,listt,сонин
3600,Zeitung::N,ga´zaat,сонин
3601,Zeitung::N,газет,сонин
3602,Leben::N,hïegke,амь
3603,Leben::N,hïegke,амьдрал
3604,Leben::N,hægga,амь
3605,Leben::N,hægga,амьдрал
3606,Leben::N,iellem,амь
3607,Leben::N,iellem,амьдрал
3608,Leben::N,viessom,амь
3609,Leben::N,viessom,амьдрал
3610,Leben::N,eallin,амь
3611,Leben::N,eallin,амьдрал
3612,Leben::N,eellim,амь
3613,Leben::N,eellim,амьдрал
3614,Leben::N,jie´llem,амь
3615,Leben::N,jie´llem,амьдрал
3616,Leben::N,я̄лл,амь
3617,Leben::N,я̄лл,амьдрал
3618,Tod::N,jaame,үхэл
3619,Tod::N,jábmem,үхэл
3620,Tod::N,jápmin,үхэл
3621,Tod::N,jäämmim,үхэл
3622,Tod::N,så´rmm,үхэл
3623,Tod::N,jää´mmem,үхэл
3624,Tod::N,соаррьм,үхэл
3625,Grab::N,gaelmie,булш
3626,Grab::N,ráhpo,булш
3627,Grab::N,hávdde,булш
3628,Grab::N,hávdi,булш
3629,Grab::N,hävdi,булш
3630,Grab::N,äu´dd,булш
3631,Grab::N,ка̄лльм,булш
3632,Kirche::N,gærhkoe,сүм
3633,Kirche::N,girkko,сүм
3634,Kirche::N,girku,сүм
3635,Kirche::N,kirkko,сүм
3636,Kirche::N,ceerkav,сүм
3637,Kirche::N,цэ̄ркав,сүм
3638,Sünde::N,sådtoe,нүгэл
3639,Sünde::N,sådtoe,хилэнц
3640,Sünde::N,suddo,нүгэл
3641,Sünde::N,suddo,хилэнц
3642,Sünde::N,suddu,нүгэл
3643,Sünde::N,suddu,хилэнц
3644,Sünde::N,suddo,нүгэл
3645,Sünde::N,suddo,хилэнц
3646,Sünde::N,reä´ǩ'ǩ,нүгэл
3647,Sünde::N,reä´ǩ'ǩ,хилэнц
3648,Gott::N,jupmele,бурхан
3649,Gott::N,jubmel,бурхан
3650,Gott::N,ipmil,бурхан
3651,Gott::N,immeel,бурхан
3652,Gott::N,e´mmel,бурхан
3653,Gott::N,иммель,бурхан
3654,Arbeiter::N,barkije,ажилчин
3655,Arbeiter::N,barkije,хөдөлмөрчин
3656,Arbeiter::N,barggoulmusj,ажилчин
3657,Arbeiter::N,barggoulmusj,хөдөлмөрчин
3658,Arbeiter::N,bargi,ажилчин
3659,Arbeiter::N,bargi,хөдөлмөрчин
3660,Arbeiter::N,pargee,ажилчин
3661,Arbeiter::N,pargee,хөдөлмөрчин
3662,Arbeiter::N,reâugglaž,ажилчин
3663,Arbeiter::N,reâugglaž,хөдөлмөрчин
3664,Arbeiter::N,лыххкэй,ажилчин
3665,Arbeiter::N,лыххкэй,хөдөлмөрчин
3666,Chef::N,åvtehke,дарга
3667,Chef::N,oajvve,дарга
3668,Chef::N,hoavda,дарга
3669,Chef::N,hovdâ,дарга
3670,Chef::N,uái'vi,дарга
3671,Chef::N,ä´ttem,дарга
3672,Chef::N,vuei´vvooumaž,дарга
3673,Chef::N,выгкэй,дарга
3674,Chef::N,вӯййкьей,дарга
3675,Chef::N,вуэййв,дарга
3676,Meister::N,ööhpehtæjja,дархан
3677,Meister::N,åhpadiddje,дархан
3678,Meister::N,čeahppi,дархан
3679,Meister::N,meašttir,дархан
3680,Meister::N,miäš'tár,дархан
3681,Meister::N,määstär,дархан
3682,Meister::N,че̄ххьп,дархан
3683,Arzt::N,dåaktere,эмч
3684,Arzt::N,dåktår,эмч
3685,Arzt::N,dálkudiddje,эмч
3686,Arzt::N,doavttir,эмч
3687,Arzt::N,tuáh'tár,эмч
3688,Arzt::N,dåhttar,эмч
3689,Arzt::N,лыххцэй,эмч
3690,Lehrer::N,lohkehtæjja,багш
3691,Lehrer::N,skåvlik,багш
3692,Lehrer::N,åjpadiddje,багш
3693,Lehrer::N,oahpaheaddji,багш
3694,Lehrer::N,máttááttijjee,багш
3695,Lehrer::N,u´čtee´l,багш
3696,Lehrer::N,mätt'teei,багш
3697,Lehrer::N,уххцэй,багш
3698,Geld::N,vierhtie,цаас
3699,Geld::N,vierhtie,мөнгө
3700,Geld::N,ruhta,цаас
3701,Geld::N,ruhta,мөнгө
3702,Geld::N,biednik,цаас
3703,Geld::N,biednik,мөнгө
3704,Geld::N,ruhta,цаас
3705,Geld::N,ruhta,мөнгө
3706,Geld::N,ruttâ,цаас
3707,Geld::N,ruttâ,мөнгө
3708,Geld::N,teä´ǧ'ǧ,цаас
3709,Geld::N,teä´ǧ'ǧ,мөнгө
3710,Geld::N,те̄ӈӈьк,цаас
3711,Geld::N,те̄ӈӈьк,мөнгө
3712,Geschäft::N,åesie,наймаа
3713,Geschäft::N,oases,наймаа
3714,Geschäft::N,gávpi,наймаа
3715,Geschäft::N,kävppi,наймаа
3716,Geschäft::N,haandâl,наймаа
3717,Geschäft::N,kaupp,наймаа
3718,Geschäft::N,ро̄бэт,наймаа
3719,Laden::N,bovre,дэлгүүр
3720,Laden::N,oases,дэлгүүр
3721,Laden::N,rámbuvdda,дэлгүүр
3722,Laden::N,gávpi,дэлгүүр
3723,Laden::N,puvdâ,дэлгүүр
3724,Laden::N,kävppi,дэлгүүр
3725,Laden::N,kaupp,дэлгүүр
3726,Laden::N,ла̄ффьк,дэлгүүр
3727,Preis::N,åasa,үнэ
3728,Preis::N,hadde,үнэ
3729,Preis::N,haddi,үнэ
3730,Preis::N,hadde,үнэ
3731,Preis::N,hâ´dd,үнэ
3732,Preis::N,а̄ррв,үнэ
3733,Ware::N,vaaroe,таваар
3734,Ware::N,vaaroe,бараа
3735,Ware::N,várro,таваар
3736,Ware::N,várro,бараа
3737,Ware::N,gálvvo,таваар
3738,Ware::N,gálvvo,бараа
3739,Ware::N,gálvu,таваар
3740,Ware::N,gálvu,бараа
3741,Ware::N,kálvu,таваар
3742,Ware::N,kálvu,бараа
3743,Ware::N,täävvir,таваар
3744,Ware::N,täävvir,бараа
3745,Ware::N,kälvv,таваар
3746,Ware::N,kälvv,бараа
3747,Ware::N,tä´vver,таваар
3748,Ware::N,tä´vver,бараа
3749,Ware::N,та̄вяр,таваар
3750,Ware::N,та̄вяр,бараа
3751,Nutzen::N,aevhkie,ашиг
3752,Nutzen::N,ávkke,ашиг
3753,Nutzen::N,ávki,ашиг
3754,Nutzen::N,ävkki,ашиг
3755,Nutzen::N,äu´ǩǩ,ашиг
3756,Nutzen::N,то̄ӆӆк ,ашиг
3757,Reichtum::N,ræjhkoesvoete,баялаг
3758,Reichtum::N,boanndudahka,баялаг
3759,Reichtum::N,rikkisvuohta,баялаг
3760,Reichtum::N,riggodat,баялаг
3761,Reichtum::N,riggodâh,баялаг
3762,Reichtum::N,ree´ǧǧesvuõtt,баялаг
3763,Reichtum::N,ва̄птэквӯдт,баялаг
3764,Welt::N,veartene,дэлхий
3765,Welt::N,veartene,орчлон
3766,Welt::N,værált,дэлхий
3767,Welt::N,værált,орчлон
3768,Welt::N,ilmme,дэлхий
3769,Welt::N,ilmme,орчлон
3770,Welt::N,máilbmi,дэлхий
3771,Welt::N,máilbmi,орчлон
3772,Welt::N,maailm,дэлхий
3773,Welt::N,maailm,орчлон
3774,Welt::N,maai´lm,дэлхий
3775,Welt::N,maai´lm,орчлон
3776,Welt::N,jânnamkå´dd,дэлхий
3777,Welt::N,jânnamkå´dd,орчлон
3778,Welt::N,э̄ллманнт,дэлхий
3779,Welt::N,э̄ллманнт,орчлон
3780,Land::N,laante,улс
3781,Land::N,laante,орон
3782,Land::N,eatneme,улс
3783,Land::N,eatneme,орон
3784,Land::N,lánnda,улс
3785,Land::N,lánnda,орон
3786,Land::N,eanan,улс
3787,Land::N,eanan,орон
3788,Land::N,eennâm,улс
3789,Land::N,eennâm,орон
3790,Land::N,mädd,улс
3791,Land::N,mädd,орон
3792,Land::N,jânnam,улс
3793,Land::N,jânnam,орон
3794,Land::N,ланнҍ,улс
3795,Land::N,ланнҍ,орон
3796,Land::N,е̄ммьне,улс
3797,Land::N,е̄ммьне,орон
3798,Staat::N,staate,төр
3799,Staat::N,staate,гүрэн
3800,Staat::N,stáhtta,төр
3801,Staat::N,stáhtta,гүрэн
3802,Staat::N,rijkka,төр
3803,Staat::N,rijkka,гүрэн
3804,Staat::N,stáhta,төр
3805,Staat::N,stáhta,гүрэн
3806,Staat::N,staatâ,төр
3807,Staat::N,staatâ,гүрэн
3808,Staat::N,riikk,төр
3809,Staat::N,riikk,гүрэн
3810,Staat::N,ланнҍ,төр
3811,Staat::N,ланнҍ,гүрэн
3812,Staat::N,государствэ,төр
3813,Staat::N,государствэ,гүрэн
3814,König::N,gånka,ван
3815,König::N,gånågis,ван
3816,König::N,gonagas,ван
3817,König::N,kunâgâs,ван
3818,König::N,caarr,ван
3819,König::N,koonǥõs,ван
3820,König::N,цоарр,ван
3821,Macht::N,faamoe,засаг
