,Concept_ID,se,hu
750,Anhöhe::N,škâu´ŋŋ,magaslat
751,Anhöhe::N,ка̄ннҌт,magaslat
752,Berg::N,bïerje,hegy
753,Berg::N,várre,hegy
754,Berg::N,várri,hegy
755,Berg::N,vääṛi,hegy
756,Berg::N,vää´rr,hegy
757,Berg::N,те̄ррьм,hegy
758,Gipfel::N,dalvese,csúcs
759,Gipfel::N,tjåhkkå,csúcs
760,Gipfel::N,čohkka,csúcs
761,Gipfel::N,čokke,csúcs
762,Gipfel::N,čå´ǩǩ,csúcs
763,Gipfel::N,ла̄ддҍв,csúcs
764,Höhle::N,beajoe,barlang
765,Höhle::N,rájgge,barlang
766,Höhle::N,sluoggo,barlang
767,Höhle::N,biedju,barlang
768,Höhle::N,kuovđâšm,barlang
769,Höhle::N,skuõrr,barlang
770,Höhle::N,вуэӈӈк,barlang
771,Abhang::N,boelte,lejtő
772,Abhang::N,brijrie,lejtő
773,Abhang::N,bállte,lejtő
774,Abhang::N,vielti,lejtő
775,Abhang::N,luohkká,lejtő
776,Abhang::N,viel'tti,lejtő
777,Abhang::N,vie´ltt,lejtő
778,Abhang::N,луэххк,lejtő
779,Quelle::N,aajege,forrás
780,Quelle::N,gaaltije,forrás
781,Quelle::N,ája,forrás
782,Quelle::N,ája,forrás
783,Quelle::N,gáldu,forrás
784,Quelle::N,aajâ,forrás
785,Quelle::N,käldee,forrás
786,Quelle::N,lädd,forrás
787,Quelle::N,käivv,forrás
788,Quelle::N,ка̄ййв,forrás
789,Bach::N,johketje,patak
790,Bach::N,jåhkå,patak
791,Bach::N,jågåsj,patak
792,Bach::N,jogaš,patak
793,Bach::N,aajâ,patak
794,Bach::N,vuäjj,patak
795,Bach::N,вуэйй,patak
796,Fluss::N,johke,folyó
797,Fluss::N,ædno,folyó
798,Fluss::N,jåhkå,folyó
799,Fluss::N,johka,folyó
800,Fluss::N,juuhâ,folyó
801,Fluss::N,jokk,folyó
802,Fluss::N,jeänn,folyó
803,Fluss::N,ё̄гк,folyó
804,Ufer::N,beala,part
805,Ufer::N,gádde,part
806,Ufer::N,gáddi,part
807,Ufer::N,riddo,part
808,Ufer::N,redd,part
809,Ufer::N,рыннт,part
810,Küste::N,mïere,tengerpart
811,Küste::N,gaedtie,tengerpart
812,Küste::N,merragádde,tengerpart
813,Küste::N,merraguovllo,tengerpart
814,Küste::N,gáddi,tengerpart
815,Küste::N,riddo,tengerpart
816,Küste::N,miârr'redd,tengerpart
817,Küste::N,рыннт,tengerpart
818,Festland::N,gaedtie,szárazföld
819,Festland::N,gádde,szárazföld
820,Festland::N,nannán,szárazföld
821,Festland::N,kušknjâs,szárazföld
822,Festland::N,eennâm,szárazföld
823,Festland::N,jânnam,szárazföld
824,Festland::N,ма̄ннтэр,szárazföld
825,Meer::N,mearoe,tenger
826,Meer::N,merra,tenger
827,Meer::N,nuorre,tenger
828,Meer::N,áhpi,tenger
829,Meer::N,mearra,tenger
830,Meer::N,meeṛâ,tenger
831,Meer::N,miârr,tenger
832,Meer::N,ме̄рр,tenger
833,Bucht::N,loekte,öböl
834,Bucht::N,oagge,öböl
835,Bucht::N,luokta,öböl
836,Bucht::N,luokta,öböl
837,Bucht::N,čuáj̣á,öböl
838,Bucht::N,luhtt,öböl
839,Bucht::N,вӯнн,öböl
840,Bucht::N,лӯххт,öböl
841,Insel::N,sååle,sziget
842,Insel::N,suoloj,sziget
843,Insel::N,suolu,sziget
844,Insel::N,suálui,sziget
845,Insel::N,suâl,sziget
846,Insel::N,суэл,sziget
847,Blume::N,rïesege,virág
848,Blume::N,giedjek,virág
849,Blume::N,rássi,virág
850,Blume::N,kukká,virág
851,Blume::N,heä´rvvrää´ss,virág
852,Blume::N,ывьнэнч,virág
853,Gras::N,kraesie,fű
854,Gras::N,rásse,fű
855,Gras::N,rássi,fű
856,Gras::N,rääsi,fű
857,Gras::N,rää´ss,fű
858,Gras::N,ра̄ссь,fű
859,Wurzel::N,roehtse,gyökér
860,Wurzel::N,ruohttsa,gyökér
861,Wurzel::N,ruohtas,gyökér
862,Wurzel::N,veedis,gyökér
863,Wurzel::N,vue´ddes,gyökér
864,Wurzel::N,вуэнҍтэсь,gyökér
865,Baum::N,moere,fa
866,Baum::N,muorra,fa
867,Baum::N,muorra,fa
868,Baum::N,muoṛâ,fa
869,Baum::N,muõrr,fa
870,Baum::N,мӯрр,fa
871,Stamm::N,ståamhpe,tő
872,Stamm::N,ståamhpe,törzs
873,Stamm::N,mátta,tő
874,Stamm::N,mátta,törzs
875,Stamm::N,galda,tő
876,Stamm::N,galda,törzs
877,Stamm::N,ruŋgo,tő
878,Stamm::N,ruŋgo,törzs
879,Stamm::N,stokk,tő
880,Stamm::N,stokk,törzs
881,Stamm::N,мӯрр,tő
882,Stamm::N,мӯрр,törzs
883,Stamm::N,кэ̄ллт,tő
884,Stamm::N,кэ̄ллт,törzs
885,Rinde::N,gïrre,kéreg
886,Rinde::N,baarhkoe,kéreg
887,Rinde::N,bárkko,kéreg
888,Rinde::N,ostu,kéreg
889,Rinde::N,bárku,kéreg
890,Rinde::N,korrâ,kéreg
891,Rinde::N,kõrr,kéreg
892,Rinde::N,pärkk,kéreg
893,Rinde::N,кэ̄рр,kéreg
894,Rinde::N,па̄ҏҏк,kéreg
895,Ast::N,åeksie,ág
896,Ast::N,oakse,ág
897,Ast::N,oaksi,ág
898,Ast::N,uák'si,ág
899,Ast::N,å´hss,ág
900,Ast::N,вуэккьс,ág
901,Zweig::N,åeksie,gally
902,Zweig::N,oakse,gally
903,Zweig::N,rissi,gally
904,Zweig::N,syeṛi,gally
905,Zweig::N,sue´rr,gally
906,Zweig::N,рыссе,gally
907,Blatt::N,plienie,levél
908,Blatt::N,lassta,levél
909,Blatt::N,lasta,levél
910,Blatt::N,lostâ,levél
911,Blatt::N,lõstt,levél
912,Blatt::N,лэ̄сст,levél
913,Birke::N,såekie,nyír
914,Birke::N,soahke,nyír
915,Birke::N,soahki,nyír
916,Birke::N,suáhi,nyír
917,Birke::N,suâ´ǩǩ,nyír
918,Birke::N,пе̄ссьмӯрр,nyír
919,Kiefer[Baum]::N,bietsie,fenyő
920,Kiefer[Baum]::N,hájkka,fenyő
921,Kiefer[Baum]::N,biehtse,fenyő
922,Kiefer[Baum]::N,beahci,fenyő
923,Kiefer[Baum]::N,peeci,fenyő
924,Kiefer[Baum]::N,pie´cc,fenyő
925,Kiefer[Baum]::N,пе̄дзь,fenyő
926,Weide[Baum]::N,saalje,fűz
927,Weide[Baum]::N,sállja,fűz
928,Weide[Baum]::N,sieđga,fűz
929,Weide[Baum]::N,puájui,fűz
930,Weide[Baum]::N,puäi,fűz
931,Weide[Baum]::N,пуай,fűz
932,Tanne::N,goese,fenyő
933,Tanne::N,guossa,fenyő
934,Tanne::N,guossa,fenyő
935,Tanne::N,kuosâ,fenyő
936,Tanne::N,kuõss,fenyő
937,Tanne::N,кӯсс,fenyő
938,Horn::N,tjåervie,szarv
939,Horn::N,tjoarvve,szarv
940,Horn::N,čoarvi,szarv
941,Horn::N,čuár'vi,szarv
942,Horn::N,čuä´rvv,szarv
943,Horn::N,чуэррьв,szarv
944,Feder::N,badtse,toll
945,Feder::N,dålgge,toll
946,Feder::N,bozza,toll
947,Feder::N,puzzâ,toll
948,Feder::N,tolge,toll
949,Feder::N,poʒʒ,toll
950,Feder::N,по̄ннц,toll
951,Fell::N,njaltja,szőr
952,Fell::N,njaltja,bunda
953,Fell::N,duollje,szőr
954,Fell::N,duollje,bunda
955,Fell::N,náhkki,szőr
956,Fell::N,náhkki,bunda
957,Fell::N,dorkkas,szőr
958,Fell::N,dorkkas,bunda
959,Fell::N,turkkâ,szőr
960,Fell::N,turkkâ,bunda
961,Fell::N,tyel'ji,szőr
962,Fell::N,tyel'ji,bunda
963,Fell::N,nähki,szőr
964,Fell::N,nähki,bunda
965,Fell::N,torkk,szőr
966,Fell::N,torkk,bunda
967,Fell::N,čåu´dd,szőr
968,Fell::N,čåu´dd,bunda
969,Fell::N,tue´l'lj,szőr
970,Fell::N,tue´l'lj,bunda
971,Fell::N,тӯлльй,szőr
972,Fell::N,тӯлльй,bunda
973,Flügel::N,såaja,szárny
974,Flügel::N,såajoe,szárny
975,Flügel::N,soadje,szárny
976,Flügel::N,soadji,szárny
977,Flügel::N,suáj̣á,szárny
978,Flügel::N,suäjj,szárny
979,Flügel::N,суэйй,szárny
980,Klaue::N,gadtse,köröm
981,Klaue::N,guober,köröm
982,Klaue::N,gazza,köröm
983,Klaue::N,kozzâ,köröm
984,Klaue::N,kõʒʒ,köröm
985,Klaue::N,кэ̄ннц,köröm
986,Kralle::N,gadtse,karom
987,Kralle::N,gadtsa,karom
988,Kralle::N,gazza,karom
989,Kralle::N,kozzâ,karom
990,Kralle::N,kõʒʒ,karom
991,Kralle::N,ке̄бпель,karom
992,Schwanz::N,siejpie,farok
993,Schwanz::N,siejbbe,farok
994,Schwanz::N,bađuš,farok
995,Schwanz::N,seaibi,farok
996,Schwanz::N,seibi,farok
997,Schwanz::N,sei´bb,farok
998,Schwanz::N,piä´cciǩ,farok
999,Schwanz::N,пиджь,farok
1000,Schwanz::N,се̄ййп,farok
1001,Schwanz::N,пе̄цехь,farok
1002,Ei::N,munnie,tojás
1003,Ei::N,månne,tojás
1004,Ei::N,monni,tojás
1005,Ei::N,maṇe,tojás
1006,Ei::N,mââ´nn,tojás
1007,Ei::N,маннҍ,tojás
1008,Nest::N,biesie,fészek
1009,Nest::N,biesse,fészek
1010,Nest::N,beassi,fészek
1011,Nest::N,peesi,fészek
1012,Nest::N,piervâl,fészek
1013,Nest::N,piä´ss,fészek
1014,Nest::N,пе̄ссь,fészek
1015,Bau::N,biesie,odú
1016,Bau::N,biedjo,odú
1017,Bau::N,liesso,odú
1018,Bau::N,biedju,odú
1019,Bau::N,piäju,odú
1020,Bau::N,вуэӈӈк,odú
1021,Tier::N,juvre,állat
1022,Tier::N,udos,állat
1023,Tier::N,divrre,állat
1024,Tier::N,luohtok,állat
1025,Tier::N,ealli,állat
1026,Tier::N,ellee,állat
1027,Tier::N,jie´lli,állat
1028,Tier::N,жыва,állat
1029,Herde::N,dåehkie,nyáj
1030,Herde::N,dåehkie,csorda
1031,Herde::N,ællo,nyáj
1032,Herde::N,ællo,csorda
1033,Herde::N,fuovva,nyáj
1034,Herde::N,fuovva,csorda
1035,Herde::N,doahkki,nyáj
1036,Herde::N,doahkki,csorda
1037,Herde::N,čagge,nyáj
1038,Herde::N,čagge,csorda
1039,Herde::N,tukk,nyáj
1040,Herde::N,tukk,csorda
1041,Herde::N,vâ´lvv,nyáj
1042,Herde::N,vâ´lvv,csorda
1043,Herde::N,чуэз,nyáj
1044,Herde::N,чуэз,csorda
1045,Herde::N,чӣгар,nyáj
1046,Herde::N,чӣгар,csorda
1047,Kuh::N,govse,tehén
1048,Kuh::N,gussa,tehén
1049,Kuh::N,gussa,tehén
1050,Kuh::N,kussâ,tehén
1051,Kuh::N,kuss,tehén
1052,Kuh::N,лӣххьм,tehén
1053,Bulle::N,vuaksa,bika
1054,Bulle::N,vuoksá,bika
1055,Bulle::N,heargi,bika
1056,Bulle::N,vuák'sá,bika
1057,Bulle::N,ergi,bika
1058,Bulle::N,vuâhss,bika
1059,Bulle::N,е̄ррьк,bika
1060,Pferd::N,hierkie,ló
1061,Pferd::N,råsse,ló
1062,Pferd::N,hæssta,ló
1063,Pferd::N,heavuš,ló
1064,Pferd::N,hiävuš,ló
1065,Pferd::N,heävaš,ló
1066,Pferd::N,ро̄ссь,ló
1067,Schaf::N,sïrve,juh
1068,Schaf::N,sïrve,birka
1069,Schaf::N,sávttsa,juh
1070,Schaf::N,sávttsa,birka
1071,Schaf::N,sávza,juh
1072,Schaf::N,sávza,birka
1073,Schaf::N,savzâ,juh
1074,Schaf::N,savzâ,birka
1075,Schaf::N,sauʒʒ,juh
1076,Schaf::N,sauʒʒ,birka
1077,Schaf::N,ла̄мьпесь,juh
1078,Schaf::N,ла̄мьпесь,birka
1079,Schwein::N,snurke,sertés
1080,Schwein::N,svijnne,sertés
1081,Schwein::N,spiidni,sertés
1082,Schwein::N,šahe,sertés
1083,Schwein::N,šââ´ǩǩ,sertés
1084,Schwein::N,ша̄гкь,sertés
1085,Hund::N,bïenje,eb
1086,Hund::N,bïenje,kutya
1087,Hund::N,bena,eb
1088,Hund::N,bena,kutya
1089,Hund::N,beana,eb
1090,Hund::N,beana,kutya
1091,Hund::N,peenuv,eb
1092,Hund::N,peenuv,kutya
1093,Hund::N,piânnai,eb
1094,Hund::N,piânnai,kutya
1095,Hund::N,пе̄ннэ,eb
1096,Hund::N,пе̄ннэ,kutya
1097,Katze::N,gaahtoe,macska
1098,Katze::N,gáhtto,macska
1099,Katze::N,bussá,macska
1100,Katze::N,kissá,macska
1101,Katze::N,kaass,macska
1102,Katze::N,ко̄а̄сс,macska
1103,Bär::N,gumsie,medve
1104,Bär::N,biernna,medve
1105,Bär::N,guovža,medve
1106,Bär::N,bierdna,medve
1107,Bär::N,kuob'žâ,medve
1108,Bär::N,kue´bǯǯ,medve
1109,Bär::N,та̄лл,medve
1110,Eichhörnchen::N,åeruve,mókus
1111,Eichhörnchen::N,oarre,mókus
1112,Eichhörnchen::N,oarri,mókus
1113,Eichhörnchen::N,uár'ree,mókus
1114,Eichhörnchen::N,vuä´r'rev,mókus
1115,Eichhörnchen::N,вуэррев,mókus
1116,Elch::N,ïelje,jávorszarvas
1117,Elch::N,ællja,jávorszarvas
1118,Elch::N,sarvva,jávorszarvas
1119,Elch::N,ealga,jávorszarvas
1120,Elch::N,sorvâ,jávorszarvas
1121,Elch::N,sõrvv,jávorszarvas
1122,Elch::N,сэ̄ррв,jávorszarvas
1123,Fuchs::N,riepie,róka
1124,Fuchs::N,riebij,róka
1125,Fuchs::N,rieban,róka
1126,Fuchs::N,riemnjis,róka
1127,Fuchs::N,rie´mjj,róka
1128,Fuchs::N,рӣммьн,róka
1129,Hase::N,njåemele,nyúl
1130,Hase::N,njoammel,nyúl
1131,Hase::N,njoammil,nyúl
1132,Hase::N,njuámmil,nyúl
1133,Hase::N,njue´m'mel,nyúl
1134,Hase::N,нюэммель,nyúl
1135,Maus::N,snjeara,egér
1136,Maus::N,snjierrá,egér
1137,Maus::N,sáhpán,egér
1138,Maus::N,säplig,egér
1139,Maus::N,sä´ppli,egér
1140,Maus::N,са̄хпьлинк,egér
1141,Wolf::N,sïejpe,farkas
1142,Wolf::N,stálppe,farkas
1143,Wolf::N,stáhkke,farkas
1144,Wolf::N,ruomas,farkas
1145,Wolf::N,kumpe,farkas
1146,Wolf::N,návdi,farkas
1147,Wolf::N,kumppi,farkas
1148,Wolf::N,ku´mpp,farkas
1149,Wolf::N,pââ´ldes,farkas
1150,Wolf::N,чиррм,farkas
1151,Wolf::N,пальтӭсь,farkas
1152,Vogel::N,ledtie,madár
1153,Vogel::N,lådde,madár
1154,Vogel::N,loddi,madár
1155,Vogel::N,lodde,madár
1156,Vogel::N,lå´dd,madár
1157,Vogel::N,лоаннҍт,madár
1158,Schwarm::N,dåehkie,raj
1159,Schwarm::N,doahkke,raj
1160,Schwarm::N,doahkki,raj
1161,Schwarm::N,tuák'ki,raj
1162,Schwarm::N,parvv,raj
1163,Schwarm::N,туххк,raj
1164,Huhn::N,vöönhtse,tyúk
1165,Huhn::N,vuonntsá,tyúk
1166,Huhn::N,vuonccis,tyúk
1167,Huhn::N,kääṇi,tyúk
1168,Huhn::N,kää´nn,tyúk
1169,Huhn::N,ка̄ннҌ,tyúk
1170,Hahn::N,deere,kakas
1171,Hahn::N,hádna,kakas
1172,Hahn::N,åresvuonntsá,kakas
1173,Hahn::N,vuonccis,kakas
1174,Hahn::N,kääṇi,kakas
1175,Hahn::N,åå´reskää´nn,kakas
1176,Hahn::N,пе̄ттэх,kakas
1177,Gans::N,gaase,lúd
1178,Gans::N,gaase,liba
1179,Gans::N,gássa,lúd
1180,Gans::N,gássa,liba
1181,Gans::N,čuonji,lúd
1182,Gans::N,čuonji,liba
1183,Gans::N,čuá'njá,lúd
1184,Gans::N,čuá'njá,liba
1185,Gans::N,čue´nj,lúd
1186,Gans::N,čue´nj,liba
1187,Gans::N,чуэнь,lúd
1188,Gans::N,чуэнь,liba
1189,Adler::N,aarhtse,sas
1190,Adler::N,goasskem,sas
1191,Adler::N,goaskin,sas
1192,Adler::N,kuás'kim,sas
1193,Adler::N,kuä´cǩǩem,sas
1194,Adler::N,куэцькем,sas
1195,Ente::N,tjååtsele,kacsa
1196,Ente::N,vuojatjis,kacsa
1197,Ente::N,čáhceloddi,kacsa
1198,Ente::N,vuonjâč,kacsa
1199,Ente::N,vuõnjâč,kacsa
1200,Ente::N,ча̄дзьлоаннҍт,kacsa
1201,Eule::N,snjågloe,bagoly
1202,Eule::N,skunjok,bagoly
1203,Eule::N,skuolfi,bagoly
1204,Eule::N,ijjâlodde,bagoly
1205,Eule::N,iiđsaž,bagoly
1206,Eule::N,кунньлоаннҍт,bagoly
1207,Eule::N,чӯзэм вуэһпэй,bagoly
1208,Kranich::N,goerke,daru
1209,Kranich::N,guorgga,daru
1210,Kranich::N,guorga,daru
1211,Kranich::N,kuor'gâ,daru
1212,Kranich::N,kuõrgg,daru
1213,Kranich::N,кӯррк,daru
1214,Krähe::N,voerhtje,varjú
1215,Krähe::N,gárránis,varjú
1216,Krähe::N,vuoratjis,varjú
1217,Krähe::N,vuoražas,varjú
1218,Krähe::N,vuorččis,varjú
1219,Krähe::N,vuorâč,varjú
1220,Krähe::N,vuõrâč,varjú
1221,Krähe::N,вӯрэч,varjú
1222,Kuckuck::N,gïeke,kakukk
1223,Kuckuck::N,giehka,kakukk
1224,Kuckuck::N,giehka,kakukk
1225,Kuckuck::N,kiehâ,kakukk
1226,Kuckuck::N,ǩiõkk,kakukk
1227,Kuckuck::N,кӣгк,kakukk
1228,Schwan::N,njoktje,hattyú
1229,Schwan::N,snjuktja,hattyú
1230,Schwan::N,njukča,hattyú
1231,Schwan::N,njuhčâ,hattyú
1232,Schwan::N,njuhčč,hattyú
1233,Schwan::N,нюххч,hattyú
1234,Fisch::N,guelie,hal
1235,Fisch::N,guolle,hal
1236,Fisch::N,guolli,hal
1237,Fisch::N,kyeḷi,hal
1238,Fisch::N,kue´ll,hal
1239,Fisch::N,кӯлль,hal
1240,Barsch::N,sihtege,sügér
1241,Barsch::N,vuoskun,sügér
1242,Barsch::N,vuoskku,sügér
1243,Barsch::N,vuásku,sügér
1244,Barsch::N,vuâsk,sügér
1245,Barsch::N,вуэсск,sügér
1246,Hecht::N,haavke,csuka
1247,Hecht::N,hávgga,csuka
1248,Hecht::N,hávga,csuka
1249,Hecht::N,puško,csuka
1250,Hecht::N,nu´ǩǩeš,csuka
1251,Hecht::N,ныгкешь,csuka
1252,Schlange[Tier]::N,gïermesje,kígyó
1253,Schlange[Tier]::N,germaj,kígyó
1254,Schlange[Tier]::N,gearpmaš,kígyó
1255,Schlange[Tier]::N,kyev'đi,kígyó
1256,Schlange[Tier]::N,ku´vdd,kígyó
1257,Schlange[Tier]::N,кӯввьт,kígyó
1258,Wurm::N,mietie,kukac
1259,Wurm::N,maarhke,kukac
1260,Wurm::N,mádo,kukac
1261,Wurm::N,máhtu,kukac
1262,Wurm::N,máátu,kukac
1263,Wurm::N,määtt,kukac
1264,Wurm::N,ма̄дт,kukac
1265,Spinne::N,hievnie,pók
1266,Spinne::N,hievnne,pók
1267,Spinne::N,heavdni,pók
1268,Spinne::N,evni,pók
1269,Spinne::N,eeunaž,pók
1270,Spinne::N,о̄а̄з,pók
1271,Ameise::N,garhke,hangya
1272,Ameise::N,gårkkå,hangya
1273,Ameise::N,gotka,hangya
1274,Ameise::N,kutkâ,hangya
1275,Ameise::N,kotkk,hangya
1276,Ameise::N,ко̄ттк,hangya
1277,Laus::N,dihkie,tetű
1278,Laus::N,dihkke,tetű
1279,Laus::N,dihkki,tetű
1280,Laus::N,tikke,tetű
1281,Laus::N,te´ǩǩ,tetű
1282,Laus::N,тыһкь,tetű
1283,Mücke::N,tjoejhke,szúnyog
1284,Mücke::N,tjuojkka,szúnyog
1285,Mücke::N,čuoika,szúnyog
1286,Mücke::N,čuoš'kâ,szúnyog
1287,Mücke::N,čuõškk,szúnyog
1288,Mücke::N,чӯшшк,szúnyog
1289,Fliege::N,tjoere,légy
1290,Fliege::N,boerege,légy
1291,Fliege::N,tjuruk,légy
1292,Fliege::N,čuru,légy
1293,Fliege::N,kiärpáš,légy
1294,Fliege::N,čuâr,légy
1295,Fliege::N,čuâras,légy
1296,Fliege::N,чуэраш,légy
1297,Schmetterling::N,biejjielåbloe,lepke
1298,Schmetterling::N,biejjielåbloe,pillangó
1299,Schmetterling::N,biejvvelådde,lepke
1300,Schmetterling::N,biejvvelådde,pillangó
1301,Schmetterling::N,beaiveloddi,lepke
1302,Schmetterling::N,beaiveloddi,pillangó
1303,Schmetterling::N,piäi'vááloddááš,lepke
1304,Schmetterling::N,piäi'vááloddááš,pillangó
1305,Schmetterling::N,ä´llbaž,lepke
1306,Schmetterling::N,ä´llbaž,pillangó
1307,Schmetterling::N,pei´vvlå´dd,lepke
1308,Schmetterling::N,pei´vvlå´dd,pillangó
1309,Schmetterling::N,а̄лльп,lepke
1310,Schmetterling::N,а̄лльп,pillangó
1311,Beere::N,muerjie,bogyó
1312,Beere::N,muorjje,bogyó
1313,Beere::N,muorji,bogyó
1314,Beere::N,myer'ji,bogyó
1315,Beere::N,mue´rjj,bogyó
1316,Beere::N,мӯррьй,bogyó
1317,Apfel::N,æbpla,alma
1318,Apfel::N,ehpal,alma
1319,Apfel::N,eppel,alma
1320,Apfel::N,eahppel,alma
1321,Apfel::N,я̄блэк,alma
1322,Pilz::N,goebpere,gomba
1323,Pilz::N,guoppar,gomba
1324,Pilz::N,guoppar,gomba
1325,Pilz::N,kuobâr,gomba
1326,Pilz::N,kuõbbâr,gomba
1327,Pilz::N,кӯмпар,gomba
1328,Zwiebel::N,lööke,hagyma
1329,Zwiebel::N,løhkka,hagyma
1330,Zwiebel::N,lávki,hagyma
1331,Zwiebel::N,luukk,hagyma
1332,Zwiebel::N,луквець,hagyma
1333,Saat::N,saajoe,vetőmag
1334,Saat::N,sádjo,vetőmag
1335,Saat::N,siepman,vetőmag
1336,Saat::N,siemâ,vetőmag
1337,Saat::N,siõm,vetőmag
1338,Saat::N,се̄м,vetőmag
1339,Korn::N,gernie,mag
1340,Korn::N,gernie,szem
1341,Korn::N,gårnnetjalmme,mag
1342,Korn::N,gårnnetjalmme,szem
1343,Korn::N,gordni,mag
1344,Korn::N,gordni,szem
1345,Korn::N,jiṿe,mag
1346,Korn::N,jiṿe,szem
1347,Korn::N,ле̄ййп,mag
1348,Korn::N,ле̄ййп,szem
1349,Heu::N,suejnieh,széna
1350,Heu::N,ájvve,széna
1351,Heu::N,suoidni,széna
1352,Heu::N,syei'ni,széna
1353,Heu::N,suei´nn,széna
1354,Heu::N,сӯййн,széna
1355,Schale::N,gïrre,héj
1356,Schale::N,garra,héj
1357,Schale::N,skádne,héj
1358,Schale::N,garra,héj
1359,Schale::N,korrâ,héj
1360,Schale::N,kõrr,héj
1361,Schale::N,ю̄дтҍ,héj
1362,Grube::N,haevtie,verem
1363,Grube::N,rågge,verem
1364,Grube::N,gohpi,verem
1365,Grube::N,roggi,verem
1366,Grube::N,kyep'pi,verem
1367,Grube::N,rogge,verem
1368,Grube::N,rå´ǧǧ,verem
1369,Grube::N,kåå´pp,verem
1370,Grube::N,коабпь,verem
1371,Falle::N,barta,csapda
1372,Falle::N,ruevtie,csapda
1373,Falle::N,gillar,csapda
1374,Falle::N,ruovdde,csapda
1375,Falle::N,rihtá,csapda
1376,Falle::N,báhcahat,csapda
1377,Falle::N,ká'skástâh,csapda
1378,Falle::N,ää´ǧǧes,csapda
1379,Falle::N,кӣлл,csapda
1380,Falle::N,ше̄шшь,csapda
1381,Schlinge::N,latjka,tőr
1382,Schlinge::N,gieras,tőr
1383,Schlinge::N,mohkki,tőr
1384,Schlinge::N,kieḷâ,tőr
1385,Schlinge::N,ǩiõll,tőr
1386,Schlinge::N,ää´ǧǧes,tőr
1387,Schlinge::N,кӣлл,tőr
1388,Schlinge::N,ше̄шшь,tőr
1389,Spur::N,gïeje,nyom
1390,Spur::N,luodda,nyom
1391,Spur::N,joavnes,nyom
1392,Spur::N,luodda,nyom
1393,Spur::N,luod'dâ,nyom
1394,Spur::N,ǩiõjj,nyom
1395,Spur::N,кӣйй,nyom
1396,Asche::N,govne,hamu
1397,Asche::N,gudna,hamu
1398,Asche::N,gutna,hamu
1399,Asche::N,kunnâ,hamu
1400,Asche::N,kunn,hamu
1401,Asche::N,кунн,hamu
1402,Dreck::N,haaskoe,sár
1403,Dreck::N,haaskoe,piszok
1404,Dreck::N,lænjok,sár
1405,Dreck::N,lænjok,piszok
1406,Dreck::N,baška,sár
1407,Dreck::N,baška,piszok
1408,Dreck::N,duova,sár
1409,Dreck::N,duova,piszok
1410,Dreck::N,durdi,sár
1411,Dreck::N,durdi,piszok
1412,Dreck::N,tuol'vâ,sár
1413,Dreck::N,tuol'vâ,piszok
1414,Dreck::N,sähss,sár
1415,Dreck::N,sähss,piszok
1416,Dreck::N,са̄ккьс,sár
1417,Dreck::N,са̄ккьс,piszok
1418,Eisen::N,ruevtie,vas
1419,Eisen::N,ruovdde,vas
1420,Eisen::N,ruovdi,vas
1421,Eisen::N,ryev'di,vas
1422,Eisen::N,ru´vdd,vas
1423,Eisen::N,рӯввьт,vas
1424,Gold::N,gullie,arany
1425,Gold::N,gålle,arany
1426,Gold::N,golli,arany
1427,Gold::N,kolle,arany
1428,Gold::N,kå´ll,arany
1429,Gold::N,коалль,arany
1430,Silber::N,sïlpe,ezüst
1431,Silber::N,silbba,ezüst
1432,Silber::N,silba,ezüst
1433,Silber::N,silbâ,ezüst
1434,Silber::N,silbb,ezüst
1435,Silber::N,сыллп,ezüst
1436,Kohle::N,tjïrre,szén
1437,Kohle::N,tjahta,szén
1438,Kohle::N,čitna,szén
1439,Kohle::N,illâ,szén
1440,Kohle::N,čiđđâ,szén
1441,Kohle::N,ill,szén
1442,Kohle::N,ылл,szén
1443,Glas::N,klaase,üveg
1444,Glas::N,glássa,üveg
1445,Glas::N,lássa,üveg
1446,Glas::N,laasâ,üveg
1447,Glas::N,steehl,üveg
1448,Glas::N,сте̄клэ,üveg
1449,Lehm::N,laejrie,agyag
1450,Lehm::N,laejrie,vályog
1451,Lehm::N,lænnjgá,agyag
1452,Lehm::N,lænnjgá,vályog
1453,Lehm::N,láirá,agyag
1454,Lehm::N,láirá,vályog
1455,Lehm::N,njaajâ,agyag
1456,Lehm::N,njaajâ,vályog
1457,Lehm::N,saavv,agyag
1458,Lehm::N,saavv,vályog
1459,Lehm::N,чуййв,agyag
1460,Lehm::N,чуййв,vályog
1461,Lehm::N,чуввьй,agyag
1462,Lehm::N,чуввьй,vályog
1463,Sand::N,saedtie,homok
1464,Sand::N,sáttoj,homok
1465,Sand::N,tjievrra,homok
1466,Sand::N,sáttu,homok
1467,Sand::N,čunoi,homok
1468,Sand::N,vuõddâs,homok
1469,Sand::N,вӯнтас,homok
1470,Mensch::N,almetje,ember
1471,Mensch::N,ulmusj,ember
1472,Mensch::N,olmmoš,ember
1473,Mensch::N,olmooš,ember
1474,Mensch::N,ooumâž,ember
1475,Mensch::N,олма,ember
1476,Mann::N,ålma,úr
1477,Mann::N,ålma,férfi
1478,Mann::N,ålmåj,úr
1479,Mann::N,ålmåj,férfi
1480,Mann::N,olmmái,úr
1481,Mann::N,olmmái,férfi
1482,Mann::N,a'lmai,úr
1483,Mann::N,a'lmai,férfi
1484,Mann::N,åålm,úr
1485,Mann::N,åålm,férfi
