,Concept_ID,sl,se
732,Berg::N,planína,те̄ррьм
733,Gipfel::N,vŕh,dalvese
734,Gipfel::N,vŕh,tjåhkkå
735,Gipfel::N,vŕh,čohkka
736,Gipfel::N,vŕh,čokke
737,Gipfel::N,vŕh,čå´ǩǩ
738,Gipfel::N,vŕh,ла̄ддҍв
739,Höhle::N,jáma,beajoe
740,Höhle::N,jáma,rájgge
741,Höhle::N,jáma,sluoggo
742,Höhle::N,jáma,biedju
743,Höhle::N,jáma,kuovđâšm
744,Höhle::N,jáma,skuõrr
745,Höhle::N,jáma,вуэӈӈк
746,Höhle::N,votlína,beajoe
747,Höhle::N,votlína,rájgge
748,Höhle::N,votlína,sluoggo
749,Höhle::N,votlína,biedju
750,Höhle::N,votlína,kuovđâšm
751,Höhle::N,votlína,skuõrr
752,Höhle::N,votlína,вуэӈӈк
753,Abhang::N,pobóčje,boelte
754,Abhang::N,pobóčje,brijrie
755,Abhang::N,pobóčje,bállte
756,Abhang::N,pobóčje,vielti
757,Abhang::N,pobóčje,luohkká
758,Abhang::N,pobóčje,viel'tti
759,Abhang::N,pobóčje,vie´ltt
760,Abhang::N,pobóčje,луэххк
761,Quelle::N,izvír,aajege
762,Quelle::N,izvír,gaaltije
763,Quelle::N,izvír,ája
764,Quelle::N,izvír,ája
765,Quelle::N,izvír,gáldu
766,Quelle::N,izvír,aajâ
767,Quelle::N,izvír,käldee
768,Quelle::N,izvír,lädd
769,Quelle::N,izvír,käivv
770,Quelle::N,izvír,ка̄ййв
771,Bach::N,pôtok,johketje
772,Bach::N,pôtok,jåhkå
773,Bach::N,pôtok,jågåsj
774,Bach::N,pôtok,jogaš
775,Bach::N,pôtok,aajâ
776,Bach::N,pôtok,vuäjj
777,Bach::N,pôtok,вуэйй
778,Fluss::N,réka,johke
779,Fluss::N,réka,ædno
780,Fluss::N,réka,jåhkå
781,Fluss::N,réka,johka
782,Fluss::N,réka,juuhâ
783,Fluss::N,réka,jokk
784,Fluss::N,réka,jeänn
785,Fluss::N,réka,ё̄гк
786,Ufer::N,brég,beala
787,Ufer::N,brég,gádde
788,Ufer::N,brég,gáddi
789,Ufer::N,brég,riddo
790,Ufer::N,brég,redd
791,Ufer::N,brég,рыннт
792,Küste::N,obála,mïere
793,Küste::N,obála,gaedtie
794,Küste::N,obála,merragádde
795,Küste::N,obála,merraguovllo
796,Küste::N,obála,gáddi
797,Küste::N,obála,riddo
798,Küste::N,obála,miârr'redd
799,Küste::N,obála,рыннт
800,Küste::N,obréžje,mïere
801,Küste::N,obréžje,gaedtie
802,Küste::N,obréžje,merragádde
803,Küste::N,obréžje,merraguovllo
804,Küste::N,obréžje,gáddi
805,Küste::N,obréžje,riddo
806,Küste::N,obréžje,miârr'redd
807,Küste::N,obréžje,рыннт
808,Festland::N,celína,gaedtie
809,Festland::N,celína,gádde
810,Festland::N,celína,nannán
811,Festland::N,celína,kušknjâs
812,Festland::N,celína,eennâm
813,Festland::N,celína,jânnam
814,Festland::N,celína,ма̄ннтэр
815,Festland::N,kopnína,gaedtie
816,Festland::N,kopnína,gádde
817,Festland::N,kopnína,nannán
818,Festland::N,kopnína,kušknjâs
819,Festland::N,kopnína,eennâm
820,Festland::N,kopnína,jânnam
821,Festland::N,kopnína,ма̄ннтэр
822,Meer::N,mórje,mearoe
823,Meer::N,mórje,merra
824,Meer::N,mórje,nuorre
825,Meer::N,mórje,áhpi
826,Meer::N,mórje,mearra
827,Meer::N,mórje,meeṛâ
828,Meer::N,mórje,miârr
829,Meer::N,mórje,ме̄рр
830,Bucht::N,zalív,loekte
831,Bucht::N,zalív,oagge
832,Bucht::N,zalív,luokta
833,Bucht::N,zalív,luokta
834,Bucht::N,zalív,čuáj̣á
835,Bucht::N,zalív,luhtt
836,Bucht::N,zalív,вӯнн
837,Bucht::N,zalív,лӯххт
838,Insel::N,ôtok,sååle
839,Insel::N,ôtok,suoloj
840,Insel::N,ôtok,suolu
841,Insel::N,ôtok,suálui
842,Insel::N,ôtok,suâl
843,Insel::N,ôtok,суэл
844,Blume::N,cvetlíca,rïesege
845,Blume::N,cvetlíca,giedjek
846,Blume::N,cvetlíca,rássi
847,Blume::N,cvetlíca,kukká
848,Blume::N,cvetlíca,heä´rvvrää´ss
849,Blume::N,cvetlíca,ывьнэнч
850,Gras::N,tráva,kraesie
851,Gras::N,tráva,rásse
852,Gras::N,tráva,rássi
853,Gras::N,tráva,rääsi
854,Gras::N,tráva,rää´ss
855,Gras::N,tráva,ра̄ссь
856,Wurzel::N,korenína,roehtse
857,Wurzel::N,korenína,ruohttsa
858,Wurzel::N,korenína,ruohtas
859,Wurzel::N,korenína,veedis
860,Wurzel::N,korenína,vue´ddes
861,Wurzel::N,korenína,вуэнҍтэсь
862,Baum::N,drevó,moere
863,Baum::N,drevó,muorra
864,Baum::N,drevó,muorra
865,Baum::N,drevó,muoṛâ
866,Baum::N,drevó,muõrr
867,Baum::N,drevó,мӯрр
868,Stamm::N,dêblo,ståamhpe
869,Stamm::N,dêblo,mátta
870,Stamm::N,dêblo,galda
871,Stamm::N,dêblo,ruŋgo
872,Stamm::N,dêblo,stokk
873,Stamm::N,dêblo,мӯрр
874,Stamm::N,dêblo,кэ̄ллт
875,Rinde::N,lúbje,gïrre
876,Rinde::N,lúbje,baarhkoe
877,Rinde::N,lúbje,bárkko
878,Rinde::N,lúbje,ostu
879,Rinde::N,lúbje,bárku
880,Rinde::N,lúbje,korrâ
881,Rinde::N,lúbje,kõrr
882,Rinde::N,lúbje,pärkk
883,Rinde::N,lúbje,кэ̄рр
884,Rinde::N,lúbje,па̄ҏҏк
885,Rinde::N,skórja,gïrre
886,Rinde::N,skórja,baarhkoe
887,Rinde::N,skórja,bárkko
888,Rinde::N,skórja,ostu
889,Rinde::N,skórja,bárku
890,Rinde::N,skórja,korrâ
891,Rinde::N,skórja,kõrr
892,Rinde::N,skórja,pärkk
893,Rinde::N,skórja,кэ̄рр
894,Rinde::N,skórja,па̄ҏҏк
895,Ast::N,véja,åeksie
896,Ast::N,véja,oakse
897,Ast::N,véja,oaksi
898,Ast::N,véja,uák'si
899,Ast::N,véja,å´hss
900,Ast::N,véja,вуэккьс
901,Zweig::N,véja,åeksie
902,Zweig::N,véja,oakse
903,Zweig::N,véja,rissi
904,Zweig::N,véja,syeṛi
905,Zweig::N,véja,sue´rr
906,Zweig::N,véja,рыссе
907,Blatt::N,líst,plienie
908,Blatt::N,líst,lassta
909,Blatt::N,líst,lasta
910,Blatt::N,líst,lostâ
911,Blatt::N,líst,lõstt
912,Blatt::N,líst,лэ̄сст
913,Birke::N,bréza,såekie
914,Birke::N,bréza,soahke
915,Birke::N,bréza,soahki
916,Birke::N,bréza,suáhi
917,Birke::N,bréza,suâ´ǩǩ
918,Birke::N,bréza,пе̄ссьмӯрр
919,Kiefer[Baum]::N,bòr,bietsie
920,Kiefer[Baum]::N,bòr,hájkka
921,Kiefer[Baum]::N,bòr,biehtse
922,Kiefer[Baum]::N,bòr,beahci
923,Kiefer[Baum]::N,bòr,peeci
924,Kiefer[Baum]::N,bòr,pie´cc
925,Kiefer[Baum]::N,bòr,пе̄дзь
926,Weide[Baum]::N,vŕba,saalje
927,Weide[Baum]::N,vŕba,sállja
928,Weide[Baum]::N,vŕba,sieđga
929,Weide[Baum]::N,vŕba,puájui
930,Weide[Baum]::N,vŕba,puäi
931,Weide[Baum]::N,vŕba,пуай
932,Tanne::N,hója,goese
933,Tanne::N,hója,guossa
934,Tanne::N,hója,guossa
935,Tanne::N,hója,kuosâ
936,Tanne::N,hója,kuõss
937,Tanne::N,hója,кӯсс
938,Horn::N,róg,tjåervie
939,Horn::N,róg,tjoarvve
940,Horn::N,róg,čoarvi
941,Horn::N,róg,čuár'vi
942,Horn::N,róg,čuä´rvv
943,Horn::N,róg,чуэррьв
944,Feder::N,peró,badtse
945,Feder::N,peró,dålgge
946,Feder::N,peró,bozza
947,Feder::N,peró,puzzâ
948,Feder::N,peró,tolge
949,Feder::N,peró,poʒʒ
950,Feder::N,peró,по̄ннц
951,Fell::N,kŕzno,njaltja
952,Fell::N,kŕzno,duollje
953,Fell::N,kŕzno,náhkki
954,Fell::N,kŕzno,dorkkas
955,Fell::N,kŕzno,turkkâ
956,Fell::N,kŕzno,tyel'ji
957,Fell::N,kŕzno,nähki
958,Fell::N,kŕzno,torkk
959,Fell::N,kŕzno,čåu´dd
960,Fell::N,kŕzno,tue´l'lj
961,Fell::N,kŕzno,тӯлльй
962,Flügel::N,krílo,såaja
963,Flügel::N,krílo,såajoe
964,Flügel::N,krílo,soadje
965,Flügel::N,krílo,soadji
966,Flügel::N,krílo,suáj̣á
967,Flügel::N,krílo,suäjj
968,Flügel::N,krílo,суэйй
969,Klaue::N,párkelj,gadtse
970,Klaue::N,párkelj,guober
971,Klaue::N,párkelj,gazza
972,Klaue::N,párkelj,kozzâ
973,Klaue::N,párkelj,kõʒʒ
974,Klaue::N,párkelj,кэ̄ннц
975,Kralle::N,krémpelj,gadtse
976,Kralle::N,krémpelj,gadtsa
977,Kralle::N,krémpelj,gazza
978,Kralle::N,krémpelj,kozzâ
979,Kralle::N,krémpelj,kõʒʒ
980,Kralle::N,krémpelj,ке̄бпель
981,Schwanz::N,rèp,siejpie
982,Schwanz::N,rèp,siejbbe
983,Schwanz::N,rèp,bađuš
984,Schwanz::N,rèp,seaibi
985,Schwanz::N,rèp,seibi
986,Schwanz::N,rèp,sei´bb
987,Schwanz::N,rèp,piä´cciǩ
988,Schwanz::N,rèp,пиджь
989,Schwanz::N,rèp,се̄ййп
990,Schwanz::N,rèp,пе̄цехь
991,Ei::N,jájce,munnie
992,Ei::N,jájce,månne
993,Ei::N,jájce,monni
994,Ei::N,jájce,maṇe
995,Ei::N,jájce,mââ´nn
996,Ei::N,jájce,маннҍ
997,Nest::N,gnézdo,biesie
998,Nest::N,gnézdo,biesse
999,Nest::N,gnézdo,beassi
1000,Nest::N,gnézdo,peesi
1001,Nest::N,gnézdo,piervâl
1002,Nest::N,gnézdo,piä´ss
1003,Nest::N,gnézdo,пе̄ссь
1004,Bau::N,brlòg,biesie
1005,Bau::N,brlòg,biedjo
1006,Bau::N,brlòg,liesso
1007,Bau::N,brlòg,biedju
1008,Bau::N,brlòg,piäju
1009,Bau::N,brlòg,вуэӈӈк
1010,Tier::N,živál,juvre
1011,Tier::N,živál,udos
1012,Tier::N,živál,divrre
1013,Tier::N,živál,luohtok
1014,Tier::N,živál,ealli
1015,Tier::N,živál,ellee
1016,Tier::N,živál,jie´lli
1017,Tier::N,živál,жыва
1018,Herde::N,čréda,dåehkie
1019,Herde::N,čréda,ællo
1020,Herde::N,čréda,fuovva
1021,Herde::N,čréda,doahkki
1022,Herde::N,čréda,čagge
1023,Herde::N,čréda,tukk
1024,Herde::N,čréda,vâ´lvv
1025,Herde::N,čréda,чуэз
1026,Herde::N,čréda,чӣгар
1027,Kuh::N,kráva,govse
1028,Kuh::N,kráva,gussa
1029,Kuh::N,kráva,gussa
1030,Kuh::N,kráva,kussâ
1031,Kuh::N,kráva,kuss
1032,Kuh::N,kráva,лӣххьм
1033,Bulle::N,bìk,vuaksa
1034,Bulle::N,bìk,vuoksá
1035,Bulle::N,bìk,heargi
1036,Bulle::N,bìk,vuák'sá
1037,Bulle::N,bìk,ergi
1038,Bulle::N,bìk,vuâhss
1039,Bulle::N,bìk,е̄ррьк
1040,Pferd::N,kònj,hierkie
1041,Pferd::N,kònj,råsse
1042,Pferd::N,kònj,hæssta
1043,Pferd::N,kònj,heavuš
1044,Pferd::N,kònj,hiävuš
1045,Pferd::N,kònj,heävaš
1046,Pferd::N,kònj,ро̄ссь
1047,Schaf::N,ôvca,sïrve
1048,Schaf::N,ôvca,sávttsa
1049,Schaf::N,ôvca,sávza
1050,Schaf::N,ôvca,savzâ
1051,Schaf::N,ôvca,sauʒʒ
1052,Schaf::N,ôvca,ла̄мьпесь
1053,Schwein::N,svínja,snurke
1054,Schwein::N,svínja,svijnne
1055,Schwein::N,svínja,spiidni
1056,Schwein::N,svínja,šahe
1057,Schwein::N,svínja,šââ´ǩǩ
1058,Schwein::N,svínja,ша̄гкь
1059,Hund::N,pès,bïenje
1060,Hund::N,pès,bena
1061,Hund::N,pès,beana
1062,Hund::N,pès,peenuv
1063,Hund::N,pès,piânnai
1064,Hund::N,pès,пе̄ннэ
1065,Katze::N,máčka,gaahtoe
1066,Katze::N,máčka,gáhtto
1067,Katze::N,máčka,bussá
1068,Katze::N,máčka,kissá
1069,Katze::N,máčka,kaass
1070,Katze::N,máčka,ко̄а̄сс
1071,Bär::N,mêdved,gumsie
1072,Bär::N,mêdved,biernna
1073,Bär::N,mêdved,guovža
1074,Bär::N,mêdved,bierdna
1075,Bär::N,mêdved,kuob'žâ
1076,Bär::N,mêdved,kue´bǯǯ
1077,Bär::N,mêdved,та̄лл
1078,Eichhörnchen::N,véverica,åeruve
1079,Eichhörnchen::N,véverica,oarre
1080,Eichhörnchen::N,véverica,oarri
1081,Eichhörnchen::N,véverica,uár'ree
1082,Eichhörnchen::N,véverica,vuä´r'rev
1083,Eichhörnchen::N,véverica,вуэррев
1084,Elch::N,lós,ïelje
1085,Elch::N,lós,ællja
1086,Elch::N,lós,sarvva
1087,Elch::N,lós,ealga
1088,Elch::N,lós,sorvâ
1089,Elch::N,lós,sõrvv
1090,Elch::N,lós,сэ̄ррв
1091,Fuchs::N,lisíca,riepie
1092,Fuchs::N,lisíca,riebij
1093,Fuchs::N,lisíca,rieban
1094,Fuchs::N,lisíca,riemnjis
1095,Fuchs::N,lisíca,rie´mjj
1096,Fuchs::N,lisíca,рӣммьн
1097,Hase::N,zájec,njåemele
1098,Hase::N,zájec,njoammel
1099,Hase::N,zájec,njoammil
1100,Hase::N,zájec,njuámmil
1101,Hase::N,zájec,njue´m'mel
1102,Hase::N,zájec,нюэммель
1103,Maus::N,mìš,snjeara
1104,Maus::N,mìš,snjierrá
1105,Maus::N,mìš,sáhpán
1106,Maus::N,mìš,säplig
1107,Maus::N,mìš,sä´ppli
1108,Maus::N,mìš,са̄хпьлинк
1109,Wolf::N,vólk,sïejpe
1110,Wolf::N,vólk,stálppe
1111,Wolf::N,vólk,stáhkke
1112,Wolf::N,vólk,ruomas
1113,Wolf::N,vólk,kumpe
1114,Wolf::N,vólk,návdi
1115,Wolf::N,vólk,kumppi
1116,Wolf::N,vólk,ku´mpp
1117,Wolf::N,vólk,pââ´ldes
1118,Wolf::N,vólk,чиррм
1119,Wolf::N,vólk,пальтӭсь
1120,Vogel::N,ptìč,ledtie
1121,Vogel::N,ptìč,lådde
1122,Vogel::N,ptìč,loddi
1123,Vogel::N,ptìč,lodde
1124,Vogel::N,ptìč,lå´dd
1125,Vogel::N,ptìč,лоаннҍт
1126,Vogel::N,ptíca,ledtie
1127,Vogel::N,ptíca,lådde
1128,Vogel::N,ptíca,loddi
1129,Vogel::N,ptíca,lodde
1130,Vogel::N,ptíca,lå´dd
1131,Vogel::N,ptíca,лоаннҍт
1132,Schwarm::N,játa,dåehkie
1133,Schwarm::N,játa,doahkke
1134,Schwarm::N,játa,doahkki
1135,Schwarm::N,játa,tuák'ki
1136,Schwarm::N,játa,parvv
1137,Schwarm::N,játa,туххк
1138,Huhn::N,kokóš,vöönhtse
1139,Huhn::N,kokóš,vuonntsá
1140,Huhn::N,kokóš,vuonccis
1141,Huhn::N,kokóš,kääṇi
1142,Huhn::N,kokóš,kää´nn
1143,Huhn::N,kokóš,ка̄ннҌ
1144,Hahn::N,petêlin,deere
1145,Hahn::N,petêlin,hádna
1146,Hahn::N,petêlin,åresvuonntsá
1147,Hahn::N,petêlin,vuonccis
1148,Hahn::N,petêlin,kääṇi
1149,Hahn::N,petêlin,åå´reskää´nn
1150,Hahn::N,petêlin,пе̄ттэх
1151,Gans::N,gós,gaase
1152,Gans::N,gós,gássa
1153,Gans::N,gós,čuonji
1154,Gans::N,gós,čuá'njá
1155,Gans::N,gós,čue´nj
1156,Gans::N,gós,чуэнь
1157,Adler::N,ôrel,aarhtse
1158,Adler::N,ôrel,goasskem
1159,Adler::N,ôrel,goaskin
1160,Adler::N,ôrel,kuás'kim
1161,Adler::N,ôrel,kuä´cǩǩem
1162,Adler::N,ôrel,куэцькем
1163,Ente::N,ráca,tjååtsele
1164,Ente::N,ráca,vuojatjis
1165,Ente::N,ráca,čáhceloddi
1166,Ente::N,ráca,vuonjâč
1167,Ente::N,ráca,vuõnjâč
1168,Ente::N,ráca,ча̄дзьлоаннҍт
1169,Eule::N,sôva,snjågloe
1170,Eule::N,sôva,skunjok
1171,Eule::N,sôva,skuolfi
1172,Eule::N,sôva,ijjâlodde
1173,Eule::N,sôva,iiđsaž
1174,Eule::N,sôva,кунньлоаннҍт
1175,Eule::N,sôva,чӯзэм вуэһпэй
1176,Kranich::N,žerjàv,goerke
1177,Kranich::N,žerjàv,guorgga
1178,Kranich::N,žerjàv,guorga
1179,Kranich::N,žerjàv,kuor'gâ
1180,Kranich::N,žerjàv,kuõrgg
1181,Kranich::N,žerjàv,кӯррк
1182,Krähe::N,vrána,voerhtje
1183,Krähe::N,vrána,gárránis
1184,Krähe::N,vrána,vuoratjis
1185,Krähe::N,vrána,vuoražas
1186,Krähe::N,vrána,vuorččis
1187,Krähe::N,vrána,vuorâč
1188,Krähe::N,vrána,vuõrâč
1189,Krähe::N,vrána,вӯрэч
1190,Kuckuck::N,kúkavica,gïeke
1191,Kuckuck::N,kúkavica,giehka
1192,Kuckuck::N,kúkavica,giehka
1193,Kuckuck::N,kúkavica,kiehâ
1194,Kuckuck::N,kúkavica,ǩiõkk
1195,Kuckuck::N,kúkavica,кӣгк
1196,Schwan::N,labód,njoktje
1197,Schwan::N,labód,snjuktja
1198,Schwan::N,labód,njukča
1199,Schwan::N,labód,njuhčâ
1200,Schwan::N,labód,njuhčč
1201,Schwan::N,labód,нюххч
1202,Fisch::N,ríba,guelie
1203,Fisch::N,ríba,guolle
1204,Fisch::N,ríba,guolli
1205,Fisch::N,ríba,kyeḷi
1206,Fisch::N,ríba,kue´ll
1207,Fisch::N,ríba,кӯлль
1208,Barsch::N,ostríž,sihtege
1209,Barsch::N,ostríž,vuoskun
1210,Barsch::N,ostríž,vuoskku
1211,Barsch::N,ostríž,vuásku
1212,Barsch::N,ostríž,vuâsk
1213,Barsch::N,ostríž,вуэсск
1214,Hecht::N,ščúka,haavke
1215,Hecht::N,ščúka,hávgga
1216,Hecht::N,ščúka,hávga
1217,Hecht::N,ščúka,puško
1218,Hecht::N,ščúka,nu´ǩǩeš
1219,Hecht::N,ščúka,ныгкешь
1220,Schlange[Tier]::N,káča,gïermesje
1221,Schlange[Tier]::N,káča,germaj
1222,Schlange[Tier]::N,káča,gearpmaš
1223,Schlange[Tier]::N,káča,kyev'đi
1224,Schlange[Tier]::N,káča,ku´vdd
1225,Schlange[Tier]::N,káča,кӯввьт
1226,Wurm::N,čr̀v,mietie
1227,Wurm::N,čr̀v,maarhke
1228,Wurm::N,čr̀v,mádo
1229,Wurm::N,čr̀v,máhtu
1230,Wurm::N,čr̀v,máátu
1231,Wurm::N,čr̀v,määtt
1232,Wurm::N,čr̀v,ма̄дт
1233,Wurm::N,glísta,mietie
1234,Wurm::N,glísta,maarhke
1235,Wurm::N,glísta,mádo
1236,Wurm::N,glísta,máhtu
1237,Wurm::N,glísta,máátu
1238,Wurm::N,glísta,määtt
1239,Wurm::N,glísta,ма̄дт
1240,Spinne::N,pájek,hievnie
1241,Spinne::N,pájek,hievnne
1242,Spinne::N,pájek,heavdni
1243,Spinne::N,pájek,evni
1244,Spinne::N,pájek,eeunaž
1245,Spinne::N,pájek,о̄а̄з
1246,Ameise::N,mrávlja,garhke
1247,Ameise::N,mrávlja,gårkkå
1248,Ameise::N,mrávlja,gotka
1249,Ameise::N,mrávlja,kutkâ
1250,Ameise::N,mrávlja,kotkk
1251,Ameise::N,mrávlja,ко̄ттк
1252,Laus::N,úš,dihkie
1253,Laus::N,úš,dihkke
1254,Laus::N,úš,dihkki
1255,Laus::N,úš,tikke
1256,Laus::N,úš,te´ǩǩ
1257,Laus::N,úš,тыһкь
1258,Mücke::N,komár,tjoejhke
1259,Mücke::N,komár,tjuojkka
1260,Mücke::N,komár,čuoika
1261,Mücke::N,komár,čuoš'kâ
1262,Mücke::N,komár,čuõškk
1263,Mücke::N,komár,чӯшшк
1264,Fliege::N,múha,tjoere
1265,Fliege::N,múha,boerege
1266,Fliege::N,múha,tjuruk
1267,Fliege::N,múha,čuru
1268,Fliege::N,múha,kiärpáš
1269,Fliege::N,múha,čuâr
1270,Fliege::N,múha,čuâras
1271,Fliege::N,múha,чуэраш
1272,Schmetterling::N,metúlj,biejjielåbloe
1273,Schmetterling::N,metúlj,biejvvelådde
1274,Schmetterling::N,metúlj,beaiveloddi
1275,Schmetterling::N,metúlj,piäi'vááloddááš
1276,Schmetterling::N,metúlj,ä´llbaž
1277,Schmetterling::N,metúlj,pei´vvlå´dd
1278,Schmetterling::N,metúlj,а̄лльп
1279,Beere::N,jágoda,muerjie
1280,Beere::N,jágoda,muorjje
1281,Beere::N,jágoda,muorji
1282,Beere::N,jágoda,myer'ji
1283,Beere::N,jágoda,mue´rjj
1284,Beere::N,jágoda,мӯррьй
1285,Apfel::N,jábolko,æbpla
1286,Apfel::N,jábolko,ehpal
1287,Apfel::N,jábolko,eppel
1288,Apfel::N,jábolko,eahppel
1289,Apfel::N,jábolko,я̄блэк
1290,Pilz::N,góba,goebpere
1291,Pilz::N,góba,guoppar
1292,Pilz::N,góba,guoppar
1293,Pilz::N,góba,kuobâr
1294,Pilz::N,góba,kuõbbâr
1295,Pilz::N,góba,кӯмпар
1296,Zwiebel::N,čebúla,lööke
1297,Zwiebel::N,čebúla,løhkka
1298,Zwiebel::N,čebúla,lávki
1299,Zwiebel::N,čebúla,luukk
1300,Zwiebel::N,čebúla,луквець
1301,Saat::N,séme,saajoe
1302,Saat::N,séme,sádjo
1303,Saat::N,séme,siepman
1304,Saat::N,séme,siemâ
1305,Saat::N,séme,siõm
1306,Saat::N,séme,се̄м
1307,Korn::N,zŕno,gernie
1308,Korn::N,zŕno,gårnnetjalmme
1309,Korn::N,zŕno,gordni
1310,Korn::N,zŕno,jiṿe
1311,Korn::N,zŕno,ле̄ййп
1312,Heu::N,senó,suejnieh
1313,Heu::N,senó,ájvve
1314,Heu::N,senó,suoidni
1315,Heu::N,senó,syei'ni
1316,Heu::N,senó,suei´nn
1317,Heu::N,senó,сӯййн
1318,Schale::N,lupína,gïrre
1319,Schale::N,lupína,garra
1320,Schale::N,lupína,skádne
1321,Schale::N,lupína,garra
1322,Schale::N,lupína,korrâ
1323,Schale::N,lupína,kõrr
1324,Schale::N,lupína,ю̄дтҍ
1325,Grube::N,jáma,haevtie
1326,Grube::N,jáma,rågge
1327,Grube::N,jáma,gohpi
1328,Grube::N,jáma,roggi
1329,Grube::N,jáma,kyep'pi
1330,Grube::N,jáma,rogge
1331,Grube::N,jáma,rå´ǧǧ
1332,Grube::N,jáma,kåå´pp
1333,Grube::N,jáma,коабпь
1334,Falle::N,pást,barta
1335,Falle::N,pást,ruevtie
1336,Falle::N,pást,gillar
1337,Falle::N,pást,ruovdde
1338,Falle::N,pást,rihtá
1339,Falle::N,pást,báhcahat
1340,Falle::N,pást,ká'skástâh
1341,Falle::N,pást,ää´ǧǧes
1342,Falle::N,pást,кӣлл
1343,Falle::N,pást,ше̄шшь
1344,Schlinge::N,zánka,latjka
1345,Schlinge::N,zánka,gieras
1346,Schlinge::N,zánka,mohkki
1347,Schlinge::N,zánka,kieḷâ
1348,Schlinge::N,zánka,ǩiõll
1349,Schlinge::N,zánka,ää´ǧǧes
1350,Schlinge::N,zánka,кӣлл
1351,Schlinge::N,zánka,ше̄шшь
1352,Schlinge::N,pêtlja,latjka
1353,Schlinge::N,pêtlja,gieras
1354,Schlinge::N,pêtlja,mohkki
1355,Schlinge::N,pêtlja,kieḷâ
1356,Schlinge::N,pêtlja,ǩiõll
1357,Schlinge::N,pêtlja,ää´ǧǧes
1358,Schlinge::N,pêtlja,кӣлл
1359,Schlinge::N,pêtlja,ше̄шшь
1360,Spur::N,sléd,gïeje
1361,Spur::N,sléd,luodda
1362,Spur::N,sléd,joavnes
1363,Spur::N,sléd,luodda
1364,Spur::N,sléd,luod'dâ
1365,Spur::N,sléd,ǩiõjj
1366,Spur::N,sléd,кӣйй
1367,Asche::N,pepél,govne
1368,Asche::N,pepél,gudna
1369,Asche::N,pepél,gutna
1370,Asche::N,pepél,kunnâ
1371,Asche::N,pepél,kunn
1372,Asche::N,pepél,кунн
1373,Dreck::N,bláto,haaskoe
1374,Dreck::N,bláto,lænjok
1375,Dreck::N,bláto,baška
1376,Dreck::N,bláto,duova
1377,Dreck::N,bláto,durdi
1378,Dreck::N,bláto,tuol'vâ
1379,Dreck::N,bláto,sähss
1380,Dreck::N,bláto,са̄ккьс
1381,Eisen::N,želézo,ruevtie
1382,Eisen::N,želézo,ruovdde
1383,Eisen::N,želézo,ruovdi
1384,Eisen::N,želézo,ryev'di
1385,Eisen::N,želézo,ru´vdd
1386,Eisen::N,želézo,рӯввьт
1387,Gold::N,zlató,gullie
1388,Gold::N,zlató,gålle
1389,Gold::N,zlató,golli
1390,Gold::N,zlató,kolle
1391,Gold::N,zlató,kå´ll
1392,Gold::N,zlató,коалль
1393,Silber::N,srebró,sïlpe
1394,Silber::N,srebró,silbba
1395,Silber::N,srebró,silba
1396,Silber::N,srebró,silbâ
1397,Silber::N,srebró,silbb
1398,Silber::N,srebró,сыллп
1399,Kohle::N,ógel,tjïrre
1400,Kohle::N,ógel,tjahta
1401,Kohle::N,ógel,čitna
1402,Kohle::N,ógel,illâ
1403,Kohle::N,ógel,čiđđâ
1404,Kohle::N,ógel,ill
1405,Kohle::N,ógel,ылл
1406,Glas::N,stêklo,klaase
1407,Glas::N,stêklo,glássa
1408,Glas::N,stêklo,lássa
1409,Glas::N,stêklo,laasâ
1410,Glas::N,stêklo,steehl
1411,Glas::N,stêklo,сте̄клэ
1412,Lehm::N,ílo,laejrie
1413,Lehm::N,ílo,lænnjgá
1414,Lehm::N,ílo,láirá
1415,Lehm::N,ílo,njaajâ
1416,Lehm::N,ílo,saavv
1417,Lehm::N,ílo,чуййв
1418,Lehm::N,ílo,чуввьй
1419,Sand::N,pések,saedtie
1420,Sand::N,pések,sáttoj
1421,Sand::N,pések,tjievrra
1422,Sand::N,pések,sáttu
1423,Sand::N,pések,čunoi
1424,Sand::N,pések,vuõddâs
1425,Sand::N,pések,вӯнтас
1426,Mensch::N,člôvek,almetje
1427,Mensch::N,člôvek,ulmusj
1428,Mensch::N,člôvek,olmmoš
1429,Mensch::N,člôvek,olmooš
1430,Mensch::N,člôvek,ooumâž
1431,Mensch::N,člôvek,олма
1432,Mann::N,móž,ålma
1433,Mann::N,móž,ålmåj
1434,Mann::N,móž,olmmái
1435,Mann::N,móž,a'lmai
1436,Mann::N,móž,åålm
1437,Mann::N,móž,ка̄ллесь
1438,Mann::N,môški,ålma
1439,Mann::N,môški,ålmåj
1440,Mann::N,môški,olmmái
1441,Mann::N,môški,a'lmai
1442,Mann::N,môški,åålm
1443,Mann::N,môški,ка̄ллесь
1444,Frau::N,gospá,nyjsene
1445,Frau::N,gospá,nissun
1446,Frau::N,gospá,nisu
1447,Frau::N,gospá,nissoon
1448,Frau::N,gospá,neezzan
1449,Frau::N,gospá,нызан
1450,Frau::N,žénska,nyjsene
1451,Frau::N,žénska,nissun
1452,Frau::N,žénska,nisu
1453,Frau::N,žénska,nissoon
1454,Frau::N,žénska,neezzan
1455,Frau::N,žénska,нызан
1456,Kind::N,déte,maana
1457,Kind::N,déte,mánná
1458,Kind::N,déte,mánná
