,Concept_ID,se,pt
740,Anhöhe::N,jalladahke,alto
741,Anhöhe::N,jalladahke,outeiro
742,Anhöhe::N,dievásj,alto
743,Anhöhe::N,dievásj,outeiro
744,Anhöhe::N,aláš,alto
745,Anhöhe::N,aláš,outeiro
746,Anhöhe::N,luohkká,alto
747,Anhöhe::N,luohkká,outeiro
748,Anhöhe::N,tiävá,alto
749,Anhöhe::N,tiävá,outeiro
750,Anhöhe::N,poorááš,alto
751,Anhöhe::N,poorááš,outeiro
752,Anhöhe::N,ču´lpp,alto
753,Anhöhe::N,ču´lpp,outeiro
754,Anhöhe::N,škâu´ŋŋ,alto
755,Anhöhe::N,škâu´ŋŋ,outeiro
756,Anhöhe::N,ка̄ннҌт,alto
757,Anhöhe::N,ка̄ннҌт,outeiro
758,Berg::N,bïerje,monte
759,Berg::N,bïerje,montanha
760,Berg::N,várre,monte
761,Berg::N,várre,montanha
762,Berg::N,várri,monte
763,Berg::N,várri,montanha
764,Berg::N,vääṛi,monte
765,Berg::N,vääṛi,montanha
766,Berg::N,vää´rr,monte
767,Berg::N,vää´rr,montanha
768,Berg::N,те̄ррьм,monte
769,Berg::N,те̄ррьм,montanha
770,Gipfel::N,dalvese,pico
771,Gipfel::N,tjåhkkå,pico
772,Gipfel::N,čohkka,pico
773,Gipfel::N,čokke,pico
774,Gipfel::N,čå´ǩǩ,pico
775,Gipfel::N,ла̄ддҍв,pico
776,Höhle::N,beajoe,caverna
777,Höhle::N,rájgge,caverna
778,Höhle::N,sluoggo,caverna
779,Höhle::N,biedju,caverna
780,Höhle::N,kuovđâšm,caverna
781,Höhle::N,skuõrr,caverna
782,Höhle::N,вуэӈӈк,caverna
783,Abhang::N,boelte,encosta
784,Abhang::N,brijrie,encosta
785,Abhang::N,bállte,encosta
786,Abhang::N,vielti,encosta
787,Abhang::N,luohkká,encosta
788,Abhang::N,viel'tti,encosta
789,Abhang::N,vie´ltt,encosta
790,Abhang::N,луэххк,encosta
791,Quelle::N,aajege,fonte
792,Quelle::N,gaaltije,fonte
793,Quelle::N,ája,fonte
794,Quelle::N,ája,fonte
795,Quelle::N,gáldu,fonte
796,Quelle::N,aajâ,fonte
797,Quelle::N,käldee,fonte
798,Quelle::N,lädd,fonte
799,Quelle::N,käivv,fonte
800,Quelle::N,ка̄ййв,fonte
801,Bach::N,johketje,regato
802,Bach::N,johketje,ribeiro
803,Bach::N,jåhkå,regato
804,Bach::N,jåhkå,ribeiro
805,Bach::N,jågåsj,regato
806,Bach::N,jågåsj,ribeiro
807,Bach::N,jogaš,regato
808,Bach::N,jogaš,ribeiro
809,Bach::N,aajâ,regato
810,Bach::N,aajâ,ribeiro
811,Bach::N,vuäjj,regato
812,Bach::N,vuäjj,ribeiro
813,Bach::N,вуэйй,regato
814,Bach::N,вуэйй,ribeiro
815,Fluss::N,johke,rio
816,Fluss::N,ædno,rio
817,Fluss::N,jåhkå,rio
818,Fluss::N,johka,rio
819,Fluss::N,juuhâ,rio
820,Fluss::N,jokk,rio
821,Fluss::N,jeänn,rio
822,Fluss::N,ё̄гк,rio
823,Ufer::N,beala,beira
824,Ufer::N,gádde,beira
825,Ufer::N,gáddi,beira
826,Ufer::N,riddo,beira
827,Ufer::N,redd,beira
828,Ufer::N,рыннт,beira
829,Küste::N,mïere,costa
830,Küste::N,gaedtie,costa
831,Küste::N,merragádde,costa
832,Küste::N,merraguovllo,costa
833,Küste::N,gáddi,costa
834,Küste::N,riddo,costa
835,Küste::N,miârr'redd,costa
836,Küste::N,рыннт,costa
837,Festland::N,gaedtie,terra firme
838,Festland::N,gádde,terra firme
839,Festland::N,nannán,terra firme
840,Festland::N,kušknjâs,terra firme
841,Festland::N,eennâm,terra firme
842,Festland::N,jânnam,terra firme
843,Festland::N,ма̄ннтэр,terra firme
844,Meer::N,mearoe,mar
845,Meer::N,merra,mar
846,Meer::N,nuorre,mar
847,Meer::N,áhpi,mar
848,Meer::N,mearra,mar
849,Meer::N,meeṛâ,mar
850,Meer::N,miârr,mar
851,Meer::N,ме̄рр,mar
852,Bucht::N,loekte,baía
853,Bucht::N,oagge,baía
854,Bucht::N,luokta,baía
855,Bucht::N,luokta,baía
856,Bucht::N,čuáj̣á,baía
857,Bucht::N,luhtt,baía
858,Bucht::N,вӯнн,baía
859,Bucht::N,лӯххт,baía
860,Insel::N,sååle,ilha
861,Insel::N,suoloj,ilha
862,Insel::N,suolu,ilha
863,Insel::N,suálui,ilha
864,Insel::N,suâl,ilha
865,Insel::N,суэл,ilha
866,Blume::N,rïesege,flor
867,Blume::N,giedjek,flor
868,Blume::N,rássi,flor
869,Blume::N,kukká,flor
870,Blume::N,heä´rvvrää´ss,flor
871,Blume::N,ывьнэнч,flor
872,Gras::N,kraesie,erva
873,Gras::N,rásse,erva
874,Gras::N,rássi,erva
875,Gras::N,rääsi,erva
876,Gras::N,rää´ss,erva
877,Gras::N,ра̄ссь,erva
878,Wurzel::N,roehtse,raiz
879,Wurzel::N,ruohttsa,raiz
880,Wurzel::N,ruohtas,raiz
881,Wurzel::N,veedis,raiz
882,Wurzel::N,vue´ddes,raiz
883,Wurzel::N,вуэнҍтэсь,raiz
884,Baum::N,moere,árvore
885,Baum::N,muorra,árvore
886,Baum::N,muorra,árvore
887,Baum::N,muoṛâ,árvore
888,Baum::N,muõrr,árvore
889,Baum::N,мӯрр,árvore
890,Stamm::N,ståamhpe,tronco
891,Stamm::N,mátta,tronco
892,Stamm::N,galda,tronco
893,Stamm::N,ruŋgo,tronco
894,Stamm::N,stokk,tronco
895,Stamm::N,мӯрр,tronco
896,Stamm::N,кэ̄ллт,tronco
897,Rinde::N,gïrre,casca
898,Rinde::N,baarhkoe,casca
899,Rinde::N,bárkko,casca
900,Rinde::N,ostu,casca
901,Rinde::N,bárku,casca
902,Rinde::N,korrâ,casca
903,Rinde::N,kõrr,casca
904,Rinde::N,pärkk,casca
905,Rinde::N,кэ̄рр,casca
906,Rinde::N,па̄ҏҏк,casca
907,Ast::N,åeksie,ramo
908,Ast::N,oakse,ramo
909,Ast::N,oaksi,ramo
910,Ast::N,uák'si,ramo
911,Ast::N,å´hss,ramo
912,Ast::N,вуэккьс,ramo
913,Zweig::N,åeksie,galho
914,Zweig::N,oakse,galho
915,Zweig::N,rissi,galho
916,Zweig::N,syeṛi,galho
917,Zweig::N,sue´rr,galho
918,Zweig::N,рыссе,galho
919,Blatt::N,plienie,folha
920,Blatt::N,lassta,folha
921,Blatt::N,lasta,folha
922,Blatt::N,lostâ,folha
923,Blatt::N,lõstt,folha
924,Blatt::N,лэ̄сст,folha
925,Birke::N,såekie,bétula
926,Birke::N,soahke,bétula
927,Birke::N,soahki,bétula
928,Birke::N,suáhi,bétula
929,Birke::N,suâ´ǩǩ,bétula
930,Birke::N,пе̄ссьмӯрр,bétula
931,Kiefer[Baum]::N,bietsie,pinheiro
932,Kiefer[Baum]::N,hájkka,pinheiro
933,Kiefer[Baum]::N,biehtse,pinheiro
934,Kiefer[Baum]::N,beahci,pinheiro
935,Kiefer[Baum]::N,peeci,pinheiro
936,Kiefer[Baum]::N,pie´cc,pinheiro
937,Kiefer[Baum]::N,пе̄дзь,pinheiro
938,Weide[Baum]::N,saalje,salgueiro
939,Weide[Baum]::N,sállja,salgueiro
940,Weide[Baum]::N,sieđga,salgueiro
941,Weide[Baum]::N,puájui,salgueiro
942,Weide[Baum]::N,puäi,salgueiro
943,Weide[Baum]::N,пуай,salgueiro
944,Tanne::N,goese,abeto
945,Tanne::N,guossa,abeto
946,Tanne::N,guossa,abeto
947,Tanne::N,kuosâ,abeto
948,Tanne::N,kuõss,abeto
949,Tanne::N,кӯсс,abeto
950,Horn::N,tjåervie,corno
951,Horn::N,tjåervie,chifre
952,Horn::N,tjoarvve,corno
953,Horn::N,tjoarvve,chifre
954,Horn::N,čoarvi,corno
955,Horn::N,čoarvi,chifre
956,Horn::N,čuár'vi,corno
957,Horn::N,čuár'vi,chifre
958,Horn::N,čuä´rvv,corno
959,Horn::N,čuä´rvv,chifre
960,Horn::N,чуэррьв,corno
961,Horn::N,чуэррьв,chifre
962,Feder::N,badtse,pena
963,Feder::N,dålgge,pena
964,Feder::N,bozza,pena
965,Feder::N,puzzâ,pena
966,Feder::N,tolge,pena
967,Feder::N,poʒʒ,pena
968,Feder::N,по̄ннц,pena
969,Fell::N,njaltja,pele
970,Fell::N,duollje,pele
971,Fell::N,náhkki,pele
972,Fell::N,dorkkas,pele
973,Fell::N,turkkâ,pele
974,Fell::N,tyel'ji,pele
975,Fell::N,nähki,pele
976,Fell::N,torkk,pele
977,Fell::N,čåu´dd,pele
978,Fell::N,tue´l'lj,pele
979,Fell::N,тӯлльй,pele
980,Flügel::N,såaja,asa
981,Flügel::N,såajoe,asa
982,Flügel::N,soadje,asa
983,Flügel::N,soadji,asa
984,Flügel::N,suáj̣á,asa
985,Flügel::N,suäjj,asa
986,Flügel::N,суэйй,asa
987,Klaue::N,gadtse,pata
988,Klaue::N,guober,pata
989,Klaue::N,gazza,pata
990,Klaue::N,kozzâ,pata
991,Klaue::N,kõʒʒ,pata
992,Klaue::N,кэ̄ннц,pata
993,Kralle::N,gadtse,unha
994,Kralle::N,gadtse,garra
995,Kralle::N,gadtsa,unha
996,Kralle::N,gadtsa,garra
997,Kralle::N,gazza,unha
998,Kralle::N,gazza,garra
999,Kralle::N,kozzâ,unha
1000,Kralle::N,kozzâ,garra
1001,Kralle::N,kõʒʒ,unha
1002,Kralle::N,kõʒʒ,garra
1003,Kralle::N,ке̄бпель,unha
1004,Kralle::N,ке̄бпель,garra
1005,Schwanz::N,siejpie,rabo
1006,Schwanz::N,siejpie,cauda
1007,Schwanz::N,siejbbe,rabo
1008,Schwanz::N,siejbbe,cauda
1009,Schwanz::N,bađuš,rabo
1010,Schwanz::N,bađuš,cauda
1011,Schwanz::N,seaibi,rabo
1012,Schwanz::N,seaibi,cauda
1013,Schwanz::N,seibi,rabo
1014,Schwanz::N,seibi,cauda
1015,Schwanz::N,sei´bb,rabo
1016,Schwanz::N,sei´bb,cauda
1017,Schwanz::N,piä´cciǩ,rabo
1018,Schwanz::N,piä´cciǩ,cauda
1019,Schwanz::N,пиджь,rabo
1020,Schwanz::N,пиджь,cauda
1021,Schwanz::N,се̄ййп,rabo
1022,Schwanz::N,се̄ййп,cauda
1023,Schwanz::N,пе̄цехь,rabo
1024,Schwanz::N,пе̄цехь,cauda
1025,Ei::N,munnie,ovo
1026,Ei::N,månne,ovo
1027,Ei::N,monni,ovo
1028,Ei::N,maṇe,ovo
1029,Ei::N,mââ´nn,ovo
1030,Ei::N,маннҍ,ovo
1031,Nest::N,biesie,ninho
1032,Nest::N,biesse,ninho
1033,Nest::N,beassi,ninho
1034,Nest::N,peesi,ninho
1035,Nest::N,piervâl,ninho
1036,Nest::N,piä´ss,ninho
1037,Nest::N,пе̄ссь,ninho
1038,Bau::N,biesie,toca
1039,Bau::N,biesie,covil
1040,Bau::N,biedjo,toca
1041,Bau::N,biedjo,covil
1042,Bau::N,liesso,toca
1043,Bau::N,liesso,covil
1044,Bau::N,biedju,toca
1045,Bau::N,biedju,covil
1046,Bau::N,piäju,toca
1047,Bau::N,piäju,covil
1048,Bau::N,вуэӈӈк,toca
1049,Bau::N,вуэӈӈк,covil
1050,Tier::N,juvre,animal
1051,Tier::N,udos,animal
1052,Tier::N,divrre,animal
1053,Tier::N,luohtok,animal
1054,Tier::N,ealli,animal
1055,Tier::N,ellee,animal
1056,Tier::N,jie´lli,animal
1057,Tier::N,жыва,animal
1058,Herde::N,dåehkie,rebanho
1059,Herde::N,ællo,rebanho
1060,Herde::N,fuovva,rebanho
1061,Herde::N,doahkki,rebanho
1062,Herde::N,čagge,rebanho
1063,Herde::N,tukk,rebanho
1064,Herde::N,vâ´lvv,rebanho
1065,Herde::N,чуэз,rebanho
1066,Herde::N,чӣгар,rebanho
1067,Kuh::N,govse,vaca
1068,Kuh::N,gussa,vaca
1069,Kuh::N,gussa,vaca
1070,Kuh::N,kussâ,vaca
1071,Kuh::N,kuss,vaca
1072,Kuh::N,лӣххьм,vaca
1073,Bulle::N,vuaksa,touro
1074,Bulle::N,vuoksá,touro
1075,Bulle::N,heargi,touro
1076,Bulle::N,vuák'sá,touro
1077,Bulle::N,ergi,touro
1078,Bulle::N,vuâhss,touro
1079,Bulle::N,е̄ррьк,touro
1080,Pferd::N,hierkie,cavalo
1081,Pferd::N,råsse,cavalo
1082,Pferd::N,hæssta,cavalo
1083,Pferd::N,heavuš,cavalo
1084,Pferd::N,hiävuš,cavalo
1085,Pferd::N,heävaš,cavalo
1086,Pferd::N,ро̄ссь,cavalo
1087,Schaf::N,sïrve,ovelha
1088,Schaf::N,sávttsa,ovelha
1089,Schaf::N,sávza,ovelha
1090,Schaf::N,savzâ,ovelha
1091,Schaf::N,sauʒʒ,ovelha
1092,Schaf::N,ла̄мьпесь,ovelha
1093,Schwein::N,snurke,porco
1094,Schwein::N,svijnne,porco
1095,Schwein::N,spiidni,porco
1096,Schwein::N,šahe,porco
1097,Schwein::N,šââ´ǩǩ,porco
1098,Schwein::N,ша̄гкь,porco
1099,Hund::N,bïenje,cão
1100,Hund::N,bena,cão
1101,Hund::N,beana,cão
1102,Hund::N,peenuv,cão
1103,Hund::N,piânnai,cão
1104,Hund::N,пе̄ннэ,cão
1105,Katze::N,gaahtoe,gata
1106,Katze::N,gáhtto,gata
1107,Katze::N,bussá,gata
1108,Katze::N,kissá,gata
1109,Katze::N,kaass,gata
1110,Katze::N,ко̄а̄сс,gata
1111,Bär::N,gumsie,urso
1112,Bär::N,biernna,urso
1113,Bär::N,guovža,urso
1114,Bär::N,bierdna,urso
1115,Bär::N,kuob'žâ,urso
1116,Bär::N,kue´bǯǯ,urso
1117,Bär::N,та̄лл,urso
1118,Eichhörnchen::N,åeruve,esquilo
1119,Eichhörnchen::N,oarre,esquilo
1120,Eichhörnchen::N,oarri,esquilo
1121,Eichhörnchen::N,uár'ree,esquilo
1122,Eichhörnchen::N,vuä´r'rev,esquilo
1123,Eichhörnchen::N,вуэррев,esquilo
1124,Elch::N,ïelje,alce
1125,Elch::N,ællja,alce
1126,Elch::N,sarvva,alce
1127,Elch::N,ealga,alce
1128,Elch::N,sorvâ,alce
1129,Elch::N,sõrvv,alce
1130,Elch::N,сэ̄ррв,alce
1131,Fuchs::N,riepie,raposa
1132,Fuchs::N,riebij,raposa
1133,Fuchs::N,rieban,raposa
1134,Fuchs::N,riemnjis,raposa
1135,Fuchs::N,rie´mjj,raposa
1136,Fuchs::N,рӣммьн,raposa
1137,Hase::N,njåemele,lebre
1138,Hase::N,njoammel,lebre
1139,Hase::N,njoammil,lebre
1140,Hase::N,njuámmil,lebre
1141,Hase::N,njue´m'mel,lebre
1142,Hase::N,нюэммель,lebre
1143,Maus::N,snjeara,rato
1144,Maus::N,snjierrá,rato
1145,Maus::N,sáhpán,rato
1146,Maus::N,säplig,rato
1147,Maus::N,sä´ppli,rato
1148,Maus::N,са̄хпьлинк,rato
1149,Wolf::N,sïejpe,lobo
1150,Wolf::N,stálppe,lobo
1151,Wolf::N,stáhkke,lobo
1152,Wolf::N,ruomas,lobo
1153,Wolf::N,kumpe,lobo
1154,Wolf::N,návdi,lobo
1155,Wolf::N,kumppi,lobo
1156,Wolf::N,ku´mpp,lobo
1157,Wolf::N,pââ´ldes,lobo
1158,Wolf::N,чиррм,lobo
1159,Wolf::N,пальтӭсь,lobo
1160,Vogel::N,ledtie,ave
1161,Vogel::N,ledtie,pássaro
1162,Vogel::N,lådde,ave
1163,Vogel::N,lådde,pássaro
1164,Vogel::N,loddi,ave
1165,Vogel::N,loddi,pássaro
1166,Vogel::N,lodde,ave
1167,Vogel::N,lodde,pássaro
1168,Vogel::N,lå´dd,ave
1169,Vogel::N,lå´dd,pássaro
1170,Vogel::N,лоаннҍт,ave
1171,Vogel::N,лоаннҍт,pássaro
1172,Schwarm::N,dåehkie,bando
1173,Schwarm::N,dåehkie,enxame
1174,Schwarm::N,doahkke,bando
1175,Schwarm::N,doahkke,enxame
1176,Schwarm::N,doahkki,bando
1177,Schwarm::N,doahkki,enxame
1178,Schwarm::N,tuák'ki,bando
1179,Schwarm::N,tuák'ki,enxame
1180,Schwarm::N,parvv,bando
1181,Schwarm::N,parvv,enxame
1182,Schwarm::N,туххк,bando
1183,Schwarm::N,туххк,enxame
1184,Huhn::N,vöönhtse,galinha
1185,Huhn::N,vuonntsá,galinha
1186,Huhn::N,vuonccis,galinha
1187,Huhn::N,kääṇi,galinha
1188,Huhn::N,kää´nn,galinha
1189,Huhn::N,ка̄ннҌ,galinha
1190,Hahn::N,deere,galo
1191,Hahn::N,hádna,galo
1192,Hahn::N,åresvuonntsá,galo
1193,Hahn::N,vuonccis,galo
1194,Hahn::N,kääṇi,galo
1195,Hahn::N,åå´reskää´nn,galo
1196,Hahn::N,пе̄ттэх,galo
1197,Gans::N,gaase,ganso
1198,Gans::N,gássa,ganso
1199,Gans::N,čuonji,ganso
1200,Gans::N,čuá'njá,ganso
1201,Gans::N,čue´nj,ganso
1202,Gans::N,чуэнь,ganso
1203,Adler::N,aarhtse,águia
1204,Adler::N,goasskem,águia
1205,Adler::N,goaskin,águia
1206,Adler::N,kuás'kim,águia
1207,Adler::N,kuä´cǩǩem,águia
1208,Adler::N,куэцькем,águia
1209,Ente::N,tjååtsele,pata
1210,Ente::N,vuojatjis,pata
1211,Ente::N,čáhceloddi,pata
1212,Ente::N,vuonjâč,pata
1213,Ente::N,vuõnjâč,pata
1214,Ente::N,ча̄дзьлоаннҍт,pata
1215,Eule::N,snjågloe,mocho
1216,Eule::N,snjågloe,coruja
1217,Eule::N,skunjok,mocho
1218,Eule::N,skunjok,coruja
1219,Eule::N,skuolfi,mocho
1220,Eule::N,skuolfi,coruja
1221,Eule::N,ijjâlodde,mocho
1222,Eule::N,ijjâlodde,coruja
1223,Eule::N,iiđsaž,mocho
1224,Eule::N,iiđsaž,coruja
1225,Eule::N,кунньлоаннҍт,mocho
1226,Eule::N,кунньлоаннҍт,coruja
1227,Eule::N,чӯзэм вуэһпэй,mocho
1228,Eule::N,чӯзэм вуэһпэй,coruja
1229,Kranich::N,goerke,grou
1230,Kranich::N,guorgga,grou
1231,Kranich::N,guorga,grou
1232,Kranich::N,kuor'gâ,grou
1233,Kranich::N,kuõrgg,grou
1234,Kranich::N,кӯррк,grou
1235,Krähe::N,voerhtje,gralha
1236,Krähe::N,gárránis,gralha
1237,Krähe::N,vuoratjis,gralha
1238,Krähe::N,vuoražas,gralha
1239,Krähe::N,vuorččis,gralha
1240,Krähe::N,vuorâč,gralha
1241,Krähe::N,vuõrâč,gralha
1242,Krähe::N,вӯрэч,gralha
1243,Kuckuck::N,gïeke,cuco
1244,Kuckuck::N,giehka,cuco
1245,Kuckuck::N,giehka,cuco
1246,Kuckuck::N,kiehâ,cuco
1247,Kuckuck::N,ǩiõkk,cuco
1248,Kuckuck::N,кӣгк,cuco
1249,Schwan::N,njoktje,cisne
1250,Schwan::N,snjuktja,cisne
1251,Schwan::N,njukča,cisne
1252,Schwan::N,njuhčâ,cisne
1253,Schwan::N,njuhčč,cisne
1254,Schwan::N,нюххч,cisne
1255,Fisch::N,guelie,peixe
1256,Fisch::N,guolle,peixe
1257,Fisch::N,guolli,peixe
1258,Fisch::N,kyeḷi,peixe
1259,Fisch::N,kue´ll,peixe
1260,Fisch::N,кӯлль,peixe
1261,Barsch::N,sihtege,perca
1262,Barsch::N,vuoskun,perca
1263,Barsch::N,vuoskku,perca
1264,Barsch::N,vuásku,perca
1265,Barsch::N,vuâsk,perca
1266,Barsch::N,вуэсск,perca
1267,Hecht::N,haavke,lúcio
1268,Hecht::N,hávgga,lúcio
1269,Hecht::N,hávga,lúcio
1270,Hecht::N,puško,lúcio
1271,Hecht::N,nu´ǩǩeš,lúcio
1272,Hecht::N,ныгкешь,lúcio
1273,Schlange[Tier]::N,gïermesje,serpente
1274,Schlange[Tier]::N,germaj,serpente
1275,Schlange[Tier]::N,gearpmaš,serpente
1276,Schlange[Tier]::N,kyev'đi,serpente
1277,Schlange[Tier]::N,ku´vdd,serpente
1278,Schlange[Tier]::N,кӯввьт,serpente
1279,Wurm::N,mietie,verme
1280,Wurm::N,maarhke,verme
1281,Wurm::N,mádo,verme
1282,Wurm::N,máhtu,verme
1283,Wurm::N,máátu,verme
1284,Wurm::N,määtt,verme
1285,Wurm::N,ма̄дт,verme
1286,Spinne::N,hievnie,aranha
1287,Spinne::N,hievnne,aranha
1288,Spinne::N,heavdni,aranha
1289,Spinne::N,evni,aranha
1290,Spinne::N,eeunaž,aranha
1291,Spinne::N,о̄а̄з,aranha
1292,Ameise::N,garhke,formiga
1293,Ameise::N,gårkkå,formiga
1294,Ameise::N,gotka,formiga
1295,Ameise::N,kutkâ,formiga
1296,Ameise::N,kotkk,formiga
1297,Ameise::N,ко̄ттк,formiga
1298,Laus::N,dihkie,piolho
1299,Laus::N,dihkke,piolho
1300,Laus::N,dihkki,piolho
1301,Laus::N,tikke,piolho
1302,Laus::N,te´ǩǩ,piolho
1303,Laus::N,тыһкь,piolho
1304,Mücke::N,tjoejhke,mosquito
1305,Mücke::N,tjuojkka,mosquito
1306,Mücke::N,čuoika,mosquito
1307,Mücke::N,čuoš'kâ,mosquito
1308,Mücke::N,čuõškk,mosquito
1309,Mücke::N,чӯшшк,mosquito
1310,Fliege::N,tjoere,mosca
1311,Fliege::N,boerege,mosca
1312,Fliege::N,tjuruk,mosca
1313,Fliege::N,čuru,mosca
1314,Fliege::N,kiärpáš,mosca
1315,Fliege::N,čuâr,mosca
1316,Fliege::N,čuâras,mosca
1317,Fliege::N,чуэраш,mosca
1318,Schmetterling::N,biejjielåbloe,borboleta
1319,Schmetterling::N,biejvvelådde,borboleta
1320,Schmetterling::N,beaiveloddi,borboleta
1321,Schmetterling::N,piäi'vááloddááš,borboleta
1322,Schmetterling::N,ä´llbaž,borboleta
1323,Schmetterling::N,pei´vvlå´dd,borboleta
1324,Schmetterling::N,а̄лльп,borboleta
1325,Beere::N,muerjie,bago
1326,Beere::N,muorjje,bago
1327,Beere::N,muorji,bago
1328,Beere::N,myer'ji,bago
1329,Beere::N,mue´rjj,bago
1330,Beere::N,мӯррьй,bago
1331,Apfel::N,æbpla,maçã
1332,Apfel::N,ehpal,maçã
1333,Apfel::N,eppel,maçã
1334,Apfel::N,eahppel,maçã
1335,Apfel::N,я̄блэк,maçã
1336,Pilz::N,goebpere,fungo
1337,Pilz::N,goebpere,cogumelo
1338,Pilz::N,guoppar,fungo
1339,Pilz::N,guoppar,cogumelo
1340,Pilz::N,guoppar,fungo
1341,Pilz::N,guoppar,cogumelo
1342,Pilz::N,kuobâr,fungo
1343,Pilz::N,kuobâr,cogumelo
1344,Pilz::N,kuõbbâr,fungo
1345,Pilz::N,kuõbbâr,cogumelo
1346,Pilz::N,кӯмпар,fungo
1347,Pilz::N,кӯмпар,cogumelo
1348,Zwiebel::N,lööke,cebola
1349,Zwiebel::N,løhkka,cebola
1350,Zwiebel::N,lávki,cebola
1351,Zwiebel::N,luukk,cebola
1352,Zwiebel::N,луквець,cebola
1353,Saat::N,saajoe,sementeira
1354,Saat::N,sádjo,sementeira
1355,Saat::N,siepman,sementeira
1356,Saat::N,siemâ,sementeira
1357,Saat::N,siõm,sementeira
1358,Saat::N,се̄м,sementeira
1359,Korn::N,gernie,grão
1360,Korn::N,gårnnetjalmme,grão
1361,Korn::N,gordni,grão
1362,Korn::N,jiṿe,grão
1363,Korn::N,ле̄ййп,grão
1364,Heu::N,suejnieh,feno
1365,Heu::N,ájvve,feno
1366,Heu::N,suoidni,feno
1367,Heu::N,syei'ni,feno
1368,Heu::N,suei´nn,feno
1369,Heu::N,сӯййн,feno
1370,Schale::N,gïrre,casca
1371,Schale::N,garra,casca
1372,Schale::N,skádne,casca
1373,Schale::N,garra,casca
1374,Schale::N,korrâ,casca
1375,Schale::N,kõrr,casca
1376,Schale::N,ю̄дтҍ,casca
1377,Grube::N,haevtie,cova
1378,Grube::N,haevtie,fossa
1379,Grube::N,rågge,cova
1380,Grube::N,rågge,fossa
1381,Grube::N,gohpi,cova
1382,Grube::N,gohpi,fossa
1383,Grube::N,roggi,cova
1384,Grube::N,roggi,fossa
1385,Grube::N,kyep'pi,cova
1386,Grube::N,kyep'pi,fossa
1387,Grube::N,rogge,cova
1388,Grube::N,rogge,fossa
1389,Grube::N,rå´ǧǧ,cova
1390,Grube::N,rå´ǧǧ,fossa
1391,Grube::N,kåå´pp,cova
1392,Grube::N,kåå´pp,fossa
1393,Grube::N,коабпь,cova
1394,Grube::N,коабпь,fossa
1395,Falle::N,barta,armadilha
1396,Falle::N,ruevtie,armadilha
1397,Falle::N,gillar,armadilha
1398,Falle::N,ruovdde,armadilha
1399,Falle::N,rihtá,armadilha
1400,Falle::N,báhcahat,armadilha
1401,Falle::N,ká'skástâh,armadilha
1402,Falle::N,ää´ǧǧes,armadilha
1403,Falle::N,кӣлл,armadilha
1404,Falle::N,ше̄шшь,armadilha
1405,Schlinge::N,latjka,laço
1406,Schlinge::N,gieras,laço
1407,Schlinge::N,mohkki,laço
1408,Schlinge::N,kieḷâ,laço
1409,Schlinge::N,ǩiõll,laço
1410,Schlinge::N,ää´ǧǧes,laço
1411,Schlinge::N,кӣлл,laço
1412,Schlinge::N,ше̄шшь,laço
1413,Spur::N,gïeje,pista
1414,Spur::N,gïeje,vestígio
1415,Spur::N,luodda,pista
1416,Spur::N,luodda,vestígio
1417,Spur::N,joavnes,pista
1418,Spur::N,joavnes,vestígio
1419,Spur::N,luodda,pista
1420,Spur::N,luodda,vestígio
1421,Spur::N,luod'dâ,pista
1422,Spur::N,luod'dâ,vestígio
1423,Spur::N,ǩiõjj,pista
1424,Spur::N,ǩiõjj,vestígio
1425,Spur::N,кӣйй,pista
1426,Spur::N,кӣйй,vestígio
1427,Asche::N,govne,cinza
1428,Asche::N,gudna,cinza
1429,Asche::N,gutna,cinza
1430,Asche::N,kunnâ,cinza
1431,Asche::N,kunn,cinza
1432,Asche::N,кунн,cinza
1433,Dreck::N,haaskoe,sujidade
1434,Dreck::N,lænjok,sujidade
1435,Dreck::N,baška,sujidade
1436,Dreck::N,duova,sujidade
1437,Dreck::N,durdi,sujidade
1438,Dreck::N,tuol'vâ,sujidade
1439,Dreck::N,sähss,sujidade
1440,Dreck::N,са̄ккьс,sujidade
1441,Eisen::N,ruevtie,ferro
1442,Eisen::N,ruovdde,ferro
1443,Eisen::N,ruovdi,ferro
1444,Eisen::N,ryev'di,ferro
1445,Eisen::N,ru´vdd,ferro
1446,Eisen::N,рӯввьт,ferro
1447,Gold::N,gullie,ouro
1448,Gold::N,gålle,ouro
1449,Gold::N,golli,ouro
1450,Gold::N,kolle,ouro
1451,Gold::N,kå´ll,ouro
1452,Gold::N,коалль,ouro
1453,Silber::N,sïlpe,prata
1454,Silber::N,silbba,prata
1455,Silber::N,silba,prata
1456,Silber::N,silbâ,prata
1457,Silber::N,silbb,prata
1458,Silber::N,сыллп,prata
1459,Kohle::N,tjïrre,carvão
1460,Kohle::N,tjahta,carvão
1461,Kohle::N,čitna,carvão
1462,Kohle::N,illâ,carvão
1463,Kohle::N,čiđđâ,carvão
1464,Kohle::N,ill,carvão
1465,Kohle::N,ылл,carvão
1466,Glas::N,klaase,vidro
1467,Glas::N,glássa,vidro
1468,Glas::N,lássa,vidro
1469,Glas::N,laasâ,vidro
1470,Glas::N,steehl,vidro
1471,Glas::N,сте̄клэ,vidro
1472,Lehm::N,laejrie,barro
1473,Lehm::N,laejrie,argila
1474,Lehm::N,lænnjgá,barro
1475,Lehm::N,lænnjgá,argila
1476,Lehm::N,láirá,barro
1477,Lehm::N,láirá,argila
