,Concept_ID,mn,lv
2896,stechen::V,хатгах,бышткыны
2897,stechen::V,хатгах,durt
2898,stoßen::V,ёврох,тойлыны
2899,stoßen::V,ёврох,йӧткавны
2900,stoßen::V,ёврох,grūst
2901,stoßen::V,нудрах,тойлыны
2902,stoßen::V,нудрах,йӧткавны
2903,stoßen::V,нудрах,grūst
2904,stehlen::V,хулгайлах,гусявны
2905,stehlen::V,хулгайлах,zagt
2906,stören::V,саад болох,падмӧдны
2907,stören::V,саад болох,traucēt
2908,belästigen::V,зовоох,дӧзмӧдны
2909,belästigen::V,зовоох,apgrūtināt
2910,belästigen::V,амраахгүй байх,дӧзмӧдны
2911,belästigen::V,амраахгүй байх,apgrūtināt
2912,verbergen::V,нуух,дзебны
2913,verbergen::V,нуух,сайӧдны
2914,verbergen::V,нуух,slēpt
2915,verbergen::V,нуух,paslēpt
2916,verbergen::V,далдлах,дзебны
2917,verbergen::V,далдлах,сайӧдны
2918,verbergen::V,далдлах,slēpt
2919,verbergen::V,далдлах,paslēpt
2920,täuschen::V,мэхлэх,пӧръявны
2921,täuschen::V,мэхлэх,ылӧдны
2922,täuschen::V,мэхлэх,mānīt
2923,täuschen::V,мэхлэх,maldināt
2924,betrügen::V,хуурах,сӧрны
2925,betrügen::V,хуурах,krāpt
2926,betrügen::V,хуурах,apkrāpt
2927,töten::V,алах,вины
2928,töten::V,алах,nāvēt
2929,töten::V,алах,nogalināt
2930,wohnen::V,суух,овны
2931,wohnen::V,суух,dzīvot
2932,wohnen::V,амьдрах,овны
2933,wohnen::V,амьдрах,dzīvot
2934,arbeiten::V,ажиллах,уджавны
2935,arbeiten::V,ажиллах,strādāt
2936,arbeiten::V,ажиллах,darboties
2937,arbeiten::V,хөдөлмөрлөх,уджавны
2938,arbeiten::V,хөдөлмөрлөх,strādāt
2939,arbeiten::V,хөдөлмөрлөх,darboties
2940,sammeln::V,түүх,чукӧртны
2941,sammeln::V,түүх,vākt
2942,sammeln::V,хураах,чукӧртны
2943,sammeln::V,хураах,vākt
2944,pflücken::V,түүх,вотны
2945,pflücken::V,түүх,ӧктыны
2946,pflücken::V,түүх,raut
2947,pflücken::V,түүх,plūkt
2948,jagen::V,агнах,кыйсьыны
2949,jagen::V,агнах,medīt
2950,jagen::V,гөрөөлөх,кыйсьыны
2951,jagen::V,гөрөөлөх,medīt
2952,fischen::V,загасчлах,чери кыйны
2953,fischen::V,загасчлах,zvejot
2954,fischen::V,загас барих,чери кыйны
2955,fischen::V,загас барих,zvejot
2956,fassen::V,барих,кутны
2957,fassen::V,барих,saķert
2958,hüten::V,маллах,видзны
2959,hüten::V,маллах,йирӧдны
2960,hüten::V,маллах,ganīt
2961,hüten::V,хариулах,видзны
2962,hüten::V,хариулах,йирӧдны
2963,hüten::V,хариулах,ganīt
2964,treiben::V,туух,вӧтлыны
2965,treiben::V,туух,dzīt
2966,anbinden::V,уях,домавны
2967,anbinden::V,уях,piesiet
2968,anbinden::V,уях,piesaistīt
2969,füttern::V,тэжээх,вердны
2970,füttern::V,тэжээх,barot
2971,melken::V,саах,лысьтыны
2972,melken::V,саах,slaukt
2973,hacken::V,цавчих,керавны
2974,hacken::V,цавчих,kapāt
2975,gießen::V,услах,киськавны
2976,gießen::V,услах,liet
2977,gießen::V,услах,laistīt
2978,reifen::V,боловсрох,кисьмыны
2979,reifen::V,боловсрох,briest
2980,zubereiten::V,бэлдэх,дасьтыны
2981,zubereiten::V,бэлдэх,taisīt
2982,zubereiten::V,бэлдэх,gatavot
2983,kochen::V,чанах,пуны
2984,kochen::V,чанах,vārīt
2985,backen::V,жигнэх,пӧжавны
2986,backen::V,жигнэх,cept
2987,braten::V,шарах,пражитны
2988,braten::V,шарах,cept
2989,braten::V,шарах,cepināt
2990,braten::V,хайрах,пражитны
2991,braten::V,хайрах,cept
2992,braten::V,хайрах,cepināt
2993,umrühren::V,хутгах,сорлавны
2994,umrühren::V,хутгах,maisīt
2995,umrühren::V,хутгах,apmaisīt
2996,stricken::V,нэхэх,кӧртны
2997,stricken::V,нэхэх,adīt
2998,stricken::V,сүлжих,кӧртны
2999,stricken::V,сүлжих,adīt
3000,nähen::V,оёх,вурны
3001,nähen::V,оёх,šūt
3002,färben::V,будах,мичӧдны
3003,färben::V,будах,краситны
3004,färben::V,будах,krāsot
3005,färben::V,будах,nokrāsot
3006,reinigen::V,арилгах,весавны
3007,reinigen::V,арилгах,tīrīt
3008,reinigen::V,арилгах,attīrīt
3009,reinigen::V,цэвэрлэх,весавны
3010,reinigen::V,цэвэрлэх,tīrīt
3011,reinigen::V,цэвэрлэх,attīrīt
3012,waschen::V,угаах,мыськыны
3013,waschen::V,угаах,mazgāt
3014,abwischen::V,арчих,чышкыны
3015,abwischen::V,арчих,noslaucīt
3016,spülen::V,зайлах,пожъявны
3017,spülen::V,зайлах,skalot
3018,fegen::V,хамах,чышкыны
3019,fegen::V,хамах,slaucīt
3020,fegen::V,шүүрдэх,чышкыны
3021,fegen::V,шүүрдэх,slaucīt
3022,kehren::V,шүүрдэх,чышкыны
3023,kehren::V,шүүрдэх,mēzt
3024,kehren::V,туужуудах,чышкыны
3025,kehren::V,туужуудах,mēzt
3026,baden::V,усанд орох,купайтчыны
3027,baden::V,усанд орох,peldēties
3028,sich waschen::V,биеэ угаах,мыссьыны
3029,sich waschen::V,биеэ угаах,mazgāties
3030,ausziehen::V,тайлах,пӧрччӧдны
3031,ausziehen::V,тайлах,noģērbt
3032,anziehen::V,өмсөх,кӧмавны
3033,anziehen::V,өмсөх,пасьтавны
3034,anziehen::V,өмсөх,uzvilkt
3035,sich anziehen::V,хувцаслах,пасьтасьны
3036,sich anziehen::V,хувцаслах,apģērbties
3037,kämmen::V,самнах,сынавны
3038,kämmen::V,самнах,sukāt
3039,schmücken::V,гоёх,мичмӧдны
3040,schmücken::V,гоёх,rotāt
3041,schmücken::V,гоёх,greznot
3042,schmücken::V,чимэх,мичмӧдны
3043,schmücken::V,чимэх,rotāt
3044,schmücken::V,чимэх,greznot
3045,sagen::V,гэх,шуны
3046,sagen::V,гэх,висьтавны
3047,sagen::V,гэх,teikt
3048,sagen::V,хэлэх,шуны
3049,sagen::V,хэлэх,висьтавны
3050,sagen::V,хэлэх,teikt
3051,sprechen::V,ярих,сёрнитны
3052,sprechen::V,ярих,runāt
3053,sprechen::V,өгүүлэх,сёрнитны
3054,sprechen::V,өгүүлэх,runāt
3055,reden::V,хэлэх,сёрнитны
3056,reden::V,хэлэх,norunāt
3057,reden::V,хөөрөлдөх,сёрнитны
3058,reden::V,хөөрөлдөх,norunāt
3059,sich unterhalten::V,ярилцах,сёрнитны
3060,sich unterhalten::V,ярилцах,варовитны
3061,sich unterhalten::V,ярилцах,sarunāties
3062,fragen::V,асуух,юавны
3063,fragen::V,асуух,jautāt
3064,bitten::V,гуйх,корны
3065,bitten::V,гуйх,lūgt
3066,bitten::V,гуйх,prasīt
3067,erzählen::V,өгүүлэх,висьтавны
3068,erzählen::V,өгүүлэх,stāstīt
3069,mitteilen::V,дуулгах,юӧртны
3070,mitteilen::V,дуулгах,висьтавны
3071,mitteilen::V,дуулгах,pavēstīt
3072,mitteilen::V,мэдээлэх,юӧртны
3073,mitteilen::V,мэдээлэх,висьтавны
3074,mitteilen::V,мэдээлэх,pavēstīt
3075,nennen::V,нэрлэх,шуны
3076,nennen::V,нэрлэх,ним сетны
3077,nennen::V,нэрлэх,saukt
3078,rufen::V,дуудах,корны
3079,rufen::V,дуудах,saukt
3080,prahlen::V,бардах,ошйысьны
3081,prahlen::V,бардах,lielīties
3082,prahlen::V,сайрхах,ошйысьны
3083,prahlen::V,сайрхах,lielīties
3084,übersetzen::V,орчуулах,вуджӧдны
3085,übersetzen::V,орчуулах,tulkot
3086,übersetzen::V,орчуулах,pārtulkot
3087,denken::V,санах,мӧвпавны
3088,denken::V,санах,domāt
3089,glauben::V,итгэх,эскыны
3090,glauben::V,итгэх,ticēt
3091,bemerken::V,ажих,казявны
3092,bemerken::V,ажих,ievērot
3093,bemerken::V,ажих,ieraudzīt
3094,bemerken::V,ажиглах,казявны
3095,bemerken::V,ажиглах,ievērot
3096,bemerken::V,ажиглах,ieraudzīt
3097,erkennen::V,таних,тӧдмавны
3098,erkennen::V,таних,pazīt
3099,erkennen::V,таних,atpazīt
3100,begreifen::V,ойлгох,вежӧртны
3101,begreifen::V,ойлгох,гӧгӧрвоны
3102,begreifen::V,ойлгох,jēgt
3103,begreifen::V,ойлгох,apjēgt
3104,verstehen::V,мэдэж авах,вежӧртны
3105,verstehen::V,мэдэж авах,гӧгӧрвоны
3106,verstehen::V,мэдэж авах,saprast
3107,lernen::V,сурах,вeлöдчыны
3108,lernen::V,сурах,mācīties
3109,wissen::V,мэдэх,тӧдны
3110,wissen::V,мэдэх,zināt
3111,sich erinnern an::V,дурсах,казьтывны
3112,sich erinnern an::V,дурсах,дум вылӧ уськӧдны
3113,sich erinnern an::V,дурсах,atminēties
3114,vergessen::V,мартах,вунӧдны
3115,vergessen::V,мартах,mirst
3116,vergessen::V,мартах,aizmirst
3117,messen::V,хэмжих,муртавны
3118,messen::V,хэмжих,mērīt
3119,zählen::V,тоолох,лыддьыны
3120,zählen::V,тоолох,skaitīt
3121,rechnen::V,тооцоох,лыддьыны
3122,rechnen::V,тооцоох,rēķināt
3123,lesen::V,унших,лыддьыны
3124,lesen::V,унших,lasīt
3125,malen::V,зурах,серпасавны
3126,malen::V,зурах,gleznot
3127,zeichnen::V,дүрслэн бичих,серпасавны
3128,zeichnen::V,дүрслэн бичих,zīmēt
3129,schreiben::V,бичих,гижны
3130,schreiben::V,бичих,rakstīt
3131,besitzen::V,эзэмших,лоны
3132,besitzen::V,эзэмших,piederēt
3133,kaufen::V,худалдан авах,ньӧбны
3134,kaufen::V,худалдан авах,pirkt
3135,verkaufen::V,худалдах,вузавны
3136,verkaufen::V,худалдах,pārdot
3137,bezahlen::V,төлөх,мынтыны
3138,bezahlen::V,төлөх,мынтысьны
3139,bezahlen::V,төлөх,apmaksāt
3140,zahlen::V,төлөх,мынтыны
3141,zahlen::V,төлөх,maksāt
3142,beherrschen::V,эзэмших,ас улын кутны
3143,beherrschen::V,эзэмших,valdīt
3144,ertragen::V,тэсэх,пыкны
3145,ertragen::V,тэсэх,лэптыны
3146,ertragen::V,тэсэх,panest
3147,ertragen::V,тэсэх,paciest
