,Concept_ID,se,mdf
723,Anhöhe::N,luohkká,губо́р
724,Anhöhe::N,tiävá,губо́р
725,Anhöhe::N,poorááš,губо́р
726,Anhöhe::N,ču´lpp,губо́р
727,Anhöhe::N,škâu´ŋŋ,губо́р
728,Anhöhe::N,ка̄ннҌт,губо́р
729,Berg::N,bïerje,панда
730,Berg::N,várre,панда
731,Berg::N,várri,панда
732,Berg::N,vääṛi,панда
733,Berg::N,vää´rr,панда
734,Berg::N,те̄ррьм,панда
735,Gipfel::N,dalvese,пря
736,Gipfel::N,tjåhkkå,пря
737,Gipfel::N,čohkka,пря
738,Gipfel::N,čokke,пря
739,Gipfel::N,čå´ǩǩ,пря
740,Gipfel::N,ла̄ддҍв,пря
741,Höhle::N,beajoe,у́нда
742,Höhle::N,rájgge,у́нда
743,Höhle::N,sluoggo,у́нда
744,Höhle::N,biedju,у́нда
745,Höhle::N,kuovđâšm,у́нда
746,Höhle::N,skuõrr,у́нда
747,Höhle::N,вуэӈӈк,у́нда
748,Abhang::N,boelte,па́нда ша́ма
749,Abhang::N,brijrie,па́нда ша́ма
750,Abhang::N,bállte,па́нда ша́ма
751,Abhang::N,vielti,па́нда ша́ма
752,Abhang::N,luohkká,па́нда ша́ма
753,Abhang::N,viel'tti,па́нда ша́ма
754,Abhang::N,vie´ltt,па́нда ша́ма
755,Abhang::N,луэххк,па́нда ша́ма
756,Quelle::N,aajege,эшиня
757,Quelle::N,gaaltije,эшиня
758,Quelle::N,ája,эшиня
759,Quelle::N,ája,эшиня
760,Quelle::N,gáldu,эшиня
761,Quelle::N,aajâ,эшиня
762,Quelle::N,käldee,эшиня
763,Quelle::N,lädd,эшиня
764,Quelle::N,käivv,эшиня
765,Quelle::N,ка̄ййв,эшиня
766,Bach::N,johketje,шудерькс
767,Bach::N,jåhkå,шудерькс
768,Bach::N,jågåsj,шудерькс
769,Bach::N,jogaš,шудерькс
770,Bach::N,aajâ,шудерькс
771,Bach::N,vuäjj,шудерькс
772,Bach::N,вуэйй,шудерькс
773,Fluss::N,johke,ляй
774,Fluss::N,ædno,ляй
775,Fluss::N,jåhkå,ляй
776,Fluss::N,johka,ляй
777,Fluss::N,juuhâ,ляй
778,Fluss::N,jokk,ляй
779,Fluss::N,jeänn,ляй
780,Fluss::N,ё̄гк,ляй
781,Ufer::N,beala,търва́
782,Ufer::N,gádde,търва́
783,Ufer::N,gáddi,търва́
784,Ufer::N,riddo,търва́
785,Ufer::N,redd,търва́
786,Ufer::N,рыннт,търва́
787,Küste::N,mïere,ляйтърва́
788,Küste::N,gaedtie,ляйтърва́
789,Küste::N,merragádde,ляйтърва́
790,Küste::N,merraguovllo,ляйтърва́
791,Küste::N,gáddi,ляйтърва́
792,Küste::N,riddo,ляйтърва́
793,Küste::N,miârr'redd,ляйтърва́
794,Küste::N,рыннт,ляйтърва́
795,Festland::N,gaedtie,мода
796,Festland::N,gádde,мода
797,Festland::N,nannán,мода
798,Festland::N,kušknjâs,мода
799,Festland::N,eennâm,мода
800,Festland::N,jânnam,мода
801,Festland::N,ма̄ннтэр,мода
802,Meer::N,mearoe,моря
803,Meer::N,merra,моря
804,Meer::N,nuorre,моря
805,Meer::N,áhpi,моря
806,Meer::N,mearra,моря
807,Meer::N,meeṛâ,моря
808,Meer::N,miârr,моря
809,Meer::N,ме̄рр,моря
810,Bucht::N,loekte,ведьуське
811,Bucht::N,oagge,ведьуське
812,Bucht::N,luokta,ведьуське
813,Bucht::N,luokta,ведьуське
814,Bucht::N,čuáj̣á,ведьуське
815,Bucht::N,luhtt,ведьуське
816,Bucht::N,вӯнн,ведьуське
817,Bucht::N,лӯххт,ведьуське
818,Insel::N,sååle,цёнга
819,Insel::N,suoloj,цёнга
820,Insel::N,suolu,цёнга
821,Insel::N,suálui,цёнга
822,Insel::N,suâl,цёнга
823,Insel::N,суэл,цёнга
824,Blume::N,rïesege,панчф
825,Blume::N,giedjek,панчф
826,Blume::N,rássi,панчф
827,Blume::N,kukká,панчф
828,Blume::N,heä´rvvrää´ss,панчф
829,Blume::N,ывьнэнч,панчф
830,Gras::N,kraesie,тише
831,Gras::N,rásse,тише
832,Gras::N,rássi,тише
833,Gras::N,rääsi,тише
834,Gras::N,rää´ss,тише
835,Gras::N,ра̄ссь,тише
836,Wurzel::N,roehtse,юр
837,Wurzel::N,roehtse,ункс
838,Wurzel::N,ruohttsa,юр
839,Wurzel::N,ruohttsa,ункс
840,Wurzel::N,ruohtas,юр
841,Wurzel::N,ruohtas,ункс
842,Wurzel::N,veedis,юр
843,Wurzel::N,veedis,ункс
844,Wurzel::N,vue´ddes,юр
845,Wurzel::N,vue´ddes,ункс
846,Wurzel::N,вуэнҍтэсь,юр
847,Wurzel::N,вуэнҍтэсь,ункс
848,Baum::N,moere,шуфта
849,Baum::N,muorra,шуфта
850,Baum::N,muorra,шуфта
851,Baum::N,muoṛâ,шуфта
852,Baum::N,muõrr,шуфта
853,Baum::N,мӯрр,шуфта
854,Stamm::N,ståamhpe,ро́нга
855,Stamm::N,mátta,ро́нга
856,Stamm::N,galda,ро́нга
857,Stamm::N,ruŋgo,ро́нга
858,Stamm::N,stokk,ро́нга
859,Stamm::N,мӯрр,ро́нга
860,Stamm::N,кэ̄ллт,ро́нга
861,Rinde::N,gïrre,кер
862,Rinde::N,baarhkoe,кер
863,Rinde::N,bárkko,кер
864,Rinde::N,ostu,кер
865,Rinde::N,bárku,кер
866,Rinde::N,korrâ,кер
867,Rinde::N,kõrr,кер
868,Rinde::N,pärkk,кер
869,Rinde::N,кэ̄рр,кер
870,Rinde::N,па̄ҏҏк,кер
871,Ast::N,åeksie,морга
872,Ast::N,oakse,морга
873,Ast::N,oaksi,морга
874,Ast::N,uák'si,морга
875,Ast::N,å´hss,морга
876,Ast::N,вуэккьс,морга
877,Zweig::N,åeksie,тарад
878,Zweig::N,oakse,тарад
879,Zweig::N,rissi,тарад
880,Zweig::N,syeṛi,тарад
881,Zweig::N,sue´rr,тарад
882,Zweig::N,рыссе,тарад
883,Blatt::N,plienie,лопа
884,Blatt::N,lassta,лопа
885,Blatt::N,lasta,лопа
886,Blatt::N,lostâ,лопа
887,Blatt::N,lõstt,лопа
888,Blatt::N,лэ̄сст,лопа
889,Birke::N,såekie,ке́лу
890,Birke::N,soahke,ке́лу
891,Birke::N,soahki,ке́лу
892,Birke::N,suáhi,ке́лу
893,Birke::N,suâ´ǩǩ,ке́лу
894,Birke::N,пе̄ссьмӯрр,ке́лу
895,Kiefer[Baum]::N,bietsie,пиче
896,Kiefer[Baum]::N,hájkka,пиче
897,Kiefer[Baum]::N,biehtse,пиче
898,Kiefer[Baum]::N,beahci,пиче
899,Kiefer[Baum]::N,peeci,пиче
900,Kiefer[Baum]::N,pie´cc,пиче
901,Kiefer[Baum]::N,пе̄дзь,пиче
902,Weide[Baum]::N,saalje,каль
903,Weide[Baum]::N,sállja,каль
904,Weide[Baum]::N,sieđga,каль
905,Weide[Baum]::N,puájui,каль
906,Weide[Baum]::N,puäi,каль
907,Weide[Baum]::N,пуай,каль
908,Tanne::N,goese,куз
909,Tanne::N,guossa,куз
910,Tanne::N,guossa,куз
911,Tanne::N,kuosâ,куз
912,Tanne::N,kuõss,куз
913,Tanne::N,кӯсс,куз
914,Horn::N,tjåervie,сюра
915,Horn::N,tjoarvve,сюра
916,Horn::N,čoarvi,сюра
917,Horn::N,čuár'vi,сюра
918,Horn::N,čuä´rvv,сюра
919,Horn::N,чуэррьв,сюра
920,Feder::N,badtse,толга
921,Feder::N,dålgge,толга
922,Feder::N,bozza,толга
923,Feder::N,puzzâ,толга
924,Feder::N,tolge,толга
925,Feder::N,poʒʒ,толга
926,Feder::N,по̄ннц,толга
927,Fell::N,njaltja,кедь
928,Fell::N,duollje,кедь
929,Fell::N,náhkki,кедь
930,Fell::N,dorkkas,кедь
931,Fell::N,turkkâ,кедь
932,Fell::N,tyel'ji,кедь
933,Fell::N,nähki,кедь
934,Fell::N,torkk,кедь
935,Fell::N,čåu´dd,кедь
936,Fell::N,tue´l'lj,кедь
937,Fell::N,тӯлльй,кедь
938,Flügel::N,såaja,паця
939,Flügel::N,såajoe,паця
940,Flügel::N,soadje,паця
941,Flügel::N,soadji,паця
942,Flügel::N,suáj̣á,паця
943,Flügel::N,suäjj,паця
944,Flügel::N,суэйй,паця
945,Klaue::N,gadtse,кенже
946,Klaue::N,guober,кенже
947,Klaue::N,gazza,кенже
948,Klaue::N,kozzâ,кенже
949,Klaue::N,kõʒʒ,кенже
950,Klaue::N,кэ̄ннц,кенже
951,Kralle::N,gadtse,кенже
952,Kralle::N,gadtsa,кенже
953,Kralle::N,gazza,кенже
954,Kralle::N,kozzâ,кенже
955,Kralle::N,kõʒʒ,кенже
956,Kralle::N,ке̄бпель,кенже
957,Schwanz::N,siejpie,пула
958,Schwanz::N,siejbbe,пула
959,Schwanz::N,bađuš,пула
960,Schwanz::N,seaibi,пула
961,Schwanz::N,seibi,пула
962,Schwanz::N,sei´bb,пула
963,Schwanz::N,piä´cciǩ,пула
964,Schwanz::N,пиджь,пула
965,Schwanz::N,се̄ййп,пула
966,Schwanz::N,пе̄цехь,пула
967,Ei::N,munnie,ал
968,Ei::N,månne,ал
969,Ei::N,monni,ал
970,Ei::N,maṇe,ал
971,Ei::N,mââ´nn,ал
972,Ei::N,маннҍ,ал
973,Nest::N,biesie,пиза
974,Nest::N,biesse,пиза
975,Nest::N,beassi,пиза
976,Nest::N,peesi,пиза
977,Nest::N,piervâl,пиза
978,Nest::N,piä´ss,пиза
979,Nest::N,пе̄ссь,пиза
980,Bau::N,biesie,пиза
981,Bau::N,biedjo,пиза
982,Bau::N,liesso,пиза
983,Bau::N,biedju,пиза
984,Bau::N,piäju,пиза
985,Bau::N,вуэӈӈк,пиза
986,Tier::N,juvre,жува́та
987,Tier::N,udos,жува́та
988,Tier::N,divrre,жува́та
989,Tier::N,luohtok,жува́та
990,Tier::N,ealli,жува́та
991,Tier::N,ellee,жува́та
992,Tier::N,jie´lli,жува́та
993,Tier::N,жыва,жува́та
994,Herde::N,dåehkie,нал
995,Herde::N,dåehkie,стада
996,Herde::N,ællo,нал
997,Herde::N,ællo,стада
998,Herde::N,fuovva,нал
999,Herde::N,fuovva,стада
1000,Herde::N,doahkki,нал
1001,Herde::N,doahkki,стада
1002,Herde::N,čagge,нал
1003,Herde::N,čagge,стада
1004,Herde::N,tukk,нал
1005,Herde::N,tukk,стада
1006,Herde::N,vâ´lvv,нал
1007,Herde::N,vâ´lvv,стада
1008,Herde::N,чуэз,нал
1009,Herde::N,чуэз,стада
1010,Herde::N,чӣгар,нал
1011,Herde::N,чӣгар,стада
1012,Kuh::N,govse,скал
1013,Kuh::N,govse,тракс
1014,Kuh::N,gussa,скал
1015,Kuh::N,gussa,тракс
1016,Kuh::N,gussa,скал
1017,Kuh::N,gussa,тракс
1018,Kuh::N,kussâ,скал
1019,Kuh::N,kussâ,тракс
1020,Kuh::N,kuss,скал
1021,Kuh::N,kuss,тракс
1022,Kuh::N,лӣххьм,скал
1023,Kuh::N,лӣххьм,тракс
1024,Bulle::N,vuaksa,бука
1025,Bulle::N,vuoksá,бука
1026,Bulle::N,heargi,бука
1027,Bulle::N,vuák'sá,бука
1028,Bulle::N,ergi,бука
1029,Bulle::N,vuâhss,бука
1030,Bulle::N,е̄ррьк,бука
1031,Pferd::N,hierkie,лишме
1032,Pferd::N,råsse,лишме
1033,Pferd::N,hæssta,лишме
1034,Pferd::N,heavuš,лишме
1035,Pferd::N,hiävuš,лишме
1036,Pferd::N,heävaš,лишме
1037,Pferd::N,ро̄ссь,лишме
1038,Schaf::N,sïrve,уча́
1039,Schaf::N,sávttsa,уча́
1040,Schaf::N,sávza,уча́
1041,Schaf::N,savzâ,уча́
1042,Schaf::N,sauʒʒ,уча́
1043,Schaf::N,ла̄мьпесь,уча́
1044,Schwein::N,snurke,тува
1045,Schwein::N,svijnne,тува
1046,Schwein::N,spiidni,тува
1047,Schwein::N,šahe,тува
1048,Schwein::N,šââ´ǩǩ,тува
1049,Schwein::N,ша̄гкь,тува
1050,Hund::N,bïenje,пине
1051,Hund::N,bena,пине
1052,Hund::N,beana,пине
1053,Hund::N,peenuv,пине
1054,Hund::N,piânnai,пине
1055,Hund::N,пе̄ннэ,пине
1056,Katze::N,gaahtoe,катоня
1057,Katze::N,gaahtoe,аваката
1058,Katze::N,gáhtto,катоня
1059,Katze::N,gáhtto,аваката
1060,Katze::N,bussá,катоня
1061,Katze::N,bussá,аваката
1062,Katze::N,kissá,катоня
1063,Katze::N,kissá,аваката
1064,Katze::N,kaass,катоня
1065,Katze::N,kaass,аваката
1066,Katze::N,ко̄а̄сс,катоня
1067,Katze::N,ко̄а̄сс,аваката
1068,Bär::N,gumsie,офта
1069,Bär::N,biernna,офта
1070,Bär::N,guovža,офта
1071,Bär::N,bierdna,офта
1072,Bär::N,kuob'žâ,офта
1073,Bär::N,kue´bǯǯ,офта
1074,Bär::N,та̄лл,офта
1075,Eichhörnchen::N,åeruve,ур
1076,Eichhörnchen::N,oarre,ур
1077,Eichhörnchen::N,oarri,ур
1078,Eichhörnchen::N,uár'ree,ур
1079,Eichhörnchen::N,vuä´r'rev,ур
1080,Eichhörnchen::N,вуэррев,ур
1081,Elch::N,ïelje,ся́рда
1082,Elch::N,ællja,ся́рда
1083,Elch::N,sarvva,ся́рда
1084,Elch::N,ealga,ся́рда
1085,Elch::N,sorvâ,ся́рда
1086,Elch::N,sõrvv,ся́рда
1087,Elch::N,сэ̄ррв,ся́рда
1088,Fuchs::N,riepie,келазь
1089,Fuchs::N,riebij,келазь
1090,Fuchs::N,rieban,келазь
1091,Fuchs::N,riemnjis,келазь
1092,Fuchs::N,rie´mjj,келазь
1093,Fuchs::N,рӣммьн,келазь
1094,Hase::N,njåemele,ну́мол
1095,Hase::N,njoammel,ну́мол
1096,Hase::N,njoammil,ну́мол
1097,Hase::N,njuámmil,ну́мол
1098,Hase::N,njue´m'mel,ну́мол
1099,Hase::N,нюэммель,ну́мол
1100,Maus::N,snjeara,шеер
1101,Maus::N,snjierrá,шеер
1102,Maus::N,sáhpán,шеер
1103,Maus::N,säplig,шеер
1104,Maus::N,sä´ppli,шеер
1105,Maus::N,са̄хпьлинк,шеер
1106,Wolf::N,sïejpe,върьгаз
1107,Wolf::N,stálppe,върьгаз
1108,Wolf::N,stáhkke,върьгаз
1109,Wolf::N,ruomas,върьгаз
1110,Wolf::N,kumpe,върьгаз
1111,Wolf::N,návdi,върьгаз
1112,Wolf::N,kumppi,върьгаз
1113,Wolf::N,ku´mpp,върьгаз
1114,Wolf::N,pââ´ldes,върьгаз
1115,Wolf::N,чиррм,върьгаз
1116,Wolf::N,пальтӭсь,върьгаз
1117,Vogel::N,ledtie,нармонь
1118,Vogel::N,lådde,нармонь
1119,Vogel::N,loddi,нармонь
1120,Vogel::N,lodde,нармонь
1121,Vogel::N,lå´dd,нармонь
1122,Vogel::N,лоаннҍт,нармонь
1123,Schwarm::N,dåehkie,ко́вол
1124,Schwarm::N,dåehkie,ме́швеле
1125,Schwarm::N,doahkke,ко́вол
1126,Schwarm::N,doahkke,ме́швеле
1127,Schwarm::N,doahkki,ко́вол
1128,Schwarm::N,doahkki,ме́швеле
1129,Schwarm::N,tuák'ki,ко́вол
1130,Schwarm::N,tuák'ki,ме́швеле
1131,Schwarm::N,parvv,ко́вол
1132,Schwarm::N,parvv,ме́швеле
1133,Schwarm::N,туххк,ко́вол
1134,Schwarm::N,туххк,ме́швеле
1135,Huhn::N,vöönhtse,сараз
1136,Huhn::N,vuonntsá,сараз
1137,Huhn::N,vuonccis,сараз
1138,Huhn::N,kääṇi,сараз
1139,Huhn::N,kää´nn,сараз
1140,Huhn::N,ка̄ннҌ,сараз
1141,Hahn::N,deere,а́тякш
1142,Hahn::N,hádna,а́тякш
1143,Hahn::N,åresvuonntsá,а́тякш
1144,Hahn::N,vuonccis,а́тякш
1145,Hahn::N,kääṇi,а́тякш
1146,Hahn::N,åå´reskää´nn,а́тякш
1147,Hahn::N,пе̄ттэх,а́тякш
1148,Gans::N,gaase,маци
1149,Gans::N,gássa,маци
1150,Gans::N,čuonji,маци
1151,Gans::N,čuá'njá,маци
1152,Gans::N,čue´nj,маци
1153,Gans::N,чуэнь,маци
1154,Adler::N,aarhtse,куцькан
1155,Adler::N,goasskem,куцькан
1156,Adler::N,goaskin,куцькан
1157,Adler::N,kuás'kim,куцькан
1158,Adler::N,kuä´cǩǩem,куцькан
1159,Adler::N,куэцькем,куцькан
1160,Ente::N,tjååtsele,яксярга
1161,Ente::N,vuojatjis,яксярга
1162,Ente::N,čáhceloddi,яксярга
1163,Ente::N,vuonjâč,яксярга
1164,Ente::N,vuõnjâč,яксярга
1165,Ente::N,ча̄дзьлоаннҍт,яксярга
1166,Eule::N,snjågloe,ко́рож
1167,Eule::N,skunjok,ко́рож
1168,Eule::N,skuolfi,ко́рож
1169,Eule::N,ijjâlodde,ко́рож
1170,Eule::N,iiđsaž,ко́рож
1171,Eule::N,кунньлоаннҍт,ко́рож
1172,Eule::N,чӯзэм вуэһпэй,ко́рож
1173,Kranich::N,goerke,ка́рга
1174,Kranich::N,guorgga,ка́рга
1175,Kranich::N,guorga,ка́рга
1176,Kranich::N,kuor'gâ,ка́рга
1177,Kranich::N,kuõrgg,ка́рга
1178,Kranich::N,кӯррк,ка́рга
1179,Krähe::N,voerhtje,ва́рси
1180,Krähe::N,gárránis,ва́рси
1181,Krähe::N,vuoratjis,ва́рси
1182,Krähe::N,vuoražas,ва́рси
1183,Krähe::N,vuorččis,ва́рси
1184,Krähe::N,vuorâč,ва́рси
1185,Krähe::N,vuõrâč,ва́рси
1186,Krähe::N,вӯрэч,ва́рси
1187,Kuckuck::N,gïeke,ку́ку
1188,Kuckuck::N,giehka,ку́ку
1189,Kuckuck::N,giehka,ку́ку
1190,Kuckuck::N,kiehâ,ку́ку
1191,Kuckuck::N,ǩiõkk,ку́ку
1192,Kuckuck::N,кӣгк,ку́ку
1193,Schwan::N,njoktje,ло́ксти
1194,Schwan::N,snjuktja,ло́ксти
1195,Schwan::N,njukča,ло́ксти
1196,Schwan::N,njuhčâ,ло́ксти
1197,Schwan::N,njuhčč,ло́ксти
1198,Schwan::N,нюххч,ло́ксти
1199,Fisch::N,guelie,кал
1200,Fisch::N,guolle,кал
1201,Fisch::N,guolli,кал
1202,Fisch::N,kyeḷi,кал
1203,Fisch::N,kue´ll,кал
1204,Fisch::N,кӯлль,кал
1205,Barsch::N,sihtege,о́кунь
1206,Barsch::N,vuoskun,о́кунь
1207,Barsch::N,vuoskku,о́кунь
1208,Barsch::N,vuásku,о́кунь
1209,Barsch::N,vuâsk,о́кунь
1210,Barsch::N,вуэсск,о́кунь
1211,Hecht::N,haavke,щу́ка
1212,Hecht::N,hávgga,щу́ка
1213,Hecht::N,hávga,щу́ка
1214,Hecht::N,puško,щу́ка
1215,Hecht::N,nu´ǩǩeš,щу́ка
1216,Hecht::N,ныгкешь,щу́ка
1217,Schlange[Tier]::N,gïermesje,куй
1218,Schlange[Tier]::N,germaj,куй
1219,Schlange[Tier]::N,gearpmaš,куй
1220,Schlange[Tier]::N,kyev'đi,куй
1221,Schlange[Tier]::N,ku´vdd,куй
1222,Schlange[Tier]::N,кӯввьт,куй
1223,Wurm::N,mietie,сукс
1224,Wurm::N,maarhke,сукс
1225,Wurm::N,mádo,сукс
1226,Wurm::N,máhtu,сукс
1227,Wurm::N,máátu,сукс
1228,Wurm::N,määtt,сукс
1229,Wurm::N,ма̄дт,сукс
1230,Spinne::N,hievnie,унжа́
1231,Spinne::N,hievnne,унжа́
1232,Spinne::N,heavdni,унжа́
1233,Spinne::N,evni,унжа́
1234,Spinne::N,eeunaž,унжа́
1235,Spinne::N,о̄а̄з,унжа́
1236,Ameise::N,garhke,панжам
1237,Ameise::N,gårkkå,панжам
1238,Ameise::N,gotka,панжам
1239,Ameise::N,kutkâ,панжам
1240,Ameise::N,kotkk,панжам
1241,Ameise::N,ко̄ттк,панжам
1242,Laus::N,dihkie,си
1243,Laus::N,dihkke,си
1244,Laus::N,dihkki,си
1245,Laus::N,tikke,си
1246,Laus::N,te´ǩǩ,си
1247,Laus::N,тыһкь,си
1248,Mücke::N,tjoejhke,ся́ське
1249,Mücke::N,tjuojkka,ся́ське
1250,Mücke::N,čuoika,ся́ське
1251,Mücke::N,čuoš'kâ,ся́ське
1252,Mücke::N,čuõškk,ся́ське
1253,Mücke::N,чӯшшк,ся́ське
1254,Fliege::N,tjoere,кару
1255,Fliege::N,boerege,кару
1256,Fliege::N,tjuruk,кару
1257,Fliege::N,čuru,кару
1258,Fliege::N,kiärpáš,кару
1259,Fliege::N,čuâr,кару
1260,Fliege::N,čuâras,кару
1261,Fliege::N,чуэраш,кару
1262,Schmetterling::N,biejjielåbloe,ме́лав
1263,Schmetterling::N,biejvvelådde,ме́лав
1264,Schmetterling::N,beaiveloddi,ме́лав
1265,Schmetterling::N,piäi'vááloddááš,ме́лав
1266,Schmetterling::N,ä´llbaž,ме́лав
1267,Schmetterling::N,pei´vvlå´dd,ме́лав
1268,Schmetterling::N,а̄лльп,ме́лав
1269,Beere::N,muerjie,и́мож
1270,Beere::N,muorjje,и́мож
1271,Beere::N,muorji,и́мож
1272,Beere::N,myer'ji,и́мож
1273,Beere::N,mue´rjj,и́мож
1274,Beere::N,мӯррьй,и́мож
1275,Apfel::N,æbpla,марь
1276,Apfel::N,ehpal,марь
1277,Apfel::N,eppel,марь
1278,Apfel::N,eahppel,марь
1279,Apfel::N,я̄блэк,марь
1280,Pilz::N,goebpere,панга
1281,Pilz::N,guoppar,панга
1282,Pilz::N,guoppar,панга
1283,Pilz::N,kuobâr,панга
1284,Pilz::N,kuõbbâr,панга
1285,Pilz::N,кӯмпар,панга
1286,Zwiebel::N,lööke,шурьхкя́
1287,Zwiebel::N,løhkka,шурьхкя́
1288,Zwiebel::N,lávki,шурьхкя́
1289,Zwiebel::N,luukk,шурьхкя́
1290,Zwiebel::N,луквець,шурьхкя́
1291,Saat::N,saajoe,видьмот
1292,Saat::N,sádjo,видьмот
1293,Saat::N,siepman,видьмот
1294,Saat::N,siemâ,видьмот
1295,Saat::N,siõm,видьмот
1296,Saat::N,се̄м,видьмот
1297,Korn::N,gernie,сёра
1298,Korn::N,gårnnetjalmme,сёра
1299,Korn::N,gordni,сёра
1300,Korn::N,jiṿe,сёра
1301,Korn::N,ле̄ййп,сёра
1302,Heu::N,suejnieh,тише
1303,Heu::N,ájvve,тише
1304,Heu::N,suoidni,тише
1305,Heu::N,syei'ni,тише
