,Concept_ID,tr,se
2594,Osten::N,doğu,nuorta
2595,Osten::N,doğu,nuor'ttâ
2596,Osten::N,doğu,nuõrti
2597,Osten::N,doğu,нуҏҏьт
2598,Holz::N,ağaç,moere
2599,Holz::N,ağaç,muorra
2600,Holz::N,ağaç,muorra
2601,Holz::N,ağaç,muoṛâ
2602,Holz::N,ağaç,muõrr
2603,Holz::N,ağaç,мӯрр
2604,Holz::N,tahta,moere
2605,Holz::N,tahta,muorra
2606,Holz::N,tahta,muorra
2607,Holz::N,tahta,muoṛâ
2608,Holz::N,tahta,muõrr
2609,Holz::N,tahta,мӯрр
2610,Brett::N,tahta,fealloe
2611,Brett::N,tahta,fiello
2612,Brett::N,tahta,lávdi
2613,Brett::N,tahta,lyev'di
2614,Brett::N,tahta,lu´vdd
2615,Brett::N,tahta,лаййт
2616,Platte::N,levha,spaagkoe
2617,Platte::N,levha,skierro
2618,Platte::N,levha,skearru
2619,Platte::N,levha,ráptu
2620,Platte::N,levha,ка̄ррьт
2621,Stütze::N,dayak,dovtege
2622,Stütze::N,dayak,dåarjege
2623,Stütze::N,dayak,tsagge
2624,Stütze::N,dayak,nihta
2625,Stütze::N,dayak,duvdda
2626,Stütze::N,dayak,caggi
2627,Stütze::N,dayak,cagge
2628,Stütze::N,dayak,cõgldõk
2629,Stütze::N,dayak,стуэлльп
2630,Stütze::N,destek,dovtege
2631,Stütze::N,destek,dåarjege
2632,Stütze::N,destek,tsagge
2633,Stütze::N,destek,nihta
2634,Stütze::N,destek,duvdda
2635,Stütze::N,destek,caggi
2636,Stütze::N,destek,cagge
2637,Stütze::N,destek,cõgldõk
2638,Stütze::N,destek,стуэлльп
2639,Stange::N,çubuk,staavra
2640,Stange::N,çubuk,stággo
2641,Stange::N,çubuk,hålggå
2642,Stange::N,çubuk,stávrá
2643,Stange::N,çubuk,stággu
2644,Stange::N,çubuk,čuálgui
2645,Stange::N,çubuk,kaŋgg
2646,Stange::N,çubuk,кэ̄ллт
2647,Stange::N,çubuk,пе̄лльк
2648,Stock::N,sopa,galte
2649,Stock::N,sopa,klåbpoe
2650,Stock::N,sopa,soabbe
2651,Stock::N,sopa,soabbi
2652,Stock::N,sopa,suáb'bi
2653,Stock::N,sopa,suä´b'b
2654,Stock::N,sopa,суэммьп
2655,Stock::N,değnek,galte
2656,Stock::N,değnek,klåbpoe
2657,Stock::N,değnek,soabbe
2658,Stock::N,değnek,soabbi
2659,Stock::N,değnek,suáb'bi
2660,Stock::N,değnek,suä´b'b
2661,Stock::N,değnek,суэммьп
2662,Stab::N,sırık,klaahka
2663,Stab::N,sırık,soabbe
2664,Stab::N,sırık,soabbi
2665,Stab::N,sırık,suáb'bi
2666,Stab::N,sırık,suä´b'b
2667,Stab::N,sırık,суэммьп
2668,Stab::N,baston,klaahka
2669,Stab::N,baston,soabbe
2670,Stab::N,baston,soabbi
2671,Stab::N,baston,suáb'bi
2672,Stab::N,baston,suä´b'b
2673,Stab::N,baston,суэммьп
2674,Rohr::N,boru,gïrse
2675,Rohr::N,boru,båhttså
2676,Rohr::N,boru,bohcci
2677,Rohr::N,boru,poccee
2678,Rohr::N,boru,puu´lčiǩ
2679,Rohr::N,boru,туррьп
2680,Haus::N,ev,ståapoe
2681,Haus::N,ev,goahte
2682,Haus::N,ev,stohpu
2683,Haus::N,ev,tááḷu
2684,Haus::N,ev,tääll
2685,Haus::N,ev,пэ̄ҏҏт
2686,Heim::N,ev,hïejme
2687,Heim::N,ev,viesso
2688,Heim::N,ev,ruoktu
2689,Heim::N,ev,päikki
2690,Heim::N,ev,päi´ǩǩ
2691,Heim::N,ev,пэ̄ҏҏт
2692,Heim::N,yurt,hïejme
2693,Heim::N,yurt,viesso
2694,Heim::N,yurt,ruoktu
2695,Heim::N,yurt,päikki
2696,Heim::N,yurt,päi´ǩǩ
2697,Heim::N,yurt,пэ̄ҏҏт
2698,Ofen::N,soba,vuebnie
2699,Ofen::N,soba,vuodná
2700,Ofen::N,soba,vuobnne
2701,Ofen::N,soba,uvdna
2702,Ofen::N,soba,uvnâ
2703,Ofen::N,soba,ǩiiuǥân
2704,Ofen::N,soba,пе̄ххц
2705,Ofen::N,soba,кыввкан
2706,Fußboden::N,taban,guelpie
2707,Fußboden::N,taban,guolbbe
2708,Fußboden::N,taban,láhtti
2709,Fußboden::N,taban,šalde
2710,Fußboden::N,taban,šâ´ldd
2711,Fußboden::N,taban,шалльт
2712,Fußboden::N,döşeme,guelpie
2713,Fußboden::N,döşeme,guolbbe
2714,Fußboden::N,döşeme,láhtti
2715,Fußboden::N,döşeme,šalde
2716,Fußboden::N,döşeme,šâ´ldd
2717,Fußboden::N,döşeme,шалльт
2718,Tisch::N,masa,buertie
2719,Tisch::N,masa,bievdde
2720,Tisch::N,masa,beavdi
2721,Tisch::N,masa,pevdi
2722,Tisch::N,masa,på´rdd
2723,Tisch::N,masa,stue´ll
2724,Tisch::N,masa,туэлль
2725,Stuhl::N,iskemle,stovle
2726,Stuhl::N,iskemle,ståvllå
2727,Stuhl::N,iskemle,stuollu
2728,Stuhl::N,iskemle,stovli
2729,Stuhl::N,iskemle,stuu´l
2730,Stuhl::N,iskemle,стула
2731,Stuhl::N,sandalye,stovle
2732,Stuhl::N,sandalye,ståvllå
2733,Stuhl::N,sandalye,stuollu
2734,Stuhl::N,sandalye,stovli
2735,Stuhl::N,sandalye,stuu´l
2736,Stuhl::N,sandalye,стула
2737,Wiege::N,beşik,gïerhkeme
2738,Wiege::N,beşik,vuoggo
2739,Wiege::N,beşik,geaŧŧu
2740,Wiege::N,beşik,geaktu
2741,Wiege::N,beşik,gietkka
2742,Wiege::N,beşik,kiäh'tu
2743,Wiege::N,beşik,vogga
2744,Wiege::N,beşik,кӣткэм
2745,Bett::N,yatak,seangkoe
2746,Bett::N,yatak,sæŋŋga
2747,Bett::N,yatak,seaŋga
2748,Bett::N,yatak,seŋgâ
2749,Bett::N,yatak,sââ´jj
2750,Bett::N,yatak,вуэдтӭмсайй
2751,Regal::N,raf,hælla
2752,Regal::N,raf,hilldo
2753,Regal::N,raf,hildu
2754,Regal::N,raf,ildee
2755,Regal::N,raf,i´lddi
2756,Regal::N,raf,ылльтэ
2757,Kiste::N,sandık,aeskie
2758,Kiste::N,sandık,kássa
2759,Kiste::N,sandık,kássa
2760,Kiste::N,sandık,árkku
2761,Kiste::N,sandık,ču´ǩǩ
2762,Kiste::N,sandık,чуххьк
2763,Fenster::N,pencere,klaase
2764,Fenster::N,pencere,vinndek
2765,Fenster::N,pencere,láse
2766,Fenster::N,pencere,laasâ
2767,Fenster::N,pencere,ikkân
2768,Fenster::N,pencere,эххкан
2769,Tür::N,kapı,okse
2770,Tür::N,kapı,uksa
2771,Tür::N,kapı,uksa
2772,Tür::N,kapı,uksâ
2773,Tür::N,kapı,uhss
2774,Tür::N,kapı,уккс
2775,Tor::N,kapı,okse
2776,Tor::N,kapı,pårttå
2777,Tor::N,kapı,uksa
2778,Tor::N,kapı,poarta
2779,Tor::N,kapı,porttâ
2780,Tor::N,kapı,uustõk
2781,Tor::N,kapı,čuâlluhss
2782,Tor::N,kapı,уккс
2783,Zaun::N,çit,haakene
2784,Zaun::N,çit,jerra
2785,Zaun::N,çit,gárdde
2786,Zaun::N,çit,áidi
2787,Zaun::N,çit,äiđi
2788,Zaun::N,çit,äidd
2789,Zaun::N,çit,čuâll
2790,Zaun::N,çit,а̄ййт
2791,Dach::N,dam,rehpie
2792,Dach::N,dam,dæhkko
2793,Dach::N,dam,gáhttu
2794,Dach::N,dam,káttu
2795,Dach::N,dam,laakk
2796,Dach::N,dam,пэ̄ҏҏтэ̄ля
2797,Dach::N,dam,кры̄ша
2798,Dach::N,çatı,rehpie
2799,Dach::N,çatı,dæhkko
2800,Dach::N,çatı,gáhttu
2801,Dach::N,çatı,káttu
2802,Dach::N,çatı,laakk
2803,Dach::N,çatı,пэ̄ҏҏтэ̄ля
2804,Dach::N,çatı,кры̄ша
2805,Leiter::N,merdiven,raajtere
2806,Leiter::N,merdiven,tjajmos
2807,Leiter::N,merdiven,boagos
2808,Leiter::N,merdiven,ráidalas
2809,Leiter::N,merdiven,raidlâs
2810,Leiter::N,merdiven,лествец
2811,Besen::N,süpürge,saehpie
2812,Besen::N,süpürge,gaerpene
2813,Besen::N,süpürge,njáman
2814,Besen::N,süpürge,luvdá
2815,Besen::N,süpürge,luvdá
2816,Besen::N,süpürge,västt
2817,Besen::N,süpürge,ва̄сст
2818,Spaten::N,bel,gåajvoe
2819,Spaten::N,bel,spádá
2820,Spaten::N,bel,goajvvo
2821,Spaten::N,bel,goaivu
2822,Spaten::N,bel,kuái'vu
2823,Spaten::N,bel,kuäivv
2824,Spaten::N,bel,куаййв
2825,Schaufel::N,kürek,gåajvoe
2826,Schaufel::N,kürek,gåjvun
2827,Schaufel::N,kürek,goajvvo
2828,Schaufel::N,kürek,goaivu
2829,Schaufel::N,kürek,kuái'vu
2830,Schaufel::N,kürek,kuäivv
2831,Schaufel::N,kürek,куаййв
2832,Gabel::N,çatal,tjåagka
2833,Gabel::N,çatal,gáffil
2834,Gabel::N,çatal,káffal
2835,Gabel::N,çatal,kaahvâl
2836,Gabel::N,çatal,velkk
2837,Gabel::N,çatal,а̄лльс
2838,Löffel::N,kaşık,buste
2839,Löffel::N,kaşık,bassti
2840,Löffel::N,kaşık,baste
2841,Löffel::N,kaşık,pastem
2842,Löffel::N,kaşık,pâ´sttem
2843,Löffel::N,kaşık,пасьтэмь
2844,Messer::N,bıçak,nejpie
2845,Messer::N,bıçak,nijbbe
2846,Messer::N,bıçak,niibi
2847,Messer::N,bıçak,nijbe
2848,Messer::N,bıçak,nei´bb
2849,Messer::N,bıçak,ныййп
2850,Nagel::N,çivi,spæjhkere
2851,Nagel::N,çivi,spiger
2852,Nagel::N,çivi,návlle
2853,Nagel::N,çivi,spiikkár
2854,Nagel::N,çivi,spijkkár
2855,Nagel::N,çivi,näu´ll
2856,Nagel::N,çivi,на̄ввьл
2857,Netz::N,ağ,viermie
2858,Netz::N,ağ,viermme
2859,Netz::N,ağ,næhtta
2860,Netz::N,ağ,fierbmi
2861,Netz::N,ağ,viermi
2862,Netz::N,ağ,säi´mm
2863,Netz::N,ağ,нӯжхьт
2864,Haken::N,çengel,kruehkie
2865,Haken::N,çengel,ruohkke
2866,Haken::N,çengel,vagge
2867,Haken::N,çengel,roahkki
2868,Haken::N,çengel,faggi
2869,Haken::N,çengel,kuák'ki
2870,Haken::N,çengel,kuä´ǩ'ǩ
2871,Haken::N,çengel,ва̄ӈӈк
2872,Haken::N,çengel,куэххьк
2873,Griff::N,kulp,rehpie
2874,Griff::N,kulp,taatje
2875,Griff::N,kulp,gavlla
2876,Griff::N,kulp,guottáldahka
2877,Griff::N,kulp,geavja
2878,Griff::N,kulp,novdâ
2879,Griff::N,kulp,nõđđ
2880,Griff::N,kulp,kå´ǧǧ
2881,Griff::N,kulp,нэ̄дт
2882,Griff::N,tutamak,rehpie
2883,Griff::N,tutamak,taatje
2884,Griff::N,tutamak,gavlla
2885,Griff::N,tutamak,guottáldahka
2886,Griff::N,tutamak,geavja
2887,Griff::N,tutamak,novdâ
2888,Griff::N,tutamak,nõđđ
2889,Griff::N,tutamak,kå´ǧǧ
2890,Griff::N,tutamak,нэ̄дт
2891,Schloss::N,kilit,laesie
2892,Schloss::N,kilit,lássa
2893,Schloss::N,kilit,lohkka
2894,Schloss::N,kilit,lukkâ
2895,Schloss::N,kilit,lokk
2896,Schloss::N,kilit,ло̄ххк
2897,Bild::N,imaj,guvvie
2898,Bild::N,imaj,gåvvå
2899,Bild::N,imaj,govva
2900,Bild::N,imaj,koṿe
2901,Bild::N,imaj,kartt
2902,Bild::N,imaj,картина
2903,Bild::N,resim,guvvie
2904,Bild::N,resim,gåvvå
2905,Bild::N,resim,govva
2906,Bild::N,resim,koṿe
2907,Bild::N,resim,kartt
2908,Bild::N,resim,картина
2909,Figur::N,şekil,guvvie
2910,Figur::N,şekil,gåvos
2911,Figur::N,şekil,figuvrra
2912,Figur::N,şekil,figuvra
2913,Figur::N,şekil,kovos
2914,Figur::N,şekil,kuâŋas
2915,Figur::N,heykel,guvvie
2916,Figur::N,heykel,gåvos
2917,Figur::N,heykel,figuvrra
2918,Figur::N,heykel,figuvra
2919,Figur::N,heykel,kovos
2920,Figur::N,heykel,kuâŋas
2921,Puppe::N,kukla,dåahka
2922,Puppe::N,kukla,dåhkko
2923,Puppe::N,kukla,doahkko
2924,Puppe::N,kukla,dohkká
2925,Puppe::N,kukla,duhkká
2926,Puppe::N,kukla,kuuhlaž
2927,Puppe::N,kukla,кукла
2928,Beutel::N,kese,voessetje
2929,Beutel::N,kese,påvsså
2930,Beutel::N,kese,seahkaš
2931,Beutel::N,kese,bursa
2932,Beutel::N,kese,guhkkár
2933,Beutel::N,kese,čooṿâs
2934,Beutel::N,kese,siâk'k
2935,Beutel::N,kese,kå´ššel
2936,Beutel::N,kese,ве̄ҏҏц
2937,Beutel::N,torba,voessetje
2938,Beutel::N,torba,påvsså
2939,Beutel::N,torba,seahkaš
2940,Beutel::N,torba,bursa
2941,Beutel::N,torba,guhkkár
2942,Beutel::N,torba,čooṿâs
2943,Beutel::N,torba,siâk'k
2944,Beutel::N,torba,kå´ššel
2945,Beutel::N,torba,ве̄ҏҏц
2946,Bündel::N,deste,paantje
2947,Bündel::N,deste,buduk
2948,Bündel::N,deste,gurppe
2949,Bündel::N,deste,gihppu
2950,Bündel::N,deste,kiäs'tu
2951,Bündel::N,deste,šnâpp
2952,Bündel::N,deste,пуччк
2953,Tasche::N,çanta,veaskoe
2954,Tasche::N,çanta,væssko
2955,Tasche::N,çanta,lávkka
2956,Tasche::N,çanta,lávka
2957,Tasche::N,çanta,seahkka
2958,Tasche::N,çanta,lavkkâ
2959,Tasche::N,çanta,laukk
2960,Tasche::N,çanta,суӎӎьк
2961,Tasche::N,çanta,ло̄а̄ффк
2962,Eimer::N,kova,bæhtoe
2963,Eimer::N,kova,skiello
2964,Eimer::N,kova,skállu
2965,Eimer::N,kova,eebir
2966,Eimer::N,kova,skääll
2967,Eimer::N,kova,е̄мьперь
2968,Deckel::N,kapak,luehkie
2969,Deckel::N,kapak,låhkke
2970,Deckel::N,kapak,lohkki
2971,Deckel::N,kapak,lokke
2972,Deckel::N,kapak,lå´ǩǩ
2973,Deckel::N,kapak,ко̄а̄ххтнэсс
2974,Geschirr::N,kap kacak,lihtie
2975,Geschirr::N,kap kacak,lihte
2976,Geschirr::N,kap kacak,lihtit
2977,Geschirr::N,kap kacak,litte
2978,Geschirr::N,kap kacak,kärldõk
2979,Geschirr::N,kap kacak,ка̄ррь
2980,Sack::N,torba,voesse
2981,Sack::N,torba,vuossa
2982,Sack::N,torba,seahkka
2983,Sack::N,torba,sekkâ
2984,Sack::N,torba,siâk'k
2985,Sack::N,torba,ве̄ҏҏц
2986,Tasse::N,fincan,guksie
2987,Tasse::N,fincan,gåhppå
2988,Tasse::N,fincan,gohppu
2989,Tasse::N,fincan,pollo
2990,Tasse::N,fincan,kopp
2991,Tasse::N,fincan,на̄ххьп
2992,Topf::N,tencere,baetie
2993,Topf::N,tencere,krovhte
2994,Topf::N,tencere,rujtta
2995,Topf::N,tencere,giebbme
2996,Topf::N,tencere,báhti
2997,Topf::N,tencere,gievdni
2998,Topf::N,tencere,pääti
2999,Topf::N,tencere,kruâitt
3000,Topf::N,tencere,кӣммьн
3001,Kessel::N,kazan,giebnie
3002,Kessel::N,kazan,skallo
3003,Kessel::N,kazan,giebbme
3004,Kessel::N,kazan,gieđbmi
3005,Kessel::N,kazan,kiem'ni
3006,Kessel::N,kazan,ǩie´mnn
3007,Kessel::N,kazan,кӣммьн
3008,Essen::N,yemek,åesie
3009,Essen::N,yemek,beapmoe
3010,Essen::N,yemek,biebbmo
3011,Essen::N,yemek,borramuš
3012,Essen::N,yemek,purrâmâš
3013,Essen::N,yemek,porrmõš
3014,Essen::N,yemek,по̄ррмушш
3015,Nahrung::N,gıda,beapmoe
3016,Nahrung::N,gıda,biebbmo
3017,Nahrung::N,gıda,biebmu
3018,Nahrung::N,gıda,purrâmâš
3019,Nahrung::N,gıda,porrmõš
3020,Nahrung::N,gıda,по̄ррмушш
3021,Nahrung::N,besin,beapmoe
3022,Nahrung::N,besin,biebbmo
3023,Nahrung::N,besin,biebmu
3024,Nahrung::N,besin,purrâmâš
3025,Nahrung::N,besin,porrmõš
3026,Nahrung::N,besin,по̄ррмушш
3027,Speise::N,yemek,beapmoe
3028,Speise::N,yemek,biebbmo
3029,Speise::N,yemek,biebmu
3030,Speise::N,yemek,määlis
3031,Speise::N,yemek,aasâs
3032,Speise::N,yemek,porrmõš
3033,Speise::N,yemek,по̄ррмушш
3034,Fleisch::N,et,bearkoe
3035,Fleisch::N,et,oadtje
3036,Fleisch::N,et,bierggo
3037,Fleisch::N,et,biergu
3038,Fleisch::N,et,uáž'ži
3039,Fleisch::N,et,vuä´ǯ'ǯ
3040,Fleisch::N,et,вуэннч
3041,Getreide::N,tahıl,gernie
3042,Getreide::N,tahıl,gårnne
3043,Getreide::N,tahıl,gordni
3044,Getreide::N,tahıl,valje
3045,Getreide::N,tahıl,ле̄ййп
3046,Getreide::N,hububat,gernie
3047,Getreide::N,hububat,gårnne
3048,Getreide::N,hububat,gordni
3049,Getreide::N,hububat,valje
3050,Getreide::N,hububat,ле̄ййп
3051,Brei::N,ezme,kraavhtse
3052,Brei::N,ezme,ráktsa
3053,Brei::N,ezme,buvru
3054,Brei::N,ezme,suoḥâd
3055,Brei::N,ezme,hutt
3056,Brei::N,ezme,уххт
3057,Brot::N,ekmek,gaahkoe
3058,Brot::N,ekmek,lájbbe
3059,Brot::N,ekmek,stummpa
3060,Brot::N,ekmek,láibi
3061,Brot::N,ekmek,gáhkku
3062,Brot::N,ekmek,leibi
3063,Brot::N,ekmek,lei´bb
3064,Brot::N,ekmek,ле̄ййп
3065,Scheibe::N,dilim,snaejrie
3066,Scheibe::N,dilim,sárdde
3067,Scheibe::N,dilim,vajahas
3068,Scheibe::N,dilim,časkkis
3069,Scheibe::N,dilim,ča'skes
3070,Scheibe::N,dilim,ku´sǩǩ
3071,Scheibe::N,dilim,кусськ
3072,Fett::N,yağ,buejtie
3073,Fett::N,yağ,vuodja
3074,Fett::N,yağ,buoidi
3075,Fett::N,yağ,pyei'di
3076,Fett::N,yağ,puõi´dd
3077,Fett::N,yağ,пуййт
3078,Butter::N,tereyağı,voeje
3079,Butter::N,tereyağı,vuodja
3080,Butter::N,tereyağı,vuodja
3081,Butter::N,tereyağı,vuojâ
3082,Butter::N,tereyağı,vuõjj
3083,Butter::N,tereyağı,вӯйй
3084,Öl::N,yağ,ålja
3085,Öl::N,yağ,ulljo
3086,Öl::N,yağ,oalljo
3087,Öl::N,yağ,olju
3088,Öl::N,yağ,oljo
3089,Öl::N,yağ,vuõjj
3090,Öl::N,yağ,вӯйй
3091,Öl::N,akar yağ,ålja
3092,Öl::N,akar yağ,ulljo
3093,Öl::N,akar yağ,oalljo
3094,Öl::N,akar yağ,olju
3095,Öl::N,akar yağ,oljo
3096,Öl::N,akar yağ,vuõjj
3097,Öl::N,akar yağ,вӯйй
3098,Salz::N,tuz,saelhtie
3099,Salz::N,tuz,sállte
3100,Salz::N,tuz,sálti
3101,Salz::N,tuz,sältti
3102,Salz::N,tuz,sä´ltt
3103,Salz::N,tuz,сӯлль
3104,Suppe::N,çorba,joptse
3105,Suppe::N,çorba,jupptsa
3106,Suppe::N,çorba,málli
3107,Suppe::N,çorba,määḷi
3108,Suppe::N,çorba,lieṃâ
3109,Suppe::N,çorba,liõmm
3110,Suppe::N,çorba,лӣмм
3111,Honig::N,bal,hååneske
3112,Honig::N,bal,meda
3113,Honig::N,bal,miehta
3114,Honig::N,bal,mietâ
3115,Honig::N,bal,miõtt
3116,Honig::N,bal,мӣдт
3117,Milch::N,süt,mielhkie
3118,Milch::N,süt,mielkke
3119,Milch::N,süt,mielki
3120,Milch::N,süt,miel'kki
3121,Milch::N,süt,mie´lǩǩ
3122,Milch::N,süt,ма̄ййт
3123,Tee::N,çay,löövje
3124,Tee::N,çay,tedja
3125,Tee::N,çay,deadju
3126,Tee::N,çay,čee
3127,Tee::N,çay,teej̣â
3128,Tee::N,çay,čee
3129,Tee::N,çay,чайй
3130,Leder::N,deri,hovre
3131,Leder::N,deri,sassne
3132,Leder::N,deri,náhkki
3133,Leder::N,deri,leaira
3134,Leder::N,deri,čevđi
3135,Leder::N,deri,čåu´dd
3136,Leder::N,deri,на̄ххьк
3137,Leder::N,meşin,hovre
3138,Leder::N,meşin,sassne
3139,Leder::N,meşin,náhkki
3140,Leder::N,meşin,leaira
3141,Leder::N,meşin,čevđi
3142,Leder::N,meşin,čåu´dd
3143,Leder::N,meşin,на̄ххьк
3144,Wolle::N,yün,ålloe
3145,Wolle::N,yün,hullo
3146,Wolle::N,yün,ullu
3147,Wolle::N,yün,ullo
3148,Wolle::N,yün,oll
3149,Wolle::N,yün,улл
3150,Stoff::N,kumaş,tyjje
3151,Stoff::N,kumaş,gápptás
3152,Stoff::N,kumaş,stoaffa
3153,Stoff::N,kumaş,ávnnas
3154,Stoff::N,kumaş,käägus
3155,Stoff::N,kumaş,aaunâs
3156,Stoff::N,kumaş,лыййн
3157,Nadel::N,iğne,naaloe
3158,Nadel::N,iğne,nállo
3159,Nadel::N,iğne,nállu
3160,Nadel::N,iğne,nááḷu
3161,Nadel::N,iğne,neu´ll
3162,Nadel::N,iğne,нӣввьл
3163,Faden::N,tire,laejkie
3164,Faden::N,tire,hárppo
3165,Faden::N,tire,árpu
3166,Faden::N,tire,läigi
3167,Faden::N,tire,lääi´j
3168,Faden::N,tire,сӯнн
3169,Faden::N,iplik,laejkie
3170,Faden::N,iplik,hárppo
3171,Faden::N,iplik,árpu
3172,Faden::N,iplik,läigi
3173,Faden::N,iplik,lääi´j
3174,Faden::N,iplik,сӯнн
3175,Knopf::N,düğme,balhka
3176,Knopf::N,düğme,boallo
3177,Knopf::N,düğme,boallu
3178,Knopf::N,düğme,puál'lu
3179,Knopf::N,düğme,puäll
3180,Knopf::N,düğme,пуалл
3181,Knoten::N,düğüm,tjoelme
3182,Knoten::N,düğüm,tjuolmma
3183,Knoten::N,düğüm,čuolbma
3184,Knoten::N,düğüm,čuol'mâ
3185,Knoten::N,düğüm,čuõlmm
3186,Knoten::N,düğüm,чӯллм
3187,Farbe::N,boya,klaerie
3188,Farbe::N,boya,ivnne
3189,Farbe::N,boya,bájnno
3190,Farbe::N,boya,mola
3191,Farbe::N,boya,fearga
3192,Farbe::N,boya,maalâ
3193,Farbe::N,boya,páinu
3194,Farbe::N,boya,kälkk
3195,Farbe::N,boya,по̄а̄ййн
3196,Kleidung::N,giyim,tyjje
3197,Kleidung::N,giyim,gárvvo
3198,Kleidung::N,giyim,bivttas
3199,Kleidung::N,giyim,piivtâs
3200,Kleidung::N,giyim,pivoh
3201,Kleidung::N,giyim,piiutâs
3202,Kleidung::N,giyim,о̄а̄з
3203,Hemd::N,gömlek,sjåarhtoe
3204,Hemd::N,gömlek,skirtto
3205,Hemd::N,gömlek,báidi
3206,Hemd::N,gömlek,päiđi
3207,Hemd::N,gömlek,päidd
3208,Hemd::N,gömlek,па̄ййт
3209,Kragen::N,yaka,döörhke
3210,Kragen::N,yaka,tjiebet
3211,Kragen::N,yaka,tjehpuris
3212,Kragen::N,yaka,čeabet
3213,Kragen::N,yaka,kráva
3214,Kragen::N,yaka,siä'pulâs
3215,Kragen::N,yaka,seäp'plõs
3216,Kragen::N,yaka,ко̄а̄влас
3217,Ärmel::N,yen,sissie
3218,Ärmel::N,yen,sasse
3219,Ärmel::N,yen,soadji
3220,Ärmel::N,yen,suájá
3221,Ärmel::N,yen,suäjj
3222,Ärmel::N,yen,суэйй
3223,Ärmel::N,elbise kolu,sissie
3224,Ärmel::N,elbise kolu,sasse
3225,Ärmel::N,elbise kolu,soadji
3226,Ärmel::N,elbise kolu,suájá
3227,Ärmel::N,elbise kolu,suäjj
3228,Ärmel::N,elbise kolu,суэйй
3229,Hose::N,pantolon,måvhka
3230,Hose::N,pantolon,båkså
3231,Hose::N,pantolon,buvssat
3232,Hose::N,pantolon,puuvsah
3233,Hose::N,pantolon,puus
3234,Hose::N,pantolon,пукс
3235,Hose::N,pantolon,ко̄а̄дтӭ
3236,Gürtel::N,kuşak,juvvie
3237,Gürtel::N,kuşak,beelhte
3238,Gürtel::N,kuşak,avve
3239,Gürtel::N,kuşak,getsam
3240,Gürtel::N,kuşak,boagán
3241,Gürtel::N,kuşak,pooṿij
3242,Gürtel::N,kuşak,puäǥǥanj
3243,Gürtel::N,kuşak,эвв
3244,Mütze::N,bere,tjohpe
3245,Mütze::N,bere,gahper
3246,Mütze::N,bere,gahpir
3247,Mütze::N,bere,kappeer
3248,Mütze::N,bere,keä´p'per
3249,Mütze::N,bere,кабперь
3250,Mütze::N,kasket,tjohpe
3251,Mütze::N,kasket,gahper
3252,Mütze::N,kasket,gahpir
3253,Mütze::N,kasket,kappeer
3254,Mütze::N,kasket,keä´p'per
3255,Mütze::N,kasket,кабперь
3256,Schuh::N,kundura,gaamege
3257,Schuh::N,kundura,gáma
3258,Schuh::N,kundura,skuovva
3259,Schuh::N,kundura,gáma
3260,Schuh::N,kundura,kaamâ
3261,Schuh::N,kundura,kaammi
3262,Schuh::N,kundura,камаша
3263,Schuh::N,ayakkabı,gaamege
3264,Schuh::N,ayakkabı,gáma
3265,Schuh::N,ayakkabı,skuovva
3266,Schuh::N,ayakkabı,gáma
3267,Schuh::N,ayakkabı,kaamâ
3268,Schuh::N,ayakkabı,kaammi
3269,Schuh::N,ayakkabı,камаша
3270,Stiefel::N,çizme,steeblege
3271,Stiefel::N,çizme,stiebil
3272,Stiefel::N,çizme,sáhpis
3273,Stiefel::N,çizme,sáppat
3274,Stiefel::N,çizme,steevvil
3275,Stiefel::N,çizme,sa´ppi
3276,Stiefel::N,çizme,са̄ххпе
3277,Ring::N,yüzük,rïngke
3278,Ring::N,yüzük,suormas
3279,Ring::N,yüzük,suorpmas
3280,Ring::N,yüzük,suormâs
3281,Ring::N,yüzük,suõrmâs
3282,Ring::N,yüzük,сӯрмас
3283,Band::N,bağ,baante
3284,Band::N,bağ,bádde
3285,Band::N,bağ,báddi
3286,Band::N,bağ,päddi
3287,Band::N,bağ,liântt
3288,Band::N,bağ,källre´ppiǩ
3289,Band::N,bağ,ля̄ӊӊт
3290,Band::N,şerit,baante
3291,Band::N,şerit,bádde
3292,Band::N,şerit,báddi
3293,Band::N,şerit,päddi
3294,Band::N,şerit,liântt
3295,Band::N,şerit,källre´ppiǩ
3296,Band::N,şerit,ля̄ӊӊт
3297,Kamm::N,tarak,gaampe
3298,Kamm::N,tarak,rájdam
3299,Kamm::N,tarak,tjåhkom
3300,Kamm::N,tarak,čohkun
3301,Kamm::N,tarak,čohhoom
3302,Kamm::N,tarak,čååǥǥam
3303,Kamm::N,tarak,чоагкь
3304,Spiegel::N,ayna,guelmiedahke
3305,Spiegel::N,ayna,spiedjil
3306,Spiegel::N,ayna,speajal
3307,Spiegel::N,ayna,speeijal
3308,Spiegel::N,ayna,suei´mkar
3309,Spiegel::N,ayna,кыффкэмка̄ррь
3310,Spiegel::N,ayna,зе̄ркал
3311,Riemen::N,kayış,györtenje
3312,Riemen::N,kayış,rájppe
3313,Riemen::N,kayış,garttsa
3314,Riemen::N,kayış,lávži
3315,Riemen::N,kayış,läbži
3316,Riemen::N,kayış,läbǯǯ
3317,Riemen::N,kayış,ре̄ммь
3318,Schnur::N,ip,gurrie
3319,Schnur::N,ip,gáras
3320,Schnur::N,ip,garca
3321,Schnur::N,ip,orrâ
