,Concept_ID,lv,lt
2910,treffen::V,вочаӧдны,sutikti
2911,treffen::V,вочаӧдны,pasitikti
2912,treffen::V,паныдавны,sutikti
2913,treffen::V,паныдавны,pasitikti
2914,treffen::V,satikt,sutikti
2915,treffen::V,satikt,pasitikti
2916,treffen::V,sastapt,sutikti
2917,treffen::V,sastapt,pasitikti
2918,sich versammeln::V,лӧсьӧдчыны,susirinkti
2919,sich versammeln::V,salasīties,susirinkti
2920,sich versammeln::V,sapulcēties,susirinkti
2921,spielen::V,ворсны,groti
2922,spielen::V,ворсны,žaisti
2923,spielen::V,spēlēt,groti
2924,spielen::V,spēlēt,žaisti
2925,spielen::V,spēlēties,groti
2926,spielen::V,spēlēties,žaisti
2927,singen::V,сьывны,dainuoti
2928,singen::V,dziedāt,dainuoti
2929,tanzen::V,йӧктыны,šokti
2930,tanzen::V,diet,šokti
2931,tanzen::V,dejot,šokti
2932,tanzen::V,dancot,šokti
2933,sich trennen::V,торйӧдчыны,skirtis
2934,sich trennen::V,торйӧдчыны,išsiskirti
2935,sich trennen::V,šķirties,skirtis
2936,sich trennen::V,šķirties,išsiskirti
2937,sich trennen::V,izšķirties,skirtis
2938,sich trennen::V,izšķirties,išsiskirti
2939,verlassen::V,эновтны,palikti
2940,verlassen::V,atstāt,palikti
2941,retten::V,видзны,gelbėti
2942,retten::V,мездыны,gelbėti
2943,retten::V,glābt,gelbėti
2944,bewachen::V,видзны,sergėti
2945,bewachen::V,sargāt,sergėti
2946,schützen::V,видзны,ginti
2947,schützen::V,видзны,apginti
2948,schützen::V,pasargāt,ginti
2949,schützen::V,pasargāt,apginti
2950,schützen::V,aizsargāt,ginti
2951,schützen::V,aizsargāt,apginti
2952,verteidigen::V,дорйыны,ginti
2953,verteidigen::V,дорйыны,apginti
2954,verteidigen::V,aizstāvēt,ginti
2955,verteidigen::V,aizstāvēt,apginti
2956,sich schlagen::V,косясьны,muštis
2957,sich schlagen::V,kauties,muštis
2958,sich schlagen::V,izkauties,muštis
2959,schießen::V,лыйны,šauti
2960,schießen::V,лыйны,šaudyti
2961,schießen::V,šaut,šauti
2962,schießen::V,šaut,šaudyti
2963,schießen::V,šaudīt,šauti
2964,schießen::V,šaudīt,šaudyti
2965,siegen::V,вермыны,nugalėti
2966,siegen::V,uzvarēt,nugalėti
2967,ärgern::V,лӧгӧдны,pykinti
2968,ärgern::V,лёкмӧдны,pykinti
2969,ärgern::V,скӧрмӧдны,pykinti
2970,ärgern::V,sadusmot,pykinti
2971,schlagen::V,вартны,mušti
2972,schlagen::V,вартны,smogti
2973,schlagen::V,вартны,trenkti
2974,schlagen::V,sist,mušti
2975,schlagen::V,sist,smogti
2976,schlagen::V,sist,trenkti
2977,schlagen::V,triekt,mušti
2978,schlagen::V,triekt,smogti
2979,schlagen::V,triekt,trenkti
2980,treten::V,лёгны,mygti
2981,treten::V,майкны,mygti
2982,treten::V,mīt,mygti
2983,treten::V,paspert,mygti
2984,stechen::V,бышткыны,gelti
2985,stechen::V,бышткыны,smeigti
2986,stechen::V,durt,gelti
2987,stechen::V,durt,smeigti
2988,stoßen::V,тойлыны,stumti
2989,stoßen::V,тойлыны,pastumti
2990,stoßen::V,йӧткавны,stumti
2991,stoßen::V,йӧткавны,pastumti
2992,stoßen::V,grūst,stumti
2993,stoßen::V,grūst,pastumti
2994,stehlen::V,гусявны,vogti
2995,stehlen::V,zagt,vogti
2996,stören::V,падмӧдны,trikdyti
2997,stören::V,traucēt,trikdyti
2998,belästigen::V,дӧзмӧдны,apsunkinti
2999,belästigen::V,apgrūtināt,apsunkinti
3000,verbergen::V,дзебны,slėpti
3001,verbergen::V,дзебны,paslėpti
3002,verbergen::V,сайӧдны,slėpti
3003,verbergen::V,сайӧдны,paslėpti
3004,verbergen::V,slēpt,slėpti
3005,verbergen::V,slēpt,paslėpti
3006,verbergen::V,paslēpt,slėpti
3007,verbergen::V,paslēpt,paslėpti
3008,täuschen::V,пӧръявны,klaidinti
3009,täuschen::V,ылӧдны,klaidinti
3010,täuschen::V,mānīt,klaidinti
3011,täuschen::V,maldināt,klaidinti
3012,betrügen::V,сӧрны,apgauti
3013,betrügen::V,krāpt,apgauti
3014,betrügen::V,apkrāpt,apgauti
3015,töten::V,вины,žudyti
3016,töten::V,вины,nužudyti
3017,töten::V,nāvēt,žudyti
3018,töten::V,nāvēt,nužudyti
3019,töten::V,nogalināt,žudyti
3020,töten::V,nogalināt,nužudyti
3021,wohnen::V,овны,gyventi
3022,wohnen::V,dzīvot,gyventi
3023,arbeiten::V,уджавны,dirbti
3024,arbeiten::V,уджавны,triūsti
3025,arbeiten::V,strādāt,dirbti
3026,arbeiten::V,strādāt,triūsti
3027,arbeiten::V,darboties,dirbti
3028,arbeiten::V,darboties,triūsti
3029,sammeln::V,чукӧртны,rinkti
3030,sammeln::V,vākt,rinkti
3031,pflücken::V,вотны,skinti
3032,pflücken::V,вотны,raškyti
3033,pflücken::V,ӧктыны,skinti
3034,pflücken::V,ӧктыны,raškyti
3035,pflücken::V,raut,skinti
3036,pflücken::V,raut,raškyti
3037,pflücken::V,plūkt,skinti
3038,pflücken::V,plūkt,raškyti
3039,jagen::V,кыйсьыны,medžioti
3040,jagen::V,medīt,medžioti
3041,fischen::V,чери кыйны,žvejoti
3042,fischen::V,zvejot,žvejoti
3043,fassen::V,кутны,sučiupti
3044,fassen::V,saķert,sučiupti
3045,hüten::V,видзны,ganyti
3046,hüten::V,йирӧдны,ganyti
3047,hüten::V,ganīt,ganyti
3048,treiben::V,вӧтлыны,ginti
3049,treiben::V,dzīt,ginti
3050,anbinden::V,домавны,pririšti
3051,anbinden::V,piesiet,pririšti
3052,anbinden::V,piesaistīt,pririšti
3053,füttern::V,вердны,šerti
3054,füttern::V,barot,šerti
3055,melken::V,лысьтыны,melžti
3056,melken::V,slaukt,melžti
3057,hacken::V,керавны,kapoti
3058,hacken::V,kapāt,kapoti
3059,gießen::V,киськавны,lieti
3060,gießen::V,киськавны,laistyti
3061,gießen::V,liet,lieti
3062,gießen::V,liet,laistyti
3063,gießen::V,laistīt,lieti
3064,gießen::V,laistīt,laistyti
3065,reifen::V,кисьмыны,nokti
3066,reifen::V,кисьмыны,sirpti
3067,reifen::V,briest,nokti
3068,reifen::V,briest,sirpti
3069,zubereiten::V,дасьтыны,ruošti
3070,zubereiten::V,дасьтыны,gaminti
3071,zubereiten::V,taisīt,ruošti
3072,zubereiten::V,taisīt,gaminti
3073,zubereiten::V,gatavot,ruošti
3074,zubereiten::V,gatavot,gaminti
3075,kochen::V,пуны,virti
3076,kochen::V,пуны,virinti
3077,kochen::V,vārīt,virti
3078,kochen::V,vārīt,virinti
3079,backen::V,пӧжавны,kepti
3080,backen::V,cept,kepti
3081,braten::V,пражитны,kepti
3082,braten::V,пражитны,kepinti
3083,braten::V,cept,kepti
3084,braten::V,cept,kepinti
3085,braten::V,cepināt,kepti
3086,braten::V,cepināt,kepinti
3087,umrühren::V,сорлавны,maišyti
3088,umrühren::V,сорлавны,pamaišyti
3089,umrühren::V,maisīt,maišyti
3090,umrühren::V,maisīt,pamaišyti
3091,umrühren::V,apmaisīt,maišyti
3092,umrühren::V,apmaisīt,pamaišyti
3093,stricken::V,кӧртны,megzti
3094,stricken::V,adīt,megzti
3095,nähen::V,вурны,siūti
3096,nähen::V,šūt,siūti
3097,färben::V,мичӧдны,dažyti
3098,färben::V,мичӧдны,nudažyti
3099,färben::V,краситны,dažyti
3100,färben::V,краситны,nudažyti
3101,färben::V,krāsot,dažyti
3102,färben::V,krāsot,nudažyti
3103,färben::V,nokrāsot,dažyti
3104,färben::V,nokrāsot,nudažyti
3105,reinigen::V,весавны,valyti
3106,reinigen::V,весавны,švarinti
3107,reinigen::V,tīrīt,valyti
3108,reinigen::V,tīrīt,švarinti
3109,reinigen::V,attīrīt,valyti
3110,reinigen::V,attīrīt,švarinti
3111,waschen::V,мыськыны,plauti
3112,waschen::V,мыськыны,mazgoti
3113,waschen::V,мыськыны,skalbti
3114,waschen::V,mazgāt,plauti
3115,waschen::V,mazgāt,mazgoti
3116,waschen::V,mazgāt,skalbti
3117,abwischen::V,чышкыны,nušluostyti
3118,abwischen::V,noslaucīt,nušluostyti
3119,spülen::V,пожъявны,plauti
3120,spülen::V,пожъявны,skalauti
3121,spülen::V,skalot,plauti
3122,spülen::V,skalot,skalauti
3123,fegen::V,чышкыны,šluoti
3124,fegen::V,slaucīt,šluoti
3125,kehren::V,чышкыны,šluoti
3126,kehren::V,mēzt,šluoti
3127,baden::V,купайтчыны,maudytis
3128,baden::V,peldēties,maudytis
3129,sich waschen::V,мыссьыны,praustis
3130,sich waschen::V,mazgāties,praustis
3131,ausziehen::V,пӧрччӧдны,numauti
3132,ausziehen::V,пӧрччӧдны,nuvilkti
3133,ausziehen::V,noģērbt,numauti
3134,ausziehen::V,noģērbt,nuvilkti
3135,anziehen::V,кӧмавны,mauti
3136,anziehen::V,кӧмавны,apsivilkti
3137,anziehen::V,пасьтавны,mauti
3138,anziehen::V,пасьтавны,apsivilkti
3139,anziehen::V,uzvilkt,mauti
3140,anziehen::V,uzvilkt,apsivilkti
3141,sich anziehen::V,пасьтасьны,rengtis
3142,sich anziehen::V,пасьтасьны,apsirengti
3143,sich anziehen::V,apģērbties,rengtis
3144,sich anziehen::V,apģērbties,apsirengti
3145,kämmen::V,сынавны,šukuoti
3146,kämmen::V,sukāt,šukuoti
3147,schmücken::V,мичмӧдны,puošti
3148,schmücken::V,мичмӧдны,dabinti
3149,schmücken::V,мичмӧдны,gražinti
3150,schmücken::V,rotāt,puošti
3151,schmücken::V,rotāt,dabinti
3152,schmücken::V,rotāt,gražinti
3153,schmücken::V,greznot,puošti
3154,schmücken::V,greznot,dabinti
3155,schmücken::V,greznot,gražinti
3156,sagen::V,шуны,tarti
3157,sagen::V,висьтавны,tarti
3158,sagen::V,teikt,tarti
3159,sprechen::V,сёрнитны,kalbėti
3160,sprechen::V,runāt,kalbėti
3161,reden::V,сёрнитны,šnekėti
3162,reden::V,norunāt,šnekėti
3163,sich unterhalten::V,сёрнитны,kalbėtis
3164,sich unterhalten::V,сёрнитны,šnekučiuotis
3165,sich unterhalten::V,варовитны,kalbėtis
3166,sich unterhalten::V,варовитны,šnekučiuotis
3167,sich unterhalten::V,sarunāties,kalbėtis
3168,sich unterhalten::V,sarunāties,šnekučiuotis
3169,fragen::V,юавны,klausti
3170,fragen::V,jautāt,klausti
3171,bitten::V,корны,prašyti
3172,bitten::V,lūgt,prašyti
3173,bitten::V,prasīt,prašyti
3174,erzählen::V,висьтавны,pasakoti
3175,erzählen::V,stāstīt,pasakoti
3176,mitteilen::V,юӧртны,skelbti
3177,mitteilen::V,юӧртны,pranešti
3178,mitteilen::V,висьтавны,skelbti
3179,mitteilen::V,висьтавны,pranešti
3180,mitteilen::V,pavēstīt,skelbti
3181,mitteilen::V,pavēstīt,pranešti
3182,nennen::V,шуны,vadinti
3183,nennen::V,шуны,vardyti
3184,nennen::V,ним сетны,vadinti
3185,nennen::V,ним сетны,vardyti
3186,nennen::V,saukt,vadinti
3187,nennen::V,saukt,vardyti
3188,rufen::V,корны,šaukti
3189,rufen::V,корны,kviesti
3190,rufen::V,saukt,šaukti
3191,rufen::V,saukt,kviesti
3192,prahlen::V,ошйысьны,girtis
3193,prahlen::V,lielīties,girtis
3194,übersetzen::V,вуджӧдны,versti
3195,übersetzen::V,вуджӧдны,išversti
3196,übersetzen::V,tulkot,versti
3197,übersetzen::V,tulkot,išversti
3198,übersetzen::V,pārtulkot,versti
3199,übersetzen::V,pārtulkot,išversti
3200,denken::V,мӧвпавны,galvoti
3201,denken::V,domāt,galvoti
3202,glauben::V,эскыны,manyti
3203,glauben::V,эскыны,tikėti
3204,glauben::V,ticēt,manyti
3205,glauben::V,ticēt,tikėti
3206,bemerken::V,казявны,pamatyti
3207,bemerken::V,казявны,pastebėti
3208,bemerken::V,ievērot,pamatyti
3209,bemerken::V,ievērot,pastebėti
3210,bemerken::V,ieraudzīt,pamatyti
3211,bemerken::V,ieraudzīt,pastebėti
3212,erkennen::V,тӧдмавны,pažinti
3213,erkennen::V,тӧдмавны,atpažinti
3214,erkennen::V,pazīt,pažinti
3215,erkennen::V,pazīt,atpažinti
3216,erkennen::V,atpazīt,pažinti
3217,erkennen::V,atpazīt,atpažinti
3218,begreifen::V,вежӧртны,suvokti
3219,begreifen::V,гӧгӧрвоны,suvokti
3220,begreifen::V,jēgt,suvokti
3221,begreifen::V,apjēgt,suvokti
3222,verstehen::V,вежӧртны,suprasti
3223,verstehen::V,гӧгӧрвоны,suprasti
3224,verstehen::V,saprast,suprasti
3225,lernen::V,вeлöдчыны,mokytis
3226,lernen::V,mācīties,mokytis
3227,wissen::V,тӧдны,žinoti
3228,wissen::V,zināt,žinoti
3229,sich erinnern an::V,казьтывны,prisiminti
3230,sich erinnern an::V,дум вылӧ уськӧдны,prisiminti
3231,sich erinnern an::V,atminēties,prisiminti
3232,vergessen::V,вунӧдны,užmiršti
3233,vergessen::V,mirst,užmiršti
3234,vergessen::V,aizmirst,užmiršti
3235,messen::V,муртавны,matuoti
3236,messen::V,mērīt,matuoti
3237,zählen::V,лыддьыны,skaičiuoti
3238,zählen::V,skaitīt,skaičiuoti
3239,rechnen::V,лыддьыны,skaičiuoti
3240,rechnen::V,rēķināt,skaičiuoti
3241,lesen::V,лыддьыны,skaityti
3242,lesen::V,lasīt,skaityti
3243,malen::V,серпасавны,tapyti
3244,malen::V,gleznot,tapyti
3245,zeichnen::V,серпасавны,piešti
3246,zeichnen::V,серпасавны,žymėti
3247,zeichnen::V,серпасавны,braižyti
3248,zeichnen::V,zīmēt,piešti
3249,zeichnen::V,zīmēt,žymėti
3250,zeichnen::V,zīmēt,braižyti
3251,schreiben::V,гижны,rašyti
3252,schreiben::V,rakstīt,rašyti
3253,besitzen::V,лоны,turėti
3254,besitzen::V,piederēt,turėti
3255,kaufen::V,ньӧбны,pirkti
3256,kaufen::V,pirkt,pirkti
3257,verkaufen::V,вузавны,parduoti
3258,verkaufen::V,pārdot,parduoti
3259,bezahlen::V,мынтыны,apmokėti
3260,bezahlen::V,мынтысьны,apmokėti
3261,bezahlen::V,apmaksāt,apmokėti
3262,zahlen::V,мынтыны,mokėti
3263,zahlen::V,maksāt,mokėti
3264,beherrschen::V,ас улын кутны,valdyti
3265,beherrschen::V,valdīt,valdyti
3266,ertragen::V,пыкны,kę̃sti
3267,ertragen::V,пыкны,pakelti
3268,ertragen::V,пыкны,iškę̃sti
3269,ertragen::V,лэптыны,kę̃sti
3270,ertragen::V,лэптыны,pakelti
3271,ertragen::V,лэптыны,iškę̃sti
3272,ertragen::V,panest,kę̃sti
3273,ertragen::V,panest,pakelti
3274,ertragen::V,panest,iškę̃sti
3275,ertragen::V,paciest,kę̃sti
3276,ertragen::V,paciest,pakelti
3277,ertragen::V,paciest,iškę̃sti
