,Concept_ID,se,ca
5324,wechseln::V,вуайхувнэ,canviar
5325,aufgehen[Sonne]::V,låvnedh,sortir
5326,aufgehen[Sonne]::V,årijdit,sortir
5327,aufgehen[Sonne]::V,lavnnet,sortir
5328,aufgehen[Sonne]::V,badjánit,sortir
5329,aufgehen[Sonne]::V,pajaniđ,sortir
5330,aufgehen[Sonne]::V,pâjjned,sortir
5331,aufgehen[Sonne]::V,пэ̄ййнэ,sortir
5332,untergehen[Sonne]::V,luajhtadidh,posar-se
5333,untergehen[Sonne]::V,gáhtot,posar-se
5334,untergehen[Sonne]::V,vidodit,posar-se
5335,untergehen[Sonne]::V,luoitádit,posar-se
5336,untergehen[Sonne]::V,lyeš'tiđ,posar-se
5337,untergehen[Sonne]::V,lue´štted,posar-se
5338,untergehen[Sonne]::V,луэшштэдтэ,posar-se
5339,scheinen[Sonne]::V,goekedh,brillar
5340,scheinen[Sonne]::V,bájttet,brillar
5341,scheinen[Sonne]::V,báitit,brillar
5342,scheinen[Sonne]::V,päštiđ,brillar
5343,scheinen[Sonne]::V,pä´štted,brillar
5344,scheinen[Sonne]::V,па̄шшьтэ,brillar
5345,donnern::V,laakedh,tronar
5346,donnern::V,sjærggot,tronar
5347,donnern::V,čerget,tronar
5348,donnern::V,čiär'guđ,tronar
5349,donnern::V,čeärgged,tronar
5350,donnern::V,ча̄рркэ,tronar
5351,wehen::V,bïegkedh,bufar
5352,wehen::V,bieggat,bufar
5353,wehen::V,bieggat,bufar
5354,wehen::V,pieg'gâđ,bufar
5355,wehen::V,piõg'gâd,bufar
5356,wehen::V,пӣӈӈкье,bufar
5357,strömen::V,galkedh,afluir
5358,strömen::V,gålggåt,afluir
5359,strömen::V,golgat,afluir
5360,strömen::V,kulgâđ,afluir
5361,strömen::V,kolggâd,afluir
5362,strömen::V,ко̄ллкэ,afluir
5363,fließen::V,galkedh,fluir
5364,fließen::V,gålggåt,fluir
5365,fließen::V,golgat,fluir
5366,fließen::V,kulgâđ,fluir
5367,fließen::V,kolggâd,fluir
5368,fließen::V,ко̄ллкэ,fluir
5369,sich drehen::V,jårredh,girar
5370,sich drehen::V,bådnjåsit,girar
5371,sich drehen::V,jorrat,girar
5372,sich drehen::V,juurrâđ,girar
5373,sich drehen::V,joorrâd,girar
5374,sich drehen::V,чо̄ннэ,girar
5375,schwanken::V,syjjedidh,vacil·lar
5376,schwanken::V,vábbulit,vacil·lar
5377,schwanken::V,suoibut,vacil·lar
5378,schwanken::V,juár'buđ,vacil·lar
5379,schwanken::V,lâsmmad,vacil·lar
5380,schwanken::V,leâujjad,vacil·lar
5381,schwanken::V,лыйввэ,vacil·lar
5382,schwanken::V,качьедтэ,vacil·lar
5383,schwingen::V,gaavedh,oscil·lar
5384,schwingen::V,svinhtedh,oscil·lar
5385,schwingen::V,gávvat,oscil·lar
5386,schwingen::V,hiäi'luđ,oscil·lar
5387,schwingen::V,heillad,oscil·lar
5388,schwingen::V,мо̄а̄хнэ,oscil·lar
5389,fallen::V,gahtjedh,caure
5390,fallen::V,gahtjedh,tombar
5391,fallen::V,gahttjat,caure
5392,fallen::V,gahttjat,tombar
5393,fallen::V,gahččat,caure
5394,fallen::V,gahččat,tombar
5395,fallen::V,jurrâđ,caure
5396,fallen::V,jurrâđ,tombar
5397,fallen::V,kõččâd,caure
5398,fallen::V,kõččâd,tombar
5399,fallen::V,viõr'rled,caure
5400,fallen::V,viõr'rled,tombar
5401,fallen::V,ёрнэ,caure
5402,fallen::V,ёрнэ,tombar
5403,fallen::V,кэ̄ххче,caure
5404,fallen::V,кэ̄ххче,tombar
5405,brennen::V,bueledh,cremar
5406,brennen::V,buollet,cremar
5407,brennen::V,buollit,cremar
5408,brennen::V,pyelliđ,cremar
5409,brennen::V,pue´lled,cremar
5410,brennen::V,пӯлле,cremar
5411,rauchen::V,soevedidh,fumejar
5412,rauchen::V,berkiestidh,fumejar
5413,rauchen::V,tsåjttset,fumejar
5414,rauchen::V,borgguhit,fumejar
5415,rauchen::V,po'rgestiđ,fumejar
5416,rauchen::V,soicceđ,fumejar
5417,rauchen::V,suõv'veed,fumejar
5418,rauchen::V,суввдэ,fumejar
5419,regnen::V,abrodh,ploure
5420,regnen::V,harvvet,ploure
5421,regnen::V,rássjodit,ploure
5422,regnen::V,arvit,ploure
5423,regnen::V,arved,ploure
5424,regnen::V,â´brred,ploure
5425,regnen::V,аббрэ,ploure
5426,gefrieren::V,gelmedh,gelar-se
5427,gefrieren::V,jeangodh,gelar-se
5428,gefrieren::V,jiegŋot,gelar-se
5429,gefrieren::V,galbmot,gelar-se
5430,gefrieren::V,jiäŋŋuđ,gelar-se
5431,gefrieren::V,jiõŋŋâd,gelar-se
5432,gefrieren::V,kâ´lmmed,gelar-se
5433,gefrieren::V,калльме,gelar-se
5434,tauen::V,leamkedh,fondre's
5435,tauen::V,suddat,fondre's
5436,tauen::V,sagŋadit,fondre's
5437,tauen::V,suddat,fondre's
5438,tauen::V,suddâđ,fondre's
5439,tauen::V,suddâd,fondre's
5440,tauen::V,sõõŋŋâd,fondre's
5441,tauen::V,суннтэ,fondre's
5442,schmelzen::V,sjalkedh,fondre's
5443,schmelzen::V,suddat,fondre's
5444,schmelzen::V,suddat,fondre's
5445,schmelzen::V,suddâđ,fondre's
5446,schmelzen::V,sooŋŋâđ,fondre's
5447,schmelzen::V,suddâd,fondre's
5448,schmelzen::V,sõõŋŋâd,fondre's
5449,schmelzen::V,суннтэ,fondre's
5450,trocknen::V,gajhkedh,assecar-se
5451,trocknen::V,gåjkkåt,assecar-se
5452,trocknen::V,goikat,assecar-se
5453,trocknen::V,iiŋŋâđ,assecar-se
5454,trocknen::V,iiŋŋâd,assecar-se
5455,trocknen::V,koškkâd,assecar-se
5456,trocknen::V,ко̄шшкэ,assecar-se
5457,sieden::V,doeltedh,bullir
5458,sieden::V,duolldat,bullir
5459,sieden::V,duoldat,bullir
5460,sieden::V,tuol'dâđ,bullir
5461,sieden::V,tuõlddâd,bullir
5462,sieden::V,тӯллтэ,bullir
5463,faulen::V,rååknedh,podrir-se
5464,faulen::V,mïetskedh,podrir-se
5465,faulen::V,miesskat,podrir-se
5466,faulen::V,mieskat,podrir-se
5467,faulen::V,guohcagit,podrir-se
5468,faulen::V,kálágiđ,podrir-se
5469,faulen::V,kuo'câgiđ,podrir-se
5470,faulen::V,kuõccjed,podrir-se
5471,faulen::V,мӣццкэ,podrir-se
5472,verfaulen::V,rååknedh,podrir-se
5473,verfaulen::V,mïetskedh,podrir-se
5474,verfaulen::V,miesskat,podrir-se
5475,verfaulen::V,mieskat,podrir-se
5476,verfaulen::V,guohcagit,podrir-se
5477,verfaulen::V,kálágiđ,podrir-se
5478,verfaulen::V,kuo'câgiđ,podrir-se
5479,verfaulen::V,kuõccjed,podrir-se
5480,verfaulen::V,кӯццке,podrir-se
5481,reißen::V,gäjhkanidh,trencar-se
5482,reißen::V,ráhkat,trencar-se
5483,reißen::V,liejmedit,trencar-se
5484,reißen::V,gaikánit,trencar-se
5485,reißen::V,kiškuđ,trencar-se
5486,reißen::V,rõttsed,trencar-se
5487,reißen::V,лӯнтнэ,trencar-se
5488,reißen::V,кышшксэллэ,trencar-se
5489,versinken::V,våajodh,enfonsar-se
5490,versinken::V,vuodjot,enfonsar-se
5491,versinken::V,tjalggat,enfonsar-se
5492,versinken::V,vuodjut,enfonsar-se
5493,versinken::V,vuáijuđ,enfonsar-se
5494,versinken::V,vuäjjad,enfonsar-se
5495,versinken::V,вуаййе,enfonsar-se
5496,vergehen::V,vaesedh,passar
5497,vergehen::V,vásset,passar
5498,vergehen::V,gollat,passar
5499,vergehen::V,kullâđ,passar
5500,vergehen::V,jåå´tted,passar
5501,vergehen::V,ва̄ссэ,passar
5502,vergehen::V,ӣллъюввэ,passar
5503,erscheinen::V,vååjnedh,aparèixer
5504,erscheinen::V,ihtet,aparèixer
5505,erscheinen::V,ihtit,aparèixer
5506,erscheinen::V,albmodit,aparèixer
5507,erscheinen::V,a'lmostuđ,aparèixer
5508,erscheinen::V,ee´tted,aparèixer
5509,erscheinen::V,čuäitõõttâd,aparèixer
5510,erscheinen::V,i´lmstõõvvâd,aparèixer
5511,erscheinen::V,ыдтӭ,aparèixer
5512,verschwinden::V,haajpanidh,desaparèixer
5513,verschwinden::V,gáhtot,desaparèixer
5514,verschwinden::V,jávkat,desaparèixer
5515,verschwinden::V,jä'vkittiđ,desaparèixer
5516,verschwinden::V,jaukkâd,desaparèixer
5517,verschwinden::V,hää´vjed,desaparèixer
5518,verschwinden::V,ка̄дтэ,desaparèixer
5519,sinken::V,våajodh,baixar
5520,sinken::V,våajodh,descendir
5521,sinken::V,tsoahkot,baixar
5522,sinken::V,tsoahkot,descendir
5523,sinken::V,snjoaredit,baixar
5524,sinken::V,snjoaredit,descendir
5525,sinken::V,čalgat,baixar
5526,sinken::V,čalgat,descendir
5527,sinken::V,luáš'tádâttâđ,baixar
5528,sinken::V,luáš'tádâttâđ,descendir
5529,sinken::V,njeeijâđ,baixar
5530,sinken::V,njeeijâđ,descendir
5531,sinken::V,luâšttõõttâd,baixar
5532,sinken::V,luâšttõõttâd,descendir
5533,sinken::V,njeâjjad,baixar
5534,sinken::V,njeâjjad,descendir
5535,sinken::V,луэшштэдтэ,baixar
5536,sinken::V,луэшштэдтэ,descendir
5537,abnehmen::V,nåhkedidh,decréixer
5538,abnehmen::V,unnot,decréixer
5539,abnehmen::V,binnot,decréixer
5540,abnehmen::V,geahppánit,decréixer
5541,abnehmen::V,kiäp'pániđ,decréixer
5542,abnehmen::V,ǩeäp'pned,decréixer
5543,abnehmen::V,уһцнэ,decréixer
5544,steigen::V,tjuedtjielidh,pujar
5545,steigen::V,allánit,pujar
5546,steigen::V,badjánit,pujar
5547,steigen::V,allánit,pujar
5548,steigen::V,alaniđ,pujar
5549,steigen::V,âllned,pujar
5550,steigen::V,pâjjned,pujar
5551,steigen::V,пэ̄ййнэ,pujar
5552,wachsen::V,suvvedh,créixer
5553,wachsen::V,sjïdtedh,créixer
5554,wachsen::V,sjaddat,créixer
5555,wachsen::V,šaddat,créixer
5556,wachsen::V,stuorrut,créixer
5557,wachsen::V,šoddâđ,créixer
5558,wachsen::V,šõddâd,créixer
5559,wachsen::V,шэ̄ннтэ,créixer
5560,glänzen::V,gïjkedh,brillar
5561,glänzen::V,gïjkedh,resplendir
5562,glänzen::V,guohkat,brillar
5563,glänzen::V,guohkat,resplendir
5564,glänzen::V,guojttet,brillar
5565,glänzen::V,guojttet,resplendir
5566,glänzen::V,deadjut,brillar
5567,glänzen::V,deadjut,resplendir
5568,glänzen::V,gildit,brillar
5569,glänzen::V,gildit,resplendir
5570,glänzen::V,kolottiđ,brillar
5571,glänzen::V,kolottiđ,resplendir
5572,glänzen::V,pe´lǩǩed,brillar
5573,glänzen::V,pe´lǩǩed,resplendir
5574,glänzen::V,leä´dǧǧed,brillar
5575,glänzen::V,leä´dǧǧed,resplendir
5576,glänzen::V,пӯлле,brillar
5577,glänzen::V,пӯлле,resplendir
5578,glänzen::V,пыӆӆьке,brillar
5579,glänzen::V,пыӆӆьке,resplendir
5580,funkeln::V,gaskedh,espurnejar
5581,funkeln::V,tsehtsat,espurnejar
5582,funkeln::V,jillat,espurnejar
5583,funkeln::V,šealgut,espurnejar
5584,funkeln::V,čuovggáhallat,espurnejar
5585,funkeln::V,šiäl'guđ,espurnejar
5586,funkeln::V,cåkkad,espurnejar
5587,funkeln::V,кэ̄сскэ,espurnejar
5588,lärmen::V,rajjadidh,fer soroll
5589,lärmen::V,juhtsat,fer soroll
5590,lärmen::V,rigeret,fer soroll
5591,lärmen::V,šlámaidit,fer soroll
5592,lärmen::V,šlamâdiđ,fer soroll
5593,lärmen::V,ruõjjâd,fer soroll
5594,lärmen::V,ёаффэ,fer soroll
5595,läuten::V,ringkedh,sonar
5596,läuten::V,skállat,sonar
5597,läuten::V,tiibmet,sonar
5598,läuten::V,čuoijâđ,sonar
5599,läuten::V,čuõjjâd,sonar
5600,läuten::V,чӯййе,sonar
5601,klingeln::V,klåenkiehtidh,trucar
5602,klingeln::V,skuolkkat,trucar
5603,klingeln::V,skilahit,trucar
5604,klingeln::V,čuoijâđ,trucar
5605,klingeln::V,soi´ttjed,trucar
5606,klingeln::V,зво̄ннэ,trucar
5607,klirren::V,skaanjedh,dringar
5608,klirren::V,skuollat,dringar
5609,klirren::V,skillit,dringar
5610,klirren::V,skilaidit,dringar
5611,klirren::V,cilkkeđ,dringar
5612,klirren::V,škäälâ´tted,dringar
5613,klirren::V,цыӆӆклэ,dringar
5614,brausen::V,brorredh,rugir
5615,brausen::V,sjovvedh,rugir
5616,brausen::V,skåvvat,rugir
5617,brausen::V,márajdit,rugir
5618,brausen::V,boršut,rugir
5619,brausen::V,šaavvâđ,rugir
5620,brausen::V,kõõmeed,rugir
5621,brausen::V,шэ̄ӈӈлуввэ,rugir
5622,rauschen::V,brorredh,murmurar
5623,rauschen::V,sjåvvat,murmurar
5624,rauschen::V,sjoahkot,murmurar
5625,rauschen::V,boršut,murmurar
5626,rauschen::V,šuuvvâđ,murmurar
5627,rauschen::V,šaavvâđ,murmurar
5628,rauschen::V,šuumeed,murmurar
5629,rauschen::V,ёаффэ,murmurar
5630,klingen::V,gaajedh,sonar
5631,klingen::V,sjijjedh,sonar
5632,klingen::V,jiednat,sonar
5633,klingen::V,tjuodjat,sonar
5634,klingen::V,čuodjat,sonar
5635,klingen::V,kulluđ,sonar
5636,klingen::V,koll'jed,sonar
5637,klingen::V,ӣннъе,sonar
5638,bellen::V,huhtedh,lladrar
5639,bellen::V,tsiellat,lladrar
5640,bellen::V,ciellat,lladrar
5641,bellen::V,umástiđ,lladrar
5642,bellen::V,uukkâd,lladrar
5643,bellen::V,угкэ,lladrar
5644,heulen::V,ujkierdidh,udolar
5645,heulen::V,hålvvot,udolar
5646,heulen::V,holvut,udolar
5647,heulen::V,olvođ,udolar
5648,heulen::V,ålvvad,udolar
5649,heulen::V,оаллвэ,udolar
5650,blasen::V,båssodh,bufar
5651,blasen::V,båssot,bufar
5652,blasen::V,bossut,bufar
5653,blasen::V,bieggat,bufar
5654,blasen::V,possoođ,bufar
5655,blasen::V,pååssad,bufar
5656,blasen::V,piõg'gâd,bufar
5657,blasen::V,поассэ,bufar
5658,blasen::V,поасслэ,bufar
5659,pfeifen::V,njorkedidh,xiular
5660,pfeifen::V,snjurggot,xiular
5661,pfeifen::V,njurgut,xiular
5662,pfeifen::V,njurgođ,xiular
5663,pfeifen::V,njorggad,xiular
5664,pfeifen::V,нюрркэ,xiular
5665,schreien::V,geevledh,cridar
5666,schreien::V,gádjat,cridar
5667,schreien::V,rihtjot,cridar
5668,schreien::V,čurvet,cridar
5669,schreien::V,čuár'vuđ,cridar
5670,schreien::V,čuârvvad,cridar
5671,schreien::V,кугкьхе,cridar
5672,schreien::V,кугхэллэ,cridar
5673,stöhnen::V,sjuahkedh,gemegar
5674,stöhnen::V,tsáhkkat,gemegar
5675,stöhnen::V,fuoikit,gemegar
5676,stöhnen::V,cakkâđ,gemegar
5677,stöhnen::V,luâikkad,gemegar
5678,stöhnen::V,вуаххкэ,gemegar
5679,zittern::V,dierkesjidh,tremolar
5680,zittern::V,svarrat,tremolar
5681,zittern::V,skielbbit,tremolar
5682,zittern::V,doargestit,tremolar
5683,zittern::V,náiggistit,tremolar
5684,zittern::V,doarggistit,tremolar
5685,zittern::V,tuá'rgistiđ,tremolar
5686,zittern::V,tuä´rjsted,tremolar
5687,zittern::V,кыррьтэ,tremolar
5688,leben::V,jieledh,vīure
5689,leben::V,iellet,vīure
5690,leben::V,viessot,vīure
5691,leben::V,eallit,vīure
5692,leben::V,eelliđ,vīure
5693,leben::V,jie´lled,vīure
5694,leben::V,е̄лле,vīure
5695,geboren werden::V,reakadidh,néixer
5696,geboren werden::V,riegádit,néixer
5697,geboren werden::V,riegádit,néixer
5698,geboren werden::V,šoddâđ,néixer
5699,geboren werden::V,šõddâd,néixer
5700,geboren werden::V,шэ̄ннтэ,néixer
5701,atmen::V,voejngehtidh,respirar
5702,atmen::V,vuojŋŋat,respirar
5703,atmen::V,vuoigŋat,respirar
5704,atmen::V,vuoi'ŋâđ,respirar
5705,atmen::V,vuõiŋŋâd,respirar
5706,atmen::V,вӯййнэ,respirar
5707,trinken::V,jovkedh,beure
5708,trinken::V,juhkat,beure
5709,trinken::V,juhkat,beure
5710,trinken::V,juuḥâđ,beure
5711,trinken::V,juukkâd,beure
5712,trinken::V,югкэ,beure
5713,essen::V,byöpmedidh,menjar
5714,essen::V,bårråt,menjar
5715,essen::V,borrat,menjar
5716,essen::V,purrâđ,menjar
5717,essen::V,poorrâd,menjar
5718,essen::V,по̄ррэ,menjar
5719,schlucken::V,njïeledh,empassar-se
5720,schlucken::V,njiellat,empassar-se
5721,schlucken::V,njieládit,empassar-se
5722,schlucken::V,njiellâđ,empassar-se
5723,schlucken::V,njiõllâd,empassar-se
5724,schlucken::V,нӣллэ,empassar-se
5725,müde werden::V,sæjlodh,cansar-se
5726,müde werden::V,goegkedh,cansar-se
5727,müde werden::V,vájbbat,cansar-se
5728,müde werden::V,váibat,cansar-se
5729,müde werden::V,vaibâđ,cansar-se
5730,müde werden::V,levvjed,cansar-se
5731,müde werden::V,лоаткнэ,cansar-se
5732,einschlafen::V,nahkestidh,adormir-se
5733,einschlafen::V,nahkesalledh,adormir-se
5734,einschlafen::V,oaddát,adormir-se
5735,einschlafen::V,nohkkat,adormir-se
5736,einschlafen::V,nohádiđ,adormir-se
5737,einschlafen::V,no´ǩǩeed,adormir-se
5738,einschlafen::V,нагьруввэ,adormir-se
5739,schlafen::V,åeredh,dormir
5740,schlafen::V,oadet,dormir
5741,schlafen::V,oađđit,dormir
5742,schlafen::V,uáđđiđ,dormir
5743,schlafen::V,vuâ´đđed,dormir
5744,schlafen::V,вуэдтӭ,dormir
5745,aufwachen::V,fahkedh,despertar-se
5746,aufwachen::V,smaredit,despertar-se
5747,aufwachen::V,mårijdit,despertar-se
5748,aufwachen::V,gohččát,despertar-se
5749,aufwachen::V,morránit,despertar-se
5750,aufwachen::V,koccáđ,despertar-se
5751,aufwachen::V,moṛániđ,despertar-se
5752,aufwachen::V,mårrned,despertar-se
5753,aufwachen::V,руэкхэ,despertar-se
5754,aufwachen::V,коадцъе,despertar-se
5755,aufstehen::V,tjuedtjielidh,llevar-se
5756,aufstehen::V,badjánit,llevar-se
5757,aufstehen::V,badjánit,llevar-se
5758,aufstehen::V,čuožžilit,llevar-se
5759,aufstehen::V,čuo'žâstiđ,llevar-se
5760,aufstehen::V,pâjjned,llevar-se
5761,aufstehen::V,kaggõõttâd,llevar-se
5762,aufstehen::V,коадцъе,llevar-se
5763,sich erholen::V,lïegkedidh,descansar
5764,sich erholen::V,buorránit,descansar
5765,sich erholen::V,áhpásmit,descansar
5766,sich erholen::V,áhtat,descansar
5767,sich erholen::V,vuoi'ŋâdâttâđ,descansar
5768,sich erholen::V,vuâŋŋad,descansar
5769,sich erholen::V,вуэӈӈэ,descansar
5770,krank werden::V,skïemtjijidh,posar-se malalt
5771,krank werden::V,skihppát,posar-se malalt
5772,krank werden::V,buohccát,posar-se malalt
5773,krank werden::V,puác'cáđ,posar-se malalt
5774,krank werden::V,puâc'cjed,posar-se malalt
5775,krank werden::V,кэ̄бптуввэ,posar-se malalt
5776,krank sein::V,elkiedidh,estar malalt
5777,krank sein::V,duasmaridh,estar malalt
5778,krank sein::V,skihpat,estar malalt
5779,krank sein::V,buohcat,estar malalt
5780,krank sein::V,puoccâđ,estar malalt
5781,krank sein::V,puõccâd,estar malalt
5782,krank sein::V,по̄а̄вчсе,estar malalt
5783,krank sein::V,кэбпшэ,estar malalt
5784,schmerzen::V,vaarhkedh,doldre
5785,schmerzen::V,bávtjestit,doldre
5786,schmerzen::V,bávččastit,doldre
5787,schmerzen::V,várkat,doldre
5788,schmerzen::V,po'včâstiđ,doldre
5789,schmerzen::V,kõvšted,doldre
5790,schmerzen::V,čeärgged,doldre
5791,schmerzen::V,чӯдзе,doldre
5792,husten::V,gossedh,tossir
5793,husten::V,gåssåt,tossir
5794,husten::V,gossat,tossir
5795,husten::V,kuor'sâđ,tossir
5796,husten::V,koossâd,tossir
5797,husten::V,ко̄ссэ,tossir
5798,husten::V,лаффьке,tossir
5799,genesen::V,starnedh,recuperar-se
5800,genesen::V,væddját,recuperar-se
5801,genesen::V,buorránit,recuperar-se
5802,genesen::V,tuoi'buđ,recuperar-se
5803,genesen::V,tooidâd,recuperar-se
5804,genesen::V,jäll'jed,recuperar-se
5805,genesen::V,пуэррнэ,recuperar-se
5806,genesen::V,тӣрхуввэ,recuperar-se
5807,genesen::V,тӣрваслуввэ,recuperar-se
5808,sterben::V,jaemedh,morir
5809,sterben::V,jábmet,morir
5810,sterben::V,jápmit,morir
5811,sterben::V,jäämmiđ,morir
5812,sterben::V,jää´mmed,morir
5813,sterben::V,я̄мме,morir
5814,umkommen::V,hïevenidh,perir
5815,umkommen::V,soaggot,perir
5816,umkommen::V,sårmmånit,perir
5817,umkommen::V,duššat,perir
5818,umkommen::V,roahppánit,perir
5819,umkommen::V,surmâšuđ,perir
5820,umkommen::V,kõckkâd,perir
5821,umkommen::V,hiâv'vned,perir
5822,umkommen::V,мо̄а̄ййкье,perir
5823,sich bewegen::V,juhtedh,moure's
5824,sich bewegen::V,labudit,moure's
5825,sich bewegen::V,johtit,moure's
5826,sich bewegen::V,lihâdiđ,moure's
5827,sich bewegen::V,likkâd,moure's
5828,sich bewegen::V,liikkeed,moure's
5829,sich bewegen::V,лыгкнэ,moure's
5830,sich rühren::V,svïhtjedh,moure's
5831,sich rühren::V,labádasstet,moure's
5832,sich rühren::V,lihkadit,moure's
5833,sich rühren::V,lihâdiđ,moure's
5834,sich rühren::V,liksted,moure's
5835,sich rühren::V,liikksted,moure's
5836,sich rühren::V,лыгкнэ,moure's
5837,sich erheben::V,tsöögkegidh,aixecar-se
5838,sich erheben::V,tjuodtjelit,aixecar-se
5839,sich erheben::V,čuožžilit,aixecar-se
5840,sich erheben::V,čuáž'žuliđ,aixecar-se
5841,sich erheben::V,pâjjned,aixecar-se
5842,sich erheben::V,kaggõõttâd,aixecar-se
5843,sich erheben::V,паййнэ,aixecar-se
5844,sich erheben::V,пэ̄ййнэ,aixecar-se
5845,sich setzen::V,tjihkedidh,asseure's
5846,sich setzen::V,tjåhkkidit,asseure's
5847,sich setzen::V,čohkánit,asseure's
5848,sich setzen::V,čohkkedit,asseure's
5849,sich setzen::V,ištâđ,asseure's
5850,sich setzen::V,čokániđ,asseure's
5851,sich setzen::V,ištõõttâd,asseure's
5852,sich setzen::V,išttâd åårrad,asseure's
5853,sich setzen::V,ышштэ,asseure's
5854,sich setzen::V,ся̄ййве,asseure's
5855,hinfallen::V,veahkaridh,caure's
5856,hinfallen::V,ravggat,caure's
5857,hinfallen::V,jorralit,caure's
5858,hinfallen::V,ruossat,caure's
5859,hinfallen::V,kuossâđ,caure's
5860,hinfallen::V,koṃániđ,caure's
5861,hinfallen::V,viirrâd,caure's
5862,hinfallen::V,кэчхэ,caure's
5863,hinfallen::V,кэ̄рктэ,caure's
5864,laufen::V,vaedtsedh,caminar
5865,laufen::V,mannat,caminar
5866,laufen::V,vuolgget,caminar
5867,laufen::V,vázzit,caminar
5868,laufen::V,uáḥuđ,caminar
5869,laufen::V,jotteeđ,caminar
5870,laufen::V,vä ́ʒʒed,caminar
5871,laufen::V,ва̄ннҍцe,caminar
5872,laufen::V,во̄а̄ррдэ,caminar
5873,schreiten::V,sillestidh,procedir
5874,schreiten::V,lávkkot,procedir
5875,schreiten::V,lávket,procedir
5876,schreiten::V,duolbmat,procedir
5877,schreiten::V,lavkkiđ,procedir
5878,schreiten::V,lau´ǩǩeed,procedir
5879,schreiten::V,ла̄ффьке,procedir
5880,spazierengehen::V,vaedtsedh,passejar
5881,spazierengehen::V,vaadtsehtjidh,passejar
5882,spazierengehen::V,váttsatjit,passejar
5883,spazierengehen::V,váccašit,passejar
5884,spazierengehen::V,vazâččiđ,passejar
5885,spazierengehen::V,vä´ʒʒed,passejar
5886,spazierengehen::V,гульедтэ,passejar
5887,eilen::V,voetsedh,anar corrent
5888,eilen::V,spájttat,anar corrent
5889,eilen::V,doapmat,anar corrent
5890,eilen::V,gáhččat,anar corrent
5891,eilen::V,ki'rdettiiđ,anar corrent
5892,eilen::V,ǩiirted,anar corrent
5893,eilen::V,кыҏҏтэ,anar corrent
5894,sich beeilen::V,gaahtjedh,afanyar-se
5895,sich beeilen::V,rabbat,afanyar-se
5896,sich beeilen::V,doapmat,afanyar-se
5897,sich beeilen::V,ki'rdettiiđ,afanyar-se
5898,sich beeilen::V,ǩiirted,afanyar-se
5899,sich beeilen::V,кыҏҏтэ,afanyar-se
5900,sausen::V,sjovvedh,córrer
5901,sausen::V,sjuvgedit,córrer
5902,sausen::V,girdit,córrer
5903,sausen::V,hurgit,córrer
5904,sausen::V,hurgeđ,córrer
5905,sausen::V,ročâliđ,córrer
5906,sausen::V,ranjestiđ,córrer
5907,sausen::V,njoođeed,córrer
5908,sausen::V,кыррьтэ,córrer
5909,rennen::V,roehtedh,córrer
5910,rennen::V,viehkat,córrer
5911,rennen::V,viehkat,córrer
5912,rennen::V,kaččâđ,córrer
5913,rennen::V,u´rččâd,córrer
5914,rennen::V,вижьнэ,córrer
5915,springen::V,njulhtjedh,saltar
5916,springen::V,tjorkehtidh,saltar
5917,springen::V,gahppat,saltar
5918,springen::V,njuikut,saltar
5919,springen::V,njuškođ,saltar
5920,springen::V,čelliđ,saltar
5921,springen::V,njoikkad,saltar
5922,springen::V,njui´ǩǩeed,saltar
5923,springen::V,нюччке,saltar
5924,klettern::V,goetsedh,escalar
5925,klettern::V,guohtsat,escalar
5926,klettern::V,goargŋut,escalar
5927,klettern::V,gorkŋodit,escalar
5928,klettern::V,kuár'ŋuđ,escalar
5929,klettern::V,kuärŋŋad,escalar
5930,klettern::V,куаррӈэ,escalar
5931,schaukeln::V,sïlnedh,gronxar-se
5932,schaukeln::V,sïlnedh,balancejar-se
5933,schaukeln::V,suvdostit,gronxar-se
5934,schaukeln::V,suvdostit,balancejar-se
