,Concept_ID,se,ta
648,Anhöhe::N,aláš,பதுக்கை
649,Anhöhe::N,luohkká,பதுக்கை
650,Anhöhe::N,tiävá,பதுக்கை
651,Anhöhe::N,poorááš,பதுக்கை
652,Anhöhe::N,ču´lpp,பதுக்கை
653,Anhöhe::N,škâu´ŋŋ,பதுக்கை
654,Anhöhe::N,ка̄ннҌт,பதுக்கை
655,Berg::N,bïerje,மலை
656,Berg::N,várre,மலை
657,Berg::N,várri,மலை
658,Berg::N,vääṛi,மலை
659,Berg::N,vää´rr,மலை
660,Berg::N,те̄ррьм,மலை
661,Gipfel::N,dalvese,உச்சி மாநாடு
662,Gipfel::N,tjåhkkå,உச்சி மாநாடு
663,Gipfel::N,čohkka,உச்சி மாநாடு
664,Gipfel::N,čokke,உச்சி மாநாடு
665,Gipfel::N,čå´ǩǩ,உச்சி மாநாடு
666,Gipfel::N,ла̄ддҍв,உச்சி மாநாடு
667,Höhle::N,beajoe,குகை
668,Höhle::N,rájgge,குகை
669,Höhle::N,sluoggo,குகை
670,Höhle::N,biedju,குகை
671,Höhle::N,kuovđâšm,குகை
672,Höhle::N,skuõrr,குகை
673,Höhle::N,вуэӈӈк,குகை
674,Abhang::N,boelte,சரிவு
675,Abhang::N,brijrie,சரிவு
676,Abhang::N,bállte,சரிவு
677,Abhang::N,vielti,சரிவு
678,Abhang::N,luohkká,சரிவு
679,Abhang::N,viel'tti,சரிவு
680,Abhang::N,vie´ltt,சரிவு
681,Abhang::N,луэххк,சரிவு
682,Quelle::N,aajege,மூலம்
683,Quelle::N,gaaltije,மூலம்
684,Quelle::N,ája,மூலம்
685,Quelle::N,ája,மூலம்
686,Quelle::N,gáldu,மூலம்
687,Quelle::N,aajâ,மூலம்
688,Quelle::N,käldee,மூலம்
689,Quelle::N,lädd,மூலம்
690,Quelle::N,käivv,மூலம்
691,Quelle::N,ка̄ййв,மூலம்
692,Bach::N,johketje,ஓடை
693,Bach::N,jåhkå,ஓடை
694,Bach::N,jågåsj,ஓடை
695,Bach::N,jogaš,ஓடை
696,Bach::N,aajâ,ஓடை
697,Bach::N,vuäjj,ஓடை
698,Bach::N,вуэйй,ஓடை
699,Fluss::N,johke,ஆறு
700,Fluss::N,ædno,ஆறு
701,Fluss::N,jåhkå,ஆறு
702,Fluss::N,johka,ஆறு
703,Fluss::N,juuhâ,ஆறு
704,Fluss::N,jokk,ஆறு
705,Fluss::N,jeänn,ஆறு
706,Fluss::N,ё̄гк,ஆறு
707,Ufer::N,beala,நீர்க்கரை
708,Ufer::N,gádde,நீர்க்கரை
709,Ufer::N,gáddi,நீர்க்கரை
710,Ufer::N,riddo,நீர்க்கரை
711,Ufer::N,redd,நீர்க்கரை
712,Ufer::N,рыннт,நீர்க்கரை
713,Küste::N,mïere,கடற்கரை
714,Küste::N,gaedtie,கடற்கரை
715,Küste::N,merragádde,கடற்கரை
716,Küste::N,merraguovllo,கடற்கரை
717,Küste::N,gáddi,கடற்கரை
718,Küste::N,riddo,கடற்கரை
719,Küste::N,miârr'redd,கடற்கரை
720,Küste::N,рыннт,கடற்கரை
721,Festland::N,gaedtie,நிலம்
722,Festland::N,gádde,நிலம்
723,Festland::N,nannán,நிலம்
724,Festland::N,kušknjâs,நிலம்
725,Festland::N,eennâm,நிலம்
726,Festland::N,jânnam,நிலம்
727,Festland::N,ма̄ннтэр,நிலம்
728,Meer::N,mearoe,கடல்
729,Meer::N,merra,கடல்
730,Meer::N,nuorre,கடல்
731,Meer::N,áhpi,கடல்
732,Meer::N,mearra,கடல்
733,Meer::N,meeṛâ,கடல்
734,Meer::N,miârr,கடல்
735,Meer::N,ме̄рр,கடல்
736,Bucht::N,loekte,சிறுகுடா
737,Bucht::N,oagge,சிறுகுடா
738,Bucht::N,luokta,சிறுகுடா
739,Bucht::N,luokta,சிறுகுடா
740,Bucht::N,čuáj̣á,சிறுகுடா
741,Bucht::N,luhtt,சிறுகுடா
742,Bucht::N,вӯнн,சிறுகுடா
743,Bucht::N,лӯххт,சிறுகுடா
744,Insel::N,sååle,தீவு
745,Insel::N,suoloj,தீவு
746,Insel::N,suolu,தீவு
747,Insel::N,suálui,தீவு
748,Insel::N,suâl,தீவு
749,Insel::N,суэл,தீவு
750,Blume::N,rïesege,பூ
751,Blume::N,giedjek,பூ
752,Blume::N,rássi,பூ
753,Blume::N,kukká,பூ
754,Blume::N,heä´rvvrää´ss,பூ
755,Blume::N,ывьнэнч,பூ
756,Gras::N,kraesie,புல்தரை
757,Gras::N,rásse,புல்தரை
758,Gras::N,rássi,புல்தரை
759,Gras::N,rääsi,புல்தரை
760,Gras::N,rää´ss,புல்தரை
761,Gras::N,ра̄ссь,புல்தரை
762,Wurzel::N,roehtse,வேர்
763,Wurzel::N,ruohttsa,வேர்
764,Wurzel::N,ruohtas,வேர்
765,Wurzel::N,veedis,வேர்
766,Wurzel::N,vue´ddes,வேர்
767,Wurzel::N,вуэнҍтэсь,வேர்
768,Baum::N,moere,மரம்
769,Baum::N,muorra,மரம்
770,Baum::N,muorra,மரம்
771,Baum::N,muoṛâ,மரம்
772,Baum::N,muõrr,மரம்
773,Baum::N,мӯрр,மரம்
774,Stamm::N,ståamhpe,அடிமரம்
775,Stamm::N,mátta,அடிமரம்
776,Stamm::N,galda,அடிமரம்
777,Stamm::N,ruŋgo,அடிமரம்
778,Stamm::N,stokk,அடிமரம்
779,Stamm::N,мӯрр,அடிமரம்
780,Stamm::N,кэ̄ллт,அடிமரம்
781,Rinde::N,gïrre,பட்டை
782,Rinde::N,gïrre,மரப்பட்டை
783,Rinde::N,baarhkoe,பட்டை
784,Rinde::N,baarhkoe,மரப்பட்டை
785,Rinde::N,bárkko,பட்டை
786,Rinde::N,bárkko,மரப்பட்டை
787,Rinde::N,ostu,பட்டை
788,Rinde::N,ostu,மரப்பட்டை
789,Rinde::N,bárku,பட்டை
790,Rinde::N,bárku,மரப்பட்டை
791,Rinde::N,korrâ,பட்டை
792,Rinde::N,korrâ,மரப்பட்டை
793,Rinde::N,kõrr,பட்டை
794,Rinde::N,kõrr,மரப்பட்டை
795,Rinde::N,pärkk,பட்டை
796,Rinde::N,pärkk,மரப்பட்டை
797,Rinde::N,кэ̄рр,பட்டை
798,Rinde::N,кэ̄рр,மரப்பட்டை
799,Rinde::N,па̄ҏҏк,பட்டை
800,Rinde::N,па̄ҏҏк,மரப்பட்டை
801,Ast::N,åeksie,கினை
802,Ast::N,oakse,கினை
803,Ast::N,oaksi,கினை
804,Ast::N,uák'si,கினை
805,Ast::N,å´hss,கினை
806,Ast::N,вуэккьс,கினை
807,Zweig::N,åeksie,குச்சி
808,Zweig::N,oakse,குச்சி
809,Zweig::N,rissi,குச்சி
810,Zweig::N,syeṛi,குச்சி
811,Zweig::N,sue´rr,குச்சி
812,Zweig::N,рыссе,குச்சி
813,Blatt::N,plienie,இலை
814,Blatt::N,lassta,இலை
815,Blatt::N,lasta,இலை
816,Blatt::N,lostâ,இலை
817,Blatt::N,lõstt,இலை
818,Blatt::N,лэ̄сст,இலை
819,Birke::N,såekie,பிர்ச் மரம்
820,Birke::N,soahke,பிர்ச் மரம்
821,Birke::N,soahki,பிர்ச் மரம்
822,Birke::N,suáhi,பிர்ச் மரம்
823,Birke::N,suâ´ǩǩ,பிர்ச் மரம்
824,Birke::N,пе̄ссьмӯрр,பிர்ச் மரம்
825,Kiefer[Baum]::N,bietsie,தேவதாரு மரம்
826,Kiefer[Baum]::N,hájkka,தேவதாரு மரம்
827,Kiefer[Baum]::N,biehtse,தேவதாரு மரம்
828,Kiefer[Baum]::N,beahci,தேவதாரு மரம்
829,Kiefer[Baum]::N,peeci,தேவதாரு மரம்
830,Kiefer[Baum]::N,pie´cc,தேவதாரு மரம்
831,Kiefer[Baum]::N,пе̄дзь,தேவதாரு மரம்
832,Weide[Baum]::N,saalje,மர வகைகளுள் ஒன்று
833,Weide[Baum]::N,sállja,மர வகைகளுள் ஒன்று
834,Weide[Baum]::N,sieđga,மர வகைகளுள் ஒன்று
835,Weide[Baum]::N,puájui,மர வகைகளுள் ஒன்று
836,Weide[Baum]::N,puäi,மர வகைகளுள் ஒன்று
837,Weide[Baum]::N,пуай,மர வகைகளுள் ஒன்று
838,Tanne::N,goese,சாதிக்கய்
839,Tanne::N,guossa,சாதிக்கய்
840,Tanne::N,guossa,சாதிக்கய்
841,Tanne::N,kuosâ,சாதிக்கய்
842,Tanne::N,kuõss,சாதிக்கய்
843,Tanne::N,кӯсс,சாதிக்கய்
844,Horn::N,tjåervie,கொம்பு
845,Horn::N,tjoarvve,கொம்பு
846,Horn::N,čoarvi,கொம்பு
847,Horn::N,čuár'vi,கொம்பு
848,Horn::N,čuä´rvv,கொம்பு
849,Horn::N,чуэррьв,கொம்பு
850,Feder::N,badtse,இறகு
851,Feder::N,dålgge,இறகு
852,Feder::N,bozza,இறகு
853,Feder::N,puzzâ,இறகு
854,Feder::N,tolge,இறகு
855,Feder::N,poʒʒ,இறகு
856,Feder::N,по̄ннц,இறகு
857,Fell::N,njaltja,மென்முடி
858,Fell::N,duollje,மென்முடி
859,Fell::N,náhkki,மென்முடி
860,Fell::N,dorkkas,மென்முடி
861,Fell::N,turkkâ,மென்முடி
862,Fell::N,tyel'ji,மென்முடி
863,Fell::N,nähki,மென்முடி
864,Fell::N,torkk,மென்முடி
865,Fell::N,čåu´dd,மென்முடி
866,Fell::N,tue´l'lj,மென்முடி
867,Fell::N,тӯлльй,மென்முடி
868,Flügel::N,såaja,இறக்கை
869,Flügel::N,såajoe,இறக்கை
870,Flügel::N,soadje,இறக்கை
871,Flügel::N,soadji,இறக்கை
872,Flügel::N,suáj̣á,இறக்கை
873,Flügel::N,suäjj,இறக்கை
874,Flügel::N,суэйй,இறக்கை
875,Klaue::N,gadtse,நகம்
876,Klaue::N,guober,நகம்
877,Klaue::N,gazza,நகம்
878,Klaue::N,kozzâ,நகம்
879,Klaue::N,kõʒʒ,நகம்
880,Klaue::N,кэ̄ннц,நகம்
881,Kralle::N,gadtse,நகம்
882,Kralle::N,gadtsa,நகம்
883,Kralle::N,gazza,நகம்
884,Kralle::N,kozzâ,நகம்
885,Kralle::N,kõʒʒ,நகம்
886,Kralle::N,ке̄бпель,நகம்
887,Schwanz::N,siejpie,வால்
888,Schwanz::N,siejbbe,வால்
889,Schwanz::N,bađuš,வால்
890,Schwanz::N,seaibi,வால்
891,Schwanz::N,seibi,வால்
892,Schwanz::N,sei´bb,வால்
893,Schwanz::N,piä´cciǩ,வால்
894,Schwanz::N,пиджь,வால்
895,Schwanz::N,се̄ййп,வால்
896,Schwanz::N,пе̄цехь,வால்
897,Ei::N,munnie,முட்டை
898,Ei::N,månne,முட்டை
899,Ei::N,monni,முட்டை
900,Ei::N,maṇe,முட்டை
901,Ei::N,mââ´nn,முட்டை
902,Ei::N,маннҍ,முட்டை
903,Nest::N,biesie,கூடு
904,Nest::N,biesse,கூடு
905,Nest::N,beassi,கூடு
906,Nest::N,peesi,கூடு
907,Nest::N,piervâl,கூடு
908,Nest::N,piä´ss,கூடு
909,Nest::N,пе̄ссь,கூடு
910,Bau::N,biesie,குகை
911,Bau::N,biedjo,குகை
912,Bau::N,liesso,குகை
913,Bau::N,biedju,குகை
914,Bau::N,piäju,குகை
915,Bau::N,вуэӈӈк,குகை
916,Tier::N,juvre,விலங்கு
917,Tier::N,udos,விலங்கு
918,Tier::N,divrre,விலங்கு
919,Tier::N,luohtok,விலங்கு
920,Tier::N,ealli,விலங்கு
921,Tier::N,ellee,விலங்கு
922,Tier::N,jie´lli,விலங்கு
923,Tier::N,жыва,விலங்கு
924,Herde::N,dåehkie,கூட்டம்
925,Herde::N,ællo,கூட்டம்
926,Herde::N,fuovva,கூட்டம்
927,Herde::N,doahkki,கூட்டம்
928,Herde::N,čagge,கூட்டம்
929,Herde::N,tukk,கூட்டம்
930,Herde::N,vâ´lvv,கூட்டம்
931,Herde::N,чуэз,கூட்டம்
932,Herde::N,чӣгар,கூட்டம்
933,Kuh::N,govse,பசு
934,Kuh::N,gussa,பசு
935,Kuh::N,gussa,பசு
936,Kuh::N,kussâ,பசு
937,Kuh::N,kuss,பசு
938,Kuh::N,лӣххьм,பசு
939,Bulle::N,vuaksa,காளை
940,Bulle::N,vuoksá,காளை
941,Bulle::N,heargi,காளை
942,Bulle::N,vuák'sá,காளை
943,Bulle::N,ergi,காளை
944,Bulle::N,vuâhss,காளை
945,Bulle::N,е̄ррьк,காளை
946,Pferd::N,hierkie,குதிரை
947,Pferd::N,råsse,குதிரை
948,Pferd::N,hæssta,குதிரை
949,Pferd::N,heavuš,குதிரை
950,Pferd::N,hiävuš,குதிரை
951,Pferd::N,heävaš,குதிரை
952,Pferd::N,ро̄ссь,குதிரை
953,Schaf::N,sïrve,செம்மறிஆடு
954,Schaf::N,sávttsa,செம்மறிஆடு
955,Schaf::N,sávza,செம்மறிஆடு
956,Schaf::N,savzâ,செம்மறிஆடு
957,Schaf::N,sauʒʒ,செம்மறிஆடு
958,Schaf::N,ла̄мьпесь,செம்மறிஆடு
959,Schwein::N,snurke,பன்றி
960,Schwein::N,svijnne,பன்றி
961,Schwein::N,spiidni,பன்றி
962,Schwein::N,šahe,பன்றி
963,Schwein::N,šââ´ǩǩ,பன்றி
964,Schwein::N,ша̄гкь,பன்றி
965,Hund::N,bïenje,நாய்
966,Hund::N,bena,நாய்
967,Hund::N,beana,நாய்
968,Hund::N,peenuv,நாய்
969,Hund::N,piânnai,நாய்
970,Hund::N,пе̄ннэ,நாய்
971,Katze::N,gaahtoe,பூனை
972,Katze::N,gáhtto,பூனை
973,Katze::N,bussá,பூனை
974,Katze::N,kissá,பூனை
975,Katze::N,kaass,பூனை
976,Katze::N,ко̄а̄сс,பூனை
977,Bär::N,gumsie,கரடி
978,Bär::N,biernna,கரடி
979,Bär::N,guovža,கரடி
980,Bär::N,bierdna,கரடி
981,Bär::N,kuob'žâ,கரடி
982,Bär::N,kue´bǯǯ,கரடி
983,Bär::N,та̄лл,கரடி
984,Eichhörnchen::N,åeruve,அணில்
985,Eichhörnchen::N,oarre,அணில்
986,Eichhörnchen::N,oarri,அணில்
987,Eichhörnchen::N,uár'ree,அணில்
988,Eichhörnchen::N,vuä´r'rev,அணில்
989,Eichhörnchen::N,вуэррев,அணில்
990,Elch::N,ïelje,கடம்பை
991,Elch::N,ællja,கடம்பை
992,Elch::N,sarvva,கடம்பை
993,Elch::N,ealga,கடம்பை
994,Elch::N,sorvâ,கடம்பை
995,Elch::N,sõrvv,கடம்பை
996,Elch::N,сэ̄ррв,கடம்பை
997,Fuchs::N,riepie,நரி
998,Fuchs::N,riebij,நரி
999,Fuchs::N,rieban,நரி
1000,Fuchs::N,riemnjis,நரி
1001,Fuchs::N,rie´mjj,நரி
1002,Fuchs::N,рӣммьн,நரி
1003,Hase::N,njåemele,முயல்
1004,Hase::N,njoammel,முயல்
1005,Hase::N,njoammil,முயல்
1006,Hase::N,njuámmil,முயல்
1007,Hase::N,njue´m'mel,முயல்
1008,Hase::N,нюэммель,முயல்
1009,Maus::N,snjeara,எலி
1010,Maus::N,snjierrá,எலி
1011,Maus::N,sáhpán,எலி
1012,Maus::N,säplig,எலி
1013,Maus::N,sä´ppli,எலி
1014,Maus::N,са̄хпьлинк,எலி
1015,Wolf::N,sïejpe,ஓநாய்
1016,Wolf::N,stálppe,ஓநாய்
1017,Wolf::N,stáhkke,ஓநாய்
1018,Wolf::N,ruomas,ஓநாய்
1019,Wolf::N,kumpe,ஓநாய்
1020,Wolf::N,návdi,ஓநாய்
1021,Wolf::N,kumppi,ஓநாய்
1022,Wolf::N,ku´mpp,ஓநாய்
1023,Wolf::N,pââ´ldes,ஓநாய்
1024,Wolf::N,чиррм,ஓநாய்
1025,Wolf::N,пальтӭсь,ஓநாய்
1026,Vogel::N,ledtie,பறவை
1027,Vogel::N,lådde,பறவை
1028,Vogel::N,loddi,பறவை
1029,Vogel::N,lodde,பறவை
1030,Vogel::N,lå´dd,பறவை
1031,Vogel::N,лоаннҍт,பறவை
1032,Schwarm::N,dåehkie,தொகுதி
1033,Schwarm::N,doahkke,தொகுதி
1034,Schwarm::N,doahkki,தொகுதி
1035,Schwarm::N,tuák'ki,தொகுதி
1036,Schwarm::N,parvv,தொகுதி
1037,Schwarm::N,туххк,தொகுதி
1038,Huhn::N,vöönhtse,கோழிக்குஞசு
1039,Huhn::N,vuonntsá,கோழிக்குஞசு
1040,Huhn::N,vuonccis,கோழிக்குஞசு
1041,Huhn::N,kääṇi,கோழிக்குஞசு
1042,Huhn::N,kää´nn,கோழிக்குஞசு
1043,Huhn::N,ка̄ннҌ,கோழிக்குஞசு
1044,Hahn::N,deere,சேவல்
1045,Hahn::N,hádna,சேவல்
1046,Hahn::N,åresvuonntsá,சேவல்
1047,Hahn::N,vuonccis,சேவல்
1048,Hahn::N,kääṇi,சேவல்
1049,Hahn::N,åå´reskää´nn,சேவல்
1050,Hahn::N,пе̄ттэх,சேவல்
1051,Gans::N,gaase,பெண் வாத்து
1052,Gans::N,gássa,பெண் வாத்து
1053,Gans::N,čuonji,பெண் வாத்து
1054,Gans::N,čuá'njá,பெண் வாத்து
1055,Gans::N,čue´nj,பெண் வாத்து
1056,Gans::N,чуэнь,பெண் வாத்து
1057,Adler::N,aarhtse,பருநது
1058,Adler::N,goasskem,பருநது
1059,Adler::N,goaskin,பருநது
1060,Adler::N,kuás'kim,பருநது
1061,Adler::N,kuä´cǩǩem,பருநது
1062,Adler::N,куэцькем,பருநது
1063,Ente::N,tjååtsele,வாத்து
1064,Ente::N,vuojatjis,வாத்து
1065,Ente::N,čáhceloddi,வாத்து
1066,Ente::N,vuonjâč,வாத்து
1067,Ente::N,vuõnjâč,வாத்து
1068,Ente::N,ча̄дзьлоаннҍт,வாத்து
1069,Eule::N,snjågloe,ஆந்தை
1070,Eule::N,skunjok,ஆந்தை
1071,Eule::N,skuolfi,ஆந்தை
1072,Eule::N,ijjâlodde,ஆந்தை
1073,Eule::N,iiđsaž,ஆந்தை
1074,Eule::N,кунньлоаннҍт,ஆந்தை
1075,Eule::N,чӯзэм вуэһпэй,ஆந்தை
1076,Kranich::N,goerke,நாரை
1077,Kranich::N,guorgga,நாரை
1078,Kranich::N,guorga,நாரை
1079,Kranich::N,kuor'gâ,நாரை
1080,Kranich::N,kuõrgg,நாரை
1081,Kranich::N,кӯррк,நாரை
1082,Krähe::N,voerhtje,காகம்
