,Concept_ID,se,es
742,Quelle::N,gaaltije,fuente
743,Quelle::N,gaaltije,manantial
744,Quelle::N,ája,fuente
745,Quelle::N,ája,manantial
746,Quelle::N,ája,fuente
747,Quelle::N,ája,manantial
748,Quelle::N,gáldu,fuente
749,Quelle::N,gáldu,manantial
750,Quelle::N,aajâ,fuente
751,Quelle::N,aajâ,manantial
752,Quelle::N,käldee,fuente
753,Quelle::N,käldee,manantial
754,Quelle::N,lädd,fuente
755,Quelle::N,lädd,manantial
756,Quelle::N,käivv,fuente
757,Quelle::N,käivv,manantial
758,Quelle::N,ка̄ййв,fuente
759,Quelle::N,ка̄ййв,manantial
760,Bach::N,johketje,arroyo
761,Bach::N,jåhkå,arroyo
762,Bach::N,jågåsj,arroyo
763,Bach::N,jogaš,arroyo
764,Bach::N,aajâ,arroyo
765,Bach::N,vuäjj,arroyo
766,Bach::N,вуэйй,arroyo
767,Fluss::N,johke,río
768,Fluss::N,ædno,río
769,Fluss::N,jåhkå,río
770,Fluss::N,johka,río
771,Fluss::N,juuhâ,río
772,Fluss::N,jokk,río
773,Fluss::N,jeänn,río
774,Fluss::N,ё̄гк,río
775,Ufer::N,beala,orilla
776,Ufer::N,gádde,orilla
777,Ufer::N,gáddi,orilla
778,Ufer::N,riddo,orilla
779,Ufer::N,redd,orilla
780,Ufer::N,рыннт,orilla
781,Küste::N,mïere,costa
782,Küste::N,gaedtie,costa
783,Küste::N,merragádde,costa
784,Küste::N,merraguovllo,costa
785,Küste::N,gáddi,costa
786,Küste::N,riddo,costa
787,Küste::N,miârr'redd,costa
788,Küste::N,рыннт,costa
789,Festland::N,gaedtie,tierra firme
790,Festland::N,gádde,tierra firme
791,Festland::N,nannán,tierra firme
792,Festland::N,kušknjâs,tierra firme
793,Festland::N,eennâm,tierra firme
794,Festland::N,jânnam,tierra firme
795,Festland::N,ма̄ннтэр,tierra firme
796,Meer::N,mearoe,mar
797,Meer::N,merra,mar
798,Meer::N,nuorre,mar
799,Meer::N,áhpi,mar
800,Meer::N,mearra,mar
801,Meer::N,meeṛâ,mar
802,Meer::N,miârr,mar
803,Meer::N,ме̄рр,mar
804,Bucht::N,loekte,cala
805,Bucht::N,loekte,bahía
806,Bucht::N,oagge,cala
807,Bucht::N,oagge,bahía
808,Bucht::N,luokta,cala
809,Bucht::N,luokta,bahía
810,Bucht::N,luokta,cala
811,Bucht::N,luokta,bahía
812,Bucht::N,čuáj̣á,cala
813,Bucht::N,čuáj̣á,bahía
814,Bucht::N,luhtt,cala
815,Bucht::N,luhtt,bahía
816,Bucht::N,вӯнн,cala
817,Bucht::N,вӯнн,bahía
818,Bucht::N,лӯххт,cala
819,Bucht::N,лӯххт,bahía
820,Insel::N,sååle,isla
821,Insel::N,suoloj,isla
822,Insel::N,suolu,isla
823,Insel::N,suálui,isla
824,Insel::N,suâl,isla
825,Insel::N,суэл,isla
826,Blume::N,rïesege,flor
827,Blume::N,giedjek,flor
828,Blume::N,rássi,flor
829,Blume::N,kukká,flor
830,Blume::N,heä´rvvrää´ss,flor
831,Blume::N,ывьнэнч,flor
832,Gras::N,kraesie,hierba
833,Gras::N,rásse,hierba
834,Gras::N,rássi,hierba
835,Gras::N,rääsi,hierba
836,Gras::N,rää´ss,hierba
837,Gras::N,ра̄ссь,hierba
838,Wurzel::N,roehtse,raíz
839,Wurzel::N,ruohttsa,raíz
840,Wurzel::N,ruohtas,raíz
841,Wurzel::N,veedis,raíz
842,Wurzel::N,vue´ddes,raíz
843,Wurzel::N,вуэнҍтэсь,raíz
844,Baum::N,moere,árbol
845,Baum::N,muorra,árbol
846,Baum::N,muorra,árbol
847,Baum::N,muoṛâ,árbol
848,Baum::N,muõrr,árbol
849,Baum::N,мӯрр,árbol
850,Stamm::N,ståamhpe,tronco
851,Stamm::N,mátta,tronco
852,Stamm::N,galda,tronco
853,Stamm::N,ruŋgo,tronco
854,Stamm::N,stokk,tronco
855,Stamm::N,мӯрр,tronco
856,Stamm::N,кэ̄ллт,tronco
857,Rinde::N,gïrre,corteza
858,Rinde::N,baarhkoe,corteza
859,Rinde::N,bárkko,corteza
860,Rinde::N,ostu,corteza
861,Rinde::N,bárku,corteza
862,Rinde::N,korrâ,corteza
863,Rinde::N,kõrr,corteza
864,Rinde::N,pärkk,corteza
865,Rinde::N,кэ̄рр,corteza
866,Rinde::N,па̄ҏҏк,corteza
867,Ast::N,åeksie,rama
868,Ast::N,oakse,rama
869,Ast::N,oaksi,rama
870,Ast::N,uák'si,rama
871,Ast::N,å´hss,rama
872,Ast::N,вуэккьс,rama
873,Zweig::N,åeksie,ramo
874,Zweig::N,oakse,ramo
875,Zweig::N,rissi,ramo
876,Zweig::N,syeṛi,ramo
877,Zweig::N,sue´rr,ramo
878,Zweig::N,рыссе,ramo
879,Blatt::N,plienie,hoja
880,Blatt::N,lassta,hoja
881,Blatt::N,lasta,hoja
882,Blatt::N,lostâ,hoja
883,Blatt::N,lõstt,hoja
884,Blatt::N,лэ̄сст,hoja
885,Birke::N,såekie,abedul
886,Birke::N,soahke,abedul
887,Birke::N,soahki,abedul
888,Birke::N,suáhi,abedul
889,Birke::N,suâ´ǩǩ,abedul
890,Birke::N,пе̄ссьмӯрр,abedul
891,Kiefer[Baum]::N,bietsie,pino
892,Kiefer[Baum]::N,hájkka,pino
893,Kiefer[Baum]::N,biehtse,pino
894,Kiefer[Baum]::N,beahci,pino
895,Kiefer[Baum]::N,peeci,pino
896,Kiefer[Baum]::N,pie´cc,pino
897,Kiefer[Baum]::N,пе̄дзь,pino
898,Weide[Baum]::N,saalje,sauce
899,Weide[Baum]::N,sállja,sauce
900,Weide[Baum]::N,sieđga,sauce
901,Weide[Baum]::N,puájui,sauce
902,Weide[Baum]::N,puäi,sauce
903,Weide[Baum]::N,пуай,sauce
904,Tanne::N,goese,abeto
905,Tanne::N,guossa,abeto
906,Tanne::N,guossa,abeto
907,Tanne::N,kuosâ,abeto
908,Tanne::N,kuõss,abeto
909,Tanne::N,кӯсс,abeto
910,Horn::N,tjåervie,asta
911,Horn::N,tjåervie,cuerno
912,Horn::N,tjoarvve,asta
913,Horn::N,tjoarvve,cuerno
914,Horn::N,čoarvi,asta
915,Horn::N,čoarvi,cuerno
916,Horn::N,čuár'vi,asta
917,Horn::N,čuár'vi,cuerno
918,Horn::N,čuä´rvv,asta
919,Horn::N,čuä´rvv,cuerno
920,Horn::N,чуэррьв,asta
921,Horn::N,чуэррьв,cuerno
922,Feder::N,badtse,pluma
923,Feder::N,dålgge,pluma
924,Feder::N,bozza,pluma
925,Feder::N,puzzâ,pluma
926,Feder::N,tolge,pluma
927,Feder::N,poʒʒ,pluma
928,Feder::N,по̄ннц,pluma
929,Fell::N,njaltja,piel
930,Fell::N,duollje,piel
931,Fell::N,náhkki,piel
932,Fell::N,dorkkas,piel
933,Fell::N,turkkâ,piel
934,Fell::N,tyel'ji,piel
935,Fell::N,nähki,piel
936,Fell::N,torkk,piel
937,Fell::N,čåu´dd,piel
938,Fell::N,tue´l'lj,piel
939,Fell::N,тӯлльй,piel
940,Flügel::N,såaja,ala
941,Flügel::N,såajoe,ala
942,Flügel::N,soadje,ala
943,Flügel::N,soadji,ala
944,Flügel::N,suáj̣á,ala
945,Flügel::N,suäjj,ala
946,Flügel::N,суэйй,ala
947,Klaue::N,gadtse,garra
948,Klaue::N,guober,garra
949,Klaue::N,gazza,garra
950,Klaue::N,kozzâ,garra
951,Klaue::N,kõʒʒ,garra
952,Klaue::N,кэ̄ннц,garra
953,Kralle::N,gadtse,uña
954,Kralle::N,gadtse,garra
955,Kralle::N,gadtsa,uña
956,Kralle::N,gadtsa,garra
957,Kralle::N,gazza,uña
958,Kralle::N,gazza,garra
959,Kralle::N,kozzâ,uña
960,Kralle::N,kozzâ,garra
961,Kralle::N,kõʒʒ,uña
962,Kralle::N,kõʒʒ,garra
963,Kralle::N,ке̄бпель,uña
964,Kralle::N,ке̄бпель,garra
965,Schwanz::N,siejpie,cola
966,Schwanz::N,siejbbe,cola
967,Schwanz::N,bađuš,cola
968,Schwanz::N,seaibi,cola
969,Schwanz::N,seibi,cola
970,Schwanz::N,sei´bb,cola
971,Schwanz::N,piä´cciǩ,cola
972,Schwanz::N,пиджь,cola
973,Schwanz::N,се̄ййп,cola
974,Schwanz::N,пе̄цехь,cola
975,Ei::N,munnie,huevo
976,Ei::N,månne,huevo
977,Ei::N,monni,huevo
978,Ei::N,maṇe,huevo
979,Ei::N,mââ´nn,huevo
980,Ei::N,маннҍ,huevo
981,Nest::N,biesie,nido
982,Nest::N,biesse,nido
983,Nest::N,beassi,nido
984,Nest::N,peesi,nido
985,Nest::N,piervâl,nido
986,Nest::N,piä´ss,nido
987,Nest::N,пе̄ссь,nido
988,Bau::N,biesie,madriguera
989,Bau::N,biedjo,madriguera
990,Bau::N,liesso,madriguera
991,Bau::N,biedju,madriguera
992,Bau::N,piäju,madriguera
993,Bau::N,вуэӈӈк,madriguera
994,Tier::N,juvre,animal
995,Tier::N,udos,animal
996,Tier::N,divrre,animal
997,Tier::N,luohtok,animal
998,Tier::N,ealli,animal
999,Tier::N,ellee,animal
1000,Tier::N,jie´lli,animal
1001,Tier::N,жыва,animal
1002,Herde::N,dåehkie,rebaño
1003,Herde::N,ællo,rebaño
1004,Herde::N,fuovva,rebaño
1005,Herde::N,doahkki,rebaño
1006,Herde::N,čagge,rebaño
1007,Herde::N,tukk,rebaño
1008,Herde::N,vâ´lvv,rebaño
1009,Herde::N,чуэз,rebaño
1010,Herde::N,чӣгар,rebaño
1011,Kuh::N,govse,vaca
1012,Kuh::N,gussa,vaca
1013,Kuh::N,gussa,vaca
1014,Kuh::N,kussâ,vaca
1015,Kuh::N,kuss,vaca
1016,Kuh::N,лӣххьм,vaca
1017,Bulle::N,vuaksa,toro
1018,Bulle::N,vuoksá,toro
1019,Bulle::N,heargi,toro
1020,Bulle::N,vuák'sá,toro
1021,Bulle::N,ergi,toro
1022,Bulle::N,vuâhss,toro
1023,Bulle::N,е̄ррьк,toro
1024,Pferd::N,hierkie,caballo
1025,Pferd::N,råsse,caballo
1026,Pferd::N,hæssta,caballo
1027,Pferd::N,heavuš,caballo
1028,Pferd::N,hiävuš,caballo
1029,Pferd::N,heävaš,caballo
1030,Pferd::N,ро̄ссь,caballo
1031,Schaf::N,sïrve,oveja
1032,Schaf::N,sávttsa,oveja
1033,Schaf::N,sávza,oveja
1034,Schaf::N,savzâ,oveja
1035,Schaf::N,sauʒʒ,oveja
1036,Schaf::N,ла̄мьпесь,oveja
1037,Schwein::N,snurke,cerdo
1038,Schwein::N,svijnne,cerdo
1039,Schwein::N,spiidni,cerdo
1040,Schwein::N,šahe,cerdo
1041,Schwein::N,šââ´ǩǩ,cerdo
1042,Schwein::N,ша̄гкь,cerdo
1043,Hund::N,bïenje,perro
1044,Hund::N,bena,perro
1045,Hund::N,beana,perro
1046,Hund::N,peenuv,perro
1047,Hund::N,piânnai,perro
1048,Hund::N,пе̄ннэ,perro
1049,Katze::N,gaahtoe,gato
1050,Katze::N,gáhtto,gato
1051,Katze::N,bussá,gato
1052,Katze::N,kissá,gato
1053,Katze::N,kaass,gato
1054,Katze::N,ко̄а̄сс,gato
1055,Bär::N,gumsie,oso
1056,Bär::N,biernna,oso
1057,Bär::N,guovža,oso
1058,Bär::N,bierdna,oso
1059,Bär::N,kuob'žâ,oso
1060,Bär::N,kue´bǯǯ,oso
1061,Bär::N,та̄лл,oso
1062,Eichhörnchen::N,åeruve,ardilla
1063,Eichhörnchen::N,oarre,ardilla
1064,Eichhörnchen::N,oarri,ardilla
1065,Eichhörnchen::N,uár'ree,ardilla
1066,Eichhörnchen::N,vuä´r'rev,ardilla
1067,Eichhörnchen::N,вуэррев,ardilla
1068,Elch::N,ïelje,alce
1069,Elch::N,ællja,alce
1070,Elch::N,sarvva,alce
1071,Elch::N,ealga,alce
1072,Elch::N,sorvâ,alce
1073,Elch::N,sõrvv,alce
1074,Elch::N,сэ̄ррв,alce
1075,Fuchs::N,riepie,zorro
1076,Fuchs::N,riebij,zorro
1077,Fuchs::N,rieban,zorro
1078,Fuchs::N,riemnjis,zorro
1079,Fuchs::N,rie´mjj,zorro
1080,Fuchs::N,рӣммьн,zorro
1081,Hase::N,njåemele,liebre
1082,Hase::N,njoammel,liebre
1083,Hase::N,njoammil,liebre
1084,Hase::N,njuámmil,liebre
1085,Hase::N,njue´m'mel,liebre
1086,Hase::N,нюэммель,liebre
1087,Maus::N,snjeara,ratón
1088,Maus::N,snjierrá,ratón
1089,Maus::N,sáhpán,ratón
1090,Maus::N,säplig,ratón
1091,Maus::N,sä´ppli,ratón
1092,Maus::N,са̄хпьлинк,ratón
1093,Wolf::N,sïejpe,lobo
1094,Wolf::N,stálppe,lobo
1095,Wolf::N,stáhkke,lobo
1096,Wolf::N,ruomas,lobo
1097,Wolf::N,kumpe,lobo
1098,Wolf::N,návdi,lobo
1099,Wolf::N,kumppi,lobo
1100,Wolf::N,ku´mpp,lobo
1101,Wolf::N,pââ´ldes,lobo
1102,Wolf::N,чиррм,lobo
1103,Wolf::N,пальтӭсь,lobo
1104,Vogel::N,ledtie,ave
1105,Vogel::N,ledtie,pájaro
1106,Vogel::N,lådde,ave
1107,Vogel::N,lådde,pájaro
1108,Vogel::N,loddi,ave
1109,Vogel::N,loddi,pájaro
1110,Vogel::N,lodde,ave
1111,Vogel::N,lodde,pájaro
1112,Vogel::N,lå´dd,ave
1113,Vogel::N,lå´dd,pájaro
1114,Vogel::N,лоаннҍт,ave
1115,Vogel::N,лоаннҍт,pájaro
1116,Schwarm::N,dåehkie,bandada
1117,Schwarm::N,doahkke,bandada
1118,Schwarm::N,doahkki,bandada
1119,Schwarm::N,tuák'ki,bandada
1120,Schwarm::N,parvv,bandada
1121,Schwarm::N,туххк,bandada
1122,Huhn::N,vöönhtse,gallina
1123,Huhn::N,vuonntsá,gallina
1124,Huhn::N,vuonccis,gallina
1125,Huhn::N,kääṇi,gallina
1126,Huhn::N,kää´nn,gallina
1127,Huhn::N,ка̄ннҌ,gallina
1128,Hahn::N,deere,gallo
1129,Hahn::N,hádna,gallo
1130,Hahn::N,åresvuonntsá,gallo
1131,Hahn::N,vuonccis,gallo
1132,Hahn::N,kääṇi,gallo
1133,Hahn::N,åå´reskää´nn,gallo
1134,Hahn::N,пе̄ттэх,gallo
1135,Gans::N,gaase,oca
1136,Gans::N,gaase,ganso
1137,Gans::N,gássa,oca
1138,Gans::N,gássa,ganso
1139,Gans::N,čuonji,oca
1140,Gans::N,čuonji,ganso
1141,Gans::N,čuá'njá,oca
1142,Gans::N,čuá'njá,ganso
1143,Gans::N,čue´nj,oca
1144,Gans::N,čue´nj,ganso
1145,Gans::N,чуэнь,oca
1146,Gans::N,чуэнь,ganso
1147,Adler::N,aarhtse,águila
1148,Adler::N,goasskem,águila
1149,Adler::N,goaskin,águila
1150,Adler::N,kuás'kim,águila
1151,Adler::N,kuä´cǩǩem,águila
1152,Adler::N,куэцькем,águila
1153,Ente::N,tjååtsele,pato
1154,Ente::N,vuojatjis,pato
1155,Ente::N,čáhceloddi,pato
1156,Ente::N,vuonjâč,pato
1157,Ente::N,vuõnjâč,pato
1158,Ente::N,ча̄дзьлоаннҍт,pato
1159,Eule::N,snjågloe,lechuza
1160,Eule::N,skunjok,lechuza
1161,Eule::N,skuolfi,lechuza
1162,Eule::N,ijjâlodde,lechuza
1163,Eule::N,iiđsaž,lechuza
1164,Eule::N,кунньлоаннҍт,lechuza
1165,Eule::N,чӯзэм вуэһпэй,lechuza
1166,Kranich::N,goerke,grulla
1167,Kranich::N,guorgga,grulla
1168,Kranich::N,guorga,grulla
1169,Kranich::N,kuor'gâ,grulla
1170,Kranich::N,kuõrgg,grulla
1171,Kranich::N,кӯррк,grulla
1172,Krähe::N,voerhtje,corneja
1173,Krähe::N,gárránis,corneja
1174,Krähe::N,vuoratjis,corneja
1175,Krähe::N,vuoražas,corneja
1176,Krähe::N,vuorččis,corneja
1177,Krähe::N,vuorâč,corneja
1178,Krähe::N,vuõrâč,corneja
1179,Krähe::N,вӯрэч,corneja
1180,Kuckuck::N,gïeke,cuco
1181,Kuckuck::N,giehka,cuco
1182,Kuckuck::N,giehka,cuco
1183,Kuckuck::N,kiehâ,cuco
1184,Kuckuck::N,ǩiõkk,cuco
1185,Kuckuck::N,кӣгк,cuco
1186,Schwan::N,njoktje,cisne
1187,Schwan::N,snjuktja,cisne
1188,Schwan::N,njukča,cisne
1189,Schwan::N,njuhčâ,cisne
1190,Schwan::N,njuhčč,cisne
1191,Schwan::N,нюххч,cisne
1192,Fisch::N,guelie,pez
1193,Fisch::N,guolle,pez
1194,Fisch::N,guolli,pez
1195,Fisch::N,kyeḷi,pez
1196,Fisch::N,kue´ll,pez
1197,Fisch::N,кӯлль,pez
1198,Barsch::N,sihtege,perca
1199,Barsch::N,vuoskun,perca
1200,Barsch::N,vuoskku,perca
1201,Barsch::N,vuásku,perca
1202,Barsch::N,vuâsk,perca
1203,Barsch::N,вуэсск,perca
1204,Hecht::N,haavke,lucio
1205,Hecht::N,hávgga,lucio
1206,Hecht::N,hávga,lucio
1207,Hecht::N,puško,lucio
1208,Hecht::N,nu´ǩǩeš,lucio
1209,Hecht::N,ныгкешь,lucio
1210,Schlange[Tier]::N,gïermesje,serpiente
1211,Schlange[Tier]::N,germaj,serpiente
1212,Schlange[Tier]::N,gearpmaš,serpiente
1213,Schlange[Tier]::N,kyev'đi,serpiente
1214,Schlange[Tier]::N,ku´vdd,serpiente
1215,Schlange[Tier]::N,кӯввьт,serpiente
1216,Wurm::N,mietie,gusano
1217,Wurm::N,maarhke,gusano
1218,Wurm::N,mádo,gusano
1219,Wurm::N,máhtu,gusano
1220,Wurm::N,máátu,gusano
1221,Wurm::N,määtt,gusano
1222,Wurm::N,ма̄дт,gusano
1223,Spinne::N,hievnie,araña
1224,Spinne::N,hievnne,araña
1225,Spinne::N,heavdni,araña
1226,Spinne::N,evni,araña
1227,Spinne::N,eeunaž,araña
1228,Spinne::N,о̄а̄з,araña
1229,Ameise::N,garhke,hormiga
1230,Ameise::N,gårkkå,hormiga
1231,Ameise::N,gotka,hormiga
1232,Ameise::N,kutkâ,hormiga
1233,Ameise::N,kotkk,hormiga
1234,Ameise::N,ко̄ттк,hormiga
1235,Laus::N,dihkie,piojo
1236,Laus::N,dihkke,piojo
1237,Laus::N,dihkki,piojo
1238,Laus::N,tikke,piojo
1239,Laus::N,te´ǩǩ,piojo
1240,Laus::N,тыһкь,piojo
1241,Mücke::N,tjoejhke,mosquito
1242,Mücke::N,tjuojkka,mosquito
1243,Mücke::N,čuoika,mosquito
1244,Mücke::N,čuoš'kâ,mosquito
1245,Mücke::N,čuõškk,mosquito
1246,Mücke::N,чӯшшк,mosquito
1247,Fliege::N,tjoere,mosca
1248,Fliege::N,boerege,mosca
1249,Fliege::N,tjuruk,mosca
1250,Fliege::N,čuru,mosca
1251,Fliege::N,kiärpáš,mosca
1252,Fliege::N,čuâr,mosca
1253,Fliege::N,čuâras,mosca
1254,Fliege::N,чуэраш,mosca
1255,Schmetterling::N,biejjielåbloe,mariposa
1256,Schmetterling::N,biejvvelådde,mariposa
1257,Schmetterling::N,beaiveloddi,mariposa
1258,Schmetterling::N,piäi'vááloddááš,mariposa
1259,Schmetterling::N,ä´llbaž,mariposa
1260,Schmetterling::N,pei´vvlå´dd,mariposa
1261,Schmetterling::N,а̄лльп,mariposa
1262,Beere::N,muerjie,baya
1263,Beere::N,muorjje,baya
1264,Beere::N,muorji,baya
1265,Beere::N,myer'ji,baya
1266,Beere::N,mue´rjj,baya
1267,Beere::N,мӯррьй,baya
1268,Apfel::N,æbpla,manzana
1269,Apfel::N,ehpal,manzana
1270,Apfel::N,eppel,manzana
1271,Apfel::N,eahppel,manzana
1272,Apfel::N,я̄блэк,manzana
1273,Pilz::N,goebpere,seta
1274,Pilz::N,goebpere,hongo
1275,Pilz::N,guoppar,seta
1276,Pilz::N,guoppar,hongo
1277,Pilz::N,guoppar,seta
1278,Pilz::N,guoppar,hongo
1279,Pilz::N,kuobâr,seta
1280,Pilz::N,kuobâr,hongo
1281,Pilz::N,kuõbbâr,seta
1282,Pilz::N,kuõbbâr,hongo
1283,Pilz::N,кӯмпар,seta
1284,Pilz::N,кӯмпар,hongo
1285,Zwiebel::N,lööke,cebolla
1286,Zwiebel::N,løhkka,cebolla
1287,Zwiebel::N,lávki,cebolla
1288,Zwiebel::N,luukk,cebolla
1289,Zwiebel::N,луквець,cebolla
1290,Saat::N,saajoe,siembra
1291,Saat::N,sádjo,siembra
1292,Saat::N,siepman,siembra
1293,Saat::N,siemâ,siembra
1294,Saat::N,siõm,siembra
1295,Saat::N,се̄м,siembra
1296,Korn::N,gernie,grano
1297,Korn::N,gårnnetjalmme,grano
1298,Korn::N,gordni,grano
1299,Korn::N,jiṿe,grano
1300,Korn::N,ле̄ййп,grano
1301,Heu::N,suejnieh,heno
1302,Heu::N,ájvve,heno
1303,Heu::N,suoidni,heno
1304,Heu::N,syei'ni,heno
1305,Heu::N,suei´nn,heno
1306,Heu::N,сӯййн,heno
1307,Schale::N,gïrre,cáscara
1308,Schale::N,garra,cáscara
1309,Schale::N,skádne,cáscara
1310,Schale::N,garra,cáscara
1311,Schale::N,korrâ,cáscara
1312,Schale::N,kõrr,cáscara
1313,Schale::N,ю̄дтҍ,cáscara
1314,Grube::N,haevtie,foso
1315,Grube::N,rågge,foso
1316,Grube::N,gohpi,foso
1317,Grube::N,roggi,foso
1318,Grube::N,kyep'pi,foso
1319,Grube::N,rogge,foso
1320,Grube::N,rå´ǧǧ,foso
1321,Grube::N,kåå´pp,foso
1322,Grube::N,коабпь,foso
1323,Falle::N,barta,trampa
1324,Falle::N,ruevtie,trampa
1325,Falle::N,gillar,trampa
1326,Falle::N,ruovdde,trampa
1327,Falle::N,rihtá,trampa
1328,Falle::N,báhcahat,trampa
1329,Falle::N,ká'skástâh,trampa
1330,Falle::N,ää´ǧǧes,trampa
1331,Falle::N,кӣлл,trampa
1332,Falle::N,ше̄шшь,trampa
1333,Schlinge::N,latjka,lazo
1334,Schlinge::N,gieras,lazo
1335,Schlinge::N,mohkki,lazo
1336,Schlinge::N,kieḷâ,lazo
1337,Schlinge::N,ǩiõll,lazo
1338,Schlinge::N,ää´ǧǧes,lazo
1339,Schlinge::N,кӣлл,lazo
1340,Schlinge::N,ше̄шшь,lazo
1341,Spur::N,gïeje,huella
1342,Spur::N,luodda,huella
1343,Spur::N,joavnes,huella
1344,Spur::N,luodda,huella
1345,Spur::N,luod'dâ,huella
1346,Spur::N,ǩiõjj,huella
1347,Spur::N,кӣйй,huella
1348,Asche::N,govne,ceniza
1349,Asche::N,gudna,ceniza
1350,Asche::N,gutna,ceniza
1351,Asche::N,kunnâ,ceniza
1352,Asche::N,kunn,ceniza
1353,Asche::N,кунн,ceniza
1354,Dreck::N,haaskoe,suciedad
1355,Dreck::N,lænjok,suciedad
1356,Dreck::N,baška,suciedad
1357,Dreck::N,duova,suciedad
1358,Dreck::N,durdi,suciedad
1359,Dreck::N,tuol'vâ,suciedad
1360,Dreck::N,sähss,suciedad
1361,Dreck::N,са̄ккьс,suciedad
1362,Eisen::N,ruevtie,hierro
1363,Eisen::N,ruovdde,hierro
1364,Eisen::N,ruovdi,hierro
1365,Eisen::N,ryev'di,hierro
1366,Eisen::N,ru´vdd,hierro
1367,Eisen::N,рӯввьт,hierro
1368,Gold::N,gullie,oro
1369,Gold::N,gålle,oro
1370,Gold::N,golli,oro
1371,Gold::N,kolle,oro
1372,Gold::N,kå´ll,oro
1373,Gold::N,коалль,oro
1374,Silber::N,sïlpe,plata
1375,Silber::N,silbba,plata
1376,Silber::N,silba,plata
1377,Silber::N,silbâ,plata
1378,Silber::N,silbb,plata
1379,Silber::N,сыллп,plata
1380,Kohle::N,tjïrre,carbón
1381,Kohle::N,tjahta,carbón
1382,Kohle::N,čitna,carbón
1383,Kohle::N,illâ,carbón
1384,Kohle::N,čiđđâ,carbón
1385,Kohle::N,ill,carbón
1386,Kohle::N,ылл,carbón
1387,Glas::N,klaase,vidrio
1388,Glas::N,klaase,cristal
1389,Glas::N,glássa,vidrio
1390,Glas::N,glássa,cristal
1391,Glas::N,lássa,vidrio
1392,Glas::N,lássa,cristal
1393,Glas::N,laasâ,vidrio
1394,Glas::N,laasâ,cristal
1395,Glas::N,steehl,vidrio
1396,Glas::N,steehl,cristal
1397,Glas::N,сте̄клэ,vidrio
1398,Glas::N,сте̄клэ,cristal
1399,Lehm::N,laejrie,barro
1400,Lehm::N,lænnjgá,barro
1401,Lehm::N,láirá,barro
1402,Lehm::N,njaajâ,barro
1403,Lehm::N,saavv,barro
1404,Lehm::N,чуййв,barro
1405,Lehm::N,чуввьй,barro
1406,Sand::N,saedtie,arena
1407,Sand::N,sáttoj,arena
1408,Sand::N,tjievrra,arena
1409,Sand::N,sáttu,arena
1410,Sand::N,čunoi,arena
1411,Sand::N,vuõddâs,arena
1412,Sand::N,вӯнтас,arena
1413,Mensch::N,almetje,hombre
1414,Mensch::N,almetje,ser humano
1415,Mensch::N,ulmusj,hombre
1416,Mensch::N,ulmusj,ser humano
1417,Mensch::N,olmmoš,hombre
1418,Mensch::N,olmmoš,ser humano
1419,Mensch::N,olmooš,hombre
1420,Mensch::N,olmooš,ser humano
1421,Mensch::N,ooumâž,hombre
1422,Mensch::N,ooumâž,ser humano
1423,Mensch::N,олма,hombre
1424,Mensch::N,олма,ser humano
1425,Mann::N,ålma,hombre
1426,Mann::N,ålmåj,hombre
1427,Mann::N,olmmái,hombre
1428,Mann::N,a'lmai,hombre
1429,Mann::N,åålm,hombre
1430,Mann::N,ка̄ллесь,hombre
1431,Frau::N,nyjsene,mujer
1432,Frau::N,nissun,mujer
1433,Frau::N,nisu,mujer
1434,Frau::N,nissoon,mujer
1435,Frau::N,neezzan,mujer
1436,Frau::N,нызан,mujer
1437,Kind::N,maana,niño
1438,Kind::N,mánná,niño
1439,Kind::N,mánná,niño
1440,Kind::N,pärni,niño
1441,Kind::N,páárnáš,niño
1442,Kind::N,pä´rnn,niño
1443,Kind::N,päärnaž,niño
1444,Kind::N,па̄ррьн,niño
1445,Kind::N,па̄рнэнч,niño
1446,Junge::N,påajke,chico
1447,Junge::N,påajke,muchacho
1448,Junge::N,baernie,chico
1449,Junge::N,baernie,muchacho
1450,Junge::N,birek,chico
1451,Junge::N,birek,muchacho
1452,Junge::N,báhttja,chico
1453,Junge::N,báhttja,muchacho
1454,Junge::N,gánda,chico
1455,Junge::N,gánda,muchacho
1456,Junge::N,bárdni,chico
1457,Junge::N,bárdni,muchacho
1458,Junge::N,alge,chico
1459,Junge::N,alge,muchacho
1460,Junge::N,â´lǧǧ,chico
1461,Junge::N,â´lǧǧ,muchacho
1462,Junge::N,pä´rnn,chico
1463,Junge::N,pä´rnn,muchacho
1464,Junge::N,па̄ррьн,chico
1465,Junge::N,па̄ррьн,muchacho
1466,Junge::N,па̄ррьшя,chico
1467,Junge::N,па̄ррьшя,muchacho
1468,Mädchen::N,nïejte,chica
1469,Mädchen::N,nïejte,muchacha
1470,Mädchen::N,niejdda,chica
1471,Mädchen::N,niejdda,muchacha
1472,Mädchen::N,nieida,chica
1473,Mädchen::N,nieida,muchacha
1474,Mädchen::N,niei'dâ,chica
1475,Mädchen::N,niei'dâ,muchacha
1476,Mädchen::N,nijdd,chica
1477,Mädchen::N,nijdd,muchacha
1478,Mädchen::N,нӣйта,chica
1479,Mädchen::N,нӣйта,muchacha
1480,Familie::N,fuelhkie,familia
1481,Familie::N,beraj,familia
1482,Familie::N,fuolkke,familia
1483,Familie::N,famillja,familia
1484,Familie::N,bearaš,familia
1485,Familie::N,peerâ,familia
