,Concept_ID,uk,se
753,Bucht::N,бухта,luhtt
754,Bucht::N,бухта,вӯнн
755,Bucht::N,бухта,лӯххт
756,Bucht::N,затока,loekte
757,Bucht::N,затока,oagge
758,Bucht::N,затока,luokta
759,Bucht::N,затока,luokta
760,Bucht::N,затока,čuáj̣á
761,Bucht::N,затока,luhtt
762,Bucht::N,затока,вӯнн
763,Bucht::N,затока,лӯххт
764,Insel::N,острів,sååle
765,Insel::N,острів,suoloj
766,Insel::N,острів,suolu
767,Insel::N,острів,suálui
768,Insel::N,острів,suâl
769,Insel::N,острів,суэл
770,Blume::N,квітка,rïesege
771,Blume::N,квітка,giedjek
772,Blume::N,квітка,rássi
773,Blume::N,квітка,kukká
774,Blume::N,квітка,heä´rvvrää´ss
775,Blume::N,квітка,ывьнэнч
776,Gras::N,трава,kraesie
777,Gras::N,трава,rásse
778,Gras::N,трава,rássi
779,Gras::N,трава,rääsi
780,Gras::N,трава,rää´ss
781,Gras::N,трава,ра̄ссь
782,Wurzel::N,корінь,roehtse
783,Wurzel::N,корінь,ruohttsa
784,Wurzel::N,корінь,ruohtas
785,Wurzel::N,корінь,veedis
786,Wurzel::N,корінь,vue´ddes
787,Wurzel::N,корінь,вуэнҍтэсь
788,Baum::N,дерево,moere
789,Baum::N,дерево,muorra
790,Baum::N,дерево,muorra
791,Baum::N,дерево,muoṛâ
792,Baum::N,дерево,muõrr
793,Baum::N,дерево,мӯрр
794,Stamm::N,стовбур,ståamhpe
795,Stamm::N,стовбур,mátta
796,Stamm::N,стовбур,galda
797,Stamm::N,стовбур,ruŋgo
798,Stamm::N,стовбур,stokk
799,Stamm::N,стовбур,мӯрр
800,Stamm::N,стовбур,кэ̄ллт
801,Rinde::N,кора,gïrre
802,Rinde::N,кора,baarhkoe
803,Rinde::N,кора,bárkko
804,Rinde::N,кора,ostu
805,Rinde::N,кора,bárku
806,Rinde::N,кора,korrâ
807,Rinde::N,кора,kõrr
808,Rinde::N,кора,pärkk
809,Rinde::N,кора,кэ̄рр
810,Rinde::N,кора,па̄ҏҏк
811,Ast::N,гілка,åeksie
812,Ast::N,гілка,oakse
813,Ast::N,гілка,oaksi
814,Ast::N,гілка,uák'si
815,Ast::N,гілка,å´hss
816,Ast::N,гілка,вуэккьс
817,Zweig::N,галузь,åeksie
818,Zweig::N,галузь,oakse
819,Zweig::N,галузь,rissi
820,Zweig::N,галузь,syeṛi
821,Zweig::N,галузь,sue´rr
822,Zweig::N,галузь,рыссе
823,Blatt::N,лист,plienie
824,Blatt::N,лист,lassta
825,Blatt::N,лист,lasta
826,Blatt::N,лист,lostâ
827,Blatt::N,лист,lõstt
828,Blatt::N,лист,лэ̄сст
829,Birke::N,береза,såekie
830,Birke::N,береза,soahke
831,Birke::N,береза,soahki
832,Birke::N,береза,suáhi
833,Birke::N,береза,suâ´ǩǩ
834,Birke::N,береза,пе̄ссьмӯрр
835,Kiefer[Baum]::N,сосна,bietsie
836,Kiefer[Baum]::N,сосна,hájkka
837,Kiefer[Baum]::N,сосна,biehtse
838,Kiefer[Baum]::N,сосна,beahci
839,Kiefer[Baum]::N,сосна,peeci
840,Kiefer[Baum]::N,сосна,pie´cc
841,Kiefer[Baum]::N,сосна,пе̄дзь
842,Weide[Baum]::N,верба,saalje
843,Weide[Baum]::N,верба,sállja
844,Weide[Baum]::N,верба,sieđga
845,Weide[Baum]::N,верба,puájui
846,Weide[Baum]::N,верба,puäi
847,Weide[Baum]::N,верба,пуай
848,Tanne::N,ялиця,goese
849,Tanne::N,ялиця,guossa
850,Tanne::N,ялиця,guossa
851,Tanne::N,ялиця,kuosâ
852,Tanne::N,ялиця,kuõss
853,Tanne::N,ялиця,кӯсс
854,Horn::N,ріг,tjåervie
855,Horn::N,ріг,tjoarvve
856,Horn::N,ріг,čoarvi
857,Horn::N,ріг,čuár'vi
858,Horn::N,ріг,čuä´rvv
859,Horn::N,ріг,чуэррьв
860,Feder::N,перо,badtse
861,Feder::N,перо,dålgge
862,Feder::N,перо,bozza
863,Feder::N,перо,puzzâ
864,Feder::N,перо,tolge
865,Feder::N,перо,poʒʒ
866,Feder::N,перо,по̄ннц
867,Fell::N,хутро,njaltja
868,Fell::N,хутро,duollje
869,Fell::N,хутро,náhkki
870,Fell::N,хутро,dorkkas
871,Fell::N,хутро,turkkâ
872,Fell::N,хутро,tyel'ji
873,Fell::N,хутро,nähki
874,Fell::N,хутро,torkk
875,Fell::N,хутро,čåu´dd
876,Fell::N,хутро,tue´l'lj
877,Fell::N,хутро,тӯлльй
878,Flügel::N,крило,såaja
879,Flügel::N,крило,såajoe
880,Flügel::N,крило,soadje
881,Flügel::N,крило,soadji
882,Flügel::N,крило,suáj̣á
883,Flügel::N,крило,suäjj
884,Flügel::N,крило,суэйй
885,Klaue::N,кіготь,gadtse
886,Klaue::N,кіготь,guober
887,Klaue::N,кіготь,gazza
888,Klaue::N,кіготь,kozzâ
889,Klaue::N,кіготь,kõʒʒ
890,Klaue::N,кіготь,кэ̄ннц
891,Kralle::N,лапа,gadtse
892,Kralle::N,лапа,gadtsa
893,Kralle::N,лапа,gazza
894,Kralle::N,лапа,kozzâ
895,Kralle::N,лапа,kõʒʒ
896,Kralle::N,лапа,ке̄бпель
897,Schwanz::N,хвіст,siejpie
898,Schwanz::N,хвіст,siejbbe
899,Schwanz::N,хвіст,bađuš
900,Schwanz::N,хвіст,seaibi
901,Schwanz::N,хвіст,seibi
902,Schwanz::N,хвіст,sei´bb
903,Schwanz::N,хвіст,piä´cciǩ
904,Schwanz::N,хвіст,пиджь
905,Schwanz::N,хвіст,се̄ййп
906,Schwanz::N,хвіст,пе̄цехь
907,Ei::N,яйце,munnie
908,Ei::N,яйце,månne
909,Ei::N,яйце,monni
910,Ei::N,яйце,maṇe
911,Ei::N,яйце,mââ´nn
912,Ei::N,яйце,маннҍ
913,Nest::N,гніздо,biesie
914,Nest::N,гніздо,biesse
915,Nest::N,гніздо,beassi
916,Nest::N,гніздо,peesi
917,Nest::N,гніздо,piervâl
918,Nest::N,гніздо,piä´ss
919,Nest::N,гніздо,пе̄ссь
920,Bau::N,лігво,biesie
921,Bau::N,лігво,biedjo
922,Bau::N,лігво,liesso
923,Bau::N,лігво,biedju
924,Bau::N,лігво,piäju
925,Bau::N,лігво,вуэӈӈк
926,Tier::N,тварина,juvre
927,Tier::N,тварина,udos
928,Tier::N,тварина,divrre
929,Tier::N,тварина,luohtok
930,Tier::N,тварина,ealli
931,Tier::N,тварина,ellee
932,Tier::N,тварина,jie´lli
933,Tier::N,тварина,жыва
934,Herde::N,стадо,dåehkie
935,Herde::N,стадо,ællo
936,Herde::N,стадо,fuovva
937,Herde::N,стадо,doahkki
938,Herde::N,стадо,čagge
939,Herde::N,стадо,tukk
940,Herde::N,стадо,vâ´lvv
941,Herde::N,стадо,чуэз
942,Herde::N,стадо,чӣгар
943,Kuh::N,корова,govse
944,Kuh::N,корова,gussa
945,Kuh::N,корова,gussa
946,Kuh::N,корова,kussâ
947,Kuh::N,корова,kuss
948,Kuh::N,корова,лӣххьм
949,Bulle::N,бик,vuaksa
950,Bulle::N,бик,vuoksá
951,Bulle::N,бик,heargi
952,Bulle::N,бик,vuák'sá
953,Bulle::N,бик,ergi
954,Bulle::N,бик,vuâhss
955,Bulle::N,бик,е̄ррьк
956,Bulle::N,бугай,vuaksa
957,Bulle::N,бугай,vuoksá
958,Bulle::N,бугай,heargi
959,Bulle::N,бугай,vuák'sá
960,Bulle::N,бугай,ergi
961,Bulle::N,бугай,vuâhss
962,Bulle::N,бугай,е̄ррьк
963,Pferd::N,кінь,hierkie
964,Pferd::N,кінь,råsse
965,Pferd::N,кінь,hæssta
966,Pferd::N,кінь,heavuš
967,Pferd::N,кінь,hiävuš
968,Pferd::N,кінь,heävaš
969,Pferd::N,кінь,ро̄ссь
970,Schaf::N,вівця,sïrve
971,Schaf::N,вівця,sávttsa
972,Schaf::N,вівця,sávza
973,Schaf::N,вівця,savzâ
974,Schaf::N,вівця,sauʒʒ
975,Schaf::N,вівця,ла̄мьпесь
976,Schwein::N,свиня,snurke
977,Schwein::N,свиня,svijnne
978,Schwein::N,свиня,spiidni
979,Schwein::N,свиня,šahe
980,Schwein::N,свиня,šââ´ǩǩ
981,Schwein::N,свиня,ша̄гкь
982,Hund::N,собака,bïenje
983,Hund::N,собака,bena
984,Hund::N,собака,beana
985,Hund::N,собака,peenuv
986,Hund::N,собака,piânnai
987,Hund::N,собака,пе̄ннэ
988,Katze::N,кішка,gaahtoe
989,Katze::N,кішка,gáhtto
990,Katze::N,кішка,bussá
991,Katze::N,кішка,kissá
992,Katze::N,кішка,kaass
993,Katze::N,кішка,ко̄а̄сс
994,Bär::N,ведмідь,gumsie
995,Bär::N,ведмідь,biernna
996,Bär::N,ведмідь,guovža
997,Bär::N,ведмідь,bierdna
998,Bär::N,ведмідь,kuob'žâ
999,Bär::N,ведмідь,kue´bǯǯ
1000,Bär::N,ведмідь,та̄лл
1001,Eichhörnchen::N,білка,åeruve
1002,Eichhörnchen::N,білка,oarre
1003,Eichhörnchen::N,білка,oarri
1004,Eichhörnchen::N,білка,uár'ree
1005,Eichhörnchen::N,білка,vuä´r'rev
1006,Eichhörnchen::N,білка,вуэррев
1007,Elch::N,лось,ïelje
1008,Elch::N,лось,ællja
1009,Elch::N,лось,sarvva
1010,Elch::N,лось,ealga
1011,Elch::N,лось,sorvâ
1012,Elch::N,лось,sõrvv
1013,Elch::N,лось,сэ̄ррв
1014,Fuchs::N,лисиця,riepie
1015,Fuchs::N,лисиця,riebij
1016,Fuchs::N,лисиця,rieban
1017,Fuchs::N,лисиця,riemnjis
1018,Fuchs::N,лисиця,rie´mjj
1019,Fuchs::N,лисиця,рӣммьн
1020,Hase::N,заєць,njåemele
1021,Hase::N,заєць,njoammel
1022,Hase::N,заєць,njoammil
1023,Hase::N,заєць,njuámmil
1024,Hase::N,заєць,njue´m'mel
1025,Hase::N,заєць,нюэммель
1026,Maus::N,миша,snjeara
1027,Maus::N,миша,snjierrá
1028,Maus::N,миша,sáhpán
1029,Maus::N,миша,säplig
1030,Maus::N,миша,sä´ppli
1031,Maus::N,миша,са̄хпьлинк
1032,Wolf::N,вовк,sïejpe
1033,Wolf::N,вовк,stálppe
1034,Wolf::N,вовк,stáhkke
1035,Wolf::N,вовк,ruomas
1036,Wolf::N,вовк,kumpe
1037,Wolf::N,вовк,návdi
1038,Wolf::N,вовк,kumppi
1039,Wolf::N,вовк,ku´mpp
1040,Wolf::N,вовк,pââ´ldes
1041,Wolf::N,вовк,чиррм
1042,Wolf::N,вовк,пальтӭсь
1043,Vogel::N,птах,ledtie
1044,Vogel::N,птах,lådde
1045,Vogel::N,птах,loddi
1046,Vogel::N,птах,lodde
1047,Vogel::N,птах,lå´dd
1048,Vogel::N,птах,лоаннҍт
1049,Schwarm::N,зграя,dåehkie
1050,Schwarm::N,зграя,doahkke
1051,Schwarm::N,зграя,doahkki
1052,Schwarm::N,зграя,tuák'ki
1053,Schwarm::N,зграя,parvv
1054,Schwarm::N,зграя,туххк
1055,Huhn::N,курка,vöönhtse
1056,Huhn::N,курка,vuonntsá
1057,Huhn::N,курка,vuonccis
1058,Huhn::N,курка,kääṇi
1059,Huhn::N,курка,kää´nn
1060,Huhn::N,курка,ка̄ннҌ
1061,Hahn::N,півень,deere
1062,Hahn::N,півень,hádna
1063,Hahn::N,півень,åresvuonntsá
1064,Hahn::N,півень,vuonccis
1065,Hahn::N,півень,kääṇi
1066,Hahn::N,півень,åå´reskää´nn
1067,Hahn::N,півень,пе̄ттэх
1068,Gans::N,гуска,gaase
1069,Gans::N,гуска,gássa
1070,Gans::N,гуска,čuonji
1071,Gans::N,гуска,čuá'njá
1072,Gans::N,гуска,čue´nj
1073,Gans::N,гуска,чуэнь
1074,Adler::N,орел,aarhtse
1075,Adler::N,орел,goasskem
1076,Adler::N,орел,goaskin
1077,Adler::N,орел,kuás'kim
1078,Adler::N,орел,kuä´cǩǩem
1079,Adler::N,орел,куэцькем
1080,Ente::N,качка,tjååtsele
1081,Ente::N,качка,vuojatjis
1082,Ente::N,качка,čáhceloddi
1083,Ente::N,качка,vuonjâč
1084,Ente::N,качка,vuõnjâč
1085,Ente::N,качка,ча̄дзьлоаннҍт
1086,Eule::N,сова,snjågloe
1087,Eule::N,сова,skunjok
1088,Eule::N,сова,skuolfi
1089,Eule::N,сова,ijjâlodde
1090,Eule::N,сова,iiđsaž
1091,Eule::N,сова,кунньлоаннҍт
1092,Eule::N,сова,чӯзэм вуэһпэй
1093,Kranich::N,журавель,goerke
1094,Kranich::N,журавель,guorgga
1095,Kranich::N,журавель,guorga
1096,Kranich::N,журавель,kuor'gâ
1097,Kranich::N,журавель,kuõrgg
1098,Kranich::N,журавель,кӯррк
1099,Krähe::N,ворона,voerhtje
1100,Krähe::N,ворона,gárránis
1101,Krähe::N,ворона,vuoratjis
1102,Krähe::N,ворона,vuoražas
1103,Krähe::N,ворона,vuorččis
1104,Krähe::N,ворона,vuorâč
1105,Krähe::N,ворона,vuõrâč
1106,Krähe::N,ворона,вӯрэч
1107,Kuckuck::N,зозуля,gïeke
1108,Kuckuck::N,зозуля,giehka
1109,Kuckuck::N,зозуля,giehka
1110,Kuckuck::N,зозуля,kiehâ
1111,Kuckuck::N,зозуля,ǩiõkk
1112,Kuckuck::N,зозуля,кӣгк
1113,Schwan::N,лебідь,njoktje
1114,Schwan::N,лебідь,snjuktja
1115,Schwan::N,лебідь,njukča
1116,Schwan::N,лебідь,njuhčâ
1117,Schwan::N,лебідь,njuhčč
1118,Schwan::N,лебідь,нюххч
1119,Fisch::N,риба,guelie
1120,Fisch::N,риба,guolle
1121,Fisch::N,риба,guolli
1122,Fisch::N,риба,kyeḷi
1123,Fisch::N,риба,kue´ll
1124,Fisch::N,риба,кӯлль
1125,Barsch::N,окунь,sihtege
1126,Barsch::N,окунь,vuoskun
1127,Barsch::N,окунь,vuoskku
1128,Barsch::N,окунь,vuásku
1129,Barsch::N,окунь,vuâsk
1130,Barsch::N,окунь,вуэсск
1131,Hecht::N,щука,haavke
1132,Hecht::N,щука,hávgga
1133,Hecht::N,щука,hávga
1134,Hecht::N,щука,puško
1135,Hecht::N,щука,nu´ǩǩeš
1136,Hecht::N,щука,ныгкешь
1137,Schlange[Tier]::N,змія,gïermesje
1138,Schlange[Tier]::N,змія,germaj
1139,Schlange[Tier]::N,змія,gearpmaš
1140,Schlange[Tier]::N,змія,kyev'đi
1141,Schlange[Tier]::N,змія,ku´vdd
1142,Schlange[Tier]::N,змія,кӯввьт
1143,Wurm::N,черв’як,mietie
1144,Wurm::N,черв’як,maarhke
1145,Wurm::N,черв’як,mádo
1146,Wurm::N,черв’як,máhtu
1147,Wurm::N,черв’як,máátu
1148,Wurm::N,черв’як,määtt
1149,Wurm::N,черв’як,ма̄дт
1150,Spinne::N,павук,hievnie
1151,Spinne::N,павук,hievnne
1152,Spinne::N,павук,heavdni
1153,Spinne::N,павук,evni
1154,Spinne::N,павук,eeunaž
1155,Spinne::N,павук,о̄а̄з
1156,Ameise::N,мурашка,garhke
1157,Ameise::N,мурашка,gårkkå
1158,Ameise::N,мурашка,gotka
1159,Ameise::N,мурашка,kutkâ
1160,Ameise::N,мурашка,kotkk
1161,Ameise::N,мурашка,ко̄ттк
1162,Laus::N,воша,dihkie
1163,Laus::N,воша,dihkke
1164,Laus::N,воша,dihkki
1165,Laus::N,воша,tikke
1166,Laus::N,воша,te´ǩǩ
1167,Laus::N,воша,тыһкь
1168,Mücke::N,комар,tjoejhke
1169,Mücke::N,комар,tjuojkka
1170,Mücke::N,комар,čuoika
1171,Mücke::N,комар,čuoš'kâ
1172,Mücke::N,комар,čuõškk
1173,Mücke::N,комар,чӯшшк
1174,Fliege::N,муха,tjoere
1175,Fliege::N,муха,boerege
1176,Fliege::N,муха,tjuruk
1177,Fliege::N,муха,čuru
1178,Fliege::N,муха,kiärpáš
1179,Fliege::N,муха,čuâr
1180,Fliege::N,муха,čuâras
1181,Fliege::N,муха,чуэраш
1182,Schmetterling::N,метелик,biejjielåbloe
1183,Schmetterling::N,метелик,biejvvelådde
1184,Schmetterling::N,метелик,beaiveloddi
1185,Schmetterling::N,метелик,piäi'vááloddááš
1186,Schmetterling::N,метелик,ä´llbaž
1187,Schmetterling::N,метелик,pei´vvlå´dd
1188,Schmetterling::N,метелик,а̄лльп
1189,Beere::N,ягода,muerjie
1190,Beere::N,ягода,muorjje
1191,Beere::N,ягода,muorji
1192,Beere::N,ягода,myer'ji
1193,Beere::N,ягода,mue´rjj
1194,Beere::N,ягода,мӯррьй
1195,Apfel::N,яблуко,æbpla
1196,Apfel::N,яблуко,ehpal
1197,Apfel::N,яблуко,eppel
1198,Apfel::N,яблуко,eahppel
1199,Apfel::N,яблуко,я̄блэк
1200,Pilz::N,гриб,goebpere
1201,Pilz::N,гриб,guoppar
1202,Pilz::N,гриб,guoppar
1203,Pilz::N,гриб,kuobâr
1204,Pilz::N,гриб,kuõbbâr
1205,Pilz::N,гриб,кӯмпар
1206,Zwiebel::N,цибуля,lööke
1207,Zwiebel::N,цибуля,løhkka
1208,Zwiebel::N,цибуля,lávki
1209,Zwiebel::N,цибуля,luukk
1210,Zwiebel::N,цибуля,луквець
1211,Saat::N,сім’я,saajoe
1212,Saat::N,сім’я,sádjo
1213,Saat::N,сім’я,siepman
1214,Saat::N,сім’я,siemâ
1215,Saat::N,сім’я,siõm
1216,Saat::N,сім’я,се̄м
1217,Korn::N,зерно,gernie
1218,Korn::N,зерно,gårnnetjalmme
1219,Korn::N,зерно,gordni
1220,Korn::N,зерно,jiṿe
1221,Korn::N,зерно,ле̄ййп
1222,Heu::N,сіно,suejnieh
1223,Heu::N,сіно,ájvve
1224,Heu::N,сіно,suoidni
1225,Heu::N,сіно,syei'ni
1226,Heu::N,сіно,suei´nn
1227,Heu::N,сіно,сӯййн
1228,Schale::N,шкірка,gïrre
1229,Schale::N,шкірка,garra
1230,Schale::N,шкірка,skádne
1231,Schale::N,шкірка,garra
1232,Schale::N,шкірка,korrâ
1233,Schale::N,шкірка,kõrr
1234,Schale::N,шкірка,ю̄дтҍ
1235,Grube::N,яма,haevtie
1236,Grube::N,яма,rågge
1237,Grube::N,яма,gohpi
1238,Grube::N,яма,roggi
1239,Grube::N,яма,kyep'pi
1240,Grube::N,яма,rogge
1241,Grube::N,яма,rå´ǧǧ
1242,Grube::N,яма,kåå´pp
1243,Grube::N,яма,коабпь
1244,Falle::N,пастка,barta
1245,Falle::N,пастка,ruevtie
1246,Falle::N,пастка,gillar
1247,Falle::N,пастка,ruovdde
1248,Falle::N,пастка,rihtá
1249,Falle::N,пастка,báhcahat
1250,Falle::N,пастка,ká'skástâh
1251,Falle::N,пастка,ää´ǧǧes
1252,Falle::N,пастка,кӣлл
1253,Falle::N,пастка,ше̄шшь
1254,Schlinge::N,петля,latjka
1255,Schlinge::N,петля,gieras
1256,Schlinge::N,петля,mohkki
1257,Schlinge::N,петля,kieḷâ
1258,Schlinge::N,петля,ǩiõll
1259,Schlinge::N,петля,ää´ǧǧes
1260,Schlinge::N,петля,кӣлл
1261,Schlinge::N,петля,ше̄шшь
1262,Spur::N,слід,gïeje
1263,Spur::N,слід,luodda
1264,Spur::N,слід,joavnes
1265,Spur::N,слід,luodda
1266,Spur::N,слід,luod'dâ
1267,Spur::N,слід,ǩiõjj
1268,Spur::N,слід,кӣйй
1269,Asche::N,зола,govne
1270,Asche::N,зола,gudna
1271,Asche::N,зола,gutna
1272,Asche::N,зола,kunnâ
1273,Asche::N,зола,kunn
1274,Asche::N,зола,кунн
1275,Asche::N,попіл,govne
1276,Asche::N,попіл,gudna
1277,Asche::N,попіл,gutna
1278,Asche::N,попіл,kunnâ
1279,Asche::N,попіл,kunn
1280,Asche::N,попіл,кунн
1281,Dreck::N,бруд,haaskoe
1282,Dreck::N,бруд,lænjok
1283,Dreck::N,бруд,baška
1284,Dreck::N,бруд,duova
1285,Dreck::N,бруд,durdi
1286,Dreck::N,бруд,tuol'vâ
1287,Dreck::N,бруд,sähss
1288,Dreck::N,бруд,са̄ккьс
1289,Eisen::N,залізо,ruevtie
1290,Eisen::N,залізо,ruovdde
1291,Eisen::N,залізо,ruovdi
1292,Eisen::N,залізо,ryev'di
1293,Eisen::N,залізо,ru´vdd
1294,Eisen::N,залізо,рӯввьт
1295,Gold::N,золото,gullie
1296,Gold::N,золото,gålle
1297,Gold::N,золото,golli
1298,Gold::N,золото,kolle
1299,Gold::N,золото,kå´ll
1300,Gold::N,золото,коалль
1301,Silber::N,срібло,sïlpe
1302,Silber::N,срібло,silbba
1303,Silber::N,срібло,silba
1304,Silber::N,срібло,silbâ
1305,Silber::N,срібло,silbb
1306,Silber::N,срібло,сыллп
1307,Kohle::N,вугілля,tjïrre
1308,Kohle::N,вугілля,tjahta
1309,Kohle::N,вугілля,čitna
1310,Kohle::N,вугілля,illâ
1311,Kohle::N,вугілля,čiđđâ
1312,Kohle::N,вугілля,ill
1313,Kohle::N,вугілля,ылл
1314,Glas::N,скло,klaase
1315,Glas::N,скло,glássa
1316,Glas::N,скло,lássa
1317,Glas::N,скло,laasâ
1318,Glas::N,скло,steehl
