,Concept_ID,tr,lv
2947,sagen::V,demek,шуны
2948,sagen::V,demek,висьтавны
2949,sagen::V,demek,teikt
2950,sagen::V,söylemek,шуны
2951,sagen::V,söylemek,висьтавны
2952,sagen::V,söylemek,teikt
2953,sprechen::V,konuşmak,сёрнитны
2954,sprechen::V,konuşmak,runāt
2955,reden::V,konuşmak,сёрнитны
2956,reden::V,konuşmak,norunāt
2957,sich unterhalten::V,sohbet etmek,сёрнитны
2958,sich unterhalten::V,sohbet etmek,варовитны
2959,sich unterhalten::V,sohbet etmek,sarunāties
2960,fragen::V,sormak,юавны
2961,fragen::V,sormak,jautāt
2962,bitten::V,dilemek,корны
2963,bitten::V,dilemek,lūgt
2964,bitten::V,dilemek,prasīt
2965,bitten::V,rica etmek,корны
2966,bitten::V,rica etmek,lūgt
2967,bitten::V,rica etmek,prasīt
2968,erzählen::V,bahsetmek,висьтавны
2969,erzählen::V,bahsetmek,stāstīt
2970,erzählen::V,hikâye etmek,висьтавны
2971,erzählen::V,hikâye etmek,stāstīt
2972,mitteilen::V,bildirmek,юӧртны
2973,mitteilen::V,bildirmek,висьтавны
2974,mitteilen::V,bildirmek,pavēstīt
2975,nennen::V,adlandırmak,шуны
2976,nennen::V,adlandırmak,ним сетны
2977,nennen::V,adlandırmak,saukt
2978,rufen::V,çağırmak,корны
2979,rufen::V,çağırmak,saukt
2980,prahlen::V,övünmek,ошйысьны
2981,prahlen::V,övünmek,lielīties
2982,übersetzen::V,çevirmek,вуджӧдны
2983,übersetzen::V,çevirmek,tulkot
2984,übersetzen::V,çevirmek,pārtulkot
2985,übersetzen::V,tercüme etmek,вуджӧдны
2986,übersetzen::V,tercüme etmek,tulkot
2987,übersetzen::V,tercüme etmek,pārtulkot
2988,denken::V,düşünmek,мӧвпавны
2989,denken::V,düşünmek,domāt
2990,glauben::V,inanmak,эскыны
2991,glauben::V,inanmak,ticēt
2992,glauben::V,zannetmek,эскыны
2993,glauben::V,zannetmek,ticēt
2994,bemerken::V,farkına varmak,казявны
2995,bemerken::V,farkına varmak,ievērot
2996,bemerken::V,farkına varmak,ieraudzīt
2997,erkennen::V,tanımak,тӧдмавны
2998,erkennen::V,tanımak,pazīt
2999,erkennen::V,tanımak,atpazīt
3000,begreifen::V,anlamak,вежӧртны
3001,begreifen::V,anlamak,гӧгӧрвоны
3002,begreifen::V,anlamak,jēgt
3003,begreifen::V,anlamak,apjēgt
3004,begreifen::V,kavramak,вежӧртны
3005,begreifen::V,kavramak,гӧгӧрвоны
3006,begreifen::V,kavramak,jēgt
3007,begreifen::V,kavramak,apjēgt
3008,verstehen::V,duymak,вежӧртны
3009,verstehen::V,duymak,гӧгӧрвоны
3010,verstehen::V,duymak,saprast
3011,verstehen::V,anlamak,вежӧртны
3012,verstehen::V,anlamak,гӧгӧрвоны
3013,verstehen::V,anlamak,saprast
3014,lernen::V,öğrenmek,вeлöдчыны
3015,lernen::V,öğrenmek,mācīties
3016,wissen::V,bilmek,тӧдны
3017,wissen::V,bilmek,zināt
3018,sich erinnern an::V,hatırlamak,казьтывны
3019,sich erinnern an::V,hatırlamak,дум вылӧ уськӧдны
3020,sich erinnern an::V,hatırlamak,atminēties
3021,vergessen::V,unutmak,вунӧдны
3022,vergessen::V,unutmak,mirst
3023,vergessen::V,unutmak,aizmirst
3024,messen::V,ölçmek,муртавны
3025,messen::V,ölçmek,mērīt
3026,zählen::V,saymak,лыддьыны
3027,zählen::V,saymak,skaitīt
3028,rechnen::V,hesap etmek,лыддьыны
3029,rechnen::V,hesap etmek,rēķināt
3030,lesen::V,okumak,лыддьыны
3031,lesen::V,okumak,lasīt
3032,malen::V,resmini yapmak,серпасавны
3033,malen::V,resmini yapmak,gleznot
3034,zeichnen::V,çizmek,серпасавны
3035,zeichnen::V,çizmek,zīmēt
3036,schreiben::V,yazmak,гижны
3037,schreiben::V,yazmak,rakstīt
3038,besitzen::V,haiz olmak,лоны
3039,besitzen::V,haiz olmak,piederēt
3040,besitzen::V,sahip olmak,лоны
3041,besitzen::V,sahip olmak,piederēt
3042,kaufen::V,almak,ньӧбны
3043,kaufen::V,almak,pirkt
3044,verkaufen::V,satmak,вузавны
3045,verkaufen::V,satmak,pārdot
3046,bezahlen::V,ödemek,мынтыны
3047,bezahlen::V,ödemek,мынтысьны
3048,bezahlen::V,ödemek,apmaksāt
3049,zahlen::V,ödemek,мынтыны
3050,zahlen::V,ödemek,maksāt
3051,beherrschen::V,hâkim olmak,ас улын кутны
3052,beherrschen::V,hâkim olmak,valdīt
3053,ertragen::V,dayanmak,пыкны
3054,ertragen::V,dayanmak,лэптыны
3055,ertragen::V,dayanmak,panest
3056,ertragen::V,dayanmak,paciest
3057,ertragen::V,katlanmak,пыкны
3058,ertragen::V,katlanmak,лэптыны
3059,ertragen::V,katlanmak,panest
3060,ertragen::V,katlanmak,paciest
