,Concept_ID,hu,se
750,Anhöhe::N,magaslat,škâu´ŋŋ
751,Anhöhe::N,magaslat,ка̄ннҌт
752,Berg::N,hegy,bïerje
753,Berg::N,hegy,várre
754,Berg::N,hegy,várri
755,Berg::N,hegy,vääṛi
756,Berg::N,hegy,vää´rr
757,Berg::N,hegy,те̄ррьм
758,Gipfel::N,csúcs,dalvese
759,Gipfel::N,csúcs,tjåhkkå
760,Gipfel::N,csúcs,čohkka
761,Gipfel::N,csúcs,čokke
762,Gipfel::N,csúcs,čå´ǩǩ
763,Gipfel::N,csúcs,ла̄ддҍв
764,Höhle::N,barlang,beajoe
765,Höhle::N,barlang,rájgge
766,Höhle::N,barlang,sluoggo
767,Höhle::N,barlang,biedju
768,Höhle::N,barlang,kuovđâšm
769,Höhle::N,barlang,skuõrr
770,Höhle::N,barlang,вуэӈӈк
771,Abhang::N,lejtő,boelte
772,Abhang::N,lejtő,brijrie
773,Abhang::N,lejtő,bállte
774,Abhang::N,lejtő,vielti
775,Abhang::N,lejtő,luohkká
776,Abhang::N,lejtő,viel'tti
777,Abhang::N,lejtő,vie´ltt
778,Abhang::N,lejtő,луэххк
779,Quelle::N,forrás,aajege
780,Quelle::N,forrás,gaaltije
781,Quelle::N,forrás,ája
782,Quelle::N,forrás,ája
783,Quelle::N,forrás,gáldu
784,Quelle::N,forrás,aajâ
785,Quelle::N,forrás,käldee
786,Quelle::N,forrás,lädd
787,Quelle::N,forrás,käivv
788,Quelle::N,forrás,ка̄ййв
789,Bach::N,patak,johketje
790,Bach::N,patak,jåhkå
791,Bach::N,patak,jågåsj
792,Bach::N,patak,jogaš
793,Bach::N,patak,aajâ
794,Bach::N,patak,vuäjj
795,Bach::N,patak,вуэйй
796,Fluss::N,folyó,johke
797,Fluss::N,folyó,ædno
798,Fluss::N,folyó,jåhkå
799,Fluss::N,folyó,johka
800,Fluss::N,folyó,juuhâ
801,Fluss::N,folyó,jokk
802,Fluss::N,folyó,jeänn
803,Fluss::N,folyó,ё̄гк
804,Ufer::N,part,beala
805,Ufer::N,part,gádde
806,Ufer::N,part,gáddi
807,Ufer::N,part,riddo
808,Ufer::N,part,redd
809,Ufer::N,part,рыннт
810,Küste::N,tengerpart,mïere
811,Küste::N,tengerpart,gaedtie
812,Küste::N,tengerpart,merragádde
813,Küste::N,tengerpart,merraguovllo
814,Küste::N,tengerpart,gáddi
815,Küste::N,tengerpart,riddo
816,Küste::N,tengerpart,miârr'redd
817,Küste::N,tengerpart,рыннт
818,Festland::N,szárazföld,gaedtie
819,Festland::N,szárazföld,gádde
820,Festland::N,szárazföld,nannán
821,Festland::N,szárazföld,kušknjâs
822,Festland::N,szárazföld,eennâm
823,Festland::N,szárazföld,jânnam
824,Festland::N,szárazföld,ма̄ннтэр
825,Meer::N,tenger,mearoe
826,Meer::N,tenger,merra
827,Meer::N,tenger,nuorre
828,Meer::N,tenger,áhpi
829,Meer::N,tenger,mearra
830,Meer::N,tenger,meeṛâ
831,Meer::N,tenger,miârr
832,Meer::N,tenger,ме̄рр
833,Bucht::N,öböl,loekte
834,Bucht::N,öböl,oagge
835,Bucht::N,öböl,luokta
836,Bucht::N,öböl,luokta
837,Bucht::N,öböl,čuáj̣á
838,Bucht::N,öböl,luhtt
839,Bucht::N,öböl,вӯнн
840,Bucht::N,öböl,лӯххт
841,Insel::N,sziget,sååle
842,Insel::N,sziget,suoloj
843,Insel::N,sziget,suolu
844,Insel::N,sziget,suálui
845,Insel::N,sziget,suâl
846,Insel::N,sziget,суэл
847,Blume::N,virág,rïesege
848,Blume::N,virág,giedjek
849,Blume::N,virág,rássi
850,Blume::N,virág,kukká
851,Blume::N,virág,heä´rvvrää´ss
852,Blume::N,virág,ывьнэнч
853,Gras::N,fű,kraesie
854,Gras::N,fű,rásse
855,Gras::N,fű,rássi
856,Gras::N,fű,rääsi
857,Gras::N,fű,rää´ss
858,Gras::N,fű,ра̄ссь
859,Wurzel::N,gyökér,roehtse
860,Wurzel::N,gyökér,ruohttsa
861,Wurzel::N,gyökér,ruohtas
862,Wurzel::N,gyökér,veedis
863,Wurzel::N,gyökér,vue´ddes
864,Wurzel::N,gyökér,вуэнҍтэсь
865,Baum::N,fa,moere
866,Baum::N,fa,muorra
867,Baum::N,fa,muorra
868,Baum::N,fa,muoṛâ
869,Baum::N,fa,muõrr
870,Baum::N,fa,мӯрр
871,Stamm::N,tő,ståamhpe
872,Stamm::N,tő,mátta
873,Stamm::N,tő,galda
874,Stamm::N,tő,ruŋgo
875,Stamm::N,tő,stokk
876,Stamm::N,tő,мӯрр
877,Stamm::N,tő,кэ̄ллт
878,Stamm::N,törzs,ståamhpe
879,Stamm::N,törzs,mátta
880,Stamm::N,törzs,galda
881,Stamm::N,törzs,ruŋgo
882,Stamm::N,törzs,stokk
883,Stamm::N,törzs,мӯрр
884,Stamm::N,törzs,кэ̄ллт
885,Rinde::N,kéreg,gïrre
886,Rinde::N,kéreg,baarhkoe
887,Rinde::N,kéreg,bárkko
888,Rinde::N,kéreg,ostu
889,Rinde::N,kéreg,bárku
890,Rinde::N,kéreg,korrâ
891,Rinde::N,kéreg,kõrr
892,Rinde::N,kéreg,pärkk
893,Rinde::N,kéreg,кэ̄рр
894,Rinde::N,kéreg,па̄ҏҏк
895,Ast::N,ág,åeksie
896,Ast::N,ág,oakse
897,Ast::N,ág,oaksi
898,Ast::N,ág,uák'si
899,Ast::N,ág,å´hss
900,Ast::N,ág,вуэккьс
901,Zweig::N,gally,åeksie
902,Zweig::N,gally,oakse
903,Zweig::N,gally,rissi
904,Zweig::N,gally,syeṛi
905,Zweig::N,gally,sue´rr
906,Zweig::N,gally,рыссе
907,Blatt::N,levél,plienie
908,Blatt::N,levél,lassta
909,Blatt::N,levél,lasta
910,Blatt::N,levél,lostâ
911,Blatt::N,levél,lõstt
912,Blatt::N,levél,лэ̄сст
913,Birke::N,nyír,såekie
914,Birke::N,nyír,soahke
915,Birke::N,nyír,soahki
916,Birke::N,nyír,suáhi
917,Birke::N,nyír,suâ´ǩǩ
918,Birke::N,nyír,пе̄ссьмӯрр
919,Kiefer[Baum]::N,fenyő,bietsie
920,Kiefer[Baum]::N,fenyő,hájkka
921,Kiefer[Baum]::N,fenyő,biehtse
922,Kiefer[Baum]::N,fenyő,beahci
923,Kiefer[Baum]::N,fenyő,peeci
924,Kiefer[Baum]::N,fenyő,pie´cc
925,Kiefer[Baum]::N,fenyő,пе̄дзь
926,Weide[Baum]::N,fűz,saalje
927,Weide[Baum]::N,fűz,sállja
928,Weide[Baum]::N,fűz,sieđga
929,Weide[Baum]::N,fűz,puájui
930,Weide[Baum]::N,fűz,puäi
931,Weide[Baum]::N,fűz,пуай
932,Tanne::N,fenyő,goese
933,Tanne::N,fenyő,guossa
934,Tanne::N,fenyő,guossa
935,Tanne::N,fenyő,kuosâ
936,Tanne::N,fenyő,kuõss
937,Tanne::N,fenyő,кӯсс
938,Horn::N,szarv,tjåervie
939,Horn::N,szarv,tjoarvve
940,Horn::N,szarv,čoarvi
941,Horn::N,szarv,čuár'vi
942,Horn::N,szarv,čuä´rvv
943,Horn::N,szarv,чуэррьв
944,Feder::N,toll,badtse
945,Feder::N,toll,dålgge
946,Feder::N,toll,bozza
947,Feder::N,toll,puzzâ
948,Feder::N,toll,tolge
949,Feder::N,toll,poʒʒ
950,Feder::N,toll,по̄ннц
951,Fell::N,szőr,njaltja
952,Fell::N,szőr,duollje
953,Fell::N,szőr,náhkki
954,Fell::N,szőr,dorkkas
955,Fell::N,szőr,turkkâ
956,Fell::N,szőr,tyel'ji
957,Fell::N,szőr,nähki
958,Fell::N,szőr,torkk
959,Fell::N,szőr,čåu´dd
960,Fell::N,szőr,tue´l'lj
961,Fell::N,szőr,тӯлльй
962,Fell::N,bunda,njaltja
963,Fell::N,bunda,duollje
964,Fell::N,bunda,náhkki
965,Fell::N,bunda,dorkkas
966,Fell::N,bunda,turkkâ
967,Fell::N,bunda,tyel'ji
968,Fell::N,bunda,nähki
969,Fell::N,bunda,torkk
970,Fell::N,bunda,čåu´dd
971,Fell::N,bunda,tue´l'lj
972,Fell::N,bunda,тӯлльй
973,Flügel::N,szárny,såaja
974,Flügel::N,szárny,såajoe
975,Flügel::N,szárny,soadje
976,Flügel::N,szárny,soadji
977,Flügel::N,szárny,suáj̣á
978,Flügel::N,szárny,suäjj
979,Flügel::N,szárny,суэйй
980,Klaue::N,köröm,gadtse
981,Klaue::N,köröm,guober
982,Klaue::N,köröm,gazza
983,Klaue::N,köröm,kozzâ
984,Klaue::N,köröm,kõʒʒ
985,Klaue::N,köröm,кэ̄ннц
986,Kralle::N,karom,gadtse
987,Kralle::N,karom,gadtsa
988,Kralle::N,karom,gazza
989,Kralle::N,karom,kozzâ
990,Kralle::N,karom,kõʒʒ
991,Kralle::N,karom,ке̄бпель
992,Schwanz::N,farok,siejpie
993,Schwanz::N,farok,siejbbe
994,Schwanz::N,farok,bađuš
995,Schwanz::N,farok,seaibi
996,Schwanz::N,farok,seibi
997,Schwanz::N,farok,sei´bb
998,Schwanz::N,farok,piä´cciǩ
999,Schwanz::N,farok,пиджь
1000,Schwanz::N,farok,се̄ййп
1001,Schwanz::N,farok,пе̄цехь
1002,Ei::N,tojás,munnie
1003,Ei::N,tojás,månne
1004,Ei::N,tojás,monni
1005,Ei::N,tojás,maṇe
1006,Ei::N,tojás,mââ´nn
1007,Ei::N,tojás,маннҍ
1008,Nest::N,fészek,biesie
1009,Nest::N,fészek,biesse
1010,Nest::N,fészek,beassi
1011,Nest::N,fészek,peesi
1012,Nest::N,fészek,piervâl
1013,Nest::N,fészek,piä´ss
1014,Nest::N,fészek,пе̄ссь
1015,Bau::N,odú,biesie
1016,Bau::N,odú,biedjo
1017,Bau::N,odú,liesso
1018,Bau::N,odú,biedju
1019,Bau::N,odú,piäju
1020,Bau::N,odú,вуэӈӈк
1021,Tier::N,állat,juvre
1022,Tier::N,állat,udos
1023,Tier::N,állat,divrre
1024,Tier::N,állat,luohtok
1025,Tier::N,állat,ealli
1026,Tier::N,állat,ellee
1027,Tier::N,állat,jie´lli
1028,Tier::N,állat,жыва
1029,Herde::N,nyáj,dåehkie
1030,Herde::N,nyáj,ællo
1031,Herde::N,nyáj,fuovva
1032,Herde::N,nyáj,doahkki
1033,Herde::N,nyáj,čagge
1034,Herde::N,nyáj,tukk
1035,Herde::N,nyáj,vâ´lvv
1036,Herde::N,nyáj,чуэз
1037,Herde::N,nyáj,чӣгар
1038,Herde::N,csorda,dåehkie
1039,Herde::N,csorda,ællo
1040,Herde::N,csorda,fuovva
1041,Herde::N,csorda,doahkki
1042,Herde::N,csorda,čagge
1043,Herde::N,csorda,tukk
1044,Herde::N,csorda,vâ´lvv
1045,Herde::N,csorda,чуэз
1046,Herde::N,csorda,чӣгар
1047,Kuh::N,tehén,govse
1048,Kuh::N,tehén,gussa
1049,Kuh::N,tehén,gussa
1050,Kuh::N,tehén,kussâ
1051,Kuh::N,tehén,kuss
1052,Kuh::N,tehén,лӣххьм
1053,Bulle::N,bika,vuaksa
1054,Bulle::N,bika,vuoksá
1055,Bulle::N,bika,heargi
1056,Bulle::N,bika,vuák'sá
1057,Bulle::N,bika,ergi
1058,Bulle::N,bika,vuâhss
1059,Bulle::N,bika,е̄ррьк
1060,Pferd::N,ló,hierkie
1061,Pferd::N,ló,råsse
1062,Pferd::N,ló,hæssta
1063,Pferd::N,ló,heavuš
1064,Pferd::N,ló,hiävuš
1065,Pferd::N,ló,heävaš
1066,Pferd::N,ló,ро̄ссь
1067,Schaf::N,juh,sïrve
1068,Schaf::N,juh,sávttsa
1069,Schaf::N,juh,sávza
1070,Schaf::N,juh,savzâ
1071,Schaf::N,juh,sauʒʒ
1072,Schaf::N,juh,ла̄мьпесь
1073,Schaf::N,birka,sïrve
1074,Schaf::N,birka,sávttsa
1075,Schaf::N,birka,sávza
1076,Schaf::N,birka,savzâ
1077,Schaf::N,birka,sauʒʒ
1078,Schaf::N,birka,ла̄мьпесь
1079,Schwein::N,sertés,snurke
1080,Schwein::N,sertés,svijnne
1081,Schwein::N,sertés,spiidni
1082,Schwein::N,sertés,šahe
1083,Schwein::N,sertés,šââ´ǩǩ
1084,Schwein::N,sertés,ша̄гкь
1085,Hund::N,eb,bïenje
1086,Hund::N,eb,bena
1087,Hund::N,eb,beana
1088,Hund::N,eb,peenuv
1089,Hund::N,eb,piânnai
1090,Hund::N,eb,пе̄ннэ
1091,Hund::N,kutya,bïenje
1092,Hund::N,kutya,bena
1093,Hund::N,kutya,beana
1094,Hund::N,kutya,peenuv
1095,Hund::N,kutya,piânnai
1096,Hund::N,kutya,пе̄ннэ
1097,Katze::N,macska,gaahtoe
1098,Katze::N,macska,gáhtto
1099,Katze::N,macska,bussá
1100,Katze::N,macska,kissá
1101,Katze::N,macska,kaass
1102,Katze::N,macska,ко̄а̄сс
1103,Bär::N,medve,gumsie
1104,Bär::N,medve,biernna
1105,Bär::N,medve,guovža
1106,Bär::N,medve,bierdna
1107,Bär::N,medve,kuob'žâ
1108,Bär::N,medve,kue´bǯǯ
1109,Bär::N,medve,та̄лл
1110,Eichhörnchen::N,mókus,åeruve
1111,Eichhörnchen::N,mókus,oarre
1112,Eichhörnchen::N,mókus,oarri
1113,Eichhörnchen::N,mókus,uár'ree
1114,Eichhörnchen::N,mókus,vuä´r'rev
1115,Eichhörnchen::N,mókus,вуэррев
1116,Elch::N,jávorszarvas,ïelje
1117,Elch::N,jávorszarvas,ællja
1118,Elch::N,jávorszarvas,sarvva
1119,Elch::N,jávorszarvas,ealga
1120,Elch::N,jávorszarvas,sorvâ
1121,Elch::N,jávorszarvas,sõrvv
1122,Elch::N,jávorszarvas,сэ̄ррв
1123,Fuchs::N,róka,riepie
1124,Fuchs::N,róka,riebij
1125,Fuchs::N,róka,rieban
1126,Fuchs::N,róka,riemnjis
1127,Fuchs::N,róka,rie´mjj
1128,Fuchs::N,róka,рӣммьн
1129,Hase::N,nyúl,njåemele
1130,Hase::N,nyúl,njoammel
1131,Hase::N,nyúl,njoammil
1132,Hase::N,nyúl,njuámmil
1133,Hase::N,nyúl,njue´m'mel
1134,Hase::N,nyúl,нюэммель
1135,Maus::N,egér,snjeara
1136,Maus::N,egér,snjierrá
1137,Maus::N,egér,sáhpán
1138,Maus::N,egér,säplig
1139,Maus::N,egér,sä´ppli
1140,Maus::N,egér,са̄хпьлинк
1141,Wolf::N,farkas,sïejpe
1142,Wolf::N,farkas,stálppe
1143,Wolf::N,farkas,stáhkke
1144,Wolf::N,farkas,ruomas
1145,Wolf::N,farkas,kumpe
1146,Wolf::N,farkas,návdi
1147,Wolf::N,farkas,kumppi
1148,Wolf::N,farkas,ku´mpp
1149,Wolf::N,farkas,pââ´ldes
1150,Wolf::N,farkas,чиррм
1151,Wolf::N,farkas,пальтӭсь
1152,Vogel::N,madár,ledtie
1153,Vogel::N,madár,lådde
1154,Vogel::N,madár,loddi
1155,Vogel::N,madár,lodde
1156,Vogel::N,madár,lå´dd
1157,Vogel::N,madár,лоаннҍт
1158,Schwarm::N,raj,dåehkie
1159,Schwarm::N,raj,doahkke
1160,Schwarm::N,raj,doahkki
1161,Schwarm::N,raj,tuák'ki
1162,Schwarm::N,raj,parvv
1163,Schwarm::N,raj,туххк
1164,Huhn::N,tyúk,vöönhtse
1165,Huhn::N,tyúk,vuonntsá
1166,Huhn::N,tyúk,vuonccis
1167,Huhn::N,tyúk,kääṇi
1168,Huhn::N,tyúk,kää´nn
1169,Huhn::N,tyúk,ка̄ннҌ
1170,Hahn::N,kakas,deere
1171,Hahn::N,kakas,hádna
1172,Hahn::N,kakas,åresvuonntsá
1173,Hahn::N,kakas,vuonccis
1174,Hahn::N,kakas,kääṇi
1175,Hahn::N,kakas,åå´reskää´nn
1176,Hahn::N,kakas,пе̄ттэх
1177,Gans::N,lúd,gaase
1178,Gans::N,lúd,gássa
1179,Gans::N,lúd,čuonji
1180,Gans::N,lúd,čuá'njá
1181,Gans::N,lúd,čue´nj
1182,Gans::N,lúd,чуэнь
1183,Gans::N,liba,gaase
1184,Gans::N,liba,gássa
1185,Gans::N,liba,čuonji
1186,Gans::N,liba,čuá'njá
1187,Gans::N,liba,čue´nj
1188,Gans::N,liba,чуэнь
1189,Adler::N,sas,aarhtse
1190,Adler::N,sas,goasskem
1191,Adler::N,sas,goaskin
1192,Adler::N,sas,kuás'kim
1193,Adler::N,sas,kuä´cǩǩem
1194,Adler::N,sas,куэцькем
1195,Ente::N,kacsa,tjååtsele
1196,Ente::N,kacsa,vuojatjis
1197,Ente::N,kacsa,čáhceloddi
1198,Ente::N,kacsa,vuonjâč
1199,Ente::N,kacsa,vuõnjâč
1200,Ente::N,kacsa,ча̄дзьлоаннҍт
1201,Eule::N,bagoly,snjågloe
1202,Eule::N,bagoly,skunjok
1203,Eule::N,bagoly,skuolfi
1204,Eule::N,bagoly,ijjâlodde
1205,Eule::N,bagoly,iiđsaž
1206,Eule::N,bagoly,кунньлоаннҍт
1207,Eule::N,bagoly,чӯзэм вуэһпэй
1208,Kranich::N,daru,goerke
1209,Kranich::N,daru,guorgga
1210,Kranich::N,daru,guorga
1211,Kranich::N,daru,kuor'gâ
1212,Kranich::N,daru,kuõrgg
1213,Kranich::N,daru,кӯррк
1214,Krähe::N,varjú,voerhtje
1215,Krähe::N,varjú,gárránis
1216,Krähe::N,varjú,vuoratjis
1217,Krähe::N,varjú,vuoražas
1218,Krähe::N,varjú,vuorččis
1219,Krähe::N,varjú,vuorâč
1220,Krähe::N,varjú,vuõrâč
1221,Krähe::N,varjú,вӯрэч
1222,Kuckuck::N,kakukk,gïeke
1223,Kuckuck::N,kakukk,giehka
1224,Kuckuck::N,kakukk,giehka
1225,Kuckuck::N,kakukk,kiehâ
1226,Kuckuck::N,kakukk,ǩiõkk
1227,Kuckuck::N,kakukk,кӣгк
1228,Schwan::N,hattyú,njoktje
1229,Schwan::N,hattyú,snjuktja
1230,Schwan::N,hattyú,njukča
1231,Schwan::N,hattyú,njuhčâ
1232,Schwan::N,hattyú,njuhčč
1233,Schwan::N,hattyú,нюххч
1234,Fisch::N,hal,guelie
1235,Fisch::N,hal,guolle
1236,Fisch::N,hal,guolli
1237,Fisch::N,hal,kyeḷi
1238,Fisch::N,hal,kue´ll
1239,Fisch::N,hal,кӯлль
1240,Barsch::N,sügér,sihtege
1241,Barsch::N,sügér,vuoskun
1242,Barsch::N,sügér,vuoskku
1243,Barsch::N,sügér,vuásku
1244,Barsch::N,sügér,vuâsk
1245,Barsch::N,sügér,вуэсск
1246,Hecht::N,csuka,haavke
1247,Hecht::N,csuka,hávgga
1248,Hecht::N,csuka,hávga
1249,Hecht::N,csuka,puško
1250,Hecht::N,csuka,nu´ǩǩeš
1251,Hecht::N,csuka,ныгкешь
1252,Schlange[Tier]::N,kígyó,gïermesje
1253,Schlange[Tier]::N,kígyó,germaj
1254,Schlange[Tier]::N,kígyó,gearpmaš
1255,Schlange[Tier]::N,kígyó,kyev'đi
1256,Schlange[Tier]::N,kígyó,ku´vdd
1257,Schlange[Tier]::N,kígyó,кӯввьт
1258,Wurm::N,kukac,mietie
1259,Wurm::N,kukac,maarhke
1260,Wurm::N,kukac,mádo
1261,Wurm::N,kukac,máhtu
1262,Wurm::N,kukac,máátu
1263,Wurm::N,kukac,määtt
1264,Wurm::N,kukac,ма̄дт
1265,Spinne::N,pók,hievnie
1266,Spinne::N,pók,hievnne
1267,Spinne::N,pók,heavdni
1268,Spinne::N,pók,evni
1269,Spinne::N,pók,eeunaž
1270,Spinne::N,pók,о̄а̄з
1271,Ameise::N,hangya,garhke
1272,Ameise::N,hangya,gårkkå
1273,Ameise::N,hangya,gotka
1274,Ameise::N,hangya,kutkâ
1275,Ameise::N,hangya,kotkk
1276,Ameise::N,hangya,ко̄ттк
1277,Laus::N,tetű,dihkie
1278,Laus::N,tetű,dihkke
1279,Laus::N,tetű,dihkki
1280,Laus::N,tetű,tikke
1281,Laus::N,tetű,te´ǩǩ
1282,Laus::N,tetű,тыһкь
1283,Mücke::N,szúnyog,tjoejhke
1284,Mücke::N,szúnyog,tjuojkka
1285,Mücke::N,szúnyog,čuoika
1286,Mücke::N,szúnyog,čuoš'kâ
1287,Mücke::N,szúnyog,čuõškk
1288,Mücke::N,szúnyog,чӯшшк
1289,Fliege::N,légy,tjoere
1290,Fliege::N,légy,boerege
1291,Fliege::N,légy,tjuruk
1292,Fliege::N,légy,čuru
1293,Fliege::N,légy,kiärpáš
1294,Fliege::N,légy,čuâr
1295,Fliege::N,légy,čuâras
1296,Fliege::N,légy,чуэраш
1297,Schmetterling::N,lepke,biejjielåbloe
1298,Schmetterling::N,lepke,biejvvelådde
1299,Schmetterling::N,lepke,beaiveloddi
1300,Schmetterling::N,lepke,piäi'vááloddááš
1301,Schmetterling::N,lepke,ä´llbaž
1302,Schmetterling::N,lepke,pei´vvlå´dd
1303,Schmetterling::N,lepke,а̄лльп
1304,Schmetterling::N,pillangó,biejjielåbloe
1305,Schmetterling::N,pillangó,biejvvelådde
1306,Schmetterling::N,pillangó,beaiveloddi
1307,Schmetterling::N,pillangó,piäi'vááloddááš
1308,Schmetterling::N,pillangó,ä´llbaž
1309,Schmetterling::N,pillangó,pei´vvlå´dd
1310,Schmetterling::N,pillangó,а̄лльп
1311,Beere::N,bogyó,muerjie
1312,Beere::N,bogyó,muorjje
1313,Beere::N,bogyó,muorji
1314,Beere::N,bogyó,myer'ji
1315,Beere::N,bogyó,mue´rjj
1316,Beere::N,bogyó,мӯррьй
1317,Apfel::N,alma,æbpla
1318,Apfel::N,alma,ehpal
1319,Apfel::N,alma,eppel
1320,Apfel::N,alma,eahppel
1321,Apfel::N,alma,я̄блэк
1322,Pilz::N,gomba,goebpere
1323,Pilz::N,gomba,guoppar
1324,Pilz::N,gomba,guoppar
1325,Pilz::N,gomba,kuobâr
1326,Pilz::N,gomba,kuõbbâr
1327,Pilz::N,gomba,кӯмпар
1328,Zwiebel::N,hagyma,lööke
1329,Zwiebel::N,hagyma,løhkka
1330,Zwiebel::N,hagyma,lávki
1331,Zwiebel::N,hagyma,luukk
1332,Zwiebel::N,hagyma,луквець
1333,Saat::N,vetőmag,saajoe
1334,Saat::N,vetőmag,sádjo
1335,Saat::N,vetőmag,siepman
1336,Saat::N,vetőmag,siemâ
1337,Saat::N,vetőmag,siõm
1338,Saat::N,vetőmag,се̄м
1339,Korn::N,mag,gernie
1340,Korn::N,mag,gårnnetjalmme
1341,Korn::N,mag,gordni
1342,Korn::N,mag,jiṿe
1343,Korn::N,mag,ле̄ййп
1344,Korn::N,szem,gernie
1345,Korn::N,szem,gårnnetjalmme
1346,Korn::N,szem,gordni
1347,Korn::N,szem,jiṿe
1348,Korn::N,szem,ле̄ййп
1349,Heu::N,széna,suejnieh
1350,Heu::N,széna,ájvve
1351,Heu::N,széna,suoidni
1352,Heu::N,széna,syei'ni
1353,Heu::N,széna,suei´nn
1354,Heu::N,széna,сӯййн
1355,Schale::N,héj,gïrre
1356,Schale::N,héj,garra
1357,Schale::N,héj,skádne
1358,Schale::N,héj,garra
1359,Schale::N,héj,korrâ
1360,Schale::N,héj,kõrr
1361,Schale::N,héj,ю̄дтҍ
1362,Grube::N,verem,haevtie
1363,Grube::N,verem,rågge
1364,Grube::N,verem,gohpi
1365,Grube::N,verem,roggi
1366,Grube::N,verem,kyep'pi
1367,Grube::N,verem,rogge
1368,Grube::N,verem,rå´ǧǧ
1369,Grube::N,verem,kåå´pp
1370,Grube::N,verem,коабпь
1371,Falle::N,csapda,barta
1372,Falle::N,csapda,ruevtie
1373,Falle::N,csapda,gillar
1374,Falle::N,csapda,ruovdde
1375,Falle::N,csapda,rihtá
1376,Falle::N,csapda,báhcahat
1377,Falle::N,csapda,ká'skástâh
1378,Falle::N,csapda,ää´ǧǧes
1379,Falle::N,csapda,кӣлл
1380,Falle::N,csapda,ше̄шшь
1381,Schlinge::N,tőr,latjka
1382,Schlinge::N,tőr,gieras
1383,Schlinge::N,tőr,mohkki
1384,Schlinge::N,tőr,kieḷâ
1385,Schlinge::N,tőr,ǩiõll
1386,Schlinge::N,tőr,ää´ǧǧes
1387,Schlinge::N,tőr,кӣлл
1388,Schlinge::N,tőr,ше̄шшь
1389,Spur::N,nyom,gïeje
1390,Spur::N,nyom,luodda
1391,Spur::N,nyom,joavnes
1392,Spur::N,nyom,luodda
1393,Spur::N,nyom,luod'dâ
1394,Spur::N,nyom,ǩiõjj
1395,Spur::N,nyom,кӣйй
1396,Asche::N,hamu,govne
1397,Asche::N,hamu,gudna
1398,Asche::N,hamu,gutna
1399,Asche::N,hamu,kunnâ
1400,Asche::N,hamu,kunn
1401,Asche::N,hamu,кунн
1402,Dreck::N,sár,haaskoe
1403,Dreck::N,sár,lænjok
1404,Dreck::N,sár,baška
1405,Dreck::N,sár,duova
1406,Dreck::N,sár,durdi
1407,Dreck::N,sár,tuol'vâ
1408,Dreck::N,sár,sähss
1409,Dreck::N,sár,са̄ккьс
1410,Dreck::N,piszok,haaskoe
1411,Dreck::N,piszok,lænjok
1412,Dreck::N,piszok,baška
1413,Dreck::N,piszok,duova
1414,Dreck::N,piszok,durdi
1415,Dreck::N,piszok,tuol'vâ
1416,Dreck::N,piszok,sähss
1417,Dreck::N,piszok,са̄ккьс
1418,Eisen::N,vas,ruevtie
1419,Eisen::N,vas,ruovdde
1420,Eisen::N,vas,ruovdi
1421,Eisen::N,vas,ryev'di
1422,Eisen::N,vas,ru´vdd
1423,Eisen::N,vas,рӯввьт
1424,Gold::N,arany,gullie
1425,Gold::N,arany,gålle
1426,Gold::N,arany,golli
1427,Gold::N,arany,kolle
1428,Gold::N,arany,kå´ll
1429,Gold::N,arany,коалль
1430,Silber::N,ezüst,sïlpe
1431,Silber::N,ezüst,silbba
1432,Silber::N,ezüst,silba
1433,Silber::N,ezüst,silbâ
1434,Silber::N,ezüst,silbb
1435,Silber::N,ezüst,сыллп
1436,Kohle::N,szén,tjïrre
1437,Kohle::N,szén,tjahta
1438,Kohle::N,szén,čitna
1439,Kohle::N,szén,illâ
1440,Kohle::N,szén,čiđđâ
1441,Kohle::N,szén,ill
1442,Kohle::N,szén,ылл
1443,Glas::N,üveg,klaase
1444,Glas::N,üveg,glássa
1445,Glas::N,üveg,lássa
1446,Glas::N,üveg,laasâ
1447,Glas::N,üveg,steehl
1448,Glas::N,üveg,сте̄клэ
1449,Lehm::N,agyag,laejrie
1450,Lehm::N,agyag,lænnjgá
1451,Lehm::N,agyag,láirá
1452,Lehm::N,agyag,njaajâ
1453,Lehm::N,agyag,saavv
1454,Lehm::N,agyag,чуййв
1455,Lehm::N,agyag,чуввьй
1456,Lehm::N,vályog,laejrie
1457,Lehm::N,vályog,lænnjgá
1458,Lehm::N,vályog,láirá
1459,Lehm::N,vályog,njaajâ
1460,Lehm::N,vályog,saavv
1461,Lehm::N,vályog,чуййв
1462,Lehm::N,vályog,чуввьй
1463,Sand::N,homok,saedtie
1464,Sand::N,homok,sáttoj
1465,Sand::N,homok,tjievrra
1466,Sand::N,homok,sáttu
1467,Sand::N,homok,čunoi
1468,Sand::N,homok,vuõddâs
1469,Sand::N,homok,вӯнтас
1470,Mensch::N,ember,almetje
1471,Mensch::N,ember,ulmusj
1472,Mensch::N,ember,olmmoš
1473,Mensch::N,ember,olmooš
1474,Mensch::N,ember,ooumâž
1475,Mensch::N,ember,олма
1476,Mann::N,úr,ålma
1477,Mann::N,úr,ålmåj
1478,Mann::N,úr,olmmái
1479,Mann::N,úr,a'lmai
1480,Mann::N,úr,åålm
1481,Mann::N,úr,ка̄ллесь
1482,Mann::N,férfi,ålma
1483,Mann::N,férfi,ålmåj
1484,Mann::N,férfi,olmmái
1485,Mann::N,férfi,a'lmai
