,Concept_ID,se,os
690,Hügel::N,ка̄ннҌт,обау
691,Hügel::N,ка̄ннҌт,къуыбыр
692,Anhöhe::N,deava,уæлвæз
693,Anhöhe::N,deava,уæлхох
694,Anhöhe::N,jalladahke,уæлвæз
695,Anhöhe::N,jalladahke,уæлхох
696,Anhöhe::N,dievásj,уæлвæз
697,Anhöhe::N,dievásj,уæлхох
698,Anhöhe::N,aláš,уæлвæз
699,Anhöhe::N,aláš,уæлхох
700,Anhöhe::N,luohkká,уæлвæз
701,Anhöhe::N,luohkká,уæлхох
702,Anhöhe::N,tiävá,уæлвæз
703,Anhöhe::N,tiävá,уæлхох
704,Anhöhe::N,poorááš,уæлвæз
705,Anhöhe::N,poorááš,уæлхох
706,Anhöhe::N,ču´lpp,уæлвæз
707,Anhöhe::N,ču´lpp,уæлхох
708,Anhöhe::N,škâu´ŋŋ,уæлвæз
709,Anhöhe::N,škâu´ŋŋ,уæлхох
710,Anhöhe::N,ка̄ннҌт,уæлвæз
711,Anhöhe::N,ка̄ннҌт,уæлхох
712,Berg::N,bïerje,хох
713,Berg::N,várre,хох
714,Berg::N,várri,хох
715,Berg::N,vääṛi,хох
716,Berg::N,vää´rr,хох
717,Berg::N,те̄ррьм,хох
718,Gipfel::N,dalvese,цъупп
719,Gipfel::N,tjåhkkå,цъупп
720,Gipfel::N,čohkka,цъупп
721,Gipfel::N,čokke,цъупп
722,Gipfel::N,čå´ǩǩ,цъупп
723,Gipfel::N,ла̄ддҍв,цъупп
724,Höhle::N,beajoe,лӕгӕт
725,Höhle::N,rájgge,лӕгӕт
726,Höhle::N,sluoggo,лӕгӕт
727,Höhle::N,biedju,лӕгӕт
728,Höhle::N,kuovđâšm,лӕгӕт
729,Höhle::N,skuõrr,лӕгӕт
730,Höhle::N,вуэӈӈк,лӕгӕт
731,Abhang::N,boelte,къул
732,Abhang::N,brijrie,къул
733,Abhang::N,bállte,къул
734,Abhang::N,vielti,къул
735,Abhang::N,luohkká,къул
736,Abhang::N,viel'tti,къул
737,Abhang::N,vie´ltt,къул
738,Abhang::N,луэххк,къул
739,Quelle::N,aajege,суадон
740,Quelle::N,gaaltije,суадон
741,Quelle::N,ája,суадон
742,Quelle::N,ája,суадон
743,Quelle::N,gáldu,суадон
744,Quelle::N,aajâ,суадон
745,Quelle::N,käldee,суадон
746,Quelle::N,lädd,суадон
747,Quelle::N,käivv,суадон
748,Quelle::N,ка̄ййв,суадон
749,Bach::N,johketje,мӕсчъыдон
750,Bach::N,jåhkå,мӕсчъыдон
751,Bach::N,jågåsj,мӕсчъыдон
752,Bach::N,jogaš,мӕсчъыдон
753,Bach::N,aajâ,мӕсчъыдон
754,Bach::N,vuäjj,мӕсчъыдон
755,Bach::N,вуэйй,мӕсчъыдон
756,Fluss::N,johke,дон
757,Fluss::N,johke,цӕугӕдон
758,Fluss::N,ædno,дон
759,Fluss::N,ædno,цӕугӕдон
760,Fluss::N,jåhkå,дон
761,Fluss::N,jåhkå,цӕугӕдон
762,Fluss::N,johka,дон
763,Fluss::N,johka,цӕугӕдон
764,Fluss::N,juuhâ,дон
765,Fluss::N,juuhâ,цӕугӕдон
766,Fluss::N,jokk,дон
767,Fluss::N,jokk,цӕугӕдон
768,Fluss::N,jeänn,дон
769,Fluss::N,jeänn,цӕугӕдон
770,Fluss::N,ё̄гк,дон
771,Fluss::N,ё̄гк,цӕугӕдон
772,Ufer::N,beala,был
773,Ufer::N,gádde,был
774,Ufer::N,gáddi,был
775,Ufer::N,riddo,был
776,Ufer::N,redd,был
777,Ufer::N,рыннт,был
778,Küste::N,mïere,донбыл
779,Küste::N,gaedtie,донбыл
780,Küste::N,merragádde,донбыл
781,Küste::N,merraguovllo,донбыл
782,Küste::N,gáddi,донбыл
783,Küste::N,riddo,донбыл
784,Küste::N,miârr'redd,донбыл
785,Küste::N,рыннт,донбыл
786,Festland::N,gaedtie,сурзæхх
787,Festland::N,gádde,сурзæхх
788,Festland::N,nannán,сурзæхх
789,Festland::N,kušknjâs,сурзæхх
790,Festland::N,eennâm,сурзæхх
791,Festland::N,jânnam,сурзæхх
792,Festland::N,ма̄ннтэр,сурзæхх
793,Meer::N,mearoe,денджыз
794,Meer::N,merra,денджыз
795,Meer::N,nuorre,денджыз
796,Meer::N,áhpi,денджыз
797,Meer::N,mearra,денджыз
798,Meer::N,meeṛâ,денджыз
799,Meer::N,miârr,денджыз
800,Meer::N,ме̄рр,денджыз
801,Bucht::N,loekte,донбакæлæн
802,Bucht::N,oagge,донбакæлæн
803,Bucht::N,luokta,донбакæлæн
804,Bucht::N,luokta,донбакæлæн
805,Bucht::N,čuáj̣á,донбакæлæн
806,Bucht::N,luhtt,донбакæлæн
807,Bucht::N,вӯнн,донбакæлæн
808,Bucht::N,лӯххт,донбакæлæн
809,Insel::N,sååle,сакъадах
810,Insel::N,suoloj,сакъадах
811,Insel::N,suolu,сакъадах
812,Insel::N,suálui,сакъадах
813,Insel::N,suâl,сакъадах
814,Insel::N,суэл,сакъадах
815,Blume::N,rïesege,дидинӕг
816,Blume::N,giedjek,дидинӕг
817,Blume::N,rássi,дидинӕг
818,Blume::N,kukká,дидинӕг
819,Blume::N,heä´rvvrää´ss,дидинӕг
820,Blume::N,ывьнэнч,дидинӕг
821,Gras::N,kraesie,кӕрдӕг
822,Gras::N,rásse,кӕрдӕг
823,Gras::N,rássi,кӕрдӕг
824,Gras::N,rääsi,кӕрдӕг
825,Gras::N,rää´ss,кӕрдӕг
826,Gras::N,ра̄ссь,кӕрдӕг
827,Wurzel::N,roehtse,уидаг
828,Wurzel::N,ruohttsa,уидаг
829,Wurzel::N,ruohtas,уидаг
830,Wurzel::N,veedis,уидаг
831,Wurzel::N,vue´ddes,уидаг
832,Wurzel::N,вуэнҍтэсь,уидаг
833,Baum::N,moere,бӕлас
834,Baum::N,muorra,бӕлас
835,Baum::N,muorra,бӕлас
836,Baum::N,muoṛâ,бӕлас
837,Baum::N,muõrr,бӕлас
838,Baum::N,мӯрр,бӕлас
839,Stamm::N,ståamhpe,хӕтӕл
840,Stamm::N,mátta,хӕтӕл
841,Stamm::N,galda,хӕтӕл
842,Stamm::N,ruŋgo,хӕтӕл
843,Stamm::N,stokk,хӕтӕл
844,Stamm::N,мӯрр,хӕтӕл
845,Stamm::N,кэ̄ллт,хӕтӕл
846,Rinde::N,gïrre,цъар
847,Rinde::N,baarhkoe,цъар
848,Rinde::N,bárkko,цъар
849,Rinde::N,ostu,цъар
850,Rinde::N,bárku,цъар
851,Rinde::N,korrâ,цъар
852,Rinde::N,kõrr,цъар
853,Rinde::N,pärkk,цъар
854,Rinde::N,кэ̄рр,цъар
855,Rinde::N,па̄ҏҏк,цъар
856,Ast::N,åeksie,арх
857,Ast::N,oakse,арх
858,Ast::N,oaksi,арх
859,Ast::N,uák'si,арх
860,Ast::N,å´hss,арх
861,Ast::N,вуэккьс,арх
862,Zweig::N,åeksie,къалиу
863,Zweig::N,oakse,къалиу
864,Zweig::N,rissi,къалиу
865,Zweig::N,syeṛi,къалиу
866,Zweig::N,sue´rr,къалиу
867,Zweig::N,рыссе,къалиу
868,Blatt::N,plienie,сыф
869,Blatt::N,lassta,сыф
870,Blatt::N,lasta,сыф
871,Blatt::N,lostâ,сыф
872,Blatt::N,lõstt,сыф
873,Blatt::N,лэ̄сст,сыф
874,Birke::N,såekie,бæрз
875,Birke::N,soahke,бæрз
876,Birke::N,soahki,бæрз
877,Birke::N,suáhi,бæрз
878,Birke::N,suâ´ǩǩ,бæрз
879,Birke::N,пе̄ссьмӯрр,бæрз
880,Kiefer[Baum]::N,bietsie,нӕзы
881,Kiefer[Baum]::N,hájkka,нӕзы
882,Kiefer[Baum]::N,biehtse,нӕзы
883,Kiefer[Baum]::N,beahci,нӕзы
884,Kiefer[Baum]::N,peeci,нӕзы
885,Kiefer[Baum]::N,pie´cc,нӕзы
886,Kiefer[Baum]::N,пе̄дзь,нӕзы
887,Weide[Baum]::N,saalje,хӕрис
888,Weide[Baum]::N,sállja,хӕрис
889,Weide[Baum]::N,sieđga,хӕрис
890,Weide[Baum]::N,puájui,хӕрис
891,Weide[Baum]::N,puäi,хӕрис
892,Weide[Baum]::N,пуай,хӕрис
893,Tanne::N,goese,наз
894,Tanne::N,guossa,наз
895,Tanne::N,guossa,наз
896,Tanne::N,kuosâ,наз
897,Tanne::N,kuõss,наз
898,Tanne::N,кӯсс,наз
899,Horn::N,tjåervie,сыкъа
900,Horn::N,tjoarvve,сыкъа
901,Horn::N,čoarvi,сыкъа
902,Horn::N,čuár'vi,сыкъа
903,Horn::N,čuä´rvv,сыкъа
904,Horn::N,чуэррьв,сыкъа
905,Feder::N,badtse,сис
906,Feder::N,dålgge,сис
907,Feder::N,bozza,сис
908,Feder::N,puzzâ,сис
909,Feder::N,tolge,сис
910,Feder::N,poʒʒ,сис
911,Feder::N,по̄ннц,сис
912,Fell::N,njaltja,царм
913,Fell::N,duollje,царм
914,Fell::N,náhkki,царм
915,Fell::N,dorkkas,царм
916,Fell::N,turkkâ,царм
917,Fell::N,tyel'ji,царм
918,Fell::N,nähki,царм
919,Fell::N,torkk,царм
920,Fell::N,čåu´dd,царм
921,Fell::N,tue´l'lj,царм
922,Fell::N,тӯлльй,царм
923,Flügel::N,såaja,базыр
924,Flügel::N,såajoe,базыр
925,Flügel::N,soadje,базыр
926,Flügel::N,soadji,базыр
927,Flügel::N,suáj̣á,базыр
928,Flügel::N,suäjj,базыр
929,Flügel::N,суэйй,базыр
930,Klaue::N,gadtse,ных
931,Klaue::N,guober,ных
932,Klaue::N,gazza,ных
933,Klaue::N,kozzâ,ных
934,Klaue::N,kõʒʒ,ных
935,Klaue::N,кэ̄ннц,ных
936,Kralle::N,gadtse,дзӕмбы
937,Kralle::N,gadtsa,дзӕмбы
938,Kralle::N,gazza,дзӕмбы
939,Kralle::N,kozzâ,дзӕмбы
940,Kralle::N,kõʒʒ,дзӕмбы
941,Kralle::N,ке̄бпель,дзӕмбы
942,Schwanz::N,siejpie,къӕдзил
943,Schwanz::N,siejbbe,къӕдзил
944,Schwanz::N,bađuš,къӕдзил
945,Schwanz::N,seaibi,къӕдзил
946,Schwanz::N,seibi,къӕдзил
947,Schwanz::N,sei´bb,къӕдзил
948,Schwanz::N,piä´cciǩ,къӕдзил
949,Schwanz::N,пиджь,къӕдзил
950,Schwanz::N,се̄ййп,къӕдзил
951,Schwanz::N,пе̄цехь,къӕдзил
952,Ei::N,munnie,айк
953,Ei::N,månne,айк
954,Ei::N,monni,айк
955,Ei::N,maṇe,айк
956,Ei::N,mââ´nn,айк
957,Ei::N,маннҍ,айк
958,Nest::N,biesie,ахстон
959,Nest::N,biesse,ахстон
960,Nest::N,beassi,ахстон
961,Nest::N,peesi,ахстон
962,Nest::N,piervâl,ахстон
963,Nest::N,piä´ss,ахстон
964,Nest::N,пе̄ссь,ахстон
965,Bau::N,biesie,хуынкъ
966,Bau::N,biedjo,хуынкъ
967,Bau::N,liesso,хуынкъ
968,Bau::N,biedju,хуынкъ
969,Bau::N,piäju,хуынкъ
970,Bau::N,вуэӈӈк,хуынкъ
971,Tier::N,juvre,сырд
972,Tier::N,juvre,цӕрӕгой
973,Tier::N,udos,сырд
974,Tier::N,udos,цӕрӕгой
975,Tier::N,divrre,сырд
976,Tier::N,divrre,цӕрӕгой
977,Tier::N,luohtok,сырд
978,Tier::N,luohtok,цӕрӕгой
979,Tier::N,ealli,сырд
980,Tier::N,ealli,цӕрӕгой
981,Tier::N,ellee,сырд
982,Tier::N,ellee,цӕрӕгой
983,Tier::N,jie´lli,сырд
984,Tier::N,jie´lli,цӕрӕгой
985,Tier::N,жыва,сырд
986,Tier::N,жыва,цӕрӕгой
987,Herde::N,dåehkie,дзуг
988,Herde::N,dåehkie,рӕгъау
989,Herde::N,ællo,дзуг
990,Herde::N,ællo,рӕгъау
991,Herde::N,fuovva,дзуг
992,Herde::N,fuovva,рӕгъау
993,Herde::N,doahkki,дзуг
994,Herde::N,doahkki,рӕгъау
995,Herde::N,čagge,дзуг
996,Herde::N,čagge,рӕгъау
997,Herde::N,tukk,дзуг
998,Herde::N,tukk,рӕгъау
999,Herde::N,vâ´lvv,дзуг
1000,Herde::N,vâ´lvv,рӕгъау
1001,Herde::N,чуэз,дзуг
1002,Herde::N,чуэз,рӕгъау
1003,Herde::N,чӣгар,дзуг
1004,Herde::N,чӣгар,рӕгъау
1005,Kuh::N,govse,хъуг
1006,Kuh::N,gussa,хъуг
1007,Kuh::N,gussa,хъуг
1008,Kuh::N,kussâ,хъуг
1009,Kuh::N,kuss,хъуг
1010,Kuh::N,лӣххьм,хъуг
1011,Bulle::N,vuaksa,гал
1012,Bulle::N,vuoksá,гал
1013,Bulle::N,heargi,гал
1014,Bulle::N,vuák'sá,гал
1015,Bulle::N,ergi,гал
1016,Bulle::N,vuâhss,гал
1017,Bulle::N,е̄ррьк,гал
1018,Pferd::N,hierkie,бӕх
1019,Pferd::N,råsse,бӕх
1020,Pferd::N,hæssta,бӕх
1021,Pferd::N,heavuš,бӕх
1022,Pferd::N,hiävuš,бӕх
1023,Pferd::N,heävaš,бӕх
1024,Pferd::N,ро̄ссь,бӕх
1025,Schaf::N,sïrve,фыс
1026,Schaf::N,sávttsa,фыс
1027,Schaf::N,sávza,фыс
1028,Schaf::N,savzâ,фыс
1029,Schaf::N,sauʒʒ,фыс
1030,Schaf::N,ла̄мьпесь,фыс
1031,Schwein::N,snurke,хуы
1032,Schwein::N,svijnne,хуы
1033,Schwein::N,spiidni,хуы
1034,Schwein::N,šahe,хуы
1035,Schwein::N,šââ´ǩǩ,хуы
1036,Schwein::N,ша̄гкь,хуы
1037,Hund::N,bïenje,куыдз
1038,Hund::N,bena,куыдз
1039,Hund::N,beana,куыдз
1040,Hund::N,peenuv,куыдз
1041,Hund::N,piânnai,куыдз
1042,Hund::N,пе̄ннэ,куыдз
1043,Katze::N,gaahtoe,гӕды
1044,Katze::N,gáhtto,гӕды
1045,Katze::N,bussá,гӕды
1046,Katze::N,kissá,гӕды
1047,Katze::N,kaass,гӕды
1048,Katze::N,ко̄а̄сс,гӕды
1049,Bär::N,gumsie,арс
1050,Bär::N,biernna,арс
1051,Bär::N,guovža,арс
1052,Bär::N,bierdna,арс
1053,Bär::N,kuob'žâ,арс
1054,Bär::N,kue´bǯǯ,арс
1055,Bär::N,та̄лл,арс
1056,Eichhörnchen::N,åeruve,æхсæрæг
1057,Eichhörnchen::N,oarre,æхсæрæг
1058,Eichhörnchen::N,oarri,æхсæрæг
1059,Eichhörnchen::N,uár'ree,æхсæрæг
1060,Eichhörnchen::N,vuä´r'rev,æхсæрæг
1061,Eichhörnchen::N,вуэррев,æхсæрæг
1062,Elch::N,ïelje,цæгатаг саг
1063,Elch::N,ællja,цæгатаг саг
1064,Elch::N,sarvva,цæгатаг саг
1065,Elch::N,ealga,цæгатаг саг
1066,Elch::N,sorvâ,цæгатаг саг
1067,Elch::N,sõrvv,цæгатаг саг
1068,Elch::N,сэ̄ррв,цæгатаг саг
1069,Fuchs::N,riepie,рувас
1070,Fuchs::N,riebij,рувас
1071,Fuchs::N,rieban,рувас
1072,Fuchs::N,riemnjis,рувас
1073,Fuchs::N,rie´mjj,рувас
1074,Fuchs::N,рӣммьн,рувас
1075,Hase::N,njåemele,тæрхъус
1076,Hase::N,njoammel,тæрхъус
1077,Hase::N,njoammil,тæрхъус
1078,Hase::N,njuámmil,тæрхъус
1079,Hase::N,njue´m'mel,тæрхъус
1080,Hase::N,нюэммель,тæрхъус
1081,Maus::N,snjeara,мыст
1082,Maus::N,snjierrá,мыст
1083,Maus::N,sáhpán,мыст
1084,Maus::N,säplig,мыст
1085,Maus::N,sä´ppli,мыст
1086,Maus::N,са̄хпьлинк,мыст
1087,Wolf::N,sïejpe,бирӕгъ
1088,Wolf::N,stálppe,бирӕгъ
1089,Wolf::N,stáhkke,бирӕгъ
1090,Wolf::N,ruomas,бирӕгъ
1091,Wolf::N,kumpe,бирӕгъ
1092,Wolf::N,návdi,бирӕгъ
1093,Wolf::N,kumppi,бирӕгъ
1094,Wolf::N,ku´mpp,бирӕгъ
1095,Wolf::N,pââ´ldes,бирӕгъ
1096,Wolf::N,чиррм,бирӕгъ
1097,Wolf::N,пальтӭсь,бирӕгъ
1098,Vogel::N,ledtie,цъиу
1099,Vogel::N,ledtie,маргъ
1100,Vogel::N,lådde,цъиу
1101,Vogel::N,lådde,маргъ
1102,Vogel::N,loddi,цъиу
1103,Vogel::N,loddi,маргъ
1104,Vogel::N,lodde,цъиу
1105,Vogel::N,lodde,маргъ
1106,Vogel::N,lå´dd,цъиу
1107,Vogel::N,lå´dd,маргъ
1108,Vogel::N,лоаннҍт,цъиу
1109,Vogel::N,лоаннҍт,маргъ
1110,Schwarm::N,dåehkie,бал
1111,Schwarm::N,doahkke,бал
1112,Schwarm::N,doahkki,бал
1113,Schwarm::N,tuák'ki,бал
1114,Schwarm::N,parvv,бал
1115,Schwarm::N,туххк,бал
1116,Huhn::N,vöönhtse,карк
1117,Huhn::N,vuonntsá,карк
1118,Huhn::N,vuonccis,карк
1119,Huhn::N,kääṇi,карк
1120,Huhn::N,kää´nn,карк
1121,Huhn::N,ка̄ннҌ,карк
1122,Hahn::N,deere,уасӕг
1123,Hahn::N,hádna,уасӕг
1124,Hahn::N,åresvuonntsá,уасӕг
1125,Hahn::N,vuonccis,уасӕг
1126,Hahn::N,kääṇi,уасӕг
1127,Hahn::N,åå´reskää´nn,уасӕг
1128,Hahn::N,пе̄ттэх,уасӕг
1129,Gans::N,gaase,хъаз
1130,Gans::N,gássa,хъаз
1131,Gans::N,čuonji,хъаз
1132,Gans::N,čuá'njá,хъаз
1133,Gans::N,čue´nj,хъаз
1134,Gans::N,чуэнь,хъаз
1135,Adler::N,aarhtse,цӕргӕс
1136,Adler::N,goasskem,цӕргӕс
1137,Adler::N,goaskin,цӕргӕс
1138,Adler::N,kuás'kim,цӕргӕс
1139,Adler::N,kuä´cǩǩem,цӕргӕс
1140,Adler::N,куэцькем,цӕргӕс
1141,Ente::N,tjååtsele,ацц
1142,Ente::N,vuojatjis,ацц
1143,Ente::N,čáhceloddi,ацц
1144,Ente::N,vuonjâč,ацц
1145,Ente::N,vuõnjâč,ацц
1146,Ente::N,ча̄дзьлоаннҍт,ацц
1147,Eule::N,snjågloe, уыг
1148,Eule::N,snjågloe,сидахъ
1149,Eule::N,skunjok, уыг
1150,Eule::N,skunjok,сидахъ
1151,Eule::N,skuolfi, уыг
1152,Eule::N,skuolfi,сидахъ
1153,Eule::N,ijjâlodde, уыг
1154,Eule::N,ijjâlodde,сидахъ
1155,Eule::N,iiđsaž, уыг
1156,Eule::N,iiđsaž,сидахъ
1157,Eule::N,кунньлоаннҍт, уыг
1158,Eule::N,кунньлоаннҍт,сидахъ
1159,Eule::N,чӯзэм вуэһпэй, уыг
1160,Eule::N,чӯзэм вуэһпэй,сидахъ
1161,Kranich::N,goerke,зырнæг
1162,Kranich::N,goerke,хърихъупп
1163,Kranich::N,guorgga,зырнæг
1164,Kranich::N,guorgga,хърихъупп
1165,Kranich::N,guorga,зырнæг
1166,Kranich::N,guorga,хърихъупп
1167,Kranich::N,kuor'gâ,зырнæг
1168,Kranich::N,kuor'gâ,хърихъупп
1169,Kranich::N,kuõrgg,зырнæг
1170,Kranich::N,kuõrgg,хърихъупп
1171,Kranich::N,кӯррк,зырнæг
1172,Kranich::N,кӯррк,хърихъупп
1173,Krähe::N,voerhtje,халон
1174,Krähe::N,gárránis,халон
1175,Krähe::N,vuoratjis,халон
1176,Krähe::N,vuoražas,халон
1177,Krähe::N,vuorččis,халон
1178,Krähe::N,vuorâč,халон
1179,Krähe::N,vuõrâč,халон
1180,Krähe::N,вӯрэч,халон
1181,Kuckuck::N,gïeke,гаккук
1182,Kuckuck::N,giehka,гаккук
1183,Kuckuck::N,giehka,гаккук
1184,Kuckuck::N,kiehâ,гаккук
1185,Kuckuck::N,ǩiõkk,гаккук
1186,Kuckuck::N,кӣгк,гаккук
1187,Schwan::N,njoktje,доныхъаз
1188,Schwan::N,snjuktja,доныхъаз
1189,Schwan::N,njukča,доныхъаз
1190,Schwan::N,njuhčâ,доныхъаз
1191,Schwan::N,njuhčč,доныхъаз
1192,Schwan::N,нюххч,доныхъаз
1193,Fisch::N,guelie,кӕсаг
1194,Fisch::N,guolle,кӕсаг
1195,Fisch::N,guolli,кӕсаг
1196,Fisch::N,kyeḷi,кӕсаг
1197,Fisch::N,kue´ll,кӕсаг
1198,Fisch::N,кӯлль,кӕсаг
1199,Barsch::N,sihtege,окунь
1200,Barsch::N,vuoskun,окунь
1201,Barsch::N,vuoskku,окунь
1202,Barsch::N,vuásku,окунь
1203,Barsch::N,vuâsk,окунь
1204,Barsch::N,вуэсск,окунь
1205,Hecht::N,haavke,хихор кӕсаг
1206,Hecht::N,hávgga,хихор кӕсаг
1207,Hecht::N,hávga,хихор кӕсаг
1208,Hecht::N,puško,хихор кӕсаг
1209,Hecht::N,nu´ǩǩeš,хихор кӕсаг
1210,Hecht::N,ныгкешь,хихор кӕсаг
1211,Schlange[Tier]::N,gïermesje,калм
1212,Schlange[Tier]::N,germaj,калм
1213,Schlange[Tier]::N,gearpmaš,калм
1214,Schlange[Tier]::N,kyev'đi,калм
1215,Schlange[Tier]::N,ku´vdd,калм
1216,Schlange[Tier]::N,кӯввьт,калм
1217,Wurm::N,mietie,зулкъ
1218,Wurm::N,mietie,къуыдыргалм
1219,Wurm::N,maarhke,зулкъ
1220,Wurm::N,maarhke,къуыдыргалм
1221,Wurm::N,mádo,зулкъ
1222,Wurm::N,mádo,къуыдыргалм
1223,Wurm::N,máhtu,зулкъ
1224,Wurm::N,máhtu,къуыдыргалм
1225,Wurm::N,máátu,зулкъ
1226,Wurm::N,máátu,къуыдыргалм
1227,Wurm::N,määtt,зулкъ
1228,Wurm::N,määtt,къуыдыргалм
1229,Wurm::N,ма̄дт,зулкъ
1230,Wurm::N,ма̄дт,къуыдыргалм
1231,Spinne::N,hievnie,хӕлуарӕг
1232,Spinne::N,hievnne,хӕлуарӕг
1233,Spinne::N,heavdni,хӕлуарӕг
1234,Spinne::N,evni,хӕлуарӕг
1235,Spinne::N,eeunaž,хӕлуарӕг
1236,Spinne::N,о̄а̄з,хӕлуарӕг
1237,Ameise::N,garhke,мæлдзыг
1238,Ameise::N,gårkkå,мæлдзыг
1239,Ameise::N,gotka,мæлдзыг
1240,Ameise::N,kutkâ,мæлдзыг
1241,Ameise::N,kotkk,мæлдзыг
1242,Ameise::N,ко̄ттк,мæлдзыг
1243,Laus::N,dihkie,сыст
1244,Laus::N,dihkke,сыст
1245,Laus::N,dihkki,сыст
1246,Laus::N,tikke,сыст
1247,Laus::N,te´ǩǩ,сыст
1248,Laus::N,тыһкь,сыст
1249,Mücke::N,tjoejhke,къогъо
1250,Mücke::N,tjuojkka,къогъо
1251,Mücke::N,čuoika,къогъо
1252,Mücke::N,čuoš'kâ,къогъо
1253,Mücke::N,čuõškk,къогъо
1254,Mücke::N,чӯшшк,къогъо
1255,Fliege::N,tjoere,бындз
1256,Fliege::N,boerege,бындз
1257,Fliege::N,tjuruk,бындз
1258,Fliege::N,čuru,бындз
1259,Fliege::N,kiärpáš,бындз
1260,Fliege::N,čuâr,бындз
1261,Fliege::N,čuâras,бындз
1262,Fliege::N,чуэраш,бындз
1263,Schmetterling::N,biejjielåbloe,гæлæбу
1264,Schmetterling::N,biejvvelådde,гæлæбу
1265,Schmetterling::N,beaiveloddi,гæлæбу
1266,Schmetterling::N,piäi'vááloddááš,гæлæбу
1267,Schmetterling::N,ä´llbaž,гæлæбу
1268,Schmetterling::N,pei´vvlå´dd,гæлæбу
1269,Schmetterling::N,а̄лльп,гæлæбу
1270,Beere::N,muerjie,гагадыргъ
1271,Beere::N,muorjje,гагадыргъ
1272,Beere::N,muorji,гагадыргъ
1273,Beere::N,myer'ji,гагадыргъ
1274,Beere::N,mue´rjj,гагадыргъ
1275,Beere::N,мӯррьй,гагадыргъ
1276,Apfel::N,æbpla,фӕткъуы
1277,Apfel::N,ehpal,фӕткъуы
1278,Apfel::N,eppel,фӕткъуы
1279,Apfel::N,eahppel,фӕткъуы
1280,Apfel::N,я̄блэк,фӕткъуы
1281,Pilz::N,goebpere,зокъо
1282,Pilz::N,goebpere,къозо
1283,Pilz::N,guoppar,зокъо
1284,Pilz::N,guoppar,къозо
1285,Pilz::N,guoppar,зокъо
1286,Pilz::N,guoppar,къозо
1287,Pilz::N,kuobâr,зокъо
1288,Pilz::N,kuobâr,къозо
1289,Pilz::N,kuõbbâr,зокъо
1290,Pilz::N,kuõbbâr,къозо
1291,Pilz::N,кӯмпар,зокъо
1292,Pilz::N,кӯмпар,къозо
1293,Zwiebel::N,lööke,хъӕдындз
1294,Zwiebel::N,løhkka,хъӕдындз
1295,Zwiebel::N,lávki,хъӕдындз
1296,Zwiebel::N,luukk,хъӕдындз
1297,Zwiebel::N,луквець,хъӕдындз
1298,Saat::N,saajoe,тауинаг
1299,Saat::N,saajoe,мыггаг
1300,Saat::N,sádjo,тауинаг
1301,Saat::N,sádjo,мыггаг
1302,Saat::N,siepman,тауинаг
1303,Saat::N,siepman,мыггаг
1304,Saat::N,siemâ,тауинаг
1305,Saat::N,siemâ,мыггаг
1306,Saat::N,siõm,тауинаг
1307,Saat::N,siõm,мыггаг
1308,Saat::N,се̄м,тауинаг
1309,Saat::N,се̄м,мыггаг
1310,Korn::N,gernie,мыггаг
1311,Korn::N,gernie,тауинаг
1312,Korn::N,gårnnetjalmme,мыггаг
1313,Korn::N,gårnnetjalmme,тауинаг
