,Concept_ID,se,ps
707,Wald::N,vue´mm,ځنګل
708,Wald::N,meä´c'c,ځنګل
709,Wald::N,ля̄ммт,ځنګل
710,Hügel::N,deava,تپه
711,Hügel::N,dievvá,تپه
712,Hügel::N,dievvá,تپه
713,Hügel::N,čummâ,تپه
714,Hügel::N,pä´rcc,تپه
715,Hügel::N,teä´rmm,تپه
716,Hügel::N,ка̄ннҌт,تپه
717,Anhöhe::N,deava,غونډۍ
718,Anhöhe::N,jalladahke,غونډۍ
719,Anhöhe::N,dievásj,غونډۍ
720,Anhöhe::N,aláš,غونډۍ
721,Anhöhe::N,luohkká,غونډۍ
722,Anhöhe::N,tiävá,غونډۍ
723,Anhöhe::N,poorááš,غونډۍ
724,Anhöhe::N,ču´lpp,غونډۍ
725,Anhöhe::N,škâu´ŋŋ,غونډۍ
726,Anhöhe::N,ка̄ннҌт,غونډۍ
727,Berg::N,bïerje,غ‍‍‍‍‍ر
728,Berg::N,várre,غ‍‍‍‍‍ر
729,Berg::N,várri,غ‍‍‍‍‍ر
730,Berg::N,vääṛi,غ‍‍‍‍‍ر
731,Berg::N,vää´rr,غ‍‍‍‍‍ر
732,Berg::N,те̄ррьм,غ‍‍‍‍‍ر
733,Gipfel::N,dalvese,څوکه
734,Gipfel::N,tjåhkkå,څوکه
735,Gipfel::N,čohkka,څوکه
736,Gipfel::N,čokke,څوکه
737,Gipfel::N,čå´ǩǩ,څوکه
738,Gipfel::N,ла̄ддҍв,څوکه
739,Höhle::N,beajoe,کاز
740,Höhle::N,rájgge,کاز
741,Höhle::N,sluoggo,کاز
742,Höhle::N,biedju,کاز
743,Höhle::N,kuovđâšm,کاز
744,Höhle::N,skuõrr,کاز
745,Höhle::N,вуэӈӈк,کاز
746,Abhang::N,boelte,لمن
747,Abhang::N,brijrie,لمن
748,Abhang::N,bállte,لمن
749,Abhang::N,vielti,لمن
750,Abhang::N,luohkká,لمن
751,Abhang::N,viel'tti,لمن
752,Abhang::N,vie´ltt,لمن
753,Abhang::N,луэххк,لمن
754,Quelle::N,aajege,چینه
755,Quelle::N,gaaltije,چینه
756,Quelle::N,ája,چینه
757,Quelle::N,ája,چینه
758,Quelle::N,gáldu,چینه
759,Quelle::N,aajâ,چینه
760,Quelle::N,käldee,چینه
761,Quelle::N,lädd,چینه
762,Quelle::N,käivv,چینه
763,Quelle::N,ка̄ййв,چینه
764,Bach::N,johketje,واله
765,Bach::N,jåhkå,واله
766,Bach::N,jågåsj,واله
767,Bach::N,jogaš,واله
768,Bach::N,aajâ,واله
769,Bach::N,vuäjj,واله
770,Bach::N,вуэйй,واله
771,Fluss::N,johke,سیند
772,Fluss::N,ædno,سیند
773,Fluss::N,jåhkå,سیند
774,Fluss::N,johka,سیند
775,Fluss::N,juuhâ,سیند
776,Fluss::N,jokk,سیند
777,Fluss::N,jeänn,سیند
778,Fluss::N,ё̄гк,سیند
779,Ufer::N,beala,غاړه
780,Ufer::N,gádde,غاړه
781,Ufer::N,gáddi,غاړه
782,Ufer::N,riddo,غاړه
783,Ufer::N,redd,غاړه
784,Ufer::N,рыннт,غاړه
785,Küste::N,mïere,ساحل
786,Küste::N,gaedtie,ساحل
787,Küste::N,merragádde,ساحل
788,Küste::N,merraguovllo,ساحل
789,Küste::N,gáddi,ساحل
790,Küste::N,riddo,ساحل
791,Küste::N,miârr'redd,ساحل
792,Küste::N,рыннт,ساحل
793,Festland::N,gaedtie,وچه
794,Festland::N,gádde,وچه
795,Festland::N,nannán,وچه
796,Festland::N,kušknjâs,وچه
797,Festland::N,eennâm,وچه
798,Festland::N,jânnam,وچه
799,Festland::N,ма̄ннтэр,وچه
800,Meer::N,mearoe,بحر
801,Meer::N,mearoe,سمندر
802,Meer::N,merra,بحر
803,Meer::N,merra,سمندر
804,Meer::N,nuorre,بحر
805,Meer::N,nuorre,سمندر
806,Meer::N,áhpi,بحر
807,Meer::N,áhpi,سمندر
808,Meer::N,mearra,بحر
809,Meer::N,mearra,سمندر
810,Meer::N,meeṛâ,بحر
811,Meer::N,meeṛâ,سمندر
812,Meer::N,miârr,بحر
813,Meer::N,miârr,سمندر
814,Meer::N,ме̄рр,بحر
815,Meer::N,ме̄рр,سمندر
816,Bucht::N,loekte,کارۍ
817,Bucht::N,oagge,کارۍ
818,Bucht::N,luokta,کارۍ
819,Bucht::N,luokta,کارۍ
820,Bucht::N,čuáj̣á,کارۍ
821,Bucht::N,luhtt,کارۍ
822,Bucht::N,вӯнн,کارۍ
823,Bucht::N,лӯххт,کارۍ
824,Insel::N,sååle,ټاپو
825,Insel::N,sååle,جزيره
826,Insel::N,suoloj,ټاپو
827,Insel::N,suoloj,جزيره
828,Insel::N,suolu,ټاپو
829,Insel::N,suolu,جزيره
830,Insel::N,suálui,ټاپو
831,Insel::N,suálui,جزيره
832,Insel::N,suâl,ټاپو
833,Insel::N,suâl,جزيره
834,Insel::N,суэл,ټاپو
835,Insel::N,суэл,جزيره
836,Blume::N,rïesege,ګل
837,Blume::N,giedjek,ګل
838,Blume::N,rássi,ګل
839,Blume::N,kukká,ګل
840,Blume::N,heä´rvvrää´ss,ګل
841,Blume::N,ывьнэнч,ګل
842,Gras::N,kraesie,واښه
843,Gras::N,rásse,واښه
844,Gras::N,rássi,واښه
845,Gras::N,rääsi,واښه
846,Gras::N,rää´ss,واښه
847,Gras::N,ра̄ссь,واښه
848,Wurzel::N,roehtse,ریښه
849,Wurzel::N,ruohttsa,ریښه
850,Wurzel::N,ruohtas,ریښه
851,Wurzel::N,veedis,ریښه
852,Wurzel::N,vue´ddes,ریښه
853,Wurzel::N,вуэнҍтэсь,ریښه
854,Baum::N,moere,ونه
855,Baum::N,muorra,ونه
856,Baum::N,muorra,ونه
857,Baum::N,muoṛâ,ونه
858,Baum::N,muõrr,ونه
859,Baum::N,мӯрр,ونه
860,Stamm::N,ståamhpe,ډډ
861,Stamm::N,mátta,ډډ
862,Stamm::N,galda,ډډ
863,Stamm::N,ruŋgo,ډډ
864,Stamm::N,stokk,ډډ
865,Stamm::N,мӯрр,ډډ
866,Stamm::N,кэ̄ллт,ډډ
867,Rinde::N,gïrre,پوستکی
868,Rinde::N,baarhkoe,پوستکی
869,Rinde::N,bárkko,پوستکی
870,Rinde::N,ostu,پوستکی
871,Rinde::N,bárku,پوستکی
872,Rinde::N,korrâ,پوستکی
873,Rinde::N,kõrr,پوستکی
874,Rinde::N,pärkk,پوستکی
875,Rinde::N,кэ̄рр,پوستکی
876,Rinde::N,па̄ҏҏк,پوستکی
877,Ast::N,åeksie,ښاخ
878,Ast::N,oakse,ښاخ
879,Ast::N,oaksi,ښاخ
880,Ast::N,uák'si,ښاخ
881,Ast::N,å´hss,ښاخ
882,Ast::N,вуэккьс,ښاخ
883,Zweig::N,åeksie,څانګه
884,Zweig::N,oakse,څانګه
885,Zweig::N,rissi,څانګه
886,Zweig::N,syeṛi,څانګه
887,Zweig::N,sue´rr,څانګه
888,Zweig::N,рыссе,څانګه
889,Blatt::N,plienie,پاڼه
890,Blatt::N,lassta,پاڼه
891,Blatt::N,lasta,پاڼه
892,Blatt::N,lostâ,پاڼه
893,Blatt::N,lõstt,پاڼه
894,Blatt::N,лэ̄сст,پاڼه
895,Birke::N,såekie,توس
896,Birke::N,soahke,توس
897,Birke::N,soahki,توس
898,Birke::N,suáhi,توس
899,Birke::N,suâ´ǩǩ,توس
900,Birke::N,пе̄ссьмӯрр,توس
901,Kiefer[Baum]::N,bietsie,نښتر
902,Kiefer[Baum]::N,hájkka,نښتر
903,Kiefer[Baum]::N,biehtse,نښتر
904,Kiefer[Baum]::N,beahci,نښتر
905,Kiefer[Baum]::N,peeci,نښتر
906,Kiefer[Baum]::N,pie´cc,نښتر
907,Kiefer[Baum]::N,пе̄дзь,نښتر
908,Weide[Baum]::N,saalje,وله
909,Weide[Baum]::N,sállja,وله
910,Weide[Baum]::N,sieđga,وله
911,Weide[Baum]::N,puájui,وله
912,Weide[Baum]::N,puäi,وله
913,Weide[Baum]::N,пуай,وله
914,Tanne::N,goese,ناجو
915,Tanne::N,guossa,ناجو
916,Tanne::N,guossa,ناجو
917,Tanne::N,kuosâ,ناجو
918,Tanne::N,kuõss,ناجو
919,Tanne::N,кӯсс,ناجو
920,Horn::N,tjåervie,ښکر
921,Horn::N,tjoarvve,ښکر
922,Horn::N,čoarvi,ښکر
923,Horn::N,čuár'vi,ښکر
924,Horn::N,čuä´rvv,ښکر
925,Horn::N,чуэррьв,ښکر
926,Feder::N,badtse,بڼکه
927,Feder::N,dålgge,بڼکه
928,Feder::N,bozza,بڼکه
929,Feder::N,puzzâ,بڼکه
930,Feder::N,tolge,بڼکه
931,Feder::N,poʒʒ,بڼکه
932,Feder::N,по̄ннц,بڼکه
933,Fell::N,njaltja,پوستکی
934,Fell::N,duollje,پوستکی
935,Fell::N,náhkki,پوستکی
936,Fell::N,dorkkas,پوستکی
937,Fell::N,turkkâ,پوستکی
938,Fell::N,tyel'ji,پوستکی
939,Fell::N,nähki,پوستکی
940,Fell::N,torkk,پوستکی
941,Fell::N,čåu´dd,پوستکی
942,Fell::N,tue´l'lj,پوستکی
943,Fell::N,тӯлльй,پوستکی
944,Flügel::N,såaja,وزر
945,Flügel::N,såajoe,وزر
946,Flügel::N,soadje,وزر
947,Flügel::N,soadji,وزر
948,Flügel::N,suáj̣á,وزر
949,Flügel::N,suäjj,وزر
950,Flügel::N,суэйй,وزر
951,Klaue::N,gadtse,پنجه
952,Klaue::N,gadtse,منګول
953,Klaue::N,guober,پنجه
954,Klaue::N,guober,منګول
955,Klaue::N,gazza,پنجه
956,Klaue::N,gazza,منګول
957,Klaue::N,kozzâ,پنجه
958,Klaue::N,kozzâ,منګول
959,Klaue::N,kõʒʒ,پنجه
960,Klaue::N,kõʒʒ,منګول
961,Klaue::N,кэ̄ннц,پنجه
962,Klaue::N,кэ̄ннц,منګول
963,Kralle::N,gadtse,پنجه
964,Kralle::N,gadtse,منګول
965,Kralle::N,gadtsa,پنجه
966,Kralle::N,gadtsa,منګول
967,Kralle::N,gazza,پنجه
968,Kralle::N,gazza,منګول
969,Kralle::N,kozzâ,پنجه
970,Kralle::N,kozzâ,منګول
971,Kralle::N,kõʒʒ,پنجه
972,Kralle::N,kõʒʒ,منګول
973,Kralle::N,ке̄бпель,پنجه
974,Kralle::N,ке̄бпель,منګول
975,Schwanz::N,siejpie,لکۍ
976,Schwanz::N,siejbbe,لکۍ
977,Schwanz::N,bađuš,لکۍ
978,Schwanz::N,seaibi,لکۍ
979,Schwanz::N,seibi,لکۍ
980,Schwanz::N,sei´bb,لکۍ
981,Schwanz::N,piä´cciǩ,لکۍ
982,Schwanz::N,пиджь,لکۍ
983,Schwanz::N,се̄ййп,لکۍ
984,Schwanz::N,пе̄цехь,لکۍ
985,Ei::N,munnie,وۍ
986,Ei::N,munnie,هګۍ
987,Ei::N,månne,وۍ
988,Ei::N,månne,هګۍ
989,Ei::N,monni,وۍ
990,Ei::N,monni,هګۍ
991,Ei::N,maṇe,وۍ
992,Ei::N,maṇe,هګۍ
993,Ei::N,mââ´nn,وۍ
994,Ei::N,mââ´nn,هګۍ
995,Ei::N,маннҍ,وۍ
996,Ei::N,маннҍ,هګۍ
997,Nest::N,biesie,جاله
998,Nest::N,biesse,جاله
999,Nest::N,beassi,جاله
1000,Nest::N,peesi,جاله
1001,Nest::N,piervâl,جاله
1002,Nest::N,piä´ss,جاله
1003,Nest::N,пе̄ссь,جاله
1004,Bau::N,biesie,کاز
1005,Bau::N,biedjo,کاز
1006,Bau::N,liesso,کاز
1007,Bau::N,biedju,کاز
1008,Bau::N,piäju,کاز
1009,Bau::N,вуэӈӈк,کاز
1010,Tier::N,juvre,ژوی
1011,Tier::N,juvre,حیوان
1012,Tier::N,udos,ژوی
1013,Tier::N,udos,حیوان
1014,Tier::N,divrre,ژوی
1015,Tier::N,divrre,حیوان
1016,Tier::N,luohtok,ژوی
1017,Tier::N,luohtok,حیوان
1018,Tier::N,ealli,ژوی
1019,Tier::N,ealli,حیوان
1020,Tier::N,ellee,ژوی
1021,Tier::N,ellee,حیوان
1022,Tier::N,jie´lli,ژوی
1023,Tier::N,jie´lli,حیوان
1024,Tier::N,жыва,ژوی
1025,Tier::N,жыва,حیوان
1026,Herde::N,dåehkie,رمه
1027,Herde::N,dåehkie,غېله
1028,Herde::N,ællo,رمه
1029,Herde::N,ællo,غېله
1030,Herde::N,fuovva,رمه
1031,Herde::N,fuovva,غېله
1032,Herde::N,doahkki,رمه
1033,Herde::N,doahkki,غېله
1034,Herde::N,čagge,رمه
1035,Herde::N,čagge,غېله
1036,Herde::N,tukk,رمه
1037,Herde::N,tukk,غېله
1038,Herde::N,vâ´lvv,رمه
1039,Herde::N,vâ´lvv,غېله
1040,Herde::N,чуэз,رمه
1041,Herde::N,чуэз,غېله
1042,Herde::N,чӣгар,رمه
1043,Herde::N,чӣгар,غېله
1044,Kuh::N,govse,غوا
1045,Kuh::N,gussa,غوا
1046,Kuh::N,gussa,غوا
1047,Kuh::N,kussâ,غوا
1048,Kuh::N,kuss,غوا
1049,Kuh::N,лӣххьм,غوا
1050,Bulle::N,vuaksa,غوئی
1051,Bulle::N,vuoksá,غوئی
1052,Bulle::N,heargi,غوئی
1053,Bulle::N,vuák'sá,غوئی
1054,Bulle::N,ergi,غوئی
1055,Bulle::N,vuâhss,غوئی
1056,Bulle::N,е̄ррьк,غوئی
1057,Pferd::N,hierkie,آس
1058,Pferd::N,råsse,آس
1059,Pferd::N,hæssta,آس
1060,Pferd::N,heavuš,آس
1061,Pferd::N,hiävuš,آس
1062,Pferd::N,heävaš,آس
1063,Pferd::N,ро̄ссь,آس
1064,Schaf::N,sïrve,پسه
1065,Schaf::N,sávttsa,پسه
1066,Schaf::N,sávza,پسه
1067,Schaf::N,savzâ,پسه
1068,Schaf::N,sauʒʒ,پسه
1069,Schaf::N,ла̄мьпесь,پسه
1070,Schwein::N,snurke,سرکوزی
1071,Schwein::N,svijnne,سرکوزی
1072,Schwein::N,spiidni,سرکوزی
1073,Schwein::N,šahe,سرکوزی
1074,Schwein::N,šââ´ǩǩ,سرکوزی
1075,Schwein::N,ша̄гкь,سرکوزی
1076,Hund::N,bïenje,سپی
1077,Hund::N,bena,سپی
1078,Hund::N,beana,سپی
1079,Hund::N,peenuv,سپی
1080,Hund::N,piânnai,سپی
1081,Hund::N,пе̄ннэ,سپی
1082,Katze::N,gaahtoe,پشه
1083,Katze::N,gáhtto,پشه
1084,Katze::N,bussá,پشه
1085,Katze::N,kissá,پشه
1086,Katze::N,kaass,پشه
1087,Katze::N,ко̄а̄сс,پشه
1088,Bär::N,gumsie,خرس
1089,Bär::N,biernna,خرس
1090,Bär::N,guovža,خرس
1091,Bär::N,bierdna,خرس
1092,Bär::N,kuob'žâ,خرس
1093,Bär::N,kue´bǯǯ,خرس
1094,Bär::N,та̄лл,خرس
1095,Eichhörnchen::N,åeruve,خړ لمی
1096,Eichhörnchen::N,oarre,خړ لمی
1097,Eichhörnchen::N,oarri,خړ لمی
1098,Eichhörnchen::N,uár'ree,خړ لمی
1099,Eichhörnchen::N,vuä´r'rev,خړ لمی
1100,Eichhörnchen::N,вуэррев,خړ لمی
1101,Elch::N,ïelje,ګوزن
1102,Elch::N,ællja,ګوزن
1103,Elch::N,sarvva,ګوزن
1104,Elch::N,ealga,ګوزن
1105,Elch::N,sorvâ,ګوزن
1106,Elch::N,sõrvv,ګوزن
1107,Elch::N,сэ̄ррв,ګوزن
1108,Fuchs::N,riepie,سپلم
1109,Fuchs::N,riebij,سپلم
1110,Fuchs::N,rieban,سپلم
1111,Fuchs::N,riemnjis,سپلم
1112,Fuchs::N,rie´mjj,سپلم
1113,Fuchs::N,рӣммьн,سپلم
1114,Hase::N,njåemele,سوی
1115,Hase::N,njoammel,سوی
1116,Hase::N,njoammil,سوی
1117,Hase::N,njuámmil,سوی
1118,Hase::N,njue´m'mel,سوی
1119,Hase::N,нюэммель,سوی
1120,Maus::N,snjeara,مږک
1121,Maus::N,snjierrá,مږک
1122,Maus::N,sáhpán,مږک
1123,Maus::N,säplig,مږک
1124,Maus::N,sä´ppli,مږک
1125,Maus::N,са̄хпьлинк,مږک
1126,Wolf::N,sïejpe,لېوه
1127,Wolf::N,stálppe,لېوه
1128,Wolf::N,stáhkke,لېوه
1129,Wolf::N,ruomas,لېوه
1130,Wolf::N,kumpe,لېوه
1131,Wolf::N,návdi,لېوه
1132,Wolf::N,kumppi,لېوه
1133,Wolf::N,ku´mpp,لېوه
1134,Wolf::N,pââ´ldes,لېوه
1135,Wolf::N,чиррм,لېوه
1136,Wolf::N,пальтӭсь,لېوه
1137,Vogel::N,ledtie,مرغه
1138,Vogel::N,lådde,مرغه
1139,Vogel::N,loddi,مرغه
1140,Vogel::N,lodde,مرغه
1141,Vogel::N,lå´dd,مرغه
1142,Vogel::N,лоаннҍт,مرغه
1143,Schwarm::N,dåehkie,سېل
1144,Schwarm::N,doahkke,سېل
1145,Schwarm::N,doahkki,سېل
1146,Schwarm::N,tuák'ki,سېل
1147,Schwarm::N,parvv,سېل
1148,Schwarm::N,туххк,سېل
1149,Huhn::N,vöönhtse,چرګه
1150,Huhn::N,vuonntsá,چرګه
1151,Huhn::N,vuonccis,چرګه
1152,Huhn::N,kääṇi,چرګه
1153,Huhn::N,kää´nn,چرګه
1154,Huhn::N,ка̄ннҌ,چرګه
1155,Hahn::N,deere,چرګ
1156,Hahn::N,hádna,چرګ
1157,Hahn::N,åresvuonntsá,چرګ
1158,Hahn::N,vuonccis,چرګ
1159,Hahn::N,kääṇi,چرګ
1160,Hahn::N,åå´reskää´nn,چرګ
1161,Hahn::N,пе̄ттэх,چرګ
1162,Gans::N,gaase,بته
1163,Gans::N,gássa,بته
1164,Gans::N,čuonji,بته
1165,Gans::N,čuá'njá,بته
1166,Gans::N,čue´nj,بته
1167,Gans::N,чуэнь,بته
1168,Adler::N,aarhtse,عقاب
1169,Adler::N,goasskem,عقاب
1170,Adler::N,goaskin,عقاب
1171,Adler::N,kuás'kim,عقاب
1172,Adler::N,kuä´cǩǩem,عقاب
1173,Adler::N,куэцькем,عقاب
1174,Ente::N,tjååtsele,ایلۍ
1175,Ente::N,vuojatjis,ایلۍ
1176,Ente::N,čáhceloddi,ایلۍ
1177,Ente::N,vuonjâč,ایلۍ
1178,Ente::N,vuõnjâč,ایلۍ
1179,Ente::N,ча̄дзьлоаннҍт,ایلۍ
1180,Eule::N,snjågloe,ګونګی
1181,Eule::N,skunjok,ګونګی
1182,Eule::N,skuolfi,ګونګی
1183,Eule::N,ijjâlodde,ګونګی
1184,Eule::N,iiđsaž,ګونګی
1185,Eule::N,кунньлоаннҍт,ګونګی
1186,Eule::N,чӯзэм вуэһпэй,ګونګی
1187,Kranich::N,goerke,کلنګ
1188,Kranich::N,guorgga,کلنګ
1189,Kranich::N,guorga,کلنګ
1190,Kranich::N,kuor'gâ,کلنګ
1191,Kranich::N,kuõrgg,کلنګ
1192,Kranich::N,кӯррк,کلنګ
1193,Krähe::N,voerhtje,کارغه
1194,Krähe::N,gárránis,کارغه
1195,Krähe::N,vuoratjis,کارغه
1196,Krähe::N,vuoražas,کارغه
1197,Krähe::N,vuorččis,کارغه
1198,Krähe::N,vuorâč,کارغه
1199,Krähe::N,vuõrâč,کارغه
1200,Krähe::N,вӯрэч,کارغه
1201,Kuckuck::N,gïeke,فاخته
1202,Kuckuck::N,giehka,فاخته
1203,Kuckuck::N,giehka,فاخته
1204,Kuckuck::N,kiehâ,فاخته
1205,Kuckuck::N,ǩiõkk,فاخته
1206,Kuckuck::N,кӣгк,فاخته
1207,Schwan::N,njoktje,قو
1208,Schwan::N,snjuktja,قو
1209,Schwan::N,njukča,قو
1210,Schwan::N,njuhčâ,قو
1211,Schwan::N,njuhčč,قو
1212,Schwan::N,нюххч,قو
1213,Fisch::N,guelie,کب
1214,Fisch::N,guelie,ماهی
1215,Fisch::N,guolle,کب
1216,Fisch::N,guolle,ماهی
1217,Fisch::N,guolli,کب
1218,Fisch::N,guolli,ماهی
1219,Fisch::N,kyeḷi,کب
1220,Fisch::N,kyeḷi,ماهی
1221,Fisch::N,kue´ll,کب
1222,Fisch::N,kue´ll,ماهی
1223,Fisch::N,кӯлль,کب
1224,Fisch::N,кӯлль,ماهی
1225,Barsch::N,sihtege,
1226,Barsch::N,vuoskun,
1227,Barsch::N,vuoskku,
1228,Barsch::N,vuásku,
1229,Barsch::N,vuâsk,
1230,Barsch::N,вуэсск,
1231,Hecht::N,haavke,
1232,Hecht::N,hávgga,
1233,Hecht::N,hávga,
1234,Hecht::N,puško,
1235,Hecht::N,nu´ǩǩeš,
1236,Hecht::N,ныгкешь,
1237,Schlange[Tier]::N,gïermesje,مار
1238,Schlange[Tier]::N,germaj,مار
1239,Schlange[Tier]::N,gearpmaš,مار
1240,Schlange[Tier]::N,kyev'đi,مار
1241,Schlange[Tier]::N,ku´vdd,مار
1242,Schlange[Tier]::N,кӯввьт,مار
1243,Wurm::N,mietie,چینجی
1244,Wurm::N,maarhke,چینجی
1245,Wurm::N,mádo,چینجی
1246,Wurm::N,máhtu,چینجی
1247,Wurm::N,máátu,چینجی
1248,Wurm::N,määtt,چینجی
1249,Wurm::N,ма̄дт,چینجی
1250,Spinne::N,hievnie,غڼه
1251,Spinne::N,hievnie,تارکښ
1252,Spinne::N,hievnne,غڼه
1253,Spinne::N,hievnne,تارکښ
1254,Spinne::N,heavdni,غڼه
1255,Spinne::N,heavdni,تارکښ
1256,Spinne::N,evni,غڼه
1257,Spinne::N,evni,تارکښ
1258,Spinne::N,eeunaž,غڼه
1259,Spinne::N,eeunaž,تارکښ
1260,Spinne::N,о̄а̄з,غڼه
1261,Spinne::N,о̄а̄з,تارکښ
1262,Ameise::N,garhke,مېږی
1263,Ameise::N,gårkkå,مېږی
1264,Ameise::N,gotka,مېږی
1265,Ameise::N,kutkâ,مېږی
1266,Ameise::N,kotkk,مېږی
1267,Ameise::N,ко̄ттк,مېږی
1268,Laus::N,dihkie,سپږه
1269,Laus::N,dihkke,سپږه
1270,Laus::N,dihkki,سپږه
1271,Laus::N,tikke,سپږه
1272,Laus::N,te´ǩǩ,سپږه
1273,Laus::N,тыһкь,سپږه
1274,Mücke::N,tjoejhke,ماشی
1275,Mücke::N,tjuojkka,ماشی
1276,Mücke::N,čuoika,ماشی
1277,Mücke::N,čuoš'kâ,ماشی
1278,Mücke::N,čuõškk,ماشی
1279,Mücke::N,чӯшшк,ماشی
1280,Fliege::N,tjoere,مچ
1281,Fliege::N,boerege,مچ
1282,Fliege::N,tjuruk,مچ
1283,Fliege::N,čuru,مچ
1284,Fliege::N,kiärpáš,مچ
1285,Fliege::N,čuâr,مچ
1286,Fliege::N,čuâras,مچ
1287,Fliege::N,чуэраш,مچ
1288,Schmetterling::N,biejjielåbloe,پتنګ
1289,Schmetterling::N,biejvvelådde,پتنګ
1290,Schmetterling::N,beaiveloddi,پتنګ
1291,Schmetterling::N,piäi'vááloddááš,پتنګ
1292,Schmetterling::N,ä´llbaž,پتنګ
1293,Schmetterling::N,pei´vvlå´dd,پتنګ
1294,Schmetterling::N,а̄лльп,پتنګ
1295,Beere::N,muerjie,مېوۍ
1296,Beere::N,muorjje,مېوۍ
1297,Beere::N,muorji,مېوۍ
1298,Beere::N,myer'ji,مېوۍ
1299,Beere::N,mue´rjj,مېوۍ
1300,Beere::N,мӯррьй,مېوۍ
1301,Apfel::N,æbpla,مڼه
1302,Apfel::N,ehpal,مڼه
1303,Apfel::N,eppel,مڼه
1304,Apfel::N,eahppel,مڼه
1305,Apfel::N,я̄блэк,مڼه
1306,Pilz::N,goebpere,خرېړی
1307,Pilz::N,guoppar,خرېړی
1308,Pilz::N,guoppar,خرېړی
1309,Pilz::N,kuobâr,خرېړی
1310,Pilz::N,kuõbbâr,خرېړی
1311,Pilz::N,кӯмпар,خرېړی
1312,Zwiebel::N,lööke,پیاز
1313,Zwiebel::N,løhkka,پیاز
1314,Zwiebel::N,lávki,پیاز
1315,Zwiebel::N,luukk,پیاز
1316,Zwiebel::N,луквець,پیاز
1317,Saat::N,saajoe,تخم
1318,Saat::N,sádjo,تخم
1319,Saat::N,siepman,تخم
1320,Saat::N,siemâ,تخم
1321,Saat::N,siõm,تخم
1322,Saat::N,се̄м,تخم
1323,Korn::N,gernie,تخم
1324,Korn::N,gernie,دانه
1325,Korn::N,gårnnetjalmme,تخم
1326,Korn::N,gårnnetjalmme,دانه
1327,Korn::N,gordni,تخم
1328,Korn::N,gordni,دانه
1329,Korn::N,jiṿe,تخم
1330,Korn::N,jiṿe,دانه
1331,Korn::N,ле̄ййп,تخم
1332,Korn::N,ле̄ййп,دانه
1333,Heu::N,suejnieh,بوس
1334,Heu::N,suejnieh,پروړه
1335,Heu::N,ájvve,بوس
1336,Heu::N,ájvve,پروړه
1337,Heu::N,suoidni,بوس
1338,Heu::N,suoidni,پروړه
1339,Heu::N,syei'ni,بوس
1340,Heu::N,syei'ni,پروړه
1341,Heu::N,suei´nn,بوس
1342,Heu::N,suei´nn,پروړه
1343,Heu::N,сӯййн,بوس
1344,Heu::N,сӯййн,پروړه
1345,Schale::N,gïrre,پوستکی
1346,Schale::N,garra,پوستکی
1347,Schale::N,skádne,پوستکی
1348,Schale::N,garra,پوستکی
1349,Schale::N,korrâ,پوستکی
1350,Schale::N,kõrr,پوستکی
1351,Schale::N,ю̄дтҍ,پوستکی
1352,Grube::N,haevtie,کنده
1353,Grube::N,rågge,کنده
1354,Grube::N,gohpi,کنده
1355,Grube::N,roggi,کنده
1356,Grube::N,kyep'pi,کنده
1357,Grube::N,rogge,کنده
1358,Grube::N,rå´ǧǧ,کنده
1359,Grube::N,kåå´pp,کنده
1360,Grube::N,коабпь,کنده
1361,Falle::N,barta,دام
1362,Falle::N,barta,لومه
1363,Falle::N,ruevtie,دام
1364,Falle::N,ruevtie,لومه
1365,Falle::N,gillar,دام
1366,Falle::N,gillar,لومه
1367,Falle::N,ruovdde,دام
1368,Falle::N,ruovdde,لومه
1369,Falle::N,rihtá,دام
1370,Falle::N,rihtá,لومه
1371,Falle::N,báhcahat,دام
1372,Falle::N,báhcahat,لومه
1373,Falle::N,ká'skástâh,دام
1374,Falle::N,ká'skástâh,لومه
1375,Falle::N,ää´ǧǧes,دام
1376,Falle::N,ää´ǧǧes,لومه
1377,Falle::N,кӣлл,دام
1378,Falle::N,кӣлл,لومه
1379,Falle::N,ше̄шшь,دام
1380,Falle::N,ше̄шшь,لومه
1381,Schlinge::N,latjka,کړۍ
1382,Schlinge::N,gieras,کړۍ
1383,Schlinge::N,mohkki,کړۍ
1384,Schlinge::N,kieḷâ,کړۍ
1385,Schlinge::N,ǩiõll,کړۍ
1386,Schlinge::N,ää´ǧǧes,کړۍ
1387,Schlinge::N,кӣлл,کړۍ
1388,Schlinge::N,ше̄шшь,کړۍ
1389,Spur::N,gïeje,نښه
1390,Spur::N,luodda,نښه
1391,Spur::N,joavnes,نښه
1392,Spur::N,luodda,نښه
1393,Spur::N,luod'dâ,نښه
1394,Spur::N,ǩiõjj,نښه
1395,Spur::N,кӣйй,نښه
1396,Asche::N,govne,آس
1397,Asche::N,govne,ایره
1398,Asche::N,gudna,آس
1399,Asche::N,gudna,ایره
1400,Asche::N,gutna,آس
1401,Asche::N,gutna,ایره
1402,Asche::N,kunnâ,آس
1403,Asche::N,kunnâ,ایره
1404,Asche::N,kunn,آس
1405,Asche::N,kunn,ایره
1406,Asche::N,кунн,آس
1407,Asche::N,кунн,ایره
1408,Dreck::N,haaskoe,ناپاکي
1409,Dreck::N,lænjok,ناپاکي
1410,Dreck::N,baška,ناپاکي
1411,Dreck::N,duova,ناپاکي
1412,Dreck::N,durdi,ناپاکي
