,Concept_ID,he,se
2721,Nadel::N,מחט,нӣввьл
2722,Faden::N,חוט,laejkie
2723,Faden::N,חוט,hárppo
2724,Faden::N,חוט,árpu
2725,Faden::N,חוט,läigi
2726,Faden::N,חוט,lääi´j
2727,Faden::N,חוט,сӯнн
2728,Knopf::N,כפתור,balhka
2729,Knopf::N,כפתור,boallo
2730,Knopf::N,כפתור,boallu
2731,Knopf::N,כפתור,puál'lu
2732,Knopf::N,כפתור,puäll
2733,Knopf::N,כפתור,пуалл
2734,Knoten::N,קשר,tjoelme
2735,Knoten::N,קשר,tjuolmma
2736,Knoten::N,קשר,čuolbma
2737,Knoten::N,קשר,čuol'mâ
2738,Knoten::N,קשר,čuõlmm
2739,Knoten::N,קשר,чӯллм
2740,Farbe::N,צבע,klaerie
2741,Farbe::N,צבע,ivnne
2742,Farbe::N,צבע,bájnno
2743,Farbe::N,צבע,mola
2744,Farbe::N,צבע,fearga
2745,Farbe::N,צבע,maalâ
2746,Farbe::N,צבע,páinu
2747,Farbe::N,צבע,kälkk
2748,Farbe::N,צבע,по̄а̄ййн
2749,Kleidung::N,בגדים,tyjje
2750,Kleidung::N,בגדים,gárvvo
2751,Kleidung::N,בגדים,bivttas
2752,Kleidung::N,בגדים,piivtâs
2753,Kleidung::N,בגדים,pivoh
2754,Kleidung::N,בגדים,piiutâs
2755,Kleidung::N,בגדים,о̄а̄з
2756,Hemd::N,חלצה,sjåarhtoe
2757,Hemd::N,חלצה,skirtto
2758,Hemd::N,חלצה,báidi
2759,Hemd::N,חלצה,päiđi
2760,Hemd::N,חלצה,päidd
2761,Hemd::N,חלצה,па̄ййт
2762,Kragen::N,צוארון,döörhke
2763,Kragen::N,צוארון,tjiebet
2764,Kragen::N,צוארון,tjehpuris
2765,Kragen::N,צוארון,čeabet
2766,Kragen::N,צוארון,kráva
2767,Kragen::N,צוארון,siä'pulâs
2768,Kragen::N,צוארון,seäp'plõs
2769,Kragen::N,צוארון,ко̄а̄влас
2770,Ärmel::N,שרוול,sissie
2771,Ärmel::N,שרוול,sasse
2772,Ärmel::N,שרוול,soadji
2773,Ärmel::N,שרוול,suájá
2774,Ärmel::N,שרוול,suäjj
2775,Ärmel::N,שרוול,суэйй
2776,Hose::N,מכנסים,måvhka
2777,Hose::N,מכנסים,båkså
2778,Hose::N,מכנסים,buvssat
2779,Hose::N,מכנסים,puuvsah
2780,Hose::N,מכנסים,puus
2781,Hose::N,מכנסים,пукс
2782,Hose::N,מכנסים,ко̄а̄дтӭ
2783,Gürtel::N,חגורה,juvvie
2784,Gürtel::N,חגורה,beelhte
2785,Gürtel::N,חגורה,avve
2786,Gürtel::N,חגורה,getsam
2787,Gürtel::N,חגורה,boagán
2788,Gürtel::N,חגורה,pooṿij
2789,Gürtel::N,חגורה,puäǥǥanj
2790,Gürtel::N,חגורה,эвв
2791,Mütze::N,כובע,tjohpe
2792,Mütze::N,כובע,gahper
2793,Mütze::N,כובע,gahpir
2794,Mütze::N,כובע,kappeer
2795,Mütze::N,כובע,keä´p'per
2796,Mütze::N,כובע,кабперь
2797,Schuh::N,נעל,gaamege
2798,Schuh::N,נעל,gáma
2799,Schuh::N,נעל,skuovva
2800,Schuh::N,נעל,gáma
2801,Schuh::N,נעל,kaamâ
2802,Schuh::N,נעל,kaammi
2803,Schuh::N,נעל,камаша
2804,Stiefel::N,מגף,steeblege
2805,Stiefel::N,מגף,stiebil
2806,Stiefel::N,מגף,sáhpis
2807,Stiefel::N,מגף,sáppat
2808,Stiefel::N,מגף,steevvil
2809,Stiefel::N,מגף,sa´ppi
2810,Stiefel::N,מגף,са̄ххпе
2811,Ring::N,טבעת,rïngke
2812,Ring::N,טבעת,suormas
2813,Ring::N,טבעת,suorpmas
2814,Ring::N,טבעת,suormâs
2815,Ring::N,טבעת,suõrmâs
2816,Ring::N,טבעת,сӯрмас
2817,Band::N,סרט,baante
2818,Band::N,סרט,bádde
2819,Band::N,סרט,báddi
2820,Band::N,סרט,päddi
2821,Band::N,סרט,liântt
2822,Band::N,סרט,källre´ppiǩ
2823,Band::N,סרט,ля̄ӊӊт
2824,Kamm::N,מסרק,gaampe
2825,Kamm::N,מסרק,rájdam
2826,Kamm::N,מסרק,tjåhkom
2827,Kamm::N,מסרק,čohkun
2828,Kamm::N,מסרק,čohhoom
2829,Kamm::N,מסרק,čååǥǥam
2830,Kamm::N,מסרק,чоагкь
2831,Spiegel::N,מראה,guelmiedahke
2832,Spiegel::N,מראה,spiedjil
2833,Spiegel::N,מראה,speajal
2834,Spiegel::N,מראה,speeijal
2835,Spiegel::N,מראה,suei´mkar
2836,Spiegel::N,מראה,кыффкэмка̄ррь
2837,Spiegel::N,מראה,зе̄ркал
2838,Riemen::N,רצועה,györtenje
2839,Riemen::N,רצועה,rájppe
2840,Riemen::N,רצועה,garttsa
2841,Riemen::N,רצועה,lávži
2842,Riemen::N,רצועה,läbži
2843,Riemen::N,רצועה,läbǯǯ
2844,Riemen::N,רצועה,ре̄ммь
2845,Schnur::N,חבל,gurrie
2846,Schnur::N,חבל,gáras
2847,Schnur::N,חבל,garca
2848,Schnur::N,חבל,orrâ
2849,Schnur::N,חבל,nue´rr
2850,Schnur::N,חבל,нӯррь
2851,Leine::N,מושכות,baante
2852,Leine::N,מושכות,gájnno
2853,Leine::N,מושכות,báddi
2854,Leine::N,מושכות,oarra
2855,Leine::N,מושכות,läbži
2856,Leine::N,מושכות,läbǯǯ
2857,Leine::N,מושכות,ла̄ммч
2858,Decke::N,שמיכה,gaptjese
2859,Decke::N,שמיכה,rádno
2860,Decke::N,שמיכה,gåbtjås
2861,Decke::N,שמיכה,tæhppin
2862,Decke::N,שמיכה,govččas
2863,Decke::N,שמיכה,loovdâ
2864,Decke::N,שמיכה,räänn
2865,Decke::N,שמיכה,ра̄нн
2866,Kissen::N,כרית,nalhke
2867,Kissen::N,כרית,guoddá
2868,Kissen::N,כרית,oajvevuolle
2869,Kissen::N,כרית,guoddá
2870,Kissen::N,כרית,bolsttar
2871,Kissen::N,כרית,polster
2872,Kissen::N,כרית,pee´ren
2873,Kissen::N,כרית,pooddâšǩ
2874,Kissen::N,כרית,по̄дэшк
2875,Tuch::N,צעיף,tyjje
2876,Tuch::N,צעיף,tyddja
2877,Tuch::N,צעיף,gådo
2878,Tuch::N,צעיף,liidni
2879,Tuch::N,צעיף,läđđee
2880,Tuch::N,צעיף,re´ppiǩ
2881,Tuch::N,צעיף,ree´ppiǩ
2882,Tuch::N,צעיף,ребпехь
2883,Handtuch::N,מגבת,njaamelijnie
2884,Handtuch::N,מגבת,sigárdahka
2885,Handtuch::N,מגבת,sihkaldat
2886,Handtuch::N,מגבת,siholdâs
2887,Handtuch::N,מגבת,seekkldõs
2888,Handtuch::N,מגבת,u´tree´lniǩ
2889,Handtuch::N,מגבת,отеральнэхьк
2890,Kraft::N,כוח,faamoe
2891,Kraft::N,כוח,fábmo
2892,Kraft::N,כוח,fápmu
2893,Kraft::N,כוח,fááṃu
2894,Kraft::N,כוח,viõkk
2895,Kraft::N,כוח,вӣгк
2896,Stärke::N,און,vieksiesvoete
2897,Stärke::N,און,gievrrudahka
2898,Stärke::N,און,gievrrodus
2899,Stärke::N,און,veahka
2900,Stärke::N,און,vuoibmi
2901,Stärke::N,און,viek'sâvuotâ
2902,Stärke::N,און,viõkk
2903,Stärke::N,און,са̄м
2904,Stärke::N,און,вӣгк
2905,Gesundheit::N,בריאות,healsoe
2906,Gesundheit::N,בריאות,starne
2907,Gesundheit::N,בריאות,hælsso
2908,Gesundheit::N,בריאות,varresvuohta
2909,Gesundheit::N,בריאות,dearvvasvuohta
2910,Gesundheit::N,בריאות,tie'rvâsvuotâ
2911,Gesundheit::N,בריאות,tiõrvâsvuõtt
2912,Gesundheit::N,בריאות,тӣрвасвӯдт
2913,Krankheit::N,מחלה,skïemtjelasse
2914,Krankheit::N,מחלה,skihpudahka
2915,Krankheit::N,מחלה,dávdda
2916,Krankheit::N,מחלה,vihke
2917,Krankheit::N,מחלה,dávda
2918,Krankheit::N,מחלה,tavdâ
2919,Krankheit::N,מחלה,puá'cuvuotâ
2920,Krankheit::N,מחלה,kõpp
2921,Krankheit::N,מחלה,puõccmoš
2922,Krankheit::N,מחלה,кэ̄бп
2923,Schmerz::N,כאב,haerhpie
2924,Schmerz::N,כאב,bávtjas
2925,Schmerz::N,כאב,bávčča
2926,Schmerz::N,כאב,tuške
2927,Schmerz::N,כאב,poovčâs
2928,Schmerz::N,כאב,tå´sǩǩ
2929,Schmerz::N,כאב,кэ̄бп
2930,Wunde::N,פציעה,saejrie
2931,Wunde::N,פציעה,hávve
2932,Wunde::N,פציעה,hávvi
2933,Wunde::N,פציעה,hävvi
2934,Wunde::N,פציעה,hää´vv
2935,Wunde::N,פציעה,ра̄ӊӊҍ
2936,Fieber::N,חם,vaejlie
2937,Fieber::N,חם,fiebar
2938,Fieber::N,חם,báhkkadávda
2939,Fieber::N,חם,žaar
2940,Fieber::N,חם,жоарр
2941,Arznei::N,תרופה,daalhkesh
2942,Arznei::N,תרופה,dálkas
2943,Arznei::N,תרופה,dálkkas
2944,Arznei::N,תרופה,taalhâs
2945,Arznei::N,תרופה,lekittâs
2946,Arznei::N,תרופה,taalkâs
2947,Arznei::N,תרופה,лоаддв
2948,Brücke::N,גשר,pruvvie
2949,Brücke::N,גשר,råvve
2950,Brücke::N,גשר,šaldi
2951,Brücke::N,גשר,šalde
2952,Brücke::N,גשר,mostt
2953,Brücke::N,גשר,мо̄сст
2954,Brunnen::N,באר,prutnie
2955,Brunnen::N,באר,ruddne
2956,Brunnen::N,באר,gáivo
2957,Brunnen::N,באר,káivu
2958,Brunnen::N,באר,käivv
2959,Brunnen::N,באר,ка̄ййв
2960,Weide::N,אחו,gåatome
2961,Weide::N,אחו,guohtom
2962,Weide::N,אחו,guohtun
2963,Weide::N,אחו,kuátu
2964,Weide::N,אחו,luátu
2965,Weide::N,אחו,та̄нтар
2966,Weide::N,מרעה,gåatome
2967,Weide::N,מרעה,guohtom
2968,Weide::N,מרעה,guohtun
2969,Weide::N,מרעה,kuátu
2970,Weide::N,מרעה,luátu
2971,Weide::N,מרעה,та̄нтар
2972,Pfad::N,שביל,baalka
2973,Pfad::N,שביל,bálges
2974,Pfad::N,שביל,bálggis
2975,Pfad::N,שביל,päälgis
2976,Pfad::N,שביל,pää´ljes
2977,Pfad::N,שביל,поалкас
2978,Pfad::N,מדרכה,baalka
2979,Pfad::N,מדרכה,bálges
2980,Pfad::N,מדרכה,bálggis
2981,Pfad::N,מדרכה,päälgis
2982,Pfad::N,מדרכה,pää´ljes
2983,Pfad::N,מדרכה,поалкас
2984,Weg::N,דרך,geajnoe
2985,Weg::N,דרך,gæjnno
2986,Weg::N,דרך,væddja
2987,Weg::N,דרך,geaidnu
2988,Weg::N,דרך,luod'dâ
2989,Weg::N,דרך,čuâǥǥas
2990,Weg::N,דרך,чуэкас
2991,Straße::N,כביש,geajnoe
2992,Straße::N,כביש,joene
2993,Straße::N,כביש,gahttun
2994,Straße::N,כביש,geaidnu
2995,Straße::N,כביש,maađij
2996,Straße::N,כביש,uu´lec
2997,Straße::N,כביש,чуэкас
2998,Dorf::N,כפר,sïjte
2999,Dorf::N,כפר,bájkke
3000,Dorf::N,כפר,gilli
3001,Dorf::N,כפר,sijdâ
3002,Dorf::N,כפר,sijdd
3003,Dorf::N,כפר,сыййт
3004,Stadt::N,עיר,staare
3005,Stadt::N,עיר,sjeltie
3006,Stadt::N,עיר,stáda
3007,Stadt::N,עיר,gávpot
3008,Stadt::N,עיר,kaavpug
3009,Stadt::N,עיר,lâ´nn
3010,Stadt::N,עיר,gåårad
3011,Stadt::N,עיר,ланнҍ
3012,Brief::N,מכתב,prievie
3013,Brief::N,מכתב,girjje
3014,Brief::N,מכתב,reive
3015,Brief::N,מכתב,kirje
3016,Brief::N,מכתב,ǩe´rjj
3017,Brief::N,מכתב,кыррьй
3018,Buch::N,ספר,gærja
3019,Buch::N,ספר,girjje
3020,Buch::N,ספר,girji
3021,Buch::N,ספר,kirje
3022,Buch::N,ספר,ǩe´rjj
3023,Buch::N,ספר,кыррьй
3024,Buchstabe::N,אות,baakoe
3025,Buchstabe::N,אות,bokstávva
3026,Buchstabe::N,אות,bustávva
3027,Buchstabe::N,אות,puustav
3028,Buchstabe::N,אות,bukva
3029,Buchstabe::N,אות,буква
3030,Zeitung::N,עתון,plaerie
3031,Zeitung::N,עתון,avijssa
3032,Zeitung::N,עתון,bláđđi
3033,Zeitung::N,עתון,aavis
3034,Zeitung::N,עתון,listt
3035,Zeitung::N,עתון,ga´zaat
3036,Zeitung::N,עתון,газет
3037,Leben::N,חיים,hïegke
3038,Leben::N,חיים,hægga
3039,Leben::N,חיים,iellem
3040,Leben::N,חיים,viessom
3041,Leben::N,חיים,eallin
3042,Leben::N,חיים,eellim
3043,Leben::N,חיים,jie´llem
3044,Leben::N,חיים,я̄лл
3045,Tod::N,מות,jaame
3046,Tod::N,מות,jábmem
3047,Tod::N,מות,jápmin
3048,Tod::N,מות,jäämmim
3049,Tod::N,מות,så´rmm
3050,Tod::N,מות,jää´mmem
3051,Tod::N,מות,соаррьм
3052,Grab::N,קבר,gaelmie
3053,Grab::N,קבר,ráhpo
3054,Grab::N,קבר,hávdde
3055,Grab::N,קבר,hávdi
3056,Grab::N,קבר,hävdi
3057,Grab::N,קבר,äu´dd
3058,Grab::N,קבר,ка̄лльм
3059,Kirche::N,כנסיה,gærhkoe
3060,Kirche::N,כנסיה,girkko
3061,Kirche::N,כנסיה,girku
3062,Kirche::N,כנסיה,kirkko
3063,Kirche::N,כנסיה,ceerkav
3064,Kirche::N,כנסיה,цэ̄ркав
3065,Sünde::N,חטא,sådtoe
3066,Sünde::N,חטא,suddo
3067,Sünde::N,חטא,suddu
3068,Sünde::N,חטא,suddo
3069,Sünde::N,חטא,reä´ǩ'ǩ
3070,Gott::N,אל,jupmele
3071,Gott::N,אל,jubmel
3072,Gott::N,אל,ipmil
3073,Gott::N,אל,immeel
3074,Gott::N,אל,e´mmel
3075,Gott::N,אל,иммель
3076,Arbeiter::N,פועל,barkije
3077,Arbeiter::N,פועל,barggoulmusj
3078,Arbeiter::N,פועל,bargi
3079,Arbeiter::N,פועל,pargee
3080,Arbeiter::N,פועל,reâugglaž
3081,Arbeiter::N,פועל,лыххкэй
3082,Chef::N,ראש,åvtehke
3083,Chef::N,ראש,oajvve
3084,Chef::N,ראש,hoavda
3085,Chef::N,ראש,hovdâ
3086,Chef::N,ראש,uái'vi
3087,Chef::N,ראש,ä´ttem
3088,Chef::N,ראש,vuei´vvooumaž
3089,Chef::N,ראש,выгкэй
3090,Chef::N,ראש,вӯййкьей
3091,Chef::N,ראש,вуэййв
3092,Chef::N,מנהל,åvtehke
3093,Chef::N,מנהל,oajvve
3094,Chef::N,מנהל,hoavda
3095,Chef::N,מנהל,hovdâ
3096,Chef::N,מנהל,uái'vi
3097,Chef::N,מנהל,ä´ttem
3098,Chef::N,מנהל,vuei´vvooumaž
3099,Chef::N,מנהל,выгкэй
3100,Chef::N,מנהל,вӯййкьей
3101,Chef::N,מנהל,вуэййв
3102,Meister::N,ממחה,ööhpehtæjja
3103,Meister::N,ממחה,åhpadiddje
3104,Meister::N,ממחה,čeahppi
3105,Meister::N,ממחה,meašttir
3106,Meister::N,ממחה,miäš'tár
3107,Meister::N,ממחה,määstär
3108,Meister::N,ממחה,че̄ххьп
3109,Arzt::N,רופא,dåaktere
3110,Arzt::N,רופא,dåktår
3111,Arzt::N,רופא,dálkudiddje
3112,Arzt::N,רופא,doavttir
3113,Arzt::N,רופא,tuáh'tár
3114,Arzt::N,רופא,dåhttar
3115,Arzt::N,רופא,лыххцэй
3116,Lehrer::N,מורה,lohkehtæjja
3117,Lehrer::N,מורה,skåvlik
3118,Lehrer::N,מורה,åjpadiddje
3119,Lehrer::N,מורה,oahpaheaddji
3120,Lehrer::N,מורה,máttááttijjee
3121,Lehrer::N,מורה,u´čtee´l
3122,Lehrer::N,מורה,mätt'teei
3123,Lehrer::N,מורה,уххцэй
3124,Geld::N,כסף,vierhtie
3125,Geld::N,כסף,ruhta
3126,Geld::N,כסף,biednik
3127,Geld::N,כסף,ruhta
3128,Geld::N,כסף,ruttâ
3129,Geld::N,כסף,teä´ǧ'ǧ
3130,Geld::N,כסף,те̄ӈӈьк
3131,Geschäft::N,עסקה,åesie
3132,Geschäft::N,עסקה,oases
3133,Geschäft::N,עסקה,gávpi
3134,Geschäft::N,עסקה,kävppi
3135,Geschäft::N,עסקה,haandâl
3136,Geschäft::N,עסקה,kaupp
3137,Geschäft::N,עסקה,ро̄бэт
3138,Laden::N,חנות,bovre
3139,Laden::N,חנות,oases
3140,Laden::N,חנות,rámbuvdda
3141,Laden::N,חנות,gávpi
3142,Laden::N,חנות,puvdâ
3143,Laden::N,חנות,kävppi
3144,Laden::N,חנות,kaupp
3145,Laden::N,חנות,ла̄ффьк
3146,Preis::N,מחיר,åasa
3147,Preis::N,מחיר,hadde
3148,Preis::N,מחיר,haddi
3149,Preis::N,מחיר,hadde
3150,Preis::N,מחיר,hâ´dd
3151,Preis::N,מחיר,а̄ррв
3152,Ware::N,סחורה,vaaroe
3153,Ware::N,סחורה,várro
3154,Ware::N,סחורה,gálvvo
3155,Ware::N,סחורה,gálvu
3156,Ware::N,סחורה,kálvu
3157,Ware::N,סחורה,täävvir
3158,Ware::N,סחורה,kälvv
3159,Ware::N,סחורה,tä´vver
3160,Ware::N,סחורה,та̄вяр
3161,Nutzen::N,תועלת,aevhkie
3162,Nutzen::N,תועלת,ávkke
3163,Nutzen::N,תועלת,ávki
3164,Nutzen::N,תועלת,ävkki
3165,Nutzen::N,תועלת,äu´ǩǩ
3166,Nutzen::N,תועלת,то̄ӆӆк 
3167,Reichtum::N,עשר,ræjhkoesvoete
3168,Reichtum::N,עשר,boanndudahka
3169,Reichtum::N,עשר,rikkisvuohta
3170,Reichtum::N,עשר,riggodat
3171,Reichtum::N,עשר,riggodâh
3172,Reichtum::N,עשר,ree´ǧǧesvuõtt
3173,Reichtum::N,עשר,ва̄птэквӯдт
3174,Welt::N,עולם,veartene
3175,Welt::N,עולם,værált
3176,Welt::N,עולם,ilmme
3177,Welt::N,עולם,máilbmi
3178,Welt::N,עולם,maailm
3179,Welt::N,עולם,maai´lm
3180,Welt::N,עולם,jânnamkå´dd
3181,Welt::N,עולם,э̄ллманнт
3182,Land::N,ארץ,laante
3183,Land::N,ארץ,eatneme
3184,Land::N,ארץ,lánnda
3185,Land::N,ארץ,eanan
3186,Land::N,ארץ,eennâm
3187,Land::N,ארץ,mädd
3188,Land::N,ארץ,jânnam
3189,Land::N,ארץ,ланнҍ
3190,Land::N,ארץ,е̄ммьне
3191,Staat::N,מדינה,staate
3192,Staat::N,מדינה,stáhtta
3193,Staat::N,מדינה,rijkka
3194,Staat::N,מדינה,stáhta
3195,Staat::N,מדינה,staatâ
3196,Staat::N,מדינה,riikk
3197,Staat::N,מדינה,ланнҍ
3198,Staat::N,מדינה,государствэ
3199,König::N,מלך,gånka
3200,König::N,מלך,gånågis
3201,König::N,מלך,gonagas
3202,König::N,מלך,kunâgâs
3203,König::N,מלך,caarr
3204,König::N,מלך,koonǥõs
3205,König::N,מלך,цоарр
3206,Macht::N,כוח,faamoe
3207,Macht::N,כוח,fábmo
3208,Macht::N,כוח,fábmogisvuohta
3209,Macht::N,כוח,fápmu
3210,Macht::N,כוח,väldi
3211,Macht::N,כוח,vä´ldd
3212,Macht::N,כוח,воаллт
3213,Grenze::N,גבול,raajoe
3214,Grenze::N,גבול,rádjá
3215,Grenze::N,גבול,mierre
3216,Grenze::N,גבול,rádji
3217,Grenze::N,גבול,rääji
3218,Grenze::N,גבול,raajj
3219,Grenze::N,גבול,ре̄ввьн
3220,Krieg::N,מלחמה,dåara
3221,Krieg::N,מלחמה,soahte
3222,Krieg::N,מלחמה,soahti
3223,Krieg::N,מלחמה,suáti
3224,Krieg::N,מלחמה,väi´nn
3225,Krieg::N,מלחמה,туарр
3226,Feind::N,אויב,gertele
3227,Feind::N,אויב,vasjulasj
3228,Feind::N,אויב,vašálaš
3229,Feind::N,אויב,vajalâš
3230,Feind::N,אויב,vâjjeeja
3231,Feind::N,אויב,вэресь
3232,Gewalt::N,אלימות,vahágahttem
3233,Gewalt::N,אלימות,veahkaváldi
3234,Gewalt::N,אלימות,vie'hâväldi
3235,Gewalt::N,אלימות,pâ´elviõkk
3236,Gewalt::N,אלימות,вӣгк
3237,Kampf::N,קרב,gæmhpome
3238,Kampf::N,קרב,doarro
3239,Kampf::N,קרב,oajbbom
3240,Kampf::N,קרב,rahtjamus
3241,Kampf::N,קרב,doarru
3242,Kampf::N,קרב,vuostelasvuohta
3243,Kampf::N,קרב,tuáṛi
3244,Kampf::N,קרב,tuärrmõš
3245,Kampf::N,קרב,вуаййпмушш
3246,Kampf::N,לחימה,gæmhpome
3247,Kampf::N,לחימה,doarro
3248,Kampf::N,לחימה,oajbbom
3249,Kampf::N,לחימה,rahtjamus
3250,Kampf::N,לחימה,doarru
3251,Kampf::N,לחימה,vuostelasvuohta
3252,Kampf::N,לחימה,tuáṛi
3253,Kampf::N,לחימה,tuärrmõš
3254,Kampf::N,לחימה,вуаййпмушш
3255,Bogen[Waffe]::N,קשת,joeksi
3256,Bogen[Waffe]::N,קשת,juoksa
3257,Bogen[Waffe]::N,קשת,dávgi
3258,Bogen[Waffe]::N,קשת,tävgi
3259,Bogen[Waffe]::N,קשת,johss
3260,Bogen[Waffe]::N,קשת,ю̄ккс
3261,Pfeil::N,חץ,njoele
3262,Pfeil::N,חץ,sådde
3263,Pfeil::N,חץ,njuolla
3264,Pfeil::N,חץ,njuolla
3265,Pfeil::N,חץ,njuoḷâ
3266,Pfeil::N,חץ,njuõll
3267,Pfeil::N,חץ,ню̄лл
3268,Gewehr::N,רובה,röövre
3269,Gewehr::N,רובה,birsso
3270,Gewehr::N,רובה,bissu
3271,Gewehr::N,רובה,pisso
3272,Gewehr::N,רובה,pess
3273,Gewehr::N,רובה,пысс
3274,Fehler::N,טעות,fiejlie
3275,Fehler::N,טעות,vihke
3276,Fehler::N,טעות,boastovuohta
3277,Fehler::N,טעות,vihki
3278,Fehler::N,טעות,vearri
3279,Fehler::N,טעות,vahe
3280,Fehler::N,טעות,feilâ
3281,Fehler::N,טעות,vie´rr
3282,Fehler::N,טעות,се̄гкь
3283,Fehler::N,טעות,ся̄гкнэхк
3284,Lüge::N,שקר,slogne
3285,Lüge::N,שקר,slaarve
3286,Lüge::N,שקר,gieles
3287,Lüge::N,שקר,gielis
3288,Lüge::N,שקר,kie'les
3289,Lüge::N,שקר,ǩee´lesvuõtt
3290,Lüge::N,שקר,ке̄лсэллмушш
3291,Schaden::N,נזק,skaara
3292,Schaden::N,נזק,vahák
3293,Schaden::N,נזק,skádá
3294,Schaden::N,נזק,vahát
3295,Schaden::N,נזק,vaahâg
3296,Schaden::N,נזק,påå´mh
3297,Schaden::N,נזק,ря̄хкхэмушш
3298,Unglück::N,מזל רע,goerpe
3299,Unglück::N,מזל רע,vuorbedisvuohta
3300,Unglück::N,מזל רע,sårmme
3301,Unglück::N,מזל רע,lihkohisvuohta
3302,Unglück::N,מזל רע,uá'sittemesvuotâ
3303,Unglück::N,מזל רע,pärtti
3304,Unglück::N,מזל רע,påå´mh
3305,Unglück::N,מזל רע,пӣдтҍ
3306,Schuld::N,אשמה,skåltoe
3307,Schuld::N,אשמה,suddo
3308,Schuld::N,אשמה,áššálašvuohta
3309,Schuld::N,אשמה,sivalašvuohta
3310,Schuld::N,אשמה,váddu
3311,Schuld::N,אשמה,vie´rr
3312,Schuld::N,אשמה,ве̄ррь
3313,Alter::N,גיל,aaltere
3314,Alter::N,גיל,áldar
3315,Alter::N,גיל,ahki
3316,Alter::N,גיל,ahe
3317,Alter::N,גיל,ââ´ǩǩ
3318,Alter::N,גיל,ыгь
3319,Schluss::N,סיום,nåhkeme
3320,Schluss::N,סיום,giehtje
3321,Schluss::N,סיום,loahppa
3322,Schluss::N,סיום,loppâ
3323,Schluss::N,סיום,lopp
3324,Schluss::N,סיום,ке̄джь
3325,Zeit::N,זמן,aejkie
3326,Zeit::N,זמן,baaletje
3327,Zeit::N,זמן,ájgge
3328,Zeit::N,זמן,áigi
3329,Zeit::N,זמן,äigi
3330,Zeit::N,זמן,âi´ǧǧ
3331,Zeit::N,זמן,а̄ййк
3332,Zeit::N,זמן,па̄лль
3333,Tag::N,יום,biejjie
3334,Tag::N,יום,biejvve
3335,Tag::N,יום,beaivi
3336,Tag::N,יום,peivi
3337,Tag::N,יום,pei´vv
3338,Tag::N,יום,пе̄ййв
3339,Morgen::N,בקר,aerede
3340,Morgen::N,בקר,idet
3341,Morgen::N,בקר,iđit
3342,Morgen::N,בקר,iiđeed
3343,Morgen::N,בקר,tue´lääž
3344,Morgen::N,בקר,ee´đääldõž
3345,Morgen::N,בקר,ӣнцкэнч
3346,Mittag::N,צהרים,gaskebiejjie
3347,Mittag::N,צהרים,gasskabiejvve
3348,Mittag::N,צהרים,gaskebeaivi
3349,Mittag::N,צהרים,koskâpeivi
3350,Mittag::N,צהרים,kõskkpei´vv
3351,Mittag::N,צהרים,пе̄ййвкэ̄сск
3352,Abend::N,ערב,iehkede
3353,Abend::N,ערב,iehket
3354,Abend::N,ערב,eahket
3355,Abend::N,ערב,eeḥid
3356,Abend::N,ערב,jeä´ǩ'ǩääž
3357,Abend::N,ערב,е̄кесь
3358,Abend::N,ערב,е̄кьнэнч
3359,Nacht::N,לילה,jïjje
3360,Nacht::N,לילה,idja
3361,Nacht::N,לילה,idja
3362,Nacht::N,לילה,ijjâ
3363,Nacht::N,לילה,inn
3364,Nacht::N,לילה,ыйй
3365,Woche::N,שבוע,våhkoe
3366,Woche::N,שבוע,vahkko
3367,Woche::N,שבוע,vahkku
3368,Woche::N,שבוע,okko
3369,Woche::N,שבוע,niä´t'tel
3370,Woche::N,שבוע,не̄дтӭль
3371,Monat::N,חדש,maanoe
3372,Monat::N,חדש,mánno
3373,Monat::N,חדש,mánnu
3374,Monat::N,חדש,mánotbadji
3375,Monat::N,חדש,mánuppaje
3376,Monat::N,חדש,mään
3377,Monat::N,חדש,määnpââ´jj
3378,Monat::N,חדש,ма̄нн
3379,Jahr::N,שנה,jaepie
3380,Jahr::N,שנה,jahke
3381,Jahr::N,שנה,jahki
3382,Jahr::N,שנה,ihe
3383,Jahr::N,שנה,ee´ǩǩ
3384,Jahr::N,שנה,ыгкь
3385,Frühling::N,אביב,gïjre
3386,Frühling::N,אביב,gidá
3387,Frühling::N,אביב,giđđa
3388,Frühling::N,אביב,kiđđâ
3389,Frühling::N,אביב,ǩiđđ
3390,Frühling::N,אביב,кыдт
3391,Sommer::N,קיץ,giesie
3392,Sommer::N,קיץ,giesse
3393,Sommer::N,קיץ,geassi
3394,Sommer::N,קיץ,keesi
3395,Sommer::N,קיץ,ǩiä´ss
3396,Sommer::N,קיץ,ке̄ссь
3397,Herbst::N,סתו,tjaktje
3398,Herbst::N,סתו,tjaktja
3399,Herbst::N,סתו,čakča
3400,Herbst::N,סתו,čohčâ
3401,Herbst::N,סתו,čõhčč
3402,Herbst::N,סתו,че̄ххч
3403,Winter::N,חרף,daelvie
3404,Winter::N,חרף,dálvve
3405,Winter::N,חרף,dálvi
3406,Winter::N,חרף,tälvi
3407,Winter::N,חרף,tä´lvv
3408,Winter::N,חרף,та̄лльв
3409,Januar::N,ינואר,tsïengele
