,Concept_ID,se,ru
756,Ufer::N,gáddi,берег
757,Ufer::N,riddo,берег
758,Ufer::N,redd,берег
759,Ufer::N,рыннт,берег
760,Küste::N,mïere,побережье
761,Küste::N,gaedtie,побережье
762,Küste::N,merragádde,побережье
763,Küste::N,merraguovllo,побережье
764,Küste::N,gáddi,побережье
765,Küste::N,riddo,побережье
766,Küste::N,miârr'redd,побережье
767,Küste::N,рыннт,побережье
768,Festland::N,gaedtie,суша
769,Festland::N,gádde,суша
770,Festland::N,nannán,суша
771,Festland::N,kušknjâs,суша
772,Festland::N,eennâm,суша
773,Festland::N,jânnam,суша
774,Festland::N,ма̄ннтэр,суша
775,Meer::N,mearoe,море
776,Meer::N,merra,море
777,Meer::N,nuorre,море
778,Meer::N,áhpi,море
779,Meer::N,mearra,море
780,Meer::N,meeṛâ,море
781,Meer::N,miârr,море
782,Meer::N,ме̄рр,море
783,Bucht::N,loekte,бухта
784,Bucht::N,oagge,бухта
785,Bucht::N,luokta,бухта
786,Bucht::N,luokta,бухта
787,Bucht::N,čuáj̣á,бухта
788,Bucht::N,luhtt,бухта
789,Bucht::N,вӯнн,бухта
790,Bucht::N,лӯххт,бухта
791,Insel::N,sååle,остров
792,Insel::N,suoloj,остров
793,Insel::N,suolu,остров
794,Insel::N,suálui,остров
795,Insel::N,suâl,остров
796,Insel::N,суэл,остров
797,Blume::N,rïesege,цветок
798,Blume::N,giedjek,цветок
799,Blume::N,rássi,цветок
800,Blume::N,kukká,цветок
801,Blume::N,heä´rvvrää´ss,цветок
802,Blume::N,ывьнэнч,цветок
803,Gras::N,kraesie,трава
804,Gras::N,rásse,трава
805,Gras::N,rássi,трава
806,Gras::N,rääsi,трава
807,Gras::N,rää´ss,трава
808,Gras::N,ра̄ссь,трава
809,Wurzel::N,roehtse,корень
810,Wurzel::N,ruohttsa,корень
811,Wurzel::N,ruohtas,корень
812,Wurzel::N,veedis,корень
813,Wurzel::N,vue´ddes,корень
814,Wurzel::N,вуэнҍтэсь,корень
815,Baum::N,moere,дерево
816,Baum::N,muorra,дерево
817,Baum::N,muorra,дерево
818,Baum::N,muoṛâ,дерево
819,Baum::N,muõrr,дерево
820,Baum::N,мӯрр,дерево
821,Stamm::N,ståamhpe,ствол
822,Stamm::N,mátta,ствол
823,Stamm::N,galda,ствол
824,Stamm::N,ruŋgo,ствол
825,Stamm::N,stokk,ствол
826,Stamm::N,мӯрр,ствол
827,Stamm::N,кэ̄ллт,ствол
828,Rinde::N,gïrre,кора
829,Rinde::N,baarhkoe,кора
830,Rinde::N,bárkko,кора
831,Rinde::N,ostu,кора
832,Rinde::N,bárku,кора
833,Rinde::N,korrâ,кора
834,Rinde::N,kõrr,кора
835,Rinde::N,pärkk,кора
836,Rinde::N,кэ̄рр,кора
837,Rinde::N,па̄ҏҏк,кора
838,Ast::N,åeksie,сук
839,Ast::N,oakse,сук
840,Ast::N,oaksi,сук
841,Ast::N,uák'si,сук
842,Ast::N,å´hss,сук
843,Ast::N,вуэккьс,сук
844,Zweig::N,åeksie,ветвь
845,Zweig::N,oakse,ветвь
846,Zweig::N,rissi,ветвь
847,Zweig::N,syeṛi,ветвь
848,Zweig::N,sue´rr,ветвь
849,Zweig::N,рыссе,ветвь
850,Blatt::N,plienie,лист
851,Blatt::N,lassta,лист
852,Blatt::N,lasta,лист
853,Blatt::N,lostâ,лист
854,Blatt::N,lõstt,лист
855,Blatt::N,лэ̄сст,лист
856,Birke::N,såekie,береза
857,Birke::N,soahke,береза
858,Birke::N,soahki,береза
859,Birke::N,suáhi,береза
860,Birke::N,suâ´ǩǩ,береза
861,Birke::N,пе̄ссьмӯрр,береза
862,Kiefer[Baum]::N,bietsie,сосна
863,Kiefer[Baum]::N,hájkka,сосна
864,Kiefer[Baum]::N,biehtse,сосна
865,Kiefer[Baum]::N,beahci,сосна
866,Kiefer[Baum]::N,peeci,сосна
867,Kiefer[Baum]::N,pie´cc,сосна
868,Kiefer[Baum]::N,пе̄дзь,сосна
869,Weide[Baum]::N,saalje,ива
870,Weide[Baum]::N,sállja,ива
871,Weide[Baum]::N,sieđga,ива
872,Weide[Baum]::N,puájui,ива
873,Weide[Baum]::N,puäi,ива
874,Weide[Baum]::N,пуай,ива
875,Tanne::N,goese,ель
876,Tanne::N,guossa,ель
877,Tanne::N,guossa,ель
878,Tanne::N,kuosâ,ель
879,Tanne::N,kuõss,ель
880,Tanne::N,кӯсс,ель
881,Horn::N,tjåervie,рог
882,Horn::N,tjoarvve,рог
883,Horn::N,čoarvi,рог
884,Horn::N,čuár'vi,рог
885,Horn::N,čuä´rvv,рог
886,Horn::N,чуэррьв,рог
887,Feder::N,badtse,перо
888,Feder::N,dålgge,перо
889,Feder::N,bozza,перо
890,Feder::N,puzzâ,перо
891,Feder::N,tolge,перо
892,Feder::N,poʒʒ,перо
893,Feder::N,по̄ннц,перо
894,Fell::N,njaltja,шкура
895,Fell::N,duollje,шкура
896,Fell::N,náhkki,шкура
897,Fell::N,dorkkas,шкура
898,Fell::N,turkkâ,шкура
899,Fell::N,tyel'ji,шкура
900,Fell::N,nähki,шкура
901,Fell::N,torkk,шкура
902,Fell::N,čåu´dd,шкура
903,Fell::N,tue´l'lj,шкура
904,Fell::N,тӯлльй,шкура
905,Flügel::N,såaja,крыло
906,Flügel::N,såajoe,крыло
907,Flügel::N,soadje,крыло
908,Flügel::N,soadji,крыло
909,Flügel::N,suáj̣á,крыло
910,Flügel::N,suäjj,крыло
911,Flügel::N,суэйй,крыло
912,Klaue::N,gadtse,коготь
913,Klaue::N,guober,коготь
914,Klaue::N,gazza,коготь
915,Klaue::N,kozzâ,коготь
916,Klaue::N,kõʒʒ,коготь
917,Klaue::N,кэ̄ннц,коготь
918,Kralle::N,gadtse,лапа
919,Kralle::N,gadtsa,лапа
920,Kralle::N,gazza,лапа
921,Kralle::N,kozzâ,лапа
922,Kralle::N,kõʒʒ,лапа
923,Kralle::N,ке̄бпель,лапа
924,Schwanz::N,siejpie,хвост
925,Schwanz::N,siejbbe,хвост
926,Schwanz::N,bađuš,хвост
927,Schwanz::N,seaibi,хвост
928,Schwanz::N,seibi,хвост
929,Schwanz::N,sei´bb,хвост
930,Schwanz::N,piä´cciǩ,хвост
931,Schwanz::N,пиджь,хвост
932,Schwanz::N,се̄ййп,хвост
933,Schwanz::N,пе̄цехь,хвост
934,Ei::N,munnie,яйцо
935,Ei::N,månne,яйцо
936,Ei::N,monni,яйцо
937,Ei::N,maṇe,яйцо
938,Ei::N,mââ´nn,яйцо
939,Ei::N,маннҍ,яйцо
940,Nest::N,biesie,гнездо
941,Nest::N,biesse,гнездо
942,Nest::N,beassi,гнездо
943,Nest::N,peesi,гнездо
944,Nest::N,piervâl,гнездо
945,Nest::N,piä´ss,гнездо
946,Nest::N,пе̄ссь,гнездо
947,Bau::N,biesie,нора
948,Bau::N,biedjo,нора
949,Bau::N,liesso,нора
950,Bau::N,biedju,нора
951,Bau::N,piäju,нора
952,Bau::N,вуэӈӈк,нора
953,Tier::N,juvre,животное
954,Tier::N,udos,животное
955,Tier::N,divrre,животное
956,Tier::N,luohtok,животное
957,Tier::N,ealli,животное
958,Tier::N,ellee,животное
959,Tier::N,jie´lli,животное
960,Tier::N,жыва,животное
961,Herde::N,dåehkie,стадо
962,Herde::N,ællo,стадо
963,Herde::N,fuovva,стадо
964,Herde::N,doahkki,стадо
965,Herde::N,čagge,стадо
966,Herde::N,tukk,стадо
967,Herde::N,vâ´lvv,стадо
968,Herde::N,чуэз,стадо
969,Herde::N,чӣгар,стадо
970,Kuh::N,govse,корова
971,Kuh::N,gussa,корова
972,Kuh::N,gussa,корова
973,Kuh::N,kussâ,корова
974,Kuh::N,kuss,корова
975,Kuh::N,лӣххьм,корова
976,Bulle::N,vuaksa,бык
977,Bulle::N,vuoksá,бык
978,Bulle::N,heargi,бык
979,Bulle::N,vuák'sá,бык
980,Bulle::N,ergi,бык
981,Bulle::N,vuâhss,бык
982,Bulle::N,е̄ррьк,бык
983,Pferd::N,hierkie,лошадь
984,Pferd::N,råsse,лошадь
985,Pferd::N,hæssta,лошадь
986,Pferd::N,heavuš,лошадь
987,Pferd::N,hiävuš,лошадь
988,Pferd::N,heävaš,лошадь
989,Pferd::N,ро̄ссь,лошадь
990,Schaf::N,sïrve,овца
991,Schaf::N,sávttsa,овца
992,Schaf::N,sávza,овца
993,Schaf::N,savzâ,овца
994,Schaf::N,sauʒʒ,овца
995,Schaf::N,ла̄мьпесь,овца
996,Schwein::N,snurke,свинья
997,Schwein::N,svijnne,свинья
998,Schwein::N,spiidni,свинья
999,Schwein::N,šahe,свинья
1000,Schwein::N,šââ´ǩǩ,свинья
1001,Schwein::N,ша̄гкь,свинья
1002,Hund::N,bïenje,собака
1003,Hund::N,bena,собака
1004,Hund::N,beana,собака
1005,Hund::N,peenuv,собака
1006,Hund::N,piânnai,собака
1007,Hund::N,пе̄ннэ,собака
1008,Katze::N,gaahtoe,кошка
1009,Katze::N,gáhtto,кошка
1010,Katze::N,bussá,кошка
1011,Katze::N,kissá,кошка
1012,Katze::N,kaass,кошка
1013,Katze::N,ко̄а̄сс,кошка
1014,Bär::N,gumsie,медведь
1015,Bär::N,biernna,медведь
1016,Bär::N,guovža,медведь
1017,Bär::N,bierdna,медведь
1018,Bär::N,kuob'žâ,медведь
1019,Bär::N,kue´bǯǯ,медведь
1020,Bär::N,та̄лл,медведь
1021,Eichhörnchen::N,åeruve,белка
1022,Eichhörnchen::N,oarre,белка
1023,Eichhörnchen::N,oarri,белка
1024,Eichhörnchen::N,uár'ree,белка
1025,Eichhörnchen::N,vuä´r'rev,белка
1026,Eichhörnchen::N,вуэррев,белка
1027,Elch::N,ïelje,лось
1028,Elch::N,ællja,лось
1029,Elch::N,sarvva,лось
1030,Elch::N,ealga,лось
1031,Elch::N,sorvâ,лось
1032,Elch::N,sõrvv,лось
1033,Elch::N,сэ̄ррв,лось
1034,Fuchs::N,riepie,лиса
1035,Fuchs::N,riebij,лиса
1036,Fuchs::N,rieban,лиса
1037,Fuchs::N,riemnjis,лиса
1038,Fuchs::N,rie´mjj,лиса
1039,Fuchs::N,рӣммьн,лиса
1040,Hase::N,njåemele,заяц
1041,Hase::N,njoammel,заяц
1042,Hase::N,njoammil,заяц
1043,Hase::N,njuámmil,заяц
1044,Hase::N,njue´m'mel,заяц
1045,Hase::N,нюэммель,заяц
1046,Maus::N,snjeara,мышь
1047,Maus::N,snjierrá,мышь
1048,Maus::N,sáhpán,мышь
1049,Maus::N,säplig,мышь
1050,Maus::N,sä´ppli,мышь
1051,Maus::N,са̄хпьлинк,мышь
1052,Wolf::N,sïejpe,волк
1053,Wolf::N,stálppe,волк
1054,Wolf::N,stáhkke,волк
1055,Wolf::N,ruomas,волк
1056,Wolf::N,kumpe,волк
1057,Wolf::N,návdi,волк
1058,Wolf::N,kumppi,волк
1059,Wolf::N,ku´mpp,волк
1060,Wolf::N,pââ´ldes,волк
1061,Wolf::N,чиррм,волк
1062,Wolf::N,пальтӭсь,волк
1063,Vogel::N,ledtie,птица
1064,Vogel::N,lådde,птица
1065,Vogel::N,loddi,птица
1066,Vogel::N,lodde,птица
1067,Vogel::N,lå´dd,птица
1068,Vogel::N,лоаннҍт,птица
1069,Schwarm::N,dåehkie,стая
1070,Schwarm::N,doahkke,стая
1071,Schwarm::N,doahkki,стая
1072,Schwarm::N,tuák'ki,стая
1073,Schwarm::N,parvv,стая
1074,Schwarm::N,туххк,стая
1075,Huhn::N,vöönhtse,курица
1076,Huhn::N,vuonntsá,курица
1077,Huhn::N,vuonccis,курица
1078,Huhn::N,kääṇi,курица
1079,Huhn::N,kää´nn,курица
1080,Huhn::N,ка̄ннҌ,курица
1081,Hahn::N,deere,петух
1082,Hahn::N,hádna,петух
1083,Hahn::N,åresvuonntsá,петух
1084,Hahn::N,vuonccis,петух
1085,Hahn::N,kääṇi,петух
1086,Hahn::N,åå´reskää´nn,петух
1087,Hahn::N,пе̄ттэх,петух
1088,Gans::N,gaase,гусь
1089,Gans::N,gássa,гусь
1090,Gans::N,čuonji,гусь
1091,Gans::N,čuá'njá,гусь
1092,Gans::N,čue´nj,гусь
1093,Gans::N,чуэнь,гусь
1094,Adler::N,aarhtse,орел
1095,Adler::N,goasskem,орел
1096,Adler::N,goaskin,орел
1097,Adler::N,kuás'kim,орел
1098,Adler::N,kuä´cǩǩem,орел
1099,Adler::N,куэцькем,орел
1100,Ente::N,tjååtsele,утка
1101,Ente::N,vuojatjis,утка
1102,Ente::N,čáhceloddi,утка
1103,Ente::N,vuonjâč,утка
1104,Ente::N,vuõnjâč,утка
1105,Ente::N,ча̄дзьлоаннҍт,утка
1106,Eule::N,snjågloe,сова
1107,Eule::N,skunjok,сова
1108,Eule::N,skuolfi,сова
1109,Eule::N,ijjâlodde,сова
1110,Eule::N,iiđsaž,сова
1111,Eule::N,кунньлоаннҍт,сова
1112,Eule::N,чӯзэм вуэһпэй,сова
1113,Kranich::N,goerke,журавль
1114,Kranich::N,guorgga,журавль
1115,Kranich::N,guorga,журавль
1116,Kranich::N,kuor'gâ,журавль
1117,Kranich::N,kuõrgg,журавль
1118,Kranich::N,кӯррк,журавль
1119,Krähe::N,voerhtje,ворона
1120,Krähe::N,gárránis,ворона
1121,Krähe::N,vuoratjis,ворона
1122,Krähe::N,vuoražas,ворона
1123,Krähe::N,vuorččis,ворона
1124,Krähe::N,vuorâč,ворона
1125,Krähe::N,vuõrâč,ворона
1126,Krähe::N,вӯрэч,ворона
1127,Kuckuck::N,gïeke,кукушка
1128,Kuckuck::N,giehka,кукушка
1129,Kuckuck::N,giehka,кукушка
1130,Kuckuck::N,kiehâ,кукушка
1131,Kuckuck::N,ǩiõkk,кукушка
1132,Kuckuck::N,кӣгк,кукушка
1133,Schwan::N,njoktje,лебедь
1134,Schwan::N,snjuktja,лебедь
1135,Schwan::N,njukča,лебедь
1136,Schwan::N,njuhčâ,лебедь
1137,Schwan::N,njuhčč,лебедь
1138,Schwan::N,нюххч,лебедь
1139,Fisch::N,guelie,рыба
1140,Fisch::N,guolle,рыба
1141,Fisch::N,guolli,рыба
1142,Fisch::N,kyeḷi,рыба
1143,Fisch::N,kue´ll,рыба
1144,Fisch::N,кӯлль,рыба
1145,Barsch::N,sihtege,окунь
1146,Barsch::N,vuoskun,окунь
1147,Barsch::N,vuoskku,окунь
1148,Barsch::N,vuásku,окунь
1149,Barsch::N,vuâsk,окунь
1150,Barsch::N,вуэсск,окунь
1151,Hecht::N,haavke,щука
1152,Hecht::N,hávgga,щука
1153,Hecht::N,hávga,щука
1154,Hecht::N,puško,щука
1155,Hecht::N,nu´ǩǩeš,щука
1156,Hecht::N,ныгкешь,щука
1157,Schlange[Tier]::N,gïermesje,змея
1158,Schlange[Tier]::N,germaj,змея
1159,Schlange[Tier]::N,gearpmaš,змея
1160,Schlange[Tier]::N,kyev'đi,змея
1161,Schlange[Tier]::N,ku´vdd,змея
1162,Schlange[Tier]::N,кӯввьт,змея
1163,Wurm::N,mietie,червяк
1164,Wurm::N,maarhke,червяк
1165,Wurm::N,mádo,червяк
1166,Wurm::N,máhtu,червяк
1167,Wurm::N,máátu,червяк
1168,Wurm::N,määtt,червяк
1169,Wurm::N,ма̄дт,червяк
1170,Spinne::N,hievnie,паук
1171,Spinne::N,hievnne,паук
1172,Spinne::N,heavdni,паук
1173,Spinne::N,evni,паук
1174,Spinne::N,eeunaž,паук
1175,Spinne::N,о̄а̄з,паук
1176,Ameise::N,garhke,муравей
1177,Ameise::N,gårkkå,муравей
1178,Ameise::N,gotka,муравей
1179,Ameise::N,kutkâ,муравей
1180,Ameise::N,kotkk,муравей
1181,Ameise::N,ко̄ттк,муравей
1182,Laus::N,dihkie,вошь
1183,Laus::N,dihkke,вошь
1184,Laus::N,dihkki,вошь
1185,Laus::N,tikke,вошь
1186,Laus::N,te´ǩǩ,вошь
1187,Laus::N,тыһкь,вошь
1188,Mücke::N,tjoejhke,комар
1189,Mücke::N,tjuojkka,комар
1190,Mücke::N,čuoika,комар
1191,Mücke::N,čuoš'kâ,комар
1192,Mücke::N,čuõškk,комар
1193,Mücke::N,чӯшшк,комар
1194,Fliege::N,tjoere,муха
1195,Fliege::N,boerege,муха
1196,Fliege::N,tjuruk,муха
1197,Fliege::N,čuru,муха
1198,Fliege::N,kiärpáš,муха
1199,Fliege::N,čuâr,муха
1200,Fliege::N,čuâras,муха
1201,Fliege::N,чуэраш,муха
1202,Schmetterling::N,biejjielåbloe,бабочка
1203,Schmetterling::N,biejvvelådde,бабочка
1204,Schmetterling::N,beaiveloddi,бабочка
1205,Schmetterling::N,piäi'vááloddááš,бабочка
1206,Schmetterling::N,ä´llbaž,бабочка
1207,Schmetterling::N,pei´vvlå´dd,бабочка
1208,Schmetterling::N,а̄лльп,бабочка
1209,Beere::N,muerjie,ягода
1210,Beere::N,muorjje,ягода
1211,Beere::N,muorji,ягода
1212,Beere::N,myer'ji,ягода
1213,Beere::N,mue´rjj,ягода
1214,Beere::N,мӯррьй,ягода
1215,Apfel::N,æbpla,яблоко
1216,Apfel::N,ehpal,яблоко
1217,Apfel::N,eppel,яблоко
1218,Apfel::N,eahppel,яблоко
1219,Apfel::N,я̄блэк,яблоко
1220,Pilz::N,goebpere,гриб
1221,Pilz::N,guoppar,гриб
1222,Pilz::N,guoppar,гриб
1223,Pilz::N,kuobâr,гриб
1224,Pilz::N,kuõbbâr,гриб
1225,Pilz::N,кӯмпар,гриб
1226,Zwiebel::N,lööke,луковица
1227,Zwiebel::N,løhkka,луковица
1228,Zwiebel::N,lávki,луковица
1229,Zwiebel::N,luukk,луковица
1230,Zwiebel::N,луквець,луковица
1231,Saat::N,saajoe,семя
1232,Saat::N,sádjo,семя
1233,Saat::N,siepman,семя
1234,Saat::N,siemâ,семя
1235,Saat::N,siõm,семя
1236,Saat::N,се̄м,семя
1237,Korn::N,gernie,зерно
1238,Korn::N,gårnnetjalmme,зерно
1239,Korn::N,gordni,зерно
1240,Korn::N,jiṿe,зерно
1241,Korn::N,ле̄ййп,зерно
1242,Heu::N,suejnieh,сено
1243,Heu::N,ájvve,сено
1244,Heu::N,suoidni,сено
1245,Heu::N,syei'ni,сено
1246,Heu::N,suei´nn,сено
1247,Heu::N,сӯййн,сено
1248,Schale::N,gïrre,шелуха
1249,Schale::N,garra,шелуха
1250,Schale::N,skádne,шелуха
1251,Schale::N,garra,шелуха
1252,Schale::N,korrâ,шелуха
1253,Schale::N,kõrr,шелуха
1254,Schale::N,ю̄дтҍ,шелуха
1255,Grube::N,haevtie,яма
1256,Grube::N,rågge,яма
1257,Grube::N,gohpi,яма
1258,Grube::N,roggi,яма
1259,Grube::N,kyep'pi,яма
1260,Grube::N,rogge,яма
1261,Grube::N,rå´ǧǧ,яма
1262,Grube::N,kåå´pp,яма
1263,Grube::N,коабпь,яма
1264,Falle::N,barta,ловушка
1265,Falle::N,ruevtie,ловушка
1266,Falle::N,gillar,ловушка
1267,Falle::N,ruovdde,ловушка
1268,Falle::N,rihtá,ловушка
1269,Falle::N,báhcahat,ловушка
1270,Falle::N,ká'skástâh,ловушка
1271,Falle::N,ää´ǧǧes,ловушка
1272,Falle::N,кӣлл,ловушка
1273,Falle::N,ше̄шшь,ловушка
1274,Schlinge::N,latjka,силок
1275,Schlinge::N,gieras,силок
1276,Schlinge::N,mohkki,силок
1277,Schlinge::N,kieḷâ,силок
1278,Schlinge::N,ǩiõll,силок
1279,Schlinge::N,ää´ǧǧes,силок
1280,Schlinge::N,кӣлл,силок
1281,Schlinge::N,ше̄шшь,силок
1282,Spur::N,gïeje,след
1283,Spur::N,luodda,след
1284,Spur::N,joavnes,след
1285,Spur::N,luodda,след
1286,Spur::N,luod'dâ,след
1287,Spur::N,ǩiõjj,след
1288,Spur::N,кӣйй,след
1289,Asche::N,govne,зола
1290,Asche::N,govne,пепел
1291,Asche::N,gudna,зола
1292,Asche::N,gudna,пепел
1293,Asche::N,gutna,зола
1294,Asche::N,gutna,пепел
1295,Asche::N,kunnâ,зола
1296,Asche::N,kunnâ,пепел
1297,Asche::N,kunn,зола
1298,Asche::N,kunn,пепел
1299,Asche::N,кунн,зола
1300,Asche::N,кунн,пепел
1301,Dreck::N,haaskoe,грязь
1302,Dreck::N,lænjok,грязь
1303,Dreck::N,baška,грязь
1304,Dreck::N,duova,грязь
1305,Dreck::N,durdi,грязь
1306,Dreck::N,tuol'vâ,грязь
1307,Dreck::N,sähss,грязь
1308,Dreck::N,са̄ккьс,грязь
1309,Eisen::N,ruevtie,железо
1310,Eisen::N,ruovdde,железо
1311,Eisen::N,ruovdi,железо
1312,Eisen::N,ryev'di,железо
1313,Eisen::N,ru´vdd,железо
1314,Eisen::N,рӯввьт,железо
1315,Gold::N,gullie,золото
1316,Gold::N,gålle,золото
1317,Gold::N,golli,золото
1318,Gold::N,kolle,золото
1319,Gold::N,kå´ll,золото
1320,Gold::N,коалль,золото
1321,Silber::N,sïlpe,серебро
1322,Silber::N,silbba,серебро
1323,Silber::N,silba,серебро
