,Concept_ID,fi,se
2968,Scheibe::N,viipale,snaejrie
2969,Scheibe::N,viipale,sárdde
2970,Scheibe::N,viipale,vajahas
2971,Scheibe::N,viipale,časkkis
2972,Scheibe::N,viipale,ča'skes
2973,Scheibe::N,viipale,ku´sǩǩ
2974,Scheibe::N,viipale,кусськ
2975,Fett::N,rasva,buejtie
2976,Fett::N,rasva,vuodja
2977,Fett::N,rasva,buoidi
2978,Fett::N,rasva,pyei'di
2979,Fett::N,rasva,puõi´dd
2980,Fett::N,rasva,пуййт
2981,Butter::N,voi,voeje
2982,Butter::N,voi,vuodja
2983,Butter::N,voi,vuodja
2984,Butter::N,voi,vuojâ
2985,Butter::N,voi,vuõjj
2986,Butter::N,voi,вӯйй
2987,Öl::N,öljy,ålja
2988,Öl::N,öljy,ulljo
2989,Öl::N,öljy,oalljo
2990,Öl::N,öljy,olju
2991,Öl::N,öljy,oljo
2992,Öl::N,öljy,vuõjj
2993,Öl::N,öljy,вӯйй
2994,Salz::N,suola,saelhtie
2995,Salz::N,suola,sállte
2996,Salz::N,suola,sálti
2997,Salz::N,suola,sältti
2998,Salz::N,suola,sä´ltt
2999,Salz::N,suola,сӯлль
3000,Suppe::N,keitto,joptse
3001,Suppe::N,keitto,jupptsa
3002,Suppe::N,keitto,málli
3003,Suppe::N,keitto,määḷi
3004,Suppe::N,keitto,lieṃâ
3005,Suppe::N,keitto,liõmm
3006,Suppe::N,keitto,лӣмм
3007,Honig::N,hunaja,hååneske
3008,Honig::N,hunaja,meda
3009,Honig::N,hunaja,miehta
3010,Honig::N,hunaja,mietâ
3011,Honig::N,hunaja,miõtt
3012,Honig::N,hunaja,мӣдт
3013,Milch::N,maito,mielhkie
3014,Milch::N,maito,mielkke
3015,Milch::N,maito,mielki
3016,Milch::N,maito,miel'kki
3017,Milch::N,maito,mie´lǩǩ
3018,Milch::N,maito,ма̄ййт
3019,Tee::N,tee,löövje
3020,Tee::N,tee,tedja
3021,Tee::N,tee,deadju
3022,Tee::N,tee,čee
3023,Tee::N,tee,teej̣â
3024,Tee::N,tee,čee
3025,Tee::N,tee,чайй
3026,Leder::N,nahka,hovre
3027,Leder::N,nahka,sassne
3028,Leder::N,nahka,náhkki
3029,Leder::N,nahka,leaira
3030,Leder::N,nahka,čevđi
3031,Leder::N,nahka,čåu´dd
3032,Leder::N,nahka,на̄ххьк
3033,Wolle::N,villa,ålloe
3034,Wolle::N,villa,hullo
3035,Wolle::N,villa,ullu
3036,Wolle::N,villa,ullo
3037,Wolle::N,villa,oll
3038,Wolle::N,villa,улл
3039,Stoff::N,kangas,tyjje
3040,Stoff::N,kangas,gápptás
3041,Stoff::N,kangas,stoaffa
3042,Stoff::N,kangas,ávnnas
3043,Stoff::N,kangas,käägus
3044,Stoff::N,kangas,aaunâs
3045,Stoff::N,kangas,лыййн
3046,Nadel::N,neula,naaloe
3047,Nadel::N,neula,nállo
3048,Nadel::N,neula,nállu
3049,Nadel::N,neula,nááḷu
3050,Nadel::N,neula,neu´ll
3051,Nadel::N,neula,нӣввьл
3052,Faden::N,lanka,laejkie
3053,Faden::N,lanka,hárppo
3054,Faden::N,lanka,árpu
3055,Faden::N,lanka,läigi
3056,Faden::N,lanka,lääi´j
3057,Faden::N,lanka,сӯнн
3058,Knopf::N,nappi,balhka
3059,Knopf::N,nappi,boallo
3060,Knopf::N,nappi,boallu
3061,Knopf::N,nappi,puál'lu
3062,Knopf::N,nappi,puäll
3063,Knopf::N,nappi,пуалл
3064,Knoten::N,solmu,tjoelme
3065,Knoten::N,solmu,tjuolmma
3066,Knoten::N,solmu,čuolbma
3067,Knoten::N,solmu,čuol'mâ
3068,Knoten::N,solmu,čuõlmm
3069,Knoten::N,solmu,чӯллм
3070,Farbe::N,maali,klaerie
3071,Farbe::N,maali,ivnne
3072,Farbe::N,maali,bájnno
3073,Farbe::N,maali,mola
3074,Farbe::N,maali,fearga
3075,Farbe::N,maali,maalâ
3076,Farbe::N,maali,páinu
3077,Farbe::N,maali,kälkk
3078,Farbe::N,maali,по̄а̄ййн
3079,Kleidung::N,vaatteet,tyjje
3080,Kleidung::N,vaatteet,gárvvo
3081,Kleidung::N,vaatteet,bivttas
3082,Kleidung::N,vaatteet,piivtâs
3083,Kleidung::N,vaatteet,pivoh
3084,Kleidung::N,vaatteet,piiutâs
3085,Kleidung::N,vaatteet,о̄а̄з
3086,Hemd::N,paita,sjåarhtoe
3087,Hemd::N,paita,skirtto
3088,Hemd::N,paita,báidi
3089,Hemd::N,paita,päiđi
3090,Hemd::N,paita,päidd
3091,Hemd::N,paita,па̄ййт
3092,Kragen::N,kaulus,döörhke
3093,Kragen::N,kaulus,tjiebet
3094,Kragen::N,kaulus,tjehpuris
3095,Kragen::N,kaulus,čeabet
3096,Kragen::N,kaulus,kráva
3097,Kragen::N,kaulus,siä'pulâs
3098,Kragen::N,kaulus,seäp'plõs
3099,Kragen::N,kaulus,ко̄а̄влас
3100,Ärmel::N,hiha,sissie
3101,Ärmel::N,hiha,sasse
3102,Ärmel::N,hiha,soadji
3103,Ärmel::N,hiha,suájá
3104,Ärmel::N,hiha,suäjj
3105,Ärmel::N,hiha,суэйй
3106,Hose::N,housut,måvhka
3107,Hose::N,housut,båkså
3108,Hose::N,housut,buvssat
3109,Hose::N,housut,puuvsah
3110,Hose::N,housut,puus
3111,Hose::N,housut,пукс
3112,Hose::N,housut,ко̄а̄дтӭ
3113,Gürtel::N,vyö,juvvie
3114,Gürtel::N,vyö,beelhte
3115,Gürtel::N,vyö,avve
3116,Gürtel::N,vyö,getsam
3117,Gürtel::N,vyö,boagán
3118,Gürtel::N,vyö,pooṿij
3119,Gürtel::N,vyö,puäǥǥanj
3120,Gürtel::N,vyö,эвв
3121,Mütze::N,lakki,tjohpe
3122,Mütze::N,lakki,gahper
3123,Mütze::N,lakki,gahpir
3124,Mütze::N,lakki,kappeer
3125,Mütze::N,lakki,keä´p'per
3126,Mütze::N,lakki,кабперь
3127,Schuh::N,kenkä,gaamege
3128,Schuh::N,kenkä,gáma
3129,Schuh::N,kenkä,skuovva
3130,Schuh::N,kenkä,gáma
3131,Schuh::N,kenkä,kaamâ
3132,Schuh::N,kenkä,kaammi
3133,Schuh::N,kenkä,камаша
3134,Stiefel::N,saapas,steeblege
3135,Stiefel::N,saapas,stiebil
3136,Stiefel::N,saapas,sáhpis
3137,Stiefel::N,saapas,sáppat
3138,Stiefel::N,saapas,steevvil
3139,Stiefel::N,saapas,sa´ppi
3140,Stiefel::N,saapas,са̄ххпе
3141,Ring::N,sormus,rïngke
3142,Ring::N,sormus,suormas
3143,Ring::N,sormus,suorpmas
3144,Ring::N,sormus,suormâs
3145,Ring::N,sormus,suõrmâs
3146,Ring::N,sormus,сӯрмас
3147,Band::N,nauha,baante
3148,Band::N,nauha,bádde
3149,Band::N,nauha,báddi
3150,Band::N,nauha,päddi
3151,Band::N,nauha,liântt
3152,Band::N,nauha,källre´ppiǩ
3153,Band::N,nauha,ля̄ӊӊт
3154,Kamm::N,kampa,gaampe
3155,Kamm::N,kampa,rájdam
3156,Kamm::N,kampa,tjåhkom
3157,Kamm::N,kampa,čohkun
3158,Kamm::N,kampa,čohhoom
3159,Kamm::N,kampa,čååǥǥam
3160,Kamm::N,kampa,чоагкь
3161,Spiegel::N,peili,guelmiedahke
3162,Spiegel::N,peili,spiedjil
3163,Spiegel::N,peili,speajal
3164,Spiegel::N,peili,speeijal
3165,Spiegel::N,peili,suei´mkar
3166,Spiegel::N,peili,кыффкэмка̄ррь
3167,Spiegel::N,peili,зе̄ркал
3168,Riemen::N,hihna,györtenje
3169,Riemen::N,hihna,rájppe
3170,Riemen::N,hihna,garttsa
3171,Riemen::N,hihna,lávži
3172,Riemen::N,hihna,läbži
3173,Riemen::N,hihna,läbǯǯ
3174,Riemen::N,hihna,ре̄ммь
3175,Schnur::N,naru,gurrie
3176,Schnur::N,naru,gáras
3177,Schnur::N,naru,garca
3178,Schnur::N,naru,orrâ
3179,Schnur::N,naru,nue´rr
3180,Schnur::N,naru,нӯррь
3181,Schnur::N,nuora,gurrie
3182,Schnur::N,nuora,gáras
3183,Schnur::N,nuora,garca
3184,Schnur::N,nuora,orrâ
3185,Schnur::N,nuora,nue´rr
3186,Schnur::N,nuora,нӯррь
3187,Leine::N,talutushihna,baante
3188,Leine::N,talutushihna,gájnno
3189,Leine::N,talutushihna,báddi
3190,Leine::N,talutushihna,oarra
3191,Leine::N,talutushihna,läbži
3192,Leine::N,talutushihna,läbǯǯ
3193,Leine::N,talutushihna,ла̄ммч
3194,Decke::N,peite,gaptjese
3195,Decke::N,peite,rádno
3196,Decke::N,peite,gåbtjås
3197,Decke::N,peite,tæhppin
3198,Decke::N,peite,govččas
3199,Decke::N,peite,loovdâ
3200,Decke::N,peite,räänn
3201,Decke::N,peite,ра̄нн
3202,Kissen::N,tyyny,nalhke
3203,Kissen::N,tyyny,guoddá
3204,Kissen::N,tyyny,oajvevuolle
3205,Kissen::N,tyyny,guoddá
3206,Kissen::N,tyyny,bolsttar
3207,Kissen::N,tyyny,polster
3208,Kissen::N,tyyny,pee´ren
3209,Kissen::N,tyyny,pooddâšǩ
3210,Kissen::N,tyyny,по̄дэшк
3211,Kissen::N,pielus,nalhke
3212,Kissen::N,pielus,guoddá
3213,Kissen::N,pielus,oajvevuolle
3214,Kissen::N,pielus,guoddá
3215,Kissen::N,pielus,bolsttar
3216,Kissen::N,pielus,polster
3217,Kissen::N,pielus,pee´ren
3218,Kissen::N,pielus,pooddâšǩ
3219,Kissen::N,pielus,по̄дэшк
3220,Tuch::N,huivi,tyjje
3221,Tuch::N,huivi,tyddja
3222,Tuch::N,huivi,gådo
3223,Tuch::N,huivi,liidni
3224,Tuch::N,huivi,läđđee
3225,Tuch::N,huivi,re´ppiǩ
3226,Tuch::N,huivi,ree´ppiǩ
3227,Tuch::N,huivi,ребпехь
3228,Handtuch::N,pyyheliina,njaamelijnie
3229,Handtuch::N,pyyheliina,sigárdahka
3230,Handtuch::N,pyyheliina,sihkaldat
3231,Handtuch::N,pyyheliina,siholdâs
3232,Handtuch::N,pyyheliina,seekkldõs
3233,Handtuch::N,pyyheliina,u´tree´lniǩ
3234,Handtuch::N,pyyheliina,отеральнэхьк
3235,Kraft::N,väki,faamoe
3236,Kraft::N,väki,fábmo
3237,Kraft::N,väki,fápmu
3238,Kraft::N,väki,fááṃu
3239,Kraft::N,väki,viõkk
3240,Kraft::N,väki,вӣгк
3241,Kraft::N,voima,faamoe
3242,Kraft::N,voima,fábmo
3243,Kraft::N,voima,fápmu
3244,Kraft::N,voima,fááṃu
3245,Kraft::N,voima,viõkk
3246,Kraft::N,voima,вӣгк
3247,Stärke::N,vahvuus,vieksiesvoete
3248,Stärke::N,vahvuus,gievrrudahka
3249,Stärke::N,vahvuus,gievrrodus
3250,Stärke::N,vahvuus,veahka
3251,Stärke::N,vahvuus,vuoibmi
3252,Stärke::N,vahvuus,viek'sâvuotâ
3253,Stärke::N,vahvuus,viõkk
3254,Stärke::N,vahvuus,са̄м
3255,Stärke::N,vahvuus,вӣгк
3256,Gesundheit::N,terveys,healsoe
3257,Gesundheit::N,terveys,starne
3258,Gesundheit::N,terveys,hælsso
3259,Gesundheit::N,terveys,varresvuohta
3260,Gesundheit::N,terveys,dearvvasvuohta
3261,Gesundheit::N,terveys,tie'rvâsvuotâ
3262,Gesundheit::N,terveys,tiõrvâsvuõtt
3263,Gesundheit::N,terveys,тӣрвасвӯдт
3264,Krankheit::N,tauti,skïemtjelasse
3265,Krankheit::N,tauti,skihpudahka
3266,Krankheit::N,tauti,dávdda
3267,Krankheit::N,tauti,vihke
3268,Krankheit::N,tauti,dávda
3269,Krankheit::N,tauti,tavdâ
3270,Krankheit::N,tauti,puá'cuvuotâ
3271,Krankheit::N,tauti,kõpp
3272,Krankheit::N,tauti,puõccmoš
3273,Krankheit::N,tauti,кэ̄бп
3274,Krankheit::N,sairaus,skïemtjelasse
3275,Krankheit::N,sairaus,skihpudahka
3276,Krankheit::N,sairaus,dávdda
3277,Krankheit::N,sairaus,vihke
3278,Krankheit::N,sairaus,dávda
3279,Krankheit::N,sairaus,tavdâ
3280,Krankheit::N,sairaus,puá'cuvuotâ
3281,Krankheit::N,sairaus,kõpp
3282,Krankheit::N,sairaus,puõccmoš
3283,Krankheit::N,sairaus,кэ̄бп
3284,Schmerz::N,kipu,haerhpie
3285,Schmerz::N,kipu,bávtjas
3286,Schmerz::N,kipu,bávčča
3287,Schmerz::N,kipu,tuške
3288,Schmerz::N,kipu,poovčâs
3289,Schmerz::N,kipu,tå´sǩǩ
3290,Schmerz::N,kipu,кэ̄бп
3291,Schmerz::N,särky,haerhpie
3292,Schmerz::N,särky,bávtjas
3293,Schmerz::N,särky,bávčča
3294,Schmerz::N,särky,tuške
3295,Schmerz::N,särky,poovčâs
3296,Schmerz::N,särky,tå´sǩǩ
3297,Schmerz::N,särky,кэ̄бп
3298,Wunde::N,haava,saejrie
3299,Wunde::N,haava,hávve
3300,Wunde::N,haava,hávvi
3301,Wunde::N,haava,hävvi
3302,Wunde::N,haava,hää´vv
3303,Wunde::N,haava,ра̄ӊӊҍ
3304,Fieber::N,kuume,vaejlie
3305,Fieber::N,kuume,fiebar
3306,Fieber::N,kuume,báhkkadávda
3307,Fieber::N,kuume,žaar
3308,Fieber::N,kuume,жоарр
3309,Arznei::N,lääke,daalhkesh
3310,Arznei::N,lääke,dálkas
3311,Arznei::N,lääke,dálkkas
3312,Arznei::N,lääke,taalhâs
3313,Arznei::N,lääke,lekittâs
3314,Arznei::N,lääke,taalkâs
3315,Arznei::N,lääke,лоаддв
3316,Brücke::N,silta,pruvvie
3317,Brücke::N,silta,råvve
3318,Brücke::N,silta,šaldi
3319,Brücke::N,silta,šalde
3320,Brücke::N,silta,mostt
3321,Brücke::N,silta,мо̄сст
3322,Brunnen::N,kaivo,prutnie
3323,Brunnen::N,kaivo,ruddne
3324,Brunnen::N,kaivo,gáivo
3325,Brunnen::N,kaivo,káivu
3326,Brunnen::N,kaivo,käivv
3327,Brunnen::N,kaivo,ка̄ййв
3328,Weide::N,laidun,gåatome
3329,Weide::N,laidun,guohtom
3330,Weide::N,laidun,guohtun
3331,Weide::N,laidun,kuátu
3332,Weide::N,laidun,luátu
3333,Weide::N,laidun,та̄нтар
3334,Pfad::N,polku,baalka
3335,Pfad::N,polku,bálges
3336,Pfad::N,polku,bálggis
3337,Pfad::N,polku,päälgis
3338,Pfad::N,polku,pää´ljes
3339,Pfad::N,polku,поалкас
3340,Weg::N,tie,geajnoe
3341,Weg::N,tie,gæjnno
3342,Weg::N,tie,væddja
3343,Weg::N,tie,geaidnu
3344,Weg::N,tie,luod'dâ
3345,Weg::N,tie,čuâǥǥas
3346,Weg::N,tie,чуэкас
3347,Straße::N,katu,geajnoe
3348,Straße::N,katu,joene
3349,Straße::N,katu,gahttun
3350,Straße::N,katu,geaidnu
3351,Straße::N,katu,maađij
3352,Straße::N,katu,uu´lec
3353,Straße::N,katu,чуэкас
3354,Dorf::N,kylä,sïjte
3355,Dorf::N,kylä,bájkke
3356,Dorf::N,kylä,gilli
3357,Dorf::N,kylä,sijdâ
3358,Dorf::N,kylä,sijdd
3359,Dorf::N,kylä,сыййт
3360,Stadt::N,kaupunki,staare
3361,Stadt::N,kaupunki,sjeltie
3362,Stadt::N,kaupunki,stáda
3363,Stadt::N,kaupunki,gávpot
3364,Stadt::N,kaupunki,kaavpug
3365,Stadt::N,kaupunki,lâ´nn
3366,Stadt::N,kaupunki,gåårad
3367,Stadt::N,kaupunki,ланнҍ
3368,Brief::N,kirje,prievie
3369,Brief::N,kirje,girjje
3370,Brief::N,kirje,reive
3371,Brief::N,kirje,kirje
3372,Brief::N,kirje,ǩe´rjj
3373,Brief::N,kirje,кыррьй
3374,Buch::N,kirja,gærja
3375,Buch::N,kirja,girjje
3376,Buch::N,kirja,girji
3377,Buch::N,kirja,kirje
3378,Buch::N,kirja,ǩe´rjj
3379,Buch::N,kirja,кыррьй
3380,Buchstabe::N,kirjain,baakoe
3381,Buchstabe::N,kirjain,bokstávva
3382,Buchstabe::N,kirjain,bustávva
3383,Buchstabe::N,kirjain,puustav
3384,Buchstabe::N,kirjain,bukva
3385,Buchstabe::N,kirjain,буква
3386,Zeitung::N,lehti,plaerie
3387,Zeitung::N,lehti,avijssa
3388,Zeitung::N,lehti,bláđđi
3389,Zeitung::N,lehti,aavis
3390,Zeitung::N,lehti,listt
3391,Zeitung::N,lehti,ga´zaat
3392,Zeitung::N,lehti,газет
3393,Zeitung::N,sanomalehti,plaerie
3394,Zeitung::N,sanomalehti,avijssa
3395,Zeitung::N,sanomalehti,bláđđi
3396,Zeitung::N,sanomalehti,aavis
3397,Zeitung::N,sanomalehti,listt
3398,Zeitung::N,sanomalehti,ga´zaat
3399,Zeitung::N,sanomalehti,газет
3400,Leben::N,elo,hïegke
3401,Leben::N,elo,hægga
3402,Leben::N,elo,iellem
3403,Leben::N,elo,viessom
3404,Leben::N,elo,eallin
3405,Leben::N,elo,eellim
3406,Leben::N,elo,jie´llem
3407,Leben::N,elo,я̄лл
3408,Leben::N,elämä,hïegke
3409,Leben::N,elämä,hægga
3410,Leben::N,elämä,iellem
3411,Leben::N,elämä,viessom
3412,Leben::N,elämä,eallin
3413,Leben::N,elämä,eellim
3414,Leben::N,elämä,jie´llem
3415,Leben::N,elämä,я̄лл
3416,Tod::N,kuolema,jaame
3417,Tod::N,kuolema,jábmem
3418,Tod::N,kuolema,jápmin
3419,Tod::N,kuolema,jäämmim
3420,Tod::N,kuolema,så´rmm
3421,Tod::N,kuolema,jää´mmem
3422,Tod::N,kuolema,соаррьм
3423,Grab::N,hauta,gaelmie
3424,Grab::N,hauta,ráhpo
3425,Grab::N,hauta,hávdde
3426,Grab::N,hauta,hávdi
3427,Grab::N,hauta,hävdi
3428,Grab::N,hauta,äu´dd
3429,Grab::N,hauta,ка̄лльм
3430,Kirche::N,kirkko,gærhkoe
3431,Kirche::N,kirkko,girkko
3432,Kirche::N,kirkko,girku
3433,Kirche::N,kirkko,kirkko
3434,Kirche::N,kirkko,ceerkav
3435,Kirche::N,kirkko,цэ̄ркав
3436,Sünde::N,synti,sådtoe
3437,Sünde::N,synti,suddo
3438,Sünde::N,synti,suddu
3439,Sünde::N,synti,suddo
3440,Sünde::N,synti,reä´ǩ'ǩ
3441,Gott::N,jumala,jupmele
3442,Gott::N,jumala,jubmel
3443,Gott::N,jumala,ipmil
3444,Gott::N,jumala,immeel
3445,Gott::N,jumala,e´mmel
3446,Gott::N,jumala,иммель
3447,Arbeiter::N,työläinen,barkije
3448,Arbeiter::N,työläinen,barggoulmusj
3449,Arbeiter::N,työläinen,bargi
3450,Arbeiter::N,työläinen,pargee
3451,Arbeiter::N,työläinen,reâugglaž
3452,Arbeiter::N,työläinen,лыххкэй
3453,Chef::N,päällikkö,åvtehke
3454,Chef::N,päällikkö,oajvve
3455,Chef::N,päällikkö,hoavda
3456,Chef::N,päällikkö,hovdâ
3457,Chef::N,päällikkö,uái'vi
3458,Chef::N,päällikkö,ä´ttem
3459,Chef::N,päällikkö,vuei´vvooumaž
3460,Chef::N,päällikkö,выгкэй
3461,Chef::N,päällikkö,вӯййкьей
3462,Chef::N,päällikkö,вуэййв
3463,Meister::N,mestari,ööhpehtæjja
3464,Meister::N,mestari,åhpadiddje
3465,Meister::N,mestari,čeahppi
3466,Meister::N,mestari,meašttir
3467,Meister::N,mestari,miäš'tár
3468,Meister::N,mestari,määstär
3469,Meister::N,mestari,че̄ххьп
3470,Arzt::N,lääkäri,dåaktere
3471,Arzt::N,lääkäri,dåktår
3472,Arzt::N,lääkäri,dálkudiddje
3473,Arzt::N,lääkäri,doavttir
3474,Arzt::N,lääkäri,tuáh'tár
3475,Arzt::N,lääkäri,dåhttar
3476,Arzt::N,lääkäri,лыххцэй
3477,Lehrer::N,opettaja,lohkehtæjja
3478,Lehrer::N,opettaja,skåvlik
3479,Lehrer::N,opettaja,åjpadiddje
3480,Lehrer::N,opettaja,oahpaheaddji
3481,Lehrer::N,opettaja,máttááttijjee
3482,Lehrer::N,opettaja,u´čtee´l
3483,Lehrer::N,opettaja,mätt'teei
3484,Lehrer::N,opettaja,уххцэй
3485,Geld::N,raha,vierhtie
3486,Geld::N,raha,ruhta
3487,Geld::N,raha,biednik
3488,Geld::N,raha,ruhta
3489,Geld::N,raha,ruttâ
3490,Geld::N,raha,teä´ǧ'ǧ
3491,Geld::N,raha,те̄ӈӈьк
3492,Geschäft::N,liike,åesie
3493,Geschäft::N,liike,oases
3494,Geschäft::N,liike,gávpi
3495,Geschäft::N,liike,kävppi
3496,Geschäft::N,liike,haandâl
3497,Geschäft::N,liike,kaupp
3498,Geschäft::N,liike,ро̄бэт
3499,Laden::N,puoti,bovre
3500,Laden::N,puoti,oases
3501,Laden::N,puoti,rámbuvdda
3502,Laden::N,puoti,gávpi
3503,Laden::N,puoti,puvdâ
3504,Laden::N,puoti,kävppi
3505,Laden::N,puoti,kaupp
3506,Laden::N,puoti,ла̄ффьк
3507,Laden::N,kauppa,bovre
3508,Laden::N,kauppa,oases
3509,Laden::N,kauppa,rámbuvdda
3510,Laden::N,kauppa,gávpi
3511,Laden::N,kauppa,puvdâ
3512,Laden::N,kauppa,kävppi
3513,Laden::N,kauppa,kaupp
3514,Laden::N,kauppa,ла̄ффьк
3515,Preis::N,hinta,åasa
3516,Preis::N,hinta,hadde
3517,Preis::N,hinta,haddi
3518,Preis::N,hinta,hadde
3519,Preis::N,hinta,hâ´dd
3520,Preis::N,hinta,а̄ррв
3521,Ware::N,tavara,vaaroe
3522,Ware::N,tavara,várro
3523,Ware::N,tavara,gálvvo
3524,Ware::N,tavara,gálvu
3525,Ware::N,tavara,kálvu
3526,Ware::N,tavara,täävvir
3527,Ware::N,tavara,kälvv
3528,Ware::N,tavara,tä´vver
3529,Ware::N,tavara,та̄вяр
3530,Nutzen::N,hyöty,aevhkie
3531,Nutzen::N,hyöty,ávkke
3532,Nutzen::N,hyöty,ávki
3533,Nutzen::N,hyöty,ävkki
3534,Nutzen::N,hyöty,äu´ǩǩ
3535,Nutzen::N,hyöty,то̄ӆӆк 
3536,Reichtum::N,rikkaus,ræjhkoesvoete
3537,Reichtum::N,rikkaus,boanndudahka
3538,Reichtum::N,rikkaus,rikkisvuohta
3539,Reichtum::N,rikkaus,riggodat
3540,Reichtum::N,rikkaus,riggodâh
3541,Reichtum::N,rikkaus,ree´ǧǧesvuõtt
3542,Reichtum::N,rikkaus,ва̄птэквӯдт
3543,Welt::N,maailma,veartene
3544,Welt::N,maailma,værált
3545,Welt::N,maailma,ilmme
3546,Welt::N,maailma,máilbmi
3547,Welt::N,maailma,maailm
3548,Welt::N,maailma,maai´lm
3549,Welt::N,maailma,jânnamkå´dd
3550,Welt::N,maailma,э̄ллманнт
3551,Land::N,maa,laante
3552,Land::N,maa,eatneme
3553,Land::N,maa,lánnda
3554,Land::N,maa,eanan
3555,Land::N,maa,eennâm
3556,Land::N,maa,mädd
3557,Land::N,maa,jânnam
3558,Land::N,maa,ланнҍ
3559,Land::N,maa,е̄ммьне
3560,Staat::N,valtio,staate
3561,Staat::N,valtio,stáhtta
3562,Staat::N,valtio,rijkka
3563,Staat::N,valtio,stáhta
3564,Staat::N,valtio,staatâ
3565,Staat::N,valtio,riikk
3566,Staat::N,valtio,ланнҍ
3567,Staat::N,valtio,государствэ
3568,König::N,kuningas,gånka
3569,König::N,kuningas,gånågis
3570,König::N,kuningas,gonagas
3571,König::N,kuningas,kunâgâs
3572,König::N,kuningas,caarr
3573,König::N,kuningas,koonǥõs
3574,König::N,kuningas,цоарр
3575,Macht::N,mahti,faamoe
3576,Macht::N,mahti,fábmo
3577,Macht::N,mahti,fábmogisvuohta
3578,Macht::N,mahti,fápmu
3579,Macht::N,mahti,väldi
3580,Macht::N,mahti,vä´ldd
3581,Macht::N,mahti,воаллт
3582,Grenze::N,raja,raajoe
3583,Grenze::N,raja,rádjá
3584,Grenze::N,raja,mierre
3585,Grenze::N,raja,rádji
3586,Grenze::N,raja,rääji
3587,Grenze::N,raja,raajj
3588,Grenze::N,raja,ре̄ввьн
3589,Krieg::N,sota,dåara
3590,Krieg::N,sota,soahte
3591,Krieg::N,sota,soahti
3592,Krieg::N,sota,suáti
3593,Krieg::N,sota,väi´nn
3594,Krieg::N,sota,туарр
3595,Feind::N,vihollinen,gertele
3596,Feind::N,vihollinen,vasjulasj
3597,Feind::N,vihollinen,vašálaš
3598,Feind::N,vihollinen,vajalâš
3599,Feind::N,vihollinen,vâjjeeja
3600,Feind::N,vihollinen,вэресь
3601,Gewalt::N,väkivalta,vahágahttem
3602,Gewalt::N,väkivalta,veahkaváldi
3603,Gewalt::N,väkivalta,vie'hâväldi
3604,Gewalt::N,väkivalta,pâ´elviõkk
3605,Gewalt::N,väkivalta,вӣгк
3606,Kampf::N,taistelu,gæmhpome
3607,Kampf::N,taistelu,doarro
3608,Kampf::N,taistelu,oajbbom
3609,Kampf::N,taistelu,rahtjamus
3610,Kampf::N,taistelu,doarru
3611,Kampf::N,taistelu,vuostelasvuohta
3612,Kampf::N,taistelu,tuáṛi
3613,Kampf::N,taistelu,tuärrmõš
3614,Kampf::N,taistelu,вуаййпмушш
3615,Bogen[Waffe]::N,jousi,joeksi
3616,Bogen[Waffe]::N,jousi,juoksa
3617,Bogen[Waffe]::N,jousi,dávgi
3618,Bogen[Waffe]::N,jousi,tävgi
3619,Bogen[Waffe]::N,jousi,johss
3620,Bogen[Waffe]::N,jousi,ю̄ккс
3621,Pfeil::N,nuoli,njoele
3622,Pfeil::N,nuoli,sådde
3623,Pfeil::N,nuoli,njuolla
3624,Pfeil::N,nuoli,njuolla
3625,Pfeil::N,nuoli,njuoḷâ
3626,Pfeil::N,nuoli,njuõll
3627,Pfeil::N,nuoli,ню̄лл
3628,Gewehr::N,kivääri,röövre
3629,Gewehr::N,kivääri,birsso
3630,Gewehr::N,kivääri,bissu
3631,Gewehr::N,kivääri,pisso
3632,Gewehr::N,kivääri,pess
3633,Gewehr::N,kivääri,пысс
3634,Fehler::N,vika,fiejlie
3635,Fehler::N,vika,vihke
3636,Fehler::N,vika,boastovuohta
3637,Fehler::N,vika,vihki
3638,Fehler::N,vika,vearri
3639,Fehler::N,vika,vahe
3640,Fehler::N,vika,feilâ
3641,Fehler::N,vika,vie´rr
3642,Fehler::N,vika,се̄гкь
3643,Fehler::N,vika,ся̄гкнэхк
3644,Fehler::N,virhe,fiejlie
3645,Fehler::N,virhe,vihke
3646,Fehler::N,virhe,boastovuohta
3647,Fehler::N,virhe,vihki
3648,Fehler::N,virhe,vearri
3649,Fehler::N,virhe,vahe
3650,Fehler::N,virhe,feilâ
3651,Fehler::N,virhe,vie´rr
3652,Fehler::N,virhe,се̄гкь
3653,Fehler::N,virhe,ся̄гкнэхк
3654,Lüge::N,valhe,slogne
3655,Lüge::N,valhe,slaarve
3656,Lüge::N,valhe,gieles
3657,Lüge::N,valhe,gielis
3658,Lüge::N,valhe,kie'les
3659,Lüge::N,valhe,ǩee´lesvuõtt
3660,Lüge::N,valhe,ке̄лсэллмушш
3661,Schaden::N,vaurio,skaara
3662,Schaden::N,vaurio,vahák
3663,Schaden::N,vaurio,skádá
3664,Schaden::N,vaurio,vahát
3665,Schaden::N,vaurio,vaahâg
3666,Schaden::N,vaurio,påå´mh
3667,Schaden::N,vaurio,ря̄хкхэмушш
3668,Schaden::N,vahinko,skaara
3669,Schaden::N,vahinko,vahák
3670,Schaden::N,vahinko,skádá
3671,Schaden::N,vahinko,vahát
3672,Schaden::N,vahinko,vaahâg
3673,Schaden::N,vahinko,påå´mh
3674,Schaden::N,vahinko,ря̄хкхэмушш
