,Concept_ID,kl,lv
2716,Gewalt::N,,vara
2717,Gewalt::N,,vardarbība
2718,Bogen[Waffe]::N,,ньӧввуж
2719,Bogen[Waffe]::N,,loks
2720,Lüge::N,,пӧръясьӧм
2721,Lüge::N,,ылӧдлӧм
2722,Lüge::N,,meli
2723,Schaden::N,,лёк
2724,Schaden::N,,изъян
2725,Schaden::N,,пакӧсьт
2726,Schaden::N,,bojājums
2727,Schaden::N,,kaitējums
2728,April::N,,кос му
2729,April::N,,aprīlis
2730,frisch::A,,выль
2731,frisch::A,,svaigs
2732,lecker::A,,чӧскыд
2733,lecker::A,,gards
2734,lecker::A,,garšīgs
2735,sauer::A,,шома
2736,sauer::A,,skābs
2737,bunt::A,,сера
2738,bunt::A,,raibs
2739,bunt::A,,krāsains
2740,teuer::A,,дона
2741,teuer::A,,dārgs
2742,geschickt::A,,кипода
2743,geschickt::A,,кужысь
2744,geschickt::A,,manīgs
2745,nackt::A,,пасьтӧм
2746,nackt::A,,pliks
2747,ehemalig::A,,вӧвлӧм
2748,ehemalig::A,,bijušais
2749,bekannt::A,,тӧдса
2750,bekannt::A,,zināms
2751,bekannt::A,,pazīstams
2752,anderer::A,,мукӧд
2753,anderer::A,,otrs
2754,zuerst::ADV,,войдӧр
2755,zuerst::ADV,,vis'pirms
2756,niemals::ADV,,оз некор
2757,niemals::ADV,,nemūžam
2758,von hier::ADV,,тасянь
2759,von hier::ADV,,no šejienes
2760,dort::ADV,,сэні
2761,dort::ADV,,tur
2762,oben::ADV,,вылын
2763,oben::ADV,,выліын
2764,oben::ADV,,virsū
2765,hinauf::ADV,,выліӧ
2766,hinauf::ADV,,augšā
2767,hinauf::ADV,,uz augšu
2768,nicht::ADV,,oз
2769,nicht::ADV,,ne
2770,ein wenig::ADV,,неуна
2771,ein wenig::ADV,,drusku
2772,so::ADV,,тадз
2773,so::ADV,,сідз
2774,so::ADV,,tā
2775,so::ADV,,tik
2776,nur::ADV,,куш
2777,nur::ADV,,сӧмын
2778,nur::ADV,,vien
2779,nur::ADV,,tikai
2780,vor::PRP,,водзын
2781,vor::PRP,,priekš
2782,hinter::PRP,,бӧрнын
2783,hinter::PRP,,aiz
2784,unter::PRP,,улын
2785,unter::PRP,,zem
2786,durch::PRP,,пыр
2787,durch::PRP,,пырыс
2788,durch::PRP,,caur
2789,durch::PRP,,cauri
2790,neben::PRP,,бердын
2791,neben::PRP,,līdzās
2792,zwischen::PRP,,костын
2793,zwischen::PRP,,starp
2794,wegen::PRP,,вӧсна
2795,wegen::PRP,,pēc
2796,alles::PRN,,став
2797,alles::PRN,,viss
2798,aufgehen[Sonne]::V,,петны
2799,aufgehen[Sonne]::V,,lēkt
2800,aufgehen[Sonne]::V,,uzlēkt
2801,strömen::V,,киссьыны
2802,strömen::V,,līt
2803,strömen::V,,plūst
2804,fließen::V,,визувтны
2805,fließen::V,,tecēt
2806,faulen::V,,сісьмыны
2807,faulen::V,,pūt
2808,faulen::V,,trudēt
2809,verfaulen::V,,сісьмыны
2810,verfaulen::V,,sapūt
2811,verfaulen::V,,satrūdēt
2812,verschwinden::V,,бырны
2813,verschwinden::V,,nozust
2814,lärmen::V,,жувгыны
2815,lärmen::V,,ыугыны
2816,lärmen::V,,шумитны
2817,lärmen::V,,ālēties
2818,lärmen::V,,trokšņot
2819,klirren::V,,гольскöдчыны
2820,klirren::V,,tinkšķēt
2821,klirren::V,,džinkstēt
2822,rauschen::V,,кышакывны
2823,rauschen::V,,šalkt
2824,klingen::V,,шыавны
2825,klingen::V,,юргыны
2826,klingen::V,,skanēt
2827,klingen::V,,izklausīties
2828,müde werden::V,,мудзны
2829,müde werden::V,,nokust
2830,krank werden::V,,висьмыны
2831,krank werden::V,,sasirgt
2832,krank sein::V,,висьны
2833,krank sein::V,,slimot
2834,umkommen::V,,кувны
2835,umkommen::V,,apsprāgt
2836,umkommen::V,,aiziet bojā
2837,sich rühren::V,,вӧрны
2838,sich rühren::V,,вӧрӧдчыны
2839,sich rühren::V,,sagrozīties
2840,sich erheben::V,,сувтны
2841,sich erheben::V,,piecelties
2842,hinfallen::V,,усьны
2843,hinfallen::V,,sabirt
2844,hinfallen::V,,pakrist
2845,kriechen::V,,кыссьыны
2846,kriechen::V,,līst
2847,kriechen::V,,rāpot
2848,gehen::V,,мyнны
2849,gehen::V,,iet
2850,abfahren::V,,мӧдӧдчыны
2851,abfahren::V,,atiet
2852,abfahren::V,,aizbraukt
2853,erwarten::V,,виччысьны
2854,erwarten::V,,sagaidīt
2855,lachen::V,,серавны
2856,lachen::V,,серавлыны
2857,lachen::V,,smiet
2858,lachen::V,,smieties
2859,anschauen::V,,видзӧдны
2860,anschauen::V,,paraudzīties
2861,probieren::V,,видлыны
2862,probieren::V,,nogaršot
2863,zu sehen sein::V,,тыдавны
2864,zu sehen sein::V,,parādīties
2865,vernehmen::V,,кывны
2866,vernehmen::V,,saklausīt
2867,können::V,,кужны
2868,können::V,,prast
2869,gelingen::V,,артмыны
2870,gelingen::V,,izdoties
2871,geraten::V,,сюрны
2872,geraten::V,,веськавны
2873,geraten::V,,veikties
2874,ändern::V,,вежны
2875,ändern::V,,mainīt
2876,drehen::V,,бергӧдлыны
2877,drehen::V,,griezt
2878,schieben::V,,ӧтдортны
2879,schieben::V,,йӧткыштны
2880,schieben::V,,stumt
2881,rütteln::V,,легӧдны
2882,rütteln::V,,катлӧдлыны
2883,rütteln::V,,kratīt
2884,rütteln::V,,purināt
2885,schütten::V,,кисьтны
2886,schütten::V,,bērt
2887,packen::V,,босьтны
2888,packen::V,,paķert
2889,packen::V,,satvert
2890,hinzufügen::V,,содтыны
2891,hinzufügen::V,,pievienot
2892,wählen::V,,бӧрйыны
2893,wählen::V,,ievēlēt
2894,auswählen::V,,бӧрйыны
2895,auswählen::V,,izvēlēt
2896,behindern::V,,конйӧдлыны
2897,behindern::V,,джӧмдӧдны
2898,behindern::V,,kavēt
2899,behindern::V,,aizkavēt
2900,beschädigen::V,,тшыкӧдны
2901,beschädigen::V,,bojāt
2902,beschädigen::V,,maitāt
2903,reichen::V,,сетны
2904,reichen::V,,padot
2905,reichen::V,,sniegt
2906,schenken::V,,козьнавны
2907,schenken::V,,dāvāt
2908,schenken::V,,dāvināt
2909,wiegen::V,,гудрӧдлыны
2910,wiegen::V,,šūpot
2911,lassen::V,,тшӧктыны
2912,lassen::V,,ļaut
2913,verlassen::V,,эновтны
2914,verlassen::V,,atstāt
2915,bewachen::V,,видзны
2916,bewachen::V,,sargāt
2917,verteidigen::V,,дорйыны
2918,verteidigen::V,,aizstāvēt
2919,sich schlagen::V,,косясьны
2920,sich schlagen::V,,kauties
2921,sich schlagen::V,,izkauties
2922,siegen::V,,вермыны
2923,siegen::V,,uzvarēt
2924,belästigen::V,,дӧзмӧдны
2925,belästigen::V,,apgrūtināt
2926,täuschen::V,,пӧръявны
2927,täuschen::V,,ылӧдны
2928,täuschen::V,,mānīt
2929,täuschen::V,,maldināt
2930,pflücken::V,,вотны
2931,pflücken::V,,ӧктыны
2932,pflücken::V,,raut
2933,pflücken::V,,plūkt
2934,fassen::V,,кутны
2935,fassen::V,,saķert
2936,hüten::V,,видзны
2937,hüten::V,,йирӧдны
2938,hüten::V,,ganīt
2939,treiben::V,,вӧтлыны
2940,treiben::V,,dzīt
2941,melken::V,,лысьтыны
2942,melken::V,,slaukt
2943,hacken::V,,керавны
2944,hacken::V,,kapāt
2945,reifen::V,,кисьмыны
2946,reifen::V,,briest
2947,zubereiten::V,,дасьтыны
2948,zubereiten::V,,taisīt
2949,zubereiten::V,,gatavot
2950,backen::V,,пӧжавны
2951,backen::V,,cept
2952,stricken::V,,кӧртны
2953,stricken::V,,adīt
2954,nähen::V,,вурны
2955,nähen::V,,šūt
2956,spülen::V,,пожъявны
2957,spülen::V,,skalot
2958,kehren::V,,чышкыны
2959,kehren::V,,mēzt
2960,kämmen::V,,сынавны
2961,kämmen::V,,sukāt
2962,schmücken::V,,мичмӧдны
2963,schmücken::V,,rotāt
2964,schmücken::V,,greznot
2965,sich unterhalten::V,,сёрнитны
2966,sich unterhalten::V,,варовитны
2967,sich unterhalten::V,,sarunāties
2968,nennen::V,,шуны
2969,nennen::V,,ним сетны
2970,nennen::V,,saukt
2971,bemerken::V,,казявны
2972,bemerken::V,,ievērot
2973,bemerken::V,,ieraudzīt
2974,begreifen::V,,вежӧртны
2975,begreifen::V,,гӧгӧрвоны
2976,begreifen::V,,jēgt
2977,begreifen::V,,apjēgt
2978,zeichnen::V,,серпасавны
2979,zeichnen::V,,zīmēt
2980,besitzen::V,,лоны
2981,besitzen::V,,piederēt
2982,zahlen::V,,мынтыны
2983,zahlen::V,,maksāt
