,Concept_ID,sv,se
2416,Stütze::N,stöd,duvdda
2417,Stütze::N,stöd,caggi
2418,Stütze::N,stöd,cagge
2419,Stütze::N,stöd,cõgldõk
2420,Stütze::N,stöd,стуэлльп
2421,Stütze::N,stötta,dovtege
2422,Stütze::N,stötta,dåarjege
2423,Stütze::N,stötta,tsagge
2424,Stütze::N,stötta,nihta
2425,Stütze::N,stötta,duvdda
2426,Stütze::N,stötta,caggi
2427,Stütze::N,stötta,cagge
2428,Stütze::N,stötta,cõgldõk
2429,Stütze::N,stötta,стуэлльп
2430,Stange::N,stång,staavra
2431,Stange::N,stång,stággo
2432,Stange::N,stång,hålggå
2433,Stange::N,stång,stávrá
2434,Stange::N,stång,stággu
2435,Stange::N,stång,čuálgui
2436,Stange::N,stång,kaŋgg
2437,Stange::N,stång,кэ̄ллт
2438,Stange::N,stång,пе̄лльк
2439,Stock::N,käpp,galte
2440,Stock::N,käpp,klåbpoe
2441,Stock::N,käpp,soabbe
2442,Stock::N,käpp,soabbi
2443,Stock::N,käpp,suáb'bi
2444,Stock::N,käpp,suä´b'b
2445,Stock::N,käpp,суэммьп
2446,Stock::N,pinne,galte
2447,Stock::N,pinne,klåbpoe
2448,Stock::N,pinne,soabbe
2449,Stock::N,pinne,soabbi
2450,Stock::N,pinne,suáb'bi
2451,Stock::N,pinne,suä´b'b
2452,Stock::N,pinne,суэммьп
2453,Stab::N,stav,klaahka
2454,Stab::N,stav,soabbe
2455,Stab::N,stav,soabbi
2456,Stab::N,stav,suáb'bi
2457,Stab::N,stav,suä´b'b
2458,Stab::N,stav,суэммьп
2459,Rohr::N,rör,gïrse
2460,Rohr::N,rör,båhttså
2461,Rohr::N,rör,bohcci
2462,Rohr::N,rör,poccee
2463,Rohr::N,rör,puu´lčiǩ
2464,Rohr::N,rör,туррьп
2465,Haus::N,hus,ståapoe
2466,Haus::N,hus,goahte
2467,Haus::N,hus,stohpu
2468,Haus::N,hus,tááḷu
2469,Haus::N,hus,tääll
2470,Haus::N,hus,пэ̄ҏҏт
2471,Heim::N,hem,hïejme
2472,Heim::N,hem,viesso
2473,Heim::N,hem,ruoktu
2474,Heim::N,hem,päikki
2475,Heim::N,hem,päi´ǩǩ
2476,Heim::N,hem,пэ̄ҏҏт
2477,Ofen::N,ugn,vuebnie
2478,Ofen::N,ugn,vuodná
2479,Ofen::N,ugn,vuobnne
2480,Ofen::N,ugn,uvdna
2481,Ofen::N,ugn,uvnâ
2482,Ofen::N,ugn,ǩiiuǥân
2483,Ofen::N,ugn,пе̄ххц
2484,Ofen::N,ugn,кыввкан
2485,Fußboden::N,golv,guelpie
2486,Fußboden::N,golv,guolbbe
2487,Fußboden::N,golv,láhtti
2488,Fußboden::N,golv,šalde
2489,Fußboden::N,golv,šâ´ldd
2490,Fußboden::N,golv,шалльт
2491,Tisch::N,bord,buertie
2492,Tisch::N,bord,bievdde
2493,Tisch::N,bord,beavdi
2494,Tisch::N,bord,pevdi
2495,Tisch::N,bord,på´rdd
2496,Tisch::N,bord,stue´ll
2497,Tisch::N,bord,туэлль
2498,Stuhl::N,stol,stovle
2499,Stuhl::N,stol,ståvllå
2500,Stuhl::N,stol,stuollu
2501,Stuhl::N,stol,stovli
2502,Stuhl::N,stol,stuu´l
2503,Stuhl::N,stol,стула
2504,Wiege::N,vagga,gïerhkeme
2505,Wiege::N,vagga,vuoggo
2506,Wiege::N,vagga,geaŧŧu
2507,Wiege::N,vagga,geaktu
2508,Wiege::N,vagga,gietkka
2509,Wiege::N,vagga,kiäh'tu
2510,Wiege::N,vagga,vogga
2511,Wiege::N,vagga,кӣткэм
2512,Bett::N,säng,seangkoe
2513,Bett::N,säng,sæŋŋga
2514,Bett::N,säng,seaŋga
2515,Bett::N,säng,seŋgâ
2516,Bett::N,säng,sââ´jj
2517,Bett::N,säng,вуэдтӭмсайй
2518,Regal::N,hylla,hælla
2519,Regal::N,hylla,hilldo
2520,Regal::N,hylla,hildu
2521,Regal::N,hylla,ildee
2522,Regal::N,hylla,i´lddi
2523,Regal::N,hylla,ылльтэ
2524,Kiste::N,låda,aeskie
2525,Kiste::N,låda,kássa
2526,Kiste::N,låda,kássa
2527,Kiste::N,låda,árkku
2528,Kiste::N,låda,ču´ǩǩ
2529,Kiste::N,låda,чуххьк
2530,Fenster::N,fönster,klaase
2531,Fenster::N,fönster,vinndek
2532,Fenster::N,fönster,láse
2533,Fenster::N,fönster,laasâ
2534,Fenster::N,fönster,ikkân
2535,Fenster::N,fönster,эххкан
2536,Tür::N,dörr,okse
2537,Tür::N,dörr,uksa
2538,Tür::N,dörr,uksa
2539,Tür::N,dörr,uksâ
2540,Tür::N,dörr,uhss
2541,Tür::N,dörr,уккс
2542,Tor::N,port,okse
2543,Tor::N,port,pårttå
2544,Tor::N,port,uksa
2545,Tor::N,port,poarta
2546,Tor::N,port,porttâ
2547,Tor::N,port,uustõk
2548,Tor::N,port,čuâlluhss
2549,Tor::N,port,уккс
2550,Zaun::N,staket,haakene
2551,Zaun::N,staket,jerra
2552,Zaun::N,staket,gárdde
2553,Zaun::N,staket,áidi
2554,Zaun::N,staket,äiđi
2555,Zaun::N,staket,äidd
2556,Zaun::N,staket,čuâll
2557,Zaun::N,staket,а̄ййт
2558,Zaun::N,stängsel,haakene
2559,Zaun::N,stängsel,jerra
2560,Zaun::N,stängsel,gárdde
2561,Zaun::N,stängsel,áidi
2562,Zaun::N,stängsel,äiđi
2563,Zaun::N,stängsel,äidd
2564,Zaun::N,stängsel,čuâll
2565,Zaun::N,stängsel,а̄ййт
2566,Dach::N,tak,rehpie
2567,Dach::N,tak,dæhkko
2568,Dach::N,tak,gáhttu
2569,Dach::N,tak,káttu
2570,Dach::N,tak,laakk
2571,Dach::N,tak,пэ̄ҏҏтэ̄ля
2572,Dach::N,tak,кры̄ша
2573,Leiter::N,stege,raajtere
2574,Leiter::N,stege,tjajmos
2575,Leiter::N,stege,boagos
2576,Leiter::N,stege,ráidalas
2577,Leiter::N,stege,raidlâs
2578,Leiter::N,stege,лествец
2579,Besen::N,kvast,saehpie
2580,Besen::N,kvast,gaerpene
2581,Besen::N,kvast,njáman
2582,Besen::N,kvast,luvdá
2583,Besen::N,kvast,luvdá
2584,Besen::N,kvast,västt
2585,Besen::N,kvast,ва̄сст
2586,Spaten::N,spade,gåajvoe
2587,Spaten::N,spade,spádá
2588,Spaten::N,spade,goajvvo
2589,Spaten::N,spade,goaivu
2590,Spaten::N,spade,kuái'vu
2591,Spaten::N,spade,kuäivv
2592,Spaten::N,spade,куаййв
2593,Schaufel::N,skovel,gåajvoe
2594,Schaufel::N,skovel,gåjvun
2595,Schaufel::N,skovel,goajvvo
2596,Schaufel::N,skovel,goaivu
2597,Schaufel::N,skovel,kuái'vu
2598,Schaufel::N,skovel,kuäivv
2599,Schaufel::N,skovel,куаййв
2600,Schaufel::N,skyffel,gåajvoe
2601,Schaufel::N,skyffel,gåjvun
2602,Schaufel::N,skyffel,goajvvo
2603,Schaufel::N,skyffel,goaivu
2604,Schaufel::N,skyffel,kuái'vu
2605,Schaufel::N,skyffel,kuäivv
2606,Schaufel::N,skyffel,куаййв
2607,Gabel::N,gaffel,tjåagka
2608,Gabel::N,gaffel,gáffil
2609,Gabel::N,gaffel,káffal
2610,Gabel::N,gaffel,kaahvâl
2611,Gabel::N,gaffel,velkk
2612,Gabel::N,gaffel,а̄лльс
2613,Löffel::N,sked,buste
2614,Löffel::N,sked,bassti
2615,Löffel::N,sked,baste
2616,Löffel::N,sked,pastem
2617,Löffel::N,sked,pâ´sttem
2618,Löffel::N,sked,пасьтэмь
2619,Messer::N,kniv,nejpie
2620,Messer::N,kniv,nijbbe
2621,Messer::N,kniv,niibi
2622,Messer::N,kniv,nijbe
2623,Messer::N,kniv,nei´bb
2624,Messer::N,kniv,ныййп
2625,Nagel::N,spik,spæjhkere
2626,Nagel::N,spik,spiger
2627,Nagel::N,spik,návlle
2628,Nagel::N,spik,spiikkár
2629,Nagel::N,spik,spijkkár
2630,Nagel::N,spik,näu´ll
2631,Nagel::N,spik,на̄ввьл
2632,Netz::N,nät,viermie
2633,Netz::N,nät,viermme
2634,Netz::N,nät,næhtta
2635,Netz::N,nät,fierbmi
2636,Netz::N,nät,viermi
2637,Netz::N,nät,säi´mm
2638,Netz::N,nät,нӯжхьт
2639,Haken::N,krok,kruehkie
2640,Haken::N,krok,ruohkke
2641,Haken::N,krok,vagge
2642,Haken::N,krok,roahkki
2643,Haken::N,krok,faggi
2644,Haken::N,krok,kuák'ki
2645,Haken::N,krok,kuä´ǩ'ǩ
2646,Haken::N,krok,ва̄ӈӈк
2647,Haken::N,krok,куэххьк
2648,Griff::N,tag,rehpie
2649,Griff::N,tag,taatje
2650,Griff::N,tag,gavlla
2651,Griff::N,tag,guottáldahka
2652,Griff::N,tag,geavja
2653,Griff::N,tag,novdâ
2654,Griff::N,tag,nõđđ
2655,Griff::N,tag,kå´ǧǧ
2656,Griff::N,tag,нэ̄дт
2657,Griff::N,handtag,rehpie
2658,Griff::N,handtag,taatje
2659,Griff::N,handtag,gavlla
2660,Griff::N,handtag,guottáldahka
2661,Griff::N,handtag,geavja
2662,Griff::N,handtag,novdâ
2663,Griff::N,handtag,nõđđ
2664,Griff::N,handtag,kå´ǧǧ
2665,Griff::N,handtag,нэ̄дт
2666,Schloss::N,las,laesie
2667,Schloss::N,las,lássa
2668,Schloss::N,las,lohkka
2669,Schloss::N,las,lukkâ
2670,Schloss::N,las,lokk
2671,Schloss::N,las,ло̄ххк
2672,Bild::N,bild,guvvie
2673,Bild::N,bild,gåvvå
2674,Bild::N,bild,govva
2675,Bild::N,bild,koṿe
2676,Bild::N,bild,kartt
2677,Bild::N,bild,картина
2678,Figur::N,figur,guvvie
2679,Figur::N,figur,gåvos
2680,Figur::N,figur,figuvrra
2681,Figur::N,figur,figuvra
2682,Figur::N,figur,kovos
2683,Figur::N,figur,kuâŋas
2684,Puppe::N,docka,dåahka
2685,Puppe::N,docka,dåhkko
2686,Puppe::N,docka,doahkko
2687,Puppe::N,docka,dohkká
2688,Puppe::N,docka,duhkká
2689,Puppe::N,docka,kuuhlaž
2690,Puppe::N,docka,кукла
2691,Beutel::N,påse,voessetje
2692,Beutel::N,påse,påvsså
2693,Beutel::N,påse,seahkaš
2694,Beutel::N,påse,bursa
2695,Beutel::N,påse,guhkkár
2696,Beutel::N,påse,čooṿâs
2697,Beutel::N,påse,siâk'k
2698,Beutel::N,påse,kå´ššel
2699,Beutel::N,påse,ве̄ҏҏц
2700,Bündel::N,bunt,paantje
2701,Bündel::N,bunt,buduk
2702,Bündel::N,bunt,gurppe
2703,Bündel::N,bunt,gihppu
2704,Bündel::N,bunt,kiäs'tu
2705,Bündel::N,bunt,šnâpp
2706,Bündel::N,bunt,пуччк
2707,Bündel::N,knippa,paantje
2708,Bündel::N,knippa,buduk
2709,Bündel::N,knippa,gurppe
2710,Bündel::N,knippa,gihppu
2711,Bündel::N,knippa,kiäs'tu
2712,Bündel::N,knippa,šnâpp
2713,Bündel::N,knippa,пуччк
2714,Tasche::N,väska,veaskoe
2715,Tasche::N,väska,væssko
2716,Tasche::N,väska,lávkka
2717,Tasche::N,väska,lávka
2718,Tasche::N,väska,seahkka
2719,Tasche::N,väska,lavkkâ
2720,Tasche::N,väska,laukk
2721,Tasche::N,väska,суӎӎьк
2722,Tasche::N,väska,ло̄а̄ффк
2723,Eimer::N,hink,bæhtoe
2724,Eimer::N,hink,skiello
2725,Eimer::N,hink,skállu
2726,Eimer::N,hink,eebir
2727,Eimer::N,hink,skääll
2728,Eimer::N,hink,е̄мьперь
2729,Eimer::N,ämbar,bæhtoe
2730,Eimer::N,ämbar,skiello
2731,Eimer::N,ämbar,skállu
2732,Eimer::N,ämbar,eebir
2733,Eimer::N,ämbar,skääll
2734,Eimer::N,ämbar,е̄мьперь
2735,Deckel::N,lock,luehkie
2736,Deckel::N,lock,låhkke
2737,Deckel::N,lock,lohkki
2738,Deckel::N,lock,lokke
2739,Deckel::N,lock,lå´ǩǩ
2740,Deckel::N,lock,ко̄а̄ххтнэсс
2741,Geschirr::N,servis,lihtie
2742,Geschirr::N,servis,lihte
2743,Geschirr::N,servis,lihtit
2744,Geschirr::N,servis,litte
2745,Geschirr::N,servis,kärldõk
2746,Geschirr::N,servis,ка̄ррь
2747,Geschirr::N,porslin,lihtie
2748,Geschirr::N,porslin,lihte
2749,Geschirr::N,porslin,lihtit
2750,Geschirr::N,porslin,litte
2751,Geschirr::N,porslin,kärldõk
2752,Geschirr::N,porslin,ка̄ррь
2753,Sack::N,säck,voesse
2754,Sack::N,säck,vuossa
2755,Sack::N,säck,seahkka
2756,Sack::N,säck,sekkâ
2757,Sack::N,säck,siâk'k
2758,Sack::N,säck,ве̄ҏҏц
2759,Tasse::N,kopp,guksie
2760,Tasse::N,kopp,gåhppå
2761,Tasse::N,kopp,gohppu
2762,Tasse::N,kopp,pollo
2763,Tasse::N,kopp,kopp
2764,Tasse::N,kopp,на̄ххьп
2765,Topf::N,gryta,baetie
2766,Topf::N,gryta,krovhte
2767,Topf::N,gryta,rujtta
2768,Topf::N,gryta,giebbme
2769,Topf::N,gryta,báhti
2770,Topf::N,gryta,gievdni
2771,Topf::N,gryta,pääti
2772,Topf::N,gryta,kruâitt
2773,Topf::N,gryta,кӣммьн
2774,Topf::N,kastrull,baetie
2775,Topf::N,kastrull,krovhte
2776,Topf::N,kastrull,rujtta
2777,Topf::N,kastrull,giebbme
2778,Topf::N,kastrull,báhti
2779,Topf::N,kastrull,gievdni
2780,Topf::N,kastrull,pääti
2781,Topf::N,kastrull,kruâitt
2782,Topf::N,kastrull,кӣммьн
2783,Kessel::N,kittel,giebnie
2784,Kessel::N,kittel,skallo
2785,Kessel::N,kittel,giebbme
2786,Kessel::N,kittel,gieđbmi
2787,Kessel::N,kittel,kiem'ni
2788,Kessel::N,kittel,ǩie´mnn
2789,Kessel::N,kittel,кӣммьн
2790,Essen::N,mål,åesie
2791,Essen::N,mål,beapmoe
2792,Essen::N,mål,biebbmo
2793,Essen::N,mål,borramuš
2794,Essen::N,mål,purrâmâš
2795,Essen::N,mål,porrmõš
2796,Essen::N,mål,по̄ррмушш
2797,Nahrung::N,näring,beapmoe
2798,Nahrung::N,näring,biebbmo
2799,Nahrung::N,näring,biebmu
2800,Nahrung::N,näring,purrâmâš
2801,Nahrung::N,näring,porrmõš
2802,Nahrung::N,näring,по̄ррмушш
2803,Speise::N,maträtt,beapmoe
2804,Speise::N,maträtt,biebbmo
2805,Speise::N,maträtt,biebmu
2806,Speise::N,maträtt,määlis
2807,Speise::N,maträtt,aasâs
2808,Speise::N,maträtt,porrmõš
2809,Speise::N,maträtt,по̄ррмушш
2810,Fleisch::N,kött,bearkoe
2811,Fleisch::N,kött,oadtje
2812,Fleisch::N,kött,bierggo
2813,Fleisch::N,kött,biergu
2814,Fleisch::N,kött,uáž'ži
2815,Fleisch::N,kött,vuä´ǯ'ǯ
2816,Fleisch::N,kött,вуэннч
2817,Getreide::N,säd,gernie
2818,Getreide::N,säd,gårnne
2819,Getreide::N,säd,gordni
2820,Getreide::N,säd,valje
2821,Getreide::N,säd,ле̄ййп
2822,Getreide::N,spannmål,gernie
2823,Getreide::N,spannmål,gårnne
2824,Getreide::N,spannmål,gordni
2825,Getreide::N,spannmål,valje
2826,Getreide::N,spannmål,ле̄ййп
2827,Brei::N,gröt,kraavhtse
2828,Brei::N,gröt,ráktsa
2829,Brei::N,gröt,buvru
2830,Brei::N,gröt,suoḥâd
2831,Brei::N,gröt,hutt
2832,Brei::N,gröt,уххт
2833,Brot::N,bröd,gaahkoe
2834,Brot::N,bröd,lájbbe
2835,Brot::N,bröd,stummpa
2836,Brot::N,bröd,láibi
2837,Brot::N,bröd,gáhkku
2838,Brot::N,bröd,leibi
2839,Brot::N,bröd,lei´bb
2840,Brot::N,bröd,ле̄ййп
2841,Scheibe::N,skiva,snaejrie
2842,Scheibe::N,skiva,sárdde
2843,Scheibe::N,skiva,vajahas
2844,Scheibe::N,skiva,časkkis
2845,Scheibe::N,skiva,ča'skes
2846,Scheibe::N,skiva,ku´sǩǩ
2847,Scheibe::N,skiva,кусськ
2848,Fett::N,fett,buejtie
2849,Fett::N,fett,vuodja
2850,Fett::N,fett,buoidi
2851,Fett::N,fett,pyei'di
2852,Fett::N,fett,puõi´dd
2853,Fett::N,fett,пуййт
2854,Butter::N,smör,voeje
2855,Butter::N,smör,vuodja
2856,Butter::N,smör,vuodja
2857,Butter::N,smör,vuojâ
2858,Butter::N,smör,vuõjj
2859,Butter::N,smör,вӯйй
2860,Öl::N,olja,ålja
2861,Öl::N,olja,ulljo
2862,Öl::N,olja,oalljo
2863,Öl::N,olja,olju
2864,Öl::N,olja,oljo
2865,Öl::N,olja,vuõjj
2866,Öl::N,olja,вӯйй
2867,Salz::N,salt,saelhtie
2868,Salz::N,salt,sállte
2869,Salz::N,salt,sálti
2870,Salz::N,salt,sältti
2871,Salz::N,salt,sä´ltt
2872,Salz::N,salt,сӯлль
2873,Suppe::N,soppa,joptse
2874,Suppe::N,soppa,jupptsa
2875,Suppe::N,soppa,málli
2876,Suppe::N,soppa,määḷi
2877,Suppe::N,soppa,lieṃâ
2878,Suppe::N,soppa,liõmm
2879,Suppe::N,soppa,лӣмм
2880,Honig::N,honung,hååneske
2881,Honig::N,honung,meda
2882,Honig::N,honung,miehta
2883,Honig::N,honung,mietâ
2884,Honig::N,honung,miõtt
2885,Honig::N,honung,мӣдт
2886,Milch::N,mjölk,mielhkie
2887,Milch::N,mjölk,mielkke
2888,Milch::N,mjölk,mielki
2889,Milch::N,mjölk,miel'kki
2890,Milch::N,mjölk,mie´lǩǩ
2891,Milch::N,mjölk,ма̄ййт
2892,Tee::N,te,löövje
2893,Tee::N,te,tedja
2894,Tee::N,te,deadju
2895,Tee::N,te,čee
2896,Tee::N,te,teej̣â
2897,Tee::N,te,čee
2898,Tee::N,te,чайй
2899,Leder::N,läder,hovre
2900,Leder::N,läder,sassne
2901,Leder::N,läder,náhkki
2902,Leder::N,läder,leaira
2903,Leder::N,läder,čevđi
2904,Leder::N,läder,čåu´dd
2905,Leder::N,läder,на̄ххьк
2906,Wolle::N,ull,ålloe
2907,Wolle::N,ull,hullo
2908,Wolle::N,ull,ullu
2909,Wolle::N,ull,ullo
2910,Wolle::N,ull,oll
2911,Wolle::N,ull,улл
2912,Wolle::N,ylle,ålloe
2913,Wolle::N,ylle,hullo
2914,Wolle::N,ylle,ullu
2915,Wolle::N,ylle,ullo
2916,Wolle::N,ylle,oll
2917,Wolle::N,ylle,улл
2918,Stoff::N,tyg,tyjje
2919,Stoff::N,tyg,gápptás
2920,Stoff::N,tyg,stoaffa
2921,Stoff::N,tyg,ávnnas
2922,Stoff::N,tyg,käägus
2923,Stoff::N,tyg,aaunâs
2924,Stoff::N,tyg,лыййн
2925,Stoff::N,stoff,tyjje
2926,Stoff::N,stoff,gápptás
2927,Stoff::N,stoff,stoaffa
2928,Stoff::N,stoff,ávnnas
2929,Stoff::N,stoff,käägus
2930,Stoff::N,stoff,aaunâs
2931,Stoff::N,stoff,лыййн
2932,Nadel::N,nål,naaloe
2933,Nadel::N,nål,nállo
2934,Nadel::N,nål,nállu
2935,Nadel::N,nål,nááḷu
2936,Nadel::N,nål,neu´ll
2937,Nadel::N,nål,нӣввьл
2938,Faden::N,tråd,laejkie
2939,Faden::N,tråd,hárppo
2940,Faden::N,tråd,árpu
2941,Faden::N,tråd,läigi
2942,Faden::N,tråd,lääi´j
2943,Faden::N,tråd,сӯнн
2944,Knopf::N,knapp,balhka
2945,Knopf::N,knapp,boallo
2946,Knopf::N,knapp,boallu
2947,Knopf::N,knapp,puál'lu
2948,Knopf::N,knapp,puäll
2949,Knopf::N,knapp,пуалл
2950,Knoten::N,knut,tjoelme
2951,Knoten::N,knut,tjuolmma
2952,Knoten::N,knut,čuolbma
2953,Knoten::N,knut,čuol'mâ
2954,Knoten::N,knut,čuõlmm
2955,Knoten::N,knut,чӯллм
2956,Farbe::N,färg,klaerie
2957,Farbe::N,färg,ivnne
2958,Farbe::N,färg,bájnno
2959,Farbe::N,färg,mola
2960,Farbe::N,färg,fearga
2961,Farbe::N,färg,maalâ
2962,Farbe::N,färg,páinu
2963,Farbe::N,färg,kälkk
2964,Farbe::N,färg,по̄а̄ййн
2965,Kleidung::N,klädsel,tyjje
2966,Kleidung::N,klädsel,gárvvo
2967,Kleidung::N,klädsel,bivttas
2968,Kleidung::N,klädsel,piivtâs
2969,Kleidung::N,klädsel,pivoh
2970,Kleidung::N,klädsel,piiutâs
2971,Kleidung::N,klädsel,о̄а̄з
2972,Hemd::N,skjorta,sjåarhtoe
2973,Hemd::N,skjorta,skirtto
2974,Hemd::N,skjorta,báidi
2975,Hemd::N,skjorta,päiđi
2976,Hemd::N,skjorta,päidd
2977,Hemd::N,skjorta,па̄ййт
2978,Kragen::N,krage,döörhke
2979,Kragen::N,krage,tjiebet
2980,Kragen::N,krage,tjehpuris
2981,Kragen::N,krage,čeabet
2982,Kragen::N,krage,kráva
2983,Kragen::N,krage,siä'pulâs
2984,Kragen::N,krage,seäp'plõs
2985,Kragen::N,krage,ко̄а̄влас
2986,Ärmel::N,ärm,sissie
2987,Ärmel::N,ärm,sasse
2988,Ärmel::N,ärm,soadji
2989,Ärmel::N,ärm,suájá
2990,Ärmel::N,ärm,suäjj
2991,Ärmel::N,ärm,суэйй
2992,Hose::N,byxor,måvhka
2993,Hose::N,byxor,båkså
2994,Hose::N,byxor,buvssat
2995,Hose::N,byxor,puuvsah
2996,Hose::N,byxor,puus
2997,Hose::N,byxor,пукс
2998,Hose::N,byxor,ко̄а̄дтӭ
2999,Gürtel::N,bälte,juvvie
3000,Gürtel::N,bälte,beelhte
3001,Gürtel::N,bälte,avve
3002,Gürtel::N,bälte,getsam
3003,Gürtel::N,bälte,boagán
3004,Gürtel::N,bälte,pooṿij
3005,Gürtel::N,bälte,puäǥǥanj
3006,Gürtel::N,bälte,эвв
3007,Mütze::N,mössa,tjohpe
3008,Mütze::N,mössa,gahper
3009,Mütze::N,mössa,gahpir
3010,Mütze::N,mössa,kappeer
3011,Mütze::N,mössa,keä´p'per
3012,Mütze::N,mössa,кабперь
3013,Schuh::N,sko,gaamege
3014,Schuh::N,sko,gáma
3015,Schuh::N,sko,skuovva
3016,Schuh::N,sko,gáma
3017,Schuh::N,sko,kaamâ
3018,Schuh::N,sko,kaammi
3019,Schuh::N,sko,камаша
3020,Stiefel::N,stövel,steeblege
3021,Stiefel::N,stövel,stiebil
3022,Stiefel::N,stövel,sáhpis
3023,Stiefel::N,stövel,sáppat
3024,Stiefel::N,stövel,steevvil
3025,Stiefel::N,stövel,sa´ppi
3026,Stiefel::N,stövel,са̄ххпе
3027,Ring::N,ring,rïngke
3028,Ring::N,ring,suormas
3029,Ring::N,ring,suorpmas
3030,Ring::N,ring,suormâs
3031,Ring::N,ring,suõrmâs
3032,Ring::N,ring,сӯрмас
3033,Band::N,band,baante
3034,Band::N,band,bádde
3035,Band::N,band,báddi
3036,Band::N,band,päddi
3037,Band::N,band,liântt
3038,Band::N,band,källre´ppiǩ
3039,Band::N,band,ля̄ӊӊт
3040,Kamm::N,kam,gaampe
3041,Kamm::N,kam,rájdam
3042,Kamm::N,kam,tjåhkom
3043,Kamm::N,kam,čohkun
3044,Kamm::N,kam,čohhoom
3045,Kamm::N,kam,čååǥǥam
3046,Kamm::N,kam,чоагкь
3047,Spiegel::N,spegel,guelmiedahke
3048,Spiegel::N,spegel,spiedjil
3049,Spiegel::N,spegel,speajal
3050,Spiegel::N,spegel,speeijal
3051,Spiegel::N,spegel,suei´mkar
3052,Spiegel::N,spegel,кыффкэмка̄ррь
3053,Spiegel::N,spegel,зе̄ркал
3054,Riemen::N,rem,györtenje
3055,Riemen::N,rem,rájppe
3056,Riemen::N,rem,garttsa
3057,Riemen::N,rem,lávži
3058,Riemen::N,rem,läbži
3059,Riemen::N,rem,läbǯǯ
3060,Riemen::N,rem,ре̄ммь
3061,Schnur::N,snöre,gurrie
3062,Schnur::N,snöre,gáras
3063,Schnur::N,snöre,garca
3064,Schnur::N,snöre,orrâ
3065,Schnur::N,snöre,nue´rr
3066,Schnur::N,snöre,нӯррь
3067,Leine::N,lina,baante
3068,Leine::N,lina,gájnno
3069,Leine::N,lina,báddi
3070,Leine::N,lina,oarra
3071,Leine::N,lina,läbži
3072,Leine::N,lina,läbǯǯ
3073,Leine::N,lina,ла̄ммч
3074,Decke::N,täcke,gaptjese
3075,Decke::N,täcke,rádno
3076,Decke::N,täcke,gåbtjås
3077,Decke::N,täcke,tæhppin
3078,Decke::N,täcke,govččas
3079,Decke::N,täcke,loovdâ
3080,Decke::N,täcke,räänn
3081,Decke::N,täcke,ра̄нн
3082,Kissen::N,dyna,nalhke
3083,Kissen::N,dyna,guoddá
3084,Kissen::N,dyna,oajvevuolle
3085,Kissen::N,dyna,guoddá
3086,Kissen::N,dyna,bolsttar
3087,Kissen::N,dyna,polster
3088,Kissen::N,dyna,pee´ren
3089,Kissen::N,dyna,pooddâšǩ
3090,Kissen::N,dyna,по̄дэшк
3091,Kissen::N,kudde,nalhke
3092,Kissen::N,kudde,guoddá
3093,Kissen::N,kudde,oajvevuolle
3094,Kissen::N,kudde,guoddá
3095,Kissen::N,kudde,bolsttar
3096,Kissen::N,kudde,polster
3097,Kissen::N,kudde,pee´ren
3098,Kissen::N,kudde,pooddâšǩ
3099,Kissen::N,kudde,по̄дэшк
3100,Tuch::N,sjal,tyjje
3101,Tuch::N,sjal,tyddja
3102,Tuch::N,sjal,gådo
3103,Tuch::N,sjal,liidni
3104,Tuch::N,sjal,läđđee
3105,Tuch::N,sjal,re´ppiǩ
3106,Tuch::N,sjal,ree´ppiǩ
3107,Tuch::N,sjal,ребпехь
3108,Handtuch::N,handduk,njaamelijnie
3109,Handtuch::N,handduk,sigárdahka
3110,Handtuch::N,handduk,sihkaldat
3111,Handtuch::N,handduk,siholdâs
3112,Handtuch::N,handduk,seekkldõs
3113,Handtuch::N,handduk,u´tree´lniǩ
3114,Handtuch::N,handduk,отеральнэхьк
3115,Kraft::N,kraft,faamoe
3116,Kraft::N,kraft,fábmo
3117,Kraft::N,kraft,fápmu
3118,Kraft::N,kraft,fááṃu
3119,Kraft::N,kraft,viõkk
3120,Kraft::N,kraft,вӣгк
3121,Stärke::N,styrka,vieksiesvoete
3122,Stärke::N,styrka,gievrrudahka
3123,Stärke::N,styrka,gievrrodus
3124,Stärke::N,styrka,veahka
3125,Stärke::N,styrka,vuoibmi
3126,Stärke::N,styrka,viek'sâvuotâ
3127,Stärke::N,styrka,viõkk
3128,Stärke::N,styrka,са̄м
3129,Stärke::N,styrka,вӣгк
3130,Gesundheit::N,hälsa,healsoe
3131,Gesundheit::N,hälsa,starne
3132,Gesundheit::N,hälsa,hælsso
3133,Gesundheit::N,hälsa,varresvuohta
3134,Gesundheit::N,hälsa,dearvvasvuohta
3135,Gesundheit::N,hälsa,tie'rvâsvuotâ
3136,Gesundheit::N,hälsa,tiõrvâsvuõtt
3137,Gesundheit::N,hälsa,тӣрвасвӯдт
3138,Krankheit::N,sjukdom,skïemtjelasse
3139,Krankheit::N,sjukdom,skihpudahka
3140,Krankheit::N,sjukdom,dávdda
3141,Krankheit::N,sjukdom,vihke
3142,Krankheit::N,sjukdom,dávda
3143,Krankheit::N,sjukdom,tavdâ
3144,Krankheit::N,sjukdom,puá'cuvuotâ
3145,Krankheit::N,sjukdom,kõpp
3146,Krankheit::N,sjukdom,puõccmoš
3147,Krankheit::N,sjukdom,кэ̄бп
3148,Schmerz::N,smärta,haerhpie
3149,Schmerz::N,smärta,bávtjas
3150,Schmerz::N,smärta,bávčča
