,Concept_ID,lbe,se
5309,liegen::V,утту нвхьуну икӏан,viäl'láđ
5310,liegen::V,утту нвхьуну икӏан,liâššâd
5311,liegen::V,утту нвхьуну икӏан,ле̄шшэ
5312,hängen::V,зурчӏай тӏун,gævnjasjidh
5313,hängen::V,зурчӏай тӏун,gahtsahit
5314,hängen::V,зурчӏай тӏун,heaŋgát
5315,hängen::V,зурчӏай тӏун,hiäŋ'gáđ
5316,hängen::V,зурчӏай тӏун,sorččad
5317,hängen::V,зурчӏай тӏун,ла̄бпэ
5318,werden::V,хьун,sjïdtedh
5319,werden::V,хьун,sjaddat
5320,werden::V,хьун,beassat
5321,werden::V,хьун,šoddâđ
5322,werden::V,хьун,šõddâd
5323,werden::V,хьун,шэ̄ннтэ
5324,passieren::V,хьун,vaasedh
5325,passieren::V,хьун,sjaddat
5326,passieren::V,хьун,dáhpáduvvat
5327,passieren::V,хьун,vássit
5328,passieren::V,хьун,dáhpáhuvvat
5329,passieren::V,хьун,šoddâđ
5330,passieren::V,хьун,šõddâd
5331,passieren::V,хьун,шэ̄ннтэ
5332,passieren::V,хьун,тагсэ
5333,beginnen::V,дайдишин,aelkedh
5334,beginnen::V,дайдишин,álgget
5335,beginnen::V,дайдишин,álggahit
5336,beginnen::V,дайдишин,älgiđ
5337,beginnen::V,дайдишин,ä´lǧǧed
5338,beginnen::V,дайдишин,о̄а̄лкхуввэ
5339,beginnen::V,дайдишин,о̄а̄лкхэднэ
5340,beginnen::V,дайдирхьуну дикӏан,aelkedh
5341,beginnen::V,дайдирхьуну дикӏан,álgget
5342,beginnen::V,дайдирхьуну дикӏан,álggahit
5343,beginnen::V,дайдирхьуну дикӏан,älgiđ
5344,beginnen::V,дайдирхьуну дикӏан,ä´lǧǧed
5345,beginnen::V,дайдирхьуну дикӏан,о̄а̄лкхуввэ
5346,beginnen::V,дайдирхьуну дикӏан,о̄а̄лкхэднэ
5347,enden::V,къуртал дан,orrijidh
5348,enden::V,къуртал дан,hiejttet
5349,enden::V,къуртал дан,nohkat
5350,enden::V,къуртал дан,nuuhâđ
5351,enden::V,къуртал дан,puu´tted
5352,enden::V,къуртал дан,пудтэ
5353,enden::V,къуртал дан,кӣркнэ
5354,wechseln::V,даххана хьун,målsodh
5355,wechseln::V,даххана хьун,lånudit
5356,wechseln::V,даххана хьун,molssastit
5357,wechseln::V,даххана хьун,molsašuddat
5358,wechseln::V,даххана хьун,molsođ
5359,wechseln::V,даххана хьун,vaaitõõttâd
5360,wechseln::V,даххана хьун,вуайхувнэ
5361,wechseln::V,даххана дуллан,målsodh
5362,wechseln::V,даххана дуллан,lånudit
5363,wechseln::V,даххана дуллан,molssastit
5364,wechseln::V,даххана дуллан,molsašuddat
5365,wechseln::V,даххана дуллан,molsođ
5366,wechseln::V,даххана дуллан,vaaitõõttâd
5367,wechseln::V,даххана дуллан,вуайхувнэ
5368,aufgehen[Sonne]::V,буклай бур,låvnedh
5369,aufgehen[Sonne]::V,буклай бур,årijdit
5370,aufgehen[Sonne]::V,буклай бур,lavnnet
5371,aufgehen[Sonne]::V,буклай бур,badjánit
5372,aufgehen[Sonne]::V,буклай бур,pajaniđ
5373,aufgehen[Sonne]::V,буклай бур,pâjjned
5374,aufgehen[Sonne]::V,буклай бур,пэ̄ййнэ
5375,untergehen[Sonne]::V,лаглай бур,luajhtadidh
5376,untergehen[Sonne]::V,лаглай бур,gáhtot
5377,untergehen[Sonne]::V,лаглай бур,vidodit
5378,untergehen[Sonne]::V,лаглай бур,luoitádit
5379,untergehen[Sonne]::V,лаглай бур,lyeš'tiđ
5380,untergehen[Sonne]::V,лаглай бур,lue´štted
5381,untergehen[Sonne]::V,лаглай бур,луэшштэдтэ
5382,scheinen[Sonne]::V,битан,goekedh
5383,scheinen[Sonne]::V,битан,bájttet
5384,scheinen[Sonne]::V,битан,báitit
5385,scheinen[Sonne]::V,битан,päštiđ
5386,scheinen[Sonne]::V,битан,pä´štted
5387,scheinen[Sonne]::V,битан,па̄шшьтэ
5388,scheinen[Sonne]::V,чани буллан,goekedh
5389,scheinen[Sonne]::V,чани буллан,bájttet
5390,scheinen[Sonne]::V,чани буллан,báitit
5391,scheinen[Sonne]::V,чани буллан,päštiđ
5392,scheinen[Sonne]::V,чани буллан,pä´štted
5393,scheinen[Sonne]::V,чани буллан,па̄шшьтэ
5394,donnern::V,тӏий бур,laakedh
5395,donnern::V,тӏий бур,sjærggot
5396,donnern::V,тӏий бур,čerget
5397,donnern::V,тӏий бур,čiär'guđ
5398,donnern::V,тӏий бур,čeärgged
5399,donnern::V,тӏий бур,ча̄рркэ
5400,wehen::V,бишлай бур,bïegkedh
5401,wehen::V,бишлай бур,bieggat
5402,wehen::V,бишлай бур,bieggat
5403,wehen::V,бишлай бур,pieg'gâđ
5404,wehen::V,бишлай бур,piõg'gâd
5405,wehen::V,бишлай бур,пӣӈӈкье
5406,strömen::V,экьинан,galkedh
5407,strömen::V,экьинан,gålggåt
5408,strömen::V,экьинан,golgat
5409,strömen::V,экьинан,kulgâđ
5410,strömen::V,экьинан,kolggâd
5411,strömen::V,экьинан,ко̄ллкэ
5412,fließen::V,экьинан,galkedh
5413,fließen::V,экьинан,gålggåt
5414,fließen::V,экьинан,golgat
5415,fließen::V,экьинан,kulgâđ
5416,fließen::V,экьинан,kolggâd
5417,fließen::V,экьинан,ко̄ллкэ
5418,sich drehen::V,гьанан,jårredh
5419,sich drehen::V,гьанан,bådnjåsit
5420,sich drehen::V,гьанан,jorrat
5421,sich drehen::V,гьанан,juurrâđ
5422,sich drehen::V,гьанан,joorrâd
5423,sich drehen::V,гьанан,чо̄ннэ
5424,schwanken::V,хъюлчу тӏун,syjjedidh
5425,schwanken::V,хъюлчу тӏун,vábbulit
5426,schwanken::V,хъюлчу тӏун,suoibut
5427,schwanken::V,хъюлчу тӏун,juár'buđ
5428,schwanken::V,хъюлчу тӏун,lâsmmad
5429,schwanken::V,хъюлчу тӏун,leâujjad
5430,schwanken::V,хъюлчу тӏун,лыйввэ
5431,schwanken::V,хъюлчу тӏун,качьедтэ
5432,schwanken::V,хӏуркку тӏун,syjjedidh
5433,schwanken::V,хӏуркку тӏун,vábbulit
5434,schwanken::V,хӏуркку тӏун,suoibut
5435,schwanken::V,хӏуркку тӏун,juár'buđ
5436,schwanken::V,хӏуркку тӏун,lâsmmad
5437,schwanken::V,хӏуркку тӏун,leâujjad
5438,schwanken::V,хӏуркку тӏун,лыйввэ
5439,schwanken::V,хӏуркку тӏун,качьедтэ
5440,schwingen::V,хъюлчай тӏун,gaavedh
5441,schwingen::V,хъюлчай тӏун,svinhtedh
5442,schwingen::V,хъюлчай тӏун,gávvat
5443,schwingen::V,хъюлчай тӏун,hiäi'luđ
5444,schwingen::V,хъюлчай тӏун,heillad
5445,schwingen::V,хъюлчай тӏун,мо̄а̄хнэ
5446,schwingen::V,хъюлчу тӏун,gaavedh
5447,schwingen::V,хъюлчу тӏун,svinhtedh
5448,schwingen::V,хъюлчу тӏун,gávvat
5449,schwingen::V,хъюлчу тӏун,hiäi'luđ
5450,schwingen::V,хъюлчу тӏун,heillad
5451,schwingen::V,хъюлчу тӏун,мо̄а̄хнэ
5452,fallen::V,багьлан,gahtjedh
5453,fallen::V,багьлан,gahttjat
5454,fallen::V,багьлан,gahččat
5455,fallen::V,багьлан,jurrâđ
5456,fallen::V,багьлан,kõččâd
5457,fallen::V,багьлан,viõr'rled
5458,fallen::V,багьлан,ёрнэ
5459,fallen::V,багьлан,кэ̄ххче
5460,brennen::V,ччучлан,bueledh
5461,brennen::V,ччучлан,buollet
5462,brennen::V,ччучлан,buollit
5463,brennen::V,ччучлан,pyelliđ
5464,brennen::V,ччучлан,pue´lled
5465,brennen::V,ччучлан,пӯлле
5466,rauchen::V,пуркӏу тӏун,soevedidh
5467,rauchen::V,пуркӏу тӏун,berkiestidh
5468,rauchen::V,пуркӏу тӏун,tsåjttset
5469,rauchen::V,пуркӏу тӏун,borgguhit
5470,rauchen::V,пуркӏу тӏун,po'rgestiđ
5471,rauchen::V,пуркӏу тӏун,soicceđ
5472,rauchen::V,пуркӏу тӏун,suõv'veed
5473,rauchen::V,пуркӏу тӏун,суввдэ
5474,regnen::V,лачӏун,abrodh
5475,regnen::V,лачӏун,harvvet
5476,regnen::V,лачӏун,rássjodit
5477,regnen::V,лачӏун,arvit
5478,regnen::V,лачӏун,arved
5479,regnen::V,лачӏун,â´brred
5480,regnen::V,лачӏун,аббрэ
5481,regnen::V,лачIлай дур,abrodh
5482,regnen::V,лачIлай дур,harvvet
5483,regnen::V,лачIлай дур,rássjodit
5484,regnen::V,лачIлай дур,arvit
5485,regnen::V,лачIлай дур,arved
5486,regnen::V,лачIлай дур,â´brred
5487,regnen::V,лачIлай дур,аббрэ
5488,gefrieren::V,микӏ лачӏун,gelmedh
5489,gefrieren::V,микӏ лачӏун,jeangodh
5490,gefrieren::V,микӏ лачӏун,jiegŋot
5491,gefrieren::V,микӏ лачӏун,galbmot
5492,gefrieren::V,микӏ лачӏун,jiäŋŋuđ
5493,gefrieren::V,микӏ лачӏун,jiõŋŋâd
5494,gefrieren::V,микӏ лачӏун,kâ´lmmed
5495,gefrieren::V,микӏ лачӏун,калльме
5496,tauen::V,баслан,leamkedh
5497,tauen::V,баслан,suddat
5498,tauen::V,баслан,sagŋadit
5499,tauen::V,баслан,suddat
5500,tauen::V,баслан,suddâđ
5501,tauen::V,баслан,suddâd
5502,tauen::V,баслан,sõõŋŋâd
5503,tauen::V,баслан,суннтэ
5504,schmelzen::V,баслан,sjalkedh
5505,schmelzen::V,баслан,suddat
5506,schmelzen::V,баслан,suddat
5507,schmelzen::V,баслан,suddâđ
5508,schmelzen::V,баслан,sooŋŋâđ
5509,schmelzen::V,баслан,suddâd
5510,schmelzen::V,баслан,sõõŋŋâd
5511,schmelzen::V,баслан,суннтэ
5512,trocknen::V,кьакьан,gajhkedh
5513,trocknen::V,кьакьан,gåjkkåt
5514,trocknen::V,кьакьан,goikat
5515,trocknen::V,кьакьан,iiŋŋâđ
5516,trocknen::V,кьакьан,iiŋŋâd
5517,trocknen::V,кьакьан,koškkâd
5518,trocknen::V,кьакьан,ко̄шшкэ
5519,sieden::V,щаран,doeltedh
5520,sieden::V,щаран,duolldat
5521,sieden::V,щаран,duoldat
5522,sieden::V,щаран,tuol'dâđ
5523,sieden::V,щаран,tuõlddâd
5524,sieden::V,щаран,тӯллтэ
5525,faulen::V,аьллан,rååknedh
5526,faulen::V,аьллан,mïetskedh
5527,faulen::V,аьллан,miesskat
5528,faulen::V,аьллан,mieskat
5529,faulen::V,аьллан,guohcagit
5530,faulen::V,аьллан,kálágiđ
5531,faulen::V,аьллан,kuo'câgiđ
5532,faulen::V,аьллан,kuõccjed
5533,faulen::V,аьллан,мӣццкэ
5534,verfaulen::V,аьллан,rååknedh
5535,verfaulen::V,аьллан,mïetskedh
5536,verfaulen::V,аьллан,miesskat
5537,verfaulen::V,аьллан,mieskat
5538,verfaulen::V,аьллан,guohcagit
5539,verfaulen::V,аьллан,kálágiđ
5540,verfaulen::V,аьллан,kuo'câgiđ
5541,verfaulen::V,аьллан,kuõccjed
5542,verfaulen::V,аьллан,кӯццке
5543,verfaulen::V,аьян,rååknedh
5544,verfaulen::V,аьян,mïetskedh
5545,verfaulen::V,аьян,miesskat
5546,verfaulen::V,аьян,mieskat
5547,verfaulen::V,аьян,guohcagit
5548,verfaulen::V,аьян,kálágiđ
5549,verfaulen::V,аьян,kuo'câgiđ
5550,verfaulen::V,аьян,kuõccjed
5551,verfaulen::V,аьян,кӯццке
5552,reißen::V,ххя дукан,gäjhkanidh
5553,reißen::V,ххя дукан,ráhkat
5554,reißen::V,ххя дукан,liejmedit
5555,reißen::V,ххя дукан,gaikánit
5556,reißen::V,ххя дукан,kiškuđ
5557,reißen::V,ххя дукан,rõttsed
5558,reißen::V,ххя дукан,лӯнтнэ
5559,reißen::V,ххя дукан,кышшксэллэ
5560,versinken::V,оькьлан,våajodh
5561,versinken::V,оькьлан,vuodjot
5562,versinken::V,оькьлан,tjalggat
5563,versinken::V,оькьлан,vuodjut
5564,versinken::V,оькьлан,vuáijuđ
5565,versinken::V,оькьлан,vuäjjad
5566,versinken::V,оькьлан,вуаййе
5567,versinken::V,оькьан,våajodh
5568,versinken::V,оькьан,vuodjot
5569,versinken::V,оькьан,tjalggat
5570,versinken::V,оькьан,vuodjut
5571,versinken::V,оькьан,vuáijuđ
5572,versinken::V,оькьан,vuäjjad
5573,versinken::V,оькьан,вуаййе
5574,vergehen::V,лялиян,vaesedh
5575,vergehen::V,лялиян,vásset
5576,vergehen::V,лялиян,gollat
5577,vergehen::V,лялиян,kullâđ
5578,vergehen::V,лялиян,jåå´tted
5579,vergehen::V,лялиян,ва̄ссэ
5580,vergehen::V,лялиян,ӣллъюввэ
5581,erscheinen::V,буккан,vååjnedh
5582,erscheinen::V,буккан,ihtet
5583,erscheinen::V,буккан,ihtit
5584,erscheinen::V,буккан,albmodit
5585,erscheinen::V,буккан,a'lmostuđ
5586,erscheinen::V,буккан,ee´tted
5587,erscheinen::V,буккан,čuäitõõttâd
5588,erscheinen::V,буккан,i´lmstõõvvâd
5589,erscheinen::V,буккан,ыдтӭ
5590,erscheinen::V,загьир хьун,vååjnedh
5591,erscheinen::V,загьир хьун,ihtet
5592,erscheinen::V,загьир хьун,ihtit
5593,erscheinen::V,загьир хьун,albmodit
5594,erscheinen::V,загьир хьун,a'lmostuđ
5595,erscheinen::V,загьир хьун,ee´tted
5596,erscheinen::V,загьир хьун,čuäitõõttâd
5597,erscheinen::V,загьир хьун,i´lmstõõvvâd
5598,erscheinen::V,загьир хьун,ыдтӭ
5599,verschwinden::V,бат хьун,haajpanidh
5600,verschwinden::V,бат хьун,gáhtot
5601,verschwinden::V,бат хьун,jávkat
5602,verschwinden::V,бат хьун,jä'vkittiđ
5603,verschwinden::V,бат хьун,jaukkâd
5604,verschwinden::V,бат хьун,hää´vjed
5605,verschwinden::V,бат хьун,ка̄дтэ
5606,verschwinden::V,акъа хьун,haajpanidh
5607,verschwinden::V,акъа хьун,gáhtot
5608,verschwinden::V,акъа хьун,jávkat
5609,verschwinden::V,акъа хьун,jä'vkittiđ
5610,verschwinden::V,акъа хьун,jaukkâd
5611,verschwinden::V,акъа хьун,hää´vjed
5612,verschwinden::V,акъа хьун,ка̄дтэ
5613,sinken::V,чахь учин,våajodh
5614,sinken::V,чахь учин,tsoahkot
5615,sinken::V,чахь учин,snjoaredit
5616,sinken::V,чахь учин,čalgat
5617,sinken::V,чахь учин,luáš'tádâttâđ
5618,sinken::V,чахь учин,njeeijâđ
5619,sinken::V,чахь учин,luâšttõõttâd
5620,sinken::V,чахь учин,njeâjjad
5621,sinken::V,чахь учин,луэшштэдтэ
5622,abnehmen::V,чан хьун,nåhkedidh
5623,abnehmen::V,чан хьун,unnot
5624,abnehmen::V,чан хьун,binnot
5625,abnehmen::V,чан хьун,geahppánit
5626,abnehmen::V,чан хьун,kiäp'pániđ
5627,abnehmen::V,чан хьун,ǩeäp'pned
5628,abnehmen::V,чан хьун,уһцнэ
5629,abnehmen::V,ссуссукьу хьун,nåhkedidh
5630,abnehmen::V,ссуссукьу хьун,unnot
5631,abnehmen::V,ссуссукьу хьун,binnot
5632,abnehmen::V,ссуссукьу хьун,geahppánit
5633,abnehmen::V,ссуссукьу хьун,kiäp'pániđ
5634,abnehmen::V,ссуссукьу хьун,ǩeäp'pned
5635,abnehmen::V,ссуссукьу хьун,уһцнэ
5636,zunehmen::V,гьарза хьун,lassánit
5637,zunehmen::V,гьарза хьун,ædnot
5638,zunehmen::V,гьарза хьун,lassánit
5639,zunehmen::V,гьарза хьун,stuorrut
5640,zunehmen::V,гьарза хьун,lasaniđ
5641,zunehmen::V,гьарза хьун,šõkkned
5642,zunehmen::V,гьарза хьун,лашшнэ
5643,zunehmen::V,гьарза хьун,шуррнэ
5644,steigen::V,гьаз хьун,tjuedtjielidh
5645,steigen::V,гьаз хьун,allánit
5646,steigen::V,гьаз хьун,badjánit
5647,steigen::V,гьаз хьун,allánit
5648,steigen::V,гьаз хьун,alaniđ
5649,steigen::V,гьаз хьун,âllned
5650,steigen::V,гьаз хьун,pâjjned
5651,steigen::V,гьаз хьун,пэ̄ййнэ
5652,wachsen::V,ххяххан,suvvedh
5653,wachsen::V,ххяххан,sjïdtedh
5654,wachsen::V,ххяххан,sjaddat
5655,wachsen::V,ххяххан,šaddat
5656,wachsen::V,ххяххан,stuorrut
5657,wachsen::V,ххяххан,šoddâđ
5658,wachsen::V,ххяххан,šõddâd
5659,wachsen::V,ххяххан,шэ̄ннтэ
5660,glänzen::V,цӏай буккан,gïjkedh
5661,glänzen::V,цӏай буккан,guohkat
5662,glänzen::V,цӏай буккан,guojttet
5663,glänzen::V,цӏай буккан,deadjut
5664,glänzen::V,цӏай буккан,gildit
5665,glänzen::V,цӏай буккан,kolottiđ
5666,glänzen::V,цӏай буккан,pe´lǩǩed
5667,glänzen::V,цӏай буккан,leä´dǧǧed
5668,glänzen::V,цӏай буккан,пӯлле
5669,glänzen::V,цӏай буккан,пыӆӆьке
5670,funkeln::V,цӏай-цӏай тӏун,gaskedh
5671,funkeln::V,цӏай-цӏай тӏун,tsehtsat
5672,funkeln::V,цӏай-цӏай тӏун,jillat
5673,funkeln::V,цӏай-цӏай тӏун,šealgut
5674,funkeln::V,цӏай-цӏай тӏун,čuovggáhallat
5675,funkeln::V,цӏай-цӏай тӏун,šiäl'guđ
5676,funkeln::V,цӏай-цӏай тӏун,cåkkad
5677,funkeln::V,цӏай-цӏай тӏун,кэ̄сскэ
5678,lärmen::V,чӏу буллан,rajjadidh
5679,lärmen::V,чӏу буллан,juhtsat
5680,lärmen::V,чӏу буллан,rigeret
5681,lärmen::V,чӏу буллан,šlámaidit
5682,lärmen::V,чӏу буллан,šlamâdiđ
5683,lärmen::V,чӏу буллан,ruõjjâd
5684,lärmen::V,чӏу буллан,ёаффэ
5685,lärmen::V,аьлагъужа буллан,rajjadidh
5686,lärmen::V,аьлагъужа буллан,juhtsat
5687,lärmen::V,аьлагъужа буллан,rigeret
5688,lärmen::V,аьлагъужа буллан,šlámaidit
5689,lärmen::V,аьлагъужа буллан,šlamâdiđ
5690,lärmen::V,аьлагъужа буллан,ruõjjâd
5691,lärmen::V,аьлагъужа буллан,ёаффэ
5692,läuten::V,занг ришлан,ringkedh
5693,läuten::V,занг ришлан,skállat
5694,läuten::V,занг ришлан,tiibmet
5695,läuten::V,занг ришлан,čuoijâđ
5696,läuten::V,занг ришлан,čuõjjâd
5697,läuten::V,занг ришлан,чӯййе
5698,läuten::V,занг дуллан,ringkedh
5699,läuten::V,занг дуллан,skállat
5700,läuten::V,занг дуллан,tiibmet
5701,läuten::V,занг дуллан,čuoijâđ
5702,läuten::V,занг дуллан,čuõjjâd
5703,läuten::V,занг дуллан,чӯййе
5704,klingeln::V,занг ришлан,klåenkiehtidh
5705,klingeln::V,занг ришлан,skuolkkat
5706,klingeln::V,занг ришлан,skilahit
5707,klingeln::V,занг ришлан,čuoijâđ
5708,klingeln::V,занг ришлан,soi´ttjed
5709,klingeln::V,занг ришлан,зво̄ннэ
5710,klingeln::V,занг дуллан,klåenkiehtidh
5711,klingeln::V,занг дуллан,skuolkkat
5712,klingeln::V,занг дуллан,skilahit
5713,klingeln::V,занг дуллан,čuoijâđ
5714,klingeln::V,занг дуллан,soi´ttjed
5715,klingeln::V,занг дуллан,зво̄ннэ
5716,brausen::V,никъащилан,brorredh
5717,brausen::V,никъащилан,sjovvedh
5718,brausen::V,никъащилан,skåvvat
5719,brausen::V,никъащилан,márajdit
5720,brausen::V,никъащилан,boršut
5721,brausen::V,никъащилан,šaavvâđ
5722,brausen::V,никъащилан,kõõmeed
5723,brausen::V,никъащилан,шэ̄ӈӈлуввэ
5724,rauschen::V,щурщур тӏун,brorredh
5725,rauschen::V,щурщур тӏун,sjåvvat
5726,rauschen::V,щурщур тӏун,sjoahkot
5727,rauschen::V,щурщур тӏун,boršut
5728,rauschen::V,щурщур тӏун,šuuvvâđ
5729,rauschen::V,щурщур тӏун,šaavvâđ
5730,rauschen::V,щурщур тӏун,šuumeed
5731,rauschen::V,щурщур тӏун,ёаффэ
5732,klingen::V,чӏу буклан,gaajedh
5733,klingen::V,чӏу буклан,sjijjedh
5734,klingen::V,чӏу буклан,jiednat
5735,klingen::V,чӏу буклан,tjuodjat
5736,klingen::V,чӏу буклан,čuodjat
5737,klingen::V,чӏу буклан,kulluđ
5738,klingen::V,чӏу буклан,koll'jed
5739,klingen::V,чӏу буклан,ӣннъе
5740,bellen::V,хӏап тӏун,huhtedh
5741,bellen::V,хӏап тӏун,tsiellat
5742,bellen::V,хӏап тӏун,ciellat
5743,bellen::V,хӏап тӏун,umástiđ
5744,bellen::V,хӏап тӏун,uukkâd
5745,bellen::V,хӏап тӏун,угкэ
5746,blasen::V,уф тӏун,båssodh
5747,blasen::V,уф тӏун,båssot
5748,blasen::V,уф тӏун,bossut
