,Concept_ID,lbe,lv
2708,schmücken::V,чӏюлу бан,greznot
2709,sagen::V,учин,шуны
2710,sagen::V,учин,висьтавны
2711,sagen::V,учин,teikt
2712,sprechen::V,гъалгъа тӏун,сёрнитны
2713,sprechen::V,гъалгъа тӏун,runāt
2714,reden::V,гъалгъа тӏун,сёрнитны
2715,reden::V,гъалгъа тӏун,norunāt
2716,sich unterhalten::V,гъалгъа тӏун,сёрнитны
2717,sich unterhalten::V,гъалгъа тӏун,варовитны
2718,sich unterhalten::V,гъалгъа тӏун,sarunāties
2719,fragen::V,цӏуххин,юавны
2720,fragen::V,цӏуххин,jautāt
2721,bitten::V,тавакъю буллан,корны
2722,bitten::V,тавакъю буллан,lūgt
2723,bitten::V,тавакъю буллан,prasīt
2724,erzählen::V,хавар бусан,висьтавны
2725,erzählen::V,хавар бусан,stāstīt
2726,mitteilen::V,баян бан,юӧртны
2727,mitteilen::V,баян бан,висьтавны
2728,mitteilen::V,баян бан,pavēstīt
2729,mitteilen::V,хавар бан,юӧртны
2730,mitteilen::V,хавар бан,висьтавны
2731,mitteilen::V,хавар бан,pavēstīt
2732,nennen::V,цӏа дизан,шуны
2733,nennen::V,цӏа дизан,ним сетны
2734,nennen::V,цӏа дизан,saukt
2735,rufen::V,оьвтӏун,корны
2736,rufen::V,оьвтӏун,saukt
2737,prahlen::V,цӏа дуллан,ошйысьны
2738,prahlen::V,цӏа дуллан,lielīties
2739,übersetzen::V,таржума бан,вуджӧдны
2740,übersetzen::V,таржума бан,tulkot
2741,übersetzen::V,таржума бан,pārtulkot
2742,denken::V,пикри буллан,мӧвпавны
2743,denken::V,пикри буллан,domāt
2744,glauben::V,вих хьун,эскыны
2745,glauben::V,вих хьун,ticēt
2746,bemerken::V,хӏисав хъун,казявны
2747,bemerken::V,хӏисав хъун,ievērot
2748,bemerken::V,хӏисав хъун,ieraudzīt
2749,erkennen::V,увчӏин,тӧдмавны
2750,erkennen::V,увчӏин,pazīt
2751,erkennen::V,увчӏин,atpazīt
2752,begreifen::V,бувчӏин,вежӧртны
2753,begreifen::V,бувчӏин,гӧгӧрвоны
2754,begreifen::V,бувчӏин,jēgt
2755,begreifen::V,бувчӏин,apjēgt
2756,lernen::V,лахьлан,вeлöдчыны
2757,lernen::V,лахьлан,mācīties
2758,lernen::V,лахьхьин,вeлöдчыны
2759,lernen::V,лахьхьин,mācīties
2760,wissen::V,кӏулну бикӏан,тӧдны
2761,wissen::V,кӏулну бикӏан,zināt
2762,wissen::V,хавар бикӏан,тӧдны
2763,wissen::V,хавар бикӏан,zināt
2764,sich erinnern an::V,дакӏнин бутан,казьтывны
2765,sich erinnern an::V,дакӏнин бутан,дум вылӧ уськӧдны
2766,sich erinnern an::V,дакӏнин бутан,atminēties
2767,vergessen::V,хъама битан,вунӧдны
2768,vergessen::V,хъама битан,mirst
2769,vergessen::V,хъама битан,aizmirst
2770,messen::V,дуцин дуллан,муртавны
2771,messen::V,дуцин дуллан,mērīt
2772,messen::V,дуцин дан,муртавны
2773,messen::V,дуцин дан,mērīt
2774,zählen::V,дуккин,лыддьыны
2775,zählen::V,дуккин,skaitīt
2776,rechnen::V,хӏисав дан,лыддьыны
2777,rechnen::V,хӏисав дан,rēķināt
2778,lesen::V,ккалан,лыддьыны
2779,lesen::V,ккалан,lasīt
2780,malen::V,сурат дуллан,серпасавны
2781,malen::V,сурат дуллан,gleznot
2782,zeichnen::V,сурат дуллан,серпасавны
2783,zeichnen::V,сурат дуллан,zīmēt
2784,schreiben::V,чичин,гижны
2785,schreiben::V,чичин,rakstīt
2786,schreiben::V,чичлан,гижны
2787,schreiben::V,чичлан,rakstīt
2788,besitzen::V,дуну икӏан,лоны
2789,besitzen::V,дуну икӏан,piederēt
2790,besitzen::V,дуну дикӏан,лоны
2791,besitzen::V,дуну дикӏан,piederēt
2792,besitzen::V,заллуну икӏан,лоны
2793,besitzen::V,заллуну икӏан,piederēt
2794,kaufen::V,машан ласун,ньӧбны
2795,kaufen::V,машан ласун,pirkt
2796,verkaufen::V,баххан,вузавны
2797,verkaufen::V,баххан,pārdot
2798,bezahlen::V,арцу дулун,мынтыны
2799,bezahlen::V,арцу дулун,мынтысьны
2800,bezahlen::V,арцу дулун,apmaksāt
2801,bezahlen::V,багьа булун,мынтыны
2802,bezahlen::V,багьа булун,мынтысьны
2803,bezahlen::V,багьа булун,apmaksāt
2804,zahlen::V,арцу дулун,мынтыны
2805,zahlen::V,арцу дулун,maksāt
2806,zahlen::V,багьа булун,мынтыны
2807,zahlen::V,багьа булун,maksāt
2808,beherrschen::V,дуну икӏан,ас улын кутны
2809,beherrschen::V,дуну икӏан,valdīt
2810,beherrschen::V,заллуну икӏан,ас улын кутны
2811,beherrschen::V,заллуну икӏан,valdīt
2812,ertragen::V,бухӏан,пыкны
2813,ertragen::V,бухӏан,лэптыны
2814,ertragen::V,бухӏан,panest
2815,ertragen::V,бухӏан,paciest
2816,Leber::N,,мус
2817,Leber::N,,aknas
2818,Moor::N,,нюр
2819,Moor::N,,purvs
2820,Moor::N,,muklājs
2821,Anhöhe::N,,мыльк
2822,Anhöhe::N,,нӧрыс
2823,Anhöhe::N,,paugurs
2824,Bucht::N,,куръя
2825,Bucht::N,,līcis
2826,Barsch::N,,ёкыш
2827,Barsch::N,,asaris
2828,Hecht::N,,сир
2829,Hecht::N,,līdaka
2830,Laus::N,,той
2831,Laus::N,,uts
2832,Ruf::N,,чукӧстчӧм
2833,Ruf::N,,корӧм
2834,Ruf::N,,sauciens
2835,Platz::N,,ылдӧс
2836,Platz::N,,йир
2837,Platz::N,,гӧгӧртас
2838,Platz::N,,vieta
2839,Kante::N,,дор
2840,Kante::N,,šķautne
2841,Größe::N,,ыджда
2842,Größe::N,,lielums
2843,Menge::N,,лун
2844,Menge::N,,числӧ
2845,Menge::N,,masa
2846,Menge::N,,daudzums
2847,Figur::N,,пертас
2848,Figur::N,,вежньӧг
2849,Figur::N,,figūra
2850,Tasche::N,,сумка
2851,Tasche::N,,soma
2852,Öl::N,,вый
2853,Öl::N,,eļļa
2854,Schuh::N,,башмак
2855,Schuh::N,,ботинки
2856,Schuh::N,,kurpe
2857,Leine::N,,юргез
2858,Leine::N,,saite
2859,König::N,,кан
2860,König::N,,ķēniņš
2861,König::N,,karalis
2862,fein::A,,посни
2863,fein::A,,smalks
2864,auf einmal::ADV,,ӧтпырйӧ
2865,auf einmal::ADV,,reizē
2866,bald::ADV,,регыд
2867,bald::ADV,,drīz
2868,einst::ADV,,ӧтчыд
2869,einst::ADV,,ӧтпыр
2870,einst::ADV,,citreiz
2871,schon::ADV,,нин
2872,schon::ADV,,jau
2873,sie::PRN,,найö
2874,sie::PRN,,viņi
2875,sie::PRN,,viņas
2876,siebzig::NUM,,сизимдас
2877,siebzig::NUM,,septiņdesmit
2878,klirren::V,,гольскöдчыны
2879,klirren::V,,tinkšķēt
2880,klirren::V,,džinkstēt
2881,heulen::V,,омлявны
2882,heulen::V,,вурзавны
2883,heulen::V,,kaukt
2884,heulen::V,,gaudot
2885,rühren::V,,нормӧдны
2886,rühren::V,,aizgrābt
2887,zu sehen sein::V,,тыдавны
2888,zu sehen sein::V,,parādīties
2889,wollen::V,,кӧсйыны
2890,wollen::V,,gribēt
2891,geraten::V,,сюрны
2892,geraten::V,,веськавны
2893,geraten::V,,veikties
2894,kratzen::V,,гуджӧдны
2895,kratzen::V,,kasīt
2896,kratzen::V,,skrāpēt
2897,stecken::V,,сюйны
2898,stecken::V,,bāzt
2899,stecken::V,,spraust
2900,schleifen::V,,кеслыны
2901,schleifen::V,,trīt
2902,schleifen::V,,asināt
2903,rütteln::V,,легӧдны
2904,rütteln::V,,катлӧдлыны
2905,rütteln::V,,kratīt
2906,rütteln::V,,purināt
2907,ziehen::V,,кыскыны
2908,ziehen::V,,vilkt
2909,packen::V,,босьтны
2910,packen::V,,paķert
2911,packen::V,,satvert
2912,wünschen::V,,кӧсйыны
2913,wünschen::V,,vēlēt
2914,wünschen::V,,novēlēt
2915,zudecken::V,,веввттьыны
2916,zudecken::V,,apklāt
2917,zudecken::V,,aizsegt
2918,antreiben::V,,тэрмӧдны
2919,antreiben::V,,urdīt
2920,antreiben::V,,mudināt
2921,lassen::V,,тшӧктыны
2922,lassen::V,,ļaut
2923,treten::V,,лёгны
2924,treten::V,,майкны
2925,treten::V,,mīt
2926,treten::V,,paspert
2927,verstehen::V,,вежӧртны
2928,verstehen::V,,гӧгӧрвоны
2929,verstehen::V,,saprast
