,Concept_ID,se,ady
634,See::N,jávri,хыку́м
635,See::N,jávri,псыхъура́й
636,See::N,jävri,хыку́м
637,See::N,jävri,псыхъура́й
638,See::N,jâu´rr,хыку́м
639,See::N,jâu´rr,псыхъура́й
640,See::N,я̄ввьр,хыку́м
641,See::N,я̄ввьр,псыхъура́й
642,Sumpf::N,pluevie,орыжъ
643,Sumpf::N,áhpe,орыжъ
644,Sumpf::N,sæmssa,орыжъ
645,Sumpf::N,jeaggi,орыжъ
646,Sumpf::N,jeggi,орыжъ
647,Sumpf::N,jeä´ǧ'ǧ,орыжъ
648,Sumpf::N,ла̄ммьп,орыжъ
649,Moor::N,pluevie,орыжъ
650,Moor::N,jiegge,орыжъ
651,Moor::N,suotnju,орыжъ
652,Moor::N,karrii,орыжъ
653,Moor::N,kä´rev,орыжъ
654,Moor::N,veättaǩ,орыжъ
655,Moor::N,ла̄ммьп,орыжъ
656,Wiese::N,ïentje,хъупӏэ́
657,Wiese::N,ïentje,мэкъупӏ
658,Wiese::N,giedde,хъупӏэ́
659,Wiese::N,giedde,мэкъупӏ
660,Wiese::N,gieddi,хъупӏэ́
661,Wiese::N,gieddi,мэкъупӏ
662,Wiese::N,nijtto,хъупӏэ́
663,Wiese::N,nijtto,мэкъупӏ
664,Wiese::N,пуэшенҍ,хъупӏэ́
665,Wiese::N,пуэшенҍ,мэкъупӏ
666,Wald::N,skåake,мэзы́
667,Wald::N,skåajje,мэзы́
668,Wald::N,miehtsie,мэзы́
669,Wald::N,vuovdde,мэзы́
670,Wald::N,miehttse,мэзы́
671,Wald::N,vuovdi,мэзы́
672,Wald::N,meahcci,мэзы́
673,Wald::N,mecci,мэзы́
674,Wald::N,vyemi,мэзы́
675,Wald::N,vue´mm,мэзы́
676,Wald::N,meä´c'c,мэзы́
677,Wald::N,ля̄ммт,мэзы́
678,Hügel::N,deava,ӏуашъхь
679,Hügel::N,dievvá,ӏуашъхь
680,Hügel::N,dievvá,ӏуашъхь
681,Hügel::N,čummâ,ӏуашъхь
682,Hügel::N,pä´rcc,ӏуашъхь
683,Hügel::N,teä´rmm,ӏуашъхь
684,Hügel::N,ка̄ннҌт,ӏуашъхь
685,Anhöhe::N,deava,чӏыӏэтыгъ
686,Anhöhe::N,jalladahke,чӏыӏэтыгъ
687,Anhöhe::N,dievásj,чӏыӏэтыгъ
688,Anhöhe::N,aláš,чӏыӏэтыгъ
689,Anhöhe::N,luohkká,чӏыӏэтыгъ
690,Anhöhe::N,tiävá,чӏыӏэтыгъ
691,Anhöhe::N,poorááš,чӏыӏэтыгъ
692,Anhöhe::N,ču´lpp,чӏыӏэтыгъ
693,Anhöhe::N,škâu´ŋŋ,чӏыӏэтыгъ
694,Anhöhe::N,ка̄ннҌт,чӏыӏэтыгъ
695,Berg::N,bïerje,къушъхьэ́
696,Berg::N,várre,къушъхьэ́
697,Berg::N,várri,къушъхьэ́
698,Berg::N,vääṛi,къушъхьэ́
699,Berg::N,vää´rr,къушъхьэ́
700,Berg::N,те̄ррьм,къушъхьэ́
701,Gipfel::N,dalvese,шыгу
702,Gipfel::N,tjåhkkå,шыгу
703,Gipfel::N,čohkka,шыгу
704,Gipfel::N,čokke,шыгу
705,Gipfel::N,čå´ǩǩ,шыгу
706,Gipfel::N,ла̄ддҍв,шыгу
707,Höhle::N,beajoe,гъочӏэгъ
708,Höhle::N,rájgge,гъочӏэгъ
709,Höhle::N,sluoggo,гъочӏэгъ
710,Höhle::N,biedju,гъочӏэгъ
711,Höhle::N,kuovđâšm,гъочӏэгъ
712,Höhle::N,skuõrr,гъочӏэгъ
713,Höhle::N,вуэӈӈк,гъочӏэгъ
714,Abhang::N,boelte,чапэ
715,Abhang::N,brijrie,чапэ
716,Abhang::N,bállte,чапэ
717,Abhang::N,vielti,чапэ
718,Abhang::N,luohkká,чапэ
719,Abhang::N,viel'tti,чапэ
720,Abhang::N,vie´ltt,чапэ
721,Abhang::N,луэххк,чапэ
722,Quelle::N,aajege,псынэчэ́чъ
723,Quelle::N,gaaltije,псынэчэ́чъ
724,Quelle::N,ája,псынэчэ́чъ
725,Quelle::N,ája,псынэчэ́чъ
726,Quelle::N,gáldu,псынэчэ́чъ
727,Quelle::N,aajâ,псынэчэ́чъ
728,Quelle::N,käldee,псынэчэ́чъ
729,Quelle::N,lädd,псынэчэ́чъ
730,Quelle::N,käivv,псынэчэ́чъ
731,Quelle::N,ка̄ййв,псынэчэ́чъ
732,Bach::N,johketje,псышкуашку
733,Bach::N,jåhkå,псышкуашку
734,Bach::N,jågåsj,псышкуашку
735,Bach::N,jogaš,псышкуашку
736,Bach::N,aajâ,псышкуашку
737,Bach::N,vuäjj,псышкуашку
738,Bach::N,вуэйй,псышкуашку
739,Fluss::N,johke,псыхъо́
740,Fluss::N,ædno,псыхъо́
741,Fluss::N,jåhkå,псыхъо́
742,Fluss::N,johka,псыхъо́
743,Fluss::N,juuhâ,псыхъо́
744,Fluss::N,jokk,псыхъо́
745,Fluss::N,jeänn,псыхъо́
746,Fluss::N,ё̄гк,псыхъо́
747,Ufer::N,beala,нэпкъы
748,Ufer::N,gádde,нэпкъы
749,Ufer::N,gáddi,нэпкъы
750,Ufer::N,riddo,нэпкъы
751,Ufer::N,redd,нэпкъы
752,Ufer::N,рыннт,нэпкъы
753,Küste::N,mïere,ӏушъо
754,Küste::N,gaedtie,ӏушъо
755,Küste::N,merragádde,ӏушъо
756,Küste::N,merraguovllo,ӏушъо
757,Küste::N,gáddi,ӏушъо
758,Küste::N,riddo,ӏушъо
759,Küste::N,miârr'redd,ӏушъо
760,Küste::N,рыннт,ӏушъо
761,Festland::N,gaedtie,чӏл́ыгу
762,Festland::N,gádde,чӏл́ыгу
763,Festland::N,nannán,чӏл́ыгу
764,Festland::N,kušknjâs,чӏл́ыгу
765,Festland::N,eennâm,чӏл́ыгу
766,Festland::N,jânnam,чӏл́ыгу
767,Festland::N,ма̄ннтэр,чӏл́ыгу
768,Meer::N,mearoe,хы
769,Meer::N,merra,хы
770,Meer::N,nuorre,хы
771,Meer::N,áhpi,хы
772,Meer::N,mearra,хы
773,Meer::N,meeṛâ,хы
774,Meer::N,miârr,хы
775,Meer::N,ме̄рр,хы
776,Bucht::N,loekte,хыблыгу
777,Bucht::N,oagge,хыблыгу
778,Bucht::N,luokta,хыблыгу
779,Bucht::N,luokta,хыблыгу
780,Bucht::N,čuáj̣á,хыблыгу
781,Bucht::N,luhtt,хыблыгу
782,Bucht::N,вӯнн,хыблыгу
783,Bucht::N,лӯххт,хыблыгу
784,Insel::N,sååle,хыгъэхъу́н
785,Insel::N,suoloj,хыгъэхъу́н
786,Insel::N,suolu,хыгъэхъу́н
787,Insel::N,suálui,хыгъэхъу́н
788,Insel::N,suâl,хыгъэхъу́н
789,Insel::N,суэл,хыгъэхъу́н
790,Blume::N,rïesege,къэгъа́гь
791,Blume::N,giedjek,къэгъа́гь
792,Blume::N,rássi,къэгъа́гь
793,Blume::N,kukká,къэгъа́гь
794,Blume::N,heä´rvvrää´ss,къэгъа́гь
795,Blume::N,ывьнэнч,къэгъа́гь
796,Gras::N,kraesie,уцы́
797,Gras::N,rásse,уцы́
798,Gras::N,rássi,уцы́
799,Gras::N,rääsi,уцы́
800,Gras::N,rää´ss,уцы́
801,Gras::N,ра̄ссь,уцы́
802,Wurzel::N,roehtse,лъапсэ́
803,Wurzel::N,ruohttsa,лъапсэ́
804,Wurzel::N,ruohtas,лъапсэ́
805,Wurzel::N,veedis,лъапсэ́
806,Wurzel::N,vue´ddes,лъапсэ́
807,Wurzel::N,вуэнҍтэсь,лъапсэ́
808,Baum::N,moere,чъыгы́
809,Baum::N,muorra,чъыгы́
810,Baum::N,muorra,чъыгы́
811,Baum::N,muoṛâ,чъыгы́
812,Baum::N,muõrr,чъыгы́
813,Baum::N,мӯрр,чъыгы́
814,Stamm::N,ståamhpe,пкъы
815,Stamm::N,mátta,пкъы
816,Stamm::N,galda,пкъы
817,Stamm::N,ruŋgo,пкъы
818,Stamm::N,stokk,пкъы
819,Stamm::N,мӯрр,пкъы
820,Stamm::N,кэ̄ллт,пкъы
821,Rinde::N,gïrre,пхъашъо́
822,Rinde::N,baarhkoe,пхъашъо́
823,Rinde::N,bárkko,пхъашъо́
824,Rinde::N,ostu,пхъашъо́
825,Rinde::N,bárku,пхъашъо́
826,Rinde::N,korrâ,пхъашъо́
827,Rinde::N,kõrr,пхъашъо́
828,Rinde::N,pärkk,пхъашъо́
829,Rinde::N,кэ̄рр,пхъашъо́
830,Rinde::N,па̄ҏҏк,пхъашъо́
831,Ast::N,åeksie,куамэ
832,Ast::N,oakse,куамэ
833,Ast::N,oaksi,куамэ
834,Ast::N,uák'si,куамэ
835,Ast::N,å´hss,куамэ
836,Ast::N,вуэккьс,куамэ
837,Zweig::N,åeksie,къутамэ́
838,Zweig::N,oakse,къутамэ́
839,Zweig::N,rissi,къутамэ́
840,Zweig::N,syeṛi,къутамэ́
841,Zweig::N,sue´rr,къутамэ́
842,Zweig::N,рыссе,къутамэ́
843,Blatt::N,plienie,тхьап
844,Blatt::N,lassta,тхьап
845,Blatt::N,lasta,тхьап
846,Blatt::N,lostâ,тхьап
847,Blatt::N,lõstt,тхьап
848,Blatt::N,лэ̄сст,тхьап
849,Birke::N,såekie,пчэн
850,Birke::N,soahke,пчэн
851,Birke::N,soahki,пчэн
852,Birke::N,suáhi,пчэн
853,Birke::N,suâ´ǩǩ,пчэн
854,Birke::N,пе̄ссьмӯрр,пчэн
855,Kiefer[Baum]::N,bietsie,сэснэй
856,Kiefer[Baum]::N,hájkka,сэснэй
857,Kiefer[Baum]::N,biehtse,сэснэй
858,Kiefer[Baum]::N,beahci,сэснэй
859,Kiefer[Baum]::N,peeci,сэснэй
860,Kiefer[Baum]::N,pie´cc,сэснэй
861,Kiefer[Baum]::N,пе̄дзь,сэснэй
862,Weide[Baum]::N,saalje,пце́л
863,Weide[Baum]::N,sállja,пце́л
864,Weide[Baum]::N,sieđga,пце́л
865,Weide[Baum]::N,puájui,пце́л
866,Weide[Baum]::N,puäi,пце́л
867,Weide[Baum]::N,пуай,пце́л
868,Tanne::N,goese,ель
869,Tanne::N,guossa,ель
870,Tanne::N,guossa,ель
871,Tanne::N,kuosâ,ель
872,Tanne::N,kuõss,ель
873,Tanne::N,кӯсс,ель
874,Horn::N,tjåervie,бжъэ
875,Horn::N,tjoarvve,бжъэ
876,Horn::N,čoarvi,бжъэ
877,Horn::N,čuár'vi,бжъэ
878,Horn::N,čuä´rvv,бжъэ
879,Horn::N,чуэррьв,бжъэ
880,Feder::N,badtse,къамӏы́й
881,Feder::N,dålgge,къамӏы́й
882,Feder::N,bozza,къамӏы́й
883,Feder::N,puzzâ,къамӏы́й
884,Feder::N,tolge,къамӏы́й
885,Feder::N,poʒʒ,къамӏы́й
886,Feder::N,по̄ннц,къамӏы́й
887,Fell::N,njaltja,шъо
888,Fell::N,duollje,шъо
889,Fell::N,náhkki,шъо
890,Fell::N,dorkkas,шъо
891,Fell::N,turkkâ,шъо
892,Fell::N,tyel'ji,шъо
893,Fell::N,nähki,шъо
894,Fell::N,torkk,шъо
895,Fell::N,čåu´dd,шъо
896,Fell::N,tue´l'lj,шъо
897,Fell::N,тӯлльй,шъо
898,Flügel::N,såaja,тамэ́
899,Flügel::N,såajoe,тамэ́
900,Flügel::N,soadje,тамэ́
901,Flügel::N,soadji,тамэ́
902,Flügel::N,suáj̣á,тамэ́
903,Flügel::N,suäjj,тамэ́
904,Flügel::N,суэйй,тамэ́
905,Klaue::N,gadtse,лъэбжъа́н
906,Klaue::N,guober,лъэбжъа́н
907,Klaue::N,gazza,лъэбжъа́н
908,Klaue::N,kozzâ,лъэбжъа́н
909,Klaue::N,kõʒʒ,лъэбжъа́н
910,Klaue::N,кэ̄ннц,лъэбжъа́н
911,Kralle::N,gadtse,лъакъо
912,Kralle::N,gadtsa,лъакъо
913,Kralle::N,gazza,лъакъо
914,Kralle::N,kozzâ,лъакъо
915,Kralle::N,kõʒʒ,лъакъо
916,Kralle::N,ке̄бпель,лъакъо
917,Schwanz::N,siejpie,кӏэ
918,Schwanz::N,siejbbe,кӏэ
919,Schwanz::N,bađuš,кӏэ
920,Schwanz::N,seaibi,кӏэ
921,Schwanz::N,seibi,кӏэ
922,Schwanz::N,sei´bb,кӏэ
923,Schwanz::N,piä´cciǩ,кӏэ
924,Schwanz::N,пиджь,кӏэ
925,Schwanz::N,се̄ййп,кӏэ
926,Schwanz::N,пе̄цехь,кӏэ
927,Ei::N,munnie,кӏэнкӏэ́
928,Ei::N,månne,кӏэнкӏэ́
929,Ei::N,monni,кӏэнкӏэ́
930,Ei::N,maṇe,кӏэнкӏэ́
931,Ei::N,mââ´nn,кӏэнкӏэ́
932,Ei::N,маннҍ,кӏэнкӏэ́
933,Nest::N,biesie,набгъо́
934,Nest::N,biesse,набгъо́
935,Nest::N,beassi,набгъо́
936,Nest::N,peesi,набгъо́
937,Nest::N,piervâl,набгъо́
938,Nest::N,piä´ss,набгъо́
939,Nest::N,пе̄ссь,набгъо́
940,Bau::N,biesie,гъу
941,Bau::N,biesie,бы
942,Bau::N,biedjo,гъу
943,Bau::N,biedjo,бы
944,Bau::N,liesso,гъу
945,Bau::N,liesso,бы
946,Bau::N,biedju,гъу
947,Bau::N,biedju,бы
948,Bau::N,piäju,гъу
949,Bau::N,piäju,бы
950,Bau::N,вуэӈӈк,гъу
951,Bau::N,вуэӈӈк,бы
952,Tier::N,juvre,псэу́шъхь
953,Tier::N,udos,псэу́шъхь
954,Tier::N,divrre,псэу́шъхь
955,Tier::N,luohtok,псэу́шъхь
956,Tier::N,ealli,псэу́шъхь
957,Tier::N,ellee,псэу́шъхь
958,Tier::N,jie´lli,псэу́шъхь
959,Tier::N,жыва,псэу́шъхь
960,Herde::N,dåehkie,ӏэхъогъу
961,Herde::N,ællo,ӏэхъогъу
962,Herde::N,fuovva,ӏэхъогъу
963,Herde::N,doahkki,ӏэхъогъу
964,Herde::N,čagge,ӏэхъогъу
965,Herde::N,tukk,ӏэхъогъу
966,Herde::N,vâ´lvv,ӏэхъогъу
967,Herde::N,чуэз,ӏэхъогъу
968,Herde::N,чӣгар,ӏэхъогъу
969,Kuh::N,govse,чэмы́
970,Kuh::N,gussa,чэмы́
971,Kuh::N,gussa,чэмы́
972,Kuh::N,kussâ,чэмы́
973,Kuh::N,kuss,чэмы́
974,Kuh::N,лӣххьм,чэмы́
975,Bulle::N,vuaksa,цу
976,Bulle::N,vuoksá,цу
977,Bulle::N,heargi,цу
978,Bulle::N,vuák'sá,цу
979,Bulle::N,ergi,цу
980,Bulle::N,vuâhss,цу
981,Bulle::N,е̄ррьк,цу
982,Pferd::N,hierkie,шы
983,Pferd::N,råsse,шы
984,Pferd::N,hæssta,шы
985,Pferd::N,heavuš,шы
986,Pferd::N,hiävuš,шы
987,Pferd::N,heävaš,шы
988,Pferd::N,ро̄ссь,шы
989,Schaf::N,sïrve,мэлы́
990,Schaf::N,sávttsa,мэлы́
991,Schaf::N,sávza,мэлы́
992,Schaf::N,savzâ,мэлы́
993,Schaf::N,sauʒʒ,мэлы́
994,Schaf::N,ла̄мьпесь,мэлы́
995,Schwein::N,snurke,къо
996,Schwein::N,svijnne,къо
997,Schwein::N,spiidni,къо
998,Schwein::N,šahe,къо
999,Schwein::N,šââ´ǩǩ,къо
1000,Schwein::N,ша̄гкь,къо
1001,Hund::N,bïenje,бьэ
1002,Hund::N,bena,бьэ
1003,Hund::N,beana,бьэ
1004,Hund::N,peenuv,бьэ
1005,Hund::N,piânnai,бьэ
1006,Hund::N,пе̄ннэ,бьэ
1007,Katze::N,gaahtoe,чэты́у
1008,Katze::N,gáhtto,чэты́у
1009,Katze::N,bussá,чэты́у
1010,Katze::N,kissá,чэты́у
1011,Katze::N,kaass,чэты́у
1012,Katze::N,ко̄а̄сс,чэты́у
1013,Bär::N,gumsie,мышъэ́
1014,Bär::N,biernna,мышъэ́
1015,Bär::N,guovža,мышъэ́
1016,Bär::N,bierdna,мышъэ́
1017,Bär::N,kuob'žâ,мышъэ́
1018,Bär::N,kue´bǯǯ,мышъэ́
1019,Bär::N,та̄лл,мышъэ́
1020,Eichhörnchen::N,åeruve,цызэ́
1021,Eichhörnchen::N,oarre,цызэ́
1022,Eichhörnchen::N,oarri,цызэ́
1023,Eichhörnchen::N,uár'ree,цызэ́
1024,Eichhörnchen::N,vuä´r'rev,цызэ́
1025,Eichhörnchen::N,вуэррев,цызэ́
1026,Elch::N,ïelje,лось
1027,Elch::N,ællja,лось
1028,Elch::N,sarvva,лось
1029,Elch::N,ealga,лось
1030,Elch::N,sorvâ,лось
1031,Elch::N,sõrvv,лось
1032,Elch::N,сэ̄ррв,лось
1033,Fuchs::N,riepie,баджэ́
1034,Fuchs::N,riebij,баджэ́
1035,Fuchs::N,rieban,баджэ́
1036,Fuchs::N,riemnjis,баджэ́
1037,Fuchs::N,rie´mjj,баджэ́
1038,Fuchs::N,рӣммьн,баджэ́
1039,Hase::N,njåemele,тхьакӏумкӏы́хь
1040,Hase::N,njoammel,тхьакӏумкӏы́хь
1041,Hase::N,njoammil,тхьакӏумкӏы́хь
1042,Hase::N,njuámmil,тхьакӏумкӏы́хь
1043,Hase::N,njue´m'mel,тхьакӏумкӏы́хь
1044,Hase::N,нюэммель,тхьакӏумкӏы́хь
1045,Maus::N,snjeara,цыгъо́
1046,Maus::N,snjierrá,цыгъо́
1047,Maus::N,sáhpán,цыгъо́
1048,Maus::N,säplig,цыгъо́
1049,Maus::N,sä´ppli,цыгъо́
1050,Maus::N,са̄хпьлинк,цыгъо́
1051,Wolf::N,sïejpe,тыгъу́жъ
1052,Wolf::N,stálppe,тыгъу́жъ
1053,Wolf::N,stáhkke,тыгъу́жъ
1054,Wolf::N,ruomas,тыгъу́жъ
1055,Wolf::N,kumpe,тыгъу́жъ
1056,Wolf::N,návdi,тыгъу́жъ
1057,Wolf::N,kumppi,тыгъу́жъ
1058,Wolf::N,ku´mpp,тыгъу́жъ
1059,Wolf::N,pââ´ldes,тыгъу́жъ
1060,Wolf::N,чиррм,тыгъу́жъ
1061,Wolf::N,пальтӭсь,тыгъу́жъ
1062,Vogel::N,ledtie,бзы́у
1063,Vogel::N,lådde,бзы́у
1064,Vogel::N,loddi,бзы́у
1065,Vogel::N,lodde,бзы́у
1066,Vogel::N,lå´dd,бзы́у
1067,Vogel::N,лоаннҍт,бзы́у
1068,Schwarm::N,dåehkie,отэр
1069,Schwarm::N,doahkke,отэр
1070,Schwarm::N,doahkki,отэр
1071,Schwarm::N,tuák'ki,отэр
1072,Schwarm::N,parvv,отэр
1073,Schwarm::N,туххк,отэр
1074,Huhn::N,vöönhtse,чэты́
1075,Huhn::N,vuonntsá,чэты́
1076,Huhn::N,vuonccis,чэты́
1077,Huhn::N,kääṇi,чэты́
1078,Huhn::N,kää´nn,чэты́
1079,Huhn::N,ка̄ннҌ,чэты́
1080,Hahn::N,deere,атакъэ́
1081,Hahn::N,hádna,атакъэ́
1082,Hahn::N,åresvuonntsá,атакъэ́
1083,Hahn::N,vuonccis,атакъэ́
1084,Hahn::N,kääṇi,атакъэ́
1085,Hahn::N,åå´reskää´nn,атакъэ́
1086,Hahn::N,пе̄ттэх,атакъэ́
1087,Gans::N,gaase,къа́з
1088,Gans::N,gássa,къа́з
1089,Gans::N,čuonji,къа́з
1090,Gans::N,čuá'njá,къа́з
1091,Gans::N,čue´nj,къа́з
1092,Gans::N,чуэнь,къа́з
1093,Adler::N,aarhtse,
1094,Adler::N,goasskem,
1095,Adler::N,goaskin,
1096,Adler::N,kuás'kim,
1097,Adler::N,kuä´cǩǩem,
1098,Adler::N,куэцькем,
1099,Ente::N,tjååtsele,псычэ́т
1100,Ente::N,vuojatjis,псычэ́т
1101,Ente::N,čáhceloddi,псычэ́т
1102,Ente::N,vuonjâč,псычэ́т
1103,Ente::N,vuõnjâč,псычэ́т
1104,Ente::N,ча̄дзьлоаннҍт,псычэ́т
1105,Eule::N,snjågloe,тыгъурыгъу
1106,Eule::N,skunjok,тыгъурыгъу
1107,Eule::N,skuolfi,тыгъурыгъу
1108,Eule::N,ijjâlodde,тыгъурыгъу
1109,Eule::N,iiđsaž,тыгъурыгъу
1110,Eule::N,кунньлоаннҍт,тыгъурыгъу
1111,Eule::N,чӯзэм вуэһпэй,тыгъурыгъу
1112,Kranich::N,goerke,къэрэ́у
1113,Kranich::N,guorgga,къэрэ́у
1114,Kranich::N,guorga,къэрэ́у
1115,Kranich::N,kuor'gâ,къэрэ́у
1116,Kranich::N,kuõrgg,къэрэ́у
1117,Kranich::N,кӯррк,къэрэ́у
1118,Krähe::N,voerhtje,къолэ́жъ
1119,Krähe::N,gárránis,къолэ́жъ
1120,Krähe::N,vuoratjis,къолэ́жъ
1121,Krähe::N,vuoražas,къолэ́жъ
1122,Krähe::N,vuorččis,къолэ́жъ
1123,Krähe::N,vuorâč,къолэ́жъ
1124,Krähe::N,vuõrâč,къолэ́жъ
1125,Krähe::N,вӯрэч,къолэ́жъ
1126,Kuckuck::N,gïeke,куку́у
1127,Kuckuck::N,giehka,куку́у
1128,Kuckuck::N,giehka,куку́у
1129,Kuckuck::N,kiehâ,куку́у
1130,Kuckuck::N,ǩiõkk,куку́у
1131,Kuckuck::N,кӣгк,куку́у
1132,Schwan::N,njoktje,
1133,Schwan::N,snjuktja,
1134,Schwan::N,njukča,
1135,Schwan::N,njuhčâ,
1136,Schwan::N,njuhčč,
1137,Schwan::N,нюххч,
1138,Fisch::N,guelie,пцэжъы́й
1139,Fisch::N,guolle,пцэжъы́й
1140,Fisch::N,guolli,пцэжъы́й
1141,Fisch::N,kyeḷi,пцэжъы́й
1142,Fisch::N,kue´ll,пцэжъы́й
1143,Fisch::N,кӯлль,пцэжъы́й
1144,Barsch::N,sihtege,тхыкъэц
1145,Barsch::N,vuoskun,тхыкъэц
1146,Barsch::N,vuoskku,тхыкъэц
1147,Barsch::N,vuásku,тхыкъэц
1148,Barsch::N,vuâsk,тхыкъэц
1149,Barsch::N,вуэсск,тхыкъэц
1150,Hecht::N,haavke,лэнд
1151,Hecht::N,hávgga,лэнд
1152,Hecht::N,hávga,лэнд
1153,Hecht::N,puško,лэнд
1154,Hecht::N,nu´ǩǩeš,лэнд
1155,Hecht::N,ныгкешь,лэнд
1156,Schlange[Tier]::N,gïermesje,блэ́
1157,Schlange[Tier]::N,germaj,блэ́
1158,Schlange[Tier]::N,gearpmaš,блэ́
1159,Schlange[Tier]::N,kyev'đi,блэ́
1160,Schlange[Tier]::N,ku´vdd,блэ́
1161,Schlange[Tier]::N,кӯввьт,блэ́
1162,Wurm::N,mietie,хьамлыу
1163,Wurm::N,maarhke,хьамлыу
1164,Wurm::N,mádo,хьамлыу
1165,Wurm::N,máhtu,хьамлыу
1166,Wurm::N,máátu,хьамлыу
1167,Wurm::N,määtt,хьамлыу
1168,Wurm::N,ма̄дт,хьамлыу
1169,Spinne::N,hievnie,бэдж
1170,Spinne::N,hievnne,бэдж
1171,Spinne::N,heavdni,бэдж
1172,Spinne::N,evni,бэдж
1173,Spinne::N,eeunaž,бэдж
1174,Spinne::N,о̄а̄з,бэдж
1175,Ameise::N,garhke,къамзэ́гу
1176,Ameise::N,gårkkå,къамзэ́гу
1177,Ameise::N,gotka,къамзэ́гу
1178,Ameise::N,kutkâ,къамзэ́гу
1179,Ameise::N,kotkk,къамзэ́гу
1180,Ameise::N,ко̄ттк,къамзэ́гу
1181,Laus::N,dihkie,цӏэ
1182,Laus::N,dihkke,цӏэ
1183,Laus::N,dihkki,цӏэ
1184,Laus::N,tikke,цӏэ
1185,Laus::N,te´ǩǩ,цӏэ
1186,Laus::N,тыһкь,цӏэ
1187,Mücke::N,tjoejhke,аргъо́й
1188,Mücke::N,tjuojkka,аргъо́й
1189,Mücke::N,čuoika,аргъо́й
1190,Mücke::N,čuoš'kâ,аргъо́й
1191,Mücke::N,čuõškk,аргъо́й
1192,Mücke::N,чӯшшк,аргъо́й
1193,Fliege::N,tjoere,бадзэ́
1194,Fliege::N,boerege,бадзэ́
1195,Fliege::N,tjuruk,бадзэ́
1196,Fliege::N,čuru,бадзэ́
1197,Fliege::N,kiärpáš,бадзэ́
1198,Fliege::N,čuâr,бадзэ́
1199,Fliege::N,čuâras,бадзэ́
1200,Fliege::N,чуэраш,бадзэ́
1201,Schmetterling::N,biejjielåbloe,хьампӏыра́шъу
1202,Schmetterling::N,biejvvelådde,хьампӏыра́шъу
1203,Schmetterling::N,beaiveloddi,хьампӏыра́шъу
1204,Schmetterling::N,piäi'vááloddááš,хьампӏыра́шъу
1205,Schmetterling::N,ä´llbaž,хьампӏыра́шъу
1206,Schmetterling::N,pei´vvlå´dd,хьампӏыра́шъу
1207,Schmetterling::N,а̄лльп,хьампӏыра́шъу
1208,Beere::N,muerjie,маткӏо
1209,Beere::N,muorjje,маткӏо
1210,Beere::N,muorji,маткӏо
1211,Beere::N,myer'ji,маткӏо
1212,Beere::N,mue´rjj,маткӏо
1213,Beere::N,мӯррьй,маткӏо
1214,Apfel::N,æbpla,мыӏэры́с
1215,Apfel::N,ehpal,мыӏэры́с
1216,Apfel::N,eppel,мыӏэры́с
1217,Apfel::N,eahppel,мыӏэры́с
1218,Apfel::N,я̄блэк,мыӏэры́с
1219,Pilz::N,goebpere,хьаӏу
1220,Pilz::N,guoppar,хьаӏу
1221,Pilz::N,guoppar,хьаӏу
1222,Pilz::N,kuobâr,хьаӏу
1223,Pilz::N,kuõbbâr,хьаӏу
1224,Pilz::N,кӯмпар,хьаӏу
1225,Zwiebel::N,lööke,бжьыны́
1226,Zwiebel::N,løhkka,бжьыны́
1227,Zwiebel::N,lávki,бжьыны́
1228,Zwiebel::N,luukk,бжьыны́
1229,Zwiebel::N,луквець,бжьыны́
1230,Saat::N,saajoe,чылапхъ
1231,Saat::N,sádjo,чылапхъ
1232,Saat::N,siepman,чылапхъ
1233,Saat::N,siemâ,чылапхъ
1234,Saat::N,siõm,чылапхъ
1235,Saat::N,се̄м,чылапхъ
1236,Korn::N,gernie,цэ
1237,Korn::N,gårnnetjalmme,цэ
1238,Korn::N,gordni,цэ
1239,Korn::N,jiṿe,цэ
1240,Korn::N,ле̄ййп,цэ
1241,Heu::N,suejnieh,мэкъу
1242,Heu::N,ájvve,мэкъу
1243,Heu::N,suoidni,мэкъу
1244,Heu::N,syei'ni,мэкъу
1245,Heu::N,suei´nn,мэкъу
1246,Heu::N,сӯййн,мэкъу
1247,Schale::N,gïrre,кӏы́шъу
1248,Schale::N,garra,кӏы́шъу
1249,Schale::N,skádne,кӏы́шъу
1250,Schale::N,garra,кӏы́шъу
1251,Schale::N,korrâ,кӏы́шъу
1252,Schale::N,kõrr,кӏы́шъу
1253,Schale::N,ю̄дтҍ,кӏы́шъу
1254,Grube::N,haevtie,машэ́
1255,Grube::N,rågge,машэ́
1256,Grube::N,gohpi,машэ́
1257,Grube::N,roggi,машэ́
1258,Grube::N,kyep'pi,машэ́
1259,Grube::N,rogge,машэ́
1260,Grube::N,rå´ǧǧ,машэ́
1261,Grube::N,kåå´pp,машэ́
1262,Grube::N,коабпь,машэ́
1263,Falle::N,barta,зэраубытырэ́ ӏэмэпсы́м
