,Concept_ID,kn,se
2371,Puppe::N,ಗೊಂಬೆ,doahkko
2372,Puppe::N,ಗೊಂಬೆ,dohkká
2373,Puppe::N,ಗೊಂಬೆ,duhkká
2374,Puppe::N,ಗೊಂಬೆ,kuuhlaž
2375,Puppe::N,ಗೊಂಬೆ,кукла
2376,Beutel::N,ಸಂಚಿ,voessetje
2377,Beutel::N,ಸಂಚಿ,påvsså
2378,Beutel::N,ಸಂಚಿ,seahkaš
2379,Beutel::N,ಸಂಚಿ,bursa
2380,Beutel::N,ಸಂಚಿ,guhkkár
2381,Beutel::N,ಸಂಚಿ,čooṿâs
2382,Beutel::N,ಸಂಚಿ,siâk'k
2383,Beutel::N,ಸಂಚಿ,kå´ššel
2384,Beutel::N,ಸಂಚಿ,ве̄ҏҏц
2385,Bündel::N,ಕಟ್ಟು,paantje
2386,Bündel::N,ಕಟ್ಟು,buduk
2387,Bündel::N,ಕಟ್ಟು,gurppe
2388,Bündel::N,ಕಟ್ಟು,gihppu
2389,Bündel::N,ಕಟ್ಟು,kiäs'tu
2390,Bündel::N,ಕಟ್ಟು,šnâpp
2391,Bündel::N,ಕಟ್ಟು,пуччк
2392,Tasche::N,ಚೀಲ,veaskoe
2393,Tasche::N,ಚೀಲ,væssko
2394,Tasche::N,ಚೀಲ,lávkka
2395,Tasche::N,ಚೀಲ,lávka
2396,Tasche::N,ಚೀಲ,seahkka
2397,Tasche::N,ಚೀಲ,lavkkâ
2398,Tasche::N,ಚೀಲ,laukk
2399,Tasche::N,ಚೀಲ,суӎӎьк
2400,Tasche::N,ಚೀಲ,ло̄а̄ффк
2401,Eimer::N,ಬಾನೆ,bæhtoe
2402,Eimer::N,ಬಾನೆ,skiello
2403,Eimer::N,ಬಾನೆ,skállu
2404,Eimer::N,ಬಾನೆ,eebir
2405,Eimer::N,ಬಾನೆ,skääll
2406,Eimer::N,ಬಾನೆ,е̄мьперь
2407,Deckel::N,ಮುಚ್ಚಳ,luehkie
2408,Deckel::N,ಮುಚ್ಚಳ,låhkke
2409,Deckel::N,ಮುಚ್ಚಳ,lohkki
2410,Deckel::N,ಮುಚ್ಚಳ,lokke
2411,Deckel::N,ಮುಚ್ಚಳ,lå´ǩǩ
2412,Deckel::N,ಮುಚ್ಚಳ,ко̄а̄ххтнэсс
2413,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,lihtie
2414,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,lihte
2415,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,lihtit
2416,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,litte
2417,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,kärldõk
2418,Geschirr::N,ಭಕ್ಷ್ಯಗಳು,ка̄ррь
2419,Sack::N,ಮೂಟೆ,voesse
2420,Sack::N,ಮೂಟೆ,vuossa
2421,Sack::N,ಮೂಟೆ,seahkka
2422,Sack::N,ಮೂಟೆ,sekkâ
2423,Sack::N,ಮೂಟೆ,siâk'k
2424,Sack::N,ಮೂಟೆ,ве̄ҏҏц
2425,Tasse::N,ಬಟ್ಟಲು,guksie
2426,Tasse::N,ಬಟ್ಟಲು,gåhppå
2427,Tasse::N,ಬಟ್ಟಲು,gohppu
2428,Tasse::N,ಬಟ್ಟಲು,pollo
2429,Tasse::N,ಬಟ್ಟಲು,kopp
2430,Tasse::N,ಬಟ್ಟಲು,на̄ххьп
2431,Topf::N,ಮಡಕೆ,baetie
2432,Topf::N,ಮಡಕೆ,krovhte
2433,Topf::N,ಮಡಕೆ,rujtta
2434,Topf::N,ಮಡಕೆ,giebbme
2435,Topf::N,ಮಡಕೆ,báhti
2436,Topf::N,ಮಡಕೆ,gievdni
2437,Topf::N,ಮಡಕೆ,pääti
2438,Topf::N,ಮಡಕೆ,kruâitt
2439,Topf::N,ಮಡಕೆ,кӣммьн
2440,Kessel::N,ಕೆಟಲ್,giebnie
2441,Kessel::N,ಕೆಟಲ್,skallo
2442,Kessel::N,ಕೆಟಲ್,giebbme
2443,Kessel::N,ಕೆಟಲ್,gieđbmi
2444,Kessel::N,ಕೆಟಲ್,kiem'ni
2445,Kessel::N,ಕೆಟಲ್,ǩie´mnn
2446,Kessel::N,ಕೆಟಲ್,кӣммьн
2447,Essen::N,ಊಟ,åesie
2448,Essen::N,ಊಟ,beapmoe
2449,Essen::N,ಊಟ,biebbmo
2450,Essen::N,ಊಟ,borramuš
2451,Essen::N,ಊಟ,purrâmâš
2452,Essen::N,ಊಟ,porrmõš
2453,Essen::N,ಊಟ,по̄ррмушш
2454,Nahrung::N,ಆಹಾರ,beapmoe
2455,Nahrung::N,ಆಹಾರ,biebbmo
2456,Nahrung::N,ಆಹಾರ,biebmu
2457,Nahrung::N,ಆಹಾರ,purrâmâš
2458,Nahrung::N,ಆಹಾರ,porrmõš
2459,Nahrung::N,ಆಹಾರ,по̄ррмушш
2460,Speise::N,ಊಟ,beapmoe
2461,Speise::N,ಊಟ,biebbmo
2462,Speise::N,ಊಟ,biebmu
2463,Speise::N,ಊಟ,määlis
2464,Speise::N,ಊಟ,aasâs
2465,Speise::N,ಊಟ,porrmõš
2466,Speise::N,ಊಟ,по̄ррмушш
2467,Fleisch::N,ಮಾಂಸ,bearkoe
2468,Fleisch::N,ಮಾಂಸ,oadtje
2469,Fleisch::N,ಮಾಂಸ,bierggo
2470,Fleisch::N,ಮಾಂಸ,biergu
2471,Fleisch::N,ಮಾಂಸ,uáž'ži
2472,Fleisch::N,ಮಾಂಸ,vuä´ǯ'ǯ
2473,Fleisch::N,ಮಾಂಸ,вуэннч
2474,Getreide::N,ಧಾನ್ಯ,gernie
2475,Getreide::N,ಧಾನ್ಯ,gårnne
2476,Getreide::N,ಧಾನ್ಯ,gordni
2477,Getreide::N,ಧಾನ್ಯ,valje
2478,Getreide::N,ಧಾನ್ಯ,ле̄ййп
2479,Brei::N,ಗಂಜಿ,kraavhtse
2480,Brei::N,ಗಂಜಿ,ráktsa
2481,Brei::N,ಗಂಜಿ,buvru
2482,Brei::N,ಗಂಜಿ,suoḥâd
2483,Brei::N,ಗಂಜಿ,hutt
2484,Brei::N,ಗಂಜಿ,уххт
2485,Brot::N,ರೊಟ್ಟಿ,gaahkoe
2486,Brot::N,ರೊಟ್ಟಿ,lájbbe
2487,Brot::N,ರೊಟ್ಟಿ,stummpa
2488,Brot::N,ರೊಟ್ಟಿ,láibi
2489,Brot::N,ರೊಟ್ಟಿ,gáhkku
2490,Brot::N,ರೊಟ್ಟಿ,leibi
2491,Brot::N,ರೊಟ್ಟಿ,lei´bb
2492,Brot::N,ರೊಟ್ಟಿ,ле̄ййп
2493,Scheibe::N,ಹೋಳು,snaejrie
2494,Scheibe::N,ಹೋಳು,sárdde
2495,Scheibe::N,ಹೋಳು,vajahas
2496,Scheibe::N,ಹೋಳು,časkkis
2497,Scheibe::N,ಹೋಳು,ča'skes
2498,Scheibe::N,ಹೋಳು,ku´sǩǩ
2499,Scheibe::N,ಹೋಳು,кусськ
2500,Fett::N,ಕೊಬ್ಬು,buejtie
2501,Fett::N,ಕೊಬ್ಬು,vuodja
2502,Fett::N,ಕೊಬ್ಬು,buoidi
2503,Fett::N,ಕೊಬ್ಬು,pyei'di
2504,Fett::N,ಕೊಬ್ಬು,puõi´dd
2505,Fett::N,ಕೊಬ್ಬು,пуййт
2506,Butter::N,ಬೆಣ್ಣೆ,voeje
2507,Butter::N,ಬೆಣ್ಣೆ,vuodja
2508,Butter::N,ಬೆಣ್ಣೆ,vuodja
2509,Butter::N,ಬೆಣ್ಣೆ,vuojâ
2510,Butter::N,ಬೆಣ್ಣೆ,vuõjj
2511,Butter::N,ಬೆಣ್ಣೆ,вӯйй
2512,Öl::N,ಎಣ್ಣೆ,ålja
2513,Öl::N,ಎಣ್ಣೆ,ulljo
2514,Öl::N,ಎಣ್ಣೆ,oalljo
2515,Öl::N,ಎಣ್ಣೆ,olju
2516,Öl::N,ಎಣ್ಣೆ,oljo
2517,Öl::N,ಎಣ್ಣೆ,vuõjj
2518,Öl::N,ಎಣ್ಣೆ,вӯйй
2519,Salz::N,ಉಪ್ಪು,saelhtie
2520,Salz::N,ಉಪ್ಪು,sállte
2521,Salz::N,ಉಪ್ಪು,sálti
2522,Salz::N,ಉಪ್ಪು,sältti
2523,Salz::N,ಉಪ್ಪು,sä´ltt
2524,Salz::N,ಉಪ್ಪು,сӯлль
2525,Suppe::N,ಎಸರು,joptse
2526,Suppe::N,ಎಸರು,jupptsa
2527,Suppe::N,ಎಸರು,málli
2528,Suppe::N,ಎಸರು,määḷi
2529,Suppe::N,ಎಸರು,lieṃâ
2530,Suppe::N,ಎಸರು,liõmm
2531,Suppe::N,ಎಸರು,лӣмм
2532,Honig::N,ಮಧು,hååneske
2533,Honig::N,ಮಧು,meda
2534,Honig::N,ಮಧು,miehta
2535,Honig::N,ಮಧು,mietâ
2536,Honig::N,ಮಧು,miõtt
2537,Honig::N,ಮಧು,мӣдт
2538,Milch::N,ಹಾಲು,mielhkie
2539,Milch::N,ಹಾಲು,mielkke
2540,Milch::N,ಹಾಲು,mielki
2541,Milch::N,ಹಾಲು,miel'kki
2542,Milch::N,ಹಾಲು,mie´lǩǩ
2543,Milch::N,ಹಾಲು,ма̄ййт
2544,Tee::N,ಚಹ,löövje
2545,Tee::N,ಚಹ,tedja
2546,Tee::N,ಚಹ,deadju
2547,Tee::N,ಚಹ,čee
2548,Tee::N,ಚಹ,teej̣â
2549,Tee::N,ಚಹ,čee
2550,Tee::N,ಚಹ,чайй
2551,Leder::N,ಚಕ್ಕಳ,hovre
2552,Leder::N,ಚಕ್ಕಳ,sassne
2553,Leder::N,ಚಕ್ಕಳ,náhkki
2554,Leder::N,ಚಕ್ಕಳ,leaira
2555,Leder::N,ಚಕ್ಕಳ,čevđi
2556,Leder::N,ಚಕ್ಕಳ,čåu´dd
2557,Leder::N,ಚಕ್ಕಳ,на̄ххьк
2558,Wolle::N,ಉಣ್ಣೆ,ålloe
2559,Wolle::N,ಉಣ್ಣೆ,hullo
2560,Wolle::N,ಉಣ್ಣೆ,ullu
2561,Wolle::N,ಉಣ್ಣೆ,ullo
2562,Wolle::N,ಉಣ್ಣೆ,oll
2563,Wolle::N,ಉಣ್ಣೆ,улл
2564,Stoff::N,ಬಟ್ಟೆ,tyjje
2565,Stoff::N,ಬಟ್ಟೆ,gápptás
2566,Stoff::N,ಬಟ್ಟೆ,stoaffa
2567,Stoff::N,ಬಟ್ಟೆ,ávnnas
2568,Stoff::N,ಬಟ್ಟೆ,käägus
2569,Stoff::N,ಬಟ್ಟೆ,aaunâs
2570,Stoff::N,ಬಟ್ಟೆ,лыййн
2571,Nadel::N,ಸೂಜಿ,naaloe
2572,Nadel::N,ಸೂಜಿ,nállo
2573,Nadel::N,ಸೂಜಿ,nállu
2574,Nadel::N,ಸೂಜಿ,nááḷu
2575,Nadel::N,ಸೂಜಿ,neu´ll
2576,Nadel::N,ಸೂಜಿ,нӣввьл
2577,Faden::N,ದಾರ,laejkie
2578,Faden::N,ದಾರ,hárppo
2579,Faden::N,ದಾರ,árpu
2580,Faden::N,ದಾರ,läigi
2581,Faden::N,ದಾರ,lääi´j
2582,Faden::N,ದಾರ,сӯнн
2583,Knopf::N,ಗುಂಡು,balhka
2584,Knopf::N,ಗುಂಡು,boallo
2585,Knopf::N,ಗುಂಡು,boallu
2586,Knopf::N,ಗುಂಡು,puál'lu
2587,Knopf::N,ಗುಂಡು,puäll
2588,Knopf::N,ಗುಂಡು,пуалл
2589,Knoten::N,ಗಂಟು,tjoelme
2590,Knoten::N,ಗಂಟು,tjuolmma
2591,Knoten::N,ಗಂಟು,čuolbma
2592,Knoten::N,ಗಂಟು,čuol'mâ
2593,Knoten::N,ಗಂಟು,čuõlmm
2594,Knoten::N,ಗಂಟು,чӯллм
2595,Farbe::N,ಬಣ್ಣ,klaerie
2596,Farbe::N,ಬಣ್ಣ,ivnne
2597,Farbe::N,ಬಣ್ಣ,bájnno
2598,Farbe::N,ಬಣ್ಣ,mola
2599,Farbe::N,ಬಣ್ಣ,fearga
2600,Farbe::N,ಬಣ್ಣ,maalâ
2601,Farbe::N,ಬಣ್ಣ,páinu
2602,Farbe::N,ಬಣ್ಣ,kälkk
2603,Farbe::N,ಬಣ್ಣ,по̄а̄ййн
2604,Kleidung::N,ಅರಿವೆ,tyjje
2605,Kleidung::N,ಅರಿವೆ,gárvvo
2606,Kleidung::N,ಅರಿವೆ,bivttas
2607,Kleidung::N,ಅರಿವೆ,piivtâs
2608,Kleidung::N,ಅರಿವೆ,pivoh
2609,Kleidung::N,ಅರಿವೆ,piiutâs
2610,Kleidung::N,ಅರಿವೆ,о̄а̄з
2611,Hemd::N,ಅಂಗಿ,sjåarhtoe
2612,Hemd::N,ಅಂಗಿ,skirtto
2613,Hemd::N,ಅಂಗಿ,báidi
2614,Hemd::N,ಅಂಗಿ,päiđi
2615,Hemd::N,ಅಂಗಿ,päidd
2616,Hemd::N,ಅಂಗಿ,па̄ййт
2617,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,döörhke
2618,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,tjiebet
2619,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,tjehpuris
2620,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,čeabet
2621,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,kráva
2622,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,siä'pulâs
2623,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,seäp'plõs
2624,Kragen::N,ಕುತ್ತಿಗೆಪಟ್ಟಿ,ко̄а̄влас
2625,Ärmel::N,ತೋಳು,sissie
2626,Ärmel::N,ತೋಳು,sasse
2627,Ärmel::N,ತೋಳು,soadji
2628,Ärmel::N,ತೋಳು,suájá
2629,Ärmel::N,ತೋಳು,suäjj
2630,Ärmel::N,ತೋಳು,суэйй
2631,Hose::N,ಇಜಾರ,måvhka
2632,Hose::N,ಇಜಾರ,båkså
2633,Hose::N,ಇಜಾರ,buvssat
2634,Hose::N,ಇಜಾರ,puuvsah
2635,Hose::N,ಇಜಾರ,puus
2636,Hose::N,ಇಜಾರ,пукс
2637,Hose::N,ಇಜಾರ,ко̄а̄дтӭ
2638,Gürtel::N,ಬೆಲ್ಟು,juvvie
2639,Gürtel::N,ಬೆಲ್ಟು,beelhte
2640,Gürtel::N,ಬೆಲ್ಟು,avve
2641,Gürtel::N,ಬೆಲ್ಟು,getsam
2642,Gürtel::N,ಬೆಲ್ಟು,boagán
2643,Gürtel::N,ಬೆಲ್ಟು,pooṿij
2644,Gürtel::N,ಬೆಲ್ಟು,puäǥǥanj
2645,Gürtel::N,ಬೆಲ್ಟು,эвв
2646,Mütze::N,ಟೋಪಿ,tjohpe
2647,Mütze::N,ಟೋಪಿ,gahper
2648,Mütze::N,ಟೋಪಿ,gahpir
2649,Mütze::N,ಟೋಪಿ,kappeer
2650,Mütze::N,ಟೋಪಿ,keä´p'per
2651,Mütze::N,ಟೋಪಿ,кабперь
2652,Schuh::N,ಪಾದರಕ್ಷೆ,gaamege
2653,Schuh::N,ಪಾದರಕ್ಷೆ,gáma
2654,Schuh::N,ಪಾದರಕ್ಷೆ,skuovva
2655,Schuh::N,ಪಾದರಕ್ಷೆ,gáma
2656,Schuh::N,ಪಾದರಕ್ಷೆ,kaamâ
2657,Schuh::N,ಪಾದರಕ್ಷೆ,kaammi
2658,Schuh::N,ಪಾದರಕ್ಷೆ,камаша
2659,Stiefel::N,ಬೂಟು,steeblege
2660,Stiefel::N,ಬೂಟು,stiebil
2661,Stiefel::N,ಬೂಟು,sáhpis
2662,Stiefel::N,ಬೂಟು,sáppat
2663,Stiefel::N,ಬೂಟು,steevvil
2664,Stiefel::N,ಬೂಟು,sa´ppi
2665,Stiefel::N,ಬೂಟು,са̄ххпе
2666,Ring::N,ಉಂಗುರ,rïngke
2667,Ring::N,ಉಂಗುರ,suormas
2668,Ring::N,ಉಂಗುರ,suorpmas
2669,Ring::N,ಉಂಗುರ,suormâs
2670,Ring::N,ಉಂಗುರ,suõrmâs
2671,Ring::N,ಉಂಗುರ,сӯрмас
2672,Band::N,ರಿಬ್ಬನ್,baante
2673,Band::N,ರಿಬ್ಬನ್,bádde
2674,Band::N,ರಿಬ್ಬನ್,báddi
2675,Band::N,ರಿಬ್ಬನ್,päddi
2676,Band::N,ರಿಬ್ಬನ್,liântt
2677,Band::N,ರಿಬ್ಬನ್,källre´ppiǩ
2678,Band::N,ರಿಬ್ಬನ್,ля̄ӊӊт
2679,Kamm::N,ಹಣಿಗೆ,gaampe
2680,Kamm::N,ಹಣಿಗೆ,rájdam
2681,Kamm::N,ಹಣಿಗೆ,tjåhkom
2682,Kamm::N,ಹಣಿಗೆ,čohkun
2683,Kamm::N,ಹಣಿಗೆ,čohhoom
2684,Kamm::N,ಹಣಿಗೆ,čååǥǥam
2685,Kamm::N,ಹಣಿಗೆ,чоагкь
2686,Spiegel::N,ಕನ್ನಡಿ,guelmiedahke
2687,Spiegel::N,ಕನ್ನಡಿ,spiedjil
2688,Spiegel::N,ಕನ್ನಡಿ,speajal
2689,Spiegel::N,ಕನ್ನಡಿ,speeijal
2690,Spiegel::N,ಕನ್ನಡಿ,suei´mkar
2691,Spiegel::N,ಕನ್ನಡಿ,кыффкэмка̄ррь
2692,Spiegel::N,ಕನ್ನಡಿ,зе̄ркал
2693,Riemen::N,ಬಾರು,györtenje
2694,Riemen::N,ಬಾರು,rájppe
2695,Riemen::N,ಬಾರು,garttsa
2696,Riemen::N,ಬಾರು,lávži
2697,Riemen::N,ಬಾರು,läbži
2698,Riemen::N,ಬಾರು,läbǯǯ
2699,Riemen::N,ಬಾರು,ре̄ммь
2700,Schnur::N,ಹುರಿ,gurrie
2701,Schnur::N,ಹುರಿ,gáras
2702,Schnur::N,ಹುರಿ,garca
2703,Schnur::N,ಹುರಿ,orrâ
2704,Schnur::N,ಹುರಿ,nue´rr
2705,Schnur::N,ಹುರಿ,нӯррь
2706,Leine::N,ಹಗ್ಗ,baante
2707,Leine::N,ಹಗ್ಗ,gájnno
2708,Leine::N,ಹಗ್ಗ,báddi
2709,Leine::N,ಹಗ್ಗ,oarra
2710,Leine::N,ಹಗ್ಗ,läbži
2711,Leine::N,ಹಗ್ಗ,läbǯǯ
2712,Leine::N,ಹಗ್ಗ,ла̄ммч
2713,Decke::N,ಕಂಬಳಿ,gaptjese
2714,Decke::N,ಕಂಬಳಿ,rádno
2715,Decke::N,ಕಂಬಳಿ,gåbtjås
2716,Decke::N,ಕಂಬಳಿ,tæhppin
2717,Decke::N,ಕಂಬಳಿ,govččas
2718,Decke::N,ಕಂಬಳಿ,loovdâ
2719,Decke::N,ಕಂಬಳಿ,räänn
2720,Decke::N,ಕಂಬಳಿ,ра̄нн
2721,Kissen::N,ದಿಂಬು,nalhke
2722,Kissen::N,ದಿಂಬು,guoddá
2723,Kissen::N,ದಿಂಬು,oajvevuolle
2724,Kissen::N,ದಿಂಬು,guoddá
2725,Kissen::N,ದಿಂಬು,bolsttar
2726,Kissen::N,ದಿಂಬು,polster
2727,Kissen::N,ದಿಂಬು,pee´ren
2728,Kissen::N,ದಿಂಬು,pooddâšǩ
2729,Kissen::N,ದಿಂಬು,по̄дэшк
2730,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,tyjje
2731,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,tyddja
2732,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,gådo
2733,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,liidni
2734,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,läđđee
2735,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,re´ppiǩ
2736,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,ree´ppiǩ
2737,Tuch::N,ಕೊರಳ ಬಟ್ಟೆ,ребпехь
2738,Handtuch::N,ಚೌಕ,njaamelijnie
2739,Handtuch::N,ಚೌಕ,sigárdahka
2740,Handtuch::N,ಚೌಕ,sihkaldat
2741,Handtuch::N,ಚೌಕ,siholdâs
2742,Handtuch::N,ಚೌಕ,seekkldõs
2743,Handtuch::N,ಚೌಕ,u´tree´lniǩ
2744,Handtuch::N,ಚೌಕ,отеральнэхьк
2745,Kraft::N,ಬಲ,faamoe
2746,Kraft::N,ಬಲ,fábmo
2747,Kraft::N,ಬಲ,fápmu
2748,Kraft::N,ಬಲ,fááṃu
2749,Kraft::N,ಬಲ,viõkk
2750,Kraft::N,ಬಲ,вӣгк
2751,Stärke::N,ಶಕ್ತಿ,vieksiesvoete
2752,Stärke::N,ಶಕ್ತಿ,gievrrudahka
2753,Stärke::N,ಶಕ್ತಿ,gievrrodus
2754,Stärke::N,ಶಕ್ತಿ,veahka
2755,Stärke::N,ಶಕ್ತಿ,vuoibmi
2756,Stärke::N,ಶಕ್ತಿ,viek'sâvuotâ
2757,Stärke::N,ಶಕ್ತಿ,viõkk
2758,Stärke::N,ಶಕ್ತಿ,са̄м
2759,Stärke::N,ಶಕ್ತಿ,вӣгк
2760,Gesundheit::N,ಆರೋಗ್ಯ,healsoe
2761,Gesundheit::N,ಆರೋಗ್ಯ,starne
2762,Gesundheit::N,ಆರೋಗ್ಯ,hælsso
2763,Gesundheit::N,ಆರೋಗ್ಯ,varresvuohta
2764,Gesundheit::N,ಆರೋಗ್ಯ,dearvvasvuohta
2765,Gesundheit::N,ಆರೋಗ್ಯ,tie'rvâsvuotâ
2766,Gesundheit::N,ಆರೋಗ್ಯ,tiõrvâsvuõtt
2767,Gesundheit::N,ಆರೋಗ್ಯ,тӣрвасвӯдт
2768,Krankheit::N,ರೋಗ,skïemtjelasse
2769,Krankheit::N,ರೋಗ,skihpudahka
2770,Krankheit::N,ರೋಗ,dávdda
2771,Krankheit::N,ರೋಗ,vihke
2772,Krankheit::N,ರೋಗ,dávda
2773,Krankheit::N,ರೋಗ,tavdâ
2774,Krankheit::N,ರೋಗ,puá'cuvuotâ
2775,Krankheit::N,ರೋಗ,kõpp
2776,Krankheit::N,ರೋಗ,puõccmoš
2777,Krankheit::N,ರೋಗ,кэ̄бп
2778,Schmerz::N,ನೋವು,haerhpie
2779,Schmerz::N,ನೋವು,bávtjas
2780,Schmerz::N,ನೋವು,bávčča
2781,Schmerz::N,ನೋವು,tuške
2782,Schmerz::N,ನೋವು,poovčâs
2783,Schmerz::N,ನೋವು,tå´sǩǩ
2784,Schmerz::N,ನೋವು,кэ̄бп
2785,Wunde::N,ಗಾಯ,saejrie
2786,Wunde::N,ಗಾಯ,hávve
2787,Wunde::N,ಗಾಯ,hávvi
2788,Wunde::N,ಗಾಯ,hävvi
2789,Wunde::N,ಗಾಯ,hää´vv
2790,Wunde::N,ಗಾಯ,ра̄ӊӊҍ
2791,Fieber::N,ಜ್ವರ,vaejlie
2792,Fieber::N,ಜ್ವರ,fiebar
2793,Fieber::N,ಜ್ವರ,báhkkadávda
2794,Fieber::N,ಜ್ವರ,žaar
2795,Fieber::N,ಜ್ವರ,жоарр
2796,Arznei::N,ಔಷಧ,daalhkesh
2797,Arznei::N,ಔಷಧ,dálkas
2798,Arznei::N,ಔಷಧ,dálkkas
2799,Arznei::N,ಔಷಧ,taalhâs
2800,Arznei::N,ಔಷಧ,lekittâs
2801,Arznei::N,ಔಷಧ,taalkâs
2802,Arznei::N,ಔಷಧ,лоаддв
2803,Brücke::N,ಸೇತುವೆ,pruvvie
2804,Brücke::N,ಸೇತುವೆ,råvve
2805,Brücke::N,ಸೇತುವೆ,šaldi
2806,Brücke::N,ಸೇತುವೆ,šalde
2807,Brücke::N,ಸೇತುವೆ,mostt
2808,Brücke::N,ಸೇತುವೆ,мо̄сст
2809,Brunnen::N,ಬಾವಿ,prutnie
2810,Brunnen::N,ಬಾವಿ,ruddne
2811,Brunnen::N,ಬಾವಿ,gáivo
2812,Brunnen::N,ಬಾವಿ,káivu
2813,Brunnen::N,ಬಾವಿ,käivv
2814,Brunnen::N,ಬಾವಿ,ка̄ййв
2815,Weide::N,ಗೋಮಾಳ,gåatome
2816,Weide::N,ಗೋಮಾಳ,guohtom
2817,Weide::N,ಗೋಮಾಳ,guohtun
2818,Weide::N,ಗೋಮಾಳ,kuátu
2819,Weide::N,ಗೋಮಾಳ,luátu
2820,Weide::N,ಗೋಮಾಳ,та̄нтар
2821,Pfad::N,ದಾರಿ,baalka
2822,Pfad::N,ದಾರಿ,bálges
2823,Pfad::N,ದಾರಿ,bálggis
2824,Pfad::N,ದಾರಿ,päälgis
2825,Pfad::N,ದಾರಿ,pää´ljes
2826,Pfad::N,ದಾರಿ,поалкас
2827,Weg::N,ಹಾದಿ,geajnoe
2828,Weg::N,ಹಾದಿ,gæjnno
2829,Weg::N,ಹಾದಿ,væddja
2830,Weg::N,ಹಾದಿ,geaidnu
2831,Weg::N,ಹಾದಿ,luod'dâ
2832,Weg::N,ಹಾದಿ,čuâǥǥas
2833,Weg::N,ಹಾದಿ,чуэкас
2834,Straße::N,ರಸ್ತೆ,geajnoe
2835,Straße::N,ರಸ್ತೆ,joene
2836,Straße::N,ರಸ್ತೆ,gahttun
2837,Straße::N,ರಸ್ತೆ,geaidnu
2838,Straße::N,ರಸ್ತೆ,maađij
2839,Straße::N,ರಸ್ತೆ,uu´lec
2840,Straße::N,ರಸ್ತೆ,чуэкас
2841,Dorf::N,ಹಳ್ಳಿ,sïjte
2842,Dorf::N,ಹಳ್ಳಿ,bájkke
2843,Dorf::N,ಹಳ್ಳಿ,gilli
2844,Dorf::N,ಹಳ್ಳಿ,sijdâ
2845,Dorf::N,ಹಳ್ಳಿ,sijdd
2846,Dorf::N,ಹಳ್ಳಿ,сыййт
2847,Stadt::N,ಪಟ್ಟಣ,staare
2848,Stadt::N,ಪಟ್ಟಣ,sjeltie
2849,Stadt::N,ಪಟ್ಟಣ,stáda
2850,Stadt::N,ಪಟ್ಟಣ,gávpot
2851,Stadt::N,ಪಟ್ಟಣ,kaavpug
2852,Stadt::N,ಪಟ್ಟಣ,lâ´nn
2853,Stadt::N,ಪಟ್ಟಣ,gåårad
2854,Stadt::N,ಪಟ್ಟಣ,ланнҍ
2855,Brief::N,ಕಾಗದ,prievie
2856,Brief::N,ಕಾಗದ,girjje
2857,Brief::N,ಕಾಗದ,reive
2858,Brief::N,ಕಾಗದ,kirje
2859,Brief::N,ಕಾಗದ,ǩe´rjj
2860,Brief::N,ಕಾಗದ,кыррьй
2861,Buch::N,ಪುಸ್ತಕ,gærja
2862,Buch::N,ಪುಸ್ತಕ,girjje
2863,Buch::N,ಪುಸ್ತಕ,girji
2864,Buch::N,ಪುಸ್ತಕ,kirje
2865,Buch::N,ಪುಸ್ತಕ,ǩe´rjj
2866,Buch::N,ಪುಸ್ತಕ,кыррьй
2867,Buchstabe::N,ಅಕ್ಷರ,baakoe
2868,Buchstabe::N,ಅಕ್ಷರ,bokstávva
2869,Buchstabe::N,ಅಕ್ಷರ,bustávva
2870,Buchstabe::N,ಅಕ್ಷರ,puustav
2871,Buchstabe::N,ಅಕ್ಷರ,bukva
2872,Buchstabe::N,ಅಕ್ಷರ,буква
2873,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,plaerie
2874,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,avijssa
2875,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,bláđđi
2876,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,aavis
2877,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,listt
2878,Zeitung::N,ವಾರ್ತಾಪತ್ರಿಕೆ,ga´zaat
