,Concept_ID,se,udm
717,Anhöhe::N,deava,вырйыл
718,Anhöhe::N,jalladahke,выр
719,Anhöhe::N,jalladahke,вырйыл
720,Anhöhe::N,dievásj,выр
721,Anhöhe::N,dievásj,вырйыл
722,Anhöhe::N,aláš,выр
723,Anhöhe::N,aláš,вырйыл
724,Anhöhe::N,luohkká,выр
725,Anhöhe::N,luohkká,вырйыл
726,Anhöhe::N,tiävá,выр
727,Anhöhe::N,tiävá,вырйыл
728,Anhöhe::N,poorááš,выр
729,Anhöhe::N,poorááš,вырйыл
730,Anhöhe::N,ču´lpp,выр
731,Anhöhe::N,ču´lpp,вырйыл
732,Anhöhe::N,škâu´ŋŋ,выр
733,Anhöhe::N,škâu´ŋŋ,вырйыл
734,Anhöhe::N,ка̄ннҌт,выр
735,Anhöhe::N,ка̄ннҌт,вырйыл
736,Berg::N,bïerje,гурезь
737,Berg::N,várre,гурезь
738,Berg::N,várri,гурезь
739,Berg::N,vääṛi,гурезь
740,Berg::N,vää´rr,гурезь
741,Berg::N,те̄ррьм,гурезь
742,Gipfel::N,dalvese,йыл
743,Gipfel::N,tjåhkkå,йыл
744,Gipfel::N,čohkka,йыл
745,Gipfel::N,čokke,йыл
746,Gipfel::N,čå´ǩǩ,йыл
747,Gipfel::N,ла̄ддҍв,йыл
748,Höhle::N,beajoe,гу
749,Höhle::N,rájgge,гу
750,Höhle::N,sluoggo,гу
751,Höhle::N,biedju,гу
752,Höhle::N,kuovđâšm,гу
753,Höhle::N,skuõrr,гу
754,Höhle::N,вуэӈӈк,гу
755,Abhang::N,boelte,бам
756,Abhang::N,brijrie,бам
757,Abhang::N,bállte,бам
758,Abhang::N,vielti,бам
759,Abhang::N,luohkká,бам
760,Abhang::N,viel'tti,бам
761,Abhang::N,vie´ltt,бам
762,Abhang::N,луэххк,бам
763,Quelle::N,aajege,ошмес
764,Quelle::N,gaaltije,ошмес
765,Quelle::N,ája,ошмес
766,Quelle::N,ája,ошмес
767,Quelle::N,gáldu,ошмес
768,Quelle::N,aajâ,ошмес
769,Quelle::N,käldee,ошмес
770,Quelle::N,lädd,ошмес
771,Quelle::N,käivv,ошмес
772,Quelle::N,ка̄ййв,ошмес
773,Bach::N,johketje,пичи шур
774,Bach::N,jåhkå,пичи шур
775,Bach::N,jågåsj,пичи шур
776,Bach::N,jogaš,пичи шур
777,Bach::N,aajâ,пичи шур
778,Bach::N,vuäjj,пичи шур
779,Bach::N,вуэйй,пичи шур
780,Fluss::N,johke,шур
781,Fluss::N,ædno,шур
782,Fluss::N,jåhkå,шур
783,Fluss::N,johka,шур
784,Fluss::N,juuhâ,шур
785,Fluss::N,jokk,шур
786,Fluss::N,jeänn,шур
787,Fluss::N,ё̄гк,шур
788,Ufer::N,beala,ярдур
789,Ufer::N,gádde,ярдур
790,Ufer::N,gáddi,ярдур
791,Ufer::N,riddo,ярдур
792,Ufer::N,redd,ярдур
793,Ufer::N,рыннт,ярдур
794,Küste::N,mïere,вудур
795,Küste::N,gaedtie,вудур
796,Küste::N,merragádde,вудур
797,Küste::N,merraguovllo,вудур
798,Küste::N,gáddi,вудур
799,Küste::N,riddo,вудур
800,Küste::N,miârr'redd,вудур
801,Küste::N,рыннт,вудур
802,Festland::N,gaedtie,мувыр
803,Festland::N,gádde,мувыр
804,Festland::N,nannán,мувыр
805,Festland::N,kušknjâs,мувыр
806,Festland::N,eennâm,мувыр
807,Festland::N,jânnam,мувыр
808,Festland::N,ма̄ннтэр,мувыр
809,Meer::N,mearoe,зарезь
810,Meer::N,merra,зарезь
811,Meer::N,nuorre,зарезь
812,Meer::N,áhpi,зарезь
813,Meer::N,mearra,зарезь
814,Meer::N,meeṛâ,зарезь
815,Meer::N,miârr,зарезь
816,Meer::N,ме̄рр,зарезь
817,Bucht::N,loekte,вукож
818,Bucht::N,oagge,вукож
819,Bucht::N,luokta,вукож
820,Bucht::N,luokta,вукож
821,Bucht::N,čuáj̣á,вукож
822,Bucht::N,luhtt,вукож
823,Bucht::N,вӯнн,вукож
824,Bucht::N,лӯххт,вукож
825,Insel::N,sååle,вумуӵ
826,Insel::N,sååle,шормуӵ
827,Insel::N,suoloj,вумуӵ
828,Insel::N,suoloj,шормуӵ
829,Insel::N,suolu,вумуӵ
830,Insel::N,suolu,шормуӵ
831,Insel::N,suálui,вумуӵ
832,Insel::N,suálui,шормуӵ
833,Insel::N,suâl,вумуӵ
834,Insel::N,suâl,шормуӵ
835,Insel::N,суэл,вумуӵ
836,Insel::N,суэл,шормуӵ
837,Blume::N,rïesege,сяська
838,Blume::N,giedjek,сяська
839,Blume::N,rássi,сяська
840,Blume::N,kukká,сяська
841,Blume::N,heä´rvvrää´ss,сяська
842,Blume::N,ывьнэнч,сяська
843,Gras::N,kraesie,турын
844,Gras::N,rásse,турын
845,Gras::N,rássi,турын
846,Gras::N,rääsi,турын
847,Gras::N,rää´ss,турын
848,Gras::N,ра̄ссь,турын
849,Wurzel::N,roehtse,выжы
850,Wurzel::N,ruohttsa,выжы
851,Wurzel::N,ruohtas,выжы
852,Wurzel::N,veedis,выжы
853,Wurzel::N,vue´ddes,выжы
854,Wurzel::N,вуэнҍтэсь,выжы
855,Baum::N,moere,пу
856,Baum::N,muorra,пу
857,Baum::N,muorra,пу
858,Baum::N,muoṛâ,пу
859,Baum::N,muõrr,пу
860,Baum::N,мӯрр,пу
861,Stamm::N,ståamhpe,модос
862,Stamm::N,mátta,модос
863,Stamm::N,galda,модос
864,Stamm::N,ruŋgo,модос
865,Stamm::N,stokk,модос
866,Stamm::N,мӯрр,модос
867,Stamm::N,кэ̄ллт,модос
868,Rinde::N,gïrre,сул
869,Rinde::N,baarhkoe,сул
870,Rinde::N,bárkko,сул
871,Rinde::N,ostu,сул
872,Rinde::N,bárku,сул
873,Rinde::N,korrâ,сул
874,Rinde::N,kõrr,сул
875,Rinde::N,pärkk,сул
876,Rinde::N,кэ̄рр,сул
877,Rinde::N,па̄ҏҏк,сул
878,Ast::N,åeksie,ул
879,Ast::N,oakse,ул
880,Ast::N,oaksi,ул
881,Ast::N,uák'si,ул
882,Ast::N,å´hss,ул
883,Ast::N,вуэккьс,ул
884,Zweig::N,åeksie,вай
885,Zweig::N,oakse,вай
886,Zweig::N,rissi,вай
887,Zweig::N,syeṛi,вай
888,Zweig::N,sue´rr,вай
889,Zweig::N,рыссе,вай
890,Blatt::N,plienie,куар
891,Blatt::N,lassta,куар
892,Blatt::N,lasta,куар
893,Blatt::N,lostâ,куар
894,Blatt::N,lõstt,куар
895,Blatt::N,лэ̄сст,куар
896,Birke::N,såekie,кызьпу
897,Birke::N,soahke,кызьпу
898,Birke::N,soahki,кызьпу
899,Birke::N,suáhi,кызьпу
900,Birke::N,suâ´ǩǩ,кызьпу
901,Birke::N,пе̄ссьмӯрр,кызьпу
902,Kiefer[Baum]::N,bietsie,пужым
903,Kiefer[Baum]::N,hájkka,пужым
904,Kiefer[Baum]::N,biehtse,пужым
905,Kiefer[Baum]::N,beahci,пужым
906,Kiefer[Baum]::N,peeci,пужым
907,Kiefer[Baum]::N,pie´cc,пужым
908,Kiefer[Baum]::N,пе̄дзь,пужым
909,Weide[Baum]::N,saalje,бадьпу
910,Weide[Baum]::N,sállja,бадьпу
911,Weide[Baum]::N,sieđga,бадьпу
912,Weide[Baum]::N,puájui,бадьпу
913,Weide[Baum]::N,puäi,бадьпу
914,Weide[Baum]::N,пуай,бадьпу
915,Tanne::N,goese,кыз
916,Tanne::N,guossa,кыз
917,Tanne::N,guossa,кыз
918,Tanne::N,kuosâ,кыз
919,Tanne::N,kuõss,кыз
920,Tanne::N,кӯсс,кыз
921,Horn::N,tjåervie,сюр
922,Horn::N,tjoarvve,сюр
923,Horn::N,čoarvi,сюр
924,Horn::N,čuár'vi,сюр
925,Horn::N,čuä´rvv,сюр
926,Horn::N,чуэррьв,сюр
927,Feder::N,badtse,тылы
928,Feder::N,dålgge,тылы
929,Feder::N,bozza,тылы
930,Feder::N,puzzâ,тылы
931,Feder::N,tolge,тылы
932,Feder::N,poʒʒ,тылы
933,Feder::N,по̄ннц,тылы
934,Fell::N,njaltja,ку
935,Fell::N,duollje,ку
936,Fell::N,náhkki,ку
937,Fell::N,dorkkas,ку
938,Fell::N,turkkâ,ку
939,Fell::N,tyel'ji,ку
940,Fell::N,nähki,ку
941,Fell::N,torkk,ку
942,Fell::N,čåu´dd,ку
943,Fell::N,tue´l'lj,ку
944,Fell::N,тӯлльй,ку
945,Flügel::N,såaja,бурд
946,Flügel::N,såajoe,бурд
947,Flügel::N,soadje,бурд
948,Flügel::N,soadji,бурд
949,Flügel::N,suáj̣á,бурд
950,Flügel::N,suäjj,бурд
951,Flügel::N,суэйй,бурд
952,Klaue::N,gadtse,гижы
953,Klaue::N,guober,гижы
954,Klaue::N,gazza,гижы
955,Klaue::N,kozzâ,гижы
956,Klaue::N,kõʒʒ,гижы
957,Klaue::N,кэ̄ннц,гижы
958,Kralle::N,gadtse,пыд
959,Kralle::N,gadtsa,пыд
960,Kralle::N,gazza,пыд
961,Kralle::N,kozzâ,пыд
962,Kralle::N,kõʒʒ,пыд
963,Kralle::N,ке̄бпель,пыд
964,Schwanz::N,siejpie,быж
965,Schwanz::N,siejbbe,быж
966,Schwanz::N,bađuš,быж
967,Schwanz::N,seaibi,быж
968,Schwanz::N,seibi,быж
969,Schwanz::N,sei´bb,быж
970,Schwanz::N,piä´cciǩ,быж
971,Schwanz::N,пиджь,быж
972,Schwanz::N,се̄ййп,быж
973,Schwanz::N,пе̄цехь,быж
974,Ei::N,munnie,пуз
975,Ei::N,munnie,кукей
976,Ei::N,månne,пуз
977,Ei::N,månne,кукей
978,Ei::N,monni,пуз
979,Ei::N,monni,кукей
980,Ei::N,maṇe,пуз
981,Ei::N,maṇe,кукей
982,Ei::N,mââ´nn,пуз
983,Ei::N,mââ´nn,кукей
984,Ei::N,маннҍ,пуз
985,Ei::N,маннҍ,кукей
986,Nest::N,biesie,кар
987,Nest::N,biesie,пузкар
988,Nest::N,biesse,кар
989,Nest::N,biesse,пузкар
990,Nest::N,beassi,кар
991,Nest::N,beassi,пузкар
992,Nest::N,peesi,кар
993,Nest::N,peesi,пузкар
994,Nest::N,piervâl,кар
995,Nest::N,piervâl,пузкар
996,Nest::N,piä´ss,кар
997,Nest::N,piä´ss,пузкар
998,Nest::N,пе̄ссь,кар
999,Nest::N,пе̄ссь,пузкар
1000,Bau::N,biesie,кар
1001,Bau::N,biesie,гу
1002,Bau::N,biedjo,кар
1003,Bau::N,biedjo,гу
1004,Bau::N,liesso,кар
1005,Bau::N,liesso,гу
1006,Bau::N,biedju,кар
1007,Bau::N,biedju,гу
1008,Bau::N,piäju,кар
1009,Bau::N,piäju,гу
1010,Bau::N,вуэӈӈк,кар
1011,Bau::N,вуэӈӈк,гу
1012,Tier::N,juvre,пӧйшур
1013,Tier::N,udos,пӧйшур
1014,Tier::N,divrre,пӧйшур
1015,Tier::N,luohtok,пӧйшур
1016,Tier::N,ealli,пӧйшур
1017,Tier::N,ellee,пӧйшур
1018,Tier::N,jie´lli,пӧйшур
1019,Tier::N,жыва,пӧйшур
1020,Herde::N,dåehkie,уллё
1021,Herde::N,ællo,уллё
1022,Herde::N,fuovva,уллё
1023,Herde::N,doahkki,уллё
1024,Herde::N,čagge,уллё
1025,Herde::N,tukk,уллё
1026,Herde::N,vâ´lvv,уллё
1027,Herde::N,чуэз,уллё
1028,Herde::N,чӣгар,уллё
1029,Kuh::N,govse,скал
1030,Kuh::N,gussa,скал
1031,Kuh::N,gussa,скал
1032,Kuh::N,kussâ,скал
1033,Kuh::N,kuss,скал
1034,Kuh::N,лӣххьм,скал
1035,Bulle::N,vuaksa,ош
1036,Bulle::N,vuaksa,пороз
1037,Bulle::N,vuoksá,ош
1038,Bulle::N,vuoksá,пороз
1039,Bulle::N,heargi,ош
1040,Bulle::N,heargi,пороз
1041,Bulle::N,vuák'sá,ош
1042,Bulle::N,vuák'sá,пороз
1043,Bulle::N,ergi,ош
1044,Bulle::N,ergi,пороз
1045,Bulle::N,vuâhss,ош
1046,Bulle::N,vuâhss,пороз
1047,Bulle::N,е̄ррьк,ош
1048,Bulle::N,е̄ррьк,пороз
1049,Pferd::N,hierkie,вал
1050,Pferd::N,råsse,вал
1051,Pferd::N,hæssta,вал
1052,Pferd::N,heavuš,вал
1053,Pferd::N,hiävuš,вал
1054,Pferd::N,heävaš,вал
1055,Pferd::N,ро̄ссь,вал
1056,Schaf::N,sïrve,ыж
1057,Schaf::N,sávttsa,ыж
1058,Schaf::N,sávza,ыж
1059,Schaf::N,savzâ,ыж
1060,Schaf::N,sauʒʒ,ыж
1061,Schaf::N,ла̄мьпесь,ыж
1062,Schwein::N,snurke,парсь
1063,Schwein::N,svijnne,парсь
1064,Schwein::N,spiidni,парсь
1065,Schwein::N,šahe,парсь
1066,Schwein::N,šââ´ǩǩ,парсь
1067,Schwein::N,ша̄гкь,парсь
1068,Hund::N,bïenje,пуны
1069,Hund::N,bena,пуны
1070,Hund::N,beana,пуны
1071,Hund::N,peenuv,пуны
1072,Hund::N,piânnai,пуны
1073,Hund::N,пе̄ннэ,пуны
1074,Katze::N,gaahtoe,коӵыш
1075,Katze::N,gáhtto,коӵыш
1076,Katze::N,bussá,коӵыш
1077,Katze::N,kissá,коӵыш
1078,Katze::N,kaass,коӵыш
1079,Katze::N,ко̄а̄сс,коӵыш
1080,Bär::N,gumsie,гондыр
1081,Bär::N,biernna,гондыр
1082,Bär::N,guovža,гондыр
1083,Bär::N,bierdna,гондыр
1084,Bär::N,kuob'žâ,гондыр
1085,Bär::N,kue´bǯǯ,гондыр
1086,Bär::N,та̄лл,гондыр
1087,Eichhörnchen::N,åeruve,коньы
1088,Eichhörnchen::N,oarre,коньы
1089,Eichhörnchen::N,oarri,коньы
1090,Eichhörnchen::N,uár'ree,коньы
1091,Eichhörnchen::N,vuä´r'rev,коньы
1092,Eichhörnchen::N,вуэррев,коньы
1093,Elch::N,ïelje,койык
1094,Elch::N,ællja,койык
1095,Elch::N,sarvva,койык
1096,Elch::N,ealga,койык
1097,Elch::N,sorvâ,койык
1098,Elch::N,sõrvv,койык
1099,Elch::N,сэ̄ррв,койык
1100,Fuchs::N,riepie,ӟичы
1101,Fuchs::N,riebij,ӟичы
1102,Fuchs::N,rieban,ӟичы
1103,Fuchs::N,riemnjis,ӟичы
1104,Fuchs::N,rie´mjj,ӟичы
1105,Fuchs::N,рӣммьн,ӟичы
1106,Hase::N,njåemele,кеч
1107,Hase::N,njoammel,кеч
1108,Hase::N,njoammil,кеч
1109,Hase::N,njuámmil,кеч
1110,Hase::N,njue´m'mel,кеч
1111,Hase::N,нюэммель,кеч
1112,Maus::N,snjeara,шыр
1113,Maus::N,snjierrá,шыр
1114,Maus::N,sáhpán,шыр
1115,Maus::N,säplig,шыр
1116,Maus::N,sä´ppli,шыр
1117,Maus::N,са̄хпьлинк,шыр
1118,Wolf::N,sïejpe,кион
1119,Wolf::N,stálppe,кион
1120,Wolf::N,stáhkke,кион
1121,Wolf::N,ruomas,кион
1122,Wolf::N,kumpe,кион
1123,Wolf::N,návdi,кион
1124,Wolf::N,kumppi,кион
1125,Wolf::N,ku´mpp,кион
1126,Wolf::N,pââ´ldes,кион
1127,Wolf::N,чиррм,кион
1128,Wolf::N,пальтӭсь,кион
1129,Vogel::N,ledtie,тылобурдо
1130,Vogel::N,lådde,тылобурдо
1131,Vogel::N,loddi,тылобурдо
1132,Vogel::N,lodde,тылобурдо
1133,Vogel::N,lå´dd,тылобурдо
1134,Vogel::N,лоаннҍт,тылобурдо
1135,Schwarm::N,dåehkie,уллё
1136,Schwarm::N,doahkke,уллё
1137,Schwarm::N,doahkki,уллё
1138,Schwarm::N,tuák'ki,уллё
1139,Schwarm::N,parvv,уллё
1140,Schwarm::N,туххк,уллё
1141,Huhn::N,vöönhtse,курег
1142,Huhn::N,vuonntsá,курег
1143,Huhn::N,vuonccis,курег
1144,Huhn::N,kääṇi,курег
1145,Huhn::N,kää´nn,курег
1146,Huhn::N,ка̄ннҌ,курег
1147,Hahn::N,deere,атас
1148,Hahn::N,hádna,атас
1149,Hahn::N,åresvuonntsá,атас
1150,Hahn::N,vuonccis,атас
1151,Hahn::N,kääṇi,атас
1152,Hahn::N,åå´reskää´nn,атас
1153,Hahn::N,пе̄ттэх,атас
1154,Gans::N,gaase,ӟазег
1155,Gans::N,gássa,ӟазег
1156,Gans::N,čuonji,ӟазег
1157,Gans::N,čuá'njá,ӟазег
1158,Gans::N,čue´nj,ӟазег
1159,Gans::N,чуэнь,ӟазег
1160,Adler::N,aarhtse,ӧрзи
1161,Adler::N,goasskem,ӧрзи
1162,Adler::N,goaskin,ӧрзи
1163,Adler::N,kuás'kim,ӧрзи
1164,Adler::N,kuä´cǩǩem,ӧрзи
1165,Adler::N,куэцькем,ӧрзи
1166,Ente::N,tjååtsele,ӵӧж
1167,Ente::N,vuojatjis,ӵӧж
1168,Ente::N,čáhceloddi,ӵӧж
1169,Ente::N,vuonjâč,ӵӧж
1170,Ente::N,vuõnjâč,ӵӧж
1171,Ente::N,ча̄дзьлоаннҍт,ӵӧж
1172,Eule::N,snjågloe,кучыран
1173,Eule::N,skunjok,кучыран
1174,Eule::N,skuolfi,кучыран
1175,Eule::N,ijjâlodde,кучыран
1176,Eule::N,iiđsaž,кучыран
1177,Eule::N,кунньлоаннҍт,кучыран
1178,Eule::N,чӯзэм вуэһпэй,кучыран
1179,Kranich::N,goerke,тури
1180,Kranich::N,guorgga,тури
1181,Kranich::N,guorga,тури
1182,Kranich::N,kuor'gâ,тури
1183,Kranich::N,kuõrgg,тури
1184,Kranich::N,кӯррк,тури
1185,Krähe::N,voerhtje,куака
1186,Krähe::N,gárránis,куака
1187,Krähe::N,vuoratjis,куака
1188,Krähe::N,vuoražas,куака
1189,Krähe::N,vuorččis,куака
1190,Krähe::N,vuorâč,куака
1191,Krähe::N,vuõrâč,куака
1192,Krähe::N,вӯрэч,куака
1193,Kuckuck::N,gïeke,кикы
1194,Kuckuck::N,giehka,кикы
1195,Kuckuck::N,giehka,кикы
1196,Kuckuck::N,kiehâ,кикы
1197,Kuckuck::N,ǩiõkk,кикы
1198,Kuckuck::N,кӣгк,кикы
1199,Schwan::N,njoktje,юсь
1200,Schwan::N,snjuktja,юсь
1201,Schwan::N,njukča,юсь
1202,Schwan::N,njuhčâ,юсь
1203,Schwan::N,njuhčč,юсь
1204,Schwan::N,нюххч,юсь
1205,Fisch::N,guelie,чорыг
1206,Fisch::N,guolle,чорыг
1207,Fisch::N,guolli,чорыг
1208,Fisch::N,kyeḷi,чорыг
1209,Fisch::N,kue´ll,чорыг
1210,Fisch::N,кӯлль,чорыг
1211,Barsch::N,sihtege,юш
1212,Barsch::N,vuoskun,юш
1213,Barsch::N,vuoskku,юш
1214,Barsch::N,vuásku,юш
1215,Barsch::N,vuâsk,юш
1216,Barsch::N,вуэсск,юш
1217,Hecht::N,haavke,чипей
1218,Hecht::N,hávgga,чипей
1219,Hecht::N,hávga,чипей
1220,Hecht::N,puško,чипей
1221,Hecht::N,nu´ǩǩeš,чипей
1222,Hecht::N,ныгкешь,чипей
1223,Schlange[Tier]::N,gïermesje,кый
1224,Schlange[Tier]::N,germaj,кый
1225,Schlange[Tier]::N,gearpmaš,кый
1226,Schlange[Tier]::N,kyev'đi,кый
1227,Schlange[Tier]::N,ku´vdd,кый
1228,Schlange[Tier]::N,кӯввьт,кый
1229,Wurm::N,mietie,нумыр
1230,Wurm::N,maarhke,нумыр
1231,Wurm::N,mádo,нумыр
1232,Wurm::N,máhtu,нумыр
1233,Wurm::N,máátu,нумыр
1234,Wurm::N,määtt,нумыр
1235,Wurm::N,ма̄дт,нумыр
1236,Spinne::N,hievnie,чонари
1237,Spinne::N,hievnne,чонари
1238,Spinne::N,heavdni,чонари
1239,Spinne::N,evni,чонари
1240,Spinne::N,eeunaž,чонари
1241,Spinne::N,о̄а̄з,чонари
1242,Ameise::N,garhke,кузьыли
1243,Ameise::N,gårkkå,кузьыли
1244,Ameise::N,gotka,кузьыли
1245,Ameise::N,kutkâ,кузьыли
1246,Ameise::N,kotkk,кузьыли
1247,Ameise::N,ко̄ттк,кузьыли
1248,Laus::N,dihkie,тэй
1249,Laus::N,dihkke,тэй
1250,Laus::N,dihkki,тэй
1251,Laus::N,tikke,тэй
1252,Laus::N,te´ǩǩ,тэй
1253,Laus::N,тыһкь,тэй
1254,Mücke::N,tjoejhke,нымы
1255,Mücke::N,tjoejhke,чибинь
1256,Mücke::N,tjuojkka,нымы
1257,Mücke::N,tjuojkka,чибинь
1258,Mücke::N,čuoika,нымы
1259,Mücke::N,čuoika,чибинь
1260,Mücke::N,čuoš'kâ,нымы
1261,Mücke::N,čuoš'kâ,чибинь
1262,Mücke::N,čuõškk,нымы
1263,Mücke::N,čuõškk,чибинь
1264,Mücke::N,чӯшшк,нымы
1265,Mücke::N,чӯшшк,чибинь
1266,Fliege::N,tjoere,кут
1267,Fliege::N,boerege,кут
1268,Fliege::N,tjuruk,кут
1269,Fliege::N,čuru,кут
1270,Fliege::N,kiärpáš,кут
1271,Fliege::N,čuâr,кут
1272,Fliege::N,čuâras,кут
1273,Fliege::N,чуэраш,кут
1274,Schmetterling::N,biejjielåbloe,бубыли
1275,Schmetterling::N,biejvvelådde,бубыли
1276,Schmetterling::N,beaiveloddi,бубыли
1277,Schmetterling::N,piäi'vááloddááš,бубыли
1278,Schmetterling::N,ä´llbaž,бубыли
1279,Schmetterling::N,pei´vvlå´dd,бубыли
1280,Schmetterling::N,а̄лльп,бубыли
1281,Beere::N,muerjie,узы-боры
1282,Beere::N,muorjje,узы-боры
1283,Beere::N,muorji,узы-боры
1284,Beere::N,myer'ji,узы-боры
1285,Beere::N,mue´rjj,узы-боры
1286,Beere::N,мӯррьй,узы-боры
1287,Apfel::N,æbpla,яблок
1288,Apfel::N,ehpal,яблок
1289,Apfel::N,eppel,яблок
1290,Apfel::N,eahppel,яблок
1291,Apfel::N,я̄блэк,яблок
1292,Pilz::N,goebpere,губи
1293,Pilz::N,guoppar,губи
1294,Pilz::N,guoppar,губи
1295,Pilz::N,kuobâr,губи
1296,Pilz::N,kuõbbâr,губи
1297,Pilz::N,кӯмпар,губи
1298,Zwiebel::N,lööke,сугон
1299,Zwiebel::N,løhkka,сугон
1300,Zwiebel::N,lávki,сугон
1301,Zwiebel::N,luukk,сугон
1302,Zwiebel::N,луквець,сугон
1303,Saat::N,saajoe,кидыс
1304,Saat::N,sádjo,кидыс
1305,Saat::N,siepman,кидыс
1306,Saat::N,siemâ,кидыс
1307,Saat::N,siõm,кидыс
1308,Saat::N,се̄м,кидыс
1309,Korn::N,gernie,тысь
1310,Korn::N,gårnnetjalmme,тысь
1311,Korn::N,gordni,тысь
1312,Korn::N,jiṿe,тысь
1313,Korn::N,ле̄ййп,тысь
1314,Heu::N,suejnieh,турын
1315,Heu::N,ájvve,турын
1316,Heu::N,suoidni,турын
1317,Heu::N,syei'ni,турын
1318,Heu::N,suei´nn,турын
1319,Heu::N,сӯййн,турын
1320,Schale::N,gïrre,кыд
1321,Schale::N,garra,кыд
1322,Schale::N,skádne,кыд
1323,Schale::N,garra,кыд
1324,Schale::N,korrâ,кыд
1325,Schale::N,kõrr,кыд
1326,Schale::N,ю̄дтҍ,кыд
1327,Grube::N,haevtie,гу
1328,Grube::N,haevtie,гоп
1329,Grube::N,rågge,гу
1330,Grube::N,rågge,гоп
1331,Grube::N,gohpi,гу
1332,Grube::N,gohpi,гоп
1333,Grube::N,roggi,гу
1334,Grube::N,roggi,гоп
1335,Grube::N,kyep'pi,гу
1336,Grube::N,kyep'pi,гоп
1337,Grube::N,rogge,гу
1338,Grube::N,rogge,гоп
1339,Grube::N,rå´ǧǧ,гу
1340,Grube::N,rå´ǧǧ,гоп
1341,Grube::N,kåå´pp,гу
1342,Grube::N,kåå´pp,гоп
1343,Grube::N,коабпь,гу
1344,Grube::N,коабпь,гоп
1345,Falle::N,barta,налик
1346,Falle::N,ruevtie,налик
1347,Falle::N,gillar,налик
1348,Falle::N,ruovdde,налик
1349,Falle::N,rihtá,налик
1350,Falle::N,báhcahat,налик
1351,Falle::N,ká'skástâh,налик
1352,Falle::N,ää´ǧǧes,налик
1353,Falle::N,кӣлл,налик
1354,Falle::N,ше̄шшь,налик
1355,Schlinge::N,latjka,гиӟ
1356,Schlinge::N,latjka,герд
1357,Schlinge::N,gieras,гиӟ
1358,Schlinge::N,gieras,герд
1359,Schlinge::N,mohkki,гиӟ
1360,Schlinge::N,mohkki,герд
1361,Schlinge::N,kieḷâ,гиӟ
1362,Schlinge::N,kieḷâ,герд
1363,Schlinge::N,ǩiõll,гиӟ
1364,Schlinge::N,ǩiõll,герд
1365,Schlinge::N,ää´ǧǧes,гиӟ
1366,Schlinge::N,ää´ǧǧes,герд
1367,Schlinge::N,кӣлл,гиӟ
1368,Schlinge::N,кӣлл,герд
1369,Schlinge::N,ше̄шшь,гиӟ
1370,Schlinge::N,ше̄шшь,герд
1371,Spur::N,gïeje,пытьы
1372,Spur::N,gïeje,бервыл
1373,Spur::N,luodda,пытьы
1374,Spur::N,luodda,бервыл
1375,Spur::N,joavnes,пытьы
1376,Spur::N,joavnes,бервыл
1377,Spur::N,luodda,пытьы
