,Concept_ID,ka,se
666,Schaum::N,დორბლი,sapte
667,Schaum::N,დორბლი,såpptå
668,Schaum::N,დორბლი,sokta
669,Schaum::N,დორბლი,suptâ
670,Schaum::N,დორბლი,soptt
671,Schaum::N,დორბლი,со̄ппт
672,Schmutz::N,ჭუჭყი,haaskoe
673,Schmutz::N,ჭუჭყი,duolvva
674,Schmutz::N,ჭუჭყი,duolva
675,Schmutz::N,ჭუჭყი,durdi
676,Schmutz::N,ჭუჭყი,stänži
677,Schmutz::N,ჭუჭყი,sähss
678,Schmutz::N,ჭუჭყი,са̄ккьс
679,Schmutz::N,ჭუჭყი,не̄шшь
680,Schmutz::N,ტალახი,haaskoe
681,Schmutz::N,ტალახი,duolvva
682,Schmutz::N,ტალახი,duolva
683,Schmutz::N,ტალახი,durdi
684,Schmutz::N,ტალახი,stänži
685,Schmutz::N,ტალახი,sähss
686,Schmutz::N,ტალახი,са̄ккьс
687,Schmutz::N,ტალახი,не̄шшь
688,See::N,ტბა,jaevrie
689,See::N,ტბა,jávrre
690,See::N,ტბა,jávri
691,See::N,ტბა,jävri
692,See::N,ტბა,jâu´rr
693,See::N,ტბა,я̄ввьр
694,Sumpf::N,ჭაობი,pluevie
695,Sumpf::N,ჭაობი,áhpe
696,Sumpf::N,ჭაობი,sæmssa
697,Sumpf::N,ჭაობი,jeaggi
698,Sumpf::N,ჭაობი,jeggi
699,Sumpf::N,ჭაობი,jeä´ǧ'ǧ
700,Sumpf::N,ჭაობი,ла̄ммьп
701,Moor::N,ტორფნარი,pluevie
702,Moor::N,ტორფნარი,jiegge
703,Moor::N,ტორფნარი,suotnju
704,Moor::N,ტორფნარი,karrii
705,Moor::N,ტორფნარი,kä´rev
706,Moor::N,ტორფნარი,veättaǩ
707,Moor::N,ტორფნარი,ла̄ммьп
708,Wiese::N,ველი,ïentje
709,Wiese::N,ველი,giedde
710,Wiese::N,ველი,gieddi
711,Wiese::N,ველი,nijtto
712,Wiese::N,ველი,пуэшенҍ
713,Wiese::N,მდელო,ïentje
714,Wiese::N,მდელო,giedde
715,Wiese::N,მდელო,gieddi
716,Wiese::N,მდელო,nijtto
717,Wiese::N,მდელო,пуэшенҍ
718,Wald::N,ტყე,skåake
719,Wald::N,ტყე,skåajje
720,Wald::N,ტყე,miehtsie
721,Wald::N,ტყე,vuovdde
722,Wald::N,ტყე,miehttse
723,Wald::N,ტყე,vuovdi
724,Wald::N,ტყე,meahcci
725,Wald::N,ტყე,mecci
726,Wald::N,ტყე,vyemi
727,Wald::N,ტყე,vue´mm
728,Wald::N,ტყე,meä´c'c
729,Wald::N,ტყე,ля̄ммт
730,Hügel::N,ბორცვი,deava
731,Hügel::N,ბორცვი,dievvá
732,Hügel::N,ბორცვი,dievvá
733,Hügel::N,ბორცვი,čummâ
734,Hügel::N,ბორცვი,pä´rcc
735,Hügel::N,ბორცვი,teä´rmm
736,Hügel::N,ბორცვი,ка̄ннҌт
737,Anhöhe::N,მაღლობი,deava
738,Anhöhe::N,მაღლობი,jalladahke
739,Anhöhe::N,მაღლობი,dievásj
740,Anhöhe::N,მაღლობი,aláš
741,Anhöhe::N,მაღლობი,luohkká
742,Anhöhe::N,მაღლობი,tiävá
743,Anhöhe::N,მაღლობი,poorááš
744,Anhöhe::N,მაღლობი,ču´lpp
745,Anhöhe::N,მაღლობი,škâu´ŋŋ
746,Anhöhe::N,მაღლობი,ка̄ннҌт
747,Berg::N,მთა,bïerje
748,Berg::N,მთა,várre
749,Berg::N,მთა,várri
750,Berg::N,მთა,vääṛi
751,Berg::N,მთა,vää´rr
752,Berg::N,მთა,те̄ррьм
753,Gipfel::N,მწვერვალი,dalvese
754,Gipfel::N,მწვერვალი,tjåhkkå
755,Gipfel::N,მწვერვალი,čohkka
756,Gipfel::N,მწვერვალი,čokke
757,Gipfel::N,მწვერვალი,čå´ǩǩ
758,Gipfel::N,მწვერვალი,ла̄ддҍв
759,Höhle::N,მღვიმე,beajoe
760,Höhle::N,მღვიმე,rájgge
761,Höhle::N,მღვიმე,sluoggo
762,Höhle::N,მღვიმე,biedju
763,Höhle::N,მღვიმე,kuovđâšm
764,Höhle::N,მღვიმე,skuõrr
765,Höhle::N,მღვიმე,вуэӈӈк
766,Höhle::N,გამოქვებული,beajoe
767,Höhle::N,გამოქვებული,rájgge
768,Höhle::N,გამოქვებული,sluoggo
769,Höhle::N,გამოქვებული,biedju
770,Höhle::N,გამოქვებული,kuovđâšm
771,Höhle::N,გამოქვებული,skuõrr
772,Höhle::N,გამოქვებული,вуэӈӈк
773,Abhang::N,ფერდობი,boelte
774,Abhang::N,ფერდობი,brijrie
775,Abhang::N,ფერდობი,bállte
776,Abhang::N,ფერდობი,vielti
777,Abhang::N,ფერდობი,luohkká
778,Abhang::N,ფერდობი,viel'tti
779,Abhang::N,ფერდობი,vie´ltt
780,Abhang::N,ფერდობი,луэххк
781,Quelle::N,წყარო,aajege
782,Quelle::N,წყარო,gaaltije
783,Quelle::N,წყარო,ája
784,Quelle::N,წყარო,ája
785,Quelle::N,წყარო,gáldu
786,Quelle::N,წყარო,aajâ
787,Quelle::N,წყარო,käldee
788,Quelle::N,წყარო,lädd
789,Quelle::N,წყარო,käivv
790,Quelle::N,წყარო,ка̄ййв
791,Quelle::N,სათავე,aajege
792,Quelle::N,სათავე,gaaltije
793,Quelle::N,სათავე,ája
794,Quelle::N,სათავე,ája
795,Quelle::N,სათავე,gáldu
796,Quelle::N,სათავე,aajâ
797,Quelle::N,სათავე,käldee
798,Quelle::N,სათავე,lädd
799,Quelle::N,სათავე,käivv
800,Quelle::N,სათავე,ка̄ййв
801,Bach::N,რუ,johketje
802,Bach::N,რუ,jåhkå
803,Bach::N,რუ,jågåsj
804,Bach::N,რუ,jogaš
805,Bach::N,რუ,aajâ
806,Bach::N,რუ,vuäjj
807,Bach::N,რუ,вуэйй
808,Bach::N,ნაკადული,johketje
809,Bach::N,ნაკადული,jåhkå
810,Bach::N,ნაკადული,jågåsj
811,Bach::N,ნაკადული,jogaš
812,Bach::N,ნაკადული,aajâ
813,Bach::N,ნაკადული,vuäjj
814,Bach::N,ნაკადული,вуэйй
815,Fluss::N,მდინარე,johke
816,Fluss::N,მდინარე,ædno
817,Fluss::N,მდინარე,jåhkå
818,Fluss::N,მდინარე,johka
819,Fluss::N,მდინარე,juuhâ
820,Fluss::N,მდინარე,jokk
821,Fluss::N,მდინარე,jeänn
822,Fluss::N,მდინარე,ё̄гк
823,Ufer::N,კიდე,beala
824,Ufer::N,კიდე,gádde
825,Ufer::N,კიდე,gáddi
826,Ufer::N,კიდე,riddo
827,Ufer::N,კიდე,redd
828,Ufer::N,კიდე,рыннт
829,Ufer::N,ნაპირი,beala
830,Ufer::N,ნაპირი,gádde
831,Ufer::N,ნაპირი,gáddi
832,Ufer::N,ნაპირი,riddo
833,Ufer::N,ნაპირი,redd
834,Ufer::N,ნაპირი,рыннт
835,Küste::N,ნაპირი,mïere
836,Küste::N,ნაპირი,gaedtie
837,Küste::N,ნაპირი,merragádde
838,Küste::N,ნაპირი,merraguovllo
839,Küste::N,ნაპირი,gáddi
840,Küste::N,ნაპირი,riddo
841,Küste::N,ნაპირი,miârr'redd
842,Küste::N,ნაპირი,рыннт
843,Festland::N,ხმელეთი,gaedtie
844,Festland::N,ხმელეთი,gádde
845,Festland::N,ხმელეთი,nannán
846,Festland::N,ხმელეთი,kušknjâs
847,Festland::N,ხმელეთი,eennâm
848,Festland::N,ხმელეთი,jânnam
849,Festland::N,ხმელეთი,ма̄ннтэр
850,Meer::N,ზღვა,mearoe
851,Meer::N,ზღვა,merra
852,Meer::N,ზღვა,nuorre
853,Meer::N,ზღვა,áhpi
854,Meer::N,ზღვა,mearra
855,Meer::N,ზღვა,meeṛâ
856,Meer::N,ზღვა,miârr
857,Meer::N,ზღვა,ме̄рр
858,Bucht::N,ყურე,loekte
859,Bucht::N,ყურე,oagge
860,Bucht::N,ყურე,luokta
861,Bucht::N,ყურე,luokta
862,Bucht::N,ყურე,čuáj̣á
863,Bucht::N,ყურე,luhtt
864,Bucht::N,ყურე,вӯнн
865,Bucht::N,ყურე,лӯххт
866,Insel::N,კუნძული,sååle
867,Insel::N,კუნძული,suoloj
868,Insel::N,კუნძული,suolu
869,Insel::N,კუნძული,suálui
870,Insel::N,კუნძული,suâl
871,Insel::N,კუნძული,суэл
872,Blume::N,ყვავილი,rïesege
873,Blume::N,ყვავილი,giedjek
874,Blume::N,ყვავილი,rássi
875,Blume::N,ყვავილი,kukká
876,Blume::N,ყვავილი,heä´rvvrää´ss
877,Blume::N,ყვავილი,ывьнэнч
878,Gras::N,ბალახი,kraesie
879,Gras::N,ბალახი,rásse
880,Gras::N,ბალახი,rássi
881,Gras::N,ბალახი,rääsi
882,Gras::N,ბალახი,rää´ss
883,Gras::N,ბალახი,ра̄ссь
884,Wurzel::N,ძირი,roehtse
885,Wurzel::N,ძირი,ruohttsa
886,Wurzel::N,ძირი,ruohtas
887,Wurzel::N,ძირი,veedis
888,Wurzel::N,ძირი,vue´ddes
889,Wurzel::N,ძირი,вуэнҍтэсь
890,Wurzel::N,ფესვი,roehtse
891,Wurzel::N,ფესვი,ruohttsa
892,Wurzel::N,ფესვი,ruohtas
893,Wurzel::N,ფესვი,veedis
894,Wurzel::N,ფესვი,vue´ddes
895,Wurzel::N,ფესვი,вуэнҍтэсь
896,Baum::N,ხე,moere
897,Baum::N,ხე,muorra
898,Baum::N,ხე,muorra
899,Baum::N,ხე,muoṛâ
900,Baum::N,ხე,muõrr
901,Baum::N,ხე,мӯрр
902,Stamm::N,ტანი,ståamhpe
903,Stamm::N,ტანი,mátta
904,Stamm::N,ტანი,galda
905,Stamm::N,ტანი,ruŋgo
906,Stamm::N,ტანი,stokk
907,Stamm::N,ტანი,мӯрр
908,Stamm::N,ტანი,кэ̄ллт
909,Rinde::N,ქერქი,gïrre
910,Rinde::N,ქერქი,baarhkoe
911,Rinde::N,ქერქი,bárkko
912,Rinde::N,ქერქი,ostu
913,Rinde::N,ქერქი,bárku
914,Rinde::N,ქერქი,korrâ
915,Rinde::N,ქერქი,kõrr
916,Rinde::N,ქერქი,pärkk
917,Rinde::N,ქერქი,кэ̄рр
918,Rinde::N,ქერქი,па̄ҏҏк
919,Ast::N,ტოტი,åeksie
920,Ast::N,ტოტი,oakse
921,Ast::N,ტოტი,oaksi
922,Ast::N,ტოტი,uák'si
923,Ast::N,ტოტი,å´hss
924,Ast::N,ტოტი,вуэккьс
925,Zweig::N,შტო,åeksie
926,Zweig::N,შტო,oakse
927,Zweig::N,შტო,rissi
928,Zweig::N,შტო,syeṛi
929,Zweig::N,შტო,sue´rr
930,Zweig::N,შტო,рыссе
931,Blatt::N,ფოთოლი,plienie
932,Blatt::N,ფოთოლი,lassta
933,Blatt::N,ფოთოლი,lasta
934,Blatt::N,ფოთოლი,lostâ
935,Blatt::N,ფოთოლი,lõstt
936,Blatt::N,ფოთოლი,лэ̄сст
937,Birke::N,არყი,såekie
938,Birke::N,არყი,soahke
939,Birke::N,არყი,soahki
940,Birke::N,არყი,suáhi
941,Birke::N,არყი,suâ´ǩǩ
942,Birke::N,არყი,пе̄ссьмӯрр
943,Kiefer[Baum]::N,ფიჭვი,bietsie
944,Kiefer[Baum]::N,ფიჭვი,hájkka
945,Kiefer[Baum]::N,ფიჭვი,biehtse
946,Kiefer[Baum]::N,ფიჭვი,beahci
947,Kiefer[Baum]::N,ფიჭვი,peeci
948,Kiefer[Baum]::N,ფიჭვი,pie´cc
949,Kiefer[Baum]::N,ფიჭვი,пе̄дзь
950,Weide[Baum]::N,ტირიფი,saalje
951,Weide[Baum]::N,ტირიფი,sállja
952,Weide[Baum]::N,ტირიფი,sieđga
953,Weide[Baum]::N,ტირიფი,puájui
954,Weide[Baum]::N,ტირიფი,puäi
955,Weide[Baum]::N,ტირიფი,пуай
956,Tanne::N,ნაძვი,goese
957,Tanne::N,ნაძვი,guossa
958,Tanne::N,ნაძვი,guossa
959,Tanne::N,ნაძვი,kuosâ
960,Tanne::N,ნაძვი,kuõss
961,Tanne::N,ნაძვი,кӯсс
962,Horn::N,რქა,tjåervie
963,Horn::N,რქა,tjoarvve
964,Horn::N,რქა,čoarvi
965,Horn::N,რქა,čuár'vi
966,Horn::N,რქა,čuä´rvv
967,Horn::N,რქა,чуэррьв
968,Feder::N,ფრთა,badtse
969,Feder::N,ფრთა,dålgge
970,Feder::N,ფრთა,bozza
971,Feder::N,ფრთა,puzzâ
972,Feder::N,ფრთა,tolge
973,Feder::N,ფრთა,poʒʒ
974,Feder::N,ფრთა,по̄ннц
975,Fell::N,ტყავი,njaltja
976,Fell::N,ტყავი,duollje
977,Fell::N,ტყავი,náhkki
978,Fell::N,ტყავი,dorkkas
979,Fell::N,ტყავი,turkkâ
980,Fell::N,ტყავი,tyel'ji
981,Fell::N,ტყავი,nähki
982,Fell::N,ტყავი,torkk
983,Fell::N,ტყავი,čåu´dd
984,Fell::N,ტყავი,tue´l'lj
985,Fell::N,ტყავი,тӯлльй
986,Flügel::N,ფრთა,såaja
987,Flügel::N,ფრთა,såajoe
988,Flügel::N,ფრთა,soadje
989,Flügel::N,ფრთა,soadji
990,Flügel::N,ფრთა,suáj̣á
991,Flügel::N,ფრთა,suäjj
992,Flügel::N,ფრთა,суэйй
993,Klaue::N,კლანჭი,gadtse
994,Klaue::N,კლანჭი,guober
995,Klaue::N,კლანჭი,gazza
996,Klaue::N,კლანჭი,kozzâ
997,Klaue::N,კლანჭი,kõʒʒ
998,Klaue::N,კლანჭი,кэ̄ннц
999,Kralle::N,ტორი,gadtse
1000,Kralle::N,ტორი,gadtsa
1001,Kralle::N,ტორი,gazza
1002,Kralle::N,ტორი,kozzâ
1003,Kralle::N,ტორი,kõʒʒ
1004,Kralle::N,ტორი,ке̄бпель
1005,Schwanz::N,კუდი,siejpie
1006,Schwanz::N,კუდი,siejbbe
1007,Schwanz::N,კუდი,bađuš
1008,Schwanz::N,კუდი,seaibi
1009,Schwanz::N,კუდი,seibi
1010,Schwanz::N,კუდი,sei´bb
1011,Schwanz::N,კუდი,piä´cciǩ
1012,Schwanz::N,კუდი,пиджь
1013,Schwanz::N,კუდი,се̄ййп
1014,Schwanz::N,კუდი,пе̄цехь
1015,Ei::N,კვერცხი,munnie
1016,Ei::N,კვერცხი,månne
1017,Ei::N,კვერცხი,monni
1018,Ei::N,კვერცხი,maṇe
1019,Ei::N,კვერცხი,mââ´nn
1020,Ei::N,კვერცხი,маннҍ
1021,Nest::N,ბუდე,biesie
1022,Nest::N,ბუდე,biesse
1023,Nest::N,ბუდე,beassi
1024,Nest::N,ბუდე,peesi
1025,Nest::N,ბუდე,piervâl
1026,Nest::N,ბუდე,piä´ss
1027,Nest::N,ბუდე,пе̄ссь
1028,Bau::N,სორო,biesie
1029,Bau::N,სორო,biedjo
1030,Bau::N,სორო,liesso
1031,Bau::N,სორო,biedju
1032,Bau::N,სორო,piäju
1033,Bau::N,სორო,вуэӈӈк
1034,Tier::N,ნადირი,juvre
1035,Tier::N,ნადირი,udos
1036,Tier::N,ნადირი,divrre
1037,Tier::N,ნადირი,luohtok
1038,Tier::N,ნადირი,ealli
1039,Tier::N,ნადირი,ellee
1040,Tier::N,ნადირი,jie´lli
1041,Tier::N,ნადირი,жыва
1042,Tier::N,ცხოველი,juvre
1043,Tier::N,ცხოველი,udos
1044,Tier::N,ცხოველი,divrre
1045,Tier::N,ცხოველი,luohtok
1046,Tier::N,ცხოველი,ealli
1047,Tier::N,ცხოველი,ellee
1048,Tier::N,ცხოველი,jie´lli
1049,Tier::N,ცხოველი,жыва
1050,Herde::N,ფარა,dåehkie
1051,Herde::N,ფარა,ællo
1052,Herde::N,ფარა,fuovva
1053,Herde::N,ფარა,doahkki
1054,Herde::N,ფარა,čagge
1055,Herde::N,ფარა,tukk
1056,Herde::N,ფარა,vâ´lvv
1057,Herde::N,ფარა,чуэз
1058,Herde::N,ფარა,чӣгар
1059,Kuh::N,ფური,govse
1060,Kuh::N,ფური,gussa
1061,Kuh::N,ფური,gussa
1062,Kuh::N,ფური,kussâ
1063,Kuh::N,ფური,kuss
1064,Kuh::N,ფური,лӣххьм
1065,Kuh::N,ძროხა,govse
1066,Kuh::N,ძროხა,gussa
1067,Kuh::N,ძროხა,gussa
1068,Kuh::N,ძროხა,kussâ
1069,Kuh::N,ძროხა,kuss
1070,Kuh::N,ძროხა,лӣххьм
1071,Bulle::N,ხარი,vuaksa
1072,Bulle::N,ხარი,vuoksá
1073,Bulle::N,ხარი,heargi
1074,Bulle::N,ხარი,vuák'sá
1075,Bulle::N,ხარი,ergi
1076,Bulle::N,ხარი,vuâhss
1077,Bulle::N,ხარი,е̄ррьк
1078,Pferd::N,რაში,hierkie
1079,Pferd::N,რაში,råsse
1080,Pferd::N,რაში,hæssta
1081,Pferd::N,რაში,heavuš
1082,Pferd::N,რაში,hiävuš
1083,Pferd::N,რაში,heävaš
1084,Pferd::N,რაში,ро̄ссь
1085,Pferd::N,ცხენი,hierkie
1086,Pferd::N,ცხენი,råsse
1087,Pferd::N,ცხენი,hæssta
1088,Pferd::N,ცხენი,heavuš
1089,Pferd::N,ცხენი,hiävuš
1090,Pferd::N,ცხენი,heävaš
1091,Pferd::N,ცხენი,ро̄ссь
1092,Schaf::N,ცხვარი,sïrve
1093,Schaf::N,ცხვარი,sávttsa
1094,Schaf::N,ცხვარი,sávza
1095,Schaf::N,ცხვარი,savzâ
1096,Schaf::N,ცხვარი,sauʒʒ
1097,Schaf::N,ცხვარი,ла̄мьпесь
1098,Schwein::N,ღორი,snurke
1099,Schwein::N,ღორი,svijnne
1100,Schwein::N,ღორი,spiidni
1101,Schwein::N,ღორი,šahe
1102,Schwein::N,ღორი,šââ´ǩǩ
1103,Schwein::N,ღორი,ша̄гкь
1104,Hund::N,ძაღლი,bïenje
1105,Hund::N,ძაღლი,bena
1106,Hund::N,ძაღლი,beana
1107,Hund::N,ძაღლი,peenuv
1108,Hund::N,ძაღლი,piânnai
1109,Hund::N,ძაღლი,пе̄ннэ
1110,Katze::N,კატა,gaahtoe
1111,Katze::N,კატა,gáhtto
1112,Katze::N,კატა,bussá
1113,Katze::N,კატა,kissá
1114,Katze::N,კატა,kaass
1115,Katze::N,კატა,ко̄а̄сс
1116,Bär::N,დათვი,gumsie
1117,Bär::N,დათვი,biernna
1118,Bär::N,დათვი,guovža
1119,Bär::N,დათვი,bierdna
1120,Bär::N,დათვი,kuob'žâ
1121,Bär::N,დათვი,kue´bǯǯ
1122,Bär::N,დათვი,та̄лл
1123,Eichhörnchen::N,ციყვი,åeruve
1124,Eichhörnchen::N,ციყვი,oarre
1125,Eichhörnchen::N,ციყვი,oarri
1126,Eichhörnchen::N,ციყვი,uár'ree
1127,Eichhörnchen::N,ციყვი,vuä´r'rev
1128,Eichhörnchen::N,ციყვი,вуэррев
1129,Elch::N,ცხენ-ირემი,ïelje
1130,Elch::N,ცხენ-ირემი,ællja
1131,Elch::N,ცხენ-ირემი,sarvva
1132,Elch::N,ცხენ-ირემი,ealga
1133,Elch::N,ცხენ-ირემი,sorvâ
1134,Elch::N,ცხენ-ირემი,sõrvv
1135,Elch::N,ცხენ-ირემი,сэ̄ррв
1136,Fuchs::N,მელა,riepie
1137,Fuchs::N,მელა,riebij
1138,Fuchs::N,მელა,rieban
1139,Fuchs::N,მელა,riemnjis
