,Concept_ID,lv,sk
2268,schimpfen::V,rāties,nadávať
2269,schimpfen::V,lamāties,nadávať
2270,sich ärgern::V,скӧравны,hnevať sa
2271,sich ärgern::V,скӧравны,zlostiť sa
2272,sich ärgern::V,īgt,hnevať sa
2273,sich ärgern::V,īgt,zlostiť sa
2274,sich ärgern::V,pukoties,hnevať sa
2275,sich ärgern::V,pukoties,zlostiť sa
2276,sich ärgern::V,dusmoties,hnevať sa
2277,sich ärgern::V,dusmoties,zlostiť sa
2278,sich fürchten::V,повны,báť sa
2279,sich fürchten::V,bīties,báť sa
2280,sich fürchten::V,baidīties,báť sa
2281,fürchten::V,повны,báť sa
2282,fürchten::V,baidīties no,báť sa
2283,fliehen::V,пышйыны,utekať
2284,fliehen::V,bēgt,utekať
2285,flüchten::V,пышйыны,utiecť
2286,flüchten::V,aizbēgt,utiecť
2287,sehen::V,аддзыны,vidieť
2288,sehen::V,redzēt,vidieť
2289,anschauen::V,видзӧдны,pozrieť sa na
2290,anschauen::V,paraudzīties,pozrieť sa na
2291,ansehen::V,видзӧдны,pozrieť
2292,ansehen::V,aplūkot,pozrieť
2293,hören::V,кывны,počúvať
2294,hören::V,dzirdēt,počúvať
2295,zuhören::V,кывзыны,počúvať
2296,zuhören::V,klausīties,počúvať
2297,probieren::V,видлыны,ochutnať
2298,probieren::V,nogaršot,ochutnať
2299,riechen::V,чушкыны,ňuchať
2300,riechen::V,ost,ňuchať
2301,riechen::V,ostīt,ňuchať
2302,fühlen::V,вежӧртны,cítiť
2303,fühlen::V,вежӧртны,pociťovať
2304,fühlen::V,гӧгӧрвоны,cítiť
2305,fühlen::V,гӧгӧрвоны,pociťovať
2306,fühlen::V,just,cítiť
2307,fühlen::V,just,pociťovať
2308,fühlen::V,izjust,cítiť
2309,fühlen::V,izjust,pociťovať
2310,scheinen::V,кажитчыны,zdať sa
2311,scheinen::V,šķist,zdať sa
2312,scheinen::V,likties,zdať sa
2313,zu sehen sein::V,тыдавны,byť vidieť
2314,zu sehen sein::V,parādīties,byť vidieť
2315,vernehmen::V,кывны,počuť
2316,vernehmen::V,saklausīt,počuť
2317,frieren::V,кынмыны,mrznúť
2318,frieren::V,кынмыны,oziabať
2319,frieren::V,salt,mrznúť
2320,frieren::V,salt,oziabať
2321,tun::V,керны,robiť
2322,tun::V,darīt,robiť
2323,können::V,кужны,môcť
2324,können::V,prast,môcť
2325,wollen::V,кӧсйыны,chcieť
2326,wollen::V,gribēt,chcieť
2327,anfangen::V,заводитны,začať
2328,anfangen::V,пондыны,začať
2329,anfangen::V,sākt,začať
2330,anfangen::V,iesākt,začať
2331,beenden::V,помавны,skončiť
2332,beenden::V,beigt,skončiť
2333,beenden::V,pabeigt,skončiť
2334,aufhören::V,дугӧдны,prestať
2335,aufhören::V,pārtraukt,prestať
2336,gelingen::V,артмыны,podariť sa
2337,gelingen::V,izdoties,podariť sa
2338,geraten::V,сюрны,dariť sa
2339,geraten::V,веськавны,dariť sa
2340,geraten::V,veikties,dariť sa
2341,öffnen::V,восьтыны,otvoriť
2342,öffnen::V,atvērt,otvoriť
2343,öffnen::V,attaisīt,otvoriť
2344,schließen::V,пӧдлавны,zavrieť
2345,schließen::V,slēgt,zavrieť
2346,schließen::V,aizvērt,zavrieť
2347,schließen::V,aiztaisīt,zavrieť
2348,stellen::V,сувтӧдны,postaviť
2349,stellen::V,likt,postaviť
2350,stellen::V,nolikt,postaviť
2351,setzen::V,пуксьӧдны,posadiť
2352,setzen::V,sēdināt,posadiť
2353,legen::V,пуктыны,klásť
2354,legen::V,пуктыны,položiť
2355,legen::V,likt,klásť
2356,legen::V,likt,položiť
2357,berühren::V,вӧрзьӧдны,dotykať sa
2358,berühren::V,инмӧдчывны,dotykať sa
2359,berühren::V,skart,dotykať sa
2360,berühren::V,aizskart,dotykať sa
2361,verbinden::V,йитны,spojiť
2362,verbinden::V,saistīt,spojiť
2363,verbinden::V,savienot,spojiť
2364,bedecken::V,вевттьыны,pokryť
2365,bedecken::V,apsegt,pokryť
2366,bedecken::V,pārsegt,pokryť
2367,aufhängen::V,ӧшӧдны,zavesiť
2368,aufhängen::V,джагӧдны,zavesiť
2369,aufhängen::V,uzkārt,zavesiť
2370,anzünden::V,ӧзтыны,zapáliť
2371,anzünden::V,aizdegt,zapáliť
2372,anzünden::V,aizdedzināt,zapáliť
2373,aufheben::V,чеччӧдны,zdvihnúť
2374,aufheben::V,сувтӧдны,zdvihnúť
2375,aufheben::V,pacelt,zdvihnúť
2376,zurücklassen::V,кольны,zanechať
2377,zurücklassen::V,atstāt,zanechať
2378,verlieren::V,воштыны,stratiť
2379,verlieren::V,zaudēt,stratiť
2380,verlieren::V,pazaudēt,stratiť
2381,fallen lassen::V,уськӧдны,pustiť
2382,fallen lassen::V,nomest,pustiť
2383,machen::V,вӧчны,robiť
2384,machen::V,лӧсьӧдны,robiť
2385,machen::V,darīt,robiť
2386,herstellen::V,лӧсьӧдны,vyrobiť
2387,herstellen::V,ražot,vyrobiť
2388,herstellen::V,izgatavot,vyrobiť
2389,bauen::V,лэптыны,stavať
2390,bauen::V,лэптыны,budovať
2391,bauen::V,celt,stavať
2392,bauen::V,celt,budovať
2393,bauen::V,būvēt,stavať
2394,bauen::V,būvēt,budovať
2395,reparieren::V,дзоньтавны,opraviť
2396,reparieren::V,labot,opraviť
2397,reparieren::V,remontēt,opraviť
2398,verbessern::V,бурмӧдны,zlepšiť
2399,verbessern::V,labot,zlepšiť
2400,verbessern::V,izlabot,zlepšiť
2401,ändern::V,вежны,zmeniť
2402,ändern::V,вежны,preinačiť
2403,ändern::V,mainīt,zmeniť
2404,ändern::V,mainīt,preinačiť
2405,graben::V,кодйыны,ryť
2406,graben::V,кодйыны,kopať
2407,graben::V,rakt,ryť
2408,graben::V,rakt,kopať
2409,beugen::V,куснявны,ohnúť
2410,beugen::V,liekt,ohnúť
2411,biegen::V,куснявны,ohnúť
2412,biegen::V,liekt,ohnúť
2413,drehen::V,бергӧдлыны,točiť
2414,drehen::V,бергӧдлыны,krútiť
2415,drehen::V,griezt,točiť
2416,drehen::V,griezt,krútiť
2417,wenden::V,бергӧдны,obrátiť
2418,wenden::V,бергӧдны,prevrátiť
2419,wenden::V,apgriezt,obrátiť
2420,wenden::V,apgriezt,prevrátiť
2421,umdrehen::V,бергӧдны,otočiť
2422,umdrehen::V,бергӧдны,obrátiť
2423,umdrehen::V,apgriezt,otočiť
2424,umdrehen::V,apgriezt,obrátiť
2425,heben::V,лэптыны,dvíhať
2426,heben::V,лэптыны,povzniesť
2427,heben::V,celt,dvíhať
2428,heben::V,celt,povzniesť
2429,heben::V,cilāt,dvíhať
2430,heben::V,cilāt,povzniesť
2431,heben::V,pacelt,dvíhať
2432,heben::V,pacelt,povzniesť
2433,hochheben::V,кыпӧдны,zdvihnúť
2434,hochheben::V,pacelt,zdvihnúť
2435,ergreifen::V,кутны,uchopiť sa
2436,ergreifen::V,paķert,uchopiť sa
2437,ergreifen::V,satvert,uchopiť sa
2438,halten::V,кутны,držať
2439,halten::V,turēt,držať
2440,halten::V,saturēt,držať
2441,drücken::V,личкыны,tisnúť
2442,drücken::V,топӧдны,tisnúť
2443,drücken::V,spiest,tisnúť
2444,schieben::V,ӧтдортны,posunovať
2445,schieben::V,йӧткыштны,posunovať
2446,schieben::V,stumt,posunovať
2447,kratzen::V,гуджӧдны,škrabať
2448,kratzen::V,kasīt,škrabať
2449,kratzen::V,skrāpēt,škrabať
2450,lecken::V,нювны,lízať
2451,lecken::V,lakt,lízať
2452,lecken::V,laizīt,lízať
2453,beißen::V,курччыны,kúsať
2454,beißen::V,kost,kúsať
2455,abreißen::V,орӧдны,odtrhnúť
2456,abreißen::V,atraut,odtrhnúť
2457,abreißen::V,atplēst,odtrhnúť
2458,abschneiden::V,вундавны,odrezať
2459,abschneiden::V,вундавны,odkrojiť
2460,abschneiden::V,nogriezt,odrezať
2461,abschneiden::V,nogriezt,odkrojiť
2462,binden::V,гӧрддзавны,zaviazať
2463,binden::V,гӧрддзавны,priviazať
2464,binden::V,кӧртавны,zaviazať
2465,binden::V,кӧртавны,priviazať
2466,binden::V,siet,zaviazať
2467,binden::V,siet,priviazať
2468,binden::V,aptīt,zaviazať
2469,binden::V,aptīt,priviazať
2470,stecken::V,сюйны,strčiť
2471,stecken::V,bāzt,strčiť
2472,stecken::V,spraust,strčiť
2473,brechen::V,чегны,zlomiť
2474,brechen::V,lauzt,zlomiť
2475,brechen::V,lauzīt,zlomiť
2476,klopfen::V,камгыны,tĺcť
2477,klopfen::V,камгыны,klopať
2478,klopfen::V,klauvēt,tĺcť
2479,klopfen::V,klauvēt,klopať
2480,hauen::V,нӧйнты,nabiť
2481,hauen::V,кучкыны,nabiť
2482,hauen::V,cirst,nabiť
2483,hauen::V,dauzīt,nabiť
2484,kleben::V,лемавны,lepiť
2485,kleben::V,лемавны,nalepiť
2486,kleben::V,ляскавны,lepiť
2487,kleben::V,ляскавны,nalepiť
2488,kleben::V,līmēt,lepiť
2489,kleben::V,līmēt,nalepiť
2490,kleben::V,lipināt,lepiť
2491,kleben::V,lipināt,nalepiť
2492,reiben::V,тільны,trieť
2493,reiben::V,зыравны,trieť
2494,reiben::V,rīvēt,trieť
2495,reiben::V,berzēt,trieť
2496,streichen::V,мавтны,namazať
2497,streichen::V,ziest,namazať
2498,streichen::V,triept,namazať
2499,schleifen::V,кеслыны,ostríť
2500,schleifen::V,trīt,ostríť
2501,schleifen::V,asināt,ostríť
2502,schneiden::V,шырны,rezať
2503,schneiden::V,шырны,strihať
2504,schneiden::V,griezt,rezať
2505,schneiden::V,griezt,strihať
2506,schneiden::V,sagriezt,rezať
2507,schneiden::V,sagriezt,strihať
2508,rütteln::V,легӧдны,triasť
2509,rütteln::V,легӧдны,lomcovať
2510,rütteln::V,катлӧдлыны,triasť
2511,rütteln::V,катлӧдлыны,lomcovať
2512,rütteln::V,kratīt,triasť
2513,rütteln::V,kratīt,lomcovať
2514,rütteln::V,purināt,triasť
2515,rütteln::V,purināt,lomcovať
2516,schütteln::V,тракӧдны,triasť
2517,schütteln::V,тракӧдны,potriasť
2518,schütteln::V,kratīt,triasť
2519,schütteln::V,kratīt,potriasť
2520,schwenken::V,ӧвтны,mávať
2521,schwenken::V,шенасьны,mávať
2522,schwenken::V,vēzēt,mávať
2523,schwenken::V,vēcināt,mávať
2524,schütten::V,кисьтны,sypať
2525,schütten::V,bērt,sypať
2526,füllen::V,тыртны,plniť
2527,füllen::V,pildīt,plniť
2528,füllen::V,piepildīt,plniť
2529,einwickeln::V,тубыртны,zabaliť
2530,einwickeln::V,ietīt,zabaliť
2531,tragen::V,нуны,niesť
2532,tragen::V,nest,niesť
2533,schleppen::V,кыскавны,vliecť
2534,schleppen::V,stiept,vliecť
2535,schleppen::V,staipīt,vliecť
2536,ziehen::V,кыскыны,ťahať
2537,ziehen::V,vilkt,ťahať
2538,aufbewahren::V,видзны,uložiť
2539,aufbewahren::V,видзны,uschovať
2540,aufbewahren::V,glabāt,uložiť
2541,aufbewahren::V,glabāt,uschovať
2542,aufbewahren::V,uzglabāt,uložiť
2543,aufbewahren::V,uzglabāt,uschovať
2544,werfen::V,чӧвтны,hodiť
2545,werfen::V,чӧвтны,vrhnúť
2546,werfen::V,шыбитны,hodiť
2547,werfen::V,шыбитны,vrhnúť
2548,werfen::V,mest,hodiť
2549,werfen::V,mest,vrhnúť
2550,werfen::V,sviest,hodiť
2551,werfen::V,sviest,vrhnúť
2552,fangen::V,кутны,chytať
2553,fangen::V,ķert,chytať
2554,fangen::V,uzķert,chytať
2555,packen::V,босьтны,baliť
2556,packen::V,босьтны,chytiť
2557,packen::V,paķert,baliť
2558,packen::V,paķert,chytiť
2559,packen::V,satvert,baliť
2560,packen::V,satvert,chytiť
2561,verstecken::V,дзебны,skryť
2562,verstecken::V,дзебны,schovať
2563,verstecken::V,slēpt,skryť
2564,verstecken::V,slēpt,schovať
2565,verstecken::V,noglabāt,skryť
2566,verstecken::V,noglabāt,schovať
2567,teilen::V,юкны,podeliť
2568,teilen::V,юкны,rozdeliť
2569,teilen::V,dalīt,podeliť
2570,teilen::V,dalīt,rozdeliť
2571,schicken::V,ыстыны,posielať
2572,schicken::V,sūtīt,posielať
2573,schicken::V,atsūtīt,posielať
2574,bringen::V,вайны,priniesť
2575,bringen::V,atvest,priniesť
2576,hinzufügen::V,содтыны,pripojiť
2577,hinzufügen::V,pievienot,pripojiť
2578,bekommen::V,босьтны,dostať
2579,bekommen::V,dabūt,dostať
2580,erhalten::V,босьтны,prijať
2581,erhalten::V,saņemt,prijať
2582,nehmen::V,босьтны,vziať
2583,nehmen::V,ņemt,vziať
2584,nehmen::V,paņemt,vziať
2585,wählen::V,бӧрйыны,voliť
2586,wählen::V,ievēlēt,voliť
2587,auswählen::V,бӧрйыны,vybrať
2588,auswählen::V,бӧрйыны,vyvoliť
2589,auswählen::V,izvēlēt,vybrať
2590,auswählen::V,izvēlēt,vyvoliť
2591,bewahren::V,видзны,zachovať
2592,bewahren::V,saglabāt,zachovať
2593,behindern::V,конйӧдлыны,zavadzať
2594,behindern::V,конйӧдлыны,byť v ceste
2595,behindern::V,джӧмдӧдны,zavadzať
2596,behindern::V,джӧмдӧдны,byť v ceste
2597,behindern::V,kavēt,zavadzať
2598,behindern::V,kavēt,byť v ceste
2599,behindern::V,aizkavēt,zavadzať
2600,behindern::V,aizkavēt,byť v ceste
2601,verderben::V,тшыкӧдны,skaziť
2602,verderben::V,sabojāt,skaziť
2603,beschädigen::V,тшыкӧдны,ublížiť
2604,beschädigen::V,тшыкӧдны,poškodiť
2605,beschädigen::V,bojāt,ublížiť
2606,beschädigen::V,bojāt,poškodiť
2607,beschädigen::V,maitāt,ublížiť
2608,beschädigen::V,maitāt,poškodiť
2609,zerbrechen::V,жуглыны,rozbiť
2610,zerbrechen::V,жуглыны,prelomiť
2611,zerbrechen::V,salauzt,rozbiť
2612,zerbrechen::V,salauzt,prelomiť
2613,zerbrechen::V,sadauzīt,rozbiť
2614,zerbrechen::V,sadauzīt,prelomiť
2615,zerreißen::V,орӧдны,pretrhnúť
2616,zerreißen::V,pārraut,pretrhnúť
2617,zerstören::V,жугӧдны,zničiť
2618,zerstören::V,кисьтны,zničiť
2619,zerstören::V,косявны,zničiť
2620,zerstören::V,graut,zničiť
2621,zerstören::V,sagraut,zničiť
2622,verbrennen::V,сотны,spáliť
2623,verbrennen::V,сотчыны,spáliť
2624,verbrennen::V,dedzināt,spáliť
2625,verbrennen::V,sadedzināt,spáliť
2626,geben::V,сетны,dať
2627,geben::V,dot,dať
2628,geben::V,padot,dať
2629,reichen::V,сетны,podať
2630,reichen::V,padot,podať
2631,reichen::V,sniegt,podať
2632,schenken::V,козьнавны,darovať
2633,schenken::V,dāvāt,darovať
2634,schenken::V,dāvināt,darovať
2635,versprechen::V,кыв сетны,sľúbiť
2636,versprechen::V,solīt,sľúbiť
2637,versprechen::V,apsolīt,sľúbiť
2638,wünschen::V,кӧсйыны,želať
2639,wünschen::V,vēlēt,želať
2640,wünschen::V,novēlēt,želať
2641,loben::V,ошкыны,chváliť
2642,loben::V,lielīt,chváliť
2643,küssen::V,окавны,bozkať
2644,küssen::V,bučot,bozkať
2645,küssen::V,skūpstīt,bozkať
2646,wiegen::V,гудрӧдлыны,kolísať
2647,wiegen::V,šūpot,kolísať
2648,zudecken::V,веввттьыны,prikryť
2649,zudecken::V,apklāt,prikryť
2650,zudecken::V,aizsegt,prikryť
2651,wecken::V,садьмӧдны,zobudiť
2652,wecken::V,чуксавны,zobudiť
2653,wecken::V,modināt,zobudiť
2654,zeigen::V,петкӧдлыны,ukázať
2655,zeigen::V,rādīt,ukázať
2656,führen::V,нуӧдны,viesť
2657,führen::V,vadīt,viesť
2658,lehren::V,велӧдны,učiť
2659,lehren::V,mācīt,učiť
2660,lehren::V,iemācīt,učiť
2661,unterrichten::V,велӧдны,vyučovať
2662,unterrichten::V,apmācīt,vyučovať
2663,aufziehen::V,быдтыны,vychovať
2664,aufziehen::V,uzaudzināt,vychovať
2665,leiten::V,веськӧдлыны,viesť
2666,leiten::V,vadīt,viesť
2667,leiten::V,pārzināt,viesť
2668,antreiben::V,тэрмӧдны,popudiť
2669,antreiben::V,urdīt,popudiť
2670,antreiben::V,mudināt,popudiť
2671,lassen::V,тшӧктыны,dať
2672,lassen::V,ļaut,dať
2673,einladen::V,корны,pozvať
2674,einladen::V,корны,povolať
2675,einladen::V,ielūgt,pozvať
2676,einladen::V,ielūgt,povolať
2677,einladen::V,aicināt,pozvať
2678,einladen::V,aicināt,povolať
2679,vereinigen::V,ӧтувтны,spojiť
2680,vereinigen::V,ӧтувтны,zjednotiť
2681,vereinigen::V,котыртны,spojiť
2682,vereinigen::V,котыртны,zjednotiť
2683,vereinigen::V,vienot,spojiť
2684,vereinigen::V,vienot,zjednotiť
2685,vereinigen::V,apvienot,spojiť
2686,vereinigen::V,apvienot,zjednotiť
2687,besuchen::V,волыны,navštíviť
2688,besuchen::V,ветлыны,navštíviť
2689,besuchen::V,apciemot,navštíviť
2690,treffen::V,вочаӧдны,stretnúť
2691,treffen::V,паныдавны,stretnúť
2692,treffen::V,satikt,stretnúť
2693,treffen::V,sastapt,stretnúť
2694,sich versammeln::V,лӧсьӧдчыны,zhromaždiť sa
2695,sich versammeln::V,salasīties,zhromaždiť sa
2696,sich versammeln::V,sapulcēties,zhromaždiť sa
2697,spielen::V,ворсны,hrať
2698,spielen::V,spēlēt,hrať
2699,spielen::V,spēlēties,hrať
2700,singen::V,сьывны,spievať
2701,singen::V,dziedāt,spievať
2702,tanzen::V,йӧктыны,tancovať
2703,tanzen::V,diet,tancovať
2704,tanzen::V,dejot,tancovať
2705,tanzen::V,dancot,tancovať
2706,sich trennen::V,торйӧдчыны,rozísť sa
2707,sich trennen::V,šķirties,rozísť sa
2708,sich trennen::V,izšķirties,rozísť sa
2709,verlassen::V,эновтны,opustiť
2710,verlassen::V,atstāt,opustiť
2711,retten::V,видзны,zachrániť
2712,retten::V,мездыны,zachrániť
2713,retten::V,glābt,zachrániť
2714,bewachen::V,видзны,strážiť
2715,bewachen::V,sargāt,strážiť
2716,schützen::V,видзны,chrániť
2717,schützen::V,pasargāt,chrániť
2718,schützen::V,aizsargāt,chrániť
2719,verteidigen::V,дорйыны,brániť
2720,verteidigen::V,aizstāvēt,brániť
2721,sich schlagen::V,косясьны,biť sa
2722,sich schlagen::V,kauties,biť sa
2723,sich schlagen::V,izkauties,biť sa
2724,schießen::V,лыйны,streliť
2725,schießen::V,лыйны,strieľať
2726,schießen::V,šaut,streliť
2727,schießen::V,šaut,strieľať
2728,schießen::V,šaudīt,streliť
2729,schießen::V,šaudīt,strieľať
2730,siegen::V,вермыны,zvíťaziť
2731,siegen::V,uzvarēt,zvíťaziť
2732,ärgern::V,лӧгӧдны,hnevať
2733,ärgern::V,лӧгӧдны,zlostiť
2734,ärgern::V,лёкмӧдны,hnevať
2735,ärgern::V,лёкмӧдны,zlostiť
2736,ärgern::V,скӧрмӧдны,hnevať
2737,ärgern::V,скӧрмӧдны,zlostiť
2738,ärgern::V,sadusmot,hnevať
2739,ärgern::V,sadusmot,zlostiť
2740,schlagen::V,вартны,biť
2741,schlagen::V,вартны,udrieť
2742,schlagen::V,sist,biť
2743,schlagen::V,sist,udrieť
2744,schlagen::V,triekt,biť
2745,schlagen::V,triekt,udrieť
2746,treten::V,лёгны,kopnúť
2747,treten::V,майкны,kopnúť
2748,treten::V,mīt,kopnúť
2749,treten::V,paspert,kopnúť
2750,stechen::V,бышткыны,bodnúť
2751,stechen::V,бышткыны,pichnúť
2752,stechen::V,durt,bodnúť
2753,stechen::V,durt,pichnúť
2754,stoßen::V,тойлыны,udrieť
2755,stoßen::V,йӧткавны,udrieť
2756,stoßen::V,grūst,udrieť
2757,stehlen::V,гусявны,kradnúť
2758,stehlen::V,zagt,kradnúť
2759,stören::V,падмӧдны,vyrušiť
2760,stören::V,traucēt,vyrušiť
2761,belästigen::V,дӧзмӧдны,obťažovať
2762,belästigen::V,apgrūtināt,obťažovať
2763,verbergen::V,дзебны,skryť
2764,verbergen::V,сайӧдны,skryť
2765,verbergen::V,slēpt,skryť
2766,verbergen::V,paslēpt,skryť
2767,täuschen::V,пӧръявны,sklamať
2768,täuschen::V,ылӧдны,sklamať
2769,täuschen::V,mānīt,sklamať
2770,täuschen::V,maldināt,sklamať
2771,betrügen::V,сӧрны,klamať
2772,betrügen::V,сӧрны,podvádzať
2773,betrügen::V,krāpt,klamať
2774,betrügen::V,krāpt,podvádzať
2775,betrügen::V,apkrāpt,klamať
2776,betrügen::V,apkrāpt,podvádzať
2777,töten::V,вины,zabiť
2778,töten::V,вины,usmrtiť
2779,töten::V,nāvēt,zabiť
2780,töten::V,nāvēt,usmrtiť
2781,töten::V,nogalināt,zabiť
2782,töten::V,nogalināt,usmrtiť
2783,wohnen::V,овны,bývať
2784,wohnen::V,dzīvot,bývať
2785,arbeiten::V,уджавны,pracovať
2786,arbeiten::V,strādāt,pracovať
2787,arbeiten::V,darboties,pracovať
2788,sammeln::V,чукӧртны,zbierať
2789,sammeln::V,vākt,zbierať
2790,pflücken::V,вотны,trhať
2791,pflücken::V,вотны,oberať
2792,pflücken::V,ӧктыны,trhať
2793,pflücken::V,ӧктыны,oberať
2794,pflücken::V,raut,trhať
2795,pflücken::V,raut,oberať
2796,pflücken::V,plūkt,trhať
2797,pflücken::V,plūkt,oberať
2798,jagen::V,кыйсьыны,poľovať
2799,jagen::V,medīt,poľovať
2800,fischen::V,чери кыйны,loviť ryby
2801,fischen::V,чери кыйны,chytať ryby
2802,fischen::V,zvejot,loviť ryby
2803,fischen::V,zvejot,chytať ryby
2804,fassen::V,кутны,uloviť
2805,fassen::V,saķert,uloviť
2806,hüten::V,видзны,pásť
2807,hüten::V,йирӧдны,pásť
2808,hüten::V,ganīt,pásť
2809,treiben::V,вӧтлыны,hnať
2810,treiben::V,dzīt,hnať
2811,anbinden::V,домавны,priviazať
2812,anbinden::V,piesiet,priviazať
2813,anbinden::V,piesaistīt,priviazať
2814,füttern::V,вердны,kŕmiť
2815,füttern::V,barot,kŕmiť
2816,melken::V,лысьтыны,dojiť
2817,melken::V,slaukt,dojiť
2818,hacken::V,керавны,seknúť
2819,hacken::V,kapāt,seknúť
2820,gießen::V,киськавны,polievať
2821,gießen::V,liet,polievať
2822,gießen::V,laistīt,polievať
2823,reifen::V,кисьмыны,dozrieť
2824,reifen::V,briest,dozrieť
2825,zubereiten::V,дасьтыны,pripraviť
2826,zubereiten::V,taisīt,pripraviť
2827,zubereiten::V,gatavot,pripraviť
2828,kochen::V,пуны,variť
2829,kochen::V,vārīt,variť
2830,backen::V,пӧжавны,piecť
2831,backen::V,пӧжавны,smažiť
2832,backen::V,cept,piecť
2833,backen::V,cept,smažiť
2834,braten::V,пражитны,piecť
2835,braten::V,пражитны,pražiť
2836,braten::V,cept,piecť
2837,braten::V,cept,pražiť
2838,braten::V,cepināt,piecť
2839,braten::V,cepināt,pražiť
2840,umrühren::V,сорлавны,pomiešať
2841,umrühren::V,maisīt,pomiešať
2842,umrühren::V,apmaisīt,pomiešať
2843,stricken::V,кӧртны,pliesť
2844,stricken::V,adīt,pliesť
2845,nähen::V,вурны,šiť
2846,nähen::V,šūt,šiť
2847,färben::V,мичӧдны,zafarbiť
2848,färben::V,краситны,zafarbiť
2849,färben::V,krāsot,zafarbiť
2850,färben::V,nokrāsot,zafarbiť
2851,reinigen::V,весавны,čistiť
2852,reinigen::V,tīrīt,čistiť
2853,reinigen::V,attīrīt,čistiť
2854,waschen::V,мыськыны,myť
2855,waschen::V,mazgāt,myť
2856,abwischen::V,чышкыны,utrieť
2857,abwischen::V,noslaucīt,utrieť
2858,spülen::V,пожъявны,vyplachovať
2859,spülen::V,skalot,vyplachovať
2860,fegen::V,чышкыны,zametať
2861,fegen::V,slaucīt,zametať
2862,kehren::V,чышкыны,zametať
2863,kehren::V,mēzt,zametať
2864,baden::V,купайтчыны,kúpať sa
2865,baden::V,peldēties,kúpať sa
2866,sich waschen::V,мыссьыны,umývať sa
2867,sich waschen::V,mazgāties,umývať sa
2868,ausziehen::V,пӧрччӧдны,zobliecť
2869,ausziehen::V,noģērbt,zobliecť
2870,anziehen::V,кӧмавны,obliecť
2871,anziehen::V,пасьтавны,obliecť
2872,anziehen::V,uzvilkt,obliecť
2873,sich anziehen::V,пасьтасьны,obliecť sa
2874,sich anziehen::V,apģērbties,obliecť sa
2875,kämmen::V,сынавны,česať
2876,kämmen::V,sukāt,česať
2877,schmücken::V,мичмӧдны,ozdobiť
2878,schmücken::V,rotāt,ozdobiť
2879,schmücken::V,greznot,ozdobiť
2880,sagen::V,шуны,povedať
2881,sagen::V,висьтавны,povedať
2882,sagen::V,teikt,povedať
2883,sprechen::V,сёрнитны,hovoriť
2884,sprechen::V,runāt,hovoriť
2885,reden::V,сёрнитны,rozprávať
2886,reden::V,norunāt,rozprávať
2887,sich unterhalten::V,сёрнитны,rozprávať sa
2888,sich unterhalten::V,варовитны,rozprávať sa
2889,sich unterhalten::V,sarunāties,rozprávať sa
2890,fragen::V,юавны,spýtať sa
2891,fragen::V,jautāt,spýtať sa
2892,bitten::V,корны,prosiť
2893,bitten::V,lūgt,prosiť
2894,bitten::V,prasīt,prosiť
2895,erzählen::V,висьтавны,rozprávať
2896,erzählen::V,stāstīt,rozprávať
2897,mitteilen::V,юӧртны,oznámiť
2898,mitteilen::V,висьтавны,oznámiť
2899,mitteilen::V,pavēstīt,oznámiť
2900,nennen::V,шуны,nazvať
2901,nennen::V,шуны,menovať
2902,nennen::V,ним сетны,nazvať
2903,nennen::V,ним сетны,menovať
2904,nennen::V,saukt,nazvať
2905,nennen::V,saukt,menovať
2906,rufen::V,корны,volať
2907,rufen::V,корны,zavolať
2908,rufen::V,saukt,volať
2909,rufen::V,saukt,zavolať
2910,prahlen::V,ошйысьны,vystatovať sa
2911,prahlen::V,lielīties,vystatovať sa
2912,übersetzen::V,вуджӧдны,preložiť
2913,übersetzen::V,tulkot,preložiť
2914,übersetzen::V,pārtulkot,preložiť
2915,denken::V,мӧвпавны,myslieť
2916,denken::V,domāt,myslieť
2917,glauben::V,эскыны,veriť
2918,glauben::V,ticēt,veriť
2919,bemerken::V,казявны,podotknuť
2920,bemerken::V,казявны,spozorovať
2921,bemerken::V,ievērot,podotknuť
2922,bemerken::V,ievērot,spozorovať
2923,bemerken::V,ieraudzīt,podotknuť
2924,bemerken::V,ieraudzīt,spozorovať
2925,erkennen::V,тӧдмавны,poznať
2926,erkennen::V,pazīt,poznať
2927,erkennen::V,atpazīt,poznať
2928,begreifen::V,вежӧртны,pochopiť
2929,begreifen::V,вежӧртны,porozumieť
2930,begreifen::V,гӧгӧрвоны,pochopiť
2931,begreifen::V,гӧгӧрвоны,porozumieť
2932,begreifen::V,jēgt,pochopiť
2933,begreifen::V,jēgt,porozumieť
2934,begreifen::V,apjēgt,pochopiť
2935,begreifen::V,apjēgt,porozumieť
2936,verstehen::V,вежӧртны,rozumieť
2937,verstehen::V,гӧгӧрвоны,rozumieť
2938,verstehen::V,saprast,rozumieť
2939,lernen::V,вeлöдчыны,učiť sa
2940,lernen::V,mācīties,učiť sa
2941,wissen::V,тӧдны,vedieť
2942,wissen::V,zināt,vedieť
2943,sich erinnern an::V,казьтывны,pamätať si na
2944,sich erinnern an::V,дум вылӧ уськӧдны,pamätať si na
2945,sich erinnern an::V,atminēties,pamätať si na
2946,vergessen::V,вунӧдны,zabudnuť
2947,vergessen::V,mirst,zabudnuť
2948,vergessen::V,aizmirst,zabudnuť
2949,messen::V,муртавны,merať
2950,messen::V,mērīt,merať
2951,zählen::V,лыддьыны,počítať
