,Concept_ID,myv,se
2323,Haufen::N,валявкс,håevkie
2324,Haufen::N,валявкс,hårre
2325,Haufen::N,валявкс,látna
2326,Haufen::N,валявкс,laaṇâ
2327,Haufen::N,валявкс,laađđ
2328,Haufen::N,валявкс,поанн
2329,Reihe::N,ряд,raajroe
2330,Reihe::N,ряд,rájddo
2331,Reihe::N,ряд,gurgadas
2332,Reihe::N,ряд,kuáḷus
2333,Reihe::N,ряд,riâd'd
2334,Reihe::N,ряд,по̄ллт
2335,Boot::N,венч,vïnhtse
2336,Boot::N,венч,vanás
2337,Boot::N,венч,vanntsa
2338,Boot::N,венч,fanas
2339,Boot::N,венч,voonâs
2340,Boot::N,венч,käärbis
2341,Boot::N,венч,võõnâs
2342,Boot::N,венч,вэнс
2343,Ruder::N,милё,aajroe
2344,Ruder::N,милё,ájrro
2345,Ruder::N,милё,áiru
2346,Ruder::N,милё,áiru
2347,Ruder::N,милё,äirr
2348,Ruder::N,милё,а̄ррьй
2349,Schlitten::N,нурдт,slærra
2350,Schlitten::N,нурдт,tjïelhke
2351,Schlitten::N,нурдт,gieris
2352,Schlitten::N,нурдт,tjielkká
2353,Schlitten::N,нурдт,gielká
2354,Schlitten::N,нурдт,kiäl'kká
2355,Schlitten::N,нурдт,saan
2356,Schlitten::N,нурдт,ǩeâlkk
2357,Schlitten::N,нурдт,со̄а̄н
2358,Ski::N,сокс,treavka
2359,Ski::N,сокс,sabek
2360,Ski::N,сокс,sabet
2361,Ski::N,сокс,saaveeh
2362,Ski::N,сокс,koolâs
2363,Ski::N,сокс,коаллас
2364,Ski::N,сокс,са̄вехь
2365,Lagerfeuer::N,толбандя,dålle
2366,Lagerfeuer::N,толбандя,sajijdållå
2367,Lagerfeuer::N,толбандя,dolla
2368,Lagerfeuer::N,толбандя,tullâ
2369,Lagerfeuer::N,толбандя,toll
2370,Lagerfeuer::N,толбандя,то̄лл
2371,Last::N,сталмо,maajsoe
2372,Last::N,сталмо,noade
2373,Last::N,сталмо,guorbmi
2374,Last::N,сталмо,kye'rmi
2375,Last::N,сталмо,nue´đđ
2376,Last::N,сталмо,kue´rmm
2377,Last::N,сталмо,нуэдът
2378,Last::N,кандома,maajsoe
2379,Last::N,кандома,noade
2380,Last::N,кандома,guorbmi
2381,Last::N,кандома,kye'rmi
2382,Last::N,кандома,nue´đđ
2383,Last::N,кандома,kue´rmm
2384,Last::N,кандома,нуэдът
2385,Gang::N,молема,vaedtseme
2386,Gang::N,молема,mannulahka
2387,Gang::N,молема,johtu
2388,Gang::N,молема,jotteem
2389,Gang::N,молема,joto
2390,Gang::N,молема,jäl'lmõš
2391,Gang::N,молема,ёадтмушш
2392,Gang::N,молема,ёадтҌмушш
2393,Gang::N,якамо,vaedtseme
2394,Gang::N,якамо,mannulahka
2395,Gang::N,якамо,johtu
2396,Gang::N,якамо,jotteem
2397,Gang::N,якамо,joto
2398,Gang::N,якамо,jäl'lmõš
2399,Gang::N,якамо,ёадтмушш
2400,Gang::N,якамо,ёадтҌмушш
2401,Schritt::N,эскелькс,sïlle
2402,Schritt::N,эскелькс,lávkke
2403,Schritt::N,эскелькс,lávki
2404,Schritt::N,эскелькс,lävkki
2405,Schritt::N,эскелькс,läu´ǩǩ
2406,Schritt::N,эскелькс,ла̄ффьк
2407,Norden::N,якшамо ёнкс,noerhte
2408,Norden::N,якшамо ёнкс,nuortta
2409,Norden::N,якшамо ёнкс,davvi
2410,Norden::N,якшамо ёнкс,taṿe
2411,Norden::N,якшамо ёнкс,tâ´vv
2412,Norden::N,якшамо ёнкс,таввял
2413,Süden::N,лембе ёнкс,åarjel
2414,Süden::N,лембе ёнкс,oarjje
2415,Süden::N,лембе ёнкс,lulli
2416,Süden::N,лембе ёнкс,mäddi
2417,Süden::N,лембе ёнкс,kesipieg'gâ
2418,Süden::N,лембе ёнкс,saujj
2419,Süden::N,лембе ёнкс,со̄а̄ййв
2420,Westen::N,чивалгома,jillie
2421,Westen::N,чивалгома,alle
2422,Westen::N,чивалгома,oarji
2423,Westen::N,чивалгома,uár'ji
2424,Westen::N,чивалгома,viõstâr
2425,Westen::N,чивалгома,вуэрьял
2426,Osten::N,чилисема,luvlie
2427,Osten::N,чилисема,lulle
2428,Osten::N,чилисема,nuorta
2429,Osten::N,чилисема,nuor'ttâ
2430,Osten::N,чилисема,nuõrti
2431,Osten::N,чилисема,нуҏҏьт
2432,Holz::N,чувто,moere
2433,Holz::N,чувто,muorra
2434,Holz::N,чувто,muorra
2435,Holz::N,чувто,muoṛâ
2436,Holz::N,чувто,muõrr
2437,Holz::N,чувто,мӯрр
2438,Brett::N,лаз,fealloe
2439,Brett::N,лаз,fiello
2440,Brett::N,лаз,lávdi
2441,Brett::N,лаз,lyev'di
2442,Brett::N,лаз,lu´vdd
2443,Brett::N,лаз,лаййт
2444,Platte::N,плита,spaagkoe
2445,Platte::N,плита,skierro
2446,Platte::N,плита,skearru
2447,Platte::N,плита,ráptu
2448,Platte::N,плита,ка̄ррьт
2449,Stütze::N,неже,dovtege
2450,Stütze::N,неже,dåarjege
2451,Stütze::N,неже,tsagge
2452,Stütze::N,неже,nihta
2453,Stütze::N,неже,duvdda
2454,Stütze::N,неже,caggi
2455,Stütze::N,неже,cagge
2456,Stütze::N,неже,cõgldõk
2457,Stütze::N,неже,стуэлльп
2458,Stange::N,олга,staavra
2459,Stange::N,олга,stággo
2460,Stange::N,олга,hålggå
2461,Stange::N,олга,stávrá
2462,Stange::N,олга,stággu
2463,Stange::N,олга,čuálgui
2464,Stange::N,олга,kaŋgg
2465,Stange::N,олга,кэ̄ллт
2466,Stange::N,олга,пе̄лльк
2467,Stock::N,мандо,galte
2468,Stock::N,мандо,klåbpoe
2469,Stock::N,мандо,soabbe
2470,Stock::N,мандо,soabbi
2471,Stock::N,мандо,suáb'bi
2472,Stock::N,мандо,suä´b'b
2473,Stock::N,мандо,суэммьп
2474,Stab::N,олога,klaahka
2475,Stab::N,олога,soabbe
2476,Stab::N,олога,soabbi
2477,Stab::N,олога,suáb'bi
2478,Stab::N,олога,suä´b'b
2479,Stab::N,олога,суэммьп
2480,Rohr::N,турба,gïrse
2481,Rohr::N,турба,båhttså
2482,Rohr::N,турба,bohcci
2483,Rohr::N,турба,poccee
2484,Rohr::N,турба,puu´lčiǩ
2485,Rohr::N,турба,туррьп
2486,Haus::N,кудо,ståapoe
2487,Haus::N,кудо,goahte
2488,Haus::N,кудо,stohpu
2489,Haus::N,кудо,tááḷu
2490,Haus::N,кудо,tääll
2491,Haus::N,кудо,пэ̄ҏҏт
2492,Heim::N,кудо,hïejme
2493,Heim::N,кудо,viesso
2494,Heim::N,кудо,ruoktu
2495,Heim::N,кудо,päikki
2496,Heim::N,кудо,päi´ǩǩ
2497,Heim::N,кудо,пэ̄ҏҏт
2498,Ofen::N,каштомо,vuebnie
2499,Ofen::N,каштомо,vuodná
2500,Ofen::N,каштомо,vuobnne
2501,Ofen::N,каштомо,uvdna
2502,Ofen::N,каштомо,uvnâ
2503,Ofen::N,каштомо,ǩiiuǥân
2504,Ofen::N,каштомо,пе̄ххц
2505,Ofen::N,каштомо,кыввкан
2506,Fußboden::N,киякс,guelpie
2507,Fußboden::N,киякс,guolbbe
2508,Fußboden::N,киякс,láhtti
2509,Fußboden::N,киякс,šalde
2510,Fußboden::N,киякс,šâ´ldd
2511,Fußboden::N,киякс,шалльт
2512,Tisch::N,столь,buertie
2513,Tisch::N,столь,bievdde
2514,Tisch::N,столь,beavdi
2515,Tisch::N,столь,pevdi
2516,Tisch::N,столь,på´rdd
2517,Tisch::N,столь,stue´ll
2518,Tisch::N,столь,туэлль
2519,Stuhl::N,стул,stovle
2520,Stuhl::N,стул,ståvllå
2521,Stuhl::N,стул,stuollu
2522,Stuhl::N,стул,stovli
2523,Stuhl::N,стул,stuu´l
2524,Stuhl::N,стул,стула
2525,Wiege::N,лавсь,gïerhkeme
2526,Wiege::N,лавсь,vuoggo
2527,Wiege::N,лавсь,geaŧŧu
2528,Wiege::N,лавсь,geaktu
2529,Wiege::N,лавсь,gietkka
2530,Wiege::N,лавсь,kiäh'tu
2531,Wiege::N,лавсь,vogga
2532,Wiege::N,лавсь,кӣткэм
2533,Wiege::N,нурямот,gïerhkeme
2534,Wiege::N,нурямот,vuoggo
2535,Wiege::N,нурямот,geaŧŧu
2536,Wiege::N,нурямот,geaktu
2537,Wiege::N,нурямот,gietkka
2538,Wiege::N,нурямот,kiäh'tu
2539,Wiege::N,нурямот,vogga
2540,Wiege::N,нурямот,кӣткэм
2541,Bett::N,ацамо,seangkoe
2542,Bett::N,ацамо,sæŋŋga
2543,Bett::N,ацамо,seaŋga
2544,Bett::N,ацамо,seŋgâ
2545,Bett::N,ацамо,sââ´jj
2546,Bett::N,ацамо,вуэдтӭмсайй
2547,Regal::N,лався,hælla
2548,Regal::N,лався,hilldo
2549,Regal::N,лався,hildu
2550,Regal::N,лався,ildee
2551,Regal::N,лався,i´lddi
2552,Regal::N,лався,ылльтэ
2553,Regal::N,лавсяланго,hælla
2554,Regal::N,лавсяланго,hilldo
2555,Regal::N,лавсяланго,hildu
2556,Regal::N,лавсяланго,ildee
2557,Regal::N,лавсяланго,i´lddi
2558,Regal::N,лавсяланго,ылльтэ
2559,Kiste::N,горобия,aeskie
2560,Kiste::N,горобия,kássa
2561,Kiste::N,горобия,kássa
2562,Kiste::N,горобия,árkku
2563,Kiste::N,горобия,ču´ǩǩ
2564,Kiste::N,горобия,чуххьк
2565,Kiste::N,сундук,aeskie
2566,Kiste::N,сундук,kássa
2567,Kiste::N,сундук,kássa
2568,Kiste::N,сундук,árkku
2569,Kiste::N,сундук,ču´ǩǩ
2570,Kiste::N,сундук,чуххьк
2571,Fenster::N,вальма,klaase
2572,Fenster::N,вальма,vinndek
2573,Fenster::N,вальма,láse
2574,Fenster::N,вальма,laasâ
2575,Fenster::N,вальма,ikkân
2576,Fenster::N,вальма,эххкан
2577,Tür::N,кенкш,okse
2578,Tür::N,кенкш,uksa
2579,Tür::N,кенкш,uksa
2580,Tür::N,кенкш,uksâ
2581,Tür::N,кенкш,uhss
2582,Tür::N,кенкш,уккс
2583,Tor::N,ортат,okse
2584,Tor::N,ортат,pårttå
2585,Tor::N,ортат,uksa
2586,Tor::N,ортат,poarta
2587,Tor::N,ортат,porttâ
2588,Tor::N,ортат,uustõk
2589,Tor::N,ортат,čuâlluhss
2590,Tor::N,ортат,уккс
2591,Zaun::N,пирявт,haakene
2592,Zaun::N,пирявт,jerra
2593,Zaun::N,пирявт,gárdde
2594,Zaun::N,пирявт,áidi
2595,Zaun::N,пирявт,äiđi
2596,Zaun::N,пирявт,äidd
2597,Zaun::N,пирявт,čuâll
2598,Zaun::N,пирявт,а̄ййт
2599,Zaun::N,пирвякс,haakene
2600,Zaun::N,пирвякс,jerra
2601,Zaun::N,пирвякс,gárdde
2602,Zaun::N,пирвякс,áidi
2603,Zaun::N,пирвякс,äiđi
2604,Zaun::N,пирвякс,äidd
2605,Zaun::N,пирвякс,čuâll
2606,Zaun::N,пирвякс,а̄ййт
2607,Dach::N,кудопря,rehpie
2608,Dach::N,кудопря,dæhkko
2609,Dach::N,кудопря,gáhttu
2610,Dach::N,кудопря,káttu
2611,Dach::N,кудопря,laakk
2612,Dach::N,кудопря,пэ̄ҏҏтэ̄ля
2613,Dach::N,кудопря,кры̄ша
2614,Leiter::N,кузтема,raajtere
2615,Leiter::N,кузтема,tjajmos
2616,Leiter::N,кузтема,boagos
2617,Leiter::N,кузтема,ráidalas
2618,Leiter::N,кузтема,raidlâs
2619,Leiter::N,кузтема,лествец
2620,Besen::N,тенсть,saehpie
2621,Besen::N,тенсть,gaerpene
2622,Besen::N,тенсть,njáman
2623,Besen::N,тенсть,luvdá
2624,Besen::N,тенсть,luvdá
2625,Besen::N,тенсть,västt
2626,Besen::N,тенсть,ва̄сст
2627,Spaten::N,койме,gåajvoe
2628,Spaten::N,койме,spádá
2629,Spaten::N,койме,goajvvo
2630,Spaten::N,койме,goaivu
2631,Spaten::N,койме,kuái'vu
2632,Spaten::N,койме,kuäivv
2633,Spaten::N,койме,куаййв
2634,Schaufel::N,кече,gåajvoe
2635,Schaufel::N,кече,gåjvun
2636,Schaufel::N,кече,goajvvo
2637,Schaufel::N,кече,goaivu
2638,Schaufel::N,кече,kuái'vu
2639,Schaufel::N,кече,kuäivv
2640,Schaufel::N,кече,куаййв
2641,Schaufel::N,келей койме,gåajvoe
2642,Schaufel::N,келей койме,gåjvun
2643,Schaufel::N,келей койме,goajvvo
2644,Schaufel::N,келей койме,goaivu
2645,Schaufel::N,келей койме,kuái'vu
2646,Schaufel::N,келей койме,kuäivv
2647,Schaufel::N,келей койме,куаййв
2648,Gabel::N,сянгине,tjåagka
2649,Gabel::N,сянгине,gáffil
2650,Gabel::N,сянгине,káffal
2651,Gabel::N,сянгине,kaahvâl
2652,Gabel::N,сянгине,velkk
2653,Gabel::N,сянгине,а̄лльс
2654,Löffel::N,пенч,buste
2655,Löffel::N,пенч,bassti
2656,Löffel::N,пенч,baste
2657,Löffel::N,пенч,pastem
2658,Löffel::N,пенч,pâ´sttem
2659,Löffel::N,пенч,пасьтэмь
2660,Messer::N,пеель,nejpie
2661,Messer::N,пеель,nijbbe
2662,Messer::N,пеель,niibi
2663,Messer::N,пеель,nijbe
2664,Messer::N,пеель,nei´bb
2665,Messer::N,пеель,ныййп
2666,Nagel::N,эске,spæjhkere
2667,Nagel::N,эске,spiger
2668,Nagel::N,эске,návlle
2669,Nagel::N,эске,spiikkár
2670,Nagel::N,эске,spijkkár
2671,Nagel::N,эске,näu´ll
2672,Nagel::N,эске,на̄ввьл
2673,Netz::N,алтыма,viermie
2674,Netz::N,алтыма,viermme
2675,Netz::N,алтыма,næhtta
2676,Netz::N,алтыма,fierbmi
2677,Netz::N,алтыма,viermi
2678,Netz::N,алтыма,säi´mm
2679,Netz::N,алтыма,нӯжхьт
2680,Haken::N,кечказ,kruehkie
2681,Haken::N,кечказ,ruohkke
2682,Haken::N,кечказ,vagge
2683,Haken::N,кечказ,roahkki
2684,Haken::N,кечказ,faggi
2685,Haken::N,кечказ,kuák'ki
2686,Haken::N,кечказ,kuä´ǩ'ǩ
2687,Haken::N,кечказ,ва̄ӈӈк
2688,Haken::N,кечказ,куэххьк
2689,Griff::N,кедне,rehpie
2690,Griff::N,кедне,taatje
2691,Griff::N,кедне,gavlla
2692,Griff::N,кедне,guottáldahka
2693,Griff::N,кедне,geavja
2694,Griff::N,кедне,novdâ
2695,Griff::N,кедне,nõđđ
2696,Griff::N,кедне,kå´ǧǧ
2697,Griff::N,кедне,нэ̄дт
2698,Schloss::N,замок,laesie
2699,Schloss::N,замок,lássa
2700,Schloss::N,замок,lohkka
2701,Schloss::N,замок,lukkâ
2702,Schloss::N,замок,lokk
2703,Schloss::N,замок,ло̄ххк
2704,Schloss::N,панжома,laesie
2705,Schloss::N,панжома,lássa
2706,Schloss::N,панжома,lohkka
2707,Schloss::N,панжома,lukkâ
2708,Schloss::N,панжома,lokk
2709,Schloss::N,панжома,ло̄ххк
2710,Bild::N,картина,guvvie
2711,Bild::N,картина,gåvvå
2712,Bild::N,картина,govva
2713,Bild::N,картина,koṿe
2714,Bild::N,картина,kartt
2715,Bild::N,картина,картина
2716,Figur::N,рунго,guvvie
2717,Figur::N,рунго,gåvos
2718,Figur::N,рунго,figuvrra
2719,Figur::N,рунго,figuvra
2720,Figur::N,рунго,kovos
2721,Figur::N,рунго,kuâŋas
2722,Puppe::N,няка,dåahka
2723,Puppe::N,няка,dåhkko
2724,Puppe::N,няка,doahkko
2725,Puppe::N,няка,dohkká
2726,Puppe::N,няка,duhkká
2727,Puppe::N,няка,kuuhlaž
2728,Puppe::N,няка,кукла
2729,Beutel::N,кескав,voessetje
2730,Beutel::N,кескав,påvsså
2731,Beutel::N,кескав,seahkaš
2732,Beutel::N,кескав,bursa
2733,Beutel::N,кескав,guhkkár
2734,Beutel::N,кескав,čooṿâs
2735,Beutel::N,кескав,siâk'k
2736,Beutel::N,кескав,kå´ššel
2737,Beutel::N,кескав,ве̄ҏҏц
2738,Bündel::N,керькс,paantje
2739,Bündel::N,керькс,buduk
2740,Bündel::N,керькс,gurppe
2741,Bündel::N,керькс,gihppu
2742,Bündel::N,керькс,kiäs'tu
2743,Bündel::N,керькс,šnâpp
2744,Bündel::N,керькс,пуччк
2745,Tasche::N,юдма,veaskoe
2746,Tasche::N,юдма,væssko
2747,Tasche::N,юдма,lávkka
2748,Tasche::N,юдма,lávka
2749,Tasche::N,юдма,seahkka
2750,Tasche::N,юдма,lavkkâ
2751,Tasche::N,юдма,laukk
2752,Tasche::N,юдма,суӎӎьк
2753,Tasche::N,юдма,ло̄а̄ффк
2754,Eimer::N,ведра,bæhtoe
2755,Eimer::N,ведра,skiello
2756,Eimer::N,ведра,skállu
2757,Eimer::N,ведра,eebir
2758,Eimer::N,ведра,skääll
2759,Eimer::N,ведра,е̄мьперь
2760,Deckel::N,велькс,luehkie
2761,Deckel::N,велькс,låhkke
2762,Deckel::N,велькс,lohkki
2763,Deckel::N,велькс,lokke
2764,Deckel::N,велькс,lå´ǩǩ
2765,Deckel::N,велькс,ко̄а̄ххтнэсс
2766,Geschirr::N,кедьге,lihtie
2767,Geschirr::N,кедьге,lihte
2768,Geschirr::N,кедьге,lihtit
2769,Geschirr::N,кедьге,litte
2770,Geschirr::N,кедьге,kärldõk
2771,Geschirr::N,кедьге,ка̄ррь
2772,Sack::N,кескав,voesse
2773,Sack::N,кескав,vuossa
2774,Sack::N,кескав,seahkka
2775,Sack::N,кескав,sekkâ
2776,Sack::N,кескав,siâk'k
2777,Sack::N,кескав,ве̄ҏҏц
2778,Tasse::N,чакш,guksie
2779,Tasse::N,чакш,gåhppå
2780,Tasse::N,чакш,gohppu
2781,Tasse::N,чакш,pollo
2782,Tasse::N,чакш,kopp
2783,Tasse::N,чакш,на̄ххьп
2784,Topf::N,кастрюля,baetie
2785,Topf::N,кастрюля,krovhte
2786,Topf::N,кастрюля,rujtta
2787,Topf::N,кастрюля,giebbme
2788,Topf::N,кастрюля,báhti
2789,Topf::N,кастрюля,gievdni
2790,Topf::N,кастрюля,pääti
2791,Topf::N,кастрюля,kruâitt
2792,Topf::N,кастрюля,кӣммьн
2793,Kessel::N,котёл,giebnie
2794,Kessel::N,котёл,skallo
2795,Kessel::N,котёл,giebbme
2796,Kessel::N,котёл,gieđbmi
2797,Kessel::N,котёл,kiem'ni
2798,Kessel::N,котёл,ǩie´mnn
2799,Kessel::N,котёл,кӣммьн
2800,Essen::N,ярсамо,åesie
2801,Essen::N,ярсамо,beapmoe
2802,Essen::N,ярсамо,biebbmo
2803,Essen::N,ярсамо,borramuš
2804,Essen::N,ярсамо,purrâmâš
2805,Essen::N,ярсамо,porrmõš
2806,Essen::N,ярсамо,по̄ррмушш
2807,Nahrung::N,ярсамопель,beapmoe
2808,Nahrung::N,ярсамопель,biebbmo
2809,Nahrung::N,ярсамопель,biebmu
2810,Nahrung::N,ярсамопель,purrâmâš
2811,Nahrung::N,ярсамопель,porrmõš
2812,Nahrung::N,ярсамопель,по̄ррмушш
2813,Speise::N,ярсамопель,beapmoe
2814,Speise::N,ярсамопель,biebbmo
2815,Speise::N,ярсамопель,biebmu
2816,Speise::N,ярсамопель,määlis
2817,Speise::N,ярсамопель,aasâs
2818,Speise::N,ярсамопель,porrmõš
2819,Speise::N,ярсамопель,по̄ррмушш
2820,Fleisch::N,сывель,bearkoe
2821,Fleisch::N,сывель,oadtje
2822,Fleisch::N,сывель,bierggo
2823,Fleisch::N,сывель,biergu
2824,Fleisch::N,сывель,uáž'ži
2825,Fleisch::N,сывель,vuä´ǯ'ǯ
2826,Fleisch::N,сывель,вуэннч
2827,Getreide::N,сюро,gernie
2828,Getreide::N,сюро,gårnne
2829,Getreide::N,сюро,gordni
2830,Getreide::N,сюро,valje
2831,Getreide::N,сюро,ле̄ййп
2832,Brei::N,каша,kraavhtse
2833,Brei::N,каша,ráktsa
2834,Brei::N,каша,buvru
2835,Brei::N,каша,suoḥâd
2836,Brei::N,каша,hutt
2837,Brei::N,каша,уххт
2838,Brot::N,кши,gaahkoe
2839,Brot::N,кши,lájbbe
2840,Brot::N,кши,stummpa
2841,Brot::N,кши,láibi
2842,Brot::N,кши,gáhkku
2843,Brot::N,кши,leibi
2844,Brot::N,кши,lei´bb
2845,Brot::N,кши,ле̄ййп
2846,Scheibe::N,кочом,snaejrie
2847,Scheibe::N,кочом,sárdde
2848,Scheibe::N,кочом,vajahas
2849,Scheibe::N,кочом,časkkis
2850,Scheibe::N,кочом,ča'skes
2851,Scheibe::N,кочом,ku´sǩǩ
2852,Scheibe::N,кочом,кусськ
2853,Scheibe::N,сускомо,snaejrie
2854,Scheibe::N,сускомо,sárdde
2855,Scheibe::N,сускомо,vajahas
2856,Scheibe::N,сускомо,časkkis
2857,Scheibe::N,сускомо,ča'skes
2858,Scheibe::N,сускомо,ku´sǩǩ
2859,Scheibe::N,сускомо,кусськ
2860,Fett::N,куя,buejtie
2861,Fett::N,куя,vuodja
2862,Fett::N,куя,buoidi
2863,Fett::N,куя,pyei'di
2864,Fett::N,куя,puõi´dd
2865,Fett::N,куя,пуййт
2866,Butter::N,ой,voeje
2867,Butter::N,ой,vuodja
2868,Butter::N,ой,vuodja
2869,Butter::N,ой,vuojâ
2870,Butter::N,ой,vuõjj
2871,Butter::N,ой,вӯйй
2872,Öl::N,ой,ålja
2873,Öl::N,ой,ulljo
2874,Öl::N,ой,oalljo
2875,Öl::N,ой,olju
2876,Öl::N,ой,oljo
2877,Öl::N,ой,vuõjj
2878,Öl::N,ой,вӯйй
2879,Salz::N,сал,saelhtie
2880,Salz::N,сал,sállte
2881,Salz::N,сал,sálti
2882,Salz::N,сал,sältti
2883,Salz::N,сал,sä´ltt
2884,Salz::N,сал,сӯлль
2885,Suppe::N,ям,joptse
2886,Suppe::N,ям,jupptsa
2887,Suppe::N,ям,málli
2888,Suppe::N,ям,määḷi
2889,Suppe::N,ям,lieṃâ
2890,Suppe::N,ям,liõmm
2891,Suppe::N,ям,лӣмм
2892,Honig::N,медь,hååneske
2893,Honig::N,медь,meda
2894,Honig::N,медь,miehta
2895,Honig::N,медь,mietâ
2896,Honig::N,медь,miõtt
2897,Honig::N,медь,мӣдт
2898,Milch::N,ловсо,mielhkie
