,Concept_ID,se,myv
3181,Brunnen::N,gáivo,лисьма
3182,Brunnen::N,káivu,лисьма
3183,Brunnen::N,käivv,лисьма
3184,Brunnen::N,ка̄ййв,лисьма
3185,Weide::N,gåatome,ракшань ванома тарка
3186,Weide::N,guohtom,ракшань ванома тарка
3187,Weide::N,guohtun,ракшань ванома тарка
3188,Weide::N,kuátu,ракшань ванома тарка
3189,Weide::N,luátu,ракшань ванома тарка
3190,Weide::N,та̄нтар,ракшань ванома тарка
3191,Pfad::N,baalka,ян
3192,Pfad::N,bálges,ян
3193,Pfad::N,bálggis,ян
3194,Pfad::N,päälgis,ян
3195,Pfad::N,pää´ljes,ян
3196,Pfad::N,поалкас,ян
3197,Weg::N,geajnoe,ки
3198,Weg::N,gæjnno,ки
3199,Weg::N,væddja,ки
3200,Weg::N,geaidnu,ки
3201,Weg::N,luod'dâ,ки
3202,Weg::N,čuâǥǥas,ки
3203,Weg::N,чуэкас,ки
3204,Straße::N,geajnoe,ки
3205,Straße::N,joene,ки
3206,Straße::N,gahttun,ки
3207,Straße::N,geaidnu,ки
3208,Straße::N,maađij,ки
3209,Straße::N,uu´lec,ки
3210,Straße::N,чуэкас,ки
3211,Dorf::N,sïjte,веле
3212,Dorf::N,bájkke,веле
3213,Dorf::N,gilli,веле
3214,Dorf::N,sijdâ,веле
3215,Dorf::N,sijdd,веле
3216,Dorf::N,сыййт,веле
3217,Stadt::N,staare,ош
3218,Stadt::N,sjeltie,ош
3219,Stadt::N,stáda,ош
3220,Stadt::N,gávpot,ош
3221,Stadt::N,kaavpug,ош
3222,Stadt::N,lâ´nn,ош
3223,Stadt::N,gåårad,ош
3224,Stadt::N,ланнҍ,ош
3225,Brief::N,prievie,сёрма
3226,Brief::N,girjje,сёрма
3227,Brief::N,reive,сёрма
3228,Brief::N,kirje,сёрма
3229,Brief::N,ǩe´rjj,сёрма
3230,Brief::N,кыррьй,сёрма
3231,Buch::N,gærja,книга
3232,Buch::N,girjje,книга
3233,Buch::N,girji,книга
3234,Buch::N,kirje,книга
3235,Buch::N,ǩe´rjj,книга
3236,Buch::N,кыррьй,книга
3237,Buchstabe::N,baakoe,буква
3238,Buchstabe::N,bokstávva,буква
3239,Buchstabe::N,bustávva,буква
3240,Buchstabe::N,puustav,буква
3241,Buchstabe::N,bukva,буква
3242,Buchstabe::N,буква,буква
3243,Zeitung::N,plaerie,газета
3244,Zeitung::N,avijssa,газета
3245,Zeitung::N,bláđđi,газета
3246,Zeitung::N,aavis,газета
3247,Zeitung::N,listt,газета
3248,Zeitung::N,ga´zaat,газета
3249,Zeitung::N,газет,газета
3250,Leben::N,hïegke,эрямо
3251,Leben::N,hægga,эрямо
3252,Leben::N,iellem,эрямо
3253,Leben::N,viessom,эрямо
3254,Leben::N,eallin,эрямо
3255,Leben::N,eellim,эрямо
3256,Leben::N,jie´llem,эрямо
3257,Leben::N,я̄лл,эрямо
3258,Tod::N,jaame,кулома
3259,Tod::N,jábmem,кулома
3260,Tod::N,jápmin,кулома
3261,Tod::N,jäämmim,кулома
3262,Tod::N,så´rmm,кулома
3263,Tod::N,jää´mmem,кулома
3264,Tod::N,соаррьм,кулома
3265,Grab::N,gaelmie,калмо
3266,Grab::N,ráhpo,калмо
3267,Grab::N,hávdde,калмо
3268,Grab::N,hávdi,калмо
3269,Grab::N,hävdi,калмо
3270,Grab::N,äu´dd,калмо
3271,Grab::N,ка̄лльм,калмо
3272,Kirche::N,gærhkoe,церькова
3273,Kirche::N,girkko,церькова
3274,Kirche::N,girku,церькова
3275,Kirche::N,kirkko,церькова
3276,Kirche::N,ceerkav,церькова
3277,Kirche::N,цэ̄ркав,церькова
3278,Sünde::N,sådtoe,чумочи
3279,Sünde::N,suddo,чумочи
3280,Sünde::N,suddu,чумочи
3281,Sünde::N,suddo,чумочи
3282,Sünde::N,reä´ǩ'ǩ,чумочи
3283,Gott::N,jupmele,паз
3284,Gott::N,jubmel,паз
3285,Gott::N,ipmil,паз
3286,Gott::N,immeel,паз
3287,Gott::N,e´mmel,паз
3288,Gott::N,иммель,паз
3289,Arbeiter::N,barkije,робочей
3290,Arbeiter::N,barggoulmusj,робочей
3291,Arbeiter::N,bargi,робочей
3292,Arbeiter::N,pargee,робочей
3293,Arbeiter::N,reâugglaž,робочей
3294,Arbeiter::N,лыххкэй,робочей
3295,Chef::N,åvtehke,прявт
3296,Chef::N,oajvve,прявт
3297,Chef::N,hoavda,прявт
3298,Chef::N,hovdâ,прявт
3299,Chef::N,uái'vi,прявт
3300,Chef::N,ä´ttem,прявт
3301,Chef::N,vuei´vvooumaž,прявт
3302,Chef::N,выгкэй,прявт
3303,Chef::N,вӯййкьей,прявт
3304,Chef::N,вуэййв,прявт
3305,Meister::N,ööhpehtæjja,кол тевень тенця
3306,Meister::N,åhpadiddje,кол тевень тенця
3307,Meister::N,čeahppi,кол тевень тенця
3308,Meister::N,meašttir,кол тевень тенця
3309,Meister::N,miäš'tár,кол тевень тенця
3310,Meister::N,määstär,кол тевень тенця
3311,Meister::N,че̄ххьп,кол тевень тенця
3312,Arzt::N,dåaktere,врач
3313,Arzt::N,dåktår,врач
3314,Arzt::N,dálkudiddje,врач
3315,Arzt::N,doavttir,врач
3316,Arzt::N,tuáh'tár,врач
3317,Arzt::N,dåhttar,врач
3318,Arzt::N,лыххцэй,врач
3319,Lehrer::N,lohkehtæjja,учитель
3320,Lehrer::N,lohkehtæjja,тонавтыця
3321,Lehrer::N,skåvlik,учитель
3322,Lehrer::N,skåvlik,тонавтыця
3323,Lehrer::N,åjpadiddje,учитель
3324,Lehrer::N,åjpadiddje,тонавтыця
3325,Lehrer::N,oahpaheaddji,учитель
3326,Lehrer::N,oahpaheaddji,тонавтыця
3327,Lehrer::N,máttááttijjee,учитель
3328,Lehrer::N,máttááttijjee,тонавтыця
3329,Lehrer::N,u´čtee´l,учитель
3330,Lehrer::N,u´čtee´l,тонавтыця
3331,Lehrer::N,mätt'teei,учитель
3332,Lehrer::N,mätt'teei,тонавтыця
3333,Lehrer::N,уххцэй,учитель
3334,Lehrer::N,уххцэй,тонавтыця
3335,Geld::N,vierhtie,ярмак
3336,Geld::N,ruhta,ярмак
3337,Geld::N,biednik,ярмак
3338,Geld::N,ruhta,ярмак
3339,Geld::N,ruttâ,ярмак
3340,Geld::N,teä´ǧ'ǧ,ярмак
3341,Geld::N,те̄ӈӈьк,ярмак
3342,Geschäft::N,åesie,ладязь тев
3343,Geschäft::N,oases,ладязь тев
3344,Geschäft::N,gávpi,ладязь тев
3345,Geschäft::N,kävppi,ладязь тев
3346,Geschäft::N,haandâl,ладязь тев
3347,Geschäft::N,kaupp,ладязь тев
3348,Geschäft::N,ро̄бэт,ладязь тев
3349,Laden::N,bovre,лавка
3350,Laden::N,oases,лавка
3351,Laden::N,rámbuvdda,лавка
3352,Laden::N,gávpi,лавка
3353,Laden::N,puvdâ,лавка
3354,Laden::N,kävppi,лавка
3355,Laden::N,kaupp,лавка
3356,Laden::N,ла̄ффьк,лавка
3357,Preis::N,åasa,питне
3358,Preis::N,hadde,питне
3359,Preis::N,haddi,питне
3360,Preis::N,hadde,питне
3361,Preis::N,hâ´dd,питне
3362,Preis::N,а̄ррв,питне
3363,Ware::N,vaaroe,миевкс
3364,Ware::N,vaaroe,рамавкс
3365,Ware::N,várro,миевкс
3366,Ware::N,várro,рамавкс
3367,Ware::N,gálvvo,миевкс
3368,Ware::N,gálvvo,рамавкс
3369,Ware::N,gálvu,миевкс
3370,Ware::N,gálvu,рамавкс
3371,Ware::N,kálvu,миевкс
3372,Ware::N,kálvu,рамавкс
3373,Ware::N,täävvir,миевкс
3374,Ware::N,täävvir,рамавкс
3375,Ware::N,kälvv,миевкс
3376,Ware::N,kälvv,рамавкс
3377,Ware::N,tä´vver,миевкс
3378,Ware::N,tä´vver,рамавкс
3379,Ware::N,та̄вяр,миевкс
3380,Ware::N,та̄вяр,рамавкс
3381,Nutzen::N,aevhkie,паро
3382,Nutzen::N,aevhkie,лезэ
3383,Nutzen::N,ávkke,паро
3384,Nutzen::N,ávkke,лезэ
3385,Nutzen::N,ávki,паро
3386,Nutzen::N,ávki,лезэ
3387,Nutzen::N,ävkki,паро
3388,Nutzen::N,ävkki,лезэ
3389,Nutzen::N,äu´ǩǩ,паро
3390,Nutzen::N,äu´ǩǩ,лезэ
3391,Nutzen::N,то̄ӆӆк ,паро
3392,Nutzen::N,то̄ӆӆк ,лезэ
3393,Reichtum::N,ræjhkoesvoete,сюпавчи
3394,Reichtum::N,boanndudahka,сюпавчи
3395,Reichtum::N,rikkisvuohta,сюпавчи
3396,Reichtum::N,riggodat,сюпавчи
3397,Reichtum::N,riggodâh,сюпавчи
3398,Reichtum::N,ree´ǧǧesvuõtt,сюпавчи
3399,Reichtum::N,ва̄птэквӯдт,сюпавчи
3400,Welt::N,veartene,мир
3401,Welt::N,veartene,мастор ланго
3402,Welt::N,værált,мир
3403,Welt::N,værált,мастор ланго
3404,Welt::N,ilmme,мир
3405,Welt::N,ilmme,мастор ланго
3406,Welt::N,máilbmi,мир
3407,Welt::N,máilbmi,мастор ланго
3408,Welt::N,maailm,мир
3409,Welt::N,maailm,мастор ланго
3410,Welt::N,maai´lm,мир
3411,Welt::N,maai´lm,мастор ланго
3412,Welt::N,jânnamkå´dd,мир
3413,Welt::N,jânnamkå´dd,мастор ланго
3414,Welt::N,э̄ллманнт,мир
3415,Welt::N,э̄ллманнт,мастор ланго
3416,Land::N,laante,мастор
3417,Land::N,eatneme,мастор
3418,Land::N,lánnda,мастор
3419,Land::N,eanan,мастор
3420,Land::N,eennâm,мастор
3421,Land::N,mädd,мастор
3422,Land::N,jânnam,мастор
3423,Land::N,ланнҍ,мастор
3424,Land::N,е̄ммьне,мастор
3425,Staat::N,staate,государства
3426,Staat::N,stáhtta,государства
3427,Staat::N,rijkka,государства
3428,Staat::N,stáhta,государства
3429,Staat::N,staatâ,государства
3430,Staat::N,riikk,государства
3431,Staat::N,ланнҍ,государства
3432,Staat::N,государствэ,государства
3433,König::N,gånka,король
3434,König::N,gånågis,король
3435,König::N,gonagas,король
3436,König::N,kunâgâs,король
3437,König::N,caarr,король
3438,König::N,koonǥõs,король
3439,König::N,цоарр,король
3440,Macht::N,faamoe,азорксчи
3441,Macht::N,fábmo,азорксчи
3442,Macht::N,fábmogisvuohta,азорксчи
3443,Macht::N,fápmu,азорксчи
3444,Macht::N,väldi,азорксчи
3445,Macht::N,vä´ldd,азорксчи
3446,Macht::N,воаллт,азорксчи
3447,Grenze::N,raajoe,буен тешкс
3448,Grenze::N,rádjá,буен тешкс
3449,Grenze::N,mierre,буен тешкс
3450,Grenze::N,rádji,буен тешкс
3451,Grenze::N,rääji,буен тешкс
3452,Grenze::N,raajj,буен тешкс
3453,Grenze::N,ре̄ввьн,буен тешкс
3454,Krieg::N,dåara,война
3455,Krieg::N,soahte,война
3456,Krieg::N,soahti,война
3457,Krieg::N,suáti,война
3458,Krieg::N,väi´nn,война
3459,Krieg::N,туарр,война
3460,Feind::N,gertele,душман
3461,Feind::N,vasjulasj,душман
3462,Feind::N,vašálaš,душман
3463,Feind::N,vajalâš,душман
3464,Feind::N,vâjjeeja,душман
3465,Feind::N,вэресь,душман
3466,Kampf::N,gæmhpome,тюрема
3467,Kampf::N,doarro,тюрема
3468,Kampf::N,oajbbom,тюрема
3469,Kampf::N,rahtjamus,тюрема
3470,Kampf::N,doarru,тюрема
3471,Kampf::N,vuostelasvuohta,тюрема
3472,Kampf::N,tuáṛi,тюрема
3473,Kampf::N,tuärrmõš,тюрема
3474,Kampf::N,вуаййпмушш,тюрема
3475,Bogen[Waffe]::N,joeksi,нал
3476,Bogen[Waffe]::N,juoksa,нал
3477,Bogen[Waffe]::N,dávgi,нал
3478,Bogen[Waffe]::N,tävgi,нал
3479,Bogen[Waffe]::N,johss,нал
3480,Bogen[Waffe]::N,ю̄ккс,нал
3481,Pfeil::N,njoele,нал
3482,Pfeil::N,sådde,нал
3483,Pfeil::N,njuolla,нал
3484,Pfeil::N,njuolla,нал
3485,Pfeil::N,njuoḷâ,нал
3486,Pfeil::N,njuõll,нал
3487,Pfeil::N,ню̄лл,нал
3488,Gewehr::N,röövre,ружия
3489,Gewehr::N,röövre,винтовка
3490,Gewehr::N,birsso,ружия
3491,Gewehr::N,birsso,винтовка
3492,Gewehr::N,bissu,ружия
3493,Gewehr::N,bissu,винтовка
3494,Gewehr::N,pisso,ружия
3495,Gewehr::N,pisso,винтовка
3496,Gewehr::N,pess,ружия
3497,Gewehr::N,pess,винтовка
3498,Gewehr::N,пысс,ружия
3499,Gewehr::N,пысс,винтовка
3500,Fehler::N,fiejlie,ильведькс
3501,Fehler::N,fiejlie,ильведевкс
3502,Fehler::N,vihke,ильведькс
3503,Fehler::N,vihke,ильведевкс
3504,Fehler::N,boastovuohta,ильведькс
3505,Fehler::N,boastovuohta,ильведевкс
3506,Fehler::N,vihki,ильведькс
3507,Fehler::N,vihki,ильведевкс
3508,Fehler::N,vearri,ильведькс
3509,Fehler::N,vearri,ильведевкс
3510,Fehler::N,vahe,ильведькс
3511,Fehler::N,vahe,ильведевкс
3512,Fehler::N,feilâ,ильведькс
3513,Fehler::N,feilâ,ильведевкс
3514,Fehler::N,vie´rr,ильведькс
3515,Fehler::N,vie´rr,ильведевкс
3516,Fehler::N,се̄гкь,ильведькс
3517,Fehler::N,се̄гкь,ильведевкс
3518,Fehler::N,ся̄гкнэхк,ильведькс
3519,Fehler::N,ся̄гкнэхк,ильведевкс
3520,Lüge::N,slogne,манчема
3521,Lüge::N,slogne,кенгелема
3522,Lüge::N,slaarve,манчема
3523,Lüge::N,slaarve,кенгелема
3524,Lüge::N,gieles,манчема
3525,Lüge::N,gieles,кенгелема
3526,Lüge::N,gielis,манчема
3527,Lüge::N,gielis,кенгелема
3528,Lüge::N,kie'les,манчема
3529,Lüge::N,kie'les,кенгелема
3530,Lüge::N,ǩee´lesvuõtt,манчема
3531,Lüge::N,ǩee´lesvuõtt,кенгелема
3532,Lüge::N,ке̄лсэллмушш,манчема
3533,Lüge::N,ке̄лсэллмушш,кенгелема
3534,Schaden::N,skaara,зыян
3535,Schaden::N,vahák,зыян
3536,Schaden::N,skádá,зыян
3537,Schaden::N,vahát,зыян
3538,Schaden::N,vaahâg,зыян
3539,Schaden::N,påå´mh,зыян
3540,Schaden::N,ря̄хкхэмушш,зыян
3541,Unglück::N,goerpe,зыян
3542,Unglück::N,vuorbedisvuohta,зыян
3543,Unglück::N,sårmme,зыян
3544,Unglück::N,lihkohisvuohta,зыян
3545,Unglück::N,uá'sittemesvuotâ,зыян
3546,Unglück::N,pärtti,зыян
3547,Unglück::N,påå´mh,зыян
3548,Unglück::N,пӣдтҍ,зыян
3549,Schuld::N,skåltoe,чумочи
3550,Schuld::N,suddo,чумочи
3551,Schuld::N,áššálašvuohta,чумочи
3552,Schuld::N,sivalašvuohta,чумочи
3553,Schuld::N,váddu,чумочи
3554,Schuld::N,vie´rr,чумочи
3555,Schuld::N,ве̄ррь,чумочи
3556,Alter::N,aaltere,шка
3557,Alter::N,áldar,шка
3558,Alter::N,ahki,шка
3559,Alter::N,ahe,шка
3560,Alter::N,ââ´ǩǩ,шка
3561,Alter::N,ыгь,шка
3562,Schluss::N,nåhkeme,пе
3563,Schluss::N,giehtje,пе
3564,Schluss::N,loahppa,пе
3565,Schluss::N,loppâ,пе
3566,Schluss::N,lopp,пе
3567,Schluss::N,ке̄джь,пе
3568,Zeit::N,aejkie,шка
3569,Zeit::N,aejkie,пинге
3570,Zeit::N,baaletje,шка
3571,Zeit::N,baaletje,пинге
3572,Zeit::N,ájgge,шка
3573,Zeit::N,ájgge,пинге
3574,Zeit::N,áigi,шка
3575,Zeit::N,áigi,пинге
3576,Zeit::N,äigi,шка
3577,Zeit::N,äigi,пинге
3578,Zeit::N,âi´ǧǧ,шка
3579,Zeit::N,âi´ǧǧ,пинге
3580,Zeit::N,а̄ййк,шка
3581,Zeit::N,а̄ййк,пинге
3582,Zeit::N,па̄лль,шка
3583,Zeit::N,па̄лль,пинге
3584,Tag::N,biejjie,чи
3585,Tag::N,biejvve,чи
3586,Tag::N,beaivi,чи
3587,Tag::N,peivi,чи
3588,Tag::N,pei´vv,чи
3589,Tag::N,пе̄ййв,чи
3590,Morgen::N,aerede,валске
3591,Morgen::N,idet,валске
3592,Morgen::N,iđit,валске
3593,Morgen::N,iiđeed,валске
3594,Morgen::N,tue´lääž,валске
3595,Morgen::N,ee´đääldõž,валске
3596,Morgen::N,ӣнцкэнч,валске
3597,Mittag::N,gaskebiejjie,чикуншка
3598,Mittag::N,gasskabiejvve,чикуншка
3599,Mittag::N,gaskebeaivi,чикуншка
3600,Mittag::N,koskâpeivi,чикуншка
3601,Mittag::N,kõskkpei´vv,чикуншка
3602,Mittag::N,пе̄ййвкэ̄сск,чикуншка
3603,Abend::N,iehkede,чокшнэ
3604,Abend::N,iehket,чокшнэ
3605,Abend::N,eahket,чокшнэ
3606,Abend::N,eeḥid,чокшнэ
3607,Abend::N,jeä´ǩ'ǩääž,чокшнэ
3608,Abend::N,е̄кесь,чокшнэ
3609,Abend::N,е̄кьнэнч,чокшнэ
3610,Nacht::N,jïjje,ве
3611,Nacht::N,idja,ве
3612,Nacht::N,idja,ве
3613,Nacht::N,ijjâ,ве
3614,Nacht::N,inn,ве
3615,Nacht::N,ыйй,ве
3616,Woche::N,våhkoe,недля
3617,Woche::N,vahkko,недля
3618,Woche::N,vahkku,недля
3619,Woche::N,okko,недля
3620,Woche::N,niä´t'tel,недля
3621,Woche::N,не̄дтӭль,недля
3622,Monat::N,maanoe,ков
3623,Monat::N,mánno,ков
3624,Monat::N,mánnu,ков
3625,Monat::N,mánotbadji,ков
3626,Monat::N,mánuppaje,ков
3627,Monat::N,mään,ков
3628,Monat::N,määnpââ´jj,ков
3629,Monat::N,ма̄нн,ков
3630,Jahr::N,jaepie,ие
3631,Jahr::N,jahke,ие
3632,Jahr::N,jahki,ие
3633,Jahr::N,ihe,ие
3634,Jahr::N,ee´ǩǩ,ие
3635,Jahr::N,ыгкь,ие
3636,Frühling::N,gïjre,тундо
3637,Frühling::N,gidá,тундо
3638,Frühling::N,giđđa,тундо
3639,Frühling::N,kiđđâ,тундо
3640,Frühling::N,ǩiđđ,тундо
3641,Frühling::N,кыдт,тундо
3642,Sommer::N,giesie,кизэ
3643,Sommer::N,giesse,кизэ
3644,Sommer::N,geassi,кизэ
3645,Sommer::N,keesi,кизэ
3646,Sommer::N,ǩiä´ss,кизэ
3647,Sommer::N,ке̄ссь,кизэ
3648,Herbst::N,tjaktje,сёксь
3649,Herbst::N,tjaktja,сёксь
3650,Herbst::N,čakča,сёксь
3651,Herbst::N,čohčâ,сёксь
3652,Herbst::N,čõhčč,сёксь
3653,Herbst::N,че̄ххч,сёксь
3654,Winter::N,daelvie,теле
3655,Winter::N,dálvve,теле
3656,Winter::N,dálvi,теле
3657,Winter::N,tälvi,теле
3658,Winter::N,tä´lvv,теле
3659,Winter::N,та̄лльв,теле
3660,Januar::N,tsïengele,якшамков
3661,Januar::N,garretsïengele,якшамков
3662,Januar::N,ådåjakmánno,якшамков
3663,Januar::N,ođđajagimánnu,якшамков
3664,Januar::N,uđđâivemáánu,якшамков
3665,Januar::N,vuõs'smään,якшамков
3666,Januar::N,ođđee´jjmään,якшамков
3667,Januar::N,январь,якшамков
3668,Januar::N,январьма̄нн,якшамков
3669,Februar::N,goevte,февраль
3670,Februar::N,guovvamánno,февраль
3671,Februar::N,guovvamánnu,февраль
3672,Februar::N,helmimááṇu,февраль
3673,Februar::N,tä´lvvmään,февраль
3674,Februar::N,февраль,февраль
3675,Februar::N,февральма̄нн,февраль
3676,März::N,njoktje,март
3677,März::N,snjuktjamánno,март
3678,März::N,njukčamánnu,март
3679,März::N,maalismááñu,март
3680,März::N,njuhčâmááṇu,март
3681,März::N,lä´znpei´vvmään,март
3682,März::N,pâ´zzlâšttammään,март
3683,März::N,ма̄рт,март
3684,März::N,ма̄ртма̄нн,март
3685,April::N,voerhtje,апрель
3686,April::N,vuoratjismánno,апрель
3687,April::N,cuoŋománnu,апрель
3688,April::N,huhtimááṇu,апрель
3689,April::N,njuhččmään,апрель
3690,April::N,апрель,апрель
3691,April::N,апрельма̄нн,апрель
3692,Mai::N,maajje,май
3693,Mai::N,maavnese,май
3694,Mai::N,moarmesmánno,май
3695,Mai::N,miessemánnu,май
3696,Mai::N,toukomááṇu,май
3697,Mai::N,vye'simááṇu,май
3698,Mai::N,ǩiđđmään,май
3699,Mai::N,vue´ssmään,май
3700,Mai::N,ма̄й,май
3701,Juni::N,ruffie,июнь
3702,Juni::N,biehtsemánno,июнь
3703,Juni::N,geassemánnu,июнь
3704,Juni::N,kesimááṇu,июнь
3705,Juni::N,ǩiä´ssmään,июнь
3706,Juni::N,июнь,июнь
3707,Juni::N,июньма̄нн,июнь
3708,Juli::N,snjaltje,июль
3709,Juli::N,snjilltjamánno,июль
3710,Juli::N,suoidnemánnu,июль
3711,Juli::N,syei'nimááṇu,июль
3712,Juli::N,suei´nnmään,июль
3713,Juli::N,июль,июль
3714,Juli::N,июльма̄нн,июль
3715,August::N,mïetske,август
3716,August::N,bårggemánno,август
3717,August::N,borgemánnu,август
3718,August::N,elomáaṇu,август
3719,August::N,på´rǧǧmään,август
3720,August::N,а̄вгуст,август
3721,August::N,а̄вгустма̄нн,август
