,Concept_ID,av,se
681,Hügel::N,гохӏ,teä´rmm
682,Hügel::N,гохӏ,ка̄ннҌт
683,Anhöhe::N,сийитма,deava
684,Anhöhe::N,сийитма,jalladahke
685,Anhöhe::N,сийитма,dievásj
686,Anhöhe::N,сийитма,aláš
687,Anhöhe::N,сийитма,luohkká
688,Anhöhe::N,сийитма,tiävá
689,Anhöhe::N,сийитма,poorááš
690,Anhöhe::N,сийитма,ču´lpp
691,Anhöhe::N,сийитма,škâu´ŋŋ
692,Anhöhe::N,сийитма,ка̄ннҌт
693,Berg::N,мегӏер,bïerje
694,Berg::N,мегӏер,várre
695,Berg::N,мегӏер,várri
696,Berg::N,мегӏер,vääṛi
697,Berg::N,мегӏер,vää´rr
698,Berg::N,мегӏер,те̄ррьм
699,Gipfel::N,тӏогь,dalvese
700,Gipfel::N,тӏогь,tjåhkkå
701,Gipfel::N,тӏогь,čohkka
702,Gipfel::N,тӏогь,čokke
703,Gipfel::N,тӏогь,čå´ǩǩ
704,Gipfel::N,тӏогь,ла̄ддҍв
705,Höhle::N,нохъо,beajoe
706,Höhle::N,нохъо,rájgge
707,Höhle::N,нохъо,sluoggo
708,Höhle::N,нохъо,biedju
709,Höhle::N,нохъо,kuovđâšm
710,Höhle::N,нохъо,skuõrr
711,Höhle::N,нохъо,вуэӈӈк
712,Abhang::N,лабаллъи,boelte
713,Abhang::N,лабаллъи,brijrie
714,Abhang::N,лабаллъи,bállte
715,Abhang::N,лабаллъи,vielti
716,Abhang::N,лабаллъи,luohkká
717,Abhang::N,лабаллъи,viel'tti
718,Abhang::N,лабаллъи,vie´ltt
719,Abhang::N,лабаллъи,луэххк
720,Quelle::N,ицц,aajege
721,Quelle::N,ицц,gaaltije
722,Quelle::N,ицц,ája
723,Quelle::N,ицц,ája
724,Quelle::N,ицц,gáldu
725,Quelle::N,ицц,aajâ
726,Quelle::N,ицц,käldee
727,Quelle::N,ицц,lädd
728,Quelle::N,ицц,käivv
729,Quelle::N,ицц,ка̄ййв
730,Bach::N,лъар,johketje
731,Bach::N,лъар,jåhkå
732,Bach::N,лъар,jågåsj
733,Bach::N,лъар,jogaš
734,Bach::N,лъар,aajâ
735,Bach::N,лъар,vuäjj
736,Bach::N,лъар,вуэйй
737,Fluss::N,гӏор,johke
738,Fluss::N,гӏор,ædno
739,Fluss::N,гӏор,jåhkå
740,Fluss::N,гӏор,johka
741,Fluss::N,гӏор,juuhâ
742,Fluss::N,гӏор,jokk
743,Fluss::N,гӏор,jeänn
744,Fluss::N,гӏор,ё̄гк
745,Ufer::N,рагӏал,beala
746,Ufer::N,рагӏал,gádde
747,Ufer::N,рагӏал,gáddi
748,Ufer::N,рагӏал,riddo
749,Ufer::N,рагӏал,redd
750,Ufer::N,рагӏал,рыннт
751,Küste::N,рагӏал,mïere
752,Küste::N,рагӏал,gaedtie
753,Küste::N,рагӏал,merragádde
754,Küste::N,рагӏал,merraguovllo
755,Küste::N,рагӏал,gáddi
756,Küste::N,рагӏал,riddo
757,Küste::N,рагӏал,miârr'redd
758,Küste::N,рагӏал,рыннт
759,Festland::N,ракь,gaedtie
760,Festland::N,ракь,gádde
761,Festland::N,ракь,nannán
762,Festland::N,ракь,kušknjâs
763,Festland::N,ракь,eennâm
764,Festland::N,ракь,jânnam
765,Festland::N,ракь,ма̄ннтэр
766,Festland::N,ракъдаллъи,gaedtie
767,Festland::N,ракъдаллъи,gádde
768,Festland::N,ракъдаллъи,nannán
769,Festland::N,ракъдаллъи,kušknjâs
770,Festland::N,ракъдаллъи,eennâm
771,Festland::N,ракъдаллъи,jânnam
772,Festland::N,ракъдаллъи,ма̄ннтэр
773,Meer::N,ралъад,mearoe
774,Meer::N,ралъад,merra
775,Meer::N,ралъад,nuorre
776,Meer::N,ралъад,áhpi
777,Meer::N,ралъад,mearra
778,Meer::N,ралъад,meeṛâ
779,Meer::N,ралъад,miârr
780,Meer::N,ралъад,ме̄рр
781,Bucht::N,кӏветӏ,loekte
782,Bucht::N,кӏветӏ,oagge
783,Bucht::N,кӏветӏ,luokta
784,Bucht::N,кӏветӏ,luokta
785,Bucht::N,кӏветӏ,čuáj̣á
786,Bucht::N,кӏветӏ,luhtt
787,Bucht::N,кӏветӏ,вӯнн
788,Bucht::N,кӏветӏ,лӯххт
789,Insel::N,чӏинкӏиллъи,sååle
790,Insel::N,чӏинкӏиллъи,suoloj
791,Insel::N,чӏинкӏиллъи,suolu
792,Insel::N,чӏинкӏиллъи,suálui
793,Insel::N,чӏинкӏиллъи,suâl
794,Insel::N,чӏинкӏиллъи,суэл
795,Blume::N,тӏегь,rïesege
796,Blume::N,тӏегь,giedjek
797,Blume::N,тӏегь,rássi
798,Blume::N,тӏегь,kukká
799,Blume::N,тӏегь,heä´rvvrää´ss
800,Blume::N,тӏегь,ывьнэнч
801,Gras::N,хер,kraesie
802,Gras::N,хер,rásse
803,Gras::N,хер,rássi
804,Gras::N,хер,rääsi
805,Gras::N,хер,rää´ss
806,Gras::N,хер,ра̄ссь
807,Wurzel::N,кьибил,roehtse
808,Wurzel::N,кьибил,ruohttsa
809,Wurzel::N,кьибил,ruohtas
810,Wurzel::N,кьибил,veedis
811,Wurzel::N,кьибил,vue´ddes
812,Wurzel::N,кьибил,вуэнҍтэсь
813,Baum::N,гъветӏ,moere
814,Baum::N,гъветӏ,muorra
815,Baum::N,гъветӏ,muorra
816,Baum::N,гъветӏ,muoṛâ
817,Baum::N,гъветӏ,muõrr
818,Baum::N,гъветӏ,мӯрр
819,Stamm::N,рохти,ståamhpe
820,Stamm::N,рохти,mátta
821,Stamm::N,рохти,galda
822,Stamm::N,рохти,ruŋgo
823,Stamm::N,рохти,stokk
824,Stamm::N,рохти,мӯрр
825,Stamm::N,рохти,кэ̄ллт
826,Rinde::N,макъар,gïrre
827,Rinde::N,макъар,baarhkoe
828,Rinde::N,макъар,bárkko
829,Rinde::N,макъар,ostu
830,Rinde::N,макъар,bárku
831,Rinde::N,макъар,korrâ
832,Rinde::N,макъар,kõrr
833,Rinde::N,макъар,pärkk
834,Rinde::N,макъар,кэ̄рр
835,Rinde::N,макъар,па̄ҏҏк
836,Ast::N,ноцӏ,åeksie
837,Ast::N,ноцӏ,oakse
838,Ast::N,ноцӏ,oaksi
839,Ast::N,ноцӏ,uák'si
840,Ast::N,ноцӏ,å´hss
841,Ast::N,ноцӏ,вуэккьс
842,Zweig::N,гӏаркьел,åeksie
843,Zweig::N,гӏаркьел,oakse
844,Zweig::N,гӏаркьел,rissi
845,Zweig::N,гӏаркьел,syeṛi
846,Zweig::N,гӏаркьел,sue´rr
847,Zweig::N,гӏаркьел,рыссе
848,Blatt::N,тӏамах,plienie
849,Blatt::N,тӏамах,lassta
850,Blatt::N,тӏамах,lasta
851,Blatt::N,тӏамах,lostâ
852,Blatt::N,тӏамах,lõstt
853,Blatt::N,тӏамах,лэ̄сст
854,Birke::N,мах,såekie
855,Birke::N,мах,soahke
856,Birke::N,мах,soahki
857,Birke::N,мах,suáhi
858,Birke::N,мах,suâ´ǩǩ
859,Birke::N,мах,пе̄ссьмӯрр
860,Birke::N,махигъветӏ,såekie
861,Birke::N,махигъветӏ,soahke
862,Birke::N,махигъветӏ,soahki
863,Birke::N,махигъветӏ,suáhi
864,Birke::N,махигъветӏ,suâ´ǩǩ
865,Birke::N,махигъветӏ,пе̄ссьмӯрр
866,Kiefer[Baum]::N,накӏкӏигъветӏ,bietsie
867,Kiefer[Baum]::N,накӏкӏигъветӏ,hájkka
868,Kiefer[Baum]::N,накӏкӏигъветӏ,biehtse
869,Kiefer[Baum]::N,накӏкӏигъветӏ,beahci
870,Kiefer[Baum]::N,накӏкӏигъветӏ,peeci
871,Kiefer[Baum]::N,накӏкӏигъветӏ,pie´cc
872,Kiefer[Baum]::N,накӏкӏигъветӏ,пе̄дзь
873,Weide[Baum]::N,рицӏцӏ,saalje
874,Weide[Baum]::N,рицӏцӏ,sállja
875,Weide[Baum]::N,рицӏцӏ,sieđga
876,Weide[Baum]::N,рицӏцӏ,puájui
877,Weide[Baum]::N,рицӏцӏ,puäi
878,Weide[Baum]::N,рицӏцӏ,пуай
879,Weide[Baum]::N,рицӏцӏигъветӏ,saalje
880,Weide[Baum]::N,рицӏцӏигъветӏ,sállja
881,Weide[Baum]::N,рицӏцӏигъветӏ,sieđga
882,Weide[Baum]::N,рицӏцӏигъветӏ,puájui
883,Weide[Baum]::N,рицӏцӏигъветӏ,puäi
884,Weide[Baum]::N,рицӏцӏигъветӏ,пуай
885,Tanne::N,ёлка,goese
886,Tanne::N,ёлка,guossa
887,Tanne::N,ёлка,guossa
888,Tanne::N,ёлка,kuosâ
889,Tanne::N,ёлка,kuõss
890,Tanne::N,ёлка,кӯсс
891,Horn::N,лълъар,tjåervie
892,Horn::N,лълъар,tjoarvve
893,Horn::N,лълъар,čoarvi
894,Horn::N,лълъар,čuár'vi
895,Horn::N,лълъар,čuä´rvv
896,Horn::N,лълъар,чуэррьв
897,Feder::N,хӏули,badtse
898,Feder::N,хӏули,dålgge
899,Feder::N,хӏули,bozza
900,Feder::N,хӏули,puzzâ
901,Feder::N,хӏули,tolge
902,Feder::N,хӏули,poʒʒ
903,Feder::N,хӏули,по̄ннц
904,Fell::N,тӏом,njaltja
905,Fell::N,тӏом,duollje
906,Fell::N,тӏом,náhkki
907,Fell::N,тӏом,dorkkas
908,Fell::N,тӏом,turkkâ
909,Fell::N,тӏом,tyel'ji
910,Fell::N,тӏом,nähki
911,Fell::N,тӏом,torkk
912,Fell::N,тӏом,čåu´dd
913,Fell::N,тӏом,tue´l'lj
914,Fell::N,тӏом,тӯлльй
915,Fell::N,цӏоко,njaltja
916,Fell::N,цӏоко,duollje
917,Fell::N,цӏоко,náhkki
918,Fell::N,цӏоко,dorkkas
919,Fell::N,цӏоко,turkkâ
920,Fell::N,цӏоко,tyel'ji
921,Fell::N,цӏоко,nähki
922,Fell::N,цӏоко,torkk
923,Fell::N,цӏоко,čåu´dd
924,Fell::N,цӏоко,tue´l'lj
925,Fell::N,цӏоко,тӯлльй
926,Flügel::N,кваркьи,såaja
927,Flügel::N,кваркьи,såajoe
928,Flügel::N,кваркьи,soadje
929,Flügel::N,кваркьи,soadji
930,Flügel::N,кваркьи,suáj̣á
931,Flügel::N,кваркьи,suäjj
932,Flügel::N,кваркьи,суэйй
933,Klaue::N,галъ,gadtse
934,Klaue::N,галъ,guober
935,Klaue::N,галъ,gazza
936,Klaue::N,галъ,kozzâ
937,Klaue::N,галъ,kõʒʒ
938,Klaue::N,галъ,кэ̄ннц
939,Kralle::N,квачӏ,gadtse
940,Kralle::N,квачӏ,gadtsa
941,Kralle::N,квачӏ,gazza
942,Kralle::N,квачӏ,kozzâ
943,Kralle::N,квачӏ,kõʒʒ
944,Kralle::N,квачӏ,ке̄бпель
945,Kralle::N,катиквачӏ,gadtse
946,Kralle::N,катиквачӏ,gadtsa
947,Kralle::N,катиквачӏ,gazza
948,Kralle::N,катиквачӏ,kozzâ
949,Kralle::N,катиквачӏ,kõʒʒ
950,Kralle::N,катиквачӏ,ке̄бпель
951,Schwanz::N,рачӏ,siejpie
952,Schwanz::N,рачӏ,siejbbe
953,Schwanz::N,рачӏ,bađuš
954,Schwanz::N,рачӏ,seaibi
955,Schwanz::N,рачӏ,seibi
956,Schwanz::N,рачӏ,sei´bb
957,Schwanz::N,рачӏ,piä´cciǩ
958,Schwanz::N,рачӏ,пиджь
959,Schwanz::N,рачӏ,се̄ййп
960,Schwanz::N,рачӏ,пе̄цехь
961,Ei::N,хоно,munnie
962,Ei::N,хоно,månne
963,Ei::N,хоно,monni
964,Ei::N,хоно,maṇe
965,Ei::N,хоно,mââ´nn
966,Ei::N,хоно,маннҍ
967,Nest::N,бусен,biesie
968,Nest::N,бусен,biesse
969,Nest::N,бусен,beassi
970,Nest::N,бусен,peesi
971,Nest::N,бусен,piervâl
972,Nest::N,бусен,piä´ss
973,Nest::N,бусен,пе̄ссь
974,Bau::N,каратӏ,biesie
975,Bau::N,каратӏ,biedjo
976,Bau::N,каратӏ,liesso
977,Bau::N,каратӏ,biedju
978,Bau::N,каратӏ,piäju
979,Bau::N,каратӏ,вуэӈӈк
980,Tier::N,хӏайван,juvre
981,Tier::N,хӏайван,udos
982,Tier::N,хӏайван,divrre
983,Tier::N,хӏайван,luohtok
984,Tier::N,хӏайван,ealli
985,Tier::N,хӏайван,ellee
986,Tier::N,хӏайван,jie´lli
987,Tier::N,хӏайван,жыва
988,Herde::N,рехъен,dåehkie
989,Herde::N,рехъен,ællo
990,Herde::N,рехъен,fuovva
991,Herde::N,рехъен,doahkki
992,Herde::N,рехъен,čagge
993,Herde::N,рехъен,tukk
994,Herde::N,рехъен,vâ´lvv
995,Herde::N,рехъен,чуэз
996,Herde::N,рехъен,чӣгар
997,Herde::N,рехъед,dåehkie
998,Herde::N,рехъед,ællo
999,Herde::N,рехъед,fuovva
1000,Herde::N,рехъед,doahkki
1001,Herde::N,рехъед,čagge
1002,Herde::N,рехъед,tukk
1003,Herde::N,рехъед,vâ´lvv
1004,Herde::N,рехъед,чуэз
1005,Herde::N,рехъед,чӣгар
1006,Kuh::N,гӏака,govse
1007,Kuh::N,гӏака,gussa
1008,Kuh::N,гӏака,gussa
1009,Kuh::N,гӏака,kussâ
1010,Kuh::N,гӏака,kuss
1011,Kuh::N,гӏака,лӣххьм
1012,Bulle::N,оц,vuaksa
1013,Bulle::N,оц,vuoksá
1014,Bulle::N,оц,heargi
1015,Bulle::N,оц,vuák'sá
1016,Bulle::N,оц,ergi
1017,Bulle::N,оц,vuâhss
1018,Bulle::N,оц,е̄ррьк
1019,Pferd::N,чу,hierkie
1020,Pferd::N,чу,råsse
1021,Pferd::N,чу,hæssta
1022,Pferd::N,чу,heavuš
1023,Pferd::N,чу,hiävuš
1024,Pferd::N,чу,heävaš
1025,Pferd::N,чу,ро̄ссь
1026,Schaf::N,чахъу,sïrve
1027,Schaf::N,чахъу,sávttsa
1028,Schaf::N,чахъу,sávza
1029,Schaf::N,чахъу,savzâ
1030,Schaf::N,чахъу,sauʒʒ
1031,Schaf::N,чахъу,ла̄мьпесь
1032,Schwein::N,болъон,snurke
1033,Schwein::N,болъон,svijnne
1034,Schwein::N,болъон,spiidni
1035,Schwein::N,болъон,šahe
1036,Schwein::N,болъон,šââ´ǩǩ
1037,Schwein::N,болъон,ша̄гкь
1038,Hund::N,гьой,bïenje
1039,Hund::N,гьой,bena
1040,Hund::N,гьой,beana
1041,Hund::N,гьой,peenuv
1042,Hund::N,гьой,piânnai
1043,Hund::N,гьой,пе̄ннэ
1044,Katze::N,кету,gaahtoe
1045,Katze::N,кету,gáhtto
1046,Katze::N,кету,bussá
1047,Katze::N,кету,kissá
1048,Katze::N,кету,kaass
1049,Katze::N,кету,ко̄а̄сс
1050,Bär::N,ци,gumsie
1051,Bär::N,ци,biernna
1052,Bär::N,ци,guovža
1053,Bär::N,ци,bierdna
1054,Bär::N,ци,kuob'žâ
1055,Bär::N,ци,kue´bǯǯ
1056,Bär::N,ци,та̄лл
1057,Eichhörnchen::N,гвангва,åeruve
1058,Eichhörnchen::N,гвангва,oarre
1059,Eichhörnchen::N,гвангва,oarri
1060,Eichhörnchen::N,гвангва,uár'ree
1061,Eichhörnchen::N,гвангва,vuä´r'rev
1062,Eichhörnchen::N,гвангва,вуэррев
1063,Fuchs::N,цер,riepie
1064,Fuchs::N,цер,riebij
1065,Fuchs::N,цер,rieban
1066,Fuchs::N,цер,riemnjis
1067,Fuchs::N,цер,rie´mjj
1068,Fuchs::N,цер,рӣммьн
1069,Hase::N,гӏанкӏ,njåemele
1070,Hase::N,гӏанкӏ,njoammel
1071,Hase::N,гӏанкӏ,njoammil
1072,Hase::N,гӏанкӏ,njuámmil
1073,Hase::N,гӏанкӏ,njue´m'mel
1074,Hase::N,гӏанкӏ,нюэммель
1075,Maus::N,гӏункӏкӏ,snjeara
1076,Maus::N,гӏункӏкӏ,snjierrá
1077,Maus::N,гӏункӏкӏ,sáhpán
1078,Maus::N,гӏункӏкӏ,säplig
1079,Maus::N,гӏункӏкӏ,sä´ppli
1080,Maus::N,гӏункӏкӏ,са̄хпьлинк
1081,Wolf::N,бацӏ,sïejpe
1082,Wolf::N,бацӏ,stálppe
1083,Wolf::N,бацӏ,stáhkke
1084,Wolf::N,бацӏ,ruomas
1085,Wolf::N,бацӏ,kumpe
1086,Wolf::N,бацӏ,návdi
1087,Wolf::N,бацӏ,kumppi
1088,Wolf::N,бацӏ,ku´mpp
1089,Wolf::N,бацӏ,pââ´ldes
1090,Wolf::N,бацӏ,чиррм
1091,Wolf::N,бацӏ,пальтӭсь
1092,Vogel::N,хӏинчӏ,ledtie
1093,Vogel::N,хӏинчӏ,lådde
1094,Vogel::N,хӏинчӏ,loddi
1095,Vogel::N,хӏинчӏ,lodde
1096,Vogel::N,хӏинчӏ,lå´dd
1097,Vogel::N,хӏинчӏ,лоаннҍт
1098,Schwarm::N,тӏел,dåehkie
1099,Schwarm::N,тӏел,doahkke
1100,Schwarm::N,тӏел,doahkki
1101,Schwarm::N,тӏел,tuák'ki
1102,Schwarm::N,тӏел,parvv
1103,Schwarm::N,тӏел,туххк
1104,Huhn::N,гӏанкӏу,vöönhtse
1105,Huhn::N,гӏанкӏу,vuonntsá
1106,Huhn::N,гӏанкӏу,vuonccis
1107,Huhn::N,гӏанкӏу,kääṇi
1108,Huhn::N,гӏанкӏу,kää´nn
1109,Huhn::N,гӏанкӏу,ка̄ннҌ
1110,Hahn::N,хӏелеко,deere
1111,Hahn::N,хӏелеко,hádna
1112,Hahn::N,хӏелеко,åresvuonntsá
1113,Hahn::N,хӏелеко,vuonccis
1114,Hahn::N,хӏелеко,kääṇi
1115,Hahn::N,хӏелеко,åå´reskää´nn
1116,Hahn::N,хӏелеко,пе̄ттэх
1117,Gans::N,хъаз,gaase
1118,Gans::N,хъаз,gássa
1119,Gans::N,хъаз,čuonji
1120,Gans::N,хъаз,čuá'njá
1121,Gans::N,хъаз,čue´nj
1122,Gans::N,хъаз,чуэнь
1123,Adler::N,цӏум,aarhtse
1124,Adler::N,цӏум,goasskem
1125,Adler::N,цӏум,goaskin
1126,Adler::N,цӏум,kuás'kim
1127,Adler::N,цӏум,kuä´cǩǩem
1128,Adler::N,цӏум,куэцькем
1129,Ente::N,ордек,tjååtsele
1130,Ente::N,ордек,vuojatjis
1131,Ente::N,ордек,čáhceloddi
1132,Ente::N,ордек,vuonjâč
1133,Ente::N,ордек,vuõnjâč
1134,Ente::N,ордек,ча̄дзьлоаннҍт
1135,Eule::N,беццаруз,snjågloe
1136,Eule::N,беццаруз,skunjok
1137,Eule::N,беццаруз,skuolfi
1138,Eule::N,беццаруз,ijjâlodde
1139,Eule::N,беццаруз,iiđsaž
1140,Eule::N,беццаруз,кунньлоаннҍт
1141,Eule::N,беццаруз,чӯзэм вуэһпэй
1142,Kranich::N,къункъра,goerke
1143,Kranich::N,къункъра,guorgga
1144,Kranich::N,къункъра,guorga
1145,Kranich::N,къункъра,kuor'gâ
1146,Kranich::N,къункъра,kuõrgg
1147,Kranich::N,къункъра,кӯррк
1148,Krähe::N,гъеду,voerhtje
1149,Krähe::N,гъеду,gárránis
1150,Krähe::N,гъеду,vuoratjis
1151,Krähe::N,гъеду,vuoražas
1152,Krähe::N,гъеду,vuorččis
1153,Krähe::N,гъеду,vuorâč
1154,Krähe::N,гъеду,vuõrâč
1155,Krähe::N,гъеду,вӯрэч
1156,Kuckuck::N,гагу,gïeke
1157,Kuckuck::N,гагу,giehka
1158,Kuckuck::N,гагу,giehka
1159,Kuckuck::N,гагу,kiehâ
1160,Kuckuck::N,гагу,ǩiõkk
1161,Kuckuck::N,гагу,кӣгк
1162,Schwan::N,хӏанкъва,njoktje
1163,Schwan::N,хӏанкъва,snjuktja
1164,Schwan::N,хӏанкъва,njukča
1165,Schwan::N,хӏанкъва,njuhčâ
1166,Schwan::N,хӏанкъва,njuhčč
1167,Schwan::N,хӏанкъва,нюххч
1168,Fisch::N,ччугӏа,guelie
1169,Fisch::N,ччугӏа,guolle
1170,Fisch::N,ччугӏа,guolli
1171,Fisch::N,ччугӏа,kyeḷi
1172,Fisch::N,ччугӏа,kue´ll
1173,Fisch::N,ччугӏа,кӯлль
1174,Barsch::N,окунь,sihtege
1175,Barsch::N,окунь,vuoskun
1176,Barsch::N,окунь,vuoskku
1177,Barsch::N,окунь,vuásku
1178,Barsch::N,окунь,vuâsk
1179,Barsch::N,окунь,вуэсск
1180,Hecht::N,щука,haavke
1181,Hecht::N,щука,hávgga
1182,Hecht::N,щука,hávga
1183,Hecht::N,щука,puško
1184,Hecht::N,щука,nu´ǩǩeš
1185,Hecht::N,щука,ныгкешь
1186,Schlange[Tier]::N,борохь,gïermesje
1187,Schlange[Tier]::N,борохь,germaj
1188,Schlange[Tier]::N,борохь,gearpmaš
1189,Schlange[Tier]::N,борохь,kyev'đi
1190,Schlange[Tier]::N,борохь,ku´vdd
1191,Schlange[Tier]::N,борохь,кӯввьт
1192,Wurm::N,хӏапара,mietie
1193,Wurm::N,хӏапара,maarhke
1194,Wurm::N,хӏапара,mádo
1195,Wurm::N,хӏапара,máhtu
1196,Wurm::N,хӏапара,máátu
1197,Wurm::N,хӏапара,määtt
1198,Wurm::N,хӏапара,ма̄дт
1199,Spinne::N,хъанхъра,hievnie
1200,Spinne::N,хъанхъра,hievnne
1201,Spinne::N,хъанхъра,heavdni
1202,Spinne::N,хъанхъра,evni
1203,Spinne::N,хъанхъра,eeunaž
1204,Spinne::N,хъанхъра,о̄а̄з
1205,Ameise::N,цӏунцӏра,garhke
1206,Ameise::N,цӏунцӏра,gårkkå
1207,Ameise::N,цӏунцӏра,gotka
1208,Ameise::N,цӏунцӏра,kutkâ
1209,Ameise::N,цӏунцӏра,kotkk
1210,Ameise::N,цӏунцӏра,ко̄ттк
1211,Laus::N,нацӏ,dihkie
1212,Laus::N,нацӏ,dihkke
1213,Laus::N,нацӏ,dihkki
1214,Laus::N,нацӏ,tikke
1215,Laus::N,нацӏ,te´ǩǩ
1216,Laus::N,нацӏ,тыһкь
1217,Mücke::N,кӏкӏара,tjoejhke
1218,Mücke::N,кӏкӏара,tjuojkka
1219,Mücke::N,кӏкӏара,čuoika
1220,Mücke::N,кӏкӏара,čuoš'kâ
1221,Mücke::N,кӏкӏара,čuõškk
1222,Mücke::N,кӏкӏара,чӯшшк
1223,Fliege::N,тӏутӏ,tjoere
1224,Fliege::N,тӏутӏ,boerege
1225,Fliege::N,тӏутӏ,tjuruk
1226,Fliege::N,тӏутӏ,čuru
1227,Fliege::N,тӏутӏ,kiärpáš
1228,Fliege::N,тӏутӏ,čuâr
1229,Fliege::N,тӏутӏ,čuâras
1230,Fliege::N,тӏутӏ,чуэраш
1231,Schmetterling::N,кӏалкӏучӏ,biejjielåbloe
1232,Schmetterling::N,кӏалкӏучӏ,biejvvelådde
1233,Schmetterling::N,кӏалкӏучӏ,beaiveloddi
1234,Schmetterling::N,кӏалкӏучӏ,piäi'vááloddááš
1235,Schmetterling::N,кӏалкӏучӏ,ä´llbaž
1236,Schmetterling::N,кӏалкӏучӏ,pei´vvlå´dd
1237,Schmetterling::N,кӏалкӏучӏ,а̄лльп
1238,Apfel::N,гӏеч,æbpla
1239,Apfel::N,гӏеч,ehpal
1240,Apfel::N,гӏеч,eppel
1241,Apfel::N,гӏеч,eahppel
1242,Apfel::N,гӏеч,я̄блэк
1243,Pilz::N,гӏурдахӏан,goebpere
1244,Pilz::N,гӏурдахӏан,guoppar
1245,Pilz::N,гӏурдахӏан,guoppar
1246,Pilz::N,гӏурдахӏан,kuobâr
1247,Pilz::N,гӏурдахӏан,kuõbbâr
1248,Pilz::N,гӏурдахӏан,кӯмпар
1249,Zwiebel::N,кӏочӏопер,lööke
1250,Zwiebel::N,кӏочӏопер,løhkka
1251,Zwiebel::N,кӏочӏопер,lávki
1252,Zwiebel::N,кӏочӏопер,luukk
1253,Zwiebel::N,кӏочӏопер,луквець
1254,Saat::N,хьон,saajoe
1255,Saat::N,хьон,sádjo
1256,Saat::N,хьон,siepman
1257,Saat::N,хьон,siemâ
1258,Saat::N,хьон,siõm
1259,Saat::N,хьон,се̄м
1260,Korn::N,мугь,gernie
1261,Korn::N,мугь,gårnnetjalmme
1262,Korn::N,мугь,gordni
1263,Korn::N,мугь,jiṿe
1264,Korn::N,мугь,ле̄ййп
1265,Heu::N,хер,suejnieh
1266,Heu::N,хер,ájvve
1267,Heu::N,хер,suoidni
1268,Heu::N,хер,syei'ni
1269,Heu::N,хер,suei´nn
1270,Heu::N,хер,сӯййн
1271,Schale::N,хъал,gïrre
1272,Schale::N,хъал,garra
1273,Schale::N,хъал,skádne
