,Concept_ID,se,la
746,Abhang::N,boelte,declivum
747,Abhang::N,brijrie,declivum
748,Abhang::N,bállte,declivum
749,Abhang::N,vielti,declivum
750,Abhang::N,luohkká,declivum
751,Abhang::N,viel'tti,declivum
752,Abhang::N,vie´ltt,declivum
753,Abhang::N,луэххк,declivum
754,Quelle::N,aajege,fons
755,Quelle::N,gaaltije,fons
756,Quelle::N,ája,fons
757,Quelle::N,ája,fons
758,Quelle::N,gáldu,fons
759,Quelle::N,aajâ,fons
760,Quelle::N,käldee,fons
761,Quelle::N,lädd,fons
762,Quelle::N,käivv,fons
763,Quelle::N,ка̄ййв,fons
764,Bach::N,johketje,rivus
765,Bach::N,jåhkå,rivus
766,Bach::N,jågåsj,rivus
767,Bach::N,jogaš,rivus
768,Bach::N,aajâ,rivus
769,Bach::N,vuäjj,rivus
770,Bach::N,вуэйй,rivus
771,Fluss::N,johke,flumen
772,Fluss::N,ædno,flumen
773,Fluss::N,jåhkå,flumen
774,Fluss::N,johka,flumen
775,Fluss::N,juuhâ,flumen
776,Fluss::N,jokk,flumen
777,Fluss::N,jeänn,flumen
778,Fluss::N,ё̄гк,flumen
779,Ufer::N,beala,ripa
780,Ufer::N,gádde,ripa
781,Ufer::N,gáddi,ripa
782,Ufer::N,riddo,ripa
783,Ufer::N,redd,ripa
784,Ufer::N,рыннт,ripa
785,Küste::N,mïere,litus
786,Küste::N,gaedtie,litus
787,Küste::N,merragádde,litus
788,Küste::N,merraguovllo,litus
789,Küste::N,gáddi,litus
790,Küste::N,riddo,litus
791,Küste::N,miârr'redd,litus
792,Küste::N,рыннт,litus
793,Festland::N,gaedtie,continens
794,Festland::N,gádde,continens
795,Festland::N,nannán,continens
796,Festland::N,kušknjâs,continens
797,Festland::N,eennâm,continens
798,Festland::N,jânnam,continens
799,Festland::N,ма̄ннтэр,continens
800,Meer::N,mearoe,mare
801,Meer::N,merra,mare
802,Meer::N,nuorre,mare
803,Meer::N,áhpi,mare
804,Meer::N,mearra,mare
805,Meer::N,meeṛâ,mare
806,Meer::N,miârr,mare
807,Meer::N,ме̄рр,mare
808,Bucht::N,loekte,sinus
809,Bucht::N,oagge,sinus
810,Bucht::N,luokta,sinus
811,Bucht::N,luokta,sinus
812,Bucht::N,čuáj̣á,sinus
813,Bucht::N,luhtt,sinus
814,Bucht::N,вӯнн,sinus
815,Bucht::N,лӯххт,sinus
816,Insel::N,sååle,insula
817,Insel::N,suoloj,insula
818,Insel::N,suolu,insula
819,Insel::N,suálui,insula
820,Insel::N,suâl,insula
821,Insel::N,суэл,insula
822,Blume::N,rïesege,flos
823,Blume::N,giedjek,flos
824,Blume::N,rássi,flos
825,Blume::N,kukká,flos
826,Blume::N,heä´rvvrää´ss,flos
827,Blume::N,ывьнэнч,flos
828,Gras::N,kraesie,herba
829,Gras::N,kraesie,gramen
830,Gras::N,rásse,herba
831,Gras::N,rásse,gramen
832,Gras::N,rássi,herba
833,Gras::N,rássi,gramen
834,Gras::N,rääsi,herba
835,Gras::N,rääsi,gramen
836,Gras::N,rää´ss,herba
837,Gras::N,rää´ss,gramen
838,Gras::N,ра̄ссь,herba
839,Gras::N,ра̄ссь,gramen
840,Wurzel::N,roehtse,radix
841,Wurzel::N,ruohttsa,radix
842,Wurzel::N,ruohtas,radix
843,Wurzel::N,veedis,radix
844,Wurzel::N,vue´ddes,radix
845,Wurzel::N,вуэнҍтэсь,radix
846,Baum::N,moere,arbor
847,Baum::N,muorra,arbor
848,Baum::N,muorra,arbor
849,Baum::N,muoṛâ,arbor
850,Baum::N,muõrr,arbor
851,Baum::N,мӯрр,arbor
852,Stamm::N,ståamhpe,truncus
853,Stamm::N,mátta,truncus
854,Stamm::N,galda,truncus
855,Stamm::N,ruŋgo,truncus
856,Stamm::N,stokk,truncus
857,Stamm::N,мӯрр,truncus
858,Stamm::N,кэ̄ллт,truncus
859,Rinde::N,gïrre,cortex
860,Rinde::N,baarhkoe,cortex
861,Rinde::N,bárkko,cortex
862,Rinde::N,ostu,cortex
863,Rinde::N,bárku,cortex
864,Rinde::N,korrâ,cortex
865,Rinde::N,kõrr,cortex
866,Rinde::N,pärkk,cortex
867,Rinde::N,кэ̄рр,cortex
868,Rinde::N,па̄ҏҏк,cortex
869,Ast::N,åeksie,ramus
870,Ast::N,oakse,ramus
871,Ast::N,oaksi,ramus
872,Ast::N,uák'si,ramus
873,Ast::N,å´hss,ramus
874,Ast::N,вуэккьс,ramus
875,Zweig::N,åeksie,ramus
876,Zweig::N,oakse,ramus
877,Zweig::N,rissi,ramus
878,Zweig::N,syeṛi,ramus
879,Zweig::N,sue´rr,ramus
880,Zweig::N,рыссе,ramus
881,Blatt::N,plienie,folium
882,Blatt::N,lassta,folium
883,Blatt::N,lasta,folium
884,Blatt::N,lostâ,folium
885,Blatt::N,lõstt,folium
886,Blatt::N,лэ̄сст,folium
887,Birke::N,såekie,betulla
888,Birke::N,soahke,betulla
889,Birke::N,soahki,betulla
890,Birke::N,suáhi,betulla
891,Birke::N,suâ´ǩǩ,betulla
892,Birke::N,пе̄ссьмӯрр,betulla
893,Kiefer[Baum]::N,bietsie,pinus
894,Kiefer[Baum]::N,hájkka,pinus
895,Kiefer[Baum]::N,biehtse,pinus
896,Kiefer[Baum]::N,beahci,pinus
897,Kiefer[Baum]::N,peeci,pinus
898,Kiefer[Baum]::N,pie´cc,pinus
899,Kiefer[Baum]::N,пе̄дзь,pinus
900,Weide[Baum]::N,saalje,salix
901,Weide[Baum]::N,sállja,salix
902,Weide[Baum]::N,sieđga,salix
903,Weide[Baum]::N,puájui,salix
904,Weide[Baum]::N,puäi,salix
905,Weide[Baum]::N,пуай,salix
906,Tanne::N,goese,abies
907,Tanne::N,guossa,abies
908,Tanne::N,guossa,abies
909,Tanne::N,kuosâ,abies
910,Tanne::N,kuõss,abies
911,Tanne::N,кӯсс,abies
912,Horn::N,tjåervie,cornu
913,Horn::N,tjoarvve,cornu
914,Horn::N,čoarvi,cornu
915,Horn::N,čuár'vi,cornu
916,Horn::N,čuä´rvv,cornu
917,Horn::N,чуэррьв,cornu
918,Feder::N,badtse,penna
919,Feder::N,dålgge,penna
920,Feder::N,bozza,penna
921,Feder::N,puzzâ,penna
922,Feder::N,tolge,penna
923,Feder::N,poʒʒ,penna
924,Feder::N,по̄ннц,penna
925,Fell::N,njaltja,pellis
926,Fell::N,duollje,pellis
927,Fell::N,náhkki,pellis
928,Fell::N,dorkkas,pellis
929,Fell::N,turkkâ,pellis
930,Fell::N,tyel'ji,pellis
931,Fell::N,nähki,pellis
932,Fell::N,torkk,pellis
933,Fell::N,čåu´dd,pellis
934,Fell::N,tue´l'lj,pellis
935,Fell::N,тӯлльй,pellis
936,Flügel::N,såaja,ala
937,Flügel::N,såajoe,ala
938,Flügel::N,soadje,ala
939,Flügel::N,soadji,ala
940,Flügel::N,suáj̣á,ala
941,Flügel::N,suäjj,ala
942,Flügel::N,суэйй,ala
943,Klaue::N,gadtse,unguis
944,Klaue::N,guober,unguis
945,Klaue::N,gazza,unguis
946,Klaue::N,kozzâ,unguis
947,Klaue::N,kõʒʒ,unguis
948,Klaue::N,кэ̄ннц,unguis
949,Kralle::N,gadtse,unguis
950,Kralle::N,gadtsa,unguis
951,Kralle::N,gazza,unguis
952,Kralle::N,kozzâ,unguis
953,Kralle::N,kõʒʒ,unguis
954,Kralle::N,ке̄бпель,unguis
955,Schwanz::N,siejpie,cauda
956,Schwanz::N,siejbbe,cauda
957,Schwanz::N,bađuš,cauda
958,Schwanz::N,seaibi,cauda
959,Schwanz::N,seibi,cauda
960,Schwanz::N,sei´bb,cauda
961,Schwanz::N,piä´cciǩ,cauda
962,Schwanz::N,пиджь,cauda
963,Schwanz::N,се̄ййп,cauda
964,Schwanz::N,пе̄цехь,cauda
965,Ei::N,munnie,ovum
966,Ei::N,månne,ovum
967,Ei::N,monni,ovum
968,Ei::N,maṇe,ovum
969,Ei::N,mââ´nn,ovum
970,Ei::N,маннҍ,ovum
971,Nest::N,biesie,nidus
972,Nest::N,biesse,nidus
973,Nest::N,beassi,nidus
974,Nest::N,peesi,nidus
975,Nest::N,piervâl,nidus
976,Nest::N,piä´ss,nidus
977,Nest::N,пе̄ссь,nidus
978,Bau::N,biesie,cavum
979,Bau::N,biesie,latibulum
980,Bau::N,biedjo,cavum
981,Bau::N,biedjo,latibulum
982,Bau::N,liesso,cavum
983,Bau::N,liesso,latibulum
984,Bau::N,biedju,cavum
985,Bau::N,biedju,latibulum
986,Bau::N,piäju,cavum
987,Bau::N,piäju,latibulum
988,Bau::N,вуэӈӈк,cavum
989,Bau::N,вуэӈӈк,latibulum
990,Tier::N,juvre,bestia
991,Tier::N,udos,bestia
992,Tier::N,divrre,bestia
993,Tier::N,luohtok,bestia
994,Tier::N,ealli,bestia
995,Tier::N,ellee,bestia
996,Tier::N,jie´lli,bestia
997,Tier::N,жыва,bestia
998,Herde::N,dåehkie,grex
999,Herde::N,ællo,grex
1000,Herde::N,fuovva,grex
1001,Herde::N,doahkki,grex
1002,Herde::N,čagge,grex
1003,Herde::N,tukk,grex
1004,Herde::N,vâ´lvv,grex
1005,Herde::N,чуэз,grex
1006,Herde::N,чӣгар,grex
1007,Kuh::N,govse,vacca
1008,Kuh::N,gussa,vacca
1009,Kuh::N,gussa,vacca
1010,Kuh::N,kussâ,vacca
1011,Kuh::N,kuss,vacca
1012,Kuh::N,лӣххьм,vacca
1013,Bulle::N,vuaksa,taurus
1014,Bulle::N,vuoksá,taurus
1015,Bulle::N,heargi,taurus
1016,Bulle::N,vuák'sá,taurus
1017,Bulle::N,ergi,taurus
1018,Bulle::N,vuâhss,taurus
1019,Bulle::N,е̄ррьк,taurus
1020,Pferd::N,hierkie,equus
1021,Pferd::N,råsse,equus
1022,Pferd::N,hæssta,equus
1023,Pferd::N,heavuš,equus
1024,Pferd::N,hiävuš,equus
1025,Pferd::N,heävaš,equus
1026,Pferd::N,ро̄ссь,equus
1027,Schaf::N,sïrve,ovis
1028,Schaf::N,sávttsa,ovis
1029,Schaf::N,sávza,ovis
1030,Schaf::N,savzâ,ovis
1031,Schaf::N,sauʒʒ,ovis
1032,Schaf::N,ла̄мьпесь,ovis
1033,Schwein::N,snurke,sus
1034,Schwein::N,snurke,porcus
1035,Schwein::N,svijnne,sus
1036,Schwein::N,svijnne,porcus
1037,Schwein::N,spiidni,sus
1038,Schwein::N,spiidni,porcus
1039,Schwein::N,šahe,sus
1040,Schwein::N,šahe,porcus
1041,Schwein::N,šââ´ǩǩ,sus
1042,Schwein::N,šââ´ǩǩ,porcus
1043,Schwein::N,ша̄гкь,sus
1044,Schwein::N,ша̄гкь,porcus
1045,Hund::N,bïenje,canis
1046,Hund::N,bena,canis
1047,Hund::N,beana,canis
1048,Hund::N,peenuv,canis
1049,Hund::N,piânnai,canis
1050,Hund::N,пе̄ннэ,canis
1051,Katze::N,gaahtoe,felis
1052,Katze::N,gáhtto,felis
1053,Katze::N,bussá,felis
1054,Katze::N,kissá,felis
1055,Katze::N,kaass,felis
1056,Katze::N,ко̄а̄сс,felis
1057,Bär::N,gumsie,ursus
1058,Bär::N,biernna,ursus
1059,Bär::N,guovža,ursus
1060,Bär::N,bierdna,ursus
1061,Bär::N,kuob'žâ,ursus
1062,Bär::N,kue´bǯǯ,ursus
1063,Bär::N,та̄лл,ursus
1064,Eichhörnchen::N,åeruve,sciurus
1065,Eichhörnchen::N,oarre,sciurus
1066,Eichhörnchen::N,oarri,sciurus
1067,Eichhörnchen::N,uár'ree,sciurus
1068,Eichhörnchen::N,vuä´r'rev,sciurus
1069,Eichhörnchen::N,вуэррев,sciurus
1070,Elch::N,ïelje,alces
1071,Elch::N,ællja,alces
1072,Elch::N,sarvva,alces
1073,Elch::N,ealga,alces
1074,Elch::N,sorvâ,alces
1075,Elch::N,sõrvv,alces
1076,Elch::N,сэ̄ррв,alces
1077,Fuchs::N,riepie,vulpes
1078,Fuchs::N,riebij,vulpes
1079,Fuchs::N,rieban,vulpes
1080,Fuchs::N,riemnjis,vulpes
1081,Fuchs::N,rie´mjj,vulpes
1082,Fuchs::N,рӣммьн,vulpes
1083,Hase::N,njåemele,lepus
1084,Hase::N,njoammel,lepus
1085,Hase::N,njoammil,lepus
1086,Hase::N,njuámmil,lepus
1087,Hase::N,njue´m'mel,lepus
1088,Hase::N,нюэммель,lepus
1089,Maus::N,snjeara,mus
1090,Maus::N,snjierrá,mus
1091,Maus::N,sáhpán,mus
1092,Maus::N,säplig,mus
1093,Maus::N,sä´ppli,mus
1094,Maus::N,са̄хпьлинк,mus
1095,Wolf::N,sïejpe,lupus
1096,Wolf::N,stálppe,lupus
1097,Wolf::N,stáhkke,lupus
1098,Wolf::N,ruomas,lupus
1099,Wolf::N,kumpe,lupus
1100,Wolf::N,návdi,lupus
1101,Wolf::N,kumppi,lupus
1102,Wolf::N,ku´mpp,lupus
1103,Wolf::N,pââ´ldes,lupus
1104,Wolf::N,чиррм,lupus
1105,Wolf::N,пальтӭсь,lupus
1106,Vogel::N,ledtie,avis
1107,Vogel::N,lådde,avis
1108,Vogel::N,loddi,avis
1109,Vogel::N,lodde,avis
1110,Vogel::N,lå´dd,avis
1111,Vogel::N,лоаннҍт,avis
1112,Schwarm::N,dåehkie,examen
1113,Schwarm::N,doahkke,examen
1114,Schwarm::N,doahkki,examen
1115,Schwarm::N,tuák'ki,examen
1116,Schwarm::N,parvv,examen
1117,Schwarm::N,туххк,examen
1118,Huhn::N,vöönhtse,gallina
1119,Huhn::N,vuonntsá,gallina
1120,Huhn::N,vuonccis,gallina
1121,Huhn::N,kääṇi,gallina
1122,Huhn::N,kää´nn,gallina
1123,Huhn::N,ка̄ннҌ,gallina
1124,Hahn::N,deere,gallus
1125,Hahn::N,hádna,gallus
1126,Hahn::N,åresvuonntsá,gallus
1127,Hahn::N,vuonccis,gallus
1128,Hahn::N,kääṇi,gallus
1129,Hahn::N,åå´reskää´nn,gallus
1130,Hahn::N,пе̄ттэх,gallus
1131,Gans::N,gaase,anser
1132,Gans::N,gássa,anser
1133,Gans::N,čuonji,anser
1134,Gans::N,čuá'njá,anser
1135,Gans::N,čue´nj,anser
1136,Gans::N,чуэнь,anser
1137,Adler::N,aarhtse,aquila
1138,Adler::N,goasskem,aquila
1139,Adler::N,goaskin,aquila
1140,Adler::N,kuás'kim,aquila
1141,Adler::N,kuä´cǩǩem,aquila
1142,Adler::N,куэцькем,aquila
1143,Ente::N,tjååtsele,anas
1144,Ente::N,vuojatjis,anas
1145,Ente::N,čáhceloddi,anas
1146,Ente::N,vuonjâč,anas
1147,Ente::N,vuõnjâč,anas
1148,Ente::N,ча̄дзьлоаннҍт,anas
1149,Eule::N,snjågloe,ulula
1150,Eule::N,snjågloe,noctua
1151,Eule::N,skunjok,ulula
1152,Eule::N,skunjok,noctua
1153,Eule::N,skuolfi,ulula
1154,Eule::N,skuolfi,noctua
1155,Eule::N,ijjâlodde,ulula
1156,Eule::N,ijjâlodde,noctua
1157,Eule::N,iiđsaž,ulula
1158,Eule::N,iiđsaž,noctua
1159,Eule::N,кунньлоаннҍт,ulula
1160,Eule::N,кунньлоаннҍт,noctua
1161,Eule::N,чӯзэм вуэһпэй,ulula
1162,Eule::N,чӯзэм вуэһпэй,noctua
1163,Kranich::N,goerke,grus
1164,Kranich::N,guorgga,grus
1165,Kranich::N,guorga,grus
1166,Kranich::N,kuor'gâ,grus
1167,Kranich::N,kuõrgg,grus
1168,Kranich::N,кӯррк,grus
1169,Krähe::N,voerhtje,cornix
1170,Krähe::N,gárránis,cornix
1171,Krähe::N,vuoratjis,cornix
1172,Krähe::N,vuoražas,cornix
1173,Krähe::N,vuorččis,cornix
1174,Krähe::N,vuorâč,cornix
1175,Krähe::N,vuõrâč,cornix
1176,Krähe::N,вӯрэч,cornix
1177,Kuckuck::N,gïeke,cuculus
1178,Kuckuck::N,giehka,cuculus
1179,Kuckuck::N,giehka,cuculus
1180,Kuckuck::N,kiehâ,cuculus
1181,Kuckuck::N,ǩiõkk,cuculus
1182,Kuckuck::N,кӣгк,cuculus
1183,Schwan::N,njoktje,olor
1184,Schwan::N,njoktje,cycnus
1185,Schwan::N,snjuktja,olor
1186,Schwan::N,snjuktja,cycnus
1187,Schwan::N,njukča,olor
1188,Schwan::N,njukča,cycnus
1189,Schwan::N,njuhčâ,olor
1190,Schwan::N,njuhčâ,cycnus
1191,Schwan::N,njuhčč,olor
1192,Schwan::N,njuhčč,cycnus
1193,Schwan::N,нюххч,olor
1194,Schwan::N,нюххч,cycnus
1195,Fisch::N,guelie,piscis
1196,Fisch::N,guolle,piscis
1197,Fisch::N,guolli,piscis
1198,Fisch::N,kyeḷi,piscis
1199,Fisch::N,kue´ll,piscis
1200,Fisch::N,кӯлль,piscis
1201,Barsch::N,sihtege,perca
1202,Barsch::N,vuoskun,perca
1203,Barsch::N,vuoskku,perca
1204,Barsch::N,vuásku,perca
1205,Barsch::N,vuâsk,perca
1206,Barsch::N,вуэсск,perca
1207,Hecht::N,haavke,esox
1208,Hecht::N,hávgga,esox
1209,Hecht::N,hávga,esox
1210,Hecht::N,puško,esox
1211,Hecht::N,nu´ǩǩeš,esox
1212,Hecht::N,ныгкешь,esox
1213,Schlange[Tier]::N,gïermesje,serpens
1214,Schlange[Tier]::N,germaj,serpens
1215,Schlange[Tier]::N,gearpmaš,serpens
1216,Schlange[Tier]::N,kyev'đi,serpens
1217,Schlange[Tier]::N,ku´vdd,serpens
1218,Schlange[Tier]::N,кӯввьт,serpens
1219,Wurm::N,mietie,vermis
1220,Wurm::N,maarhke,vermis
1221,Wurm::N,mádo,vermis
1222,Wurm::N,máhtu,vermis
1223,Wurm::N,máátu,vermis
1224,Wurm::N,määtt,vermis
1225,Wurm::N,ма̄дт,vermis
1226,Spinne::N,hievnie,aranea
1227,Spinne::N,hievnne,aranea
1228,Spinne::N,heavdni,aranea
1229,Spinne::N,evni,aranea
1230,Spinne::N,eeunaž,aranea
1231,Spinne::N,о̄а̄з,aranea
1232,Ameise::N,garhke,formica
1233,Ameise::N,gårkkå,formica
1234,Ameise::N,gotka,formica
1235,Ameise::N,kutkâ,formica
1236,Ameise::N,kotkk,formica
1237,Ameise::N,ко̄ттк,formica
1238,Laus::N,dihkie,pediculus
1239,Laus::N,dihkke,pediculus
1240,Laus::N,dihkki,pediculus
1241,Laus::N,tikke,pediculus
1242,Laus::N,te´ǩǩ,pediculus
1243,Laus::N,тыһкь,pediculus
1244,Mücke::N,tjoejhke,culex
1245,Mücke::N,tjuojkka,culex
1246,Mücke::N,čuoika,culex
1247,Mücke::N,čuoš'kâ,culex
1248,Mücke::N,čuõškk,culex
1249,Mücke::N,чӯшшк,culex
1250,Fliege::N,tjoere,musca
1251,Fliege::N,boerege,musca
1252,Fliege::N,tjuruk,musca
1253,Fliege::N,čuru,musca
1254,Fliege::N,kiärpáš,musca
1255,Fliege::N,čuâr,musca
1256,Fliege::N,čuâras,musca
1257,Fliege::N,чуэраш,musca
1258,Schmetterling::N,biejjielåbloe,papilio
1259,Schmetterling::N,biejvvelådde,papilio
1260,Schmetterling::N,beaiveloddi,papilio
1261,Schmetterling::N,piäi'vááloddááš,papilio
1262,Schmetterling::N,ä´llbaž,papilio
1263,Schmetterling::N,pei´vvlå´dd,papilio
1264,Schmetterling::N,а̄лльп,papilio
1265,Beere::N,muerjie,baca
1266,Beere::N,muorjje,baca
1267,Beere::N,muorji,baca
1268,Beere::N,myer'ji,baca
1269,Beere::N,mue´rjj,baca
1270,Beere::N,мӯррьй,baca
1271,Apfel::N,æbpla,malum
1272,Apfel::N,ehpal,malum
1273,Apfel::N,eppel,malum
1274,Apfel::N,eahppel,malum
1275,Apfel::N,я̄блэк,malum
1276,Pilz::N,goebpere,fungus
1277,Pilz::N,guoppar,fungus
1278,Pilz::N,guoppar,fungus
1279,Pilz::N,kuobâr,fungus
1280,Pilz::N,kuõbbâr,fungus
1281,Pilz::N,кӯмпар,fungus
1282,Zwiebel::N,lööke,cepa
1283,Zwiebel::N,løhkka,cepa
1284,Zwiebel::N,lávki,cepa
1285,Zwiebel::N,luukk,cepa
1286,Zwiebel::N,луквець,cepa
1287,Saat::N,saajoe,seges
1288,Saat::N,sádjo,seges
1289,Saat::N,siepman,seges
1290,Saat::N,siemâ,seges
1291,Saat::N,siõm,seges
1292,Saat::N,се̄м,seges
1293,Korn::N,gernie,granum
1294,Korn::N,gårnnetjalmme,granum
1295,Korn::N,gordni,granum
1296,Korn::N,jiṿe,granum
1297,Korn::N,ле̄ййп,granum
1298,Heu::N,suejnieh,faenum
1299,Heu::N,ájvve,faenum
1300,Heu::N,suoidni,faenum
1301,Heu::N,syei'ni,faenum
1302,Heu::N,suei´nn,faenum
1303,Heu::N,сӯййн,faenum
1304,Schale::N,gïrre,putamen
1305,Schale::N,garra,putamen
1306,Schale::N,skádne,putamen
1307,Schale::N,garra,putamen
1308,Schale::N,korrâ,putamen
1309,Schale::N,kõrr,putamen
1310,Schale::N,ю̄дтҍ,putamen
1311,Grube::N,haevtie,fovea
1312,Grube::N,rågge,fovea
1313,Grube::N,gohpi,fovea
1314,Grube::N,roggi,fovea
1315,Grube::N,kyep'pi,fovea
1316,Grube::N,rogge,fovea
1317,Grube::N,rå´ǧǧ,fovea
1318,Grube::N,kåå´pp,fovea
1319,Grube::N,коабпь,fovea
1320,Falle::N,barta,pedica
1321,Falle::N,ruevtie,pedica
1322,Falle::N,gillar,pedica
1323,Falle::N,ruovdde,pedica
1324,Falle::N,rihtá,pedica
1325,Falle::N,báhcahat,pedica
1326,Falle::N,ká'skástâh,pedica
1327,Falle::N,ää´ǧǧes,pedica
1328,Falle::N,кӣлл,pedica
1329,Falle::N,ше̄шшь,pedica
1330,Schlinge::N,latjka,laqueus
1331,Schlinge::N,gieras,laqueus
1332,Schlinge::N,mohkki,laqueus
1333,Schlinge::N,kieḷâ,laqueus
1334,Schlinge::N,ǩiõll,laqueus
1335,Schlinge::N,ää´ǧǧes,laqueus
1336,Schlinge::N,кӣлл,laqueus
1337,Schlinge::N,ше̄шшь,laqueus
1338,Spur::N,gïeje,vestigium
1339,Spur::N,luodda,vestigium
1340,Spur::N,joavnes,vestigium
1341,Spur::N,luodda,vestigium
1342,Spur::N,luod'dâ,vestigium
1343,Spur::N,ǩiõjj,vestigium
1344,Spur::N,кӣйй,vestigium
1345,Asche::N,govne,cinis
1346,Asche::N,gudna,cinis
1347,Asche::N,gutna,cinis
1348,Asche::N,kunnâ,cinis
1349,Asche::N,kunn,cinis
1350,Asche::N,кунн,cinis
1351,Dreck::N,haaskoe,lutum
1352,Dreck::N,lænjok,lutum
1353,Dreck::N,baška,lutum
1354,Dreck::N,duova,lutum
1355,Dreck::N,durdi,lutum
1356,Dreck::N,tuol'vâ,lutum
1357,Dreck::N,sähss,lutum
1358,Dreck::N,са̄ккьс,lutum
1359,Eisen::N,ruevtie,ferrum
1360,Eisen::N,ruovdde,ferrum
1361,Eisen::N,ruovdi,ferrum
1362,Eisen::N,ryev'di,ferrum
1363,Eisen::N,ru´vdd,ferrum
1364,Eisen::N,рӯввьт,ferrum
1365,Gold::N,gullie,aurum
1366,Gold::N,gålle,aurum
1367,Gold::N,golli,aurum
1368,Gold::N,kolle,aurum
1369,Gold::N,kå´ll,aurum
1370,Gold::N,коалль,aurum
1371,Silber::N,sïlpe,argentum
1372,Silber::N,silbba,argentum
1373,Silber::N,silba,argentum
1374,Silber::N,silbâ,argentum
1375,Silber::N,silbb,argentum
1376,Silber::N,сыллп,argentum
1377,Kohle::N,tjïrre,carbo
1378,Kohle::N,tjahta,carbo
1379,Kohle::N,čitna,carbo
1380,Kohle::N,illâ,carbo
1381,Kohle::N,čiđđâ,carbo
1382,Kohle::N,ill,carbo
1383,Kohle::N,ылл,carbo
1384,Glas::N,klaase,vitrum
1385,Glas::N,glássa,vitrum
1386,Glas::N,lássa,vitrum
1387,Glas::N,laasâ,vitrum
1388,Glas::N,steehl,vitrum
1389,Glas::N,сте̄клэ,vitrum
1390,Lehm::N,laejrie,lutum
1391,Lehm::N,lænnjgá,lutum
1392,Lehm::N,láirá,lutum
1393,Lehm::N,njaajâ,lutum
1394,Lehm::N,saavv,lutum
1395,Lehm::N,чуййв,lutum
1396,Lehm::N,чуввьй,lutum
1397,Sand::N,saedtie,arena
1398,Sand::N,sáttoj,arena
1399,Sand::N,tjievrra,arena
1400,Sand::N,sáttu,arena
1401,Sand::N,čunoi,arena
1402,Sand::N,vuõddâs,arena
1403,Sand::N,вӯнтас,arena
1404,Mensch::N,almetje,homo
1405,Mensch::N,ulmusj,homo
1406,Mensch::N,olmmoš,homo
1407,Mensch::N,olmooš,homo
1408,Mensch::N,ooumâž,homo
1409,Mensch::N,олма,homo
1410,Mann::N,ålma,vir
1411,Mann::N,ålmåj,vir
1412,Mann::N,olmmái,vir
1413,Mann::N,a'lmai,vir
1414,Mann::N,åålm,vir
1415,Mann::N,ка̄ллесь,vir
1416,Frau::N,nyjsene,mulier
1417,Frau::N,nissun,mulier
1418,Frau::N,nisu,mulier
1419,Frau::N,nissoon,mulier
1420,Frau::N,neezzan,mulier
1421,Frau::N,нызан,mulier
1422,Kind::N,maana,puer
1423,Kind::N,maana,infans
1424,Kind::N,mánná,puer
1425,Kind::N,mánná,infans
1426,Kind::N,mánná,puer
1427,Kind::N,mánná,infans
1428,Kind::N,pärni,puer
1429,Kind::N,pärni,infans
1430,Kind::N,páárnáš,puer
1431,Kind::N,páárnáš,infans
1432,Kind::N,pä´rnn,puer
1433,Kind::N,pä´rnn,infans
1434,Kind::N,päärnaž,puer
1435,Kind::N,päärnaž,infans
1436,Kind::N,па̄ррьн,puer
1437,Kind::N,па̄ррьн,infans
1438,Kind::N,па̄рнэнч,puer
1439,Kind::N,па̄рнэнч,infans
1440,Junge::N,påajke,puer
1441,Junge::N,baernie,puer
1442,Junge::N,birek,puer
1443,Junge::N,báhttja,puer
1444,Junge::N,gánda,puer
1445,Junge::N,bárdni,puer
1446,Junge::N,alge,puer
1447,Junge::N,â´lǧǧ,puer
1448,Junge::N,pä´rnn,puer
1449,Junge::N,па̄ррьн,puer
1450,Junge::N,па̄ррьшя,puer
1451,Mädchen::N,nïejte,puella
1452,Mädchen::N,niejdda,puella
1453,Mädchen::N,nieida,puella
1454,Mädchen::N,niei'dâ,puella
1455,Mädchen::N,nijdd,puella
1456,Mädchen::N,нӣйта,puella
1457,Familie::N,fuelhkie,familia
1458,Familie::N,beraj,familia
1459,Familie::N,fuolkke,familia
1460,Familie::N,famillja,familia
1461,Familie::N,bearaš,familia
1462,Familie::N,peerâ,familia
1463,Familie::N,piâr,familia
1464,Familie::N,пӣрас,familia
1465,Großvater::N,aajja,avus
1466,Großvater::N,áddjá,avus
1467,Großvater::N,áddjá,avus
1468,Großvater::N,äijih,avus
1469,Großvater::N,ä´jj,avus
1470,Großvater::N,а̄йя,avus
1471,Großmutter::N,aahka,avia
1472,Großmutter::N,áhkko,avia
1473,Großmutter::N,áhkku,avia
1474,Großmutter::N,ákku,avia
1475,Großmutter::N,äkk,avia
1476,Großmutter::N,ä´ǩǩ,avia
1477,Großmutter::N,а̄ка,avia
1478,Eltern::N,eejhtegh,parentes
1479,Eltern::N,æjgát,parentes
1480,Eltern::N,vánhemat,parentes
1481,Eltern::N,va'nhimeh,parentes
1482,Eltern::N,puär'raz,parentes
1483,Eltern::N,ро̄дҍхель,parentes
1484,Vater::N,aehtjie,pater
1485,Vater::N,áhttje,pater
1486,Vater::N,áhčči,pater
1487,Vater::N,eeči,pater
1488,Vater::N,e´čč,pater
1489,Vater::N,аджь,pater
1490,Mutter::N,ietnie,mater
1491,Mutter::N,iednne,mater
1492,Mutter::N,eadni,mater
1493,Mutter::N,enni,mater
