,Concept_ID,se,ku
745,Fluss::N,juuhâ,rûbar
746,Fluss::N,jokk,çem
747,Fluss::N,jokk,rûbar
748,Fluss::N,jeänn,çem
749,Fluss::N,jeänn,rûbar
750,Fluss::N,ё̄гк,çem
751,Fluss::N,ё̄гк,rûbar
752,Ufer::N,beala,kevî
753,Ufer::N,gádde,kevî
754,Ufer::N,gáddi,kevî
755,Ufer::N,riddo,kevî
756,Ufer::N,redd,kevî
757,Ufer::N,рыннт,kevî
758,Küste::N,mïere,berav
759,Küste::N,gaedtie,berav
760,Küste::N,merragádde,berav
761,Küste::N,merraguovllo,berav
762,Küste::N,gáddi,berav
763,Küste::N,riddo,berav
764,Küste::N,miârr'redd,berav
765,Küste::N,рыннт,berav
766,Festland::N,gaedtie,bejahî
767,Festland::N,gádde,bejahî
768,Festland::N,nannán,bejahî
769,Festland::N,kušknjâs,bejahî
770,Festland::N,eennâm,bejahî
771,Festland::N,jânnam,bejahî
772,Festland::N,ма̄ннтэр,bejahî
773,Meer::N,mearoe,behr
774,Meer::N,merra,behr
775,Meer::N,nuorre,behr
776,Meer::N,áhpi,behr
777,Meer::N,mearra,behr
778,Meer::N,meeṛâ,behr
779,Meer::N,miârr,behr
780,Meer::N,ме̄рр,behr
781,Bucht::N,loekte,derav
782,Bucht::N,oagge,derav
783,Bucht::N,luokta,derav
784,Bucht::N,luokta,derav
785,Bucht::N,čuáj̣á,derav
786,Bucht::N,luhtt,derav
787,Bucht::N,вӯнн,derav
788,Bucht::N,лӯххт,derav
789,Insel::N,sååle,girav
790,Insel::N,suoloj,girav
791,Insel::N,suolu,girav
792,Insel::N,suálui,girav
793,Insel::N,suâl,girav
794,Insel::N,суэл,girav
795,Blume::N,rïesege,kulînk
796,Blume::N,giedjek,kulînk
797,Blume::N,rássi,kulînk
798,Blume::N,kukká,kulînk
799,Blume::N,heä´rvvrää´ss,kulînk
800,Blume::N,ывьнэнч,kulînk
801,Gras::N,kraesie,giha
802,Gras::N,rásse,giha
803,Gras::N,rássi,giha
804,Gras::N,rääsi,giha
805,Gras::N,rää´ss,giha
806,Gras::N,ра̄ссь,giha
807,Wurzel::N,roehtse,reh
808,Wurzel::N,ruohttsa,reh
809,Wurzel::N,ruohtas,reh
810,Wurzel::N,veedis,reh
811,Wurzel::N,vue´ddes,reh
812,Wurzel::N,вуэнҍтэсь,reh
813,Baum::N,moere,dar
814,Baum::N,muorra,dar
815,Baum::N,muorra,dar
816,Baum::N,muoṛâ,dar
817,Baum::N,muõrr,dar
818,Baum::N,мӯрр,dar
819,Stamm::N,ståamhpe,bavik
820,Stamm::N,mátta,bavik
821,Stamm::N,galda,bavik
822,Stamm::N,ruŋgo,bavik
823,Stamm::N,stokk,bavik
824,Stamm::N,мӯрр,bavik
825,Stamm::N,кэ̄ллт,bavik
826,Rinde::N,gïrre,qaqil
827,Rinde::N,baarhkoe,qaqil
828,Rinde::N,bárkko,qaqil
829,Rinde::N,ostu,qaqil
830,Rinde::N,bárku,qaqil
831,Rinde::N,korrâ,qaqil
832,Rinde::N,kõrr,qaqil
833,Rinde::N,pärkk,qaqil
834,Rinde::N,кэ̄рр,qaqil
835,Rinde::N,па̄ҏҏк,qaqil
836,Ast::N,åeksie,gulî
837,Ast::N,oakse,gulî
838,Ast::N,oaksi,gulî
839,Ast::N,uák'si,gulî
840,Ast::N,å´hss,gulî
841,Ast::N,вуэккьс,gulî
842,Zweig::N,åeksie,şax
843,Zweig::N,oakse,şax
844,Zweig::N,rissi,şax
845,Zweig::N,syeṛi,şax
846,Zweig::N,sue´rr,şax
847,Zweig::N,рыссе,şax
848,Blatt::N,plienie,pel
849,Blatt::N,lassta,pel
850,Blatt::N,lasta,pel
851,Blatt::N,lostâ,pel
852,Blatt::N,lõstt,pel
853,Blatt::N,лэ̄сст,pel
854,Birke::N,såekie,dara sipî
855,Birke::N,soahke,dara sipî
856,Birke::N,soahki,dara sipî
857,Birke::N,suáhi,dara sipî
858,Birke::N,suâ´ǩǩ,dara sipî
859,Birke::N,пе̄ссьмӯрр,dara sipî
860,Kiefer[Baum]::N,bietsie,dara bî
861,Kiefer[Baum]::N,hájkka,dara bî
862,Kiefer[Baum]::N,biehtse,dara bî
863,Kiefer[Baum]::N,beahci,dara bî
864,Kiefer[Baum]::N,peeci,dara bî
865,Kiefer[Baum]::N,pie´cc,dara bî
866,Kiefer[Baum]::N,пе̄дзь,dara bî
867,Weide[Baum]::N,saalje,dara belalûk
868,Weide[Baum]::N,sállja,dara belalûk
869,Weide[Baum]::N,sieđga,dara belalûk
870,Weide[Baum]::N,puájui,dara belalûk
871,Weide[Baum]::N,puäi,dara belalûk
872,Weide[Baum]::N,пуай,dara belalûk
873,Tanne::N,goese,merx
874,Tanne::N,guossa,merx
875,Tanne::N,guossa,merx
876,Tanne::N,kuosâ,merx
877,Tanne::N,kuõss,merx
878,Tanne::N,кӯсс,merx
879,Horn::N,tjåervie,strô
880,Horn::N,tjoarvve,strô
881,Horn::N,čoarvi,strô
882,Horn::N,čuár'vi,strô
883,Horn::N,čuä´rvv,strô
884,Horn::N,чуэррьв,strô
885,Feder::N,badtse,pîrtîk
886,Feder::N,dålgge,pîrtîk
887,Feder::N,bozza,pîrtîk
888,Feder::N,puzzâ,pîrtîk
889,Feder::N,tolge,pîrtîk
890,Feder::N,poʒʒ,pîrtîk
891,Feder::N,по̄ннц,pîrtîk
892,Fell::N,njaltja,heyar
893,Fell::N,duollje,heyar
894,Fell::N,náhkki,heyar
895,Fell::N,dorkkas,heyar
896,Fell::N,turkkâ,heyar
897,Fell::N,tyel'ji,heyar
898,Fell::N,nähki,heyar
899,Fell::N,torkk,heyar
900,Fell::N,čåu´dd,heyar
901,Fell::N,tue´l'lj,heyar
902,Fell::N,тӯлльй,heyar
903,Flügel::N,såaja,per
904,Flügel::N,såajoe,per
905,Flügel::N,soadje,per
906,Flügel::N,soadji,per
907,Flügel::N,suáj̣á,per
908,Flügel::N,suäjj,per
909,Flügel::N,суэйй,per
910,Klaue::N,gadtse,napîk
911,Klaue::N,guober,napîk
912,Klaue::N,gazza,napîk
913,Klaue::N,kozzâ,napîk
914,Klaue::N,kõʒʒ,napîk
915,Klaue::N,кэ̄ннц,napîk
916,Kralle::N,gadtse,dinik
917,Kralle::N,gadtse,dirnax
918,Kralle::N,gadtsa,dinik
919,Kralle::N,gadtsa,dirnax
920,Kralle::N,gazza,dinik
921,Kralle::N,gazza,dirnax
922,Kralle::N,kozzâ,dinik
923,Kralle::N,kozzâ,dirnax
924,Kralle::N,kõʒʒ,dinik
925,Kralle::N,kõʒʒ,dirnax
926,Kralle::N,ке̄бпель,dinik
927,Kralle::N,ке̄бпель,dirnax
928,Schwanz::N,siejpie,dûv
929,Schwanz::N,siejbbe,dûv
930,Schwanz::N,bađuš,dûv
931,Schwanz::N,seaibi,dûv
932,Schwanz::N,seibi,dûv
933,Schwanz::N,sei´bb,dûv
934,Schwanz::N,piä´cciǩ,dûv
935,Schwanz::N,пиджь,dûv
936,Schwanz::N,се̄ййп,dûv
937,Schwanz::N,пе̄цехь,dûv
938,Ei::N,munnie,hêk
939,Ei::N,månne,hêk
940,Ei::N,monni,hêk
941,Ei::N,maṇe,hêk
942,Ei::N,mââ´nn,hêk
943,Ei::N,маннҍ,hêk
944,Nest::N,biesie,hêlîn
945,Nest::N,biesse,hêlîn
946,Nest::N,beassi,hêlîn
947,Nest::N,peesi,hêlîn
948,Nest::N,piervâl,hêlîn
949,Nest::N,piä´ss,hêlîn
950,Nest::N,пе̄ссь,hêlîn
951,Bau::N,biesie,avahî
952,Bau::N,biedjo,avahî
953,Bau::N,liesso,avahî
954,Bau::N,biedju,avahî
955,Bau::N,piäju,avahî
956,Bau::N,вуэӈӈк,avahî
957,Tier::N,juvre,heywan
958,Tier::N,udos,heywan
959,Tier::N,divrre,heywan
960,Tier::N,luohtok,heywan
961,Tier::N,ealli,heywan
962,Tier::N,ellee,heywan
963,Tier::N,jie´lli,heywan
964,Tier::N,жыва,heywan
965,Herde::N,dåehkie,hoz
966,Herde::N,ællo,hoz
967,Herde::N,fuovva,hoz
968,Herde::N,doahkki,hoz
969,Herde::N,čagge,hoz
970,Herde::N,tukk,hoz
971,Herde::N,vâ´lvv,hoz
972,Herde::N,чуэз,hoz
973,Herde::N,чӣгар,hoz
974,Kuh::N,govse,çêlek
975,Kuh::N,gussa,çêlek
976,Kuh::N,gussa,çêlek
977,Kuh::N,kussâ,çêlek
978,Kuh::N,kuss,çêlek
979,Kuh::N,лӣххьм,çêlek
980,Bulle::N,vuaksa,ga
981,Bulle::N,vuoksá,ga
982,Bulle::N,heargi,ga
983,Bulle::N,vuák'sá,ga
984,Bulle::N,ergi,ga
985,Bulle::N,vuâhss,ga
986,Bulle::N,е̄ррьк,ga
987,Pferd::N,hierkie,hesp
988,Pferd::N,råsse,hesp
989,Pferd::N,hæssta,hesp
990,Pferd::N,heavuš,hesp
991,Pferd::N,hiävuš,hesp
992,Pferd::N,heävaš,hesp
993,Pferd::N,ро̄ссь,hesp
994,Schaf::N,sïrve,mîh
995,Schaf::N,sávttsa,mîh
996,Schaf::N,sávza,mîh
997,Schaf::N,savzâ,mîh
998,Schaf::N,sauʒʒ,mîh
999,Schaf::N,ла̄мьпесь,mîh
1000,Schwein::N,snurke,beraz
1001,Schwein::N,svijnne,beraz
1002,Schwein::N,spiidni,beraz
1003,Schwein::N,šahe,beraz
1004,Schwein::N,šââ´ǩǩ,beraz
1005,Schwein::N,ша̄гкь,beraz
1006,Hund::N,bïenje,seh
1007,Hund::N,bena,seh
1008,Hund::N,beana,seh
1009,Hund::N,peenuv,seh
1010,Hund::N,piânnai,seh
1011,Hund::N,пе̄ннэ,seh
1012,Katze::N,gaahtoe,pişîk
1013,Katze::N,gáhtto,pişîk
1014,Katze::N,bussá,pişîk
1015,Katze::N,kissá,pişîk
1016,Katze::N,kaass,pişîk
1017,Katze::N,ко̄а̄сс,pişîk
1018,Bär::N,gumsie,hirç
1019,Bär::N,biernna,hirç
1020,Bär::N,guovža,hirç
1021,Bär::N,bierdna,hirç
1022,Bär::N,kuob'žâ,hirç
1023,Bär::N,kue´bǯǯ,hirç
1024,Bär::N,та̄лл,hirç
1025,Eichhörnchen::N,åeruve,pilûr
1026,Eichhörnchen::N,oarre,pilûr
1027,Eichhörnchen::N,oarri,pilûr
1028,Eichhörnchen::N,uár'ree,pilûr
1029,Eichhörnchen::N,vuä´r'rev,pilûr
1030,Eichhörnchen::N,вуэррев,pilûr
1031,Elch::N,ïelje,pazkovî
1032,Elch::N,ællja,pazkovî
1033,Elch::N,sarvva,pazkovî
1034,Elch::N,ealga,pazkovî
1035,Elch::N,sorvâ,pazkovî
1036,Elch::N,sõrvv,pazkovî
1037,Elch::N,сэ̄ррв,pazkovî
1038,Fuchs::N,riepie,rovî
1039,Fuchs::N,riebij,rovî
1040,Fuchs::N,rieban,rovî
1041,Fuchs::N,riemnjis,rovî
1042,Fuchs::N,rie´mjj,rovî
1043,Fuchs::N,рӣммьн,rovî
1044,Hase::N,njåemele,kîroşk
1045,Hase::N,njoammel,kîroşk
1046,Hase::N,njoammil,kîroşk
1047,Hase::N,njuámmil,kîroşk
1048,Hase::N,njue´m'mel,kîroşk
1049,Hase::N,нюэммель,kîroşk
1050,Maus::N,snjeara,mişk
1051,Maus::N,snjierrá,mişk
1052,Maus::N,sáhpán,mişk
1053,Maus::N,säplig,mişk
1054,Maus::N,sä´ppli,mişk
1055,Maus::N,са̄хпьлинк,mişk
1056,Wolf::N,sïejpe,gur
1057,Wolf::N,stálppe,gur
1058,Wolf::N,stáhkke,gur
1059,Wolf::N,ruomas,gur
1060,Wolf::N,kumpe,gur
1061,Wolf::N,návdi,gur
1062,Wolf::N,kumppi,gur
1063,Wolf::N,ku´mpp,gur
1064,Wolf::N,pââ´ldes,gur
1065,Wolf::N,чиррм,gur
1066,Wolf::N,пальтӭсь,gur
1067,Vogel::N,ledtie,çûk
1068,Vogel::N,lådde,çûk
1069,Vogel::N,loddi,çûk
1070,Vogel::N,lodde,çûk
1071,Vogel::N,lå´dd,çûk
1072,Vogel::N,лоаннҍт,çûk
1073,Schwarm::N,dåehkie,lufik
1074,Schwarm::N,doahkke,lufik
1075,Schwarm::N,doahkki,lufik
1076,Schwarm::N,tuák'ki,lufik
1077,Schwarm::N,parvv,lufik
1078,Schwarm::N,туххк,lufik
1079,Huhn::N,vöönhtse,mirîşk
1080,Huhn::N,vuonntsá,mirîşk
1081,Huhn::N,vuonccis,mirîşk
1082,Huhn::N,kääṇi,mirîşk
1083,Huhn::N,kää´nn,mirîşk
1084,Huhn::N,ка̄ннҌ,mirîşk
1085,Hahn::N,deere,dîk
1086,Hahn::N,hádna,dîk
1087,Hahn::N,åresvuonntsá,dîk
1088,Hahn::N,vuonccis,dîk
1089,Hahn::N,kääṇi,dîk
1090,Hahn::N,åå´reskää´nn,dîk
1091,Hahn::N,пе̄ттэх,dîk
1092,Gans::N,gaase,qaz
1093,Gans::N,gássa,qaz
1094,Gans::N,čuonji,qaz
1095,Gans::N,čuá'njá,qaz
1096,Gans::N,čue´nj,qaz
1097,Gans::N,чуэнь,qaz
1098,Adler::N,aarhtse,eylo
1099,Adler::N,goasskem,eylo
1100,Adler::N,goaskin,eylo
1101,Adler::N,kuás'kim,eylo
1102,Adler::N,kuä´cǩǩem,eylo
1103,Adler::N,куэцькем,eylo
1104,Ente::N,tjååtsele,werdek
1105,Ente::N,vuojatjis,werdek
1106,Ente::N,čáhceloddi,werdek
1107,Ente::N,vuonjâč,werdek
1108,Ente::N,vuõnjâč,werdek
1109,Ente::N,ча̄дзьлоаннҍт,werdek
1110,Eule::N,snjågloe,bûm
1111,Eule::N,snjågloe,kund
1112,Eule::N,skunjok,bûm
1113,Eule::N,skunjok,kund
1114,Eule::N,skuolfi,bûm
1115,Eule::N,skuolfi,kund
1116,Eule::N,ijjâlodde,bûm
1117,Eule::N,ijjâlodde,kund
1118,Eule::N,iiđsaž,bûm
1119,Eule::N,iiđsaž,kund
1120,Eule::N,кунньлоаннҍт,bûm
1121,Eule::N,кунньлоаннҍт,kund
1122,Eule::N,чӯзэм вуэһпэй,bûm
1123,Eule::N,чӯзэм вуэһпэй,kund
1124,Kranich::N,goerke,quling
1125,Kranich::N,guorgga,quling
1126,Kranich::N,guorga,quling
1127,Kranich::N,kuor'gâ,quling
1128,Kranich::N,kuõrgg,quling
1129,Kranich::N,кӯррк,quling
1130,Krähe::N,voerhtje,qijik
1131,Krähe::N,gárránis,qijik
1132,Krähe::N,vuoratjis,qijik
1133,Krähe::N,vuoražas,qijik
1134,Krähe::N,vuorččis,qijik
1135,Krähe::N,vuorâč,qijik
1136,Krähe::N,vuõrâč,qijik
1137,Krähe::N,вӯрэч,qijik
1138,Kuckuck::N,gïeke,pepûk
1139,Kuckuck::N,giehka,pepûk
1140,Kuckuck::N,giehka,pepûk
1141,Kuckuck::N,kiehâ,pepûk
1142,Kuckuck::N,ǩiõkk,pepûk
1143,Kuckuck::N,кӣгк,pepûk
1144,Schwan::N,njoktje,qû
1145,Schwan::N,snjuktja,qû
1146,Schwan::N,njukča,qû
1147,Schwan::N,njuhčâ,qû
1148,Schwan::N,njuhčč,qû
1149,Schwan::N,нюххч,qû
1150,Fisch::N,guelie,masî
1151,Fisch::N,guolle,masî
1152,Fisch::N,guolli,masî
1153,Fisch::N,kyeḷi,masî
1154,Fisch::N,kue´ll,masî
1155,Fisch::N,кӯлль,masî
1156,Barsch::N,sihtege,okûn
1157,Barsch::N,vuoskun,okûn
1158,Barsch::N,vuoskku,okûn
1159,Barsch::N,vuásku,okûn
1160,Barsch::N,vuâsk,okûn
1161,Barsch::N,вуэсск,okûn
1162,Hecht::N,haavke,mesîyê lûf
1163,Hecht::N,hávgga,mesîyê lûf
1164,Hecht::N,hávga,mesîyê lûf
1165,Hecht::N,puško,mesîyê lûf
1166,Hecht::N,nu´ǩǩeš,mesîyê lûf
1167,Hecht::N,ныгкешь,mesîyê lûf
1168,Schlange[Tier]::N,gïermesje,mar
1169,Schlange[Tier]::N,germaj,mar
1170,Schlange[Tier]::N,gearpmaš,mar
1171,Schlange[Tier]::N,kyev'đi,mar
1172,Schlange[Tier]::N,ku´vdd,mar
1173,Schlange[Tier]::N,кӯввьт,mar
1174,Wurm::N,mietie,kurm
1175,Wurm::N,maarhke,kurm
1176,Wurm::N,mádo,kurm
1177,Wurm::N,máhtu,kurm
1178,Wurm::N,máátu,kurm
1179,Wurm::N,määtt,kurm
1180,Wurm::N,ма̄дт,kurm
1181,Spinne::N,hievnie,pîrê
1182,Spinne::N,hievnne,pîrê
1183,Spinne::N,heavdni,pîrê
1184,Spinne::N,evni,pîrê
1185,Spinne::N,eeunaž,pîrê
1186,Spinne::N,о̄а̄з,pîrê
1187,Ameise::N,garhke,mîro
1188,Ameise::N,garhke,gêrîk
1189,Ameise::N,gårkkå,mîro
1190,Ameise::N,gårkkå,gêrîk
1191,Ameise::N,gotka,mîro
1192,Ameise::N,gotka,gêrîk
1193,Ameise::N,kutkâ,mîro
1194,Ameise::N,kutkâ,gêrîk
1195,Ameise::N,kotkk,mîro
1196,Ameise::N,kotkk,gêrîk
1197,Ameise::N,ко̄ттк,mîro
1198,Ameise::N,ко̄ттк,gêrîk
1199,Laus::N,dihkie,spi
1200,Laus::N,dihkke,spi
1201,Laus::N,dihkki,spi
1202,Laus::N,tikke,spi
1203,Laus::N,te´ǩǩ,spi
1204,Laus::N,тыһкь,spi
1205,Mücke::N,tjoejhke,mêş
1206,Mücke::N,tjuojkka,mêş
1207,Mücke::N,čuoika,mêş
1208,Mücke::N,čuoš'kâ,mêş
1209,Mücke::N,čuõškk,mêş
1210,Mücke::N,чӯшшк,mêş
1211,Fliege::N,tjoere,mêş
1212,Fliege::N,boerege,mêş
1213,Fliege::N,tjuruk,mêş
1214,Fliege::N,čuru,mêş
1215,Fliege::N,kiärpáš,mêş
1216,Fliege::N,čuâr,mêş
1217,Fliege::N,čuâras,mêş
1218,Fliege::N,чуэраш,mêş
1219,Schmetterling::N,biejjielåbloe,perperîk
1220,Schmetterling::N,biejvvelådde,perperîk
1221,Schmetterling::N,beaiveloddi,perperîk
1222,Schmetterling::N,piäi'vááloddááš,perperîk
1223,Schmetterling::N,ä´llbaž,perperîk
1224,Schmetterling::N,pei´vvlå´dd,perperîk
1225,Schmetterling::N,а̄лльп,perperîk
1226,Beere::N,muerjie,hirç
1227,Beere::N,muorjje,hirç
1228,Beere::N,muorji,hirç
1229,Beere::N,myer'ji,hirç
1230,Beere::N,mue´rjj,hirç
1231,Beere::N,мӯррьй,hirç
1232,Apfel::N,æbpla,sêv
1233,Apfel::N,ehpal,sêv
1234,Apfel::N,eppel,sêv
1235,Apfel::N,eahppel,sêv
1236,Apfel::N,я̄блэк,sêv
1237,Pilz::N,goebpere,bîrov
1238,Pilz::N,guoppar,bîrov
1239,Pilz::N,guoppar,bîrov
1240,Pilz::N,kuobâr,bîrov
1241,Pilz::N,kuõbbâr,bîrov
1242,Pilz::N,кӯмпар,bîrov
1243,Zwiebel::N,lööke,pîvaz
1244,Zwiebel::N,løhkka,pîvaz
1245,Zwiebel::N,lávki,pîvaz
1246,Zwiebel::N,luukk,pîvaz
1247,Zwiebel::N,луквець,pîvaz
1248,Saat::N,saajoe,tov
1249,Saat::N,sádjo,tov
1250,Saat::N,siepman,tov
1251,Saat::N,siemâ,tov
1252,Saat::N,siõm,tov
1253,Saat::N,се̄м,tov
1254,Korn::N,gernie,dexl
1255,Korn::N,gårnnetjalmme,dexl
1256,Korn::N,gordni,dexl
1257,Korn::N,jiṿe,dexl
1258,Korn::N,ле̄ййп,dexl
1259,Heu::N,suejnieh,sap
1260,Heu::N,ájvve,sap
1261,Heu::N,suoidni,sap
1262,Heu::N,syei'ni,sap
1263,Heu::N,suei´nn,sap
1264,Heu::N,сӯййн,sap
1265,Schale::N,gïrre,qaşik
1266,Schale::N,garra,qaşik
1267,Schale::N,skádne,qaşik
1268,Schale::N,garra,qaşik
1269,Schale::N,korrâ,qaşik
1270,Schale::N,kõrr,qaşik
1271,Schale::N,ю̄дтҍ,qaşik
1272,Grube::N,haevtie,çahl
1273,Grube::N,rågge,çahl
1274,Grube::N,gohpi,çahl
1275,Grube::N,roggi,çahl
1276,Grube::N,kyep'pi,çahl
1277,Grube::N,rogge,çahl
1278,Grube::N,rå´ǧǧ,çahl
1279,Grube::N,kåå´pp,çahl
1280,Grube::N,коабпь,çahl
1281,Falle::N,barta,dafik
1282,Falle::N,ruevtie,dafik
1283,Falle::N,gillar,dafik
1284,Falle::N,ruovdde,dafik
1285,Falle::N,rihtá,dafik
1286,Falle::N,báhcahat,dafik
1287,Falle::N,ká'skástâh,dafik
1288,Falle::N,ää´ǧǧes,dafik
1289,Falle::N,кӣлл,dafik
1290,Falle::N,ше̄шшь,dafik
1291,Schlinge::N,latjka,dahf
1292,Schlinge::N,gieras,dahf
1293,Schlinge::N,mohkki,dahf
1294,Schlinge::N,kieḷâ,dahf
1295,Schlinge::N,ǩiõll,dahf
1296,Schlinge::N,ää´ǧǧes,dahf
1297,Schlinge::N,кӣлл,dahf
1298,Schlinge::N,ше̄шшь,dahf
1299,Spur::N,gïeje,rêç
1300,Spur::N,luodda,rêç
1301,Spur::N,joavnes,rêç
1302,Spur::N,luodda,rêç
1303,Spur::N,luod'dâ,rêç
1304,Spur::N,ǩiõjj,rêç
1305,Spur::N,кӣйй,rêç
1306,Asche::N,govne,xweli
1307,Asche::N,gudna,xweli
1308,Asche::N,gutna,xweli
1309,Asche::N,kunnâ,xweli
1310,Asche::N,kunn,xweli
1311,Asche::N,кунн,xweli
1312,Dreck::N,haaskoe,gemarî
1313,Dreck::N,lænjok,gemarî
1314,Dreck::N,baška,gemarî
1315,Dreck::N,duova,gemarî
1316,Dreck::N,durdi,gemarî
1317,Dreck::N,tuol'vâ,gemarî
1318,Dreck::N,sähss,gemarî
1319,Dreck::N,са̄ккьс,gemarî
1320,Eisen::N,ruevtie,hesing
1321,Eisen::N,ruovdde,hesing
1322,Eisen::N,ruovdi,hesing
1323,Eisen::N,ryev'di,hesing
1324,Eisen::N,ru´vdd,hesing
1325,Eisen::N,рӯввьт,hesing
1326,Gold::N,gullie,zêr
1327,Gold::N,gålle,zêr
1328,Gold::N,golli,zêr
1329,Gold::N,kolle,zêr
1330,Gold::N,kå´ll,zêr
1331,Gold::N,коалль,zêr
1332,Silber::N,sïlpe,zîv
1333,Silber::N,silbba,zîv
1334,Silber::N,silba,zîv
1335,Silber::N,silbâ,zîv
1336,Silber::N,silbb,zîv
1337,Silber::N,сыллп,zîv
1338,Kohle::N,tjïrre,komir
1339,Kohle::N,tjahta,komir
1340,Kohle::N,čitna,komir
1341,Kohle::N,illâ,komir
1342,Kohle::N,čiđđâ,komir
1343,Kohle::N,ill,komir
1344,Kohle::N,ылл,komir
1345,Glas::N,klaase,qedeh
1346,Glas::N,glássa,qedeh
1347,Glas::N,lássa,qedeh
1348,Glas::N,laasâ,qedeh
1349,Glas::N,steehl,qedeh
1350,Glas::N,сте̄клэ,qedeh
1351,Lehm::N,laejrie,kelpîç
1352,Lehm::N,lænnjgá,kelpîç
1353,Lehm::N,láirá,kelpîç
1354,Lehm::N,njaajâ,kelpîç
1355,Lehm::N,saavv,kelpîç
1356,Lehm::N,чуййв,kelpîç
1357,Lehm::N,чуввьй,kelpîç
1358,Sand::N,saedtie,qûm
1359,Sand::N,sáttoj,qûm
1360,Sand::N,tjievrra,qûm
1361,Sand::N,sáttu,qûm
1362,Sand::N,čunoi,qûm
1363,Sand::N,vuõddâs,qûm
1364,Sand::N,вӯнтас,qûm
1365,Mensch::N,almetje,mirov
1366,Mensch::N,ulmusj,mirov
1367,Mensch::N,olmmoš,mirov
1368,Mensch::N,olmooš,mirov
1369,Mensch::N,ooumâž,mirov
1370,Mensch::N,олма,mirov
1371,Mann::N,ålma,mêr
1372,Mann::N,ålmåj,mêr
1373,Mann::N,olmmái,mêr
1374,Mann::N,a'lmai,mêr
1375,Mann::N,åålm,mêr
1376,Mann::N,ка̄ллесь,mêr
1377,Frau::N,nyjsene,jin
1378,Frau::N,nissun,jin
1379,Frau::N,nisu,jin
1380,Frau::N,nissoon,jin
1381,Frau::N,neezzan,jin
1382,Frau::N,нызан,jin
1383,Kind::N,maana,zarok
1384,Kind::N,mánná,zarok
1385,Kind::N,mánná,zarok
1386,Kind::N,pärni,zarok
1387,Kind::N,páárnáš,zarok
1388,Kind::N,pä´rnn,zarok
1389,Kind::N,päärnaž,zarok
1390,Kind::N,па̄ррьн,zarok
1391,Kind::N,па̄рнэнч,zarok
1392,Junge::N,påajke,kur
1393,Junge::N,baernie,kur
1394,Junge::N,birek,kur
1395,Junge::N,báhttja,kur
1396,Junge::N,gánda,kur
1397,Junge::N,bárdni,kur
1398,Junge::N,alge,kur
1399,Junge::N,â´lǧǧ,kur
1400,Junge::N,pä´rnn,kur
1401,Junge::N,па̄ррьн,kur
1402,Junge::N,па̄ррьшя,kur
1403,Mädchen::N,nïejte,keç
1404,Mädchen::N,nïejte,keçik
1405,Mädchen::N,niejdda,keç
1406,Mädchen::N,niejdda,keçik
1407,Mädchen::N,nieida,keç
1408,Mädchen::N,nieida,keçik
1409,Mädchen::N,niei'dâ,keç
1410,Mädchen::N,niei'dâ,keçik
1411,Mädchen::N,nijdd,keç
1412,Mädchen::N,nijdd,keçik
1413,Mädchen::N,нӣйта,keç
1414,Mädchen::N,нӣйта,keçik
1415,Familie::N,fuelhkie,malbat
1416,Familie::N,beraj,malbat
1417,Familie::N,fuolkke,malbat
1418,Familie::N,famillja,malbat
1419,Familie::N,bearaš,malbat
1420,Familie::N,peerâ,malbat
1421,Familie::N,piâr,malbat
1422,Familie::N,пӣрас,malbat
1423,Großvater::N,aajja,bapîr
1424,Großvater::N,áddjá,bapîr
1425,Großvater::N,áddjá,bapîr
1426,Großvater::N,äijih,bapîr
1427,Großvater::N,ä´jj,bapîr
1428,Großvater::N,а̄йя,bapîr
1429,Großmutter::N,aahka,pîrik
1430,Großmutter::N,áhkko,pîrik
1431,Großmutter::N,áhkku,pîrik
1432,Großmutter::N,ákku,pîrik
1433,Großmutter::N,äkk,pîrik
1434,Großmutter::N,ä´ǩǩ,pîrik
1435,Großmutter::N,а̄ка,pîrik
1436,Eltern::N,eejhtegh,bavudê
1437,Eltern::N,æjgát,bavudê
1438,Eltern::N,vánhemat,bavudê
1439,Eltern::N,va'nhimeh,bavudê
1440,Eltern::N,puär'raz,bavudê
1441,Eltern::N,ро̄дҍхель,bavudê
1442,Vater::N,aehtjie,bav
1443,Vater::N,áhttje,bav
1444,Vater::N,áhčči,bav
1445,Vater::N,eeči,bav
1446,Vater::N,e´čč,bav
1447,Vater::N,аджь,bav
1448,Mutter::N,ietnie,dê
1449,Mutter::N,ietnie,dayik
1450,Mutter::N,iednne,dê
1451,Mutter::N,iednne,dayik
1452,Mutter::N,eadni,dê
1453,Mutter::N,eadni,dayik
1454,Mutter::N,enni,dê
1455,Mutter::N,enni,dayik
1456,Mutter::N,jeä´n'n,dê
1457,Mutter::N,jeä´n'n,dayik
1458,Mutter::N,е̄ннҍ,dê
1459,Mutter::N,е̄ннҍ,dayik
1460,Sohn::N,elkie,kur
1461,Sohn::N,baernie,kur
1462,Sohn::N,bárnne,kur
1463,Sohn::N,bárdni,kur
1464,Sohn::N,alge,kur
1465,Sohn::N,pärni,kur
1466,Sohn::N,â´lǧǧ,kur
1467,Sohn::N,pä´rnn,kur
1468,Sohn::N,алльк,kur
1469,Tochter::N,nïejte,keç
1470,Tochter::N,daktere,keç
1471,Tochter::N,niejdda,keç
1472,Tochter::N,nieida,keç
1473,Tochter::N,niei'dâ,keç
