,Concept_ID,eu,se
3221,Faden::N,hari,lääi´j
3222,Faden::N,hari,сӯнн
3223,Knopf::N,botoi,balhka
3224,Knopf::N,botoi,boallo
3225,Knopf::N,botoi,boallu
3226,Knopf::N,botoi,puál'lu
3227,Knopf::N,botoi,puäll
3228,Knopf::N,botoi,пуалл
3229,Knoten::N,korapilo,tjoelme
3230,Knoten::N,korapilo,tjuolmma
3231,Knoten::N,korapilo,čuolbma
3232,Knoten::N,korapilo,čuol'mâ
3233,Knoten::N,korapilo,čuõlmm
3234,Knoten::N,korapilo,чӯллм
3235,Farbe::N,pintura,klaerie
3236,Farbe::N,pintura,ivnne
3237,Farbe::N,pintura,bájnno
3238,Farbe::N,pintura,mola
3239,Farbe::N,pintura,fearga
3240,Farbe::N,pintura,maalâ
3241,Farbe::N,pintura,páinu
3242,Farbe::N,pintura,kälkk
3243,Farbe::N,pintura,по̄а̄ййн
3244,Kleidung::N,arropa,tyjje
3245,Kleidung::N,arropa,gárvvo
3246,Kleidung::N,arropa,bivttas
3247,Kleidung::N,arropa,piivtâs
3248,Kleidung::N,arropa,pivoh
3249,Kleidung::N,arropa,piiutâs
3250,Kleidung::N,arropa,о̄а̄з
3251,Kleidung::N,jantziak,tyjje
3252,Kleidung::N,jantziak,gárvvo
3253,Kleidung::N,jantziak,bivttas
3254,Kleidung::N,jantziak,piivtâs
3255,Kleidung::N,jantziak,pivoh
3256,Kleidung::N,jantziak,piiutâs
3257,Kleidung::N,jantziak,о̄а̄з
3258,Hemd::N,atorra,sjåarhtoe
3259,Hemd::N,atorra,skirtto
3260,Hemd::N,atorra,báidi
3261,Hemd::N,atorra,päiđi
3262,Hemd::N,atorra,päidd
3263,Hemd::N,atorra,па̄ййт
3264,Hemd::N,alkandora,sjåarhtoe
3265,Hemd::N,alkandora,skirtto
3266,Hemd::N,alkandora,báidi
3267,Hemd::N,alkandora,päiđi
3268,Hemd::N,alkandora,päidd
3269,Hemd::N,alkandora,па̄ййт
3270,Kragen::N,idun,döörhke
3271,Kragen::N,idun,tjiebet
3272,Kragen::N,idun,tjehpuris
3273,Kragen::N,idun,čeabet
3274,Kragen::N,idun,kráva
3275,Kragen::N,idun,siä'pulâs
3276,Kragen::N,idun,seäp'plõs
3277,Kragen::N,idun,ко̄а̄влас
3278,Ärmel::N,mahuka,sissie
3279,Ärmel::N,mahuka,sasse
3280,Ärmel::N,mahuka,soadji
3281,Ärmel::N,mahuka,suájá
3282,Ärmel::N,mahuka,suäjj
3283,Ärmel::N,mahuka,суэйй
3284,Hose::N,prakak,måvhka
3285,Hose::N,prakak,båkså
3286,Hose::N,prakak,buvssat
3287,Hose::N,prakak,puuvsah
3288,Hose::N,prakak,puus
3289,Hose::N,prakak,пукс
3290,Hose::N,prakak,ко̄а̄дтӭ
3291,Hose::N,galtzak,måvhka
3292,Hose::N,galtzak,båkså
3293,Hose::N,galtzak,buvssat
3294,Hose::N,galtzak,puuvsah
3295,Hose::N,galtzak,puus
3296,Hose::N,galtzak,пукс
3297,Hose::N,galtzak,ко̄а̄дтӭ
3298,Gürtel::N,gerriko,juvvie
3299,Gürtel::N,gerriko,beelhte
3300,Gürtel::N,gerriko,avve
3301,Gürtel::N,gerriko,getsam
3302,Gürtel::N,gerriko,boagán
3303,Gürtel::N,gerriko,pooṿij
3304,Gürtel::N,gerriko,puäǥǥanj
3305,Gürtel::N,gerriko,эвв
3306,Mütze::N,txano,tjohpe
3307,Mütze::N,txano,gahper
3308,Mütze::N,txano,gahpir
3309,Mütze::N,txano,kappeer
3310,Mütze::N,txano,keä´p'per
3311,Mütze::N,txano,кабперь
3312,Mütze::N,txapel,tjohpe
3313,Mütze::N,txapel,gahper
3314,Mütze::N,txapel,gahpir
3315,Mütze::N,txapel,kappeer
3316,Mütze::N,txapel,keä´p'per
3317,Mütze::N,txapel,кабперь
3318,Schuh::N,oski,gaamege
3319,Schuh::N,oski,gáma
3320,Schuh::N,oski,skuovva
3321,Schuh::N,oski,gáma
3322,Schuh::N,oski,kaamâ
3323,Schuh::N,oski,kaammi
3324,Schuh::N,oski,камаша
3325,Schuh::N,oinetako,gaamege
3326,Schuh::N,oinetako,gáma
3327,Schuh::N,oinetako,skuovva
3328,Schuh::N,oinetako,gáma
3329,Schuh::N,oinetako,kaamâ
3330,Schuh::N,oinetako,kaammi
3331,Schuh::N,oinetako,камаша
3332,Stiefel::N,bota,steeblege
3333,Stiefel::N,bota,stiebil
3334,Stiefel::N,bota,sáhpis
3335,Stiefel::N,bota,sáppat
3336,Stiefel::N,bota,steevvil
3337,Stiefel::N,bota,sa´ppi
3338,Stiefel::N,bota,са̄ххпе
3339,Ring::N,uztai,rïngke
3340,Ring::N,uztai,suormas
3341,Ring::N,uztai,suorpmas
3342,Ring::N,uztai,suormâs
3343,Ring::N,uztai,suõrmâs
3344,Ring::N,uztai,сӯрмас
3345,Band::N,zinta,baante
3346,Band::N,zinta,bádde
3347,Band::N,zinta,báddi
3348,Band::N,zinta,päddi
3349,Band::N,zinta,liântt
3350,Band::N,zinta,källre´ppiǩ
3351,Band::N,zinta,ля̄ӊӊт
3352,Band::N,xingola,baante
3353,Band::N,xingola,bádde
3354,Band::N,xingola,báddi
3355,Band::N,xingola,päddi
3356,Band::N,xingola,liântt
3357,Band::N,xingola,källre´ppiǩ
3358,Band::N,xingola,ля̄ӊӊт
3359,Kamm::N,orrazi,gaampe
3360,Kamm::N,orrazi,rájdam
3361,Kamm::N,orrazi,tjåhkom
3362,Kamm::N,orrazi,čohkun
3363,Kamm::N,orrazi,čohhoom
3364,Kamm::N,orrazi,čååǥǥam
3365,Kamm::N,orrazi,чоагкь
3366,Spiegel::N,mirail,guelmiedahke
3367,Spiegel::N,mirail,spiedjil
3368,Spiegel::N,mirail,speajal
3369,Spiegel::N,mirail,speeijal
3370,Spiegel::N,mirail,suei´mkar
3371,Spiegel::N,mirail,кыффкэмка̄ррь
3372,Spiegel::N,mirail,зе̄ркал
3373,Riemen::N,uhal,györtenje
3374,Riemen::N,uhal,rájppe
3375,Riemen::N,uhal,garttsa
3376,Riemen::N,uhal,lávži
3377,Riemen::N,uhal,läbži
3378,Riemen::N,uhal,läbǯǯ
3379,Riemen::N,uhal,ре̄ммь
3380,Schnur::N,lokailu,gurrie
3381,Schnur::N,lokailu,gáras
3382,Schnur::N,lokailu,garca
3383,Schnur::N,lokailu,orrâ
3384,Schnur::N,lokailu,nue´rr
3385,Schnur::N,lokailu,нӯррь
3386,Leine::N,lotura,baante
3387,Leine::N,lotura,gájnno
3388,Leine::N,lotura,báddi
3389,Leine::N,lotura,oarra
3390,Leine::N,lotura,läbži
3391,Leine::N,lotura,läbǯǯ
3392,Leine::N,lotura,ла̄ммч
3393,Decke::N,burusi,gaptjese
3394,Decke::N,burusi,rádno
3395,Decke::N,burusi,gåbtjås
3396,Decke::N,burusi,tæhppin
3397,Decke::N,burusi,govččas
3398,Decke::N,burusi,loovdâ
3399,Decke::N,burusi,räänn
3400,Decke::N,burusi,ра̄нн
3401,Kissen::N,kuxin,nalhke
3402,Kissen::N,kuxin,guoddá
3403,Kissen::N,kuxin,oajvevuolle
3404,Kissen::N,kuxin,guoddá
3405,Kissen::N,kuxin,bolsttar
3406,Kissen::N,kuxin,polster
3407,Kissen::N,kuxin,pee´ren
3408,Kissen::N,kuxin,pooddâšǩ
3409,Kissen::N,kuxin,по̄дэшк
3410,Tuch::N,zapi,tyjje
3411,Tuch::N,zapi,tyddja
3412,Tuch::N,zapi,gådo
3413,Tuch::N,zapi,liidni
3414,Tuch::N,zapi,läđđee
3415,Tuch::N,zapi,re´ppiǩ
3416,Tuch::N,zapi,ree´ppiǩ
3417,Tuch::N,zapi,ребпехь
3418,Tuch::N,oihal,tyjje
3419,Tuch::N,oihal,tyddja
3420,Tuch::N,oihal,gådo
3421,Tuch::N,oihal,liidni
3422,Tuch::N,oihal,läđđee
3423,Tuch::N,oihal,re´ppiǩ
3424,Tuch::N,oihal,ree´ppiǩ
3425,Tuch::N,oihal,ребпехь
3426,Handtuch::N,eskuzapi,njaamelijnie
3427,Handtuch::N,eskuzapi,sigárdahka
3428,Handtuch::N,eskuzapi,sihkaldat
3429,Handtuch::N,eskuzapi,siholdâs
3430,Handtuch::N,eskuzapi,seekkldõs
3431,Handtuch::N,eskuzapi,u´tree´lniǩ
3432,Handtuch::N,eskuzapi,отеральнэхьк
3433,Handtuch::N,eskuoihal,njaamelijnie
3434,Handtuch::N,eskuoihal,sigárdahka
3435,Handtuch::N,eskuoihal,sihkaldat
3436,Handtuch::N,eskuoihal,siholdâs
3437,Handtuch::N,eskuoihal,seekkldõs
3438,Handtuch::N,eskuoihal,u´tree´lniǩ
3439,Handtuch::N,eskuoihal,отеральнэхьк
3440,Kraft::N,indar,faamoe
3441,Kraft::N,indar,fábmo
3442,Kraft::N,indar,fápmu
3443,Kraft::N,indar,fááṃu
3444,Kraft::N,indar,viõkk
3445,Kraft::N,indar,вӣгк
3446,Stärke::N,indar,vieksiesvoete
3447,Stärke::N,indar,gievrrudahka
3448,Stärke::N,indar,gievrrodus
3449,Stärke::N,indar,veahka
3450,Stärke::N,indar,vuoibmi
3451,Stärke::N,indar,viek'sâvuotâ
3452,Stärke::N,indar,viõkk
3453,Stärke::N,indar,са̄м
3454,Stärke::N,indar,вӣгк
3455,Gesundheit::N,osasun,healsoe
3456,Gesundheit::N,osasun,starne
3457,Gesundheit::N,osasun,hælsso
3458,Gesundheit::N,osasun,varresvuohta
3459,Gesundheit::N,osasun,dearvvasvuohta
3460,Gesundheit::N,osasun,tie'rvâsvuotâ
3461,Gesundheit::N,osasun,tiõrvâsvuõtt
3462,Gesundheit::N,osasun,тӣрвасвӯдт
3463,Krankheit::N,eritasun,skïemtjelasse
3464,Krankheit::N,eritasun,skihpudahka
3465,Krankheit::N,eritasun,dávdda
3466,Krankheit::N,eritasun,vihke
3467,Krankheit::N,eritasun,dávda
3468,Krankheit::N,eritasun,tavdâ
3469,Krankheit::N,eritasun,puá'cuvuotâ
3470,Krankheit::N,eritasun,kõpp
3471,Krankheit::N,eritasun,puõccmoš
3472,Krankheit::N,eritasun,кэ̄бп
3473,Krankheit::N,gaixotasun,skïemtjelasse
3474,Krankheit::N,gaixotasun,skihpudahka
3475,Krankheit::N,gaixotasun,dávdda
3476,Krankheit::N,gaixotasun,vihke
3477,Krankheit::N,gaixotasun,dávda
3478,Krankheit::N,gaixotasun,tavdâ
3479,Krankheit::N,gaixotasun,puá'cuvuotâ
3480,Krankheit::N,gaixotasun,kõpp
3481,Krankheit::N,gaixotasun,puõccmoš
3482,Krankheit::N,gaixotasun,кэ̄бп
3483,Schmerz::N,min,haerhpie
3484,Schmerz::N,min,bávtjas
3485,Schmerz::N,min,bávčča
3486,Schmerz::N,min,tuške
3487,Schmerz::N,min,poovčâs
3488,Schmerz::N,min,tå´sǩǩ
3489,Schmerz::N,min,кэ̄бп
3490,Wunde::N,zauri,saejrie
3491,Wunde::N,zauri,hávve
3492,Wunde::N,zauri,hávvi
3493,Wunde::N,zauri,hävvi
3494,Wunde::N,zauri,hää´vv
3495,Wunde::N,zauri,ра̄ӊӊҍ
3496,Fieber::N,sukar,vaejlie
3497,Fieber::N,sukar,fiebar
3498,Fieber::N,sukar,báhkkadávda
3499,Fieber::N,sukar,žaar
3500,Fieber::N,sukar,жоарр
3501,Arznei::N,osagai,daalhkesh
3502,Arznei::N,osagai,dálkas
3503,Arznei::N,osagai,dálkkas
3504,Arznei::N,osagai,taalhâs
3505,Arznei::N,osagai,lekittâs
3506,Arznei::N,osagai,taalkâs
3507,Arznei::N,osagai,лоаддв
3508,Arznei::N,sendagai,daalhkesh
3509,Arznei::N,sendagai,dálkas
3510,Arznei::N,sendagai,dálkkas
3511,Arznei::N,sendagai,taalhâs
3512,Arznei::N,sendagai,lekittâs
3513,Arznei::N,sendagai,taalkâs
3514,Arznei::N,sendagai,лоаддв
3515,Brücke::N,zubi,pruvvie
3516,Brücke::N,zubi,råvve
3517,Brücke::N,zubi,šaldi
3518,Brücke::N,zubi,šalde
3519,Brücke::N,zubi,mostt
3520,Brücke::N,zubi,мо̄сст
3521,Brunnen::N,putzu,prutnie
3522,Brunnen::N,putzu,ruddne
3523,Brunnen::N,putzu,gáivo
3524,Brunnen::N,putzu,káivu
3525,Brunnen::N,putzu,käivv
3526,Brunnen::N,putzu,ка̄ййв
3527,Weide::N,alha,gåatome
3528,Weide::N,alha,guohtom
3529,Weide::N,alha,guohtun
3530,Weide::N,alha,kuátu
3531,Weide::N,alha,luátu
3532,Weide::N,alha,та̄нтар
3533,Weide::N,bazkaleku,gåatome
3534,Weide::N,bazkaleku,guohtom
3535,Weide::N,bazkaleku,guohtun
3536,Weide::N,bazkaleku,kuátu
3537,Weide::N,bazkaleku,luátu
3538,Weide::N,bazkaleku,та̄нтар
3539,Pfad::N,zidor,baalka
3540,Pfad::N,zidor,bálges
3541,Pfad::N,zidor,bálggis
3542,Pfad::N,zidor,päälgis
3543,Pfad::N,zidor,pää´ljes
3544,Pfad::N,zidor,поалкас
3545,Pfad::N,bidexka,baalka
3546,Pfad::N,bidexka,bálges
3547,Pfad::N,bidexka,bálggis
3548,Pfad::N,bidexka,päälgis
3549,Pfad::N,bidexka,pää´ljes
3550,Pfad::N,bidexka,поалкас
3551,Weg::N,bide,geajnoe
3552,Weg::N,bide,gæjnno
3553,Weg::N,bide,væddja
3554,Weg::N,bide,geaidnu
3555,Weg::N,bide,luod'dâ
3556,Weg::N,bide,čuâǥǥas
3557,Weg::N,bide,чуэкас
3558,Straße::N,errepide,geajnoe
3559,Straße::N,errepide,joene
3560,Straße::N,errepide,gahttun
3561,Straße::N,errepide,geaidnu
3562,Straße::N,errepide,maađij
3563,Straße::N,errepide,uu´lec
3564,Straße::N,errepide,чуэкас
3565,Dorf::N,herri,sïjte
3566,Dorf::N,herri,bájkke
3567,Dorf::N,herri,gilli
3568,Dorf::N,herri,sijdâ
3569,Dorf::N,herri,sijdd
3570,Dorf::N,herri,сыййт
3571,Stadt::N,hiri,staare
3572,Stadt::N,hiri,sjeltie
3573,Stadt::N,hiri,stáda
3574,Stadt::N,hiri,gávpot
3575,Stadt::N,hiri,kaavpug
3576,Stadt::N,hiri,lâ´nn
3577,Stadt::N,hiri,gåårad
3578,Stadt::N,hiri,ланнҍ
3579,Brief::N,gutun,prievie
3580,Brief::N,gutun,girjje
3581,Brief::N,gutun,reive
3582,Brief::N,gutun,kirje
3583,Brief::N,gutun,ǩe´rjj
3584,Brief::N,gutun,кыррьй
3585,Brief::N,eskutitz,prievie
3586,Brief::N,eskutitz,girjje
3587,Brief::N,eskutitz,reive
3588,Brief::N,eskutitz,kirje
3589,Brief::N,eskutitz,ǩe´rjj
3590,Brief::N,eskutitz,кыррьй
3591,Buch::N,liburu,gærja
3592,Buch::N,liburu,girjje
3593,Buch::N,liburu,girji
3594,Buch::N,liburu,kirje
3595,Buch::N,liburu,ǩe´rjj
3596,Buch::N,liburu,кыррьй
3597,Buchstabe::N,hizki,baakoe
3598,Buchstabe::N,hizki,bokstávva
3599,Buchstabe::N,hizki,bustávva
3600,Buchstabe::N,hizki,puustav
3601,Buchstabe::N,hizki,bukva
3602,Buchstabe::N,hizki,буква
3603,Zeitung::N,egunkari,plaerie
3604,Zeitung::N,egunkari,avijssa
3605,Zeitung::N,egunkari,bláđđi
3606,Zeitung::N,egunkari,aavis
3607,Zeitung::N,egunkari,listt
3608,Zeitung::N,egunkari,ga´zaat
3609,Zeitung::N,egunkari,газет
3610,Leben::N,bizi,hïegke
3611,Leben::N,bizi,hægga
3612,Leben::N,bizi,iellem
3613,Leben::N,bizi,viessom
3614,Leben::N,bizi,eallin
3615,Leben::N,bizi,eellim
3616,Leben::N,bizi,jie´llem
3617,Leben::N,bizi,я̄лл
3618,Leben::N,bizitza,hïegke
3619,Leben::N,bizitza,hægga
3620,Leben::N,bizitza,iellem
3621,Leben::N,bizitza,viessom
3622,Leben::N,bizitza,eallin
3623,Leben::N,bizitza,eellim
3624,Leben::N,bizitza,jie´llem
3625,Leben::N,bizitza,я̄лл
3626,Tod::N,herio,jaame
3627,Tod::N,herio,jábmem
3628,Tod::N,herio,jápmin
3629,Tod::N,herio,jäämmim
3630,Tod::N,herio,så´rmm
3631,Tod::N,herio,jää´mmem
3632,Tod::N,herio,соаррьм
3633,Tod::N,heriotza,jaame
3634,Tod::N,heriotza,jábmem
3635,Tod::N,heriotza,jápmin
3636,Tod::N,heriotza,jäämmim
3637,Tod::N,heriotza,så´rmm
3638,Tod::N,heriotza,jää´mmem
3639,Tod::N,heriotza,соаррьм
3640,Grab::N,hobi,gaelmie
3641,Grab::N,hobi,ráhpo
3642,Grab::N,hobi,hávdde
3643,Grab::N,hobi,hávdi
3644,Grab::N,hobi,hävdi
3645,Grab::N,hobi,äu´dd
3646,Grab::N,hobi,ка̄лльм
3647,Grab::N,hilobi,gaelmie
3648,Grab::N,hilobi,ráhpo
3649,Grab::N,hilobi,hávdde
3650,Grab::N,hilobi,hávdi
3651,Grab::N,hilobi,hävdi
3652,Grab::N,hilobi,äu´dd
3653,Grab::N,hilobi,ка̄лльм
3654,Kirche::N,eliza,gærhkoe
3655,Kirche::N,eliza,girkko
3656,Kirche::N,eliza,girku
3657,Kirche::N,eliza,kirkko
3658,Kirche::N,eliza,ceerkav
3659,Kirche::N,eliza,цэ̄ркав
3660,Sünde::N,hoben,sådtoe
3661,Sünde::N,hoben,suddo
3662,Sünde::N,hoben,suddu
3663,Sünde::N,hoben,suddo
3664,Sünde::N,hoben,reä´ǩ'ǩ
3665,Sünde::N,bekatu,sådtoe
3666,Sünde::N,bekatu,suddo
3667,Sünde::N,bekatu,suddu
3668,Sünde::N,bekatu,suddo
3669,Sünde::N,bekatu,reä´ǩ'ǩ
3670,Gott::N,jainko,jupmele
3671,Gott::N,jainko,jubmel
3672,Gott::N,jainko,ipmil
3673,Gott::N,jainko,immeel
3674,Gott::N,jainko,e´mmel
3675,Gott::N,jainko,иммель
3676,Arbeiter::N,langile,barkije
3677,Arbeiter::N,langile,barggoulmusj
3678,Arbeiter::N,langile,bargi
3679,Arbeiter::N,langile,pargee
3680,Arbeiter::N,langile,reâugglaž
3681,Arbeiter::N,langile,лыххкэй
3682,Arbeiter::N,behargin,barkije
3683,Arbeiter::N,behargin,barggoulmusj
3684,Arbeiter::N,behargin,bargi
3685,Arbeiter::N,behargin,pargee
3686,Arbeiter::N,behargin,reâugglaž
3687,Arbeiter::N,behargin,лыххкэй
3688,Chef::N,nagusi,åvtehke
3689,Chef::N,nagusi,oajvve
3690,Chef::N,nagusi,hoavda
3691,Chef::N,nagusi,hovdâ
3692,Chef::N,nagusi,uái'vi
3693,Chef::N,nagusi,ä´ttem
3694,Chef::N,nagusi,vuei´vvooumaž
3695,Chef::N,nagusi,выгкэй
3696,Chef::N,nagusi,вӯййкьей
3697,Chef::N,nagusi,вуэййв
3698,Meister::N,maisu,ööhpehtæjja
3699,Meister::N,maisu,åhpadiddje
3700,Meister::N,maisu,čeahppi
3701,Meister::N,maisu,meašttir
3702,Meister::N,maisu,miäš'tár
3703,Meister::N,maisu,määstär
3704,Meister::N,maisu,че̄ххьп
3705,Arzt::N,osagile,dåaktere
3706,Arzt::N,osagile,dåktår
3707,Arzt::N,osagile,dálkudiddje
3708,Arzt::N,osagile,doavttir
3709,Arzt::N,osagile,tuáh'tár
3710,Arzt::N,osagile,dåhttar
3711,Arzt::N,osagile,лыххцэй
3712,Arzt::N,sendagile,dåaktere
3713,Arzt::N,sendagile,dåktår
3714,Arzt::N,sendagile,dálkudiddje
3715,Arzt::N,sendagile,doavttir
3716,Arzt::N,sendagile,tuáh'tár
3717,Arzt::N,sendagile,dåhttar
3718,Arzt::N,sendagile,лыххцэй
3719,Lehrer::N,irakasle,lohkehtæjja
3720,Lehrer::N,irakasle,skåvlik
3721,Lehrer::N,irakasle,åjpadiddje
3722,Lehrer::N,irakasle,oahpaheaddji
3723,Lehrer::N,irakasle,máttááttijjee
3724,Lehrer::N,irakasle,u´čtee´l
3725,Lehrer::N,irakasle,mätt'teei
3726,Lehrer::N,irakasle,уххцэй
3727,Geld::N,diru,vierhtie
3728,Geld::N,diru,ruhta
3729,Geld::N,diru,biednik
3730,Geld::N,diru,ruhta
3731,Geld::N,diru,ruttâ
3732,Geld::N,diru,teä´ǧ'ǧ
3733,Geld::N,diru,те̄ӈӈьк
3734,Geschäft::N,negozio,åesie
3735,Geschäft::N,negozio,oases
3736,Geschäft::N,negozio,gávpi
3737,Geschäft::N,negozio,kävppi
3738,Geschäft::N,negozio,haandâl
3739,Geschäft::N,negozio,kaupp
3740,Geschäft::N,negozio,ро̄бэт
3741,Laden::N,denda,bovre
3742,Laden::N,denda,oases
3743,Laden::N,denda,rámbuvdda
3744,Laden::N,denda,gávpi
3745,Laden::N,denda,puvdâ
3746,Laden::N,denda,kävppi
3747,Laden::N,denda,kaupp
3748,Laden::N,denda,ла̄ффьк
3749,Laden::N,saltegi,bovre
3750,Laden::N,saltegi,oases
3751,Laden::N,saltegi,rámbuvdda
3752,Laden::N,saltegi,gávpi
3753,Laden::N,saltegi,puvdâ
3754,Laden::N,saltegi,kävppi
3755,Laden::N,saltegi,kaupp
3756,Laden::N,saltegi,ла̄ффьк
3757,Preis::N,prezio,åasa
3758,Preis::N,prezio,hadde
3759,Preis::N,prezio,haddi
3760,Preis::N,prezio,hadde
3761,Preis::N,prezio,hâ´dd
3762,Preis::N,prezio,а̄ррв
3763,Preis::N,salneurri,åasa
3764,Preis::N,salneurri,hadde
3765,Preis::N,salneurri,haddi
3766,Preis::N,salneurri,hadde
3767,Preis::N,salneurri,hâ´dd
3768,Preis::N,salneurri,а̄ррв
3769,Ware::N,salgai,vaaroe
3770,Ware::N,salgai,várro
3771,Ware::N,salgai,gálvvo
3772,Ware::N,salgai,gálvu
3773,Ware::N,salgai,kálvu
3774,Ware::N,salgai,täävvir
3775,Ware::N,salgai,kälvv
3776,Ware::N,salgai,tä´vver
3777,Ware::N,salgai,та̄вяр
3778,Nutzen::N,onura,aevhkie
3779,Nutzen::N,onura,ávkke
3780,Nutzen::N,onura,ávki
3781,Nutzen::N,onura,ävkki
3782,Nutzen::N,onura,äu´ǩǩ
3783,Nutzen::N,onura,то̄ӆӆк 
3784,Nutzen::N,probetxu,aevhkie
3785,Nutzen::N,probetxu,ávkke
3786,Nutzen::N,probetxu,ávki
3787,Nutzen::N,probetxu,ävkki
3788,Nutzen::N,probetxu,äu´ǩǩ
3789,Nutzen::N,probetxu,то̄ӆӆк 
3790,Reichtum::N,aberastasun,ræjhkoesvoete
3791,Reichtum::N,aberastasun,boanndudahka
3792,Reichtum::N,aberastasun,rikkisvuohta
3793,Reichtum::N,aberastasun,riggodat
3794,Reichtum::N,aberastasun,riggodâh
3795,Reichtum::N,aberastasun,ree´ǧǧesvuõtt
3796,Reichtum::N,aberastasun,ва̄птэквӯдт
3797,Welt::N,ludi,veartene
3798,Welt::N,ludi,værált
3799,Welt::N,ludi,ilmme
3800,Welt::N,ludi,máilbmi
3801,Welt::N,ludi,maailm
3802,Welt::N,ludi,maai´lm
3803,Welt::N,ludi,jânnamkå´dd
3804,Welt::N,ludi,э̄ллманнт
3805,Welt::N,mundu,veartene
3806,Welt::N,mundu,værált
3807,Welt::N,mundu,ilmme
3808,Welt::N,mundu,máilbmi
3809,Welt::N,mundu,maailm
3810,Welt::N,mundu,maai´lm
3811,Welt::N,mundu,jânnamkå´dd
3812,Welt::N,mundu,э̄ллманнт
3813,Land::N,herrialde,laante
3814,Land::N,herrialde,eatneme
3815,Land::N,herrialde,lánnda
3816,Land::N,herrialde,eanan
3817,Land::N,herrialde,eennâm
3818,Land::N,herrialde,mädd
3819,Land::N,herrialde,jânnam
3820,Land::N,herrialde,ланнҍ
3821,Land::N,herrialde,е̄ммьне
3822,Staat::N,estatu,staate
3823,Staat::N,estatu,stáhtta
3824,Staat::N,estatu,rijkka
3825,Staat::N,estatu,stáhta
3826,Staat::N,estatu,staatâ
3827,Staat::N,estatu,riikk
3828,Staat::N,estatu,ланнҍ
3829,Staat::N,estatu,государствэ
3830,König::N,errege,gånka
3831,König::N,errege,gånågis
3832,König::N,errege,gonagas
3833,König::N,errege,kunâgâs
3834,König::N,errege,caarr
3835,König::N,errege,koonǥõs
3836,König::N,errege,цоарр
3837,Macht::N,botere,faamoe
3838,Macht::N,botere,fábmo
3839,Macht::N,botere,fábmogisvuohta
3840,Macht::N,botere,fápmu
3841,Macht::N,botere,väldi
3842,Macht::N,botere,vä´ldd
3843,Macht::N,botere,воаллт
3844,Grenze::N,muga,raajoe
3845,Grenze::N,muga,rádjá
3846,Grenze::N,muga,mierre
3847,Grenze::N,muga,rádji
3848,Grenze::N,muga,rääji
3849,Grenze::N,muga,raajj
3850,Grenze::N,muga,ре̄ввьн
3851,Krieg::N,guda,dåara
3852,Krieg::N,guda,soahte
3853,Krieg::N,guda,soahti
3854,Krieg::N,guda,suáti
3855,Krieg::N,guda,väi´nn
3856,Krieg::N,guda,туарр
3857,Feind::N,etsai,gertele
3858,Feind::N,etsai,vasjulasj
3859,Feind::N,etsai,vašálaš
3860,Feind::N,etsai,vajalâš
3861,Feind::N,etsai,vâjjeeja
3862,Feind::N,etsai,вэресь
3863,Feind::N,arerio,gertele
3864,Feind::N,arerio,vasjulasj
3865,Feind::N,arerio,vašálaš
3866,Feind::N,arerio,vajalâš
3867,Feind::N,arerio,vâjjeeja
3868,Feind::N,arerio,вэресь
3869,Gewalt::N,bortxa,vahágahttem
3870,Gewalt::N,bortxa,veahkaváldi
3871,Gewalt::N,bortxa,vie'hâväldi
3872,Gewalt::N,bortxa,pâ´elviõkk
3873,Gewalt::N,bortxa,вӣгк
3874,Gewalt::N,bortizkeria,vahágahttem
3875,Gewalt::N,bortizkeria,veahkaváldi
3876,Gewalt::N,bortizkeria,vie'hâväldi
3877,Gewalt::N,bortizkeria,pâ´elviõkk
3878,Gewalt::N,bortizkeria,вӣгк
3879,Kampf::N,gudu,gæmhpome
3880,Kampf::N,gudu,doarro
3881,Kampf::N,gudu,oajbbom
3882,Kampf::N,gudu,rahtjamus
3883,Kampf::N,gudu,doarru
3884,Kampf::N,gudu,vuostelasvuohta
3885,Kampf::N,gudu,tuáṛi
3886,Kampf::N,gudu,tuärrmõš
3887,Kampf::N,gudu,вуаййпмушш
3888,Kampf::N,auska,gæmhpome
3889,Kampf::N,auska,doarro
3890,Kampf::N,auska,oajbbom
3891,Kampf::N,auska,rahtjamus
3892,Kampf::N,auska,doarru
3893,Kampf::N,auska,vuostelasvuohta
3894,Kampf::N,auska,tuáṛi
3895,Kampf::N,auska,tuärrmõš
3896,Kampf::N,auska,вуаййпмушш
3897,Bogen[Waffe]::N,arku,joeksi
3898,Bogen[Waffe]::N,arku,juoksa
3899,Bogen[Waffe]::N,arku,dávgi
3900,Bogen[Waffe]::N,arku,tävgi
3901,Bogen[Waffe]::N,arku,johss
3902,Bogen[Waffe]::N,arku,ю̄ккс
3903,Pfeil::N,gezi,njoele
3904,Pfeil::N,gezi,sådde
3905,Pfeil::N,gezi,njuolla
3906,Pfeil::N,gezi,njuolla
3907,Pfeil::N,gezi,njuoḷâ
3908,Pfeil::N,gezi,njuõll
3909,Pfeil::N,gezi,ню̄лл
3910,Gewehr::N,fusil,röövre
3911,Gewehr::N,fusil,birsso
3912,Gewehr::N,fusil,bissu
3913,Gewehr::N,fusil,pisso
3914,Gewehr::N,fusil,pess
3915,Gewehr::N,fusil,пысс
3916,Fehler::N,huts,fiejlie
3917,Fehler::N,huts,vihke
3918,Fehler::N,huts,boastovuohta
3919,Fehler::N,huts,vihki
3920,Fehler::N,huts,vearri
3921,Fehler::N,huts,vahe
