,Concept_ID,ps,lv
2852,erkennen::V,پېژندل,тӧдмавны
2853,erkennen::V,پېژندل,pazīt
2854,erkennen::V,پېژندل,atpazīt
2855,begreifen::V,رسېدل,вежӧртны
2856,begreifen::V,رسېدل,гӧгӧрвоны
2857,begreifen::V,رسېدل,jēgt
2858,begreifen::V,رسېدل,apjēgt
2859,begreifen::V,پوهېدل,вежӧртны
2860,begreifen::V,پوهېدل,гӧгӧрвоны
2861,begreifen::V,پوهېدل,jēgt
2862,begreifen::V,پوهېدل,apjēgt
2863,verstehen::V,پوهېدل,вежӧртны
2864,verstehen::V,پوهېدل,гӧгӧрвоны
2865,verstehen::V,پوهېدل,saprast
2866,lernen::V,زده کول,вeлöдчыны
2867,lernen::V,زده کول,mācīties
2868,lernen::V,درس لوستل,вeлöдчыны
2869,lernen::V,درس لوستل,mācīties
2870,wissen::V,پوهېدل,тӧдны
2871,wissen::V,پوهېدل,zināt
2872,sich erinnern an::V,یادول,казьтывны
2873,sich erinnern an::V,یادول,дум вылӧ уськӧдны
2874,sich erinnern an::V,یادول,atminēties
2875,sich erinnern an::V,په یاد راوړل,казьтывны
2876,sich erinnern an::V,په یاد راوړل,дум вылӧ уськӧдны
2877,sich erinnern an::V,په یاد راوړل,atminēties
2878,vergessen::V,هېرول,вунӧдны
2879,vergessen::V,هېرول,mirst
2880,vergessen::V,هېرول,aizmirst
2881,messen::V,اندازه کول,муртавны
2882,messen::V,اندازه کول,mērīt
2883,zählen::V,شمارل,лыддьыны
2884,zählen::V,شمارل,skaitīt
2885,rechnen::V,حسابول,лыддьыны
2886,rechnen::V,حسابول,rēķināt
2887,lesen::V,لوستل,лыддьыны
2888,lesen::V,لوستل,lasīt
2889,malen::V,رسمول,серпасавны
2890,malen::V,رسمول,gleznot
2891,zeichnen::V,رسمول,серпасавны
2892,zeichnen::V,رسمول,zīmēt
2893,schreiben::V,لیکل,гижны
2894,schreiben::V,لیکل,rakstīt
2895,besitzen::V,لرل,лоны
2896,besitzen::V,لرل,piederēt
2897,kaufen::V,رانیول,ньӧбны
2898,kaufen::V,رانیول,pirkt
2899,verkaufen::V,خرڅول,вузавны
2900,verkaufen::V,خرڅول,pārdot
2901,bezahlen::V,تأدیه کول,мынтыны
2902,bezahlen::V,تأدیه کول,мынтысьны
2903,bezahlen::V,تأدیه کول,apmaksāt
2904,zahlen::V,کسات اخيستل,мынтыны
2905,zahlen::V,کسات اخيستل,maksāt
2906,beherrschen::V,تسلط لرل,ас улын кутны
2907,beherrschen::V,تسلط لرل,valdīt
2908,ertragen::V,زغمل,пыкны
2909,ertragen::V,زغمل,лэптыны
2910,ertragen::V,زغمل,panest
2911,ertragen::V,زغمل,paciest
2912,Barsch::N,,ёкыш
2913,Barsch::N,,asaris
2914,Hecht::N,,сир
2915,Hecht::N,,līdaka
