,Concept_ID,sk,se
738,Höhle::N,jaskyňa,biedju
739,Höhle::N,jaskyňa,kuovđâšm
740,Höhle::N,jaskyňa,skuõrr
741,Höhle::N,jaskyňa,вуэӈӈк
742,Abhang::N,úbočie,boelte
743,Abhang::N,úbočie,brijrie
744,Abhang::N,úbočie,bállte
745,Abhang::N,úbočie,vielti
746,Abhang::N,úbočie,luohkká
747,Abhang::N,úbočie,viel'tti
748,Abhang::N,úbočie,vie´ltt
749,Abhang::N,úbočie,луэххк
750,Quelle::N,prameň,aajege
751,Quelle::N,prameň,gaaltije
752,Quelle::N,prameň,ája
753,Quelle::N,prameň,ája
754,Quelle::N,prameň,gáldu
755,Quelle::N,prameň,aajâ
756,Quelle::N,prameň,käldee
757,Quelle::N,prameň,lädd
758,Quelle::N,prameň,käivv
759,Quelle::N,prameň,ка̄ййв
760,Bach::N,potok,johketje
761,Bach::N,potok,jåhkå
762,Bach::N,potok,jågåsj
763,Bach::N,potok,jogaš
764,Bach::N,potok,aajâ
765,Bach::N,potok,vuäjj
766,Bach::N,potok,вуэйй
767,Fluss::N,rieka,johke
768,Fluss::N,rieka,ædno
769,Fluss::N,rieka,jåhkå
770,Fluss::N,rieka,johka
771,Fluss::N,rieka,juuhâ
772,Fluss::N,rieka,jokk
773,Fluss::N,rieka,jeänn
774,Fluss::N,rieka,ё̄гк
775,Ufer::N,breh,beala
776,Ufer::N,breh,gádde
777,Ufer::N,breh,gáddi
778,Ufer::N,breh,riddo
779,Ufer::N,breh,redd
780,Ufer::N,breh,рыннт
781,Küste::N,pobrežie,mïere
782,Küste::N,pobrežie,gaedtie
783,Küste::N,pobrežie,merragádde
784,Küste::N,pobrežie,merraguovllo
785,Küste::N,pobrežie,gáddi
786,Küste::N,pobrežie,riddo
787,Küste::N,pobrežie,miârr'redd
788,Küste::N,pobrežie,рыннт
789,Festland::N,pevnina,gaedtie
790,Festland::N,pevnina,gádde
791,Festland::N,pevnina,nannán
792,Festland::N,pevnina,kušknjâs
793,Festland::N,pevnina,eennâm
794,Festland::N,pevnina,jânnam
795,Festland::N,pevnina,ма̄ннтэр
796,Meer::N,more,mearoe
797,Meer::N,more,merra
798,Meer::N,more,nuorre
799,Meer::N,more,áhpi
800,Meer::N,more,mearra
801,Meer::N,more,meeṛâ
802,Meer::N,more,miârr
803,Meer::N,more,ме̄рр
804,Bucht::N,záliv,loekte
805,Bucht::N,záliv,oagge
806,Bucht::N,záliv,luokta
807,Bucht::N,záliv,luokta
808,Bucht::N,záliv,čuáj̣á
809,Bucht::N,záliv,luhtt
810,Bucht::N,záliv,вӯнн
811,Bucht::N,záliv,лӯххт
812,Bucht::N,zátoka,loekte
813,Bucht::N,zátoka,oagge
814,Bucht::N,zátoka,luokta
815,Bucht::N,zátoka,luokta
816,Bucht::N,zátoka,čuáj̣á
817,Bucht::N,zátoka,luhtt
818,Bucht::N,zátoka,вӯнн
819,Bucht::N,zátoka,лӯххт
820,Insel::N,ostrov,sååle
821,Insel::N,ostrov,suoloj
822,Insel::N,ostrov,suolu
823,Insel::N,ostrov,suálui
824,Insel::N,ostrov,suâl
825,Insel::N,ostrov,суэл
826,Blume::N,kvet,rïesege
827,Blume::N,kvet,giedjek
828,Blume::N,kvet,rássi
829,Blume::N,kvet,kukká
830,Blume::N,kvet,heä´rvvrää´ss
831,Blume::N,kvet,ывьнэнч
832,Blume::N,kvetina,rïesege
833,Blume::N,kvetina,giedjek
834,Blume::N,kvetina,rássi
835,Blume::N,kvetina,kukká
836,Blume::N,kvetina,heä´rvvrää´ss
837,Blume::N,kvetina,ывьнэнч
838,Gras::N,tráva,kraesie
839,Gras::N,tráva,rásse
840,Gras::N,tráva,rássi
841,Gras::N,tráva,rääsi
842,Gras::N,tráva,rää´ss
843,Gras::N,tráva,ра̄ссь
844,Wurzel::N,koreň,roehtse
845,Wurzel::N,koreň,ruohttsa
846,Wurzel::N,koreň,ruohtas
847,Wurzel::N,koreň,veedis
848,Wurzel::N,koreň,vue´ddes
849,Wurzel::N,koreň,вуэнҍтэсь
850,Baum::N,strom,moere
851,Baum::N,strom,muorra
852,Baum::N,strom,muorra
853,Baum::N,strom,muoṛâ
854,Baum::N,strom,muõrr
855,Baum::N,strom,мӯрр
856,Stamm::N,kmeň,ståamhpe
857,Stamm::N,kmeň,mátta
858,Stamm::N,kmeň,galda
859,Stamm::N,kmeň,ruŋgo
860,Stamm::N,kmeň,stokk
861,Stamm::N,kmeň,мӯрр
862,Stamm::N,kmeň,кэ̄ллт
863,Rinde::N,kôra,gïrre
864,Rinde::N,kôra,baarhkoe
865,Rinde::N,kôra,bárkko
866,Rinde::N,kôra,ostu
867,Rinde::N,kôra,bárku
868,Rinde::N,kôra,korrâ
869,Rinde::N,kôra,kõrr
870,Rinde::N,kôra,pärkk
871,Rinde::N,kôra,кэ̄рр
872,Rinde::N,kôra,па̄ҏҏк
873,Ast::N,konár,åeksie
874,Ast::N,konár,oakse
875,Ast::N,konár,oaksi
876,Ast::N,konár,uák'si
877,Ast::N,konár,å´hss
878,Ast::N,konár,вуэккьс
879,Zweig::N,vetva,åeksie
880,Zweig::N,vetva,oakse
881,Zweig::N,vetva,rissi
882,Zweig::N,vetva,syeṛi
883,Zweig::N,vetva,sue´rr
884,Zweig::N,vetva,рыссе
885,Blatt::N,list,plienie
886,Blatt::N,list,lassta
887,Blatt::N,list,lasta
888,Blatt::N,list,lostâ
889,Blatt::N,list,lõstt
890,Blatt::N,list,лэ̄сст
891,Birke::N,breza,såekie
892,Birke::N,breza,soahke
893,Birke::N,breza,soahki
894,Birke::N,breza,suáhi
895,Birke::N,breza,suâ´ǩǩ
896,Birke::N,breza,пе̄ссьмӯрр
897,Kiefer[Baum]::N,sosna,bietsie
898,Kiefer[Baum]::N,sosna,hájkka
899,Kiefer[Baum]::N,sosna,biehtse
900,Kiefer[Baum]::N,sosna,beahci
901,Kiefer[Baum]::N,sosna,peeci
902,Kiefer[Baum]::N,sosna,pie´cc
903,Kiefer[Baum]::N,sosna,пе̄дзь
904,Kiefer[Baum]::N,borovica,bietsie
905,Kiefer[Baum]::N,borovica,hájkka
906,Kiefer[Baum]::N,borovica,biehtse
907,Kiefer[Baum]::N,borovica,beahci
908,Kiefer[Baum]::N,borovica,peeci
909,Kiefer[Baum]::N,borovica,pie´cc
910,Kiefer[Baum]::N,borovica,пе̄дзь
911,Weide[Baum]::N,vŕba,saalje
912,Weide[Baum]::N,vŕba,sállja
913,Weide[Baum]::N,vŕba,sieđga
914,Weide[Baum]::N,vŕba,puájui
915,Weide[Baum]::N,vŕba,puäi
916,Weide[Baum]::N,vŕba,пуай
917,Tanne::N,jedľa,goese
918,Tanne::N,jedľa,guossa
919,Tanne::N,jedľa,guossa
920,Tanne::N,jedľa,kuosâ
921,Tanne::N,jedľa,kuõss
922,Tanne::N,jedľa,кӯсс
923,Horn::N,roh,tjåervie
924,Horn::N,roh,tjoarvve
925,Horn::N,roh,čoarvi
926,Horn::N,roh,čuár'vi
927,Horn::N,roh,čuä´rvv
928,Horn::N,roh,чуэррьв
929,Feder::N,pero,badtse
930,Feder::N,pero,dålgge
931,Feder::N,pero,bozza
932,Feder::N,pero,puzzâ
933,Feder::N,pero,tolge
934,Feder::N,pero,poʒʒ
935,Feder::N,pero,по̄ннц
936,Fell::N,koža,njaltja
937,Fell::N,koža,duollje
938,Fell::N,koža,náhkki
939,Fell::N,koža,dorkkas
940,Fell::N,koža,turkkâ
941,Fell::N,koža,tyel'ji
942,Fell::N,koža,nähki
943,Fell::N,koža,torkk
944,Fell::N,koža,čåu´dd
945,Fell::N,koža,tue´l'lj
946,Fell::N,koža,тӯлльй
947,Fell::N,kožušina,njaltja
948,Fell::N,kožušina,duollje
949,Fell::N,kožušina,náhkki
950,Fell::N,kožušina,dorkkas
951,Fell::N,kožušina,turkkâ
952,Fell::N,kožušina,tyel'ji
953,Fell::N,kožušina,nähki
954,Fell::N,kožušina,torkk
955,Fell::N,kožušina,čåu´dd
956,Fell::N,kožušina,tue´l'lj
957,Fell::N,kožušina,тӯлльй
958,Flügel::N,krídlo,såaja
959,Flügel::N,krídlo,såajoe
960,Flügel::N,krídlo,soadje
961,Flügel::N,krídlo,soadji
962,Flügel::N,krídlo,suáj̣á
963,Flügel::N,krídlo,suäjj
964,Flügel::N,krídlo,суэйй
965,Klaue::N,paznecht,gadtse
966,Klaue::N,paznecht,guober
967,Klaue::N,paznecht,gazza
968,Klaue::N,paznecht,kozzâ
969,Klaue::N,paznecht,kõʒʒ
970,Klaue::N,paznecht,кэ̄ннц
971,Kralle::N,pazúr,gadtse
972,Kralle::N,pazúr,gadtsa
973,Kralle::N,pazúr,gazza
974,Kralle::N,pazúr,kozzâ
975,Kralle::N,pazúr,kõʒʒ
976,Kralle::N,pazúr,ке̄бпель
977,Schwanz::N,chvost,siejpie
978,Schwanz::N,chvost,siejbbe
979,Schwanz::N,chvost,bađuš
980,Schwanz::N,chvost,seaibi
981,Schwanz::N,chvost,seibi
982,Schwanz::N,chvost,sei´bb
983,Schwanz::N,chvost,piä´cciǩ
984,Schwanz::N,chvost,пиджь
985,Schwanz::N,chvost,се̄ййп
986,Schwanz::N,chvost,пе̄цехь
987,Ei::N,vajce,munnie
988,Ei::N,vajce,månne
989,Ei::N,vajce,monni
990,Ei::N,vajce,maṇe
991,Ei::N,vajce,mââ´nn
992,Ei::N,vajce,маннҍ
993,Ei::N,vajíčko,munnie
994,Ei::N,vajíčko,månne
995,Ei::N,vajíčko,monni
996,Ei::N,vajíčko,maṇe
997,Ei::N,vajíčko,mââ´nn
998,Ei::N,vajíčko,маннҍ
999,Nest::N,hniezdo,biesie
1000,Nest::N,hniezdo,biesse
1001,Nest::N,hniezdo,beassi
1002,Nest::N,hniezdo,peesi
1003,Nest::N,hniezdo,piervâl
1004,Nest::N,hniezdo,piä´ss
1005,Nest::N,hniezdo,пе̄ссь
1006,Bau::N,nora,biesie
1007,Bau::N,nora,biedjo
1008,Bau::N,nora,liesso
1009,Bau::N,nora,biedju
1010,Bau::N,nora,piäju
1011,Bau::N,nora,вуэӈӈк
1012,Tier::N,zviera,juvre
1013,Tier::N,zviera,udos
1014,Tier::N,zviera,divrre
1015,Tier::N,zviera,luohtok
1016,Tier::N,zviera,ealli
1017,Tier::N,zviera,ellee
1018,Tier::N,zviera,jie´lli
1019,Tier::N,zviera,жыва
1020,Herde::N,stádo,dåehkie
1021,Herde::N,stádo,ællo
1022,Herde::N,stádo,fuovva
1023,Herde::N,stádo,doahkki
1024,Herde::N,stádo,čagge
1025,Herde::N,stádo,tukk
1026,Herde::N,stádo,vâ´lvv
1027,Herde::N,stádo,чуэз
1028,Herde::N,stádo,чӣгар
1029,Kuh::N,krava,govse
1030,Kuh::N,krava,gussa
1031,Kuh::N,krava,gussa
1032,Kuh::N,krava,kussâ
1033,Kuh::N,krava,kuss
1034,Kuh::N,krava,лӣххьм
1035,Bulle::N,býk,vuaksa
1036,Bulle::N,býk,vuoksá
1037,Bulle::N,býk,heargi
1038,Bulle::N,býk,vuák'sá
1039,Bulle::N,býk,ergi
1040,Bulle::N,býk,vuâhss
1041,Bulle::N,býk,е̄ррьк
1042,Pferd::N,kôň,hierkie
1043,Pferd::N,kôň,råsse
1044,Pferd::N,kôň,hæssta
1045,Pferd::N,kôň,heavuš
1046,Pferd::N,kôň,hiävuš
1047,Pferd::N,kôň,heävaš
1048,Pferd::N,kôň,ро̄ссь
1049,Schaf::N,ovca,sïrve
1050,Schaf::N,ovca,sávttsa
1051,Schaf::N,ovca,sávza
1052,Schaf::N,ovca,savzâ
1053,Schaf::N,ovca,sauʒʒ
1054,Schaf::N,ovca,ла̄мьпесь
1055,Schwein::N,sviňa,snurke
1056,Schwein::N,sviňa,svijnne
1057,Schwein::N,sviňa,spiidni
1058,Schwein::N,sviňa,šahe
1059,Schwein::N,sviňa,šââ´ǩǩ
1060,Schwein::N,sviňa,ша̄гкь
1061,Hund::N,pes,bïenje
1062,Hund::N,pes,bena
1063,Hund::N,pes,beana
1064,Hund::N,pes,peenuv
1065,Hund::N,pes,piânnai
1066,Hund::N,pes,пе̄ннэ
1067,Katze::N,mačka,gaahtoe
1068,Katze::N,mačka,gáhtto
1069,Katze::N,mačka,bussá
1070,Katze::N,mačka,kissá
1071,Katze::N,mačka,kaass
1072,Katze::N,mačka,ко̄а̄сс
1073,Bär::N,medveď,gumsie
1074,Bär::N,medveď,biernna
1075,Bär::N,medveď,guovža
1076,Bär::N,medveď,bierdna
1077,Bär::N,medveď,kuob'žâ
1078,Bär::N,medveď,kue´bǯǯ
1079,Bär::N,medveď,та̄лл
1080,Eichhörnchen::N,veverička,åeruve
1081,Eichhörnchen::N,veverička,oarre
1082,Eichhörnchen::N,veverička,oarri
1083,Eichhörnchen::N,veverička,uár'ree
1084,Eichhörnchen::N,veverička,vuä´r'rev
1085,Eichhörnchen::N,veverička,вуэррев
1086,Elch::N,los,ïelje
1087,Elch::N,los,ællja
1088,Elch::N,los,sarvva
1089,Elch::N,los,ealga
1090,Elch::N,los,sorvâ
1091,Elch::N,los,sõrvv
1092,Elch::N,los,сэ̄ррв
1093,Fuchs::N,líška,riepie
1094,Fuchs::N,líška,riebij
1095,Fuchs::N,líška,rieban
1096,Fuchs::N,líška,riemnjis
1097,Fuchs::N,líška,rie´mjj
1098,Fuchs::N,líška,рӣммьн
1099,Hase::N,zajac,njåemele
1100,Hase::N,zajac,njoammel
1101,Hase::N,zajac,njoammil
1102,Hase::N,zajac,njuámmil
1103,Hase::N,zajac,njue´m'mel
1104,Hase::N,zajac,нюэммель
1105,Maus::N,myš,snjeara
1106,Maus::N,myš,snjierrá
1107,Maus::N,myš,sáhpán
1108,Maus::N,myš,säplig
1109,Maus::N,myš,sä´ppli
1110,Maus::N,myš,са̄хпьлинк
1111,Wolf::N,vlk,sïejpe
1112,Wolf::N,vlk,stálppe
1113,Wolf::N,vlk,stáhkke
1114,Wolf::N,vlk,ruomas
1115,Wolf::N,vlk,kumpe
1116,Wolf::N,vlk,návdi
1117,Wolf::N,vlk,kumppi
1118,Wolf::N,vlk,ku´mpp
1119,Wolf::N,vlk,pââ´ldes
1120,Wolf::N,vlk,чиррм
1121,Wolf::N,vlk,пальтӭсь
1122,Vogel::N,vták,ledtie
1123,Vogel::N,vták,lådde
1124,Vogel::N,vták,loddi
1125,Vogel::N,vták,lodde
1126,Vogel::N,vták,lå´dd
1127,Vogel::N,vták,лоаннҍт
1128,Schwarm::N,roj,dåehkie
1129,Schwarm::N,roj,doahkke
1130,Schwarm::N,roj,doahkki
1131,Schwarm::N,roj,tuák'ki
1132,Schwarm::N,roj,parvv
1133,Schwarm::N,roj,туххк
1134,Huhn::N,kurča,vöönhtse
1135,Huhn::N,kurča,vuonntsá
1136,Huhn::N,kurča,vuonccis
1137,Huhn::N,kurča,kääṇi
1138,Huhn::N,kurča,kää´nn
1139,Huhn::N,kurča,ка̄ннҌ
1140,Huhn::N,sliepka,vöönhtse
1141,Huhn::N,sliepka,vuonntsá
1142,Huhn::N,sliepka,vuonccis
1143,Huhn::N,sliepka,kääṇi
1144,Huhn::N,sliepka,kää´nn
1145,Huhn::N,sliepka,ка̄ннҌ
1146,Hahn::N,kohút,deere
1147,Hahn::N,kohút,hádna
1148,Hahn::N,kohút,åresvuonntsá
1149,Hahn::N,kohút,vuonccis
1150,Hahn::N,kohút,kääṇi
1151,Hahn::N,kohút,åå´reskää´nn
1152,Hahn::N,kohút,пе̄ттэх
1153,Gans::N,hus,gaase
1154,Gans::N,hus,gássa
1155,Gans::N,hus,čuonji
1156,Gans::N,hus,čuá'njá
1157,Gans::N,hus,čue´nj
1158,Gans::N,hus,чуэнь
1159,Adler::N,orol,aarhtse
1160,Adler::N,orol,goasskem
1161,Adler::N,orol,goaskin
1162,Adler::N,orol,kuás'kim
1163,Adler::N,orol,kuä´cǩǩem
1164,Adler::N,orol,куэцькем
1165,Ente::N,kačka,tjååtsele
1166,Ente::N,kačka,vuojatjis
1167,Ente::N,kačka,čáhceloddi
1168,Ente::N,kačka,vuonjâč
1169,Ente::N,kačka,vuõnjâč
1170,Ente::N,kačka,ча̄дзьлоаннҍт
1171,Ente::N,kačica,tjååtsele
1172,Ente::N,kačica,vuojatjis
1173,Ente::N,kačica,čáhceloddi
1174,Ente::N,kačica,vuonjâč
1175,Ente::N,kačica,vuõnjâč
1176,Ente::N,kačica,ча̄дзьлоаннҍт
1177,Eule::N,sova,snjågloe
1178,Eule::N,sova,skunjok
1179,Eule::N,sova,skuolfi
1180,Eule::N,sova,ijjâlodde
1181,Eule::N,sova,iiđsaž
1182,Eule::N,sova,кунньлоаннҍт
1183,Eule::N,sova,чӯзэм вуэһпэй
1184,Kranich::N,žeriav,goerke
1185,Kranich::N,žeriav,guorgga
1186,Kranich::N,žeriav,guorga
1187,Kranich::N,žeriav,kuor'gâ
1188,Kranich::N,žeriav,kuõrgg
1189,Kranich::N,žeriav,кӯррк
1190,Krähe::N,vrana,voerhtje
1191,Krähe::N,vrana,gárránis
1192,Krähe::N,vrana,vuoratjis
1193,Krähe::N,vrana,vuoražas
1194,Krähe::N,vrana,vuorččis
1195,Krähe::N,vrana,vuorâč
1196,Krähe::N,vrana,vuõrâč
1197,Krähe::N,vrana,вӯрэч
1198,Kuckuck::N,kukučka,gïeke
1199,Kuckuck::N,kukučka,giehka
1200,Kuckuck::N,kukučka,giehka
1201,Kuckuck::N,kukučka,kiehâ
1202,Kuckuck::N,kukučka,ǩiõkk
1203,Kuckuck::N,kukučka,кӣгк
1204,Schwan::N,labuť,njoktje
1205,Schwan::N,labuť,snjuktja
1206,Schwan::N,labuť,njukča
1207,Schwan::N,labuť,njuhčâ
1208,Schwan::N,labuť,njuhčč
1209,Schwan::N,labuť,нюххч
1210,Fisch::N,ryba,guelie
1211,Fisch::N,ryba,guolle
1212,Fisch::N,ryba,guolli
1213,Fisch::N,ryba,kyeḷi
1214,Fisch::N,ryba,kue´ll
1215,Fisch::N,ryba,кӯлль
1216,Barsch::N,ostriež,sihtege
1217,Barsch::N,ostriež,vuoskun
1218,Barsch::N,ostriež,vuoskku
1219,Barsch::N,ostriež,vuásku
1220,Barsch::N,ostriež,vuâsk
1221,Barsch::N,ostriež,вуэсск
1222,Hecht::N,šťuka,haavke
1223,Hecht::N,šťuka,hávgga
1224,Hecht::N,šťuka,hávga
1225,Hecht::N,šťuka,puško
1226,Hecht::N,šťuka,nu´ǩǩeš
1227,Hecht::N,šťuka,ныгкешь
1228,Schlange[Tier]::N,had,gïermesje
1229,Schlange[Tier]::N,had,germaj
1230,Schlange[Tier]::N,had,gearpmaš
1231,Schlange[Tier]::N,had,kyev'đi
1232,Schlange[Tier]::N,had,ku´vdd
1233,Schlange[Tier]::N,had,кӯввьт
1234,Wurm::N,červ,mietie
1235,Wurm::N,červ,maarhke
1236,Wurm::N,červ,mádo
1237,Wurm::N,červ,máhtu
1238,Wurm::N,červ,máátu
1239,Wurm::N,červ,määtt
1240,Wurm::N,červ,ма̄дт
1241,Spinne::N,pavúk,hievnie
1242,Spinne::N,pavúk,hievnne
1243,Spinne::N,pavúk,heavdni
1244,Spinne::N,pavúk,evni
1245,Spinne::N,pavúk,eeunaž
1246,Spinne::N,pavúk,о̄а̄з
1247,Ameise::N,mravec,garhke
1248,Ameise::N,mravec,gårkkå
1249,Ameise::N,mravec,gotka
1250,Ameise::N,mravec,kutkâ
1251,Ameise::N,mravec,kotkk
1252,Ameise::N,mravec,ко̄ттк
1253,Laus::N,voš,dihkie
1254,Laus::N,voš,dihkke
1255,Laus::N,voš,dihkki
1256,Laus::N,voš,tikke
1257,Laus::N,voš,te´ǩǩ
1258,Laus::N,voš,тыһкь
1259,Mücke::N,komár,tjoejhke
1260,Mücke::N,komár,tjuojkka
1261,Mücke::N,komár,čuoika
1262,Mücke::N,komár,čuoš'kâ
1263,Mücke::N,komár,čuõškk
1264,Mücke::N,komár,чӯшшк
1265,Fliege::N,mucha,tjoere
1266,Fliege::N,mucha,boerege
1267,Fliege::N,mucha,tjuruk
1268,Fliege::N,mucha,čuru
1269,Fliege::N,mucha,kiärpáš
1270,Fliege::N,mucha,čuâr
1271,Fliege::N,mucha,čuâras
1272,Fliege::N,mucha,чуэраш
1273,Schmetterling::N,motýľ,biejjielåbloe
1274,Schmetterling::N,motýľ,biejvvelådde
1275,Schmetterling::N,motýľ,beaiveloddi
1276,Schmetterling::N,motýľ,piäi'vááloddááš
1277,Schmetterling::N,motýľ,ä´llbaž
1278,Schmetterling::N,motýľ,pei´vvlå´dd
1279,Schmetterling::N,motýľ,а̄лльп
1280,Beere::N,bobuľa,muerjie
1281,Beere::N,bobuľa,muorjje
1282,Beere::N,bobuľa,muorji
1283,Beere::N,bobuľa,myer'ji
1284,Beere::N,bobuľa,mue´rjj
1285,Beere::N,bobuľa,мӯррьй
1286,Apfel::N,jablko,æbpla
1287,Apfel::N,jablko,ehpal
1288,Apfel::N,jablko,eppel
1289,Apfel::N,jablko,eahppel
1290,Apfel::N,jablko,я̄блэк
1291,Pilz::N,hríb,goebpere
1292,Pilz::N,hríb,guoppar
1293,Pilz::N,hríb,guoppar
1294,Pilz::N,hríb,kuobâr
1295,Pilz::N,hríb,kuõbbâr
1296,Pilz::N,hríb,кӯмпар
1297,Zwiebel::N,cibuľa,lööke
1298,Zwiebel::N,cibuľa,løhkka
1299,Zwiebel::N,cibuľa,lávki
1300,Zwiebel::N,cibuľa,luukk
1301,Zwiebel::N,cibuľa,луквець
1302,Saat::N,osivo,saajoe
1303,Saat::N,osivo,sádjo
1304,Saat::N,osivo,siepman
1305,Saat::N,osivo,siemâ
1306,Saat::N,osivo,siõm
1307,Saat::N,osivo,се̄м
1308,Korn::N,zrno,gernie
1309,Korn::N,zrno,gårnnetjalmme
1310,Korn::N,zrno,gordni
1311,Korn::N,zrno,jiṿe
1312,Korn::N,zrno,ле̄ййп
1313,Heu::N,seno,suejnieh
1314,Heu::N,seno,ájvve
1315,Heu::N,seno,suoidni
1316,Heu::N,seno,syei'ni
1317,Heu::N,seno,suei´nn
1318,Heu::N,seno,сӯййн
1319,Schale::N,šupa,gïrre
1320,Schale::N,šupa,garra
1321,Schale::N,šupa,skádne
1322,Schale::N,šupa,garra
1323,Schale::N,šupa,korrâ
1324,Schale::N,šupa,kõrr
1325,Schale::N,šupa,ю̄дтҍ
1326,Schale::N,škrupina,gïrre
1327,Schale::N,škrupina,garra
1328,Schale::N,škrupina,skádne
1329,Schale::N,škrupina,garra
1330,Schale::N,škrupina,korrâ
1331,Schale::N,škrupina,kõrr
1332,Schale::N,škrupina,ю̄дтҍ
1333,Grube::N,jama,haevtie
1334,Grube::N,jama,rågge
1335,Grube::N,jama,gohpi
1336,Grube::N,jama,roggi
1337,Grube::N,jama,kyep'pi
1338,Grube::N,jama,rogge
1339,Grube::N,jama,rå´ǧǧ
1340,Grube::N,jama,kåå´pp
1341,Grube::N,jama,коабпь
1342,Falle::N,pasca,barta
1343,Falle::N,pasca,ruevtie
1344,Falle::N,pasca,gillar
1345,Falle::N,pasca,ruovdde
1346,Falle::N,pasca,rihtá
1347,Falle::N,pasca,báhcahat
1348,Falle::N,pasca,ká'skástâh
1349,Falle::N,pasca,ää´ǧǧes
1350,Falle::N,pasca,кӣлл
1351,Falle::N,pasca,ше̄шшь
1352,Falle::N,klepec,barta
1353,Falle::N,klepec,ruevtie
1354,Falle::N,klepec,gillar
1355,Falle::N,klepec,ruovdde
1356,Falle::N,klepec,rihtá
1357,Falle::N,klepec,báhcahat
1358,Falle::N,klepec,ká'skástâh
1359,Falle::N,klepec,ää´ǧǧes
1360,Falle::N,klepec,кӣлл
1361,Falle::N,klepec,ше̄шшь
1362,Schlinge::N,slučka,latjka
1363,Schlinge::N,slučka,gieras
1364,Schlinge::N,slučka,mohkki
1365,Schlinge::N,slučka,kieḷâ
1366,Schlinge::N,slučka,ǩiõll
1367,Schlinge::N,slučka,ää´ǧǧes
1368,Schlinge::N,slučka,кӣлл
1369,Schlinge::N,slučka,ше̄шшь
1370,Spur::N,stopa,gïeje
1371,Spur::N,stopa,luodda
1372,Spur::N,stopa,joavnes
1373,Spur::N,stopa,luodda
1374,Spur::N,stopa,luod'dâ
1375,Spur::N,stopa,ǩiõjj
1376,Spur::N,stopa,кӣйй
1377,Asche::N,popol,govne
1378,Asche::N,popol,gudna
1379,Asche::N,popol,gutna
1380,Asche::N,popol,kunnâ
1381,Asche::N,popol,kunn
1382,Asche::N,popol,кунн
1383,Dreck::N,kal,haaskoe
1384,Dreck::N,kal,lænjok
1385,Dreck::N,kal,baška
1386,Dreck::N,kal,duova
1387,Dreck::N,kal,durdi
1388,Dreck::N,kal,tuol'vâ
1389,Dreck::N,kal,sähss
1390,Dreck::N,kal,са̄ккьс
1391,Dreck::N,blato,haaskoe
1392,Dreck::N,blato,lænjok
1393,Dreck::N,blato,baška
1394,Dreck::N,blato,duova
1395,Dreck::N,blato,durdi
1396,Dreck::N,blato,tuol'vâ
1397,Dreck::N,blato,sähss
1398,Dreck::N,blato,са̄ккьс
1399,Eisen::N,železo,ruevtie
1400,Eisen::N,železo,ruovdde
1401,Eisen::N,železo,ruovdi
1402,Eisen::N,železo,ryev'di
1403,Eisen::N,železo,ru´vdd
1404,Eisen::N,železo,рӯввьт
1405,Gold::N,zlato,gullie
1406,Gold::N,zlato,gålle
1407,Gold::N,zlato,golli
1408,Gold::N,zlato,kolle
1409,Gold::N,zlato,kå´ll
1410,Gold::N,zlato,коалль
1411,Silber::N,striebro,sïlpe
1412,Silber::N,striebro,silbba
1413,Silber::N,striebro,silba
1414,Silber::N,striebro,silbâ
1415,Silber::N,striebro,silbb
1416,Silber::N,striebro,сыллп
1417,Kohle::N,uhlie,tjïrre
1418,Kohle::N,uhlie,tjahta
1419,Kohle::N,uhlie,čitna
1420,Kohle::N,uhlie,illâ
1421,Kohle::N,uhlie,čiđđâ
1422,Kohle::N,uhlie,ill
1423,Kohle::N,uhlie,ылл
1424,Glas::N,sklo,klaase
1425,Glas::N,sklo,glássa
1426,Glas::N,sklo,lássa
1427,Glas::N,sklo,laasâ
1428,Glas::N,sklo,steehl
1429,Glas::N,sklo,сте̄клэ
1430,Lehm::N,íl,laejrie
1431,Lehm::N,íl,lænnjgá
1432,Lehm::N,íl,láirá
1433,Lehm::N,íl,njaajâ
1434,Lehm::N,íl,saavv
1435,Lehm::N,íl,чуййв
1436,Lehm::N,íl,чуввьй
1437,Lehm::N,hlina,laejrie
1438,Lehm::N,hlina,lænnjgá
1439,Lehm::N,hlina,láirá
1440,Lehm::N,hlina,njaajâ
1441,Lehm::N,hlina,saavv
1442,Lehm::N,hlina,чуййв
1443,Lehm::N,hlina,чуввьй
1444,Sand::N,piesok,saedtie
1445,Sand::N,piesok,sáttoj
1446,Sand::N,piesok,tjievrra
1447,Sand::N,piesok,sáttu
1448,Sand::N,piesok,čunoi
1449,Sand::N,piesok,vuõddâs
1450,Sand::N,piesok,вӯнтас
1451,Mensch::N,človek,almetje
1452,Mensch::N,človek,ulmusj
1453,Mensch::N,človek,olmmoš
1454,Mensch::N,človek,olmooš
1455,Mensch::N,človek,ooumâž
1456,Mensch::N,človek,олма
1457,Mann::N,muž,ålma
1458,Mann::N,muž,ålmåj
1459,Mann::N,muž,olmmái
1460,Mann::N,muž,a'lmai
1461,Mann::N,muž,åålm
1462,Mann::N,muž,ка̄ллесь
1463,Mann::N,chlap,ålma
1464,Mann::N,chlap,ålmåj
1465,Mann::N,chlap,olmmái
1466,Mann::N,chlap,a'lmai
1467,Mann::N,chlap,åålm
1468,Mann::N,chlap,ка̄ллесь
1469,Frau::N,žena,nyjsene
1470,Frau::N,žena,nissun
1471,Frau::N,žena,nisu
1472,Frau::N,žena,nissoon
