,Concept_ID,se,eu
3363,Spiegel::N,speeijal,mirail
3364,Spiegel::N,suei´mkar,mirail
3365,Spiegel::N,кыффкэмка̄ррь,mirail
3366,Spiegel::N,зе̄ркал,mirail
3367,Riemen::N,györtenje,uhal
3368,Riemen::N,rájppe,uhal
3369,Riemen::N,garttsa,uhal
3370,Riemen::N,lávži,uhal
3371,Riemen::N,läbži,uhal
3372,Riemen::N,läbǯǯ,uhal
3373,Riemen::N,ре̄ммь,uhal
3374,Schnur::N,gurrie,lokailu
3375,Schnur::N,gáras,lokailu
3376,Schnur::N,garca,lokailu
3377,Schnur::N,orrâ,lokailu
3378,Schnur::N,nue´rr,lokailu
3379,Schnur::N,нӯррь,lokailu
3380,Leine::N,baante,lotura
3381,Leine::N,gájnno,lotura
3382,Leine::N,báddi,lotura
3383,Leine::N,oarra,lotura
3384,Leine::N,läbži,lotura
3385,Leine::N,läbǯǯ,lotura
3386,Leine::N,ла̄ммч,lotura
3387,Decke::N,gaptjese,burusi
3388,Decke::N,rádno,burusi
3389,Decke::N,gåbtjås,burusi
3390,Decke::N,tæhppin,burusi
3391,Decke::N,govččas,burusi
3392,Decke::N,loovdâ,burusi
3393,Decke::N,räänn,burusi
3394,Decke::N,ра̄нн,burusi
3395,Kissen::N,nalhke,kuxin
3396,Kissen::N,guoddá,kuxin
3397,Kissen::N,oajvevuolle,kuxin
3398,Kissen::N,guoddá,kuxin
3399,Kissen::N,bolsttar,kuxin
3400,Kissen::N,polster,kuxin
3401,Kissen::N,pee´ren,kuxin
3402,Kissen::N,pooddâšǩ,kuxin
3403,Kissen::N,по̄дэшк,kuxin
3404,Tuch::N,tyjje,zapi
3405,Tuch::N,tyjje,oihal
3406,Tuch::N,tyddja,zapi
3407,Tuch::N,tyddja,oihal
3408,Tuch::N,gådo,zapi
3409,Tuch::N,gådo,oihal
3410,Tuch::N,liidni,zapi
3411,Tuch::N,liidni,oihal
3412,Tuch::N,läđđee,zapi
3413,Tuch::N,läđđee,oihal
3414,Tuch::N,re´ppiǩ,zapi
3415,Tuch::N,re´ppiǩ,oihal
3416,Tuch::N,ree´ppiǩ,zapi
3417,Tuch::N,ree´ppiǩ,oihal
3418,Tuch::N,ребпехь,zapi
3419,Tuch::N,ребпехь,oihal
3420,Handtuch::N,njaamelijnie,eskuzapi
3421,Handtuch::N,njaamelijnie,eskuoihal
3422,Handtuch::N,sigárdahka,eskuzapi
3423,Handtuch::N,sigárdahka,eskuoihal
3424,Handtuch::N,sihkaldat,eskuzapi
3425,Handtuch::N,sihkaldat,eskuoihal
3426,Handtuch::N,siholdâs,eskuzapi
3427,Handtuch::N,siholdâs,eskuoihal
3428,Handtuch::N,seekkldõs,eskuzapi
3429,Handtuch::N,seekkldõs,eskuoihal
3430,Handtuch::N,u´tree´lniǩ,eskuzapi
3431,Handtuch::N,u´tree´lniǩ,eskuoihal
3432,Handtuch::N,отеральнэхьк,eskuzapi
3433,Handtuch::N,отеральнэхьк,eskuoihal
3434,Kraft::N,faamoe,indar
3435,Kraft::N,fábmo,indar
3436,Kraft::N,fápmu,indar
3437,Kraft::N,fááṃu,indar
3438,Kraft::N,viõkk,indar
3439,Kraft::N,вӣгк,indar
3440,Stärke::N,vieksiesvoete,indar
3441,Stärke::N,gievrrudahka,indar
3442,Stärke::N,gievrrodus,indar
3443,Stärke::N,veahka,indar
3444,Stärke::N,vuoibmi,indar
3445,Stärke::N,viek'sâvuotâ,indar
3446,Stärke::N,viõkk,indar
3447,Stärke::N,са̄м,indar
3448,Stärke::N,вӣгк,indar
3449,Gesundheit::N,healsoe,osasun
3450,Gesundheit::N,starne,osasun
3451,Gesundheit::N,hælsso,osasun
3452,Gesundheit::N,varresvuohta,osasun
3453,Gesundheit::N,dearvvasvuohta,osasun
3454,Gesundheit::N,tie'rvâsvuotâ,osasun
3455,Gesundheit::N,tiõrvâsvuõtt,osasun
3456,Gesundheit::N,тӣрвасвӯдт,osasun
3457,Krankheit::N,skïemtjelasse,eritasun
3458,Krankheit::N,skïemtjelasse,gaixotasun
3459,Krankheit::N,skihpudahka,eritasun
3460,Krankheit::N,skihpudahka,gaixotasun
3461,Krankheit::N,dávdda,eritasun
3462,Krankheit::N,dávdda,gaixotasun
3463,Krankheit::N,vihke,eritasun
3464,Krankheit::N,vihke,gaixotasun
3465,Krankheit::N,dávda,eritasun
3466,Krankheit::N,dávda,gaixotasun
3467,Krankheit::N,tavdâ,eritasun
3468,Krankheit::N,tavdâ,gaixotasun
3469,Krankheit::N,puá'cuvuotâ,eritasun
3470,Krankheit::N,puá'cuvuotâ,gaixotasun
3471,Krankheit::N,kõpp,eritasun
3472,Krankheit::N,kõpp,gaixotasun
3473,Krankheit::N,puõccmoš,eritasun
3474,Krankheit::N,puõccmoš,gaixotasun
3475,Krankheit::N,кэ̄бп,eritasun
3476,Krankheit::N,кэ̄бп,gaixotasun
3477,Schmerz::N,haerhpie,min
3478,Schmerz::N,bávtjas,min
3479,Schmerz::N,bávčča,min
3480,Schmerz::N,tuške,min
3481,Schmerz::N,poovčâs,min
3482,Schmerz::N,tå´sǩǩ,min
3483,Schmerz::N,кэ̄бп,min
3484,Wunde::N,saejrie,zauri
3485,Wunde::N,hávve,zauri
3486,Wunde::N,hávvi,zauri
3487,Wunde::N,hävvi,zauri
3488,Wunde::N,hää´vv,zauri
3489,Wunde::N,ра̄ӊӊҍ,zauri
3490,Fieber::N,vaejlie,sukar
3491,Fieber::N,fiebar,sukar
3492,Fieber::N,báhkkadávda,sukar
3493,Fieber::N,žaar,sukar
3494,Fieber::N,жоарр,sukar
3495,Arznei::N,daalhkesh,osagai
3496,Arznei::N,daalhkesh,sendagai
3497,Arznei::N,dálkas,osagai
3498,Arznei::N,dálkas,sendagai
3499,Arznei::N,dálkkas,osagai
3500,Arznei::N,dálkkas,sendagai
3501,Arznei::N,taalhâs,osagai
3502,Arznei::N,taalhâs,sendagai
3503,Arznei::N,lekittâs,osagai
3504,Arznei::N,lekittâs,sendagai
3505,Arznei::N,taalkâs,osagai
3506,Arznei::N,taalkâs,sendagai
3507,Arznei::N,лоаддв,osagai
3508,Arznei::N,лоаддв,sendagai
3509,Brücke::N,pruvvie,zubi
3510,Brücke::N,råvve,zubi
3511,Brücke::N,šaldi,zubi
3512,Brücke::N,šalde,zubi
3513,Brücke::N,mostt,zubi
3514,Brücke::N,мо̄сст,zubi
3515,Brunnen::N,prutnie,putzu
3516,Brunnen::N,ruddne,putzu
3517,Brunnen::N,gáivo,putzu
3518,Brunnen::N,káivu,putzu
3519,Brunnen::N,käivv,putzu
3520,Brunnen::N,ка̄ййв,putzu
3521,Weide::N,gåatome,alha
3522,Weide::N,gåatome,bazkaleku
3523,Weide::N,guohtom,alha
3524,Weide::N,guohtom,bazkaleku
3525,Weide::N,guohtun,alha
3526,Weide::N,guohtun,bazkaleku
3527,Weide::N,kuátu,alha
3528,Weide::N,kuátu,bazkaleku
3529,Weide::N,luátu,alha
3530,Weide::N,luátu,bazkaleku
3531,Weide::N,та̄нтар,alha
3532,Weide::N,та̄нтар,bazkaleku
3533,Pfad::N,baalka,zidor
3534,Pfad::N,baalka,bidexka
3535,Pfad::N,bálges,zidor
3536,Pfad::N,bálges,bidexka
3537,Pfad::N,bálggis,zidor
3538,Pfad::N,bálggis,bidexka
3539,Pfad::N,päälgis,zidor
3540,Pfad::N,päälgis,bidexka
3541,Pfad::N,pää´ljes,zidor
3542,Pfad::N,pää´ljes,bidexka
3543,Pfad::N,поалкас,zidor
3544,Pfad::N,поалкас,bidexka
3545,Weg::N,geajnoe,bide
3546,Weg::N,gæjnno,bide
3547,Weg::N,væddja,bide
3548,Weg::N,geaidnu,bide
3549,Weg::N,luod'dâ,bide
3550,Weg::N,čuâǥǥas,bide
3551,Weg::N,чуэкас,bide
3552,Straße::N,geajnoe,errepide
3553,Straße::N,joene,errepide
3554,Straße::N,gahttun,errepide
3555,Straße::N,geaidnu,errepide
3556,Straße::N,maađij,errepide
3557,Straße::N,uu´lec,errepide
3558,Straße::N,чуэкас,errepide
3559,Dorf::N,sïjte,herri
3560,Dorf::N,bájkke,herri
3561,Dorf::N,gilli,herri
3562,Dorf::N,sijdâ,herri
3563,Dorf::N,sijdd,herri
3564,Dorf::N,сыййт,herri
3565,Stadt::N,staare,hiri
3566,Stadt::N,sjeltie,hiri
3567,Stadt::N,stáda,hiri
3568,Stadt::N,gávpot,hiri
3569,Stadt::N,kaavpug,hiri
3570,Stadt::N,lâ´nn,hiri
3571,Stadt::N,gåårad,hiri
3572,Stadt::N,ланнҍ,hiri
3573,Brief::N,prievie,gutun
3574,Brief::N,prievie,eskutitz
3575,Brief::N,girjje,gutun
3576,Brief::N,girjje,eskutitz
3577,Brief::N,reive,gutun
3578,Brief::N,reive,eskutitz
3579,Brief::N,kirje,gutun
3580,Brief::N,kirje,eskutitz
3581,Brief::N,ǩe´rjj,gutun
3582,Brief::N,ǩe´rjj,eskutitz
3583,Brief::N,кыррьй,gutun
3584,Brief::N,кыррьй,eskutitz
3585,Buch::N,gærja,liburu
3586,Buch::N,girjje,liburu
3587,Buch::N,girji,liburu
3588,Buch::N,kirje,liburu
3589,Buch::N,ǩe´rjj,liburu
3590,Buch::N,кыррьй,liburu
3591,Buchstabe::N,baakoe,hizki
3592,Buchstabe::N,bokstávva,hizki
3593,Buchstabe::N,bustávva,hizki
3594,Buchstabe::N,puustav,hizki
3595,Buchstabe::N,bukva,hizki
3596,Buchstabe::N,буква,hizki
3597,Zeitung::N,plaerie,egunkari
3598,Zeitung::N,avijssa,egunkari
3599,Zeitung::N,bláđđi,egunkari
3600,Zeitung::N,aavis,egunkari
3601,Zeitung::N,listt,egunkari
3602,Zeitung::N,ga´zaat,egunkari
3603,Zeitung::N,газет,egunkari
3604,Leben::N,hïegke,bizi
3605,Leben::N,hïegke,bizitza
3606,Leben::N,hægga,bizi
3607,Leben::N,hægga,bizitza
3608,Leben::N,iellem,bizi
3609,Leben::N,iellem,bizitza
3610,Leben::N,viessom,bizi
3611,Leben::N,viessom,bizitza
3612,Leben::N,eallin,bizi
3613,Leben::N,eallin,bizitza
3614,Leben::N,eellim,bizi
3615,Leben::N,eellim,bizitza
3616,Leben::N,jie´llem,bizi
3617,Leben::N,jie´llem,bizitza
3618,Leben::N,я̄лл,bizi
3619,Leben::N,я̄лл,bizitza
3620,Tod::N,jaame,herio
3621,Tod::N,jaame,heriotza
3622,Tod::N,jábmem,herio
3623,Tod::N,jábmem,heriotza
3624,Tod::N,jápmin,herio
3625,Tod::N,jápmin,heriotza
3626,Tod::N,jäämmim,herio
3627,Tod::N,jäämmim,heriotza
3628,Tod::N,så´rmm,herio
3629,Tod::N,så´rmm,heriotza
3630,Tod::N,jää´mmem,herio
3631,Tod::N,jää´mmem,heriotza
3632,Tod::N,соаррьм,herio
3633,Tod::N,соаррьм,heriotza
3634,Grab::N,gaelmie,hobi
3635,Grab::N,gaelmie,hilobi
3636,Grab::N,ráhpo,hobi
3637,Grab::N,ráhpo,hilobi
3638,Grab::N,hávdde,hobi
3639,Grab::N,hávdde,hilobi
3640,Grab::N,hávdi,hobi
3641,Grab::N,hávdi,hilobi
3642,Grab::N,hävdi,hobi
3643,Grab::N,hävdi,hilobi
3644,Grab::N,äu´dd,hobi
3645,Grab::N,äu´dd,hilobi
3646,Grab::N,ка̄лльм,hobi
3647,Grab::N,ка̄лльм,hilobi
3648,Kirche::N,gærhkoe,eliza
3649,Kirche::N,girkko,eliza
3650,Kirche::N,girku,eliza
3651,Kirche::N,kirkko,eliza
3652,Kirche::N,ceerkav,eliza
3653,Kirche::N,цэ̄ркав,eliza
3654,Sünde::N,sådtoe,hoben
3655,Sünde::N,sådtoe,bekatu
3656,Sünde::N,suddo,hoben
3657,Sünde::N,suddo,bekatu
3658,Sünde::N,suddu,hoben
3659,Sünde::N,suddu,bekatu
3660,Sünde::N,suddo,hoben
3661,Sünde::N,suddo,bekatu
3662,Sünde::N,reä´ǩ'ǩ,hoben
3663,Sünde::N,reä´ǩ'ǩ,bekatu
3664,Gott::N,jupmele,jainko
3665,Gott::N,jubmel,jainko
3666,Gott::N,ipmil,jainko
3667,Gott::N,immeel,jainko
3668,Gott::N,e´mmel,jainko
3669,Gott::N,иммель,jainko
3670,Arbeiter::N,barkije,langile
3671,Arbeiter::N,barkije,behargin
3672,Arbeiter::N,barggoulmusj,langile
3673,Arbeiter::N,barggoulmusj,behargin
3674,Arbeiter::N,bargi,langile
3675,Arbeiter::N,bargi,behargin
3676,Arbeiter::N,pargee,langile
3677,Arbeiter::N,pargee,behargin
3678,Arbeiter::N,reâugglaž,langile
3679,Arbeiter::N,reâugglaž,behargin
3680,Arbeiter::N,лыххкэй,langile
3681,Arbeiter::N,лыххкэй,behargin
3682,Chef::N,åvtehke,nagusi
3683,Chef::N,oajvve,nagusi
3684,Chef::N,hoavda,nagusi
3685,Chef::N,hovdâ,nagusi
3686,Chef::N,uái'vi,nagusi
3687,Chef::N,ä´ttem,nagusi
3688,Chef::N,vuei´vvooumaž,nagusi
3689,Chef::N,выгкэй,nagusi
3690,Chef::N,вӯййкьей,nagusi
3691,Chef::N,вуэййв,nagusi
3692,Meister::N,ööhpehtæjja,maisu
3693,Meister::N,åhpadiddje,maisu
3694,Meister::N,čeahppi,maisu
3695,Meister::N,meašttir,maisu
3696,Meister::N,miäš'tár,maisu
3697,Meister::N,määstär,maisu
3698,Meister::N,че̄ххьп,maisu
3699,Arzt::N,dåaktere,osagile
3700,Arzt::N,dåaktere,sendagile
3701,Arzt::N,dåktår,osagile
3702,Arzt::N,dåktår,sendagile
3703,Arzt::N,dálkudiddje,osagile
3704,Arzt::N,dálkudiddje,sendagile
3705,Arzt::N,doavttir,osagile
3706,Arzt::N,doavttir,sendagile
3707,Arzt::N,tuáh'tár,osagile
3708,Arzt::N,tuáh'tár,sendagile
3709,Arzt::N,dåhttar,osagile
3710,Arzt::N,dåhttar,sendagile
3711,Arzt::N,лыххцэй,osagile
3712,Arzt::N,лыххцэй,sendagile
3713,Lehrer::N,lohkehtæjja,irakasle
3714,Lehrer::N,skåvlik,irakasle
3715,Lehrer::N,åjpadiddje,irakasle
3716,Lehrer::N,oahpaheaddji,irakasle
3717,Lehrer::N,máttááttijjee,irakasle
3718,Lehrer::N,u´čtee´l,irakasle
3719,Lehrer::N,mätt'teei,irakasle
3720,Lehrer::N,уххцэй,irakasle
3721,Geld::N,vierhtie,diru
3722,Geld::N,ruhta,diru
3723,Geld::N,biednik,diru
3724,Geld::N,ruhta,diru
3725,Geld::N,ruttâ,diru
3726,Geld::N,teä´ǧ'ǧ,diru
3727,Geld::N,те̄ӈӈьк,diru
3728,Geschäft::N,åesie,negozio
3729,Geschäft::N,oases,negozio
3730,Geschäft::N,gávpi,negozio
3731,Geschäft::N,kävppi,negozio
3732,Geschäft::N,haandâl,negozio
3733,Geschäft::N,kaupp,negozio
3734,Geschäft::N,ро̄бэт,negozio
3735,Laden::N,bovre,denda
3736,Laden::N,bovre,saltegi
3737,Laden::N,oases,denda
3738,Laden::N,oases,saltegi
3739,Laden::N,rámbuvdda,denda
3740,Laden::N,rámbuvdda,saltegi
3741,Laden::N,gávpi,denda
3742,Laden::N,gávpi,saltegi
3743,Laden::N,puvdâ,denda
3744,Laden::N,puvdâ,saltegi
3745,Laden::N,kävppi,denda
3746,Laden::N,kävppi,saltegi
3747,Laden::N,kaupp,denda
3748,Laden::N,kaupp,saltegi
3749,Laden::N,ла̄ффьк,denda
3750,Laden::N,ла̄ффьк,saltegi
3751,Preis::N,åasa,prezio
3752,Preis::N,åasa,salneurri
3753,Preis::N,hadde,prezio
3754,Preis::N,hadde,salneurri
3755,Preis::N,haddi,prezio
3756,Preis::N,haddi,salneurri
3757,Preis::N,hadde,prezio
3758,Preis::N,hadde,salneurri
3759,Preis::N,hâ´dd,prezio
3760,Preis::N,hâ´dd,salneurri
3761,Preis::N,а̄ррв,prezio
3762,Preis::N,а̄ррв,salneurri
3763,Ware::N,vaaroe,salgai
3764,Ware::N,várro,salgai
3765,Ware::N,gálvvo,salgai
3766,Ware::N,gálvu,salgai
3767,Ware::N,kálvu,salgai
3768,Ware::N,täävvir,salgai
3769,Ware::N,kälvv,salgai
3770,Ware::N,tä´vver,salgai
3771,Ware::N,та̄вяр,salgai
3772,Nutzen::N,aevhkie,onura
3773,Nutzen::N,aevhkie,probetxu
3774,Nutzen::N,ávkke,onura
3775,Nutzen::N,ávkke,probetxu
3776,Nutzen::N,ávki,onura
3777,Nutzen::N,ávki,probetxu
3778,Nutzen::N,ävkki,onura
3779,Nutzen::N,ävkki,probetxu
3780,Nutzen::N,äu´ǩǩ,onura
3781,Nutzen::N,äu´ǩǩ,probetxu
3782,Nutzen::N,то̄ӆӆк ,onura
3783,Nutzen::N,то̄ӆӆк ,probetxu
3784,Reichtum::N,ræjhkoesvoete,aberastasun
3785,Reichtum::N,boanndudahka,aberastasun
3786,Reichtum::N,rikkisvuohta,aberastasun
3787,Reichtum::N,riggodat,aberastasun
3788,Reichtum::N,riggodâh,aberastasun
3789,Reichtum::N,ree´ǧǧesvuõtt,aberastasun
3790,Reichtum::N,ва̄птэквӯдт,aberastasun
3791,Welt::N,veartene,ludi
3792,Welt::N,veartene,mundu
3793,Welt::N,værált,ludi
3794,Welt::N,værált,mundu
3795,Welt::N,ilmme,ludi
3796,Welt::N,ilmme,mundu
3797,Welt::N,máilbmi,ludi
3798,Welt::N,máilbmi,mundu
3799,Welt::N,maailm,ludi
3800,Welt::N,maailm,mundu
3801,Welt::N,maai´lm,ludi
3802,Welt::N,maai´lm,mundu
3803,Welt::N,jânnamkå´dd,ludi
3804,Welt::N,jânnamkå´dd,mundu
3805,Welt::N,э̄ллманнт,ludi
3806,Welt::N,э̄ллманнт,mundu
3807,Land::N,laante,herrialde
3808,Land::N,eatneme,herrialde
3809,Land::N,lánnda,herrialde
3810,Land::N,eanan,herrialde
3811,Land::N,eennâm,herrialde
3812,Land::N,mädd,herrialde
3813,Land::N,jânnam,herrialde
3814,Land::N,ланнҍ,herrialde
3815,Land::N,е̄ммьне,herrialde
3816,Staat::N,staate,estatu
3817,Staat::N,stáhtta,estatu
3818,Staat::N,rijkka,estatu
3819,Staat::N,stáhta,estatu
3820,Staat::N,staatâ,estatu
3821,Staat::N,riikk,estatu
3822,Staat::N,ланнҍ,estatu
3823,Staat::N,государствэ,estatu
3824,König::N,gånka,errege
3825,König::N,gånågis,errege
3826,König::N,gonagas,errege
3827,König::N,kunâgâs,errege
3828,König::N,caarr,errege
3829,König::N,koonǥõs,errege
3830,König::N,цоарр,errege
3831,Macht::N,faamoe,botere
3832,Macht::N,fábmo,botere
3833,Macht::N,fábmogisvuohta,botere
3834,Macht::N,fápmu,botere
3835,Macht::N,väldi,botere
3836,Macht::N,vä´ldd,botere
3837,Macht::N,воаллт,botere
3838,Grenze::N,raajoe,muga
3839,Grenze::N,rádjá,muga
3840,Grenze::N,mierre,muga
3841,Grenze::N,rádji,muga
3842,Grenze::N,rääji,muga
3843,Grenze::N,raajj,muga
3844,Grenze::N,ре̄ввьн,muga
3845,Krieg::N,dåara,guda
3846,Krieg::N,soahte,guda
3847,Krieg::N,soahti,guda
3848,Krieg::N,suáti,guda
3849,Krieg::N,väi´nn,guda
3850,Krieg::N,туарр,guda
3851,Feind::N,gertele,etsai
3852,Feind::N,gertele,arerio
3853,Feind::N,vasjulasj,etsai
3854,Feind::N,vasjulasj,arerio
3855,Feind::N,vašálaš,etsai
3856,Feind::N,vašálaš,arerio
3857,Feind::N,vajalâš,etsai
3858,Feind::N,vajalâš,arerio
3859,Feind::N,vâjjeeja,etsai
3860,Feind::N,vâjjeeja,arerio
3861,Feind::N,вэресь,etsai
3862,Feind::N,вэресь,arerio
3863,Kampf::N,gæmhpome,gudu
3864,Kampf::N,gæmhpome,auska
3865,Kampf::N,doarro,gudu
3866,Kampf::N,doarro,auska
3867,Kampf::N,oajbbom,gudu
3868,Kampf::N,oajbbom,auska
3869,Kampf::N,rahtjamus,gudu
3870,Kampf::N,rahtjamus,auska
3871,Kampf::N,doarru,gudu
3872,Kampf::N,doarru,auska
3873,Kampf::N,vuostelasvuohta,gudu
3874,Kampf::N,vuostelasvuohta,auska
3875,Kampf::N,tuáṛi,gudu
3876,Kampf::N,tuáṛi,auska
3877,Kampf::N,tuärrmõš,gudu
3878,Kampf::N,tuärrmõš,auska
3879,Kampf::N,вуаййпмушш,gudu
3880,Kampf::N,вуаййпмушш,auska
3881,Bogen[Waffe]::N,joeksi,arku
3882,Bogen[Waffe]::N,juoksa,arku
3883,Bogen[Waffe]::N,dávgi,arku
3884,Bogen[Waffe]::N,tävgi,arku
3885,Bogen[Waffe]::N,johss,arku
3886,Bogen[Waffe]::N,ю̄ккс,arku
3887,Pfeil::N,njoele,gezi
3888,Pfeil::N,sådde,gezi
3889,Pfeil::N,njuolla,gezi
3890,Pfeil::N,njuolla,gezi
3891,Pfeil::N,njuoḷâ,gezi
3892,Pfeil::N,njuõll,gezi
3893,Pfeil::N,ню̄лл,gezi
3894,Gewehr::N,röövre,fusil
3895,Gewehr::N,birsso,fusil
3896,Gewehr::N,bissu,fusil
3897,Gewehr::N,pisso,fusil
3898,Gewehr::N,pess,fusil
3899,Gewehr::N,пысс,fusil
3900,Fehler::N,fiejlie,huts
3901,Fehler::N,fiejlie,hutsegin
3902,Fehler::N,vihke,huts
3903,Fehler::N,vihke,hutsegin
3904,Fehler::N,boastovuohta,huts
3905,Fehler::N,boastovuohta,hutsegin
3906,Fehler::N,vihki,huts
3907,Fehler::N,vihki,hutsegin
3908,Fehler::N,vearri,huts
3909,Fehler::N,vearri,hutsegin
3910,Fehler::N,vahe,huts
3911,Fehler::N,vahe,hutsegin
3912,Fehler::N,feilâ,huts
3913,Fehler::N,feilâ,hutsegin
3914,Fehler::N,vie´rr,huts
3915,Fehler::N,vie´rr,hutsegin
3916,Fehler::N,се̄гкь,huts
3917,Fehler::N,се̄гкь,hutsegin
3918,Fehler::N,ся̄гкнэхк,huts
3919,Fehler::N,ся̄гкнэхк,hutsegin
3920,Lüge::N,slogne,gezur
3921,Lüge::N,slaarve,gezur
3922,Lüge::N,gieles,gezur
3923,Lüge::N,gielis,gezur
3924,Lüge::N,kie'les,gezur
3925,Lüge::N,ǩee´lesvuõtt,gezur
3926,Lüge::N,ке̄лсэллмушш,gezur
3927,Schaden::N,skaara,kalte
3928,Schaden::N,vahák,kalte
3929,Schaden::N,skádá,kalte
3930,Schaden::N,vahát,kalte
3931,Schaden::N,vaahâg,kalte
3932,Schaden::N,påå´mh,kalte
3933,Schaden::N,ря̄хкхэмушш,kalte
3934,Unglück::N,goerpe,zoritxar
3935,Unglück::N,goerpe,zorigaitz
3936,Unglück::N,vuorbedisvuohta,zoritxar
3937,Unglück::N,vuorbedisvuohta,zorigaitz
3938,Unglück::N,sårmme,zoritxar
3939,Unglück::N,sårmme,zorigaitz
3940,Unglück::N,lihkohisvuohta,zoritxar
3941,Unglück::N,lihkohisvuohta,zorigaitz
3942,Unglück::N,uá'sittemesvuotâ,zoritxar
3943,Unglück::N,uá'sittemesvuotâ,zorigaitz
3944,Unglück::N,pärtti,zoritxar
3945,Unglück::N,pärtti,zorigaitz
3946,Unglück::N,påå´mh,zoritxar
3947,Unglück::N,påå´mh,zorigaitz
3948,Unglück::N,пӣдтҍ,zoritxar
3949,Unglück::N,пӣдтҍ,zorigaitz
3950,Schuld::N,skåltoe,erru
3951,Schuld::N,suddo,erru
3952,Schuld::N,áššálašvuohta,erru
3953,Schuld::N,sivalašvuohta,erru
3954,Schuld::N,váddu,erru
3955,Schuld::N,vie´rr,erru
3956,Schuld::N,ве̄ррь,erru
3957,Alter::N,aaltere,adin
3958,Alter::N,áldar,adin
3959,Alter::N,ahki,adin
3960,Alter::N,ahe,adin
3961,Alter::N,ââ´ǩǩ,adin
3962,Alter::N,ыгь,adin
3963,Schluss::N,nåhkeme,bukaera
3964,Schluss::N,giehtje,bukaera
3965,Schluss::N,loahppa,bukaera
3966,Schluss::N,loppâ,bukaera
3967,Schluss::N,lopp,bukaera
3968,Schluss::N,ке̄джь,bukaera
3969,Zeit::N,aejkie,aldi
3970,Zeit::N,aejkie,denbora
3971,Zeit::N,baaletje,aldi
3972,Zeit::N,baaletje,denbora
3973,Zeit::N,ájgge,aldi
3974,Zeit::N,ájgge,denbora
3975,Zeit::N,áigi,aldi
3976,Zeit::N,áigi,denbora
3977,Zeit::N,äigi,aldi
3978,Zeit::N,äigi,denbora
3979,Zeit::N,âi´ǧǧ,aldi
3980,Zeit::N,âi´ǧǧ,denbora
3981,Zeit::N,а̄ййк,aldi
3982,Zeit::N,а̄ййк,denbora
3983,Zeit::N,па̄лль,aldi
3984,Zeit::N,па̄лль,denbora
3985,Tag::N,biejjie,egun
3986,Tag::N,biejvve,egun
3987,Tag::N,beaivi,egun
3988,Tag::N,peivi,egun
3989,Tag::N,pei´vv,egun
3990,Tag::N,пе̄ййв,egun
3991,Morgen::N,aerede,goiz
3992,Morgen::N,idet,goiz
3993,Morgen::N,iđit,goiz
3994,Morgen::N,iiđeed,goiz
3995,Morgen::N,tue´lääž,goiz
3996,Morgen::N,ee´đääldõž,goiz
3997,Morgen::N,ӣнцкэнч,goiz
3998,Mittag::N,gaskebiejjie,eguerdi
3999,Mittag::N,gasskabiejvve,eguerdi
4000,Mittag::N,gaskebeaivi,eguerdi
4001,Mittag::N,koskâpeivi,eguerdi
4002,Mittag::N,kõskkpei´vv,eguerdi
4003,Mittag::N,пе̄ййвкэ̄сск,eguerdi
4004,Abend::N,iehkede,arrats
4005,Abend::N,iehket,arrats
4006,Abend::N,eahket,arrats
4007,Abend::N,eeḥid,arrats
4008,Abend::N,jeä´ǩ'ǩääž,arrats
4009,Abend::N,е̄кесь,arrats
4010,Abend::N,е̄кьнэнч,arrats
4011,Nacht::N,jïjje,gau
4012,Nacht::N,idja,gau
4013,Nacht::N,idja,gau
4014,Nacht::N,ijjâ,gau
4015,Nacht::N,inn,gau
4016,Nacht::N,ыйй,gau
4017,Woche::N,våhkoe,aste
4018,Woche::N,vahkko,aste
4019,Woche::N,vahkku,aste
4020,Woche::N,okko,aste
4021,Woche::N,niä´t'tel,aste
4022,Woche::N,не̄дтӭль,aste
4023,Monat::N,maanoe,hil
4024,Monat::N,mánno,hil
4025,Monat::N,mánnu,hil
4026,Monat::N,mánotbadji,hil
4027,Monat::N,mánuppaje,hil
4028,Monat::N,mään,hil
4029,Monat::N,määnpââ´jj,hil
4030,Monat::N,ма̄нн,hil
4031,Jahr::N,jaepie,urte
4032,Jahr::N,jahke,urte
4033,Jahr::N,jahki,urte
4034,Jahr::N,ihe,urte
4035,Jahr::N,ee´ǩǩ,urte
4036,Jahr::N,ыгкь,urte
4037,Frühling::N,gïjre,udalehen
4038,Frühling::N,gidá,udalehen
4039,Frühling::N,giđđa,udalehen
4040,Frühling::N,kiđđâ,udalehen
4041,Frühling::N,ǩiđđ,udalehen
4042,Frühling::N,кыдт,udalehen
4043,Sommer::N,giesie,uda
4044,Sommer::N,giesse,uda
4045,Sommer::N,geassi,uda
4046,Sommer::N,keesi,uda
4047,Sommer::N,ǩiä´ss,uda
4048,Sommer::N,ке̄ссь,uda
4049,Herbst::N,tjaktje,udazken
4050,Herbst::N,tjaktje,neguantz
4051,Herbst::N,tjaktja,udazken
4052,Herbst::N,tjaktja,neguantz
4053,Herbst::N,čakča,udazken
4054,Herbst::N,čakča,neguantz
4055,Herbst::N,čohčâ,udazken
4056,Herbst::N,čohčâ,neguantz
4057,Herbst::N,čõhčč,udazken
4058,Herbst::N,čõhčč,neguantz
4059,Herbst::N,че̄ххч,udazken
4060,Herbst::N,че̄ххч,neguantz
