,Concept_ID,se,tr
735,Anhöhe::N,dievásj,yükseklik
736,Anhöhe::N,aláš,tümsek
737,Anhöhe::N,aláš,yükseklik
738,Anhöhe::N,luohkká,tümsek
739,Anhöhe::N,luohkká,yükseklik
740,Anhöhe::N,tiävá,tümsek
741,Anhöhe::N,tiävá,yükseklik
742,Anhöhe::N,poorááš,tümsek
743,Anhöhe::N,poorááš,yükseklik
744,Anhöhe::N,ču´lpp,tümsek
745,Anhöhe::N,ču´lpp,yükseklik
746,Anhöhe::N,škâu´ŋŋ,tümsek
747,Anhöhe::N,škâu´ŋŋ,yükseklik
748,Anhöhe::N,ка̄ннҌт,tümsek
749,Anhöhe::N,ка̄ннҌт,yükseklik
750,Berg::N,bïerje,dağ
751,Berg::N,várre,dağ
752,Berg::N,várri,dağ
753,Berg::N,vääṛi,dağ
754,Berg::N,vää´rr,dağ
755,Berg::N,те̄ррьм,dağ
756,Gipfel::N,dalvese,zirve
757,Gipfel::N,tjåhkkå,zirve
758,Gipfel::N,čohkka,zirve
759,Gipfel::N,čokke,zirve
760,Gipfel::N,čå´ǩǩ,zirve
761,Gipfel::N,ла̄ддҍв,zirve
762,Höhle::N,beajoe,in
763,Höhle::N,beajoe,mağara
764,Höhle::N,rájgge,in
765,Höhle::N,rájgge,mağara
766,Höhle::N,sluoggo,in
767,Höhle::N,sluoggo,mağara
768,Höhle::N,biedju,in
769,Höhle::N,biedju,mağara
770,Höhle::N,kuovđâšm,in
771,Höhle::N,kuovđâšm,mağara
772,Höhle::N,skuõrr,in
773,Höhle::N,skuõrr,mağara
774,Höhle::N,вуэӈӈк,in
775,Höhle::N,вуэӈӈк,mağara
776,Abhang::N,boelte,bayır
777,Abhang::N,brijrie,bayır
778,Abhang::N,bállte,bayır
779,Abhang::N,vielti,bayır
780,Abhang::N,luohkká,bayır
781,Abhang::N,viel'tti,bayır
782,Abhang::N,vie´ltt,bayır
783,Abhang::N,луэххк,bayır
784,Quelle::N,aajege,pınar
785,Quelle::N,aajege,kaynak
786,Quelle::N,gaaltije,pınar
787,Quelle::N,gaaltije,kaynak
788,Quelle::N,ája,pınar
789,Quelle::N,ája,kaynak
790,Quelle::N,ája,pınar
791,Quelle::N,ája,kaynak
792,Quelle::N,gáldu,pınar
793,Quelle::N,gáldu,kaynak
794,Quelle::N,aajâ,pınar
795,Quelle::N,aajâ,kaynak
796,Quelle::N,käldee,pınar
797,Quelle::N,käldee,kaynak
798,Quelle::N,lädd,pınar
799,Quelle::N,lädd,kaynak
800,Quelle::N,käivv,pınar
801,Quelle::N,käivv,kaynak
802,Quelle::N,ка̄ййв,pınar
803,Quelle::N,ка̄ййв,kaynak
804,Bach::N,johketje,çay
805,Bach::N,johketje,dere
806,Bach::N,jåhkå,çay
807,Bach::N,jåhkå,dere
808,Bach::N,jågåsj,çay
809,Bach::N,jågåsj,dere
810,Bach::N,jogaš,çay
811,Bach::N,jogaš,dere
812,Bach::N,aajâ,çay
813,Bach::N,aajâ,dere
814,Bach::N,vuäjj,çay
815,Bach::N,vuäjj,dere
816,Bach::N,вуэйй,çay
817,Bach::N,вуэйй,dere
818,Fluss::N,johke,nehir
819,Fluss::N,ædno,nehir
820,Fluss::N,jåhkå,nehir
821,Fluss::N,johka,nehir
822,Fluss::N,juuhâ,nehir
823,Fluss::N,jokk,nehir
824,Fluss::N,jeänn,nehir
825,Fluss::N,ё̄гк,nehir
826,Ufer::N,beala,kıyı
827,Ufer::N,beala,sahil
828,Ufer::N,gádde,kıyı
829,Ufer::N,gádde,sahil
830,Ufer::N,gáddi,kıyı
831,Ufer::N,gáddi,sahil
832,Ufer::N,riddo,kıyı
833,Ufer::N,riddo,sahil
834,Ufer::N,redd,kıyı
835,Ufer::N,redd,sahil
836,Ufer::N,рыннт,kıyı
837,Ufer::N,рыннт,sahil
838,Küste::N,mïere,kıyı
839,Küste::N,mïere,sahil
840,Küste::N,gaedtie,kıyı
841,Küste::N,gaedtie,sahil
842,Küste::N,merragádde,kıyı
843,Küste::N,merragádde,sahil
844,Küste::N,merraguovllo,kıyı
845,Küste::N,merraguovllo,sahil
846,Küste::N,gáddi,kıyı
847,Küste::N,gáddi,sahil
848,Küste::N,riddo,kıyı
849,Küste::N,riddo,sahil
850,Küste::N,miârr'redd,kıyı
851,Küste::N,miârr'redd,sahil
852,Küste::N,рыннт,kıyı
853,Küste::N,рыннт,sahil
854,Festland::N,gaedtie,kara
855,Festland::N,gádde,kara
856,Festland::N,nannán,kara
857,Festland::N,kušknjâs,kara
858,Festland::N,eennâm,kara
859,Festland::N,jânnam,kara
860,Festland::N,ма̄ннтэр,kara
861,Meer::N,mearoe,deniz
862,Meer::N,merra,deniz
863,Meer::N,nuorre,deniz
864,Meer::N,áhpi,deniz
865,Meer::N,mearra,deniz
866,Meer::N,meeṛâ,deniz
867,Meer::N,miârr,deniz
868,Meer::N,ме̄рр,deniz
869,Bucht::N,loekte,koy
870,Bucht::N,loekte,körfez
871,Bucht::N,oagge,koy
872,Bucht::N,oagge,körfez
873,Bucht::N,luokta,koy
874,Bucht::N,luokta,körfez
875,Bucht::N,luokta,koy
876,Bucht::N,luokta,körfez
877,Bucht::N,čuáj̣á,koy
878,Bucht::N,čuáj̣á,körfez
879,Bucht::N,luhtt,koy
880,Bucht::N,luhtt,körfez
881,Bucht::N,вӯнн,koy
882,Bucht::N,вӯнн,körfez
883,Bucht::N,лӯххт,koy
884,Bucht::N,лӯххт,körfez
885,Insel::N,sååle,ada
886,Insel::N,suoloj,ada
887,Insel::N,suolu,ada
888,Insel::N,suálui,ada
889,Insel::N,suâl,ada
890,Insel::N,суэл,ada
891,Blume::N,rïesege,çiçek
892,Blume::N,giedjek,çiçek
893,Blume::N,rássi,çiçek
894,Blume::N,kukká,çiçek
895,Blume::N,heä´rvvrää´ss,çiçek
896,Blume::N,ывьнэнч,çiçek
897,Gras::N,kraesie,ot
898,Gras::N,kraesie,çim
899,Gras::N,rásse,ot
900,Gras::N,rásse,çim
901,Gras::N,rássi,ot
902,Gras::N,rássi,çim
903,Gras::N,rääsi,ot
904,Gras::N,rääsi,çim
905,Gras::N,rää´ss,ot
906,Gras::N,rää´ss,çim
907,Gras::N,ра̄ссь,ot
908,Gras::N,ра̄ссь,çim
909,Wurzel::N,roehtse,kök
910,Wurzel::N,ruohttsa,kök
911,Wurzel::N,ruohtas,kök
912,Wurzel::N,veedis,kök
913,Wurzel::N,vue´ddes,kök
914,Wurzel::N,вуэнҍтэсь,kök
915,Baum::N,moere,ağaç
916,Baum::N,muorra,ağaç
917,Baum::N,muorra,ağaç
918,Baum::N,muoṛâ,ağaç
919,Baum::N,muõrr,ağaç
920,Baum::N,мӯрр,ağaç
921,Stamm::N,ståamhpe,gövde
922,Stamm::N,mátta,gövde
923,Stamm::N,galda,gövde
924,Stamm::N,ruŋgo,gövde
925,Stamm::N,stokk,gövde
926,Stamm::N,мӯрр,gövde
927,Stamm::N,кэ̄ллт,gövde
928,Rinde::N,gïrre,kabuk
929,Rinde::N,baarhkoe,kabuk
930,Rinde::N,bárkko,kabuk
931,Rinde::N,ostu,kabuk
932,Rinde::N,bárku,kabuk
933,Rinde::N,korrâ,kabuk
934,Rinde::N,kõrr,kabuk
935,Rinde::N,pärkk,kabuk
936,Rinde::N,кэ̄рр,kabuk
937,Rinde::N,па̄ҏҏк,kabuk
938,Ast::N,åeksie,dal
939,Ast::N,åeksie,budak
940,Ast::N,oakse,dal
941,Ast::N,oakse,budak
942,Ast::N,oaksi,dal
943,Ast::N,oaksi,budak
944,Ast::N,uák'si,dal
945,Ast::N,uák'si,budak
946,Ast::N,å´hss,dal
947,Ast::N,å´hss,budak
948,Ast::N,вуэккьс,dal
949,Ast::N,вуэккьс,budak
950,Zweig::N,åeksie,dal
951,Zweig::N,oakse,dal
952,Zweig::N,rissi,dal
953,Zweig::N,syeṛi,dal
954,Zweig::N,sue´rr,dal
955,Zweig::N,рыссе,dal
956,Blatt::N,plienie,yaprak
957,Blatt::N,lassta,yaprak
958,Blatt::N,lasta,yaprak
959,Blatt::N,lostâ,yaprak
960,Blatt::N,lõstt,yaprak
961,Blatt::N,лэ̄сст,yaprak
962,Birke::N,såekie,huş
963,Birke::N,soahke,huş
964,Birke::N,soahki,huş
965,Birke::N,suáhi,huş
966,Birke::N,suâ´ǩǩ,huş
967,Birke::N,пе̄ссьмӯрр,huş
968,Kiefer[Baum]::N,bietsie,çam
969,Kiefer[Baum]::N,hájkka,çam
970,Kiefer[Baum]::N,biehtse,çam
971,Kiefer[Baum]::N,beahci,çam
972,Kiefer[Baum]::N,peeci,çam
973,Kiefer[Baum]::N,pie´cc,çam
974,Kiefer[Baum]::N,пе̄дзь,çam
975,Weide[Baum]::N,saalje,söğüt
976,Weide[Baum]::N,sállja,söğüt
977,Weide[Baum]::N,sieđga,söğüt
978,Weide[Baum]::N,puájui,söğüt
979,Weide[Baum]::N,puäi,söğüt
980,Weide[Baum]::N,пуай,söğüt
981,Tanne::N,goese,çam
982,Tanne::N,goese,köknar
983,Tanne::N,guossa,çam
984,Tanne::N,guossa,köknar
985,Tanne::N,guossa,çam
986,Tanne::N,guossa,köknar
987,Tanne::N,kuosâ,çam
988,Tanne::N,kuosâ,köknar
989,Tanne::N,kuõss,çam
990,Tanne::N,kuõss,köknar
991,Tanne::N,кӯсс,çam
992,Tanne::N,кӯсс,köknar
993,Horn::N,tjåervie,boynuz
994,Horn::N,tjoarvve,boynuz
995,Horn::N,čoarvi,boynuz
996,Horn::N,čuár'vi,boynuz
997,Horn::N,čuä´rvv,boynuz
998,Horn::N,чуэррьв,boynuz
999,Feder::N,badtse,tüy
1000,Feder::N,dålgge,tüy
1001,Feder::N,bozza,tüy
1002,Feder::N,puzzâ,tüy
1003,Feder::N,tolge,tüy
1004,Feder::N,poʒʒ,tüy
1005,Feder::N,по̄ннц,tüy
1006,Fell::N,njaltja,post
1007,Fell::N,duollje,post
1008,Fell::N,náhkki,post
1009,Fell::N,dorkkas,post
1010,Fell::N,turkkâ,post
1011,Fell::N,tyel'ji,post
1012,Fell::N,nähki,post
1013,Fell::N,torkk,post
1014,Fell::N,čåu´dd,post
1015,Fell::N,tue´l'lj,post
1016,Fell::N,тӯлльй,post
1017,Flügel::N,såaja,kanat
1018,Flügel::N,såajoe,kanat
1019,Flügel::N,soadje,kanat
1020,Flügel::N,soadji,kanat
1021,Flügel::N,suáj̣á,kanat
1022,Flügel::N,suäjj,kanat
1023,Flügel::N,суэйй,kanat
1024,Klaue::N,gadtse,pençe
1025,Klaue::N,guober,pençe
1026,Klaue::N,gazza,pençe
1027,Klaue::N,kozzâ,pençe
1028,Klaue::N,kõʒʒ,pençe
1029,Klaue::N,кэ̄ннц,pençe
1030,Kralle::N,gadtse,tırnak
1031,Kralle::N,gadtsa,tırnak
1032,Kralle::N,gazza,tırnak
1033,Kralle::N,kozzâ,tırnak
1034,Kralle::N,kõʒʒ,tırnak
1035,Kralle::N,ке̄бпель,tırnak
1036,Schwanz::N,siejpie,kuyruk
1037,Schwanz::N,siejbbe,kuyruk
1038,Schwanz::N,bađuš,kuyruk
1039,Schwanz::N,seaibi,kuyruk
1040,Schwanz::N,seibi,kuyruk
1041,Schwanz::N,sei´bb,kuyruk
1042,Schwanz::N,piä´cciǩ,kuyruk
1043,Schwanz::N,пиджь,kuyruk
1044,Schwanz::N,се̄ййп,kuyruk
1045,Schwanz::N,пе̄цехь,kuyruk
1046,Ei::N,munnie,yumurta
1047,Ei::N,månne,yumurta
1048,Ei::N,monni,yumurta
1049,Ei::N,maṇe,yumurta
1050,Ei::N,mââ´nn,yumurta
1051,Ei::N,маннҍ,yumurta
1052,Nest::N,biesie,yuva
1053,Nest::N,biesse,yuva
1054,Nest::N,beassi,yuva
1055,Nest::N,peesi,yuva
1056,Nest::N,piervâl,yuva
1057,Nest::N,piä´ss,yuva
1058,Nest::N,пе̄ссь,yuva
1059,Bau::N,biesie,in
1060,Bau::N,biedjo,in
1061,Bau::N,liesso,in
1062,Bau::N,biedju,in
1063,Bau::N,piäju,in
1064,Bau::N,вуэӈӈк,in
1065,Tier::N,juvre,hayvan
1066,Tier::N,udos,hayvan
1067,Tier::N,divrre,hayvan
1068,Tier::N,luohtok,hayvan
1069,Tier::N,ealli,hayvan
1070,Tier::N,ellee,hayvan
1071,Tier::N,jie´lli,hayvan
1072,Tier::N,жыва,hayvan
1073,Herde::N,dåehkie,sürü
1074,Herde::N,ællo,sürü
1075,Herde::N,fuovva,sürü
1076,Herde::N,doahkki,sürü
1077,Herde::N,čagge,sürü
1078,Herde::N,tukk,sürü
1079,Herde::N,vâ´lvv,sürü
1080,Herde::N,чуэз,sürü
1081,Herde::N,чӣгар,sürü
1082,Kuh::N,govse,inek
1083,Kuh::N,gussa,inek
1084,Kuh::N,gussa,inek
1085,Kuh::N,kussâ,inek
1086,Kuh::N,kuss,inek
1087,Kuh::N,лӣххьм,inek
1088,Bulle::N,vuaksa,boğa
1089,Bulle::N,vuoksá,boğa
1090,Bulle::N,heargi,boğa
1091,Bulle::N,vuák'sá,boğa
1092,Bulle::N,ergi,boğa
1093,Bulle::N,vuâhss,boğa
1094,Bulle::N,е̄ррьк,boğa
1095,Pferd::N,hierkie,at
1096,Pferd::N,hierkie,beygir
1097,Pferd::N,råsse,at
1098,Pferd::N,råsse,beygir
1099,Pferd::N,hæssta,at
1100,Pferd::N,hæssta,beygir
1101,Pferd::N,heavuš,at
1102,Pferd::N,heavuš,beygir
1103,Pferd::N,hiävuš,at
1104,Pferd::N,hiävuš,beygir
1105,Pferd::N,heävaš,at
1106,Pferd::N,heävaš,beygir
1107,Pferd::N,ро̄ссь,at
1108,Pferd::N,ро̄ссь,beygir
1109,Schaf::N,sïrve,koyun
1110,Schaf::N,sávttsa,koyun
1111,Schaf::N,sávza,koyun
1112,Schaf::N,savzâ,koyun
1113,Schaf::N,sauʒʒ,koyun
1114,Schaf::N,ла̄мьпесь,koyun
1115,Schwein::N,snurke,domuz
1116,Schwein::N,svijnne,domuz
1117,Schwein::N,spiidni,domuz
1118,Schwein::N,šahe,domuz
1119,Schwein::N,šââ´ǩǩ,domuz
1120,Schwein::N,ша̄гкь,domuz
1121,Hund::N,bïenje,it
1122,Hund::N,bïenje,köpek
1123,Hund::N,bena,it
1124,Hund::N,bena,köpek
1125,Hund::N,beana,it
1126,Hund::N,beana,köpek
1127,Hund::N,peenuv,it
1128,Hund::N,peenuv,köpek
1129,Hund::N,piânnai,it
1130,Hund::N,piânnai,köpek
1131,Hund::N,пе̄ннэ,it
1132,Hund::N,пе̄ннэ,köpek
1133,Katze::N,gaahtoe,kedi
1134,Katze::N,gáhtto,kedi
1135,Katze::N,bussá,kedi
1136,Katze::N,kissá,kedi
1137,Katze::N,kaass,kedi
1138,Katze::N,ко̄а̄сс,kedi
1139,Bär::N,gumsie,ayı
1140,Bär::N,biernna,ayı
1141,Bär::N,guovža,ayı
1142,Bär::N,bierdna,ayı
1143,Bär::N,kuob'žâ,ayı
1144,Bär::N,kue´bǯǯ,ayı
1145,Bär::N,та̄лл,ayı
1146,Eichhörnchen::N,åeruve,sincap
1147,Eichhörnchen::N,oarre,sincap
1148,Eichhörnchen::N,oarri,sincap
1149,Eichhörnchen::N,uár'ree,sincap
1150,Eichhörnchen::N,vuä´r'rev,sincap
1151,Eichhörnchen::N,вуэррев,sincap
1152,Elch::N,ïelje,büyük kuzey geyiği
1153,Elch::N,ællja,büyük kuzey geyiği
1154,Elch::N,sarvva,büyük kuzey geyiği
1155,Elch::N,ealga,büyük kuzey geyiği
1156,Elch::N,sorvâ,büyük kuzey geyiği
1157,Elch::N,sõrvv,büyük kuzey geyiği
1158,Elch::N,сэ̄ррв,büyük kuzey geyiği
1159,Fuchs::N,riepie,tilki
1160,Fuchs::N,riebij,tilki
1161,Fuchs::N,rieban,tilki
1162,Fuchs::N,riemnjis,tilki
1163,Fuchs::N,rie´mjj,tilki
1164,Fuchs::N,рӣммьн,tilki
1165,Hase::N,njåemele,tavşan
1166,Hase::N,njoammel,tavşan
1167,Hase::N,njoammil,tavşan
1168,Hase::N,njuámmil,tavşan
1169,Hase::N,njue´m'mel,tavşan
1170,Hase::N,нюэммель,tavşan
1171,Maus::N,snjeara,fare
1172,Maus::N,snjeara,sıçan
1173,Maus::N,snjierrá,fare
1174,Maus::N,snjierrá,sıçan
1175,Maus::N,sáhpán,fare
1176,Maus::N,sáhpán,sıçan
1177,Maus::N,säplig,fare
1178,Maus::N,säplig,sıçan
1179,Maus::N,sä´ppli,fare
1180,Maus::N,sä´ppli,sıçan
1181,Maus::N,са̄хпьлинк,fare
1182,Maus::N,са̄хпьлинк,sıçan
1183,Wolf::N,sïejpe,kurt
1184,Wolf::N,stálppe,kurt
1185,Wolf::N,stáhkke,kurt
1186,Wolf::N,ruomas,kurt
1187,Wolf::N,kumpe,kurt
1188,Wolf::N,návdi,kurt
1189,Wolf::N,kumppi,kurt
1190,Wolf::N,ku´mpp,kurt
1191,Wolf::N,pââ´ldes,kurt
1192,Wolf::N,чиррм,kurt
1193,Wolf::N,пальтӭсь,kurt
1194,Vogel::N,ledtie,kuş
1195,Vogel::N,lådde,kuş
1196,Vogel::N,loddi,kuş
1197,Vogel::N,lodde,kuş
1198,Vogel::N,lå´dd,kuş
1199,Vogel::N,лоаннҍт,kuş
1200,Schwarm::N,dåehkie,sürü
1201,Schwarm::N,doahkke,sürü
1202,Schwarm::N,doahkki,sürü
1203,Schwarm::N,tuák'ki,sürü
1204,Schwarm::N,parvv,sürü
1205,Schwarm::N,туххк,sürü
1206,Huhn::N,vöönhtse,tavuk
1207,Huhn::N,vuonntsá,tavuk
1208,Huhn::N,vuonccis,tavuk
1209,Huhn::N,kääṇi,tavuk
1210,Huhn::N,kää´nn,tavuk
1211,Huhn::N,ка̄ннҌ,tavuk
1212,Hahn::N,deere,horoz
1213,Hahn::N,hádna,horoz
1214,Hahn::N,åresvuonntsá,horoz
1215,Hahn::N,vuonccis,horoz
1216,Hahn::N,kääṇi,horoz
1217,Hahn::N,åå´reskää´nn,horoz
1218,Hahn::N,пе̄ттэх,horoz
1219,Gans::N,gaase,kaz
1220,Gans::N,gássa,kaz
1221,Gans::N,čuonji,kaz
1222,Gans::N,čuá'njá,kaz
1223,Gans::N,čue´nj,kaz
1224,Gans::N,чуэнь,kaz
1225,Adler::N,aarhtse,kartal
1226,Adler::N,aarhtse,karakuş
1227,Adler::N,goasskem,kartal
1228,Adler::N,goasskem,karakuş
1229,Adler::N,goaskin,kartal
1230,Adler::N,goaskin,karakuş
1231,Adler::N,kuás'kim,kartal
1232,Adler::N,kuás'kim,karakuş
1233,Adler::N,kuä´cǩǩem,kartal
1234,Adler::N,kuä´cǩǩem,karakuş
1235,Adler::N,куэцькем,kartal
1236,Adler::N,куэцькем,karakuş
1237,Ente::N,tjååtsele,ördek
1238,Ente::N,vuojatjis,ördek
1239,Ente::N,čáhceloddi,ördek
1240,Ente::N,vuonjâč,ördek
1241,Ente::N,vuõnjâč,ördek
1242,Ente::N,ча̄дзьлоаннҍт,ördek
1243,Eule::N,snjågloe,baykuş
1244,Eule::N,skunjok,baykuş
1245,Eule::N,skuolfi,baykuş
1246,Eule::N,ijjâlodde,baykuş
1247,Eule::N,iiđsaž,baykuş
1248,Eule::N,кунньлоаннҍт,baykuş
1249,Eule::N,чӯзэм вуэһпэй,baykuş
1250,Kranich::N,goerke,turna
1251,Kranich::N,guorgga,turna
1252,Kranich::N,guorga,turna
1253,Kranich::N,kuor'gâ,turna
1254,Kranich::N,kuõrgg,turna
1255,Kranich::N,кӯррк,turna
1256,Krähe::N,voerhtje,karga
1257,Krähe::N,gárránis,karga
1258,Krähe::N,vuoratjis,karga
1259,Krähe::N,vuoražas,karga
1260,Krähe::N,vuorččis,karga
1261,Krähe::N,vuorâč,karga
1262,Krähe::N,vuõrâč,karga
1263,Krähe::N,вӯрэч,karga
1264,Kuckuck::N,gïeke,guguk
1265,Kuckuck::N,giehka,guguk
1266,Kuckuck::N,giehka,guguk
1267,Kuckuck::N,kiehâ,guguk
1268,Kuckuck::N,ǩiõkk,guguk
1269,Kuckuck::N,кӣгк,guguk
1270,Schwan::N,njoktje,kuğu
1271,Schwan::N,snjuktja,kuğu
1272,Schwan::N,njukča,kuğu
1273,Schwan::N,njuhčâ,kuğu
1274,Schwan::N,njuhčč,kuğu
1275,Schwan::N,нюххч,kuğu
1276,Fisch::N,guelie,balık
1277,Fisch::N,guolle,balık
1278,Fisch::N,guolli,balık
1279,Fisch::N,kyeḷi,balık
1280,Fisch::N,kue´ll,balık
1281,Fisch::N,кӯлль,balık
1282,Barsch::N,sihtege,hani
1283,Barsch::N,sihtege,levrek
1284,Barsch::N,vuoskun,hani
1285,Barsch::N,vuoskun,levrek
1286,Barsch::N,vuoskku,hani
1287,Barsch::N,vuoskku,levrek
1288,Barsch::N,vuásku,hani
1289,Barsch::N,vuásku,levrek
1290,Barsch::N,vuâsk,hani
1291,Barsch::N,vuâsk,levrek
1292,Barsch::N,вуэсск,hani
1293,Barsch::N,вуэсск,levrek
1294,Hecht::N,haavke,turnabalığı
1295,Hecht::N,hávgga,turnabalığı
1296,Hecht::N,hávga,turnabalığı
1297,Hecht::N,puško,turnabalığı
1298,Hecht::N,nu´ǩǩeš,turnabalığı
1299,Hecht::N,ныгкешь,turnabalığı
1300,Schlange[Tier]::N,gïermesje,yılan
1301,Schlange[Tier]::N,germaj,yılan
1302,Schlange[Tier]::N,gearpmaš,yılan
1303,Schlange[Tier]::N,kyev'đi,yılan
1304,Schlange[Tier]::N,ku´vdd,yılan
1305,Schlange[Tier]::N,кӯввьт,yılan
1306,Wurm::N,mietie,kurt
1307,Wurm::N,mietie,solucan
1308,Wurm::N,maarhke,kurt
1309,Wurm::N,maarhke,solucan
1310,Wurm::N,mádo,kurt
1311,Wurm::N,mádo,solucan
1312,Wurm::N,máhtu,kurt
1313,Wurm::N,máhtu,solucan
1314,Wurm::N,máátu,kurt
1315,Wurm::N,máátu,solucan
1316,Wurm::N,määtt,kurt
1317,Wurm::N,määtt,solucan
1318,Wurm::N,ма̄дт,kurt
1319,Wurm::N,ма̄дт,solucan
1320,Spinne::N,hievnie,örümcek
1321,Spinne::N,hievnne,örümcek
1322,Spinne::N,heavdni,örümcek
1323,Spinne::N,evni,örümcek
1324,Spinne::N,eeunaž,örümcek
1325,Spinne::N,о̄а̄з,örümcek
1326,Ameise::N,garhke,karınca
1327,Ameise::N,gårkkå,karınca
1328,Ameise::N,gotka,karınca
1329,Ameise::N,kutkâ,karınca
1330,Ameise::N,kotkk,karınca
1331,Ameise::N,ко̄ттк,karınca
1332,Laus::N,dihkie,bit
1333,Laus::N,dihkke,bit
1334,Laus::N,dihkki,bit
1335,Laus::N,tikke,bit
1336,Laus::N,te´ǩǩ,bit
1337,Laus::N,тыһкь,bit
1338,Mücke::N,tjoejhke,sivrisinek
1339,Mücke::N,tjuojkka,sivrisinek
1340,Mücke::N,čuoika,sivrisinek
1341,Mücke::N,čuoš'kâ,sivrisinek
1342,Mücke::N,čuõškk,sivrisinek
1343,Mücke::N,чӯшшк,sivrisinek
1344,Fliege::N,tjoere,sinek
1345,Fliege::N,boerege,sinek
1346,Fliege::N,tjuruk,sinek
1347,Fliege::N,čuru,sinek
1348,Fliege::N,kiärpáš,sinek
1349,Fliege::N,čuâr,sinek
1350,Fliege::N,čuâras,sinek
1351,Fliege::N,чуэраш,sinek
1352,Schmetterling::N,biejjielåbloe,kelebek
1353,Schmetterling::N,biejvvelådde,kelebek
1354,Schmetterling::N,beaiveloddi,kelebek
1355,Schmetterling::N,piäi'vááloddááš,kelebek
1356,Schmetterling::N,ä´llbaž,kelebek
1357,Schmetterling::N,pei´vvlå´dd,kelebek
1358,Schmetterling::N,а̄лльп,kelebek
1359,Beere::N,muerjie,tane
1360,Beere::N,muorjje,tane
1361,Beere::N,muorji,tane
1362,Beere::N,myer'ji,tane
1363,Beere::N,mue´rjj,tane
1364,Beere::N,мӯррьй,tane
1365,Apfel::N,æbpla,elma
1366,Apfel::N,ehpal,elma
1367,Apfel::N,eppel,elma
1368,Apfel::N,eahppel,elma
1369,Apfel::N,я̄блэк,elma
1370,Pilz::N,goebpere,mantar
1371,Pilz::N,guoppar,mantar
1372,Pilz::N,guoppar,mantar
1373,Pilz::N,kuobâr,mantar
1374,Pilz::N,kuõbbâr,mantar
1375,Pilz::N,кӯмпар,mantar
1376,Zwiebel::N,lööke,soğan
1377,Zwiebel::N,løhkka,soğan
1378,Zwiebel::N,lávki,soğan
1379,Zwiebel::N,luukk,soğan
1380,Zwiebel::N,луквець,soğan
1381,Saat::N,saajoe,ekin
1382,Saat::N,sádjo,ekin
1383,Saat::N,siepman,ekin
1384,Saat::N,siemâ,ekin
1385,Saat::N,siõm,ekin
1386,Saat::N,се̄м,ekin
1387,Korn::N,gernie,tane
1388,Korn::N,gårnnetjalmme,tane
1389,Korn::N,gordni,tane
1390,Korn::N,jiṿe,tane
1391,Korn::N,ле̄ййп,tane
1392,Heu::N,suejnieh,kuru ot
1393,Heu::N,ájvve,kuru ot
1394,Heu::N,suoidni,kuru ot
1395,Heu::N,syei'ni,kuru ot
1396,Heu::N,suei´nn,kuru ot
1397,Heu::N,сӯййн,kuru ot
1398,Schale::N,gïrre,kabuk
1399,Schale::N,garra,kabuk
1400,Schale::N,skádne,kabuk
1401,Schale::N,garra,kabuk
1402,Schale::N,korrâ,kabuk
1403,Schale::N,kõrr,kabuk
1404,Schale::N,ю̄дтҍ,kabuk
1405,Grube::N,haevtie,çukur
1406,Grube::N,rågge,çukur
1407,Grube::N,gohpi,çukur
1408,Grube::N,roggi,çukur
1409,Grube::N,kyep'pi,çukur
1410,Grube::N,rogge,çukur
1411,Grube::N,rå´ǧǧ,çukur
1412,Grube::N,kåå´pp,çukur
1413,Grube::N,коабпь,çukur
1414,Falle::N,barta,tuzak
1415,Falle::N,ruevtie,tuzak
1416,Falle::N,gillar,tuzak
1417,Falle::N,ruovdde,tuzak
1418,Falle::N,rihtá,tuzak
1419,Falle::N,báhcahat,tuzak
1420,Falle::N,ká'skástâh,tuzak
1421,Falle::N,ää´ǧǧes,tuzak
1422,Falle::N,кӣлл,tuzak
1423,Falle::N,ше̄шшь,tuzak
1424,Schlinge::N,latjka,ilmik
1425,Schlinge::N,gieras,ilmik
1426,Schlinge::N,mohkki,ilmik
1427,Schlinge::N,kieḷâ,ilmik
1428,Schlinge::N,ǩiõll,ilmik
1429,Schlinge::N,ää´ǧǧes,ilmik
1430,Schlinge::N,кӣлл,ilmik
1431,Schlinge::N,ше̄шшь,ilmik
1432,Spur::N,gïeje,iz
1433,Spur::N,luodda,iz
1434,Spur::N,joavnes,iz
1435,Spur::N,luodda,iz
1436,Spur::N,luod'dâ,iz
1437,Spur::N,ǩiõjj,iz
1438,Spur::N,кӣйй,iz
1439,Asche::N,govne,kül
1440,Asche::N,gudna,kül
1441,Asche::N,gutna,kül
1442,Asche::N,kunnâ,kül
1443,Asche::N,kunn,kül
1444,Asche::N,кунн,kül
1445,Dreck::N,haaskoe,pislik
1446,Dreck::N,lænjok,pislik
1447,Dreck::N,baška,pislik
1448,Dreck::N,duova,pislik
1449,Dreck::N,durdi,pislik
1450,Dreck::N,tuol'vâ,pislik
1451,Dreck::N,sähss,pislik
1452,Dreck::N,са̄ккьс,pislik
1453,Eisen::N,ruevtie,demir
1454,Eisen::N,ruovdde,demir
1455,Eisen::N,ruovdi,demir
1456,Eisen::N,ryev'di,demir
1457,Eisen::N,ru´vdd,demir
1458,Eisen::N,рӯввьт,demir
1459,Gold::N,gullie,altın
1460,Gold::N,gålle,altın
1461,Gold::N,golli,altın
1462,Gold::N,kolle,altın
1463,Gold::N,kå´ll,altın
