,Concept_ID,ar,se
6611,verbinden::V,ربط,lâ´htted
6612,verbinden::V,ربط,чӯллмдэ
6613,verbinden::V,وصل,ektiedidh
6614,verbinden::V,وصل,gårredidh
6615,verbinden::V,وصل,tjadnat
6616,verbinden::V,وصل,ovttastahttit
6617,verbinden::V,وصل,o'vtâstittiđ
6618,verbinden::V,وصل,lahteđ
6619,verbinden::V,وصل,lâ´htted
6620,verbinden::V,وصل,чӯллмдэ
6621,bedecken::V,غطى,gaptjedh
6622,bedecken::V,غطى,jávvet
6623,bedecken::V,غطى,gåbttjåt
6624,bedecken::V,غطى,gokčat
6625,bedecken::V,غطى,luáv'diđ
6626,bedecken::V,غطى,kä´tted
6627,bedecken::V,غطى,tu´vdded
6628,bedecken::V,غطى,аййдэ
6629,bedecken::V,غطى,тэ̄ффкэ
6630,bedecken::V,غطى,ка̄ххьтэ
6631,aufhängen::V,علق,gævnjodh
6632,aufhängen::V,علق,gæhtsasjidh
6633,aufhängen::V,علق,gahtsot
6634,aufhängen::V,علق,gatsostit
6635,aufhängen::V,علق,heŋget
6636,aufhängen::V,علق,heŋgiđ
6637,aufhängen::V,علق,he'ŋgâstiđ
6638,aufhängen::V,علق,kååccad
6639,aufhängen::V,علق,коадсэ
6640,anzünden::V,أوقد,tsïhkijehtedh
6641,anzünden::V,أوقد,buollidit
6642,anzünden::V,أوقد,tsahkkidit
6643,anzünden::V,أوقد,cahkkedit
6644,anzünden::V,أوقد,cokkiittiđ
6645,anzünden::V,أوقد,cõ´ǩǩted
6646,anzünden::V,أوقد,puâl'lted
6647,anzünden::V,أوقد,пуэллхэ
6648,aufheben::V,لقط,bijjiedidh
6649,aufheben::V,لقط,låpptit
6650,aufheben::V,لقط,bajidit
6651,aufheben::V,لقط,pajediđ
6652,aufheben::V,لقط,pââi´ded
6653,aufheben::V,لقط,пайнэ
6654,zurücklassen::V,ترك,laehpedh
6655,zurücklassen::V,ترك,guodet
6656,zurücklassen::V,ترك,guođđit
6657,zurücklassen::V,ترك,kyeđđiḋ
6658,zurücklassen::V,ترك,kue´đđed
6659,zurücklassen::V,ترك,кӯдтӭ
6660,verlieren::V,فقد,dassedh
6661,verlieren::V,فقد,biestedh
6662,verlieren::V,فقد,masset
6663,verlieren::V,فقد,láhppet
6664,verlieren::V,فقد,láhppit
6665,verlieren::V,فقد,läppiđ
6666,verlieren::V,فقد,monâttiđ
6667,verlieren::V,فقد,lä´pped
6668,verlieren::V,فقد,rââ´ppted
6669,verlieren::V,فقد,ка̄дхэ
6670,verlieren::V,فقد,кӯдтъе
6671,fallen lassen::V,أسقط,gahtjehtidh
6672,fallen lassen::V,أسقط,luojttet
6673,fallen lassen::V,أسقط,luojttalit
6674,fallen lassen::V,أسقط,gahčahit
6675,fallen lassen::V,أسقط,lyeš'tiđ
6676,fallen lassen::V,أسقط,kočâttiđ
6677,fallen lassen::V,أسقط,rõpsted
6678,fallen lassen::V,أسقط,kõõččted
6679,fallen lassen::V,أسقط,ёҏтэ
6680,fallen lassen::V,أسقط,кэчхэ
6681,machen::V,فعل,daajhtodh
6682,machen::V,فعل,dahkat
6683,machen::V,فعل,dahkat
6684,machen::V,فعل,rähtiđ
6685,machen::V,فعل,raajjâd
6686,machen::V,فعل,tue´j'jeed
6687,machen::V,فعل,тӯййше
6688,machen::V,فعل,ӣллькье
6689,herstellen::V,صنع,skaepiedidh
6690,herstellen::V,صنع,buvtadit
6691,herstellen::V,صنع,dudjot
6692,herstellen::V,صنع,a'mnâstiđ
6693,herstellen::V,صنع,va'lmâštiđ
6694,herstellen::V,صنع,vaalmšted
6695,herstellen::V,صنع,лыххкэ
6696,herstellen::V,صنع,ӣллькье
6697,herstellen::V,أنتج,skaepiedidh
6698,herstellen::V,أنتج,buvtadit
6699,herstellen::V,أنتج,dudjot
6700,herstellen::V,أنتج,a'mnâstiđ
6701,herstellen::V,أنتج,va'lmâštiđ
6702,herstellen::V,أنتج,vaalmšted
6703,herstellen::V,أنتج,лыххкэ
6704,herstellen::V,أنتج,ӣллькье
6705,bauen::V,بنى,bigkedh
6706,bauen::V,بنى,biggit
6707,bauen::V,بنى,ráhkadit
6708,bauen::V,بنى,huksiđ
6709,bauen::V,بنى,raajjâd
6710,bauen::V,بنى,тӯййше
6711,bauen::V,شيد,bigkedh
6712,bauen::V,شيد,biggit
6713,bauen::V,شيد,ráhkadit
6714,bauen::V,شيد,huksiđ
6715,bauen::V,شيد,raajjâd
6716,bauen::V,شيد,тӯййше
6717,reparieren::V,صلح,davvodh
6718,reparieren::V,صلح,divvot
6719,reparieren::V,صلح,divvut
6720,reparieren::V,صلح,tivvoođ
6721,reparieren::V,صلح,čihtâđ
6722,reparieren::V,صلح,teevvad
6723,reparieren::V,صلح,чиннэ
6724,verbessern::V,صحح,bueriedidh
6725,verbessern::V,صحح,báredit
6726,verbessern::V,صحح,buoredit
6727,verbessern::V,صحح,buoridit
6728,verbessern::V,صحح,pye'rediđ
6729,verbessern::V,صحح,pue´reed
6730,verbessern::V,صحح,шӣгнэ
6731,ändern::V,غير,jeatjahtehtedh
6732,ändern::V,غير,rievddadit
6733,ändern::V,غير,muhttit
6734,ändern::V,غير,molsut
6735,ändern::V,غير,mutteđ
6736,ändern::V,غير,mu´tted
6737,ändern::V,غير,вуайхе
6738,ändern::V,غير,ка̄вьсе
6739,graben::V,حفر,berkedh
6740,graben::V,حفر,kroehkedh
6741,graben::V,حفر,bállet
6742,graben::V,حفر,goaivut
6743,graben::V,حفر,roggat
6744,graben::V,حفر,kuái'vuđ
6745,graben::V,حفر,rääppad
6746,graben::V,حفر,kuäivvad
6747,graben::V,حفر,ра̄бпэ
6748,graben::V,حفر,куаййве
6749,beugen::V,ثنى,sojjedidh
6750,beugen::V,ثنى,såjådit
6751,beugen::V,ثنى,sojahit
6752,beugen::V,ثنى,sujâttiđ
6753,beugen::V,ثنى,kå´mrded
6754,beugen::V,ثنى,njikklõõttâd
6755,beugen::V,ثنى,сойхьтэ
6756,beugen::V,ثنى,то̄а̄ххкэ
6757,beugen::V,ثنى,нигклаххьтэ
6758,beugen::V,أحنى,sojjedidh
6759,beugen::V,أحنى,såjådit
6760,beugen::V,أحنى,sojahit
6761,beugen::V,أحنى,sujâttiđ
6762,beugen::V,أحنى,kå´mrded
6763,beugen::V,أحنى,njikklõõttâd
6764,beugen::V,أحنى,сойхьтэ
6765,beugen::V,أحنى,то̄а̄ххкэ
6766,beugen::V,أحنى,нигклаххьтэ
6767,biegen::V,لوى,sojjehtidh
6768,biegen::V,لوى,såjådit
6769,biegen::V,لوى,niejddet
6770,biegen::V,لوى,sojahit
6771,biegen::V,لوى,čipteđ
6772,biegen::V,لوى,soojted
6773,biegen::V,لوى,сойхьтэ
6774,drehen::V,أدار,jårrehtidh
6775,drehen::V,أدار,bådnjåt
6776,drehen::V,أدار,botnjat
6777,drehen::V,أدار,jurâttiđ
6778,drehen::V,أدار,jåårǥlâ´tted
6779,drehen::V,أدار,чоӊӊтэ
6780,drehen::V,دور,jårrehtidh
6781,drehen::V,دور,bådnjåt
6782,drehen::V,دور,botnjat
6783,drehen::V,دور,jurâttiđ
6784,drehen::V,دور,jåårǥlâ´tted
6785,drehen::V,دور,чоӊӊтэ
6786,wenden::V,قلب,jarkelidh
6787,wenden::V,قلب,jårggålit
6788,wenden::V,قلب,jorgalit
6789,wenden::V,قلب,jurgâliđ
6790,wenden::V,قلب,jåårǥlâ´tted
6791,wenden::V,قلب,вӣррлаххътэ
6792,wenden::V,قلب,ка̄вьсе
6793,umdrehen::V,قلب,jarkedh
6794,umdrehen::V,قلب,måttsåstit
6795,umdrehen::V,قلب,botnjat
6796,umdrehen::V,قلب,jorgođ
6797,umdrehen::V,قلب,jårǥsted
6798,umdrehen::V,قلب,коамьхе
6799,umdrehen::V,قلب,калльтлэ
6800,heben::V,رفع,luknjedh
6801,heben::V,رفع,baavhkestidh
6802,heben::V,رفع,bajedit
6803,heben::V,رفع,loktet
6804,heben::V,رفع,bajidit
6805,heben::V,رفع,pajediđ
6806,heben::V,رفع,kokkiđ
6807,heben::V,رفع,kaggâd
6808,heben::V,رفع,pââ´jeed
6809,heben::V,رفع,пайнэ
6810,heben::V,رفع,пайнэллэ
6811,hochheben::V,رفع,lutnjedh
6812,hochheben::V,رفع,låggŋit
6813,hochheben::V,رفع,loktet
6814,hochheben::V,رفع,pajediđ
6815,hochheben::V,رفع,kuåstteed
6816,hochheben::V,رفع,пайнэ
6817,ergreifen::V,مسك,fihkelidh
6818,ergreifen::V,مسك,sårjjot
6819,ergreifen::V,مسك,doahppit
6820,ergreifen::V,مسك,fáhtet
6821,ergreifen::V,مسك,tuáppuđ
6822,ergreifen::V,مسك,poppâ´tted
6823,ergreifen::V,مسك,каццсе
6824,ergreifen::V,مسك,туэрркэ
6825,ergreifen::V,مسك,ро̄а̄ппчье
6826,halten::V,مسك,steeredh
6827,halten::V,مسك,utniedidh
6828,halten::V,مسك,anedit
6829,halten::V,مسك,adnalit
6830,halten::V,مسك,doallat
6831,halten::V,مسك,toollâd
6832,halten::V,مسك,tue´rjjeed
6833,halten::V,مسك,туаррье
6834,drücken::V,ضغط,dïelkestidh
6835,drücken::V,ضغط,dieddet
6836,drücken::V,ضغط,deaddit
6837,drücken::V,ضغط,čárvet
6838,drücken::V,ضغط,čárvuđ
6839,drücken::V,ضغط,čärvvad
6840,drücken::V,ضغط,teä´d'ded
6841,drücken::V,ضغط,пе̄ррэ
6842,drücken::V,ضغط,ра̄ппче
6843,schieben::V,حرك,vuetjedh
6844,schieben::V,حرك,sjáhtjat
6845,schieben::V,حرك,cáhkit
6846,schieben::V,حرك,cuggâđ
6847,schieben::V,حرك,oi´ǧǧeed
6848,schieben::V,حرك,оййкье
6849,kratzen::V,خدش,våhtsodh
6850,kratzen::V,خدش,skreepedh
6851,kratzen::V,خدش,ruohkkat
6852,kratzen::V,خدش,ruohkastit
6853,kratzen::V,خدش,gazzut
6854,kratzen::V,خدش,kazzođ
6855,kratzen::V,خدش,võckkâd
6856,kratzen::V,خدش,кышшкэ
6857,kratzen::V,خدش,каххьце
6858,lecken::V,لعق,njåalodh
6859,lecken::V,لعق,njoallot
6860,lecken::V,لعق,njolodit
6861,lecken::V,لعق,njuálluđ
6862,lecken::V,لعق,njuällad
6863,lecken::V,لعق,нюаллэ
6864,beißen::V,عض,gaektjedh
6865,beißen::V,عض,gássket
6866,beißen::V,عض,gáskestit
6867,beißen::V,عض,gáskit
6868,beißen::V,عض,käskiđ
6869,beißen::V,عض,kä´cǩǩed
6870,beißen::V,عض,ка̄ццьке
6871,abreißen::V,قلع,bïhkedh
6872,abreißen::V,قلع,gajkkot
6873,abreißen::V,قلع,gaikkihit
6874,abreißen::V,قلع,roottâđ
6875,abreißen::V,قلع,ra´šǩǩeed
6876,abreißen::V,قلع,rååttad
6877,abreißen::V,قلع,ро̄дтҍе
6878,abreißen::V,قلع,пӯттҍкье
6879,abschneiden::V,قطع,tjoehpestidh
6880,abschneiden::V,قطع,jallat
6881,abschneiden::V,قطع,čuohppat
6882,abschneiden::V,قطع,jogâldiđ
6883,abschneiden::V,قطع,geerelidh
6884,abschneiden::V,قطع,е̄дтэ
6885,abschneiden::V,قطع,е̄дтлэ
6886,binden::V,ربط,gårredidh
6887,binden::V,ربط,tjadnat
6888,binden::V,ربط,gárrat
6889,binden::V,ربط,čoonnâđ
6890,binden::V,ربط,čõõnnâd
6891,binden::V,ربط,čuõlmmâd
6892,binden::V,ربط,ко̄ррэ
6893,binden::V,ربط,чӯллмдэ
6894,binden::V,ربط,ко̄а̄ррэ
6895,stecken::V,دس,rïjtedh
6896,stecken::V,دس,tsævkkat
6897,stecken::V,دس,cáhkit
6898,stecken::V,دس,cuggâđ
6899,stecken::V,دس,čuõ´ǧ'ǧeed
6900,stecken::V,دس,чогксэ
6901,stecken::V,دس,це̄ӈькхэ
6902,brechen::V,كسر,dåajodh
6903,brechen::V,كسر,tsåapkodh
6904,brechen::V,كسر,doaddjut
6905,brechen::V,كسر,cuvket
6906,brechen::V,كسر,moorrâđ
6907,brechen::V,كسر,mu´rdded
6908,brechen::V,كسر,муррьтэ
6909,klopfen::V,طرق,beenghkedh
6910,klopfen::V,طرق,goalkkalit
6911,klopfen::V,طرق,tsábbmet
6912,klopfen::V,طرق,goalkit
6913,klopfen::V,طرق,skoalkit
6914,klopfen::V,طرق,skuá'lkuttiđ
6915,klopfen::V,طرق,kuälkted
6916,klopfen::V,طرق,та̄гкэ
6917,hauen::V,ضرب,beenghkedh
6918,hauen::V,ضرب,tjuollat
6919,hauen::V,ضرب,čuollat
6920,hauen::V,ضرب,čurmâđ
6921,hauen::V,ضرب,čâ´cǩǩed
6922,hauen::V,ضرب,та̄гкэ
6923,hauen::V,ضرب,ва̄сстэ
6924,kleben::V,ألصق,njamkedh
6925,kleben::V,ألصق,dædnjodit
6926,kleben::V,ألصق,liibmet
6927,kleben::V,ألصق,taṃadiđ
6928,kleben::V,ألصق,li´jmmjed
6929,kleben::V,ألصق,нямхэ
6930,reiben::V,حك,daanjedh
6931,reiben::V,حك,ruvvit
6932,reiben::V,حك,ruvvet
6933,reiben::V,حك,fiärruđ
6934,reiben::V,حك,heârrad
6935,reiben::V,حك,ru´vvjed
6936,reiben::V,حك,е̄ррэ
6937,streichen::V,نشر,daejdedh
6938,streichen::V,نشر,badtjadidh
6939,streichen::V,نشر,vuojddat
6940,streichen::V,نشر,málet
6941,streichen::V,نشر,njuohtat
6942,streichen::V,نشر,njuottâđ
6943,streichen::V,نشر,puák'suđ
6944,streichen::V,نشر,påhssad
6945,streichen::V,نشر,мо̄а̄шшэ
6946,schleifen::V,سن,slijhpedh
6947,schleifen::V,سن,sadjet
6948,schleifen::V,سن,sadjit
6949,schleifen::V,سن,šliipet
6950,schleifen::V,سن,saijeeđ
6951,schleifen::V,سن,sââjjad
6952,schleifen::V,سن,tabǯsted
6953,schleifen::V,سن,то̄а̄мчсе
6954,schneiden::V,قطع,bietskedh
6955,schneiden::V,قطع,suoddat
6956,schneiden::V,قطع,tjuohppat
6957,schneiden::V,قطع,biesskedit
6958,schneiden::V,قطع,čuohppat
6959,schneiden::V,قطع,čuop'pâđ
6960,schneiden::V,قطع,čuõp'pâd
6961,schneiden::V,قطع,е̄дтэ
6962,schneiden::V,قطع,пе̄ррэ
6963,schneiden::V,قطع,чӯххпэ
6964,rütteln::V,رج,firredh
6965,rütteln::V,رج,doargestit
6966,rütteln::V,رج,šluvgit
6967,rütteln::V,رج,pušteđ
6968,rütteln::V,رج,pu´štted
6969,rütteln::V,رج,пушшьтэ
6970,schütteln::V,هز,firredh
6971,schütteln::V,هز,sjavnnjet
6972,schütteln::V,هز,sillnat
6973,schütteln::V,هز,skullhet
6974,schütteln::V,هز,salkalit
6975,schütteln::V,هز,pušteđ
6976,schütteln::V,هز,pu´štted
6977,schütteln::V,هز,пушшьтэ
6978,schwenken::V,لوح,svinhtedh
6979,schwenken::V,لوح,svikkastit
6980,schwenken::V,لوح,šlivgut
6981,schwenken::V,لوح,hiä'iluttiđ
6982,schwenken::V,لوح,heeilted
6983,schwenken::V,لوح,маххъе
6984,schütten::V,صب,gurhkedh
6985,schütten::V,صب,hállit
6986,schütten::V,صب,liejkkit
6987,schütten::V,صب,leškiđ
6988,schütten::V,صب,virâttiđ
6989,schütten::V,صب,väällad
6990,schütten::V,صب,ва̄ллэ
6991,füllen::V,ملأ,dievhtedh
6992,füllen::V,ملأ,dievddet
6993,füllen::V,ملأ,deavdit
6994,füllen::V,ملأ,tevdiđ
6995,füllen::V,ملأ,tiudded
6996,füllen::V,ملأ,тӣввтэ
6997,einwickeln::V,لف,gïesedh
6998,einwickeln::V,لف,giessat
6999,einwickeln::V,لف,gárrat
7000,einwickeln::V,لف,giessat
7001,einwickeln::V,لف,gurpat
7002,einwickeln::V,لف,kiessâđ
7003,einwickeln::V,لف,ǩiõssâd
7004,einwickeln::V,لف,кӣссэ
7005,tragen::V,حمل,guedtedh
7006,tragen::V,حمل,guoddet
7007,tragen::V,حمل,guoddit
7008,tragen::V,حمل,kyed'diđ
7009,tragen::V,حمل,kue´d'ded
7010,tragen::V,حمل,кӯннҌтэ
7011,schleppen::V,سحب,fatnehtidh
7012,schleppen::V,سحب,sliehpit
7013,schleppen::V,سحب,feastit
7014,schleppen::V,سحب,vie'šidiđ
7015,schleppen::V,سحب,hinnađ
7016,schleppen::V,سحب,nje´ʒʒed
7017,schleppen::V,سحب,чуввкэ
7018,ziehen::V,سحب,giesedh
7019,ziehen::V,سحب,giesset
7020,ziehen::V,سحب,geassit
7021,ziehen::V,سحب,keessiđ
7022,ziehen::V,سحب,ǩie´ssed
7023,ziehen::V,سحب,ке̄ссе
7024,aufbewahren::V,حفظ,vöörhkedh
7025,aufbewahren::V,حفظ,vuorkkit
7026,aufbewahren::V,حفظ,seailluhit
7027,aufbewahren::V,حفظ,siä'iluttiđ
7028,aufbewahren::V,حفظ,seeilted
7029,aufbewahren::V,حفظ,рӯкнэ
7030,werfen::V,رمى,slampestidh
7031,werfen::V,رمى,bálkkot
7032,werfen::V,رمى,suhppet
7033,werfen::V,رمى,šlivgiđ
7034,werfen::V,رمى,čeâǥǥted
7035,werfen::V,رمى,суэххпэ
7036,werfen::V,ألقى,slampestidh
7037,werfen::V,ألقى,bálkkot
7038,werfen::V,ألقى,suhppet
7039,werfen::V,ألقى,šlivgiđ
7040,werfen::V,ألقى,čeâǥǥted
7041,werfen::V,ألقى,суэххпэ
7042,fangen::V,التقط,bivtedh
7043,fangen::V,التقط,giddit
7044,fangen::V,التقط,bivdit
7045,fangen::V,التقط,toppiđ
7046,fangen::V,التقط,tää´vted
7047,fangen::V,التقط,та̄бпэ
7048,fangen::V,التقط,со̄а̄гкэ
7049,packen::V,مسك,doerelidh
7050,packen::V,مسك,kreemsedh
7051,packen::V,مسك,doahppit
7052,packen::V,مسك,doahput
7053,packen::V,مسك,tuáppuđ
7054,packen::V,مسك,ká'ivâstiđ
7055,packen::V,مسك,tää´vted
7056,packen::V,مسك,каццсе
7057,packen::V,مسك,туэрркэ
7058,packen::V,مسك,ро̄а̄ппчье
7059,verstecken::V,خبأ,tjïekedh
7060,verstecken::V,خبأ,tjiehkat
7061,verstecken::V,خبأ,čiehkat
7062,verstecken::V,خبأ,čieḥâđ
7063,verstecken::V,خبأ,peittad
7064,verstecken::V,خبأ,пе̄йхьтэ
7065,teilen::V,قسم,juekedh
7066,teilen::V,قسم,juohket
7067,teilen::V,قسم,juohkit
7068,teilen::V,قسم,jyeḥiđ
7069,teilen::V,قسم,jue´ǩǩed
7070,teilen::V,قسم,ю̄гке
7071,teilen::V,قسم,ра̄ттҍке
7072,schicken::V,بعث,saadtodh
7073,schicken::V,بعث,sáddit
7074,schicken::V,بعث,sáddet
7075,schicken::V,بعث,vuo'lgâttiđ
7076,schicken::V,بعث,vuõltteed
7077,schicken::V,بعث,вӯлкхэ
7078,schicken::V,أرسل,saadtodh
7079,schicken::V,أرسل,sáddit
7080,schicken::V,أرسل,sáddet
7081,schicken::V,أرسل,vuo'lgâttiđ
7082,schicken::V,أرسل,vuõltteed
7083,schicken::V,أرسل,вӯлкхэ
7084,bringen::V,جلب,buektedh
7085,bringen::V,جلب,doalvvot
7086,bringen::V,جلب,buktit
7087,bringen::V,جلب,tuál'vuđ
7088,bringen::V,جلب,pu´htted
7089,bringen::V,جلب,пыххьтэ
7090,hinzufügen::V,أضاف,dievhtedh
7091,hinzufügen::V,أضاف,duoddit
7092,hinzufügen::V,أضاف,lasedit
7093,hinzufügen::V,أضاف,lasihit
7094,hinzufügen::V,أضاف,lasettiđ
7095,hinzufügen::V,أضاف,lââ´zzted
7096,hinzufügen::V,أضاف,лажьхе
7097,bekommen::V,حصل,åadtjodh
7098,bekommen::V,حصل,åttjudit
7099,bekommen::V,حصل,oažžut
7100,bekommen::V,حصل,juksâđ
7101,bekommen::V,حصل,uáž'žuđ
7102,bekommen::V,حصل,vuäǯ'ǯâd
7103,bekommen::V,حصل,вуаннче
7104,erhalten::V,استلم,åadtjodh
7105,erhalten::V,استلم,oadtjot
7106,erhalten::V,استلم,oažžut
7107,erhalten::V,استلم,uáž'žuđ
7108,erhalten::V,استلم,vuäǯ'ǯâd
7109,erhalten::V,استلم,ва̄лльтэ
7110,nehmen::V,أخذ,vaeltedh
7111,nehmen::V,أخذ,válldet
7112,nehmen::V,أخذ,váldit
7113,nehmen::V,أخذ,väldiđ
7114,nehmen::V,أخذ,vä´ldded
7115,nehmen::V,أخذ,ва̄лльтэ
7116,wählen::V,اختار,veeljedh
7117,wählen::V,اختار,válljit
7118,wählen::V,اختار,válljet
7119,wählen::V,اختار,valjiđ
7120,wählen::V,اختار,vaalšed
7121,wählen::V,اختار,va´lljeed
7122,wählen::V,اختار,воалшэ
7123,auswählen::V,انتقى,veeljedh
7124,auswählen::V,انتقى,tjuolldet
7125,auswählen::V,انتقى,válljet
7126,auswählen::V,انتقى,valjiđ
7127,auswählen::V,انتقى,vaalšed
7128,auswählen::V,انتقى,va´lljeed
7129,auswählen::V,انتقى,воалшэ
7130,bewahren::V,حافظ,vaarjelidh
7131,bewahren::V,حافظ,bisodit
7132,bewahren::V,حافظ,várjjalit
7133,bewahren::V,حافظ,seailluhit
7134,bewahren::V,حافظ,varjâliđ
7135,bewahren::V,حافظ,varjjled
7136,bewahren::V,حافظ,ӣшшьтэ
7137,bewahren::V,حافظ,во̄а̄ррьдэ
7138,behindern::V,عاق,hööptdeh
7139,behindern::V,عاق,hieredit
7140,behindern::V,عاق,muhttet
7141,behindern::V,عاق,eastadit
7142,behindern::V,عاق,estiđ
7143,behindern::V,عاق,coggâđ
7144,behindern::V,عاق,hettiđ
7145,behindern::V,عاق,cõggâd
7146,behindern::V,عاق,е̄кхэллэ
7147,verderben::V,أفسد,biejstedh
7148,verderben::V,أفسد,spedjat
7149,verderben::V,أفسد,billistit
7150,verderben::V,أفسد,pillediđ
7151,verderben::V,أفسد,tårmmad
7152,verderben::V,أفسد,pe´llsted
7153,verderben::V,أفسد,тоаррмэ
7154,verderben::V,أفسد,ма̄ййкэ
7155,beschädigen::V,أضر,fæjloedidh
7156,beschädigen::V,أضر,vahágahttet
7157,beschädigen::V,أضر,bilidit
7158,beschädigen::V,أضر,vahâgittiđ
7159,beschädigen::V,أضر,pä´rtteed
7160,beschädigen::V,أضر,муррьтэ
7161,zerbrechen::V,كسر,tsööpkedh
7162,zerbrechen::V,كسر,doadjet
7163,zerbrechen::V,كسر,cuvket
7164,zerbrechen::V,كسر,cuov'kkiđ
7165,zerbrechen::V,كسر,muårrâd
7166,zerbrechen::V,كسر,cu´vǩǩeed
7167,zerbrechen::V,كسر,муррьтэ
7168,zerreißen::V,مزق,gejhkielidh
7169,zerreißen::V,مزق,gajkudit
7170,zerreißen::V,مزق,gaikkodit
7171,zerreißen::V,مزق,ráisket
7172,zerreißen::V,مزق,kiškođ
7173,zerreißen::V,مزق,ra´šǩǩeed
7174,zerreißen::V,مزق,пуатткэ
7175,zerstören::V,دمر,eerjedh
7176,zerstören::V,دمر,biejsstet
7177,zerstören::V,دمر,håhkkidit
7178,zerstören::V,دمر,heavahit
7179,zerstören::V,دمر,duš'šadit
7180,zerstören::V,دمر,bilidit
7181,zerstören::V,دمر,hevâttiđ
7182,zerstören::V,دمر,hiâvted
7183,zerstören::V,دمر,ёҏтэ
7184,verbrennen::V,حرق,båeltedh
7185,verbrennen::V,حرق,boalldet
7186,verbrennen::V,حرق,boaldit
7187,verbrennen::V,حرق,puál'diđ
7188,verbrennen::V,حرق,puä´ldded
7189,verbrennen::V,حرق,пуэлльтэ
7190,geben::V,أعطى,vedtedh
7191,geben::V,أعطى,vaddet
7192,geben::V,أعطى,addit
7193,geben::V,أعطى,addliđ
7194,geben::V,أعطى,ä´n
7195,geben::V,أعطى,аннҍтэ
7196,reichen::V,ناول,geelkedh
7197,reichen::V,ناول,lagádit
7198,reichen::V,ناول,geiget
7199,reichen::V,ناول,keigiđ
7200,reichen::V,ناول,vuõiggâ´stted
7201,reichen::V,ناول,аннҍтэ
7202,schenken::V,وهب,vedtedh
7203,schenken::V,وهب,vaddet
7204,schenken::V,وهب,skeaŋkut
7205,schenken::V,وهب,skeŋket
7206,schenken::V,وهب,skeŋkkiđ
7207,schenken::V,وهب,sǩiâŋkkâd
7208,schenken::V,وهب,ла̄ххе
7209,versprechen::V,وعد,luhpiedidh
7210,versprechen::V,وعد,jáhttet
7211,versprechen::V,وعد,lohpidit
7212,versprechen::V,وعد,lopediđ
7213,versprechen::V,وعد,lå´ppeed
7214,versprechen::V,وعد,о̄а̄шштҍе
7215,wünschen::V,تمنى,lahkoehtidh
7216,wünschen::V,تمنى,sávvat
7217,wünschen::V,تمنى,sávadit
7218,wünschen::V,تمنى,doaivvuhit
7219,wünschen::V,تمنى,tuá'ivuttiđ
7220,wünschen::V,تمنى,tuâivvad
7221,wünschen::V,تمنى,туввэ
7222,loben::V,مدح,girmedh
7223,loben::V,مدح,májnnot
7224,loben::V,مدح,rámmpot
7225,loben::V,مدح,máidnut
7226,loben::V,مدح,rámidit
7227,loben::V,مدح,rammuđ
7228,loben::V,مدح,rämidiđ
7229,loben::V,مدح,ââ´leed
7230,loben::V,مدح,ǩei´tted
7231,loben::V,مدح,кыйта
7232,küssen::V,قبل,tjånnahtidh
7233,küssen::V,قبل,tjuvliestidh
7234,küssen::V,قبل,tjullit
7235,küssen::V,قبل,tjulestit
7236,küssen::V,قبل,cum'mát
7237,küssen::V,قبل,cummistit
7238,küssen::V,قبل,cummâliđ
7239,küssen::V,قبل,cu´mmsted
7240,küssen::V,قبل,cu´mmstõõllâd
7241,küssen::V,قبل,нӣссэ
7242,wiegen::V,هدهد,sjammadidh
7243,wiegen::V,هدهد,vuohttot
7244,wiegen::V,هدهد,vuohtudit
7245,wiegen::V,هدهد,vuohttut
7246,wiegen::V,هدهد,vuát'tuđ
7247,wiegen::V,هدهد,nuäkkad
7248,wiegen::V,هدهد,suâibted
7249,wiegen::V,هدهد,нуагкэ
7250,zudecken::V,غطى,gaptjedh
7251,zudecken::V,غطى,loavddet
7252,zudecken::V,غطى,gokčat
7253,zudecken::V,غطى,luáv'diđ
7254,zudecken::V,غطى,kä´tted
7255,zudecken::V,غطى,ка̄ххьтэ
7256,wecken::V,أيقظ,gåaskodh
7257,wecken::V,أيقظ,båktet
7258,wecken::V,أيقظ,boktit
7259,wecken::V,أيقظ,rávkat
7260,wecken::V,أيقظ,cuvnâđ
7261,wecken::V,أيقظ,counnâd
7262,wecken::V,أيقظ,цо̄ввнэ
7263,zeigen::V,أرى,vuesiehtidh
7264,zeigen::V,أرى,vuosedit
7265,zeigen::V,أرى,giejgget
7266,zeigen::V,أرى,čájehit
7267,zeigen::V,أرى,čäittiđ
7268,zeigen::V,أرى,čujottiđ
7269,zeigen::V,أرى,čuäi´ted
7270,zeigen::V,أرى,вӯзьхе
7271,führen::V,دل,steeredh
7272,führen::V,دل,doalvvot
7273,führen::V,دل,láidet
7274,führen::V,دل,jođettiđ
7275,führen::V,دل,jåå´đted
7276,führen::V,دل,выгкэ
7277,lehren::V,علم,ööhpehtidh
7278,lehren::V,علم,åhpadit
7279,lehren::V,علم,oahpahit
7280,lehren::V,علم,máttááttiđ
7281,lehren::V,علم,mätt'ted
7282,lehren::V,علم,vuä´ppsted
7283,lehren::V,علم,ма̄тҍха
7284,unterrichten::V,علم,ööhpehtidh
7285,unterrichten::V,علم,lågådit
7286,unterrichten::V,علم,åhpadit
7287,unterrichten::V,علم,oahpahit
7288,unterrichten::V,علم,škovliđ
7289,unterrichten::V,علم,máttááttiđ
7290,unterrichten::V,علم,mätt'ted
7291,unterrichten::V,علم,vuä´ppsted
