,Concept_ID,se,en
776,Meer::N,meeṛâ,sea
777,Meer::N,miârr,sea
778,Meer::N,ме̄рр,sea
779,Bucht::N,loekte,cove
780,Bucht::N,oagge,cove
781,Bucht::N,luokta,cove
782,Bucht::N,luokta,cove
783,Bucht::N,čuáj̣á,cove
784,Bucht::N,luhtt,cove
785,Bucht::N,вӯнн,cove
786,Bucht::N,лӯххт,cove
787,Insel::N,sååle,island
788,Insel::N,suoloj,island
789,Insel::N,suolu,island
790,Insel::N,suálui,island
791,Insel::N,suâl,island
792,Insel::N,суэл,island
793,Blume::N,rïesege,flower
794,Blume::N,giedjek,flower
795,Blume::N,rássi,flower
796,Blume::N,kukká,flower
797,Blume::N,heä´rvvrää´ss,flower
798,Blume::N,ывьнэнч,flower
799,Gras::N,kraesie,grass
800,Gras::N,rásse,grass
801,Gras::N,rássi,grass
802,Gras::N,rääsi,grass
803,Gras::N,rää´ss,grass
804,Gras::N,ра̄ссь,grass
805,Wurzel::N,roehtse,root
806,Wurzel::N,ruohttsa,root
807,Wurzel::N,ruohtas,root
808,Wurzel::N,veedis,root
809,Wurzel::N,vue´ddes,root
810,Wurzel::N,вуэнҍтэсь,root
811,Baum::N,moere,tree
812,Baum::N,muorra,tree
813,Baum::N,muorra,tree
814,Baum::N,muoṛâ,tree
815,Baum::N,muõrr,tree
816,Baum::N,мӯрр,tree
817,Stamm::N,ståamhpe,trunk
818,Stamm::N,mátta,trunk
819,Stamm::N,galda,trunk
820,Stamm::N,ruŋgo,trunk
821,Stamm::N,stokk,trunk
822,Stamm::N,мӯрр,trunk
823,Stamm::N,кэ̄ллт,trunk
824,Rinde::N,gïrre,bark
825,Rinde::N,baarhkoe,bark
826,Rinde::N,bárkko,bark
827,Rinde::N,ostu,bark
828,Rinde::N,bárku,bark
829,Rinde::N,korrâ,bark
830,Rinde::N,kõrr,bark
831,Rinde::N,pärkk,bark
832,Rinde::N,кэ̄рр,bark
833,Rinde::N,па̄ҏҏк,bark
834,Ast::N,åeksie,limb
835,Ast::N,oakse,limb
836,Ast::N,oaksi,limb
837,Ast::N,uák'si,limb
838,Ast::N,å´hss,limb
839,Ast::N,вуэккьс,limb
840,Zweig::N,åeksie,branch
841,Zweig::N,oakse,branch
842,Zweig::N,rissi,branch
843,Zweig::N,syeṛi,branch
844,Zweig::N,sue´rr,branch
845,Zweig::N,рыссе,branch
846,Blatt::N,plienie,leaf
847,Blatt::N,lassta,leaf
848,Blatt::N,lasta,leaf
849,Blatt::N,lostâ,leaf
850,Blatt::N,lõstt,leaf
851,Blatt::N,лэ̄сст,leaf
852,Birke::N,såekie,birch
853,Birke::N,soahke,birch
854,Birke::N,soahki,birch
855,Birke::N,suáhi,birch
856,Birke::N,suâ´ǩǩ,birch
857,Birke::N,пе̄ссьмӯрр,birch
858,Kiefer[Baum]::N,bietsie,pine
859,Kiefer[Baum]::N,hájkka,pine
860,Kiefer[Baum]::N,biehtse,pine
861,Kiefer[Baum]::N,beahci,pine
862,Kiefer[Baum]::N,peeci,pine
863,Kiefer[Baum]::N,pie´cc,pine
864,Kiefer[Baum]::N,пе̄дзь,pine
865,Weide[Baum]::N,saalje,willow
866,Weide[Baum]::N,sállja,willow
867,Weide[Baum]::N,sieđga,willow
868,Weide[Baum]::N,puájui,willow
869,Weide[Baum]::N,puäi,willow
870,Weide[Baum]::N,пуай,willow
871,Tanne::N,goese,fir
872,Tanne::N,guossa,fir
873,Tanne::N,guossa,fir
874,Tanne::N,kuosâ,fir
875,Tanne::N,kuõss,fir
876,Tanne::N,кӯсс,fir
877,Horn::N,tjåervie,horn
878,Horn::N,tjoarvve,horn
879,Horn::N,čoarvi,horn
880,Horn::N,čuár'vi,horn
881,Horn::N,čuä´rvv,horn
882,Horn::N,чуэррьв,horn
883,Feder::N,badtse,feather
884,Feder::N,dålgge,feather
885,Feder::N,bozza,feather
886,Feder::N,puzzâ,feather
887,Feder::N,tolge,feather
888,Feder::N,poʒʒ,feather
889,Feder::N,по̄ннц,feather
890,Fell::N,njaltja,fur
891,Fell::N,duollje,fur
892,Fell::N,náhkki,fur
893,Fell::N,dorkkas,fur
894,Fell::N,turkkâ,fur
895,Fell::N,tyel'ji,fur
896,Fell::N,nähki,fur
897,Fell::N,torkk,fur
898,Fell::N,čåu´dd,fur
899,Fell::N,tue´l'lj,fur
900,Fell::N,тӯлльй,fur
901,Flügel::N,såaja,wing
902,Flügel::N,såajoe,wing
903,Flügel::N,soadje,wing
904,Flügel::N,soadji,wing
905,Flügel::N,suáj̣á,wing
906,Flügel::N,suäjj,wing
907,Flügel::N,суэйй,wing
908,Klaue::N,gadtse,claw
909,Klaue::N,guober,claw
910,Klaue::N,gazza,claw
911,Klaue::N,kozzâ,claw
912,Klaue::N,kõʒʒ,claw
913,Klaue::N,кэ̄ннц,claw
914,Kralle::N,gadtse,claw
915,Kralle::N,gadtsa,claw
916,Kralle::N,gazza,claw
917,Kralle::N,kozzâ,claw
918,Kralle::N,kõʒʒ,claw
919,Kralle::N,ке̄бпель,claw
920,Schwanz::N,siejpie,tail
921,Schwanz::N,siejbbe,tail
922,Schwanz::N,bađuš,tail
923,Schwanz::N,seaibi,tail
924,Schwanz::N,seibi,tail
925,Schwanz::N,sei´bb,tail
926,Schwanz::N,piä´cciǩ,tail
927,Schwanz::N,пиджь,tail
928,Schwanz::N,се̄ййп,tail
929,Schwanz::N,пе̄цехь,tail
930,Ei::N,munnie,egg
931,Ei::N,månne,egg
932,Ei::N,monni,egg
933,Ei::N,maṇe,egg
934,Ei::N,mââ´nn,egg
935,Ei::N,маннҍ,egg
936,Nest::N,biesie,nest
937,Nest::N,biesse,nest
938,Nest::N,beassi,nest
939,Nest::N,peesi,nest
940,Nest::N,piervâl,nest
941,Nest::N,piä´ss,nest
942,Nest::N,пе̄ссь,nest
943,Bau::N,biesie,lair
944,Bau::N,biedjo,lair
945,Bau::N,liesso,lair
946,Bau::N,biedju,lair
947,Bau::N,piäju,lair
948,Bau::N,вуэӈӈк,lair
949,Tier::N,juvre,animal
950,Tier::N,udos,animal
951,Tier::N,divrre,animal
952,Tier::N,luohtok,animal
953,Tier::N,ealli,animal
954,Tier::N,ellee,animal
955,Tier::N,jie´lli,animal
956,Tier::N,жыва,animal
957,Herde::N,dåehkie,flock
958,Herde::N,ællo,flock
959,Herde::N,fuovva,flock
960,Herde::N,doahkki,flock
961,Herde::N,čagge,flock
962,Herde::N,tukk,flock
963,Herde::N,vâ´lvv,flock
964,Herde::N,чуэз,flock
965,Herde::N,чӣгар,flock
966,Kuh::N,govse,cow
967,Kuh::N,gussa,cow
968,Kuh::N,gussa,cow
969,Kuh::N,kussâ,cow
970,Kuh::N,kuss,cow
971,Kuh::N,лӣххьм,cow
972,Bulle::N,vuaksa,bull
973,Bulle::N,vuoksá,bull
974,Bulle::N,heargi,bull
975,Bulle::N,vuák'sá,bull
976,Bulle::N,ergi,bull
977,Bulle::N,vuâhss,bull
978,Bulle::N,е̄ррьк,bull
979,Pferd::N,hierkie,horse
980,Pferd::N,råsse,horse
981,Pferd::N,hæssta,horse
982,Pferd::N,heavuš,horse
983,Pferd::N,hiävuš,horse
984,Pferd::N,heävaš,horse
985,Pferd::N,ро̄ссь,horse
986,Schaf::N,sïrve,sheep
987,Schaf::N,sávttsa,sheep
988,Schaf::N,sávza,sheep
989,Schaf::N,savzâ,sheep
990,Schaf::N,sauʒʒ,sheep
991,Schaf::N,ла̄мьпесь,sheep
992,Schwein::N,snurke,pig
993,Schwein::N,svijnne,pig
994,Schwein::N,spiidni,pig
995,Schwein::N,šahe,pig
996,Schwein::N,šââ´ǩǩ,pig
997,Schwein::N,ша̄гкь,pig
998,Hund::N,bïenje,dog
999,Hund::N,bena,dog
1000,Hund::N,beana,dog
1001,Hund::N,peenuv,dog
1002,Hund::N,piânnai,dog
1003,Hund::N,пе̄ннэ,dog
1004,Katze::N,gaahtoe,cat
1005,Katze::N,gáhtto,cat
1006,Katze::N,bussá,cat
1007,Katze::N,kissá,cat
1008,Katze::N,kaass,cat
1009,Katze::N,ко̄а̄сс,cat
1010,Bär::N,gumsie,bear
1011,Bär::N,biernna,bear
1012,Bär::N,guovža,bear
1013,Bär::N,bierdna,bear
1014,Bär::N,kuob'žâ,bear
1015,Bär::N,kue´bǯǯ,bear
1016,Bär::N,та̄лл,bear
1017,Eichhörnchen::N,åeruve,squirrel
1018,Eichhörnchen::N,oarre,squirrel
1019,Eichhörnchen::N,oarri,squirrel
1020,Eichhörnchen::N,uár'ree,squirrel
1021,Eichhörnchen::N,vuä´r'rev,squirrel
1022,Eichhörnchen::N,вуэррев,squirrel
1023,Elch::N,ïelje,elk
1024,Elch::N,ællja,elk
1025,Elch::N,sarvva,elk
1026,Elch::N,ealga,elk
1027,Elch::N,sorvâ,elk
1028,Elch::N,sõrvv,elk
1029,Elch::N,сэ̄ррв,elk
1030,Fuchs::N,riepie,fox
1031,Fuchs::N,riebij,fox
1032,Fuchs::N,rieban,fox
1033,Fuchs::N,riemnjis,fox
1034,Fuchs::N,rie´mjj,fox
1035,Fuchs::N,рӣммьн,fox
1036,Hase::N,njåemele,hare
1037,Hase::N,njoammel,hare
1038,Hase::N,njoammil,hare
1039,Hase::N,njuámmil,hare
1040,Hase::N,njue´m'mel,hare
1041,Hase::N,нюэммель,hare
1042,Maus::N,snjeara,mouse
1043,Maus::N,snjierrá,mouse
1044,Maus::N,sáhpán,mouse
1045,Maus::N,säplig,mouse
1046,Maus::N,sä´ppli,mouse
1047,Maus::N,са̄хпьлинк,mouse
1048,Wolf::N,sïejpe,wolf
1049,Wolf::N,stálppe,wolf
1050,Wolf::N,stáhkke,wolf
1051,Wolf::N,ruomas,wolf
1052,Wolf::N,kumpe,wolf
1053,Wolf::N,návdi,wolf
1054,Wolf::N,kumppi,wolf
1055,Wolf::N,ku´mpp,wolf
1056,Wolf::N,pââ´ldes,wolf
1057,Wolf::N,чиррм,wolf
1058,Wolf::N,пальтӭсь,wolf
1059,Vogel::N,ledtie,bird
1060,Vogel::N,lådde,bird
1061,Vogel::N,loddi,bird
1062,Vogel::N,lodde,bird
1063,Vogel::N,lå´dd,bird
1064,Vogel::N,лоаннҍт,bird
1065,Schwarm::N,dåehkie,swarm
1066,Schwarm::N,doahkke,swarm
1067,Schwarm::N,doahkki,swarm
1068,Schwarm::N,tuák'ki,swarm
1069,Schwarm::N,parvv,swarm
1070,Schwarm::N,туххк,swarm
1071,Huhn::N,vöönhtse,chicken
1072,Huhn::N,vuonntsá,chicken
1073,Huhn::N,vuonccis,chicken
1074,Huhn::N,kääṇi,chicken
1075,Huhn::N,kää´nn,chicken
1076,Huhn::N,ка̄ннҌ,chicken
1077,Hahn::N,deere,cock
1078,Hahn::N,hádna,cock
1079,Hahn::N,åresvuonntsá,cock
1080,Hahn::N,vuonccis,cock
1081,Hahn::N,kääṇi,cock
1082,Hahn::N,åå´reskää´nn,cock
1083,Hahn::N,пе̄ттэх,cock
1084,Gans::N,gaase,goose
1085,Gans::N,gássa,goose
1086,Gans::N,čuonji,goose
1087,Gans::N,čuá'njá,goose
1088,Gans::N,čue´nj,goose
1089,Gans::N,чуэнь,goose
1090,Adler::N,aarhtse,eagle
1091,Adler::N,goasskem,eagle
1092,Adler::N,goaskin,eagle
1093,Adler::N,kuás'kim,eagle
1094,Adler::N,kuä´cǩǩem,eagle
1095,Adler::N,куэцькем,eagle
1096,Ente::N,tjååtsele,duck
1097,Ente::N,vuojatjis,duck
1098,Ente::N,čáhceloddi,duck
1099,Ente::N,vuonjâč,duck
1100,Ente::N,vuõnjâč,duck
1101,Ente::N,ча̄дзьлоаннҍт,duck
1102,Eule::N,snjågloe,owl
1103,Eule::N,skunjok,owl
1104,Eule::N,skuolfi,owl
1105,Eule::N,ijjâlodde,owl
1106,Eule::N,iiđsaž,owl
1107,Eule::N,кунньлоаннҍт,owl
1108,Eule::N,чӯзэм вуэһпэй,owl
1109,Kranich::N,goerke,crane
1110,Kranich::N,guorgga,crane
1111,Kranich::N,guorga,crane
1112,Kranich::N,kuor'gâ,crane
1113,Kranich::N,kuõrgg,crane
1114,Kranich::N,кӯррк,crane
1115,Krähe::N,voerhtje,crow
1116,Krähe::N,gárránis,crow
1117,Krähe::N,vuoratjis,crow
1118,Krähe::N,vuoražas,crow
1119,Krähe::N,vuorččis,crow
1120,Krähe::N,vuorâč,crow
1121,Krähe::N,vuõrâč,crow
1122,Krähe::N,вӯрэч,crow
1123,Kuckuck::N,gïeke,cuckoo
1124,Kuckuck::N,giehka,cuckoo
1125,Kuckuck::N,giehka,cuckoo
1126,Kuckuck::N,kiehâ,cuckoo
1127,Kuckuck::N,ǩiõkk,cuckoo
1128,Kuckuck::N,кӣгк,cuckoo
1129,Schwan::N,njoktje,swan
1130,Schwan::N,snjuktja,swan
1131,Schwan::N,njukča,swan
1132,Schwan::N,njuhčâ,swan
1133,Schwan::N,njuhčč,swan
1134,Schwan::N,нюххч,swan
1135,Fisch::N,guelie,fish
1136,Fisch::N,guolle,fish
1137,Fisch::N,guolli,fish
1138,Fisch::N,kyeḷi,fish
1139,Fisch::N,kue´ll,fish
1140,Fisch::N,кӯлль,fish
1141,Barsch::N,sihtege,perch
1142,Barsch::N,vuoskun,perch
1143,Barsch::N,vuoskku,perch
1144,Barsch::N,vuásku,perch
1145,Barsch::N,vuâsk,perch
1146,Barsch::N,вуэсск,perch
1147,Hecht::N,haavke,pike
1148,Hecht::N,hávgga,pike
1149,Hecht::N,hávga,pike
1150,Hecht::N,puško,pike
1151,Hecht::N,nu´ǩǩeš,pike
1152,Hecht::N,ныгкешь,pike
1153,Schlange[Tier]::N,gïermesje,snake
1154,Schlange[Tier]::N,germaj,snake
1155,Schlange[Tier]::N,gearpmaš,snake
1156,Schlange[Tier]::N,kyev'đi,snake
1157,Schlange[Tier]::N,ku´vdd,snake
1158,Schlange[Tier]::N,кӯввьт,snake
1159,Wurm::N,mietie,worm
1160,Wurm::N,maarhke,worm
1161,Wurm::N,mádo,worm
1162,Wurm::N,máhtu,worm
1163,Wurm::N,máátu,worm
1164,Wurm::N,määtt,worm
1165,Wurm::N,ма̄дт,worm
1166,Spinne::N,hievnie,spider
1167,Spinne::N,hievnne,spider
1168,Spinne::N,heavdni,spider
1169,Spinne::N,evni,spider
1170,Spinne::N,eeunaž,spider
1171,Spinne::N,о̄а̄з,spider
1172,Ameise::N,garhke,ant
1173,Ameise::N,gårkkå,ant
1174,Ameise::N,gotka,ant
1175,Ameise::N,kutkâ,ant
1176,Ameise::N,kotkk,ant
1177,Ameise::N,ко̄ттк,ant
1178,Laus::N,dihkie,louse
1179,Laus::N,dihkke,louse
1180,Laus::N,dihkki,louse
1181,Laus::N,tikke,louse
1182,Laus::N,te´ǩǩ,louse
1183,Laus::N,тыһкь,louse
1184,Mücke::N,tjoejhke,midge
1185,Mücke::N,tjuojkka,midge
1186,Mücke::N,čuoika,midge
1187,Mücke::N,čuoš'kâ,midge
1188,Mücke::N,čuõškk,midge
1189,Mücke::N,чӯшшк,midge
1190,Fliege::N,tjoere,fly
1191,Fliege::N,boerege,fly
1192,Fliege::N,tjuruk,fly
1193,Fliege::N,čuru,fly
1194,Fliege::N,kiärpáš,fly
1195,Fliege::N,čuâr,fly
1196,Fliege::N,čuâras,fly
1197,Fliege::N,чуэраш,fly
1198,Schmetterling::N,biejjielåbloe,butterfly
1199,Schmetterling::N,biejvvelådde,butterfly
1200,Schmetterling::N,beaiveloddi,butterfly
1201,Schmetterling::N,piäi'vááloddááš,butterfly
1202,Schmetterling::N,ä´llbaž,butterfly
1203,Schmetterling::N,pei´vvlå´dd,butterfly
1204,Schmetterling::N,а̄лльп,butterfly
1205,Beere::N,muerjie,berry
1206,Beere::N,muorjje,berry
1207,Beere::N,muorji,berry
1208,Beere::N,myer'ji,berry
1209,Beere::N,mue´rjj,berry
1210,Beere::N,мӯррьй,berry
1211,Apfel::N,æbpla,apple
1212,Apfel::N,ehpal,apple
1213,Apfel::N,eppel,apple
1214,Apfel::N,eahppel,apple
1215,Apfel::N,я̄блэк,apple
1216,Pilz::N,goebpere,mushroom
1217,Pilz::N,guoppar,mushroom
1218,Pilz::N,guoppar,mushroom
1219,Pilz::N,kuobâr,mushroom
1220,Pilz::N,kuõbbâr,mushroom
1221,Pilz::N,кӯмпар,mushroom
1222,Zwiebel::N,lööke,onion
1223,Zwiebel::N,løhkka,onion
1224,Zwiebel::N,lávki,onion
1225,Zwiebel::N,luukk,onion
1226,Zwiebel::N,луквець,onion
1227,Saat::N,saajoe,seed
1228,Saat::N,sádjo,seed
1229,Saat::N,siepman,seed
1230,Saat::N,siemâ,seed
1231,Saat::N,siõm,seed
1232,Saat::N,се̄м,seed
1233,Korn::N,gernie,grain
1234,Korn::N,gårnnetjalmme,grain
1235,Korn::N,gordni,grain
1236,Korn::N,jiṿe,grain
1237,Korn::N,ле̄ййп,grain
1238,Heu::N,suejnieh,hay
1239,Heu::N,ájvve,hay
1240,Heu::N,suoidni,hay
1241,Heu::N,syei'ni,hay
1242,Heu::N,suei´nn,hay
1243,Heu::N,сӯййн,hay
1244,Schale::N,gïrre,husk
1245,Schale::N,garra,husk
1246,Schale::N,skádne,husk
1247,Schale::N,garra,husk
1248,Schale::N,korrâ,husk
1249,Schale::N,kõrr,husk
1250,Schale::N,ю̄дтҍ,husk
1251,Grube::N,haevtie,pit
1252,Grube::N,rågge,pit
1253,Grube::N,gohpi,pit
1254,Grube::N,roggi,pit
1255,Grube::N,kyep'pi,pit
1256,Grube::N,rogge,pit
1257,Grube::N,rå´ǧǧ,pit
1258,Grube::N,kåå´pp,pit
1259,Grube::N,коабпь,pit
1260,Falle::N,barta,trap
1261,Falle::N,ruevtie,trap
1262,Falle::N,gillar,trap
1263,Falle::N,ruovdde,trap
1264,Falle::N,rihtá,trap
1265,Falle::N,báhcahat,trap
1266,Falle::N,ká'skástâh,trap
1267,Falle::N,ää´ǧǧes,trap
1268,Falle::N,кӣлл,trap
1269,Falle::N,ше̄шшь,trap
1270,Schlinge::N,latjka,noose
1271,Schlinge::N,gieras,noose
1272,Schlinge::N,mohkki,noose
1273,Schlinge::N,kieḷâ,noose
1274,Schlinge::N,ǩiõll,noose
1275,Schlinge::N,ää´ǧǧes,noose
1276,Schlinge::N,кӣлл,noose
1277,Schlinge::N,ше̄шшь,noose
1278,Spur::N,gïeje,track
1279,Spur::N,luodda,track
1280,Spur::N,joavnes,track
1281,Spur::N,luodda,track
1282,Spur::N,luod'dâ,track
1283,Spur::N,ǩiõjj,track
1284,Spur::N,кӣйй,track
1285,Asche::N,govne,ashes
1286,Asche::N,gudna,ashes
1287,Asche::N,gutna,ashes
1288,Asche::N,kunnâ,ashes
1289,Asche::N,kunn,ashes
1290,Asche::N,кунн,ashes
1291,Dreck::N,haaskoe,filth
1292,Dreck::N,lænjok,filth
1293,Dreck::N,baška,filth
1294,Dreck::N,duova,filth
1295,Dreck::N,durdi,filth
1296,Dreck::N,tuol'vâ,filth
1297,Dreck::N,sähss,filth
1298,Dreck::N,са̄ккьс,filth
1299,Eisen::N,ruevtie,iron
1300,Eisen::N,ruovdde,iron
1301,Eisen::N,ruovdi,iron
1302,Eisen::N,ryev'di,iron
1303,Eisen::N,ru´vdd,iron
1304,Eisen::N,рӯввьт,iron
1305,Gold::N,gullie,gold
1306,Gold::N,gålle,gold
1307,Gold::N,golli,gold
1308,Gold::N,kolle,gold
1309,Gold::N,kå´ll,gold
1310,Gold::N,коалль,gold
1311,Silber::N,sïlpe,silver
1312,Silber::N,silbba,silver
1313,Silber::N,silba,silver
1314,Silber::N,silbâ,silver
1315,Silber::N,silbb,silver
1316,Silber::N,сыллп,silver
1317,Kohle::N,tjïrre,coal
1318,Kohle::N,tjahta,coal
1319,Kohle::N,čitna,coal
1320,Kohle::N,illâ,coal
1321,Kohle::N,čiđđâ,coal
1322,Kohle::N,ill,coal
1323,Kohle::N,ылл,coal
1324,Glas::N,klaase,glass
1325,Glas::N,glássa,glass
1326,Glas::N,lássa,glass
1327,Glas::N,laasâ,glass
1328,Glas::N,steehl,glass
1329,Glas::N,сте̄клэ,glass
1330,Lehm::N,laejrie,clay
1331,Lehm::N,lænnjgá,clay
1332,Lehm::N,láirá,clay
1333,Lehm::N,njaajâ,clay
1334,Lehm::N,saavv,clay
1335,Lehm::N,чуййв,clay
1336,Lehm::N,чуввьй,clay
1337,Sand::N,saedtie,sand
1338,Sand::N,sáttoj,sand
1339,Sand::N,tjievrra,sand
1340,Sand::N,sáttu,sand
1341,Sand::N,čunoi,sand
1342,Sand::N,vuõddâs,sand
1343,Sand::N,вӯнтас,sand
1344,Mensch::N,almetje,human
1345,Mensch::N,ulmusj,human
1346,Mensch::N,olmmoš,human
1347,Mensch::N,olmooš,human
1348,Mensch::N,ooumâž,human
1349,Mensch::N,олма,human
1350,Mann::N,ålma,man
1351,Mann::N,ålmåj,man
1352,Mann::N,olmmái,man
1353,Mann::N,a'lmai,man
1354,Mann::N,åålm,man
1355,Mann::N,ка̄ллесь,man
1356,Frau::N,nyjsene,woman
1357,Frau::N,nissun,woman
1358,Frau::N,nisu,woman
1359,Frau::N,nissoon,woman
1360,Frau::N,neezzan,woman
1361,Frau::N,нызан,woman
1362,Kind::N,maana,child
1363,Kind::N,mánná,child
1364,Kind::N,mánná,child
1365,Kind::N,pärni,child
1366,Kind::N,páárnáš,child
1367,Kind::N,pä´rnn,child
1368,Kind::N,päärnaž,child
1369,Kind::N,па̄ррьн,child
1370,Kind::N,па̄рнэнч,child
1371,Junge::N,påajke,boy
1372,Junge::N,baernie,boy
1373,Junge::N,birek,boy
1374,Junge::N,báhttja,boy
1375,Junge::N,gánda,boy
1376,Junge::N,bárdni,boy
1377,Junge::N,alge,boy
1378,Junge::N,â´lǧǧ,boy
1379,Junge::N,pä´rnn,boy
1380,Junge::N,па̄ррьн,boy
1381,Junge::N,па̄ррьшя,boy
1382,Mädchen::N,nïejte,girl
1383,Mädchen::N,niejdda,girl
1384,Mädchen::N,nieida,girl
1385,Mädchen::N,niei'dâ,girl
1386,Mädchen::N,nijdd,girl
1387,Mädchen::N,нӣйта,girl
1388,Familie::N,fuelhkie,family
1389,Familie::N,beraj,family
1390,Familie::N,fuolkke,family
1391,Familie::N,famillja,family
1392,Familie::N,bearaš,family
1393,Familie::N,peerâ,family
1394,Familie::N,piâr,family
1395,Familie::N,пӣрас,family
1396,Großvater::N,aajja,grandfather
1397,Großvater::N,áddjá,grandfather
1398,Großvater::N,áddjá,grandfather
1399,Großvater::N,äijih,grandfather
1400,Großvater::N,ä´jj,grandfather
1401,Großvater::N,а̄йя,grandfather
1402,Großmutter::N,aahka,grandmother
1403,Großmutter::N,áhkko,grandmother
1404,Großmutter::N,áhkku,grandmother
1405,Großmutter::N,ákku,grandmother
1406,Großmutter::N,äkk,grandmother
1407,Großmutter::N,ä´ǩǩ,grandmother
1408,Großmutter::N,а̄ка,grandmother
1409,Eltern::N,eejhtegh,parents
1410,Eltern::N,æjgát,parents
1411,Eltern::N,vánhemat,parents
1412,Eltern::N,va'nhimeh,parents
1413,Eltern::N,puär'raz,parents
1414,Eltern::N,ро̄дҍхель,parents
1415,Vater::N,aehtjie,father
1416,Vater::N,áhttje,father
1417,Vater::N,áhčči,father
1418,Vater::N,eeči,father
1419,Vater::N,e´čč,father
1420,Vater::N,аджь,father
1421,Mutter::N,ietnie,mother
1422,Mutter::N,iednne,mother
1423,Mutter::N,eadni,mother
1424,Mutter::N,enni,mother
1425,Mutter::N,jeä´n'n,mother
1426,Mutter::N,е̄ннҍ,mother
1427,Sohn::N,elkie,son
1428,Sohn::N,baernie,son
1429,Sohn::N,bárnne,son
1430,Sohn::N,bárdni,son
1431,Sohn::N,alge,son
1432,Sohn::N,pärni,son
1433,Sohn::N,â´lǧǧ,son
1434,Sohn::N,pä´rnn,son
1435,Sohn::N,алльк,son
1436,Tochter::N,nïejte,daughter
1437,Tochter::N,daktere,daughter
1438,Tochter::N,niejdda,daughter
1439,Tochter::N,nieida,daughter
1440,Tochter::N,niei'dâ,daughter
1441,Tochter::N,nijdd,daughter
1442,Tochter::N,нӣййт,daughter
1443,Bruder::N,vïelle,brother
1444,Bruder::N,viellja,brother
1445,Bruder::N,viellja,brother
1446,Bruder::N,viljâ,brother
1447,Bruder::N,vi´llj,brother
1448,Bruder::N,вӣлльй,brother
1449,Schwester::N,åabpa,sister
1450,Schwester::N,oabbá,sister
1451,Schwester::N,oabbá,sister
1452,Schwester::N,uáb'bi,sister
1453,Schwester::N,vuä´b'b,sister
1454,Schwester::N,вуэррьпенҍ,sister
1455,Onkel::N,jyøne,uncle
1456,Onkel::N,jiekie,uncle
1457,Onkel::N,tjietsie,uncle
1458,Onkel::N,ænoj,uncle
1459,Onkel::N,iehke,uncle
1460,Onkel::N,eanu,uncle
1461,Onkel::N,eahki,uncle
1462,Onkel::N,čeahci,uncle
1463,Onkel::N,eehi,uncle
1464,Onkel::N,iänui,uncle
1465,Onkel::N,jään,uncle
1466,Onkel::N,čia´cc,uncle
1467,Onkel::N,ӣнн,uncle
1468,Tante::N,seasa,aunt
1469,Tante::N,jijmie,aunt
1470,Tante::N,gåeskie,aunt
1471,Tante::N,goasske,aunt
1472,Tante::N,siessá,aunt
1473,Tante::N,muohtá,aunt
1474,Tante::N,ipmi,aunt
1475,Tante::N,goaski,aunt
1476,Tante::N,siäsá,aunt
1477,Tante::N,sie´ss,aunt
1478,Tante::N,kuä´sǩǩ,aunt
1479,Tante::N,сӣссь,aunt
1480,Ehemann::N,ålma,husband
1481,Ehemann::N,geelle,husband
1482,Ehemann::N,boaddnje,husband
1483,Ehemann::N,gállásjålmåj,husband
1484,Ehemann::N,isit,husband
1485,Ehemann::N,boadnji,husband
1486,Ehemann::N,kääḷis,husband
1487,Ehemann::N,kuõjj,husband
1488,Ehemann::N,кӯйй,husband
1489,Ehemann::N,ка̄ллесь,husband
1490,Ehefrau::N,gåmma,wife
1491,Ehefrau::N,måersie,wife
1492,Ehefrau::N,geellege,wife
1493,Ehefrau::N,áhkká,wife
1494,Ehefrau::N,áhkásj,wife
1495,Ehefrau::N,áhkká,wife
1496,Ehefrau::N,kálgu,wife
1497,Ehefrau::N,eemeed,wife
1498,Ehefrau::N,ä´ǩǩ,wife
1499,Ehefrau::N,а̄ххьк,wife
1500,Freude::N,aavoe,joy
1501,Freude::N,gearjoe,joy
1502,Freude::N,ávvo,joy
1503,Freude::N,sjålle,joy
1504,Freude::N,illu,joy
1505,Freude::N,iḷo,joy
1506,Freude::N,rämm,joy
1507,Freude::N,kuärgg,joy
1508,Freude::N,räädast,joy
1509,Freude::N,ро̄а̄мм,joy
1510,Gelächter::N,föörhkelh,laughter
1511,Gelächter::N,boagos,laughter
1512,Gelächter::N,tjajmos,laughter
1513,Gelächter::N,čaibman,laughter
1514,Gelächter::N,boagusteapmi,laughter
1515,Gelächter::N,gávdnasat,laughter
1516,Gelächter::N,käämmin,laughter
1517,Gelächter::N,smiâhh,laughter
1518,Gelächter::N,тӣшш,laughter
1519,Glück::N,læhkoe,happiness
1520,Glück::N,ávvo,happiness
1521,Glück::N,lihkku,happiness
1522,Glück::N,lukko,happiness
1523,Glück::N,uási,happiness
1524,Glück::N,lekk,happiness
1525,Glück::N,vuâ´ss,happiness
1526,Glück::N,вуэссь,happiness
1527,Kummer::N,sårkoe,grief
1528,Kummer::N,vádja,grief
1529,Kummer::N,surggo,grief
1530,Kummer::N,moraš,grief
1531,Kummer::N,muurâš,grief
1532,Kummer::N,pe´ccel,grief
1533,Kummer::N,пэ̄джь,grief
1534,Kummer::N,пя̄ццель,grief
1535,Wunsch::N,vajtele,wish
1536,Wunsch::N,miella,wish
1537,Wunsch::N,hállo,wish
