,Concept_ID,se,se
654,Hals::N,tjiebet,ча̄пэх
655,Hals::N,čeabet,tjeapohke
656,Hals::N,čeabet,tjiebet
657,Hals::N,čeabet,čeabet
658,Hals::N,čeabet,čiäppát
659,Hals::N,čeabet,čeäppat
660,Hals::N,čeabet,ча̄пэх
661,Hals::N,čiäppát,tjeapohke
662,Hals::N,čiäppát,tjiebet
663,Hals::N,čiäppát,čeabet
664,Hals::N,čiäppát,čiäppát
665,Hals::N,čiäppát,čeäppat
666,Hals::N,čiäppát,ча̄пэх
667,Hals::N,čeäppat,tjeapohke
668,Hals::N,čeäppat,tjiebet
669,Hals::N,čeäppat,čeabet
670,Hals::N,čeäppat,čiäppát
671,Hals::N,čeäppat,čeäppat
672,Hals::N,čeäppat,ча̄пэх
673,Hals::N,ча̄пэх,tjeapohke
674,Hals::N,ча̄пэх,tjiebet
675,Hals::N,ча̄пэх,čeabet
676,Hals::N,ча̄пэх,čiäppát
677,Hals::N,ча̄пэх,čeäppat
678,Hals::N,ча̄пэх,ча̄пэх
679,Genick::N,tjovrese,tjovrese
680,Genick::N,tjovrese,nisske
681,Genick::N,tjovrese,niehkki
682,Genick::N,tjovrese,niski
683,Genick::N,tjovrese,niek'ki
684,Genick::N,tjovrese,nji´šǩǩmaadd
685,Genick::N,tjovrese,нышшькмоант
686,Genick::N,nisske,tjovrese
687,Genick::N,nisske,nisske
688,Genick::N,nisske,niehkki
689,Genick::N,nisske,niski
690,Genick::N,nisske,niek'ki
691,Genick::N,nisske,nji´šǩǩmaadd
692,Genick::N,nisske,нышшькмоант
693,Genick::N,niehkki,tjovrese
694,Genick::N,niehkki,nisske
695,Genick::N,niehkki,niehkki
696,Genick::N,niehkki,niski
697,Genick::N,niehkki,niek'ki
698,Genick::N,niehkki,nji´šǩǩmaadd
699,Genick::N,niehkki,нышшькмоант
700,Genick::N,niski,tjovrese
701,Genick::N,niski,nisske
702,Genick::N,niski,niehkki
703,Genick::N,niski,niski
704,Genick::N,niski,niek'ki
705,Genick::N,niski,nji´šǩǩmaadd
706,Genick::N,niski,нышшькмоант
707,Genick::N,niek'ki,tjovrese
708,Genick::N,niek'ki,nisske
709,Genick::N,niek'ki,niehkki
710,Genick::N,niek'ki,niski
711,Genick::N,niek'ki,niek'ki
712,Genick::N,niek'ki,nji´šǩǩmaadd
713,Genick::N,niek'ki,нышшькмоант
714,Genick::N,nji´šǩǩmaadd,tjovrese
715,Genick::N,nji´šǩǩmaadd,nisske
716,Genick::N,nji´šǩǩmaadd,niehkki
717,Genick::N,nji´šǩǩmaadd,niski
718,Genick::N,nji´šǩǩmaadd,niek'ki
719,Genick::N,nji´šǩǩmaadd,nji´šǩǩmaadd
720,Genick::N,nji´šǩǩmaadd,нышшькмоант
721,Genick::N,нышшькмоант,tjovrese
722,Genick::N,нышшькмоант,nisske
723,Genick::N,нышшькмоант,niehkki
724,Genick::N,нышшькмоант,niski
725,Genick::N,нышшькмоант,niek'ki
726,Genick::N,нышшькмоант,nji´šǩǩmaadd
727,Genick::N,нышшькмоант,нышшькмоант
728,Kopf::N,åejjie,åejjie
729,Kopf::N,åejjie,oajvve
730,Kopf::N,åejjie,oaivi
731,Kopf::N,åejjie,uái'vi
732,Kopf::N,åejjie,vuei´vv
733,Kopf::N,åejjie,вуэййв
734,Kopf::N,oajvve,åejjie
735,Kopf::N,oajvve,oajvve
736,Kopf::N,oajvve,oaivi
737,Kopf::N,oajvve,uái'vi
738,Kopf::N,oajvve,vuei´vv
739,Kopf::N,oajvve,вуэййв
740,Kopf::N,oaivi,åejjie
741,Kopf::N,oaivi,oajvve
742,Kopf::N,oaivi,oaivi
743,Kopf::N,oaivi,uái'vi
744,Kopf::N,oaivi,vuei´vv
745,Kopf::N,oaivi,вуэййв
746,Kopf::N,uái'vi,åejjie
747,Kopf::N,uái'vi,oajvve
748,Kopf::N,uái'vi,oaivi
749,Kopf::N,uái'vi,uái'vi
750,Kopf::N,uái'vi,vuei´vv
751,Kopf::N,uái'vi,вуэййв
752,Kopf::N,vuei´vv,åejjie
753,Kopf::N,vuei´vv,oajvve
754,Kopf::N,vuei´vv,oaivi
755,Kopf::N,vuei´vv,uái'vi
756,Kopf::N,vuei´vv,vuei´vv
757,Kopf::N,vuei´vv,вуэййв
758,Kopf::N,вуэййв,åejjie
759,Kopf::N,вуэййв,oajvve
760,Kopf::N,вуэййв,oaivi
761,Kopf::N,вуэййв,uái'vi
762,Kopf::N,вуэййв,vuei´vv
763,Kopf::N,вуэййв,вуэййв
764,Rücken::N,rudtje,rudtje
765,Rücken::N,rudtje,hárddo
766,Rücken::N,rudtje,tjavelk
767,Rücken::N,rudtje,sealgi
768,Rücken::N,rudtje,selgi
769,Rücken::N,rudtje,čielgi
770,Rücken::N,rudtje,seä´lǧǧ
771,Rücken::N,rudtje,се̄лльк
772,Rücken::N,hárddo,rudtje
773,Rücken::N,hárddo,hárddo
774,Rücken::N,hárddo,tjavelk
775,Rücken::N,hárddo,sealgi
776,Rücken::N,hárddo,selgi
777,Rücken::N,hárddo,čielgi
778,Rücken::N,hárddo,seä´lǧǧ
779,Rücken::N,hárddo,се̄лльк
780,Rücken::N,tjavelk,rudtje
781,Rücken::N,tjavelk,hárddo
782,Rücken::N,tjavelk,tjavelk
783,Rücken::N,tjavelk,sealgi
784,Rücken::N,tjavelk,selgi
785,Rücken::N,tjavelk,čielgi
786,Rücken::N,tjavelk,seä´lǧǧ
787,Rücken::N,tjavelk,се̄лльк
788,Rücken::N,sealgi,rudtje
789,Rücken::N,sealgi,hárddo
790,Rücken::N,sealgi,tjavelk
791,Rücken::N,sealgi,sealgi
792,Rücken::N,sealgi,selgi
793,Rücken::N,sealgi,čielgi
794,Rücken::N,sealgi,seä´lǧǧ
795,Rücken::N,sealgi,се̄лльк
796,Rücken::N,selgi,rudtje
797,Rücken::N,selgi,hárddo
798,Rücken::N,selgi,tjavelk
799,Rücken::N,selgi,sealgi
800,Rücken::N,selgi,selgi
801,Rücken::N,selgi,čielgi
802,Rücken::N,selgi,seä´lǧǧ
803,Rücken::N,selgi,се̄лльк
804,Rücken::N,čielgi,rudtje
805,Rücken::N,čielgi,hárddo
806,Rücken::N,čielgi,tjavelk
807,Rücken::N,čielgi,sealgi
808,Rücken::N,čielgi,selgi
809,Rücken::N,čielgi,čielgi
810,Rücken::N,čielgi,seä´lǧǧ
811,Rücken::N,čielgi,се̄лльк
812,Rücken::N,seä´lǧǧ,rudtje
813,Rücken::N,seä´lǧǧ,hárddo
814,Rücken::N,seä´lǧǧ,tjavelk
815,Rücken::N,seä´lǧǧ,sealgi
816,Rücken::N,seä´lǧǧ,selgi
817,Rücken::N,seä´lǧǧ,čielgi
818,Rücken::N,seä´lǧǧ,seä´lǧǧ
819,Rücken::N,seä´lǧǧ,се̄лльк
820,Rücken::N,се̄лльк,rudtje
821,Rücken::N,се̄лльк,hárddo
822,Rücken::N,се̄лльк,tjavelk
823,Rücken::N,се̄лльк,sealgi
824,Rücken::N,се̄лльк,selgi
825,Rücken::N,се̄лльк,čielgi
826,Rücken::N,се̄лльк,seä´lǧǧ
827,Rücken::N,се̄лльк,се̄лльк
828,Bauch::N,tjåejjie,tjåejjie
829,Bauch::N,tjåejjie,tjoajvve
830,Bauch::N,tjåejjie,čoavji
831,Bauch::N,tjåejjie,čuáv'ji
832,Bauch::N,tjåejjie,čåu´jj
833,Bauch::N,tjåejjie,чо̄ввьй
834,Bauch::N,tjoajvve,tjåejjie
835,Bauch::N,tjoajvve,tjoajvve
836,Bauch::N,tjoajvve,čoavji
837,Bauch::N,tjoajvve,čuáv'ji
838,Bauch::N,tjoajvve,čåu´jj
839,Bauch::N,tjoajvve,чо̄ввьй
840,Bauch::N,čoavji,tjåejjie
841,Bauch::N,čoavji,tjoajvve
842,Bauch::N,čoavji,čoavji
843,Bauch::N,čoavji,čuáv'ji
844,Bauch::N,čoavji,čåu´jj
845,Bauch::N,čoavji,чо̄ввьй
846,Bauch::N,čuáv'ji,tjåejjie
847,Bauch::N,čuáv'ji,tjoajvve
848,Bauch::N,čuáv'ji,čoavji
849,Bauch::N,čuáv'ji,čuáv'ji
850,Bauch::N,čuáv'ji,čåu´jj
851,Bauch::N,čuáv'ji,чо̄ввьй
852,Bauch::N,čåu´jj,tjåejjie
853,Bauch::N,čåu´jj,tjoajvve
854,Bauch::N,čåu´jj,čoavji
855,Bauch::N,čåu´jj,čuáv'ji
856,Bauch::N,čåu´jj,čåu´jj
857,Bauch::N,čåu´jj,чо̄ввьй
858,Bauch::N,чо̄ввьй,tjåejjie
859,Bauch::N,чо̄ввьй,tjoajvve
860,Bauch::N,чо̄ввьй,čoavji
861,Bauch::N,чо̄ввьй,čuáv'ji
862,Bauch::N,чо̄ввьй,čåu´jj
863,Bauch::N,чо̄ввьй,чо̄ввьй
864,Nabel::N,naepie,naepie
865,Nabel::N,naepie,náhpe
866,Nabel::N,naepie,náhpi
867,Nabel::N,naepie,nääpi
868,Nabel::N,naepie,nää´pp
869,Nabel::N,naepie,на̄бпь
870,Nabel::N,náhpe,naepie
871,Nabel::N,náhpe,náhpe
872,Nabel::N,náhpe,náhpi
873,Nabel::N,náhpe,nääpi
874,Nabel::N,náhpe,nää´pp
875,Nabel::N,náhpe,на̄бпь
876,Nabel::N,náhpi,naepie
877,Nabel::N,náhpi,náhpe
878,Nabel::N,náhpi,náhpi
879,Nabel::N,náhpi,nääpi
880,Nabel::N,náhpi,nää´pp
881,Nabel::N,náhpi,на̄бпь
882,Nabel::N,nääpi,naepie
883,Nabel::N,nääpi,náhpe
884,Nabel::N,nääpi,náhpi
885,Nabel::N,nääpi,nääpi
886,Nabel::N,nääpi,nää´pp
887,Nabel::N,nääpi,на̄бпь
888,Nabel::N,nää´pp,naepie
889,Nabel::N,nää´pp,náhpe
890,Nabel::N,nää´pp,náhpi
891,Nabel::N,nää´pp,nääpi
892,Nabel::N,nää´pp,nää´pp
893,Nabel::N,nää´pp,на̄бпь
894,Nabel::N,на̄бпь,naepie
895,Nabel::N,на̄бпь,náhpe
896,Nabel::N,на̄бпь,náhpi
897,Nabel::N,на̄бпь,nääpi
898,Nabel::N,на̄бпь,nää´pp
899,Nabel::N,на̄бпь,на̄бпь
900,Busen::N,boenge,boenge
901,Busen::N,boenge,bållå
902,Busen::N,boenge,čižži
903,Busen::N,boenge,njamma
904,Busen::N,boenge,njižže
905,Busen::N,boenge,nje´ǯǯ
906,Busen::N,boenge,раннҍт
907,Busen::N,bållå,boenge
908,Busen::N,bållå,bållå
909,Busen::N,bållå,čižži
910,Busen::N,bållå,njamma
911,Busen::N,bållå,njižže
912,Busen::N,bållå,nje´ǯǯ
913,Busen::N,bållå,раннҍт
914,Busen::N,čižži,boenge
915,Busen::N,čižži,bållå
916,Busen::N,čižži,čižži
917,Busen::N,čižži,njamma
918,Busen::N,čižži,njižže
919,Busen::N,čižži,nje´ǯǯ
920,Busen::N,čižži,раннҍт
921,Busen::N,njamma,boenge
922,Busen::N,njamma,bållå
923,Busen::N,njamma,čižži
924,Busen::N,njamma,njamma
925,Busen::N,njamma,njižže
926,Busen::N,njamma,nje´ǯǯ
927,Busen::N,njamma,раннҍт
928,Busen::N,njižže,boenge
929,Busen::N,njižže,bållå
930,Busen::N,njižže,čižži
931,Busen::N,njižže,njamma
932,Busen::N,njižže,njižže
933,Busen::N,njižže,nje´ǯǯ
934,Busen::N,njižže,раннҍт
935,Busen::N,nje´ǯǯ,boenge
936,Busen::N,nje´ǯǯ,bållå
937,Busen::N,nje´ǯǯ,čižži
938,Busen::N,nje´ǯǯ,njamma
939,Busen::N,nje´ǯǯ,njižže
940,Busen::N,nje´ǯǯ,nje´ǯǯ
941,Busen::N,nje´ǯǯ,раннҍт
942,Busen::N,раннҍт,boenge
943,Busen::N,раннҍт,bållå
944,Busen::N,раннҍт,čižži
945,Busen::N,раннҍт,njamma
946,Busen::N,раннҍт,njižže
947,Busen::N,раннҍт,nje´ǯǯ
948,Busen::N,раннҍт,раннҍт
949,Brust::N,mïelke,mïelke
950,Brust::N,mïelke,radde
951,Brust::N,mïelke,mielgga
952,Brust::N,mïelke,raddi
953,Brust::N,mïelke,radde
954,Brust::N,mïelke,râ´dd
955,Brust::N,mïelke,раннҍт
956,Brust::N,radde,mïelke
957,Brust::N,radde,radde
958,Brust::N,radde,mielgga
959,Brust::N,radde,raddi
960,Brust::N,radde,radde
961,Brust::N,radde,râ´dd
962,Brust::N,radde,раннҍт
963,Brust::N,mielgga,mïelke
964,Brust::N,mielgga,radde
965,Brust::N,mielgga,mielgga
966,Brust::N,mielgga,raddi
967,Brust::N,mielgga,radde
968,Brust::N,mielgga,râ´dd
969,Brust::N,mielgga,раннҍт
970,Brust::N,raddi,mïelke
971,Brust::N,raddi,radde
972,Brust::N,raddi,mielgga
973,Brust::N,raddi,raddi
974,Brust::N,raddi,radde
975,Brust::N,raddi,râ´dd
976,Brust::N,raddi,раннҍт
977,Brust::N,radde,mïelke
978,Brust::N,radde,radde
979,Brust::N,radde,mielgga
980,Brust::N,radde,raddi
981,Brust::N,radde,radde
982,Brust::N,radde,râ´dd
983,Brust::N,radde,раннҍт
984,Brust::N,râ´dd,mïelke
985,Brust::N,râ´dd,radde
986,Brust::N,râ´dd,mielgga
987,Brust::N,râ´dd,raddi
988,Brust::N,râ´dd,radde
989,Brust::N,râ´dd,râ´dd
990,Brust::N,râ´dd,раннҍт
991,Brust::N,раннҍт,mïelke
992,Brust::N,раннҍт,radde
993,Brust::N,раннҍт,mielgga
994,Brust::N,раннҍт,raddi
995,Brust::N,раннҍт,radde
996,Brust::N,раннҍт,râ´dd
997,Brust::N,раннҍт,раннҍт
998,Schulter::N,åelkie,åelkie
999,Schulter::N,åelkie,oalgge
1000,Schulter::N,åelkie,hárdu
1001,Schulter::N,åelkie,ärdee
1002,Schulter::N,åelkie,uál'gi
1003,Schulter::N,åelkie,a´rddi
1004,Schulter::N,åelkie,vuä´lǧǧ
1005,Schulter::N,åelkie,вуэллык
1006,Schulter::N,oalgge,åelkie
1007,Schulter::N,oalgge,oalgge
1008,Schulter::N,oalgge,hárdu
1009,Schulter::N,oalgge,ärdee
1010,Schulter::N,oalgge,uál'gi
1011,Schulter::N,oalgge,a´rddi
1012,Schulter::N,oalgge,vuä´lǧǧ
1013,Schulter::N,oalgge,вуэллык
1014,Schulter::N,hárdu,åelkie
1015,Schulter::N,hárdu,oalgge
1016,Schulter::N,hárdu,hárdu
1017,Schulter::N,hárdu,ärdee
1018,Schulter::N,hárdu,uál'gi
1019,Schulter::N,hárdu,a´rddi
1020,Schulter::N,hárdu,vuä´lǧǧ
1021,Schulter::N,hárdu,вуэллык
1022,Schulter::N,ärdee,åelkie
1023,Schulter::N,ärdee,oalgge
1024,Schulter::N,ärdee,hárdu
1025,Schulter::N,ärdee,ärdee
1026,Schulter::N,ärdee,uál'gi
1027,Schulter::N,ärdee,a´rddi
1028,Schulter::N,ärdee,vuä´lǧǧ
1029,Schulter::N,ärdee,вуэллык
1030,Schulter::N,uál'gi,åelkie
1031,Schulter::N,uál'gi,oalgge
1032,Schulter::N,uál'gi,hárdu
1033,Schulter::N,uál'gi,ärdee
1034,Schulter::N,uál'gi,uál'gi
1035,Schulter::N,uál'gi,a´rddi
1036,Schulter::N,uál'gi,vuä´lǧǧ
1037,Schulter::N,uál'gi,вуэллык
1038,Schulter::N,a´rddi,åelkie
1039,Schulter::N,a´rddi,oalgge
1040,Schulter::N,a´rddi,hárdu
1041,Schulter::N,a´rddi,ärdee
1042,Schulter::N,a´rddi,uál'gi
1043,Schulter::N,a´rddi,a´rddi
1044,Schulter::N,a´rddi,vuä´lǧǧ
1045,Schulter::N,a´rddi,вуэллык
1046,Schulter::N,vuä´lǧǧ,åelkie
1047,Schulter::N,vuä´lǧǧ,oalgge
1048,Schulter::N,vuä´lǧǧ,hárdu
1049,Schulter::N,vuä´lǧǧ,ärdee
1050,Schulter::N,vuä´lǧǧ,uál'gi
1051,Schulter::N,vuä´lǧǧ,a´rddi
1052,Schulter::N,vuä´lǧǧ,vuä´lǧǧ
1053,Schulter::N,vuä´lǧǧ,вуэллык
1054,Schulter::N,вуэллык,åelkie
1055,Schulter::N,вуэллык,oalgge
1056,Schulter::N,вуэллык,hárdu
1057,Schulter::N,вуэллык,ärdee
1058,Schulter::N,вуэллык,uál'gi
1059,Schulter::N,вуэллык,a´rddi
1060,Schulter::N,вуэллык,vuä´lǧǧ
1061,Schulter::N,вуэллык,вуэллык
1062,Arm::N,gïete,gïete
1063,Arm::N,gïete,giehta
1064,Arm::N,gïete,giehta
1065,Arm::N,gïete,kietâ
1066,Arm::N,gïete,kie'tâkaaṿâ
1067,Arm::N,gïete,ǩiõtt
1068,Arm::N,gïete,кӣдт
1069,Arm::N,giehta,gïete
1070,Arm::N,giehta,giehta
1071,Arm::N,giehta,giehta
1072,Arm::N,giehta,kietâ
1073,Arm::N,giehta,kie'tâkaaṿâ
1074,Arm::N,giehta,ǩiõtt
1075,Arm::N,giehta,кӣдт
1076,Arm::N,giehta,gïete
1077,Arm::N,giehta,giehta
1078,Arm::N,giehta,giehta
1079,Arm::N,giehta,kietâ
1080,Arm::N,giehta,kie'tâkaaṿâ
1081,Arm::N,giehta,ǩiõtt
1082,Arm::N,giehta,кӣдт
1083,Arm::N,kietâ,gïete
1084,Arm::N,kietâ,giehta
1085,Arm::N,kietâ,giehta
1086,Arm::N,kietâ,kietâ
1087,Arm::N,kietâ,kie'tâkaaṿâ
1088,Arm::N,kietâ,ǩiõtt
1089,Arm::N,kietâ,кӣдт
1090,Arm::N,kie'tâkaaṿâ,gïete
1091,Arm::N,kie'tâkaaṿâ,giehta
1092,Arm::N,kie'tâkaaṿâ,giehta
1093,Arm::N,kie'tâkaaṿâ,kietâ
1094,Arm::N,kie'tâkaaṿâ,kie'tâkaaṿâ
1095,Arm::N,kie'tâkaaṿâ,ǩiõtt
1096,Arm::N,kie'tâkaaṿâ,кӣдт
1097,Arm::N,ǩiõtt,gïete
1098,Arm::N,ǩiõtt,giehta
1099,Arm::N,ǩiõtt,giehta
1100,Arm::N,ǩiõtt,kietâ
1101,Arm::N,ǩiõtt,kie'tâkaaṿâ
1102,Arm::N,ǩiõtt,ǩiõtt
1103,Arm::N,ǩiõtt,кӣдт
1104,Arm::N,кӣдт,gïete
1105,Arm::N,кӣдт,giehta
1106,Arm::N,кӣдт,giehta
1107,Arm::N,кӣдт,kietâ
1108,Arm::N,кӣдт,kie'tâkaaṿâ
1109,Arm::N,кӣдт,ǩiõtt
1110,Arm::N,кӣдт,кӣдт
1111,Ellenbogen::N,gernjere,gernjere
1112,Ellenbogen::N,gernjere,garŋŋel
1113,Ellenbogen::N,gernjere,gargŋil
1114,Ellenbogen::N,gernjere,käŋŋir
1115,Ellenbogen::N,gernjere,kõõnjâr
1116,Ellenbogen::N,gernjere,карьнэль
1117,Ellenbogen::N,garŋŋel,gernjere
1118,Ellenbogen::N,garŋŋel,garŋŋel
1119,Ellenbogen::N,garŋŋel,gargŋil
1120,Ellenbogen::N,garŋŋel,käŋŋir
1121,Ellenbogen::N,garŋŋel,kõõnjâr
1122,Ellenbogen::N,garŋŋel,карьнэль
1123,Ellenbogen::N,gargŋil,gernjere
1124,Ellenbogen::N,gargŋil,garŋŋel
1125,Ellenbogen::N,gargŋil,gargŋil
1126,Ellenbogen::N,gargŋil,käŋŋir
1127,Ellenbogen::N,gargŋil,kõõnjâr
1128,Ellenbogen::N,gargŋil,карьнэль
1129,Ellenbogen::N,käŋŋir,gernjere
1130,Ellenbogen::N,käŋŋir,garŋŋel
1131,Ellenbogen::N,käŋŋir,gargŋil
1132,Ellenbogen::N,käŋŋir,käŋŋir
1133,Ellenbogen::N,käŋŋir,kõõnjâr
1134,Ellenbogen::N,käŋŋir,карьнэль
1135,Ellenbogen::N,kõõnjâr,gernjere
1136,Ellenbogen::N,kõõnjâr,garŋŋel
1137,Ellenbogen::N,kõõnjâr,gargŋil
1138,Ellenbogen::N,kõõnjâr,käŋŋir
1139,Ellenbogen::N,kõõnjâr,kõõnjâr
1140,Ellenbogen::N,kõõnjâr,карьнэль
1141,Ellenbogen::N,карьнэль,gernjere
1142,Ellenbogen::N,карьнэль,garŋŋel
1143,Ellenbogen::N,карьнэль,gargŋil
1144,Ellenbogen::N,карьнэль,käŋŋir
1145,Ellenbogen::N,карьнэль,kõõnjâr
1146,Ellenbogen::N,карьнэль,карьнэль
1147,Hand::N,gïete,gïete
1148,Hand::N,gïete,giehta
1149,Hand::N,gïete,giehta
1150,Hand::N,gïete,kietâ
1151,Hand::N,gïete,ǩiõtt
1152,Hand::N,gïete,кӣдт
1153,Hand::N,giehta,gïete
1154,Hand::N,giehta,giehta
1155,Hand::N,giehta,giehta
1156,Hand::N,giehta,kietâ
1157,Hand::N,giehta,ǩiõtt
1158,Hand::N,giehta,кӣдт
1159,Hand::N,giehta,gïete
1160,Hand::N,giehta,giehta
1161,Hand::N,giehta,giehta
1162,Hand::N,giehta,kietâ
1163,Hand::N,giehta,ǩiõtt
1164,Hand::N,giehta,кӣдт
1165,Hand::N,kietâ,gïete
1166,Hand::N,kietâ,giehta
1167,Hand::N,kietâ,giehta
1168,Hand::N,kietâ,kietâ
1169,Hand::N,kietâ,ǩiõtt
1170,Hand::N,kietâ,кӣдт
1171,Hand::N,ǩiõtt,gïete
1172,Hand::N,ǩiõtt,giehta
1173,Hand::N,ǩiõtt,giehta
1174,Hand::N,ǩiõtt,kietâ
1175,Hand::N,ǩiõtt,ǩiõtt
1176,Hand::N,ǩiõtt,кӣдт
1177,Hand::N,кӣдт,gïete
1178,Hand::N,кӣдт,giehta
1179,Hand::N,кӣдт,giehta
1180,Hand::N,кӣдт,kietâ
1181,Hand::N,кӣдт,ǩiõtt
1182,Hand::N,кӣдт,кӣдт
1183,Handfläche::N,gïeten-låapoe,gïeten-låapoe
1184,Handfläche::N,gïeten-låapoe,giehtavuodo
1185,Handfläche::N,gïeten-låapoe,tjårmmåvuodo
1186,Handfläche::N,gïeten-låapoe,giehtaloahpu
1187,Handfläche::N,gïeten-låapoe,kiämád
1188,Handfläche::N,gïeten-låapoe,kuámmir
1189,Handfläche::N,gïeten-låapoe,kuä´m'mer
1190,Handfläche::N,gïeten-låapoe,ǩiõttǩeä´m'men
1191,Handfläche::N,gïeten-låapoe,ко̄а̄ллдэгк
1192,Handfläche::N,gïeten-låapoe,кӣдткоалдэгк
1193,Handfläche::N,giehtavuodo,gïeten-låapoe
1194,Handfläche::N,giehtavuodo,giehtavuodo
1195,Handfläche::N,giehtavuodo,tjårmmåvuodo
1196,Handfläche::N,giehtavuodo,giehtaloahpu
1197,Handfläche::N,giehtavuodo,kiämád
1198,Handfläche::N,giehtavuodo,kuámmir
1199,Handfläche::N,giehtavuodo,kuä´m'mer
1200,Handfläche::N,giehtavuodo,ǩiõttǩeä´m'men
1201,Handfläche::N,giehtavuodo,ко̄а̄ллдэгк
1202,Handfläche::N,giehtavuodo,кӣдткоалдэгк
1203,Handfläche::N,tjårmmåvuodo,gïeten-låapoe
1204,Handfläche::N,tjårmmåvuodo,giehtavuodo
1205,Handfläche::N,tjårmmåvuodo,tjårmmåvuodo
1206,Handfläche::N,tjårmmåvuodo,giehtaloahpu
1207,Handfläche::N,tjårmmåvuodo,kiämád
1208,Handfläche::N,tjårmmåvuodo,kuámmir
1209,Handfläche::N,tjårmmåvuodo,kuä´m'mer
1210,Handfläche::N,tjårmmåvuodo,ǩiõttǩeä´m'men
1211,Handfläche::N,tjårmmåvuodo,ко̄а̄ллдэгк
1212,Handfläche::N,tjårmmåvuodo,кӣдткоалдэгк
1213,Handfläche::N,giehtaloahpu,gïeten-låapoe
1214,Handfläche::N,giehtaloahpu,giehtavuodo
1215,Handfläche::N,giehtaloahpu,tjårmmåvuodo
1216,Handfläche::N,giehtaloahpu,giehtaloahpu
1217,Handfläche::N,giehtaloahpu,kiämád
1218,Handfläche::N,giehtaloahpu,kuámmir
1219,Handfläche::N,giehtaloahpu,kuä´m'mer
1220,Handfläche::N,giehtaloahpu,ǩiõttǩeä´m'men
1221,Handfläche::N,giehtaloahpu,ко̄а̄ллдэгк
1222,Handfläche::N,giehtaloahpu,кӣдткоалдэгк
1223,Handfläche::N,kiämád,gïeten-låapoe
1224,Handfläche::N,kiämád,giehtavuodo
1225,Handfläche::N,kiämád,tjårmmåvuodo
1226,Handfläche::N,kiämád,giehtaloahpu
1227,Handfläche::N,kiämád,kiämád
1228,Handfläche::N,kiämád,kuámmir
1229,Handfläche::N,kiämád,kuä´m'mer
1230,Handfläche::N,kiämád,ǩiõttǩeä´m'men
1231,Handfläche::N,kiämád,ко̄а̄ллдэгк
1232,Handfläche::N,kiämád,кӣдткоалдэгк
1233,Handfläche::N,kuámmir,gïeten-låapoe
1234,Handfläche::N,kuámmir,giehtavuodo
1235,Handfläche::N,kuámmir,tjårmmåvuodo
1236,Handfläche::N,kuámmir,giehtaloahpu
1237,Handfläche::N,kuámmir,kiämád
1238,Handfläche::N,kuámmir,kuámmir
1239,Handfläche::N,kuámmir,kuä´m'mer
1240,Handfläche::N,kuámmir,ǩiõttǩeä´m'men
1241,Handfläche::N,kuámmir,ко̄а̄ллдэгк
1242,Handfläche::N,kuámmir,кӣдткоалдэгк
1243,Handfläche::N,kuä´m'mer,gïeten-låapoe
1244,Handfläche::N,kuä´m'mer,giehtavuodo
1245,Handfläche::N,kuä´m'mer,tjårmmåvuodo
1246,Handfläche::N,kuä´m'mer,giehtaloahpu
1247,Handfläche::N,kuä´m'mer,kiämád
1248,Handfläche::N,kuä´m'mer,kuámmir
1249,Handfläche::N,kuä´m'mer,kuä´m'mer
1250,Handfläche::N,kuä´m'mer,ǩiõttǩeä´m'men
1251,Handfläche::N,kuä´m'mer,ко̄а̄ллдэгк
1252,Handfläche::N,kuä´m'mer,кӣдткоалдэгк
1253,Handfläche::N,ǩiõttǩeä´m'men,gïeten-låapoe
1254,Handfläche::N,ǩiõttǩeä´m'men,giehtavuodo
1255,Handfläche::N,ǩiõttǩeä´m'men,tjårmmåvuodo
1256,Handfläche::N,ǩiõttǩeä´m'men,giehtaloahpu
1257,Handfläche::N,ǩiõttǩeä´m'men,kiämád
1258,Handfläche::N,ǩiõttǩeä´m'men,kuámmir
1259,Handfläche::N,ǩiõttǩeä´m'men,kuä´m'mer
1260,Handfläche::N,ǩiõttǩeä´m'men,ǩiõttǩeä´m'men
1261,Handfläche::N,ǩiõttǩeä´m'men,ко̄а̄ллдэгк
1262,Handfläche::N,ǩiõttǩeä´m'men,кӣдткоалдэгк
1263,Handfläche::N,ко̄а̄ллдэгк,gïeten-låapoe
1264,Handfläche::N,ко̄а̄ллдэгк,giehtavuodo
1265,Handfläche::N,ко̄а̄ллдэгк,tjårmmåvuodo
1266,Handfläche::N,ко̄а̄ллдэгк,giehtaloahpu
1267,Handfläche::N,ко̄а̄ллдэгк,kiämád
1268,Handfläche::N,ко̄а̄ллдэгк,kuámmir
1269,Handfläche::N,ко̄а̄ллдэгк,kuä´m'mer
1270,Handfläche::N,ко̄а̄ллдэгк,ǩiõttǩeä´m'men
1271,Handfläche::N,ко̄а̄ллдэгк,ко̄а̄ллдэгк
1272,Handfläche::N,ко̄а̄ллдэгк,кӣдткоалдэгк
1273,Handfläche::N,кӣдткоалдэгк,gïeten-låapoe
1274,Handfläche::N,кӣдткоалдэгк,giehtavuodo
1275,Handfläche::N,кӣдткоалдэгк,tjårmmåvuodo
1276,Handfläche::N,кӣдткоалдэгк,giehtaloahpu
1277,Handfläche::N,кӣдткоалдэгк,kiämád
1278,Handfläche::N,кӣдткоалдэгк,kuámmir
1279,Handfläche::N,кӣдткоалдэгк,kuä´m'mer
