,Concept_ID,cy,se
730,Quelle::N,tarddiad,gáldu
731,Quelle::N,tarddiad,aajâ
732,Quelle::N,tarddiad,käldee
733,Quelle::N,tarddiad,lädd
734,Quelle::N,tarddiad,käivv
735,Quelle::N,tarddiad,ка̄ййв
736,Quelle::N,ffynhonnell,aajege
737,Quelle::N,ffynhonnell,gaaltije
738,Quelle::N,ffynhonnell,ája
739,Quelle::N,ffynhonnell,ája
740,Quelle::N,ffynhonnell,gáldu
741,Quelle::N,ffynhonnell,aajâ
742,Quelle::N,ffynhonnell,käldee
743,Quelle::N,ffynhonnell,lädd
744,Quelle::N,ffynhonnell,käivv
745,Quelle::N,ffynhonnell,ка̄ййв
746,Bach::N,nant,johketje
747,Bach::N,nant,jåhkå
748,Bach::N,nant,jågåsj
749,Bach::N,nant,jogaš
750,Bach::N,nant,aajâ
751,Bach::N,nant,vuäjj
752,Bach::N,nant,вуэйй
753,Bach::N,afonig,johketje
754,Bach::N,afonig,jåhkå
755,Bach::N,afonig,jågåsj
756,Bach::N,afonig,jogaš
757,Bach::N,afonig,aajâ
758,Bach::N,afonig,vuäjj
759,Bach::N,afonig,вуэйй
760,Bach::N,cornant,johketje
761,Bach::N,cornant,jåhkå
762,Bach::N,cornant,jågåsj
763,Bach::N,cornant,jogaš
764,Bach::N,cornant,aajâ
765,Bach::N,cornant,vuäjj
766,Bach::N,cornant,вуэйй
767,Fluss::N,afon,johke
768,Fluss::N,afon,ædno
769,Fluss::N,afon,jåhkå
770,Fluss::N,afon,johka
771,Fluss::N,afon,juuhâ
772,Fluss::N,afon,jokk
773,Fluss::N,afon,jeänn
774,Fluss::N,afon,ё̄гк
775,Ufer::N,glan,beala
776,Ufer::N,glan,gádde
777,Ufer::N,glan,gáddi
778,Ufer::N,glan,riddo
779,Ufer::N,glan,redd
780,Ufer::N,glan,рыннт
781,Küste::N,traeth,mïere
782,Küste::N,traeth,gaedtie
783,Küste::N,traeth,merragádde
784,Küste::N,traeth,merraguovllo
785,Küste::N,traeth,gáddi
786,Küste::N,traeth,riddo
787,Küste::N,traeth,miârr'redd
788,Küste::N,traeth,рыннт
789,Küste::N,arfordir,mïere
790,Küste::N,arfordir,gaedtie
791,Küste::N,arfordir,merragádde
792,Küste::N,arfordir,merraguovllo
793,Küste::N,arfordir,gáddi
794,Küste::N,arfordir,riddo
795,Küste::N,arfordir,miârr'redd
796,Küste::N,arfordir,рыннт
797,Festland::N,tir,gaedtie
798,Festland::N,tir,gádde
799,Festland::N,tir,nannán
800,Festland::N,tir,kušknjâs
801,Festland::N,tir,eennâm
802,Festland::N,tir,jânnam
803,Festland::N,tir,ма̄ннтэр
804,Meer::N,môr,mearoe
805,Meer::N,môr,merra
806,Meer::N,môr,nuorre
807,Meer::N,môr,áhpi
808,Meer::N,môr,mearra
809,Meer::N,môr,meeṛâ
810,Meer::N,môr,miârr
811,Meer::N,môr,ме̄рр
812,Bucht::N,bae,loekte
813,Bucht::N,bae,oagge
814,Bucht::N,bae,luokta
815,Bucht::N,bae,luokta
816,Bucht::N,bae,čuáj̣á
817,Bucht::N,bae,luhtt
818,Bucht::N,bae,вӯнн
819,Bucht::N,bae,лӯххт
820,Insel::N,ynys,sååle
821,Insel::N,ynys,suoloj
822,Insel::N,ynys,suolu
823,Insel::N,ynys,suálui
824,Insel::N,ynys,suâl
825,Insel::N,ynys,суэл
826,Blume::N,blodyn,rïesege
827,Blume::N,blodyn,giedjek
828,Blume::N,blodyn,rássi
829,Blume::N,blodyn,kukká
830,Blume::N,blodyn,heä´rvvrää´ss
831,Blume::N,blodyn,ывьнэнч
832,Gras::N,glaswellt,kraesie
833,Gras::N,glaswellt,rásse
834,Gras::N,glaswellt,rássi
835,Gras::N,glaswellt,rääsi
836,Gras::N,glaswellt,rää´ss
837,Gras::N,glaswellt,ра̄ссь
838,Wurzel::N,gwreiddyn,roehtse
839,Wurzel::N,gwreiddyn,ruohttsa
840,Wurzel::N,gwreiddyn,ruohtas
841,Wurzel::N,gwreiddyn,veedis
842,Wurzel::N,gwreiddyn,vue´ddes
843,Wurzel::N,gwreiddyn,вуэнҍтэсь
844,Baum::N,coeden,moere
845,Baum::N,coeden,muorra
846,Baum::N,coeden,muorra
847,Baum::N,coeden,muoṛâ
848,Baum::N,coeden,muõrr
849,Baum::N,coeden,мӯрр
850,Stamm::N,colfen,ståamhpe
851,Stamm::N,colfen,mátta
852,Stamm::N,colfen,galda
853,Stamm::N,colfen,ruŋgo
854,Stamm::N,colfen,stokk
855,Stamm::N,colfen,мӯрр
856,Stamm::N,colfen,кэ̄ллт
857,Stamm::N,boncyff,ståamhpe
858,Stamm::N,boncyff,mátta
859,Stamm::N,boncyff,galda
860,Stamm::N,boncyff,ruŋgo
861,Stamm::N,boncyff,stokk
862,Stamm::N,boncyff,мӯрр
863,Stamm::N,boncyff,кэ̄ллт
864,Rinde::N,rhisgl,gïrre
865,Rinde::N,rhisgl,baarhkoe
866,Rinde::N,rhisgl,bárkko
867,Rinde::N,rhisgl,ostu
868,Rinde::N,rhisgl,bárku
869,Rinde::N,rhisgl,korrâ
870,Rinde::N,rhisgl,kõrr
871,Rinde::N,rhisgl,pärkk
872,Rinde::N,rhisgl,кэ̄рр
873,Rinde::N,rhisgl,па̄ҏҏк
874,Ast::N,cangen,åeksie
875,Ast::N,cangen,oakse
876,Ast::N,cangen,oaksi
877,Ast::N,cangen,uák'si
878,Ast::N,cangen,å´hss
879,Ast::N,cangen,вуэккьс
880,Zweig::N,cainc,åeksie
881,Zweig::N,cainc,oakse
882,Zweig::N,cainc,rissi
883,Zweig::N,cainc,syeṛi
884,Zweig::N,cainc,sue´rr
885,Zweig::N,cainc,рыссе
886,Zweig::N,cangen,åeksie
887,Zweig::N,cangen,oakse
888,Zweig::N,cangen,rissi
889,Zweig::N,cangen,syeṛi
890,Zweig::N,cangen,sue´rr
891,Zweig::N,cangen,рыссе
892,Blatt::N,deilen,plienie
893,Blatt::N,deilen,lassta
894,Blatt::N,deilen,lasta
895,Blatt::N,deilen,lostâ
896,Blatt::N,deilen,lõstt
897,Blatt::N,deilen,лэ̄сст
898,Birke::N,bedwen,såekie
899,Birke::N,bedwen,soahke
900,Birke::N,bedwen,soahki
901,Birke::N,bedwen,suáhi
902,Birke::N,bedwen,suâ´ǩǩ
903,Birke::N,bedwen,пе̄ссьмӯрр
904,Kiefer[Baum]::N,pinwydden,bietsie
905,Kiefer[Baum]::N,pinwydden,hájkka
906,Kiefer[Baum]::N,pinwydden,biehtse
907,Kiefer[Baum]::N,pinwydden,beahci
908,Kiefer[Baum]::N,pinwydden,peeci
909,Kiefer[Baum]::N,pinwydden,pie´cc
910,Kiefer[Baum]::N,pinwydden,пе̄дзь
911,Weide[Baum]::N,helygen,saalje
912,Weide[Baum]::N,helygen,sállja
913,Weide[Baum]::N,helygen,sieđga
914,Weide[Baum]::N,helygen,puájui
915,Weide[Baum]::N,helygen,puäi
916,Weide[Baum]::N,helygen,пуай
917,Tanne::N,ffynidwydden,goese
918,Tanne::N,ffynidwydden,guossa
919,Tanne::N,ffynidwydden,guossa
920,Tanne::N,ffynidwydden,kuosâ
921,Tanne::N,ffynidwydden,kuõss
922,Tanne::N,ffynidwydden,кӯсс
923,Horn::N,corn,tjåervie
924,Horn::N,corn,tjoarvve
925,Horn::N,corn,čoarvi
926,Horn::N,corn,čuár'vi
927,Horn::N,corn,čuä´rvv
928,Horn::N,corn,чуэррьв
929,Feder::N,plufyn,badtse
930,Feder::N,plufyn,dålgge
931,Feder::N,plufyn,bozza
932,Feder::N,plufyn,puzzâ
933,Feder::N,plufyn,tolge
934,Feder::N,plufyn,poʒʒ
935,Feder::N,plufyn,по̄ннц
936,Fell::N,ffwr,njaltja
937,Fell::N,ffwr,duollje
938,Fell::N,ffwr,náhkki
939,Fell::N,ffwr,dorkkas
940,Fell::N,ffwr,turkkâ
941,Fell::N,ffwr,tyel'ji
942,Fell::N,ffwr,nähki
943,Fell::N,ffwr,torkk
944,Fell::N,ffwr,čåu´dd
945,Fell::N,ffwr,tue´l'lj
946,Fell::N,ffwr,тӯлльй
947,Flügel::N,adain,såaja
948,Flügel::N,adain,såajoe
949,Flügel::N,adain,soadje
950,Flügel::N,adain,soadji
951,Flügel::N,adain,suáj̣á
952,Flügel::N,adain,suäjj
953,Flügel::N,adain,суэйй
954,Klaue::N,crafanc,gadtse
955,Klaue::N,crafanc,guober
956,Klaue::N,crafanc,gazza
957,Klaue::N,crafanc,kozzâ
958,Klaue::N,crafanc,kõʒʒ
959,Klaue::N,crafanc,кэ̄ннц
960,Kralle::N,ewin,gadtse
961,Kralle::N,ewin,gadtsa
962,Kralle::N,ewin,gazza
963,Kralle::N,ewin,kozzâ
964,Kralle::N,ewin,kõʒʒ
965,Kralle::N,ewin,ке̄бпель
966,Schwanz::N,cwt,siejpie
967,Schwanz::N,cwt,siejbbe
968,Schwanz::N,cwt,bađuš
969,Schwanz::N,cwt,seaibi
970,Schwanz::N,cwt,seibi
971,Schwanz::N,cwt,sei´bb
972,Schwanz::N,cwt,piä´cciǩ
973,Schwanz::N,cwt,пиджь
974,Schwanz::N,cwt,се̄ййп
975,Schwanz::N,cwt,пе̄цехь
976,Schwanz::N,cynffon,siejpie
977,Schwanz::N,cynffon,siejbbe
978,Schwanz::N,cynffon,bađuš
979,Schwanz::N,cynffon,seaibi
980,Schwanz::N,cynffon,seibi
981,Schwanz::N,cynffon,sei´bb
982,Schwanz::N,cynffon,piä´cciǩ
983,Schwanz::N,cynffon,пиджь
984,Schwanz::N,cynffon,се̄ййп
985,Schwanz::N,cynffon,пе̄цехь
986,Ei::N,wy,munnie
987,Ei::N,wy,månne
988,Ei::N,wy,monni
989,Ei::N,wy,maṇe
990,Ei::N,wy,mââ´nn
991,Ei::N,wy,маннҍ
992,Nest::N,nyth,biesie
993,Nest::N,nyth,biesse
994,Nest::N,nyth,beassi
995,Nest::N,nyth,peesi
996,Nest::N,nyth,piervâl
997,Nest::N,nyth,piä´ss
998,Nest::N,nyth,пе̄ссь
999,Bau::N,ffau,biesie
1000,Bau::N,ffau,biedjo
1001,Bau::N,ffau,liesso
1002,Bau::N,ffau,biedju
1003,Bau::N,ffau,piäju
1004,Bau::N,ffau,вуэӈӈк
1005,Tier::N,anifail,juvre
1006,Tier::N,anifail,udos
1007,Tier::N,anifail,divrre
1008,Tier::N,anifail,luohtok
1009,Tier::N,anifail,ealli
1010,Tier::N,anifail,ellee
1011,Tier::N,anifail,jie´lli
1012,Tier::N,anifail,жыва
1013,Herde::N,praidd,dåehkie
1014,Herde::N,praidd,ællo
1015,Herde::N,praidd,fuovva
1016,Herde::N,praidd,doahkki
1017,Herde::N,praidd,čagge
1018,Herde::N,praidd,tukk
1019,Herde::N,praidd,vâ´lvv
1020,Herde::N,praidd,чуэз
1021,Herde::N,praidd,чӣгар
1022,Herde::N,diadell,dåehkie
1023,Herde::N,diadell,ællo
1024,Herde::N,diadell,fuovva
1025,Herde::N,diadell,doahkki
1026,Herde::N,diadell,čagge
1027,Herde::N,diadell,tukk
1028,Herde::N,diadell,vâ´lvv
1029,Herde::N,diadell,чуэз
1030,Herde::N,diadell,чӣгар
1031,Kuh::N,buwch,govse
1032,Kuh::N,buwch,gussa
1033,Kuh::N,buwch,gussa
1034,Kuh::N,buwch,kussâ
1035,Kuh::N,buwch,kuss
1036,Kuh::N,buwch,лӣххьм
1037,Bulle::N,tarw,vuaksa
1038,Bulle::N,tarw,vuoksá
1039,Bulle::N,tarw,heargi
1040,Bulle::N,tarw,vuák'sá
1041,Bulle::N,tarw,ergi
1042,Bulle::N,tarw,vuâhss
1043,Bulle::N,tarw,е̄ррьк
1044,Pferd::N,ceffyl,hierkie
1045,Pferd::N,ceffyl,råsse
1046,Pferd::N,ceffyl,hæssta
1047,Pferd::N,ceffyl,heavuš
1048,Pferd::N,ceffyl,hiävuš
1049,Pferd::N,ceffyl,heävaš
1050,Pferd::N,ceffyl,ро̄ссь
1051,Schaf::N,dafad,sïrve
1052,Schaf::N,dafad,sávttsa
1053,Schaf::N,dafad,sávza
1054,Schaf::N,dafad,savzâ
1055,Schaf::N,dafad,sauʒʒ
1056,Schaf::N,dafad,ла̄мьпесь
1057,Schwein::N,mochyn,snurke
1058,Schwein::N,mochyn,svijnne
1059,Schwein::N,mochyn,spiidni
1060,Schwein::N,mochyn,šahe
1061,Schwein::N,mochyn,šââ´ǩǩ
1062,Schwein::N,mochyn,ша̄гкь
1063,Hund::N,ci,bïenje
1064,Hund::N,ci,bena
1065,Hund::N,ci,beana
1066,Hund::N,ci,peenuv
1067,Hund::N,ci,piânnai
1068,Hund::N,ci,пе̄ннэ
1069,Katze::N,cath,gaahtoe
1070,Katze::N,cath,gáhtto
1071,Katze::N,cath,bussá
1072,Katze::N,cath,kissá
1073,Katze::N,cath,kaass
1074,Katze::N,cath,ко̄а̄сс
1075,Bär::N,arth,gumsie
1076,Bär::N,arth,biernna
1077,Bär::N,arth,guovža
1078,Bär::N,arth,bierdna
1079,Bär::N,arth,kuob'žâ
1080,Bär::N,arth,kue´bǯǯ
1081,Bär::N,arth,та̄лл
1082,Eichhörnchen::N,gwiwer,åeruve
1083,Eichhörnchen::N,gwiwer,oarre
1084,Eichhörnchen::N,gwiwer,oarri
1085,Eichhörnchen::N,gwiwer,uár'ree
1086,Eichhörnchen::N,gwiwer,vuä´r'rev
1087,Eichhörnchen::N,gwiwer,вуэррев
1088,Elch::N,elc,ïelje
1089,Elch::N,elc,ællja
1090,Elch::N,elc,sarvva
1091,Elch::N,elc,ealga
1092,Elch::N,elc,sorvâ
1093,Elch::N,elc,sõrvv
1094,Elch::N,elc,сэ̄ррв
1095,Fuchs::N,cadno,riepie
1096,Fuchs::N,cadno,riebij
1097,Fuchs::N,cadno,rieban
1098,Fuchs::N,cadno,riemnjis
1099,Fuchs::N,cadno,rie´mjj
1100,Fuchs::N,cadno,рӣммьн
1101,Hase::N,ysgyfarnog,njåemele
1102,Hase::N,ysgyfarnog,njoammel
1103,Hase::N,ysgyfarnog,njoammil
1104,Hase::N,ysgyfarnog,njuámmil
1105,Hase::N,ysgyfarnog,njue´m'mel
1106,Hase::N,ysgyfarnog,нюэммель
1107,Maus::N,llygoden,snjeara
1108,Maus::N,llygoden,snjierrá
1109,Maus::N,llygoden,sáhpán
1110,Maus::N,llygoden,säplig
1111,Maus::N,llygoden,sä´ppli
1112,Maus::N,llygoden,са̄хпьлинк
1113,Wolf::N,blaidd,sïejpe
1114,Wolf::N,blaidd,stálppe
1115,Wolf::N,blaidd,stáhkke
1116,Wolf::N,blaidd,ruomas
1117,Wolf::N,blaidd,kumpe
1118,Wolf::N,blaidd,návdi
1119,Wolf::N,blaidd,kumppi
1120,Wolf::N,blaidd,ku´mpp
1121,Wolf::N,blaidd,pââ´ldes
1122,Wolf::N,blaidd,чиррм
1123,Wolf::N,blaidd,пальтӭсь
1124,Vogel::N,aderyn,ledtie
1125,Vogel::N,aderyn,lådde
1126,Vogel::N,aderyn,loddi
1127,Vogel::N,aderyn,lodde
1128,Vogel::N,aderyn,lå´dd
1129,Vogel::N,aderyn,лоаннҍт
1130,Schwarm::N,haid,dåehkie
1131,Schwarm::N,haid,doahkke
1132,Schwarm::N,haid,doahkki
1133,Schwarm::N,haid,tuák'ki
1134,Schwarm::N,haid,parvv
1135,Schwarm::N,haid,туххк
1136,Huhn::N,cyw,vöönhtse
1137,Huhn::N,cyw,vuonntsá
1138,Huhn::N,cyw,vuonccis
1139,Huhn::N,cyw,kääṇi
1140,Huhn::N,cyw,kää´nn
1141,Huhn::N,cyw,ка̄ннҌ
1142,Hahn::N,ceiliog,deere
1143,Hahn::N,ceiliog,hádna
1144,Hahn::N,ceiliog,åresvuonntsá
1145,Hahn::N,ceiliog,vuonccis
1146,Hahn::N,ceiliog,kääṇi
1147,Hahn::N,ceiliog,åå´reskää´nn
1148,Hahn::N,ceiliog,пе̄ттэх
1149,Gans::N,gŵydd,gaase
1150,Gans::N,gŵydd,gássa
1151,Gans::N,gŵydd,čuonji
1152,Gans::N,gŵydd,čuá'njá
1153,Gans::N,gŵydd,čue´nj
1154,Gans::N,gŵydd,чуэнь
1155,Adler::N,eryr,aarhtse
1156,Adler::N,eryr,goasskem
1157,Adler::N,eryr,goaskin
1158,Adler::N,eryr,kuás'kim
1159,Adler::N,eryr,kuä´cǩǩem
1160,Adler::N,eryr,куэцькем
1161,Ente::N,hwyad,tjååtsele
1162,Ente::N,hwyad,vuojatjis
1163,Ente::N,hwyad,čáhceloddi
1164,Ente::N,hwyad,vuonjâč
1165,Ente::N,hwyad,vuõnjâč
1166,Ente::N,hwyad,ча̄дзьлоаннҍт
1167,Eule::N,tylluan,snjågloe
1168,Eule::N,tylluan,skunjok
1169,Eule::N,tylluan,skuolfi
1170,Eule::N,tylluan,ijjâlodde
1171,Eule::N,tylluan,iiđsaž
1172,Eule::N,tylluan,кунньлоаннҍт
1173,Eule::N,tylluan,чӯзэм вуэһпэй
1174,Kranich::N,garan,goerke
1175,Kranich::N,garan,guorgga
1176,Kranich::N,garan,guorga
1177,Kranich::N,garan,kuor'gâ
1178,Kranich::N,garan,kuõrgg
1179,Kranich::N,garan,кӯррк
1180,Kranich::N,crychydd,goerke
1181,Kranich::N,crychydd,guorgga
1182,Kranich::N,crychydd,guorga
1183,Kranich::N,crychydd,kuor'gâ
1184,Kranich::N,crychydd,kuõrgg
1185,Kranich::N,crychydd,кӯррк
1186,Krähe::N,brân,voerhtje
1187,Krähe::N,brân,gárránis
1188,Krähe::N,brân,vuoratjis
1189,Krähe::N,brân,vuoražas
1190,Krähe::N,brân,vuorččis
1191,Krähe::N,brân,vuorâč
1192,Krähe::N,brân,vuõrâč
1193,Krähe::N,brân,вӯрэч
1194,Kuckuck::N,cog,gïeke
1195,Kuckuck::N,cog,giehka
1196,Kuckuck::N,cog,giehka
1197,Kuckuck::N,cog,kiehâ
1198,Kuckuck::N,cog,ǩiõkk
1199,Kuckuck::N,cog,кӣгк
1200,Kuckuck::N,cwcw,gïeke
1201,Kuckuck::N,cwcw,giehka
1202,Kuckuck::N,cwcw,giehka
1203,Kuckuck::N,cwcw,kiehâ
1204,Kuckuck::N,cwcw,ǩiõkk
1205,Kuckuck::N,cwcw,кӣгк
1206,Schwan::N,alarch,njoktje
1207,Schwan::N,alarch,snjuktja
1208,Schwan::N,alarch,njukča
1209,Schwan::N,alarch,njuhčâ
1210,Schwan::N,alarch,njuhčč
1211,Schwan::N,alarch,нюххч
1212,Fisch::N,pysgod,guelie
1213,Fisch::N,pysgod,guolle
1214,Fisch::N,pysgod,guolli
1215,Fisch::N,pysgod,kyeḷi
1216,Fisch::N,pysgod,kue´ll
1217,Fisch::N,pysgod,кӯлль
1218,Barsch::N,draenog,sihtege
1219,Barsch::N,draenog,vuoskun
1220,Barsch::N,draenog,vuoskku
1221,Barsch::N,draenog,vuásku
1222,Barsch::N,draenog,vuâsk
1223,Barsch::N,draenog,вуэсск
1224,Hecht::N,penhwyad,haavke
1225,Hecht::N,penhwyad,hávgga
1226,Hecht::N,penhwyad,hávga
1227,Hecht::N,penhwyad,puško
1228,Hecht::N,penhwyad,nu´ǩǩeš
1229,Hecht::N,penhwyad,ныгкешь
1230,Schlange[Tier]::N,neidr,gïermesje
1231,Schlange[Tier]::N,neidr,germaj
1232,Schlange[Tier]::N,neidr,gearpmaš
1233,Schlange[Tier]::N,neidr,kyev'đi
1234,Schlange[Tier]::N,neidr,ku´vdd
1235,Schlange[Tier]::N,neidr,кӯввьт
1236,Wurm::N,abwydyn,mietie
1237,Wurm::N,abwydyn,maarhke
1238,Wurm::N,abwydyn,mádo
1239,Wurm::N,abwydyn,máhtu
1240,Wurm::N,abwydyn,máátu
1241,Wurm::N,abwydyn,määtt
1242,Wurm::N,abwydyn,ма̄дт
1243,Wurm::N,pryf genwair,mietie
1244,Wurm::N,pryf genwair,maarhke
1245,Wurm::N,pryf genwair,mádo
1246,Wurm::N,pryf genwair,máhtu
1247,Wurm::N,pryf genwair,máátu
1248,Wurm::N,pryf genwair,määtt
1249,Wurm::N,pryf genwair,ма̄дт
1250,Spinne::N,cor,hievnie
1251,Spinne::N,cor,hievnne
1252,Spinne::N,cor,heavdni
1253,Spinne::N,cor,evni
1254,Spinne::N,cor,eeunaž
1255,Spinne::N,cor,о̄а̄з
1256,Spinne::N,pryf copyn,hievnie
1257,Spinne::N,pryf copyn,hievnne
1258,Spinne::N,pryf copyn,heavdni
1259,Spinne::N,pryf copyn,evni
1260,Spinne::N,pryf copyn,eeunaž
1261,Spinne::N,pryf copyn,о̄а̄з
1262,Ameise::N,morgrugyn,garhke
1263,Ameise::N,morgrugyn,gårkkå
1264,Ameise::N,morgrugyn,gotka
1265,Ameise::N,morgrugyn,kutkâ
1266,Ameise::N,morgrugyn,kotkk
1267,Ameise::N,morgrugyn,ко̄ттк
1268,Laus::N,lleuen,dihkie
1269,Laus::N,lleuen,dihkke
1270,Laus::N,lleuen,dihkki
1271,Laus::N,lleuen,tikke
1272,Laus::N,lleuen,te´ǩǩ
1273,Laus::N,lleuen,тыһкь
1274,Mücke::N,gwybedyn,tjoejhke
1275,Mücke::N,gwybedyn,tjuojkka
1276,Mücke::N,gwybedyn,čuoika
1277,Mücke::N,gwybedyn,čuoš'kâ
1278,Mücke::N,gwybedyn,čuõškk
1279,Mücke::N,gwybedyn,чӯшшк
1280,Fliege::N,cleren,tjoere
1281,Fliege::N,cleren,boerege
1282,Fliege::N,cleren,tjuruk
1283,Fliege::N,cleren,čuru
1284,Fliege::N,cleren,kiärpáš
1285,Fliege::N,cleren,čuâr
1286,Fliege::N,cleren,čuâras
1287,Fliege::N,cleren,чуэраш
1288,Schmetterling::N,glöyn byw,biejjielåbloe
1289,Schmetterling::N,glöyn byw,biejvvelådde
1290,Schmetterling::N,glöyn byw,beaiveloddi
1291,Schmetterling::N,glöyn byw,piäi'vááloddááš
1292,Schmetterling::N,glöyn byw,ä´llbaž
1293,Schmetterling::N,glöyn byw,pei´vvlå´dd
1294,Schmetterling::N,glöyn byw,а̄лльп
1295,Schmetterling::N,iâr fach yr haf,biejjielåbloe
1296,Schmetterling::N,iâr fach yr haf,biejvvelådde
1297,Schmetterling::N,iâr fach yr haf,beaiveloddi
1298,Schmetterling::N,iâr fach yr haf,piäi'vááloddááš
1299,Schmetterling::N,iâr fach yr haf,ä´llbaž
1300,Schmetterling::N,iâr fach yr haf,pei´vvlå´dd
1301,Schmetterling::N,iâr fach yr haf,а̄лльп
1302,Beere::N,aeronen,muerjie
1303,Beere::N,aeronen,muorjje
1304,Beere::N,aeronen,muorji
1305,Beere::N,aeronen,myer'ji
1306,Beere::N,aeronen,mue´rjj
1307,Beere::N,aeronen,мӯррьй
1308,Apfel::N,afal,æbpla
1309,Apfel::N,afal,ehpal
1310,Apfel::N,afal,eppel
1311,Apfel::N,afal,eahppel
1312,Apfel::N,afal,я̄блэк
1313,Pilz::N,madarch,goebpere
1314,Pilz::N,madarch,guoppar
1315,Pilz::N,madarch,guoppar
1316,Pilz::N,madarch,kuobâr
1317,Pilz::N,madarch,kuõbbâr
1318,Pilz::N,madarch,кӯмпар
1319,Zwiebel::N,nionyn,lööke
1320,Zwiebel::N,nionyn,løhkka
1321,Zwiebel::N,nionyn,lávki
1322,Zwiebel::N,nionyn,luukk
1323,Zwiebel::N,nionyn,луквець
1324,Zwiebel::N,winwnsyn,lööke
1325,Zwiebel::N,winwnsyn,løhkka
1326,Zwiebel::N,winwnsyn,lávki
1327,Zwiebel::N,winwnsyn,luukk
1328,Zwiebel::N,winwnsyn,луквець
1329,Saat::N,had,saajoe
1330,Saat::N,had,sádjo
1331,Saat::N,had,siepman
1332,Saat::N,had,siemâ
1333,Saat::N,had,siõm
1334,Saat::N,had,се̄м
1335,Korn::N,grawn,gernie
1336,Korn::N,grawn,gårnnetjalmme
1337,Korn::N,grawn,gordni
1338,Korn::N,grawn,jiṿe
1339,Korn::N,grawn,ле̄ййп
1340,Heu::N,gwair,suejnieh
1341,Heu::N,gwair,ájvve
1342,Heu::N,gwair,suoidni
1343,Heu::N,gwair,syei'ni
1344,Heu::N,gwair,suei´nn
1345,Heu::N,gwair,сӯййн
1346,Schale::N,croen,gïrre
1347,Schale::N,croen,garra
1348,Schale::N,croen,skádne
1349,Schale::N,croen,garra
1350,Schale::N,croen,korrâ
1351,Schale::N,croen,kõrr
1352,Schale::N,croen,ю̄дтҍ
1353,Schale::N,plisgyn,gïrre
1354,Schale::N,plisgyn,garra
1355,Schale::N,plisgyn,skádne
1356,Schale::N,plisgyn,garra
1357,Schale::N,plisgyn,korrâ
1358,Schale::N,plisgyn,kõrr
1359,Schale::N,plisgyn,ю̄дтҍ
1360,Grube::N,pwll,haevtie
1361,Grube::N,pwll,rågge
1362,Grube::N,pwll,gohpi
1363,Grube::N,pwll,roggi
1364,Grube::N,pwll,kyep'pi
1365,Grube::N,pwll,rogge
1366,Grube::N,pwll,rå´ǧǧ
1367,Grube::N,pwll,kåå´pp
1368,Grube::N,pwll,коабпь
1369,Grube::N,pydew,haevtie
1370,Grube::N,pydew,rågge
1371,Grube::N,pydew,gohpi
1372,Grube::N,pydew,roggi
1373,Grube::N,pydew,kyep'pi
1374,Grube::N,pydew,rogge
1375,Grube::N,pydew,rå´ǧǧ
1376,Grube::N,pydew,kåå´pp
1377,Grube::N,pydew,коабпь
1378,Falle::N,magl,barta
1379,Falle::N,magl,ruevtie
1380,Falle::N,magl,gillar
1381,Falle::N,magl,ruovdde
1382,Falle::N,magl,rihtá
1383,Falle::N,magl,báhcahat
1384,Falle::N,magl,ká'skástâh
1385,Falle::N,magl,ää´ǧǧes
1386,Falle::N,magl,кӣлл
1387,Falle::N,magl,ше̄шшь
1388,Schlinge::N,cwlwm rhedeg,latjka
1389,Schlinge::N,cwlwm rhedeg,gieras
1390,Schlinge::N,cwlwm rhedeg,mohkki
1391,Schlinge::N,cwlwm rhedeg,kieḷâ
1392,Schlinge::N,cwlwm rhedeg,ǩiõll
1393,Schlinge::N,cwlwm rhedeg,ää´ǧǧes
1394,Schlinge::N,cwlwm rhedeg,кӣлл
1395,Schlinge::N,cwlwm rhedeg,ше̄шшь
1396,Spur::N,ôl,gïeje
1397,Spur::N,ôl,luodda
1398,Spur::N,ôl,joavnes
1399,Spur::N,ôl,luodda
1400,Spur::N,ôl,luod'dâ
1401,Spur::N,ôl,ǩiõjj
1402,Spur::N,ôl,кӣйй
1403,Asche::N,lludw,govne
1404,Asche::N,lludw,gudna
1405,Asche::N,lludw,gutna
1406,Asche::N,lludw,kunnâ
1407,Asche::N,lludw,kunn
1408,Asche::N,lludw,кунн
1409,Dreck::N,baw,haaskoe
1410,Dreck::N,baw,lænjok
1411,Dreck::N,baw,baška
1412,Dreck::N,baw,duova
1413,Dreck::N,baw,durdi
1414,Dreck::N,baw,tuol'vâ
1415,Dreck::N,baw,sähss
1416,Dreck::N,baw,са̄ккьс
1417,Dreck::N,budreddi,haaskoe
1418,Dreck::N,budreddi,lænjok
1419,Dreck::N,budreddi,baška
1420,Dreck::N,budreddi,duova
1421,Dreck::N,budreddi,durdi
1422,Dreck::N,budreddi,tuol'vâ
1423,Dreck::N,budreddi,sähss
1424,Dreck::N,budreddi,са̄ккьс
1425,Eisen::N,haearn,ruevtie
1426,Eisen::N,haearn,ruovdde
1427,Eisen::N,haearn,ruovdi
1428,Eisen::N,haearn,ryev'di
1429,Eisen::N,haearn,ru´vdd
1430,Eisen::N,haearn,рӯввьт
1431,Gold::N,aur,gullie
1432,Gold::N,aur,gålle
1433,Gold::N,aur,golli
1434,Gold::N,aur,kolle
1435,Gold::N,aur,kå´ll
1436,Gold::N,aur,коалль
1437,Silber::N,arian,sïlpe
