,Concept_ID,da,se
2967,Buchstabe::N,bogstav,baakoe
2968,Buchstabe::N,bogstav,bokstávva
2969,Buchstabe::N,bogstav,bustávva
2970,Buchstabe::N,bogstav,puustav
2971,Buchstabe::N,bogstav,bukva
2972,Buchstabe::N,bogstav,буква
2973,Zeitung::N,avis,plaerie
2974,Zeitung::N,avis,avijssa
2975,Zeitung::N,avis,bláđđi
2976,Zeitung::N,avis,aavis
2977,Zeitung::N,avis,listt
2978,Zeitung::N,avis,ga´zaat
2979,Zeitung::N,avis,газет
2980,Leben::N,liv,hïegke
2981,Leben::N,liv,hægga
2982,Leben::N,liv,iellem
2983,Leben::N,liv,viessom
2984,Leben::N,liv,eallin
2985,Leben::N,liv,eellim
2986,Leben::N,liv,jie´llem
2987,Leben::N,liv,я̄лл
2988,Tod::N,død,jaame
2989,Tod::N,død,jábmem
2990,Tod::N,død,jápmin
2991,Tod::N,død,jäämmim
2992,Tod::N,død,så´rmm
2993,Tod::N,død,jää´mmem
2994,Tod::N,død,соаррьм
2995,Grab::N,grav,gaelmie
2996,Grab::N,grav,ráhpo
2997,Grab::N,grav,hávdde
2998,Grab::N,grav,hávdi
2999,Grab::N,grav,hävdi
3000,Grab::N,grav,äu´dd
3001,Grab::N,grav,ка̄лльм
3002,Kirche::N,kirke,gærhkoe
3003,Kirche::N,kirke,girkko
3004,Kirche::N,kirke,girku
3005,Kirche::N,kirke,kirkko
3006,Kirche::N,kirke,ceerkav
3007,Kirche::N,kirke,цэ̄ркав
3008,Sünde::N,synd,sådtoe
3009,Sünde::N,synd,suddo
3010,Sünde::N,synd,suddu
3011,Sünde::N,synd,suddo
3012,Sünde::N,synd,reä´ǩ'ǩ
3013,Gott::N,gud,jupmele
3014,Gott::N,gud,jubmel
3015,Gott::N,gud,ipmil
3016,Gott::N,gud,immeel
3017,Gott::N,gud,e´mmel
3018,Gott::N,gud,иммель
3019,Arbeiter::N,arbejder,barkije
3020,Arbeiter::N,arbejder,barggoulmusj
3021,Arbeiter::N,arbejder,bargi
3022,Arbeiter::N,arbejder,pargee
3023,Arbeiter::N,arbejder,reâugglaž
3024,Arbeiter::N,arbejder,лыххкэй
3025,Chef::N,chef,åvtehke
3026,Chef::N,chef,oajvve
3027,Chef::N,chef,hoavda
3028,Chef::N,chef,hovdâ
3029,Chef::N,chef,uái'vi
3030,Chef::N,chef,ä´ttem
3031,Chef::N,chef,vuei´vvooumaž
3032,Chef::N,chef,выгкэй
3033,Chef::N,chef,вӯййкьей
3034,Chef::N,chef,вуэййв
3035,Meister::N,mester,ööhpehtæjja
3036,Meister::N,mester,åhpadiddje
3037,Meister::N,mester,čeahppi
3038,Meister::N,mester,meašttir
3039,Meister::N,mester,miäš'tár
3040,Meister::N,mester,määstär
3041,Meister::N,mester,че̄ххьп
3042,Arzt::N,læge,dåaktere
3043,Arzt::N,læge,dåktår
3044,Arzt::N,læge,dálkudiddje
3045,Arzt::N,læge,doavttir
3046,Arzt::N,læge,tuáh'tár
3047,Arzt::N,læge,dåhttar
3048,Arzt::N,læge,лыххцэй
3049,Lehrer::N,lærer,lohkehtæjja
3050,Lehrer::N,lærer,skåvlik
3051,Lehrer::N,lærer,åjpadiddje
3052,Lehrer::N,lærer,oahpaheaddji
3053,Lehrer::N,lærer,máttááttijjee
3054,Lehrer::N,lærer,u´čtee´l
3055,Lehrer::N,lærer,mätt'teei
3056,Lehrer::N,lærer,уххцэй
3057,Geld::N,penge,vierhtie
3058,Geld::N,penge,ruhta
3059,Geld::N,penge,biednik
3060,Geld::N,penge,ruhta
3061,Geld::N,penge,ruttâ
3062,Geld::N,penge,teä´ǧ'ǧ
3063,Geld::N,penge,те̄ӈӈьк
3064,Geschäft::N,forretning,åesie
3065,Geschäft::N,forretning,oases
3066,Geschäft::N,forretning,gávpi
3067,Geschäft::N,forretning,kävppi
3068,Geschäft::N,forretning,haandâl
3069,Geschäft::N,forretning,kaupp
3070,Geschäft::N,forretning,ро̄бэт
3071,Laden::N,butik,bovre
3072,Laden::N,butik,oases
3073,Laden::N,butik,rámbuvdda
3074,Laden::N,butik,gávpi
3075,Laden::N,butik,puvdâ
3076,Laden::N,butik,kävppi
3077,Laden::N,butik,kaupp
3078,Laden::N,butik,ла̄ффьк
3079,Laden::N,forretning,bovre
3080,Laden::N,forretning,oases
3081,Laden::N,forretning,rámbuvdda
3082,Laden::N,forretning,gávpi
3083,Laden::N,forretning,puvdâ
3084,Laden::N,forretning,kävppi
3085,Laden::N,forretning,kaupp
3086,Laden::N,forretning,ла̄ффьк
3087,Preis::N,pris,åasa
3088,Preis::N,pris,hadde
3089,Preis::N,pris,haddi
3090,Preis::N,pris,hadde
3091,Preis::N,pris,hâ´dd
3092,Preis::N,pris,а̄ррв
3093,Ware::N,vare,vaaroe
3094,Ware::N,vare,várro
3095,Ware::N,vare,gálvvo
3096,Ware::N,vare,gálvu
3097,Ware::N,vare,kálvu
3098,Ware::N,vare,täävvir
3099,Ware::N,vare,kälvv
3100,Ware::N,vare,tä´vver
3101,Ware::N,vare,та̄вяр
3102,Nutzen::N,nytte,aevhkie
3103,Nutzen::N,nytte,ávkke
3104,Nutzen::N,nytte,ávki
3105,Nutzen::N,nytte,ävkki
3106,Nutzen::N,nytte,äu´ǩǩ
3107,Nutzen::N,nytte,то̄ӆӆк 
3108,Reichtum::N,rigdom,ræjhkoesvoete
3109,Reichtum::N,rigdom,boanndudahka
3110,Reichtum::N,rigdom,rikkisvuohta
3111,Reichtum::N,rigdom,riggodat
3112,Reichtum::N,rigdom,riggodâh
3113,Reichtum::N,rigdom,ree´ǧǧesvuõtt
3114,Reichtum::N,rigdom,ва̄птэквӯдт
3115,Welt::N,verden,veartene
3116,Welt::N,verden,værált
3117,Welt::N,verden,ilmme
3118,Welt::N,verden,máilbmi
3119,Welt::N,verden,maailm
3120,Welt::N,verden,maai´lm
3121,Welt::N,verden,jânnamkå´dd
3122,Welt::N,verden,э̄ллманнт
3123,Land::N,land,laante
3124,Land::N,land,eatneme
3125,Land::N,land,lánnda
3126,Land::N,land,eanan
3127,Land::N,land,eennâm
3128,Land::N,land,mädd
3129,Land::N,land,jânnam
3130,Land::N,land,ланнҍ
3131,Land::N,land,е̄ммьне
3132,Staat::N,stat,staate
3133,Staat::N,stat,stáhtta
3134,Staat::N,stat,rijkka
3135,Staat::N,stat,stáhta
3136,Staat::N,stat,staatâ
3137,Staat::N,stat,riikk
3138,Staat::N,stat,ланнҍ
3139,Staat::N,stat,государствэ
3140,König::N,konge,gånka
3141,König::N,konge,gånågis
3142,König::N,konge,gonagas
3143,König::N,konge,kunâgâs
3144,König::N,konge,caarr
3145,König::N,konge,koonǥõs
3146,König::N,konge,цоарр
3147,Macht::N,magt,faamoe
3148,Macht::N,magt,fábmo
3149,Macht::N,magt,fábmogisvuohta
3150,Macht::N,magt,fápmu
3151,Macht::N,magt,väldi
3152,Macht::N,magt,vä´ldd
3153,Macht::N,magt,воаллт
3154,Grenze::N,grænse,raajoe
3155,Grenze::N,grænse,rádjá
3156,Grenze::N,grænse,mierre
3157,Grenze::N,grænse,rádji
3158,Grenze::N,grænse,rääji
3159,Grenze::N,grænse,raajj
3160,Grenze::N,grænse,ре̄ввьн
3161,Krieg::N,krig,dåara
3162,Krieg::N,krig,soahte
3163,Krieg::N,krig,soahti
3164,Krieg::N,krig,suáti
3165,Krieg::N,krig,väi´nn
3166,Krieg::N,krig,туарр
3167,Feind::N,fjende,gertele
3168,Feind::N,fjende,vasjulasj
3169,Feind::N,fjende,vašálaš
3170,Feind::N,fjende,vajalâš
3171,Feind::N,fjende,vâjjeeja
3172,Feind::N,fjende,вэресь
3173,Gewalt::N,vold,vahágahttem
3174,Gewalt::N,vold,veahkaváldi
3175,Gewalt::N,vold,vie'hâväldi
3176,Gewalt::N,vold,pâ´elviõkk
3177,Gewalt::N,vold,вӣгк
3178,Kampf::N,kamp,gæmhpome
3179,Kampf::N,kamp,doarro
3180,Kampf::N,kamp,oajbbom
3181,Kampf::N,kamp,rahtjamus
3182,Kampf::N,kamp,doarru
3183,Kampf::N,kamp,vuostelasvuohta
3184,Kampf::N,kamp,tuáṛi
3185,Kampf::N,kamp,tuärrmõš
3186,Kampf::N,kamp,вуаййпмушш
3187,Bogen[Waffe]::N,bue,joeksi
3188,Bogen[Waffe]::N,bue,juoksa
3189,Bogen[Waffe]::N,bue,dávgi
3190,Bogen[Waffe]::N,bue,tävgi
3191,Bogen[Waffe]::N,bue,johss
3192,Bogen[Waffe]::N,bue,ю̄ккс
3193,Pfeil::N,pil,njoele
3194,Pfeil::N,pil,sådde
3195,Pfeil::N,pil,njuolla
3196,Pfeil::N,pil,njuolla
3197,Pfeil::N,pil,njuoḷâ
3198,Pfeil::N,pil,njuõll
3199,Pfeil::N,pil,ню̄лл
3200,Gewehr::N,gevær,röövre
3201,Gewehr::N,gevær,birsso
3202,Gewehr::N,gevær,bissu
3203,Gewehr::N,gevær,pisso
3204,Gewehr::N,gevær,pess
3205,Gewehr::N,gevær,пысс
3206,Fehler::N,fejl,fiejlie
3207,Fehler::N,fejl,vihke
3208,Fehler::N,fejl,boastovuohta
3209,Fehler::N,fejl,vihki
3210,Fehler::N,fejl,vearri
3211,Fehler::N,fejl,vahe
3212,Fehler::N,fejl,feilâ
3213,Fehler::N,fejl,vie´rr
3214,Fehler::N,fejl,се̄гкь
3215,Fehler::N,fejl,ся̄гкнэхк
3216,Lüge::N,løgn,slogne
3217,Lüge::N,løgn,slaarve
3218,Lüge::N,løgn,gieles
3219,Lüge::N,løgn,gielis
3220,Lüge::N,løgn,kie'les
3221,Lüge::N,løgn,ǩee´lesvuõtt
3222,Lüge::N,løgn,ке̄лсэллмушш
3223,Schaden::N,skade,skaara
3224,Schaden::N,skade,vahák
3225,Schaden::N,skade,skádá
3226,Schaden::N,skade,vahát
3227,Schaden::N,skade,vaahâg
3228,Schaden::N,skade,påå´mh
3229,Schaden::N,skade,ря̄хкхэмушш
3230,Unglück::N,uheld,goerpe
3231,Unglück::N,uheld,vuorbedisvuohta
3232,Unglück::N,uheld,sårmme
3233,Unglück::N,uheld,lihkohisvuohta
3234,Unglück::N,uheld,uá'sittemesvuotâ
3235,Unglück::N,uheld,pärtti
3236,Unglück::N,uheld,påå´mh
3237,Unglück::N,uheld,пӣдтҍ
3238,Unglück::N,ulykke,goerpe
3239,Unglück::N,ulykke,vuorbedisvuohta
3240,Unglück::N,ulykke,sårmme
3241,Unglück::N,ulykke,lihkohisvuohta
3242,Unglück::N,ulykke,uá'sittemesvuotâ
3243,Unglück::N,ulykke,pärtti
3244,Unglück::N,ulykke,påå´mh
3245,Unglück::N,ulykke,пӣдтҍ
3246,Schuld::N,skyld,skåltoe
3247,Schuld::N,skyld,suddo
3248,Schuld::N,skyld,áššálašvuohta
3249,Schuld::N,skyld,sivalašvuohta
3250,Schuld::N,skyld,váddu
3251,Schuld::N,skyld,vie´rr
3252,Schuld::N,skyld,ве̄ррь
3253,Alter::N,alder,aaltere
3254,Alter::N,alder,áldar
3255,Alter::N,alder,ahki
3256,Alter::N,alder,ahe
3257,Alter::N,alder,ââ´ǩǩ
3258,Alter::N,alder,ыгь
3259,Schluss::N,slut,nåhkeme
3260,Schluss::N,slut,giehtje
3261,Schluss::N,slut,loahppa
3262,Schluss::N,slut,loppâ
3263,Schluss::N,slut,lopp
3264,Schluss::N,slut,ке̄джь
3265,Schluss::N,slutning,nåhkeme
3266,Schluss::N,slutning,giehtje
3267,Schluss::N,slutning,loahppa
3268,Schluss::N,slutning,loppâ
3269,Schluss::N,slutning,lopp
3270,Schluss::N,slutning,ке̄джь
3271,Zeit::N,tid,aejkie
3272,Zeit::N,tid,baaletje
3273,Zeit::N,tid,ájgge
3274,Zeit::N,tid,áigi
3275,Zeit::N,tid,äigi
3276,Zeit::N,tid,âi´ǧǧ
3277,Zeit::N,tid,а̄ййк
3278,Zeit::N,tid,па̄лль
3279,Tag::N,dag,biejjie
3280,Tag::N,dag,biejvve
3281,Tag::N,dag,beaivi
3282,Tag::N,dag,peivi
3283,Tag::N,dag,pei´vv
3284,Tag::N,dag,пе̄ййв
3285,Morgen::N,morgen,aerede
3286,Morgen::N,morgen,idet
3287,Morgen::N,morgen,iđit
3288,Morgen::N,morgen,iiđeed
3289,Morgen::N,morgen,tue´lääž
3290,Morgen::N,morgen,ee´đääldõž
3291,Morgen::N,morgen,ӣнцкэнч
3292,Mittag::N,middag,gaskebiejjie
3293,Mittag::N,middag,gasskabiejvve
3294,Mittag::N,middag,gaskebeaivi
3295,Mittag::N,middag,koskâpeivi
3296,Mittag::N,middag,kõskkpei´vv
3297,Mittag::N,middag,пе̄ййвкэ̄сск
3298,Abend::N,aften,iehkede
3299,Abend::N,aften,iehket
3300,Abend::N,aften,eahket
3301,Abend::N,aften,eeḥid
3302,Abend::N,aften,jeä´ǩ'ǩääž
3303,Abend::N,aften,е̄кесь
3304,Abend::N,aften,е̄кьнэнч
3305,Nacht::N,nat,jïjje
3306,Nacht::N,nat,idja
3307,Nacht::N,nat,idja
3308,Nacht::N,nat,ijjâ
3309,Nacht::N,nat,inn
3310,Nacht::N,nat,ыйй
3311,Woche::N,uge,våhkoe
3312,Woche::N,uge,vahkko
3313,Woche::N,uge,vahkku
3314,Woche::N,uge,okko
3315,Woche::N,uge,niä´t'tel
3316,Woche::N,uge,не̄дтӭль
3317,Monat::N,måned,maanoe
3318,Monat::N,måned,mánno
3319,Monat::N,måned,mánnu
3320,Monat::N,måned,mánotbadji
3321,Monat::N,måned,mánuppaje
3322,Monat::N,måned,mään
3323,Monat::N,måned,määnpââ´jj
3324,Monat::N,måned,ма̄нн
3325,Jahr::N,år,jaepie
3326,Jahr::N,år,jahke
3327,Jahr::N,år,jahki
3328,Jahr::N,år,ihe
3329,Jahr::N,år,ee´ǩǩ
3330,Jahr::N,år,ыгкь
3331,Frühling::N,forår,gïjre
3332,Frühling::N,forår,gidá
3333,Frühling::N,forår,giđđa
3334,Frühling::N,forår,kiđđâ
3335,Frühling::N,forår,ǩiđđ
3336,Frühling::N,forår,кыдт
3337,Sommer::N,sommer,giesie
3338,Sommer::N,sommer,giesse
3339,Sommer::N,sommer,geassi
3340,Sommer::N,sommer,keesi
3341,Sommer::N,sommer,ǩiä´ss
3342,Sommer::N,sommer,ке̄ссь
3343,Herbst::N,efterår,tjaktje
3344,Herbst::N,efterår,tjaktja
3345,Herbst::N,efterår,čakča
3346,Herbst::N,efterår,čohčâ
3347,Herbst::N,efterår,čõhčč
3348,Herbst::N,efterår,че̄ххч
3349,Winter::N,vinter,daelvie
3350,Winter::N,vinter,dálvve
3351,Winter::N,vinter,dálvi
3352,Winter::N,vinter,tälvi
3353,Winter::N,vinter,tä´lvv
3354,Winter::N,vinter,та̄лльв
3355,Januar::N,januar,tsïengele
3356,Januar::N,januar,garretsïengele
3357,Januar::N,januar,ådåjakmánno
3358,Januar::N,januar,ođđajagimánnu
3359,Januar::N,januar,uđđâivemáánu
3360,Januar::N,januar,vuõs'smään
3361,Januar::N,januar,ođđee´jjmään
3362,Januar::N,januar,январь
3363,Januar::N,januar,январьма̄нн
3364,Februar::N,februar,goevte
3365,Februar::N,februar,guovvamánno
3366,Februar::N,februar,guovvamánnu
3367,Februar::N,februar,helmimááṇu
3368,Februar::N,februar,tä´lvvmään
3369,Februar::N,februar,февраль
3370,Februar::N,februar,февральма̄нн
3371,März::N,marts,njoktje
3372,März::N,marts,snjuktjamánno
3373,März::N,marts,njukčamánnu
3374,März::N,marts,maalismááñu
3375,März::N,marts,njuhčâmááṇu
3376,März::N,marts,lä´znpei´vvmään
3377,März::N,marts,pâ´zzlâšttammään
3378,März::N,marts,ма̄рт
3379,März::N,marts,ма̄ртма̄нн
3380,April::N,april,voerhtje
3381,April::N,april,vuoratjismánno
3382,April::N,april,cuoŋománnu
3383,April::N,april,huhtimááṇu
3384,April::N,april,njuhččmään
3385,April::N,april,апрель
3386,April::N,april,апрельма̄нн
3387,Mai::N,maj,maajje
3388,Mai::N,maj,maavnese
3389,Mai::N,maj,moarmesmánno
3390,Mai::N,maj,miessemánnu
3391,Mai::N,maj,toukomááṇu
3392,Mai::N,maj,vye'simááṇu
3393,Mai::N,maj,ǩiđđmään
3394,Mai::N,maj,vue´ssmään
3395,Mai::N,maj,ма̄й
3396,Juni::N,juni,ruffie
3397,Juni::N,juni,biehtsemánno
3398,Juni::N,juni,geassemánnu
3399,Juni::N,juni,kesimááṇu
3400,Juni::N,juni,ǩiä´ssmään
3401,Juni::N,juni,июнь
3402,Juni::N,juni,июньма̄нн
3403,Juli::N,juli,snjaltje
3404,Juli::N,juli,snjilltjamánno
3405,Juli::N,juli,suoidnemánnu
3406,Juli::N,juli,syei'nimááṇu
3407,Juli::N,juli,suei´nnmään
3408,Juli::N,juli,июль
3409,Juli::N,juli,июльма̄нн
3410,August::N,august,mïetske
3411,August::N,august,bårggemánno
3412,August::N,august,borgemánnu
3413,August::N,august,elomáaṇu
3414,August::N,august,på´rǧǧmään
3415,August::N,august,а̄вгуст
3416,August::N,august,а̄вгустма̄нн
3417,September::N,september,gaekere
3418,September::N,september,skïerede
3419,September::N,september,ragátmánno
3420,September::N,september,čakčamánnu
3421,September::N,september,čohčâmááṇu
3422,September::N,september,čõhččmään
3423,September::N,september,сентябрь
3424,September::N,september,сентябрьма̄нн
3425,Oktober::N,oktober,golke
3426,Oktober::N,oktober,rïhkede
3427,Oktober::N,oktober,gålgådismánno
3428,Oktober::N,oktober,golggotmánnu
3429,Oktober::N,oktober,logamááṇu
3430,Oktober::N,oktober,roovvâdmááṇu
3431,Oktober::N,oktober,kålggmään
3432,Oktober::N,oktober,rõõǥǥâdmään
3433,Oktober::N,oktober,октябрь
3434,Oktober::N,oktober,октябрьма̄нн
3435,November::N,november,rahka
3436,November::N,november,gålkoe
3437,November::N,november,basádismánno
3438,November::N,november,skábmamánnu
3439,November::N,november,marrasmááṇu
3440,November::N,november,skammâmááṇu
3441,November::N,november,skamm'mään
3442,November::N,november,ноябрь
3443,Dezember::N,december,goeve
3444,Dezember::N,december,jåvleaske
3445,Dezember::N,december,javllamánno
3446,Dezember::N,december,juovlamánnu
3447,Dezember::N,december,juov'lâmááṇu
3448,Dezember::N,december,rosttovmään
3449,Dezember::N,december,декабрь
3450,Dezember::N,december,декабрьма̄нн
3451,Montag::N,mandag,måanta
3452,Montag::N,mandag,mánnodahka
3453,Montag::N,mandag,mánnodat
3454,Montag::N,mandag,vuossárga
3455,Montag::N,mandag,vuossargâ
3456,Montag::N,mandag,vuõs'sargg
3457,Montag::N,mandag,вӯссоарк
3458,Dienstag::N,tirsdag,dæjsta
3459,Dienstag::N,tirsdag,dijstahka
3460,Dienstag::N,tirsdag,disdat
3461,Dienstag::N,tirsdag,disttat
3462,Dienstag::N,tirsdag,majebargâ
3463,Dienstag::N,tirsdag,mââi´bargg
3464,Dienstag::N,tirsdag,нымьппоаркк
3465,Mittwoch::N,onsdag,gaskevåhkoe
3466,Mittwoch::N,onsdag,gasskavahkko
3467,Mittwoch::N,onsdag,gaskavahkku
3468,Mittwoch::N,onsdag,koskokko
3469,Mittwoch::N,onsdag,seärad
3470,Mittwoch::N,onsdag,ся̄рэдт
3471,Donnerstag::N,torsdag,duarsta
3472,Donnerstag::N,torsdag,duorastahka
3473,Donnerstag::N,torsdag,duorastat
3474,Donnerstag::N,torsdag,turâstâh
3475,Donnerstag::N,torsdag,neljdpei´vv
3476,Donnerstag::N,torsdag,ня̄льянтпе̄ййв
3477,Freitag::N,fredag,bearjadahke
3478,Freitag::N,fredag,bierjjedahka
3479,Freitag::N,fredag,bearjadat
3480,Freitag::N,fredag,perjâdâh
3481,Freitag::N,fredag,piâtnâc
3482,Freitag::N,fredag,пе̄тнэц
3483,Samstag::N,lørdag,laavvadahke
3484,Samstag::N,lørdag,lávvodahka
3485,Samstag::N,lørdag,lávvordat
3486,Samstag::N,lørdag,láṿárdâh
3487,Samstag::N,lørdag,sue´vet
3488,Samstag::N,lørdag,сӯветҍ
3489,Sonntag::N,søndag,aejlege
3490,Sonntag::N,søndag,sådnåbiejvve
3491,Sonntag::N,søndag,ájllek
3492,Sonntag::N,søndag,sotnabeaivi
3493,Sonntag::N,søndag,pasepeivi
3494,Sonntag::N,søndag,pâ´sspei´vv
3495,Sonntag::N,søndag,па̄ссьпе̄ййв
3496,groß::A,stor,stoere
3497,groß::A,stor,stuorra
3498,groß::A,stor,stuoris
3499,groß::A,stor,stye'res
3500,groß::A,stor,šurr
3501,groß::A,stor,шӯрр
3502,groß::A,stor,о̄а̄йхьк
3503,klein::A,lille,onne
3504,klein::A,lille,smaave
3505,klein::A,lille,unne
3506,klein::A,lille,uhttse
3507,klein::A,lille,unni
3508,klein::A,lille,uhcci
3509,klein::A,lille,ucce
3510,klein::A,lille,u´cc
3511,klein::A,lille,siõmm
3512,klein::A,lille,smaavâs
3513,klein::A,lille,уцць
3514,klein::A,lille,уцхенч
3515,lang::A,lang,guhkies
3516,lang::A,lang,guhkke
3517,lang::A,lang,guhkki
3518,lang::A,lang,kukke
3519,lang::A,lang,ku´ǩǩ
3520,lang::A,lang,куххьк
3521,kurz::A,kort,åenehks
3522,kurz::A,kort,oadne
3523,kurz::A,kort,oanehaš
3524,kurz::A,kort,uánih
3525,kurz::A,kort,uá'nihâš
3526,kurz::A,kort,vuä´niǩ
3527,kurz::A,kort,оаньхесь
3528,breit::A,bred,gamte
3529,breit::A,bred,gåbdde
3530,breit::A,bred,govdat
3531,breit::A,bred,kubduv
3532,breit::A,bred,kobddi
3533,breit::A,bred,ко̄ммьтэсь
3534,schmal::A,smal,giedtsies
3535,schmal::A,smal,giedtse
3536,schmal::A,smal,geazzi
3537,schmal::A,smal,seaggi
3538,schmal::A,smal,kärži
3539,schmal::A,smal,kezzi
3540,schmal::A,smal,ǩe´ʒʒ
3541,schmal::A,smal,ке̄нҌцесь
3542,dicht::A,tæt,duvhties
3543,dicht::A,tæt,suohkat
3544,dicht::A,tæt,teahtis
3545,dicht::A,tæt,čavos
3546,dicht::A,tæt,naaggâs
3547,dicht::A,tæt,то̄а̄йвас
3548,dick[Gegenstand]::A,tyk,gïsse
3549,dick[Gegenstand]::A,tyk,jassijes
3550,dick[Gegenstand]::A,tyk,assá
3551,dick[Gegenstand]::A,tyk,assái
3552,dick[Gegenstand]::A,tyk,assaa
3553,dick[Gegenstand]::A,tyk,asalâš
3554,dick[Gegenstand]::A,tyk,kõssâd
3555,dick[Gegenstand]::A,tyk,âssai
3556,dick[Gegenstand]::A,tyk,кэ̄сс
3557,dünn::A,tynd,jissehts
3558,dünn::A,tynd,asidasj
3559,dünn::A,tynd,asehaš
3560,dünn::A,tynd,asettem
3561,dünn::A,tynd,ââ´zzte´m
3562,dünn::A,tynd,рашшь
3563,dünn::A,tynd,ражесь
3564,fein::A,fin,fijne
3565,fein::A,fin,seaggi
3566,fein::A,fin,fiinnis
3567,fein::A,fin,fiijnes
3568,fein::A,fin,fiinâs
3569,fein::A,fin,се̄ӈькесь
3570,fest::A,fast,nænnoes
3571,fest::A,fast,tjavdes
3572,fest::A,fast,tjårggåt
3573,fest::A,fast,nanus
3574,fest::A,fast,nanos
3575,fest::A,fast,nâânas
3576,fest::A,fast,роавас
3577,fest::A,fast,роаввсэсь
3578,flach::A,flad,plïehtje
3579,flach::A,flad,duolbo
3580,flach::A,flad,duolbuk
3581,flach::A,flad,duolba
3582,flach::A,flad,tuolbâs
3583,flach::A,flad,toobžâs
3584,flach::A,flad,tuõlbâs
3585,flach::A,flad,тӯллп
3586,glatt::A,glat,njalhkedihks
3587,glatt::A,glat,njalkas
3588,glatt::A,glat,njalkkas
3589,glatt::A,glat,šoollâd
3590,glatt::A,glat,šolbâd
3591,glatt::A,glat,lää´ttes
3592,glatt::A,glat,ла̄тӭсь
3593,glatt::A,glat,нё̄ллькесь
3594,hart::A,hård,garre
3595,hart::A,hård,garras
3596,hart::A,hård,garas
3597,hart::A,hård,koorâs
3598,hart::A,hård,kõõrâs
3599,hart::A,hård,куйяс
3600,hart::A,hård,кэ̄рас
3601,weich::A,blød,möövhkes
3602,weich::A,blød,dimes
3603,weich::A,blød,dimis
3604,weich::A,blød,times
3605,weich::A,blød,lines
3606,weich::A,blød,tee´mes
3607,weich::A,blød,сӯбпесь
3608,rund::A,rund,jorpe
3609,rund::A,rund,jårbås
3610,rund::A,rund,jårbbåt
3611,rund::A,rund,jorbbas
3612,rund::A,rund,juurbâs
3613,rund::A,rund,joorbâs
3614,rund::A,rund,ё̄рпп
3615,spitz::A,spids,snjåhtjoeh
3616,spitz::A,spids,snutjek
3617,spitz::A,spids,snjurtjuk
3618,spitz::A,spids,čogas
3619,spitz::A,spids,cuppas
3620,spitz::A,spids,čuuṿâs
3621,spitz::A,spids,pâ´sttel
3622,spitz::A,spids,чо̄гк
3623,spitz::A,spids,пассьтэль
3624,scharf::A,skarp,besteles
3625,scharf::A,skarp,basstel
3626,scharf::A,skarp,tjiesskis
3627,scharf::A,skarp,bastilit
3628,scharf::A,skarp,čuuḥâl
3629,scharf::A,skarp,pâ´sttel
3630,scharf::A,skarp,пассьтэль
3631,scharf::A,skarp,пассьтлесь
3632,stumpf::A,sløv,baenehts
3633,stumpf::A,sløv,jåbbe
3634,stumpf::A,sløv,nearas
3635,stumpf::A,sløv,basttoheapme
3636,stumpf::A,sløv,tulcce
3637,stumpf::A,sløv,miä´r'res
3638,stumpf::A,sløv,ме̄ресь
3639,stumpf::A,stump,baenehts
3640,stumpf::A,stump,jåbbe
3641,stumpf::A,stump,nearas
3642,stumpf::A,stump,basttoheapme
3643,stumpf::A,stump,tulcce
3644,stumpf::A,stump,miä´r'res
3645,stumpf::A,stump,ме̄ресь
3646,schwer::A,tung,leevles
3647,schwer::A,tung,låssåt
3648,schwer::A,tung,lossat
3649,schwer::A,tung,lussâd
3650,schwer::A,tung,lossâd
3651,schwer::A,tung,ло̄ссэ
3652,schwer::A,tung,ло̄ссэсь
3653,schön::A,skøn,tjaebpies
3654,schön::A,skøn,tjábbe
3655,schön::A,skøn,čáppat
3656,schön::A,skøn,muččâd
3657,schön::A,skøn,mooččâd
3658,schön::A,skøn,мо̄джесь
3659,heiß::A,hed,baahke
3660,heiß::A,hed,báhkas
3661,heiß::A,hed,báhkas
3662,heiß::A,hed,paahâs
3663,heiß::A,hed,paakkâs
3664,heiß::A,hed,жоарр
3665,heiß::A,hed,по̄а̄ххк
3666,warm::A,varm,bïjveles
3667,warm::A,varm,liekkas
3668,warm::A,varm,liekkas
3669,warm::A,varm,liegâs
3670,warm::A,varm,liõggâs
3671,warm::A,varm,по̄а̄ххк
3672,kalt::A,kold,galme
3673,kalt::A,kold,galmas
3674,kalt::A,kold,tjoaskes
3675,kalt::A,kold,galmmas
3676,kalt::A,kold,koolmâs
3677,kalt::A,kold,kõõlmâs
3678,kalt::A,kold,кэ̄ллм
3679,kühl::A,kølig,jueskies
3680,kühl::A,kølig,gujos
3681,kühl::A,kølig,goasos
3682,kühl::A,kølig,čoaskkis
3683,kühl::A,kølig,čuássid
3684,kühl::A,kølig,čue´cǩes
3685,kühl::A,kølig,чуэцькесь
3686,frisch::A,frisk,fïerske
3687,frisch::A,frisk,varás
3688,frisch::A,frisk,varres
3689,frisch::A,frisk,varas
3690,frisch::A,frisk,voorâs
3691,frisch::A,frisk,võõrâs
3692,frisch::A,frisk,вэрс
3693,feucht::A,fugtig,låpsoes
3694,feucht::A,fugtig,suolnos
3695,feucht::A,fugtig,njuoskas
3696,feucht::A,fugtig,gásttas
3697,feucht::A,fugtig,laavtâs
3698,feucht::A,fugtig,nje´bll
3699,feucht::A,fugtig,ню̄ццк
3700,nass::A,våd,lovve
3701,nass::A,våd,njuoskas
