,Concept_ID,,se
885,Schwanz::N,,се̄ййп
886,Schwanz::N,,пе̄цехь
887,Ei::N,,munnie
888,Ei::N,,månne
889,Ei::N,,monni
890,Ei::N,,maṇe
891,Ei::N,,mââ´nn
892,Ei::N,,маннҍ
893,Nest::N,,biesie
894,Nest::N,,biesse
895,Nest::N,,beassi
896,Nest::N,,peesi
897,Nest::N,,piervâl
898,Nest::N,,piä´ss
899,Nest::N,,пе̄ссь
900,Bau::N,,biesie
901,Bau::N,,biedjo
902,Bau::N,,liesso
903,Bau::N,,biedju
904,Bau::N,,piäju
905,Bau::N,,вуэӈӈк
906,Tier::N,,juvre
907,Tier::N,,udos
908,Tier::N,,divrre
909,Tier::N,,luohtok
910,Tier::N,,ealli
911,Tier::N,,ellee
912,Tier::N,,jie´lli
913,Tier::N,,жыва
914,Herde::N,,dåehkie
915,Herde::N,,ællo
916,Herde::N,,fuovva
917,Herde::N,,doahkki
918,Herde::N,,čagge
919,Herde::N,,tukk
920,Herde::N,,vâ´lvv
921,Herde::N,,чуэз
922,Herde::N,,чӣгар
923,Kuh::N,,govse
924,Kuh::N,,gussa
925,Kuh::N,,gussa
926,Kuh::N,,kussâ
927,Kuh::N,,kuss
928,Kuh::N,,лӣххьм
929,Bulle::N,,vuaksa
930,Bulle::N,,vuoksá
931,Bulle::N,,heargi
932,Bulle::N,,vuák'sá
933,Bulle::N,,ergi
934,Bulle::N,,vuâhss
935,Bulle::N,,е̄ррьк
936,Pferd::N,,hierkie
937,Pferd::N,,råsse
938,Pferd::N,,hæssta
939,Pferd::N,,heavuš
940,Pferd::N,,hiävuš
941,Pferd::N,,heävaš
942,Pferd::N,,ро̄ссь
943,Schaf::N,,sïrve
944,Schaf::N,,sávttsa
945,Schaf::N,,sávza
946,Schaf::N,,savzâ
947,Schaf::N,,sauʒʒ
948,Schaf::N,,ла̄мьпесь
949,Schwein::N,,snurke
950,Schwein::N,,svijnne
951,Schwein::N,,spiidni
952,Schwein::N,,šahe
953,Schwein::N,,šââ´ǩǩ
954,Schwein::N,,ша̄гкь
955,Hund::N,,bïenje
956,Hund::N,,bena
957,Hund::N,,beana
958,Hund::N,,peenuv
959,Hund::N,,piânnai
960,Hund::N,,пе̄ннэ
961,Katze::N,,gaahtoe
962,Katze::N,,gáhtto
963,Katze::N,,bussá
964,Katze::N,,kissá
965,Katze::N,,kaass
966,Katze::N,,ко̄а̄сс
967,Bär::N,,gumsie
968,Bär::N,,biernna
969,Bär::N,,guovža
970,Bär::N,,bierdna
971,Bär::N,,kuob'žâ
972,Bär::N,,kue´bǯǯ
973,Bär::N,,та̄лл
974,Eichhörnchen::N,,åeruve
975,Eichhörnchen::N,,oarre
976,Eichhörnchen::N,,oarri
977,Eichhörnchen::N,,uár'ree
978,Eichhörnchen::N,,vuä´r'rev
979,Eichhörnchen::N,,вуэррев
980,Elch::N,,ïelje
981,Elch::N,,ællja
982,Elch::N,,sarvva
983,Elch::N,,ealga
984,Elch::N,,sorvâ
985,Elch::N,,sõrvv
986,Elch::N,,сэ̄ррв
987,Fuchs::N,,riepie
988,Fuchs::N,,riebij
989,Fuchs::N,,rieban
990,Fuchs::N,,riemnjis
991,Fuchs::N,,rie´mjj
992,Fuchs::N,,рӣммьн
993,Hase::N,,njåemele
994,Hase::N,,njoammel
995,Hase::N,,njoammil
996,Hase::N,,njuámmil
997,Hase::N,,njue´m'mel
998,Hase::N,,нюэммель
999,Maus::N,,snjeara
1000,Maus::N,,snjierrá
1001,Maus::N,,sáhpán
1002,Maus::N,,säplig
1003,Maus::N,,sä´ppli
1004,Maus::N,,са̄хпьлинк
1005,Wolf::N,,sïejpe
1006,Wolf::N,,stálppe
1007,Wolf::N,,stáhkke
1008,Wolf::N,,ruomas
1009,Wolf::N,,kumpe
1010,Wolf::N,,návdi
1011,Wolf::N,,kumppi
1012,Wolf::N,,ku´mpp
1013,Wolf::N,,pââ´ldes
1014,Wolf::N,,чиррм
1015,Wolf::N,,пальтӭсь
1016,Vogel::N,,ledtie
1017,Vogel::N,,lådde
1018,Vogel::N,,loddi
1019,Vogel::N,,lodde
1020,Vogel::N,,lå´dd
1021,Vogel::N,,лоаннҍт
1022,Schwarm::N,,dåehkie
1023,Schwarm::N,,doahkke
1024,Schwarm::N,,doahkki
1025,Schwarm::N,,tuák'ki
1026,Schwarm::N,,parvv
1027,Schwarm::N,,туххк
1028,Huhn::N,,vöönhtse
1029,Huhn::N,,vuonntsá
1030,Huhn::N,,vuonccis
1031,Huhn::N,,kääṇi
1032,Huhn::N,,kää´nn
1033,Huhn::N,,ка̄ннҌ
1034,Hahn::N,,deere
1035,Hahn::N,,hádna
1036,Hahn::N,,åresvuonntsá
1037,Hahn::N,,vuonccis
1038,Hahn::N,,kääṇi
1039,Hahn::N,,åå´reskää´nn
1040,Hahn::N,,пе̄ттэх
1041,Gans::N,,gaase
1042,Gans::N,,gássa
1043,Gans::N,,čuonji
1044,Gans::N,,čuá'njá
1045,Gans::N,,čue´nj
1046,Gans::N,,чуэнь
1047,Adler::N,,aarhtse
1048,Adler::N,,goasskem
1049,Adler::N,,goaskin
1050,Adler::N,,kuás'kim
1051,Adler::N,,kuä´cǩǩem
1052,Adler::N,,куэцькем
1053,Ente::N,,tjååtsele
1054,Ente::N,,vuojatjis
1055,Ente::N,,čáhceloddi
1056,Ente::N,,vuonjâč
1057,Ente::N,,vuõnjâč
1058,Ente::N,,ча̄дзьлоаннҍт
1059,Eule::N,,snjågloe
1060,Eule::N,,skunjok
1061,Eule::N,,skuolfi
1062,Eule::N,,ijjâlodde
1063,Eule::N,,iiđsaž
1064,Eule::N,,кунньлоаннҍт
1065,Eule::N,,чӯзэм вуэһпэй
1066,Kranich::N,,goerke
1067,Kranich::N,,guorgga
1068,Kranich::N,,guorga
1069,Kranich::N,,kuor'gâ
1070,Kranich::N,,kuõrgg
1071,Kranich::N,,кӯррк
1072,Krähe::N,,voerhtje
1073,Krähe::N,,gárránis
1074,Krähe::N,,vuoratjis
1075,Krähe::N,,vuoražas
1076,Krähe::N,,vuorččis
1077,Krähe::N,,vuorâč
1078,Krähe::N,,vuõrâč
1079,Krähe::N,,вӯрэч
1080,Kuckuck::N,,gïeke
1081,Kuckuck::N,,giehka
1082,Kuckuck::N,,giehka
1083,Kuckuck::N,,kiehâ
1084,Kuckuck::N,,ǩiõkk
1085,Kuckuck::N,,кӣгк
1086,Schwan::N,,njoktje
1087,Schwan::N,,snjuktja
1088,Schwan::N,,njukča
1089,Schwan::N,,njuhčâ
1090,Schwan::N,,njuhčč
1091,Schwan::N,,нюххч
1092,Fisch::N,,guelie
1093,Fisch::N,,guolle
1094,Fisch::N,,guolli
1095,Fisch::N,,kyeḷi
1096,Fisch::N,,kue´ll
1097,Fisch::N,,кӯлль
1098,Barsch::N,,sihtege
1099,Barsch::N,,vuoskun
1100,Barsch::N,,vuoskku
1101,Barsch::N,,vuásku
1102,Barsch::N,,vuâsk
1103,Barsch::N,,вуэсск
1104,Hecht::N,,haavke
1105,Hecht::N,,hávgga
1106,Hecht::N,,hávga
1107,Hecht::N,,puško
1108,Hecht::N,,nu´ǩǩeš
1109,Hecht::N,,ныгкешь
1110,Schlange[Tier]::N,,gïermesje
1111,Schlange[Tier]::N,,germaj
1112,Schlange[Tier]::N,,gearpmaš
1113,Schlange[Tier]::N,,kyev'đi
1114,Schlange[Tier]::N,,ku´vdd
1115,Schlange[Tier]::N,,кӯввьт
1116,Wurm::N,,mietie
1117,Wurm::N,,maarhke
1118,Wurm::N,,mádo
1119,Wurm::N,,máhtu
1120,Wurm::N,,máátu
1121,Wurm::N,,määtt
1122,Wurm::N,,ма̄дт
1123,Spinne::N,,hievnie
1124,Spinne::N,,hievnne
1125,Spinne::N,,heavdni
1126,Spinne::N,,evni
1127,Spinne::N,,eeunaž
1128,Spinne::N,,о̄а̄з
1129,Ameise::N,,garhke
1130,Ameise::N,,gårkkå
1131,Ameise::N,,gotka
1132,Ameise::N,,kutkâ
1133,Ameise::N,,kotkk
1134,Ameise::N,,ко̄ттк
1135,Laus::N,,dihkie
1136,Laus::N,,dihkke
1137,Laus::N,,dihkki
1138,Laus::N,,tikke
1139,Laus::N,,te´ǩǩ
1140,Laus::N,,тыһкь
1141,Mücke::N,,tjoejhke
1142,Mücke::N,,tjuojkka
1143,Mücke::N,,čuoika
1144,Mücke::N,,čuoš'kâ
1145,Mücke::N,,čuõškk
1146,Mücke::N,,чӯшшк
1147,Fliege::N,,tjoere
1148,Fliege::N,,boerege
1149,Fliege::N,,tjuruk
1150,Fliege::N,,čuru
1151,Fliege::N,,kiärpáš
1152,Fliege::N,,čuâr
1153,Fliege::N,,čuâras
1154,Fliege::N,,чуэраш
1155,Schmetterling::N,,biejjielåbloe
1156,Schmetterling::N,,biejvvelådde
1157,Schmetterling::N,,beaiveloddi
1158,Schmetterling::N,,piäi'vááloddááš
1159,Schmetterling::N,,ä´llbaž
1160,Schmetterling::N,,pei´vvlå´dd
1161,Schmetterling::N,,а̄лльп
1162,Beere::N,,muerjie
1163,Beere::N,,muorjje
1164,Beere::N,,muorji
1165,Beere::N,,myer'ji
1166,Beere::N,,mue´rjj
1167,Beere::N,,мӯррьй
1168,Apfel::N,,æbpla
1169,Apfel::N,,ehpal
1170,Apfel::N,,eppel
1171,Apfel::N,,eahppel
1172,Apfel::N,,я̄блэк
1173,Pilz::N,,goebpere
1174,Pilz::N,,guoppar
1175,Pilz::N,,guoppar
1176,Pilz::N,,kuobâr
1177,Pilz::N,,kuõbbâr
1178,Pilz::N,,кӯмпар
1179,Zwiebel::N,,lööke
1180,Zwiebel::N,,løhkka
1181,Zwiebel::N,,lávki
1182,Zwiebel::N,,luukk
1183,Zwiebel::N,,луквець
1184,Saat::N,,saajoe
1185,Saat::N,,sádjo
1186,Saat::N,,siepman
1187,Saat::N,,siemâ
1188,Saat::N,,siõm
1189,Saat::N,,се̄м
1190,Korn::N,,gernie
1191,Korn::N,,gårnnetjalmme
1192,Korn::N,,gordni
1193,Korn::N,,jiṿe
1194,Korn::N,,ле̄ййп
1195,Heu::N,,suejnieh
1196,Heu::N,,ájvve
1197,Heu::N,,suoidni
1198,Heu::N,,syei'ni
1199,Heu::N,,suei´nn
1200,Heu::N,,сӯййн
1201,Schale::N,,gïrre
1202,Schale::N,,garra
1203,Schale::N,,skádne
1204,Schale::N,,garra
1205,Schale::N,,korrâ
1206,Schale::N,,kõrr
1207,Schale::N,,ю̄дтҍ
1208,Grube::N,,haevtie
1209,Grube::N,,rågge
1210,Grube::N,,gohpi
1211,Grube::N,,roggi
1212,Grube::N,,kyep'pi
1213,Grube::N,,rogge
1214,Grube::N,,rå´ǧǧ
1215,Grube::N,,kåå´pp
1216,Grube::N,,коабпь
1217,Falle::N,,barta
1218,Falle::N,,ruevtie
1219,Falle::N,,gillar
1220,Falle::N,,ruovdde
1221,Falle::N,,rihtá
1222,Falle::N,,báhcahat
1223,Falle::N,,ká'skástâh
1224,Falle::N,,ää´ǧǧes
1225,Falle::N,,кӣлл
1226,Falle::N,,ше̄шшь
1227,Schlinge::N,,latjka
1228,Schlinge::N,,gieras
1229,Schlinge::N,,mohkki
1230,Schlinge::N,,kieḷâ
1231,Schlinge::N,,ǩiõll
1232,Schlinge::N,,ää´ǧǧes
1233,Schlinge::N,,кӣлл
1234,Schlinge::N,,ше̄шшь
1235,Spur::N,,gïeje
1236,Spur::N,,luodda
1237,Spur::N,,joavnes
1238,Spur::N,,luodda
1239,Spur::N,,luod'dâ
1240,Spur::N,,ǩiõjj
1241,Spur::N,,кӣйй
1242,Asche::N,,govne
1243,Asche::N,,gudna
1244,Asche::N,,gutna
1245,Asche::N,,kunnâ
1246,Asche::N,,kunn
1247,Asche::N,,кунн
1248,Dreck::N,,haaskoe
1249,Dreck::N,,lænjok
1250,Dreck::N,,baška
1251,Dreck::N,,duova
1252,Dreck::N,,durdi
1253,Dreck::N,,tuol'vâ
1254,Dreck::N,,sähss
1255,Dreck::N,,са̄ккьс
1256,Eisen::N,,ruevtie
1257,Eisen::N,,ruovdde
1258,Eisen::N,,ruovdi
1259,Eisen::N,,ryev'di
1260,Eisen::N,,ru´vdd
1261,Eisen::N,,рӯввьт
1262,Gold::N,,gullie
1263,Gold::N,,gålle
1264,Gold::N,,golli
1265,Gold::N,,kolle
1266,Gold::N,,kå´ll
1267,Gold::N,,коалль
1268,Silber::N,,sïlpe
1269,Silber::N,,silbba
1270,Silber::N,,silba
1271,Silber::N,,silbâ
1272,Silber::N,,silbb
1273,Silber::N,,сыллп
1274,Kohle::N,,tjïrre
1275,Kohle::N,,tjahta
1276,Kohle::N,,čitna
1277,Kohle::N,,illâ
1278,Kohle::N,,čiđđâ
1279,Kohle::N,,ill
1280,Kohle::N,,ылл
1281,Glas::N,,klaase
1282,Glas::N,,glássa
1283,Glas::N,,lássa
1284,Glas::N,,laasâ
1285,Glas::N,,steehl
1286,Glas::N,,сте̄клэ
1287,Lehm::N,,laejrie
1288,Lehm::N,,lænnjgá
1289,Lehm::N,,láirá
1290,Lehm::N,,njaajâ
1291,Lehm::N,,saavv
1292,Lehm::N,,чуййв
1293,Lehm::N,,чуввьй
1294,Sand::N,,saedtie
1295,Sand::N,,sáttoj
1296,Sand::N,,tjievrra
1297,Sand::N,,sáttu
1298,Sand::N,,čunoi
1299,Sand::N,,vuõddâs
1300,Sand::N,,вӯнтас
1301,Mensch::N,,almetje
1302,Mensch::N,,ulmusj
1303,Mensch::N,,olmmoš
1304,Mensch::N,,olmooš
1305,Mensch::N,,ooumâž
1306,Mensch::N,,олма
1307,Mann::N,,ålma
1308,Mann::N,,ålmåj
1309,Mann::N,,olmmái
1310,Mann::N,,a'lmai
1311,Mann::N,,åålm
1312,Mann::N,,ка̄ллесь
1313,Frau::N,,nyjsene
1314,Frau::N,,nissun
1315,Frau::N,,nisu
1316,Frau::N,,nissoon
1317,Frau::N,,neezzan
1318,Frau::N,,нызан
1319,Kind::N,,maana
1320,Kind::N,,mánná
1321,Kind::N,,mánná
1322,Kind::N,,pärni
1323,Kind::N,,páárnáš
1324,Kind::N,,pä´rnn
1325,Kind::N,,päärnaž
1326,Kind::N,,па̄ррьн
1327,Kind::N,,па̄рнэнч
1328,Junge::N,,påajke
1329,Junge::N,,baernie
1330,Junge::N,,birek
1331,Junge::N,,báhttja
1332,Junge::N,,gánda
1333,Junge::N,,bárdni
1334,Junge::N,,alge
1335,Junge::N,,â´lǧǧ
1336,Junge::N,,pä´rnn
1337,Junge::N,,па̄ррьн
1338,Junge::N,,па̄ррьшя
1339,Mädchen::N,,nïejte
1340,Mädchen::N,,niejdda
1341,Mädchen::N,,nieida
1342,Mädchen::N,,niei'dâ
1343,Mädchen::N,,nijdd
1344,Mädchen::N,,нӣйта
1345,Familie::N,,fuelhkie
1346,Familie::N,,beraj
1347,Familie::N,,fuolkke
1348,Familie::N,,famillja
1349,Familie::N,,bearaš
1350,Familie::N,,peerâ
1351,Familie::N,,piâr
1352,Familie::N,,пӣрас
1353,Großvater::N,,aajja
1354,Großvater::N,,áddjá
1355,Großvater::N,,áddjá
1356,Großvater::N,,äijih
1357,Großvater::N,,ä´jj
1358,Großvater::N,,а̄йя
1359,Großmutter::N,,aahka
1360,Großmutter::N,,áhkko
1361,Großmutter::N,,áhkku
1362,Großmutter::N,,ákku
1363,Großmutter::N,,äkk
1364,Großmutter::N,,ä´ǩǩ
1365,Großmutter::N,,а̄ка
1366,Eltern::N,,eejhtegh
1367,Eltern::N,,æjgát
1368,Eltern::N,,vánhemat
1369,Eltern::N,,va'nhimeh
1370,Eltern::N,,puär'raz
1371,Eltern::N,,ро̄дҍхель
1372,Vater::N,,aehtjie
1373,Vater::N,,áhttje
1374,Vater::N,,áhčči
1375,Vater::N,,eeči
1376,Vater::N,,e´čč
1377,Vater::N,,аджь
1378,Mutter::N,,ietnie
1379,Mutter::N,,iednne
1380,Mutter::N,,eadni
1381,Mutter::N,,enni
1382,Mutter::N,,jeä´n'n
1383,Mutter::N,,е̄ннҍ
1384,Sohn::N,,elkie
1385,Sohn::N,,baernie
1386,Sohn::N,,bárnne
1387,Sohn::N,,bárdni
1388,Sohn::N,,alge
1389,Sohn::N,,pärni
1390,Sohn::N,,â´lǧǧ
1391,Sohn::N,,pä´rnn
1392,Sohn::N,,алльк
1393,Tochter::N,,nïejte
1394,Tochter::N,,daktere
1395,Tochter::N,,niejdda
1396,Tochter::N,,nieida
1397,Tochter::N,,niei'dâ
1398,Tochter::N,,nijdd
1399,Tochter::N,,нӣййт
1400,Bruder::N,,vïelle
1401,Bruder::N,,viellja
1402,Bruder::N,,viellja
1403,Bruder::N,,viljâ
1404,Bruder::N,,vi´llj
1405,Bruder::N,,вӣлльй
1406,Schwester::N,,åabpa
1407,Schwester::N,,oabbá
1408,Schwester::N,,oabbá
1409,Schwester::N,,uáb'bi
1410,Schwester::N,,vuä´b'b
1411,Schwester::N,,вуэррьпенҍ
1412,Onkel::N,,jyøne
1413,Onkel::N,,jiekie
1414,Onkel::N,,tjietsie
1415,Onkel::N,,ænoj
1416,Onkel::N,,iehke
1417,Onkel::N,,eanu
1418,Onkel::N,,eahki
1419,Onkel::N,,čeahci
1420,Onkel::N,,eehi
1421,Onkel::N,,iänui
1422,Onkel::N,,jään
1423,Onkel::N,,čia´cc
1424,Onkel::N,,ӣнн
1425,Tante::N,,seasa
1426,Tante::N,,jijmie
1427,Tante::N,,gåeskie
1428,Tante::N,,goasske
1429,Tante::N,,siessá
1430,Tante::N,,muohtá
1431,Tante::N,,ipmi
1432,Tante::N,,goaski
1433,Tante::N,,siäsá
1434,Tante::N,,sie´ss
1435,Tante::N,,kuä´sǩǩ
1436,Tante::N,,сӣссь
1437,Ehemann::N,,ålma
1438,Ehemann::N,,geelle
1439,Ehemann::N,,boaddnje
1440,Ehemann::N,,gállásjålmåj
1441,Ehemann::N,,isit
1442,Ehemann::N,,boadnji
1443,Ehemann::N,,kääḷis
1444,Ehemann::N,,kuõjj
1445,Ehemann::N,,кӯйй
1446,Ehemann::N,,ка̄ллесь
1447,Ehefrau::N,,gåmma
1448,Ehefrau::N,,måersie
1449,Ehefrau::N,,geellege
1450,Ehefrau::N,,áhkká
1451,Ehefrau::N,,áhkásj
1452,Ehefrau::N,,áhkká
1453,Ehefrau::N,,kálgu
1454,Ehefrau::N,,eemeed
1455,Ehefrau::N,,ä´ǩǩ
1456,Ehefrau::N,,а̄ххьк
1457,Freude::N,,aavoe
1458,Freude::N,,gearjoe
1459,Freude::N,,ávvo
1460,Freude::N,,sjålle
1461,Freude::N,,illu
1462,Freude::N,,iḷo
1463,Freude::N,,rämm
1464,Freude::N,,kuärgg
1465,Freude::N,,räädast
1466,Freude::N,,ро̄а̄мм
1467,Gelächter::N,,föörhkelh
1468,Gelächter::N,,boagos
1469,Gelächter::N,,tjajmos
1470,Gelächter::N,,čaibman
1471,Gelächter::N,,boagusteapmi
1472,Gelächter::N,,gávdnasat
1473,Gelächter::N,,käämmin
1474,Gelächter::N,,smiâhh
1475,Gelächter::N,,тӣшш
1476,Glück::N,,læhkoe
1477,Glück::N,,ávvo
1478,Glück::N,,lihkku
1479,Glück::N,,lukko
1480,Glück::N,,uási
1481,Glück::N,,lekk
1482,Glück::N,,vuâ´ss
1483,Glück::N,,вуэссь
1484,Kummer::N,,sårkoe
1485,Kummer::N,,vádja
1486,Kummer::N,,surggo
1487,Kummer::N,,moraš
1488,Kummer::N,,muurâš
1489,Kummer::N,,pe´ccel
1490,Kummer::N,,пэ̄джь
1491,Kummer::N,,пя̄ццель
1492,Wunsch::N,,vajtele
1493,Wunsch::N,,miella
1494,Wunsch::N,,hállo
1495,Wunsch::N,,áigumuš
1496,Wunsch::N,,tuoivâ
1497,Wunsch::N,,ää´jes
1498,Wunsch::N,,ä´estõs
1499,Wunsch::N,,туввмушш
1500,Lust::N,,luste
1501,Lust::N,,ulla
1502,Lust::N,,hibmo
1503,Lust::N,,hállu
1504,Lust::N,,haalu
1505,Lust::N,,haall
1506,Lust::N,,туввмушш
1507,Geist::N,,aajmoe
1508,Geist::N,,voejkene
1509,Geist::N,,vuojŋŋan
1510,Geist::N,,vuojŋŋanis
1511,Geist::N,,vuoigŋa
1512,Geist::N,,vuoi'ŋâ
1513,Geist::N,,jiõg'g
1514,Geist::N,,čuu´ddes
1515,Geist::N,,мӣлл
1516,Geist::N,,то̄ӆӆк
1517,Gedanke::N,,åssjalommes
1518,Gedanke::N,,ájádus
1519,Gedanke::N,,ussjolmis
1520,Gedanke::N,,jurdda
1521,Gedanke::N,,juurdâ
1522,Gedanke::N,,tu´mm
1523,Gedanke::N,,юрт
1524,Gedächtnis::N,,mojhtese
1525,Gedächtnis::N,,mujtto
1526,Gedächtnis::N,,muitu
1527,Gedächtnis::N,,mušto
1528,Gedächtnis::N,,moštt
1529,Gedächtnis::N,,мушт
1530,Gedächtnis::N,,мӣлл
1531,Verstand::N,,jiermie
1532,Verstand::N,,goerkesh
1533,Verstand::N,,miella
1534,Verstand::N,,jiermme
1535,Verstand::N,,jierbmi
1536,Verstand::N,,fiät'tu
1537,Verstand::N,,toolk
1538,Verstand::N,,jeä´rmm
1539,Verstand::N,,fi´ttjõs
1540,Verstand::N,,мӣлл
1541,Verstand::N,,то̄ӆӆк
1542,Sinn::N,,mïele
1543,Sinn::N,,våajnoe
1544,Sinn::N,,sisadno
1545,Sinn::N,,mierkkidus
1546,Sinn::N,,mearkkašupmi
1547,Sinn::N,,mēinnet
1548,Sinn::N,,me'rhâšuṃe
1549,Sinn::N,,mieḷâ
1550,Sinn::N,,miõll
1551,Sinn::N,,юрт
1552,Sinn::N,,то̄ӆӆк
1553,Grund::N,,sjïeke
1554,Grund::N,,sivva
1555,Grund::N,,sivva
1556,Grund::N,,suijâ
1557,Grund::N,,ää´šš
1558,Grund::N,,а̄шшь
1559,Wahrheit::N,,rïektesvoete
1560,Wahrheit::N,,saetniesvoete
1561,Wahrheit::N,,sádnesvuohta
1562,Wahrheit::N,,duohtavuohta
1563,Wahrheit::N,,tuo'tâvuotâ
1564,Wahrheit::N,,tuõđâšvuõtt
1565,Wahrheit::N,,зо̄абэль
1566,Gespräch::N,,gaskestalleme
1567,Gespräch::N,,ságastibme
1568,Gespräch::N,,ságastallam
1569,Gespräch::N,,ságastallan
1570,Gespräch::N,,ráđ̣ádâllâm
1571,Gespräch::N,,мо̄а̄йнас
1572,Märchen::N,,heamture
1573,Märchen::N,,dålusj subtsas
1574,Märchen::N,,máinnas
1575,Märchen::N,,cukca
1576,Märchen::N,,maainâs
1577,Märchen::N,,maainâs
1578,Märchen::N,,ба̄йхьк
1579,Märchen::N,,мо̄а̄йнас
1580,Erzählung::N,,gåata
1581,Erzählung::N,,vaajese
1582,Erzählung::N,,soptsese
1583,Erzählung::N,,giehtto
1584,Erzählung::N,,mujttalus
1585,Erzählung::N,,muitalus
1586,Erzählung::N,,maainâs
1587,Erzählung::N,,maainâs
1588,Erzählung::N,,мо̄а̄йнас
1589,Nachricht::N,,dïjre
1590,Nachricht::N,,diedádus
1591,Nachricht::N,,diededibme
1592,Nachricht::N,,sáhka
1593,Nachricht::N,,saahâ
1594,Nachricht::N,,a'lmottâs
1595,Nachricht::N,,saakk
1596,Nachricht::N,,i´lmmtõs
1597,Nachricht::N,,со̄а̄гк
1598,Neuigkeit::N,,saernie
1599,Neuigkeit::N,,ådås
1600,Neuigkeit::N,,sáhka
1601,Neuigkeit::N,,sáhka
1602,Neuigkeit::N,,uuđâs
1603,Neuigkeit::N,,saakk
1604,Neuigkeit::N,,о̄дтс
1605,Neuigkeit::N,,со̄а̄гк
1606,Name::N,,nomme
1607,Name::N,,namma
1608,Name::N,,namma
1609,Name::N,,nommâ
1610,Name::N,,nõmm
1611,Name::N,,нэ̄мм
1612,Rätsel::N,,mojnestimmie
1613,Rätsel::N,,árvvádus
1614,Rätsel::N,,árvádus
1615,Rätsel::N,,arvâdâs
1616,Rätsel::N,,a´rvvtõs
1617,Rätsel::N,,а̄ррьв
1618,Rede::N,,håaleme
1619,Rede::N,,hålla
1620,Rede::N,,sáhka
1621,Rede::N,,hástu
1622,Rede::N,,са̄ррнмушш
1623,Sprache::N,,gïele
1624,Sprache::N,,giella
1625,Sprache::N,,giella
1626,Sprache::N,,kieḷâ
1627,Sprache::N,,ǩiõll
1628,Sprache::N,,кӣлл
1629,Stimme::N,,tjoeje
1630,Stimme::N,,jiedna
1631,Stimme::N,,giella
1632,Stimme::N,,jietna
1633,Stimme::N,,jieṇâ
1634,Stimme::N,,jiõnn
1635,Stimme::N,,ӣнн
1636,Wort::N,,baakoe
1637,Wort::N,,báhko
1638,Wort::N,,sátni
1639,Wort::N,,pááhu
1640,Wort::N,,sää´nn
1641,Wort::N,,са̄ннҍ
1642,Zeichen::N,,væhta
1643,Zeichen::N,,mærkka
1644,Zeichen::N,,mearka
1645,Zeichen::N,,merkkâ
1646,Zeichen::N,,meârkk
1647,Zeichen::N,,тӣххт
1648,Lärm::N,,stujmie
1649,Lärm::N,,juhtsa
1650,Lärm::N,,šlápma
1651,Lärm::N,,ruojâ
1652,Lärm::N,,šlaaṃâ
1653,Lärm::N,,šuumm'mõš
1654,Lärm::N,,шэҏҏ
1655,Lärm::N,,ё̄афф
1656,Laut::N,,tjoeje
1657,Laut::N,,jiedna
1658,Laut::N,,jietna
1659,Laut::N,,jieṇâ
1660,Laut::N,,jiõnn
1661,Laut::N,,ӣнн
1662,Ton::N,,tjoeje
1663,Ton::N,,tåvnnå
1664,Ton::N,,tjuodja
1665,Ton::N,,šuokŋa
1666,Ton::N,,nuot'tâ
1667,Ton::N,,suõmm
1668,Ton::N,,ӣнн
1669,Lied::N,,laavloe
1670,Lied::N,,lávla
1671,Lied::N,,lávlla
1672,Lied::N,,laavlâ
1673,Lied::N,,laaul
1674,Lied::N,,ла̄ввл
1675,Ruhe::N,,frïere
1676,Ruhe::N,,raeffie
1677,Ruhe::N,,vuojŋadibme
1678,Ruhe::N,,vuojŋadallam
1679,Ruhe::N,,ráfi
1680,Ruhe::N,,máššu
1681,Ruhe::N,,vuo'iŋâstus
1682,Ruhe::N,,ráávhu
1683,Ruhe::N,,rääuh
1684,Ruhe::N,,vuâŋŋmõš
1685,Ruhe::N,,юэв
1686,Ruhe::N,,вуэӈӈмушш
1687,Leute::N,,aalmoge
1688,Leute::N,,ulmutja
1689,Leute::N,,álbmot
1690,Leute::N,,viehâ
1691,Leute::N,,aalmi
1692,Leute::N,,о̄ллмэ
1693,Volk::N,,aalmoge
1694,Volk::N,,álmmuk
1695,Volk::N,,fuolkke
1696,Volk::N,,álbmot
1697,Volk::N,,aalmug
1698,Volk::N,,aalmi
1699,Volk::N,,нарэдт
1700,Arbeit::N,,barkoe
1701,Arbeit::N,,barggo
1702,Arbeit::N,,rahtjam
1703,Arbeit::N,,bargu
1704,Arbeit::N,,pargo
1705,Arbeit::N,,tyej̣i
1706,Arbeit::N,,likk
1707,Arbeit::N,,tue´jj
1708,Arbeit::N,,лыххк
1709,Gast::N,,guessie
1710,Gast::N,,guosse
1711,Gast::N,,guossi
1712,Gast::N,,kyes'si
1713,Gast::N,,kue´s's
1714,Gast::N,,кӯссь
1715,Geschenk::N,,daevere
1716,Geschenk::N,,sjielege
1717,Geschenk::N,,vadda
1718,Geschenk::N,,vattáldahka
1719,Geschenk::N,,skeaŋka
1720,Geschenk::N,,adaldâh
1721,Geschenk::N,,sǩiâŋkk
1722,Geschenk::N,,тӯмаш
1723,Spiel::N,,spïele
1724,Spiel::N,,stååkedimmie
1725,Spiel::N,,spella
1726,Spiel::N,,stoagos
1727,Spiel::N,,speallu
1728,Spiel::N,,leikkâ
1729,Spiel::N,,siõrr
1730,Spiel::N,,сӣрр
