,Concept_ID,se,kl
713,Wald::N,meahcci,
714,Wald::N,mecci,
715,Wald::N,vyemi,
716,Wald::N,vue´mm,
717,Wald::N,meä´c'c,
718,Wald::N,ля̄ммт,
719,Hügel::N,deava,qattuneq
720,Hügel::N,deava,majuariaq
721,Hügel::N,deava,majorajaaq
722,Hügel::N,deava,qaqqannguaq
723,Hügel::N,dievvá,qattuneq
724,Hügel::N,dievvá,majuariaq
725,Hügel::N,dievvá,majorajaaq
726,Hügel::N,dievvá,qaqqannguaq
727,Hügel::N,dievvá,qattuneq
728,Hügel::N,dievvá,majuariaq
729,Hügel::N,dievvá,majorajaaq
730,Hügel::N,dievvá,qaqqannguaq
731,Hügel::N,čummâ,qattuneq
732,Hügel::N,čummâ,majuariaq
733,Hügel::N,čummâ,majorajaaq
734,Hügel::N,čummâ,qaqqannguaq
735,Hügel::N,pä´rcc,qattuneq
736,Hügel::N,pä´rcc,majuariaq
737,Hügel::N,pä´rcc,majorajaaq
738,Hügel::N,pä´rcc,qaqqannguaq
739,Hügel::N,teä´rmm,qattuneq
740,Hügel::N,teä´rmm,majuariaq
741,Hügel::N,teä´rmm,majorajaaq
742,Hügel::N,teä´rmm,qaqqannguaq
743,Hügel::N,ка̄ннҌт,qattuneq
744,Hügel::N,ка̄ннҌт,majuariaq
745,Hügel::N,ка̄ннҌт,majorajaaq
746,Hügel::N,ка̄ннҌт,qaqqannguaq
747,Anhöhe::N,deava,
748,Anhöhe::N,jalladahke,
749,Anhöhe::N,dievásj,
750,Anhöhe::N,aláš,
751,Anhöhe::N,luohkká,
752,Anhöhe::N,tiävá,
753,Anhöhe::N,poorááš,
754,Anhöhe::N,ču´lpp,
755,Anhöhe::N,škâu´ŋŋ,
756,Anhöhe::N,ка̄ннҌт,
757,Berg::N,bïerje,qaqqaq
758,Berg::N,várre,qaqqaq
759,Berg::N,várri,qaqqaq
760,Berg::N,vääṛi,qaqqaq
761,Berg::N,vää´rr,qaqqaq
762,Berg::N,те̄ррьм,qaqqaq
763,Gipfel::N,dalvese,
764,Gipfel::N,tjåhkkå,
765,Gipfel::N,čohkka,
766,Gipfel::N,čokke,
767,Gipfel::N,čå´ǩǩ,
768,Gipfel::N,ла̄ддҍв,
769,Höhle::N,beajoe,qaarusuk
770,Höhle::N,rájgge,qaarusuk
771,Höhle::N,sluoggo,qaarusuk
772,Höhle::N,biedju,qaarusuk
773,Höhle::N,kuovđâšm,qaarusuk
774,Höhle::N,skuõrr,qaarusuk
775,Höhle::N,вуэӈӈк,qaarusuk
776,Abhang::N,boelte,ippik
777,Abhang::N,boelte,sivinganeq
778,Abhang::N,boelte,sivingajaaq
779,Abhang::N,boelte,kussangajaaq
780,Abhang::N,brijrie,ippik
781,Abhang::N,brijrie,sivinganeq
782,Abhang::N,brijrie,sivingajaaq
783,Abhang::N,brijrie,kussangajaaq
784,Abhang::N,bállte,ippik
785,Abhang::N,bállte,sivinganeq
786,Abhang::N,bállte,sivingajaaq
787,Abhang::N,bállte,kussangajaaq
788,Abhang::N,vielti,ippik
789,Abhang::N,vielti,sivinganeq
790,Abhang::N,vielti,sivingajaaq
791,Abhang::N,vielti,kussangajaaq
792,Abhang::N,luohkká,ippik
793,Abhang::N,luohkká,sivinganeq
794,Abhang::N,luohkká,sivingajaaq
795,Abhang::N,luohkká,kussangajaaq
796,Abhang::N,viel'tti,ippik
797,Abhang::N,viel'tti,sivinganeq
798,Abhang::N,viel'tti,sivingajaaq
799,Abhang::N,viel'tti,kussangajaaq
800,Abhang::N,vie´ltt,ippik
801,Abhang::N,vie´ltt,sivinganeq
802,Abhang::N,vie´ltt,sivingajaaq
803,Abhang::N,vie´ltt,kussangajaaq
804,Abhang::N,луэххк,ippik
805,Abhang::N,луэххк,sivinganeq
806,Abhang::N,луэххк,sivingajaaq
807,Abhang::N,луэххк,kussangajaaq
808,Quelle::N,aajege,
809,Quelle::N,gaaltije,
810,Quelle::N,ája,
811,Quelle::N,ája,
812,Quelle::N,gáldu,
813,Quelle::N,aajâ,
814,Quelle::N,käldee,
815,Quelle::N,lädd,
816,Quelle::N,käivv,
817,Quelle::N,ка̄ййв,
818,Bach::N,johketje,kuunnguaq
819,Bach::N,jåhkå,kuunnguaq
820,Bach::N,jågåsj,kuunnguaq
821,Bach::N,jogaš,kuunnguaq
822,Bach::N,aajâ,kuunnguaq
823,Bach::N,vuäjj,kuunnguaq
824,Bach::N,вуэйй,kuunnguaq
825,Fluss::N,johke,kuuk
826,Fluss::N,ædno,kuuk
827,Fluss::N,jåhkå,kuuk
828,Fluss::N,johka,kuuk
829,Fluss::N,juuhâ,kuuk
830,Fluss::N,jokk,kuuk
831,Fluss::N,jeänn,kuuk
832,Fluss::N,ё̄гк,kuuk
833,Ufer::N,beala,sissap sinaa
834,Ufer::N,gádde,sissap sinaa
835,Ufer::N,gáddi,sissap sinaa
836,Ufer::N,riddo,sissap sinaa
837,Ufer::N,redd,sissap sinaa
838,Ufer::N,рыннт,sissap sinaa
839,Küste::N,mïere,sineriak
840,Küste::N,gaedtie,sineriak
841,Küste::N,merragádde,sineriak
842,Küste::N,merraguovllo,sineriak
843,Küste::N,gáddi,sineriak
844,Küste::N,riddo,sineriak
845,Küste::N,miârr'redd,sineriak
846,Küste::N,рыннт,sineriak
847,Festland::N,gaedtie,
848,Festland::N,gádde,
849,Festland::N,nannán,
850,Festland::N,kušknjâs,
851,Festland::N,eennâm,
852,Festland::N,jânnam,
853,Festland::N,ма̄ннтэр,
854,Meer::N,mearoe,imaq
855,Meer::N,merra,imaq
856,Meer::N,nuorre,imaq
857,Meer::N,áhpi,imaq
858,Meer::N,mearra,imaq
859,Meer::N,meeṛâ,imaq
860,Meer::N,miârr,imaq
861,Meer::N,ме̄рр,imaq
862,Bucht::N,loekte,ikeq
863,Bucht::N,loekte,kangerluk
864,Bucht::N,loekte,kangerliumaneq
865,Bucht::N,oagge,ikeq
866,Bucht::N,oagge,kangerluk
867,Bucht::N,oagge,kangerliumaneq
868,Bucht::N,luokta,ikeq
869,Bucht::N,luokta,kangerluk
870,Bucht::N,luokta,kangerliumaneq
871,Bucht::N,luokta,ikeq
872,Bucht::N,luokta,kangerluk
873,Bucht::N,luokta,kangerliumaneq
874,Bucht::N,čuáj̣á,ikeq
875,Bucht::N,čuáj̣á,kangerluk
876,Bucht::N,čuáj̣á,kangerliumaneq
877,Bucht::N,luhtt,ikeq
878,Bucht::N,luhtt,kangerluk
879,Bucht::N,luhtt,kangerliumaneq
880,Bucht::N,вӯнн,ikeq
881,Bucht::N,вӯнн,kangerluk
882,Bucht::N,вӯнн,kangerliumaneq
883,Bucht::N,лӯххт,ikeq
884,Bucht::N,лӯххт,kangerluk
885,Bucht::N,лӯххт,kangerliumaneq
886,Insel::N,sååle,qeqertaq
887,Insel::N,suoloj,qeqertaq
888,Insel::N,suolu,qeqertaq
889,Insel::N,suálui,qeqertaq
890,Insel::N,suâl,qeqertaq
891,Insel::N,суэл,qeqertaq
892,Blume::N,rïesege,naasoq
893,Blume::N,giedjek,naasoq
894,Blume::N,rássi,naasoq
895,Blume::N,kukká,naasoq
896,Blume::N,heä´rvvrää´ss,naasoq
897,Blume::N,ывьнэнч,naasoq
898,Gras::N,kraesie,ivigaq
899,Gras::N,rásse,ivigaq
900,Gras::N,rássi,ivigaq
901,Gras::N,rääsi,ivigaq
902,Gras::N,rää´ss,ivigaq
903,Gras::N,ра̄ссь,ivigaq
904,Wurzel::N,roehtse,niulutaq
905,Wurzel::N,ruohttsa,niulutaq
906,Wurzel::N,ruohtas,niulutaq
907,Wurzel::N,veedis,niulutaq
908,Wurzel::N,vue´ddes,niulutaq
909,Wurzel::N,вуэнҍтэсь,niulutaq
910,Baum::N,moere,orpik
911,Baum::N,muorra,orpik
912,Baum::N,muorra,orpik
913,Baum::N,muoṛâ,orpik
914,Baum::N,muõrr,orpik
915,Baum::N,мӯрр,orpik
916,Stamm::N,ståamhpe,kanaartaq
917,Stamm::N,mátta,kanaartaq
918,Stamm::N,galda,kanaartaq
919,Stamm::N,ruŋgo,kanaartaq
920,Stamm::N,stokk,kanaartaq
921,Stamm::N,мӯрр,kanaartaq
922,Stamm::N,кэ̄ллт,kanaartaq
923,Rinde::N,gïrre,ameraq
924,Rinde::N,baarhkoe,ameraq
925,Rinde::N,bárkko,ameraq
926,Rinde::N,ostu,ameraq
927,Rinde::N,bárku,ameraq
928,Rinde::N,korrâ,ameraq
929,Rinde::N,kõrr,ameraq
930,Rinde::N,pärkk,ameraq
931,Rinde::N,кэ̄рр,ameraq
932,Rinde::N,па̄ҏҏк,ameraq
933,Ast::N,åeksie,avalequt
934,Ast::N,oakse,avalequt
935,Ast::N,oaksi,avalequt
936,Ast::N,uák'si,avalequt
937,Ast::N,å´hss,avalequt
938,Ast::N,вуэккьс,avalequt
939,Zweig::N,åeksie,avalequt
940,Zweig::N,oakse,avalequt
941,Zweig::N,rissi,avalequt
942,Zweig::N,syeṛi,avalequt
943,Zweig::N,sue´rr,avalequt
944,Zweig::N,рыссе,avalequt
945,Blatt::N,plienie,pilutaq
946,Blatt::N,lassta,pilutaq
947,Blatt::N,lasta,pilutaq
948,Blatt::N,lostâ,pilutaq
949,Blatt::N,lõstt,pilutaq
950,Blatt::N,лэ̄сст,pilutaq
951,Birke::N,såekie,patitsit
952,Birke::N,soahke,patitsit
953,Birke::N,soahki,patitsit
954,Birke::N,suáhi,patitsit
955,Birke::N,suâ´ǩǩ,patitsit
956,Birke::N,пе̄ссьмӯрр,patitsit
957,Kiefer[Baum]::N,bietsie,
958,Kiefer[Baum]::N,hájkka,
959,Kiefer[Baum]::N,biehtse,
960,Kiefer[Baum]::N,beahci,
961,Kiefer[Baum]::N,peeci,
962,Kiefer[Baum]::N,pie´cc,
963,Kiefer[Baum]::N,пе̄дзь,
964,Weide[Baum]::N,saalje,palleq
965,Weide[Baum]::N,sállja,palleq
966,Weide[Baum]::N,sieđga,palleq
967,Weide[Baum]::N,puájui,palleq
968,Weide[Baum]::N,puäi,palleq
969,Weide[Baum]::N,пуай,palleq
970,Tanne::N,goese,orsuerneq
971,Tanne::N,guossa,orsuerneq
972,Tanne::N,guossa,orsuerneq
973,Tanne::N,kuosâ,orsuerneq
974,Tanne::N,kuõss,orsuerneq
975,Tanne::N,кӯсс,orsuerneq
976,Horn::N,tjåervie,nassuk
977,Horn::N,tjoarvve,nassuk
978,Horn::N,čoarvi,nassuk
979,Horn::N,čuár'vi,nassuk
980,Horn::N,čuä´rvv,nassuk
981,Horn::N,чуэррьв,nassuk
982,Feder::N,badtse,suluk
983,Feder::N,dålgge,suluk
984,Feder::N,bozza,suluk
985,Feder::N,puzzâ,suluk
986,Feder::N,tolge,suluk
987,Feder::N,poʒʒ,suluk
988,Feder::N,по̄ннц,suluk
989,Fell::N,njaltja,ameq
990,Fell::N,duollje,ameq
991,Fell::N,náhkki,ameq
992,Fell::N,dorkkas,ameq
993,Fell::N,turkkâ,ameq
994,Fell::N,tyel'ji,ameq
995,Fell::N,nähki,ameq
996,Fell::N,torkk,ameq
997,Fell::N,čåu´dd,ameq
998,Fell::N,tue´l'lj,ameq
999,Fell::N,тӯлльй,ameq
1000,Flügel::N,såaja,suluk
1001,Flügel::N,såaja,isaroq
1002,Flügel::N,såajoe,suluk
1003,Flügel::N,såajoe,isaroq
1004,Flügel::N,soadje,suluk
1005,Flügel::N,soadje,isaroq
1006,Flügel::N,soadji,suluk
1007,Flügel::N,soadji,isaroq
1008,Flügel::N,suáj̣á,suluk
1009,Flügel::N,suáj̣á,isaroq
1010,Flügel::N,suäjj,suluk
1011,Flügel::N,suäjj,isaroq
1012,Flügel::N,суэйй,suluk
1013,Flügel::N,суэйй,isaroq
1014,Klaue::N,gadtse,kukik
1015,Klaue::N,guober,kukik
1016,Klaue::N,gazza,kukik
1017,Klaue::N,kozzâ,kukik
1018,Klaue::N,kõʒʒ,kukik
1019,Klaue::N,кэ̄ннц,kukik
1020,Kralle::N,gadtse,kukik
1021,Kralle::N,gadtsa,kukik
1022,Kralle::N,gazza,kukik
1023,Kralle::N,kozzâ,kukik
1024,Kralle::N,kõʒʒ,kukik
1025,Kralle::N,ке̄бпель,kukik
1026,Schwanz::N,siejpie,pamioq
1027,Schwanz::N,siejpie,paperuusaq
1028,Schwanz::N,siejbbe,pamioq
1029,Schwanz::N,siejbbe,paperuusaq
1030,Schwanz::N,bađuš,pamioq
1031,Schwanz::N,bađuš,paperuusaq
1032,Schwanz::N,seaibi,pamioq
1033,Schwanz::N,seaibi,paperuusaq
1034,Schwanz::N,seibi,pamioq
1035,Schwanz::N,seibi,paperuusaq
1036,Schwanz::N,sei´bb,pamioq
1037,Schwanz::N,sei´bb,paperuusaq
1038,Schwanz::N,piä´cciǩ,pamioq
1039,Schwanz::N,piä´cciǩ,paperuusaq
1040,Schwanz::N,пиджь,pamioq
1041,Schwanz::N,пиджь,paperuusaq
1042,Schwanz::N,се̄ййп,pamioq
1043,Schwanz::N,се̄ййп,paperuusaq
1044,Schwanz::N,пе̄цехь,pamioq
1045,Schwanz::N,пе̄цехь,paperuusaq
1046,Ei::N,munnie,mannik
1047,Ei::N,månne,mannik
1048,Ei::N,monni,mannik
1049,Ei::N,maṇe,mannik
1050,Ei::N,mââ´nn,mannik
1051,Ei::N,маннҍ,mannik
1052,Nest::N,biesie,ullut
1053,Nest::N,biesse,ullut
1054,Nest::N,beassi,ullut
1055,Nest::N,peesi,ullut
1056,Nest::N,piervâl,ullut
1057,Nest::N,piä´ss,ullut
1058,Nest::N,пе̄ссь,ullut
1059,Bau::N,biesie,ini
1060,Bau::N,biedjo,ini
1061,Bau::N,liesso,ini
1062,Bau::N,biedju,ini
1063,Bau::N,piäju,ini
1064,Bau::N,вуэӈӈк,ini
1065,Tier::N,juvre,uumasoq
1066,Tier::N,udos,uumasoq
1067,Tier::N,divrre,uumasoq
1068,Tier::N,luohtok,uumasoq
1069,Tier::N,ealli,uumasoq
1070,Tier::N,ellee,uumasoq
1071,Tier::N,jie´lli,uumasoq
1072,Tier::N,жыва,uumasoq
1073,Herde::N,dåehkie,unguukkat
1074,Herde::N,ællo,unguukkat
1075,Herde::N,fuovva,unguukkat
1076,Herde::N,doahkki,unguukkat
1077,Herde::N,čagge,unguukkat
1078,Herde::N,tukk,unguukkat
1079,Herde::N,vâ´lvv,unguukkat
1080,Herde::N,чуэз,unguukkat
1081,Herde::N,чӣгар,unguukkat
1082,Kuh::N,govse,ussik
1083,Kuh::N,gussa,ussik
1084,Kuh::N,gussa,ussik
1085,Kuh::N,kussâ,ussik
1086,Kuh::N,kuss,ussik
1087,Kuh::N,лӣххьм,ussik
1088,Bulle::N,vuaksa,angukulak
1089,Bulle::N,vuaksa,anguteralak
1090,Bulle::N,vuaksa,angutikulooq
1091,Bulle::N,vuoksá,angukulak
1092,Bulle::N,vuoksá,anguteralak
1093,Bulle::N,vuoksá,angutikulooq
1094,Bulle::N,heargi,angukulak
1095,Bulle::N,heargi,anguteralak
1096,Bulle::N,heargi,angutikulooq
1097,Bulle::N,vuák'sá,angukulak
1098,Bulle::N,vuák'sá,anguteralak
1099,Bulle::N,vuák'sá,angutikulooq
1100,Bulle::N,ergi,angukulak
1101,Bulle::N,ergi,anguteralak
1102,Bulle::N,ergi,angutikulooq
1103,Bulle::N,vuâhss,angukulak
1104,Bulle::N,vuâhss,anguteralak
1105,Bulle::N,vuâhss,angutikulooq
1106,Bulle::N,е̄ррьк,angukulak
1107,Bulle::N,е̄ррьк,anguteralak
1108,Bulle::N,е̄ррьк,angutikulooq
1109,Pferd::N,hierkie,
1110,Pferd::N,råsse,
1111,Pferd::N,hæssta,
1112,Pferd::N,heavuš,
1113,Pferd::N,hiävuš,
1114,Pferd::N,heävaš,
1115,Pferd::N,ро̄ссь,
1116,Schaf::N,sïrve,sava
1117,Schaf::N,sávttsa,sava
1118,Schaf::N,sávza,sava
1119,Schaf::N,savzâ,sava
1120,Schaf::N,sauʒʒ,sava
1121,Schaf::N,ла̄мьпесь,sava
1122,Schwein::N,snurke,puuluki
1123,Schwein::N,svijnne,puuluki
1124,Schwein::N,spiidni,puuluki
1125,Schwein::N,šahe,puuluki
1126,Schwein::N,šââ´ǩǩ,puuluki
1127,Schwein::N,ша̄гкь,puuluki
1128,Hund::N,bïenje,qimmeq
1129,Hund::N,bena,qimmeq
1130,Hund::N,beana,qimmeq
1131,Hund::N,peenuv,qimmeq
1132,Hund::N,piânnai,qimmeq
1133,Hund::N,пе̄ннэ,qimmeq
1134,Katze::N,gaahtoe,puisaaq
1135,Katze::N,gáhtto,puisaaq
1136,Katze::N,bussá,puisaaq
1137,Katze::N,kissá,puisaaq
1138,Katze::N,kaass,puisaaq
1139,Katze::N,ко̄а̄сс,puisaaq
1140,Bär::N,gumsie,allaq
1141,Bär::N,biernna,allaq
1142,Bär::N,guovža,allaq
1143,Bär::N,bierdna,allaq
1144,Bär::N,kuob'žâ,allaq
1145,Bär::N,kue´bǯǯ,allaq
1146,Bär::N,та̄лл,allaq
1147,Eichhörnchen::N,åeruve,sissinnguaq
1148,Eichhörnchen::N,oarre,sissinnguaq
1149,Eichhörnchen::N,oarri,sissinnguaq
1150,Eichhörnchen::N,uár'ree,sissinnguaq
1151,Eichhörnchen::N,vuä´r'rev,sissinnguaq
1152,Eichhörnchen::N,вуэррев,sissinnguaq
1153,Elch::N,ïelje,
1154,Elch::N,ællja,
1155,Elch::N,sarvva,
1156,Elch::N,ealga,
1157,Elch::N,sorvâ,
1158,Elch::N,sõrvv,
1159,Elch::N,сэ̄ррв,
1160,Fuchs::N,riepie,terianniaq
1161,Fuchs::N,riebij,terianniaq
1162,Fuchs::N,rieban,terianniaq
1163,Fuchs::N,riemnjis,terianniaq
1164,Fuchs::N,rie´mjj,terianniaq
1165,Fuchs::N,рӣммьн,terianniaq
1166,Hase::N,njåemele,ukaleq
1167,Hase::N,njoammel,ukaleq
1168,Hase::N,njoammil,ukaleq
1169,Hase::N,njuámmil,ukaleq
1170,Hase::N,njue´m'mel,ukaleq
1171,Hase::N,нюэммель,ukaleq
1172,Maus::N,snjeara,teriannguaq
1173,Maus::N,snjierrá,teriannguaq
1174,Maus::N,sáhpán,teriannguaq
1175,Maus::N,säplig,teriannguaq
1176,Maus::N,sä´ppli,teriannguaq
1177,Maus::N,са̄хпьлинк,teriannguaq
1178,Wolf::N,sïejpe,amaroq
1179,Wolf::N,stálppe,amaroq
1180,Wolf::N,stáhkke,amaroq
1181,Wolf::N,ruomas,amaroq
1182,Wolf::N,kumpe,amaroq
1183,Wolf::N,návdi,amaroq
1184,Wolf::N,kumppi,amaroq
1185,Wolf::N,ku´mpp,amaroq
1186,Wolf::N,pââ´ldes,amaroq
1187,Wolf::N,чиррм,amaroq
1188,Wolf::N,пальтӭсь,amaroq
1189,Vogel::N,ledtie,timmiaq
1190,Vogel::N,lådde,timmiaq
1191,Vogel::N,loddi,timmiaq
1192,Vogel::N,lodde,timmiaq
1193,Vogel::N,lå´dd,timmiaq
1194,Vogel::N,лоаннҍт,timmiaq
1195,Schwarm::N,dåehkie,
1196,Schwarm::N,doahkke,
1197,Schwarm::N,doahkki,
1198,Schwarm::N,tuák'ki,
1199,Schwarm::N,parvv,
1200,Schwarm::N,туххк,
1201,Huhn::N,vöönhtse,kukkukooq
1202,Huhn::N,vöönhtse,marloraaqaaq
1203,Huhn::N,vuonntsá,kukkukooq
1204,Huhn::N,vuonntsá,marloraaqaaq
1205,Huhn::N,vuonccis,kukkukooq
1206,Huhn::N,vuonccis,marloraaqaaq
1207,Huhn::N,kääṇi,kukkukooq
1208,Huhn::N,kääṇi,marloraaqaaq
1209,Huhn::N,kää´nn,kukkukooq
1210,Huhn::N,kää´nn,marloraaqaaq
1211,Huhn::N,ка̄ннҌ,kukkukooq
1212,Huhn::N,ка̄ннҌ,marloraaqaaq
1213,Hahn::N,deere,kiasiusaq
1214,Hahn::N,hádna,kiasiusaq
1215,Hahn::N,åresvuonntsá,kiasiusaq
1216,Hahn::N,vuonccis,kiasiusaq
1217,Hahn::N,kääṇi,kiasiusaq
1218,Hahn::N,åå´reskää´nn,kiasiusaq
1219,Hahn::N,пе̄ттэх,kiasiusaq
1220,Gans::N,gaase,nerleq
1221,Gans::N,gássa,nerleq
1222,Gans::N,čuonji,nerleq
1223,Gans::N,čuá'njá,nerleq
1224,Gans::N,čue´nj,nerleq
1225,Gans::N,чуэнь,nerleq
1226,Adler::N,aarhtse,nattoralik
1227,Adler::N,goasskem,nattoralik
1228,Adler::N,goaskin,nattoralik
1229,Adler::N,kuás'kim,nattoralik
1230,Adler::N,kuä´cǩǩem,nattoralik
1231,Adler::N,куэцькем,nattoralik
1232,Ente::N,tjååtsele,
1233,Ente::N,vuojatjis,
1234,Ente::N,čáhceloddi,
1235,Ente::N,vuonjâč,
1236,Ente::N,vuõnjâč,
1237,Ente::N,ча̄дзьлоаннҍт,
1238,Eule::N,snjågloe,uppik
1239,Eule::N,skunjok,uppik
1240,Eule::N,skuolfi,uppik
1241,Eule::N,ijjâlodde,uppik
1242,Eule::N,iiđsaž,uppik
1243,Eule::N,кунньлоаннҍт,uppik
1244,Eule::N,чӯзэм вуэһпэй,uppik
1245,Kranich::N,goerke,qorlorfik
1246,Kranich::N,guorgga,qorlorfik
1247,Kranich::N,guorga,qorlorfik
1248,Kranich::N,kuor'gâ,qorlorfik
1249,Kranich::N,kuõrgg,qorlorfik
1250,Kranich::N,кӯррк,qorlorfik
1251,Krähe::N,voerhtje,tuluatsiaq
1252,Krähe::N,gárránis,tuluatsiaq
1253,Krähe::N,vuoratjis,tuluatsiaq
1254,Krähe::N,vuoražas,tuluatsiaq
1255,Krähe::N,vuorččis,tuluatsiaq
1256,Krähe::N,vuorâč,tuluatsiaq
1257,Krähe::N,vuõrâč,tuluatsiaq
1258,Krähe::N,вӯрэч,tuluatsiaq
1259,Kuckuck::N,gïeke,kukkooq
1260,Kuckuck::N,giehka,kukkooq
1261,Kuckuck::N,giehka,kukkooq
1262,Kuckuck::N,kiehâ,kukkooq
1263,Kuckuck::N,ǩiõkk,kukkooq
1264,Kuckuck::N,кӣгк,kukkooq
1265,Schwan::N,njoktje,qussuk
1266,Schwan::N,snjuktja,qussuk
1267,Schwan::N,njukča,qussuk
1268,Schwan::N,njuhčâ,qussuk
1269,Schwan::N,njuhčč,qussuk
1270,Schwan::N,нюххч,qussuk
1271,Fisch::N,guelie,aalisagaq
1272,Fisch::N,guolle,aalisagaq
1273,Fisch::N,guolli,aalisagaq
1274,Fisch::N,kyeḷi,aalisagaq
1275,Fisch::N,kue´ll,aalisagaq
1276,Fisch::N,кӯлль,aalisagaq
1277,Barsch::N,sihtege,
1278,Barsch::N,vuoskun,
1279,Barsch::N,vuoskku,
1280,Barsch::N,vuásku,
1281,Barsch::N,vuâsk,
1282,Barsch::N,вуэсск,
1283,Hecht::N,haavke,
1284,Hecht::N,hávgga,
1285,Hecht::N,hávga,
1286,Hecht::N,puško,
1287,Hecht::N,nu´ǩǩeš,
1288,Hecht::N,ныгкешь,
1289,Schlange[Tier]::N,gïermesje,pulateriarsuk
1290,Schlange[Tier]::N,gïermesje,pulateriaarsuk
1291,Schlange[Tier]::N,germaj,pulateriarsuk
1292,Schlange[Tier]::N,germaj,pulateriaarsuk
1293,Schlange[Tier]::N,gearpmaš,pulateriarsuk
1294,Schlange[Tier]::N,gearpmaš,pulateriaarsuk
1295,Schlange[Tier]::N,kyev'đi,pulateriarsuk
1296,Schlange[Tier]::N,kyev'đi,pulateriaarsuk
1297,Schlange[Tier]::N,ku´vdd,pulateriarsuk
1298,Schlange[Tier]::N,ku´vdd,pulateriaarsuk
1299,Schlange[Tier]::N,кӯввьт,pulateriarsuk
1300,Schlange[Tier]::N,кӯввьт,pulateriaarsuk
1301,Wurm::N,mietie,
1302,Wurm::N,maarhke,
1303,Wurm::N,mádo,
1304,Wurm::N,máhtu,
1305,Wurm::N,máátu,
1306,Wurm::N,määtt,
1307,Wurm::N,ма̄дт,
1308,Spinne::N,hievnie,aasiaq
1309,Spinne::N,hievnie,nissavaarsuk
1310,Spinne::N,hievnne,aasiaq
1311,Spinne::N,hievnne,nissavaarsuk
1312,Spinne::N,heavdni,aasiaq
1313,Spinne::N,heavdni,nissavaarsuk
1314,Spinne::N,evni,aasiaq
1315,Spinne::N,evni,nissavaarsuk
1316,Spinne::N,eeunaž,aasiaq
1317,Spinne::N,eeunaž,nissavaarsuk
1318,Spinne::N,о̄а̄з,aasiaq
1319,Spinne::N,о̄а̄з,nissavaarsuk
1320,Ameise::N,garhke,uniaaluk
1321,Ameise::N,gårkkå,uniaaluk
1322,Ameise::N,gotka,uniaaluk
1323,Ameise::N,kutkâ,uniaaluk
1324,Ameise::N,kotkk,uniaaluk
1325,Ameise::N,ко̄ттк,uniaaluk
1326,Laus::N,dihkie,kumak
1327,Laus::N,dihkke,kumak
1328,Laus::N,dihkki,kumak
1329,Laus::N,tikke,kumak
1330,Laus::N,te´ǩǩ,kumak
1331,Laus::N,тыһкь,kumak
1332,Mücke::N,tjoejhke,ippernaq
1333,Mücke::N,tjuojkka,ippernaq
1334,Mücke::N,čuoika,ippernaq
1335,Mücke::N,čuoš'kâ,ippernaq
1336,Mücke::N,čuõškk,ippernaq
1337,Mücke::N,чӯшшк,ippernaq
1338,Fliege::N,tjoere,ippernaq
1339,Fliege::N,boerege,ippernaq
1340,Fliege::N,tjuruk,ippernaq
1341,Fliege::N,čuru,ippernaq
1342,Fliege::N,kiärpáš,ippernaq
1343,Fliege::N,čuâr,ippernaq
1344,Fliege::N,čuâras,ippernaq
1345,Fliege::N,чуэраш,ippernaq
1346,Schmetterling::N,biejjielåbloe,paluaq
1347,Schmetterling::N,biejjielåbloe,pakkaluaq
1348,Schmetterling::N,biejjielåbloe,utsuppaluaq
1349,Schmetterling::N,biejjielåbloe,taqaleqisaaq
1350,Schmetterling::N,biejvvelådde,paluaq
1351,Schmetterling::N,biejvvelådde,pakkaluaq
1352,Schmetterling::N,biejvvelådde,utsuppaluaq
1353,Schmetterling::N,biejvvelådde,taqaleqisaaq
1354,Schmetterling::N,beaiveloddi,paluaq
1355,Schmetterling::N,beaiveloddi,pakkaluaq
1356,Schmetterling::N,beaiveloddi,utsuppaluaq
1357,Schmetterling::N,beaiveloddi,taqaleqisaaq
1358,Schmetterling::N,piäi'vááloddááš,paluaq
1359,Schmetterling::N,piäi'vááloddááš,pakkaluaq
1360,Schmetterling::N,piäi'vááloddááš,utsuppaluaq
1361,Schmetterling::N,piäi'vááloddááš,taqaleqisaaq
1362,Schmetterling::N,ä´llbaž,paluaq
1363,Schmetterling::N,ä´llbaž,pakkaluaq
1364,Schmetterling::N,ä´llbaž,utsuppaluaq
1365,Schmetterling::N,ä´llbaž,taqaleqisaaq
1366,Schmetterling::N,pei´vvlå´dd,paluaq
1367,Schmetterling::N,pei´vvlå´dd,pakkaluaq
1368,Schmetterling::N,pei´vvlå´dd,utsuppaluaq
1369,Schmetterling::N,pei´vvlå´dd,taqaleqisaaq
1370,Schmetterling::N,а̄лльп,paluaq
1371,Schmetterling::N,а̄лльп,pakkaluaq
1372,Schmetterling::N,а̄лльп,utsuppaluaq
1373,Schmetterling::N,а̄лльп,taqaleqisaaq
1374,Beere::N,muerjie,paarmaq
1375,Beere::N,muerjie,paarngaq
1376,Beere::N,muorjje,paarmaq
1377,Beere::N,muorjje,paarngaq
1378,Beere::N,muorji,paarmaq
1379,Beere::N,muorji,paarngaq
1380,Beere::N,myer'ji,paarmaq
1381,Beere::N,myer'ji,paarngaq
1382,Beere::N,mue´rjj,paarmaq
1383,Beere::N,mue´rjj,paarngaq
1384,Beere::N,мӯррьй,paarmaq
1385,Beere::N,мӯррьй,paarngaq
