,Concept_ID,se,ce
2437,Bündel::N,gurppe,кочар
2438,Bündel::N,gihppu,кочар
2439,Bündel::N,kiäs'tu,кочар
2440,Bündel::N,šnâpp,кочар
2441,Bündel::N,пуччк,кочар
2442,Tasche::N,veaskoe,тӏоьрмиг
2443,Tasche::N,væssko,тӏоьрмиг
2444,Tasche::N,lávkka,тӏоьрмиг
2445,Tasche::N,lávka,тӏоьрмиг
2446,Tasche::N,seahkka,тӏоьрмиг
2447,Tasche::N,lavkkâ,тӏоьрмиг
2448,Tasche::N,laukk,тӏоьрмиг
2449,Tasche::N,суӎӎьк,тӏоьрмиг
2450,Tasche::N,ло̄а̄ффк,тӏоьрмиг
2451,Eimer::N,bæhtoe,чийлик
2452,Eimer::N,skiello,чийлик
2453,Eimer::N,skállu,чийлик
2454,Eimer::N,eebir,чийлик
2455,Eimer::N,skääll,чийлик
2456,Eimer::N,е̄мьперь,чийлик
2457,Deckel::N,luehkie,негӏар
2458,Deckel::N,låhkke,негӏар
2459,Deckel::N,lohkki,негӏар
2460,Deckel::N,lokke,негӏар
2461,Deckel::N,lå´ǩǩ,негӏар
2462,Deckel::N,ко̄а̄ххтнэсс,негӏар
2463,Geschirr::N,lihtie,пхьегӏа
2464,Geschirr::N,lihte,пхьегӏа
2465,Geschirr::N,lihtit,пхьегӏа
2466,Geschirr::N,litte,пхьегӏа
2467,Geschirr::N,kärldõk,пхьегӏа
2468,Geschirr::N,ка̄ррь,пхьегӏа
2469,Sack::N,voesse,гали
2470,Sack::N,vuossa,гали
2471,Sack::N,seahkka,гали
2472,Sack::N,sekkâ,гали
2473,Sack::N,siâk'k,гали
2474,Sack::N,ве̄ҏҏц,гали
2475,Tasse::N,guksie,кад
2476,Tasse::N,gåhppå,кад
2477,Tasse::N,gohppu,кад
2478,Tasse::N,pollo,кад
2479,Tasse::N,kopp,кад
2480,Tasse::N,на̄ххьп,кад
2481,Topf::N,baetie,яй
2482,Topf::N,krovhte,яй
2483,Topf::N,rujtta,яй
2484,Topf::N,giebbme,яй
2485,Topf::N,báhti,яй
2486,Topf::N,gievdni,яй
2487,Topf::N,pääti,яй
2488,Topf::N,kruâitt,яй
2489,Topf::N,кӣммьн,яй
2490,Kessel::N,giebnie,яй
2491,Kessel::N,skallo,яй
2492,Kessel::N,giebbme,яй
2493,Kessel::N,gieđbmi,яй
2494,Kessel::N,kiem'ni,яй
2495,Kessel::N,ǩie´mnn,яй
2496,Kessel::N,кӣммьн,яй
2497,Essen::N,åesie,юург
2498,Essen::N,beapmoe,юург
2499,Essen::N,biebbmo,юург
2500,Essen::N,borramuš,юург
2501,Essen::N,purrâmâš,юург
2502,Essen::N,porrmõš,юург
2503,Essen::N,по̄ррмушш,юург
2504,Nahrung::N,beapmoe,кхача
2505,Nahrung::N,biebbmo,кхача
2506,Nahrung::N,biebmu,кхача
2507,Nahrung::N,purrâmâš,кхача
2508,Nahrung::N,porrmõš,кхача
2509,Nahrung::N,по̄ррмушш,кхача
2510,Speise::N,beapmoe,юург
2511,Speise::N,biebbmo,юург
2512,Speise::N,biebmu,юург
2513,Speise::N,määlis,юург
2514,Speise::N,aasâs,юург
2515,Speise::N,porrmõš,юург
2516,Speise::N,по̄ррмушш,юург
2517,Fleisch::N,bearkoe,жижиг
2518,Fleisch::N,oadtje,жижиг
2519,Fleisch::N,bierggo,жижиг
2520,Fleisch::N,biergu,жижиг
2521,Fleisch::N,uáž'ži,жижиг
2522,Fleisch::N,vuä´ǯ'ǯ,жижиг
2523,Fleisch::N,вуэннч,жижиг
2524,Getreide::N,gernie,буьртиг
2525,Getreide::N,gårnne,буьртиг
2526,Getreide::N,gordni,буьртиг
2527,Getreide::N,valje,буьртиг
2528,Getreide::N,ле̄ййп,буьртиг
2529,Brei::N,kraavhtse,xудар
2530,Brei::N,ráktsa,xудар
2531,Brei::N,buvru,xудар
2532,Brei::N,suoḥâd,xудар
2533,Brei::N,hutt,xудар
2534,Brei::N,уххт,xудар
2535,Brot::N,gaahkoe,бепиг
2536,Brot::N,gaahkoe,кхаллар
2537,Brot::N,lájbbe,бепиг
2538,Brot::N,lájbbe,кхаллар
2539,Brot::N,stummpa,бепиг
2540,Brot::N,stummpa,кхаллар
2541,Brot::N,láibi,бепиг
2542,Brot::N,láibi,кхаллар
2543,Brot::N,gáhkku,бепиг
2544,Brot::N,gáhkku,кхаллар
2545,Brot::N,leibi,бепиг
2546,Brot::N,leibi,кхаллар
2547,Brot::N,lei´bb,бепиг
2548,Brot::N,lei´bb,кхаллар
2549,Brot::N,ле̄ййп,бепиг
2550,Brot::N,ле̄ййп,кхаллар
2551,Scheibe::N,snaejrie,цастар
2552,Scheibe::N,sárdde,цастар
2553,Scheibe::N,vajahas,цастар
2554,Scheibe::N,časkkis,цастар
2555,Scheibe::N,ča'skes,цастар
2556,Scheibe::N,ku´sǩǩ,цастар
2557,Scheibe::N,кусськ,цастар
2558,Fett::N,buejtie,мохь
2559,Fett::N,vuodja,мохь
2560,Fett::N,buoidi,мохь
2561,Fett::N,pyei'di,мохь
2562,Fett::N,puõi´dd,мохь
2563,Fett::N,пуййт,мохь
2564,Butter::N,voeje,налха
2565,Butter::N,vuodja,налха
2566,Butter::N,vuodja,налха
2567,Butter::N,vuojâ,налха
2568,Butter::N,vuõjj,налха
2569,Butter::N,вӯйй,налха
2570,Öl::N,ålja,даьтта
2571,Öl::N,ulljo,даьтта
2572,Öl::N,oalljo,даьтта
2573,Öl::N,olju,даьтта
2574,Öl::N,oljo,даьтта
2575,Öl::N,vuõjj,даьтта
2576,Öl::N,вӯйй,даьтта
2577,Salz::N,saelhtie,туьха
2578,Salz::N,sállte,туьха
2579,Salz::N,sálti,туьха
2580,Salz::N,sältti,туьха
2581,Salz::N,sä´ltt,туьха
2582,Salz::N,сӯлль,туьха
2583,Suppe::N,joptse,чорпа
2584,Suppe::N,jupptsa,чорпа
2585,Suppe::N,málli,чорпа
2586,Suppe::N,määḷi,чорпа
2587,Suppe::N,lieṃâ,чорпа
2588,Suppe::N,liõmm,чорпа
2589,Suppe::N,лӣмм,чорпа
2590,Honig::N,hååneske,моз
2591,Honig::N,meda,моз
2592,Honig::N,miehta,моз
2593,Honig::N,mietâ,моз
2594,Honig::N,miõtt,моз
2595,Honig::N,мӣдт,моз
2596,Milch::N,mielhkie,шура
2597,Milch::N,mielkke,шура
2598,Milch::N,mielki,шура
2599,Milch::N,miel'kki,шура
2600,Milch::N,mie´lǩǩ,шура
2601,Milch::N,ма̄ййт,шура
2602,Tee::N,löövje,чай
2603,Tee::N,tedja,чай
2604,Tee::N,deadju,чай
2605,Tee::N,čee,чай
2606,Tee::N,teej̣â,чай
2607,Tee::N,čee,чай
2608,Tee::N,чайй,чай
2609,Leder::N,hovre,цӏока
2610,Leder::N,sassne,цӏока
2611,Leder::N,náhkki,цӏока
2612,Leder::N,leaira,цӏока
2613,Leder::N,čevđi,цӏока
2614,Leder::N,čåu´dd,цӏока
2615,Leder::N,на̄ххьк,цӏока
2616,Wolle::N,ålloe,тӏapгӏa
2617,Wolle::N,hullo,тӏapгӏa
2618,Wolle::N,ullu,тӏapгӏa
2619,Wolle::N,ullo,тӏapгӏa
2620,Wolle::N,oll,тӏapгӏa
2621,Wolle::N,улл,тӏapгӏa
2622,Stoff::N,tyjje,кӏади
2623,Stoff::N,gápptás,кӏади
2624,Stoff::N,stoaffa,кӏади
2625,Stoff::N,ávnnas,кӏади
2626,Stoff::N,käägus,кӏади
2627,Stoff::N,aaunâs,кӏади
2628,Stoff::N,лыййн,кӏади
2629,Nadel::N,naaloe,маха
2630,Nadel::N,nállo,маха
2631,Nadel::N,nállu,маха
2632,Nadel::N,nááḷu,маха
2633,Nadel::N,neu´ll,маха
2634,Nadel::N,нӣввьл,маха
2635,Faden::N,laejkie,тай
2636,Faden::N,hárppo,тай
2637,Faden::N,árpu,тай
2638,Faden::N,läigi,тай
2639,Faden::N,lääi´j,тай
2640,Faden::N,сӯнн,тай
2641,Knopf::N,balhka,нуьйда
2642,Knopf::N,boallo,нуьйда
2643,Knopf::N,boallu,нуьйда
2644,Knopf::N,puál'lu,нуьйда
2645,Knopf::N,puäll,нуьйда
2646,Knopf::N,пуалл,нуьйда
2647,Knoten::N,tjoelme,шад
2648,Knoten::N,tjuolmma,шад
2649,Knoten::N,čuolbma,шад
2650,Knoten::N,čuol'mâ,шад
2651,Knoten::N,čuõlmm,шад
2652,Knoten::N,чӯллм,шад
2653,Farbe::N,klaerie,сир
2654,Farbe::N,klaerie,басар
2655,Farbe::N,ivnne,сир
2656,Farbe::N,ivnne,басар
2657,Farbe::N,bájnno,сир
2658,Farbe::N,bájnno,басар
2659,Farbe::N,mola,сир
2660,Farbe::N,mola,басар
2661,Farbe::N,fearga,сир
2662,Farbe::N,fearga,басар
2663,Farbe::N,maalâ,сир
2664,Farbe::N,maalâ,басар
2665,Farbe::N,páinu,сир
2666,Farbe::N,páinu,басар
2667,Farbe::N,kälkk,сир
2668,Farbe::N,kälkk,басар
2669,Farbe::N,по̄а̄ййн,сир
2670,Farbe::N,по̄а̄ййн,басар
2671,Kleidung::N,tyjje,бедар
2672,Kleidung::N,gárvvo,бедар
2673,Kleidung::N,bivttas,бедар
2674,Kleidung::N,piivtâs,бедар
2675,Kleidung::N,pivoh,бедар
2676,Kleidung::N,piiutâs,бедар
2677,Kleidung::N,о̄а̄з,бедар
2678,Hemd::N,sjåarhtoe,коч
2679,Hemd::N,skirtto,коч
2680,Hemd::N,báidi,коч
2681,Hemd::N,päiđi,коч
2682,Hemd::N,päidd,коч
2683,Hemd::N,па̄ййт,коч
2684,Kragen::N,döörhke,кач
2685,Kragen::N,tjiebet,кач
2686,Kragen::N,tjehpuris,кач
2687,Kragen::N,čeabet,кач
2688,Kragen::N,kráva,кач
2689,Kragen::N,siä'pulâs,кач
2690,Kragen::N,seäp'plõs,кач
2691,Kragen::N,ко̄а̄влас,кач
2692,Ärmel::N,sissie,пхьош
2693,Ärmel::N,sasse,пхьош
2694,Ärmel::N,soadji,пхьош
2695,Ärmel::N,suájá,пхьош
2696,Ärmel::N,suäjj,пхьош
2697,Ärmel::N,суэйй,пхьош
2698,Hose::N,måvhka,хеча
2699,Hose::N,båkså,хеча
2700,Hose::N,buvssat,хеча
2701,Hose::N,puuvsah,хеча
2702,Hose::N,puus,хеча
2703,Hose::N,пукс,хеча
2704,Hose::N,ко̄а̄дтӭ,хеча
2705,Gürtel::N,juvvie,доьхка
2706,Gürtel::N,beelhte,доьхка
2707,Gürtel::N,avve,доьхка
2708,Gürtel::N,getsam,доьхка
2709,Gürtel::N,boagán,доьхка
2710,Gürtel::N,pooṿij,доьхка
2711,Gürtel::N,puäǥǥanj,доьхка
2712,Gürtel::N,эвв,доьхка
2713,Mütze::N,tjohpe,куй
2714,Mütze::N,gahper,куй
2715,Mütze::N,gahpir,куй
2716,Mütze::N,kappeer,куй
2717,Mütze::N,keä´p'per,куй
2718,Mütze::N,кабперь,куй
2719,Schuh::N,gaamege,мача
2720,Schuh::N,gáma,мача
2721,Schuh::N,skuovva,мача
2722,Schuh::N,gáma,мача
2723,Schuh::N,kaamâ,мача
2724,Schuh::N,kaammi,мача
2725,Schuh::N,камаша,мача
2726,Stiefel::N,steeblege,этка
2727,Stiefel::N,stiebil,этка
2728,Stiefel::N,sáhpis,этка
2729,Stiefel::N,sáppat,этка
2730,Stiefel::N,steevvil,этка
2731,Stiefel::N,sa´ppi,этка
2732,Stiefel::N,са̄ххпе,этка
2733,Ring::N,rïngke,чӏуг
2734,Ring::N,suormas,чӏуг
2735,Ring::N,suorpmas,чӏуг
2736,Ring::N,suormâs,чӏуг
2737,Ring::N,suõrmâs,чӏуг
2738,Ring::N,сӯрмас,чӏуг
2739,Band::N,baante,лента
2740,Band::N,bádde,лента
2741,Band::N,báddi,лента
2742,Band::N,päddi,лента
2743,Band::N,liântt,лента
2744,Band::N,källre´ppiǩ,лента
2745,Band::N,ля̄ӊӊт,лента
2746,Kamm::N,gaampe,ехк
2747,Kamm::N,rájdam,ехк
2748,Kamm::N,tjåhkom,ехк
2749,Kamm::N,čohkun,ехк
2750,Kamm::N,čohhoom,ехк
2751,Kamm::N,čååǥǥam,ехк
2752,Kamm::N,чоагкь,ехк
2753,Spiegel::N,guelmiedahke,куьзга
2754,Spiegel::N,spiedjil,куьзга
2755,Spiegel::N,speajal,куьзга
2756,Spiegel::N,speeijal,куьзга
2757,Spiegel::N,suei´mkar,куьзга
2758,Spiegel::N,кыффкэмка̄ррь,куьзга
2759,Spiegel::N,зе̄ркал,куьзга
2760,Riemen::N,györtenje,доьхка
2761,Riemen::N,rájppe,доьхка
2762,Riemen::N,garttsa,доьхка
2763,Riemen::N,lávži,доьхка
2764,Riemen::N,läbži,доьхка
2765,Riemen::N,läbǯǯ,доьхка
2766,Riemen::N,ре̄ммь,доьхка
2767,Schnur::N,gurrie,муш
2768,Schnur::N,gáras,муш
2769,Schnur::N,garca,муш
2770,Schnur::N,orrâ,муш
2771,Schnur::N,nue´rr,муш
2772,Schnur::N,нӯррь,муш
2773,Leine::N,baante,кочатосу доьхка
2774,Leine::N,gájnno,кочатосу доьхка
2775,Leine::N,báddi,кочатосу доьхка
2776,Leine::N,oarra,кочатосу доьхка
2777,Leine::N,läbži,кочатосу доьхка
2778,Leine::N,läbǯǯ,кочатосу доьхка
2779,Leine::N,ла̄ммч,кочатосу доьхка
2780,Decke::N,gaptjese,юргӏа
2781,Decke::N,rádno,юргӏа
2782,Decke::N,gåbtjås,юргӏа
2783,Decke::N,tæhppin,юргӏа
2784,Decke::N,govččas,юргӏа
2785,Decke::N,loovdâ,юргӏа
2786,Decke::N,räänn,юргӏа
2787,Decke::N,ра̄нн,юргӏа
2788,Kissen::N,nalhke,гIайба
2789,Kissen::N,guoddá,гIайба
2790,Kissen::N,oajvevuolle,гIайба
2791,Kissen::N,guoddá,гIайба
2792,Kissen::N,bolsttar,гIайба
2793,Kissen::N,polster,гIайба
2794,Kissen::N,pee´ren,гIайба
2795,Kissen::N,pooddâšǩ,гIайба
2796,Kissen::N,по̄дэшк,гIайба
2797,Tuch::N,tyjje,исхар
2798,Tuch::N,tyddja,исхар
2799,Tuch::N,gådo,исхар
2800,Tuch::N,liidni,исхар
2801,Tuch::N,läđđee,исхар
2802,Tuch::N,re´ppiǩ,исхар
2803,Tuch::N,ree´ppiǩ,исхар
2804,Tuch::N,ребпехь,исхар
2805,Handtuch::N,njaamelijnie,гата
2806,Handtuch::N,sigárdahka,гата
2807,Handtuch::N,sihkaldat,гата
2808,Handtuch::N,siholdâs,гата
2809,Handtuch::N,seekkldõs,гата
2810,Handtuch::N,u´tree´lniǩ,гата
2811,Handtuch::N,отеральнэхьк,гата
2812,Kraft::N,faamoe,гӏора
2813,Kraft::N,fábmo,гӏора
2814,Kraft::N,fápmu,гӏора
2815,Kraft::N,fááṃu,гӏора
2816,Kraft::N,viõkk,гӏора
2817,Kraft::N,вӣгк,гӏора
2818,Stärke::N,vieksiesvoete,гӏап
2819,Stärke::N,gievrrudahka,гӏап
2820,Stärke::N,gievrrodus,гӏап
2821,Stärke::N,veahka,гӏап
2822,Stärke::N,vuoibmi,гӏап
2823,Stärke::N,viek'sâvuotâ,гӏап
2824,Stärke::N,viõkk,гӏап
2825,Stärke::N,са̄м,гӏап
2826,Stärke::N,вӣгк,гӏап
2827,Gesundheit::N,healsoe,могашалла
2828,Gesundheit::N,starne,могашалла
2829,Gesundheit::N,hælsso,могашалла
2830,Gesundheit::N,varresvuohta,могашалла
2831,Gesundheit::N,dearvvasvuohta,могашалла
2832,Gesundheit::N,tie'rvâsvuotâ,могашалла
2833,Gesundheit::N,tiõrvâsvuõtt,могашалла
2834,Gesundheit::N,тӣрвасвӯдт,могашалла
2835,Krankheit::N,skïemtjelasse,цамгар
2836,Krankheit::N,skihpudahka,цамгар
2837,Krankheit::N,dávdda,цамгар
2838,Krankheit::N,vihke,цамгар
2839,Krankheit::N,dávda,цамгар
2840,Krankheit::N,tavdâ,цамгар
2841,Krankheit::N,puá'cuvuotâ,цамгар
2842,Krankheit::N,kõpp,цамгар
2843,Krankheit::N,puõccmoš,цамгар
2844,Krankheit::N,кэ̄бп,цамгар
2845,Schmerz::N,haerhpie,лазар
2846,Schmerz::N,bávtjas,лазар
2847,Schmerz::N,bávčča,лазар
2848,Schmerz::N,tuške,лазар
2849,Schmerz::N,poovčâs,лазар
2850,Schmerz::N,tå´sǩǩ,лазар
2851,Schmerz::N,кэ̄бп,лазар
2852,Wunde::N,saejrie,чов
2853,Wunde::N,hávve,чов
2854,Wunde::N,hávvi,чов
2855,Wunde::N,hävvi,чов
2856,Wunde::N,hää´vv,чов
2857,Wunde::N,ра̄ӊӊҍ,чов
2858,Fieber::N,vaejlie,xорша
2859,Fieber::N,fiebar,xорша
2860,Fieber::N,báhkkadávda,xорша
2861,Fieber::N,žaar,xорша
2862,Fieber::N,жоарр,xорша
2863,Arznei::N,daalhkesh,молха
2864,Arznei::N,dálkas,молха
2865,Arznei::N,dálkkas,молха
2866,Arznei::N,taalhâs,молха
2867,Arznei::N,lekittâs,молха
2868,Arznei::N,taalkâs,молха
2869,Arznei::N,лоаддв,молха
2870,Brücke::N,pruvvie,тӏай
2871,Brücke::N,råvve,тӏай
2872,Brücke::N,šaldi,тӏай
2873,Brücke::N,šalde,тӏай
2874,Brücke::N,mostt,тӏай
2875,Brücke::N,мо̄сст,тӏай
2876,Brunnen::N,prutnie,гӏу
2877,Brunnen::N,ruddne,гӏу
2878,Brunnen::N,gáivo,гӏу
2879,Brunnen::N,káivu,гӏу
2880,Brunnen::N,käivv,гӏу
2881,Brunnen::N,ка̄ййв,гӏу
2882,Weide::N,gåatome,дак
2883,Weide::N,guohtom,дак
2884,Weide::N,guohtun,дак
2885,Weide::N,kuátu,дак
2886,Weide::N,luátu,дак
2887,Weide::N,та̄нтар,дак
2888,Pfad::N,baalka,тача
2889,Pfad::N,bálges,тача
2890,Pfad::N,bálggis,тача
2891,Pfad::N,päälgis,тача
2892,Pfad::N,pää´ljes,тача
2893,Pfad::N,поалкас,тача
2894,Weg::N,geajnoe,некъ
2895,Weg::N,gæjnno,некъ
2896,Weg::N,væddja,некъ
2897,Weg::N,geaidnu,некъ
2898,Weg::N,luod'dâ,некъ
2899,Weg::N,čuâǥǥas,некъ
2900,Weg::N,чуэкас,некъ
2901,Straße::N,geajnoe,урам
2902,Straße::N,joene,урам
2903,Straße::N,gahttun,урам
2904,Straße::N,geaidnu,урам
2905,Straße::N,maađij,урам
2906,Straße::N,uu´lec,урам
2907,Straße::N,чуэкас,урам
2908,Dorf::N,sïjte,юрт
2909,Dorf::N,bájkke,юрт
2910,Dorf::N,gilli,юрт
2911,Dorf::N,sijdâ,юрт
2912,Dorf::N,sijdd,юрт
2913,Dorf::N,сыййт,юрт
2914,Stadt::N,staare,гӏала
2915,Stadt::N,sjeltie,гӏала
2916,Stadt::N,stáda,гӏала
2917,Stadt::N,gávpot,гӏала
2918,Stadt::N,kaavpug,гӏала
2919,Stadt::N,lâ´nn,гӏала
2920,Stadt::N,gåårad,гӏала
2921,Stadt::N,ланнҍ,гӏала
2922,Brief::N,prievie,кехат
2923,Brief::N,girjje,кехат
2924,Brief::N,reive,кехат
2925,Brief::N,kirje,кехат
2926,Brief::N,ǩe´rjj,кехат
2927,Brief::N,кыррьй,кехат
2928,Buch::N,gærja,жайна
2929,Buch::N,girjje,жайна
2930,Buch::N,girji,жайна
2931,Buch::N,kirje,жайна
2932,Buch::N,ǩe´rjj,жайна
2933,Buch::N,кыррьй,жайна
2934,Buchstabe::N,baakoe,элп
2935,Buchstabe::N,bokstávva,элп
2936,Buchstabe::N,bustávva,элп
2937,Buchstabe::N,puustav,элп
2938,Buchstabe::N,bukva,элп
2939,Buchstabe::N,буква,элп
2940,Zeitung::N,plaerie,газет
2941,Zeitung::N,avijssa,газет
2942,Zeitung::N,bláđđi,газет
2943,Zeitung::N,aavis,газет
2944,Zeitung::N,listt,газет
2945,Zeitung::N,ga´zaat,газет
2946,Zeitung::N,газет,газет
2947,Leben::N,hïegke,дахар
2948,Leben::N,hægga,дахар
2949,Leben::N,iellem,дахар
2950,Leben::N,viessom,дахар
2951,Leben::N,eallin,дахар
2952,Leben::N,eellim,дахар
2953,Leben::N,jie´llem,дахар
2954,Leben::N,я̄лл,дахар
2955,Tod::N,jaame,далар
2956,Tod::N,jaame,ӏожалла
2957,Tod::N,jábmem,далар
2958,Tod::N,jábmem,ӏожалла
2959,Tod::N,jápmin,далар
2960,Tod::N,jápmin,ӏожалла
2961,Tod::N,jäämmim,далар
2962,Tod::N,jäämmim,ӏожалла
2963,Tod::N,så´rmm,далар
2964,Tod::N,så´rmm,ӏожалла
2965,Tod::N,jää´mmem,далар
2966,Tod::N,jää´mmem,ӏожалла
2967,Tod::N,соаррьм,далар
2968,Tod::N,соаррьм,ӏожалла
2969,Grab::N,gaelmie,каш
2970,Grab::N,ráhpo,каш
2971,Grab::N,hávdde,каш
2972,Grab::N,hávdi,каш
2973,Grab::N,hävdi,каш
2974,Grab::N,äu´dd,каш
2975,Grab::N,ка̄лльм,каш
2976,Kirche::N,gærhkoe,килс
2977,Kirche::N,girkko,килс
2978,Kirche::N,girku,килс
2979,Kirche::N,kirkko,килс
2980,Kirche::N,ceerkav,килс
2981,Kirche::N,цэ̄ркав,килс
2982,Sünde::N,sådtoe,къа
2983,Sünde::N,suddo,къа
2984,Sünde::N,suddu,къа
2985,Sünde::N,suddo,къа
2986,Sünde::N,reä´ǩ'ǩ,къа
2987,Gott::N,jupmele,дела
2988,Gott::N,jubmel,дела
2989,Gott::N,ipmil,дела
2990,Gott::N,immeel,дела
2991,Gott::N,e´mmel,дела
2992,Gott::N,иммель,дела
2993,Arbeiter::N,barkije,белхало
2994,Arbeiter::N,barggoulmusj,белхало
2995,Arbeiter::N,bargi,белхало
2996,Arbeiter::N,pargee,белхало
2997,Arbeiter::N,reâugglaž,белхало
2998,Arbeiter::N,лыххкэй,белхало
2999,Chef::N,åvtehke,хьаькам
3000,Chef::N,oajvve,хьаькам
3001,Chef::N,hoavda,хьаькам
3002,Chef::N,hovdâ,хьаькам
3003,Chef::N,uái'vi,хьаькам
3004,Chef::N,ä´ttem,хьаькам
3005,Chef::N,vuei´vvooumaž,хьаькам
3006,Chef::N,выгкэй,хьаькам
3007,Chef::N,вӯййкьей,хьаькам
3008,Chef::N,вуэййв,хьаькам
3009,Meister::N,ööhpehtæjja,говзанча
3010,Meister::N,åhpadiddje,говзанча
3011,Meister::N,čeahppi,говзанча
3012,Meister::N,meašttir,говзанча
3013,Meister::N,miäš'tár,говзанча
3014,Meister::N,määstär,говзанча
3015,Meister::N,че̄ххьп,говзанча
3016,Arzt::N,dåaktere,лор
3017,Arzt::N,dåktår,лор
3018,Arzt::N,dálkudiddje,лор
3019,Arzt::N,doavttir,лор
3020,Arzt::N,tuáh'tár,лор
3021,Arzt::N,dåhttar,лор
3022,Arzt::N,лыххцэй,лор
3023,Lehrer::N,lohkehtæjja,хьехархо
3024,Lehrer::N,skåvlik,хьехархо
3025,Lehrer::N,åjpadiddje,хьехархо
3026,Lehrer::N,oahpaheaddji,хьехархо
3027,Lehrer::N,máttááttijjee,хьехархо
3028,Lehrer::N,u´čtee´l,хьехархо
3029,Lehrer::N,mätt'teei,хьехархо
3030,Lehrer::N,уххцэй,хьехархо
3031,Geld::N,vierhtie,aхча
3032,Geld::N,ruhta,aхча
3033,Geld::N,biednik,aхча
3034,Geld::N,ruhta,aхча
3035,Geld::N,ruttâ,aхча
3036,Geld::N,teä´ǧ'ǧ,aхча
3037,Geld::N,те̄ӈӈьк,aхча
3038,Geschäft::N,åesie,туька
3039,Geschäft::N,oases,туька
3040,Geschäft::N,gávpi,туька
3041,Geschäft::N,kävppi,туька
3042,Geschäft::N,haandâl,туька
3043,Geschäft::N,kaupp,туька
3044,Geschäft::N,ро̄бэт,туька
3045,Laden::N,bovre,туька
3046,Laden::N,oases,туька
3047,Laden::N,rámbuvdda,туька
3048,Laden::N,gávpi,туька
3049,Laden::N,puvdâ,туька
