,Concept_ID,se,et
740,Gipfel::N,ла̄ддҍв,mäetipp
741,Höhle::N,beajoe,koobas
742,Höhle::N,rájgge,koobas
743,Höhle::N,sluoggo,koobas
744,Höhle::N,biedju,koobas
745,Höhle::N,kuovđâšm,koobas
746,Höhle::N,skuõrr,koobas
747,Höhle::N,вуэӈӈк,koobas
748,Abhang::N,boelte,nõlvak
749,Abhang::N,brijrie,nõlvak
750,Abhang::N,bállte,nõlvak
751,Abhang::N,vielti,nõlvak
752,Abhang::N,luohkká,nõlvak
753,Abhang::N,viel'tti,nõlvak
754,Abhang::N,vie´ltt,nõlvak
755,Abhang::N,луэххк,nõlvak
756,Quelle::N,aajege,allikas
757,Quelle::N,gaaltije,allikas
758,Quelle::N,ája,allikas
759,Quelle::N,ája,allikas
760,Quelle::N,gáldu,allikas
761,Quelle::N,aajâ,allikas
762,Quelle::N,käldee,allikas
763,Quelle::N,lädd,allikas
764,Quelle::N,käivv,allikas
765,Quelle::N,ка̄ййв,allikas
766,Bach::N,johketje,oja
767,Bach::N,jåhkå,oja
768,Bach::N,jågåsj,oja
769,Bach::N,jogaš,oja
770,Bach::N,aajâ,oja
771,Bach::N,vuäjj,oja
772,Bach::N,вуэйй,oja
773,Fluss::N,johke,jõgi
774,Fluss::N,ædno,jõgi
775,Fluss::N,jåhkå,jõgi
776,Fluss::N,johka,jõgi
777,Fluss::N,juuhâ,jõgi
778,Fluss::N,jokk,jõgi
779,Fluss::N,jeänn,jõgi
780,Fluss::N,ё̄гк,jõgi
781,Ufer::N,beala,kallas
782,Ufer::N,gádde,kallas
783,Ufer::N,gáddi,kallas
784,Ufer::N,riddo,kallas
785,Ufer::N,redd,kallas
786,Ufer::N,рыннт,kallas
787,Küste::N,mïere,rannik
788,Küste::N,gaedtie,rannik
789,Küste::N,merragádde,rannik
790,Küste::N,merraguovllo,rannik
791,Küste::N,gáddi,rannik
792,Küste::N,riddo,rannik
793,Küste::N,miârr'redd,rannik
794,Küste::N,рыннт,rannik
795,Festland::N,gaedtie,mander
796,Festland::N,gaedtie,maismaa
797,Festland::N,gádde,mander
798,Festland::N,gádde,maismaa
799,Festland::N,nannán,mander
800,Festland::N,nannán,maismaa
801,Festland::N,kušknjâs,mander
802,Festland::N,kušknjâs,maismaa
803,Festland::N,eennâm,mander
804,Festland::N,eennâm,maismaa
805,Festland::N,jânnam,mander
806,Festland::N,jânnam,maismaa
807,Festland::N,ма̄ннтэр,mander
808,Festland::N,ма̄ннтэр,maismaa
809,Meer::N,mearoe,meri
810,Meer::N,merra,meri
811,Meer::N,nuorre,meri
812,Meer::N,áhpi,meri
813,Meer::N,mearra,meri
814,Meer::N,meeṛâ,meri
815,Meer::N,miârr,meri
816,Meer::N,ме̄рр,meri
817,Bucht::N,loekte,laht
818,Bucht::N,oagge,laht
819,Bucht::N,luokta,laht
820,Bucht::N,luokta,laht
821,Bucht::N,čuáj̣á,laht
822,Bucht::N,luhtt,laht
823,Bucht::N,вӯнн,laht
824,Bucht::N,лӯххт,laht
825,Insel::N,sååle,saar
826,Insel::N,suoloj,saar
827,Insel::N,suolu,saar
828,Insel::N,suálui,saar
829,Insel::N,suâl,saar
830,Insel::N,суэл,saar
831,Blume::N,rïesege,lill
832,Blume::N,giedjek,lill
833,Blume::N,rássi,lill
834,Blume::N,kukká,lill
835,Blume::N,heä´rvvrää´ss,lill
836,Blume::N,ывьнэнч,lill
837,Gras::N,kraesie,rohi
838,Gras::N,rásse,rohi
839,Gras::N,rássi,rohi
840,Gras::N,rääsi,rohi
841,Gras::N,rää´ss,rohi
842,Gras::N,ра̄ссь,rohi
843,Wurzel::N,roehtse,juur
844,Wurzel::N,ruohttsa,juur
845,Wurzel::N,ruohtas,juur
846,Wurzel::N,veedis,juur
847,Wurzel::N,vue´ddes,juur
848,Wurzel::N,вуэнҍтэсь,juur
849,Baum::N,moere,puu
850,Baum::N,muorra,puu
851,Baum::N,muorra,puu
852,Baum::N,muoṛâ,puu
853,Baum::N,muõrr,puu
854,Baum::N,мӯрр,puu
855,Stamm::N,ståamhpe,tüvi
856,Stamm::N,mátta,tüvi
857,Stamm::N,galda,tüvi
858,Stamm::N,ruŋgo,tüvi
859,Stamm::N,stokk,tüvi
860,Stamm::N,мӯрр,tüvi
861,Stamm::N,кэ̄ллт,tüvi
862,Rinde::N,gïrre,koor
863,Rinde::N,baarhkoe,koor
864,Rinde::N,bárkko,koor
865,Rinde::N,ostu,koor
866,Rinde::N,bárku,koor
867,Rinde::N,korrâ,koor
868,Rinde::N,kõrr,koor
869,Rinde::N,pärkk,koor
870,Rinde::N,кэ̄рр,koor
871,Rinde::N,па̄ҏҏк,koor
872,Ast::N,åeksie,oks
873,Ast::N,oakse,oks
874,Ast::N,oaksi,oks
875,Ast::N,uák'si,oks
876,Ast::N,å´hss,oks
877,Ast::N,вуэккьс,oks
878,Zweig::N,åeksie,oks
879,Zweig::N,oakse,oks
880,Zweig::N,rissi,oks
881,Zweig::N,syeṛi,oks
882,Zweig::N,sue´rr,oks
883,Zweig::N,рыссе,oks
884,Blatt::N,plienie,leht
885,Blatt::N,lassta,leht
886,Blatt::N,lasta,leht
887,Blatt::N,lostâ,leht
888,Blatt::N,lõstt,leht
889,Blatt::N,лэ̄сст,leht
890,Birke::N,såekie,kask
891,Birke::N,soahke,kask
892,Birke::N,soahki,kask
893,Birke::N,suáhi,kask
894,Birke::N,suâ´ǩǩ,kask
895,Birke::N,пе̄ссьмӯрр,kask
896,Kiefer[Baum]::N,bietsie,mänd
897,Kiefer[Baum]::N,hájkka,mänd
898,Kiefer[Baum]::N,biehtse,mänd
899,Kiefer[Baum]::N,beahci,mänd
900,Kiefer[Baum]::N,peeci,mänd
901,Kiefer[Baum]::N,pie´cc,mänd
902,Kiefer[Baum]::N,пе̄дзь,mänd
903,Weide[Baum]::N,saalje,paju
904,Weide[Baum]::N,sállja,paju
905,Weide[Baum]::N,sieđga,paju
906,Weide[Baum]::N,puájui,paju
907,Weide[Baum]::N,puäi,paju
908,Weide[Baum]::N,пуай,paju
909,Tanne::N,goese,nulg
910,Tanne::N,guossa,nulg
911,Tanne::N,guossa,nulg
912,Tanne::N,kuosâ,nulg
913,Tanne::N,kuõss,nulg
914,Tanne::N,кӯсс,nulg
915,Horn::N,tjåervie,sarv
916,Horn::N,tjoarvve,sarv
917,Horn::N,čoarvi,sarv
918,Horn::N,čuár'vi,sarv
919,Horn::N,čuä´rvv,sarv
920,Horn::N,чуэррьв,sarv
921,Feder::N,badtse,sulg
922,Feder::N,dålgge,sulg
923,Feder::N,bozza,sulg
924,Feder::N,puzzâ,sulg
925,Feder::N,tolge,sulg
926,Feder::N,poʒʒ,sulg
927,Feder::N,по̄ннц,sulg
928,Fell::N,njaltja,karvkate
929,Fell::N,njaltja,karusnahk
930,Fell::N,duollje,karvkate
931,Fell::N,duollje,karusnahk
932,Fell::N,náhkki,karvkate
933,Fell::N,náhkki,karusnahk
934,Fell::N,dorkkas,karvkate
935,Fell::N,dorkkas,karusnahk
936,Fell::N,turkkâ,karvkate
937,Fell::N,turkkâ,karusnahk
938,Fell::N,tyel'ji,karvkate
939,Fell::N,tyel'ji,karusnahk
940,Fell::N,nähki,karvkate
941,Fell::N,nähki,karusnahk
942,Fell::N,torkk,karvkate
943,Fell::N,torkk,karusnahk
944,Fell::N,čåu´dd,karvkate
945,Fell::N,čåu´dd,karusnahk
946,Fell::N,tue´l'lj,karvkate
947,Fell::N,tue´l'lj,karusnahk
948,Fell::N,тӯлльй,karvkate
949,Fell::N,тӯлльй,karusnahk
950,Flügel::N,såaja,tiib
951,Flügel::N,såaja,tiivik
952,Flügel::N,såajoe,tiib
953,Flügel::N,såajoe,tiivik
954,Flügel::N,soadje,tiib
955,Flügel::N,soadje,tiivik
956,Flügel::N,soadji,tiib
957,Flügel::N,soadji,tiivik
958,Flügel::N,suáj̣á,tiib
959,Flügel::N,suáj̣á,tiivik
960,Flügel::N,suäjj,tiib
961,Flügel::N,suäjj,tiivik
962,Flügel::N,суэйй,tiib
963,Flügel::N,суэйй,tiivik
964,Klaue::N,gadtse,küüs
965,Klaue::N,guober,küüs
966,Klaue::N,gazza,küüs
967,Klaue::N,kozzâ,küüs
968,Klaue::N,kõʒʒ,küüs
969,Klaue::N,кэ̄ннц,küüs
970,Kralle::N,gadtse,küünis
971,Kralle::N,gadtsa,küünis
972,Kralle::N,gazza,küünis
973,Kralle::N,kozzâ,küünis
974,Kralle::N,kõʒʒ,küünis
975,Kralle::N,ке̄бпель,küünis
976,Schwanz::N,siejpie,saba
977,Schwanz::N,siejbbe,saba
978,Schwanz::N,bađuš,saba
979,Schwanz::N,seaibi,saba
980,Schwanz::N,seibi,saba
981,Schwanz::N,sei´bb,saba
982,Schwanz::N,piä´cciǩ,saba
983,Schwanz::N,пиджь,saba
984,Schwanz::N,се̄ййп,saba
985,Schwanz::N,пе̄цехь,saba
986,Ei::N,munnie,muna
987,Ei::N,månne,muna
988,Ei::N,monni,muna
989,Ei::N,maṇe,muna
990,Ei::N,mââ´nn,muna
991,Ei::N,маннҍ,muna
992,Nest::N,biesie,pesa
993,Nest::N,biesse,pesa
994,Nest::N,beassi,pesa
995,Nest::N,peesi,pesa
996,Nest::N,piervâl,pesa
997,Nest::N,piä´ss,pesa
998,Nest::N,пе̄ссь,pesa
999,Bau::N,biesie,urg
1000,Bau::N,biedjo,urg
1001,Bau::N,liesso,urg
1002,Bau::N,biedju,urg
1003,Bau::N,piäju,urg
1004,Bau::N,вуэӈӈк,urg
1005,Tier::N,juvre,loom
1006,Tier::N,udos,loom
1007,Tier::N,divrre,loom
1008,Tier::N,luohtok,loom
1009,Tier::N,ealli,loom
1010,Tier::N,ellee,loom
1011,Tier::N,jie´lli,loom
1012,Tier::N,жыва,loom
1013,Herde::N,dåehkie,kari
1014,Herde::N,ællo,kari
1015,Herde::N,fuovva,kari
1016,Herde::N,doahkki,kari
1017,Herde::N,čagge,kari
1018,Herde::N,tukk,kari
1019,Herde::N,vâ´lvv,kari
1020,Herde::N,чуэз,kari
1021,Herde::N,чӣгар,kari
1022,Kuh::N,govse,lehm
1023,Kuh::N,gussa,lehm
1024,Kuh::N,gussa,lehm
1025,Kuh::N,kussâ,lehm
1026,Kuh::N,kuss,lehm
1027,Kuh::N,лӣххьм,lehm
1028,Bulle::N,vuaksa,pull
1029,Bulle::N,vuoksá,pull
1030,Bulle::N,heargi,pull
1031,Bulle::N,vuák'sá,pull
1032,Bulle::N,ergi,pull
1033,Bulle::N,vuâhss,pull
1034,Bulle::N,е̄ррьк,pull
1035,Pferd::N,hierkie,hobune
1036,Pferd::N,råsse,hobune
1037,Pferd::N,hæssta,hobune
1038,Pferd::N,heavuš,hobune
1039,Pferd::N,hiävuš,hobune
1040,Pferd::N,heävaš,hobune
1041,Pferd::N,ро̄ссь,hobune
1042,Schaf::N,sïrve,lammas
1043,Schaf::N,sávttsa,lammas
1044,Schaf::N,sávza,lammas
1045,Schaf::N,savzâ,lammas
1046,Schaf::N,sauʒʒ,lammas
1047,Schaf::N,ла̄мьпесь,lammas
1048,Schwein::N,snurke,siga
1049,Schwein::N,svijnne,siga
1050,Schwein::N,spiidni,siga
1051,Schwein::N,šahe,siga
1052,Schwein::N,šââ´ǩǩ,siga
1053,Schwein::N,ша̄гкь,siga
1054,Hund::N,bïenje,koer
1055,Hund::N,bena,koer
1056,Hund::N,beana,koer
1057,Hund::N,peenuv,koer
1058,Hund::N,piânnai,koer
1059,Hund::N,пе̄ннэ,koer
1060,Katze::N,gaahtoe,kass
1061,Katze::N,gáhtto,kass
1062,Katze::N,bussá,kass
1063,Katze::N,kissá,kass
1064,Katze::N,kaass,kass
1065,Katze::N,ко̄а̄сс,kass
1066,Bär::N,gumsie,karu
1067,Bär::N,biernna,karu
1068,Bär::N,guovža,karu
1069,Bär::N,bierdna,karu
1070,Bär::N,kuob'žâ,karu
1071,Bär::N,kue´bǯǯ,karu
1072,Bär::N,та̄лл,karu
1073,Eichhörnchen::N,åeruve,orav
1074,Eichhörnchen::N,oarre,orav
1075,Eichhörnchen::N,oarri,orav
1076,Eichhörnchen::N,uár'ree,orav
1077,Eichhörnchen::N,vuä´r'rev,orav
1078,Eichhörnchen::N,вуэррев,orav
1079,Elch::N,ïelje,põder
1080,Elch::N,ællja,põder
1081,Elch::N,sarvva,põder
1082,Elch::N,ealga,põder
1083,Elch::N,sorvâ,põder
1084,Elch::N,sõrvv,põder
1085,Elch::N,сэ̄ррв,põder
1086,Fuchs::N,riepie,rebane
1087,Fuchs::N,riebij,rebane
1088,Fuchs::N,rieban,rebane
1089,Fuchs::N,riemnjis,rebane
1090,Fuchs::N,rie´mjj,rebane
1091,Fuchs::N,рӣммьн,rebane
1092,Hase::N,njåemele,jänes
1093,Hase::N,njoammel,jänes
1094,Hase::N,njoammil,jänes
1095,Hase::N,njuámmil,jänes
1096,Hase::N,njue´m'mel,jänes
1097,Hase::N,нюэммель,jänes
1098,Maus::N,snjeara,hiir
1099,Maus::N,snjierrá,hiir
1100,Maus::N,sáhpán,hiir
1101,Maus::N,säplig,hiir
1102,Maus::N,sä´ppli,hiir
1103,Maus::N,са̄хпьлинк,hiir
1104,Wolf::N,sïejpe,hunt
1105,Wolf::N,stálppe,hunt
1106,Wolf::N,stáhkke,hunt
1107,Wolf::N,ruomas,hunt
1108,Wolf::N,kumpe,hunt
1109,Wolf::N,návdi,hunt
1110,Wolf::N,kumppi,hunt
1111,Wolf::N,ku´mpp,hunt
1112,Wolf::N,pââ´ldes,hunt
1113,Wolf::N,чиррм,hunt
1114,Wolf::N,пальтӭсь,hunt
1115,Vogel::N,ledtie,lind
1116,Vogel::N,lådde,lind
1117,Vogel::N,loddi,lind
1118,Vogel::N,lodde,lind
1119,Vogel::N,lå´dd,lind
1120,Vogel::N,лоаннҍт,lind
1121,Schwarm::N,dåehkie,parv
1122,Schwarm::N,doahkke,parv
1123,Schwarm::N,doahkki,parv
1124,Schwarm::N,tuák'ki,parv
1125,Schwarm::N,parvv,parv
1126,Schwarm::N,туххк,parv
1127,Huhn::N,vöönhtse,kana
1128,Huhn::N,vuonntsá,kana
1129,Huhn::N,vuonccis,kana
1130,Huhn::N,kääṇi,kana
1131,Huhn::N,kää´nn,kana
1132,Huhn::N,ка̄ннҌ,kana
1133,Hahn::N,deere,kukk
1134,Hahn::N,hádna,kukk
1135,Hahn::N,åresvuonntsá,kukk
1136,Hahn::N,vuonccis,kukk
1137,Hahn::N,kääṇi,kukk
1138,Hahn::N,åå´reskää´nn,kukk
1139,Hahn::N,пе̄ттэх,kukk
1140,Gans::N,gaase,hani
1141,Gans::N,gássa,hani
1142,Gans::N,čuonji,hani
1143,Gans::N,čuá'njá,hani
1144,Gans::N,čue´nj,hani
1145,Gans::N,чуэнь,hani
1146,Adler::N,aarhtse,kotkas
1147,Adler::N,goasskem,kotkas
1148,Adler::N,goaskin,kotkas
1149,Adler::N,kuás'kim,kotkas
1150,Adler::N,kuä´cǩǩem,kotkas
1151,Adler::N,куэцькем,kotkas
1152,Ente::N,tjååtsele,part
1153,Ente::N,vuojatjis,part
1154,Ente::N,čáhceloddi,part
1155,Ente::N,vuonjâč,part
1156,Ente::N,vuõnjâč,part
1157,Ente::N,ча̄дзьлоаннҍт,part
1158,Eule::N,snjågloe,kakk
1159,Eule::N,snjågloe,öökull
1160,Eule::N,skunjok,kakk
1161,Eule::N,skunjok,öökull
1162,Eule::N,skuolfi,kakk
1163,Eule::N,skuolfi,öökull
1164,Eule::N,ijjâlodde,kakk
1165,Eule::N,ijjâlodde,öökull
1166,Eule::N,iiđsaž,kakk
1167,Eule::N,iiđsaž,öökull
1168,Eule::N,кунньлоаннҍт,kakk
1169,Eule::N,кунньлоаннҍт,öökull
1170,Eule::N,чӯзэм вуэһпэй,kakk
1171,Eule::N,чӯзэм вуэһпэй,öökull
1172,Kranich::N,goerke,kurg
1173,Kranich::N,guorgga,kurg
1174,Kranich::N,guorga,kurg
1175,Kranich::N,kuor'gâ,kurg
1176,Kranich::N,kuõrgg,kurg
1177,Kranich::N,кӯррк,kurg
1178,Krähe::N,voerhtje,vares
1179,Krähe::N,gárránis,vares
1180,Krähe::N,vuoratjis,vares
1181,Krähe::N,vuoražas,vares
1182,Krähe::N,vuorččis,vares
1183,Krähe::N,vuorâč,vares
1184,Krähe::N,vuõrâč,vares
1185,Krähe::N,вӯрэч,vares
1186,Kuckuck::N,gïeke,kägu
1187,Kuckuck::N,giehka,kägu
1188,Kuckuck::N,giehka,kägu
1189,Kuckuck::N,kiehâ,kägu
1190,Kuckuck::N,ǩiõkk,kägu
1191,Kuckuck::N,кӣгк,kägu
1192,Schwan::N,njoktje,luik
1193,Schwan::N,snjuktja,luik
1194,Schwan::N,njukča,luik
1195,Schwan::N,njuhčâ,luik
1196,Schwan::N,njuhčč,luik
1197,Schwan::N,нюххч,luik
1198,Fisch::N,guelie,kala
1199,Fisch::N,guolle,kala
1200,Fisch::N,guolli,kala
1201,Fisch::N,kyeḷi,kala
1202,Fisch::N,kue´ll,kala
1203,Fisch::N,кӯлль,kala
1204,Barsch::N,sihtege,ahven
1205,Barsch::N,vuoskun,ahven
1206,Barsch::N,vuoskku,ahven
1207,Barsch::N,vuásku,ahven
1208,Barsch::N,vuâsk,ahven
1209,Barsch::N,вуэсск,ahven
1210,Hecht::N,haavke,haug
1211,Hecht::N,hávgga,haug
1212,Hecht::N,hávga,haug
1213,Hecht::N,puško,haug
1214,Hecht::N,nu´ǩǩeš,haug
1215,Hecht::N,ныгкешь,haug
1216,Schlange[Tier]::N,gïermesje,uss
1217,Schlange[Tier]::N,germaj,uss
1218,Schlange[Tier]::N,gearpmaš,uss
1219,Schlange[Tier]::N,kyev'đi,uss
1220,Schlange[Tier]::N,ku´vdd,uss
1221,Schlange[Tier]::N,кӯввьт,uss
1222,Wurm::N,mietie,uss
1223,Wurm::N,mietie,vagel
1224,Wurm::N,maarhke,uss
1225,Wurm::N,maarhke,vagel
1226,Wurm::N,mádo,uss
1227,Wurm::N,mádo,vagel
1228,Wurm::N,máhtu,uss
1229,Wurm::N,máhtu,vagel
1230,Wurm::N,máátu,uss
1231,Wurm::N,máátu,vagel
1232,Wurm::N,määtt,uss
1233,Wurm::N,määtt,vagel
1234,Wurm::N,ма̄дт,uss
1235,Wurm::N,ма̄дт,vagel
1236,Spinne::N,hievnie,ämblik
1237,Spinne::N,hievnne,ämblik
1238,Spinne::N,heavdni,ämblik
1239,Spinne::N,evni,ämblik
1240,Spinne::N,eeunaž,ämblik
1241,Spinne::N,о̄а̄з,ämblik
1242,Ameise::N,garhke,sipelgas
1243,Ameise::N,gårkkå,sipelgas
1244,Ameise::N,gotka,sipelgas
1245,Ameise::N,kutkâ,sipelgas
1246,Ameise::N,kotkk,sipelgas
1247,Ameise::N,ко̄ттк,sipelgas
1248,Laus::N,dihkie,täi
1249,Laus::N,dihkke,täi
1250,Laus::N,dihkki,täi
1251,Laus::N,tikke,täi
1252,Laus::N,te´ǩǩ,täi
1253,Laus::N,тыһкь,täi
1254,Mücke::N,tjoejhke,sääsk
1255,Mücke::N,tjuojkka,sääsk
1256,Mücke::N,čuoika,sääsk
1257,Mücke::N,čuoš'kâ,sääsk
1258,Mücke::N,čuõškk,sääsk
1259,Mücke::N,чӯшшк,sääsk
1260,Fliege::N,tjoere,kärbes
1261,Fliege::N,boerege,kärbes
1262,Fliege::N,tjuruk,kärbes
1263,Fliege::N,čuru,kärbes
1264,Fliege::N,kiärpáš,kärbes
1265,Fliege::N,čuâr,kärbes
1266,Fliege::N,čuâras,kärbes
1267,Fliege::N,чуэраш,kärbes
1268,Schmetterling::N,biejjielåbloe,liblikas
1269,Schmetterling::N,biejvvelådde,liblikas
1270,Schmetterling::N,beaiveloddi,liblikas
1271,Schmetterling::N,piäi'vááloddááš,liblikas
1272,Schmetterling::N,ä´llbaž,liblikas
1273,Schmetterling::N,pei´vvlå´dd,liblikas
1274,Schmetterling::N,а̄лльп,liblikas
1275,Beere::N,muerjie,mari
1276,Beere::N,muorjje,mari
1277,Beere::N,muorji,mari
1278,Beere::N,myer'ji,mari
1279,Beere::N,mue´rjj,mari
1280,Beere::N,мӯррьй,mari
1281,Apfel::N,æbpla,õun
1282,Apfel::N,ehpal,õun
1283,Apfel::N,eppel,õun
1284,Apfel::N,eahppel,õun
1285,Apfel::N,я̄блэк,õun
1286,Pilz::N,goebpere,seen
1287,Pilz::N,guoppar,seen
1288,Pilz::N,guoppar,seen
1289,Pilz::N,kuobâr,seen
1290,Pilz::N,kuõbbâr,seen
1291,Pilz::N,кӯмпар,seen
1292,Zwiebel::N,lööke,sibul
1293,Zwiebel::N,løhkka,sibul
1294,Zwiebel::N,lávki,sibul
1295,Zwiebel::N,luukk,sibul
1296,Zwiebel::N,луквець,sibul
1297,Saat::N,saajoe,seeme
1298,Saat::N,sádjo,seeme
1299,Saat::N,siepman,seeme
1300,Saat::N,siemâ,seeme
1301,Saat::N,siõm,seeme
1302,Saat::N,се̄м,seeme
1303,Korn::N,gernie,iva
1304,Korn::N,gernie,tera
1305,Korn::N,gårnnetjalmme,iva
1306,Korn::N,gårnnetjalmme,tera
1307,Korn::N,gordni,iva
1308,Korn::N,gordni,tera
1309,Korn::N,jiṿe,iva
1310,Korn::N,jiṿe,tera
1311,Korn::N,ле̄ййп,iva
1312,Korn::N,ле̄ййп,tera
1313,Heu::N,suejnieh,hein
1314,Heu::N,ájvve,hein
1315,Heu::N,suoidni,hein
1316,Heu::N,syei'ni,hein
1317,Heu::N,suei´nn,hein
1318,Heu::N,сӯййн,hein
1319,Schale::N,gïrre,koor
1320,Schale::N,garra,koor
1321,Schale::N,skádne,koor
1322,Schale::N,garra,koor
1323,Schale::N,korrâ,koor
1324,Schale::N,kõrr,koor
1325,Schale::N,ю̄дтҍ,koor
1326,Grube::N,haevtie,kaevand
1327,Grube::N,rågge,kaevand
1328,Grube::N,gohpi,kaevand
1329,Grube::N,roggi,kaevand
1330,Grube::N,kyep'pi,kaevand
1331,Grube::N,rogge,kaevand
1332,Grube::N,rå´ǧǧ,kaevand
1333,Grube::N,kåå´pp,kaevand
1334,Grube::N,коабпь,kaevand
1335,Falle::N,barta,lõks
1336,Falle::N,barta,püünis
1337,Falle::N,ruevtie,lõks
1338,Falle::N,ruevtie,püünis
1339,Falle::N,gillar,lõks
1340,Falle::N,gillar,püünis
1341,Falle::N,ruovdde,lõks
1342,Falle::N,ruovdde,püünis
1343,Falle::N,rihtá,lõks
1344,Falle::N,rihtá,püünis
1345,Falle::N,báhcahat,lõks
1346,Falle::N,báhcahat,püünis
1347,Falle::N,ká'skástâh,lõks
1348,Falle::N,ká'skástâh,püünis
1349,Falle::N,ää´ǧǧes,lõks
1350,Falle::N,ää´ǧǧes,püünis
1351,Falle::N,кӣлл,lõks
1352,Falle::N,кӣлл,püünis
1353,Falle::N,ше̄шшь,lõks
1354,Falle::N,ше̄шшь,püünis
1355,Schlinge::N,latjka,aas
1356,Schlinge::N,gieras,aas
1357,Schlinge::N,mohkki,aas
1358,Schlinge::N,kieḷâ,aas
1359,Schlinge::N,ǩiõll,aas
1360,Schlinge::N,ää´ǧǧes,aas
1361,Schlinge::N,кӣлл,aas
1362,Schlinge::N,ше̄шшь,aas
1363,Spur::N,gïeje,jälg
1364,Spur::N,luodda,jälg
1365,Spur::N,joavnes,jälg
1366,Spur::N,luodda,jälg
1367,Spur::N,luod'dâ,jälg
1368,Spur::N,ǩiõjj,jälg
1369,Spur::N,кӣйй,jälg
1370,Asche::N,govne,tuhk
1371,Asche::N,gudna,tuhk
1372,Asche::N,gutna,tuhk
1373,Asche::N,kunnâ,tuhk
1374,Asche::N,kunn,tuhk
1375,Asche::N,кунн,tuhk
1376,Dreck::N,haaskoe,saast
1377,Dreck::N,haaskoe,mustus
1378,Dreck::N,lænjok,saast
1379,Dreck::N,lænjok,mustus
1380,Dreck::N,baška,saast
1381,Dreck::N,baška,mustus
1382,Dreck::N,duova,saast
1383,Dreck::N,duova,mustus
1384,Dreck::N,durdi,saast
1385,Dreck::N,durdi,mustus
1386,Dreck::N,tuol'vâ,saast
1387,Dreck::N,tuol'vâ,mustus
1388,Dreck::N,sähss,saast
1389,Dreck::N,sähss,mustus
1390,Dreck::N,са̄ккьс,saast
1391,Dreck::N,са̄ккьс,mustus
1392,Eisen::N,ruevtie,raud
1393,Eisen::N,ruovdde,raud
1394,Eisen::N,ruovdi,raud
1395,Eisen::N,ryev'di,raud
1396,Eisen::N,ru´vdd,raud
1397,Eisen::N,рӯввьт,raud
1398,Gold::N,gullie,kuld
1399,Gold::N,gålle,kuld
1400,Gold::N,golli,kuld
1401,Gold::N,kolle,kuld
1402,Gold::N,kå´ll,kuld
1403,Gold::N,коалль,kuld
1404,Silber::N,sïlpe,hõbe
1405,Silber::N,silbba,hõbe
1406,Silber::N,silba,hõbe
1407,Silber::N,silbâ,hõbe
1408,Silber::N,silbb,hõbe
1409,Silber::N,сыллп,hõbe
1410,Kohle::N,tjïrre,süsi
1411,Kohle::N,tjahta,süsi
1412,Kohle::N,čitna,süsi
1413,Kohle::N,illâ,süsi
1414,Kohle::N,čiđđâ,süsi
1415,Kohle::N,ill,süsi
1416,Kohle::N,ылл,süsi
1417,Glas::N,klaase,klaas
1418,Glas::N,glássa,klaas
1419,Glas::N,lássa,klaas
1420,Glas::N,laasâ,klaas
1421,Glas::N,steehl,klaas
1422,Glas::N,сте̄клэ,klaas
1423,Lehm::N,laejrie,savi
1424,Lehm::N,lænnjgá,savi
1425,Lehm::N,láirá,savi
1426,Lehm::N,njaajâ,savi
1427,Lehm::N,saavv,savi
1428,Lehm::N,чуййв,savi
1429,Lehm::N,чуввьй,savi
1430,Sand::N,saedtie,liiv
1431,Sand::N,sáttoj,liiv
1432,Sand::N,tjievrra,liiv
1433,Sand::N,sáttu,liiv
1434,Sand::N,čunoi,liiv
1435,Sand::N,vuõddâs,liiv
1436,Sand::N,вӯнтас,liiv
1437,Mensch::N,almetje,inimene
1438,Mensch::N,ulmusj,inimene
1439,Mensch::N,olmmoš,inimene
1440,Mensch::N,olmooš,inimene
1441,Mensch::N,ooumâž,inimene
1442,Mensch::N,олма,inimene
1443,Mann::N,ålma,mees
1444,Mann::N,ålmåj,mees
1445,Mann::N,olmmái,mees
1446,Mann::N,a'lmai,mees
1447,Mann::N,åålm,mees
1448,Mann::N,ка̄ллесь,mees
1449,Frau::N,nyjsene,naine
1450,Frau::N,nissun,naine
1451,Frau::N,nisu,naine
1452,Frau::N,nissoon,naine
1453,Frau::N,neezzan,naine
1454,Frau::N,нызан,naine
1455,Kind::N,maana,laps
1456,Kind::N,mánná,laps
1457,Kind::N,mánná,laps
1458,Kind::N,pärni,laps
1459,Kind::N,páárnáš,laps
1460,Kind::N,pä´rnn,laps
1461,Kind::N,päärnaž,laps
1462,Kind::N,па̄ррьн,laps
1463,Kind::N,па̄рнэнч,laps
1464,Junge::N,påajke,poiss
1465,Junge::N,baernie,poiss
1466,Junge::N,birek,poiss
1467,Junge::N,báhttja,poiss
1468,Junge::N,gánda,poiss
1469,Junge::N,bárdni,poiss
1470,Junge::N,alge,poiss
1471,Junge::N,â´lǧǧ,poiss
1472,Junge::N,pä´rnn,poiss
1473,Junge::N,па̄ррьн,poiss
1474,Junge::N,па̄ррьшя,poiss
1475,Mädchen::N,nïejte,tüdruk
1476,Mädchen::N,niejdda,tüdruk
1477,Mädchen::N,nieida,tüdruk
1478,Mädchen::N,niei'dâ,tüdruk
1479,Mädchen::N,nijdd,tüdruk
1480,Mädchen::N,нӣйта,tüdruk
1481,Familie::N,fuelhkie,perekond
1482,Familie::N,beraj,perekond
1483,Familie::N,fuolkke,perekond
1484,Familie::N,famillja,perekond
