,Concept_ID,nl,se
759,Bach::N,beek,вуэйй
760,Fluss::N,stroom,johke
761,Fluss::N,stroom,ædno
762,Fluss::N,stroom,jåhkå
763,Fluss::N,stroom,johka
764,Fluss::N,stroom,juuhâ
765,Fluss::N,stroom,jokk
766,Fluss::N,stroom,jeänn
767,Fluss::N,stroom,ё̄гк
768,Ufer::N,wal,beala
769,Ufer::N,wal,gádde
770,Ufer::N,wal,gáddi
771,Ufer::N,wal,riddo
772,Ufer::N,wal,redd
773,Ufer::N,wal,рыннт
774,Ufer::N,oever,beala
775,Ufer::N,oever,gádde
776,Ufer::N,oever,gáddi
777,Ufer::N,oever,riddo
778,Ufer::N,oever,redd
779,Ufer::N,oever,рыннт
780,Küste::N,kust,mïere
781,Küste::N,kust,gaedtie
782,Küste::N,kust,merragádde
783,Küste::N,kust,merraguovllo
784,Küste::N,kust,gáddi
785,Küste::N,kust,riddo
786,Küste::N,kust,miârr'redd
787,Küste::N,kust,рыннт
788,Festland::N,vasteland,gaedtie
789,Festland::N,vasteland,gádde
790,Festland::N,vasteland,nannán
791,Festland::N,vasteland,kušknjâs
792,Festland::N,vasteland,eennâm
793,Festland::N,vasteland,jânnam
794,Festland::N,vasteland,ма̄ннтэр
795,Meer::N,zee,mearoe
796,Meer::N,zee,merra
797,Meer::N,zee,nuorre
798,Meer::N,zee,áhpi
799,Meer::N,zee,mearra
800,Meer::N,zee,meeṛâ
801,Meer::N,zee,miârr
802,Meer::N,zee,ме̄рр
803,Bucht::N,baai,loekte
804,Bucht::N,baai,oagge
805,Bucht::N,baai,luokta
806,Bucht::N,baai,luokta
807,Bucht::N,baai,čuáj̣á
808,Bucht::N,baai,luhtt
809,Bucht::N,baai,вӯнн
810,Bucht::N,baai,лӯххт
811,Bucht::N,inham,loekte
812,Bucht::N,inham,oagge
813,Bucht::N,inham,luokta
814,Bucht::N,inham,luokta
815,Bucht::N,inham,čuáj̣á
816,Bucht::N,inham,luhtt
817,Bucht::N,inham,вӯнн
818,Bucht::N,inham,лӯххт
819,Insel::N,eiland,sååle
820,Insel::N,eiland,suoloj
821,Insel::N,eiland,suolu
822,Insel::N,eiland,suálui
823,Insel::N,eiland,suâl
824,Insel::N,eiland,суэл
825,Blume::N,bloem,rïesege
826,Blume::N,bloem,giedjek
827,Blume::N,bloem,rássi
828,Blume::N,bloem,kukká
829,Blume::N,bloem,heä´rvvrää´ss
830,Blume::N,bloem,ывьнэнч
831,Gras::N,gras,kraesie
832,Gras::N,gras,rásse
833,Gras::N,gras,rássi
834,Gras::N,gras,rääsi
835,Gras::N,gras,rää´ss
836,Gras::N,gras,ра̄ссь
837,Wurzel::N,wortel,roehtse
838,Wurzel::N,wortel,ruohttsa
839,Wurzel::N,wortel,ruohtas
840,Wurzel::N,wortel,veedis
841,Wurzel::N,wortel,vue´ddes
842,Wurzel::N,wortel,вуэнҍтэсь
843,Baum::N,boom,moere
844,Baum::N,boom,muorra
845,Baum::N,boom,muorra
846,Baum::N,boom,muoṛâ
847,Baum::N,boom,muõrr
848,Baum::N,boom,мӯрр
849,Stamm::N,stam,ståamhpe
850,Stamm::N,stam,mátta
851,Stamm::N,stam,galda
852,Stamm::N,stam,ruŋgo
853,Stamm::N,stam,stokk
854,Stamm::N,stam,мӯрр
855,Stamm::N,stam,кэ̄ллт
856,Rinde::N,schors,gïrre
857,Rinde::N,schors,baarhkoe
858,Rinde::N,schors,bárkko
859,Rinde::N,schors,ostu
860,Rinde::N,schors,bárku
861,Rinde::N,schors,korrâ
862,Rinde::N,schors,kõrr
863,Rinde::N,schors,pärkk
864,Rinde::N,schors,кэ̄рр
865,Rinde::N,schors,па̄ҏҏк
866,Ast::N,tak,åeksie
867,Ast::N,tak,oakse
868,Ast::N,tak,oaksi
869,Ast::N,tak,uák'si
870,Ast::N,tak,å´hss
871,Ast::N,tak,вуэккьс
872,Zweig::N,twijg,åeksie
873,Zweig::N,twijg,oakse
874,Zweig::N,twijg,rissi
875,Zweig::N,twijg,syeṛi
876,Zweig::N,twijg,sue´rr
877,Zweig::N,twijg,рыссе
878,Blatt::N,blad,plienie
879,Blatt::N,blad,lassta
880,Blatt::N,blad,lasta
881,Blatt::N,blad,lostâ
882,Blatt::N,blad,lõstt
883,Blatt::N,blad,лэ̄сст
884,Birke::N,berk,såekie
885,Birke::N,berk,soahke
886,Birke::N,berk,soahki
887,Birke::N,berk,suáhi
888,Birke::N,berk,suâ´ǩǩ
889,Birke::N,berk,пе̄ссьмӯрр
890,Kiefer[Baum]::N,den,bietsie
891,Kiefer[Baum]::N,den,hájkka
892,Kiefer[Baum]::N,den,biehtse
893,Kiefer[Baum]::N,den,beahci
894,Kiefer[Baum]::N,den,peeci
895,Kiefer[Baum]::N,den,pie´cc
896,Kiefer[Baum]::N,den,пе̄дзь
897,Weide[Baum]::N,wilg,saalje
898,Weide[Baum]::N,wilg,sállja
899,Weide[Baum]::N,wilg,sieđga
900,Weide[Baum]::N,wilg,puájui
901,Weide[Baum]::N,wilg,puäi
902,Weide[Baum]::N,wilg,пуай
903,Tanne::N,spar,goese
904,Tanne::N,spar,guossa
905,Tanne::N,spar,guossa
906,Tanne::N,spar,kuosâ
907,Tanne::N,spar,kuõss
908,Tanne::N,spar,кӯсс
909,Horn::N,hoorn,tjåervie
910,Horn::N,hoorn,tjoarvve
911,Horn::N,hoorn,čoarvi
912,Horn::N,hoorn,čuár'vi
913,Horn::N,hoorn,čuä´rvv
914,Horn::N,hoorn,чуэррьв
915,Feder::N,veer,badtse
916,Feder::N,veer,dålgge
917,Feder::N,veer,bozza
918,Feder::N,veer,puzzâ
919,Feder::N,veer,tolge
920,Feder::N,veer,poʒʒ
921,Feder::N,veer,по̄ннц
922,Feder::N,pluim,badtse
923,Feder::N,pluim,dålgge
924,Feder::N,pluim,bozza
925,Feder::N,pluim,puzzâ
926,Feder::N,pluim,tolge
927,Feder::N,pluim,poʒʒ
928,Feder::N,pluim,по̄ннц
929,Fell::N,vel,njaltja
930,Fell::N,vel,duollje
931,Fell::N,vel,náhkki
932,Fell::N,vel,dorkkas
933,Fell::N,vel,turkkâ
934,Fell::N,vel,tyel'ji
935,Fell::N,vel,nähki
936,Fell::N,vel,torkk
937,Fell::N,vel,čåu´dd
938,Fell::N,vel,tue´l'lj
939,Fell::N,vel,тӯлльй
940,Flügel::N,vleugel,såaja
941,Flügel::N,vleugel,såajoe
942,Flügel::N,vleugel,soadje
943,Flügel::N,vleugel,soadji
944,Flügel::N,vleugel,suáj̣á
945,Flügel::N,vleugel,suäjj
946,Flügel::N,vleugel,суэйй
947,Klaue::N,klauw,gadtse
948,Klaue::N,klauw,guober
949,Klaue::N,klauw,gazza
950,Klaue::N,klauw,kozzâ
951,Klaue::N,klauw,kõʒʒ
952,Klaue::N,klauw,кэ̄ннц
953,Kralle::N,klauw,gadtse
954,Kralle::N,klauw,gadtsa
955,Kralle::N,klauw,gazza
956,Kralle::N,klauw,kozzâ
957,Kralle::N,klauw,kõʒʒ
958,Kralle::N,klauw,ке̄бпель
959,Schwanz::N,staart,siejpie
960,Schwanz::N,staart,siejbbe
961,Schwanz::N,staart,bađuš
962,Schwanz::N,staart,seaibi
963,Schwanz::N,staart,seibi
964,Schwanz::N,staart,sei´bb
965,Schwanz::N,staart,piä´cciǩ
966,Schwanz::N,staart,пиджь
967,Schwanz::N,staart,се̄ййп
968,Schwanz::N,staart,пе̄цехь
969,Ei::N,ei,munnie
970,Ei::N,ei,månne
971,Ei::N,ei,monni
972,Ei::N,ei,maṇe
973,Ei::N,ei,mââ´nn
974,Ei::N,ei,маннҍ
975,Nest::N,nest,biesie
976,Nest::N,nest,biesse
977,Nest::N,nest,beassi
978,Nest::N,nest,peesi
979,Nest::N,nest,piervâl
980,Nest::N,nest,piä´ss
981,Nest::N,nest,пе̄ссь
982,Bau::N,hol,biesie
983,Bau::N,hol,biedjo
984,Bau::N,hol,liesso
985,Bau::N,hol,biedju
986,Bau::N,hol,piäju
987,Bau::N,hol,вуэӈӈк
988,Tier::N,dier,juvre
989,Tier::N,dier,udos
990,Tier::N,dier,divrre
991,Tier::N,dier,luohtok
992,Tier::N,dier,ealli
993,Tier::N,dier,ellee
994,Tier::N,dier,jie´lli
995,Tier::N,dier,жыва
996,Herde::N,kudde,dåehkie
997,Herde::N,kudde,ællo
998,Herde::N,kudde,fuovva
999,Herde::N,kudde,doahkki
1000,Herde::N,kudde,čagge
1001,Herde::N,kudde,tukk
1002,Herde::N,kudde,vâ´lvv
1003,Herde::N,kudde,чуэз
1004,Herde::N,kudde,чӣгар
1005,Kuh::N,koe,govse
1006,Kuh::N,koe,gussa
1007,Kuh::N,koe,gussa
1008,Kuh::N,koe,kussâ
1009,Kuh::N,koe,kuss
1010,Kuh::N,koe,лӣххьм
1011,Bulle::N,stier,vuaksa
1012,Bulle::N,stier,vuoksá
1013,Bulle::N,stier,heargi
1014,Bulle::N,stier,vuák'sá
1015,Bulle::N,stier,ergi
1016,Bulle::N,stier,vuâhss
1017,Bulle::N,stier,е̄ррьк
1018,Pferd::N,paard,hierkie
1019,Pferd::N,paard,råsse
1020,Pferd::N,paard,hæssta
1021,Pferd::N,paard,heavuš
1022,Pferd::N,paard,hiävuš
1023,Pferd::N,paard,heävaš
1024,Pferd::N,paard,ро̄ссь
1025,Schaf::N,schaap,sïrve
1026,Schaf::N,schaap,sávttsa
1027,Schaf::N,schaap,sávza
1028,Schaf::N,schaap,savzâ
1029,Schaf::N,schaap,sauʒʒ
1030,Schaf::N,schaap,ла̄мьпесь
1031,Schwein::N,varken,snurke
1032,Schwein::N,varken,svijnne
1033,Schwein::N,varken,spiidni
1034,Schwein::N,varken,šahe
1035,Schwein::N,varken,šââ´ǩǩ
1036,Schwein::N,varken,ша̄гкь
1037,Hund::N,hond,bïenje
1038,Hund::N,hond,bena
1039,Hund::N,hond,beana
1040,Hund::N,hond,peenuv
1041,Hund::N,hond,piânnai
1042,Hund::N,hond,пе̄ннэ
1043,Katze::N,kat,gaahtoe
1044,Katze::N,kat,gáhtto
1045,Katze::N,kat,bussá
1046,Katze::N,kat,kissá
1047,Katze::N,kat,kaass
1048,Katze::N,kat,ко̄а̄сс
1049,Bär::N,beer,gumsie
1050,Bär::N,beer,biernna
1051,Bär::N,beer,guovža
1052,Bär::N,beer,bierdna
1053,Bär::N,beer,kuob'žâ
1054,Bär::N,beer,kue´bǯǯ
1055,Bär::N,beer,та̄лл
1056,Eichhörnchen::N,eekhoorntje,åeruve
1057,Eichhörnchen::N,eekhoorntje,oarre
1058,Eichhörnchen::N,eekhoorntje,oarri
1059,Eichhörnchen::N,eekhoorntje,uár'ree
1060,Eichhörnchen::N,eekhoorntje,vuä´r'rev
1061,Eichhörnchen::N,eekhoorntje,вуэррев
1062,Elch::N,eland,ïelje
1063,Elch::N,eland,ællja
1064,Elch::N,eland,sarvva
1065,Elch::N,eland,ealga
1066,Elch::N,eland,sorvâ
1067,Elch::N,eland,sõrvv
1068,Elch::N,eland,сэ̄ррв
1069,Fuchs::N,vos,riepie
1070,Fuchs::N,vos,riebij
1071,Fuchs::N,vos,rieban
1072,Fuchs::N,vos,riemnjis
1073,Fuchs::N,vos,rie´mjj
1074,Fuchs::N,vos,рӣммьн
1075,Hase::N,haas,njåemele
1076,Hase::N,haas,njoammel
1077,Hase::N,haas,njoammil
1078,Hase::N,haas,njuámmil
1079,Hase::N,haas,njue´m'mel
1080,Hase::N,haas,нюэммель
1081,Maus::N,muis,snjeara
1082,Maus::N,muis,snjierrá
1083,Maus::N,muis,sáhpán
1084,Maus::N,muis,säplig
1085,Maus::N,muis,sä´ppli
1086,Maus::N,muis,са̄хпьлинк
1087,Wolf::N,wolf,sïejpe
1088,Wolf::N,wolf,stálppe
1089,Wolf::N,wolf,stáhkke
1090,Wolf::N,wolf,ruomas
1091,Wolf::N,wolf,kumpe
1092,Wolf::N,wolf,návdi
1093,Wolf::N,wolf,kumppi
1094,Wolf::N,wolf,ku´mpp
1095,Wolf::N,wolf,pââ´ldes
1096,Wolf::N,wolf,чиррм
1097,Wolf::N,wolf,пальтӭсь
1098,Vogel::N,vogel,ledtie
1099,Vogel::N,vogel,lådde
1100,Vogel::N,vogel,loddi
1101,Vogel::N,vogel,lodde
1102,Vogel::N,vogel,lå´dd
1103,Vogel::N,vogel,лоаннҍт
1104,Schwarm::N,zwerm,dåehkie
1105,Schwarm::N,zwerm,doahkke
1106,Schwarm::N,zwerm,doahkki
1107,Schwarm::N,zwerm,tuák'ki
1108,Schwarm::N,zwerm,parvv
1109,Schwarm::N,zwerm,туххк
1110,Huhn::N,kip,vöönhtse
1111,Huhn::N,kip,vuonntsá
1112,Huhn::N,kip,vuonccis
1113,Huhn::N,kip,kääṇi
1114,Huhn::N,kip,kää´nn
1115,Huhn::N,kip,ка̄ннҌ
1116,Huhn::N,hoen,vöönhtse
1117,Huhn::N,hoen,vuonntsá
1118,Huhn::N,hoen,vuonccis
1119,Huhn::N,hoen,kääṇi
1120,Huhn::N,hoen,kää´nn
1121,Huhn::N,hoen,ка̄ннҌ
1122,Hahn::N,haan,deere
1123,Hahn::N,haan,hádna
1124,Hahn::N,haan,åresvuonntsá
1125,Hahn::N,haan,vuonccis
1126,Hahn::N,haan,kääṇi
1127,Hahn::N,haan,åå´reskää´nn
1128,Hahn::N,haan,пе̄ттэх
1129,Gans::N,gans,gaase
1130,Gans::N,gans,gássa
1131,Gans::N,gans,čuonji
1132,Gans::N,gans,čuá'njá
1133,Gans::N,gans,čue´nj
1134,Gans::N,gans,чуэнь
1135,Adler::N,arend,aarhtse
1136,Adler::N,arend,goasskem
1137,Adler::N,arend,goaskin
1138,Adler::N,arend,kuás'kim
1139,Adler::N,arend,kuä´cǩǩem
1140,Adler::N,arend,куэцькем
1141,Ente::N,eend,tjååtsele
1142,Ente::N,eend,vuojatjis
1143,Ente::N,eend,čáhceloddi
1144,Ente::N,eend,vuonjâč
1145,Ente::N,eend,vuõnjâč
1146,Ente::N,eend,ча̄дзьлоаннҍт
1147,Eule::N,uil,snjågloe
1148,Eule::N,uil,skunjok
1149,Eule::N,uil,skuolfi
1150,Eule::N,uil,ijjâlodde
1151,Eule::N,uil,iiđsaž
1152,Eule::N,uil,кунньлоаннҍт
1153,Eule::N,uil,чӯзэм вуэһпэй
1154,Kranich::N,kraanvogel,goerke
1155,Kranich::N,kraanvogel,guorgga
1156,Kranich::N,kraanvogel,guorga
1157,Kranich::N,kraanvogel,kuor'gâ
1158,Kranich::N,kraanvogel,kuõrgg
1159,Kranich::N,kraanvogel,кӯррк
1160,Krähe::N,kraai,voerhtje
1161,Krähe::N,kraai,gárránis
1162,Krähe::N,kraai,vuoratjis
1163,Krähe::N,kraai,vuoražas
1164,Krähe::N,kraai,vuorččis
1165,Krähe::N,kraai,vuorâč
1166,Krähe::N,kraai,vuõrâč
1167,Krähe::N,kraai,вӯрэч
1168,Kuckuck::N,koekoek,gïeke
1169,Kuckuck::N,koekoek,giehka
1170,Kuckuck::N,koekoek,giehka
1171,Kuckuck::N,koekoek,kiehâ
1172,Kuckuck::N,koekoek,ǩiõkk
1173,Kuckuck::N,koekoek,кӣгк
1174,Schwan::N,zwaan,njoktje
1175,Schwan::N,zwaan,snjuktja
1176,Schwan::N,zwaan,njukča
1177,Schwan::N,zwaan,njuhčâ
1178,Schwan::N,zwaan,njuhčč
1179,Schwan::N,zwaan,нюххч
1180,Fisch::N,vis,guelie
1181,Fisch::N,vis,guolle
1182,Fisch::N,vis,guolli
1183,Fisch::N,vis,kyeḷi
1184,Fisch::N,vis,kue´ll
1185,Fisch::N,vis,кӯлль
1186,Barsch::N,baars,sihtege
1187,Barsch::N,baars,vuoskun
1188,Barsch::N,baars,vuoskku
1189,Barsch::N,baars,vuásku
1190,Barsch::N,baars,vuâsk
1191,Barsch::N,baars,вуэсск
1192,Hecht::N,snoek,haavke
1193,Hecht::N,snoek,hávgga
1194,Hecht::N,snoek,hávga
1195,Hecht::N,snoek,puško
1196,Hecht::N,snoek,nu´ǩǩeš
1197,Hecht::N,snoek,ныгкешь
1198,Schlange[Tier]::N,slang,gïermesje
1199,Schlange[Tier]::N,slang,germaj
1200,Schlange[Tier]::N,slang,gearpmaš
1201,Schlange[Tier]::N,slang,kyev'đi
1202,Schlange[Tier]::N,slang,ku´vdd
1203,Schlange[Tier]::N,slang,кӯввьт
1204,Wurm::N,worm,mietie
1205,Wurm::N,worm,maarhke
1206,Wurm::N,worm,mádo
1207,Wurm::N,worm,máhtu
1208,Wurm::N,worm,máátu
1209,Wurm::N,worm,määtt
1210,Wurm::N,worm,ма̄дт
1211,Spinne::N,spin,hievnie
1212,Spinne::N,spin,hievnne
1213,Spinne::N,spin,heavdni
1214,Spinne::N,spin,evni
1215,Spinne::N,spin,eeunaž
1216,Spinne::N,spin,о̄а̄з
1217,Ameise::N,mier,garhke
1218,Ameise::N,mier,gårkkå
1219,Ameise::N,mier,gotka
1220,Ameise::N,mier,kutkâ
1221,Ameise::N,mier,kotkk
1222,Ameise::N,mier,ко̄ттк
1223,Laus::N,luis,dihkie
1224,Laus::N,luis,dihkke
1225,Laus::N,luis,dihkki
1226,Laus::N,luis,tikke
1227,Laus::N,luis,te´ǩǩ
1228,Laus::N,luis,тыһкь
1229,Mücke::N,mug,tjoejhke
1230,Mücke::N,mug,tjuojkka
1231,Mücke::N,mug,čuoika
1232,Mücke::N,mug,čuoš'kâ
1233,Mücke::N,mug,čuõškk
1234,Mücke::N,mug,чӯшшк
1235,Fliege::N,vlieg,tjoere
1236,Fliege::N,vlieg,boerege
1237,Fliege::N,vlieg,tjuruk
1238,Fliege::N,vlieg,čuru
1239,Fliege::N,vlieg,kiärpáš
1240,Fliege::N,vlieg,čuâr
1241,Fliege::N,vlieg,čuâras
1242,Fliege::N,vlieg,чуэраш
1243,Schmetterling::N,vlinder,biejjielåbloe
1244,Schmetterling::N,vlinder,biejvvelådde
1245,Schmetterling::N,vlinder,beaiveloddi
1246,Schmetterling::N,vlinder,piäi'vááloddááš
1247,Schmetterling::N,vlinder,ä´llbaž
1248,Schmetterling::N,vlinder,pei´vvlå´dd
1249,Schmetterling::N,vlinder,а̄лльп
1250,Beere::N,bes,muerjie
1251,Beere::N,bes,muorjje
1252,Beere::N,bes,muorji
1253,Beere::N,bes,myer'ji
1254,Beere::N,bes,mue´rjj
1255,Beere::N,bes,мӯррьй
1256,Apfel::N,appel,æbpla
1257,Apfel::N,appel,ehpal
1258,Apfel::N,appel,eppel
1259,Apfel::N,appel,eahppel
1260,Apfel::N,appel,я̄блэк
1261,Pilz::N,paddestoel,goebpere
1262,Pilz::N,paddestoel,guoppar
1263,Pilz::N,paddestoel,guoppar
1264,Pilz::N,paddestoel,kuobâr
1265,Pilz::N,paddestoel,kuõbbâr
1266,Pilz::N,paddestoel,кӯмпар
1267,Zwiebel::N,ui,lööke
1268,Zwiebel::N,ui,løhkka
1269,Zwiebel::N,ui,lávki
1270,Zwiebel::N,ui,luukk
1271,Zwiebel::N,ui,луквець
1272,Saat::N,zaad,saajoe
1273,Saat::N,zaad,sádjo
1274,Saat::N,zaad,siepman
1275,Saat::N,zaad,siemâ
1276,Saat::N,zaad,siõm
1277,Saat::N,zaad,се̄м
1278,Korn::N,graan,gernie
1279,Korn::N,graan,gårnnetjalmme
1280,Korn::N,graan,gordni
1281,Korn::N,graan,jiṿe
1282,Korn::N,graan,ле̄ййп
1283,Korn::N,korrel,gernie
1284,Korn::N,korrel,gårnnetjalmme
1285,Korn::N,korrel,gordni
1286,Korn::N,korrel,jiṿe
1287,Korn::N,korrel,ле̄ййп
1288,Heu::N,hooi,suejnieh
1289,Heu::N,hooi,ájvve
1290,Heu::N,hooi,suoidni
1291,Heu::N,hooi,syei'ni
1292,Heu::N,hooi,suei´nn
1293,Heu::N,hooi,сӯййн
1294,Schale::N,schil,gïrre
1295,Schale::N,schil,garra
1296,Schale::N,schil,skádne
1297,Schale::N,schil,garra
1298,Schale::N,schil,korrâ
1299,Schale::N,schil,kõrr
1300,Schale::N,schil,ю̄дтҍ
1301,Grube::N,kuil,haevtie
1302,Grube::N,kuil,rågge
1303,Grube::N,kuil,gohpi
1304,Grube::N,kuil,roggi
1305,Grube::N,kuil,kyep'pi
1306,Grube::N,kuil,rogge
1307,Grube::N,kuil,rå´ǧǧ
1308,Grube::N,kuil,kåå´pp
1309,Grube::N,kuil,коабпь
1310,Falle::N,val,barta
1311,Falle::N,val,ruevtie
1312,Falle::N,val,gillar
1313,Falle::N,val,ruovdde
1314,Falle::N,val,rihtá
1315,Falle::N,val,báhcahat
1316,Falle::N,val,ká'skástâh
1317,Falle::N,val,ää´ǧǧes
1318,Falle::N,val,кӣлл
1319,Falle::N,val,ше̄шшь
1320,Schlinge::N,strop,latjka
1321,Schlinge::N,strop,gieras
1322,Schlinge::N,strop,mohkki
1323,Schlinge::N,strop,kieḷâ
1324,Schlinge::N,strop,ǩiõll
1325,Schlinge::N,strop,ää´ǧǧes
1326,Schlinge::N,strop,кӣлл
1327,Schlinge::N,strop,ше̄шшь
1328,Spur::N,spoor,gïeje
1329,Spur::N,spoor,luodda
1330,Spur::N,spoor,joavnes
1331,Spur::N,spoor,luodda
1332,Spur::N,spoor,luod'dâ
1333,Spur::N,spoor,ǩiõjj
1334,Spur::N,spoor,кӣйй
1335,Asche::N,as,govne
1336,Asche::N,as,gudna
1337,Asche::N,as,gutna
1338,Asche::N,as,kunnâ
1339,Asche::N,as,kunn
1340,Asche::N,as,кунн
1341,Dreck::N,drek,haaskoe
1342,Dreck::N,drek,lænjok
1343,Dreck::N,drek,baška
1344,Dreck::N,drek,duova
1345,Dreck::N,drek,durdi
1346,Dreck::N,drek,tuol'vâ
1347,Dreck::N,drek,sähss
1348,Dreck::N,drek,са̄ккьс
1349,Eisen::N,ijzer,ruevtie
1350,Eisen::N,ijzer,ruovdde
1351,Eisen::N,ijzer,ruovdi
1352,Eisen::N,ijzer,ryev'di
1353,Eisen::N,ijzer,ru´vdd
1354,Eisen::N,ijzer,рӯввьт
1355,Gold::N,goud,gullie
1356,Gold::N,goud,gålle
1357,Gold::N,goud,golli
1358,Gold::N,goud,kolle
1359,Gold::N,goud,kå´ll
1360,Gold::N,goud,коалль
1361,Silber::N,zilver,sïlpe
1362,Silber::N,zilver,silbba
1363,Silber::N,zilver,silba
1364,Silber::N,zilver,silbâ
1365,Silber::N,zilver,silbb
1366,Silber::N,zilver,сыллп
1367,Kohle::N,kool,tjïrre
1368,Kohle::N,kool,tjahta
1369,Kohle::N,kool,čitna
1370,Kohle::N,kool,illâ
1371,Kohle::N,kool,čiđđâ
1372,Kohle::N,kool,ill
1373,Kohle::N,kool,ылл
1374,Glas::N,glas,klaase
1375,Glas::N,glas,glássa
1376,Glas::N,glas,lássa
1377,Glas::N,glas,laasâ
1378,Glas::N,glas,steehl
1379,Glas::N,glas,сте̄клэ
1380,Lehm::N,klei,laejrie
1381,Lehm::N,klei,lænnjgá
1382,Lehm::N,klei,láirá
1383,Lehm::N,klei,njaajâ
1384,Lehm::N,klei,saavv
1385,Lehm::N,klei,чуййв
1386,Lehm::N,klei,чуввьй
1387,Sand::N,zand,saedtie
1388,Sand::N,zand,sáttoj
1389,Sand::N,zand,tjievrra
1390,Sand::N,zand,sáttu
1391,Sand::N,zand,čunoi
1392,Sand::N,zand,vuõddâs
1393,Sand::N,zand,вӯнтас
1394,Mensch::N,mens,almetje
1395,Mensch::N,mens,ulmusj
1396,Mensch::N,mens,olmmoš
1397,Mensch::N,mens,olmooš
1398,Mensch::N,mens,ooumâž
1399,Mensch::N,mens,олма
1400,Mann::N,man,ålma
1401,Mann::N,man,ålmåj
1402,Mann::N,man,olmmái
1403,Mann::N,man,a'lmai
1404,Mann::N,man,åålm
1405,Mann::N,man,ка̄ллесь
1406,Frau::N,vrouw,nyjsene
1407,Frau::N,vrouw,nissun
1408,Frau::N,vrouw,nisu
1409,Frau::N,vrouw,nissoon
1410,Frau::N,vrouw,neezzan
1411,Frau::N,vrouw,нызан
1412,Kind::N,kind,maana
1413,Kind::N,kind,mánná
1414,Kind::N,kind,mánná
1415,Kind::N,kind,pärni
1416,Kind::N,kind,páárnáš
1417,Kind::N,kind,pä´rnn
1418,Kind::N,kind,päärnaž
1419,Kind::N,kind,па̄ррьн
1420,Kind::N,kind,па̄рнэнч
1421,Junge::N,jongen,påajke
1422,Junge::N,jongen,baernie
1423,Junge::N,jongen,birek
1424,Junge::N,jongen,báhttja
1425,Junge::N,jongen,gánda
1426,Junge::N,jongen,bárdni
1427,Junge::N,jongen,alge
1428,Junge::N,jongen,â´lǧǧ
1429,Junge::N,jongen,pä´rnn
1430,Junge::N,jongen,па̄ррьн
1431,Junge::N,jongen,па̄ррьшя
1432,Mädchen::N,meisje,nïejte
1433,Mädchen::N,meisje,niejdda
1434,Mädchen::N,meisje,nieida
1435,Mädchen::N,meisje,niei'dâ
1436,Mädchen::N,meisje,nijdd
1437,Mädchen::N,meisje,нӣйта
1438,Familie::N,gezin,fuelhkie
1439,Familie::N,gezin,beraj
1440,Familie::N,gezin,fuolkke
1441,Familie::N,gezin,famillja
1442,Familie::N,gezin,bearaš
1443,Familie::N,gezin,peerâ
1444,Familie::N,gezin,piâr
1445,Familie::N,gezin,пӣрас
1446,Familie::N,familie,fuelhkie
1447,Familie::N,familie,beraj
1448,Familie::N,familie,fuolkke
1449,Familie::N,familie,famillja
1450,Familie::N,familie,bearaš
1451,Familie::N,familie,peerâ
1452,Familie::N,familie,piâr
1453,Familie::N,familie,пӣрас
1454,Großvater::N,grootvader,aajja
1455,Großvater::N,grootvader,áddjá
1456,Großvater::N,grootvader,áddjá
1457,Großvater::N,grootvader,äijih
1458,Großvater::N,grootvader,ä´jj
1459,Großvater::N,grootvader,а̄йя
1460,Großmutter::N,grootmoeder,aahka
1461,Großmutter::N,grootmoeder,áhkko
1462,Großmutter::N,grootmoeder,áhkku
1463,Großmutter::N,grootmoeder,ákku
1464,Großmutter::N,grootmoeder,äkk
1465,Großmutter::N,grootmoeder,ä´ǩǩ
1466,Großmutter::N,grootmoeder,а̄ка
1467,Eltern::N,ouders,eejhtegh
1468,Eltern::N,ouders,æjgát
1469,Eltern::N,ouders,vánhemat
1470,Eltern::N,ouders,va'nhimeh
1471,Eltern::N,ouders,puär'raz
1472,Eltern::N,ouders,ро̄дҍхель
1473,Vater::N,vader,aehtjie
1474,Vater::N,vader,áhttje
1475,Vater::N,vader,áhčči
1476,Vater::N,vader,eeči
1477,Vater::N,vader,e´čč
1478,Vater::N,vader,аджь
1479,Mutter::N,moeder,ietnie
1480,Mutter::N,moeder,iednne
1481,Mutter::N,moeder,eadni
1482,Mutter::N,moeder,enni
1483,Mutter::N,moeder,jeä´n'n
1484,Mutter::N,moeder,е̄ннҍ
1485,Sohn::N,zoon,elkie
1486,Sohn::N,zoon,baernie
1487,Sohn::N,zoon,bárnne
1488,Sohn::N,zoon,bárdni
1489,Sohn::N,zoon,alge
1490,Sohn::N,zoon,pärni
1491,Sohn::N,zoon,â´lǧǧ
1492,Sohn::N,zoon,pä´rnn
1493,Sohn::N,zoon,алльк
1494,Tochter::N,dochter,nïejte
1495,Tochter::N,dochter,daktere
1496,Tochter::N,dochter,niejdda
1497,Tochter::N,dochter,nieida
1498,Tochter::N,dochter,niei'dâ
1499,Tochter::N,dochter,nijdd
1500,Tochter::N,dochter,нӣййт
1501,Bruder::N,broer,vïelle
1502,Bruder::N,broer,viellja
1503,Bruder::N,broer,viellja
1504,Bruder::N,broer,viljâ
1505,Bruder::N,broer,vi´llj
1506,Bruder::N,broer,вӣлльй
1507,Bruder::N,broeder,vïelle
1508,Bruder::N,broeder,viellja
1509,Bruder::N,broeder,viellja
1510,Bruder::N,broeder,viljâ
